YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
2017,0,49771,J.T. Poston,29.24,497,17
2017,0,35450,Patrick Cantlay,29.25,351,12
2017,0,29725,Tony Finau,29.25,702,24
2017,0,24358,Robert Garrigus,29.25,351,12
2017,0,30925,Dustin Johnson,29.25,468,16
2017,0,35300,Andrew Loupe,29.25,117,4
2017,0,25240,D.A. Points,29.25,351,12
2017,0,29461,Jamie Lovemark,29.26,556,19
2017,0,32640,Troy Merritt,29.27,322,11
2017,0,20572,Rod Pampling,29.31,381,13
2017,0,26758,David Hearn,29.33,440,15
2017,0,27974,Sung Kang,29.33,528,18
2017,0,20104,Ken Duke,29.36,323,11
2017,0,35879,Kelly Kraft,29.36,323,11
2017,0,34174,John Huh,29.38,470,16
2017,0,30852,Ryo Ishikawa,29.38,235,8
2017,0,27958,Ryan Blaum,29.39,529,18
2017,0,30191,Julián Etulain,29.4,294,10
2017,0,23983,Luke Donald,29.43,206,7
2017,0,29420,Billy Horschel,29.44,471,16
2017,0,26329,Louis Oosthuizen,29.47,442,15
2017,0,37189,Harold Varner III,29.47,560,19
2017,0,33948,Byeong Hun An,29.5,472,16
2017,0,25720,Chad Collins,29.5,177,6
2017,0,29740,Brad Fritsch,29.5,236,8
2017,0,46732,Rick Lamb,29.5,177,6
2017,0,33418,Shawn Stefani,29.5,295,10
2017,0,33461,Morgan Hoffmann,29.53,443,15
2017,0,25834,Daniel Summerhays,29.53,561,19
2017,0,32366,Kevin Chappell,29.55,591,20
2017,0,34098,Russell Henley,29.55,650,22
2017,0,30110,Kyle Stanley,29.55,650,22
2017,0,19803,Ryan Armour,29.6,296,10
2017,0,28420,Ryan Brehm,29.6,444,15
2017,0,33204,Shane Lowry,29.6,296,10
2017,0,39975,Michael Kim,29.61,533,18
2017,0,25364,Paul Casey,29.64,652,22
2017,0,27129,Luke List,29.68,564,19
2017,0,29485,Brett Stegmaier,29.7,297,10
2017,0,28500,Martin Flores,29.71,416,14
2017,0,23325,Vaughn Taylor,29.72,535,18
2017,0,21961,Charles Howell III,29.74,565,19
2017,0,35545,Blayne Barber,29.75,357,12
2017,0,24507,Jason Bohn,29.75,238,8
2017,0,29974,Branden Grace,29.79,417,14
2017,0,20771,Steven Alker,29.8,298,10
2017,0,23541,Ben Crane,29.8,447,15
2017,0,25900,Lucas Glover,29.8,596,20
2017,0,22405,Justin Rose,29.8,447,15
2017,0,25349,Tim Wilkinson,29.8,298,10
2017,0,28132,Tyrone Van Aswegen,29.82,507,17
2017,0,20157,Retief Goosen,29.83,179,6
2017,0,32757,Patton Kizzire,29.83,358,12
2017,0,25818,Scott Piercy,29.83,358,12
2017,0,31202,William McGirt,29.87,448,15
2017,0,34264,Hudson Swafford,29.89,538,18
2017,0,30692,Scott Stallings,29.93,419,14
2017,0,27214,Kevin Streelman,29.94,539,18
2017,0,23497,Tag Ridings,30.0,300,10
2017,0,26951,Johnson Wagner,30.0,210,7
2017,0,31323,Gary Woodland,30.0,600,20
2017,0,30944,Jason Kokrak,30.05,571,19
2017,0,27095,Nick Watney,30.15,392,13
2017,0,36699,Patrick Rodgers,30.18,332,11
2017,0,33419,Cameron Tringale,30.21,423,14
2017,0,24781,Hunter Mahan,30.22,272,9
2017,0,33122,Russell Knox,30.23,393,13
2017,0,36801,Mark Hubbard,30.36,334,11
2017,0,28093,Miguel Angel Carballo,30.38,243,8
2017,0,29908,C.T. Pan,30.43,426,14
2017,0,26289,Boo Weekley,30.55,336,11
2017,0,12510,Chad Campbell,30.63,582,19
2017,0,29476,Kyle Reifers,30.69,399,13
2017,0,23353,J.J. Henry,30.75,492,16
2016,0,30927,Brendon Todd,25.5,51,2
2016,0,29289,S.Y. Noh,27.0,351,13
2016,0,23800,Bryce Molder,27.23,354,13
2016,0,20098,Stuart Appleby,27.25,327,12
2016,0,23621,Rory Sabbatini,27.43,192,7
2016,0,35539,Luke Guthrie,27.44,247,9
2016,0,1810,Phil Mickelson,27.53,413,15
2016,0,32150,Michael Thompson,27.64,304,11
2016,0,27747,Hiroshi Iwata,27.67,332,12
2016,0,34466,Peter Malnati,27.67,249,9
2016,0,24507,Jason Bohn,27.75,333,12
2016,0,34046,Jordan Spieth,27.78,500,18
2016,0,32640,Troy Merritt,27.82,306,11
2016,0,22046,Geoff Ogilvy,27.86,195,7
2016,0,27141,J.B. Holmes,27.88,446,16
2016,0,21731,Freddie Jacobson,27.94,447,16
2016,0,27649,Brandt Snedeker,27.95,531,19
2016,0,40058,Zac Blair,28.0,476,17
2016,0,24781,Hunter Mahan,28.0,224,8
2016,0,34360,Patrick Reed,28.0,616,22
2016,0,35732,Wes Roach,28.0,196,7
2016,0,27963,Chris Stroud,28.0,364,13
2016,0,36801,Mark Hubbard,28.05,533,19
2016,0,6522,Ernie Els,28.17,338,12
2016,0,31560,Brian Stuard,28.17,338,12
2016,0,20472,Alex Cejka,28.23,367,13
2016,0,28089,Jason Day,28.27,424,15
2016,0,25900,Lucas Glover,28.29,396,14
2016,0,31420,Anirban Lahiri,28.29,396,14
2016,0,25892,Steve Wheatcroft,28.29,396,14
2016,0,36689,Brooks Koepka,28.31,453,16
2016,0,34262,Jon Curran,28.33,510,18
2016,0,27644,Brian Harman,28.33,595,21
2016,0,30926,Chris Kirk,28.33,425,15
2016,0,30692,Scott Stallings,28.33,255,9
2016,0,25349,Tim Wilkinson,28.33,340,12
2016,0,22371,Aaron Baddeley,28.35,482,17
2016,0,34409,David Lingmerth,28.35,482,17
2016,0,28237,Rory McIlroy,28.36,397,14
2016,0,27770,Camilo Villegas,28.38,369,13
2016,0,35879,Kelly Kraft,28.44,256,9
2016,0,24357,K.J. Choi,28.5,399,14
2016,0,26851,Marc Leishman,28.5,513,18
2016,0,35532,Tom Hoge,28.54,371,13
2016,0,6567,Vijay Singh,28.62,372,13
2016,0,25274,Steven Bowditch,28.63,229,8
2016,0,29725,Tony Finau,28.63,544,19
2016,0,27895,Jonas Blixt,28.67,344,12
2016,0,25834,Daniel Summerhays,28.67,602,21
2016,0,27936,Martin Laird,28.69,459,16
2016,0,37455,Si Woo Kim,28.71,603,21
2016,0,33419,Cameron Tringale,28.71,402,14
2016,0,20572,Rod Pampling,28.75,230,8
2016,0,26476,Chez Reavie,28.76,489,17
2016,0,23541,Ben Crane,28.77,374,13
2016,0,24494,Erik Compton,28.78,259,9
2016,0,29223,Sam Saunders,28.78,259,9
2016,0,33399,Adam Hadwin,28.79,547,19
2016,0,28679,Fabián Gómez,28.8,432,15
2016,0,8075,Jerry Kelly,28.8,432,15
2016,0,32839,Hideki Matsuyama,28.8,432,15
2016,0,23320,Ryan Palmer,28.8,576,20
2016,0,6527,Steve Stricker,28.8,288,10
2016,0,25396,Kevin Na,28.81,605,21
2016,0,32757,Patton Kizzire,28.83,519,18
2016,0,29222,Billy Hurley III,28.85,375,13
2016,0,30925,Dustin Johnson,28.85,577,20
2016,0,29926,Danny Lee,28.88,491,17
2016,0,24140,Sean O'Hair,28.89,520,18
2016,0,25572,Graeme McDowell,28.9,289,10
2016,0,34265,Will Wilcox,28.9,289,10
2016,0,37454,Whee Kim,28.91,318,11
2016,0,23325,Vaughn Taylor,28.92,347,12
2016,0,27974,Sung Kang,28.93,405,14
2016,0,29479,Scott Brown,28.94,463,16
2016,0,30711,Colt Knost,28.94,492,17
2016,0,24846,Ricky Barnes,29.0,551,19
2016,0,24358,Robert Garrigus,29.0,348,12
2016,0,26300,Matt Jones,29.0,406,14
2016,0,27466,Spencer Levin,29.0,522,18
2016,0,27129,Luke List,29.0,348,12
2016,0,28475,Jeff Overton,29.0,261,9
2016,0,32876,Martin Piller,29.0,174,6
2016,0,12510,Chad Campbell,29.06,465,16
2016,0,26758,David Hearn,29.06,494,17
2016,0,34174,John Huh,29.07,436,15
2016,0,21209,Sergio Garcia,29.09,320,11
2016,0,35300,Andrew Loupe,29.1,291,10
2016,0,25720,Chad Collins,29.11,262,9
2016,0,24024,Zach Johnson,29.11,553,19
2016,0,32102,Rickie Fowler,29.13,466,16
2016,0,32448,James Hahn,29.13,466,16
2016,0,20104,Ken Duke,29.14,204,7
2016,0,34099,Harris English,29.14,641,22
2016,0,33448,Justin Thomas,29.14,612,21
2016,0,29974,Branden Grace,29.15,379,13
2016,0,26596,Ryan Moore,29.17,525,18
2016,0,23638,Brendon de Jonge,29.18,321,11
2016,0,46440,Smylie Kaufman,29.18,496,17
2016,0,28158,Steve Marino,29.18,321,11
2016,0,25632,Jimmy Walker,29.18,496,17
2016,0,26951,Johnson Wagner,29.19,467,16
2016,0,33122,Russell Knox,29.2,584,20
2016,0,25198,Francesco Molinari,29.21,409,14
2016,0,33461,Morgan Hoffmann,29.22,263,9
2016,0,33667,Carlos Ortiz,29.22,263,9
2016,0,10809,Jim Furyk,29.25,351,12
2016,0,22892,Jason Gore,29.25,351,12
2016,0,20157,Retief Goosen,29.27,322,11
2016,0,35891,Cameron Smith,29.27,322,11
2016,0,29478,Kevin Kisner,29.29,615,21
2016,0,29420,Billy Horschel,29.33,440,15
2016,0,34261,Scott Langley,29.33,264,9
2016,0,29461,Jamie Lovemark,29.33,528,18
2016,0,23108,Matt Kuchar,29.35,675,23
2016,0,31323,Gary Woodland,29.35,587,20
2016,0,32366,Kevin Chappell,29.37,558,19
2016,0,28132,Tyrone Van Aswegen,29.4,588,20
2016,0,30944,Jason Kokrak,29.41,500,17
2016,0,29745,Tyler Aldridge,29.42,353,12
2016,0,29476,Kyle Reifers,29.43,677,23
2016,0,31202,William McGirt,29.45,589,20
2016,0,39975,Michael Kim,29.47,560,19
2016,0,29485,Brett Stegmaier,29.47,442,15
2016,0,10885,Robert Allenby,29.5,59,2
2016,0,24490,George McNeill,29.5,118,4
2016,0,2206,David Toms,29.55,325,11
2016,0,28092,D.H. Lee,29.57,207,7
2016,0,24912,Will MacKenzie,29.57,414,14
2016,0,29268,Bronson Burgoon,29.58,355,12
2016,0,30163,Henrik Norlander,29.58,355,12
2016,0,23983,Luke Donald,29.59,503,17
2016,0,29720,Andres Gonzales,29.6,296,10
2016,0,27942,Rob Oppenheim,29.6,296,10
2016,0,33413,Ben Martin,29.63,474,16
2016,0,24502,Adam Scott,29.63,563,19
2016,0,33204,Shane Lowry,29.64,326,11
2016,0,40026,Daniel Berger,29.65,593,20
2016,0,33410,Andrew Landry,29.67,178,6
2016,0,29221,Webb Simpson,29.67,445,15
2016,0,27214,Kevin Streelman,29.67,445,15
2016,0,25818,Scott Piercy,29.68,564,19
2016,0,31416,Derek Fathauer,29.69,475,16
2016,0,22405,Justin Rose,29.71,416,14
2016,0,20229,Stewart Cink,29.73,327,11
2016,0,20766,Padraig Harrington,29.73,327,11
2016,0,20645,John Senden,29.73,446,15
2016,0,25686,Jason Dufner,29.75,714,24
2016,0,21961,Charles Howell III,29.75,595,20
2016,0,25804,Bubba Watson,29.75,476,16
2016,0,31646,Emiliano Grillo,29.76,625,21
2016,0,26331,Charl Schwartzel,29.76,506,17
2016,0,34264,Hudson Swafford,29.77,655,22
2016,0,45526,Abraham Ancer,29.8,149,5
2016,0,26289,Boo Weekley,29.8,447,15
2016,0,28114,Dawie van der Walt,29.82,328,11
2016,0,21878,Mark Wilson,29.82,328,11
2016,0,27436,Graham DeLaet,29.85,388,13
2016,0,37273,Derek Ernst,29.88,239,8
2016,0,31557,Jim Herman,29.88,508,17
2016,0,12716,Charley Hoffman,29.89,538,18
2016,0,20691,Greg Owen,29.9,299,10
2016,0,35451,Scott Pinckney,29.93,419,14
2016,0,33418,Shawn Stefani,29.93,449,15
2016,0,25364,Paul Casey,30.0,480,16
2016,0,26329,Louis Oosthuizen,30.0,360,12
2016,0,10213,Dicky Pride,30.0,180,6
2016,0,24924,Bill Haas,30.06,541,18
2016,0,34098,Russell Henley,30.08,361,12
2016,0,25493,Nick Taylor,30.08,391,13
2016,0,33141,Keegan Bradley,30.13,452,15
2016,0,25240,D.A. Points,30.14,211,7
2016,0,35545,Blayne Barber,30.15,392,13
2016,0,27064,Jhonattan Vegas,30.21,574,19
2016,0,32200,Roberto Castro,30.24,635,21
2016,0,36699,Patrick Rodgers,30.27,454,15
2016,0,30110,Kyle Stanley,30.29,515,17
2016,0,34563,Chesson Hadley,30.33,364,12
2016,0,34431,Robert Streb,30.4,456,15
2016,0,29518,Brendan Steele,30.5,549,18
2016,0,32618,Rhein Gibson,30.71,215,7
2016,0,37189,Harold Varner III,30.76,523,17
2016,0,20848,Ángel Cabrera,30.89,278,9
2016,0,23353,J.J. Henry,30.89,278,9
2016,0,24461,Thomas Aiken,31.2,312,10
2015,0,25720,Chad Collins,27.07,406,15
2015,0,30925,Dustin Johnson,27.18,462,17
2015,0,25369,Jamie Donaldson,27.44,247,9
2015,0,30736,Oscar Fraustro,27.67,166,6
2015,0,30926,Chris Kirk,27.69,443,16
2015,0,25892,Steve Wheatcroft,27.69,360,13
2015,0,34046,Jordan Spieth,27.7,554,20
2015,0,25274,Steven Bowditch,27.74,527,19
2015,0,20771,Steven Alker,27.75,222,8
2015,0,23541,Ben Crane,27.75,222,8
2015,0,24024,Zach Johnson,27.79,528,19
2015,0,12716,Charley Hoffman,27.85,557,20
2015,0,27963,Chris Stroud,27.86,390,14
2015,0,34563,Chesson Hadley,27.9,558,20
2015,0,2206,David Toms,27.9,279,10
2015,0,29926,Danny Lee,27.96,671,24
2015,0,32102,Rickie Fowler,28.0,420,15
2015,0,31560,Brian Stuard,28.0,448,16
2015,0,25632,Jimmy Walker,28.0,560,20
2015,0,1810,Phil Mickelson,28.06,449,16
2015,0,27141,J.B. Holmes,28.11,506,18
2015,0,34174,John Huh,28.11,534,19
2015,0,24494,Erik Compton,28.13,450,16
2015,0,25349,Tim Wilkinson,28.13,225,8
2015,0,25345,Carl Pettersson,28.14,591,21
2015,0,31202,William McGirt,28.15,563,20
2015,0,35545,Blayne Barber,28.18,310,11
2015,0,37454,Whee Kim,28.18,310,11
2015,0,6567,Vijay Singh,28.19,451,16
2015,0,27895,Jonas Blixt,28.2,282,10
2015,0,39977,Max Homa,28.2,282,10
2015,0,32448,James Hahn,28.21,536,19
2015,0,34360,Patrick Reed,28.21,677,24
2015,0,22371,Aaron Baddeley,28.23,367,13
2015,0,27649,Brandt Snedeker,28.24,593,21
2015,0,26851,Marc Leishman,28.25,339,12
2015,0,36699,Patrick Rodgers,28.3,283,10
2015,0,40058,Zac Blair,28.33,510,18
2015,0,29479,Scott Brown,28.33,510,18
2015,0,25240,D.A. Points,28.33,255,9
2015,0,24781,Hunter Mahan,28.39,511,18
2015,0,25396,Kevin Na,28.41,625,22
2015,0,24846,Ricky Barnes,28.42,341,12
2015,0,31416,Derek Fathauer,28.42,341,12
2015,0,23048,Eric Axley,28.43,199,7
2015,0,28307,Matt Every,28.45,313,11
2015,0,8075,Jerry Kelly,28.47,427,15
2015,0,25804,Bubba Watson,28.47,427,15
2015,0,23108,Matt Kuchar,28.48,655,23
2015,0,28259,Sangmoon Bae,28.5,570,20
2015,0,21209,Sergio Garcia,28.5,399,14
2015,0,26596,Ryan Moore,28.5,456,16
2015,0,28089,Jason Day,28.53,485,17
2015,0,30711,Colt Knost,28.56,457,16
2015,0,25834,Daniel Summerhays,28.57,600,21
2015,0,33141,Keegan Bradley,28.58,543,19
2015,0,34098,Russell Henley,28.58,543,19
2015,0,28679,Fabián Gómez,28.6,429,15
2015,0,29476,Kyle Reifers,28.6,429,15
2015,0,30927,Brendon Todd,28.6,572,20
2015,0,21878,Mark Wilson,28.6,429,15
2015,0,34261,Scott Langley,28.61,515,18
2015,0,32640,Troy Merritt,28.63,458,16
2015,0,29289,S.Y. Noh,28.64,315,11
2015,0,33461,Morgan Hoffmann,28.65,487,17
2015,0,20104,Ken Duke,28.67,430,15
2015,0,32839,Hideki Matsuyama,28.67,602,21
2015,0,33486,Roger Sloan,28.67,172,6
2015,0,26289,Boo Weekley,28.67,430,15
2015,0,25493,Nick Taylor,28.69,459,16
2015,0,33448,Justin Thomas,28.7,660,23
2015,0,26951,Johnson Wagner,28.7,287,10
2015,0,24490,George McNeill,28.74,546,19
2015,0,27644,Brian Harman,28.75,460,16
2015,0,29478,Kevin Kisner,28.76,604,21
2015,0,34431,Robert Streb,28.76,719,25
2015,0,24138,Ian Poulter,28.77,374,13
2015,0,36689,Brooks Koepka,28.78,518,18
2015,0,23800,Bryce Molder,28.78,518,18
2015,0,27936,Martin Laird,28.79,403,14
2015,0,22293,Heath Slocum,28.8,144,5
2015,0,27770,Camilo Villegas,28.8,432,15
2015,0,34262,Jon Curran,28.82,317,11
2015,0,25191,Gonzalo Fernandez-Castaño,28.82,317,11
2015,0,34265,Will Wilcox,28.82,317,11
2015,0,29223,Sam Saunders,28.85,375,13
2015,0,24140,Sean O'Hair,28.88,491,17
2015,0,20472,Alex Cejka,28.89,520,18
2015,0,34099,Harris English,28.91,665,23
2015,0,24357,K.J. Choi,28.92,376,13
2015,0,26329,Louis Oosthuizen,28.92,347,12
2015,0,20396,Lee Westwood,28.92,347,12
2015,0,30852,Ryo Ishikawa,28.94,463,16
2015,0,26758,David Hearn,29.0,522,18
2015,0,34130,Sung Joon Park,29.0,377,13
2015,0,34256,Andrew Putnam,29.0,261,9
2015,0,23621,Rory Sabbatini,29.0,435,15
2015,0,26331,Charl Schwartzel,29.0,377,13
2015,0,40026,Daniel Berger,29.06,494,17
2015,0,30944,Jason Kokrak,29.06,465,16
2015,0,20157,Retief Goosen,29.07,436,15
2015,0,21753,Brian Davis,29.08,349,12
2015,0,29222,Billy Hurley III,29.08,349,12
2015,0,27933,John Merrick,29.1,291,10
2015,0,24358,Robert Garrigus,29.11,262,9
2015,0,26300,Matt Jones,29.11,553,19
2015,0,10885,Robert Allenby,29.14,204,7
2015,0,28023,Byron Smith,29.14,204,7
2015,0,33413,Ben Martin,29.16,554,19
2015,0,33667,Carlos Ortiz,29.17,525,18
2015,0,34264,Hudson Swafford,29.17,525,18
2015,0,32366,Kevin Chappell,29.18,496,17
2015,0,23320,Ryan Palmer,29.18,496,17
2015,0,24507,Jason Bohn,29.2,584,20
2015,0,22405,Justin Rose,29.21,409,14
2015,0,12510,Chad Campbell,29.22,526,18
2015,0,35532,Tom Hoge,29.23,380,13
2015,0,24361,Pat Perez,29.23,643,22
2015,0,23638,Brendon de Jonge,29.27,644,22
2015,0,34409,David Lingmerth,29.29,498,17
2015,0,27095,Nick Watney,29.29,498,17
2015,0,6522,Ernie Els,29.3,293,10
2015,0,25686,Jason Dufner,29.31,469,16
2015,0,32200,Roberto Castro,29.33,264,9
2015,0,35541,John Peterson,29.35,499,17
2015,0,10860,Justin Leonard,29.38,235,8
2015,0,28780,Nicholas Thompson,29.38,382,13
2015,0,32334,Charlie Beljan,29.4,294,10
2015,0,36801,Mark Hubbard,29.4,441,15
2015,0,31193,Jim Renner,29.4,147,5
2015,0,22056,Cameron Percy,29.42,353,12
2015,0,29518,Brendan Steele,29.42,559,19
2015,0,1706,Davis Love III,29.43,206,7
2015,0,35451,Scott Pinckney,29.44,471,16
2015,0,30692,Scott Stallings,29.45,324,11
2015,0,33419,Cameron Tringale,29.45,589,20
2015,0,23983,Luke Donald,29.47,442,15
2015,0,28475,Jeff Overton,29.47,501,17
2015,0,29420,Billy Horschel,29.5,590,20
2015,0,29725,Tony Finau,29.55,650,22
2015,0,29535,Brice Garnett,29.55,325,11
2015,0,28500,Martin Flores,29.56,473,16
2015,0,35539,Luke Guthrie,29.57,414,14
2015,0,25818,Scott Piercy,29.59,503,17
2015,0,25562,Andres Romero,29.6,296,10
2015,0,27466,Spencer Levin,29.61,533,18
2015,0,23548,Bill Lunde,29.67,178,6
2015,0,25198,Francesco Molinari,29.67,356,12
2015,0,33399,Adam Hadwin,29.71,505,17
2015,0,31323,Gary Woodland,29.71,416,14
2015,0,29221,Webb Simpson,29.72,535,18
2015,0,10809,Jim Furyk,29.73,446,15
2015,0,29720,Andres Gonzales,29.73,446,15
2015,0,23623,Bo Van Pelt,29.73,327,11
2015,0,27064,Jhonattan Vegas,29.75,476,16
2015,0,20645,John Senden,29.86,418,14
2015,0,26476,Chez Reavie,29.88,239,8
2015,0,34358,Jonathan Randolph,29.89,269,9
2015,0,33418,Shawn Stefani,29.9,628,21
2015,0,24924,Bill Haas,29.95,569,19
2015,0,37273,Derek Ernst,30.0,300,10
2015,0,21961,Charles Howell III,30.0,660,22
2015,0,32150,Michael Thompson,30.0,420,14
2015,0,21528,Henrik Stenson,30.07,451,15
2015,0,24925,Jonathan Byrd,30.18,332,11
2015,0,22892,Jason Gore,30.18,332,11
2015,0,33122,Russell Knox,30.2,604,20
2015,0,20766,Padraig Harrington,30.25,242,8
2015,0,20593,Greg Chalmers,30.27,333,11
2015,0,25364,Paul Casey,30.33,546,18
2015,0,27214,Kevin Streelman,30.37,577,19
2015,0,27436,Graham DeLaet,30.38,395,13
2015,0,28486,Michael Putnam,30.4,456,15
2015,0,31557,Jim Herman,30.47,457,15
2015,0,30946,Alex Prugh,30.5,427,14
2015,0,29425,Andrew Svoboda,30.5,305,10
2015,0,25900,Lucas Glover,30.58,367,12
2015,0,20229,Stewart Cink,30.6,459,15
2015,0,20848,Ángel Cabrera,30.63,245,8
2015,0,22046,Geoff Ogilvy,30.7,307,10
2015,0,28132,Tyrone Van Aswegen,30.71,215,7
2015,0,23353,J.J. Henry,30.75,492,16
2015,0,24502,Adam Scott,30.89,278,9
2015,0,20691,Greg Owen,31.11,280,9
2014,0,10860,Justin Leonard,26.87,403,15
2014,0,30925,Dustin Johnson,27.38,356,13
2014,0,10423,Mike Weir,27.38,219,8
2014,0,20098,Stuart Appleby,27.59,469,17
2014,0,35139,Richard Lee,27.69,360,13
2014,0,25572,Graeme McDowell,27.73,416,15
2014,0,6522,Ernie Els,27.75,444,16
2014,0,36689,Brooks Koepka,27.92,335,12
2014,0,28475,Jeff Overton,27.93,419,15
2014,0,34046,Jordan Spieth,28.0,644,23
2014,0,21753,Brian Davis,28.06,505,18
2014,0,24138,Ian Poulter,28.08,337,12
2014,0,20593,Greg Chalmers,28.14,394,14
2014,0,20104,Ken Duke,28.15,366,13
2014,0,26300,Matt Jones,28.19,451,16
2014,0,27214,Kevin Streelman,28.19,451,16
2014,0,21209,Sergio Garcia,28.21,395,14
2014,0,19846,Brian Gay,28.21,395,14
2014,0,30852,Ryo Ishikawa,28.23,367,13
2014,0,30927,Brendon Todd,28.24,706,25
2014,0,22371,Aaron Baddeley,28.25,339,12
2014,0,34360,Patrick Reed,28.28,509,18
2014,0,29740,Brad Fritsch,28.29,198,7
2014,0,27644,Brian Harman,28.3,651,23
2014,0,27963,Chris Stroud,28.33,510,18
2014,0,1810,Phil Mickelson,28.36,397,14
2014,0,34099,Harris English,28.37,539,19
2014,0,30944,Jason Kokrak,28.38,369,13
2014,0,29221,Webb Simpson,28.39,511,18
2014,0,35732,Wes Roach,28.4,284,10
2014,0,25720,Chad Collins,28.44,256,9
2014,0,21731,Freddie Jacobson,28.44,512,18
2014,0,25396,Kevin Na,28.45,569,20
2014,0,35539,Luke Guthrie,28.47,427,15
2014,0,31560,Brian Stuard,28.47,427,15
2014,0,21961,Charles Howell III,28.54,685,24
2014,0,20645,John Senden,28.55,628,22
2014,0,2206,David Toms,28.55,314,11
2014,0,25632,Jimmy Walker,28.55,628,22
2014,0,20396,Lee Westwood,28.55,314,11
2014,0,31323,Gary Woodland,28.55,628,22
2014,0,23983,Luke Donald,28.58,343,12
2014,0,32102,Rickie Fowler,28.59,486,17
2014,0,33461,Morgan Hoffmann,28.61,515,18
2014,0,22621,Ben Curtis,28.62,372,13
2014,0,24490,George McNeill,28.63,458,16
2014,0,23135,Tim Clark,28.64,315,11
2014,0,26331,Charl Schwartzel,28.64,401,14
2014,0,12716,Charley Hoffman,28.67,602,21
2014,0,35300,Andrew Loupe,28.67,258,9
2014,0,20160,Charlie Wi,28.7,287,10
2014,0,24912,Will MacKenzie,28.71,402,14
2014,0,32200,Roberto Castro,28.73,316,11
2014,0,30692,Scott Stallings,28.73,316,11
2014,0,25364,Paul Casey,28.75,345,12
2014,0,29478,Kevin Kisner,28.75,460,16
2014,0,29926,Danny Lee,28.75,345,12
2014,0,8075,Jerry Kelly,28.76,489,17
2014,0,23108,Matt Kuchar,28.76,604,21
2014,0,24361,Pat Perez,28.76,489,17
2014,0,34261,Scott Langley,28.78,518,18
2014,0,24502,Adam Scott,28.82,490,17
2014,0,10885,Robert Allenby,28.83,346,12
2014,0,29479,Scott Brown,28.83,519,18
2014,0,26956,Bronson La'Cassie,28.83,173,6
2014,0,33141,Keegan Bradley,28.84,548,19
2014,0,20157,Retief Goosen,28.84,548,19
2014,0,33122,Russell Knox,28.85,577,20
2014,0,34431,Robert Streb,28.87,433,15
2014,0,24357,K.J. Choi,28.88,462,16
2014,0,23541,Ben Crane,28.88,462,16
2014,0,32839,Hideki Matsuyama,28.89,520,18
2014,0,30750,Tommy Gainey,28.9,289,10
2014,0,23409,James Driscoll,28.91,318,11
2014,0,28259,Sangmoon Bae,28.92,376,13
2014,0,34563,Chesson Hadley,28.92,347,12
2014,0,22405,Justin Rose,28.94,463,16
2014,0,29289,S.Y. Noh,28.95,550,19
2014,0,34021,Bud Cauley,29.0,261,9
2014,0,30926,Chris Kirk,29.0,725,25
2014,0,33413,Ben Martin,29.0,377,13
2014,0,31202,William McGirt,29.0,522,18
2014,0,24024,Zach Johnson,29.04,668,23
2014,0,26758,David Hearn,29.05,581,20
2014,0,25804,Bubba Watson,29.06,494,17
2014,0,24507,Jason Bohn,29.07,436,15
2014,0,29425,Andrew Svoboda,29.07,407,14
2014,0,28132,Tyrone Van Aswegen,29.07,407,14
2014,0,22046,Geoff Ogilvy,29.08,378,13
2014,0,27556,Ted Potter Jr.,29.11,262,9
2014,0,25345,Carl Pettersson,29.12,495,17
2014,0,25834,Daniel Summerhays,29.14,641,22
2014,0,32448,James Hahn,29.15,379,13
2014,0,34174,John Huh,29.15,379,13
2014,0,27141,J.B. Holmes,29.16,554,19
2014,0,27649,Brandt Snedeker,29.16,554,19
2014,0,24781,Hunter Mahan,29.17,525,18
2014,0,25191,Gonzalo Fernandez-Castaño,29.18,496,17
2014,0,34098,Russell Henley,29.18,496,17
2014,0,26851,Marc Leishman,29.18,496,17
2014,0,24494,Erik Compton,29.19,467,16
2014,0,24358,Robert Garrigus,29.2,438,15
2014,0,32150,Michael Thompson,29.2,438,15
2014,0,26596,Ryan Moore,29.21,555,19
2014,0,34409,David Lingmerth,29.23,380,13
2014,0,27436,Graham DeLaet,29.25,468,16
2014,0,25562,Andres Romero,29.29,410,14
2014,0,27895,Jonas Blixt,29.3,293,10
2014,0,21528,Henrik Stenson,29.31,381,13
2014,0,20848,Ángel Cabrera,29.33,352,12
2014,0,24925,Jonathan Byrd,29.38,382,13
2014,0,27770,Camilo Villegas,29.39,529,18
2014,0,10809,Jim Furyk,29.4,588,20
2014,0,23621,Rory Sabbatini,29.43,412,14
2014,0,25274,Steven Bowditch,29.44,471,16
2014,0,29461,Jamie Lovemark,29.44,265,9
2014,0,28237,Rory McIlroy,29.44,471,16
2014,0,32334,Charlie Beljan,29.45,324,11
2014,0,23800,Bryce Molder,29.46,383,13
2014,0,24140,Sean O'Hair,29.46,383,13
2014,0,24846,Ricky Barnes,29.47,501,17
2014,0,28089,Jason Day,29.5,295,10
2014,0,24924,Bill Haas,29.5,767,26
2014,0,27408,Martin Kaymer,29.5,413,14
2014,0,27936,Martin Laird,29.5,354,12
2014,0,28486,Michael Putnam,29.5,649,22
2014,0,29518,Brendan Steele,29.5,472,16
2014,0,33419,Cameron Tringale,29.54,709,24
2014,0,25349,Tim Wilkinson,29.56,473,16
2014,0,1706,Davis Love III,29.57,414,14
