YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
2013,0,31323,Gary Woodland,47.5,38,80,-3.00
2013,0,25274,Steven Bowditch,47.4,27,57,-7.00
2013,0,32200,Roberto Castro,47.4,37,78,E
2013,0,23623,Bo Van Pelt,47.3,26,55,-5.00
2013,0,37273,Derek Ernst,47.2,25,53,-5.00
2013,0,19970,Robert Karlsson,47.2,17,36,-1.00
2013,0,26679,Kevin Stadler,47.2,25,53,-6.00
2013,0,24358,Robert Garrigus,47.1,16,34,-3.00
2013,0,12782,Tim Herron,47.1,24,51,-9.00
2013,0,24361,Pat Perez,46.8,22,47,-7.00
2013,0,22961,David Mathis,46.7,21,45,-4.00
2013,0,25804,Bubba Watson,46.7,21,45,-3.00
2013,0,34021,Bud Cauley,46.4,26,56,-1.00
2013,0,27644,Brian Harman,46.2,24,52,-2.00
2013,0,10860,Justin Leonard,46.2,30,65,-5.00
2013,0,34431,Robert Streb,46.0,23,50,-4.00
2013,0,1724,Jeff Maggert,45.8,22,48,-1.00
2013,0,20691,Greg Owen,45.8,27,59,-1.00
2013,0,34046,Jordan Spieth,45.7,21,46,-5.00
2013,0,20160,Charlie Wi,45.7,21,46,-5.00
2013,0,8725,Tom Gillis,45.6,26,57,-3.00
2013,0,20104,Ken Duke,45.5,25,55,-4.00
2013,0,33141,Keegan Bradley,45.3,24,53,-6.00
2013,0,32698,Bobby Gates,45.2,19,42,-3.00
2013,0,10423,Mike Weir,45.2,19,42,-6.00
2013,0,25818,Scott Piercy,45.0,27,60,-6.00
2013,0,34098,Russell Henley,44.7,21,47,-5.00
2013,0,22295,Darron Stiles,44.4,12,27,-1.00
2013,0,24357,K.J. Choi,44.0,22,50,E
2013,0,29425,Andrew Svoboda,43.8,14,32,-5.00
2013,0,21209,Sergio Garcia,43.6,17,39,E
2013,0,27963,Chris Stroud,43.6,34,78,-7.00
2013,0,29221,Webb Simpson,43.3,26,60,E
2013,0,23135,Tim Clark,43.2,16,37,-4.00
2013,0,24502,Adam Scott,43.2,16,37,-3.00
2013,0,8075,Jerry Kelly,42.9,15,35,-2.00
2013,0,29289,S.Y. Noh,42.9,24,56,-4.00
2013,0,20396,Lee Westwood,42.9,24,56,-2.00
2013,0,20848,Ángel Cabrera,42.6,20,47,-6.00
2013,0,23638,Brendon de Jonge,42.5,34,80,-4.00
2013,0,27503,Steve LeBrun,42.2,19,45,-3.00
2013,0,26300,Matt Jones,42.1,24,57,-2.00
2013,0,27936,Martin Laird,42.0,21,50,-1.00
2013,0,28092,D.H. Lee,42.0,21,50,-1.00
2013,0,24138,Ian Poulter,41.9,13,31,-6.00
2013,0,8793,Tiger Woods,41.9,18,43,-5.00
2013,0,23800,Bryce Molder,41.7,20,48,-5.00
2013,0,6004,Stephen Ames,41.5,17,41,-5.00
2013,0,22046,Geoff Ogilvy,41.5,17,41,-4.00
2013,0,1320,Bob Estes,41.3,19,46,-7.00
2013,0,36884,Ben Kohles,41.2,21,51,+1.00
2013,0,33418,Shawn Stefani,40.7,24,59,-7.00
2013,0,25572,Graeme McDowell,40.5,15,37,-5.00
2013,0,29740,Brad Fritsch,40.4,23,57,-6.00
2013,0,24024,Zach Johnson,40.0,16,40,E
2013,0,34261,Scott Langley,40.0,28,70,-6.00
2013,0,28310,Lee Williams,40.0,20,50,-4.00
2013,0,24663,Y.E. Yang,40.0,16,40,-2.00
2013,0,25240,D.A. Points,39.3,24,61,-10.00
2013,0,10213,Dicky Pride,39.2,20,51,-3.00
2013,0,24399,Scott Gardiner,39.1,18,46,-3.00
2013,0,20766,Padraig Harrington,39.1,9,23,-3.00
2013,0,25336,Alistair Presnell,39.1,18,46,+2.00
2013,0,28455,Will Claxton,38.8,19,49,-4.00
2013,0,24507,Jason Bohn,38.7,24,62,-7.00
2013,0,30711,Colt Knost,38.5,20,52,-6.00
2013,0,29518,Brendan Steele,38.3,23,60,-5.00
2013,0,30692,Scott Stallings,37.7,20,53,-4.00
2013,0,28259,Sangmoon Bae,37.5,27,72,-5.00
2013,0,32150,Michael Thompson,37.2,16,43,-5.00
2013,0,28237,Rory McIlroy,36.8,14,38,-1.00
2013,0,26476,Chez Reavie,34.7,17,49,-3.00
2013,0,27408,Martin Kaymer,32.4,11,34,E
2013,0,32334,Charlie Beljan,31.7,13,41,-5.00
2013,0,22792,Peter Hanson,29.6,8,27,-3.00
2013,0,21878,Mark Wilson,26.1,6,23,-1.00
2012,0,19970,Robert Karlsson,71.4,25,35,-7.00
2012,0,20850,Daniel Chopra,65.8,25,38,-5.00
2012,0,23409,James Driscoll,64.8,57,88,-15.00
2012,0,27302,Garth Mulroy,61.5,24,39,-4.00
2012,0,10213,Dicky Pride,61.5,24,39,-4.00
2012,0,25818,Scott Piercy,60.0,42,70,-14.00
2012,0,29478,Kevin Kisner,59.6,28,47,-5.00
2012,0,23983,Luke Donald,59.5,25,42,-5.00
2012,0,23718,Nathan Green,59.3,35,59,-10.00
2012,0,27141,J.B. Holmes,59.2,29,49,-3.00
2012,0,25457,Alexandre Rocha,58.8,20,34,-4.00
2012,0,24138,Ian Poulter,58.3,14,24,-5.00
2012,0,28500,Martin Flores,57.8,48,83,-10.00
2012,0,22405,Justin Rose,57.7,30,52,-7.00
2012,0,26758,David Hearn,57.5,42,73,-5.00
2012,0,27644,Brian Harman,56.6,43,76,-7.00
2012,0,29289,S.Y. Noh,56.6,43,76,-5.00
2012,0,28455,Will Claxton,56.5,39,69,-6.00
2012,0,21961,Charles Howell III,56.5,48,85,-3.00
2012,0,1706,Davis Love III,56.4,22,39,-5.00
2012,0,21209,Sergio Garcia,55.9,19,34,E
2012,0,24490,George McNeill,55.7,34,61,-9.00
2012,0,29926,Danny Lee,55.6,35,63,-8.00
2012,0,30926,Chris Kirk,55.4,41,74,-7.00
2012,0,20229,Stewart Cink,55.1,27,49,-5.00
2012,0,28087,Kris Blanks,55.0,33,60,-5.00
2012,0,21731,Freddie Jacobson,55.0,33,60,-1.00
2012,0,32102,Rickie Fowler,54.9,28,51,-8.00
2012,0,25632,Jimmy Walker,54.6,59,108,-9.00
2012,0,22582,Kyle Thompson,54.5,12,22,-1.00
2012,0,27649,Brandt Snedeker,54.4,37,68,-9.00
2012,0,29221,Webb Simpson,54.3,25,46,-9.00
2012,0,32698,Bobby Gates,54.2,39,72,-2.00
2012,0,6522,Ernie Els,54.0,34,63,-4.00
2012,0,24846,Ricky Barnes,53.7,36,67,-3.00
2012,0,27064,Jhonattan Vegas,53.7,29,54,-4.00
2012,0,10809,Jim Furyk,53.6,15,28,-4.00
2012,0,31202,William McGirt,53.4,47,88,-9.00
2012,0,23325,Vaughn Taylor,53.4,31,58,-10.00
2012,0,25686,Jason Dufner,53.1,26,49,-7.00
2012,0,24358,Robert Garrigus,53.1,26,49,-8.00
2012,0,28089,Jason Day,52.9,18,34,-4.00
2012,0,34099,Harris English,52.9,46,87,-6.00
2012,0,12716,Charley Hoffman,52.9,37,70,-3.00
2012,0,26596,Ryan Moore,52.9,37,70,-9.00
2012,0,30852,Ryo Ishikawa,52.8,19,36,-5.00
2012,0,23623,Bo Van Pelt,52.7,29,55,-3.00
2012,0,27797,Derek Lamely,52.6,30,57,-1.00
2012,0,24494,Erik Compton,52.5,32,61,-10.00
2012,0,23320,Ryan Palmer,52.5,31,59,-5.00
2012,0,27436,Graham DeLaet,52.3,23,44,-2.00
2012,0,6567,Vijay Singh,52.3,34,65,-15.00
2012,0,20574,Mathew Goggin,52.2,24,46,-6.00
2012,0,29479,Scott Brown,52.1,25,48,-1.00
2012,0,34021,Bud Cauley,52.0,51,98,-14.00
2012,0,20691,Greg Owen,52.0,39,75,-11.00
2012,0,6527,Steve Stricker,51.9,28,54,-5.00
2012,0,24924,Bill Haas,51.8,29,56,-9.00
2012,0,20098,Stuart Appleby,51.7,30,58,-11.00
2012,0,28307,Matt Every,51.7,31,60,-5.00
2012,0,29420,Billy Horschel,51.7,15,29,-3.00
2012,0,26476,Chez Reavie,51.6,32,62,-8.00
2012,0,32200,Roberto Castro,51.5,35,68,-12.00
2012,0,24140,Sean O'Hair,51.5,34,66,-7.00
2012,0,27120,Troy Matteson,51.4,38,74,-2.00
2012,0,10885,Robert Allenby,51.3,39,76,-8.00
2012,0,20572,Rod Pampling,51.2,42,82,-2.00
2012,0,24925,Jonathan Byrd,51.1,24,47,-2.00
2012,0,8075,Jerry Kelly,51.1,24,47,-1.00
2012,0,30110,Kyle Stanley,51.1,23,45,-1.00
2012,0,22371,Aaron Baddeley,50.9,29,57,-9.00
2012,0,1116,Michael Bradley,50.9,27,53,-6.00
2012,0,26329,Louis Oosthuizen,50.9,27,53,-4.00
2012,0,27770,Camilo Villegas,50.9,28,55,-10.00
2012,0,23788,D.J. Trahan,50.8,31,61,E
2012,0,1724,Jeff Maggert,50.7,37,73,-2.00
2012,0,25562,Andres Romero,50.7,35,69,-5.00
2012,0,30944,Jason Kokrak,50.0,26,52,-6.00
2012,0,35139,Richard Lee,50.0,16,32,-3.00
2012,0,23548,Bill Lunde,50.0,33,66,-5.00
2012,0,23800,Bryce Molder,50.0,27,54,-6.00
2012,0,22348,Nick O'Hern,50.0,26,52,+1.00
2012,0,1941,Tom Pernice Jr.,50.0,19,38,+1.00
2012,0,26331,Charl Schwartzel,50.0,16,32,-7.00
2012,0,21528,Henrik Stenson,50.0,16,32,-3.00
2012,0,21878,Mark Wilson,50.0,31,62,-2.00
2012,0,12510,Chad Campbell,49.4,38,77,-8.00
2012,0,28093,Miguel Angel Carballo,49.3,34,69,-6.00
2012,0,1810,Phil Mickelson,49.3,35,71,-9.00
2012,0,33419,Cameron Tringale,49.3,35,71,-7.00
2012,0,29518,Brendan Steele,49.1,26,53,-8.00
2012,0,33141,Keegan Bradley,49.0,24,49,+1.00
2012,0,6034,Marco Dawson,49.0,24,49,-3.00
2012,0,30750,Tommy Gainey,49.0,48,98,-12.00
2012,0,27556,Ted Potter Jr.,49.0,25,51,-6.00
2012,0,24507,Jason Bohn,48.9,22,45,-6.00
2012,0,25345,Carl Pettersson,48.9,45,92,-10.00
2012,0,19846,Brian Gay,48.8,41,84,-7.00
2012,0,22621,Ben Curtis,48.4,15,31,-2.00
2012,0,21753,Brian Davis,48.3,29,60,-10.00
2012,0,22961,David Mathis,48.3,28,58,-2.00
2012,0,27214,Kevin Streelman,48.3,29,60,-5.00
2012,0,22293,Heath Slocum,48.1,26,54,-2.00
2012,0,32150,Michael Thompson,48.1,26,54,-12.00
2012,0,25396,Kevin Na,48.0,24,50,-1.00
2012,0,26851,Marc Leishman,47.9,35,73,-12.00
2012,0,26951,Johnson Wagner,47.7,31,65,-8.00
2012,0,23204,Gary Christian,47.6,30,63,-7.00
2012,0,22378,Trevor Immelman,47.5,28,59,-1.00
2012,0,30925,Dustin Johnson,47.5,19,40,+1.00
2012,0,24781,Hunter Mahan,47.5,28,59,+1.00
2012,0,23638,Brendon de Jonge,47.4,46,97,-8.00
2012,0,20766,Padraig Harrington,47.4,18,38,-3.00
2012,0,12782,Tim Herron,47.4,36,76,-9.00
2012,0,24940,Edward Loar,47.4,18,38,-4.00
2012,0,29476,Kyle Reifers,47.4,37,78,-6.00
2012,0,24024,Zach Johnson,47.3,26,55,-5.00
2012,0,25572,Graeme McDowell,47.2,17,36,-3.00
2012,0,29222,Billy Hurley III,47.1,24,51,-6.00
2012,0,25834,Daniel Summerhays,46.9,23,49,-7.00
2012,0,8793,Tiger Woods,46.9,15,32,-7.00
2012,0,21805,Harrison Frazar,46.7,21,45,-3.00
2012,0,21350,Ryuji Imada,46.7,28,60,-5.00
2012,0,26300,Matt Jones,46.7,21,45,-3.00
2012,0,23621,Rory Sabbatini,46.4,32,69,-5.00
2012,0,24604,Hunter Haas,46.3,19,41,-4.00
2012,0,29910,Blake Adams,46.2,24,52,-2.00
2012,0,20848,Ángel Cabrera,45.8,11,24,-1.00
2012,0,28259,Sangmoon Bae,45.5,25,55,-4.00
2012,0,23135,Tim Clark,45.5,15,33,-4.00
2012,0,20645,John Senden,45.2,33,73,-9.00
2012,0,23353,J.J. Henry,45.1,32,71,-9.00
2012,0,28475,Jeff Overton,44.9,35,78,+1.00
2012,0,27895,Jonas Blixt,44.8,26,58,-5.00
2012,0,23108,Matt Kuchar,44.8,26,58,-3.00
2012,0,6036,Scott Dunlap,44.7,17,38,-5.00
2012,0,27060,John Mallinger,44.7,21,47,-8.00
2012,0,2206,David Toms,44.7,17,38,E
2012,0,32366,Kevin Chappell,44.6,33,74,-3.00
2012,0,27095,Nick Watney,44.1,30,68,-5.00
2012,0,12652,Cameron Beckman,44.0,22,50,-4.00
2012,0,24361,Pat Perez,43.9,29,66,-3.00
2012,0,24663,Y.E. Yang,43.9,25,57,-7.00
2012,0,20396,Lee Westwood,43.8,14,32,-2.00
2012,0,31558,J.J. Killeen,43.7,38,87,-6.00
2012,0,32334,Charlie Beljan,43.3,13,30,-3.00
2012,0,22548,Patrick Sheehan,43.3,13,30,-2.00
2012,0,25804,Bubba Watson,43.3,13,30,-5.00
2012,0,21407,Arjun Atwal,43.2,19,44,-6.00
2012,0,24502,Adam Scott,43.2,16,37,-5.00
2012,0,27963,Chris Stroud,42.9,33,77,-7.00
2012,0,31323,Gary Woodland,42.9,18,42,-2.00
2012,0,20593,Greg Chalmers,42.7,32,75,-7.00
2012,0,27933,John Merrick,42.4,25,59,-3.00
2012,0,20104,Ken Duke,42.2,27,64,-3.00
2012,0,27936,Martin Laird,42.1,24,57,-4.00
2012,0,26679,Kevin Stadler,42.1,24,57,-2.00
2012,0,30692,Scott Stallings,42.0,21,50,-3.00
2012,0,1766,Billy Mayfair,41.7,20,48,-6.00
2012,0,27974,Sung Kang,41.4,29,70,-4.00
2012,0,1320,Bob Estes,41.3,19,46,-5.00
2012,0,23541,Ben Crane,41.2,21,51,-5.00
2012,0,23903,Stephen Gangluff,41.0,16,39,-3.00
2012,0,33120,Mark Anderson,40.6,26,64,-8.00
2012,0,25892,Steve Wheatcroft,40.6,13,32,-2.00
2012,0,24357,K.J. Choi,40.4,19,47,-4.00
2012,0,33122,Russell Knox,40.0,18,45,E
2012,0,20160,Charlie Wi,40.0,22,55,-4.00
2012,0,23542,Tommy Biershenk,39.7,23,58,-5.00
2012,0,25240,D.A. Points,39.7,23,58,-3.00
2012,0,22913,John Rollins,39.6,19,48,-6.00
2012,0,30927,Brendon Todd,39.6,19,48,-2.00
2012,0,26287,Roland Thatcher,39.5,17,43,-2.00
2012,0,27466,Spencer Levin,39.2,29,74,-3.00
2012,0,20623,Gavin Coles,39.1,18,46,-7.00
2012,0,10860,Justin Leonard,38.8,19,49,+2.00
2012,0,28308,Troy Kelly,38.7,24,62,-10.00
2012,0,8725,Tom Gillis,38.6,22,57,-3.00
2012,0,26289,Boo Weekley,36.5,19,52,-3.00
2012,0,6251,Chris DiMarco,36.1,22,61,-8.00
2012,0,20070,Matt Bettencourt,35.2,19,54,-6.00
2012,0,34174,John Huh,33.8,23,68,-6.00
2012,0,6573,Brandt Jobe,33.3,13,39,-3.00
2012,0,22046,Geoff Ogilvy,33.3,16,48,-3.00
2012,0,1797,Rocco Mediate,32.6,15,46,-4.00
2012,0,1249,John Daly,32.0,8,25,-2.00
2012,0,27330,Josh Teater,31.8,21,66,-3.00
2012,0,6004,Stephen Ames,31.3,10,32,-4.00
2012,0,11123,Chris Couch,31.0,13,42,-4.00
2012,0,28237,Rory McIlroy,28.0,7,25,-1.00
2012,0,30711,Colt Knost,24.0,12,50,-1.00
2011,0,24502,Adam Scott,67.7,21,31,-4.00
2011,0,25396,Kevin Na,67.3,35,52,-13.00
2011,0,31202,William McGirt,63.5,54,85,-8.00
2011,0,24507,Jason Bohn,61.9,26,42,-7.00
2011,0,23983,Luke Donald,61.0,25,41,-8.00
2011,0,6527,Steve Stricker,61.0,25,41,-3.00
2011,0,23788,D.J. Trahan,60.9,39,64,-5.00
2011,0,23621,Rory Sabbatini,59.4,38,64,-9.00
2011,0,26331,Charl Schwartzel,59.4,19,32,-3.00
2011,0,24663,Y.E. Yang,59.3,16,27,-5.00
2011,0,1810,Phil Mickelson,58.9,43,73,-11.00
2011,0,23409,James Driscoll,58.6,34,58,-3.00
2011,0,24604,Hunter Haas,58.6,41,70,-13.00
2011,0,20157,Retief Goosen,58.1,18,31,-4.00
2011,0,12782,Tim Herron,57.9,44,76,-8.00
2011,0,26300,Matt Jones,57.4,31,54,-6.00
2011,0,25804,Bubba Watson,56.8,25,44,-1.00
2011,0,24846,Ricky Barnes,56.7,34,60,-7.00
2011,0,23541,Ben Crane,56.6,30,53,-7.00
2011,0,24358,Robert Garrigus,56.5,26,46,-3.00
2011,0,26420,Richard Johnson,56.1,23,41,-7.00
2011,0,20472,Alex Cejka,55.3,21,38,-1.00
2011,0,21350,Ryuji Imada,55.0,33,60,-8.00
2011,0,21961,Charles Howell III,54.9,50,91,-10.00
2011,0,21209,Sergio Garcia,54.5,24,44,-6.00
2011,0,12602,Dean Wilson,54.5,18,33,-1.00
2011,0,30110,Kyle Stanley,54.4,37,68,-3.00
2011,0,6567,Vijay Singh,54.3,38,70,-9.00
2011,0,1313,Steve Elkington,54.1,20,37,-3.00
2011,0,23320,Ryan Palmer,54.0,34,63,-6.00
2011,0,29518,Brendan Steele,53.9,41,76,E
2011,0,23638,Brendon de Jonge,53.8,42,78,-11.00
2011,0,20229,Stewart Cink,53.7,29,54,-4.00
2011,0,32102,Rickie Fowler,53.2,33,62,-8.00
2011,0,22046,Geoff Ogilvy,52.5,21,40,-2.00
2011,0,27936,Martin Laird,52.0,26,50,+1.00
2011,0,6522,Ernie Els,51.9,27,52,-1.00
2011,0,31323,Gary Woodland,51.3,20,39,-5.00
2011,0,30926,Chris Kirk,51.2,44,86,-14.00
2011,0,11123,Chris Couch,51.1,23,45,-1.00
2011,0,29420,Billy Horschel,51.1,24,47,-3.00
2011,0,1706,Davis Love III,51.0,25,49,-4.00
2011,0,27770,Camilo Villegas,50.9,27,53,-1.00
2011,0,23108,Matt Kuchar,50.8,31,61,-6.00
2011,0,9011,David Duval,50.7,34,67,-8.00
2011,0,25562,Andres Romero,50.7,36,71,-3.00
2011,0,20498,Briny Baird,50.0,13,26,E
2011,0,12510,Chad Campbell,50.0,37,74,+4.00
2011,0,24357,K.J. Choi,50.0,26,52,-6.00
2011,0,7457,Steve Flesch,50.0,31,62,-7.00
2011,0,25900,Lucas Glover,50.0,23,46,-5.00
2011,0,26758,David Hearn,50.0,31,62,-6.00
2011,0,1577,Lee Janzen,50.0,18,36,-4.00
2011,0,24490,George McNeill,50.0,21,42,-2.00
2011,0,22913,John Rollins,50.0,26,52,-5.00
2011,0,34072,Will Strickler,50.0,23,46,-7.00
2011,0,23325,Vaughn Taylor,50.0,31,62,-12.00
2011,0,23623,Bo Van Pelt,50.0,33,66,-6.00
2011,0,26289,Boo Weekley,50.0,15,30,+1.00
2011,0,22378,Trevor Immelman,49.2,30,61,-6.00
2011,0,24781,Hunter Mahan,49.2,32,65,-8.00
2011,0,27214,Kevin Streelman,49.1,27,55,-8.00
2011,0,26287,Roland Thatcher,49.1,26,53,-3.00
2011,0,21878,Mark Wilson,49.1,27,55,-4.00
2011,0,27933,John Merrick,49.0,24,49,-3.00
2011,0,23497,Tag Ridings,48.9,23,47,-7.00
2011,0,28475,Jeff Overton,48.6,35,72,-8.00
2011,0,19970,Robert Karlsson,48.5,16,33,-1.00
2011,0,27466,Spencer Levin,48.5,33,68,-7.00
2011,0,25274,Steven Bowditch,48.1,26,54,-9.00
2011,0,22961,David Mathis,48.1,26,54,-4.00
2011,0,34255,Joseph Bramlett,47.9,23,48,-3.00
2011,0,23718,Nathan Green,47.9,23,48,-2.00
2011,0,1766,Billy Mayfair,47.9,23,48,-5.00
2011,0,28486,Michael Putnam,47.9,23,48,-4.00
2011,0,21731,Freddie Jacobson,47.7,31,65,-6.00
2011,0,2206,David Toms,47.7,21,44,-7.00
2011,0,23614,Rich Beem,47.5,19,40,E
2011,0,24924,Bill Haas,47.4,27,57,-9.00
2011,0,10733,Kent Jones,47.4,27,57,-1.00
2011,0,8075,Jerry Kelly,47.4,18,38,-1.00
2011,0,32876,Martin Piller,47.3,26,55,-6.00
2011,0,26668,Marc Turnesa,47.2,17,36,-3.00
2011,0,27064,Jhonattan Vegas,47.2,25,53,-3.00
2011,0,33911,Nate Smith,47.1,24,51,-7.00
2011,0,27963,Chris Stroud,47.0,31,66,-6.00
2011,0,31401,Zack Miller,46.9,23,49,-1.00
2011,0,32698,Bobby Gates,46.8,22,47,+1.00
2011,0,26679,Kevin Stadler,46.8,29,62,E
2011,0,10885,Robert Allenby,46.7,21,45,+1.00
2011,0,25457,Alexandre Rocha,46.7,21,45,E
2011,0,32366,Kevin Chappell,46.4,26,56,-7.00
2011,0,6643,Paul Goydos,46.4,26,56,-3.00
2011,0,31557,Jim Herman,46.4,26,56,-3.00
2011,0,6004,Stephen Ames,46.3,19,41,E
2011,0,31193,Jim Renner,46.2,24,52,-4.00
2011,0,1116,Michael Bradley,46.0,23,50,-5.00
2011,0,25818,Scott Piercy,45.8,22,48,-4.00
2011,0,20645,John Senden,45.8,27,59,-3.00
2011,0,29718,Anthony Kim,45.6,26,57,-9.00
2011,0,35087,Bio Kim,45.3,24,53,-4.00
2011,0,27095,Nick Watney,45.3,29,64,-6.00
2011,0,12716,Charley Hoffman,45.2,28,62,+1.00
2011,0,26851,Marc Leishman,45.1,37,82,-5.00
2011,0,6251,Chris DiMarco,44.9,35,78,-1.00
2011,0,30946,Alex Prugh,44.9,31,69,-7.00
2011,0,27330,Josh Teater,44.9,35,78,-4.00
2011,0,23353,J.J. Henry,44.4,28,63,-2.00
2011,0,29478,Kevin Kisner,44.4,20,45,-5.00
2011,0,27797,Derek Lamely,44.4,24,54,-3.00
2011,0,26881,Jarrod Lyle,44.4,28,63,-6.00
2011,0,32640,Troy Merritt,44.4,20,45,-7.00
2011,0,19846,Brian Gay,44.2,23,52,-5.00
2011,0,8375,Paul Stankowski,44.2,19,43,-1.00
2011,0,27974,Sung Kang,44.1,15,34,-3.00
2011,0,24024,Zach Johnson,43.8,14,32,-5.00
2011,0,26476,Chez Reavie,43.8,28,64,-6.00
2011,0,27939,Matt McQuillan,43.6,17,39,-3.00
2011,0,28158,Steve Marino,43.5,27,62,-4.00
2011,0,21949,Joe Ogilvie,43.5,27,62,-1.00
2011,0,30750,Tommy Gainey,43.4,33,76,-4.00
2011,0,24980,Scott Gutschewski,43.4,23,53,-2.00
2011,0,24361,Pat Perez,43.4,23,53,-2.00
2011,0,20593,Greg Chalmers,43.3,29,67,-8.00
2011,0,33413,Ben Martin,43.3,26,60,-1.00
2011,0,29221,Webb Simpson,43.3,29,67,-3.00
2011,0,20098,Stuart Appleby,42.9,21,49,-7.00
2011,0,25686,Jason Dufner,42.9,21,49,-5.00
2011,0,20766,Padraig Harrington,42.9,18,42,-4.00
2011,0,26951,Johnson Wagner,42.9,15,35,-2.00
2011,0,27120,Troy Matteson,42.7,32,75,-1.00
2011,0,28089,Jason Day,42.6,20,47,-5.00
2011,0,33419,Cameron Tringale,42.6,40,94,-14.00
2011,0,12652,Cameron Beckman,42.1,24,57,-4.00
2011,0,28087,Kris Blanks,42.1,32,76,-5.00
2011,0,25240,D.A. Points,42.1,24,57,-6.00
2011,0,20572,Rod Pampling,42.0,29,69,-7.00
2011,0,24925,Jonathan Byrd,41.8,23,55,-7.00
2011,0,7867,Woody Austin,41.7,15,36,-2.00
2011,0,20848,Ángel Cabrera,41.7,15,36,-3.00
2011,0,25834,Daniel Summerhays,41.7,25,60,+1.00
2011,0,29720,Andres Gonzales,41.5,17,41,-8.00
2011,0,21407,Arjun Atwal,41.3,33,80,-11.00
2011,0,8537,J.P. Hayes,41.3,19,46,-2.00
2011,0,24140,Sean O'Hair,40.7,24,59,E
2011,0,22405,Justin Rose,40.7,22,54,-7.00
2011,0,33141,Keegan Bradley,40.3,27,67,-9.00
2011,0,1948,Tim Petrovic,40.3,25,62,-6.00
2011,0,25444,Justin Hicks,40.0,10,25,-1.00
2011,0,30711,Colt Knost,40.0,20,50,-2.00
2011,0,10585,Scott McCarron,40.0,14,35,-3.00
2011,0,32150,Michael Thompson,40.0,22,55,-1.00
2011,0,20070,Matt Bettencourt,39.5,30,76,-4.00
2011,0,28620,Aron Price,39.3,11,28,-4.00
2011,0,22371,Aaron Baddeley,39.2,20,51,-6.00
2011,0,25632,Jimmy Walker,39.0,23,59,-10.00
2011,0,20127,Chris Riley,38.5,20,52,-1.00
2011,0,30692,Scott Stallings,38.3,23,60,E
2011,0,6621,Joe Durant,38.2,13,34,-3.00
2011,0,6573,Brandt Jobe,37.3,22,59,-6.00
2011,0,23548,Bill Lunde,36.7,22,60,-6.00
2011,0,22348,Nick O'Hern,36.7,18,49,-6.00
2011,0,10505,Shane Bertsch,36.6,15,41,-5.00
2011,0,25345,Carl Pettersson,36.6,26,71,-10.00
2011,0,22293,Heath Slocum,36.6,15,41,-4.00
2011,0,29910,Blake Adams,36.0,32,89,-9.00
2011,0,26596,Ryan Moore,35.7,15,42,-5.00
2011,0,20160,Charlie Wi,35.6,21,59,-5.00
2011,0,21753,Brian Davis,34.6,18,52,-7.00
2011,0,10809,Jim Furyk,34.3,12,35,-3.00
2011,0,22621,Ben Curtis,34.1,15,44,-2.00
2011,0,24138,Ian Poulter,34.1,14,41,-2.00
2011,0,23673,Michael Connell,33.3,22,66,-3.00
2011,0,1797,Rocco Mediate,33.3,9,27,+1.00
2011,0,6515,Shaun Micheel,32.8,19,58,-5.00
2011,0,30925,Dustin Johnson,32.5,13,40,-4.00
2011,0,23800,Bryce Molder,32.1,17,53,-5.00
2011,0,20436,Garrett Willis,31.4,11,35,E
2011,0,24290,D.J. Brigman,30.9,17,55,-1.00
2011,0,10860,Justin Leonard,30.8,16,52,-1.00
2011,0,27141,J.B. Holmes,29.7,11,37,-3.00
2011,0,21805,Harrison Frazar,29.4,10,34,-1.00
2011,0,28679,Fabián Gómez,29.3,12,41,-2.00
2011,0,25572,Graeme McDowell,28.6,8,28,-1.00
2011,0,27649,Brandt Snedeker,27.7,13,47,+2.00
2011,0,8725,Tom Gillis,27.3,9,33,-1.00
2010,0,1116,Michael Bradley,72.3,47,65,-8.00
2010,0,2239,Scott Verplank,66.7,32,48,-9.00
2010,0,23788,D.J. Trahan,66.2,45,68,-9.00
2010,0,20663,Brenden Pappas,65.2,30,46,-5.00
2010,0,20229,Stewart Cink,63.6,28,44,-5.00
2010,0,23621,Rory Sabbatini,63.1,41,65,-4.00
2010,0,24846,Ricky Barnes,62.8,49,78,-11.00
2010,0,24502,Adam Scott,61.9,26,42,-2.00
2010,0,27649,Brandt Snedeker,61.2,41,67,-15.00
2010,0,1810,Phil Mickelson,60.4,29,48,-5.00
2010,0,22405,Justin Rose,59.6,28,47,-5.00
2010,0,12782,Tim Herron,59.4,38,64,-6.00
2010,0,23135,Tim Clark,59.2,29,49,-9.00
2010,0,24924,Bill Haas,59.2,42,71,-7.00
2010,0,25364,Paul Casey,59.1,26,44,-7.00
2010,0,27963,Chris Stroud,58.6,34,58,-4.00
2010,0,10425,Jay Williamson,58.6,17,29,-1.00
2010,0,23349,Charles Warren,58.3,21,36,-5.00
2010,0,23353,J.J. Henry,57.4,35,61,-4.00
2010,0,1766,Billy Mayfair,57.4,27,47,-1.00
2010,0,24357,K.J. Choi,57.1,32,56,-6.00
2010,0,20850,Daniel Chopra,57.1,40,70,-13.00
2010,0,20766,Padraig Harrington,57.1,20,35,-4.00
2010,0,24140,Sean O'Hair,57.1,28,49,-2.00
2010,0,11123,Chris Couch,56.8,25,44,-4.00
2010,0,23541,Ben Crane,56.8,25,44,-5.00
