YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,AVERAGE CARRY DIST. YARDS,AVERAGE CLUB HEAD SPEED,TOTAL ATTEMPTS,HIGHEST CARRY EFFICIENCY
2011,0,20593,Greg Chalmers,2.343,257.7,109.967,57,210702563
2011,0,21961,Charles Howell III,2.339,272.3,116.407,69,211602499
2011,0,23638,Brendon de Jonge,2.334,266.9,114.353,80,212802534
2011,0,25834,Daniel Summerhays,2.334,259.6,111.236,47,204202579
2011,0,6515,Shaun Micheel,2.333,259.6,111.252,46,205202540
2011,0,23409,James Driscoll,2.331,275.5,118.232,44,199302527
2011,0,21209,Sergio Garcia,2.32,277.3,119.567,31,194302674
2011,0,21731,Freddie Jacobson,2.32,260.7,112.384,54,205802608
2011,0,22378,Trevor Immelman,2.305,272.6,118.272,40,196402524
2011,0,8725,Tom Gillis,2.292,261.1,113.917,41,211002483
2011,0,24846,Ricky Barnes,2.288,268.6,117.36,46,199502500
2011,0,23718,Nathan Green,2.273,259.7,114.255,51,195302516
2010,0,1249,John Daly,2.491,293.8,117.93,25,216102727
2010,0,21878,Mark Wilson,2.482,265.2,106.839,67,213502774
2010,0,25562,Andres Romero,2.467,287.6,116.558,58,204602736
2010,0,23320,Ryan Palmer,2.464,282.4,114.609,63,218902646
2010,0,27141,J.B. Holmes,2.463,302.2,122.668,63,211802774
2010,0,25818,Scott Piercy,2.462,284.8,115.658,55,207302709
2010,0,1810,Phil Mickelson,2.453,293.8,119.756,40,183902661
2010,0,27797,Derek Lamely,2.448,284.5,116.23,49,226202672
2010,0,27933,John Merrick,2.448,274.2,112.0,79,206202731
2010,0,27120,Troy Matteson,2.445,286.7,117.268,67,196602756
2010,0,21959,Ted Purdy,2.444,279.3,114.268,56,210002676
2010,0,22293,Heath Slocum,2.444,261.3,106.918,76,204502674
2010,0,24024,Zach Johnson,2.443,263.7,107.907,74,215002974
2010,0,28620,Aron Price,2.443,263.0,107.686,44,229802585
2010,0,28237,Rory McIlroy,2.442,284.7,116.584,40,198802768
2010,0,2206,David Toms,2.442,261.5,107.096,65,209202682
2010,0,30925,Dustin Johnson,2.44,297.1,121.766,55,212302707
2010,0,21949,Joe Ogilvie,2.44,271.0,111.09,75,209702684
2010,0,27060,John Mallinger,2.439,260.2,106.69,44,209402658
2010,0,6567,Vijay Singh,2.438,277.2,113.716,56,210402682
2010,0,20766,Padraig Harrington,2.435,280.9,115.38,46,211302690
2010,0,1766,Billy Mayfair,2.434,266.5,109.494,52,223902695
2010,0,23541,Ben Crane,2.433,264.9,108.883,67,217202671
2010,0,1161,Mark Calcavecchia,2.432,273.7,112.534,35,220402703
2010,0,23325,Vaughn Taylor,2.432,266.5,109.577,67,206402660
2010,0,23623,Bo Van Pelt,2.432,278.6,114.592,73,220102727
2010,0,25364,Paul Casey,2.43,290.4,119.489,30,218002629
2010,0,28158,Steve Marino,2.43,278.1,114.404,63,206502636
2010,0,1945,Kenny Perry,2.429,269.6,110.978,55,212602693
2010,0,24912,Will MacKenzie,2.428,271.6,111.87,56,224302633
2010,0,6595,Kevin Sutherland,2.428,271.9,111.995,70,212002633
2010,0,27649,Brandt Snedeker,2.427,262.4,108.094,70,210702764
2010,0,20378,Mathias Grönberg,2.426,271.7,111.989,37,218102610
2010,0,8375,Paul Stankowski,2.426,271.1,111.745,34,219702638
2010,0,23621,Rory Sabbatini,2.425,276.1,113.824,45,203002672
2010,0,26287,Roland Thatcher,2.425,269.5,111.117,57,205402706
2010,0,23788,D.J. Trahan,2.423,280.9,115.938,73,217702796
2010,0,1724,Jeff Maggert,2.419,257.4,106.389,55,223702608
2010,0,23307,Roger Tambellini,2.418,271.5,112.275,51,216202728
2010,0,1706,Davis Love III,2.417,284.1,117.536,54,206602684
2010,0,22056,Cameron Percy,2.416,276.7,114.497,45,226202654
2010,0,22913,John Rollins,2.416,277.1,114.705,66,214602688
2010,0,32102,Rickie Fowler,2.415,277.7,115.005,74,205302651
2010,0,8537,J.P. Hayes,2.414,261.3,108.248,62,210802697
2010,0,6527,Steve Stricker,2.414,268.2,111.098,57,212202756
2010,0,27330,Josh Teater,2.414,275.6,114.149,76,218102668
2010,0,6012,Greg Kraft,2.413,255.0,105.675,32,218202607
2010,0,12782,Tim Herron,2.412,271.6,112.577,56,221802685
2010,0,26392,Chris Wilson,2.412,273.9,113.574,40,216702753
2010,0,20229,Stewart Cink,2.411,278.3,115.452,60,210202813
2010,0,6251,Chris DiMarco,2.411,259.8,107.749,56,214202600
2010,0,22046,Geoff Ogilvy,2.411,274.9,114.026,52,213002705
2010,0,7749,Brett Quigley,2.411,271.3,112.537,66,207902616
2010,0,28089,Jason Day,2.41,283.7,117.726,58,201202721
2010,0,28087,Kris Blanks,2.409,268.8,111.609,63,214302636
2010,0,21753,Brian Davis,2.409,260.2,107.993,70,207202728
2010,0,31560,Brian Stuard,2.409,265.4,110.168,63,216602631
2010,0,28780,Nicholas Thompson,2.409,271.3,112.603,63,204202656
2010,0,23673,Michael Connell,2.408,263.8,109.547,66,219702562
2010,0,23548,Bill Lunde,2.408,267.5,111.101,54,205502654
2010,0,23349,Charles Warren,2.408,283.2,117.616,39,221502588
2010,0,27302,Garth Mulroy,2.407,276.9,115.043,32,213902593
2010,0,20472,Alex Cejka,2.406,259.2,107.719,56,214202646
2010,0,23613,Rich Barcelo,2.405,272.3,113.239,42,222302570
2010,0,27436,Graham DeLaet,2.405,291.8,121.313,45,212502636
2010,0,26679,Kevin Stadler,2.405,273.9,113.889,57,217602667
2010,0,32617,Jerod Turner,2.404,260.6,108.4,34,217802671
2010,0,24925,Jonathan Byrd,2.403,278.1,115.704,64,202602656
2010,0,20105,Jeff Gove,2.403,265.6,110.515,32,210702662
2010,0,25345,Carl Pettersson,2.402,263.5,109.713,87,203502622
2010,0,24507,Jason Bohn,2.399,261.9,109.153,72,197602613
2010,0,20848,Ángel Cabrera,2.399,289.1,120.518,45,173402852
2010,0,28475,Jeff Overton,2.399,277.8,115.817,59,211002655
2010,0,22122,Andrew McLardy,2.398,274.9,114.653,30,218302577
2010,0,1797,Rocco Mediate,2.398,259.3,108.131,53,220702598
2010,0,20574,Mathew Goggin,2.397,275.4,114.891,52,208102708
2010,0,8075,Jerry Kelly,2.397,259.9,108.413,69,201102664
2010,0,26851,Marc Leishman,2.397,279.5,116.618,65,201002626
2010,0,20663,Brenden Pappas,2.396,274.4,114.542,38,213502615
2010,0,24490,George McNeill,2.395,279.4,116.675,53,202302701
2010,0,27963,Chris Stroud,2.395,268.2,112.001,56,201702594
2010,0,24358,Robert Garrigus,2.393,291.6,121.843,35,214002651
2010,0,30946,Alex Prugh,2.393,280.1,117.028,64,196302651
2010,0,10885,Robert Allenby,2.392,269.5,112.681,54,200302641
2010,0,22371,Aaron Baddeley,2.392,286.6,119.813,66,210902601
2010,0,22621,Ben Curtis,2.39,259.2,108.429,65,203402596
2010,0,27936,Martin Laird,2.39,282.2,118.083,69,187302818
2010,0,26596,Ryan Moore,2.39,272.1,113.825,59,206302680
2010,0,27613,David Lutterus,2.389,268.1,112.225,37,211502617
2010,0,12714,Chris Tidland,2.389,270.4,113.197,57,217002645
2010,0,24227,Justin Bolli,2.388,256.1,107.224,34,220702605
2010,0,22405,Justin Rose,2.388,271.3,113.623,58,200102602
2010,0,24138,Ian Poulter,2.386,264.6,110.876,34,214002605
2010,0,20850,Daniel Chopra,2.385,279.4,117.159,55,202502657
2010,0,29221,Webb Simpson,2.385,263.6,110.513,82,213602656
2010,0,27466,Spencer Levin,2.384,262.2,109.997,79,210402688
2010,0,26881,Jarrod Lyle,2.384,269.7,113.104,39,213602589
2010,0,24781,Hunter Mahan,2.384,267.7,112.28,71,182802627
2010,0,24140,Sean O'Hair,2.384,270.8,113.578,59,201602696
2010,0,20157,Retief Goosen,2.383,274.0,114.959,45,204802653
2010,0,6514,Kevin Johnson,2.383,258.8,108.628,40,212402602
2010,0,1707,Steve Lowery,2.383,268.2,112.559,42,212302595
2010,0,6522,Ernie Els,2.382,270.8,113.679,51,199902683
2010,0,28500,Martin Flores,2.382,284.0,119.265,49,195302551
2010,0,26300,Matt Jones,2.382,276.3,115.987,62,220902592
2010,0,24663,Y.E. Yang,2.382,269.8,113.273,41,182702857
2010,0,7363,Craig Bowden,2.381,244.6,102.712,37,210702573
2010,0,1577,Lee Janzen,2.381,269.0,112.984,56,206202596
2010,0,32640,Troy Merritt,2.381,270.7,113.702,56,219102599
2010,0,29910,Blake Adams,2.379,274.0,115.196,62,214502616
2010,0,26289,Boo Weekley,2.379,274.7,115.45,67,213902643
2010,0,9011,David Duval,2.378,272.5,114.63,35,206702600
2010,0,23638,Brendon de Jonge,2.376,269.1,113.281,81,215902611
2010,0,22946,Henrik Bjornstad,2.375,267.7,112.723,43,208702590
2010,0,26695,Michael Letzig,2.375,268.7,113.161,65,209402617
2010,0,27770,Camilo Villegas,2.375,272.9,114.92,45,198402664
2010,0,20436,Garrett Willis,2.375,260.6,109.697,62,217802591
2010,0,23322,Brett Wetterich,2.374,282.8,119.117,36,207102675
2010,0,24357,K.J. Choi,2.373,264.0,111.25,57,191802715
2010,0,21209,Sergio Garcia,2.373,282.0,118.848,32,208902649
2010,0,33419,Cameron Tringale,2.373,274.2,115.527,34,215002526
2010,0,8385,Omar Uresti,2.373,250.8,105.687,52,216202730
2010,0,23135,Tim Clark,2.372,251.0,105.817,62,206602618
2010,0,21350,Ryuji Imada,2.371,260.3,109.821,74,215902651
2010,0,1941,Tom Pernice Jr.,2.371,256.7,108.26,40,209702599
2010,0,12716,Charley Hoffman,2.37,281.7,118.855,70,204602738
2010,0,12705,Cliff Kresge,2.37,253.5,106.975,30,219402553
2010,0,12652,Cameron Beckman,2.369,260.3,109.881,50,205502577
2010,0,25892,Steve Wheatcroft,2.368,260.1,109.828,42,207502572
2010,0,25240,D.A. Points,2.367,262.4,110.863,69,214502570
2010,0,1619,Skip Kendall,2.364,251.3,106.327,35,215202574
2010,0,23108,Matt Kuchar,2.364,261.8,110.73,70,209202641
2010,0,25804,Bubba Watson,2.363,291.7,123.486,52,198602732
2010,0,20098,Stuart Appleby,2.362,271.9,115.142,81,213102663
2010,0,10585,Scott McCarron,2.362,268.8,113.798,67,203902617
2010,0,12510,Chad Campbell,2.356,265.1,112.525,60,205302523
2010,0,28307,Matt Every,2.356,271.2,115.11,40,219802576
2010,0,20691,Greg Owen,2.356,273.0,115.908,55,208502526
2010,0,10425,Jay Williamson,2.356,258.0,109.475,51,211202559
2010,0,1313,Steve Elkington,2.354,259.1,110.089,50,184402702
2010,0,27095,Nick Watney,2.354,278.6,118.353,66,202502617
2010,0,25686,Jason Dufner,2.352,261.5,111.167,63,203502617
2010,0,6643,Paul Goydos,2.352,249.5,106.074,62,216802537
2010,0,25632,Jimmy Walker,2.352,280.4,119.246,50,199802669
2010,0,1948,Tim Petrovic,2.351,260.7,110.894,76,208202517
2010,0,24502,Adam Scott,2.351,277.9,118.194,52,209202666
2010,0,23983,Luke Donald,2.348,260.2,110.838,55,210302592
2010,0,25900,Lucas Glover,2.348,273.3,116.402,50,183002752
2010,0,10809,Jim Furyk,2.347,255.1,108.723,66,205502622
2010,0,19846,Brian Gay,2.343,241.4,103.003,84,195402675
2010,0,24361,Pat Perez,2.343,268.9,114.755,68,205002822
2010,0,25190,Jeff Quinney,2.343,246.6,105.287,58,212102709
2010,0,26882,Michael Sim,2.343,264.3,112.773,46,200002613
2010,0,7867,Woody Austin,2.34,264.0,112.806,66,211102540
2010,0,10860,Justin Leonard,2.339,252.7,108.002,68,202102600
2010,0,24924,Bill Haas,2.338,277.2,118.534,67,198002600
2010,0,23353,J.J. Henry,2.338,270.5,115.698,68,210402590
2010,0,27214,Kevin Streelman,2.336,270.2,115.651,69,204302538
2010,0,1116,Michael Bradley,2.334,263.7,112.96,42,194802566
2010,0,23800,Bryce Molder,2.334,255.5,109.469,64,199202616
2010,0,20645,John Senden,2.334,273.4,117.128,73,203602549
2010,0,20160,Charlie Wi,2.334,261.5,112.058,73,200802610
2010,0,26420,Richard Johnson,2.332,254.0,108.928,51,211402587
2010,0,12602,Dean Wilson,2.331,254.4,109.145,31,209502493
2010,0,20498,Briny Baird,2.33,256.0,109.849,61,197102624
2010,0,20070,Matt Bettencourt,2.33,267.2,114.689,47,187002630
2010,0,26951,Johnson Wagner,2.327,257.7,110.727,62,173502577
2010,0,7457,Steve Flesch,2.325,252.7,108.691,51,203602558
2010,0,29285,Brent Delahoussaye,2.324,248.1,106.752,34,213102506
2010,0,20572,Rod Pampling,2.323,261.1,112.412,58,206702598
2010,0,2239,Scott Verplank,2.32,248.1,106.928,58,199002548
2010,0,20593,Greg Chalmers,2.319,255.5,110.182,81,200302569
2010,0,20127,Chris Riley,2.319,253.0,109.104,53,211202520
2010,0,25720,Chad Collins,2.318,256.3,110.532,67,205302552
2010,0,20686,Jeev Milkha Singh,2.318,262.5,113.251,34,197802538
2010,0,26301,James Nitties,2.317,266.1,114.833,49,198402531
2010,0,12755,Vance Veazey,2.315,260.2,112.382,37,196602574
2010,0,23409,James Driscoll,2.314,274.9,118.822,58,206202526
2010,0,21961,Charles Howell III,2.311,272.4,117.845,78,202402506
2010,0,21731,Freddie Jacobson,2.309,263.1,113.957,72,190302565
2010,0,11123,Chris Couch,2.308,281.0,121.736,39,206402567
2010,0,6004,Stephen Ames,2.307,258.5,112.064,52,205202526
2010,0,6515,Shaun Micheel,2.306,255.8,110.924,44,194902542
2010,0,6621,Joe Durant,2.305,260.2,112.853,43,201602684
2010,0,23718,Nathan Green,2.305,256.8,111.416,64,187702549
2010,0,1320,Bob Estes,2.297,257.6,112.128,62,202502516
2010,0,1329,Brad Faxon,2.283,242.6,106.247,43,183802580
2010,0,24846,Ricky Barnes,2.273,266.1,117.067,69,196402587
2010,0,8725,Tom Gillis,2.273,259.9,114.346,78,205202540
2010,0,10423,Mike Weir,2.269,246.9,108.793,35,175702531
2010,0,25396,Kevin Na,2.255,251.3,111.436,68,198802517
2010,0,22378,Trevor Immelman,2.241,258.4,115.32,34,188002427
2009,0,29718,Anthony Kim,2.499,289.3,115.792,49,208702896
2009,0,29221,Webb Simpson,2.495,275.4,110.384,69,211702884
2009,0,6567,Vijay Singh,2.495,281.9,112.985,59,209802919
2009,0,22295,Darron Stiles,2.492,264.9,106.29,32,230402673
2009,0,27141,J.B. Holmes,2.48,304.4,122.765,47,190102883
2009,0,28158,Steve Marino,2.479,278.6,112.397,79,223402722
2009,0,21805,Harrison Frazar,2.474,285.1,115.263,65,212302780
2009,0,21878,Mark Wilson,2.474,264.5,106.933,74,176202736
2009,0,24358,Robert Garrigus,2.473,297.8,120.413,56,198202822
2009,0,23320,Ryan Palmer,2.473,279.6,113.073,62,209902750
2009,0,6595,Kevin Sutherland,2.472,276.4,111.776,59,224602742
2009,0,30925,Dustin Johnson,2.469,298.9,121.046,56,216002787
2009,0,21949,Joe Ogilvie,2.468,271.0,109.805,64,207002766
2009,0,23325,Vaughn Taylor,2.467,266.6,108.058,59,214502824
2009,0,1706,Davis Love III,2.466,288.7,117.07,64,207902901
2009,0,25562,Andres Romero,2.465,290.7,117.934,39,199302843
2009,0,2206,David Toms,2.463,265.2,107.674,76,221802767
2009,0,27060,John Mallinger,2.462,261.7,106.303,71,211202732
2009,0,27936,Martin Laird,2.461,288.8,117.334,45,222502774
2009,0,26851,Marc Leishman,2.461,285.7,116.069,67,217602787
2009,0,28089,Jason Day,2.459,284.4,115.634,40,221302719
2009,0,26300,Matt Jones,2.459,283.4,115.228,35,218302699
2009,0,27933,John Merrick,2.459,280.7,114.15,64,211002712
2009,0,22046,Geoff Ogilvy,2.457,278.6,113.386,63,212902752
2009,0,8931,Glen Day,2.454,253.9,103.486,50,223302825
2009,0,1945,Kenny Perry,2.454,274.2,111.732,72,217702891
2009,0,25818,Scott Piercy,2.453,281.9,114.917,56,207702713
2009,0,26498,Matt Weibring,2.453,268.7,109.507,44,215602728
2009,0,28620,Aron Price,2.452,263.9,107.624,67,187002754
2009,0,1226,Fred Couples,2.451,283.3,115.615,38,227802704
2009,0,21753,Brian Davis,2.449,262.4,107.162,88,213902743
2009,0,23623,Bo Van Pelt,2.448,278.9,113.951,67,219602734
2009,0,22892,Jason Gore,2.447,272.2,111.221,52,204802718
2009,0,20574,Mathew Goggin,2.446,277.6,113.495,55,215802759
2009,0,28780,Nicholas Thompson,2.446,275.9,112.781,73,207402818
2009,0,28118,Peter Tomasulo,2.446,277.5,113.476,38,216002646
2009,0,1810,Phil Mickelson,2.445,293.0,119.822,39,207402731
2009,0,10117,Bob Heintz,2.444,268.2,109.723,39,221902635
2009,0,27649,Brandt Snedeker,2.444,261.4,106.964,61,220002694
2009,0,22293,Heath Slocum,2.44,264.8,108.513,75,215602810
2009,0,12716,Charley Hoffman,2.439,290.2,118.985,71,211302667
2009,0,24449,Parker McLachlin,2.439,267.2,109.563,57,200402853
2009,0,26679,Kevin Stadler,2.439,274.4,112.534,44,219802670
2009,0,1724,Jeff Maggert,2.438,263.8,108.219,70,196502715
2009,0,20070,Matt Bettencourt,2.436,275.9,113.265,74,178302690
2009,0,24357,K.J. Choi,2.436,264.0,108.374,53,214302730
2009,0,27963,Chris Stroud,2.436,274.5,112.678,55,220002889
2009,0,24507,Jason Bohn,2.435,266.4,109.393,77,219302649
2009,0,6522,Ernie Els,2.435,276.1,113.419,47,206802872
2009,0,12705,Cliff Kresge,2.435,261.4,107.325,62,220002652
2009,0,1766,Billy Mayfair,2.435,263.4,108.18,64,209302608
2009,0,25240,D.A. Points,2.435,263.7,108.306,83,214302695
2009,0,21959,Ted Purdy,2.435,275.0,112.951,76,209102644
2009,0,23614,Rich Beem,2.434,268.8,110.448,46,222302702
2009,0,20229,Stewart Cink,2.434,280.0,115.011,59,205202789
2009,0,27770,Camilo Villegas,2.434,276.8,113.71,47,194202805
2009,0,1313,Steve Elkington,2.433,265.5,109.108,52,215002731
2009,0,23548,Bill Lunde,2.432,271.6,111.675,71,214802822
2009,0,24781,Hunter Mahan,2.432,275.1,113.109,64,216602776
2009,0,24361,Pat Perez,2.432,275.1,113.116,63,218102803
2009,0,24138,Ian Poulter,2.432,267.1,109.819,45,212402742
2009,0,26476,Chez Reavie,2.432,256.9,105.658,66,199402767
2009,0,7223,Brian Bateman,2.431,270.6,111.304,43,222602674
2009,0,23800,Bryce Molder,2.429,265.7,109.397,47,213702750
2009,0,7749,Brett Quigley,2.429,274.4,112.996,60,203202729
2009,0,6539,Rick Price,2.428,262.3,108.022,38,223302627
2009,0,23497,Tag Ridings,2.428,291.2,119.948,38,212102721
2009,0,6527,Steve Stricker,2.428,269.9,111.15,62,223302691
2009,0,23349,Charles Warren,2.428,279.6,115.154,43,208102618
2009,0,20472,Alex Cejka,2.425,258.7,106.655,66,215302682
2009,0,25345,Carl Pettersson,2.425,267.3,110.23,71,208802703
2009,0,2214,Kirk Triplett,2.425,260.0,107.207,47,224202680
2009,0,25804,Bubba Watson,2.424,300.3,123.91,40,198802708
2009,0,24490,George McNeill,2.423,281.9,116.354,60,214302690
2009,0,26695,Michael Letzig,2.422,273.6,112.961,79,204702689
2009,0,27120,Troy Matteson,2.422,283.8,117.155,80,209502736
2009,0,22348,Nick O'Hern,2.422,253.3,104.59,82,206002849
2009,0,27683,Leif Olson,2.42,281.6,116.401,32,214802707
2009,0,20850,Daniel Chopra,2.419,282.2,116.664,79,203702850
2009,0,20634,Peter Lonard,2.418,256.8,106.232,70,185202740
2009,0,23621,Rory Sabbatini,2.418,274.5,113.499,62,208102665
2009,0,23541,Ben Crane,2.417,263.0,108.808,78,216302774
2009,0,12782,Tim Herron,2.417,271.6,112.342,74,214602721
2009,0,22621,Ben Curtis,2.416,262.4,108.616,42,217902644
2009,0,1797,Rocco Mediate,2.415,261.7,108.361,54,215502760
2009,0,22913,John Rollins,2.415,273.5,113.242,75,218702678
2009,0,2239,Scott Verplank,2.415,259.3,107.384,76,211902661
2009,0,26497,Casey Wittenberg,2.415,263.4,109.059,45,219902629
2009,0,24503,Jeff Klauk,2.414,262.0,108.528,80,212902808
2009,0,1707,Steve Lowery,2.414,270.5,112.073,67,209802902
2009,0,1941,Tom Pernice Jr.,2.414,260.6,107.927,68,203902676
2009,0,10425,Jay Williamson,2.414,261.6,108.399,53,215402673
2009,0,12652,Cameron Beckman,2.413,265.7,110.094,72,207202728
2009,0,24024,Zach Johnson,2.412,259.5,107.566,90,211102819
2009,0,10885,Robert Allenby,2.41,273.5,113.487,54,207102704
2009,0,20766,Padraig Harrington,2.41,272.1,112.888,44,209702762
2009,0,27214,Kevin Streelman,2.41,278.2,115.423,81,198802731
2009,0,30711,Colt Knost,2.409,257.8,107.044,52,211702674
2009,0,20848,Ángel Cabrera,2.408,288.4,119.749,34,205602688
2009,0,9011,David Duval,2.408,277.0,115.042,33,213102616
2009,0,10733,Kent Jones,2.408,261.1,108.438,51,207902682
2009,0,24925,Jonathan Byrd,2.407,278.7,115.758,56,214302666
2009,0,12510,Chad Campbell,2.407,271.2,112.693,66,212502682
2009,0,23638,Brendon de Jonge,2.407,270.7,112.452,64,213302632
2009,0,1132,Mark Brooks,2.406,244.3,101.548,32,203602695
2009,0,25919,Brian Vranesh,2.406,270.4,112.359,32,221602684
2009,0,23983,Luke Donald,2.405,262.2,109.007,60,217102632
2009,0,25632,Jimmy Walker,2.405,279.8,116.339,41,203402720
2009,0,6643,Paul Goydos,2.404,255.0,106.057,67,211102640
2009,0,8075,Jerry Kelly,2.404,260.9,108.538,70,209602664
2009,0,1161,Mark Calcavecchia,2.403,268.9,111.89,49,217202745
2009,0,6012,Greg Kraft,2.403,251.7,104.76,37,209902819
2009,0,26668,Marc Turnesa,2.403,261.8,108.963,74,207702691
2009,0,20498,Briny Baird,2.402,262.7,109.38,69,211402684
2009,0,23135,Tim Clark,2.402,255.1,106.187,64,211102705
2009,0,6251,Chris DiMarco,2.401,261.1,108.746,76,205902731
2009,0,24140,Sean O'Hair,2.4,276.5,115.21,55,197602791
2009,0,31323,Gary Woodland,2.399,293.9,122.489,27,212002567
2009,0,20098,Stuart Appleby,2.398,271.9,113.4,59,205802687
2009,0,30927,Brendon Todd,2.398,256.1,106.805,45,181902747
2009,0,25900,Lucas Glover,2.397,279.7,116.671,65,200702650
2009,0,24912,Will MacKenzie,2.395,271.5,113.379,59,204702808
2009,0,1035,Tommy Armour III,2.394,260.7,108.922,48,202602669
2009,0,7867,Woody Austin,2.394,267.5,111.736,75,208302696
2009,0,22405,Justin Rose,2.394,268.7,112.247,52,208902624
2009,0,23788,D.J. Trahan,2.393,274.4,114.64,68,186002815
2009,0,25190,Jeff Quinney,2.392,253.0,105.771,66,208402687
2009,0,26881,Jarrod Lyle,2.39,267.0,111.717,46,220802678
2009,0,1473,Todd Hamilton,2.389,266.5,111.565,58,207902637
2009,0,23108,Matt Kuchar,2.385,258.7,108.482,61,208502638
2009,0,10423,Mike Weir,2.385,262.5,110.067,64,208402721
2009,0,31416,Derek Fathauer,2.384,267.8,112.342,39,212502639
2009,0,26289,Boo Weekley,2.384,273.0,114.545,71,206902912
2009,0,26951,Johnson Wagner,2.383,267.9,112.399,68,206902919
2009,0,24502,Adam Scott,2.382,283.2,118.875,38,208502799
2009,0,20157,Retief Goosen,2.381,276.8,116.235,51,215902671
2009,0,8793,Tiger Woods,2.381,287.0,120.506,31,210002650
2009,0,10809,Jim Furyk,2.379,260.0,109.294,60,208002660
2009,0,20691,Greg Owen,2.379,274.1,115.21,77,213502817
2009,0,22961,David Mathis,2.378,258.6,108.741,64,200502658
2009,0,22548,Patrick Sheehan,2.377,255.7,107.576,30,209702610
2009,0,22371,Aaron Baddeley,2.374,273.1,115.031,42,200802628
2009,0,1577,Lee Janzen,2.374,265.1,111.649,57,206702663
2009,0,20593,Greg Chalmers,2.373,261.3,110.093,60,201302685
2009,0,26596,Ryan Moore,2.372,272.0,114.681,64,205902747
2009,0,26420,Richard Johnson,2.37,256.8,108.346,72,195602831
2009,0,27095,Nick Watney,2.37,282.9,119.356,60,202502606
2009,0,23718,Nathan Green,2.369,264.2,111.534,79,198102606
2009,0,23353,J.J. Henry,2.369,275.2,116.138,71,202402749
2009,0,1948,Tim Petrovic,2.369,261.1,110.226,82,212402618
2009,0,24663,Y.E. Yang,2.367,271.2,114.548,60,212502690
2009,0,23778,Brad Adamonis,2.366,267.3,112.964,46,208502607
2009,0,20645,John Senden,2.366,277.9,117.42,71,213302627
2009,0,21350,Ryuji Imada,2.364,260.9,110.363,65,197102794
2009,0,10585,Scott McCarron,2.364,266.9,112.871,71,219402577
2009,0,24924,Bill Haas,2.362,279.2,118.173,72,204602583
2009,0,20572,Rod Pampling,2.362,264.5,111.99,61,209902596
2009,0,7457,Steve Flesch,2.359,259.8,110.148,52,213902626
2009,0,27466,Spencer Levin,2.358,254.7,108.007,64,205102686
2009,0,12602,Dean Wilson,2.358,252.1,106.925,56,160402664
2009,0,28475,Jeff Overton,2.357,269.6,114.384,65,193602753
2009,0,19846,Brian Gay,2.354,242.7,103.125,83,203102751
2009,0,23048,Eric Axley,2.353,256.9,109.157,47,191102618
2009,0,10860,Justin Leonard,2.353,254.6,108.233,78,199902870
2009,0,6004,Stephen Ames,2.351,265.6,112.98,56,210502705
2009,0,21731,Freddie Jacobson,2.349,260.0,110.688,61,201202690
2009,0,26301,James Nitties,2.349,270.4,115.093,55,199502579
2009,0,1677,Tom Lehman,2.348,255.2,108.669,33,213602676
2009,0,21209,Sergio Garcia,2.346,277.7,118.372,39,200902613
2009,0,20127,Chris Riley,2.34,252.6,107.974,56,213902653
2009,0,20160,Charlie Wi,2.337,260.0,111.22,68,195902602
2009,0,25686,Jason Dufner,2.334,261.6,112.095,73,208802581
2009,0,25396,Kevin Na,2.332,258.4,110.849,68,203302612
2009,0,28087,Kris Blanks,2.329,262.2,112.586,37,205902606
2009,0,24846,Ricky Barnes,2.326,270.5,116.308,45,192502560
2009,0,6621,Joe Durant,2.326,260.8,112.099,43,214402519
2009,0,21961,Charles Howell III,2.317,270.3,116.67,80,208302660
2009,0,8845,Scott Sterling,2.307,254.5,110.346,39,196202683
2009,0,1928,Corey Pavin,2.303,235.2,102.131,49,198702554
2009,0,1329,Brad Faxon,2.299,242.4,105.401,54,190502706
2009,0,20104,Ken Duke,2.291,255.9,111.686,49,194902543
2009,0,1320,Bob Estes,2.287,258.8,113.12,69,201502583
2009,0,1142,Bart Bryant,2.266,242.8,107.128,57,196502521
2009,0,6197,Michael Allen,2.248,257.8,114.658,47,197602534
2008,0,20848,Ángel Cabrera,2.494,301.6,120.926,28,194702757
2008,0,24358,Robert Garrigus,2.485,301.5,121.333,62,225702782
2008,0,6567,Vijay Singh,2.482,287.9,115.998,56,219902794
2008,0,21878,Mark Wilson,2.479,270.0,108.903,102,212802740
2008,0,20663,Brenden Pappas,2.467,280.9,113.894,38,223402728
2008,0,27141,J.B. Holmes,2.463,307.9,124.998,41,210102743
2008,0,23320,Ryan Palmer,2.462,281.8,114.467,36,202502745
2008,0,24227,Justin Bolli,2.456,269.6,109.786,67,182902701
2008,0,12716,Charley Hoffman,2.455,290.6,118.363,83,220702826
2008,0,27649,Brandt Snedeker,2.455,267.2,108.843,65,205002704
2008,0,28158,Steve Marino,2.452,275.2,112.252,82,217902694
2008,0,22046,Geoff Ogilvy,2.452,281.0,114.602,44,216602717
2008,0,6527,Steve Stricker,2.452,276.8,112.869,50,220302783
2008,0,28780,Nicholas Thompson,2.451,280.0,114.237,79,222702754
2008,0,29718,Anthony Kim,2.45,288.6,117.786,62,221802745
2008,0,24781,Hunter Mahan,2.449,275.0,112.311,66,220202733
2008,0,21805,Harrison Frazar,2.447,286.2,116.976,45,222102649
2008,0,24490,George McNeill,2.447,288.6,117.959,80,214702721
