YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 3 AVG,TOTAL PAR
2003,63,0,7457,Steve Flesch,+17,3.04,1314.0
2003,63,0,20094,Jonathan Kaye,+17,3.05,1062.0
2003,63,0,10565,Ian Leggatt,+17,3.06,816.0
2003,63,0,20628,Arron Oberholser,+17,3.05,975.0
2003,63,0,12602,Dean Wilson,+17,3.05,993.0
2003,69,0,12388,Michael Clark II,+18,3.08,663.0
2003,69,0,19972,José Coceres,+18,3.07,756.0
2003,69,0,20940,Kenichi Kuboya,+18,3.05,1095.0
2003,69,0,1945,Kenny Perry,+18,3.05,1197.0
2003,69,0,2223,Bob Tway,+18,3.05,1023.0
2003,74,0,6034,Marco Dawson,+19,3.06,1020.0
2003,74,0,1329,Brad Faxon,+19,3.05,1155.0
2003,74,0,12782,Tim Herron,+19,3.05,1221.0
2003,77,0,10885,Robert Allenby,+20,3.06,960.0
2003,77,0,6004,Stephen Ames,+20,3.05,1098.0
2003,77,0,1307,Joel Edwards,+20,3.08,732.0
2003,77,0,10860,Justin Leonard,+20,3.07,906.0
2003,81,0,21633,Steve Allan,+21,3.1,603.0
2003,81,0,20098,Stuart Appleby,+21,3.06,1020.0
2003,81,0,8339,Spike McRoy,+21,3.05,1224.0
2003,81,0,6515,Shaun Micheel,+21,3.06,1140.0
2003,81,0,1810,Phil Mickelson,+21,3.06,975.0
2003,81,0,22548,Patrick Sheehan,+21,3.05,1209.0
2003,87,0,1024,Billy Andrade,+22,3.05,1230.0
2003,87,0,1132,Mark Brooks,+22,3.06,1068.0
2003,87,0,21961,Charles Howell III,+22,3.05,1383.0
2003,87,0,1724,Jeff Maggert,+22,3.07,990.0
2003,87,0,23034,Brent Schwarzrock,+22,3.09,702.0
2003,87,0,2101,Joey Sindelar,+22,3.06,1116.0
2003,93,0,1175,Jim Carter,+23,3.06,1137.0
2003,93,0,8931,Glen Day,+23,3.06,1230.0
2003,93,0,20121,Todd Fischer,+23,3.06,1167.0
2003,93,0,25031,Andy Miller,+23,3.08,915.0
2003,97,0,12652,Cameron Beckman,+24,3.07,1002.0
2003,97,0,23135,Tim Clark,+24,3.08,945.0
2003,97,0,20623,Gavin Coles,+24,3.09,807.0
2003,97,0,21806,Paul Gow,+24,3.1,753.0
2003,97,0,26420,Richard Johnson,+24,3.07,1089.0
2003,97,0,22046,Geoff Ogilvy,+24,3.07,1002.0
2003,97,0,23621,Rory Sabbatini,+24,3.06,1131.0
2003,97,0,25692,Akio Sadakata,+24,3.07,984.0
2003,105,0,10733,Kent Jones,+25,3.09,855.0
2003,105,0,2246,Duffy Waldorf,+25,3.07,1050.0
2003,107,0,19881,Robert Damron,+26,3.07,1176.0
2003,107,0,8725,Tom Gillis,+26,3.09,828.0
2003,107,0,1666,Bernhard Langer,+26,3.1,780.0
2003,107,0,1723,Andrew Magee,+26,3.07,1077.0
2003,107,0,10912,Craig Perks,+26,3.08,945.0
2003,107,0,24502,Adam Scott,+26,3.14,552.0
2003,107,0,23177,Kenneth Staton,+26,3.11,699.0
2003,114,0,22371,Aaron Baddeley,+27,3.1,819.0
2003,114,0,24357,K.J. Choi,+27,3.06,1287.0
2003,114,0,1388,Robert Gamez,+27,3.06,1401.0
2003,114,0,20663,Brenden Pappas,+27,3.06,1266.0
2003,114,0,1928,Corey Pavin,+27,3.08,1059.0
2003,119,0,7721,Pat Bates,+28,3.06,1326.0
2003,119,0,12510,Chad Campbell,+28,3.07,1242.0
2003,119,0,20472,Alex Cejka,+28,3.08,1107.0
2003,119,0,20574,Mathew Goggin,+28,3.08,1041.0
2003,119,0,23338,David Gossett,+28,3.07,1125.0
2003,119,0,12662,Thomas Levet,+28,3.08,1008.0
2003,119,0,1685,J.L. Lewis,+28,3.07,1179.0
2003,119,0,11032,Frank Lickliter II,+28,3.08,1119.0
2003,119,0,1941,Tom Pernice Jr.,+28,3.07,1251.0
2003,119,0,10425,Jay Williamson,+28,3.07,1125.0
2003,129,0,1035,Tommy Armour III,+29,3.11,789.0
2003,129,0,19824,Craig Barlow,+29,3.08,1137.0
2003,129,0,12823,Carlos Franco,+29,3.07,1182.0
2003,129,0,8633,Per-Ulrik Johansson,+29,3.07,1164.0
2003,129,0,10107,Deane Pappas,+29,3.1,891.0
2003,134,0,23656,Jason Caron,+30,3.1,867.0
2003,134,0,23353,J.J. Henry,+30,3.08,1179.0
2003,134,0,23108,Matt Kuchar,+30,3.12,723.0
2003,134,0,11011,Mike Sposa,+30,3.11,849.0
2003,134,0,12755,Vance Veazey,+30,3.11,801.0
2003,139,0,24356,Jason Buha,+31,3.13,702.0
2003,139,0,19825,Darren Clarke,+31,3.14,648.0
2003,139,0,1619,Skip Kendall,+31,3.07,1353.0
2003,139,0,12705,Cliff Kresge,+31,3.08,1215.0
2003,139,0,22913,John Rollins,+31,3.09,1023.0
2003,144,0,20029,Notah Begay III,+32,3.09,1101.0
2003,144,0,1139,Olin Browne,+32,3.07,1353.0
2003,144,0,1948,Tim Petrovic,+32,3.08,1269.0
2003,144,0,6581,David Sutherland,+32,3.11,903.0
2003,144,0,2214,Kirk Triplett,+32,3.09,1101.0
2003,144,0,21878,Mark Wilson,+32,3.1,981.0
2003,150,0,8075,Jerry Kelly,+33,3.08,1269.0
2003,150,0,20634,Peter Lonard,+33,3.09,1092.0
2003,152,0,6809,Bob Burns,+34,3.1,1008.0
2003,152,0,8545,Glen Hnatiuk,+34,3.09,1086.0
2003,154,0,7867,Woody Austin,+35,3.08,1269.0
2003,154,0,23614,Rich Beem,+35,3.11,921.0
2003,154,0,21209,Sergio Garcia,+35,3.16,672.0
2003,154,0,1766,Billy Mayfair,+35,3.08,1281.0
2003,154,0,12660,Jesper Parnevik,+35,3.09,1218.0
2003,159,0,6332,Neal Lancaster,+36,3.08,1308.0
2003,159,0,20566,Kaname Yokoo,+36,3.16,657.0
2003,161,0,21805,Harrison Frazar,+37,3.11,1038.0
2003,161,0,20095,Carl Paulson,+37,3.09,1233.0
2003,163,0,1042,Paul Azinger,+38,3.13,891.0
2003,163,0,21739,Aaron Barber,+38,3.1,1152.0
2003,163,0,1707,Steve Lowery,+38,3.12,984.0
2003,166,0,20771,Steven Alker,+39,3.11,1041.0
2003,166,0,1887,Mark O'Meara,+39,3.14,816.0
2003,168,0,1761,Len Mattiace,+40,3.11,1116.0
2003,169,0,23552,Hank Kuehne,+41,3.14,867.0
2003,169,0,8547,John Maginnes,+41,3.11,1071.0
2003,169,0,2049,Gene Sauers,+41,3.12,1029.0
2003,169,0,2106,Chris Smith,+41,3.11,1110.0
2003,169,0,20436,Garrett Willis,+41,3.11,1170.0
2003,174,0,20099,Doug Barron,+43,3.12,1080.0
2003,174,0,22892,Jason Gore,+43,3.13,1026.0
2003,176,0,24925,Jonathan Byrd,+45,3.11,1215.0
2003,176,0,22295,Darron Stiles,+45,3.12,1098.0
2003,176,0,26489,Cameron Yancey,+45,3.2,681.0
2003,179,0,1569,Peter Jacobsen,+46,3.15,927.0
2003,180,0,20568,Anthony Painter,+47,3.14,1035.0
2003,181,0,26950,John Morgan,+48,3.15,963.0
2003,182,0,6475,Jeff Klein,+49,3.21,699.0
2003,183,0,7941,Mike Grob,+50,3.15,993.0
2003,183,0,7101,Dave Stockton Jr.,+50,3.16,936.0
2003,185,0,20593,Greg Chalmers,+51,3.13,1161.0
2003,185,0,24361,Pat Perez,+51,3.13,1149.0
2003,187,0,25450,Ty Tryon,+53,3.26,603.0
2003,188,0,12661,Todd Barranger,+54,3.18,912.0
2003,189,0,23036,Chris Anderson,+55,3.14,1170.0
2003,190,0,8123,Jeff Brehaut,+62,3.14,1311.0
2002,1,0,2104,Jeff Sluman,-30,2.94,1413.0
2002,2,0,2010,Loren Roberts,-17,2.95,1128.0
2002,3,0,1527,Scott Hoch,-16,2.94,840.0
2002,4,0,6350,Bob May,-12,2.97,1086.0
2002,5,0,22046,Geoff Ogilvy,-10,2.97,1050.0
2002,5,0,8793,Tiger Woods,-10,2.96,807.0
2002,7,0,19824,Craig Barlow,-8,2.97,708.0
2002,8,0,7721,Pat Bates,-5,2.99,1107.0
2002,9,0,1320,Bob Estes,-4,2.99,1032.0
2002,10,0,8931,Glen Day,-2,3.0,1269.0
2002,10,0,6522,Ernie Els,-2,2.99,744.0
2002,10,0,1457,Jay Haas,-2,2.99,966.0
2002,13,0,6575,Dudley Hart,-1,3.0,1011.0
2002,13,0,20127,Chris Riley,-1,3.0,1203.0
2002,15,0,2239,Scott Verplank,E,3.0,1086.0
2002,16,0,1549,Mike Hulbert,+1,3.0,648.0
2002,16,0,2214,Kirk Triplett,+1,3.0,969.0
2002,18,0,6809,Bob Burns,+2,3.01,1176.0
2002,18,0,1706,Davis Love III,+2,3.01,1035.0
2002,20,0,1810,Phil Mickelson,+3,3.01,1137.0
2002,21,0,20634,Peter Lonard,+4,3.01,1116.0
2002,21,0,12680,Shigeki Maruyama,+4,3.01,1044.0
2002,23,0,12510,Chad Campbell,+5,3.01,1335.0
2002,23,0,1381,Fred Funk,+5,3.01,1278.0
2002,23,0,1938,David Peoples,+5,3.01,1284.0
2002,23,0,1941,Tom Pernice Jr.,+5,3.01,1191.0
2002,23,0,6498,Matt Peterson,+5,3.02,984.0
2002,23,0,6567,Vijay Singh,+5,3.01,1155.0
2002,23,0,2206,David Toms,+5,3.01,1221.0
2002,30,0,9011,David Duval,+6,3.02,894.0
2002,30,0,1887,Mark O'Meara,+6,3.02,801.0
2002,30,0,1968,Nick Price,+6,3.02,792.0
2002,33,0,24357,K.J. Choi,+7,3.02,1083.0
2002,33,0,19972,José Coceres,+7,3.03,612.0
2002,33,0,10565,Ian Leggatt,+7,3.02,1125.0
2002,36,0,20498,Briny Baird,+8,3.02,1308.0
2002,36,0,1157,Tom Byrum,+8,3.03,945.0
2002,36,0,1361,Dan Forsman,+8,3.02,999.0
2002,36,0,20157,Retief Goosen,+8,3.04,636.0
2002,40,0,1185,Brandel Chamblee,+9,3.03,1038.0
2002,40,0,12645,Brent Geiberger,+9,3.02,1131.0
2002,40,0,1475,Donnie Hammond,+9,3.04,750.0
2002,40,0,1761,Len Mattiace,+9,3.02,1275.0
2002,40,0,8339,Spike McRoy,+9,3.03,819.0
2002,40,0,10213,Dicky Pride,+9,3.04,627.0
2002,46,0,1219,John Cook,+10,3.03,978.0
2002,46,0,12660,Jesper Parnevik,+10,3.03,1002.0
2002,46,0,2322,Richard Zokol,+10,3.05,627.0
2002,49,0,10885,Robert Allenby,+11,3.03,1128.0
2002,49,0,8545,Glen Hnatiuk,+11,3.03,1146.0
2002,51,0,23135,Tim Clark,+12,3.04,876.0
2002,51,0,1203,Russ Cochran,+12,3.04,822.0
2002,51,0,21806,Paul Gow,+12,3.03,1173.0
2002,51,0,10860,Justin Leonard,+12,3.03,1122.0
2002,51,0,1685,J.L. Lewis,+12,3.03,1191.0
2002,51,0,7749,Brett Quigley,+12,3.03,1131.0
2002,51,0,22293,Heath Slocum,+12,3.03,1131.0
2002,51,0,6078,Esteban Toledo,+12,3.03,1233.0
2002,59,0,1132,Mark Brooks,+13,3.03,1134.0
2002,59,0,1307,Joel Edwards,+13,3.03,1215.0
2002,59,0,6332,Neal Lancaster,+13,3.03,1233.0
2002,59,0,20502,Michael Long,+13,3.04,867.0
2002,59,0,10423,Mike Weir,+13,3.04,1101.0
2002,64,0,1035,Tommy Armour III,+14,3.04,999.0
2002,64,0,10809,Jim Furyk,+14,3.04,1011.0
2002,64,0,19846,Brian Gay,+14,3.03,1398.0
2002,64,0,8537,J.P. Hayes,+14,3.05,930.0
2002,64,0,6315,Pete Jordan,+14,3.04,957.0
2002,64,0,2002,John Riegger,+14,3.04,1041.0
2002,70,0,12652,Cameron Beckman,+15,3.04,1020.0
2002,70,0,23903,Stephen Gangluff,+15,3.05,921.0
2002,70,0,1926,Steve Pate,+15,3.06,747.0
2002,70,0,10912,Craig Perks,+15,3.04,1047.0
2002,70,0,10425,Jay Williamson,+15,3.04,1107.0
2002,75,0,12823,Carlos Franco,+16,3.04,1281.0
2002,75,0,19958,Miguel Angel Jiménez,+16,3.07,699.0
2002,75,0,1771,Blaine McCallister,+16,3.05,924.0
2002,75,0,1797,Rocco Mediate,+16,3.05,909.0
2002,75,0,1920,Craig Parry,+16,3.06,828.0
2002,80,0,1226,Fred Couples,+17,3.07,729.0
2002,80,0,1569,Peter Jacobsen,+17,3.06,831.0
2002,80,0,1677,Tom Lehman,+17,3.06,843.0
2002,80,0,6515,Shaun Micheel,+17,3.04,1179.0
2002,80,0,6373,José María Olazábal,+17,3.07,771.0
2002,80,0,22913,John Rollins,+17,3.04,1455.0
2002,80,0,2101,Joey Sindelar,+17,3.04,1257.0
2002,80,0,2133,Craig Stadler,+17,3.06,837.0
2002,88,0,6595,Kevin Sutherland,+18,3.05,1089.0
2002,89,0,23983,Luke Donald,+19,3.05,1263.0
2002,89,0,21805,Harrison Frazar,+19,3.05,1065.0
2002,89,0,10733,Kent Jones,+19,3.05,1257.0
2002,89,0,1619,Skip Kendall,+19,3.05,1239.0
2002,89,0,1666,Bernhard Langer,+19,3.09,648.0
2002,89,0,10457,Frank Nobilo,+19,3.05,1149.0
2002,89,0,20572,Rod Pampling,+19,3.05,1149.0
2002,89,0,1945,Kenny Perry,+19,3.05,1146.0
2002,89,0,12663,Phil Tataurangi,+19,3.06,1023.0
2002,89,0,2223,Bob Tway,+19,3.05,1197.0
2002,99,0,1139,Olin Browne,+20,3.05,1275.0
2002,99,0,6251,Chris DiMarco,+20,3.05,1266.0
2002,99,0,1553,John Huston,+20,3.05,1170.0
2002,99,0,6573,Brandt Jobe,+20,3.05,1146.0
2002,99,0,23800,Bryce Molder,+20,3.08,774.0
2002,104,0,21633,Steve Allan,+21,3.06,1095.0
2002,104,0,20574,Mathew Goggin,+21,3.08,795.0
2002,104,0,1577,Lee Janzen,+21,3.05,1170.0
2002,104,0,6012,Greg Kraft,+21,3.06,1035.0
2002,104,0,2106,Chris Smith,+21,3.05,1218.0
2002,104,0,20548,Hidemichi Tanaka,+21,3.05,1251.0
2002,110,0,1175,Jim Carter,+22,3.06,1185.0
2002,110,0,1329,Brad Faxon,+22,3.07,1011.0
2002,110,0,6643,Paul Goydos,+22,3.08,813.0
2002,113,0,6004,Stephen Ames,+23,3.07,1050.0
2002,113,0,1142,Bart Bryant,+23,3.08,816.0
2002,113,0,1388,Robert Gamez,+23,3.08,849.0
2002,113,0,8633,Per-Ulrik Johansson,+23,3.06,1062.0
2002,113,0,8993,Franklin Langham,+23,3.08,846.0
2002,113,0,23621,Rory Sabbatini,+23,3.09,783.0
2002,119,0,23541,Ben Crane,+24,3.07,1092.0
2002,119,0,1378,David Frost,+24,3.07,1092.0
2002,119,0,10201,Matt Gogel,+24,3.08,918.0
2002,119,0,6617,Brian Henninger,+24,3.09,816.0
2002,119,0,6016,Brad Lardon,+24,3.1,717.0
2002,119,0,1766,Billy Mayfair,+24,3.06,1137.0
2002,119,0,21949,Joe Ogilvie,+24,3.12,621.0
2002,119,0,2246,Duffy Waldorf,+24,3.07,1065.0
2002,127,0,23108,Matt Kuchar,+25,3.08,999.0
2002,127,0,1707,Steve Lowery,+25,3.07,1122.0
2002,127,0,2099,Scott Simpson,+25,3.1,741.0
2002,127,0,2245,Grant Waite,+25,3.06,1182.0
2002,131,0,20098,Stuart Appleby,+26,3.07,1134.0
2002,131,0,7457,Steve Flesch,+26,3.06,1278.0
2002,131,0,23338,David Gossett,+26,3.07,1122.0
2002,131,0,20105,Jeff Gove,+26,3.07,1089.0
2002,131,0,23353,J.J. Henry,+26,3.06,1314.0
2002,131,0,12782,Tim Herron,+26,3.06,1209.0
2002,131,0,21259,Jason Hill,+26,3.11,726.0
2002,131,0,19817,Michael Muehr,+26,3.09,870.0
2002,131,0,24361,Pat Perez,+26,3.07,1062.0
2002,140,0,1042,Paul Azinger,+27,3.11,759.0
2002,140,0,20094,Jonathan Kaye,+27,3.08,972.0
2002,140,0,10649,Tom Scherrer,+27,3.07,1152.0
2002,140,0,2257,Brian Watts,+27,3.12,663.0
2002,144,0,1098,Jay Don Blake,+28,3.07,1281.0
2002,144,0,20229,Stewart Cink,+28,3.08,1071.0
2002,144,0,1249,John Daly,+28,3.11,741.0
2002,144,0,10117,Bob Heintz,+28,3.1,831.0
2002,144,0,1599,Steve Jones,+28,3.1,834.0
2002,144,0,8075,Jerry Kelly,+28,3.07,1191.0
2002,144,0,8535,Gary Nicklaus,+28,3.1,810.0
2002,144,0,1928,Corey Pavin,+28,3.09,930.0
2002,152,0,1024,Billy Andrade,+29,3.07,1167.0
2002,152,0,12826,Paul Claxton,+29,3.09,1023.0
2002,152,0,1927,Dennis Paulson,+29,3.08,1056.0
2002,152,0,1948,Tim Petrovic,+29,3.08,1089.0
2002,152,0,8553,Lee Porter,+29,3.08,1071.0
2002,152,0,6613,Tommy Tolles,+29,3.11,789.0
2002,158,0,20645,John Senden,+30,3.08,1137.0
2002,159,0,19881,Robert Damron,+31,3.09,999.0
2002,159,0,21209,Sergio Garcia,+31,3.11,852.0
2002,159,0,10962,Bradley Hughes,+31,3.13,741.0
2002,159,0,8881,Tripp Isenhour,+31,3.11,837.0
2002,159,0,1724,Jeff Maggert,+31,3.09,999.0
2002,159,0,6527,Steve Stricker,+31,3.12,762.0
2002,165,0,24937,Jess Daley,+32,3.1,927.0
2002,165,0,21961,Charles Howell III,+32,3.07,1365.0
2002,165,0,2110,Jerry Smith,+32,3.09,1065.0
2002,168,0,7003,David Berganio Jr.,+33,3.1,978.0
2002,168,0,12388,Michael Clark II,+33,3.08,1167.0
2002,168,0,10107,Deane Pappas,+33,3.09,1080.0
2002,168,0,11011,Mike Sposa,+33,3.07,1323.0
2002,168,0,2170,Hal Sutton,+33,3.11,882.0
2002,173,0,26289,Boo Weekley,+34,3.14,705.0
2002,174,0,6197,Michael Allen,+37,3.12,900.0
2002,174,0,1374,Robin Freeman,+37,3.12,927.0
2002,176,0,8123,Jeff Brehaut,+38,3.11,1059.0
2002,176,0,11032,Frank Lickliter II,+38,3.11,1059.0
2002,176,0,23623,Bo Van Pelt,+38,3.12,963.0
2002,179,0,23614,Rich Beem,+39,3.1,1155.0
2002,179,0,20593,Greg Chalmers,+39,3.11,1113.0
2002,179,0,6621,Joe Durant,+39,3.11,1035.0
2002,179,0,23125,Brad Elder,+39,3.13,921.0
2002,179,0,12753,David Morland IV,+39,3.16,711.0
2002,179,0,20663,Brenden Pappas,+39,3.15,765.0
2002,185,0,7867,Woody Austin,+40,3.1,1218.0
2002,185,0,20029,Notah Begay III,+40,3.13,891.0
2002,187,0,7223,Brian Bateman,+41,3.11,1113.0
2002,187,0,1313,Steve Elkington,+41,3.13,954.0
2002,189,0,6036,Scott Dunlap,+42,3.14,870.0
2002,190,0,24925,Jonathan Byrd,+44,3.12,1137.0
2002,190,0,20566,Kaname Yokoo,+44,3.15,879.0
2002,192,0,23177,Kenneth Staton,+45,3.11,1248.0
2002,193,0,10585,Scott McCarron,+46,3.12,1173.0
2002,194,0,23322,Brett Wetterich,+48,3.14,1065.0
2002,195,0,1014,Fulton Allem,+50,3.19,777.0
2002,195,0,1161,Mark Calcavecchia,+50,3.16,951.0
2002,195,0,20436,Garrett Willis,+50,3.16,939.0
2002,198,0,1723,Andrew Magee,+51,3.14,1080.0
2002,199,0,8375,Paul Stankowski,+61,3.15,1194.0
2002,200,0,1514,Eduardo Herrera,+63,3.26,726.0
2002,201,0,20043,Edward Fryatt,+64,3.17,1116.0
2002,202,0,20095,Carl Paulson,+76,3.23,996.0
2001,1,0,2239,Scott Verplank,-20,2.95,1158.0
2001,2,0,20229,Stewart Cink,-17,2.96,1155.0
2001,3,0,2223,Bob Tway,-15,2.97,1290.0
2001,4,0,6004,Stephen Ames,-12,2.96,1014.0
2001,5,0,8793,Tiger Woods,-10,2.97,903.0
2001,6,0,1098,Jay Don Blake,-9,2.98,1173.0
2001,6,0,10585,Scott McCarron,-9,2.98,1137.0
2001,8,0,1706,Davis Love III,-6,2.98,903.0
2001,9,0,12645,Brent Geiberger,-5,2.98,966.0
2001,9,0,2104,Jeff Sluman,-5,2.99,1266.0
2001,11,0,6251,Chris DiMarco,-3,2.99,1227.0
2001,11,0,1457,Jay Haas,-3,2.99,885.0
2001,11,0,1968,Nick Price,-3,2.99,888.0
2001,14,0,7749,Brett Quigley,-2,2.99,771.0
2001,15,0,1329,Brad Faxon,-1,3.0,1041.0
2001,15,0,19817,Michael Muehr,-1,3.0,1119.0
2001,17,0,1132,Mark Brooks,E,3.0,1065.0
2001,17,0,8545,Glen Hnatiuk,E,3.0,1221.0
2001,17,0,2010,Loren Roberts,E,3.0,1014.0
2001,17,0,2214,Kirk Triplett,E,3.0,993.0
2001,21,0,1219,John Cook,+1,3.0,1062.0
2001,21,0,10809,Jim Furyk,+1,3.0,1050.0
2001,23,0,1320,Bob Estes,+2,3.01,1062.0
2001,23,0,1666,Bernhard Langer,+2,3.01,735.0
2001,25,0,1381,Fred Funk,+3,3.01,1410.0
2001,25,0,1945,Kenny Perry,+3,3.01,1086.0
2001,25,0,2206,David Toms,+3,3.01,1149.0
2001,28,0,8931,Glen Day,+4,3.01,1029.0
2001,28,0,6522,Ernie Els,+4,3.02,708.0
2001,28,0,6373,José María Olazábal,+4,3.02,573.0
2001,28,0,1928,Corey Pavin,+4,3.01,855.0
2001,32,0,10649,Tom Scherrer,+5,3.02,789.0
2001,32,0,23034,Brent Schwarzrock,+5,3.02,765.0
2001,34,0,1475,Donnie Hammond,+6,3.03,633.0
2001,34,0,12782,Tim Herron,+6,3.02,1107.0
2001,34,0,6595,Kevin Sutherland,+6,3.02,1185.0
2001,34,0,2257,Brian Watts,+6,3.03,684.0
2001,38,0,1161,Mark Calcavecchia,+7,3.02,957.0
2001,38,0,21209,Sergio Garcia,+7,3.03,723.0
2001,38,0,12660,Jesper Parnevik,+7,3.02,1083.0
2001,41,0,21961,Charles Howell III,+8,3.02,1032.0
2001,42,0,12652,Cameron Beckman,+9,3.02,1209.0
2001,42,0,7003,David Berganio Jr.,+9,3.03,879.0
2001,42,0,2099,Scott Simpson,+9,3.03,894.0
2001,45,0,1042,Paul Azinger,+10,3.03,945.0
2001,45,0,1361,Dan Forsman,+10,3.03,951.0
2001,45,0,21805,Harrison Frazar,+10,3.03,1029.0
2001,45,0,1378,David Frost,+10,3.03,1050.0
2001,45,0,6567,Vijay Singh,+10,3.03,1095.0
2001,45,0,10423,Mike Weir,+10,3.03,1023.0
2001,51,0,1226,Fred Couples,+11,3.04,822.0
2001,51,0,6643,Paul Goydos,+11,3.03,1026.0
2001,51,0,1619,Skip Kendall,+11,3.03,1317.0
2001,51,0,22122,Andrew McLardy,+11,3.04,909.0
2001,51,0,2002,John Riegger,+11,3.03,1023.0
2001,56,0,1577,Lee Janzen,+12,3.03,1110.0
2001,56,0,1810,Phil Mickelson,+12,3.04,975.0
2001,56,0,2294,Willie Wood,+12,3.06,633.0
2001,59,0,1307,Joel Edwards,+13,3.03,1203.0
2001,59,0,1527,Scott Hoch,+13,3.04,1023.0
2001,59,0,6090,Jim McGovern,+13,3.05,771.0
2001,59,0,1920,Craig Parry,+13,3.05,756.0
2001,59,0,1938,David Peoples,+13,3.03,1128.0
2001,64,0,1185,Brandel Chamblee,+14,3.05,927.0
2001,64,0,19972,José Coceres,+14,3.06,684.0
2001,64,0,21584,Richie Coughlan,+14,3.05,807.0
2001,64,0,6575,Dudley Hart,+14,3.05,891.0
2001,64,0,6315,Pete Jordan,+14,3.03,1254.0
2001,64,0,1797,Rocco Mediate,+14,3.05,822.0
2001,64,0,1927,Dennis Paulson,+14,3.05,879.0
2001,64,0,2245,Grant Waite,+14,3.05,918.0
2001,64,0,2279,Mark Wiebe,+14,3.06,756.0
2001,73,0,1139,Olin Browne,+15,3.04,1161.0
2001,73,0,24357,K.J. Choi,+15,3.04,1119.0
2001,73,0,6034,Marco Dawson,+15,3.06,696.0
2001,73,0,6621,Joe Durant,+15,3.05,966.0
2001,73,0,1677,Tom Lehman,+15,3.05,927.0
2001,73,0,1943,Chris Perry,+15,3.05,954.0
2001,73,0,2106,Chris Smith,+15,3.04,1185.0
2001,80,0,1014,Fulton Allem,+16,3.07,678.0
2001,80,0,1203,Russ Cochran,+16,3.05,882.0
2001,80,0,12760,Danny Ellis,+16,3.05,921.0
2001,80,0,1603,Jeff Julian,+16,3.07,669.0
2001,80,0,10425,Jay Williamson,+16,3.04,1092.0
2001,85,0,20099,Doug Barron,+17,3.07,753.0
2001,85,0,1487,Jeff Hart,+17,3.05,1035.0
2001,85,0,23353,J.J. Henry,+17,3.05,1023.0
2001,85,0,12680,Shigeki Maruyama,+17,3.04,1140.0
2001,85,0,6350,Bob May,+17,3.05,963.0
2001,85,0,6078,Esteban Toledo,+17,3.04,1386.0
2001,91,0,1175,Jim Carter,+18,3.05,1200.0
2001,91,0,1724,Jeff Maggert,+18,3.05,1017.0
2001,91,0,1887,Mark O'Meara,+18,3.07,783.0
2001,94,0,12388,Michael Clark II,+19,3.06,1020.0
2001,95,0,1157,Tom Byrum,+20,3.06,1035.0
2001,95,0,20593,Greg Chalmers,+20,3.06,1074.0
2001,95,0,10201,Matt Gogel,+20,3.06,978.0
2001,95,0,8537,J.P. Hayes,+20,3.06,927.0
2001,95,0,1553,John Huston,+20,3.08,711.0
2001,95,0,8881,Tripp Isenhour,+20,3.06,1083.0
2001,95,0,7547,Craig Kanada,+20,3.06,945.0
2001,95,0,1685,J.L. Lewis,+20,3.05,1278.0
2001,95,0,7101,Dave Stockton Jr.,+20,3.08,750.0
2001,95,0,2170,Hal Sutton,+20,3.05,1137.0
2001,105,0,21806,Paul Gow,+21,3.07,909.0
2001,105,0,24604,Hunter Haas,+21,3.07,921.0
2001,105,0,10565,Ian Leggatt,+21,3.06,1020.0
2001,105,0,10860,Justin Leonard,+21,3.05,1185.0
2001,105,0,10912,Craig Perks,+21,3.07,927.0
2001,110,0,19824,Craig Barlow,+22,3.08,879.0
2001,110,0,1063,Ben Bates,+22,3.1,645.0
2001,110,0,1093,Ronnie Black,+22,3.11,621.0
2001,110,0,19846,Brian Gay,+22,3.05,1350.0
2001,110,0,1771,Blaine McCallister,+22,3.07,978.0
2001,110,0,2218,Ted Tryba,+22,3.05,1290.0
2001,116,0,1418,Bill Glasson,+23,3.09,780.0
2001,116,0,20433,Mark Hensby,+23,3.08,861.0
2001,116,0,10213,Dicky Pride,+23,3.07,951.0
2001,116,0,2101,Joey Sindelar,+23,3.09,807.0
2001,120,0,9011,David Duval,+25,3.09,873.0
2001,120,0,10733,Kent Jones,+25,3.08,900.0
2001,120,0,1707,Steve Lowery,+25,3.07,1152.0
2001,120,0,1761,Len Mattiace,+25,3.07,1143.0
2001,120,0,1766,Billy Mayfair,+25,3.06,1206.0
2001,120,0,22046,Geoff Ogilvy,+25,3.1,723.0
2001,120,0,6431,Jean Van de Velde,+25,3.14,543.0
2001,127,0,1313,Steve Elkington,+26,3.11,735.0
2001,127,0,20043,Edward Fryatt,+26,3.07,1059.0
2001,127,0,8063,Kelly Grunewald,+26,3.1,801.0
2001,127,0,8993,Franklin Langham,+26,3.11,735.0
2001,127,0,6140,Sean Murphy,+26,3.09,855.0
2001,127,0,1941,Tom Pernice Jr.,+26,3.06,1239.0
2001,127,0,6527,Steve Stricker,+26,3.1,798.0
2001,127,0,12714,Chris Tidland,+26,3.08,963.0
2001,135,0,20498,Briny Baird,+27,3.06,1254.0
2001,136,0,10885,Robert Allenby,+28,3.07,1266.0
2001,136,0,1035,Tommy Armour III,+28,3.08,1110.0
2001,136,0,8339,Spike McRoy,+28,3.08,1113.0
2001,139,0,8633,Per-Ulrik Johansson,+29,3.09,963.0
