YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
2019,0,27064,Jhonattan Vegas,159.3,969149000.0,169
2019,0,39975,Michael Kim,159.4,1021630000.0,178
2019,0,32839,Hideki Matsuyama,159.4,946585000.0,165
2019,0,24502,Adam Scott,159.5,654722000.0,114
2019,0,33948,Byeong Hun An,159.6,838879000.0,146
2019,0,34363,Tyrrell Hatton,159.6,724075000.0,126
2019,0,25572,Graeme McDowell,159.6,793128000.0,138
2019,0,27974,Sung Kang,159.7,1161341000.0,202
2019,0,37455,Si Woo Kim,159.8,897349000.0,156
2019,0,35450,Patrick Cantlay,159.9,684822000.0,119
2019,0,30911,Tommy Fleetwood,160.0,593345000.0,103
2019,0,47128,Richy Werenski,160.1,1176042000.0,204
2019,0,46523,Joey Garber,160.2,686114000.0,119
2019,0,39977,Max Homa,160.2,1153604000.0,200
2019,0,46970,Jon Rahm,160.3,750388000.0,130
2019,0,12716,Charley Hoffman,160.4,791253000.0,137
2019,0,24781,Hunter Mahan,160.4,767822000.0,133
2019,0,29268,Bronson Burgoon,160.6,803631000.0,139
2019,0,35421,Brandon Harkins,160.6,1295287000.0,224
2019,0,30944,Jason Kokrak,160.6,1069444000.0,185
2019,0,1810,Phil Mickelson,160.6,913220000.0,158
2019,0,45486,Joaquin Niemann,160.6,1156496000.0,200
2019,0,45526,Abraham Ancer,160.7,1139790000.0,197
2019,0,34563,Chesson Hadley,160.7,972010000.0,168
2019,0,34466,Peter Malnati,160.7,1179858000.0,204
2019,0,34264,Hudson Swafford,160.7,786936000.0,136
2019,0,29484,Peter Uihlein,160.7,960294000.0,166
2019,0,32640,Troy Merritt,160.8,810497000.0,140
2019,0,49303,Anders Albertson,160.9,874804000.0,151
2019,0,45157,Cam Davis,160.9,892277000.0,154
2019,0,32200,Roberto Castro,161.0,909808000.0,157
2019,0,32757,Patton Kizzire,161.0,823098000.0,142
2019,0,22405,Justin Rose,161.1,667043000.0,115
2019,0,33486,Roger Sloan,161.1,1125095000.0,194
2019,0,33141,Keegan Bradley,161.3,1103353000.0,190
2019,0,33419,Cameron Tringale,161.4,732029000.0,126
2019,0,31420,Anirban Lahiri,161.6,1058826000.0,182
2019,0,29974,Branden Grace,161.7,826418000.0,142
2019,0,39954,Cody Gribble,161.7,1129031000.0,194
2019,0,46435,Austin Cook,161.8,978744000.0,168
2019,0,29908,C.T. Pan,161.8,914464000.0,157
2019,0,35732,Wes Roach,161.9,629318000.0,108
2019,0,27963,Chris Stroud,161.9,984914000.0,169
2019,0,33399,Adam Hadwin,162.0,1026635000.0,176
2019,0,29420,Billy Horschel,162.0,973875000.0,167
2019,0,25900,Lucas Glover,162.1,1090988000.0,187
2019,0,35532,Tom Hoge,162.1,1161273000.0,199
2019,0,47856,Seth Reeves,162.1,1061754000.0,182
2019,0,28089,Jason Day,162.2,689132000.0,118
2019,0,21961,Charles Howell III,162.3,993076000.0,170
2019,0,37275,Sam Ryder,162.3,882090000.0,151
2019,0,45609,Tyler Duncan,162.5,1105797000.0,189
2019,0,34360,Patrick Reed,162.5,1011901000.0,173
2019,0,34046,Jordan Spieth,162.6,1053734000.0,180
2019,0,6522,Ernie Els,162.9,504374000.0,86
2019,0,36689,Brooks Koepka,162.9,756621000.0,129
2019,0,25493,Nick Taylor,162.9,1343065000.0,229
2019,0,27958,Ryan Blaum,163.2,1151615000.0,196
2019,0,23320,Ryan Palmer,163.2,799246000.0,136
2019,0,24925,Jonathan Byrd,163.3,593792000.0,101
2019,0,34256,Andrew Putnam,163.3,934512000.0,159
2019,0,25686,Jason Dufner,163.4,982393000.0,167
2019,0,37380,Curtis Luck,163.4,847303000.0,144
2019,0,47959,Bryson DeChambeau,163.5,965075000.0,164
2019,0,33122,Russell Knox,163.5,800552000.0,136
2019,0,32333,Kevin Tway,163.5,1029884000.0,175
2019,0,37340,Chase Wright,163.5,912099000.0,155
2019,0,27895,Jonas Blixt,163.6,1054526000.0,179
2019,0,27129,Luke List,163.6,1024517000.0,174
2019,0,26851,Marc Leishman,163.7,783698000.0,133
2019,0,27349,Alex Noren,163.7,784028000.0,133
2019,0,30191,Julián Etulain,163.8,908043000.0,154
2019,0,23353,J.J. Henry,163.8,689843000.0,117
2019,0,49960,Sepp Straka,163.8,990621000.0,168
2019,0,25804,Bubba Watson,163.8,884408000.0,150
2019,0,28679,Fabián Gómez,163.9,761207000.0,129
2019,0,23325,Vaughn Taylor,163.9,1103436000.0,187
2019,0,34021,Bud Cauley,164.0,1027170000.0,174
2019,0,32791,K.H. Lee,164.1,1098899000.0,186
2019,0,33667,Carlos Ortiz,164.1,1080801000.0,183
2019,0,39324,J.J. Spaun,164.2,1040475000.0,176
2019,0,29970,Dylan Frittelli,164.4,1035750000.0,175
2019,0,35506,Mackenzie Hughes,164.4,1118691000.0,189
2019,0,23621,Rory Sabbatini,164.5,1113644000.0,188
2019,0,27649,Brandt Snedeker,164.5,1131330000.0,191
2019,0,37454,Whee Kim,164.6,865206000.0,146
2019,0,19846,Brian Gay,164.7,1138697000.0,192
2019,0,40115,Adam Svensson,164.7,859757000.0,145
2019,0,27214,Kevin Streelman,164.8,978795000.0,165
2019,0,27330,Josh Teater,164.8,753503000.0,127
2019,0,27141,J.B. Holmes,164.9,890392000.0,150
2019,0,22371,Aaron Baddeley,165.0,665203000.0,112
2019,0,35376,Roberto Díaz,165.0,849492000.0,143
2019,0,49766,Hank Lebioda,165.0,1015667000.0,171
2019,0,24361,Pat Perez,165.0,653427000.0,110
2019,0,27644,Brian Harman,165.3,1053180000.0,177
2019,0,24024,Zach Johnson,165.4,863496000.0,145
2019,0,39997,Corey Conners,165.5,989188000.0,166
2019,0,29221,Webb Simpson,165.5,869718000.0,146
2019,0,30978,Kiradech Aphibarnrat,165.6,721218000.0,121
2019,0,28259,Sangmoon Bae,165.6,733310000.0,123
2019,0,33448,Justin Thomas,165.6,805050000.0,135
2019,0,34306,John Chin,165.7,727569000.0,122
2019,0,29725,Tony Finau,165.8,990835000.0,166
2019,0,25818,Scott Piercy,165.9,979313000.0,164
2019,0,32058,José de Jesús Rodríguez,165.9,878148000.0,147
2019,0,34098,Russell Henley,166.0,980163000.0,164
2019,0,32139,Danny Willett,166.1,849223000.0,142
2019,0,23108,Matt Kuchar,166.2,885375000.0,148
2019,0,27556,Ted Potter Jr.,166.2,1130987000.0,189
2019,0,46402,Talor Gooch,166.3,712574000.0,119
2019,0,33410,Andrew Landry,166.3,1041558000.0,174
2019,0,19803,Ryan Armour,166.4,1222091000.0,204
2019,0,47990,Kyle Jones,166.4,922621000.0,154
2019,0,30946,Alex Prugh,166.4,928596000.0,155
2019,0,36852,Jim Knous,166.5,707349000.0,118
2019,0,25632,Jimmy Walker,166.5,916890000.0,153
2019,0,35879,Kelly Kraft,166.7,1314581000.0,219
2019,0,36699,Patrick Rodgers,166.7,774382000.0,129
2019,0,26758,David Hearn,166.8,576355000.0,96
2019,0,27936,Martin Laird,166.8,1116586000.0,186
2019,0,32102,Rickie Fowler,166.9,901054000.0,150
2019,0,25198,Francesco Molinari,166.9,690894000.0,115
2019,0,26300,Matt Jones,167.1,938179000.0,156
2019,0,40026,Daniel Berger,167.2,963164000.0,160
2019,0,29479,Scott Brown,167.5,1169729000.0,194
2019,0,39327,Ben Silverman,167.5,940621000.0,156
2019,0,31323,Gary Woodland,167.6,1050051000.0,174
2019,0,49771,J.T. Poston,167.7,1400242000.0,232
2019,0,30110,Kyle Stanley,167.7,959763000.0,159
2019,0,34099,Harris English,167.8,1123740000.0,186
2019,0,29478,Kevin Kisner,168.1,1065288000.0,176
2019,0,40098,Matt Fitzpatrick,168.2,623581000.0,103
2019,0,34431,Robert Streb,168.3,927145000.0,153
2019,0,36799,Stephan Jaeger,168.6,898362000.0,148
2019,0,49298,Kramer Hickok,168.7,1008124000.0,166
2019,0,32816,Satoshi Kodaira,168.8,1105741000.0,182
2019,0,35891,Cameron Smith,169.0,882029000.0,145
2019,0,48822,Sebastián Muñoz,169.1,1016611000.0,167
2019,0,26951,Johnson Wagner,169.2,798116000.0,131
2019,0,26499,Rafa Cabrera Bello,169.3,889906000.0,146
2019,0,29535,Brice Garnett,169.3,1041953000.0,171
2019,0,31560,Brian Stuard,169.7,1179052000.0,193
2019,0,20572,Rod Pampling,169.8,813214000.0,133
2019,0,34261,Scott Langley,169.9,1247905000.0,204
2019,0,48081,Xander Schauffele,169.9,709652000.0,116
2019,0,32150,Michael Thompson,170.2,1023175000.0,167
2019,0,20472,Alex Cejka,170.4,699365000.0,114
2019,0,21731,Freddie Jacobson,170.6,804340000.0,131
2019,0,26329,Louis Oosthuizen,170.7,817524000.0,133
2019,0,31646,Emiliano Grillo,170.8,1051636000.0,171
2019,0,21209,Sergio Garcia,171.3,666153000.0,108
2019,0,28775,Nate Lashley,171.4,832931000.0,135
2019,0,47993,Denny McCarthy,171.5,1049594000.0,170
2019,0,26596,Ryan Moore,171.5,975716000.0,158
2019,0,31557,Jim Herman,171.7,710636000.0,115
2019,0,10809,Jim Furyk,172.6,807821000.0,130
2019,0,24924,Bill Haas,172.9,1026758000.0,165
2019,0,25396,Kevin Na,173.4,823998000.0,132
2019,0,26476,Chez Reavie,173.4,1167182000.0,187
2019,0,21528,Henrik Stenson,174.0,670430000.0,107
2019,0,25364,Paul Casey,175.4,808453000.0,128
2018,0,30925,Dustin Johnson,152.5,740984000.0,135
2018,0,35421,Brandon Harkins,153.7,1438292000.0,260
2018,0,34563,Chesson Hadley,154.5,1390925000.0,250
2018,0,46970,Jon Rahm,154.6,773621000.0,139
2018,0,28500,Martin Flores,154.7,1292315000.0,232
2018,0,34213,Grayson Murray,154.7,1091322000.0,196
2018,0,29223,Sam Saunders,154.7,1091260000.0,196
2018,0,37338,Zecheng Dou,155.1,731517000.0,131
2018,0,36699,Patrick Rodgers,155.1,1189124000.0,213
2018,0,32366,Kevin Chappell,156.0,1078251000.0,192
2018,0,37189,Harold Varner III,156.1,1224865000.0,218
2018,0,35461,Beau Hossler,156.4,1283437000.0,228
2018,0,37275,Sam Ryder,156.5,1031172000.0,183
2018,0,34046,Jordan Spieth,156.5,907324000.0,161
2018,0,32757,Patton Kizzire,156.6,1172866000.0,208
2018,0,29485,Brett Stegmaier,156.7,682606000.0,121
2018,0,36689,Brooks Koepka,156.8,705609000.0,125
2018,0,25240,D.A. Points,157.6,913710000.0,161
2018,0,24361,Pat Perez,157.7,874168000.0,154
2018,0,47125,Matt Atkins,157.8,721498000.0,127
2018,0,49771,J.T. Poston,158.0,887215000.0,156
2018,0,24846,Ricky Barnes,158.1,779695000.0,137
2018,0,27129,Luke List,158.1,1218317000.0,214
2018,0,24024,Zach Johnson,158.3,980437000.0,172
2018,0,37278,Nicholas Lindheim,158.3,968954000.0,170
2018,0,25364,Paul Casey,158.4,735763000.0,129
2018,0,28775,Nate Lashley,158.4,467474000.0,82
2018,0,33948,Byeong Hun An,158.6,1027749000.0,180
2018,0,28237,Rory McIlroy,158.6,708114000.0,124
2018,0,50526,Tom Lovelady,159.0,1299145000.0,227
2018,0,46601,Trey Mullinax,159.0,1075841000.0,188
2018,0,26499,Rafa Cabrera Bello,159.1,715850000.0,125
2018,0,29974,Branden Grace,159.1,698613000.0,122
2018,0,33204,Shane Lowry,159.5,861523000.0,150
2018,0,22371,Aaron Baddeley,159.6,1125954000.0,196
2018,0,35450,Patrick Cantlay,159.6,965446000.0,168
2018,0,29484,Peter Uihlein,159.6,1108824000.0,193
2018,0,28307,Matt Every,159.7,1236310000.0,215
2018,0,32150,Michael Thompson,159.7,833698000.0,145
2018,0,29268,Bronson Burgoon,160.0,875764000.0,152
2018,0,20229,Stewart Cink,160.0,1123192000.0,195
2018,0,26758,David Hearn,160.0,806410000.0,140
2018,0,25198,Francesco Molinari,160.0,835126000.0,145
2018,0,39546,Keith Mitchell,160.2,1366404000.0,237
2018,0,31416,Derek Fathauer,160.4,1299638000.0,225
2018,0,47347,Adam Schenk,160.4,1154843000.0,200
2018,0,35376,Roberto Díaz,160.5,1022796000.0,177
2018,0,32839,Hideki Matsuyama,160.5,814683000.0,141
2018,0,25834,Daniel Summerhays,160.5,791481000.0,137
2018,0,25804,Bubba Watson,160.5,1109414000.0,192
2018,0,49964,Aaron Wise,160.5,1340502000.0,232
2018,0,37455,Si Woo Kim,160.7,1289890000.0,223
2018,0,29926,Danny Lee,160.8,1036023000.0,179
2018,0,25892,Steve Wheatcroft,160.8,700381000.0,121
2018,0,24924,Bill Haas,161.0,1066741000.0,184
2018,0,26851,Marc Leishman,161.1,1159790000.0,200
2018,0,39997,Corey Conners,161.2,1293771000.0,223
2018,0,12716,Charley Hoffman,161.2,1143219000.0,197
2018,0,47128,Richy Werenski,161.2,1276939000.0,220
2018,0,25396,Kevin Na,161.3,1033721000.0,178
2018,0,27141,J.B. Holmes,161.4,1121165000.0,193
2018,0,27095,Nick Watney,161.6,1233414000.0,212
2018,0,40009,Dominic Bozzelli,161.7,1042111000.0,179
2018,0,29479,Scott Brown,161.7,1473125000.0,253
2018,0,25632,Jimmy Walker,161.7,1129062000.0,194
2018,0,27895,Jonas Blixt,161.8,861883000.0,148
2018,0,25686,Jason Dufner,161.9,914980000.0,157
2018,0,29221,Webb Simpson,161.9,955658000.0,164
2018,0,28089,Jason Day,162.0,740694000.0,127
2018,0,35506,Mackenzie Hughes,162.0,1201665000.0,206
2018,0,27974,Sung Kang,162.2,1278836000.0,219
2018,0,33410,Andrew Landry,162.3,1185887000.0,203
2018,0,35544,Andrew Yun,162.3,811973000.0,139
2018,0,30944,Jason Kokrak,162.4,1414404000.0,242
2018,0,23320,Ryan Palmer,162.4,1087193000.0,186
2018,0,33418,Shawn Stefani,162.4,952682000.0,163
2018,0,19846,Brian Gay,162.5,1427611000.0,244
2018,0,48081,Xander Schauffele,162.5,1217059000.0,208
2018,0,32254,Xinjun Zhang,162.5,1035403000.0,177
2018,0,34021,Bud Cauley,162.6,667303000.0,114
2018,0,34466,Peter Malnati,162.6,1234802000.0,211
2018,0,25572,Graeme McDowell,162.6,719947000.0,123
2018,0,29518,Brendan Steele,162.8,1001990000.0,171
2018,0,32333,Kevin Tway,162.8,1489009000.0,254
2018,0,20472,Alex Cejka,162.9,938568000.0,160
2018,0,31420,Anirban Lahiri,163.0,1155925000.0,197
2018,0,29461,Jamie Lovemark,163.0,1209026000.0,206
2018,0,34099,Harris English,163.1,1221233000.0,208
2018,0,30911,Tommy Fleetwood,163.1,886780000.0,151
2018,0,33413,Ben Martin,163.1,980276000.0,167
2018,0,25818,Scott Piercy,163.1,1203528000.0,205
2018,0,29535,Brice Garnett,163.3,1411015000.0,240
2018,0,33399,Adam Hadwin,163.3,1011130000.0,172
2018,0,26329,Louis Oosthuizen,163.3,705509000.0,120
2018,0,23621,Rory Sabbatini,163.3,1187418000.0,202
2018,0,46501,Ollie Schniederjans,163.3,1411208000.0,240
2018,0,26951,Johnson Wagner,163.3,670266000.0,114
2018,0,21528,Henrik Stenson,163.5,523850000.0,89
2018,0,33122,Russell Knox,163.6,1160063000.0,197
2018,0,34431,Robert Streb,163.6,1142734000.0,194
2018,0,31646,Emiliano Grillo,163.7,1054902000.0,179
2018,0,34409,David Lingmerth,163.9,1185884000.0,201
2018,0,25900,Lucas Glover,164.0,820760000.0,139
2018,0,45609,Tyler Duncan,164.2,1501742000.0,254
2018,0,23353,J.J. Henry,164.2,1099679000.0,186
2018,0,31560,Brian Stuard,164.2,1371702000.0,232
2018,0,47287,Ethan Tracy,164.2,1010845000.0,171
2018,0,33419,Cameron Tringale,164.2,993290000.0,168
2018,0,8793,Tiger Woods,164.2,821545000.0,139
2018,0,34076,Joel Dahmen,164.3,1046628000.0,177
2018,0,27936,Martin Laird,164.3,1029038000.0,174
2018,0,24925,Jonathan Byrd,164.4,769316000.0,130
2018,0,20157,Retief Goosen,164.4,787010000.0,133
2018,0,39954,Cody Gribble,164.4,1023597000.0,173
2018,0,31323,Gary Woodland,164.4,1124464000.0,190
2018,0,23325,Vaughn Taylor,164.5,1166707000.0,197
2018,0,22582,Kyle Thompson,164.5,740466000.0,125
2018,0,28252,Seamus Power,164.7,978136000.0,165
2018,0,39327,Ben Silverman,164.7,1251079000.0,211
2018,0,32816,Satoshi Kodaira,164.8,1020321000.0,172
2018,0,27942,Rob Oppenheim,164.8,961281000.0,162
2018,0,28679,Fabián Gómez,164.9,1080637000.0,182
2018,0,32876,Martin Piller,164.9,1365049000.0,230
2018,0,34358,Jonathan Randolph,164.9,1127832000.0,190
2018,0,26476,Chez Reavie,164.9,866558000.0,146
2018,0,33448,Justin Thomas,164.9,949880000.0,160
2018,0,46435,Austin Cook,165.0,1401921000.0,236
2018,0,47993,Denny McCarthy,165.0,736496000.0,124
2018,0,30692,Scott Stallings,165.0,1330954000.0,224
2018,0,35532,Tom Hoge,165.1,1450430000.0,244
2018,0,30978,Kiradech Aphibarnrat,165.3,618706000.0,104
2018,0,28132,Tyrone Van Aswegen,165.3,1493202000.0,251
2018,0,33141,Keegan Bradley,165.5,1287048000.0,216
2018,0,24358,Robert Garrigus,165.5,1244897000.0,209
2018,0,34098,Russell Henley,165.5,941160000.0,158
2018,0,21961,Charles Howell III,165.5,1150038000.0,193
2018,0,29478,Kevin Kisner,165.5,965183000.0,162
2018,0,47959,Bryson DeChambeau,165.6,1162816000.0,195
2018,0,1810,Phil Mickelson,165.8,1134029000.0,190
2018,0,27963,Chris Stroud,165.8,1014539000.0,170
2018,0,48084,Wesley Bryan,166.0,866400000.0,145
2018,0,32448,James Hahn,166.0,1105813000.0,185
2018,0,35310,Lanto Griffin,166.1,1094171000.0,183
2018,0,35891,Cameron Smith,166.1,1016430000.0,170
2018,0,32102,Rickie Fowler,166.2,765814000.0,128
2018,0,39324,J.J. Spaun,166.3,1209027000.0,202
2018,0,27958,Ryan Blaum,166.4,1353807000.0,226
2018,0,34174,John Huh,166.4,1419785000.0,237
2018,0,32640,Troy Merritt,166.4,1324269000.0,221
2018,0,30110,Kyle Stanley,166.4,1077964000.0,180
2018,0,27214,Kevin Streelman,166.6,1211757000.0,202
2018,0,20572,Rod Pampling,166.7,876009000.0,146
2018,0,12510,Chad Campbell,166.8,1218642000.0,203
2018,0,37454,Whee Kim,166.8,1357486000.0,226
2018,0,29222,Billy Hurley III,166.9,1117421000.0,186
2018,0,27649,Brandt Snedeker,166.9,1153841000.0,192
2018,0,29725,Tony Finau,167.0,1178444000.0,196
2018,0,10809,Jim Furyk,167.2,782443000.0,130
2018,0,29420,Billy Horschel,167.2,1017073000.0,169
2018,0,26300,Matt Jones,167.3,770892000.0,128
2018,0,29908,C.T. Pan,167.3,1222344000.0,203
2018,0,40026,Daniel Berger,167.4,982356000.0,163
2018,0,27644,Brian Harman,167.4,1205614000.0,200
2018,0,23108,Matt Kuchar,167.4,970246000.0,161
2018,0,20593,Greg Chalmers,167.5,934827000.0,155
2018,0,39975,Michael Kim,167.5,1163636000.0,193
2018,0,27556,Ted Potter Jr.,167.5,1417183000.0,235
2018,0,24781,Hunter Mahan,167.7,826895000.0,137
2018,0,22056,Cameron Percy,167.8,592057000.0,98
2018,0,34256,Andrew Putnam,167.8,1129321000.0,187
2018,0,34360,Patrick Reed,167.9,991310000.0,164
2018,0,36799,Stephan Jaeger,168.0,1040269000.0,172
2018,0,34264,Hudson Swafford,168.5,964437000.0,159
2018,0,30926,Chris Kirk,168.7,1391055000.0,229
2018,0,39328,Conrad Shindler,168.7,728756000.0,120
2018,0,27064,Jhonattan Vegas,168.7,1147598000.0,189
2018,0,46402,Talor Gooch,168.9,1161682000.0,191
2018,0,22405,Justin Rose,168.9,735809000.0,121
2018,0,25493,Nick Taylor,169.2,1205960000.0,198
2018,0,35879,Kelly Kraft,169.3,1334913000.0,219
2018,0,26331,Charl Schwartzel,169.4,859713000.0,141
2018,0,45526,Abraham Ancer,169.8,1308131000.0,214
2018,0,31202,William McGirt,169.8,1161339000.0,190
2018,0,24138,Ian Poulter,170.3,741792000.0,121
2018,0,19803,Ryan Armour,170.7,1585523000.0,258
2018,0,24140,Sean O'Hair,171.1,1071751000.0,174
2018,0,35545,Blayne Barber,171.9,1002501000.0,162
2018,0,27349,Alex Noren,171.9,730286000.0,118
2018,0,26596,Ryan Moore,172.8,939200000.0,151
2018,0,24502,Adam Scott,173.8,1032286000.0,165
2018,0,40058,Zac Blair,174.4,734733000.0,117
2018,0,34363,Tyrrell Hatton,175.7,664187000.0,105
2018,0,23541,Ben Crane,176.5,736926000.0,116
2017,0,30925,Dustin Johnson,151.8,694177000.0,127
2017,0,46443,Brian Campbell,153.2,672678000.0,122
2017,0,23497,Tag Ridings,153.2,783082000.0,142
2017,0,25191,Gonzalo Fernandez-Castaño,153.8,664618000.0,120
2017,0,33120,Mark Anderson,154.7,673746000.0,121
2017,0,28093,Miguel Angel Carballo,154.9,808432000.0,145
2017,0,28420,Ryan Brehm,155.0,1099035000.0,197
2017,0,34213,Grayson Murray,155.0,1545247000.0,277
2017,0,25720,Chad Collins,155.1,871222000.0,156
2017,0,32102,Rickie Fowler,155.9,802616000.0,143
2017,0,32333,Kevin Tway,155.9,1217509000.0,217
2017,0,35300,Andrew Loupe,156.2,995291000.0,177
2017,0,34466,Peter Malnati,156.4,1160163000.0,206
2017,0,46440,Smylie Kaufman,156.5,1031062000.0,183
2017,0,35110,Brett Drewitt,156.8,773172000.0,137
2017,0,28089,Jason Day,157.1,967228000.0,171
2017,0,24507,Jason Bohn,157.2,1069649000.0,189
2017,0,33204,Shane Lowry,157.3,605887000.0,107
2017,0,29740,Brad Fritsch,157.5,879008000.0,155
2017,0,26289,Boo Weekley,157.7,1089813000.0,192
2017,0,28132,Tyrone Van Aswegen,157.8,1357820000.0,239
2017,0,28307,Matt Every,158.0,1365048000.0,240
2017,0,27141,J.B. Holmes,158.1,1064324000.0,187
2017,0,37454,Whee Kim,158.1,1081477000.0,190
2017,0,48822,Sebastián Muñoz,158.1,671479000.0,118
2017,0,34099,Harris English,158.3,1168211000.0,205
2017,0,24502,Adam Scott,158.4,695500000.0,122
2017,0,39954,Cody Gribble,158.5,1295665000.0,227
2017,0,46601,Trey Mullinax,158.5,1170048000.0,205
2017,0,34264,Hudson Swafford,158.5,1192641000.0,209
2017,0,20157,Retief Goosen,158.6,708065000.0,124
2017,0,25818,Scott Piercy,158.6,981913000.0,172
2017,0,35506,Mackenzie Hughes,158.7,1622472000.0,284
2017,0,22046,Geoff Ogilvy,158.7,1051344000.0,184
2017,0,32150,Michael Thompson,158.7,816951000.0,143
2017,0,31416,Derek Fathauer,158.8,1223028000.0,214
2017,0,1810,Phil Mickelson,158.8,1085857000.0,190
2017,0,24140,Sean O'Hair,158.8,1131949000.0,198
2017,0,20771,Steven Alker,158.9,829590000.0,145
2017,0,46732,Rick Lamb,158.9,652200000.0,114
2017,0,27214,Kevin Streelman,158.9,1212743000.0,212
2017,0,35545,Blayne Barber,159.0,1093369000.0,191
2017,0,28237,Rory McIlroy,159.0,578208000.0,101
2017,0,46550,Brandon Hagy,159.3,1175784000.0,205
2017,0,36689,Brooks Koepka,159.3,1118120000.0,195
2017,0,26851,Marc Leishman,159.3,1043555000.0,182
2017,0,30852,Ryo Ishikawa,159.5,780876000.0,136
2017,0,26300,Matt Jones,159.6,856043000.0,149
2017,0,25493,Nick Taylor,159.6,1379064000.0,240
2017,0,25274,Steven Bowditch,159.7,1086515000.0,189
2017,0,28500,Martin Flores,159.9,1047507000.0,182
2017,0,46501,Ollie Schniederjans,159.9,1329944000.0,231
2017,0,20472,Alex Cejka,160.1,991400000.0,172
2017,0,6522,Ernie Els,160.2,732248000.0,127
2017,0,34358,Jonathan Randolph,160.2,945844000.0,164
2017,0,33461,Morgan Hoffmann,160.3,1379071000.0,239
2017,0,29289,S.Y. Noh,160.3,1263522000.0,219
2017,0,33419,Cameron Tringale,160.3,1160207000.0,201
2017,0,31420,Anirban Lahiri,160.4,1148977000.0,199
2017,0,32640,Troy Merritt,160.4,1160898000.0,201
2017,0,26499,Rafa Cabrera Bello,160.5,826499000.0,143
2017,0,23621,Rory Sabbatini,160.5,884050000.0,153
2017,0,20229,Stewart Cink,160.6,1271701000.0,220
2017,0,49771,J.T. Poston,160.6,1196945000.0,207
2017,0,29485,Brett Stegmaier,160.7,1191826000.0,206
2017,0,40009,Dominic Bozzelli,160.8,1064957000.0,184
2017,0,35879,Kelly Kraft,160.9,1349322000.0,233
2017,0,26331,Charl Schwartzel,160.9,851651000.0,147
2017,0,20593,Greg Chalmers,161.1,1241318000.0,214
2017,0,27436,Graham DeLaet,161.1,1113471000.0,192
2017,0,30926,Chris Kirk,161.1,1183213000.0,204
2017,0,27936,Martin Laird,161.1,1101837000.0,190
2017,0,37278,Nicholas Lindheim,161.1,858095000.0,148
2017,0,24361,Pat Perez,161.2,1050119000.0,181
2017,0,25345,Carl Pettersson,161.2,1120118000.0,193
2017,0,29720,Andres Gonzales,161.3,905627000.0,156
2017,0,47959,Bryson DeChambeau,161.4,1318607000.0,227
2017,0,24781,Hunter Mahan,161.4,1080662000.0,186
2017,0,33413,Ben Martin,161.5,1162719000.0,200
2017,0,30191,Julián Etulain,161.6,866782000.0,149
2017,0,29420,Billy Horschel,161.6,1343995000.0,231
2017,0,32839,Hideki Matsuyama,161.6,889847000.0,153
2017,0,26758,David Hearn,161.7,1158080000.0,199
2017,0,27095,Nick Watney,161.9,1060781000.0,182
2017,0,27895,Jonas Blixt,162.0,1090407000.0,187
2017,0,23353,J.J. Henry,162.1,1249134000.0,214
2017,0,32366,Kevin Chappell,162.3,1291260000.0,221
2017,0,20104,Ken Duke,162.3,1063170000.0,182
2017,0,25900,Lucas Glover,162.3,1197561000.0,205
2017,0,27129,Luke List,162.3,1507513000.0,258
2017,0,28252,Seamus Power,162.4,1075479000.0,184
2017,0,46970,Jon Rahm,162.4,935353000.0,160
2017,0,24846,Ricky Barnes,162.5,1239901000.0,212
2017,0,32757,Patton Kizzire,162.5,1380926000.0,236
2017,0,30692,Scott Stallings,162.5,1187608000.0,203
2017,0,37455,Si Woo Kim,162.7,1212753000.0,207
2017,0,23320,Ryan Palmer,162.7,855067000.0,146
2017,0,29908,C.T. Pan,162.7,1183384000.0,202
2017,0,39975,Michael Kim,162.8,1388977000.0,237
2017,0,48081,Xander Schauffele,162.8,1107535000.0,189
2017,0,27064,Jhonattan Vegas,162.8,1219146000.0,208
2017,0,24924,Bill Haas,162.9,997102000.0,170
2017,0,27649,Brandt Snedeker,162.9,644894000.0,110
2017,0,35891,Cameron Smith,163.0,1155679000.0,197
2017,0,34046,Jordan Spieth,163.0,862338000.0,147
2017,0,29223,Sam Saunders,163.1,1109824000.0,189
2017,0,24358,Robert Garrigus,163.2,1034081000.0,176
2017,0,21961,Charles Howell III,163.2,1034301000.0,176
2017,0,24024,Zach Johnson,163.2,1057680000.0,180
2017,0,36699,Patrick Rodgers,163.3,1328570000.0,226
2017,0,27958,Ryan Blaum,163.6,1396228000.0,237
2017,0,34409,David Lingmerth,163.6,1201787000.0,204
2017,0,23800,Bryce Molder,163.6,1225059000.0,208
2017,0,25834,Daniel Summerhays,163.6,1384127000.0,235
2017,0,29479,Scott Brown,163.7,1296603000.0,220
2017,0,34021,Bud Cauley,163.8,1309406000.0,222
2017,0,29926,Danny Lee,163.8,1321080000.0,224
2017,0,33448,Justin Thomas,164.0,956574000.0,162
2017,0,19846,Brian Gay,164.2,1046301000.0,177
2017,0,25892,Steve Wheatcroft,164.3,680215000.0,115
2017,0,29725,Tony Finau,164.4,1373220000.0,232
2017,0,27644,Brian Harman,164.4,1272083000.0,215
2017,0,29222,Billy Hurley III,164.4,1207709000.0,204
