YEAR,MOVEMENT,PLAYER_ID,PLAYER,CAREER BEST STREAK,BEST YTD STREAK
2018,0,28259,Sangmoon Bae,9,4
2018,0,35545,Blayne Barber,9,9
2018,0,1068,Andy Bean,9,0
2018,0,20029,Notah Begay III,9,0
2018,0,27895,Jonas Blixt,9,4
2018,0,6214,Guy Boros,9,0
2018,0,28420,Ryan Brehm,9,3
2018,0,48084,Wesley Bryan,9,5
2018,0,20848,Ángel Cabrera,9,1
2018,0,34021,Bud Cauley,9,8
2018,0,11123,Chris Couch,9,0
2018,0,19881,Robert Damron,9,0
2018,0,47959,Bryson DeChambeau,9,9
2018,0,27436,Graham DeLaet,9,3
2018,0,28500,Martin Flores,9,7
2018,0,1374,Robin Freeman,9,0
2018,0,29740,Brad Fritsch,9,0
2018,0,1385,Jim Gallagher Jr.,9,0
2018,0,29535,Brice Garnett,9,8
2018,0,1408,Kelly Gibson,9,0
2018,0,10201,Matt Gogel,9,0
2018,0,32448,James Hahn,9,9
2018,0,1468,Gary Hallberg,9,0
2018,0,20766,Padraig Harrington,9,3
2018,0,1495,Morris Hatalsky,9,0
2018,0,1499,Mark Hayes,9,0
2018,0,6617,Brian Henninger,9,0
2018,0,21350,Ryuji Imada,9,0
2018,0,22378,Trevor Immelman,9,1
2018,0,1559,Hale Irwin,9,0
2018,0,6573,Brandt Jobe,9,0
2018,0,39975,Michael Kim,9,4
2018,0,31420,Anirban Lahiri,9,5
2018,0,27466,Spencer Levin,9,2
2018,0,1685,J.L. Lewis,9,0
2018,0,1701,Bob Lohr,9,0
2018,0,1717,Sandy Lyle,9,0
2018,0,24912,Will MacKenzie,9,0
2018,0,24781,Hunter Mahan,9,9
2018,0,8339,Spike McRoy,9,0
2018,0,8635,Colin Montgomerie,9,0
2018,0,20628,Arron Oberholser,9,0
2018,0,20691,Greg Owen,9,0
2018,0,1927,Dennis Paulson,9,0
2018,0,49771,J.T. Poston,9,8
2018,0,24138,Ian Poulter,9,5
2018,0,30946,Alex Prugh,9,0
2018,0,29476,Kyle Reifers,9,1
2018,0,36699,Patrick Rodgers,9,6
2018,0,22913,John Rollins,9,3
2018,0,2067,Ted Schulz,9,0
2018,0,24502,Adam Scott,9,7
2018,0,22548,Patrick Sheehan,9,0
2018,0,35891,Cameron Smith,9,9
2018,0,39324,J.J. Spaun,9,9
2018,0,2131,Mike Springer,9,0
2018,0,29485,Brett Stegmaier,9,4
2018,0,2160,Ron Streck,9,0
2018,0,34264,Hudson Swafford,9,6
2018,0,23325,Vaughn Taylor,9,9
2018,0,23788,D.J. Trahan,9,4
2018,0,32333,Kevin Tway,9,9
2018,0,8385,Omar Uresti,9,1
2018,0,2230,Stan Utley,9,0
2018,0,37189,Harold Varner III,9,7
2018,0,2256,Tom Watson,9,0
2018,0,23322,Brett Wetterich,9,0
2018,0,20160,Charlie Wi,9,3
2018,0,34265,Will Wilcox,9,0
2018,0,12602,Dean Wilson,9,0
2018,0,31323,Gary Woodland,9,7
2018,-1,23778,Brad Adamonis,8,0
2018,-1,1014,Fulton Allem,8,0
2018,-1,19803,Ryan Armour,8,7
2018,-1,1049,Ian Baker-Finch,8,0
2018,-1,23614,Rich Beem,8,1
2018,-1,20070,Matt Bettencourt,8,1
2018,-1,1116,Michael Bradley,8,2
2018,-1,1135,Ken Brown,8,0
2018,-1,29479,Scott Brown,8,6
2018,-1,1156,Curt Byrum,8,0
2018,-1,26499,Rafa Cabrera Bello,8,8
2018,-1,35450,Patrick Cantlay,8,7
2018,-1,25364,Paul Casey,8,8
2018,-1,32366,Kevin Chappell,8,8
2018,-1,1192,T.C. Chen,8,0
2018,-1,20850,Daniel Chopra,8,2
2018,-1,1197,Bobby Clampett,8,0
2018,-1,1200,Keith Clearwater,8,0
2018,-1,24494,Erik Compton,8,0
2018,-1,46435,Austin Cook,8,5
2018,-1,1235,Ben Crenshaw,8,0
2018,-1,34262,Jon Curran,8,2
2018,-1,1284,Mike Donald,8,0
2018,-1,23409,James Driscoll,8,1
2018,-1,46567,Paul Dunne,8,8
2018,-1,28307,Matt Every,8,3
2018,-1,30750,Tommy Gainey,8,4
2018,-1,32698,Bobby Gates,8,4
2018,-1,29720,Andres Gonzales,8,0
2018,-1,26758,David Hearn,8,5
2018,-1,33461,Morgan Hoffmann,8,2
2018,-1,34174,John Huh,8,6
2018,-1,30711,Colt Knost,8,2
2018,-1,35879,Kelly Kraft,8,6
2018,-1,28775,Nate Lashley,8,8
2018,-1,1682,Wayne Levi,8,0
2018,-1,34409,David Lingmerth,8,7
2018,-1,27060,John Mallinger,8,0
2018,-1,34466,Peter Malnati,8,8
2018,-1,1755,Dick Mast,8,0
2018,-1,25572,Graeme McDowell,8,5
2018,-1,24449,Parker McLachlin,8,7
2018,-1,1815,Johnny Miller,8,0
2018,-1,39546,Keith Mitchell,8,8
2018,-1,1869,Jack Nicklaus,8,0
2018,-1,34256,Andrew Putnam,8,8
2018,-1,34358,Jonathan Randolph,8,5
2018,-1,1998,Jack Renner,8,0
2018,-1,23497,Tag Ridings,8,0
2018,-1,2007,Larry Rinker,8,0
2018,-1,25562,Andres Romero,8,6
2018,-1,30692,Scott Stallings,8,5
2018,-1,25834,Daniel Summerhays,8,4
2018,-1,2185,Lance Ten Broeck,8,0
2018,-1,32150,Michael Thompson,8,5
2018,-1,2213,Lee Trevino,8,0
2018,-1,2218,Ted Tryba,8,0
2018,-1,26668,Marc Turnesa,8,1
2018,-1,27770,Camilo Villegas,8,4
2018,-1,2244,Fred Wadsworth,8,0
2018,-1,2267,D.A. Weibring,8,0
2018,-1,20396,Lee Westwood,8,2
2018,-1,49964,Aaron Wise,8,8
2018,-1,20771,Steven Alker,7,0
2018,-1,23048,Eric Axley,7,3
2018,-1,32334,Charlie Beljan,7,2
2018,-1,7003,David Berganio Jr.,7,1
2018,-1,40058,Zac Blair,7,7
2018,-1,1133,Billy Ray Brown,7,0
2018,-1,32200,Roberto Castro,7,0
2018,-1,19972,José Coceres,7,0
2018,-1,28937,George Coetzee,7,0
2018,-1,1288,Ed Dougherty,7,0
2018,-1,45609,Tyler Duncan,7,7
2018,-1,1310,Dave Eichelberger,7,0
2018,-1,31416,Derek Fathauer,7,5
2018,-1,27896,Ross Fisher,7,3
2018,-1,1436,David Graham,7,0
2018,-1,39954,Cody Gribble,7,5
2018,-1,31646,Emiliano Grillo,7,7
2018,-1,34563,Chesson Hadley,7,7
2018,-1,1522,Lon Hinkle,7,0
2018,-1,21007,Gabriel Hjertstedt,7,0
2018,-1,35506,Mackenzie Hughes,7,7
2018,-1,29222,Billy Hurley III,7,4
2018,-1,1556,Joe Inman,7,0
2018,-1,1557,John Inman,7,0
2018,-1,30852,Ryo Ishikawa,7,0
2018,-1,1571,Barry Jaeckel,7,0
2018,-1,27974,Sung Kang,7,5
2018,-1,1648,Billy Kratzert,7,0
2018,-1,12705,Cliff Kresge,7,0
2018,-1,27797,Derek Lamely,7,0
2018,-1,35300,Andrew Loupe,7,1
2018,-1,33204,Shane Lowry,7,7
2018,-1,8547,John Maginnes,7,0
2018,-1,27933,John Merrick,7,6
2018,-1,46601,Trey Mullinax,7,6
2018,-1,45486,Joaquin Niemann,7,7
2018,-1,1877,Tim Norris,7,0
2018,-1,27942,Rob Oppenheim,7,7
2018,-1,29908,C.T. Pan,7,7
2018,-1,27556,Ted Potter Jr.,7,5
2018,-1,1964,Greg Powers,7,0
2018,-1,1984,Sam Randolph,7,0
2018,-1,2015,Chi Chi Rodriguez,7,0
2018,-1,2041,Bill Sander,7,0
2018,-1,46501,Ollie Schniederjans,7,5
2018,-1,26331,Charl Schwartzel,7,4
2018,-1,2110,Jerry Smith,7,0
2018,-1,30110,Kyle Stanley,7,6
2018,-1,7101,Dave Stockton Jr.,7,0
2018,-1,21498,Hideto Tanihara,7,1
2018,-1,2224,Greg Twiggs,7,0
2018,-1,25892,Steve Wheatcroft,7,7
2018,-1,29454,Bernd Wiesberger,7,4
2018,-1,24663,Y.E. Yang,7,0
2018,-1,24461,Thomas Aiken,6,0
2018,-1,29745,Tyler Aldridge,6,0
2018,-1,45526,Abraham Ancer,6,6
2018,-1,1030,Isao Aoki,6,0
2018,-1,10505,Shane Bertsch,6,1
2018,-1,1095,Woody Blackburn,6,0
2018,-1,28087,Kris Blanks,6,1
2018,-1,40009,Dominic Bozzelli,6,4
2018,-1,34255,Joseph Bramlett,6,0
2018,-1,19825,Darren Clarke,6,0
2018,-1,12826,Paul Claxton,6,0
2018,-1,28455,Will Claxton,6,1
2018,-1,1205,Jim Colbert,6,0
2018,-1,23452,Nicolas Colsaerts,6,0
2018,-1,1214,Frank Conner,6,0
2018,-1,39997,Corey Conners,6,6
2018,-1,1268,Jim Dent,6,0
2018,-1,30911,Tommy Fleetwood,6,6
2018,-1,1363,John Fought,6,0
2018,-1,23903,Stephen Gangluff,6,0
2018,-1,24399,Scott Gardiner,6,0
2018,-1,1412,Gibby Gilbert,6,0
2018,-1,1425,Ernie Gonzalez,6,0
2018,-1,23063,Scott Hend,6,2
2018,-1,20433,Mark Hensby,6,0
2018,-1,36801,Mark Hubbard,6,0
2018,-1,36799,Stephan Jaeger,6,6
2018,-1,28308,Troy Kelly,6,0
2018,-1,46732,Rick Lamb,6,2
2018,-1,33410,Andrew Landry,6,6
2018,-1,35139,Richard Lee,6,1
2018,-1,37278,Nicholas Lindheim,6,6
2018,-1,36326,David Lipsky,6,6
2018,-1,1703,Lyn Lott,6,0
2018,-1,47993,Denny McCarthy,6,6
2018,-1,1779,Gary McCord,6,0
2018,-1,1790,Pat McGowan,6,0
2018,-1,7235,John Morse,6,0
2018,-1,1851,Bob Murphy,6,0
2018,-1,34213,Grayson Murray,6,5
2018,-1,1861,Jim Nelford,6,0
2018,-1,1878,Andy North,6,0
2018,-1,1884,Mac O'Grady,6,0
2018,-1,1897,Peter Oosterhuis,6,0
2018,-1,26329,Louis Oosthuizen,6,4
2018,-1,1949,Mark Pfeil,6,0
2018,-1,1994,Victor Regalado,6,0
2018,-1,39251,Ryan Ruffels,6,0
2018,-1,23797,Brett Rumford,6,1
2018,-1,10649,Tom Scherrer,6,0
2018,-1,46441,Robby Shelton,6,0
2018,-1,2195,Leonard Thompson,6,0
2018,-1,28132,Tyrone Van Aswegen,6,4
2018,-1,2255,Denis Watson,6,0
2018,-1,32139,Danny Willett,6,1
2018,-1,28310,Lee Williams,6,0
2018,-1,20436,Garrett Willis,6,0
2018,-1,33120,Mark Anderson,5,0
2018,-1,1078,Jim Benepe,5,0
2018,-1,10944,Thomas Bjørn,5,0
2018,-1,29268,Bronson Burgoon,5,5
2018,-1,47504,Sam Burns,5,3
2018,-1,46443,Brian Campbell,5,0
2018,-1,51567,Will Cannon,5,4
2018,-1,28093,Miguel Angel Carballo,5,0
2018,-1,1206,Bobby Cole,5,0
2018,-1,1242,Rod Curl,5,0
2018,-1,35376,Roberto Díaz,5,5
2018,-1,1275,Terry Diehl,5,0
2018,-1,25369,Jamie Donaldson,5,0
2018,-1,50527,Jared du Toit,5,1
2018,-1,1303,Bob Eastwood,5,0
2018,-1,37273,Derek Ernst,5,2
2018,-1,25191,Gonzalo Fernandez-Castaño,5,0
2018,-1,1342,Forrest Fezler,5,0
2018,-1,40098,Matt Fitzpatrick,5,3
2018,-1,27561,Nick Flanagan,5,0
2018,-1,30736,Oscar Fraustro,5,2
2018,-1,1401,Al Geiberger,5,0
2018,-1,46402,Talor Gooch,5,5
2018,-1,46550,Brandon Hagy,5,2
2018,-1,27324,Seungsu Han,5,5
2018,-1,1477,Phillip Hancock,5,0
2018,-1,34363,Tyrrell Hatton,5,5
2018,-1,27747,Hiroshi Iwata,5,0
2018,-1,1578,Tom Jenkins,5,0
2018,-1,6514,Kevin Johnson,5,0
2018,-1,27408,Martin Kaymer,5,2
2018,-1,48117,Kurt Kitayama,5,1
2018,-1,36884,Ben Kohles,5,0
2018,-1,27503,Steve LeBrun,5,0
2018,-1,28300,Joost Luiten,5,1
2018,-1,1782,Mike McCullough,5,0
2018,-1,27171,Jay McLuen,5,0
2018,-1,29256,James Morrison,5,0
2018,-1,35947,John Oda,5,5
2018,-1,33667,Carlos Ortiz,5,1
2018,-1,31559,Garrett Osborn,5,0
2018,-1,1925,Jerry Pate,5,0
2018,-1,32876,Martin Piller,5,5
2018,-1,35732,Wes Roach,5,0
2018,-1,2016,Bill Rogers,5,0
2018,-1,2064,John Schroeder,5,0
2018,-1,2083,Tom Shaw,5,0
2018,-1,7707,Mike Small,5,0
2018,-1,2135,Mike Standly,5,0
2018,-1,29425,Andrew Svoboda,5,1
2018,-1,2268,Tom Weiskopf,5,0
2018,-1,26392,Chris Wilson,5,4
2018,-1,26497,Casey Wittenberg,5,1
2018,-1,2300,Ian Woosnam,5,0
2018,-1,47986,Rich Berberian Jr.,4,0
2018,-1,26525,Grégory Bourdy,4,0
2018,-1,45702,Rodolfo Cazaubòn,4,0
2018,-1,54926,George Cunningham,4,4
2018,-1,45157,Cam Davis,4,2
2018,-1,1277,Terry Dill,4,0
2018,-1,1290,Dale Douglass,4,0
2018,-1,35110,Brett Drewitt,4,0
2018,-1,1312,Lee Elder,4,0
2018,-1,24083,Marcus Fraser,4,0
2018,-1,52375,Doug Ghim,4,4
2018,-1,35310,Lanto Griffin,4,4
2018,-1,49298,Kramer Hickok,4,0
2018,-1,35819,Vince India,4,4
2018,-1,24511,Thongchai Jaidee,4,0
2018,-1,34643,Michael Johnson,4,0
2018,-1,34242,Andrew Johnston,4,0
2018,-1,29378,Daisuke Kataoka,4,4
2018,-1,28258,K.T. Kim,4,1
2018,-1,22986,Søren Kjeldsen,4,0
2018,-1,35296,Haotong Li,4,2
2018,-1,1692,Pat Lindsey,4,0
2018,-1,37380,Curtis Luck,4,2
2018,-1,46442,Maverick McNealy,4,4
2018,-1,52330,Dylan Meyer,4,4
2018,-1,1814,Allen Miller,4,0
2018,-1,48822,Sebastián Muñoz,4,4
2018,-1,1867,Bobby Nichols,4,0
2018,-1,1871,Mike Nicolette,4,0
2018,-1,46048,Jordan Niebrugge,4,0
2018,-1,27349,Alex Noren,4,4
2018,-1,33968,Thorbjørn Olesen,4,3
2018,-1,34130,Sung Joon Park,4,0
2018,-1,33293,Thomas Pieters,4,3
2018,-1,51316,Kenny Pigman,4,0
2018,-1,1955,Gary Player,4,0
2018,-1,22732,Brian Rowell,4,0
2018,-1,47347,Adam Schenk,4,4
2018,-1,2084,Bob Shearer,4,0
2018,-1,39327,Ben Silverman,4,4
2018,-1,33486,Roger Sloan,4,2
2018,-1,2120,Ed Sneed,4,0
2018,-1,35174,Matthew Southgate,4,2
2018,-1,12309,Bob Sowards,4,0
2018,-1,24459,Richard Sterne,4,1
2018,-1,20580,Andre Stolz,4,0
2018,-1,23969,Graeme Storm,4,0
2018,-1,35314,Andy Sullivan,4,1
2018,-1,22582,Kyle Thompson,4,3
2018,-1,47287,Ethan Tracy,4,4
2018,-1,28114,Dawie van der Walt,4,3
2018,-1,55573,John VanDerLaan,4,4
2018,-1,39480,T.J. Vogel,4,4
2018,-1,39958,Jeunghun Wang,4,0
2018,-1,2260,DeWitt Weaver,4,0
2018,-1,50092,Zach Wright,4,4
2018,-1,33870,Ashun Wu,4,1
2018,-1,46507,Bobby Wyatt,4,0
2018,-1,35544,Andrew Yun,4,4
2018,-1,32254,Xinjun Zhang,4,4
2018,-1,1036,Wally Armstrong,3,0
2018,-1,47125,Matt Atkins,3,2
2018,-1,1099,Homero Blancas,3,0
2018,-1,32199,Matthew Borchert,3,0
2018,-1,33974,Dean Burmester,3,1
2018,-1,23699,Danny Chia,3,1
2018,-1,51766,Wyndham Clark,3,2
2018,-1,1215,Charles Coody,3,0
2018,-1,37338,Zecheng Dou,3,3
2018,-1,19911,Billy Downes,3,0
2018,-1,35840,Kevin Foley,3,1
2018,-1,29970,Dylan Frittelli,3,3
2018,-1,29419,Tadd Fujikawa,3,0
2018,-1,34296,Wes Homan,3,1
2018,-1,47989,Sam Horsfield,3,2
2018,-1,39974,Steven Ihm,3,1
2018,-1,47238,Jazz Janewattananond,3,3
2018,-1,1576,Don January,3,0
2018,-1,1597,Grier Jones,3,0
2018,-1,27929,Shiv Kapur,3,0
2018,-1,47239,Phachara Khongwatmai,3,3
2018,-1,37092,Hyung-Sung Kim,3,1
2018,-1,32816,Satoshi Kodaira,3,3
2018,-1,19904,Paul Lawrie,3,0
2018,-1,33904,Grant Leaver,3,0
2018,-1,34579,Alexander Levy,3,3
2018,-1,24748,WC Liang,3,1
2018,-1,1695,Gene Littler,3,0
2018,-1,22080,Prayad Marksaeng,3,3
2018,-1,47994,Lee McCoy,3,0
2018,-1,40042,Tyler McCumber,3,3
2018,-1,55421,Chip McDaniel,3,3
2018,-1,51394,A.J. McInerney,3,3
2018,-1,1821,Jeff Mitchell,3,0
2018,-1,23821,Yusaku Miyazato,3,2
2018,-1,49947,Taylor Moore,3,3
2018,-1,1838,Mike Morley,3,0
2018,-1,55420,Cooper Musselman,3,3
2018,-1,34709,Eddie Pepperell,3,2
2018,-1,46046,Scottie Scheffler,3,2
2018,-1,21452,Steve Scott,3,0
2018,-1,39113,Shubhankar Sharma,3,3
2018,-1,39328,Conrad Shindler,3,3
2018,-1,27139,David Skinns,3,2
2018,-1,46464,Jordan L Smith,3,1
2018,-1,36521,Young-han Song,3,1
2018,-1,47574,Scott Strohmeyer,3,3
2018,-1,33449,Zack Sucher,3,0
2018,-1,45478,Julian Suri,3,3
2018,-1,2197,Rocky Thompson,3,0
2018,-1,52144,Braden Thornberry,3,2
2018,-1,35469,Sebastián Vázquez,3,0
2018,-1,48887,Matt Wallace,3,3
2018,-1,48319,Tom Whitney,3,3
2018,-1,36685,Cameron Wilson,3,0
2018,-1,27506,Oliver Wilson,3,0
2018,-1,22000,Chris Wood,3,2
2018,-1,29939,Fabrizio Zanotti,3,3
2018,-1,28178,Frank Adams III,2,2
2018,-1,49303,Anders Albertson,2,0
2018,-1,33408,Tyson Alexander,2,2
2018,-1,50757,Hugo Bernard,2,0
2018,-1,28697,Gaganjeet Bhullar,2,0
2018,-1,26418,Adam Bland,2,2
2018,-1,45836,Richard Bland,2,0
2018,-1,39460,Cyril Bouniol,2,0
2018,-1,28783,Sam Brazel,2,0
2018,-1,26949,Josh Broadaway,2,0
2018,-1,8191,Paul Broadhurst,2,0
2018,-1,1155,Bob Byman,2,0
2018,-1,32367,Jorge Campillo,2,2
2018,-1,52372,Cameron Champ,2,1
2018,-1,25203,SSP Chawrasia,2,1
2018,-1,33115,Jinho Choi,2,2
2018,-1,47906,Austin Connelly,2,1
2018,-1,52308,Chris Crisologo,2,2
2018,-1,49633,Charlie Danielson,2,0
2018,-1,24610,Stuart Deane,2,0
2018,-1,25108,Chip Deason,2,0
2018,-1,55412,Mickey DeMorat,2,2
2018,-1,1269,Bruce Devlin,2,0
2018,-1,28751,Andrew Dodt,2,0
2018,-1,47663,Kevin Dougherty,2,0
2018,-1,22983,Bradley Dredge,2,0
2018,-1,22873,Todd Fanning,2,0
2018,-1,20721,Darren Fichardt,2,0
2018,-1,1350,Pat Fitzsimons,2,0
2018,-1,29936,Ryan Fox,2,2
2018,-1,32105,Nicholas Fung,2,0
2018,-1,46523,Joey Garber,2,0
2018,-1,49932,Jonathan Garrick,2,0
2018,-1,50666,Matt Gilchrest,2,0
2018,-1,37351,Oliver Goss,2,1
2018,-1,31273,Gavin Kyle Green,2,2
2018,-1,1450,Gary Groh,2,0
2018,-1,47988,Nick Hardy,2,2
2018,-1,23477,Scott Hebert,2,0
2018,-1,39058,Lucas Herbert,2,2
2018,-1,54781,Grant Hirschman,2,2
2018,-1,24155,Ryan Hogue,2,1
2018,-1,30909,David Horsey,2,0
2018,-1,26908,Yuta Ikeda,2,2
2018,-1,31138,Scott Jamieson,2,0
2018,-1,39384,Alex Kang,2,2
2018,-1,27899,Rikard Karlberg,2,0
2018,-1,32815,Masahiro Kawamura,2,1
2018,-1,55752,Ben Kern,2,2
2018,-1,34587,Chan Kim,2,1
2018,-1,29670,Pablo Larrazabal,2,0
2018,-1,31109,Richard Lee,2,2
2018,-1,35104,Tom Lewis,2,2
2018,-1,29772,Michael Lorenzo-Vera,2,2
2018,-1,39004,Dru Love,2,2
2018,-1,40162,Justin Lower,2,0
2018,-1,1714,Bob Lunn,2,0
2018,-1,1753,Rik Massengale,2,0
2018,-1,10375,Sean McCarty,2,1
2018,-1,23091,Alan Morin,2,0
2018,-1,26328,Shaun Norris,2,2
2018,-1,36724,Augusto Núñez,2,2
2018,-1,26341,Wade Ormsby,2,2
2018,-1,34575,Adrian Otaegui,2,2
2018,-1,26444,Juvic Pagunsan,2,1
2018,-1,35143,Anthony Paolucci,2,1
2018,-1,25661,Bryn Parry,2,0
2018,-1,25863,Rod Perry,2,0
2018,-1,29531,Richie Ramsay,2,1
2018,-1,48095,Garrett Rank,2,0
2018,-1,53165,Doc Redman,2,2
2018,-1,54303,Charlie Reiter,2,2
2018,-1,35237,Santiago Rivas,2,2
2018,-1,32058,José de Jesús Rodríguez,2,1
2018,-1,34541,Poom Saksansin,2,2
2018,-1,2042,Doug Sanders,2,0
2018,-1,45582,Jared Sawada,2,0
2018,-1,30786,Brady Schnell,2,0
2018,-1,39953,Chase Seiffert,2,2
2018,-1,29078,Chan Shih-chang,2,0
2018,-1,51890,Greyson Sigg,2,2
2018,-1,34259,Mark Silvers,2,0
2018,-1,2105,Bob Smith,2,0
2018,-1,51600,Jimmy Stanger,2,2
2018,-1,2152,Dave Stockton,2,0
2018,-1,35225,Brandon Stone,2,2
2018,-1,40115,Adam Svensson,2,1
2018,-1,35261,Miguel Tabuena,2,0
2018,-1,54328,Norman Xiong,2,2
2018,-1,46932,Gunn Yang,2,0
2018,-1,30261,Ryan Yip,2,2
2018,-1,47483,Will Zalatoris,2,2
2017,0,1948,Tim Petrovic,26,1
2017,0,2104,Jeff Sluman,23,0
2017,0,23135,Tim Clark,22,0
2017,0,1226,Fred Couples,22,1
2017,0,10585,Scott McCarron,22,0
2017,0,20098,Stuart Appleby,21,3
2017,0,1320,Bob Estes,21,2
2017,0,32839,Hideki Matsuyama,21,19
2017,0,2239,Scott Verplank,21,0
2017,0,1098,Jay Don Blake,20,0
2017,0,34099,Harris English,20,7
2017,0,2101,Joey Sindelar,20,0
2017,0,23541,Ben Crane,19,7
2017,0,6621,Joe Durant,19,0
2017,0,24924,Bill Haas,19,17
2017,0,12660,Jesper Parnevik,19,0
2017,0,1958,Dan Pohl,19,0
2017,0,34046,Jordan Spieth,19,18
2017,0,8931,Glen Day,18,0
2017,0,6251,Chris DiMarco,18,0
2017,0,20157,Retief Goosen,18,4
2017,0,21961,Charles Howell III,18,12
2017,0,27936,Martin Laird,18,17
2017,0,26596,Ryan Moore,18,8
2017,0,1920,Craig Parry,18,0
2017,0,24361,Pat Perez,18,18
2017,0,1093,Ronnie Black,17,0
2017,0,24925,Jonathan Byrd,17,8
2017,0,23638,Brendon de Jonge,17,3
2017,0,23983,Luke Donald,17,4
2017,0,1346,Ed Fiori,17,0
2017,0,1475,Donnie Hammond,17,0
2017,0,8075,Jerry Kelly,17,3
2017,0,30926,Chris Kirk,17,9
2017,0,33122,Russell Knox,17,7
2017,0,1736,Roger Maltbie,17,0
2017,0,12680,Shigeki Maruyama,17,0
2017,0,1887,Mark O'Meara,17,0
2017,0,6567,Vijay Singh,17,5
2017,0,2214,Kirk Triplett,17,0
2017,0,8793,Tiger Woods,17,0
2017,0,27958,Ryan Blaum,16,13
2017,0,1444,Ken Green,16,0
2017,0,1577,Lee Janzen,16,0
2017,0,23108,Matt Kuchar,16,6
2017,0,27129,Luke List,16,16
2017,0,27120,Troy Matteson,16,3
2017,0,1771,Blaine McCallister,16,0
2017,0,28237,Rory McIlroy,16,7
2017,0,1926,Steve Pate,16,0
2017,0,1928,Corey Pavin,16,0
2017,0,1945,Kenny Perry,16,0
2017,0,25240,D.A. Points,16,8
2017,0,26476,Chez Reavie,16,15
2017,0,20127,Chris Riley,16,0
2017,0,10423,Mike Weir,16,0
2017,0,47128,Richy Werenski,16,16
2017,0,6004,Stephen Ames,15,0
2017,0,21753,Brian Davis,15,0
2017,0,12823,Carlos Franco,15,0
2017,0,10809,Jim Furyk,15,6
2017,0,1527,Scott Hoch,15,0
2017,0,29478,Kevin Kisner,15,7
2017,0,1633,Tom Kite,15,0
2017,0,26851,Marc Leishman,15,13
2017,0,1706,Davis Love III,15,4
2017,0,1723,Andrew Magee,15,0
2017,0,34360,Patrick Reed,15,8
2017,0,2099,Scott Simpson,15,0
2017,0,2106,Chris Smith,15,1
2017,0,2133,Craig Stadler,15,0
2017,0,2223,Bob Tway,15,0
2017,0,26951,Johnson Wagner,15,6
2017,0,10885,Robert Allenby,14,2
2017,0,7867,Woody Austin,14,0
2017,0,7223,Brian Bateman,14,0
2017,0,12510,Chad Campbell,14,14
2017,0,1203,Russ Cochran,14,0
2017,0,6034,Marco Dawson,14,0
2017,0,7457,Steve Flesch,14,1
2017,0,32102,Rickie Fowler,14,7
2017,0,12645,Brent Geiberger,14,0
2017,0,1553,John Huston,14,0
2017,0,21731,Freddie Jacobson,14,3
2017,0,24024,Zach Johnson,14,7
2017,0,10733,Kent Jones,14,1
2017,0,10860,Justin Leonard,14,0
2017,0,11032,Frank Lickliter II,14,0
2017,0,20634,Peter Lonard,14,0
2017,0,1724,Jeff Maggert,14,0
2017,0,1797,Rocco Mediate,14,0
2017,0,21949,Joe Ogilvie,14,0
2017,0,2010,Loren Roberts,14,0
2017,0,23623,Bo Van Pelt,14,0
2017,0,2245,Grant Waite,14,0
2017,0,21878,Mark Wilson,14,5
2017,0,1024,Billy Andrade,13,0
2017,0,1042,Paul Azinger,13,0
2017,0,20498,Briny Baird,13,0
2017,0,12652,Cameron Beckman,13,0
2017,0,24507,Jason Bohn,13,7
2017,0,1142,Bart Bryant,13,0
2017,0,1143,Brad Bryant,13,0
2017,0,1162,Rex Caldwell,13,0
2017,0,1219,John Cook,13,0
2017,0,22621,Ben Curtis,13,0
2017,0,1261,Jay Delsing,13,0
2017,0,9011,David Duval,13,1
2017,0,1313,Steve Elkington,13,0
2017,0,1331,Rick Fehr,13,0
2017,0,1361,Dan Forsman,13,0
2017,0,21805,Harrison Frazar,13,0
2017,0,1378,David Frost,13,0
2017,0,1381,Fred Funk,13,1
2017,0,1390,Buddy Gardner,13,0
2017,0,19846,Brian Gay,13,6
2017,0,31557,Jim Herman,13,13
2017,0,12782,Tim Herron,13,3
2017,0,12716,Charley Hoffman,13,13
2017,0,1569,Peter Jacobsen,13,0
2017,0,6332,Neal Lancaster,13,0
2017,0,1666,Bernhard Langer,13,1
2017,0,1677,Tom Lehman,13,0
2017,0,1783,Mark McCumber,13,0
2017,0,1810,Phil Mickelson,13,8
2017,0,23800,Bryce Molder,13,5
2017,0,25198,Francesco Molinari,13,9
2017,0,30163,Henrik Norlander,13,12
2017,0,1938,David Peoples,13,0
2017,0,25818,Scott Piercy,13,6
2017,0,28252,Seamus Power,13,13
2017,0,21959,Ted Purdy,13,1
2017,0,1996,Mike Reid,13,0
2017,0,2033,Dave Rummells,13,0
2017,0,2090,Tom Sieckmann,13,0
2017,0,2094,Tony Sills,13,0
2017,0,29221,Webb Simpson,13,7
2017,0,27649,Brandt Snedeker,13,5
2017,0,2159,Curtis Strange,13,0
2017,0,34431,Robert Streb,13,6
2017,0,2167,Mike Sullivan,13,0
2017,0,2206,David Toms,13,1
2017,0,33419,Cameron Tringale,13,10
2017,0,2246,Duffy Waldorf,13,1
2017,0,25632,Jimmy Walker,13,4
2017,0,25804,Bubba Watson,13,5
2017,0,25349,Tim Wilkinson,13,13
2017,0,22371,Aaron Baddeley,12,4
2017,0,24846,Ricky Barnes,12,12
2017,0,1060,Dave Barr,12,0
