YEAR,MOVEMENT,PLAYER_ID,PLAYER,STREAK,CURRENT STREAK,ROUND,HOLE,YEAR/TOURN#
2012,0,1577,Lee Janzen,11,3,3,16,2012300
2012,0,30711,Colt Knost,11,1,2,5,2012450
2012,0,24912,Will MacKenzie,11,1,2,11,2012250
2012,0,1766,Billy Mayfair,11,1,1,9,2012020
2012,0,29342,Jae-bum Park,11,2,1,15,2012260
2012,0,21959,Ted Purdy,11,6,3,16,2012310
2012,0,28486,Michael Putnam,11,4,1,15,2012190
2012,0,27072,Alvaro Quiros,11,0,4,3,2012350
2012,0,34358,Jonathan Randolph,11,1,2,8,2012310
2012,0,37023,Tyler Rody,11,0,1,2,2012370
2012,0,26331,Charl Schwartzel,11,1,2,2,2012390
2012,0,2106,Chris Smith,11,1,2,3,2012310
2012,0,8375,Paul Stankowski,11,0,1,14,2012080
2012,0,2256,Tom Watson,11,1,1,13,2012290
2012,0,37340,Chase Wright,11,4,2,3,2012450
2012,0,29741,Victor Ciesielski,10,0,2,8,2012330
2012,0,1226,Fred Couples,10,0,2,7,2012150
2012,0,6034,Marco Dawson,10,0,4,5,2012300
2012,0,24083,Marcus Fraser,10,1,1,4,2012360
2012,0,29833,Yoshinori Fujimoto,10,0,3,10,2012320
2012,0,1388,Robert Gamez,10,1,2,18,2012310
2012,0,23903,Stephen Gangluff,10,3,2,12,2012370
2012,0,25900,Lucas Glover,10,7,4,5,2012190
2012,0,20766,Padraig Harrington,10,1,1,5,2012390
2012,0,26420,Richard Johnson,10,0,4,7,2012080
2012,0,26300,Matt Jones,10,1,2,15,2012330
2012,0,34261,Scott Langley,10,0,1,2,2012060
2012,0,21099,David Lynn,10,5,2,17,2012360
2012,0,28158,Steve Marino,10,2,2,14,2012270
2012,0,25198,Francesco Molinari,10,1,3,1,2012160
2012,0,27118,Toshinori Muto,10,1,1,9,2012020
2012,0,34360,Patrick Reed,10,0,1,16,2012430
2012,0,29223,Sam Saunders,10,2,2,3,2012140
2012,0,21951,Joey Snyder III,10,1,1,16,2012300
2012,0,6078,Esteban Toledo,10,0,4,2,2012080
2012,0,32622,Matthew Baldwin,9,1,3,16,2012320
2012,0,1132,Mark Brooks,9,0,4,18,2012310
2012,0,1219,John Cook,9,0,1,3,2012080
2012,0,25191,Gonzalo Fernandez-Castaño,9,2,1,1,2012360
2012,0,27561,Nick Flanagan,9,1,1,7,2012200
2012,0,29419,Tadd Fujikawa,9,2,3,2,2012020
2012,0,32662,Michael Gligic,9,0,2,14,2012330
2012,0,37452,Ashley Hall,9,0,1,10,2012320
2012,0,22896,Grégory Havret,9,3,2,6,2012320
2012,0,36413,Phillip Hui,9,4,1,12,2012190
2012,0,33520,Randall Hutchison,9,3,2,6,2012300
2012,0,35994,Jay Hwang,9,5,2,13,2012040
2012,0,1619,Skip Kendall,9,2,3,15,2012310
2012,0,6332,Neal Lancaster,9,2,2,1,2012270
2012,0,1677,Tom Lehman,9,1,4,11,2012080
2012,0,11032,Frank Lickliter II,9,1,2,13,2012310
2012,0,20445,Casey Martin,9,5,1,7,2012430
2012,0,1761,Len Mattiace,9,2,4,13,2012310
2012,0,27939,Matt McQuillan,9,1,2,16,2012310
2012,0,36360,Alejandro Munoz,9,9,2,10,2012080
2012,0,6373,José María Olazábal,9,0,2,15,2012100
2012,0,12660,Jesper Parnevik,9,1,2,8,2012100
2012,0,20095,Carl Paulson,9,0,3,6,2012480
2012,0,1928,Corey Pavin,9,4,4,17,2012020
2012,0,1945,Kenny Perry,9,2,3,6,2012130
2012,0,1948,Tim Petrovic,9,0,1,9,2012060
2012,0,32508,Chad Proehl,9,9,2,1,2012300
2012,0,7749,Brett Quigley,9,2,1,1,2012030
2012,0,1978,Fran Quinn,9,0,1,14,2012220
2012,0,36883,Zack Reeves,9,0,1,3,2012310
2012,0,32058,José de Jesús Rodríguez,9,0,3,5,2012080
2012,0,25321,Lee Slattery,9,0,2,5,2012350
2012,0,26808,Tadahiro Takayama,9,3,4,4,2012120
2012,0,23322,Brett Wetterich,9,0,1,17,2012080
2012,0,24663,Y.E. Yang,9,1,1,6,2012370
2012,0,6197,Michael Allen,8,0,1,11,2012080
2012,0,23048,Eric Axley,8,1,3,18,2012310
2012,0,23614,Rich Beem,8,1,1,10,2012220
2012,0,6214,Guy Boros,8,1,1,14,2012310
2012,0,1161,Mark Calcavecchia,8,2,1,18,2012320
2012,0,6707,Greg Casagranda,8,0,1,13,2012040
2012,0,35540,Albin Choi,8,1,1,3,2012330
2012,0,25720,Chad Collins,8,0,1,14,2012020
2012,0,25369,Jamie Donaldson,8,1,2,7,2012320
2012,0,1313,Steve Elkington,8,1,1,13,2012030
2012,0,7457,Steve Flesch,8,1,1,9,2012190
2012,0,29720,Andres Gonzales,8,0,3,2,2012220
2012,0,6643,Paul Goydos,8,4,2,11,2012030
2012,0,34563,Chesson Hadley,8,0,1,11,2012370
2012,0,31557,Jim Herman,8,0,4,7,2012150
2012,0,35612,John Hurley,8,0,1,17,2012300
2012,0,33199,Matteo Manassero,8,0,1,1,2012360
2012,0,1771,Blaine McCallister,8,4,1,13,2012310
2012,0,24449,Parker McLachlin,8,2,1,2,2012310
2012,0,27470,Jon McLean,8,1,1,13,2012080
2012,0,37341,Jordan Mitchell,8,4,1,11,2012450
2012,0,23174,Jake Narro,8,1,1,11,2012190
2012,0,27349,Alex Noren,8,0,2,14,2012360
2012,0,20628,Arron Oberholser,8,1,2,2,2012060
2012,0,22400,Hennie Otto,8,1,2,17,2012120
2012,0,29545,David Sanchez,8,0,2,3,2012370
2012,0,20686,Jeev Milkha Singh,8,0,1,7,2012360
2012,0,34046,Jordan Spieth,8,0,2,10,2012300
2012,0,2214,Kirk Triplett,8,0,3,4,2012080
2012,0,2239,Scott Verplank,8,5,1,7,2012190
2012,0,2245,Grant Waite,8,2,1,14,2012310
2012,0,12794,Tim Weinhart,8,1,2,14,2012450
2012,0,34387,Daniel Balin,7,2,2,15,2012360
2012,0,19929,Warren Bennett,7,3,1,8,2012320
2012,0,36800,Chris Black,7,0,1,11,2012300
2012,0,26500,Alejandro Cañizares,7,0,1,11,2012080
2012,0,29253,Jeff Curl,7,4,2,6,2012260
2012,0,19881,Robert Damron,7,2,4,14,2012180
2012,0,21284,Hiroyuki Fujita,7,0,2,7,2012320
2012,0,20378,Mathias Grönberg,7,0,4,8,2012300
2012,0,8337,Mike Heinen,7,0,1,9,2012310
2012,0,25444,Justin Hicks,7,0,3,13,2012320
2012,0,33451,Matt Hill,7,1,2,16,2012440
2012,0,23725,Brendan Jones,7,0,1,15,2012360
2012,0,10733,Kent Jones,7,0,2,5,2012310
2012,0,1599,Steve Jones,7,2,2,14,2012030
2012,0,20634,Peter Lonard,7,0,2,18,2012250
2012,0,32694,Morten Orum Madsen,7,3,1,17,2012320
2012,0,33680,David Markle,7,3,1,14,2012330
2012,0,33941,Nick Mason,7,0,1,9,2012020
2012,0,25842,Jon Mills,7,0,2,17,2012330
2012,0,36684,Dustin Morris,7,0,1,15,2012250
2012,0,33968,Thorbjørn Olesen,7,5,2,7,2012320
2012,0,36669,Cody Proveaux,7,0,1,15,2012250
2012,0,28578,Corey Prugh,7,0,1,16,2012360
2012,0,30958,Elliot Saltman,7,1,2,10,2012320
2012,0,23929,Paul Scaletta,7,0,1,1,2012360
2012,0,10423,Mike Weir,7,0,2,18,2012330
2012,0,12602,Dean Wilson,7,1,1,11,2012480
2012,0,28178,Frank Adams III,6,3,1,1,2012200
2012,0,20771,Steven Alker,6,3,3,2,2012320
2012,0,25936,Alex Aragon,6,5,1,10,2012020
2012,0,34255,Joseph Bramlett,6,1,2,6,2012060
2012,0,22313,Mark Brown,6,0,2,5,2012360
2012,0,1175,Jim Carter,6,0,2,15,2012310
2012,0,1224,Jeff Coston,6,0,2,1,2012360
2012,0,20698,Adilson da Silva,6,0,2,12,2012320
2012,0,8931,Glen Day,6,1,4,18,2012310
2012,0,10875,Todd Demsey,6,1,1,4,2012220
2012,0,37206,Dennis Downs,6,0,2,5,2012430
2012,0,34443,Alan Dunbar,6,2,2,6,2012320
2012,0,25539,Rafael Echenique,6,0,2,13,2012320
2012,0,1385,Jim Gallagher Jr.,6,4,1,11,2012310
2012,0,6575,Dudley Hart,6,2,1,2,2012060
2012,0,36749,James Hazen,6,1,2,11,2012270
2012,0,20433,Mark Hensby,6,0,1,15,2012080
2012,0,24727,David Hutsell,6,0,1,10,2012480
2012,0,34064,Paul Imondi,6,4,1,7,2012040
2012,0,1557,John Inman,6,0,2,16,2012310
2012,0,20832,Raphael Jacquelin,6,0,4,6,2012260
2012,0,32874,Erick Justesen,6,6,2,13,2012070
2012,0,24957,Simon Khan,6,2,2,7,2012320
2012,0,31420,Anirban Lahiri,6,1,3,6,2012320
2012,0,29670,Pablo Larrazabal,6,0,2,10,2012320
2012,0,21998,Peter Lawrie,6,2,2,10,2012260
2012,0,27503,Steve LeBrun,6,0,1,10,2012260
2012,0,1684,Rick Lewallen,6,6,2,4,2012200
2012,0,35104,Tom Lewis,6,0,1,6,2012130
2012,0,24748,WC Liang,6,3,1,4,2012020
2012,0,12067,Mitch Lowe,6,2,2,18,2012360
2012,0,1717,Sandy Lyle,6,3,1,11,2012320
2012,0,34305,Daniel Miernicki,6,1,2,11,2012290
2012,0,1813,Mike Miles,6,2,2,17,2012030
2012,0,19801,Dennis Miller,6,2,1,17,2012260
2012,0,29256,James Morrison,6,3,3,8,2012320
2012,0,36871,Matthew NeSmith,6,0,1,15,2012370
2012,0,27675,Sam Osborne,6,0,1,13,2012260
2012,0,1966,Anthony Price,6,1,1,12,2012310
2012,0,25190,Jeff Quinney,6,0,1,6,2012050
2012,0,30237,Cory Renfrew,6,4,1,7,2012330
2012,0,36496,Brian Ricketts,6,0,2,8,2012220
2012,0,26539,Robert Rock,6,4,2,16,2012120
2012,0,23481,Marcel Siem,6,0,3,11,2012360
2012,0,32503,Cody Slover,6,2,1,18,2012040
2012,0,22295,Darron Stiles,6,2,3,10,2012260
2012,0,24536,Anthony Summers,6,0,2,12,2012260
2012,0,20935,Toru Taniguchi,6,0,1,18,2012360
2012,0,32333,Kevin Tway,6,3,2,9,2012060
2012,0,28135,Aaron Watkins,6,5,3,7,2012260
2012,0,32139,Danny Willett,6,5,3,13,2012350
2012,0,2294,Willie Wood,6,1,1,15,2012310
2012,0,2300,Ian Woosnam,6,0,1,5,2012160
2012,0,1014,Fulton Allem,5,1,1,11,2012310
2012,0,7223,Brian Bateman,5,3,1,2,2012310
2012,0,31678,Oliver Bekker,5,0,2,3,2012350
2012,0,35712,David Byrne,5,0,2,13,2012190
2012,0,29717,Michael Carbone,5,1,2,9,2012270
2012,0,19974,Roger Chapman,5,1,1,3,2012360
2012,0,1200,Keith Clearwater,5,0,1,15,2012230
2012,0,28937,George Coetzee,5,2,1,11,2012360
2012,0,36885,Rob Couture,5,1,1,1,2012330
2012,0,33780,Nick Cullen,5,4,1,12,2012320
2012,0,22849,Casey DeVoll,5,0,2,16,2012180
2012,0,37273,Derek Ernst,5,1,3,12,2012440
2012,0,1329,Brad Faxon,5,1,2,1,2012270
2012,0,1334,Keith Fergus,5,1,3,7,2012030
2012,0,24725,Richard Finch,5,0,2,9,2012320
2012,0,36670,Jonathan Fly,5,3,4,15,2012250
2012,0,30736,Oscar Fraustro,5,0,2,4,2012080
2012,0,29535,Brice Garnett,5,0,2,10,2012260
2012,0,33931,Andrew Georgiou,5,0,1,7,2012320
2012,0,28801,Matthew Giles,5,1,2,16,2012040
2012,0,33399,Adam Hadwin,5,1,1,12,2012330
2012,0,23580,Tetsuji Hiratsuka,5,0,2,8,2012120
2012,0,33490,Bo Hoag,5,0,2,18,2012100
2012,0,23373,Michael Hoey,5,0,3,15,2012350
2012,0,33461,Morgan Hoffmann,5,0,4,3,2012260
2012,0,35461,Beau Hossler,5,1,3,14,2012260
2012,0,24511,Thongchai Jaidee,5,0,2,10,2012320
2012,0,25264,Ian Keenan,5,1,1,12,2012320
2012,0,1624,Darrell Kestner,5,0,1,4,2012360
2012,0,30008,Jbe' Kruger,5,1,1,5,2012320
2012,0,22806,Doug LaBelle II,5,1,4,6,2012020
2012,0,6128,Steve Lamontagne,5,0,2,3,2012130
2012,0,12389,Barry Lane,5,3,1,7,2012320
2012,0,1666,Bernhard Langer,5,0,1,2,2012160
2012,0,21207,José Manuel Lara,5,0,2,4,2012080
2012,0,28092,D.H. Lee,5,2,1,17,2012260
2012,0,33465,Matt Marshall,5,0,1,14,2012440
2012,0,10585,Scott McCarron,5,0,2,17,2012040
2012,0,34469,Joey McLister,5,0,2,8,2012190
2012,0,36332,Corbin Mills,5,1,1,13,2012170
2012,0,23814,Edoardo Molinari,5,3,2,12,2012160
2012,0,28593,Jesse Mueller,5,0,3,11,2012260
2012,0,1876,Greg Norman,5,0,2,1,2012030
2012,0,25767,Steven O'Hara,5,0,2,13,2012320
2012,0,27119,Koumei Oda,5,0,2,6,2012320
2012,0,26444,Juvic Pagunsan,5,0,3,13,2012320
2012,0,31007,Andrew Parr,5,2,1,7,2012330
2012,0,25863,Rod Perry,5,0,1,13,2012480
2012,0,36699,Patrick Rodgers,5,1,1,12,2012270
2012,0,21002,Óscar Serna,5,0,1,2,2012080
2012,0,7707,Mike Small,5,0,1,2,2012360
2012,0,28309,Pierre-Henri Soero,5,2,2,11,2012130
2012,0,12309,Bob Sowards,5,0,2,11,2012360
2012,0,8947,Jon Stanley,5,0,2,13,2012050
2012,0,24459,Richard Sterne,5,5,4,14,2012320
2012,0,27821,Steven Tiley,5,1,2,7,2012320
2012,0,27602,Aaron Townsend,5,1,2,7,2012320
2012,0,25841,Marc Warren,5,4,1,9,2012260
2012,0,33117,Dale Whitnell,5,1,2,13,2012320
2012,0,26392,Chris Wilson,5,2,1,3,2012290
2012,0,34384,Eugene Wong,5,5,2,14,2012330
2012,0,27676,Lonny Alexander,4,0,2,18,2012180
2012,0,1024,Billy Andrade,4,0,1,8,2012330
2012,0,35311,Bryan Bigley,4,0,1,9,2012200
2012,0,8191,Paul Broadhurst,4,0,1,4,2012320
2012,0,1157,Tom Byrum,4,1,2,4,2012310
2012,0,20400,Michael Campbell,4,4,2,15,2012260
2012,0,35299,Todd Camplin,4,0,1,14,2012170
2012,0,1235,Ben Crenshaw,4,0,1,13,2012160
2012,0,32667,Greg Doherty,4,0,1,2,2012330
2012,0,32582,Eric Dugas,4,1,2,11,2012020
2012,0,34136,Armando Favela,4,0,2,17,2012080
2012,0,22051,Ben Ferguson,4,2,2,4,2012330
2012,0,36796,Jess Ferrell,4,1,2,11,2012290
2012,0,1374,Robin Freeman,4,0,2,13,2012310
2012,0,23366,Brian Gaffney,4,1,2,7,2012260
2012,0,36331,Austin Graham,4,2,2,16,2012070
2012,0,37022,Vaita Guillaume,4,4,2,15,2012370
2012,0,36683,Austin Gutgsell,4,1,2,6,2012250
2012,0,1495,Morris Hatalsky,4,0,1,4,2012310
2012,0,8537,J.P. Hayes,4,0,2,4,2012080
2012,0,35506,Mackenzie Hughes,4,1,2,9,2012330
2012,0,29764,Justin Itzen,4,0,2,3,2012070
2012,0,23255,Audie Johnson,4,2,1,3,2012250
2012,0,23802,Brad Kennedy,4,0,2,11,2012320
2012,0,36689,Brooks Koepka,4,0,2,2,2012260
2012,0,1723,Andrew Magee,4,1,1,2,2012140
2012,0,22080,Prayad Marksaeng,4,2,2,5,2012320
2012,0,36700,Ian Marshall,4,0,1,13,2012270
2012,0,32839,Hideki Matsuyama,4,2,3,6,2012160
2012,0,26362,Brian McCann,4,1,1,2,2012330
2012,0,27808,Robert McClellan,4,0,2,16,2012290
2012,0,36686,Mark McCormick,4,0,2,10,2012260
2012,0,1823,Larry Mize,4,0,2,7,2012160
2012,0,23091,Alan Morin,4,0,1,1,2012360
2012,0,29531,Richie Ramsay,4,0,1,18,2012320
2012,0,23497,Tag Ridings,4,4,2,15,2012150
2012,0,34395,Christopher Ross,4,0,2,14,2012330
2012,0,36687,Alberto Sanchez,4,1,1,13,2012260
2012,0,36688,Nick Sherwood,4,0,1,1,2012260
2012,0,35621,Scott Smith,4,0,1,17,2012260
2012,0,26757,Greg Sonnier,4,0,2,17,2012310
2012,0,27941,Russell Surber,4,1,2,13,2012080
2012,0,35261,Miguel Tabuena,4,4,2,15,2012020
2012,0,28780,Nicholas Thompson,4,0,4,14,2012260
2012,0,34253,Manuel Trappel,4,1,1,16,2012320
2012,0,6593,Gus Ulrich,4,0,1,8,2012370
2012,0,26975,Grant Veenstra,4,0,1,9,2012320
2012,0,34359,Diego Velásquez,4,2,1,1,2012180
2012,0,26288,Andy Walker,4,2,2,13,2012070
2012,0,25461,Sam Walker,4,1,2,8,2012320
2012,0,26525,Grégory Bourdy,3,0,2,13,2012260
2012,0,1139,Olin Browne,3,0,1,17,2012260
2012,0,12826,Paul Claxton,3,2,1,13,2012260
2012,0,36311,Tom Gardner,3,0,2,1,2012070
2012,0,32448,James Hahn,3,1,2,2,2012260
2012,0,35468,Cole Howard,3,0,2,1,2012260
2012,0,24321,Kodai Ichihara,3,1,2,7,2012320
2012,0,26908,Yuta Ikeda,3,0,1,15,2012070
2012,0,24956,Mikko Ilonen,3,0,2,3,2012260
2012,0,26735,Marty Jertson,3,0,1,16,2012360
2012,0,33536,Randal Lewis,3,0,2,13,2012160
2012,0,33927,Bryden MacPherson,3,0,2,15,2012270
2012,0,23217,Michael Maness,3,2,2,13,2012290
2012,0,12680,Shigeki Maruyama,3,1,1,17,2012020
2012,0,8339,Spike McRoy,3,1,2,9,2012310
2012,0,19795,Kelly Mitchum,3,0,2,2,2012360
2012,0,36459,Bill Murchison III,3,1,2,1,2012360
2012,0,28618,Savio Nazareth,3,0,1,8,2012370
2012,0,35947,John Oda,3,1,1,14,2012020
2012,0,36455,William Osborne,3,0,1,14,2012180
2012,0,35451,Scott Pinckney,3,0,2,6,2012320
2012,0,25336,Alistair Presnell,3,2,4,10,2012260
2012,0,25493,Nick Taylor,3,0,2,3,2012330
2012,0,27583,Jose Trauwitz,3,1,2,5,2012080
2012,0,2218,Ted Tryba,3,0,2,15,2012310
2012,0,29484,Peter Uihlein,3,0,1,18,2012230
2012,0,36985,Doug Wade,3,0,1,6,2012360
2012,0,34609,Travis Wadkins,3,3,2,16,2012220
2012,0,23305,Frank Bensel Jr.,2,0,2,6,2012360
2012,0,22789,Brian Cairns,2,0,2,7,2012360
2012,0,7569,Mark Carnevale,2,1,1,11,2012310
2012,0,36390,David Damesworth,2,0,1,8,2012140
2012,0,24610,Stuart Deane,2,0,2,13,2012220
2012,0,36983,Matt Dobyns,2,0,2,15,2012360
2012,0,36984,Michael Frye,2,0,2,4,2012360
2012,0,36388,Alejandro Garmendia,2,2,2,17,2012100
2012,0,22986,Søren Kjeldsen,2,2,2,17,2012260
2012,0,22115,Mardan Mamat,2,1,1,12,2012320
2012,0,6090,Jim McGovern,2,1,1,6,2012310
2012,0,6787,Paul Norris,2,1,1,16,2012180
2012,0,22732,Brian Rowell,2,0,2,10,2012260
2012,0,2133,Craig Stadler,2,0,2,8,2012160
2012,0,36685,Cameron Wilson,2,0,2,6,2012260
2012,0,36698,Andy Zhang,2,0,1,6,2012260
2011,0,29221,Webb Simpson,32,3,3,2,2011440
2011,0,27963,Chris Stroud,30,0,1,12,2011300
2011,0,10809,Jim Furyk,28,1,3,3,2011010
2011,0,21878,Mark Wilson,27,1,3,1,2011030
2011,0,23108,Matt Kuchar,26,2,2,9,2011010
2011,0,31202,William McGirt,26,1,1,9,2011420
2011,0,10885,Robert Allenby,25,0,2,5,2011440
2011,0,34255,Joseph Bramlett,25,1,3,3,2011300
2011,0,25457,Alexandre Rocha,25,5,1,4,2011420
2011,0,29910,Blake Adams,24,4,1,11,2011300
2011,0,24507,Jason Bohn,24,0,1,13,2011010
2011,0,24912,Will MacKenzie,24,6,3,11,2011430
2011,0,24781,Hunter Mahan,24,0,3,17,2011010
2011,0,26287,Roland Thatcher,24,0,3,12,2011440
2011,0,7867,Woody Austin,23,0,3,11,2011300
2011,0,23673,Michael Connell,23,4,2,11,2011430
2011,0,6522,Ernie Els,23,2,1,4,2011430
2011,0,24358,Robert Garrigus,23,1,1,14,2011010
2011,0,28679,Fabián Gómez,23,0,2,1,2011450
2011,0,24924,Bill Haas,23,0,2,5,2011280
2011,0,27974,Sung Kang,23,1,3,10,2011290
2011,0,25240,D.A. Points,23,5,1,17,2011360
2011,0,30110,Kyle Stanley,23,1,2,18,2011140
2011,0,21407,Arjun Atwal,22,0,3,8,2011010
2011,0,28087,Kris Blanks,22,13,2,15,2011370
2011,0,1116,Michael Bradley,22,2,3,11,2011440
2011,0,22378,Trevor Immelman,22,0,1,18,2011420
2011,0,23548,Bill Lunde,22,5,3,14,2011380
2011,0,23621,Rory Sabbatini,22,0,1,13,2011310
2011,0,27770,Camilo Villegas,22,0,2,8,2011380
2011,0,25632,Jimmy Walker,22,0,2,7,2011330
2011,0,6251,Chris DiMarco,21,1,1,15,2011300
2011,0,24604,Hunter Haas,21,0,1,17,2011300
2011,0,26758,David Hearn,21,0,4,15,2011440
2011,0,1724,Jeff Maggert,21,21,3,16,2011450
2011,0,25572,Graeme McDowell,21,5,3,5,2011010
2011,0,6595,Kevin Sutherland,21,2,4,4,2011030
2011,0,23135,Tim Clark,20,2,1,6,2011010
2011,0,25686,Jason Dufner,20,0,2,3,2011360
2011,0,1313,Steve Elkington,20,0,3,14,2011300
2011,0,32102,Rickie Fowler,20,12,1,13,2011200
2011,0,6643,Paul Goydos,20,0,3,12,2011030
2011,0,30926,Chris Kirk,20,0,2,5,2011150
2011,0,1677,Tom Lehman,20,2,2,14,2011050
2011,0,24138,Ian Poulter,20,2,1,15,2011180
2011,0,30946,Alex Prugh,20,1,1,11,2011420
2011,0,23497,Tag Ridings,20,0,2,12,2011300
2011,0,23325,Vaughn Taylor,20,9,4,12,2011430
2011,0,27064,Jhonattan Vegas,20,1,4,15,2011270
2011,0,24846,Ricky Barnes,19,1,2,6,2011420
2011,0,12510,Chad Campbell,19,0,1,7,2011290
2011,0,34021,Bud Cauley,19,2,3,8,2011430
2011,0,21753,Brian Davis,19,0,4,16,2011360
2011,0,30750,Tommy Gainey,19,0,1,2,2011300
2011,0,33399,Adam Hadwin,19,0,4,15,2011430
2011,0,20766,Padraig Harrington,19,1,4,6,2011150
2011,0,29420,Billy Horschel,19,0,3,7,2011430
2011,0,30925,Dustin Johnson,19,1,2,3,2011120
2011,0,29718,Anthony Kim,19,2,2,14,2011330
2011,0,29478,Kevin Kisner,19,0,3,8,2011440
2011,0,22961,David Mathis,19,0,2,7,2011430
2011,0,22913,John Rollins,19,0,2,15,2011370
2011,0,22405,Justin Rose,19,0,1,18,2011010
2011,0,29518,Brendan Steele,19,6,4,6,2011150
2011,0,27330,Josh Teater,19,11,1,9,2011300
2011,0,23788,D.J. Trahan,19,4,2,7,2011370
2011,0,12602,Dean Wilson,19,0,1,13,2011290
2011,0,31323,Gary Woodland,19,2,2,1,2011030
2011,0,24925,Jonathan Byrd,18,0,3,8,2011010
2011,0,1161,Mark Calcavecchia,18,2,2,17,2011450
2011,0,32366,Kevin Chappell,18,2,2,14,2011380
2011,0,24357,K.J. Choi,18,0,2,4,2011380
2011,0,8537,J.P. Hayes,18,1,2,16,2011250
2011,0,21961,Charles Howell III,18,0,2,6,2011030
2011,0,8075,Jerry Kelly,18,0,1,15,2011370
2011,0,30711,Colt Knost,18,0,3,12,2011030
2011,0,1766,Billy Mayfair,18,13,3,14,2011430
2011,0,28475,Jeff Overton,18,0,3,10,2011100
2011,0,1945,Kenny Perry,18,3,2,15,2011030
2011,0,32876,Martin Piller,18,1,4,9,2011430
2011,0,28620,Aron Price,18,2,2,4,2011420
2011,0,20645,John Senden,18,3,4,15,2011300
2011,0,30692,Scott Stallings,18,0,1,15,2011130
2011,0,2214,Kirk Triplett,18,5,4,12,2011300
2011,0,12652,Cameron Beckman,17,1,1,4,2011300
2011,0,10505,Shane Bertsch,17,4,2,13,2011440
2011,0,25274,Steven Bowditch,17,2,1,3,2011200
2011,0,33141,Keegan Bradley,17,1,4,5,2011030
2011,0,23541,Ben Crane,17,5,2,13,2011380
2011,0,22621,Ben Curtis,17,0,2,15,2011440
2011,0,23638,Brendon de Jonge,17,2,1,12,2011300
2011,0,6621,Joe Durant,17,0,2,12,2011450
2011,0,32698,Bobby Gates,17,3,1,12,2011420
2011,0,20157,Retief Goosen,17,0,2,5,2011380
2011,0,6573,Brandt Jobe,17,0,2,1,2011450
2011,0,28258,K.T. Kim,17,0,1,1,2011370
2011,0,27466,Spencer Levin,17,2,3,12,2011440
2011,0,28237,Rory McIlroy,17,2,1,15,2011260
2011,0,24490,George McNeill,17,1,1,11,2011370
2011,0,6515,Shaun Micheel,17,1,4,14,2011330
2011,0,1810,Phil Mickelson,17,1,1,8,2011060
2011,0,24140,Sean O'Hair,17,4,3,17,2011360
2011,0,22348,Nick O'Hern,17,0,3,2,2011060
2011,0,23320,Ryan Palmer,17,1,1,1,2011010
2011,0,1941,Tom Pernice Jr.,17,2,4,5,2011430
2011,0,1948,Tim Petrovic,17,2,1,4,2011420
2011,0,25345,Carl Pettersson,17,2,1,13,2011390
2011,0,7749,Brett Quigley,17,0,2,2,2011060
2011,0,31193,Jim Renner,17,1,2,11,2011420
2011,0,24502,Adam Scott,17,2,1,5,2011380
2011,0,21528,Henrik Stenson,17,1,2,9,2011370
2011,0,2206,David Toms,17,5,1,18,2011130
2011,0,23623,Bo Van Pelt,17,4,1,11,2011380
2011,0,23349,Charles Warren,17,17,4,2,2011370
2011,0,26289,Boo Weekley,17,11,3,12,2011420
2011,0,6197,Michael Allen,16,2,1,6,2011450
2011,0,22371,Aaron Baddeley,16,2,2,3,2011380
2011,0,20070,Matt Bettencourt,16,1,1,5,2011030
2011,0,25364,Paul Casey,16,0,2,8,2011370
2011,0,20472,Alex Cejka,16,6,3,1,2011150
2011,0,23983,Luke Donald,16,10,3,9,2011320
2011,0,21805,Harrison Frazar,16,1,1,9,2011380
2011,0,25900,Lucas Glover,16,4,1,18,2011370
2011,0,31557,Jim Herman,16,8,1,15,2011290
2011,0,21731,Freddie Jacobson,16,0,3,12,2011270
2011,0,35087,Bio Kim,16,1,3,10,2011030
2011,0,23814,Edoardo Molinari,16,7,4,1,2011200
2011,0,21949,Joe Ogilvie,16,7,1,8,2011050
2011,0,22046,Geoff Ogilvy,16,0,1,11,2011360
2011,0,26329,Louis Oosthuizen,16,0,4,6,2011430
2011,0,20095,Carl Paulson,16,0,2,5,2011420
2011,0,22293,Heath Slocum,16,3,1,1,2011010
2011,0,8375,Paul Stankowski,16,0,3,10,2011440
2011,0,25834,Daniel Summerhays,16,0,2,7,2011060
2011,0,2246,Duffy Waldorf,16,1,1,3,2011020
2011,0,25804,Bubba Watson,16,7,1,7,2011240
2011,0,20396,Lee Westwood,16,0,3,6,2011260
2011,0,1320,Bob Estes,15,0,3,5,2011330
2011,0,29720,Andres Gonzales,15,0,2,15,2011420
2011,0,23353,J.J. Henry,15,0,3,17,2011030
2011,0,25444,Justin Hicks,15,4,2,11,2011420
2011,0,27141,J.B. Holmes,15,3,1,5,2011050
2011,0,19958,Miguel Angel Jiménez,15,0,1,13,2011360
2011,0,27936,Martin Laird,15,0,1,6,2011400
2011,0,26851,Marc Leishman,15,2,3,14,2011380
2011,0,28158,Steve Marino,15,0,1,17,2011210
2011,0,33413,Ben Martin,15,4,3,1,2011450
2011,0,27933,John Merrick,15,0,2,9,2011280
2011,0,32640,Troy Merritt,15,0,1,3,2011150
2011,0,31401,Zack Miller,15,0,2,18,2011430
2011,0,26596,Ryan Moore,15,1,4,3,2011400
2011,0,25396,Kevin Na,15,0,1,3,2011380
2011,0,24361,Pat Perez,15,5,1,7,2011020
