YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 320+,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
2007,0,26596,Ryan Moore,4.69,49,1045,-0.224
2007,0,7867,Woody Austin,4.61,54,1172,-0.278
2007,0,6515,Shaun Micheel,4.5,44,978,-0.068
2007,0,23613,Rich Barcelo,4.49,44,980,-0.182
2007,0,6621,Joe Durant,4.19,43,1027,-0.023
2007,0,1024,Billy Andrade,4.18,46,1100,-0.348
2007,0,1948,Tim Petrovic,4.15,55,1325,-0.327
2007,0,21878,Mark Wilson,4.15,42,1013,-0.048
2007,0,25892,Steve Wheatcroft,4.1,35,854,-0.143
2007,0,22621,Ben Curtis,3.88,35,903,-0.029
2007,0,12602,Dean Wilson,3.81,40,1049,-0.325
2007,0,2223,Bob Tway,3.74,46,1229,-0.174
2007,0,21753,Brian Davis,3.73,46,1232,-0.174
2007,0,24024,Zach Johnson,3.71,31,836,-0.065
2007,0,8075,Jerry Kelly,3.71,39,1051,-0.231
2007,0,1677,Tom Lehman,3.67,25,681,-0.280
2007,0,10733,Kent Jones,3.66,45,1230,-0.267
2007,0,23325,Vaughn Taylor,3.59,36,1004,-0.194
2007,0,1388,Robert Gamez,3.58,38,1062,-0.368
2007,0,23718,Nathan Green,3.56,43,1209,-0.372
2007,0,2214,Kirk Triplett,3.47,33,950,-0.333
2007,0,12705,Cliff Kresge,3.44,48,1395,-0.063
2007,0,1577,Lee Janzen,3.43,25,728,-0.160
2007,0,10860,Justin Leonard,3.39,39,1149,-0.410
2007,0,10809,Jim Furyk,3.34,31,927,-0.226
2007,0,2101,Joey Sindelar,3.33,31,932,-0.258
2007,0,22212,Craig Lile,3.31,32,968,-0.250
2007,0,27649,Brandt Snedeker,3.25,39,1199,-0.256
2007,0,1157,Tom Byrum,3.15,18,572,-0.389
2007,0,11032,Frank Lickliter II,3.03,36,1187,-0.083
2007,0,20160,Charlie Wi,3.02,35,1158,-0.171
2007,0,1313,Steve Elkington,2.96,30,1015,-0.100
2007,0,24138,Ian Poulter,2.94,16,545,E
2007,0,24457,Jaco Van Zyl,2.92,18,616,E
2007,0,6643,Paul Goydos,2.91,19,652,+0.105
2007,0,26420,Richard Johnson,2.91,34,1168,-0.206
2007,0,21806,Paul Gow,2.88,23,798,-0.217
2007,0,1766,Billy Mayfair,2.86,33,1155,E
2007,0,1941,Tom Pernice Jr.,2.81,33,1176,-0.424
2007,0,25190,Jeff Quinney,2.74,33,1203,-0.030
2007,0,27060,John Mallinger,2.73,33,1211,-0.273
2007,0,19972,José Coceres,2.72,16,589,+0.188
2007,0,21731,Freddie Jacobson,2.72,26,956,-0.385
2007,0,20127,Chris Riley,2.66,19,714,-0.211
2007,0,6251,Chris DiMarco,2.62,23,878,-0.304
2007,0,1142,Bart Bryant,2.61,27,1036,-0.185
2007,0,23135,Tim Clark,2.58,19,737,-0.368
2007,0,8931,Glen Day,2.58,27,1046,-0.185
2007,0,10213,Dicky Pride,2.58,22,854,-0.364
2007,0,2104,Jeff Sluman,2.58,15,582,-0.067
2007,0,6527,Steve Stricker,2.54,23,907,-0.174
2007,0,21350,Ryuji Imada,2.49,31,1243,-0.387
2007,0,22348,Nick O'Hern,2.47,19,769,-0.211
2007,0,22293,Heath Slocum,2.32,30,1295,-0.567
2007,0,1320,Bob Estes,2.24,25,1118,-0.440
2007,0,22806,Doug LaBelle II,2.2,28,1271,E
2007,0,23108,Matt Kuchar,2.01,20,995,-0.250
2007,0,7547,Craig Kanada,1.98,26,1314,-0.308
2007,0,2239,Scott Verplank,1.94,16,825,-0.188
2007,0,23933,Michael Boyd,1.92,14,729,+0.071
2007,0,1928,Corey Pavin,1.91,19,994,-0.263
2007,0,20859,Anders Hansen,1.89,9,476,+0.111
2007,0,7363,Craig Bowden,1.81,17,938,E
2007,0,20382,Stephen Leaney,1.75,18,1029,-0.222
2007,0,12680,Shigeki Maruyama,1.61,18,1118,-0.111
2007,0,1132,Mark Brooks,1.57,9,573,E
2007,0,1797,Rocco Mediate,1.28,12,935,E
2007,0,6373,José María Olazábal,1.16,6,518,-0.167
2007,0,20623,Gavin Coles,1.12,12,1074,-0.083
2007,0,19846,Brian Gay,0.74,10,1356,-0.300
2007,0,1381,Fred Funk,0.54,4,741,E
2006,0,25804,Bubba Watson,34.13,342,1002,-0.246
2006,0,27141,J.B. Holmes,32.27,284,880,-0.225
2006,0,24358,Robert Garrigus,20.02,207,1034,-0.184
2006,0,1249,John Daly,18.64,107,574,-0.093
2006,0,23616,Ryan Hietala,18.12,129,712,-0.186
2006,0,23322,Brett Wetterich,16.47,167,1014,-0.216
2006,0,23497,Tag Ridings,14.63,183,1251,-0.175
2006,0,22892,Jason Gore,14.26,144,1010,-0.243
2006,0,27770,Camilo Villegas,13.9,159,1144,-0.302
2006,0,12716,Charley Hoffman,13.89,172,1238,-0.244
2006,0,1226,Fred Couples,13.39,60,448,-0.367
2006,0,21805,Harrison Frazar,13.26,139,1048,-0.338
2006,0,24502,Adam Scott,12.52,89,711,-0.360
2006,0,8793,Tiger Woods,12.16,63,518,-0.317
2006,0,11123,Chris Couch,12.02,112,932,-0.232
2006,0,1810,Phil Mickelson,12.01,79,658,-0.354
2006,0,24980,Scott Gutschewski,11.94,75,628,-0.240
2006,0,25900,Lucas Glover,11.88,143,1204,-0.210
2006,0,25936,Alex Aragon,11.8,89,754,-0.157
2006,0,28475,Jeff Overton,11.02,134,1216,-0.231
2006,0,25842,Jon Mills,10.98,83,756,-0.193
2006,0,8835,Kris Cox,10.96,110,1004,-0.300
2006,0,9011,David Duval,10.78,80,742,-0.225
2006,0,20850,Daniel Chopra,10.69,134,1254,-0.403
2006,0,1706,Davis Love III,10.4,83,798,-0.289
2006,0,22046,Geoff Ogilvy,10.11,74,732,-0.189
2006,0,20157,Retief Goosen,9.81,63,642,-0.206
2006,0,23614,Rich Beem,9.8,89,908,-0.202
2006,0,27120,Troy Matteson,9.54,117,1227,-0.231
2006,0,6567,Vijay Singh,9.52,112,1176,-0.259
2006,0,28780,Nicholas Thompson,9.47,103,1088,-0.262
2006,0,21209,Sergio Garcia,9.45,52,550,-0.135
2006,0,26360,Bubba Dickerson,9.42,113,1199,-0.230
2006,0,1945,Kenny Perry,9.4,79,840,-0.025
2006,0,24361,Pat Perez,9.35,55,588,-0.218
2006,0,27095,Nick Watney,9.33,112,1200,-0.268
2006,0,23353,J.J. Henry,9.31,100,1074,-0.300
2006,0,19824,Craig Barlow,9.24,75,812,-0.347
2006,0,23349,Charles Warren,9.04,102,1128,-0.284
2006,0,8375,Paul Stankowski,9.0,79,878,-0.342
2006,0,23409,James Driscoll,8.96,95,1060,-0.263
2006,0,24925,Jonathan Byrd,8.95,67,749,-0.194
2006,0,23307,Roger Tambellini,8.92,66,740,-0.167
2006,0,27943,Matt Hansen,8.91,72,808,-0.167
2006,0,2106,Chris Smith,8.91,73,819,-0.247
2006,0,12823,Carlos Franco,8.66,93,1074,-0.323
2006,0,20574,Mathew Goggin,8.62,70,812,-0.257
2006,0,25632,Jimmy Walker,8.46,66,780,-0.303
2006,0,22913,John Rollins,8.4,89,1060,-0.393
2006,0,20378,Mathias Grönberg,8.34,92,1103,-0.261
2006,0,22946,Henrik Bjornstad,8.28,103,1244,-0.272
2006,0,23320,Ryan Palmer,8.22,94,1144,-0.234
2006,0,2206,David Toms,8.14,71,872,-0.408
2006,0,23048,Eric Axley,8.09,89,1100,-0.247
2006,0,24912,Will MacKenzie,7.95,83,1044,-0.386
2006,0,20094,Jonathan Kaye,7.91,95,1201,-0.284
2006,0,6573,Brandt Jobe,7.79,76,976,-0.197
2006,0,24924,Bill Haas,7.75,95,1226,-0.200
2006,0,23621,Rory Sabbatini,7.62,68,892,-0.132
2006,0,20098,Stuart Appleby,7.48,67,896,-0.179
2006,0,23623,Bo Van Pelt,7.48,94,1256,-0.383
2006,0,26596,Ryan Moore,7.42,60,809,-0.183
2006,0,10885,Robert Allenby,7.3,61,836,-0.213
2006,0,20645,John Senden,7.16,79,1103,-0.494
2006,0,24140,Sean O'Hair,7.13,76,1066,-0.211
2006,0,21660,Jason Schultz,7.06,64,906,-0.188
2006,0,7223,Brian Bateman,6.94,57,821,-0.211
2006,0,12760,Danny Ellis,6.8,57,838,-0.298
2006,0,21961,Charles Howell III,6.71,74,1103,-0.149
2006,0,7013,Wes Short Jr.,6.63,79,1192,-0.203
2006,0,24781,Hunter Mahan,6.46,80,1238,-0.350
2006,0,20766,Padraig Harrington,6.39,34,532,-0.324
2006,0,12782,Tim Herron,6.37,55,864,-0.327
2006,0,25345,Carl Pettersson,6.37,67,1052,-0.239
2006,0,12510,Chad Campbell,6.32,59,934,-0.186
2006,0,21731,Freddie Jacobson,6.22,47,756,-0.319
2006,0,20229,Stewart Cink,6.21,63,1014,-0.270
2006,0,22378,Trevor Immelman,6.19,63,1017,-0.349
2006,0,12660,Jesper Parnevik,6.19,63,1018,-0.397
2006,0,24507,Jason Bohn,5.96,74,1242,-0.243
2006,0,6350,Bob May,5.88,44,748,-0.205
2006,0,6595,Kevin Sutherland,5.86,71,1212,-0.225
2006,0,20634,Peter Lonard,5.85,54,923,-0.074
2006,0,23788,D.J. Trahan,5.85,62,1060,-0.242
2006,0,6522,Ernie Els,5.81,38,654,-0.237
2006,0,21959,Ted Purdy,5.8,65,1120,-0.138
2006,0,20691,Greg Owen,5.77,50,866,-0.360
2006,0,21949,Joe Ogilvie,5.68,62,1091,-0.323
2006,0,20105,Jeff Gove,5.59,63,1127,-0.254
2006,0,1553,John Huston,5.53,50,904,-0.260
2006,0,6197,Michael Allen,5.46,55,1008,-0.364
2006,0,25935,John Engler Jr.,5.45,48,880,-0.167
2006,0,6034,Marco Dawson,5.41,58,1073,-0.241
2006,0,23325,Vaughn Taylor,5.38,58,1078,-0.293
2006,0,20498,Briny Baird,5.23,51,976,-0.412
2006,0,1677,Tom Lehman,5.2,34,654,-0.147
2006,0,20472,Alex Cejka,5.11,57,1116,-0.105
2006,0,24357,K.J. Choi,5.08,56,1102,-0.196
2006,0,22405,Justin Rose,5.0,60,1199,-0.383
2006,0,21407,Arjun Atwal,4.99,57,1142,-0.298
2006,0,1161,Mark Calcavecchia,4.99,55,1102,-0.127
2006,0,25240,D.A. Points,4.94,49,992,-0.204
2006,0,10860,Justin Leonard,4.84,44,909,-0.068
2006,0,20572,Rod Pampling,4.75,43,906,-0.372
2006,0,8537,J.P. Hayes,4.74,33,696,-0.152
2006,0,10565,Ian Leggatt,4.71,46,976,-0.130
2006,0,6515,Shaun Micheel,4.7,51,1084,-0.216
2006,0,12680,Shigeki Maruyama,4.66,52,1116,-0.288
2006,0,23541,Ben Crane,4.57,39,853,-0.026
2006,0,22548,Patrick Sheehan,4.53,55,1213,-0.182
2006,0,20608,David Howell,4.52,19,420,-0.263
2006,0,12662,Thomas Levet,4.46,30,672,+0.067
2006,0,21753,Brian Davis,4.42,50,1132,-0.300
2006,0,6004,Stephen Ames,4.38,27,616,-0.259
2006,0,20631,David McKenzie,4.37,42,962,-0.190
2006,0,22293,Heath Slocum,4.34,51,1174,-0.098
2006,0,1142,Bart Bryant,4.33,43,993,-0.070
2006,0,23673,Michael Connell,4.27,25,586,-0.240
2006,0,12755,Vance Veazey,4.23,32,756,-0.375
2006,0,10809,Jim Furyk,4.18,40,956,-0.175
2006,0,11032,Frank Lickliter II,4.15,49,1182,-0.286
2006,0,1685,J.L. Lewis,4.14,29,700,-0.379
2006,0,1948,Tim Petrovic,4.14,48,1160,-0.125
2006,0,7749,Brett Quigley,4.13,54,1309,-0.333
2006,0,20812,Tjaart van der Walt,4.13,30,726,-0.333
2006,0,6621,Joe Durant,4.12,55,1336,-0.200
2006,0,11011,Mike Sposa,4.07,33,810,-0.273
2006,0,1313,Steve Elkington,4.06,26,640,-0.269
2006,0,1761,Len Mattiace,4.01,29,723,-0.034
2006,0,21646,David Branshaw,3.97,48,1210,-0.271
2006,0,1473,Todd Hamilton,3.96,31,782,-0.419
2006,0,7867,Woody Austin,3.94,51,1293,-0.176
2006,0,20628,Arron Oberholser,3.92,34,868,-0.235
2006,0,6575,Dudley Hart,3.84,38,989,-0.237
2006,0,10733,Kent Jones,3.84,47,1224,-0.277
2006,0,1707,Steve Lowery,3.81,44,1156,-0.182
2006,0,1388,Robert Gamez,3.75,43,1146,-0.256
2006,0,24138,Ian Poulter,3.74,22,588,-0.273
2006,0,20127,Chris Riley,3.65,35,960,-0.257
2006,0,20593,Greg Chalmers,3.64,29,796,-0.103
2006,0,21350,Ryuji Imada,3.64,44,1210,-0.295
2006,0,8123,Jeff Brehaut,3.63,43,1184,-0.233
2006,0,1320,Bob Estes,3.55,37,1042,-0.432
2006,0,23983,Luke Donald,3.49,21,602,-0.095
2006,0,12602,Dean Wilson,3.32,43,1294,-0.116
2006,0,26420,Richard Johnson,3.3,39,1182,-0.282
2006,0,6373,José María Olazábal,3.3,18,545,-0.056
2006,0,10423,Mike Weir,3.3,29,878,-0.241
2006,0,12645,Brent Geiberger,3.27,41,1253,-0.220
2006,0,1042,Paul Azinger,3.23,36,1114,-0.139
2006,0,1666,Bernhard Langer,3.17,26,821,-0.385
2006,0,1024,Billy Andrade,3.0,25,834,-0.280
2006,0,24024,Zach Johnson,2.89,31,1074,-0.355
2006,0,1941,Tom Pernice Jr.,2.89,35,1210,-0.286
2006,0,21470,Daisuke Maruyama,2.87,28,976,-0.429
2006,0,19913,Ron Whittaker,2.83,28,990,-0.107
2006,0,1139,Olin Browne,2.82,34,1206,-0.176
2006,0,8385,Omar Uresti,2.82,20,710,-0.100
2006,0,1823,Larry Mize,2.81,16,570,E
2006,0,1766,Billy Mayfair,2.79,30,1076,-0.500
2006,0,1381,Fred Funk,2.78,33,1185,-0.212
2006,0,2246,Duffy Waldorf,2.72,31,1140,-0.226
2006,0,7457,Steve Flesch,2.71,39,1437,-0.359
2006,0,1577,Lee Janzen,2.65,25,944,-0.160
2006,0,2101,Joey Sindelar,2.65,28,1058,-0.179
2006,0,1724,Jeff Maggert,2.63,25,950,-0.240
2006,0,23718,Nathan Green,2.6,34,1310,-0.412
2006,0,21878,Mark Wilson,2.59,26,1003,-0.115
2006,0,6643,Paul Goydos,2.58,23,890,-0.174
2006,0,10505,Shane Bertsch,2.48,31,1251,-0.129
2006,0,22371,Aaron Baddeley,2.42,23,950,+0.043
2006,0,6527,Steve Stricker,2.35,17,722,-0.059
2006,0,2223,Bob Tway,2.35,22,936,-0.455
2006,0,1035,Tommy Armour III,2.31,17,736,-0.118
2006,0,1329,Brad Faxon,2.25,23,1022,-0.217
2006,0,1219,John Cook,2.23,17,764,-0.235
2006,0,2214,Kirk Triplett,2.19,15,686,-0.200
2006,0,2110,Jerry Smith,2.13,25,1172,-0.400
2006,0,2104,Jeff Sluman,2.08,24,1154,-0.042
2006,0,8075,Jerry Kelly,2.05,24,1170,-0.208
2006,0,22621,Ben Curtis,2.03,19,934,-0.105
2006,0,6012,Greg Kraft,2.03,19,936,-0.263
2006,0,19881,Robert Damron,2.01,23,1143,-0.130
2006,0,1599,Steve Jones,1.97,19,964,-0.263
2006,0,20121,Todd Fischer,1.92,24,1252,-0.083
2006,0,6251,Chris DiMarco,1.87,16,854,-0.063
2006,0,20548,Hidemichi Tanaka,1.87,17,908,-0.059
2006,0,1619,Skip Kendall,1.71,14,820,-0.214
2006,0,23135,Tim Clark,1.49,12,808,-0.083
2006,0,2239,Scott Verplank,1.38,13,944,-0.077
2006,0,1132,Mark Brooks,1.26,13,1032,-0.154
2006,0,19846,Brian Gay,1.22,17,1390,-0.235
2006,0,20099,Doug Barron,1.18,11,935,-0.182
2006,0,1928,Corey Pavin,1.13,9,794,-0.667
2006,0,20382,Stephen Leaney,1.03,11,1070,-0.455
2006,0,1887,Mark O'Meara,1.0,5,500,-0.600
2005,0,23063,Scott Hend,30.29,272,898,-0.180
2005,0,8793,Tiger Woods,27.39,212,774,-0.302
2005,0,1249,John Daly,27.04,212,784,-0.184
2005,0,23322,Brett Wetterich,24.52,230,938,-0.278
2005,0,24980,Scott Gutschewski,19.58,195,996,-0.354
2005,0,20663,Brenden Pappas,19.1,131,686,-0.382
2005,0,23552,Hank Kuehne,19.02,197,1036,-0.228
2005,0,23540,Jason Allred,16.06,141,878,-0.078
2005,0,25900,Lucas Glover,14.65,160,1092,-0.263
2005,0,20098,Stuart Appleby,14.51,128,882,-0.227
2005,0,1706,Davis Love III,14.47,113,781,-0.142
2005,0,24502,Adam Scott,14.29,104,728,-0.298
2005,0,23725,Brendan Jones,14.23,144,1012,-0.299
2005,0,6567,Vijay Singh,13.97,171,1224,-0.363
2005,0,21209,Sergio Garcia,13.93,102,732,-0.333
2005,0,1945,Kenny Perry,13.41,112,835,-0.286
2005,0,1226,Fred Couples,13.27,80,603,-0.238
2005,0,23497,Tag Ridings,13.26,154,1161,-0.377
2005,0,20378,Mathias Grönberg,13.21,103,780,-0.340
2005,0,20572,Rod Pampling,12.36,120,971,-0.333
2005,0,6599,John Elliott,12.32,88,714,-0.205
2005,0,1810,Phil Mickelson,12.18,85,698,-0.424
2005,0,6573,Brandt Jobe,12.1,137,1132,-0.307
2005,0,26679,Kevin Stadler,11.87,136,1146,-0.404
2005,0,23621,Rory Sabbatini,11.69,98,838,-0.235
2005,0,20157,Retief Goosen,11.63,70,602,-0.129
2005,0,2106,Chris Smith,11.57,137,1184,-0.350
2005,0,23320,Ryan Palmer,11.02,124,1125,-0.218
2005,0,21805,Harrison Frazar,10.86,141,1298,-0.270
2005,0,24925,Jonathan Byrd,10.8,141,1306,-0.277
2005,0,24140,Sean O'Hair,10.67,127,1190,-0.220
2005,0,20396,Lee Westwood,10.61,49,462,-0.204
2005,0,23349,Charles Warren,10.47,117,1117,-0.231
2005,0,20433,Mark Hensby,10.37,72,694,-0.181
2005,0,24912,Will MacKenzie,10.34,98,948,-0.296
2005,0,1927,Dennis Paulson,10.23,80,782,-0.163
2005,0,20850,Daniel Chopra,10.21,131,1283,-0.267
2005,0,20502,Michael Long,9.98,89,892,-0.303
2005,0,20094,Jonathan Kaye,9.57,86,899,-0.221
2005,0,27095,Nick Watney,9.48,105,1108,-0.429
2005,0,23788,D.J. Trahan,9.37,92,982,-0.435
2005,0,26758,David Hearn,8.94,76,850,-0.263
2005,0,23353,J.J. Henry,8.92,107,1200,-0.280
2005,0,22046,Geoff Ogilvy,8.59,89,1036,-0.393
2005,0,10885,Robert Allenby,8.42,85,1009,-0.341
2005,0,23325,Vaughn Taylor,8.33,104,1248,-0.308
2005,0,10117,Bob Heintz,8.31,72,866,-0.292
2005,0,1473,Todd Hamilton,8.25,86,1042,-0.302
2005,0,21407,Arjun Atwal,8.24,70,850,-0.400
2005,0,12823,Carlos Franco,8.23,77,936,-0.299
2005,0,12660,Jesper Parnevik,8.01,75,936,-0.160
2005,0,26287,Roland Thatcher,8.0,75,938,-0.280
2005,0,21633,Steve Allan,7.99,98,1227,-0.214
2005,0,21961,Charles Howell III,7.97,80,1004,-0.363
2005,0,25345,Carl Pettersson,7.94,103,1297,-0.262
2005,0,22913,John Rollins,7.92,91,1149,-0.341
2005,0,24507,Jason Bohn,7.88,89,1130,-0.281
2005,0,12510,Chad Campbell,7.81,82,1050,-0.256
2005,0,21959,Ted Purdy,7.74,108,1396,-0.296
2005,0,24290,D.J. Brigman,7.71,66,856,-0.348
2005,0,24024,Zach Johnson,7.65,89,1164,-0.202
2005,0,21951,Joey Snyder III,7.3,93,1274,-0.323
2005,0,12782,Tim Herron,7.28,78,1072,-0.115
2005,0,7867,Woody Austin,7.13,90,1262,-0.422
2005,0,20645,John Senden,7.08,89,1257,-0.483
2005,0,7749,Brett Quigley,7.07,83,1174,-0.313
2005,0,23409,James Driscoll,6.93,60,866,-0.183
2005,0,20766,Padraig Harrington,6.74,38,564,-0.316
2005,0,1723,Andrew Magee,6.64,65,979,-0.246
2005,0,10962,Bradley Hughes,6.6,45,682,-0.289
2005,0,23614,Rich Beem,6.43,43,669,-0.209
2005,0,2206,David Toms,6.43,57,886,-0.368
2005,0,10423,Mike Weir,6.37,42,659,-0.262
2005,0,22548,Patrick Sheehan,6.35,85,1339,-0.271
2005,0,6004,Stephen Ames,6.34,54,852,-0.204
2005,0,23623,Bo Van Pelt,6.34,82,1293,-0.329
2005,0,23541,Ben Crane,6.33,57,900,-0.404
2005,0,6332,Neal Lancaster,6.3,75,1190,-0.280
2005,0,24781,Hunter Mahan,6.26,81,1294,-0.358
2005,0,12645,Brent Geiberger,6.22,45,724,-0.200
2005,0,1685,J.L. Lewis,6.21,70,1128,-0.229
2005,0,19824,Craig Barlow,6.14,54,880,-0.333
2005,0,21731,Freddie Jacobson,6.09,47,772,-0.362
2005,0,1142,Bart Bryant,6.02,64,1063,-0.234
2005,0,6515,Shaun Micheel,6.0,53,884,-0.358
2005,0,24361,Pat Perez,5.97,61,1022,-0.279
2005,0,21949,Joe Ogilvie,5.96,65,1090,-0.323
2005,0,20229,Stewart Cink,5.95,59,992,-0.169
2005,0,7457,Steve Flesch,5.89,52,883,-0.212
2005,0,6034,Marco Dawson,5.79,63,1088,-0.413
2005,0,21350,Ryuji Imada,5.72,53,926,-0.321
2005,0,1797,Rocco Mediate,5.64,51,905,-0.235
2005,0,1553,John Huston,5.63,62,1101,-0.339
2005,0,2101,Joey Sindelar,5.62,77,1370,-0.312
2005,0,24227,Justin Bolli,5.6,46,822,-0.239
2005,0,12680,Shigeki Maruyama,5.56,66,1186,-0.364
2005,0,6197,Michael Allen,5.49,59,1075,-0.322
2005,0,10585,Scott McCarron,5.47,46,841,-0.261
2005,0,1361,Dan Forsman,5.38,35,650,-0.343
2005,0,1035,Tommy Armour III,5.36,68,1268,-0.515
2005,0,11032,Frank Lickliter II,5.27,63,1196,-0.238
2005,0,1948,Tim Petrovic,5.24,58,1106,-0.328
2005,0,1707,Steve Lowery,5.15,62,1203,-0.339
2005,0,20634,Peter Lonard,5.12,47,918,-0.234
2005,0,21498,Hideto Tanihara,5.11,32,626,-0.094
2005,0,6373,José María Olazábal,5.05,29,574,-0.379
2005,0,20498,Briny Baird,4.93,61,1238,-0.311
2005,0,6595,Kevin Sutherland,4.93,51,1034,-0.353
2005,0,7223,Brian Bateman,4.9,58,1184,-0.328
2005,0,22405,Justin Rose,4.88,60,1230,-0.283
2005,0,10912,Craig Perks,4.79,39,814,-0.179
2005,0,1666,Bernhard Langer,4.78,30,627,-0.367
2005,0,22371,Aaron Baddeley,4.76,50,1050,-0.520
2005,0,20691,Greg Owen,4.69,46,980,-0.370
2005,0,20160,Charlie Wi,4.63,39,842,-0.410
2005,0,12662,Thomas Levet,4.57,23,503,-0.217
2005,0,24604,Hunter Haas,4.46,45,1010,-0.333
2005,0,8123,Jeff Brehaut,4.45,39,876,-0.256
2005,0,23135,Tim Clark,4.35,39,896,-0.256
2005,0,25240,D.A. Points,4.27,49,1147,-0.224
2005,0,1941,Tom Pernice Jr.,4.23,52,1229,-0.346
2005,0,10860,Justin Leonard,4.09,31,758,-0.290
2005,0,1418,Bill Glasson,4.07,25,614,-0.320
2005,0,1161,Mark Calcavecchia,4.06,43,1060,-0.163
2005,0,8931,Glen Day,4.01,41,1022,-0.293
2005,0,6621,Joe Durant,3.99,38,952,-0.342
2005,0,24357,K.J. Choi,3.97,30,755,-0.200
2005,0,1724,Jeff Maggert,3.95,33,836,-0.485
2005,0,22295,Darron Stiles,3.93,38,968,-0.263
2005,0,12454,Mario Tiziani,3.93,33,840,-0.333
2005,0,20472,Alex Cejka,3.75,36,961,-0.306
2005,0,10201,Matt Gogel,3.73,35,939,-0.257
2005,0,1042,Paul Azinger,3.69,30,813,-0.367
2005,0,8725,Tom Gillis,3.68,35,950,-0.400
2005,0,12652,Cameron Beckman,3.67,43,1171,-0.326
2005,0,20474,Phillip Price,3.64,32,880,-0.094
2005,0,26420,Richard Johnson,3.59,23,640,-0.391
2005,0,23983,Luke Donald,3.57,20,560,-0.300
2005,0,20628,Arron Oberholser,3.52,25,710,-0.440
2005,0,6527,Steve Stricker,3.52,29,824,-0.379
2005,0,1677,Tom Lehman,3.45,24,696,E
2005,0,25847,Rob Rashell,3.43,26,757,-0.231
2005,0,1313,Steve Elkington,3.41,26,762,-0.154
2005,0,1577,Lee Janzen,3.4,28,823,-0.286
2005,0,1766,Billy Mayfair,3.4,48,1412,-0.583
2005,0,22621,Ben Curtis,3.21,22,686,-0.227
2005,0,24138,Ian Poulter,3.19,16,502,-0.188
2005,0,12602,Dean Wilson,3.18,35,1102,-0.143
2005,0,6575,Dudley Hart,3.17,32,1010,-0.188
2005,0,28088,Matt Davidson,3.16,22,696,-0.318
2005,0,2223,Bob Tway,3.16,29,919,-0.552
2005,0,1024,Billy Andrade,3.14,32,1020,-0.281
2005,0,2246,Duffy Waldorf,3.13,31,990,-0.355
2005,0,8537,J.P. Hayes,3.12,23,738,-0.435
2005,0,1599,Steve Jones,3.12,20,641,-0.300
2005,0,20812,Tjaart van der Walt,3.06,23,752,-0.130
2005,0,1388,Robert Gamez,3.05,34,1114,-0.353
2005,0,22293,Heath Slocum,3.03,38,1255,-0.263
2005,0,21878,Mark Wilson,2.95,26,880,-0.115
2005,0,10425,Jay Williamson,2.94,19,646,-0.421
2005,0,6251,Chris DiMarco,2.91,24,824,-0.208
2005,0,20127,Chris Riley,2.91,17,585,E
2005,0,25396,Kevin Na,2.9,32,1103,-0.313
2005,0,20548,Hidemichi Tanaka,2.74,36,1312,-0.250
2005,0,10733,Kent Jones,2.7,33,1224,-0.091
2005,0,1619,Skip Kendall,2.66,26,977,-0.423
2005,0,2239,Scott Verplank,2.61,24,918,-0.083
2005,0,23108,Matt Kuchar,2.6,20,770,-0.200
2005,0,2214,Kirk Triplett,2.6,16,615,-0.500
2005,0,1457,Jay Haas,2.57,14,544,-0.214
2005,0,1320,Bob Estes,2.36,26,1102,-0.500
2005,0,10809,Jim Furyk,2.31,23,996,-0.565
2005,0,19972,José Coceres,2.3,17,740,-0.529
2005,0,8075,Jerry Kelly,2.28,24,1054,-0.083
2005,0,1761,Len Mattiace,2.17,23,1058,-0.348
2005,0,1139,Olin Browne,2.16,25,1156,-0.160
2005,0,1175,Jim Carter,2.11,16,757,-0.250
2005,0,23036,Chris Anderson,1.98,16,810,-0.625
2005,0,8993,Franklin Langham,1.98,21,1063,-0.476
2005,0,21806,Paul Gow,1.91,18,940,-0.444
2005,0,20099,Doug Barron,1.89,17,898,-0.588
2005,0,21753,Brian Davis,1.82,16,880,-0.188
2005,0,19881,Robert Damron,1.81,20,1103,-0.300
2005,0,1157,Tom Byrum,1.79,19,1060,-0.421
2005,0,1127,Danny Briggs,1.76,15,854,-0.200
2005,0,1823,Larry Mize,1.71,11,642,E
2005,0,2104,Jeff Sluman,1.71,20,1172,-0.350
2005,0,1887,Mark O'Meara,1.68,12,715,+0.083
2005,0,8385,Omar Uresti,1.66,17,1024,-0.412
2005,0,20382,Stephen Leaney,1.63,17,1045,-0.765
2005,0,12826,Paul Claxton,1.52,14,921,-0.071
2005,0,19846,Brian Gay,1.48,19,1285,-0.211
2005,0,8545,Glen Hnatiuk,1.43,10,699,-0.100
2005,0,1381,Fred Funk,1.4,16,1142,-0.125
2005,0,20121,Todd Fischer,1.23,15,1216,-0.467
2005,0,1329,Brad Faxon,1.13,9,796,-0.556
2005,0,1487,Jeff Hart,1.13,9,798,+0.333
2005,0,1132,Mark Brooks,0.93,8,864,-0.625
2005,0,20623,Gavin Coles,0.9,8,886,-0.125
2005,0,1219,John Cook,0.62,5,811,-0.400
2005,0,1928,Corey Pavin,0.47,4,851,-0.500
2005,0,2010,Loren Roberts,0.45,3,670,-0.333
2004,0,23552,Hank Kuehne,24.27,282,1162,-0.234
