YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
2016,146,0,28486,Michael Putnam,30
2016,147,0,11032,Frank Lickliter II,28
2016,147,0,6515,Shaun Micheel,28
2016,149,0,27120,Troy Matteson,26
2016,150,0,1797,Rocco Mediate,26
2016,151,0,1381,Fred Funk,26
2016,152,0,22621,Ben Curtis,22
2016,153,0,7457,Steve Flesch,19
2016,154,0,1823,Larry Mize,19
2016,155,0,23623,Bo Van Pelt,18
2016,156,0,8385,Omar Uresti,10
2016,157,0,1887,Mark O'Meara,7
2016,158,0,10733,Kent Jones,3
2016,159,0,1948,Tim Petrovic,2
2016,160,0,6034,Marco Dawson,2
2016,161,0,30750,Tommy Gainey,1
2016,162,0,23614,Rich Beem,1
2016,163,0,32334,Charlie Beljan,1
2016,163,0,35541,John Peterson,1
2016,165,0,20070,Matt Bettencourt,1
2015,1,0,34046,Jordan Spieth,10521
2015,2,0,25804,Bubba Watson,7416
2015,3,0,25632,Jimmy Walker,6609
2015,4,0,24024,Zach Johnson,5838
2015,5,0,10809,Jim Furyk,5778
2015,6,0,32102,Rickie Fowler,5770
2015,7,0,30925,Dustin Johnson,5532
2015,8,0,34360,Patrick Reed,5149
2015,9,0,23108,Matt Kuchar,4693
2015,10,0,30926,Chris Kirk,4426
2015,11,0,24924,Bill Haas,4140
2015,12,0,27141,J.B. Holmes,4075
2015,13,0,12716,Charley Hoffman,4004
2015,14,0,29420,Billy Horschel,3956
2015,15,0,27649,Brandt Snedeker,3913
2015,16,0,29221,Webb Simpson,3734
2015,17,0,34431,Robert Streb,3583
2015,18,0,25396,Kevin Na,3546
2015,19,0,34099,Harris English,3496
2015,20,0,36689,Brooks Koepka,3486
2015,21,0,29478,Kevin Kisner,3465
2015,22,0,30927,Brendon Todd,3414
2015,23,0,26596,Ryan Moore,3393
2015,24,0,31323,Gary Woodland,3352
2015,25,0,23320,Ryan Palmer,3118
2015,26,0,33141,Keegan Bradley,3072
2015,27,0,34098,Russell Henley,3032
2015,28,0,27644,Brian Harman,2962
2015,29,0,24781,Hunter Mahan,2901
2015,30,0,1810,Phil Mickelson,2795
2015,31,0,24507,Jason Bohn,2780
2015,32,0,33413,Ben Martin,2766
2015,33,0,33419,Cameron Tringale,2760
2015,34,0,28307,Matt Every,2721
2015,35,0,25834,Daniel Summerhays,2640
2015,36,0,27095,Nick Watney,2638
2015,37,0,21961,Charles Howell III,2535
2015,38,0,24490,George McNeill,2510
2015,39,0,29518,Brendan Steele,2482
2015,40,0,24361,Pat Perez,2474
2015,41,0,32640,Troy Merritt,2440
2015,42,0,32448,James Hahn,2437
2015,43,0,33418,Shawn Stefani,2355
2015,44,0,27214,Kevin Streelman,2351
2015,45,0,25818,Scott Piercy,2320
2015,46,0,33448,Justin Thomas,2129
2015,47,0,32366,Kevin Chappell,2116
2015,48,0,33461,Morgan Hoffmann,2105
2015,49,0,8075,Jerry Kelly,2094
2015,50,0,29479,Scott Brown,2070
2015,51,0,31202,William McGirt,2053
2015,52,0,34563,Chesson Hadley,2043
2015,53,0,26289,Boo Weekley,2003
2015,54,0,25686,Jason Dufner,1959
2015,55,0,27963,Chris Stroud,1943
2015,56,0,24140,Sean O'Hair,1917
2015,57,0,40026,Daniel Berger,1879
2015,58,0,30944,Jason Kokrak,1839
2015,59,0,31560,Brian Stuard,1813
2015,60,0,29725,Tony Finau,1791
2015,61,0,23800,Bryce Molder,1682
2015,62,0,24494,Erik Compton,1676
2015,63,0,23353,J.J. Henry,1671
2015,64,0,34265,Will Wilcox,1622
2015,65,0,12510,Chad Campbell,1602
2015,66,0,34174,John Huh,1602
2015,67,0,34261,Scott Langley,1567
2015,68,0,20229,Stewart Cink,1543
2015,69,0,24912,Will MacKenzie,1541
2015,70,0,1706,Davis Love III,1492
2015,71,0,30692,Scott Stallings,1479
2015,72,0,26951,Johnson Wagner,1463
2015,73,0,28475,Jeff Overton,1435
2015,74,0,28486,Michael Putnam,1390
2015,75,0,31557,Jim Herman,1380
2015,76,0,22892,Jason Gore,1370
2015,77,0,34264,Hudson Swafford,1363
2015,78,0,29222,Billy Hurley III,1360
2015,79,0,6527,Steve Stricker,1325
2015,80,0,35451,Scott Pinckney,1310
2015,81,0,35539,Luke Guthrie,1287
2015,82,0,32150,Michael Thompson,1271
2015,83,0,27466,Spencer Levin,1249
2015,84,0,25720,Chad Collins,1241
2015,85,0,40058,Zac Blair,1238
2015,86,0,26679,Kevin Stadler,1238
2015,87,0,23541,Ben Crane,1222
2015,88,0,29476,Kyle Reifers,1222
2015,89,0,28500,Martin Flores,1208
2015,90,0,35541,John Peterson,1204
2015,91,0,23623,Bo Van Pelt,1194
2015,92,0,30711,Colt Knost,1177
2015,93,0,2206,David Toms,1171
2015,94,0,28780,Nicholas Thompson,1169
2015,95,0,36699,Patrick Rodgers,1164
2015,96,0,24846,Ricky Barnes,1158
2015,97,0,29535,Brice Garnett,1142
2015,98,0,20104,Ken Duke,1133
2015,99,0,21878,Mark Wilson,1113
2015,100,0,32334,Charlie Beljan,1111
2015,101,0,24358,Robert Garrigus,1109
2015,102,0,29425,Andrew Svoboda,1064
2015,103,0,25892,Steve Wheatcroft,1039
2015,104,0,27933,John Merrick,1028
2015,105,0,34262,Jon Curran,1027
2015,106,0,25444,Justin Hicks,997
2015,107,0,24925,Jonathan Byrd,947
2015,108,0,30946,Alex Prugh,900
2015,109,0,29720,Andres Gonzales,878
2015,110,0,10860,Justin Leonard,863
2015,111,0,25900,Lucas Glover,850
2015,112,0,32200,Roberto Castro,838
2015,113,0,29223,Sam Saunders,816
2015,114,0,35532,Tom Hoge,800
2015,115,0,8725,Tom Gillis,717
2015,116,0,23325,Vaughn Taylor,705
2015,117,0,25240,D.A. Points,703
2015,118,0,37273,Derek Ernst,687
2015,119,0,30110,Kyle Stanley,660
2015,120,0,35545,Blayne Barber,627
2015,121,0,39977,Max Homa,609
2015,122,0,8793,Tiger Woods,590
2015,123,0,35300,Andrew Loupe,576
2015,124,0,26476,Chez Reavie,537
2015,125,0,27330,Josh Teater,504
2015,126,0,22293,Heath Slocum,487
2015,127,0,36801,Mark Hubbard,480
2015,128,0,31416,Derek Fathauer,467
2015,129,0,31193,Jim Renner,464
2015,130,0,22621,Ben Curtis,462
2015,131,0,23048,Eric Axley,401
2015,132,0,22913,John Rollins,392
2015,133,0,30750,Tommy Gainey,388
2015,134,0,19846,Brian Gay,380
2015,135,0,35139,Richard Lee,376
2015,136,0,34358,Jonathan Randolph,376
2015,137,0,20498,Briny Baird,366
2015,138,0,34021,Bud Cauley,357
2015,139,0,1948,Tim Petrovic,324
2015,140,0,27120,Troy Matteson,323
2015,141,0,27556,Ted Potter Jr.,311
2015,142,0,1945,Kenny Perry,293
2015,143,0,2106,Chris Smith,269
2015,144,0,7867,Woody Austin,268
2015,145,0,34256,Andrew Putnam,265
2015,146,0,19803,Ryan Armour,245
2015,147,0,29910,Blake Adams,240
2015,148,0,6621,Joe Durant,221
2015,149,0,10213,Dicky Pride,221
2015,150,0,1724,Jeff Maggert,195
2015,151,0,23548,Bill Lunde,187
2015,152,0,8931,Glen Day,162
2015,153,0,12782,Tim Herron,159
2015,154,0,1249,John Daly,154
2015,155,0,7457,Steve Flesch,153
2015,156,0,20070,Matt Bettencourt,152
2015,157,0,12652,Cameron Beckman,151
2015,158,0,28023,Byron Smith,140
2015,159,0,33449,Zack Sucher,140
2015,160,0,9011,David Duval,138
2015,161,0,28308,Troy Kelly,99
2015,162,0,1577,Lee Janzen,98
2015,163,0,1887,Mark O'Meara,95
2015,164,0,34087,Carlos Sainz Jr,81
2015,165,0,23788,D.J. Trahan,79
2015,166,0,27796,Joe Affrunti,78
2015,167,0,1766,Billy Mayfair,76
2015,168,0,1381,Fred Funk,76
2015,169,0,28310,Lee Williams,74
2015,170,0,6575,Dudley Hart,73
2015,171,0,1320,Bob Estes,73
2015,172,0,21805,Harrison Frazar,54
2015,173,0,2256,Tom Watson,52
2015,174,0,28455,Will Claxton,52
2015,175,0,1226,Fred Couples,49
2015,175,0,6515,Shaun Micheel,49
2015,175,0,2246,Duffy Waldorf,49
2015,178,0,35450,Patrick Cantlay,49
2015,179,0,1161,Mark Calcavecchia,49
2015,180,0,10733,Kent Jones,45
2015,181,0,1116,Michael Bradley,44
2015,182,0,2239,Scott Verplank,43
2015,183,0,21949,Joe Ogilvie,40
2015,184,0,1761,Len Mattiace,31
2015,185,0,26668,Marc Turnesa,31
2015,186,0,20127,Chris Riley,25
2015,187,0,20436,Garrett Willis,24
2015,188,0,1823,Larry Mize,20
2015,189,0,28087,Kris Blanks,19
2015,190,0,24449,Parker McLachlin,13
2015,191,0,6643,Paul Goydos,11
2015,192,0,1473,Todd Hamilton,11
2015,193,0,10585,Scott McCarron,10
2015,194,0,6214,Guy Boros,9
2015,195,0,21959,Ted Purdy,8
2015,196,0,6034,Marco Dawson,4
2015,197,0,6573,Brandt Jobe,4
2015,198,0,1707,Steve Lowery,2
2015,199,0,8375,Paul Stankowski,1
2015,200,0,6251,Chris DiMarco,1
2015,201,0,7749,Brett Quigley,1
2015,202,0,32698,Bobby Gates,1
2014,1,0,25632,Jimmy Walker,2734
2014,2,0,25804,Bubba Watson,2672
2014,3,0,10809,Jim Furyk,2616
2014,4,0,24024,Zach Johnson,2369
2014,5,0,30926,Chris Kirk,2335
2014,6,0,23108,Matt Kuchar,2244
2014,7,0,34046,Jordan Spieth,2217
2014,8,0,29420,Billy Horschel,2183
2014,9,0,30925,Dustin Johnson,1892
2014,10,0,29221,Webb Simpson,1854
2014,11,0,32102,Rickie Fowler,1827
2014,12,0,34360,Patrick Reed,1820
2014,13,0,30927,Brendon Todd,1650
2014,14,0,24924,Bill Haas,1593
2014,15,0,25396,Kevin Na,1564
2014,16,0,24781,Hunter Mahan,1554
2014,17,0,34099,Harris English,1529
2014,18,0,26596,Ryan Moore,1517
2014,19,0,33141,Keegan Bradley,1470
2014,20,0,27644,Brian Harman,1393
2014,21,0,31323,Gary Woodland,1385
2014,22,0,23320,Ryan Palmer,1330
2014,23,0,28307,Matt Every,1301
2014,24,0,34098,Russell Henley,1200
2014,25,0,26679,Kevin Stadler,1197
2014,26,0,21961,Charles Howell III,1182
2014,27,0,27214,Kevin Streelman,1130
2014,28,0,27141,J.B. Holmes,1103
2014,29,0,33419,Cameron Tringale,1098
2014,30,0,12716,Charley Hoffman,1082
2014,31,0,1810,Phil Mickelson,1049
2014,32,0,24490,George McNeill,1040
2014,33,0,25834,Daniel Summerhays,985
2014,34,0,31560,Brian Stuard,975
2014,35,0,27095,Nick Watney,957
2014,36,0,27963,Chris Stroud,955
2014,37,0,24912,Will MacKenzie,954
2014,38,0,27649,Brandt Snedeker,946
2014,39,0,25444,Justin Hicks,923
2014,40,0,25686,Jason Dufner,892
2014,41,0,6527,Steve Stricker,890
2014,42,0,23541,Ben Crane,859
2014,43,0,8075,Jerry Kelly,847
2014,44,0,32366,Kevin Chappell,841
2014,45,0,34563,Chesson Hadley,839
2014,46,0,24507,Jason Bohn,829
2014,47,0,24494,Erik Compton,819
2014,48,0,29479,Scott Brown,817
2014,49,0,33413,Ben Martin,811
2014,50,0,33461,Morgan Hoffmann,800
2014,51,0,29518,Brendan Steele,769
2014,52,0,31202,William McGirt,758
2014,53,0,34261,Scott Langley,728
2014,54,0,30944,Jason Kokrak,717
2014,55,0,34431,Robert Streb,705
2014,56,0,30692,Scott Stallings,702
2014,57,0,24361,Pat Perez,682
2014,58,0,33418,Shawn Stefani,680
2014,59,0,24358,Robert Garrigus,678
2014,60,0,29425,Andrew Svoboda,658
2014,61,0,28475,Jeff Overton,648
2014,62,0,29222,Billy Hurley III,641
2014,63,0,28486,Michael Putnam,636
2014,64,0,34174,John Huh,596
2014,65,0,23623,Bo Van Pelt,593
2014,66,0,36689,Brooks Koepka,589
2014,67,0,29478,Kevin Kisner,587
2014,68,0,20229,Stewart Cink,578
2014,69,0,35539,Luke Guthrie,575
2014,70,0,26289,Boo Weekley,561
2014,71,0,28500,Martin Flores,531
2014,72,0,32200,Roberto Castro,524
2014,73,0,32150,Michael Thompson,523
2014,74,0,32640,Troy Merritt,521
2014,75,0,24846,Ricky Barnes,520
2014,76,0,23800,Bryce Molder,502
2014,77,0,2206,David Toms,498
2014,78,0,10860,Justin Leonard,491
2014,79,0,29535,Brice Garnett,488
2014,80,0,28780,Nicholas Thompson,462
2014,81,0,32448,James Hahn,456
2014,82,0,27933,John Merrick,450
2014,83,0,23353,J.J. Henry,425
2014,84,0,22293,Heath Slocum,419
2014,85,0,32334,Charlie Beljan,409
2014,86,0,22621,Ben Curtis,406
2014,87,0,24925,Jonathan Byrd,383
2014,88,0,19846,Brian Gay,380
2014,89,0,35300,Andrew Loupe,380
2014,90,0,35139,Richard Lee,376
2014,91,0,20498,Briny Baird,366
2014,92,0,34265,Will Wilcox,362
2014,93,0,34021,Bud Cauley,357
2014,94,0,34264,Hudson Swafford,351
2014,95,0,31193,Jim Renner,346
2014,96,0,27330,Josh Teater,334
2014,97,0,26951,Johnson Wagner,323
2014,98,0,12510,Chad Campbell,317
2014,99,0,35732,Wes Roach,314
2014,100,0,27556,Ted Potter Jr.,311
2014,101,0,23409,James Driscoll,311
2014,102,0,30750,Tommy Gainey,311
2014,103,0,20104,Ken Duke,310
2014,104,0,30110,Kyle Stanley,297
2014,105,0,25720,Chad Collins,295
2014,106,0,24140,Sean O'Hair,278
2014,107,0,25240,D.A. Points,264
2014,108,0,1706,Davis Love III,253
2014,109,0,27466,Spencer Levin,246
2014,110,0,22913,John Rollins,244
2014,111,0,25818,Scott Piercy,239
2014,112,0,27120,Troy Matteson,238
2014,113,0,7867,Woody Austin,225
2014,114,0,28158,Steve Marino,224
2014,115,0,6621,Joe Durant,221
2014,116,0,37273,Derek Ernst,218
2014,117,0,29461,Jamie Lovemark,212
2014,118,0,1724,Jeff Maggert,195
2014,119,0,22892,Jason Gore,175
2014,120,0,32333,Kevin Tway,172
2014,121,0,34466,Peter Malnati,172
2014,122,0,35541,John Peterson,170
2014,123,0,8793,Tiger Woods,161
2014,124,0,10213,Dicky Pride,159
2014,125,0,12782,Tim Herron,157
2014,126,0,31557,Jim Herman,142
2014,127,0,21878,Mark Wilson,142
2014,128,0,23048,Eric Axley,141
2014,129,0,25900,Lucas Glover,129
2014,130,0,1948,Tim Petrovic,96
2014,131,0,29910,Blake Adams,91
2014,132,0,1945,Kenny Perry,83
2014,133,0,22806,Doug LaBelle II,79
2014,134,0,35840,Kevin Foley,78
2014,135,0,9011,David Duval,77
2014,136,0,28310,Lee Williams,74
2014,137,0,1320,Bob Estes,73
2014,138,0,30946,Alex Prugh,72
2014,139,0,12652,Cameron Beckman,72
2014,140,0,1249,John Daly,63
2014,141,0,20070,Matt Bettencourt,57
2014,142,0,33120,Mark Anderson,55
2014,143,0,28455,Will Claxton,52
2014,144,0,2256,Tom Watson,51
2014,145,0,1226,Fred Couples,49
2014,146,0,1161,Mark Calcavecchia,49
2014,147,0,35450,Patrick Cantlay,48
2014,148,0,23497,Tag Ridings,42
2014,149,0,1577,Lee Janzen,41
2014,150,0,21949,Joe Ogilvie,40
2014,151,0,8931,Glen Day,40
2014,152,0,7457,Steve Flesch,37
2014,152,0,21805,Harrison Frazar,37
2014,154,0,24227,Justin Bolli,37
2014,155,0,6575,Dudley Hart,32
2014,156,0,26668,Marc Turnesa,31
2014,157,0,2106,Chris Smith,28
2014,158,0,1766,Billy Mayfair,24
2014,159,0,24940,Edward Loar,23
2014,160,0,1761,Len Mattiace,21
2014,161,0,10733,Kent Jones,20
2014,161,0,1823,Larry Mize,20
2014,163,0,28087,Kris Blanks,19
2014,164,0,23788,D.J. Trahan,18
2014,165,0,26476,Chez Reavie,18
2014,166,0,36884,Ben Kohles,13
2014,167,0,23325,Vaughn Taylor,12
2014,168,0,6643,Paul Goydos,11
2014,169,0,1473,Todd Hamilton,11
2014,170,0,1381,Fred Funk,9
2014,171,0,6034,Marco Dawson,4
2014,172,0,25936,Alex Aragon,2
2014,173,0,10585,Scott McCarron,2
2014,174,0,8375,Paul Stankowski,1
2014,175,0,2239,Scott Verplank,1
2014,176,0,6251,Chris DiMarco,1
2014,177,0,7749,Brett Quigley,1
2014,178,0,32698,Bobby Gates,1
2013,1,0,8793,Tiger Woods,22627
2013,2,0,27649,Brandt Snedeker,15040
2013,3,0,1810,Phil Mickelson,14938
2013,4,0,23108,Matt Kuchar,14928
2013,5,0,25686,Jason Dufner,10832
2013,6,0,33141,Keegan Bradley,10731
2013,7,0,6527,Steve Stricker,10431
2013,8,0,24924,Bill Haas,10354
2013,9,0,24781,Hunter Mahan,10022
2013,10,0,24024,Zach Johnson,9185
2013,11,0,29221,Webb Simpson,9174
2013,12,0,30925,Dustin Johnson,8788
2013,13,0,10809,Jim Furyk,8686
2013,14,0,25804,Bubba Watson,8170
2013,15,0,29420,Billy Horschel,6988
2013,16,0,27214,Kevin Streelman,6894
2013,17,0,32102,Rickie Fowler,6634
2013,18,0,25240,D.A. Points,6557
2013,19,0,27095,Nick Watney,6532
2013,20,0,25818,Scott Piercy,6444
2013,21,0,26289,Boo Weekley,6170
2013,22,0,34046,Jordan Spieth,6080
2013,23,0,34174,John Huh,5709
2013,24,0,34099,Harris English,5548
2013,25,0,24358,Robert Garrigus,5541
2013,26,0,25632,Jimmy Walker,5522
2013,27,0,26596,Ryan Moore,5487
2013,28,0,30110,Kyle Stanley,5384
2013,29,0,21961,Charles Howell III,5265
2013,30,0,23623,Bo Van Pelt,5197
2013,31,0,32150,Michael Thompson,5093
2013,32,0,20104,Ken Duke,4923
2013,33,0,27933,John Merrick,4855
2013,34,0,23320,Ryan Palmer,4592
2013,35,0,30692,Scott Stallings,4536
2013,36,0,30926,Chris Kirk,4518
2013,37,0,12716,Charley Hoffman,4424
2013,38,0,32200,Roberto Castro,4321
2013,39,0,28307,Matt Every,4284
2013,40,0,31323,Gary Woodland,4210
2013,41,0,34360,Patrick Reed,4200
2013,42,0,27963,Chris Stroud,4147
2013,43,0,22913,John Rollins,4144
2013,44,0,23541,Ben Crane,4113
2013,45,0,21878,Mark Wilson,4105
2013,46,0,26679,Kevin Stadler,4071
2013,47,0,32366,Kevin Chappell,4053
2013,48,0,34098,Russell Henley,3950
2013,49,0,26951,Johnson Wagner,3842
2013,50,0,27330,Josh Teater,3836
2013,51,0,23800,Bryce Molder,3836
2013,52,0,19846,Brian Gay,3805
2013,53,0,25834,Daniel Summerhays,3558
2013,54,0,22621,Ben Curtis,3260
2013,55,0,30944,Jason Kokrak,3236
2013,56,0,33419,Cameron Tringale,3235
2013,57,0,32334,Charlie Beljan,3206
2013,58,0,28475,Jeff Overton,3153
2013,59,0,25396,Kevin Na,3121
2013,60,0,2206,David Toms,3113
2013,61,0,31202,William McGirt,3069
2013,62,0,34021,Bud Cauley,3066
2013,63,0,27556,Ted Potter Jr.,3043
2013,64,0,24361,Pat Perez,3014
2013,65,0,29518,Brendan Steele,3006
2013,66,0,27644,Brian Harman,2966
2013,67,0,30750,Tommy Gainey,2837
2013,68,0,23353,J.J. Henry,2822
2013,69,0,1724,Jeff Maggert,2738
2013,70,0,37273,Derek Ernst,2682
2013,71,0,28500,Martin Flores,2647
2013,72,0,24925,Jonathan Byrd,2638
2013,73,0,1320,Bob Estes,2594
2013,74,0,20229,Stewart Cink,2583
2013,75,0,29479,Scott Brown,2503
2013,76,0,10860,Justin Leonard,2447
2013,77,0,23409,James Driscoll,2435
2013,78,0,35139,Richard Lee,2389
2013,79,0,8075,Jerry Kelly,2365
2013,80,0,24507,Jason Bohn,2318
2013,81,0,35539,Luke Guthrie,2268
2013,82,0,10213,Dicky Pride,2250
2013,83,0,24490,George McNeill,2150
2013,84,0,31560,Brian Stuard,2064
2013,85,0,12510,Chad Campbell,1967
2013,86,0,24846,Ricky Barnes,1938
2013,87,0,8725,Tom Gillis,1929
2013,88,0,26476,Chez Reavie,1895
2013,89,0,28780,Nicholas Thompson,1894
2013,90,0,33461,Morgan Hoffmann,1795
2013,91,0,24140,Sean O'Hair,1762
2013,92,0,32448,James Hahn,1707
2013,93,0,27120,Troy Matteson,1705
2013,94,0,24494,Erik Compton,1663
2013,95,0,25900,Lucas Glover,1627
2013,96,0,27466,Spencer Levin,1603
2013,97,0,1706,Davis Love III,1597
2013,98,0,25444,Justin Hicks,1497
2013,99,0,12782,Tim Herron,1453
2013,100,0,22961,David Mathis,1437
2013,101,0,27060,John Mallinger,1421
2013,102,0,30927,Brendon Todd,1421
2013,103,0,23325,Vaughn Taylor,1394
2013,104,0,7867,Woody Austin,1309
2013,105,0,29910,Blake Adams,1285
2013,106,0,23788,D.J. Trahan,1280
2013,107,0,34261,Scott Langley,1264
2013,108,0,30711,Colt Knost,1242
2013,109,0,32698,Bobby Gates,1234
2013,110,0,27141,J.B. Holmes,1210
2013,111,0,28455,Will Claxton,1194
2013,112,0,1766,Billy Mayfair,1110
2013,113,0,31557,Jim Herman,1104
2013,114,0,24227,Justin Bolli,1090
2013,115,0,33418,Shawn Stefani,1050
2013,116,0,23548,Bill Lunde,1036
2013,117,0,26497,Casey Wittenberg,1014
2013,118,0,6573,Brandt Jobe,1008
2013,119,0,1948,Tim Petrovic,985
2013,120,0,34431,Robert Streb,910
2013,121,0,23497,Tag Ridings,882
2013,122,0,28308,Troy Kelly,852
2013,123,0,12652,Cameron Beckman,850
2013,124,0,36884,Ben Kohles,849
2013,125,0,6251,Chris DiMarco,841
2013,126,0,22293,Heath Slocum,827
2013,127,0,21805,Harrison Frazar,752
2013,128,0,20498,Briny Baird,730
2013,129,0,27503,Steve LeBrun,706
2013,130,0,28087,Kris Blanks,693
2013,131,0,22806,Doug LaBelle II,690
2013,132,0,1226,Fred Couples,625
2013,133,0,1249,John Daly,576
2013,134,0,20070,Matt Bettencourt,557
2013,135,0,28135,Aaron Watkins,554
2013,136,0,29720,Andres Gonzales,529
2013,137,0,27129,Luke List,529
2013,138,0,6621,Joe Durant,508
2013,139,0,6595,Kevin Sutherland,469
2013,140,0,1941,Tom Pernice Jr.,457
2013,141,0,1116,Michael Bradley,451
2013,142,0,8931,Glen Day,412
2013,143,0,22295,Darron Stiles,390
2013,144,0,28158,Steve Marino,383
2013,145,0,11123,Chris Couch,345
2013,146,0,6643,Paul Goydos,331
2013,147,0,1577,Lee Janzen,326
2013,148,0,27797,Derek Lamely,324
2013,149,0,21951,Joey Snyder III,311
2013,150,0,21949,Joe Ogilvie,272
2013,151,0,28310,Lee Williams,268
2013,152,0,1797,Rocco Mediate,262
2013,153,0,1473,Todd Hamilton,250
2013,154,0,20127,Chris Riley,242
2013,155,0,2246,Duffy Waldorf,240
2013,156,0,1024,Billy Andrade,228
2013,157,0,8375,Paul Stankowski,216
2013,158,0,23614,Rich Beem,209
2013,159,0,20436,Garrett Willis,204
2013,160,0,1945,Kenny Perry,182
2013,161,0,7457,Steve Flesch,175
2013,162,0,26668,Marc Turnesa,168
2013,163,0,7013,Wes Short Jr.,166
2013,164,0,2239,Scott Verplank,157
2013,165,0,29425,Andrew Svoboda,154
2013,166,0,11032,Frank Lickliter II,149
2013,167,0,10585,Scott McCarron,146
2013,168,0,35901,Paul Haley II,146
2013,169,0,6197,Michael Allen,142
2013,170,0,1161,Mark Calcavecchia,134
2013,171,0,24912,Will MacKenzie,127
2013,172,0,23552,Hank Kuehne,122
2013,173,0,26695,Michael Letzig,120
2013,174,0,33869,Eric Meierdierks,116
2013,175,0,6515,Shaun Micheel,114
2013,176,0,20105,Jeff Gove,107
2013,177,0,1677,Tom Lehman,100
2013,178,0,27796,Joe Affrunti,99
2013,179,0,6332,Neal Lancaster,96
2013,180,0,6034,Marco Dawson,93
2013,181,0,1619,Skip Kendall,90
2013,182,0,2256,Tom Watson,86
2013,183,0,9011,David Duval,83
2013,184,0,10733,Kent Jones,80
2013,185,0,1388,Robert Gamez,73
2013,186,0,1142,Bart Bryant,61
2013,187,0,1928,Corey Pavin,59
2013,188,0,23322,Brett Wetterich,51
2013,189,0,21959,Ted Purdy,50
2013,190,0,1381,Fred Funk,45
2013,191,0,2294,Willie Wood,42
2013,192,0,12602,Dean Wilson,42
2013,193,0,1887,Mark O'Meara,40
2013,194,0,1203,Russ Cochran,38
2013,195,0,29718,Anthony Kim,34
2013,196,0,7749,Brett Quigley,32
2013,197,0,19881,Robert Damron,31
2013,198,0,8385,Omar Uresti,29
2013,199,0,20095,Carl Paulson,27
2013,200,0,22892,Jason Gore,27
2013,201,0,19824,Craig Barlow,27
2013,202,0,6214,Guy Boros,21
2013,203,0,8537,J.P. Hayes,18
2013,204,0,1761,Len Mattiace,17
2013,205,0,2049,Gene Sauers,13
2013,206,0,23048,Eric Axley,7
2013,206,0,1132,Mark Brooks,7
2013,206,0,1707,Steve Lowery,7
2013,209,0,2214,Kirk Triplett,7
2012,1,0,8793,Tiger Woods,6163533
2012,2,0,27649,Brandt Snedeker,5171606
2012,3,0,25686,Jason Dufner,5059704
2012,4,0,24781,Hunter Mahan,4883193
2012,5,0,25804,Bubba Watson,4787397
2012,6,0,24024,Zach Johnson,4504244
2012,7,0,1810,Phil Mickelson,4431021
2012,8,0,29221,Webb Simpson,4163068
2012,9,0,33141,Keegan Bradley,4121058
2012,10,0,23108,Matt Kuchar,4098398
2012,11,0,24924,Bill Haas,3789951
2012,12,0,10809,Jim Furyk,3711805
2012,13,0,27095,Nick Watney,3652224
2012,14,0,6527,Steve Stricker,3596021
2012,15,0,30925,Dustin Johnson,3536220
2012,16,0,23623,Bo Van Pelt,3283509
2012,17,0,24358,Robert Garrigus,3276336
2012,18,0,32102,Rickie Fowler,3066293
2012,19,0,25396,Kevin Na,2899443
2012,20,0,26596,Ryan Moore,2858944
2012,21,0,25818,Scott Piercy,2816339
2012,22,0,34174,John Huh,2692113
2012,23,0,23541,Ben Crane,2518898
2012,24,0,22621,Ben Curtis,2514467
2012,25,0,30110,Kyle Stanley,2458471
2012,26,0,21878,Mark Wilson,2277580
2012,27,0,23800,Bryce Molder,2251649
2012,28,0,26951,Johnson Wagner,2237807
2012,29,0,34021,Bud Cauley,2178479
2012,30,0,28307,Matt Every,1972166
2012,31,0,2206,David Toms,1820828
2012,32,0,22913,John Rollins,1816265
2012,33,0,30750,Tommy Gainey,1795949
2012,34,0,24925,Jonathan Byrd,1779675
2012,35,0,32150,Michael Thompson,1711776
2012,36,0,28475,Jeff Overton,1709080
2012,37,0,25632,Jimmy Walker,1638419
2012,38,0,27466,Spencer Levin,1602765
2012,39,0,26679,Kevin Stadler,1593214
2012,40,0,21961,Charles Howell III,1576045
2012,41,0,23320,Ryan Palmer,1548626
2012,42,0,25240,D.A. Points,1542441
2012,43,0,20104,Ken Duke,1511628
2012,44,0,27556,Ted Potter Jr.,1383170
2012,45,0,32334,Charlie Beljan,1373528
2012,46,0,31202,William McGirt,1333920
2012,47,0,30692,Scott Stallings,1323036
2012,48,0,23353,J.J. Henry,1297802
2012,49,0,33419,Cameron Tringale,1292639
2012,50,0,12716,Charley Hoffman,1292083
2012,51,0,29910,Blake Adams,1285114
2012,52,0,10213,Dicky Pride,1259712
2012,53,0,8725,Tom Gillis,1238058
2012,54,0,24140,Sean O'Hair,1224981
2012,55,0,27120,Troy Matteson,1215041
2012,56,0,30926,Chris Kirk,1197562
2012,57,0,34099,Harris English,1186003
2012,58,0,27141,J.B. Holmes,1179505
2012,59,0,27330,Josh Teater,1170933
2012,60,0,24490,George McNeill,1147991
2012,61,0,27060,John Mallinger,1146852
2012,62,0,27644,Brian Harman,1146448
2012,63,0,27933,John Merrick,1124199
2012,64,0,25834,Daniel Summerhays,1111522
2012,65,0,27214,Kevin Streelman,1080662
2012,66,0,24361,Pat Perez,1064053
2012,67,0,10860,Justin Leonard,1058555
