YEAR,MOVEMENT,PLAYER_ID,PLAYER,TOTAL
2015,0,24925,Jonathan Byrd,240
2015,0,24138,Ian Poulter,240
2015,0,10809,Jim Furyk,238
2015,0,29222,Billy Hurley III,238
2015,0,29289,S.Y. Noh,238
2015,0,26329,Louis Oosthuizen,237
2015,0,26951,Johnson Wagner,236
2015,0,27436,Graham DeLaet,234
2015,0,37273,Derek Ernst,234
2015,0,34358,Jonathan Randolph,232
2015,0,23983,Luke Donald,230
2015,0,24358,Robert Garrigus,229
2015,0,26331,Charl Schwartzel,229
2015,0,25562,Andres Romero,228
2015,0,34130,Sung Joon Park,226
2015,0,25240,D.A. Points,226
2015,0,34256,Andrew Putnam,226
2015,0,21209,Sergio Garcia,221
2015,0,30692,Scott Stallings,216
2015,0,24357,K.J. Choi,212
2015,0,34265,Will Wilcox,211
2015,0,25349,Tim Wilkinson,211
2015,0,20771,Steven Alker,210
2015,0,28307,Matt Every,210
2015,0,36699,Patrick Rodgers,207
2015,0,26476,Chez Reavie,202
2015,0,20766,Padraig Harrington,199
2015,0,20396,Lee Westwood,197
2015,0,6522,Ernie Els,196
2015,0,20691,Greg Owen,195
2015,0,20593,Greg Chalmers,194
2015,0,28023,Byron Smith,189
2015,0,30736,Oscar Fraustro,188
2015,0,2206,David Toms,188
2015,0,23541,Ben Crane,186
2015,0,10860,Justin Leonard,185
2015,0,31193,Jim Renner,185
2015,0,10885,Robert Allenby,184
2015,0,20848,Ángel Cabrera,184
2015,0,33486,Roger Sloan,182
2015,0,24502,Adam Scott,179
2015,0,28132,Tyrone Van Aswegen,177
2015,0,25198,Francesco Molinari,173
2015,0,22293,Heath Slocum,171
2015,0,23048,Eric Axley,169
2015,0,22046,Geoff Ogilvy,163
2015,0,32200,Roberto Castro,159
2015,0,1706,Davis Love III,158
2015,0,25369,Jamie Donaldson,149
2015,0,23548,Bill Lunde,144
2014,0,25632,Jimmy Walker,401
2014,0,27644,Brian Harman,389
2014,0,34046,Jordan Spieth,389
2014,0,21961,Charles Howell III,387
2014,0,30926,Chris Kirk,383
2014,0,30927,Brendon Todd,383
2014,0,24924,Bill Haas,374
2014,0,33419,Cameron Tringale,372
2014,0,32366,Kevin Chappell,367
2014,0,33461,Morgan Hoffmann,366
2014,0,12716,Charley Hoffman,362
2014,0,29479,Scott Brown,361
2014,0,23638,Brendon de Jonge,359
2014,0,27770,Camilo Villegas,353
2014,0,34099,Harris English,349
2014,0,24024,Zach Johnson,347
2014,0,25396,Kevin Na,347
2014,0,25444,Justin Hicks,342
2014,0,27963,Chris Stroud,342
2014,0,28486,Michael Putnam,341
2014,0,20645,John Senden,341
2014,0,25834,Daniel Summerhays,338
2014,0,33141,Keegan Bradley,336
2014,0,26758,David Hearn,336
2014,0,23108,Matt Kuchar,336
2014,0,31323,Gary Woodland,336
2014,0,31202,William McGirt,335
2014,0,23320,Ryan Palmer,334
2014,0,32102,Rickie Fowler,330
2014,0,34098,Russell Henley,325
2014,0,20098,Stuart Appleby,324
2014,0,29420,Billy Horschel,323
2014,0,34261,Scott Langley,323
2014,0,31560,Brian Stuard,322
2014,0,27141,J.B. Holmes,321
2014,0,29289,S.Y. Noh,321
2014,0,26679,Kevin Stadler,321
2014,0,26596,Ryan Moore,319
2014,0,21731,Freddie Jacobson,317
2014,0,25345,Carl Pettersson,317
2014,0,25274,Steven Bowditch,315
2014,0,29221,Webb Simpson,315
2014,0,34360,Patrick Reed,314
2014,0,21753,Brian Davis,313
2014,0,33122,Russell Knox,312
2014,0,32839,Hideki Matsuyama,311
2014,0,35539,Luke Guthrie,310
2014,0,29478,Kevin Kisner,309
2014,0,24846,Ricky Barnes,308
2014,0,28307,Matt Every,308
2014,0,34563,Chesson Hadley,308
2014,0,24358,Robert Garrigus,307
2014,0,29518,Brendan Steele,306
2014,0,20229,Stewart Cink,303
2014,0,27649,Brandt Snedeker,303
2014,0,27436,Graham DeLaet,298
2014,0,20157,Retief Goosen,297
2014,0,29926,Danny Lee,297
2014,0,24781,Hunter Mahan,295
2014,0,24494,Erik Compton,294
2014,0,24490,George McNeill,294
2014,0,29535,Brice Garnett,293
2014,0,8075,Jerry Kelly,293
2014,0,24912,Will MacKenzie,293
2014,0,28237,Rory McIlroy,293
2014,0,30852,Ryo Ishikawa,292
2014,0,25804,Bubba Watson,289
2014,0,24502,Adam Scott,288
2014,0,24361,Pat Perez,286
2014,0,28500,Martin Flores,284
2014,0,26300,Matt Jones,283
2014,0,26851,Marc Leishman,283
2014,0,27330,Josh Teater,283
2014,0,23623,Bo Van Pelt,283
2014,0,27214,Kevin Streelman,281
2014,0,28259,Sangmoon Bae,280
2014,0,33413,Ben Martin,280
2014,0,24507,Jason Bohn,277
2014,0,20593,Greg Chalmers,277
2014,0,23621,Rory Sabbatini,276
2014,0,25191,Gonzalo Fernandez-Castaño,275
2014,0,10809,Jim Furyk,275
2014,0,28475,Jeff Overton,273
2014,0,30110,Kyle Stanley,273
2014,0,29222,Billy Hurley III,272
2014,0,25562,Andres Romero,271
2014,0,32150,Michael Thompson,271
2014,0,28132,Tyrone Van Aswegen,271
2014,0,27933,John Merrick,269
2014,0,6567,Vijay Singh,269
2014,0,24357,K.J. Choi,268
2014,0,1810,Phil Mickelson,266
2014,0,27095,Nick Watney,266
2014,0,10885,Robert Allenby,264
2014,0,23541,Ben Crane,264
2014,0,22046,Geoff Ogilvy,264
2014,0,29425,Andrew Svoboda,264
2014,0,34174,John Huh,263
2014,0,23353,J.J. Henry,262
2014,0,34431,Robert Streb,261
2014,0,20104,Ken Duke,260
2014,0,6522,Ernie Els,259
2014,0,27064,Jhonattan Vegas,259
2014,0,25349,Tim Wilkinson,259
2014,0,22405,Justin Rose,256
2014,0,22371,Aaron Baddeley,255
2014,0,35139,Richard Lee,255
2014,0,34409,David Lingmerth,255
2014,0,20848,Ángel Cabrera,254
2014,0,32448,James Hahn,251
2014,0,32334,Charlie Beljan,250
2014,0,23135,Tim Clark,250
2014,0,26331,Charl Schwartzel,249
2014,0,30944,Jason Kokrak,246
2014,0,30750,Tommy Gainey,245
2014,0,24925,Jonathan Byrd,243
2014,0,22378,Trevor Immelman,242
2014,0,24140,Sean O'Hair,242
2014,0,28780,Nicholas Thompson,242
2014,0,19846,Brian Gay,241
2014,0,24663,Y.E. Yang,241
2014,0,30692,Scott Stallings,240
2014,0,10860,Justin Leonard,239
2014,0,23800,Bryce Molder,239
2014,0,22621,Ben Curtis,238
2014,0,1706,Davis Love III,238
2014,0,34264,Hudson Swafford,237
2014,0,23409,James Driscoll,236
2014,0,27408,Martin Kaymer,236
2014,0,35732,Wes Roach,235
2014,0,22913,John Rollins,235
2014,0,25720,Chad Collins,234
2014,0,37273,Derek Ernst,232
2014,0,30925,Dustin Johnson,231
2014,0,35300,Andrew Loupe,227
2014,0,21209,Sergio Garcia,224
2014,0,25572,Graeme McDowell,224
2014,0,22293,Heath Slocum,223
2014,0,25240,D.A. Points,221
2014,0,2206,David Toms,221
2014,0,20160,Charlie Wi,221
2014,0,32200,Roberto Castro,220
2014,0,26289,Boo Weekley,218
2014,0,27936,Martin Laird,216
2014,0,36689,Brooks Koepka,215
2014,0,21528,Henrik Stenson,214
2014,0,25900,Lucas Glover,213
2014,0,29461,Jamie Lovemark,212
2014,0,27895,Jonas Blixt,211
2014,0,32640,Troy Merritt,211
2014,0,25364,Paul Casey,208
2014,0,27556,Ted Potter Jr.,207
2014,0,20396,Lee Westwood,207
2014,0,24138,Ian Poulter,203
2014,0,33418,Shawn Stefani,197
2014,0,25686,Jason Dufner,196
2014,0,34021,Bud Cauley,192
2014,0,23983,Luke Donald,192
2014,0,27466,Spencer Levin,192
2014,0,10423,Mike Weir,192
2014,0,7867,Woody Austin,191
2014,0,27120,Troy Matteson,191
2014,0,31193,Jim Renner,190
2014,0,35541,John Peterson,187
2014,0,26951,Johnson Wagner,187
2014,0,31557,Jim Herman,184
2014,0,32333,Kevin Tway,182
2014,0,21878,Mark Wilson,179
2014,0,28089,Jason Day,172
2014,0,29740,Brad Fritsch,169
2014,0,12510,Chad Campbell,168
2014,0,1724,Jeff Maggert,161
2014,0,34265,Will Wilcox,160
2014,0,20498,Briny Baird,158
2014,0,26329,Louis Oosthuizen,157
2014,0,26956,Bronson La'Cassie,144
2014,0,28092,D.H. Lee,134
2013,0,23638,Brendon de Jonge,399
2013,0,29420,Billy Horschel,380
2013,0,34099,Harris English,368
2013,0,27436,Graham DeLaet,362
2013,0,28780,Nicholas Thompson,354
2013,0,26289,Boo Weekley,350
2013,0,32200,Roberto Castro,349
2013,0,30926,Chris Kirk,343
2013,0,21753,Brian Davis,339
2013,0,28307,Matt Every,337
2013,0,29221,Webb Simpson,336
2013,0,26758,David Hearn,334
2013,0,23621,Rory Sabbatini,334
2013,0,31323,Gary Woodland,334
2013,0,12716,Charley Hoffman,329
2013,0,1810,Phil Mickelson,329
2013,0,33141,Keegan Bradley,327
2013,0,28259,Sangmoon Bae,325
2013,0,34046,Jordan Spieth,319
2013,0,23108,Matt Kuchar,318
2013,0,25632,Jimmy Walker,316
2013,0,27963,Chris Stroud,315
2013,0,23320,Ryan Palmer,314
2013,0,27649,Brandt Snedeker,314
2013,0,21961,Charles Howell III,312
2013,0,24781,Hunter Mahan,312
2013,0,25240,D.A. Points,310
2013,0,25834,Daniel Summerhays,307
2013,0,10860,Justin Leonard,306
2013,0,27095,Nick Watney,306
2013,0,26679,Kevin Stadler,304
2013,0,26300,Matt Jones,302
2013,0,34360,Patrick Reed,301
2013,0,23800,Bryce Molder,297
2013,0,24024,Zach Johnson,296
2013,0,27214,Kevin Streelman,295
2013,0,34174,John Huh,293
2013,0,27330,Josh Teater,293
2013,0,35539,Luke Guthrie,292
2013,0,28500,Martin Flores,291
2013,0,34098,Russell Henley,289
2013,0,28089,Jason Day,287
2013,0,24924,Bill Haas,287
2013,0,20104,Ken Duke,286
2013,0,27644,Brian Harman,285
2013,0,30750,Tommy Gainey,283
2013,0,28475,Jeff Overton,282
2013,0,30944,Jason Kokrak,281
2013,0,29518,Brendan Steele,281
2013,0,20098,Stuart Appleby,280
2013,0,32366,Kevin Chappell,280
2013,0,24357,K.J. Choi,280
2013,0,29740,Brad Fritsch,280
2013,0,25686,Jason Dufner,276
2013,0,26331,Charl Schwartzel,276
2013,0,25804,Bubba Watson,276
2013,0,30692,Scott Stallings,275
2013,0,10809,Jim Furyk,274
2013,0,33419,Cameron Tringale,274
2013,0,27770,Camilo Villegas,273
2013,0,25818,Scott Piercy,272
2013,0,32448,James Hahn,271
2013,0,25345,Carl Pettersson,268
2013,0,27933,John Merrick,267
2013,0,23409,James Driscoll,266
2013,0,24507,Jason Bohn,265
2013,0,32102,Rickie Fowler,265
2013,0,30925,Dustin Johnson,264
2013,0,22913,John Rollins,263
2013,0,20160,Charlie Wi,263
2013,0,19846,Brian Gay,261
2013,0,25444,Justin Hicks,260
2013,0,20593,Greg Chalmers,259
2013,0,31202,William McGirt,258
2013,0,20645,John Senden,258
2013,0,35139,Richard Lee,256
2013,0,20848,Ángel Cabrera,254
2013,0,24361,Pat Perez,254
2013,0,26851,Marc Leishman,252
2013,0,33461,Morgan Hoffmann,250
2013,0,8075,Jerry Kelly,250
2013,0,20229,Stewart Cink,249
2013,0,24494,Erik Compton,249
2013,0,34409,David Lingmerth,249
2013,0,12510,Chad Campbell,245
2013,0,23353,J.J. Henry,245
2013,0,26596,Ryan Moore,245
2013,0,24358,Robert Garrigus,244
2013,0,26476,Chez Reavie,244
2013,0,8793,Tiger Woods,244
2013,0,25274,Steven Bowditch,241
2013,0,21528,Henrik Stenson,241
2013,0,27895,Jonas Blixt,240
2013,0,22806,Doug LaBelle II,238
2013,0,20691,Greg Owen,238
2013,0,31560,Brian Stuard,238
2013,0,22405,Justin Rose,237
2013,0,34431,Robert Streb,237
2013,0,23623,Bo Van Pelt,237
2013,0,20396,Lee Westwood,237
2013,0,30163,Henrik Norlander,236
2013,0,34261,Scott Langley,232
2013,0,22371,Aaron Baddeley,231
2013,0,28679,Fabián Gómez,230
2013,0,29289,S.Y. Noh,229
2013,0,21209,Sergio Garcia,227
2013,0,30110,Kyle Stanley,227
2013,0,36884,Ben Kohles,225
2013,0,24490,George McNeill,225
2013,0,24502,Adam Scott,225
2013,0,30852,Ryo Ishikawa,224
2013,0,28092,D.H. Lee,224
2013,0,24846,Ricky Barnes,223
2013,0,21099,David Lynn,223
2013,0,1320,Bob Estes,221
2013,0,25900,Lucas Glover,220
2013,0,10213,Dicky Pride,220
2013,0,22056,Cameron Percy,219
2013,0,25562,Andres Romero,219
2013,0,27936,Martin Laird,217
2013,0,22961,David Mathis,217
2013,0,23983,Luke Donald,216
2013,0,28237,Rory McIlroy,216
2013,0,23497,Tag Ridings,216
2013,0,34021,Bud Cauley,215
2013,0,29479,Scott Brown,211
2013,0,1724,Jeff Maggert,211
2013,0,27503,Steve LeBrun,210
2013,0,33418,Shawn Stefani,209
2013,0,32334,Charlie Beljan,207
2013,0,27556,Ted Potter Jr.,207
2013,0,27129,Luke List,205
2013,0,6522,Ernie Els,202
2013,0,27120,Troy Matteson,201
2013,0,21731,Freddie Jacobson,200
2013,0,26497,Casey Wittenberg,199
2013,0,30711,Colt Knost,196
2013,0,28455,Will Claxton,195
2013,0,22378,Trevor Immelman,194
2013,0,6527,Steve Stricker,194
2013,0,23135,Tim Clark,193
2013,0,8725,Tom Gillis,193
2013,0,10423,Mike Weir,193
2013,0,24399,Scott Gardiner,191
2013,0,31557,Jim Herman,191
2013,0,32150,Michael Thompson,191
2013,0,27408,Martin Kaymer,187
2013,0,6573,Brandt Jobe,186
2013,0,23541,Ben Crane,183
2013,0,6567,Vijay Singh,181
2013,0,24227,Justin Bolli,179
2013,0,37273,Derek Ernst,179
2013,0,25336,Alistair Presnell,179
2013,0,28310,Lee Williams,179
2013,0,24663,Y.E. Yang,179
2013,0,22046,Geoff Ogilvy,178
2013,0,23325,Vaughn Taylor,174
2013,0,22621,Ben Curtis,171
2013,0,24138,Ian Poulter,171
2013,0,26951,Johnson Wagner,170
2013,0,10885,Robert Allenby,168
2013,0,24140,Sean O'Hair,167
2013,0,19970,Robert Karlsson,162
2013,0,6004,Stephen Ames,160
2013,0,23788,D.J. Trahan,160
2013,0,1116,Michael Bradley,158
2013,0,20443,Jin Park,156
2013,0,21878,Mark Wilson,155
2013,0,28135,Aaron Watkins,152
2013,0,25572,Graeme McDowell,150
2013,0,2206,David Toms,149
2013,0,22295,Darron Stiles,148
2013,0,20766,Padraig Harrington,145
2013,0,22792,Peter Hanson,144
2013,0,33869,Eric Meierdierks,144
2013,0,20572,Rod Pampling,141
2013,0,12782,Tim Herron,139
2013,0,29425,Andrew Svoboda,138
2013,0,23452,Nicolas Colsaerts,136
2013,0,32698,Bobby Gates,126
2012,0,23638,Brendon de Jonge,425
2012,0,29910,Blake Adams,393
2012,0,28475,Jeff Overton,388
2012,0,20104,Ken Duke,382
2012,0,25632,Jimmy Walker,375
2012,0,25818,Scott Piercy,366
2012,0,34174,John Huh,361
2012,0,29289,S.Y. Noh,357
2012,0,28455,Will Claxton,356
2012,0,24024,Zach Johnson,356
2012,0,6567,Vijay Singh,356
2012,0,34099,Harris English,355
2012,0,24358,Robert Garrigus,353
2012,0,34021,Bud Cauley,352
2012,0,27330,Josh Teater,349
2012,0,26596,Ryan Moore,347
2012,0,30750,Tommy Gainey,345
2012,0,27644,Brian Harman,345
2012,0,33141,Keegan Bradley,344
2012,0,25345,Carl Pettersson,340
2012,0,27095,Nick Watney,338
2012,0,20691,Greg Owen,334
2012,0,28500,Martin Flores,333
2012,0,30926,Chris Kirk,332
2012,0,23623,Bo Van Pelt,327
2012,0,26758,David Hearn,326
2012,0,25686,Jason Dufner,325
2012,0,31202,William McGirt,324
2012,0,21961,Charles Howell III,323
2012,0,27120,Troy Matteson,323
2012,0,12716,Charley Hoffman,321
2012,0,23320,Ryan Palmer,319
2012,0,21753,Brian Davis,317
2012,0,25240,D.A. Points,317
2012,0,27141,J.B. Holmes,315
2012,0,27649,Brandt Snedeker,313
2012,0,1810,Phil Mickelson,312
2012,0,29221,Webb Simpson,312
2012,0,32200,Roberto Castro,311
2012,0,24140,Sean O'Hair,311
2012,0,33419,Cameron Tringale,309
2012,0,28307,Matt Every,308
2012,0,24846,Ricky Barnes,307
2012,0,27214,Kevin Streelman,303
2012,0,26951,Johnson Wagner,300
2012,0,23204,Gary Christian,298
2012,0,24361,Pat Perez,298
2012,0,23108,Matt Kuchar,297
2012,0,31558,J.J. Killeen,296
2012,0,23621,Rory Sabbatini,296
2012,0,30110,Kyle Stanley,296
2012,0,20160,Charlie Wi,295
2012,0,20593,Greg Chalmers,292
2012,0,32102,Rickie Fowler,292
2012,0,19846,Brian Gay,292
2012,0,20645,John Senden,291
2012,0,32366,Kevin Chappell,290
2012,0,26679,Kevin Stadler,286
2012,0,23409,James Driscoll,285
2012,0,8075,Jerry Kelly,285
2012,0,8725,Tom Gillis,284
2012,0,23325,Vaughn Taylor,284
2012,0,27770,Camilo Villegas,284
2012,0,12782,Tim Herron,282
2012,0,24781,Hunter Mahan,282
2012,0,24490,George McNeill,282
2012,0,22293,Heath Slocum,282
2012,0,27963,Chris Stroud,282
2012,0,12510,Chad Campbell,281
2012,0,28259,Sangmoon Bae,280
2012,0,23541,Ben Crane,280
2012,0,26851,Marc Leishman,280
2012,0,27933,John Merrick,280
2012,0,25396,Kevin Na,279
2012,0,25834,Daniel Summerhays,279
2012,0,23353,J.J. Henry,278
2012,0,22913,John Rollins,278
2012,0,32150,Michael Thompson,278
2012,0,32698,Bobby Gates,275
2012,0,1724,Jeff Maggert,275
2012,0,10809,Jim Furyk,273
2012,0,27895,Jonas Blixt,272
2012,0,1766,Billy Mayfair,272
2012,0,27436,Graham DeLaet,270
2012,0,27936,Martin Laird,270
2012,0,23548,Bill Lunde,270
2012,0,20572,Rod Pampling,270
2012,0,27064,Jhonattan Vegas,270
2012,0,24924,Bill Haas,268
2012,0,29476,Kyle Reifers,268
2012,0,33120,Mark Anderson,266
2012,0,6527,Steve Stricker,266
2012,0,8793,Tiger Woods,266
2012,0,6251,Chris DiMarco,265
2012,0,12652,Cameron Beckman,264
2012,0,27466,Spencer Levin,264
2012,0,30692,Scott Stallings,264
2012,0,24494,Erik Compton,262
2012,0,23800,Bryce Molder,261
2012,0,26476,Chez Reavie,260
2012,0,20070,Matt Bettencourt,254
2012,0,22961,David Mathis,254
2012,0,22371,Aaron Baddeley,253
2012,0,1320,Bob Estes,253
2012,0,29926,Danny Lee,252
2012,0,24507,Jason Bohn,251
2012,0,6522,Ernie Els,251
2012,0,30925,Dustin Johnson,251
2012,0,22046,Geoff Ogilvy,251
2012,0,22405,Justin Rose,251
2012,0,25804,Bubba Watson,251
2012,0,23718,Nathan Green,250
2012,0,27556,Ted Potter Jr.,249
2012,0,30944,Jason Kokrak,248
2012,0,35139,Richard Lee,247
2012,0,23542,Tommy Biershenk,246
2012,0,21350,Ryuji Imada,246
2012,0,10885,Robert Allenby,245
2012,0,30711,Colt Knost,240
2012,0,22378,Trevor Immelman,238
2012,0,26329,Louis Oosthuizen,238
2012,0,21878,Mark Wilson,237
2012,0,27060,John Mallinger,235
2012,0,20623,Gavin Coles,234
2012,0,10860,Justin Leonard,233
2012,0,30927,Brendon Todd,233
2012,0,1706,Davis Love III,232
2012,0,24925,Jonathan Byrd,231
2012,0,28093,Miguel Angel Carballo,231
2012,0,24357,K.J. Choi,231
2012,0,20098,Stuart Appleby,229
2012,0,28237,Rory McIlroy,227
2012,0,23788,D.J. Trahan,227
2012,0,26289,Boo Weekley,227
2012,0,21407,Arjun Atwal,226
2012,0,22348,Nick O'Hern,226
2012,0,33122,Russell Knox,225
2012,0,31323,Gary Woodland,224
2012,0,22621,Ben Curtis,222
2012,0,20766,Padraig Harrington,221
2012,0,29518,Brendan Steele,221
2012,0,29479,Scott Brown,220
2012,0,24502,Adam Scott,219
2012,0,23983,Luke Donald,218
2012,0,1797,Rocco Mediate,218
2012,0,25562,Andres Romero,215
2012,0,24604,Hunter Haas,212
2012,0,20574,Mathew Goggin,211
2012,0,29478,Kevin Kisner,210
2012,0,32334,Charlie Beljan,209
2012,0,28087,Kris Blanks,209
2012,0,11123,Chris Couch,209
2012,0,20396,Lee Westwood,208
2012,0,29420,Billy Horschel,207
2012,0,27974,Sung Kang,207
2012,0,20229,Stewart Cink,206
2012,0,27302,Garth Mulroy,206
2012,0,27797,Derek Lamely,205
2012,0,21209,Sergio Garcia,204
2012,0,25572,Graeme McDowell,204
2012,0,24663,Y.E. Yang,203
2012,0,1116,Michael Bradley,200
2012,0,28089,Jason Day,200
2012,0,10213,Dicky Pride,199
2012,0,28308,Troy Kelly,197
2012,0,2206,David Toms,196
2012,0,26331,Charl Schwartzel,195
2012,0,29222,Billy Hurley III,194
2012,0,19970,Robert Karlsson,194
2012,0,6034,Marco Dawson,192
2012,0,21731,Freddie Jacobson,191
2012,0,24138,Ian Poulter,191
2012,0,6573,Brandt Jobe,187
2012,0,21528,Henrik Stenson,185
2012,0,26287,Roland Thatcher,185
2012,0,24940,Edward Loar,183
2012,0,23135,Tim Clark,182
2012,0,20850,Daniel Chopra,177
2012,0,21805,Harrison Frazar,176
2012,0,1941,Tom Pernice Jr.,175
2012,0,25457,Alexandre Rocha,174
2012,0,20848,Ángel Cabrera,169
2012,0,26300,Matt Jones,169
2012,0,22548,Patrick Sheehan,169
2012,0,1249,John Daly,167
2012,0,6036,Scott Dunlap,165
2012,0,23903,Stephen Gangluff,163
2012,0,6004,Stephen Ames,161
2012,0,25892,Steve Wheatcroft,159
2012,0,30852,Ryo Ishikawa,154
2012,0,22582,Kyle Thompson,151
2011,0,29910,Blake Adams,433
2011,0,29221,Webb Simpson,415
2011,0,27466,Spencer Levin,405
2011,0,23638,Brendon de Jonge,397
2011,0,30750,Tommy Gainey,393
2011,0,21753,Brian Davis,392
2011,0,30110,Kyle Stanley,392
2011,0,33419,Cameron Tringale,381
2011,0,6573,Brandt Jobe,378
2011,0,27330,Josh Teater,377
2011,0,21961,Charles Howell III,375
2011,0,12716,Charley Hoffman,368
2011,0,31323,Gary Woodland,368
2011,0,24781,Hunter Mahan,361
2011,0,25345,Carl Pettersson,357
2011,0,24604,Hunter Haas,354
2011,0,20645,John Senden,352
2011,0,26476,Chez Reavie,349
2011,0,23108,Matt Kuchar,347
2011,0,12510,Chad Campbell,346
2011,0,21731,Freddie Jacobson,346
2011,0,31202,William McGirt,343
2011,0,24924,Bill Haas,341
2011,0,23548,Bill Lunde,339
2011,0,1766,Billy Mayfair,337
2011,0,33141,Keegan Bradley,336
2011,0,32102,Rickie Fowler,331
2011,0,25274,Steven Bowditch,330
2011,0,30926,Chris Kirk,330
2011,0,19846,Brian Gay,328
2011,0,27120,Troy Matteson,328
2011,0,25240,D.A. Points,323
2011,0,26679,Kevin Stadler,323
2011,0,21407,Arjun Atwal,322
2011,0,25396,Kevin Na,322
2011,0,23623,Bo Van Pelt,322
2011,0,24358,Robert Garrigus,321
2011,0,27649,Brandt Snedeker,321
2011,0,27064,Jhonattan Vegas,321
2011,0,23621,Rory Sabbatini,320
2011,0,28475,Jeff Overton,318
2011,0,23353,J.J. Henry,316
2011,0,27095,Nick Watney,316
2011,0,28087,Kris Blanks,315
2011,0,22371,Aaron Baddeley,314
2011,0,6251,Chris DiMarco,314
2011,0,29518,Brendan Steele,314
2011,0,27214,Kevin Streelman,313
2011,0,7457,Steve Flesch,311
2011,0,23325,Vaughn Taylor,310
2011,0,27963,Chris Stroud,309
2011,0,25804,Bubba Watson,309
2011,0,23800,Bryce Molder,308
2011,0,22348,Nick O'Hern,307
2011,0,22913,John Rollins,307
2011,0,2206,David Toms,307
2011,0,25562,Andres Romero,304
2011,0,20160,Charlie Wi,304
2011,0,23788,D.J. Trahan,303
2011,0,12782,Tim Herron,302
2011,0,26851,Marc Leishman,302
2011,0,22293,Heath Slocum,299
2011,0,30925,Dustin Johnson,298
2011,0,1948,Tim Petrovic,298
2011,0,28679,Fabián Gómez,297
2011,0,26758,David Hearn,297
2011,0,1810,Phil Mickelson,297
2011,0,6567,Vijay Singh,295
2011,0,30692,Scott Stallings,295
2011,0,6527,Steve Stricker,295
2011,0,28089,Jason Day,293
2011,0,27936,Martin Laird,293
2011,0,21878,Mark Wilson,293
2011,0,23320,Ryan Palmer,292
2011,0,24925,Jonathan Byrd,291
2011,0,25818,Scott Piercy,291
2011,0,10885,Robert Allenby,290
2011,0,20070,Matt Bettencourt,289
2011,0,23497,Tag Ridings,288
2011,0,20593,Greg Chalmers,287
2011,0,25686,Jason Dufner,287
2011,0,24361,Pat Perez,287
2011,0,10809,Jim Furyk,285
2011,0,21350,Ryuji Imada,285
2011,0,22961,David Mathis,285
2011,0,31401,Zack Miller,285
2011,0,23983,Luke Donald,284
2011,0,8075,Jerry Kelly,284
2011,0,28158,Steve Marino,284
2011,0,22405,Justin Rose,284
2011,0,11123,Chris Couch,278
2011,0,32150,Michael Thompson,278
2011,0,24024,Zach Johnson,275
2011,0,8375,Paul Stankowski,275
2011,0,30946,Alex Prugh,274
2011,0,25632,Jimmy Walker,274
2011,0,26596,Ryan Moore,271
2011,0,25900,Lucas Glover,270
2011,0,32698,Bobby Gates,269
2011,0,6643,Paul Goydos,269
2011,0,22378,Trevor Immelman,269
2011,0,21949,Joe Ogilvie,268
2011,0,26951,Johnson Wagner,268
2011,0,33413,Ben Martin,267
2011,0,24507,Jason Bohn,266
2011,0,23718,Nathan Green,266
2011,0,29420,Billy Horschel,264
2011,0,24846,Ricky Barnes,262
2011,0,26881,Jarrod Lyle,262
2011,0,32366,Kevin Chappell,261
2011,0,24357,K.J. Choi,259
2011,0,27933,John Merrick,257
2011,0,20229,Stewart Cink,255
2011,0,23409,James Driscoll,255
2011,0,1116,Michael Bradley,254
2011,0,23541,Ben Crane,254
2011,0,22046,Geoff Ogilvy,253
2011,0,12652,Cameron Beckman,252
2011,0,29718,Anthony Kim,252
2011,0,24490,George McNeill,249
2011,0,26300,Matt Jones,248
2011,0,20572,Rod Pampling,248
2011,0,26289,Boo Weekley,248
2011,0,35087,Bio Kim,247
2011,0,20436,Garrett Willis,247
2011,0,10733,Kent Jones,245
2011,0,34255,Joseph Bramlett,243
2011,0,30711,Colt Knost,243
2011,0,10860,Justin Leonard,243
2011,0,20127,Chris Riley,242
2011,0,1706,Davis Love III,241
2011,0,6004,Stephen Ames,236
2011,0,23673,Michael Connell,235
2011,0,27770,Camilo Villegas,229
2011,0,31557,Jim Herman,228
2011,0,6522,Ernie Els,227
2011,0,1577,Lee Janzen,226
2011,0,6515,Shaun Micheel,225
2011,0,9011,David Duval,224
2011,0,31193,Jim Renner,224
2011,0,24502,Adam Scott,224
2011,0,24140,Sean O'Hair,223
2011,0,29478,Kevin Kisner,222
2011,0,10505,Shane Bertsch,219
2011,0,28486,Michael Putnam,219
2011,0,26287,Roland Thatcher,219
2011,0,6621,Joe Durant,217
2011,0,27797,Derek Lamely,217
2011,0,27141,J.B. Holmes,216
2011,0,24290,D.J. Brigman,215
2011,0,24980,Scott Gutschewski,214
2011,0,28620,Aron Price,214
2011,0,10585,Scott McCarron,213
2011,0,22621,Ben Curtis,211
2011,0,7867,Woody Austin,210
2011,0,20098,Stuart Appleby,209
2011,0,20498,Briny Baird,209
2011,0,27974,Sung Kang,208
2011,0,19970,Robert Karlsson,208
2011,0,33911,Nate Smith,208
2011,0,21209,Sergio Garcia,207
2011,0,25834,Daniel Summerhays,207
2011,0,24663,Y.E. Yang,206
2011,0,20472,Alex Cejka,203
2011,0,26331,Charl Schwartzel,203
2011,0,29720,Andres Gonzales,200
2011,0,25457,Alexandre Rocha,200
2011,0,27939,Matt McQuillan,199
