YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
2020,6,32757,Patton Kizzire,"53' 9""",6346.083,118,-21
2020,6,49298,Kramer Hickok,"53' 10""",6186.167,115,-15
2020,6,35461,Beau Hossler,"54' 0""",8482.75,157,-23
2020,6,33419,Cameron Tringale,"54' 1""",8548.583,158,-18
2020,6,29535,Brice Garnett,"54' 3""",6614.583,122,-17
2020,6,39997,Corey Conners,"54' 4""",11309.75,208,-27
2020,6,33490,Bo Hoag,"54' 4""",7719.917,142,-31
2020,6,27349,Alex Noren,"54' 4""",7176.333,132,-13
2020,6,33597,Harry Higgs,"54' 5""",11422.75,210,-31
2020,6,26596,Ryan Moore,"54' 8""",5354.833,98,-15
2020,6,32254,Xinjun Zhang,"54' 8""",10333.833,189,-18
2020,6,49766,Hank Lebioda,"54' 10""",6852.667,125,-20
2020,6,51894,Vince Whaley,"54' 10""",4111.333,75,-20
2020,6,27963,Chris Stroud,"54' 11""",5158.25,94,-13
2020,6,33449,Zack Sucher,"55' 4""",4202.25,76,-16
2020,6,51766,Wyndham Clark,"55' 8""",7681.583,138,-17
2020,6,23623,Bo Van Pelt,"55' 8""",4232.75,76,-15
2020,6,24924,Bill Haas,"56' 7""",5602.917,99,-6
2020,7,22371,Aaron Baddeley,"57' 6""",5984.25,104,-11
2020,7,21961,Charles Howell III,"57' 10""",7924.75,137,-27
2020,7,35617,Martin Trainer,"58' 2""",5638.583,97,-15
2020,7,35732,Wes Roach,"58' 6""",4327.917,74,2
2020,8,27649,Brandt Snedeker,"59' 9""",9196.667,154,-18
2020,8,34256,Andrew Putnam,"59' 10""",5087.917,85,-3
2020,8,26758,David Hearn,"62' 3""",6414.417,103,-4
2019,0,31323,Gary Woodland,"43' 3""",9295.333,215,-51
2019,0,30911,Tommy Fleetwood,"43' 10""",7669.667,175,-38
2019,0,34563,Chesson Hadley,"43' 11""",8384.25,191,-30
2019,0,33399,Adam Hadwin,"43' 11""",9573.833,218,-49
2019,0,34363,Tyrrell Hatton,"43' 11""",6460.5,147,-20
2019,0,39975,Michael Kim,"43' 11""",5534.167,126,-8
2019,0,46601,Trey Mullinax,"44' 5""",7552.583,170,-47
2019,0,29268,Bronson Burgoon,"44' 6""",6501.417,146,-26
2019,0,46402,Talor Gooch,"44' 7""",6733.0,151,-47
2019,0,36689,Brooks Koepka,"45' 0""",8998.0,200,-44
2019,0,32102,Rickie Fowler,"45' 2""",9117.0,202,-42
2019,0,47856,Seth Reeves,"45' 3""",7064.333,156,-20
2019,0,33141,Keegan Bradley,"45' 4""",10372.833,229,-34
2019,0,26851,Marc Leishman,"45' 4""",8613.25,190,-33
2019,0,33448,Justin Thomas,"45' 5""",7948.5,175,-47
2019,0,32839,Hideki Matsuyama,"45' 6""",11187.917,246,-58
2019,0,24502,Adam Scott,"45' 7""",6610.583,145,-51
2019,0,28237,Rory McIlroy,"45' 9""",9372.667,205,-59
2019,0,48081,Xander Schauffele,"45' 10""",8109.25,177,-49
2019,0,46501,Ollie Schniederjans,"46' 0""",7312.083,159,-31
2019,0,30944,Jason Kokrak,"46' 1""",11020.417,239,-68
2019,0,27095,Nick Watney,"46' 2""",9599.917,208,-49
2019,0,27644,Brian Harman,"46' 3""",10772.0,233,-49
2019,0,34098,Russell Henley,"46' 3""",8885.167,192,-26
2019,0,39977,Max Homa,"46' 3""",9381.167,203,-45
2019,0,40115,Adam Svensson,"46' 3""",7767.083,168,-38
2019,0,35532,Tom Hoge,"46' 5""",10073.667,217,-46
2019,0,37275,Sam Ryder,"46' 5""",8731.833,188,-50
2019,0,29725,Tony Finau,"46' 7""",9223.583,198,-50
2019,0,27129,Luke List,"46' 7""",7552.917,162,-35
2019,0,1810,Phil Mickelson,"46' 7""",6993.25,150,-7
2019,0,22405,Justin Rose,"46' 7""",8342.833,179,-50
2019,0,29221,Webb Simpson,"46' 7""",12435.417,267,-66
2019,0,30110,Kyle Stanley,"46' 7""",9275.75,199,-29
2019,0,30946,Alex Prugh,"46' 10""",8341.917,178,-28
2019,0,26476,Chez Reavie,"46' 10""",11752.167,251,-32
2019,0,24024,Zach Johnson,"47' 1""",8765.083,186,-25
2019,0,28775,Nate Lashley,"47' 1""",9139.583,194,-35
2019,0,21528,Henrik Stenson,"47' 1""",9507.417,202,-26
2019,0,37189,Harold Varner III,"47' 1""",10640.167,226,-43
2019,0,35450,Patrick Cantlay,"47' 2""",8072.0,171,-31
2019,0,35891,Cameron Smith,"47' 3""",7699.25,163,-21
2019,0,40026,Daniel Berger,"47' 4""",9370.167,198,-39
2019,0,27936,Martin Laird,"47' 5""",11520.75,243,-62
2019,0,32640,Troy Merritt,"47' 5""",9063.833,191,-64
2019,0,37340,Chase Wright,"47' 5""",8060.583,170,-35
2019,0,30925,Dustin Johnson,"47' 7""",8322.167,175,-39
2019,0,32757,Patton Kizzire,"47' 7""",8084.0,170,-30
2019,0,49964,Aaron Wise,"47' 7""",9709.5,204,-36
2019,0,27141,J.B. Holmes,"47' 8""",6862.917,144,-24
2019,0,45486,Joaquin Niemann,"47' 8""",12013.0,252,-49
2019,0,26329,Louis Oosthuizen,"47' 8""",8586.75,180,-20
2019,0,29479,Scott Brown,"47' 9""",10319.417,216,-41
2019,0,46970,Jon Rahm,"47' 9""",9118.75,191,-59
2019,0,25364,Paul Casey,"47' 10""",9618.917,201,-37
2019,0,34076,Joel Dahmen,"47' 10""",10768.167,225,-42
2019,0,33122,Russell Knox,"47' 10""",8608.833,180,-30
2019,0,49771,J.T. Poston,"47' 10""",13162.917,275,-50
2019,0,29518,Brendan Steele,"47' 10""",7363.917,154,-43
2019,0,27330,Josh Teater,"47' 10""",7894.667,165,-27
2019,0,10809,Jim Furyk,"47' 11""",8775.917,183,-28
2019,0,29974,Branden Grace,"48' 0""",7007.917,146,-28
2019,0,39954,Cody Gribble,"48' 0""",7108.167,148,-32
2019,0,33667,Carlos Ortiz,"48' 0""",11613.25,242,-48
2019,0,35421,Brandon Harkins,"48' 1""",9227.333,192,-42
2019,0,29478,Kevin Kisner,"48' 1""",11979.5,249,-49
2019,0,39546,Keith Mitchell,"48' 1""",9620.25,200,-45
2019,0,33486,Roger Sloan,"48' 1""",9904.75,206,-26
2019,0,23320,Ryan Palmer,"48' 2""",7128.667,148,-10
2019,0,24138,Ian Poulter,"48' 2""",7031.833,146,-35
2019,0,27895,Jonas Blixt,"48' 3""",9462.75,196,-45
2019,0,49298,Kramer Hickok,"48' 3""",8729.0,181,-24
2019,0,12716,Charley Hoffman,"48' 3""",7041.917,146,-20
2019,0,24361,Pat Perez,"48' 3""",7571.583,157,-18
2019,0,23325,Vaughn Taylor,"48' 5""",12444.167,257,-53
2019,0,47959,Bryson DeChambeau,"48' 6""",10918.583,225,-50
2019,0,27974,Sung Kang,"48' 6""",10527.75,217,-61
2019,0,21209,Sergio Garcia,"48' 7""",6409.5,132,-32
2019,0,27349,Alex Noren,"48' 7""",6067.917,125,-24
2019,0,32139,Danny Willett,"48' 7""",8206.083,169,-17
2019,0,33948,Byeong Hun An,"48' 8""",10223.25,210,-44
2019,0,23621,Rory Sabbatini,"48' 8""",12111.583,249,-60
2019,0,49303,Anders Albertson,"48' 9""",7999.333,164,-23
2019,0,37454,Whee Kim,"48' 11""",6208.833,127,-27
2019,0,33418,Shawn Stefani,"48' 11""",9394.667,192,-40
2019,0,19803,Ryan Armour,"49' 0""",10977.917,224,-20
2019,0,46435,Austin Cook,"49' 0""",8716.583,178,-43
2019,0,49766,Hank Lebioda,"49' 0""",9306.0,190,-40
2019,0,49960,Sepp Straka,"49' 0""",9949.417,203,-51
2019,0,31560,Brian Stuard,"49' 0""",11615.25,237,-37
2019,0,28089,Jason Day,"49' 1""",7707.75,157,-30
2019,0,25686,Jason Dufner,"49' 2""",8695.417,177,-30
2019,0,39997,Corey Conners,"49' 3""",9945.417,202,-24
2019,0,32150,Michael Thompson,"49' 3""",10842.833,220,-45
2019,0,45526,Abraham Ancer,"49' 5""",11958.25,242,-33
2019,0,52372,Cameron Champ,"49' 5""",8598.583,174,-17
2019,0,40098,Matt Fitzpatrick,"49' 5""",6569.75,133,-14
2019,0,25900,Lucas Glover,"49' 5""",13776.583,279,-70
2019,0,29926,Danny Lee,"49' 5""",10830.083,219,-35
2019,0,47128,Richy Werenski,"49' 5""",11017.417,223,-51
2019,0,25198,Francesco Molinari,"49' 6""",8467.583,171,-17
2019,0,29484,Peter Uihlein,"49' 6""",7814.667,158,-19
2019,0,29970,Dylan Frittelli,"49' 8""",11182.25,225,-37
2019,0,21731,Freddie Jacobson,"49' 11""",5243.75,105,-12
2019,0,35449,Adam Long,"49' 11""",10936.833,219,-32
2019,0,36799,Stephan Jaeger,"50' 0""",8605.417,172,-44
2019,0,34360,Patrick Reed,"50' 1""",13068.417,261,-56
2019,0,29223,Sam Saunders,"50' 1""",10571.25,211,-44
2019,0,34264,Hudson Swafford,"50' 1""",6710.833,134,-26
2019,0,31646,Emiliano Grillo,"50' 2""",9136.833,182,-35
2019,0,26758,David Hearn,"50' 3""",5378.0,107,-8
2019,0,29908,C.T. Pan,"50' 3""",9599.167,191,-40
2019,0,35732,Wes Roach,"50' 3""",7785.917,155,-50
2019,0,36699,Patrick Rodgers,"50' 4""",6439.333,128,-30
2019,0,25804,Bubba Watson,"50' 4""",8205.833,163,-41
2019,0,34021,Bud Cauley,"50' 5""",11789.5,234,-68
2019,0,34431,Robert Streb,"50' 5""",9875.167,196,-32
2019,0,30692,Scott Stallings,"50' 6""",10802.417,214,-51
2019,0,34261,Scott Langley,"50' 7""",10122.583,200,-12
2019,0,33419,Cameron Tringale,"50' 8""",8207.5,162,-32
2019,0,35506,Mackenzie Hughes,"50' 9""",9749.833,192,-21
2019,0,28252,Seamus Power,"50' 9""",7864.583,155,-38
2019,0,34256,Andrew Putnam,"50' 10""",8742.833,172,-22
2019,0,47504,Sam Burns,"50' 11""",10542.833,207,-47
2019,0,36852,Jim Knous,"50' 11""",5701.917,112,-6
2019,0,27963,Chris Stroud,"51' 0""",8157.833,160,-10
2019,0,27064,Jhonattan Vegas,"51' 1""",8532.417,167,-28
2019,0,48822,Sebastián Muñoz,"51' 2""",10181.75,199,-40
2019,0,24924,Bill Haas,"51' 3""",10257.167,200,-46
2019,0,47990,Kyle Jones,"51' 3""",9276.417,181,-25
2019,0,25572,Graeme McDowell,"51' 3""",8914.75,174,-20
2019,0,25632,Jimmy Walker,"51' 3""",8711.333,170,-22
2019,0,34466,Peter Malnati,"51' 4""",11183.333,218,-36
2019,0,29535,Brice Garnett,"51' 5""",10696.5,208,-30
2019,0,28679,Fabián Gómez,"51' 5""",8222.25,160,-23
2019,0,32200,Roberto Castro,"51' 6""",11015.75,214,-40
2019,0,37455,Si Woo Kim,"51' 6""",9887.417,192,-40
2019,0,45157,Cam Davis,"51' 8""",8685.917,168,-24
2019,0,32058,José de Jesús Rodríguez,"51' 8""",7290.417,141,-15
2019,0,35879,Kelly Kraft,"51' 10""",10317.417,199,-15
2019,0,27649,Brandt Snedeker,"51' 10""",14817.167,286,-51
2019,0,24925,Jonathan Byrd,"51' 11""",5607.917,108,-7
2019,0,23108,Matt Kuchar,"51' 11""",11985.083,231,-38
2019,0,34046,Jordan Spieth,"51' 11""",9756.0,188,-43
2019,0,26951,Johnson Wagner,"52' 0""",8584.417,165,-33
2019,0,51766,Wyndham Clark,"52' 1""",10577.833,203,-49
2019,0,21961,Charles Howell III,"52' 1""",12809.083,246,-52
2019,0,33410,Andrew Landry,"52' 1""",10518.417,202,-31
2019,0,25818,Scott Piercy,"52' 2""",11947.5,229,-45
2019,0,30786,Brady Schnell,"52' 3""",6221.917,119,-2
2019,0,28259,Sangmoon Bae,"52' 4""",7165.417,137,-16
2019,0,20472,Alex Cejka,"52' 4""",6598.0,126,4
2019,0,32816,Satoshi Kodaira,"52' 4""",8527.167,163,-10
2019,0,26596,Ryan Moore,"52' 4""",12189.5,233,-44
2019,0,45609,Tyler Duncan,"52' 5""",10111.917,193,-37
2019,0,27958,Ryan Blaum,"52' 6""",13133.75,250,-64
2019,0,19846,Brian Gay,"52' 7""",11466.917,218,-19
2019,0,26300,Matt Jones,"52' 8""",11117.917,211,-52
2019,0,31420,Anirban Lahiri,"52' 9""",9490.083,180,-16
2019,0,34306,John Chin,"52' 10""",6812.417,129,-22
2019,0,34099,Harris English,"52' 10""",12039.417,228,-43
2019,0,23353,J.J. Henry,"52' 10""",6974.417,132,2
2019,0,6522,Ernie Els,"53' 0""",4396.167,83,-2
2019,0,27214,Kevin Streelman,"53' 0""",11508.75,217,-43
2019,0,29420,Billy Horschel,"53' 2""",12072.417,227,-40
2019,0,35461,Beau Hossler,"53' 3""",10973.75,206,-28
2019,0,47347,Adam Schenk,"53' 3""",13201.417,248,-56
2019,0,32333,Kevin Tway,"53' 4""",10612.5,199,-44
2019,0,30191,Julián Etulain,"53' 6""",8448.5,158,-15
2019,0,39971,Sungjae Im,"53' 6""",18177.583,340,-85
2019,0,30978,Kiradech Aphibarnrat,"53' 7""",9007.0,168,-22
2019,0,25493,Nick Taylor,"53' 7""",14366.917,268,-55
2019,0,31557,Jim Herman,"53' 8""",6175.333,115,-14
2019,0,39324,J.J. Spaun,"53' 8""",11703.833,218,-29
2019,0,26499,Rafa Cabrera Bello,"53' 11""",10023.333,186,-26
2019,0,39327,Ben Silverman,"53' 11""",8845.75,164,-34
2019,0,40009,Dominic Bozzelli,"54' 2""",8666.5,160,-18
2019,0,46523,Joey Garber,"54' 3""",7701.417,142,-8
2019,0,47993,Denny McCarthy,"54' 4""",12227.0,225,-55
2019,0,27556,Ted Potter Jr.,"54' 5""",9088.583,167,-16
2019,0,37380,Curtis Luck,"54' 6""",7030.25,129,-10
2019,0,25396,Kevin Na,"55' 5""",7919.667,143,-15
2019,0,24781,Hunter Mahan,"55' 9""",8195.833,147,-24
2019,0,35376,Roberto Díaz,"56' 3""",9106.5,162,-22
2019,0,20572,Rod Pampling,"56' 4""",7208.5,128,-12
2019,0,35617,Martin Trainer,"57' 1""",8508.667,149,-3
2019,0,32791,K.H. Lee,"57' 9""",10735.167,186,-21
2019,0,22371,Aaron Baddeley,"59' 6""",6845.583,115,-28
2018,0,25364,Paul Casey,"41' 7""",6733.917,162,-35
2018,0,36689,Brooks Koepka,"44' 2""",7149.667,162,-40
2018,0,28237,Rory McIlroy,"44' 2""",6583.5,149,-27
2018,0,31323,Gary Woodland,"45' 4""",10162.0,224,-58
2018,0,47959,Bryson DeChambeau,"46' 0""",11170.417,243,-59
2018,0,39328,Conrad Shindler,"46' 0""",5474.0,119,-24
2018,0,33448,Justin Thomas,"46' 1""",8748.75,190,-41
2018,0,26758,David Hearn,"46' 3""",6202.917,134,-26
2018,0,27974,Sung Kang,"46' 4""",8386.5,181,-22
2018,0,46970,Jon Rahm,"46' 8""",7893.667,169,-51
2018,0,50526,Tom Lovelady,"46' 9""",8561.75,183,-38
2018,0,1810,Phil Mickelson,"46' 9""",10285.333,220,-46
2018,0,39546,Keith Mitchell,"46' 10""",10202.333,218,-45
2018,0,25396,Kevin Na,"46' 10""",10487.833,224,-45
2018,0,28775,Nate Lashley,"46' 11""",4125.667,88,-25
2018,0,29223,Sam Saunders,"47' 1""",9456.917,201,-59
2018,0,30944,Jason Kokrak,"47' 3""",12143.75,257,-66
2018,0,35545,Blayne Barber,"47' 4""",7757.917,164,-29
2018,0,21528,Henrik Stenson,"47' 4""",8849.833,187,-34
2018,0,29268,Bronson Burgoon,"47' 5""",8731.167,184,-60
2018,0,32102,Rickie Fowler,"47' 5""",9674.583,204,-37
2018,0,8793,Tiger Woods,"47' 6""",9495.083,200,-38
2018,0,33948,Byeong Hun An,"47' 8""",9858.417,207,-48
2018,0,29725,Tony Finau,"47' 8""",11019.333,231,-54
2018,0,33418,Shawn Stefani,"47' 8""",6907.083,145,-26
2018,0,29535,Brice Garnett,"47' 9""",11552.167,242,-40
2018,0,34213,Grayson Murray,"47' 10""",8318.583,174,-39
2018,0,39324,J.J. Spaun,"48' 0""",9839.25,205,-32
2018,0,10809,Jim Furyk,"48' 1""",5866.667,122,-3
2018,0,33141,Keegan Bradley,"48' 2""",12901.167,268,-53
2018,0,46402,Talor Gooch,"48' 2""",8236.833,171,-19
2018,0,30925,Dustin Johnson,"48' 2""",7947.333,165,-45
2018,0,22405,Justin Rose,"48' 4""",9034.75,187,-42
2018,0,32816,Satoshi Kodaira,"48' 6""",6110.833,126,-2
2018,0,35450,Patrick Cantlay,"48' 7""",10637.333,219,-49
2018,0,12716,Charley Hoffman,"48' 7""",9044.083,186,-15
2018,0,26499,Rafa Cabrera Bello,"48' 8""",7500.667,154,-26
2018,0,35310,Lanto Griffin,"48' 8""",6809.75,140,-24
2018,0,32757,Patton Kizzire,"48' 8""",10898.083,224,-39
2018,0,32839,Hideki Matsuyama,"48' 8""",9642.083,198,-39
2018,0,48081,Xander Schauffele,"48' 8""",11251.5,231,-51
2018,0,32366,Kevin Chappell,"48' 9""",9111.917,187,-20
2018,0,31646,Emiliano Grillo,"48' 9""",11363.5,233,-47
2018,0,30911,Tommy Fleetwood,"48' 10""",9280.917,190,-59
2018,0,37275,Sam Ryder,"48' 10""",9372.833,192,-52
2018,0,24024,Zach Johnson,"48' 11""",10036.25,205,-33
2018,0,23325,Vaughn Taylor,"49' 0""",8813.167,180,-32
2018,0,37454,Whee Kim,"49' 1""",9330.333,190,-33
2018,0,33410,Andrew Landry,"49' 1""",9960.833,203,-20
2018,0,35421,Brandon Harkins,"49' 2""",10873.833,221,-52
2018,0,36699,Patrick Rodgers,"49' 2""",10572.25,215,-46
2018,0,30110,Kyle Stanley,"49' 3""",11136.5,226,-47
2018,0,30978,Kiradech Aphibarnrat,"49' 4""",5819.083,118,-11
2018,0,34363,Tyrrell Hatton,"49' 4""",7055.667,143,-14
2018,0,28089,Jason Day,"49' 5""",8050.167,163,-40
2018,0,37455,Si Woo Kim,"49' 5""",11707.417,237,-57
2018,0,30926,Chris Kirk,"49' 5""",12501.333,253,-54
2018,0,24502,Adam Scott,"49' 6""",9941.833,201,-37
2018,0,29221,Webb Simpson,"49' 6""",12421.667,251,-55
2018,0,34264,Hudson Swafford,"49' 6""",6731.583,136,-16
2018,0,39997,Corey Conners,"49' 7""",10607.5,214,-39
2018,0,35532,Tom Hoge,"49' 7""",11349.417,229,-39
2018,0,34563,Chesson Hadley,"49' 8""",12274.083,247,-65
2018,0,31420,Anirban Lahiri,"49' 8""",9435.667,190,-24
2018,0,37189,Harold Varner III,"49' 8""",9188.833,185,-47
2018,0,20472,Alex Cejka,"49' 9""",9003.0,181,-23
2018,0,23320,Ryan Palmer,"49' 9""",7862.5,158,-27
2018,0,22582,Kyle Thompson,"49' 9""",4673.167,94,-1
2018,0,32333,Kevin Tway,"49' 10""",11359.667,228,-41
2018,0,29974,Branden Grace,"49' 11""",7089.0,142,-33
2018,0,27936,Martin Laird,"49' 11""",8290.917,166,-30
2018,0,26329,Louis Oosthuizen,"49' 11""",6885.583,138,-30
2018,0,26476,Chez Reavie,"49' 11""",9585.833,192,-28
2018,0,27095,Nick Watney,"49' 11""",10324.667,207,-37
2018,0,33122,Russell Knox,"50' 0""",11197.333,224,-12
2018,0,25240,D.A. Points,"50' 0""",6696.0,134,-18
2018,0,32254,Xinjun Zhang,"50' 0""",8798.083,176,-40
2018,0,29222,Billy Hurley III,"50' 2""",7477.917,149,-23
2018,0,25198,Francesco Molinari,"50' 2""",10034.417,200,-38
2018,0,29484,Peter Uihlein,"50' 2""",9327.417,186,-23
2018,0,47993,Denny McCarthy,"50' 3""",7634.667,152,-25
2018,0,19846,Brian Gay,"50' 4""",13889.5,276,-51
2018,0,28679,Fabián Gómez,"50' 4""",8913.5,177,-42
2018,0,20157,Retief Goosen,"50' 4""",4532.0,90,-6
2018,0,34360,Patrick Reed,"50' 4""",10266.75,204,-23
2018,0,26851,Marc Leishman,"50' 7""",12542.417,248,-32
2018,0,31560,Brian Stuard,"50' 7""",11483.917,227,-27
2018,0,26596,Ryan Moore,"50' 8""",10634.167,210,-43
2018,0,45526,Abraham Ancer,"51' 0""",13265.667,260,-54
2018,0,34076,Joel Dahmen,"51' 0""",10359.667,203,-33
2018,0,40009,Dominic Bozzelli,"51' 1""",7454.583,146,-20
2018,0,35506,Mackenzie Hughes,"51' 1""",9447.583,185,-31
2018,0,27064,Jhonattan Vegas,"51' 1""",8786.667,172,-40
2018,0,34099,Harris English,"51' 2""",9820.583,192,-31
2018,0,34046,Jordan Spieth,"51' 2""",10482.083,205,-49
2018,0,35891,Cameron Smith,"51' 3""",9326.417,182,-27
2018,0,30692,Scott Stallings,"51' 3""",11574.75,226,-45
2018,0,23541,Ben Crane,"51' 4""",6928.5,135,-13
2018,0,25572,Graeme McDowell,"51' 4""",6675.917,130,-21
2018,0,48084,Wesley Bryan,"51' 5""",5916.667,115,-11
2018,0,32640,Troy Merritt,"51' 5""",10481.917,204,-36
2018,0,25892,Steve Wheatcroft,"51' 5""",6789.417,132,-32
2018,0,24925,Jonathan Byrd,"51' 6""",6592.5,128,-25
2018,0,32448,James Hahn,"51' 7""",10014.833,194,-32
2018,0,34098,Russell Henley,"51' 7""",9807.75,190,-25
2018,0,31202,William McGirt,"51' 7""",9229.0,179,-20
2018,0,46501,Ollie Schniederjans,"51' 7""",9599.0,186,-25
2018,0,12510,Chad Campbell,"51' 8""",7855.333,152,-1
2018,0,24138,Ian Poulter,"51' 8""",8315.75,161,-19
2018,0,25632,Jimmy Walker,"51' 8""",9355.583,181,-24
2018,0,45609,Tyler Duncan,"51' 9""",12997.5,251,-36
2018,0,29908,C.T. Pan,"51' 9""",13827.333,267,-42
2018,0,23353,J.J. Henry,"51' 10""",8294.833,160,-23
2018,0,34431,Robert Streb,"51' 10""",8079.917,156,-18
2018,0,27129,Luke List,"52' 0""",11433.25,220,-44
2018,0,39327,Ben Silverman,"52' 0""",10243.333,197,-43
2018,0,20229,Stewart Cink,"52' 1""",9374.417,180,-36
2018,0,27141,J.B. Holmes,"52' 1""",10265.167,197,-34
2018,0,29420,Billy Horschel,"52' 1""",12870.75,247,-71
2018,0,28252,Seamus Power,"52' 1""",9117.667,175,-31
2018,0,29485,Brett Stegmaier,"52' 1""",6671.75,128,-27
2018,0,25493,Nick Taylor,"52' 1""",10888.25,209,-36
2018,0,47128,Richy Werenski,"52' 1""",10889.167,209,-34
2018,0,29926,Danny Lee,"52' 2""",10021.5,192,-34
2018,0,40026,Daniel Berger,"52' 3""",10193.417,195,-35
2018,0,32150,Michael Thompson,"52' 3""",7470.0,143,-26
2018,0,49964,Aaron Wise,"52' 3""",13679.333,262,-43
2018,0,35544,Andrew Yun,"52' 3""",4702.5,90,-10
2018,0,35376,Roberto Díaz,"52' 4""",7536.167,144,-13
2018,0,46601,Trey Mullinax,"52' 4""",7591.833,145,-21
2018,0,28307,Matt Every,"52' 5""",7699.5,147,-26
2018,0,23621,Rory Sabbatini,"52' 5""",10743.417,205,-37
2018,0,29479,Scott Brown,"52' 6""",11812.833,225,-26
2018,0,33399,Adam Hadwin,"52' 6""",11874.0,226,-32
2018,0,39975,Michael Kim,"52' 7""",6673.167,127,-7
2018,0,23108,Matt Kuchar,"52' 7""",9405.083,179,-15
2018,0,22056,Cameron Percy,"52' 7""",5576.167,106,-28
2018,0,25804,Bubba Watson,"52' 7""",11259.417,214,-27
2018,0,27942,Rob Oppenheim,"52' 8""",7165.167,136,-19
2018,0,33419,Cameron Tringale,"52' 8""",6578.333,125,-15
2018,0,22371,Aaron Baddeley,"52' 11""",9421.917,178,-33
2018,0,24358,Robert Garrigus,"52' 11""",8469.5,160,-20
2018,0,26951,Johnson Wagner,"52' 11""",7938.333,150,-26
2018,0,47125,Matt Atkins,"53' 0""",5727.167,108,-23
2018,0,28500,Martin Flores,"53' 0""",9327.083,176,-34
2018,0,47347,Adam Schenk,"53' 1""",8972.0,169,-28
2018,0,19803,Ryan Armour,"53' 2""",14825.083,279,-17
2018,0,34409,David Lingmerth,"53' 2""",9994.083,188,-26
2018,0,27214,Kevin Streelman,"53' 3""",13204.917,248,-41
2018,0,24924,Bill Haas,"53' 5""",9405.5,176,-25
2018,0,29478,Kevin Kisner,"53' 5""",11698.75,219,-33
2018,0,24140,Sean O'Hair,"53' 5""",9023.5,169,-27
2018,0,24846,Ricky Barnes,"53' 6""",5299.583,99,-19
2018,0,27958,Ryan Blaum,"53' 6""",11175.833,209,-39
2018,0,27644,Brian Harman,"53' 6""",13048.167,244,-17
2018,0,47287,Ethan Tracy,"53' 6""",7752.833,145,-16
2018,0,46435,Austin Cook,"53' 7""",15481.5,289,-52
2018,0,34256,Andrew Putnam,"53' 7""",12700.583,237,-17
2018,0,34021,Bud Cauley,"53' 9""",6177.833,115,-26
2018,0,29461,Jamie Lovemark,"53' 9""",12142.333,226,-49
2018,0,25818,Scott Piercy,"53' 9""",10534.167,196,-23
2018,0,25686,Jason Dufner,"53' 10""",8507.333,158,-14
2018,0,24361,Pat Perez,"53' 10""",8611.25,160,-15
2018,0,49771,J.T. Poston,"53' 11""",7985.583,148,-40
2018,0,27556,Ted Potter Jr.,"53' 11""",12502.667,232,-21
2018,0,33204,Shane Lowry,"54' 0""",8159.333,151,-24
2018,0,34174,John Huh,"54' 1""",12596.333,233,-38
2018,0,35879,Kelly Kraft,"54' 1""",10540.417,195,-9
2018,0,40058,Zac Blair,"54' 3""",6943.0,128,-20
2018,0,39954,Cody Gribble,"54' 4""",7770.417,143,-17
2018,0,26331,Charl Schwartzel,"54' 6""",7136.833,131,-6
2018,0,29518,Brendan Steele,"54' 6""",9648.167,177,-9
2018,0,21961,Charles Howell III,"54' 7""",12722.5,233,-36
2018,0,27649,Brandt Snedeker,"54' 10""",11401.5,208,-27
2018,0,31416,Derek Fathauer,"55' 2""",10088.5,183,-24
2018,0,34358,Jonathan Randolph,"55' 3""",8618.417,156,-12
2018,0,28132,Tyrone Van Aswegen,"55' 3""",11379.083,206,-20
2018,0,25900,Lucas Glover,"55' 4""",7469.417,135,-26
2018,0,27349,Alex Noren,"55' 6""",9604.917,173,-31
2018,0,32876,Martin Piller,"55' 9""",9484.083,170,-15
2018,0,36799,Stephan Jaeger,"55' 10""",9321.333,167,-27
2018,0,34466,Peter Malnati,"56' 0""",9963.917,178,-21
2018,0,37278,Nicholas Lindheim,"56' 3""",7541.0,134,-4
2018,0,24781,Hunter Mahan,"57' 0""",7637.417,134,-28
2018,0,27895,Jonas Blixt,"57' 2""",7204.667,126,-14
2018,0,25834,Daniel Summerhays,"57' 5""",5341.667,93,-11
2018,0,35461,Beau Hossler,"57' 6""",15113.75,263,-54
2018,0,20572,Rod Pampling,"57' 8""",6743.583,117,-10
2018,0,27963,Chris Stroud,"57' 9""",9411.333,163,-21
2018,0,26300,Matt Jones,"59' 6""",7556.583,127,-22
2018,0,37338,Zecheng Dou,"60' 8""",5579.167,92,-8
2018,0,33413,Ben Martin,"60' 11""",9448.0,155,-26
2018,0,20593,Greg Chalmers,"64' 5""",6828.417,106,-1
2017,0,27129,Luke List,"43' 0""",10280.333,239,-58
2017,0,29740,Brad Fritsch,"43' 8""",4413.917,101,-24
2017,0,27095,Nick Watney,"43' 8""",6422.333,147,-41
2017,0,46501,Ollie Schniederjans,"44' 3""",8624.667,195,-27
2017,0,25396,Kevin Na,"44' 10""",8785.25,196,-20
2017,0,32839,Hideki Matsuyama,"45' 1""",8932.833,198,-44
2017,0,31323,Gary Woodland,"45' 7""",10401.417,228,-48
2017,0,32102,Rickie Fowler,"45' 8""",9779.0,214,-47
2017,0,28237,Rory McIlroy,"45' 8""",5253.5,115,-14
2017,0,33448,Justin Thomas,"45' 11""",8639.917,188,-28
