YEAR,MOVEMENT,PLAYER_ID,PLAYER,VALUE,ATTEMPTS(<= 5'),TOT MADE (>=20'),TOT MADE (<= 5')
2013,0,27120,Troy Matteson,98.03,863,20,826.0
2013,0,25274,Steven Bowditch,98.02,859,24,818.0
2013,0,1116,Michael Bradley,98.0,649,18,618.0
2013,0,30692,Scott Stallings,97.96,933,20,894.0
2013,0,29289,S.Y. Noh,97.93,920,22,879.0
2013,0,20572,Rod Pampling,97.93,531,5,515.0
2013,0,26596,Ryan Moore,97.85,839,22,799.0
2013,0,1724,Jeff Maggert,97.74,842,25,798.0
2013,0,6567,Vijay Singh,97.69,735,14,704.0
2013,0,24663,Y.E. Yang,97.67,601,13,574.0
2013,0,29221,Webb Simpson,97.63,1011,25,962.0
2013,0,10423,Mike Weir,97.63,675,13,646.0
2013,0,22961,David Mathis,97.56,902,21,859.0
2013,0,27129,Luke List,97.54,773,18,736.0
2013,0,10885,Robert Allenby,97.51,764,19,726.0
2013,0,20691,Greg Owen,97.48,991,19,947.0
2013,0,22046,Geoff Ogilvy,97.46,630,21,593.0
2013,0,28455,Will Claxton,97.44,858,15,821.0
2013,0,34174,John Huh,97.32,1081,24,1028.0
2013,0,33869,Eric Meierdierks,97.28,551,9,527.0
2013,0,20229,Stewart Cink,97.24,833,22,788.0
2013,0,25240,D.A. Points,97.16,986,26,932.0
2013,0,26851,Marc Leishman,97.07,955,24,903.0
2013,0,25686,Jason Dufner,97.05,880,19,835.0
2013,0,22378,Trevor Immelman,97.01,938,18,892.0
2013,0,35539,Luke Guthrie,96.99,963,36,898.0
2013,0,20396,Lee Westwood,96.9,774,18,732.0
2013,0,32334,Charlie Beljan,96.83,819,19,774.0
2013,0,30852,Ryo Ishikawa,96.83,819,21,772.0
2013,0,24846,Ricky Barnes,96.3,1000,20,943.0
2013,0,30110,Kyle Stanley,96.28,888,22,833.0
2013,0,25900,Lucas Glover,95.42,807,17,753.0
2012,0,27649,Brandt Snedeker,102.4,876,42,855.0
2012,0,26329,Louis Oosthuizen,102.29,699,27,688.0
2012,0,23541,Ben Crane,102.21,859,50,828.0
2012,0,31202,William McGirt,101.79,1115,45,1090.0
2012,0,20623,Gavin Coles,101.78,786,31,769.0
2012,0,27797,Derek Lamely,101.42,772,35,748.0
2012,0,27895,Jonas Blixt,101.38,867,33,846.0
2012,0,22621,Ben Curtis,101.34,672,27,654.0
2012,0,1810,Phil Mickelson,101.33,830,34,807.0
2012,0,24138,Ian Poulter,101.3,538,16,529.0
2012,0,23623,Bo Van Pelt,101.26,870,26,855.0
2012,0,23983,Luke Donald,101.22,657,22,643.0
2012,0,8793,Tiger Woods,101.17,682,28,662.0
2012,0,28500,Martin Flores,101.16,1124,46,1091.0
2012,0,21209,Sergio Garcia,101.16,606,16,597.0
2012,0,23108,Matt Kuchar,100.97,932,35,906.0
2012,0,26951,Johnson Wagner,100.86,1044,36,1017.0
2012,0,28089,Jason Day,100.77,648,21,632.0
2012,0,29221,Webb Simpson,100.77,910,39,878.0
2012,0,23409,James Driscoll,100.71,992,40,959.0
2012,0,27644,Brian Harman,100.71,1266,52,1223.0
2012,0,19846,Brian Gay,100.65,1080,30,1057.0
2012,0,26758,David Hearn,100.65,1224,40,1192.0
2012,0,33141,Keegan Bradley,100.61,989,37,958.0
2012,0,34174,John Huh,100.59,1196,41,1162.0
2012,0,20593,Greg Chalmers,100.58,1038,29,1015.0
2012,0,32150,Michael Thompson,100.56,899,34,870.0
2012,0,25686,Jason Dufner,100.55,911,40,876.0
2012,0,25818,Scott Piercy,100.5,1190,44,1152.0
2012,0,24940,Edward Loar,100.49,608,20,591.0
2012,0,29289,S.Y. Noh,100.49,1223,41,1188.0
2012,0,23638,Brendon de Jonge,100.48,1444,57,1394.0
2012,0,28475,Jeff Overton,100.46,1299,43,1262.0
2012,0,23320,Ryan Palmer,100.41,981,31,954.0
2012,0,24502,Adam Scott,100.34,588,26,564.0
2012,0,10809,Jim Furyk,100.32,924,18,909.0
2012,0,24781,Hunter Mahan,100.32,939,30,912.0
2012,0,6573,Brandt Jobe,100.31,648,21,629.0
2012,0,24490,George McNeill,100.3,1004,38,969.0
2012,0,27064,Jhonattan Vegas,100.3,990,36,957.0
2012,0,29420,Billy Horschel,100.29,699,27,674.0
2012,0,20160,Charlie Wi,100.29,1030,38,995.0
2012,0,23135,Tim Clark,100.28,706,25,683.0
2012,0,27936,Martin Laird,100.27,749,19,732.0
2012,0,20229,Stewart Cink,100.26,779,30,751.0
2012,0,24925,Jonathan Byrd,100.25,797,30,769.0
2012,0,30750,Tommy Gainey,100.24,1265,52,1216.0
2012,0,30927,Brendon Todd,100.23,878,31,849.0
2012,0,1249,John Daly,100.2,510,17,494.0
2012,0,23800,Bryce Molder,100.2,989,34,957.0
2012,0,30852,Ryo Ishikawa,100.19,537,16,522.0
2012,0,28308,Troy Kelly,100.13,742,33,710.0
2012,0,24024,Zach Johnson,100.1,1026,32,995.0
2012,0,27141,J.B. Holmes,100.09,1141,40,1102.0
2012,0,25345,Carl Pettersson,100.09,1115,29,1087.0
2012,0,20104,Ken Duke,100.0,1266,50,1216.0
2012,0,8725,Tom Gillis,100.0,966,30,936.0
2012,0,29222,Billy Hurley III,100.0,793,22,771.0
2012,0,29926,Danny Lee,100.0,841,32,809.0
2012,0,25892,Steve Wheatcroft,100.0,602,18,584.0
2012,0,25632,Jimmy Walker,99.92,1263,32,1230.0
2012,0,23718,Nathan Green,99.88,814,26,787.0
2012,0,24924,Bill Haas,99.88,863,26,836.0
2012,0,1116,Michael Bradley,99.87,791,31,759.0
2012,0,6527,Steve Stricker,99.87,767,19,747.0
2012,0,25804,Bubba Watson,99.87,755,23,731.0
2012,0,10213,Dicky Pride,99.86,695,23,671.0
2012,0,23204,Gary Christian,99.81,1050,34,1014.0
2012,0,29476,Kyle Reifers,99.81,1072,31,1039.0
2012,0,27095,Nick Watney,99.81,1065,34,1029.0
2012,0,20572,Rod Pampling,99.8,1007,31,974.0
2012,0,27466,Spencer Levin,99.79,940,29,909.0
2012,0,34099,Harris English,99.76,1239,33,1203.0
2012,0,29478,Kevin Kisner,99.74,760,25,733.0
2012,0,21961,Charles Howell III,99.73,1113,34,1076.0
2012,0,26596,Ryan Moore,99.73,1124,35,1086.0
2012,0,32200,Roberto Castro,99.72,1089,31,1055.0
2012,0,34021,Bud Cauley,99.7,1312,34,1274.0
2012,0,27302,Garth Mulroy,99.7,660,21,637.0
2012,0,32102,Rickie Fowler,99.69,959,29,927.0
2012,0,28455,Will Claxton,99.68,1241,37,1200.0
2012,0,30926,Chris Kirk,99.67,1212,36,1172.0
2012,0,1797,Rocco Mediate,99.65,846,25,818.0
2012,0,23542,Tommy Biershenk,99.63,809,27,779.0
2012,0,35139,Richard Lee,99.63,807,17,787.0
2012,0,22046,Geoff Ogilvy,99.62,780,16,761.0
2012,0,22405,Justin Rose,99.61,773,26,744.0
2012,0,31558,J.J. Killeen,99.59,1230,44,1181.0
2012,0,1724,Jeff Maggert,99.56,1125,37,1083.0
2012,0,24663,Y.E. Yang,99.54,656,17,636.0
2012,0,23353,J.J. Henry,99.53,1059,27,1027.0
2012,0,25240,D.A. Points,99.49,1175,40,1129.0
2012,0,30925,Dustin Johnson,99.48,763,22,737.0
2012,0,24494,Erik Compton,99.45,915,28,882.0
2012,0,25396,Kevin Na,99.45,906,25,876.0
2012,0,25457,Alexandre Rocha,99.44,713,19,690.0
2012,0,27436,Graham DeLaet,99.41,1009,24,979.0
2012,0,21878,Mark Wilson,99.39,988,27,955.0
2012,0,30711,Colt Knost,99.37,952,26,920.0
2012,0,28237,Rory McIlroy,99.3,571,14,553.0
2012,0,25834,Daniel Summerhays,99.29,987,29,951.0
2012,0,25572,Graeme McDowell,99.28,553,19,530.0
2012,0,24140,Sean O'Hair,99.27,1095,39,1048.0
2012,0,33419,Cameron Tringale,99.27,1094,28,1058.0
2012,0,21350,Ryuji Imada,99.26,942,27,908.0
2012,0,21731,Freddie Jacobson,99.22,641,20,616.0
2012,0,22913,John Rollins,99.21,1015,30,977.0
2012,0,29910,Blake Adams,99.19,1236,34,1192.0
2012,0,21753,Brian Davis,99.17,1085,35,1041.0
2012,0,21528,Henrik Stenson,99.17,599,23,571.0
2012,0,24507,Jason Bohn,99.15,940,26,906.0
2012,0,8075,Jerry Kelly,99.15,1064,29,1026.0
2012,0,20645,John Senden,99.1,890,25,857.0
2012,0,20850,Daniel Chopra,99.01,608,16,586.0
2012,0,33122,Russell Knox,99.01,812,21,783.0
2012,0,27963,Chris Stroud,98.97,1064,26,1027.0
2012,0,6034,Marco Dawson,98.96,674,15,652.0
2012,0,27330,Josh Teater,98.92,1200,32,1155.0
2012,0,28093,Miguel Angel Carballo,98.91,822,27,786.0
2012,0,24361,Pat Perez,98.88,982,30,941.0
2012,0,6522,Ernie Els,98.84,951,24,916.0
2012,0,21805,Harrison Frazar,98.84,690,22,660.0
2012,0,22371,Aaron Baddeley,98.82,760,17,734.0
2012,0,20396,Lee Westwood,98.81,587,19,561.0
2012,0,28307,Matt Every,98.78,902,26,865.0
2012,0,6251,Chris DiMarco,98.76,1049,32,1004.0
2012,0,33120,Mark Anderson,98.75,883,31,841.0
2012,0,22548,Patrick Sheehan,98.74,636,19,609.0
2012,0,27770,Camilo Villegas,98.71,1085,38,1033.0
2012,0,26287,Roland Thatcher,98.62,651,16,626.0
2012,0,27933,John Merrick,98.61,1078,36,1027.0
2012,0,2206,David Toms,98.59,640,17,614.0
2012,0,10860,Justin Leonard,98.58,984,22,948.0
2012,0,22961,David Mathis,98.55,964,22,928.0
2012,0,20070,Matt Bettencourt,98.52,879,20,846.0
2012,0,12782,Tim Herron,98.5,1134,29,1088.0
2012,0,30692,Scott Stallings,98.49,996,21,960.0
2012,0,27060,John Mallinger,98.42,950,31,904.0
2012,0,1766,Billy Mayfair,98.42,1140,34,1088.0
2012,0,27214,Kevin Streelman,98.4,1124,24,1082.0
2012,0,20098,Stuart Appleby,98.39,934,18,901.0
2012,0,1320,Bob Estes,98.38,926,21,890.0
2012,0,26679,Kevin Stadler,98.37,1042,23,1002.0
2012,0,29518,Brendan Steele,98.37,923,22,886.0
2012,0,32366,Kevin Chappell,98.34,1027,26,984.0
2012,0,11123,Chris Couch,98.34,785,24,748.0
2012,0,6567,Vijay Singh,98.34,1203,32,1151.0
2012,0,31323,Gary Woodland,98.32,774,20,741.0
2012,0,12652,Cameron Beckman,98.31,1003,33,953.0
2012,0,20848,Ángel Cabrera,98.3,530,10,511.0
2012,0,24604,Hunter Haas,98.28,757,18,726.0
2012,0,10885,Robert Allenby,98.25,973,31,925.0
2012,0,26851,Marc Leishman,98.24,1136,23,1093.0
2012,0,26331,Charl Schwartzel,98.21,559,13,536.0
2012,0,32698,Bobby Gates,98.2,1111,26,1065.0
2012,0,12716,Charley Hoffman,98.2,1112,21,1071.0
2012,0,23621,Rory Sabbatini,98.19,1048,24,1005.0
2012,0,23548,Bill Lunde,98.16,980,26,936.0
2012,0,28259,Sangmoon Bae,98.14,806,21,770.0
2012,0,22378,Trevor Immelman,98.12,850,24,810.0
2012,0,24358,Robert Garrigus,98.1,1051,32,999.0
2012,0,27974,Sung Kang,98.09,888,23,848.0
2012,0,30944,Jason Kokrak,98.02,1011,27,964.0
2012,0,27120,Troy Matteson,97.98,1186,32,1130.0
2012,0,23788,D.J. Trahan,97.95,928,24,885.0
2012,0,1941,Tom Pernice Jr.,97.92,771,18,737.0
2012,0,23325,Vaughn Taylor,97.9,905,20,866.0
2012,0,29479,Scott Brown,97.88,753,23,714.0
2012,0,32334,Charlie Beljan,97.77,629,17,598.0
2012,0,20691,Greg Owen,97.77,1165,37,1102.0
2012,0,27556,Ted Potter Jr.,97.68,861,25,816.0
2012,0,21407,Arjun Atwal,97.62,968,19,926.0
2012,0,22348,Nick O'Hern,97.62,1010,30,956.0
2012,0,20574,Mathew Goggin,97.59,829,16,793.0
2012,0,24846,Ricky Barnes,97.53,1216,40,1146.0
2012,0,28087,Kris Blanks,97.51,883,21,840.0
2012,0,25562,Andres Romero,97.44,780,22,738.0
2012,0,1706,Davis Love III,97.43,739,14,706.0
2012,0,26476,Chez Reavie,97.43,972,21,926.0
2012,0,6004,Stephen Ames,97.35,566,14,537.0
2012,0,22293,Heath Slocum,97.35,1133,21,1082.0
2012,0,12510,Chad Campbell,97.31,1077,30,1018.0
2012,0,20766,Padraig Harrington,97.23,649,19,612.0
2012,0,24357,K.J. Choi,97.18,817,12,782.0
2012,0,30110,Kyle Stanley,97.12,1075,23,1021.0
2012,0,19970,Robert Karlsson,97.03,607,12,577.0
2012,0,23903,Stephen Gangluff,97.02,637,14,604.0
2012,0,26300,Matt Jones,96.65,656,18,616.0
2012,0,26289,Boo Weekley,96.3,893,20,840.0
2012,0,22582,Kyle Thompson,95.35,559,10,523.0
2012,0,6036,Scott Dunlap,94.88,684,9,640.0
2011,0,19846,Brian Gay,102.06,1020,39,1002.0
2011,0,34072,Will Strickler,101.85,593,25,579.0
2011,0,27649,Brandt Snedeker,101.72,931,40,907.0
2011,0,26951,Johnson Wagner,101.61,993,50,959.0
2011,0,2206,David Toms,101.37,805,34,782.0
2011,0,25396,Kevin Na,101.29,927,36,903.0
2011,0,28089,Jason Day,101.25,802,33,779.0
2011,0,26476,Chez Reavie,101.19,1175,54,1135.0
2011,0,24663,Y.E. Yang,101.19,589,21,575.0
2011,0,23983,Luke Donald,101.14,701,24,685.0
2011,0,24781,Hunter Mahan,101.04,1060,45,1026.0
2011,0,25572,Graeme McDowell,100.99,507,23,489.0
2011,0,20766,Padraig Harrington,100.92,652,25,633.0
2011,0,25345,Carl Pettersson,100.87,1263,45,1229.0
2011,0,31202,William McGirt,100.75,1328,43,1295.0
2011,0,12602,Dean Wilson,100.75,800,30,776.0
2011,0,27939,Matt McQuillan,100.73,685,31,659.0
2011,0,26596,Ryan Moore,100.73,822,25,803.0
2011,0,30711,Colt Knost,100.72,968,30,945.0
2011,0,29910,Blake Adams,100.69,1441,50,1401.0
2011,0,24924,Bill Haas,100.69,1013,28,992.0
2011,0,10505,Shane Bertsch,100.68,737,29,713.0
2011,0,1313,Steve Elkington,100.67,595,14,585.0
2011,0,28486,Michael Putnam,100.66,752,27,730.0
2011,0,10585,Scott McCarron,100.64,778,29,754.0
2011,0,32150,Michael Thompson,100.62,961,31,936.0
2011,0,22378,Trevor Immelman,100.61,976,31,951.0
2011,0,8537,J.P. Hayes,100.59,679,22,661.0
2011,0,28620,Aron Price,100.57,707,29,682.0
2011,0,20593,Greg Chalmers,100.55,1091,36,1061.0
2011,0,33413,Ben Martin,100.55,907,34,878.0
2011,0,6515,Shaun Micheel,100.54,925,33,897.0
2011,0,21731,Freddie Jacobson,100.51,979,29,955.0
2011,0,22913,John Rollins,100.48,1034,43,996.0
2011,0,33419,Cameron Tringale,100.44,1379,54,1331.0
2011,0,20848,Ángel Cabrera,100.42,481,14,469.0
2011,0,11123,Chris Couch,100.41,964,29,939.0
2011,0,23108,Matt Kuchar,100.4,997,25,976.0
2011,0,23800,Bryce Molder,100.4,989,30,963.0
2011,0,20160,Charlie Wi,100.38,1059,29,1034.0
2011,0,1948,Tim Petrovic,100.36,1108,44,1068.0
2011,0,29221,Webb Simpson,100.34,1173,47,1130.0
2011,0,23638,Brendon de Jonge,100.31,1299,41,1262.0
2011,0,21961,Charles Howell III,100.31,1292,37,1259.0
2011,0,27214,Kevin Streelman,100.3,989,33,959.0
2011,0,26758,David Hearn,100.28,1061,32,1032.0
2011,0,20229,Stewart Cink,100.27,749,26,725.0
2011,0,22046,Geoff Ogilvy,100.27,731,21,712.0
2011,0,20645,John Senden,100.26,1159,47,1115.0
2011,0,27095,Nick Watney,100.24,842,26,818.0
2011,0,8375,Paul Stankowski,100.22,917,32,887.0
2011,0,27936,Martin Laird,100.12,866,26,841.0
2011,0,26287,Roland Thatcher,100.12,862,30,833.0
2011,0,25240,D.A. Points,100.1,1049,36,1014.0
2011,0,23353,J.J. Henry,100.09,1175,32,1144.0
2011,0,27330,Josh Teater,100.08,1316,35,1282.0
2011,0,32102,Rickie Fowler,100.0,901,37,864.0
2011,0,24604,Hunter Haas,100.0,1211,48,1163.0
2011,0,28475,Jeff Overton,100.0,1027,32,995.0
2011,0,20572,Rod Pampling,100.0,855,32,823.0
2011,0,25632,Jimmy Walker,100.0,1075,27,1048.0
2011,0,21878,Mark Wilson,100.0,991,35,956.0
2011,0,22371,Aaron Baddeley,99.89,874,32,841.0
2011,0,25818,Scott Piercy,99.89,880,26,853.0
2011,0,6004,Stephen Ames,99.88,867,34,832.0
2011,0,6527,Steve Stricker,99.86,714,19,694.0
2011,0,26331,Charl Schwartzel,99.82,565,20,544.0
2011,0,24361,Pat Perez,99.8,979,36,941.0
2011,0,20436,Garrett Willis,99.78,914,28,884.0
2011,0,7867,Woody Austin,99.72,721,24,695.0
2011,0,1577,Lee Janzen,99.72,722,24,696.0
2011,0,21209,Sergio Garcia,99.69,649,21,626.0
2011,0,8075,Jerry Kelly,99.69,961,23,935.0
2011,0,28087,Kris Blanks,99.67,1220,42,1174.0
2011,0,25900,Lucas Glover,99.65,852,34,815.0
2011,0,26420,Richard Johnson,99.62,783,23,757.0
2011,0,1766,Billy Mayfair,99.6,1255,45,1205.0
2011,0,33911,Nate Smith,99.6,744,27,714.0
2011,0,28679,Fabián Gómez,99.59,977,38,935.0
2011,0,22961,David Mathis,99.59,978,29,945.0
2011,0,6573,Brandt Jobe,99.57,1154,43,1106.0
2011,0,12652,Cameron Beckman,99.56,904,31,869.0
2011,0,26668,Marc Turnesa,99.54,651,20,628.0
2011,0,12782,Tim Herron,99.46,1108,34,1068.0
2011,0,24138,Ian Poulter,99.45,547,14,530.0
2011,0,7457,Steve Flesch,99.44,1069,30,1033.0
2011,0,29420,Billy Horschel,99.44,897,26,866.0
2011,0,23673,Michael Connell,99.43,1050,24,1020.0
2011,0,25457,Alexandre Rocha,99.43,705,26,675.0
2011,0,24925,Jonathan Byrd,99.42,1028,24,998.0
2011,0,27933,John Merrick,99.42,856,30,821.0
2011,0,24490,George McNeill,99.4,833,21,807.0
2011,0,29478,Kevin Kisner,99.38,801,24,772.0
2011,0,24507,Jason Bohn,99.37,959,27,926.0
2011,0,25274,Steven Bowditch,99.37,1108,37,1064.0
2011,0,30750,Tommy Gainey,99.37,1269,38,1223.0
2011,0,23548,Bill Lunde,99.37,1108,35,1066.0
2011,0,10733,Kent Jones,99.36,939,29,904.0
2011,0,26300,Matt Jones,99.35,926,30,890.0
2011,0,10860,Justin Leonard,99.35,1082,26,1049.0
2011,0,28158,Steve Marino,99.31,869,33,830.0
2011,0,20157,Retief Goosen,99.3,569,17,548.0
2011,0,23718,Nathan Green,99.3,993,27,959.0
2011,0,25804,Bubba Watson,99.3,861,27,828.0
2011,0,30926,Chris Kirk,99.28,1118,33,1077.0
2011,0,33141,Keegan Bradley,99.27,1102,25,1069.0
2011,0,25562,Andres Romero,99.26,945,28,910.0
2011,0,23541,Ben Crane,99.21,891,23,861.0
2011,0,23320,Ryan Palmer,99.19,867,19,841.0
2011,0,31193,Jim Renner,99.19,745,21,718.0
2011,0,21805,Harrison Frazar,99.17,600,20,575.0
2011,0,23325,Vaughn Taylor,99.17,1206,26,1170.0
2011,0,20498,Briny Baird,99.15,710,21,683.0
2011,0,27466,Spencer Levin,99.13,1375,30,1333.0
2011,0,22405,Justin Rose,99.12,904,21,875.0
2011,0,22348,Nick O'Hern,99.11,1118,38,1070.0
2011,0,27963,Chris Stroud,99.01,1113,30,1072.0
2011,0,29718,Anthony Kim,99.0,798,20,770.0
2011,0,29518,Brendan Steele,98.92,1116,23,1081.0
2011,0,27974,Sung Kang,98.91,732,23,701.0
2011,0,27064,Jhonattan Vegas,98.91,1013,34,968.0
2011,0,32876,Martin Piller,98.9,728,23,697.0
2011,0,22293,Heath Slocum,98.9,1094,27,1055.0
2011,0,20070,Matt Bettencourt,98.89,1082,32,1038.0
2011,0,30692,Scott Stallings,98.89,988,23,954.0
2011,0,1116,Michael Bradley,98.86,878,27,841.0
2011,0,23497,Tag Ridings,98.79,1071,37,1021.0
2011,0,29720,Andres Gonzales,98.75,638,10,620.0
2011,0,6567,Vijay Singh,98.75,1039,34,992.0
2011,0,21407,Arjun Atwal,98.74,1189,31,1143.0
2011,0,23623,Bo Van Pelt,98.74,1029,28,988.0
2011,0,35087,Bio Kim,98.7,846,26,809.0
2011,0,12510,Chad Campbell,98.66,1266,37,1212.0
2011,0,24357,K.J. Choi,98.66,821,19,791.0
2011,0,10809,Jim Furyk,98.66,1044,28,1002.0
2011,0,24024,Zach Johnson,98.65,892,12,868.0
2011,0,24290,D.J. Brigman,98.63,805,29,765.0
2011,0,26851,Marc Leishman,98.63,1167,34,1117.0
2011,0,24140,Sean O'Hair,98.6,859,22,825.0
2011,0,1797,Rocco Mediate,98.57,698,20,668.0
2011,0,27770,Camilo Villegas,98.56,832,27,793.0
2011,0,20098,Stuart Appleby,98.53,882,23,846.0
2011,0,10885,Robert Allenby,98.52,1012,30,967.0
2011,0,22621,Ben Curtis,98.52,878,19,846.0
2011,0,1810,Phil Mickelson,98.49,859,22,824.0
2011,0,19970,Robert Karlsson,98.46,651,16,625.0
2011,0,12716,Charley Hoffman,98.41,1070,28,1025.0
2011,0,31323,Gary Woodland,98.41,1009,25,968.0
2011,0,21949,Joe Ogilvie,98.38,866,23,829.0
2011,0,21753,Brian Davis,98.33,1319,28,1269.0
2011,0,6643,Paul Goydos,98.26,1095,28,1048.0
2011,0,27141,J.B. Holmes,98.24,680,16,652.0
2011,0,25834,Daniel Summerhays,98.19,996,22,956.0
2011,0,24358,Robert Garrigus,98.18,988,30,940.0
2011,0,26679,Kevin Stadler,98.17,1093,35,1038.0
2011,0,26881,Jarrod Lyle,98.12,1063,25,1018.0
2011,0,30110,Kyle Stanley,98.11,1165,32,1111.0
2011,0,1706,Davis Love III,98.09,787,18,754.0
2011,0,23614,Rich Beem,98.08,676,16,647.0
2011,0,23621,Rory Sabbatini,98.05,870,15,838.0
2011,0,20127,Chris Riley,98.03,1014,31,963.0
2011,0,32640,Troy Merritt,97.98,840,19,804.0
2011,0,6251,Chris DiMarco,97.94,1211,29,1157.0
2011,0,32698,Bobby Gates,97.9,998,23,954.0
2011,0,27120,Troy Matteson,97.87,1175,29,1121.0
2011,0,24980,Scott Gutschewski,97.85,790,18,755.0
2011,0,21350,Ryuji Imada,97.84,1111,31,1056.0
2011,0,30925,Dustin Johnson,97.83,782,16,749.0
2011,0,27797,Derek Lamely,97.83,829,19,792.0
2011,0,9011,David Duval,97.78,854,31,804.0
2011,0,6522,Ernie Els,97.75,888,25,843.0
2011,0,24502,Adam Scott,97.69,648,20,613.0
2011,0,34255,Joseph Bramlett,97.66,898,23,854.0
2011,0,25686,Jason Dufner,97.64,934,20,892.0
2011,0,23409,James Driscoll,97.62,884,18,845.0
2011,0,30946,Alex Prugh,97.52,1047,21,1000.0
2011,0,32366,Kevin Chappell,97.44,899,29,847.0
2011,0,31557,Jim Herman,97.37,835,19,794.0
2011,0,23788,D.J. Trahan,97.28,1249,30,1185.0
2011,0,6621,Joe Durant,97.27,954,23,905.0
2011,0,31401,Zack Miller,97.13,1079,27,1021.0
2011,0,24846,Ricky Barnes,96.81,973,21,921.0
2011,0,25444,Justin Hicks,96.69,665,15,628.0
2011,0,20472,Alex Cejka,96.42,699,12,662.0
2011,0,8725,Tom Gillis,96.26,722,13,682.0
2011,0,26289,Boo Weekley,96.03,882,20,827.0
2010,0,25364,Paul Casey,103.31,604,28,596.0
2010,0,8375,Paul Stankowski,102.67,749,42,727.0
2010,0,6004,Stephen Ames,102.19,960,45,936.0
2010,0,12602,Dean Wilson,101.99,652,27,638.0
2010,0,25720,Chad Collins,101.83,1036,45,1010.0
2010,0,25345,Carl Pettersson,101.82,1152,47,1126.0
2010,0,20766,Padraig Harrington,101.74,634,21,624.0
2010,0,23983,Luke Donald,101.5,731,24,718.0
2010,0,1313,Steve Elkington,101.41,849,27,834.0
2010,0,6527,Steve Stricker,101.41,778,29,760.0
2010,0,20593,Greg Chalmers,101.35,1189,43,1162.0
2010,0,28475,Jeff Overton,101.33,977,37,953.0
2010,0,11123,Chris Couch,101.32,832,35,808.0
2010,0,25190,Jeff Quinney,101.17,1111,37,1087.0
2010,0,19846,Brian Gay,101.15,1132,36,1109.0
2010,0,26882,Michael Sim,101.07,746,27,727.0
2010,0,24507,Jason Bohn,101.04,1061,39,1033.0
2010,0,23320,Ryan Palmer,101.02,977,32,955.0
2010,0,25562,Andres Romero,100.99,1008,42,976.0
2010,0,24024,Zach Johnson,100.96,1041,43,1008.0
2010,0,25396,Kevin Na,100.94,1064,46,1028.0
2010,0,23800,Bryce Molder,100.88,1019,43,985.0
2010,0,29221,Webb Simpson,100.84,1304,43,1272.0
2010,0,26300,Matt Jones,100.81,1118,40,1087.0
2010,0,23541,Ben Crane,100.76,925,37,895.0
2010,0,32640,Troy Merritt,100.76,1053,43,1018.0
2010,0,29910,Blake Adams,100.73,1100,45,1063.0
2010,0,10809,Jim Furyk,100.7,858,26,838.0
2010,0,20157,Retief Goosen,100.69,729,20,714.0
2010,0,28089,Jason Day,100.6,996,41,961.0
2010,0,21350,Ryuji Imada,100.59,1184,38,1153.0
2010,0,1329,Brad Faxon,100.58,684,30,658.0
2010,0,21731,Freddie Jacobson,100.55,1090,42,1054.0
2010,0,27797,Derek Lamely,100.54,923,36,892.0
2010,0,23673,Michael Connell,100.47,1067,36,1036.0
2010,0,23409,James Driscoll,100.47,1061,34,1032.0
2010,0,10885,Robert Allenby,100.46,871,36,839.0
2010,0,26951,Johnson Wagner,100.46,1080,44,1041.0
2010,0,22046,Geoff Ogilvy,100.44,681,20,664.0
2010,0,10585,Scott McCarron,100.42,1186,39,1152.0
2010,0,12714,Chris Tidland,100.41,972,43,933.0
2010,0,23325,Vaughn Taylor,100.36,1123,39,1088.0
2010,0,20070,Matt Bettencourt,100.31,982,33,952.0
2010,0,2206,David Toms,100.3,998,33,968.0
2010,0,25818,Scott Piercy,100.27,1131,44,1090.0
2010,0,26289,Boo Weekley,100.27,1093,44,1052.0
2010,0,6515,Shaun Micheel,100.26,759,31,730.0
2010,0,24357,K.J. Choi,100.23,879,39,842.0
2010,0,7749,Brett Quigley,100.16,1289,49,1242.0
2010,0,23623,Bo Van Pelt,100.16,1228,41,1189.0
2010,0,23638,Brendon de Jonge,100.15,1319,38,1283.0
2010,0,29285,Brent Delahoussaye,100.15,670,23,648.0
2010,0,24663,Y.E. Yang,100.12,801,31,771.0
2010,0,20229,Stewart Cink,100.11,939,35,905.0
2010,0,23718,Nathan Green,100.09,1137,35,1103.0
2010,0,8725,Tom Gillis,100.08,1259,46,1214.0
2010,0,21961,Charles Howell III,100.08,1294,32,1263.0
2010,0,22621,Ben Curtis,100.0,965,26,939.0
2010,0,26420,Richard Johnson,100.0,1070,45,1025.0
2010,0,1619,Skip Kendall,100.0,694,17,677.0
2010,0,23548,Bill Lunde,100.0,996,35,961.0
2010,0,31560,Brian Stuard,100.0,1015,39,976.0
2010,0,2239,Scott Verplank,100.0,794,22,772.0
2010,0,23353,J.J. Henry,99.91,1147,30,1116.0
2010,0,22913,John Rollins,99.91,1073,36,1036.0
2010,0,22405,Justin Rose,99.9,983,34,948.0
2010,0,20850,Daniel Chopra,99.89,952,31,920.0
2010,0,23613,Rich Barcelo,99.88,834,26,807.0
2010,0,12652,Cameron Beckman,99.88,855,29,825.0
2010,0,26881,Jarrod Lyle,99.85,661,14,646.0
2010,0,27466,Spencer Levin,99.79,1431,40,1388.0
2010,0,24138,Ian Poulter,99.79,480,11,468.0
2010,0,22371,Aaron Baddeley,99.76,1244,42,1199.0
