YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
2007,0,20472,Alex Cejka,76.62,118,154,-0.2
2007,0,28475,Jeff Overton,76.58,121,158,-0.21
2007,0,21949,Joe Ogilvie,76.54,124,162,-0.24
2007,0,22913,John Rollins,76.54,137,179,-0.26
2007,0,24138,Ian Poulter,76.47,65,85,-0.31
2007,0,23349,Charles Warren,76.33,158,207,-0.29
2007,0,23718,Nathan Green,76.28,119,156,-0.25
2007,0,7457,Steve Flesch,76.14,134,176,-0.16
2007,0,1945,Kenny Perry,76.13,118,155,-0.27
2007,0,20160,Charlie Wi,76.02,149,196,-0.26
2007,0,23621,Rory Sabbatini,76.0,95,125,-0.28
2007,0,1797,Rocco Mediate,75.97,98,129,-0.27
2007,0,20098,Stuart Appleby,75.93,82,108,-0.24
2007,0,21350,Ryuji Imada,75.86,132,174,-0.26
2007,0,23800,Bryce Molder,75.86,88,116,-0.24
2007,0,11032,Frank Lickliter II,75.76,125,165,-0.33
2007,0,22046,Geoff Ogilvy,75.71,106,140,-0.27
2007,0,28158,Steve Marino,75.62,152,201,-0.24
2007,0,23353,J.J. Henry,75.61,93,123,-0.2
2007,0,7363,Craig Bowden,75.57,99,131,-0.32
2007,0,2036,Jim Rutledge,75.57,99,131,-0.12
2007,0,1577,Lee Janzen,75.56,68,90,-0.25
2007,0,6595,Kevin Sutherland,75.51,111,147,-0.24
2007,0,21646,David Branshaw,75.42,135,179,-0.22
2007,0,12680,Shigeki Maruyama,75.36,104,138,-0.32
2007,0,6621,Joe Durant,75.33,113,150,-0.14
2007,0,24140,Sean O'Hair,75.16,115,153,-0.27
2007,0,21878,Mark Wilson,75.16,121,161,-0.21
2007,0,1766,Billy Mayfair,75.0,105,140,-0.24
2007,0,6567,Vijay Singh,75.0,120,160,-0.32
2007,0,26882,Michael Sim,74.8,95,127,-0.21
2007,0,24290,D.J. Brigman,74.79,89,119,-0.11
2007,0,8123,Jeff Brehaut,74.62,97,130,-0.22
2007,0,26881,Jarrod Lyle,74.48,108,145,-0.29
2007,0,2239,Scott Verplank,74.47,70,94,-0.34
2007,0,23983,Luke Donald,74.44,67,90,-0.28
2007,0,19846,Brian Gay,74.43,131,176,-0.25
2007,0,2246,Duffy Waldorf,74.42,96,129,-0.16
2007,0,20691,Greg Owen,74.34,113,152,-0.23
2007,0,8881,Tripp Isenhour,74.29,104,140,-0.29
2007,0,22293,Heath Slocum,74.27,127,171,-0.31
2007,0,22621,Ben Curtis,74.17,89,120,-0.15
2007,0,21470,Daisuke Maruyama,74.15,109,147,-0.23
2007,0,21660,Jason Schultz,74.14,86,116,-0.15
2007,0,6373,José María Olazábal,74.07,40,54,-0.13
2007,0,6515,Shaun Micheel,74.05,97,131,-0.12
2007,0,12705,Cliff Kresge,74.0,148,200,-0.24
2007,0,24361,Pat Perez,73.98,91,123,-0.37
2007,0,21633,Steve Allan,73.91,102,138,-0.33
2007,0,22295,Darron Stiles,73.87,82,111,-0.22
2007,0,26596,Ryan Moore,73.85,96,130,-0.23
2007,0,21731,Freddie Jacobson,73.79,107,145,-0.31
2007,0,27963,Chris Stroud,73.77,90,122,-0.33
2007,0,23135,Tim Clark,73.74,73,99,-0.34
2007,0,10213,Dicky Pride,73.68,98,133,-0.27
2007,0,8537,J.P. Hayes,73.65,123,167,-0.28
2007,0,23322,Brett Wetterich,73.64,95,129,-0.12
2007,0,25892,Steve Wheatcroft,73.5,86,117,-0.27
2007,0,27933,John Merrick,73.33,143,195,-0.26
2007,0,2223,Bob Tway,73.33,132,180,-0.26
2007,0,20623,Gavin Coles,73.23,93,127,-0.23
2007,0,23325,Vaughn Taylor,73.13,98,134,-0.24
2007,0,22806,Doug LaBelle II,73.06,141,193,-0.18
2007,0,27060,John Mallinger,73.02,138,189,-0.24
2007,0,21806,Paul Gow,72.97,81,111,-0.3
2007,0,21959,Ted Purdy,72.97,135,185,-0.23
2007,0,6522,Ernie Els,72.94,62,85,-0.15
2007,0,23320,Ryan Palmer,72.92,140,192,-0.25
2007,0,12660,Jesper Parnevik,72.79,107,147,-0.36
2007,0,23638,Brendon de Jonge,72.73,112,154,-0.31
2007,0,20634,Peter Lonard,72.58,135,186,-0.27
2007,0,24357,K.J. Choi,72.54,103,142,-0.21
2007,0,20229,Stewart Cink,72.54,103,142,-0.28
2007,0,20572,Rod Pampling,72.48,108,149,-0.13
2007,0,27095,Nick Watney,72.46,121,167,-0.23
2007,0,24980,Scott Gutschewski,72.41,84,116,-0.24
2007,0,24924,Bill Haas,72.41,105,145,-0.17
2007,0,7749,Brett Quigley,72.41,84,116,-0.24
2007,0,2214,Kirk Triplett,72.41,105,145,-0.26
2007,0,10733,Kent Jones,72.32,128,177,-0.3
2007,0,29476,Kyle Reifers,72.31,94,130,-0.14
2007,0,23623,Bo Van Pelt,72.14,145,201,-0.25
2007,0,12782,Tim Herron,72.11,106,147,-0.36
2007,0,25686,Jason Dufner,72.04,134,186,-0.25
2007,0,25273,Andrew Buckle,72.0,108,150,-0.24
2007,0,24457,Jaco Van Zyl,71.79,56,78,-0.16
2007,0,7223,Brian Bateman,71.74,66,92,-0.14
2007,0,26420,Richard Johnson,71.6,116,162,-0.16
2007,0,26289,Boo Weekley,71.35,127,178,-0.29
2007,0,12602,Dean Wilson,71.33,102,143,-0.26
2007,0,22892,Jason Gore,71.26,119,167,-0.26
2007,0,20850,Daniel Chopra,71.09,150,211,-0.28
2007,0,23497,Tag Ridings,70.91,78,110,-0.23
2007,0,19972,José Coceres,70.67,53,75,-0.09
2007,0,22212,Craig Lile,70.63,101,143,-0.34
2007,0,11123,Chris Couch,70.59,120,170,-0.26
2007,0,22371,Aaron Baddeley,70.4,88,125,-0.22
2007,0,10423,Mike Weir,70.27,78,111,-0.32
2007,0,29718,Anthony Kim,70.0,91,130,-0.16
2007,0,24781,Hunter Mahan,69.81,111,159,-0.26
2007,0,24507,Jason Bohn,69.7,69,99,-0.25
2007,0,25345,Carl Pettersson,69.67,147,211,-0.25
2007,0,1313,Steve Elkington,69.63,94,135,-0.26
2007,0,25190,Jeff Quinney,69.62,110,158,-0.26
2007,0,20378,Mathias Grönberg,69.57,144,207,-0.21
2007,0,23613,Rich Barcelo,69.5,98,141,-0.26
2007,0,21753,Brian Davis,69.46,116,167,-0.27
2007,0,27702,Matt Hendrix,69.17,83,120,-0.19
2007,0,24925,Jonathan Byrd,69.03,78,113,-0.37
2007,0,23788,D.J. Trahan,69.01,118,171,-0.18
2007,0,24358,Robert Garrigus,68.98,149,216,-0.32
2007,0,20859,Anders Hansen,68.75,44,64,-0.39
2007,0,27141,J.B. Holmes,68.75,99,144,-0.23
2007,0,26951,Johnson Wagner,68.68,125,182,-0.23
2007,0,1707,Steve Lowery,68.67,103,150,-0.3
2007,0,26679,Kevin Stadler,68.16,122,179,-0.2
2007,0,1249,John Daly,67.59,73,108,-0.16
2007,0,20766,Padraig Harrington,67.44,58,86,-0.24
2007,0,1941,Tom Pernice Jr.,67.09,106,158,-0.19
2007,0,1161,Mark Calcavecchia,67.06,114,170,-0.27
2007,0,27120,Troy Matteson,67.05,118,176,-0.21
2007,0,1473,Todd Hamilton,66.93,85,127,-0.29
2007,0,12716,Charley Hoffman,66.67,122,183,-0.27
2007,0,21805,Harrison Frazar,66.29,116,175,-0.28
2007,0,1706,Davis Love III,66.15,86,130,-0.2
2007,0,20157,Retief Goosen,66.13,41,62,-0.07
2007,0,25396,Kevin Na,64.67,97,150,-0.19
2007,0,6251,Chris DiMarco,64.34,83,129,-0.27
2007,0,21528,Henrik Stenson,63.29,50,79,-0.12
2007,0,20433,Mark Hensby,62.6,82,131,-0.3
2006,0,24361,Pat Perez,85.53,65,76,-0.31
2006,0,1928,Corey Pavin,84.52,71,84,-0.21
2006,0,1945,Kenny Perry,82.68,105,127,-0.21
2006,0,10809,Jim Furyk,82.01,114,139,-0.38
2006,0,24502,Adam Scott,81.97,100,122,-0.31
2006,0,20766,Padraig Harrington,81.94,59,72,-0.36
2006,0,23353,J.J. Henry,81.76,130,159,-0.2
2006,0,2110,Jerry Smith,81.76,121,148,-0.31
2006,0,7749,Brett Quigley,81.63,160,196,-0.27
2006,0,26420,Richard Johnson,81.31,161,198,-0.25
2006,0,20127,Chris Riley,81.29,139,171,-0.24
2006,0,24912,Will MacKenzie,81.25,130,160,-0.25
2006,0,6004,Stephen Ames,81.19,82,101,-0.24
2006,0,1677,Tom Lehman,81.18,69,85,-0.1
2006,0,22621,Ben Curtis,81.06,107,132,-0.3
2006,0,20608,David Howell,80.95,51,63,-0.39
2006,0,2214,Kirk Triplett,80.46,70,87,-0.29
2006,0,20628,Arron Oberholser,80.37,86,107,-0.3
2006,0,10860,Justin Leonard,80.31,102,127,-0.33
2006,0,23983,Luke Donald,80.28,57,71,-0.25
2006,0,1823,Larry Mize,80.22,73,91,-0.16
2006,0,6527,Steve Stricker,80.16,101,126,-0.25
2006,0,2101,Joey Sindelar,79.88,131,164,-0.28
2006,0,6350,Bob May,79.82,91,114,-0.24
2006,0,20105,Jeff Gove,79.78,146,183,-0.14
2006,0,19913,Ron Whittaker,79.61,121,152,-0.18
2006,0,24507,Jason Bohn,79.33,142,179,-0.29
2006,0,21646,David Branshaw,79.33,142,179,-0.24
2006,0,11032,Frank Lickliter II,79.21,141,178,-0.26
2006,0,24357,K.J. Choi,78.77,141,179,-0.35
2006,0,10885,Robert Allenby,78.7,85,108,-0.31
2006,0,24024,Zach Johnson,78.61,136,173,-0.18
2006,0,20645,John Senden,78.57,154,196,-0.27
2006,0,1219,John Cook,78.45,91,116,-0.24
2006,0,21350,Ryuji Imada,78.43,120,153,-0.3
2006,0,6012,Greg Kraft,78.36,105,134,-0.23
2006,0,1724,Jeff Maggert,78.32,112,143,-0.23
2006,0,1142,Bart Bryant,78.26,108,138,-0.24
2006,0,1619,Skip Kendall,78.23,97,124,-0.27
2006,0,6573,Brandt Jobe,77.84,130,167,-0.14
2006,0,23307,Roger Tambellini,77.57,83,107,-0.19
2006,0,8123,Jeff Brehaut,77.53,138,178,-0.28
2006,0,1381,Fred Funk,77.48,117,151,-0.3
2006,0,20631,David McKenzie,77.38,130,168,-0.29
2006,0,24138,Ian Poulter,77.38,65,84,-0.34
2006,0,6373,José María Olazábal,77.33,58,75,-0.24
2006,0,27943,Matt Hansen,77.3,109,141,-0.21
2006,0,20121,Todd Fischer,77.24,112,145,-0.29
2006,0,1388,Robert Gamez,77.13,145,188,-0.28
2006,0,6643,Paul Goydos,77.12,91,118,-0.29
2006,0,8793,Tiger Woods,77.05,47,61,-0.32
2006,0,2104,Jeff Sluman,77.04,151,196,-0.27
2006,0,10423,Mike Weir,77.03,114,148,-0.23
2006,0,23048,Eric Axley,76.97,127,165,-0.31
2006,0,7457,Steve Flesch,76.92,160,208,-0.22
2006,0,21209,Sergio Garcia,76.92,60,78,-0.32
2006,0,1024,Billy Andrade,76.87,113,147,-0.18
2006,0,1810,Phil Mickelson,76.85,83,108,-0.31
2006,0,22913,John Rollins,76.73,122,159,-0.28
2006,0,19881,Robert Damron,76.7,135,176,-0.27
2006,0,1313,Steve Elkington,76.62,59,77,-0.25
2006,0,12782,Tim Herron,76.56,98,128,-0.31
2006,0,20574,Mathew Goggin,76.52,88,115,-0.18
2006,0,20157,Retief Goosen,76.47,78,102,-0.18
2006,0,1706,Davis Love III,76.26,106,139,-0.27
2006,0,20382,Stephen Leaney,76.22,109,143,-0.27
2006,0,19824,Craig Barlow,76.19,80,105,-0.23
2006,0,12823,Carlos Franco,76.19,112,147,-0.19
2006,0,10505,Shane Bertsch,76.12,153,201,-0.28
2006,0,20498,Briny Baird,76.0,133,175,-0.27
2006,0,1139,Olin Browne,75.96,139,183,-0.2
2006,0,6595,Kevin Sutherland,75.94,142,187,-0.17
2006,0,20229,Stewart Cink,75.91,104,137,-0.27
2006,0,21961,Charles Howell III,75.76,125,165,-0.24
2006,0,6515,Shaun Micheel,75.74,128,169,-0.24
2006,0,2206,David Toms,75.74,103,136,-0.31
2006,0,22378,Trevor Immelman,75.61,124,164,-0.39
2006,0,1320,Bob Estes,75.35,107,142,-0.3
2006,0,1226,Fred Couples,75.34,55,73,-0.24
2006,0,22946,Henrik Bjornstad,75.26,146,194,-0.21
2006,0,25632,Jimmy Walker,75.23,82,109,-0.15
2006,0,21753,Brian Davis,75.16,115,153,-0.22
2006,0,1035,Tommy Armour III,75.0,81,108,-0.32
2006,0,21407,Arjun Atwal,75.0,123,164,-0.22
2006,0,6621,Joe Durant,75.0,147,196,-0.22
2006,0,20634,Peter Lonard,75.0,114,152,-0.23
2006,0,2223,Bob Tway,75.0,120,160,-0.23
2006,0,20472,Alex Cejka,74.85,122,163,-0.25
2006,0,7223,Brian Bateman,74.83,110,147,-0.31
2006,0,1577,Lee Janzen,74.82,104,139,-0.29
2006,0,24925,Jonathan Byrd,74.8,92,123,-0.23
2006,0,6251,Chris DiMarco,74.78,86,115,-0.28
2006,0,12602,Dean Wilson,74.74,145,194,-0.25
2006,0,8075,Jerry Kelly,74.72,133,178,-0.29
2006,0,23349,Charles Warren,74.61,144,193,-0.19
2006,0,2239,Scott Verplank,74.6,94,126,-0.34
2006,0,8537,J.P. Hayes,74.55,82,110,-0.35
2006,0,25804,Bubba Watson,74.55,123,165,-0.24
2006,0,24924,Bill Haas,74.46,137,184,-0.25
2006,0,8375,Paul Stankowski,74.32,110,148,-0.2
2006,0,8835,Kris Cox,74.27,127,171,-0.26
2006,0,1707,Steve Lowery,74.27,127,171,-0.18
2006,0,23718,Nathan Green,74.21,118,159,-0.25
2006,0,24781,Hunter Mahan,74.19,138,186,-0.26
2006,0,12662,Thomas Levet,74.16,66,89,-0.26
2006,0,23135,Tim Clark,74.12,63,85,-0.33
2006,0,25936,Alex Aragon,73.87,82,111,-0.13
2006,0,1766,Billy Mayfair,73.85,96,130,-0.27
2006,0,12755,Vance Veazey,73.85,96,130,-0.26
2006,0,21731,Freddie Jacobson,73.83,79,107,-0.32
2006,0,6034,Marco Dawson,73.71,129,175,-0.26
2006,0,23320,Ryan Palmer,73.68,126,171,-0.28
2006,0,20691,Greg Owen,73.55,89,121,-0.28
2006,0,12510,Chad Campbell,73.5,86,117,-0.22
2006,0,1948,Tim Petrovic,73.46,119,162,-0.22
2006,0,21878,Mark Wilson,73.38,113,154,-0.23
2006,0,26596,Ryan Moore,73.23,93,127,-0.27
2006,0,12716,Charley Hoffman,73.08,171,234,-0.22
2006,0,8385,Omar Uresti,72.95,89,122,-0.28
2006,0,21959,Ted Purdy,72.89,121,166,-0.2
2006,0,1761,Len Mattiace,72.88,86,118,-0.21
2006,0,1042,Paul Azinger,72.85,110,151,-0.33
2006,0,23614,Rich Beem,72.79,107,147,-0.2
2006,0,23541,Ben Crane,72.79,99,136,-0.3
2006,0,27120,Troy Matteson,72.73,144,198,-0.3
2006,0,10565,Ian Leggatt,72.66,93,128,-0.19
2006,0,25935,John Engler Jr.,72.6,106,146,-0.25
2006,0,25240,D.A. Points,72.6,106,146,-0.27
2006,0,12680,Shigeki Maruyama,72.57,127,175,-0.3
2006,0,24980,Scott Gutschewski,72.41,84,116,-0.27
2006,0,23616,Ryan Hietala,72.22,78,108,-0.24
2006,0,1599,Steve Jones,72.22,91,126,-0.25
2006,0,20098,Stuart Appleby,72.13,88,122,-0.26
2006,0,21949,Joe Ogilvie,72.07,129,179,-0.26
2006,0,1887,Mark O'Meara,71.83,51,71,-0.25
2006,0,27095,Nick Watney,71.76,122,170,-0.25
2006,0,6522,Ernie Els,71.6,58,81,-0.34
2006,0,23788,D.J. Trahan,71.6,121,169,-0.26
2006,0,23673,Michael Connell,71.59,63,88,-0.25
2006,0,10733,Kent Jones,71.43,150,210,-0.27
2006,0,27770,Camilo Villegas,71.43,135,189,-0.2
2006,0,22293,Heath Slocum,71.35,137,192,-0.25
2006,0,20099,Doug Barron,71.28,67,94,-0.24
2006,0,28475,Jeff Overton,71.23,156,219,-0.25
2006,0,6197,Michael Allen,71.08,118,166,-0.31
2006,0,20812,Tjaart van der Walt,71.03,103,145,-0.19
2006,0,1161,Mark Calcavecchia,70.95,105,148,-0.19
2006,0,24358,Robert Garrigus,70.88,129,182,-0.29
2006,0,11011,Mike Sposa,70.87,90,127,-0.2
2006,0,26360,Bubba Dickerson,70.81,131,185,-0.21
2006,0,11123,Chris Couch,70.8,97,137,-0.3
2006,0,21470,Daisuke Maruyama,70.78,109,154,-0.31
2006,0,2106,Chris Smith,70.78,109,154,-0.19
2006,0,19846,Brian Gay,70.71,140,198,-0.29
2006,0,20593,Greg Chalmers,70.59,72,102,-0.22
2006,0,6575,Dudley Hart,70.59,96,136,-0.23
2006,0,7867,Woody Austin,70.56,127,180,-0.32
2006,0,7013,Wes Short Jr.,70.56,139,197,-0.28
2006,0,20094,Jonathan Kaye,70.45,124,176,-0.2
2006,0,1249,John Daly,70.33,64,91,-0.16
2006,0,12760,Danny Ellis,70.15,94,134,-0.23
2006,0,27141,J.B. Holmes,70.15,94,134,-0.27
2006,0,23325,Vaughn Taylor,69.59,103,148,-0.43
2006,0,25900,Lucas Glover,69.48,148,213,-0.28
2006,0,22548,Patrick Sheehan,69.43,134,193,-0.25
2006,0,1553,John Huston,69.38,111,160,-0.32
2006,0,23621,Rory Sabbatini,69.23,90,130,-0.32
2006,0,1941,Tom Pernice Jr.,69.18,101,146,-0.26
2006,0,21660,Jason Schultz,69.12,94,136,-0.2
2006,0,28780,Nicholas Thompson,69.11,132,191,-0.2
2006,0,22405,Justin Rose,69.1,123,178,-0.33
2006,0,21805,Harrison Frazar,68.98,129,187,-0.27
2006,0,20378,Mathias Grönberg,68.95,131,190,-0.24
2006,0,1329,Brad Faxon,68.94,91,132,-0.21
2006,0,23409,James Driscoll,68.9,113,164,-0.24
2006,0,22371,Aaron Baddeley,68.81,75,109,-0.25
2006,0,1132,Mark Brooks,68.75,99,144,-0.21
2006,0,6567,Vijay Singh,68.65,127,185,-0.27
2006,0,20850,Daniel Chopra,68.42,130,190,-0.36
2006,0,12660,Jesper Parnevik,68.28,99,145,-0.24
2006,0,25345,Carl Pettersson,68.03,100,147,-0.27
2006,0,23497,Tag Ridings,67.92,144,212,-0.26
2006,0,25842,Jon Mills,67.88,93,137,-0.13
2006,0,1685,J.L. Lewis,67.71,65,96,-0.15
2006,0,23322,Brett Wetterich,67.46,114,169,-0.25
2006,0,1666,Bernhard Langer,67.24,78,116,-0.32
2006,0,9011,David Duval,66.97,73,109,-0.23
2006,0,22892,Jason Gore,66.87,111,166,-0.26
2006,0,20572,Rod Pampling,66.44,99,149,-0.34
2006,0,23623,Bo Van Pelt,66.37,150,226,-0.33
2006,0,24140,Sean O'Hair,65.66,109,166,-0.2
2006,0,1473,Todd Hamilton,65.45,72,110,-0.31
2006,0,2246,Duffy Waldorf,64.94,113,174,-0.34
2006,0,12645,Brent Geiberger,63.45,125,197,-0.3
2006,0,20548,Hidemichi Tanaka,62.9,78,124,-0.13
2006,0,22046,Geoff Ogilvy,62.64,57,91,-0.25
2005,0,1677,Tom Lehman,83.72,72,86,-0.22
2005,0,21961,Charles Howell III,82.86,145,175,-0.32
2005,0,23983,Luke Donald,82.61,57,69,-0.35
2005,0,1219,John Cook,82.52,85,103,-0.21
2005,0,12510,Chad Campbell,82.1,133,162,-0.23
2005,0,1685,J.L. Lewis,81.71,143,175,-0.24
2005,0,1619,Skip Kendall,81.06,107,132,-0.29
2005,0,6621,Joe Durant,80.92,123,152,-0.27
2005,0,24357,K.J. Choi,80.88,110,136,-0.25
2005,0,19824,Craig Barlow,80.65,125,155,-0.2
2005,0,20634,Peter Lonard,80.5,128,159,-0.2
2005,0,11032,Frank Lickliter II,80.47,136,169,-0.25
2005,0,8725,Tom Gillis,80.42,115,143,-0.26
2005,0,10885,Robert Allenby,80.12,129,161,-0.19
2005,0,24502,Adam Scott,80.0,84,105,-0.13
2005,0,2239,Scott Verplank,80.0,92,115,-0.32
2005,0,1706,Davis Love III,79.85,107,134,-0.27
2005,0,8793,Tiger Woods,79.46,89,112,-0.37
2005,0,20498,Briny Baird,79.43,166,209,-0.28
2005,0,24980,Scott Gutschewski,79.39,131,165,-0.27
2005,0,25345,Carl Pettersson,79.29,157,198,-0.28
2005,0,20548,Hidemichi Tanaka,79.28,176,222,-0.23
2005,0,1035,Tommy Armour III,79.21,160,202,-0.21
2005,0,1139,Olin Browne,78.97,154,195,-0.29
2005,0,1175,Jim Carter,78.95,90,114,-0.21
2005,0,6251,Chris DiMarco,78.81,93,118,-0.37
2005,0,22293,Heath Slocum,78.74,137,174,-0.27
2005,0,20645,John Senden,78.72,148,188,-0.26
2005,0,1928,Corey Pavin,78.64,81,103,-0.35
2005,0,10860,Justin Leonard,78.46,102,130,-0.31
2005,0,21731,Freddie Jacobson,78.45,91,116,-0.38
2005,0,8545,Glen Hnatiuk,78.26,90,115,-0.27
2005,0,1226,Fred Couples,78.18,86,110,-0.29
2005,0,21753,Brian Davis,78.13,100,128,-0.25
2005,0,21951,Joey Snyder III,78.11,157,201,-0.27
2005,0,2010,Loren Roberts,78.02,71,91,-0.24
2005,0,10423,Mike Weir,77.97,92,118,-0.28
2005,0,20812,Tjaart van der Walt,77.95,99,127,-0.22
2005,0,12826,Paul Claxton,77.88,88,113,-0.26
2005,0,8385,Omar Uresti,77.85,116,149,-0.23
2005,0,7867,Woody Austin,77.78,154,198,-0.24
2005,0,20099,Doug Barron,77.78,105,135,-0.3
2005,0,1157,Tom Byrum,77.78,119,153,-0.28
2005,0,2206,David Toms,77.69,101,130,-0.25
2005,0,23036,Chris Anderson,77.62,111,143,-0.35
2005,0,23135,Tim Clark,77.52,100,129,-0.28
2005,0,1948,Tim Petrovic,77.48,117,151,-0.22
2005,0,20382,Stephen Leaney,77.37,106,137,-0.3
2005,0,20098,Stuart Appleby,77.27,119,154,-0.26
2005,0,1381,Fred Funk,77.27,119,154,-0.3
2005,0,1487,Jeff Hart,77.19,88,114,-0.19
2005,0,23623,Bo Van Pelt,77.16,152,197,-0.22
2005,0,1766,Billy Mayfair,77.07,121,157,-0.27
2005,0,10117,Bob Heintz,76.97,137,178,-0.34
2005,0,2104,Jeff Sluman,76.97,137,178,-0.26
2005,0,24912,Will MacKenzie,76.92,110,143,-0.23
2005,0,10809,Jim Furyk,76.87,113,147,-0.28
2005,0,6575,Dudley Hart,76.87,113,147,-0.24
2005,0,26758,David Hearn,76.82,116,151,-0.27
2005,0,1473,Todd Hamilton,76.73,122,159,-0.25
2005,0,8537,J.P. Hayes,76.7,79,103,-0.32
2005,0,23353,J.J. Henry,76.67,138,180,-0.22
2005,0,26420,Richard Johnson,76.52,88,115,-0.28
2005,0,21350,Ryuji Imada,76.42,94,123,-0.32
2005,0,24507,Jason Bohn,76.37,139,182,-0.28
2005,0,20094,Jonathan Kaye,76.35,113,148,-0.3
2005,0,22295,Darron Stiles,76.12,102,134,-0.3
2005,0,6332,Neal Lancaster,76.02,149,196,-0.21
2005,0,20502,Michael Long,76.0,114,150,-0.2
2005,0,21407,Arjun Atwal,75.91,104,137,-0.3
2005,0,7749,Brett Quigley,75.88,129,170,-0.35
2005,0,1361,Dan Forsman,75.73,78,103,-0.29
2005,0,10201,Matt Gogel,75.68,112,148,-0.2
2005,0,24227,Justin Bolli,75.66,115,152,-0.28
2005,0,6034,Marco Dawson,75.56,136,180,-0.3
2005,0,20628,Arron Oberholser,75.44,86,114,-0.26
2005,0,1313,Steve Elkington,75.42,89,118,-0.26
2005,0,1142,Bart Bryant,75.35,107,142,-0.36
2005,0,1320,Bob Estes,75.33,113,150,-0.37
2005,0,19846,Brian Gay,75.25,152,202,-0.29
2005,0,2106,Chris Smith,75.23,161,214,-0.23
2005,0,21878,Mark Wilson,75.21,91,121,-0.26
2005,0,12602,Dean Wilson,75.15,127,169,-0.35
2005,0,1723,Andrew Magee,75.0,114,152,-0.32
2005,0,22046,Geoff Ogilvy,75.0,129,172,-0.29
2005,0,23325,Vaughn Taylor,75.0,147,196,-0.29
2005,0,8123,Jeff Brehaut,74.83,110,147,-0.33
2005,0,12823,Carlos Franco,74.8,95,127,-0.2
2005,0,1577,Lee Janzen,74.8,95,127,-0.28
2005,0,12660,Jesper Parnevik,74.79,89,119,-0.31
2005,0,21805,Harrison Frazar,74.76,154,206,-0.31
2005,0,1823,Larry Mize,74.73,68,91,-0.32
2005,0,6567,Vijay Singh,74.73,136,182,-0.29
2005,0,2101,Joey Sindelar,74.72,133,178,-0.23
2005,0,1666,Bernhard Langer,74.68,59,79,-0.29
2005,0,24781,Hunter Mahan,74.63,153,205,-0.22
2005,0,21806,Paul Gow,74.62,97,130,-0.16
2005,0,24024,Zach Johnson,74.59,135,181,-0.41
2005,0,25396,Kevin Na,74.45,102,137,-0.26
2005,0,22405,Justin Rose,74.38,119,160,-0.26
2005,0,21209,Sergio Garcia,74.29,78,105,-0.18
2005,0,20623,Gavin Coles,74.26,101,136,-0.37
2005,0,24140,Sean O'Hair,74.26,150,202,-0.25
2005,0,1161,Mark Calcavecchia,74.23,121,163,-0.27
2005,0,26287,Roland Thatcher,74.17,112,151,-0.28
2005,0,12454,Mario Tiziani,74.1,103,139,-0.24
2005,0,1945,Kenny Perry,73.88,99,134,-0.22
2005,0,28088,Matt Davidson,73.83,79,107,-0.24
2005,0,1329,Brad Faxon,73.68,70,95,-0.34
2005,0,20433,Mark Hensby,73.68,84,114,-0.27
2005,0,1761,Len Mattiace,73.68,112,152,-0.31
2005,0,24290,D.J. Brigman,73.6,92,125,-0.18
2005,0,1810,Phil Mickelson,73.56,64,87,-0.22
2005,0,6573,Brandt Jobe,73.54,139,189,-0.22
2005,0,23725,Brendan Jones,73.53,125,170,-0.25
2005,0,1707,Steve Lowery,73.45,130,177,-0.26
2005,0,12680,Shigeki Maruyama,73.45,130,177,-0.28
2005,0,1724,Jeff Maggert,73.39,91,124,-0.37
2005,0,1457,Jay Haas,73.24,52,71,-0.29
2005,0,1553,John Huston,73.03,130,178,-0.34
2005,0,24138,Ian Poulter,72.97,54,74,-0.28
2005,0,27095,Nick Watney,72.87,137,188,-0.24
2005,0,20229,Stewart Cink,72.73,104,143,-0.34
2005,0,20766,Padraig Harrington,72.73,64,88,-0.3
2005,0,8993,Franklin Langham,72.73,104,143,-0.26
2005,0,2214,Kirk Triplett,72.73,72,99,-0.19
2005,0,7457,Steve Flesch,72.66,93,128,-0.26
2005,0,25847,Rob Rashell,72.63,69,95,-0.26
2005,0,10733,Kent Jones,72.5,145,200,-0.29
2005,0,6595,Kevin Sutherland,72.3,107,148,-0.21
2005,0,20472,Alex Cejka,72.27,86,119,-0.2
2005,0,25900,Lucas Glover,72.2,148,205,-0.27
2005,0,20121,Todd Fischer,72.15,114,158,-0.33
2005,0,23788,D.J. Trahan,72.15,114,158,-0.15
2005,0,23320,Ryan Palmer,72.11,137,190,-0.33
2005,0,2223,Bob Tway,72.08,111,154,-0.31
2005,0,6197,Michael Allen,71.84,125,174,-0.28
2005,0,23621,Rory Sabbatini,71.82,79,110,-0.22
2005,0,20572,Rod Pampling,71.81,135,188,-0.26
2005,0,23552,Hank Kuehne,71.76,122,170,-0.29
2005,0,23349,Charles Warren,71.57,146,204,-0.19
2005,0,23614,Rich Beem,71.55,83,116,-0.27
2005,0,1127,Danny Briggs,71.54,93,130,-0.23
2005,0,12652,Cameron Beckman,71.52,118,165,-0.26
2005,0,12782,Tim Herron,71.43,125,175,-0.38
2005,0,6515,Shaun Micheel,71.33,102,143,-0.23
2005,0,20160,Charlie Wi,71.11,96,135,-0.35
2005,0,23497,Tag Ridings,71.1,123,173,-0.28
2005,0,20127,Chris Riley,71.05,54,76,-0.3
2005,0,6527,Steve Stricker,71.03,76,107,-0.32
