YEAR,MOVEMENT,PLAYER_ID,PLAYER,VALUE,TOURN/COURSE,ROUND
2002,0,26368,Larry Correa,68,Buick Invitatio,2
2002,0,20997,Keoke Cotner,68,Sony Open/Waial,2
2002,0,21584,Richie Coughlan,68,Buick Open/Warw,2
2002,0,1284,Mike Donald,68,Michelob Champ/,1
2002,0,22983,Bradley Dredge,68,The Open/Muirfi,4
2002,0,24992,Jamie Elliott,68,Verizon/TPC Fou,1
2002,0,1334,Keith Fergus,68,Bob Hope Chrysl,4
2002,0,20121,Todd Fischer,68,AT&T Pebble/Peb,4
2002,0,7591,Jason Fitchett,68,Greater Milwauk,1
2002,0,25052,Derek Gillespie,68,Bell Canadian O,3
2002,0,6566,Jaime Gomez,68,Texas Open/LaCa,2
2002,0,22075,Ricardo Gonzalez,68,WGC-NEC Invit'l,3
2002,0,21098,Scott Henderson,68,The Open/Muirfi,2
2002,0,6526,Kip Henley,68,FedEx St. Jude/,2
2002,0,24727,David Hutsell,68,Kemper Ins Open,1
2002,0,24024,Zach Johnson,68,BellSouth Class,1
2002,0,20218,Shingo Katayama,68,The Open/Muirfi,2
2002,0,12389,Barry Lane,68,The Open/Muirfi,2
2002,0,24218,Han Lee,68,Tucson Open/Omn,1
2002,0,1717,Sandy Lyle,68,The Open/Muirfi,1
2002,0,1725,John Mahaffey,68,Bob Hope Chrysl,3
2002,0,25572,Graeme McDowell,68,Air Canada/Nort,1
2002,0,12461,Paul McGinley,68,Bay Hill Invita,3
2002,0,1823,Larry Mize,68,Greater Milwauk,2
2002,0,20676,Patrick Moore,68,So. Farm Bureau,1
2002,0,8535,Gary Nicklaus,68,Reno-Tahoe Open,1
2002,0,23320,Ryan Palmer,68,Texas Open/LaCa,2
2002,0,1925,Jerry Pate,68,Buick Challenge,2
2002,0,1996,Mike Reid,68,Greater Milwauk,2
2002,0,24389,Jean-Francois Remesy,68,The Open/Muirfi,1
2002,0,2007,Larry Rinker,68,Texas Open/LaCa,2
2002,0,7205,Henrik Simonsen,68,Texas Open/LaCa,2
2002,0,11246,Des Smyth,68,The Open/Muirfi,1
2002,0,7101,Dave Stockton Jr.,68,Bob Hope Chrysl,1
2002,0,2159,Curtis Strange,68,Buick Challenge,1
2002,0,2224,Greg Twiggs,68,B.C. Open/En-Jo,1
2002,0,2244,Fred Wadsworth,68,John Deere Clas,2
2002,0,2254,Scott Watkins,68,Tucson Open/Omn,2
2002,0,20396,Lee Westwood,68,WGC-NEC Invit'l,1
2002,0,26497,Casey Wittenberg,68,FedEx St. Jude/,2
2002,0,2300,Ian Woosnam,68,The Open/Muirfi,4
2002,0,1072,Chip Beck,69,Greater Milwauk,1
2002,0,1078,Jim Benepe,69,Texas Open/LaCa,2
2002,0,23542,Tommy Biershenk,69,BellSouth Class,2
2002,0,1191,Barry Cheesman,69,B.C. Open/En-Jo,1
2002,0,19905,Andrew Coltart,69,The Open/Muirfi,2
2002,0,25779,Matthew Cort,69,The Open/Muirfi,4
2002,0,21047,Mike Deuel,69,B.C. Open/En-Jo,2
2002,0,23501,Cameron Doan,69,Verizon/Cottonw,2
2002,0,1282,Trevor Dodds,69,B.C. Open/En-Jo,1
2002,0,20104,Ken Duke,69,Michelob Champ/,1
2002,0,1346,Ed Fiori,69,John Deere Clas,2
2002,0,19957,Ian Garbutt,69,The Open/Muirfi,1
2002,0,8725,Tom Gillis,69,Buick Open/Warw,2
2002,0,10963,Jimmy Green,69,B.C. Open/En-Jo,4
2002,0,20859,Anders Hansen,69,WGC-NEC Invit'l,4
2002,0,1555,Stu Ingraham,69,SEI Pennsylvani,3
2002,0,1560,David Ishii,69,Sony Open/Waial,4
2002,0,1571,Barry Jaeckel,69,B.C. Open/En-Jo,2
2002,0,19904,Paul Lawrie,69,WGC-NEC Invit'l,2
2002,0,8547,John Maginnes,69,U.S. Open Champ,2
2002,0,24781,Hunter Mahan,69,Texas Open/LaCa,2
2002,0,8583,Ken McDonald,69,Texas Open/LaCa,1
2002,0,19983,Andy Oldcorn,69,The Open/Muirfi,2
2002,0,24138,Ian Poulter,69,The Open/Muirfi,2
2002,0,23386,David Roesch,69,Greater Milwauk,2
2002,0,21452,Steve Scott,69,AT&T Pebble/Pop,2
2002,0,11245,Ron Skayhan,69,Nissan Open/Riv,2
2002,0,26757,Greg Sonnier,69,Texas Open/LaCa,1
2002,0,23176,Whit Staples,69,B.C. Open/En-Jo,2
2002,0,2167,Mike Sullivan,69,B.C. Open/En-Jo,2
2002,0,20773,Taichi Teshima,69,The Open/Muirfi,1
2002,0,2190,Doug Tewell,69,WORLDCOM/Harbou,1
2002,0,2191,Tim Thelen,69,Texas Open/LaCa,1
2002,0,12755,Vance Veazey,69,FedEx St. Jude/,2
2002,0,7753,Kevin Wentworth,69,Greater Milwauk,1
2002,0,6791,Mark Wurtz,69,Reno-Tahoe Open,2
2002,0,20565,Shinichi Yokota,69,Sony Open/Waial,2
2002,0,1006,John Adams,70,B.C. Open/En-Jo,2
2002,0,25083,Jeremy Anderson,70,Invensys Las V/,3
2002,0,20367,Fredrik Andersson Hed,70,The Open/Muirfi,4
2002,0,1068,Andy Bean,70,B.C. Open/En-Jo,2
2002,0,10505,Shane Bertsch,70,AT&T Pebble/Peb,3
2002,0,23356,Sebastian Branger,70,Honda Classic/T,2
2002,0,25459,Mike Capone,70,Honda Classic/T,2
2002,0,1197,Bobby Clampett,70,Michelob Champ/,1
2002,0,1200,Keith Clearwater,70,AT&T Pebble/Peb,1
2002,0,6034,Marco Dawson,70,Tucson Open/Omn,1
2002,0,10041,Wayne DeFrancesco,70,Kemper Ins Open,1
2002,0,10705,Paul Dietsche,70,Buick Invitatio,2
2002,0,25935,John Engler Jr.,70,WORLDCOM/Harbou,1
2002,0,11418,Marc Farry,70,The Open/Muirfi,1
2002,0,1331,Rick Fehr,70,B.C. Open/En-Jo,2
2002,0,20721,Darren Fichardt,70,The Open/Muirfi,2
2002,0,22892,Jason Gore,70,B.C. Open/En-Jo,2
2002,0,20569,Richard Green,70,The Open/Muirfi,4
2002,0,1468,Gary Hallberg,70,John Deere Clas,1
2002,0,26768,Billy Harvey,70,Invensys Las V/,3
2002,0,24956,Mikko Ilonen,70,The Open/Muirfi,4
2002,0,24511,Thongchai Jaidee,70,WGC-Am Express/,4
2002,0,26632,Hank Kim,70,FedEx St. Jude/,2
2002,0,20940,Kenichi Kuboya,70,The Open/Muirfi,1
2002,0,25938,Nicholas Lawrence,70,WGC-NEC Invit'l,4
2002,0,20035,Rob McMillan,70,Bell Canadian O,2
2002,0,8549,Aaron Meeks,70,Greater Milwauk,1
2002,0,20650,Jarrod Moseley,70,The Open/Muirfi,1
2002,0,1891,David Ogrin,70,Texas Open/LaCa,2
2002,0,1984,Sam Randolph,70,Texas Open/LaCa,2
2002,0,1998,Jack Renner,70,B.C. Open/En-Jo,2
2002,0,21489,Nobuhito Sato,70,WGC-NEC Invit'l,4
2002,0,6076,Jim Schuman,70,Greater Milwauk,2
2002,0,6847,Jay Synkelma,70,Tucson Open/Omn,2
2002,0,2196,Robert Thompson,70,Shell Houston/T,1
2002,0,26498,Matt Weibring,70,John Deere Clas,2
2002,0,2279,Mark Wiebe,70,Texas Open/LaCa,2
2002,0,25810,Paul Wightman,70,AT&T Pebble/Peb,3
2002,0,26765,Lee Williamson,70,Air Canada/Nort,2
2002,0,6010,Brad Bell,71,Nissan Open/Riv,1
2002,0,10193,Don Berry,71,PGA Championshi,2
2002,0,7363,Craig Bowden,71,U.S. Open Champ,1
2002,0,25939,Nick Cassini,71,Bell Canadian O,1
2002,0,19822,Bobby Cochran,71,FedEx St. Jude/,1
2002,0,1224,Jeff Coston,71,Air Canada/Nort,1
2002,0,22763,John Paul Curley,71,Kemper Ins Open,2
2002,0,12657,Kevin DeNike,71,John Deere Clas,2
2002,0,22873,Todd Fanning,71,Bell Canadian O,2
2002,0,12695,Robert Floyd,71,Texas Open/LaCa,1
2002,0,26631,Cody Freeman,71,FedEx St. Jude/,1
2002,0,12751,Todd Gleaton,71,Michelob Champ/,1
2002,0,1425,Ernie Gonzalez,71,B.C. Open/En-Jo,2
2002,0,24924,Bill Haas,71,Greater Greens/,2
2002,0,26683,Kevin Haefner,71,B.C. Open/En-Jo,2
2002,0,1499,Mark Hayes,71,Bob Hope Chrysl,4
2002,0,26758,David Hearn,71,Bell Canadian O,2
2002,0,1522,Lon Hinkle,71,AT&T Pebble/Peb,2
2002,0,23373,Michael Hoey,71,Memorial Tourna,2
2002,0,1557,John Inman,71,Buick Challenge,1
2002,0,1603,Jeff Julian,71,Canon Greater H,1
2002,0,19970,Robert Karlsson,71,U.S. Open Champ,1
2002,0,26719,Marvin King,71,Buick Open/Warw,2
2002,0,26807,John Klauk,71,Texas Open/LaCa,2
2002,0,22032,Tomohiro Kondo,71,Sony Open/Waial,2
2002,0,25868,Doug LaCrosse,71,Tampa Bay/Westi,2
2002,0,1668,Jeffrey Lankford,71,WORLDCOM/Harbou,1
2002,0,20573,Scott Laycock,71,Kemper Ins Open,1
2002,0,10886,Monty Leong,71,Bob Hope Chrysl,4
2002,0,26421,Kris Maffet,71,Honda Classic/T,1
2002,0,1736,Roger Maltbie,71,AT&T Pebble/Spy,3
2002,0,1783,Mark McCumber,71,Michelob Champ/,2
2002,0,10844,Mark Mielke,71,Buick Classic/W,2
2002,0,20213,Katsumasa Miyamoto,71,Sony Open/Waial,1
2002,0,21310,Tatsuaki Nakamura,71,Shell Houston/T,1
2002,0,1869,Jack Nicklaus,71,Memorial Tourna,3
2002,0,25457,Alexandre Rocha,71,Air Canada/Nort,1
2002,0,25041,Todd Rose,71,U.S. Open Champ,1
2002,0,20869,Raymond Russell,71,The Open/Muirfi,1
2002,0,22908,Steve Shriver,71,Nissan Open/Riv,1
2002,0,2128,Dave Spengler,71,Greater Milwauk,2
2002,0,26679,Kevin Stadler,71,B.C. Open/En-Jo,1
2002,0,2145,Craig Stevens,71,BellSouth Class,1
2002,0,22296,Bud Still,71,FedEx St. Jude/,2
2002,0,12714,Chris Tidland,71,Buick Invitatio,1
2002,0,6431,Jean Van de Velde,71,U.S. Open Champ,1
2002,0,2255,Denis Watson,71,B.C. Open/En-Jo,2
2002,0,7553,Roger Wessels,71,The Open/Muirfi,2
2002,0,24773,Tom Whitehouse,71,The Open/Muirfi,2
2002,0,21878,Mark Wilson,71,Greater Milwauk,2
2002,0,26681,Simon Young,71,The Open/Muirfi,2
2002,0,23778,Brad Adamonis,72,Buick Classic/W,1
2002,0,26311,Richard Ainley,72,Buick Open/Warw,2
2002,0,21407,Arjun Atwal,72,Canon Greater H,2
2002,0,24450,Greg Avant,72,Phoenix Open/TP,2
2002,0,20369,John Bickerton,72,The Open/Muirfi,2
2002,0,21847,David Bolton,72,Air Canada/Nort,1
2002,0,1114,Bob Boyd,72,WORLDCOM/Harbou,2
2002,0,12393,Rodney Butcher,72,Compaq Classic/,2
2002,0,1156,Curt Byrum,72,John Deere Clas,1
2002,0,23656,Jason Caron,72,U.S. Open Champ,3
2002,0,26485,Kelsey Cline,72,Verizon/Cottonw,2
2002,0,10195,Tim Conley,72,B.C. Open/En-Jo,1
2002,0,1235,Ben Crenshaw,72,MasterCard Colo,1
2002,0,22649,Tobias Dier,72,WGC-NEC Invit'l,3
2002,0,25816,Kevin Durkin,72,Tucson Open/Omn,2
2002,0,26837,Chris Eaves,72,Michelob Champ/,2
2002,0,21293,Mattias Eliasson,72,The Open/Muirfi,2
2002,0,1355,Raymond Floyd,72,Advil Western/C,2
2002,0,8929,Chris Gray,72,SEI Pennsylvani,2
2002,0,7941,Mike Grob,72,Bell Canadian O,1
2002,0,20378,Mathias Grönberg,72,John Deere Clas,1
2002,0,1491,Rick Hartmann,72,Buick Classic/W,2
2002,0,21608,Terry Hatch,72,SEI Pennsylvani,2
2002,0,20613,Brian Hull,72,Tucson Open/Omn,2
2002,0,1622,Jeff Kern,72,Tucson Open/Omn,1
2002,0,26770,James Lepp,72,Bell Canadian O,1
2002,0,1701,Bob Lohr,72,B.C. Open/En-Jo,2
2002,0,12067,Mitch Lowe,72,AT&T Pebble/Spy,2
2002,0,25817,Landry Mahan,72,Verizon/TPC Fou,2
2002,0,8079,Gary March,72,Greater Milwauk,1
2002,0,20445,Casey Martin,72,Tampa Bay/Westi,1
2002,0,1790,Pat McGowan,72,B.C. Open/En-Jo,1
2002,0,26772,Mike Mezei,72,Bell Canadian O,2
2002,0,25031,Andy Miller,72,Tucson Open/Omn,1
2002,0,25842,Jon Mills,72,Bell Canadian O,1
2002,0,1825,Kris Moe,72,Reno-Tahoe Open,1
2002,0,24217,Fraser Mulholland,72,Air Canada/Nort,2
2002,0,1858,Tommy Nakajima,72,The Open/Muirfi,2
2002,0,20691,Greg Owen,72,The Open/Muirfi,2
2002,0,6054,Sean Pacetti,72,AT&T Pebble/Spy,3
2002,0,6488,Chris Patton,72,Tampa Bay/Westi,1
2002,0,22518,Donn Perno,72,BellSouth Class,2
2002,0,19993,Magnus Persson,72,The Open/Muirfi,1
2002,0,6731,Jeff Roth,72,Buick Open/Warw,1
2002,0,2036,Jim Rutledge,72,Bell Canadian O,1
2002,0,21874,Mark Scheibach,72,Greater Milwauk,2
2002,0,22548,Patrick Sheehan,72,BellSouth Class,1
2002,0,23191,Mark Slawter,72,Greater Greens/,2
2002,0,22411,Ian Stanley,72,The Open/Muirfi,2
2002,0,24851,Rick Stimmel,72,John Deere Clas,1
2002,0,25081,James Sullivan,72,Kemper Ins Open,2
2002,0,20772,Toru Suzuki,72,The Open/Muirfi,2
2002,0,6693,Ken Tanigawa,72,Sony Open/Waial,1
2002,0,2187,Dave Tentis,72,PGA Championshi,2
2002,0,6751,Chris Tucker,72,Greater Greens/,1
2002,0,25915,O.D. Vincent,72,Phoenix Open/TP,2
2002,0,20160,Charlie Wi,72,WGC-NEC Invit'l,4
2002,0,24586,Benn Barham,73,The Open/Muirfi,2
2002,0,23691,Brad Benkey,73,Buick Invitatio,2
2002,0,1095,Woody Blackburn,73,B.C. Open/En-Jo,2
2002,0,7233,Bob Boyle,73,FedEx St. Jude/,2
2002,0,20472,Alex Cejka,73,The Open/Muirfi,2
2002,0,26488,Andy Crain,73,Greater Greens/,1
2002,0,26766,Matt Daniel,73,Air Canada/Nort,2
2002,0,26369,Greg Enholm,73,Tucson Open/Omn,2
2002,0,1358,Bob Ford,73,Genuity/Doral C,1
2002,0,1376,Bob Friend,73,Buick Invitatio,1
2002,0,1390,Buddy Gardner,73,B.C. Open/En-Jo,1
2002,0,7185,Joe Gutterman,73,Disney Classic/,2
2002,0,20237,Michael Henderson,73,Genuity/Doral C,1
2002,0,20608,David Howell,73,The Open/Muirfi,1
2002,0,21731,Freddie Jacobson,73,The Open/Muirfi,2
2002,0,20832,Raphael Jacquelin,73,The Open/Muirfi,2
2002,0,22253,Taichiro Kiyota,73,U.S. Open Champ,1
2002,0,25431,Rob Labritz,73,Buick Classic/W,1
2002,0,26832,Brandon LaCroix,73,Michelob Champ/,2
2002,0,12710,Rick Leibovich,73,AT&T Pebble/Spy,2
2002,0,10904,Mike Malizia,73,B.C. Open/En-Jo,2
2002,0,26815,Gibby Martens,73,Texas Open/LaCa,2
2002,0,26680,Paul Mayoh,73,The Open/Muirfi,2
2002,0,25581,Matthew McDougall,73,Phoenix Open/TP,1
2002,0,26796,Daniel McEachern,73,Tampa Bay/Westi,2
2002,0,26401,Matt Mocniak,73,Buick Open/Warw,1
2002,0,1864,Larry Nelson,73,PGA Championshi,2
2002,0,24491,Michael Pearson,73,Advil Western/C,1
2002,0,25454,Alex Quiroz,73,Air Canada/Nort,2
2002,0,2042,Doug Sanders,73,Bob Hope Chrysl,3
2002,0,7445,Dirk Schultz,73,Michelob Champ/,1
2002,0,24269,Steve Sear,73,Nissan Open/Riv,2
2002,0,7531,Harold Wallace,73,Michelob Champ/,1
2002,0,26349,Mark Warman,73,Buick Invitatio,2
2002,0,26594,Kevin Warrick,73,U.S. Open Champ,1
2002,0,25804,Bubba Watson,73,Compaq Classic/,1
2002,0,26489,Cameron Yancey,73,Greater Greens/,2
2002,0,2321,Fuzzy Zoeller,73,PGA Championshi,2
2002,0,21406,Carl Alexander,74,Buick Classic/W,2
2002,0,1097,James Blair,74,PGA Championshi,1
2002,0,8539,Eric Brito,74,John Deere Clas,2
2002,0,23167,Dinesh Chand,74,AT&T Pebble/Pop,1
2002,0,19974,Roger Chapman,74,The Open/Muirfi,1
2002,0,26486,Burke Cromer,74,Greater Greens/,1
2002,0,25854,Lee Curry,74,Bell Canadian O,1
2002,0,7353,Eric Egloff,74,Buick Classic/W,1
2002,0,26725,Sean Farren,74,PGA Championshi,1
2002,0,1333,Jack Ferenz,74,Tampa Bay/Westi,2
2002,0,1494,Steve Haskins,74,U.S. Open Champ,1
2002,0,20567,Kevin Hayashi,74,Sony Open/Waial,1
2002,0,26313,Thomas Hines,74,Sony Open/Waial,1
2002,0,12716,Charley Hoffman,74,Buick Invitatio,2
2002,0,26573,Charles Hong,74,Kemper Ins Open,2
2002,0,26599,Kyle Hougham,74,John Deere Clas,1
2002,0,25776,John Kemp,74,The Open/Muirfi,2
2002,0,1641,Gary Koch,74,Bay Hill Invita,1
2002,0,22988,Steve Kwon,74,AT&T Pebble/Peb,3
2002,0,10819,Carlos Larrain,74,Canon Greater H,1
2002,0,10399,Mike Laudien,74,Canon Greater H,2
2002,0,25344,John Lieber,74,Buick Invitatio,1
2002,0,20719,Adam Mednick,74,The Open/Muirfi,2
2002,0,25863,Rod Perry,74,Bay Hill Invita,2
2002,0,26476,Chez Reavie,74,Masters/Augusta,1
2002,0,26530,Troy Schleicher,74,Verizon/Cottonw,1
2002,0,7013,Wes Short Jr.,74,Shell Houston/T,1
2002,0,11149,Jim Sobb,74,Advil Western/C,2
2002,0,12546,Peter Baker,75,The Open/Muirfi,1
2002,0,1051,Seve Ballesteros,75,Masters/Augusta,1
2002,0,24846,Ricky Barnes,75,U.S. Open Champ,2
2002,0,6765,Peter Baxter,75,Honda Classic/T,2
2002,0,26785,Barry Dear,75,SEI Pennsylvani,2
2002,0,23225,Paul Earnest,75,Verizon/Cottonw,1
2002,0,20823,Gary Emerson,75,The Open/Muirfi,1
2002,0,26795,Michael Hyland,75,SEI Pennsylvani,2
2002,0,26753,Bill Keller,75,Reno-Tahoe Open,1
2002,0,23208,Alejandro Larrazabal,75,The Open/Muirfi,2
2002,0,21130,Buddy Marucci Jr,75,SEI Pennsylvani,2
2002,0,1871,Mike Nicolette,75,Bay Hill Invita,1
2002,0,23175,Timothy O'Neal,75,WORLDCOM/Harbou,2
2002,0,26314,Jonathan Ota,75,Sony Open/Waial,1
2002,0,20440,Kevin Savage,75,B.C. Open/En-Jo,2
2002,0,20686,Jeev Milkha Singh,75,U.S. Open Champ,4
2002,0,20820,Patrik Sjöland,75,The Open/Muirfi,1
2002,0,24729,Bill Skorheim,75,Shell Houston/T,1
2002,0,26771,Dan Swanson,75,Bell Canadian O,1
2002,0,2313,Bruce Zabriski,75,PGA Championshi,1
2002,0,1003,Bob Ackerman,76,Buick Open/Warw,1
2002,0,19755,Mike Bennett,76,FedEx St. Jude/,1
2002,0,1096,Phil Blackmar,76,Shell Houston/T,1
2002,0,26724,Barry Evans,76,PGA Championshi,2
2002,0,7243,Mike Gill,76,BellSouth Class,1
2002,0,7467,Mike Gilmore,76,PGA Championshi,2
2002,0,6783,Buddy Harston,76,PGA Championshi,1
2002,0,20195,Tim Jackson,76,Masters/Augusta,1
2002,0,1593,Philip Jonas,76,Air Canada/Nort,1
2002,0,20669,James Kingston,76,The Open/Muirfi,1
2002,0,26384,Eddy Lee,76,Nissan Open/Riv,1
2002,0,19954,Malcolm MacKenzie,76,The Open/Muirfi,2
2002,0,26596,Ryan Moore,76,U.S. Open Champ,1
2002,0,10339,Kevin Muir,76,Buick Open/Warw,1
2002,0,8215,Steve Schneiter,76,PGA Championshi,2
2002,0,10817,Tony Soerries,76,U.S. Open Champ,2
2002,0,26678,Tray Sones,76,B.C. Open/En-Jo,2
2002,0,10149,Craig Thomas,76,Buick Classic/W,1
2002,0,23824,Oliver Thomson,76,Compaq Classic/,2
2002,0,25632,Jimmy Walker,76,U.S. Open Champ,2
2002,0,26720,Aaron Williams,76,Buick Open/Warw,1
2002,0,26320,Scott Wright,76,Phoenix Open/TP,2
2002,0,1150,George Burns,77,SEI Pennsylvani,2
2002,0,6659,Frank Dobbs,77,Genuity/Doral C,2
2002,0,26712,Dan Dupuis,77,Air Canada/Nort,2
2002,0,26696,Mike Evans,77,John Deere Clas,2
2002,0,20327,Frank Ferguson,77,Kemper Ins Open,2
2002,0,7053,Tim Fleming,77,PGA Championshi,1
2002,0,25017,Robert Hamilton,77,Masters/Augusta,2
2002,0,1624,Darrell Kestner,77,U.S. Open Champ,1
2002,0,6325,Joseph Klinchock,77,PGA Championshi,2
2002,0,26396,Jay Kragh,77,Honda Classic/T,2
2002,0,25478,Kiyoshi Miyazato,77,The Open/Muirfi,1
2002,0,23091,Alan Morin,77,PGA Championshi,2
2002,0,23174,Jake Narro,77,Compaq Classic/,2
2002,0,1910,Arnold Palmer,77,Bob Hope Chrysl,2
2002,0,26483,Andy Sanders,77,U.S. Open Champ,2
2002,0,20881,Jamie Spence,77,The Open/Muirfi,1
2002,0,12794,Tim Weinhart,77,PGA Championshi,1
2002,0,26605,Greg Yeomans,77,Canon Greater H,2
2002,0,1001,Tommy Aaron,78,Masters/Augusta,2
2002,0,26670,Nathan Fritz,78,Advil Western/C,2
2002,0,1450,Gary Groh,78,Advil Western/C,1
2002,0,1458,Jerry Haas,78,U.S. Open Champ,2
2002,0,26550,Jason Lee,78,Advil Western/C,1
2002,0,1955,Gary Player,78,Masters/Augusta,2
2002,0,6062,Charles Raulerson,78,U.S. Open Champ,1
2002,0,22628,Nevin Sutcliffe,78,Genuity/Doral C,1
2002,0,26595,Derek Tolan,78,U.S. Open Champ,1
2002,0,2261,Doug Weaver,78,WORLDCOM/Harbou,1
2002,0,1119,Leigh Brannan,79,Compaq Classic/,2
2002,0,1133,Billy Ray Brown,79,AT&T Pebble/Spy,2
2002,0,11504,Don Gliha,79,Canon Greater H,2
2002,0,1639,Kenny Knox,79,B.C. Open/En-Jo,1
2002,0,26798,Gary Leigh,79,Tampa Bay/Westi,2
2002,0,24490,George McNeill,79,U.S. Open Champ,2
2002,0,20443,Jin Park,79,Reno-Tahoe Open,2
2002,0,26682,Jason Beebe,80,B.C. Open/En-Jo,1
2002,0,1155,Bob Byman,80,B.C. Open/En-Jo,1
2002,0,1242,Rod Curl,80,B.C. Open/En-Jo,1
2002,0,11365,Barry Mahlberg,80,PGA Championshi,1
2002,0,12642,Brett Massingham,80,Nissan Open/Riv,2
2002,0,26598,Adam Speirs,80,U.S. Open Champ,1
2002,0,2138,Kent Stauffer,80,PGA Championshi,2
2002,0,6733,Kim Thompson,80,PGA Championshi,2
2002,0,25761,Jay Turcsik,80,B.C. Open/En-Jo,2
2002,0,1559,Hale Irwin,81,U.S. Open Champ,2
2002,0,26700,Bill Olson,81,John Deere Clas,1
2002,0,21184,Felix Casas,82,U.S. Open Champ,1
2002,0,1215,Charles Coody,82,Masters/Augusta,1
2002,0,23097,Scott Parel,82,U.S. Open Champ,1
2002,0,6729,Fran Marrello,83,Canon Greater H,2
2002,0,26786,David Roberts,84,SEI Pennsylvani,1
2002,0,12669,Tom Dolby,85,PGA Championshi,1
2002,0,6386,Bill Porter,86,PGA Championshi,1
2001,0,1161,Mark Calcavecchia,60,Phoenix Open/TP,2
2001,0,6251,Chris DiMarco,61,Invensys Las V/,2
2001,0,6621,Joe Durant,61,Bob Hope Chrysl,2
2001,0,1320,Bob Estes,61,FedEx St. Jude/,1
2001,0,1388,Robert Gamez,61,Bob Hope Chrysl,5
2001,0,10860,Justin Leonard,61,Verizon/TPC Fou,3
2001,0,1706,Davis Love III,61,Invensys Las V/,5
2001,0,1766,Billy Mayfair,61,Buick Open/Warw,4
2001,0,1810,Phil Mickelson,61,Canon Greater H,3
2001,0,8375,Paul Stankowski,61,Compaq Classic/,1
2001,0,2239,Scott Verplank,61,Canon Greater H,4
2001,0,1249,John Daly,62,Invensys Las V/,2
2001,0,21805,Harrison Frazar,62,Greater Milwauk,3
2001,0,10809,Jim Furyk,62,THE TOUR Champ/,3
2001,0,10201,Matt Gogel,62,AT&T Pebble/Pop,2
2001,0,19958,Miguel Angel Jiménez,62,Bob Hope Chrysl,2
2001,0,20094,Jonathan Kaye,62,Canon Greater H,1
2001,0,1677,Tom Lehman,62,Invensys Las V/,2
2001,0,8339,Spike McRoy,62,Bob Hope Chrysl,4
2001,0,1797,Rocco Mediate,62,MasterCard Colo,2
2001,0,7749,Brett Quigley,62,B.C. Open/En-Jo,2
2001,0,6527,Steve Stricker,62,Phoenix Open/TP,2
2001,0,2206,David Toms,62,Verizon/TPC Fou,3
2001,0,2218,Ted Tryba,62,Verizon/TPC Fou,4
2001,0,2223,Bob Tway,62,Bob Hope Chrysl,2
2001,0,10423,Mike Weir,62,Genuity/Doral C,1
2001,0,6004,Stephen Ames,63,B.C. Open/En-Jo,4
2001,0,1139,Olin Browne,63,Canon Greater H,4
2001,0,1157,Tom Byrum,63,Buick Open/Warw,2
2001,0,1219,John Cook,63,Bob Hope Chrysl,5
2001,0,1226,Fred Couples,63,Invensys Las V/,1
2001,0,9011,David Duval,63,THE TOUR Champ/,3
2001,0,1307,Joel Edwards,63,Invensys Las V/,2
2001,0,7457,Steve Flesch,63,WORLDCOM/Harbou,4
2001,0,1381,Fred Funk,63,Buick Open/Warw,2
2001,0,21209,Sergio Garcia,63,MasterCard Colo,4
2001,0,6575,Dudley Hart,63,Canon Greater H,4
2001,0,8537,J.P. Hayes,63,Greater Milwauk,4
2001,0,1527,Scott Hoch,63,Compaq Classic/,3
2001,0,21961,Charles Howell III,63,Compaq Classic/,3
2001,0,10962,Bradley Hughes,63,Kemper Ins Open,2
2001,0,8881,Tripp Isenhour,63,Canon Greater H,4
2001,0,1685,J.L. Lewis,63,Bob Hope Chrysl,4
2001,0,11032,Frank Lickliter II,63,Buick Open/Warw,4
2001,0,12680,Shigeki Maruyama,63,Canon Greater H,1
2001,0,10585,Scott McCarron,63,Invensys Las V/,4
2001,0,12753,David Morland IV,63,Bell Canadian O,2
2001,0,19817,Michael Muehr,63,Nissan Open/Riv,2
2001,0,1887,Mark O'Meara,63,PGA Championshi,2
2001,0,20095,Carl Paulson,63,WORLDCOM/Harbou,2
2001,0,1945,Kenny Perry,63,Greater Milwauk,2
2001,0,8553,Lee Porter,63,So. Farm Bureau,2
2001,0,23621,Rory Sabbatini,63,Invensys Las V/,4
2001,0,2110,Jerry Smith,63,National Disney,4
2001,0,6078,Esteban Toledo,63,Verizon/TPC Fou,3
2001,0,2257,Brian Watts,63,Verizon/TPC Fou,3
2001,0,8793,Tiger Woods,63,Verizon/TPC Fou,4
2001,0,10885,Robert Allenby,64,Buick Classic/W,4
2001,0,20098,Stuart Appleby,64,Marconi/Laurel,2
2001,0,1042,Paul Azinger,64,Canon Greater H,2
2001,0,1063,Ben Bates,64,FedEx St. Jude/,4
2001,0,12652,Cameron Beckman,64,Invensys Las V/,5
2001,0,7003,David Berganio Jr.,64,Canon Greater H,3
2001,0,1098,Jay Don Blake,64,Canon Greater H,1
2001,0,1132,Mark Brooks,64,U.S. Open Champ,2
2001,0,12510,Chad Campbell,64,So. Farm Bureau,2
2001,0,20229,Stewart Cink,64,Genuity/Doral C,1
2001,0,12388,Michael Clark II,64,National Disney,2
2001,0,19972,José Coceres,64,National Disney,3
2001,0,1203,Russ Cochran,64,Invensys Las V/,4
2001,0,21584,Richie Coughlan,64,FedEx St. Jude/,1
2001,0,19881,Robert Damron,64,Verizon/TPC Fou,2
