YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY
2021,146,0,34255,Joseph Bramlett,70000.0
2021,147,0,23623,Bo Van Pelt,70000.0
2021,148,0,35461,Beau Hossler,70000.0
2021,149,0,23325,Vaughn Taylor,70000.0
2021,150,0,32816,Satoshi Kodaira,70000.0
2020,1,0,30925,Dustin Johnson,15000000.0
2020,2,0,48081,Xander Schauffele,4500000.0
2020,2,0,33448,Justin Thomas,4500000.0
2020,4,0,46970,Jon Rahm,3000000.0
2020,5,0,46046,Scottie Scheffler,2500000.0
2020,6,0,50525,Collin Morikawa,1900000.0
2020,7,0,34363,Tyrrell Hatton,1300000.0
2020,8,0,28237,Rory McIlroy,960000.0
2020,8,0,48822,Sebastián Muñoz,960000.0
2020,8,0,34360,Patrick Reed,960000.0
2020,11,0,39971,Sungjae Im,750000.0
2020,12,0,34099,Harris English,682500.0
2020,12,0,29221,Webb Simpson,682500.0
2020,14,0,35506,Mackenzie Hughes,620000.0
2020,15,0,40026,Daniel Berger,582500.0
2020,15,0,32839,Hideki Matsuyama,582500.0
2020,17,0,29725,Tony Finau,550000.0
2020,18,0,45526,Abraham Ancer,527500.0
2020,18,0,35310,Lanto Griffin,527500.0
2020,20,0,46717,Viktor Hovland,497500.0
2020,20,0,30927,Brendon Todd,497500.0
2020,22,0,47959,Bryson DeChambeau,478000.0
2020,23,0,29478,Kevin Kisner,466000.0
2020,24,0,52372,Cameron Champ,445333.0
2020,24,0,23320,Ryan Palmer,445333.0
2020,24,0,35891,Cameron Smith,445333.0
2020,27,0,25396,Kevin Na,420000.0
2020,27,0,45486,Joaquin Niemann,420000.0
2020,29,0,26851,Marc Leishman,405000.0
2020,30,0,29420,Billy Horschel,395000.0
2020,31,0,35449,Adam Long,200000.0
2020,32,0,27214,Kevin Streelman,195000.0
2020,33,0,33948,Byeong Hun An,190000.0
2020,34,0,35450,Patrick Cantlay,186000.0
2020,35,0,56278,Matthew Wolff,183000.0
2020,36,0,40098,Matt Fitzpatrick,181000.0
2020,37,0,27644,Brian Harman,179000.0
2020,38,0,34076,Joel Dahmen,177000.0
2020,39,0,47128,Richy Werenski,175000.0
2020,40,0,45609,Tyler Duncan,173000.0
2020,41,0,24502,Adam Scott,171000.0
2020,42,0,30944,Jason Kokrak,169000.0
2020,43,0,31323,Gary Woodland,168000.0
2020,44,0,36801,Mark Hubbard,167000.0
2020,45,0,29926,Danny Lee,166000.0
2020,46,0,25804,Bubba Watson,165000.0
2020,47,0,29518,Brendan Steele,164000.0
2020,48,0,25493,Nick Taylor,163000.0
2020,49,0,25364,Paul Casey,162000.0
2020,50,0,35532,Tom Hoge,161000.0
2020,51,0,33667,Carlos Ortiz,160000.0
2020,52,0,27349,Alex Noren,159000.0
2020,53,0,39997,Corey Conners,158000.0
2020,54,0,33399,Adam Hadwin,157000.0
2020,55,0,33597,Harry Higgs,156000.0
2020,56,0,34098,Russell Henley,155000.0
2020,57,0,28089,Jason Day,154000.0
2020,58,0,29970,Dylan Frittelli,153000.0
2020,59,0,32150,Michael Thompson,152000.0
2020,60,0,46402,Talor Gooch,151000.0
2020,61,0,33410,Andrew Landry,150000.0
2020,62,0,23108,Matt Kuchar,150000.0
2020,63,0,8793,Tiger Woods,150000.0
2020,64,0,31557,Jim Herman,150000.0
2020,65,0,26329,Louis Oosthuizen,150000.0
2020,66,0,46441,Robby Shelton,140000.0
2020,67,0,49771,J.T. Poston,140000.0
2020,68,0,46442,Maverick McNealy,140000.0
2020,69,0,21961,Charles Howell III,140000.0
2020,70,0,39977,Max Homa,140000.0
2020,71,0,53165,Doc Redman,110000.0
2020,72,0,27974,Sung Kang,110000.0
2020,73,0,47993,Denny McCarthy,110000.0
2020,74,0,32640,Troy Merritt,110000.0
2020,75,0,1810,Phil Mickelson,110000.0
2020,76,0,30163,Henrik Norlander,110000.0
2020,77,0,12716,Charley Hoffman,110000.0
2020,78,0,32254,Xinjun Zhang,110000.0
2020,79,0,49960,Sepp Straka,110000.0
2020,80,0,37189,Harold Varner III,110000.0
2020,81,0,37455,Si Woo Kim,110000.0
2020,82,0,33419,Cameron Tringale,110000.0
2020,83,0,34021,Bud Cauley,110000.0
2020,84,0,45157,Cam Davis,110000.0
2020,85,0,23325,Vaughn Taylor,110000.0
2020,86,0,36699,Patrick Rodgers,105000.0
2020,87,0,31560,Brian Stuard,105000.0
2020,88,0,24138,Ian Poulter,105000.0
2020,89,0,26476,Chez Reavie,105000.0
2020,90,0,24361,Pat Perez,105000.0
2020,91,0,22405,Justin Rose,105000.0
2020,92,0,30911,Tommy Fleetwood,105000.0
2020,93,0,31646,Emiliano Grillo,105000.0
2020,94,0,32102,Rickie Fowler,105000.0
2020,95,0,26300,Matt Jones,105000.0
2020,96,0,28775,Nate Lashley,105000.0
2020,97,0,32791,K.H. Lee,105000.0
2020,98,0,27554,Scott Harrington,105000.0
2020,99,0,33141,Keegan Bradley,105000.0
2020,100,0,36871,Matthew NeSmith,105000.0
2020,101,0,19803,Ryan Armour,101000.0
2020,102,0,25818,Scott Piercy,101000.0
2020,103,0,26596,Ryan Moore,101000.0
2020,104,0,36689,Brooks Koepka,101000.0
2020,105,0,24024,Zach Johnson,101000.0
2020,106,0,27649,Brandt Snedeker,101000.0
2020,107,0,34046,Jordan Spieth,101000.0
2020,108,0,37275,Sam Ryder,101000.0
2020,109,0,47347,Adam Schenk,101000.0
2020,110,0,51766,Wyndham Clark,101000.0
2020,111,0,47504,Sam Burns,101000.0
2020,112,0,39546,Keith Mitchell,101000.0
2020,113,0,40058,Zac Blair,101000.0
2020,114,0,29479,Scott Brown,101000.0
2020,115,0,19846,Brian Gay,101000.0
2020,116,0,35461,Beau Hossler,101000.0
2020,117,0,25572,Graeme McDowell,101000.0
2020,118,0,25900,Lucas Glover,101000.0
2020,119,0,27129,Luke List,101000.0
2020,120,0,30692,Scott Stallings,101000.0
2020,121,0,29535,Brice Garnett,101000.0
2020,122,0,23621,Rory Sabbatini,101000.0
2020,123,0,33204,Shane Lowry,101000.0
2020,124,0,35104,Tom Lewis,101000.0
2020,125,0,33490,Bo Hoag,101000.0
2020,126,0,28679,Fabián Gómez,70000.0
2020,127,0,33122,Russell Knox,70000.0
2020,128,0,26331,Charl Schwartzel,70000.0
2020,129,0,26499,Rafa Cabrera Bello,70000.0
2020,130,0,29268,Bronson Burgoon,70000.0
2020,131,0,39953,Chase Seiffert,70000.0
2020,132,0,27095,Nick Watney,70000.0
2020,133,0,30110,Kyle Stanley,70000.0
2020,134,0,48887,Matt Wallace,70000.0
2020,135,0,21209,Sergio Garcia,70000.0
2020,136,0,34563,Chesson Hadley,70000.0
2020,137,0,34466,Peter Malnati,70000.0
2020,138,0,27942,Rob Oppenheim,70000.0
2020,139,0,27064,Jhonattan Vegas,70000.0
2020,140,0,49766,Hank Lebioda,70000.0
2020,141,0,34255,Joseph Bramlett,70000.0
2020,142,0,27330,Josh Teater,70000.0
2020,143,0,22056,Cameron Percy,70000.0
2020,144,0,20229,Stewart Cink,70000.0
2020,145,0,34431,Robert Streb,70000.0
2020,146,0,32139,Danny Willett,70000.0
2020,147,0,34256,Andrew Putnam,70000.0
2020,148,0,27141,J.B. Holmes,70000.0
2020,149,0,25349,Tim Wilkinson,70000.0
2020,150,0,49964,Aaron Wise,70000.0
2019,1,0,28237,Rory McIlroy,15000000.0
2019,2,0,48081,Xander Schauffele,5000000.0
2019,3,0,36689,Brooks Koepka,3500000.0
2019,3,0,33448,Justin Thomas,3500000.0
2019,5,0,25364,Paul Casey,2500000.0
2019,6,0,24502,Adam Scott,1900000.0
2019,7,0,29725,Tony Finau,1300000.0
2019,8,0,26476,Chez Reavie,1100000.0
2019,9,0,29478,Kevin Kisner,843333.0
2019,9,0,32839,Hideki Matsuyama,843333.0
2019,9,0,34360,Patrick Reed,843333.0
2019,12,0,47959,Bryson DeChambeau,682500.0
2019,12,0,46970,Jon Rahm,682500.0
2019,14,0,30944,Jason Kokrak,620000.0
2019,15,0,31323,Gary Woodland,595000.0
2019,16,0,30911,Tommy Fleetwood,551667.0
2019,16,0,23108,Matt Kuchar,551667.0
2019,16,0,29221,Webb Simpson,551667.0
2019,19,0,32102,Rickie Fowler,512500.0
2019,19,0,39971,Sungjae Im,512500.0
2019,21,0,45526,Abraham Ancer,478000.0
2019,21,0,35450,Patrick Cantlay,478000.0
2019,21,0,26329,Louis Oosthuizen,478000.0
2019,24,0,26851,Marc Leishman,450500.0
2019,24,0,27649,Brandt Snedeker,450500.0
2019,26,0,39997,Corey Conners,430000.0
2019,26,0,22405,Justin Rose,430000.0
2019,28,0,21961,Charles Howell III,415000.0
2019,29,0,25900,Lucas Glover,400000.0
2019,29,0,30925,Dustin Johnson,400000.0
2019,31,0,32333,Kevin Tway,200000.0
2019,32,0,49771,J.T. Poston,195000.0
2019,33,0,33204,Shane Lowry,190000.0
2019,34,0,34256,Andrew Putnam,186000.0
2019,35,0,23320,Ryan Palmer,183000.0
2019,36,0,23621,Rory Sabbatini,181000.0
2019,37,0,29908,C.T. Pan,179000.0
2019,38,0,37189,Harold Varner III,177000.0
2019,39,0,25818,Scott Piercy,175000.0
2019,40,0,25198,Francesco Molinari,173000.0
2019,41,0,24138,Ian Poulter,171000.0
2019,42,0,8793,Tiger Woods,169000.0
2019,43,0,29420,Billy Horschel,168000.0
2019,44,0,34046,Jordan Spieth,167000.0
2019,45,0,27974,Sung Kang,166000.0
2019,46,0,37455,Si Woo Kim,165000.0
2019,47,0,1810,Phil Mickelson,164000.0
2019,48,0,26596,Ryan Moore,163000.0
2019,49,0,23325,Vaughn Taylor,162000.0
2019,50,0,39546,Keith Mitchell,161000.0
2019,51,0,10809,Jim Furyk,160000.0
2019,52,0,33399,Adam Hadwin,159000.0
2019,53,0,33948,Byeong Hun An,158000.0
2019,54,0,28089,Jason Day,157000.0
2019,55,0,34076,Joel Dahmen,156000.0
2019,56,0,27141,J.B. Holmes,155000.0
2019,57,0,28775,Nate Lashley,154000.0
2019,58,0,32640,Troy Merritt,153000.0
2019,59,0,50525,Collin Morikawa,152000.0
2019,60,0,39977,Max Homa,151000.0
2019,61,0,25396,Kevin Na,150000.0
2019,62,0,52372,Cameron Champ,150000.0
2019,63,0,29970,Dylan Frittelli,150000.0
2019,64,0,51766,Wyndham Clark,150000.0
2019,65,0,31646,Emiliano Grillo,150000.0
2019,66,0,33141,Keegan Bradley,140000.0
2019,67,0,45486,Joaquin Niemann,140000.0
2019,68,0,25572,Graeme McDowell,140000.0
2019,69,0,35449,Adam Long,140000.0
2019,70,0,26499,Rafa Cabrera Bello,140000.0
2019,71,0,47347,Adam Schenk,110000.0
2019,72,0,21209,Sergio Garcia,110000.0
2019,73,0,29926,Danny Lee,110000.0
2019,74,0,56278,Matthew Wolff,110000.0
2019,75,0,27214,Kevin Streelman,110000.0
2019,76,0,27064,Jhonattan Vegas,110000.0
2019,77,0,29974,Branden Grace,110000.0
2019,78,0,12716,Charley Hoffman,110000.0
2019,79,0,34363,Tyrrell Hatton,110000.0
2019,80,0,34563,Chesson Hadley,110000.0
2019,81,0,25804,Bubba Watson,110000.0
2019,82,0,31560,Brian Stuard,110000.0
2019,83,0,30978,Kiradech Aphibarnrat,110000.0
2019,84,0,35891,Cameron Smith,110000.0
2019,85,0,32139,Danny Willett,110000.0
2019,86,0,28307,Matt Every,105000.0
2019,87,0,34098,Russell Henley,105000.0
2019,88,0,27644,Brian Harman,105000.0
2019,89,0,32150,Michael Thompson,105000.0
2019,90,0,21528,Henrik Stenson,105000.0
2019,91,0,26300,Matt Jones,105000.0
2019,92,0,27129,Luke List,105000.0
2019,93,0,33486,Roger Sloan,105000.0
2019,94,0,47504,Sam Burns,105000.0
2019,95,0,34021,Bud Cauley,105000.0
2019,96,0,33410,Andrew Landry,105000.0
2019,97,0,27095,Nick Watney,105000.0
2019,98,0,35506,Mackenzie Hughes,105000.0
2019,99,0,39324,J.J. Spaun,105000.0
2019,100,0,19803,Ryan Armour,105000.0
2019,101,0,46402,Talor Gooch,101000.0
2019,102,0,27963,Chris Stroud,101000.0
2019,103,0,30110,Kyle Stanley,101000.0
2019,104,0,29535,Brice Garnett,101000.0
2019,105,0,36699,Patrick Rodgers,101000.0
2019,106,0,33419,Cameron Tringale,101000.0
2019,107,0,37275,Sam Ryder,101000.0
2019,108,0,32791,K.H. Lee,101000.0
2019,109,0,30692,Scott Stallings,101000.0
2019,110,0,33122,Russell Knox,101000.0
2019,111,0,47993,Denny McCarthy,101000.0
2019,112,0,29479,Scott Brown,101000.0
2019,113,0,33667,Carlos Ortiz,101000.0
2019,114,0,49964,Aaron Wise,101000.0
2019,115,0,49960,Sepp Straka,101000.0
2019,116,0,22371,Aaron Baddeley,101000.0
2019,117,0,48822,Sebastián Muñoz,101000.0
2019,118,0,34466,Peter Malnati,101000.0
2019,119,0,19846,Brian Gay,101000.0
2019,120,0,25493,Nick Taylor,101000.0
2019,121,0,27936,Martin Laird,101000.0
2019,122,0,32757,Patton Kizzire,101000.0
2019,123,0,35879,Kelly Kraft,101000.0
2019,124,0,27895,Jonas Blixt,101000.0
2019,125,0,24361,Pat Perez,101000.0
2019,126,0,47128,Richy Werenski,70000.0
2019,127,0,33418,Shawn Stefani,70000.0
2019,128,0,34431,Robert Streb,70000.0
2019,129,0,27349,Alex Noren,70000.0
2019,130,0,46435,Austin Cook,70000.0
2019,131,0,40026,Daniel Berger,70000.0
2019,132,0,35617,Martin Trainer,70000.0
2019,133,0,29484,Peter Uihlein,70000.0
2019,134,0,35732,Wes Roach,70000.0
2019,135,0,29268,Bronson Burgoon,70000.0
2019,136,0,25686,Jason Dufner,70000.0
2019,137,0,27958,Ryan Blaum,70000.0
2019,138,0,31557,Jim Herman,70000.0
2019,139,0,40009,Dominic Bozzelli,70000.0
2019,140,0,24924,Bill Haas,70000.0
2019,141,0,26951,Johnson Wagner,70000.0
2019,142,0,32200,Roberto Castro,70000.0
2019,143,0,28252,Seamus Power,70000.0
2019,144,0,33449,Zack Sucher,70000.0
2019,145,0,35461,Beau Hossler,70000.0
2019,146,0,27330,Josh Teater,70000.0
2019,147,0,27556,Ted Potter Jr.,70000.0
2019,148,0,49766,Hank Lebioda,70000.0
2019,149,0,34099,Harris English,70000.0
2019,150,0,27408,Martin Kaymer,70000.0
2018,1,0,22405,Justin Rose,10000000.0
2018,2,0,8793,Tiger Woods,3000000.0
2018,3,0,47959,Bryson DeChambeau,2000000.0
2018,4,0,30925,Dustin Johnson,1500000.0
2018,5,0,29420,Billy Horschel,1000000.0
2018,6,0,29725,Tony Finau,800000.0
2018,7,0,33448,Justin Thomas,700000.0
2018,8,0,33141,Keegan Bradley,600000.0
2018,9,0,36689,Brooks Koepka,550000.0
2018,10,0,25804,Bubba Watson,500000.0
2018,11,0,29221,Webb Simpson,300000.0
2018,12,0,35891,Cameron Smith,290000.0
2018,13,0,32839,Hideki Matsuyama,275000.0
2018,13,0,28237,Rory McIlroy,275000.0
2018,15,0,48081,Xander Schauffele,250000.0
2018,16,0,28089,Jason Day,245000.0
2018,17,0,32102,Rickie Fowler,237500.0
2018,17,0,25198,Francesco Molinari,237500.0
2018,19,0,30911,Tommy Fleetwood,230000.0
2018,20,0,35450,Patrick Cantlay,225000.0
2018,21,0,1810,Phil Mickelson,220000.0
2018,22,0,34360,Patrick Reed,215000.0
2018,23,0,46970,Jon Rahm,210000.0
2018,24,0,49964,Aaron Wise,205000.0
2018,25,0,25364,Paul Casey,200000.0
2018,26,0,31323,Gary Woodland,195000.0
2018,27,0,30110,Kyle Stanley,190000.0
2018,28,0,25396,Kevin Na,185000.0
2018,29,0,26851,Marc Leishman,180000.0
2018,30,0,32757,Patton Kizzire,175000.0
2018,31,0,34046,Jordan Spieth,165000.0
2018,32,0,31646,Emiliano Grillo,155000.0
2018,33,0,34256,Andrew Putnam,150000.0
2018,34,0,26476,Chez Reavie,145000.0
2018,35,0,29908,C.T. Pan,142000.0
2018,36,0,33399,Adam Hadwin,140000.0
2018,37,0,33410,Andrew Landry,138000.0
2018,38,0,46435,Austin Cook,137000.0
2018,39,0,24361,Pat Perez,136000.0
2018,40,0,27649,Brandt Snedeker,135000.0
2018,41,0,26499,Rafa Cabrera Bello,134000.0
2018,42,0,33948,Byeong Hun An,133000.0
2018,43,0,27349,Alex Noren,132000.0
2018,44,0,34563,Chesson Hadley,131000.0
2018,45,0,27129,Luke List,130000.0
2018,46,0,35461,Beau Hossler,129000.0
2018,47,0,29478,Kevin Kisner,128000.0
2018,48,0,27644,Brian Harman,127000.0
2018,49,0,19803,Ryan Armour,126000.0
2018,50,0,24138,Ian Poulter,125000.0
2018,51,0,24502,Adam Scott,120000.0
2018,52,0,30944,Jason Kokrak,115000.0
2018,53,0,21961,Charles Howell III,114000.0
2018,54,0,34363,Tyrrell Hatton,113000.0
2018,55,0,37455,Si Woo Kim,110000.0
2018,56,0,29518,Brendan Steele,110000.0
2018,57,0,21528,Henrik Stenson,110000.0
2018,58,0,24024,Zach Johnson,110000.0
2018,59,0,19846,Brian Gay,110000.0
2018,60,0,45526,Abraham Ancer,110000.0
2018,61,0,29535,Brice Garnett,110000.0
2018,62,0,39324,J.J. Spaun,110000.0
2018,63,0,23320,Ryan Palmer,110000.0
2018,64,0,29484,Peter Uihlein,110000.0
2018,65,0,27556,Ted Potter Jr.,110000.0
2018,66,0,30926,Chris Kirk,110000.0
2018,67,0,39546,Keith Mitchell,110000.0
2018,68,0,25818,Scott Piercy,110000.0
2018,69,0,26329,Louis Oosthuizen,110000.0
2018,70,0,40026,Daniel Berger,110000.0
2018,71,0,26596,Ryan Moore,80000.0
2018,72,0,37454,Whee Kim,80000.0
2018,73,0,20229,Stewart Cink,80000.0
2018,74,0,27095,Nick Watney,80000.0
2018,75,0,25632,Jimmy Walker,80000.0
2018,76,0,23108,Matt Kuchar,80000.0
2018,77,0,27214,Kevin Streelman,80000.0
2018,78,0,29268,Bronson Burgoon,80000.0
2018,79,0,12716,Charley Hoffman,80000.0
2018,80,0,34076,Joel Dahmen,80000.0
2018,81,0,39975,Michael Kim,75000.0
2018,82,0,27141,J.B. Holmes,75000.0
2018,83,0,32366,Kevin Chappell,75000.0
2018,84,0,32448,James Hahn,75000.0
2018,85,0,29461,Jamie Lovemark,75000.0
2018,86,0,31560,Brian Stuard,75000.0
2018,87,0,32333,Kevin Tway,75000.0
2018,88,0,29974,Branden Grace,75000.0
2018,89,0,33122,Russell Knox,75000.0
2018,90,0,35879,Kelly Kraft,75000.0
2018,91,0,32640,Troy Merritt,75000.0
2018,92,0,35532,Tom Hoge,75000.0
2018,93,0,30692,Scott Stallings,75000.0
2018,94,0,32816,Satoshi Kodaira,75000.0
2018,95,0,27064,Jhonattan Vegas,75000.0
2018,96,0,34098,Russell Henley,75000.0
2018,97,0,29926,Danny Lee,75000.0
2018,98,0,46501,Ollie Schniederjans,75000.0
2018,99,0,31420,Anirban Lahiri,75000.0
2018,100,0,25686,Jason Dufner,75000.0
2018,101,0,37275,Sam Ryder,70000.0
2018,102,0,46601,Trey Mullinax,70000.0
2018,103,0,35421,Brandon Harkins,70000.0
2018,104,0,36699,Patrick Rodgers,70000.0
2018,105,0,26331,Charl Schwartzel,70000.0
2018,106,0,24140,Sean O'Hair,70000.0
2018,107,0,37189,Harold Varner III,70000.0
2018,108,0,20472,Alex Cejka,70000.0
2018,109,0,23621,Rory Sabbatini,70000.0
2018,110,0,47128,Richy Werenski,70000.0
2018,111,0,27974,Sung Kang,70000.0
2018,112,0,34174,John Huh,70000.0
2018,113,0,45609,Tyler Duncan,70000.0
2018,114,0,28252,Seamus Power,70000.0
2018,115,0,27936,Martin Laird,70000.0
2018,116,0,31202,William McGirt,70000.0
2018,117,0,49771,J.T. Poston,70000.0
2018,118,0,23325,Vaughn Taylor,70000.0
2018,119,0,34213,Grayson Murray,70000.0
2018,120,0,29223,Sam Saunders,70000.0
2018,121,0,27958,Ryan Blaum,70000.0
2018,122,0,29479,Scott Brown,70000.0
2018,123,0,25493,Nick Taylor,70000.0
2018,124,0,34021,Bud Cauley,70000.0
2018,125,0,34099,Harris English,70000.0
2018,126,0,32876,Martin Piller,32000.0
2018,127,0,28132,Tyrone Van Aswegen,32000.0
2018,128,0,21209,Sergio Garcia,32000.0
2018,129,0,12510,Chad Campbell,32000.0
2018,130,0,39997,Corey Conners,32000.0
2018,131,0,24358,Robert Garrigus,32000.0
2018,132,0,22371,Aaron Baddeley,32000.0
2018,133,0,26951,Johnson Wagner,32000.0
2018,134,0,50526,Tom Lovelady,32000.0
2018,135,0,25900,Lucas Glover,32000.0
2018,136,0,39327,Ben Silverman,32000.0
2018,137,0,31416,Derek Fathauer,32000.0
2018,138,0,26758,David Hearn,32000.0
2018,139,0,46402,Talor Gooch,32000.0
2018,140,0,33204,Shane Lowry,32000.0
2018,141,0,10809,Jim Furyk,32000.0
2018,142,0,32150,Michael Thompson,32000.0
2018,143,0,34409,David Lingmerth,32000.0
2018,144,0,25572,Graeme McDowell,32000.0
2018,145,0,6527,Steve Stricker,32000.0
2018,146,0,37278,Nicholas Lindheim,32000.0
2018,147,0,33418,Shawn Stefani,32000.0
2018,148,0,23541,Ben Crane,32000.0
2018,149,0,47993,Denny McCarthy,32000.0
2018,150,0,33413,Ben Martin,32000.0
2017,1,0,33448,Justin Thomas,10000000.0
2017,2,0,34046,Jordan Spieth,3000000.0
2017,3,0,48081,Xander Schauffele,2000000.0
2017,4,0,30925,Dustin Johnson,1500000.0
2017,5,0,46970,Jon Rahm,1000000.0
2017,6,0,26851,Marc Leishman,800000.0
2017,7,0,32102,Rickie Fowler,700000.0
2017,8,0,32839,Hideki Matsuyama,600000.0
2017,9,0,22405,Justin Rose,550000.0
2017,10,0,36689,Brooks Koepka,500000.0
2017,11,0,25364,Paul Casey,300000.0
2017,12,0,29478,Kevin Kisner,290000.0
2017,13,0,34098,Russell Henley,280000.0
2017,14,0,23108,Matt Kuchar,270000.0
2017,15,0,24361,Pat Perez,250000.0
2017,16,0,40026,Daniel Berger,245000.0
2017,17,0,29221,Webb Simpson,240000.0
2017,18,0,28089,Jason Day,235000.0
2017,19,0,29725,Tony Finau,230000.0
2017,20,0,12716,Charley Hoffman,225000.0
2017,21,0,21209,Sergio Garcia,220000.0
2017,22,0,34360,Patrick Reed,215000.0
2017,23,0,27064,Jhonattan Vegas,210000.0
2017,24,0,30110,Kyle Stanley,205000.0
2017,25,0,27644,Brian Harman,200000.0
2017,26,0,33399,Adam Hadwin,195000.0
2017,27,0,32366,Kevin Chappell,190000.0
2017,28,0,31323,Gary Woodland,185000.0
2017,29,0,35450,Patrick Cantlay,180000.0
2017,30,0,25686,Jason Dufner,175000.0
2017,31,0,26329,Louis Oosthuizen,165000.0
2017,32,0,21528,Henrik Stenson,155000.0
2017,33,0,29518,Brendan Steele,150000.0
2017,34,0,1810,Phil Mickelson,145000.0
2017,35,0,24924,Bill Haas,142000.0
2017,36,0,35506,Mackenzie Hughes,140000.0
2017,37,0,25198,Francesco Molinari,138000.0
2017,38,0,34264,Hudson Swafford,137000.0
2017,39,0,26476,Chez Reavie,136000.0
2017,40,0,21961,Charles Howell III,135000.0
2017,41,0,48084,Wesley Bryan,134000.0
2017,42,0,29420,Billy Horschel,133000.0
2017,43,0,25900,Lucas Glover,132000.0
2017,44,0,26331,Charl Schwartzel,131000.0
2017,45,0,25396,Kevin Na,130000.0
2017,46,0,35891,Cameron Smith,129000.0
2017,47,0,33141,Keegan Bradley,128000.0
2017,48,0,24024,Zach Johnson,127000.0
2017,49,0,47959,Bryson DeChambeau,126000.0
2017,50,0,27129,Luke List,125000.0
2017,51,0,31420,Anirban Lahiri,120000.0
2017,52,0,24138,Ian Poulter,115000.0
2017,53,0,20229,Stewart Cink,114000.0
2017,54,0,37455,Si Woo Kim,113000.0
2017,55,0,29479,Scott Brown,110000.0
2017,56,0,27936,Martin Laird,110000.0
2017,57,0,29461,Jamie Lovemark,110000.0
2017,58,0,28237,Rory McIlroy,110000.0
2017,59,0,27974,Sung Kang,110000.0
2017,60,0,46501,Ollie Schniederjans,110000.0
2017,61,0,26499,Rafa Cabrera Bello,110000.0
2017,62,0,24140,Sean O'Hair,110000.0
2017,63,0,34431,Robert Streb,110000.0
2017,64,0,26596,Ryan Moore,110000.0
2017,65,0,34021,Bud Cauley,110000.0
2017,66,0,34213,Grayson Murray,110000.0
2017,67,0,31646,Emiliano Grillo,110000.0
2017,68,0,32448,James Hahn,110000.0
2017,69,0,32333,Kevin Tway,110000.0
2017,70,0,29926,Danny Lee,110000.0
2017,71,0,33122,Russell Knox,80000.0
2017,72,0,35879,Kelly Kraft,80000.0
2017,73,0,27649,Brandt Snedeker,80000.0
2017,74,0,20572,Rod Pampling,80000.0
2017,75,0,25804,Bubba Watson,80000.0
2017,76,0,27436,Graham DeLaet,80000.0
2017,77,0,30944,Jason Kokrak,80000.0
2017,78,0,36699,Patrick Rodgers,80000.0
2017,79,0,24502,Adam Scott,80000.0
2017,80,0,29974,Branden Grace,80000.0
2017,81,0,33461,Morgan Hoffmann,75000.0
2017,82,0,27895,Jonas Blixt,75000.0
2017,83,0,12510,Chad Campbell,75000.0
2017,84,0,27963,Chris Stroud,75000.0
2017,85,0,31202,William McGirt,75000.0
2017,86,0,27214,Kevin Streelman,75000.0
2017,87,0,39954,Cody Gribble,75000.0
2017,88,0,29908,C.T. Pan,75000.0
2017,89,0,37454,Whee Kim,75000.0
2017,90,0,37189,Harold Varner III,75000.0
2017,91,0,31557,Jim Herman,75000.0
2017,92,0,30926,Chris Kirk,75000.0
2017,93,0,25493,Nick Taylor,75000.0
2017,94,0,34409,David Lingmerth,75000.0
2017,95,0,27141,J.B. Holmes,75000.0
2017,96,0,27770,Camilo Villegas,75000.0
2017,97,0,39324,J.J. Spaun,75000.0
2017,98,0,25818,Scott Piercy,75000.0
2017,99,0,32757,Patton Kizzire,75000.0
2017,100,0,39975,Michael Kim,75000.0
2017,101,0,30692,Scott Stallings,70000.0
2017,102,0,33948,Byeong Hun An,70000.0
2017,103,0,28500,Martin Flores,70000.0
2017,104,0,25240,D.A. Points,70000.0
2017,105,0,23983,Luke Donald,70000.0
2017,106,0,47128,Richy Werenski,70000.0
2017,107,0,27958,Ryan Blaum,70000.0
2017,108,0,22046,Geoff Ogilvy,70000.0
2017,109,0,24358,Robert Garrigus,70000.0
2017,110,0,29289,S.Y. Noh,70000.0
2017,111,0,25632,Jimmy Walker,70000.0
2017,112,0,19846,Brian Gay,70000.0
2017,113,0,46550,Brandon Hagy,70000.0
2017,114,0,23325,Vaughn Taylor,70000.0
2017,115,0,6527,Steve Stricker,70000.0
2017,116,0,31416,Derek Fathauer,70000.0
2017,117,0,28132,Tyrone Van Aswegen,70000.0
2017,118,0,34099,Harris English,70000.0
2017,119,0,40009,Dominic Bozzelli,70000.0
2017,120,0,27095,Nick Watney,70000.0
2017,121,0,34174,John Huh,70000.0
2017,122,0,35545,Blayne Barber,70000.0
2017,123,0,33413,Ben Martin,70000.0
2017,124,0,23621,Rory Sabbatini,70000.0
2017,125,0,23353,J.J. Henry,70000.0
2017,126,0,40058,Zac Blair,32000.0
2017,127,0,33204,Shane Lowry,32000.0
2017,128,0,26758,David Hearn,32000.0
2017,129,0,29223,Sam Saunders,32000.0
2017,130,0,28252,Seamus Power,32000.0
2017,131,0,25834,Daniel Summerhays,32000.0
2017,132,0,49771,J.T. Poston,32000.0
2017,133,0,33419,Cameron Tringale,32000.0
2017,134,0,23320,Ryan Palmer,32000.0
2017,135,0,29222,Billy Hurley III,32000.0
2017,136,0,25572,Graeme McDowell,32000.0
2017,137,0,46601,Trey Mullinax,32000.0
2017,138,0,22371,Aaron Baddeley,32000.0
2017,139,0,24846,Ricky Barnes,32000.0
