YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,AVERAGE DISTANCE (YARDS),AVERAGE CLUB HEAD SPEED,TOTAL ATTEMPTS,HIGHEST DIST. EFFICIENCY
2010,13,0,8537,J.P. Hayes,2.636,285.202,108.208,65,229303013
2010,13,0,32617,Jerod Turner,2.636,285.551,108.332,39,203603119
2010,15,0,24024,Zach Johnson,2.631,283.938,107.921,79,197203584
2010,15,0,31560,Brian Stuard,2.631,289.784,110.145,69,235003007
2010,17,0,27060,John Mallinger,2.629,280.977,106.88,50,208302999
2010,18,0,25345,Carl Pettersson,2.626,288.186,109.724,90,220402981
2010,19,0,25892,Steve Wheatcroft,2.624,288.437,109.908,47,219602977
2010,20,0,23135,Tim Clark,2.623,277.69,105.875,68,221603056
2010,20,0,23788,D.J. Trahan,2.623,304.195,115.986,81,230903086
2010,22,0,1766,Billy Mayfair,2.62,286.825,109.479,55,229102957
2010,22,0,22913,John Rollins,2.62,300.733,114.777,74,211703451
2010,24,0,21949,Joe Ogilvie,2.618,290.781,111.06,81,219903043
2010,24,0,6567,Vijay Singh,2.618,297.888,113.773,61,216502938
2010,26,0,20105,Jeff Gove,2.616,289.271,110.576,35,213402910
2010,26,0,23621,Rory Sabbatini,2.616,298.342,114.057,56,208403467
2010,28,0,24663,Y.E. Yang,2.614,296.88,113.562,53,223803315
2010,29,0,25364,Paul Casey,2.613,311.96,119.373,35,221103308
2010,29,0,10425,Jay Williamson,2.613,286.112,109.495,53,229603042
2010,31,0,20378,Mathias Grönberg,2.612,292.724,112.05,40,225403023
2010,31,0,25190,Jeff Quinney,2.612,274.759,105.203,67,232303080
2010,33,0,6012,Greg Kraft,2.611,275.785,105.639,33,228802911
2010,34,0,28087,Kris Blanks,2.609,291.069,111.584,69,188003064
2010,35,0,26881,Jarrod Lyle,2.608,294.817,113.059,41,224202930
2010,36,0,24357,K.J. Choi,2.607,289.969,111.244,61,202003100
2010,37,0,23325,Vaughn Taylor,2.606,285.937,109.733,71,229502945
2010,38,0,23322,Brett Wetterich,2.605,310.275,119.096,39,224903018
2010,39,0,23541,Ben Crane,2.604,283.729,108.956,73,220803137
2010,39,0,21753,Brian Davis,2.604,281.572,108.129,79,209503020
2010,39,0,27120,Troy Matteson,2.604,305.578,117.332,69,212403371
2010,42,0,10885,Robert Allenby,2.603,293.764,112.871,62,212503132
2010,42,0,6643,Paul Goydos,2.603,275.599,105.877,68,213203020
2010,42,0,12782,Tim Herron,2.603,292.863,112.53,58,228003105
2010,42,0,24781,Hunter Mahan,2.603,292.329,112.307,74,201503129
2010,46,0,27649,Brandt Snedeker,2.602,281.414,108.164,82,220103035
2010,47,0,23307,Roger Tambellini,2.601,292.34,112.416,58,216603034
2010,48,0,27141,J.B. Holmes,2.599,318.999,122.75,72,210303093
2010,49,0,27936,Martin Laird,2.598,306.82,118.116,76,204203306
2010,50,0,20848,Ángel Cabrera,2.596,313.184,120.632,56,176103177
2010,50,0,25900,Lucas Glover,2.596,302.173,116.41,60,204703509
2010,50,0,25562,Andres Romero,2.596,302.548,116.56,63,212302904
2010,53,0,26596,Ryan Moore,2.595,295.509,113.895,63,216303408
2010,53,0,27963,Chris Stroud,2.595,290.838,112.087,61,223303054
2010,53,0,26287,Roland Thatcher,2.595,288.711,111.258,63,230602989
2010,56,0,28089,Jason Day,2.594,305.777,117.88,65,159303131
2010,57,0,23613,Rich Barcelo,2.593,293.596,113.208,49,200703057
2010,57,0,23673,Michael Connell,2.593,283.946,109.511,71,218202915
2010,59,0,10809,Jim Furyk,2.592,282.032,108.826,69,214703014
2010,60,0,6527,Steve Stricker,2.591,288.066,111.177,64,211603201
2010,61,0,1161,Mark Calcavecchia,2.59,291.542,112.572,40,215202868
2010,61,0,6522,Ernie Els,2.59,295.063,113.918,58,211902934
2010,61,0,20127,Chris Riley,2.59,282.639,109.133,58,209202990
2010,61,0,29221,Webb Simpson,2.59,286.371,110.587,89,218803096
2010,61,0,6595,Kevin Sutherland,2.59,290.095,112.015,74,214402986
2010,61,0,12714,Chris Tidland,2.59,293.216,113.2,63,209602911
2010,61,0,26289,Boo Weekley,2.59,299.141,115.516,75,220303020
2010,68,0,7363,Craig Bowden,2.589,265.941,102.712,37,225202881
2010,69,0,25686,Jason Dufner,2.588,287.637,111.149,66,217802928
2010,69,0,19846,Brian Gay,2.588,266.716,103.039,88,222003253
2010,69,0,23108,Matt Kuchar,2.588,286.681,110.762,78,219803444
2010,69,0,27466,Spencer Levin,2.588,284.688,110.01,84,222903011
2010,73,0,2239,Scott Verplank,2.587,276.639,106.919,59,209103117
2010,74,0,30925,Dustin Johnson,2.586,315.337,121.94,65,217403171
2010,74,0,27613,David Lutterus,2.586,290.779,112.459,49,208702998
2010,76,0,22946,Henrik Bjornstad,2.585,291.202,112.658,54,206202964
2010,76,0,27770,Camilo Villegas,2.585,296.675,114.766,55,218403074
2010,78,0,27330,Josh Teater,2.583,294.611,114.079,79,228903034
2010,79,0,20229,Stewart Cink,2.582,298.316,115.526,70,181203361
2010,79,0,6251,Chris DiMarco,2.582,278.768,107.969,64,169402919
2010,79,0,20766,Padraig Harrington,2.582,298.061,115.425,47,215702858
2010,79,0,23548,Bill Lunde,2.582,286.952,111.147,59,218302966
2010,79,0,23320,Ryan Palmer,2.582,296.548,114.84,73,220003058
2010,79,0,8375,Paul Stankowski,2.582,288.466,111.706,38,215003026
2010,85,0,1797,Rocco Mediate,2.581,279.019,108.113,58,229203027
2010,85,0,21959,Ted Purdy,2.581,295.086,114.317,60,226302932
2010,87,0,27797,Derek Lamely,2.58,300.179,116.345,58,218303027
2010,88,0,6004,Stephen Ames,2.579,289.208,112.149,58,228803356
2010,88,0,24227,Justin Bolli,2.579,277.188,107.479,38,231902995
2010,90,0,1329,Brad Faxon,2.578,273.557,106.114,46,199803200
2010,90,0,24912,Will MacKenzie,2.578,288.757,111.996,60,229402874
2010,92,0,10860,Justin Leonard,2.576,278.302,108.05,74,214202877
2010,93,0,29910,Blake Adams,2.575,296.966,115.309,69,216203024
2010,93,0,6515,Shaun Micheel,2.575,285.885,111.007,47,211702934
2010,95,0,20157,Retief Goosen,2.574,296.848,115.317,52,202103346
2010,95,0,6514,Kevin Johnson,2.574,279.496,108.585,44,161103007
2010,95,0,22056,Cameron Percy,2.574,294.325,114.341,54,218302972
2010,95,0,8385,Omar Uresti,2.574,272.148,105.712,55,200202970
2010,99,0,22046,Geoff Ogilvy,2.572,293.415,114.079,55,204003269
2010,100,0,20436,Garrett Willis,2.571,282.166,109.742,65,213102960
2010,101,0,28500,Martin Flores,2.57,306.445,119.254,55,196902871
2010,101,0,22405,Justin Rose,2.57,291.905,113.574,70,198502905
2010,103,0,12652,Cameron Beckman,2.569,282.428,109.931,55,199103042
2010,104,0,1577,Lee Janzen,2.566,289.81,112.942,59,215903114
2010,105,0,24507,Jason Bohn,2.565,280.584,109.397,80,183402944
2010,105,0,1320,Bob Estes,2.565,287.78,112.185,64,224702967
2010,105,0,25818,Scott Piercy,2.565,301.346,117.487,63,230702958
2010,105,0,27095,Nick Watney,2.565,303.938,118.497,72,200803223
2010,109,0,1707,Steve Lowery,2.564,288.581,112.536,49,159302927
2010,110,0,20472,Alex Cejka,2.563,276.186,107.761,59,188303046
2010,110,0,28475,Jeff Overton,2.563,296.697,115.772,70,199503001
2010,112,0,32102,Rickie Fowler,2.562,295.091,115.174,86,218202942
2010,112,0,20663,Brenden Pappas,2.562,293.329,114.496,42,217403215
2010,114,0,30946,Alex Prugh,2.561,300.202,117.199,70,200103044
2010,115,0,23638,Brendon de Jonge,2.56,290.282,113.4,91,216703032
2010,115,0,1948,Tim Petrovic,2.56,283.866,110.895,83,209702937
2010,117,0,20574,Mathew Goggin,2.558,293.744,114.823,56,220503095
2010,117,0,25804,Bubba Watson,2.558,316.179,123.58,69,220403019
2010,119,0,33419,Cameron Tringale,2.557,295.53,115.572,38,226502839
2010,120,0,26695,Michael Letzig,2.556,289.021,113.072,72,217802931
2010,121,0,1313,Steve Elkington,2.555,281.189,110.061,52,208302980
2010,122,0,24925,Jonathan Byrd,2.554,295.796,115.799,72,207003024
2010,122,0,28780,Nicholas Thompson,2.554,287.673,112.621,67,221202923
2010,124,0,12510,Chad Campbell,2.553,287.424,112.569,74,209302924
2010,124,0,1619,Skip Kendall,2.553,271.959,106.535,38,184002998
2010,124,0,26392,Chris Wilson,2.553,290.179,113.649,44,197502944
2010,127,0,1706,Davis Love III,2.551,300.172,117.681,60,202702869
2010,127,0,24490,George McNeill,2.551,297.954,116.807,61,205603195
2010,127,0,1941,Tom Pernice Jr.,2.551,276.311,108.327,44,185802937
2010,130,0,22621,Ben Curtis,2.55,276.453,108.422,68,221902891
2010,130,0,12602,Dean Wilson,2.55,277.828,108.936,38,209802937
2010,132,0,21731,Freddie Jacobson,2.549,290.462,113.959,74,208302887
2010,133,0,26679,Kevin Stadler,2.548,290.513,114.003,61,216402949
2010,134,0,21350,Ryuji Imada,2.546,279.639,109.833,82,225702944
2010,134,0,26851,Marc Leishman,2.546,297.456,116.818,72,218303042
2010,136,0,29285,Brent Delahoussaye,2.545,271.994,106.854,37,220302917
2010,136,0,28158,Steve Marino,2.545,291.18,114.43,68,212202980
2010,136,0,23800,Bryce Molder,2.545,279.049,109.633,73,198603033
2010,139,0,20070,Matt Bettencourt,2.544,292.221,114.884,51,193703253
2010,139,0,25240,D.A. Points,2.544,281.689,110.726,73,225802958
2010,141,0,9011,David Duval,2.542,291.263,114.597,39,223503044
2010,142,0,20691,Greg Owen,2.541,294.446,115.883,60,210902820
2010,143,0,21961,Charles Howell III,2.54,299.399,117.853,86,202802975
2010,143,0,32640,Troy Merritt,2.54,289.063,113.825,68,134203009
2010,143,0,24138,Ian Poulter,2.54,281.572,110.837,40,222002928
2010,146,0,24358,Robert Garrigus,2.536,309.168,121.916,44,204403014
2010,146,0,24140,Sean O'Hair,2.536,292.289,115.254,69,207703178
2010,148,0,27436,Graham DeLaet,2.535,307.395,121.262,48,110902986
2010,148,0,26301,James Nitties,2.535,291.393,114.964,61,211803011
2010,148,0,26951,Johnson Wagner,2.535,280.939,110.81,69,221202941
2010,151,0,20593,Greg Chalmers,2.532,279.033,110.186,88,183802898
2010,152,0,8725,Tom Gillis,2.529,289.615,114.504,85,221402866
2010,153,0,20498,Briny Baird,2.528,277.897,109.906,69,193303094
2010,154,0,12755,Vance Veazey,2.526,284.204,112.512,40,206102822
2010,155,0,7457,Steve Flesch,2.525,274.406,108.695,55,201003063
2010,156,0,1116,Michael Bradley,2.523,285.196,113.038,52,202303268
2010,157,0,1810,Phil Mickelson,2.522,307.744,122.047,48,194402931
2010,157,0,27214,Kevin Streelman,2.522,291.492,115.598,72,214002896
2010,159,0,20098,Stuart Appleby,2.52,290.296,115.206,86,203903024
2010,159,0,20160,Charlie Wi,2.52,282.44,112.084,79,204902889
2010,161,0,25720,Chad Collins,2.518,278.232,110.51,74,218603061
2010,162,0,24361,Pat Perez,2.516,288.716,114.742,80,208903372
2010,163,0,20850,Daniel Chopra,2.514,299.27,119.045,59,210203018
2010,163,0,7749,Brett Quigley,2.514,283.044,112.581,78,1402857
2010,165,0,23983,Luke Donald,2.512,278.46,110.857,58,218302967
2010,166,0,28307,Matt Every,2.51,289.244,115.253,45,207602755
2010,166,0,27302,Garth Mulroy,2.51,289.271,115.228,37,211302992
2010,168,0,20572,Rod Pampling,2.508,282.102,112.464,61,213802947
2010,168,0,20686,Jeev Milkha Singh,2.508,284.027,113.251,34,220202924
2010,170,0,23353,J.J. Henry,2.507,290.451,115.86,72,164902890
2010,170,0,12716,Charley Hoffman,2.507,298.028,118.88,74,214002967
2010,172,0,7867,Woody Austin,2.504,282.498,112.838,68,215802862
2010,173,0,23718,Nathan Green,2.5,282.375,112.963,69,200103006
2010,173,0,24924,Bill Haas,2.5,296.331,118.546,78,202302910
2010,175,0,26882,Michael Sim,2.499,282.027,112.835,50,215202842
2010,176,0,10585,Scott McCarron,2.496,287.758,115.278,72,186502915
2010,177,0,25396,Kevin Na,2.494,277.696,111.35,74,187102984
2010,178,0,23349,Charles Warren,2.492,300.333,120.499,42,190402856
2010,179,0,26300,Matt Jones,2.491,289.99,116.406,75,193102898
2010,180,0,21209,Sergio Garcia,2.49,295.827,118.828,35,189702798
2010,181,0,26420,Richard Johnson,2.488,275.552,110.731,60,222802992
2010,182,0,6621,Joe Durant,2.487,280.645,112.838,47,209402869
2010,183,0,23409,James Driscoll,2.486,295.19,118.752,63,202102950
2010,184,0,10423,Mike Weir,2.485,270.316,108.781,41,177202980
2010,185,0,22378,Trevor Immelman,2.483,287.44,115.775,41,210602923
2010,185,0,20645,John Senden,2.483,290.94,117.185,84,178403045
2010,187,0,24846,Ricky Barnes,2.479,289.708,116.875,82,201902812
2010,188,0,25632,Jimmy Walker,2.478,295.561,119.272,56,216402897
2010,189,0,22371,Aaron Baddeley,2.474,300.441,121.446,80,164602935
2010,190,0,24502,Adam Scott,2.468,292.267,118.424,60,197603152
2010,191,0,22122,Andrew McLardy,2.454,281.057,114.538,35,127802856
2010,192,0,11123,Chris Couch,2.404,293.421,122.06,47,205702790
2009,1,0,22295,Darron Stiles,2.715,288.624,106.319,33,241703381
2009,2,0,26476,Chez Reavie,2.676,282.591,105.591,75,220303576
2009,3,0,6567,Vijay Singh,2.667,301.273,112.981,61,218303489
2009,4,0,1724,Jeff Maggert,2.659,287.729,108.225,72,218003087
2009,4,0,22348,Nick O'Hern,2.659,278.13,104.617,87,223503161
2009,6,0,24357,K.J. Choi,2.657,287.832,108.313,58,223303549
2009,7,0,24449,Parker McLachlin,2.652,290.438,109.522,63,209403445
2009,7,0,2206,David Toms,2.652,285.572,107.7,83,234203305
2009,9,0,22046,Geoff Ogilvy,2.647,300.496,113.504,69,225603494
2009,10,0,29718,Anthony Kim,2.645,306.768,115.979,63,212103354
2009,10,0,29221,Webb Simpson,2.645,291.957,110.377,76,221703030
2009,12,0,25345,Carl Pettersson,2.644,291.602,110.274,78,219703434
2009,13,0,1945,Kenny Perry,2.642,295.247,111.77,81,210903477
2009,14,0,27060,John Mallinger,2.64,280.608,106.275,75,228703082
2009,15,0,6012,Greg Kraft,2.638,276.488,104.79,41,220903256
2009,16,0,12705,Cliff Kresge,2.636,282.944,107.336,67,213803183
2009,16,0,22293,Heath Slocum,2.636,285.868,108.467,82,216103044
2009,18,0,6522,Ernie Els,2.634,299.069,113.535,53,223003551
2009,18,0,24781,Hunter Mahan,2.634,298.009,113.119,69,223903263
2009,18,0,21949,Joe Ogilvie,2.634,289.386,109.856,71,218603004
2009,18,0,23320,Ryan Palmer,2.634,298.111,113.162,68,219303181
2009,22,0,22892,Jason Gore,2.633,292.612,111.13,57,220803046
2009,22,0,21878,Mark Wilson,2.633,281.455,106.908,81,216403146
2009,24,0,27770,Camilo Villegas,2.632,299.367,113.748,59,210103418
2009,25,0,24138,Ian Poulter,2.631,288.777,109.752,50,230203144
2009,26,0,24024,Zach Johnson,2.63,282.95,107.574,92,222703496
2009,26,0,10860,Justin Leonard,2.63,284.645,108.213,88,209103490
2009,28,0,19846,Brian Gay,2.629,271.197,103.152,91,211703488
2009,29,0,22961,David Mathis,2.627,285.836,108.789,69,229902980
2009,29,0,25240,D.A. Points,2.627,284.387,108.238,85,231403067
2009,29,0,28118,Peter Tomasulo,2.627,297.914,113.412,43,205603050
2009,32,0,21753,Brian Davis,2.625,281.414,107.22,96,209203046
2009,33,0,8931,Glen Day,2.624,272.19,103.727,63,129803107
2009,34,0,28158,Steve Marino,2.622,295.233,112.603,88,227403043
2009,34,0,1941,Tom Pernice Jr.,2.622,282.972,107.926,76,216503102
2009,34,0,27649,Brandt Snedeker,2.622,280.546,106.993,62,230603036
2009,34,0,2214,Kirk Triplett,2.622,281.216,107.263,53,170803008
2009,34,0,10425,Jay Williamson,2.622,284.224,108.42,56,210603145
2009,39,0,28620,Aron Price,2.621,282.01,107.582,71,194303035
2009,40,0,20472,Alex Cejka,2.619,279.341,106.651,70,228003123
2009,40,0,23135,Tim Clark,2.619,277.937,106.137,68,228303068
2009,40,0,6595,Kevin Sutherland,2.619,293.079,111.898,65,224103140
2009,43,0,30711,Colt Knost,2.618,280.074,106.98,54,223103105
2009,43,0,23325,Vaughn Taylor,2.618,282.956,108.064,68,197803077
2009,43,0,26289,Boo Weekley,2.618,300.149,114.633,75,216103351
2009,46,0,20229,Stewart Cink,2.616,301.036,115.076,66,212303483
2009,47,0,20850,Daniel Chopra,2.615,304.302,116.367,90,214803223
2009,47,0,23108,Matt Kuchar,2.615,283.967,108.595,67,220803221
2009,49,0,20574,Mathew Goggin,2.613,296.962,113.633,58,229103108
2009,50,0,20070,Matt Bettencourt,2.612,295.995,113.318,83,210203072
2009,50,0,1313,Steve Elkington,2.612,285.165,109.172,55,227803066
2009,50,0,22405,Justin Rose,2.612,293.151,112.223,56,224003161
2009,53,0,24507,Jason Bohn,2.611,285.498,109.334,83,221103035
2009,54,0,25900,Lucas Glover,2.61,304.367,116.635,72,217503166
2009,55,0,1035,Tommy Armour III,2.608,283.886,108.866,50,216102922
2009,55,0,24358,Robert Garrigus,2.608,313.818,120.349,60,216203085
2009,55,0,2239,Scott Verplank,2.608,280.225,107.431,86,215603163
2009,58,0,6643,Paul Goydos,2.607,276.676,106.108,69,217902922
2009,58,0,23548,Bill Lunde,2.607,290.944,111.62,76,219003119
2009,60,0,12652,Cameron Beckman,2.605,286.692,110.067,79,201203452
2009,60,0,1132,Mark Brooks,2.605,265.077,101.762,37,209802987
2009,60,0,1226,Fred Couples,2.605,301.003,115.543,43,230603164
2009,60,0,27141,J.B. Holmes,2.605,319.802,122.758,54,221103284
2009,60,0,1707,Steve Lowery,2.605,292.218,112.178,78,217203471
2009,60,0,27933,John Merrick,2.605,297.447,114.169,71,226303017
2009,66,0,10117,Bob Heintz,2.604,285.682,109.699,44,227803029
2009,66,0,25190,Jeff Quinney,2.604,275.549,105.822,69,218503185
2009,66,0,23623,Bo Van Pelt,2.604,296.919,114.046,75,229702979
2009,69,0,23541,Ben Crane,2.603,283.151,108.791,81,200403010
2009,70,0,20634,Peter Lonard,2.602,276.154,106.113,76,210603037
2009,71,0,1766,Billy Mayfair,2.601,281.477,108.201,67,214003132
2009,71,0,26498,Matt Weibring,2.601,284.865,109.522,49,220302936
2009,73,0,25562,Andres Romero,2.6,306.623,117.91,52,214203446
2009,74,0,23614,Rich Beem,2.599,286.986,110.439,54,224302982
2009,74,0,23621,Rory Sabbatini,2.599,295.403,113.64,69,212002929
2009,76,0,22621,Ben Curtis,2.598,282.105,108.598,44,225803188
2009,76,0,22913,John Rollins,2.598,294.239,113.251,79,221902956
2009,78,0,23800,Bryce Molder,2.597,283.989,109.365,53,220203181
2009,79,0,1797,Rocco Mediate,2.596,281.38,108.37,60,220502939
2009,80,0,1473,Todd Hamilton,2.593,289.521,111.643,63,229503041
2009,81,0,7223,Brian Bateman,2.591,288.468,111.321,50,215602970
2009,81,0,30925,Dustin Johnson,2.591,313.833,121.115,65,193903344
2009,81,0,26668,Marc Turnesa,2.591,282.242,108.926,78,205903559
2009,84,0,23788,D.J. Trahan,2.59,296.884,114.624,77,186503493
2009,84,0,26951,Johnson Wagner,2.59,291.087,112.409,74,203903359
2009,86,0,1706,Davis Love III,2.589,303.071,117.081,69,208403384
2009,86,0,24140,Sean O'Hair,2.589,298.379,115.264,59,227503424
2009,88,0,28780,Nicholas Thompson,2.587,292.066,112.918,80,208202996
2009,89,0,21731,Freddie Jacobson,2.586,286.777,110.89,70,172303082
2009,89,0,27936,Martin Laird,2.586,303.485,117.345,54,165903079
2009,91,0,8075,Jerry Kelly,2.585,280.166,108.399,80,218503181
2009,91,0,1948,Tim Petrovic,2.585,285.214,110.318,88,225102905
2009,91,0,22548,Patrick Sheehan,2.585,278.204,107.62,36,228502931
2009,91,0,27963,Chris Stroud,2.585,291.503,112.778,60,219802975
2009,95,0,26679,Kevin Stadler,2.583,290.699,112.562,47,216302879
2009,95,0,25919,Brian Vranesh,2.583,290.29,112.391,36,223302977
2009,95,0,23349,Charles Warren,2.583,297.445,115.148,47,216302895
2009,98,0,26420,Richard Johnson,2.581,279.631,108.331,77,199203281
2009,98,0,20572,Rod Pampling,2.581,289.015,111.993,62,210203085
2009,98,0,21959,Ted Purdy,2.581,291.776,113.034,82,203202972
2009,101,0,21805,Harrison Frazar,2.58,297.15,115.166,78,205502970
2009,101,0,10733,Kent Jones,2.58,280.0,108.509,58,226303010
2009,101,0,26596,Ryan Moore,2.58,295.536,114.559,71,207803040
2009,101,0,24361,Pat Perez,2.58,291.783,113.103,65,213302994
2009,105,0,27466,Spencer Levin,2.579,278.83,108.108,68,220502985
2009,105,0,24912,Will MacKenzie,2.579,292.306,113.36,61,208203399
2009,105,0,1810,Phil Mickelson,2.579,309.663,120.078,45,231003075
2009,108,0,26695,Michael Letzig,2.578,290.845,112.807,91,188503076
2009,109,0,10423,Mike Weir,2.577,283.728,110.09,68,200303069
2009,110,0,28089,Jason Day,2.576,297.584,115.518,48,224302922
2009,110,0,1329,Brad Faxon,2.576,271.663,105.47,56,205502964
2009,110,0,24502,Adam Scott,2.576,306.247,118.872,44,224903392
2009,113,0,12782,Tim Herron,2.575,289.159,112.299,84,193102963
2009,114,0,20766,Padraig Harrington,2.574,290.992,113.07,47,210303174
2009,114,0,6539,Rick Price,2.574,277.923,107.973,40,227202830
2009,114,0,8845,Scott Sterling,2.574,283.457,110.136,41,203103100
2009,114,0,6527,Steve Stricker,2.574,285.998,111.13,69,166303172
2009,118,0,23778,Brad Adamonis,2.573,290.911,113.058,59,210202994
2009,118,0,26851,Marc Leishman,2.573,298.782,116.142,76,166003017
2009,120,0,23638,Brendon de Jonge,2.572,289.479,112.53,70,220402949
2009,121,0,25818,Scott Piercy,2.571,295.494,114.944,62,220202811
2009,122,0,7457,Steve Flesch,2.57,283.312,110.225,56,231002858
2009,122,0,26300,Matt Jones,2.57,296.246,115.253,39,202502963
2009,122,0,23497,Tag Ridings,2.57,308.3,119.959,41,228303081
2009,125,0,26497,Casey Wittenberg,2.569,280.467,109.182,55,161802965
2009,126,0,12510,Chad Campbell,2.568,289.596,112.765,72,204103100
2009,126,0,20127,Chris Riley,2.568,277.487,108.066,59,186102925
2009,128,0,27120,Troy Matteson,2.566,300.679,117.184,85,220402926
2009,129,0,10885,Robert Allenby,2.563,290.981,113.519,55,224102944
2009,129,0,20848,Ángel Cabrera,2.563,306.753,119.68,38,215603171
2009,129,0,1928,Corey Pavin,2.563,261.867,102.153,53,200602893
2009,129,0,30927,Brendon Todd,2.563,274.249,106.983,48,196403211
2009,133,0,23048,Eric Axley,2.561,279.35,109.076,56,196203062
2009,134,0,25686,Jason Dufner,2.56,287.333,112.235,79,217603082
2009,135,0,12716,Charley Hoffman,2.558,304.278,118.949,82,213703144
2009,135,0,21350,Ryuji Imada,2.558,282.37,110.402,77,204703564
2009,135,0,27214,Kevin Streelman,2.558,295.13,115.391,86,203003016
2009,138,0,7867,Woody Austin,2.557,285.907,111.815,80,223302973
2009,139,0,27683,Leif Olson,2.556,298.254,116.681,38,219103049
2009,140,0,1161,Mark Calcavecchia,2.554,286.155,112.036,59,199403235
2009,140,0,23718,Nathan Green,2.554,285.189,111.643,91,116703045
2009,142,0,20098,Stuart Appleby,2.547,288.814,113.386,67,211903061
2009,142,0,7749,Brett Quigley,2.547,287.437,112.871,74,196603168
2009,144,0,24503,Jeff Klauk,2.545,276.092,108.485,89,201902904
2009,145,0,20104,Ken Duke,2.543,284.025,111.679,60,220502992
2009,146,0,6251,Chris DiMarco,2.542,276.504,108.771,86,197903029
2009,147,0,10809,Jim Furyk,2.541,278.036,109.407,70,201302924
2009,148,0,23983,Luke Donald,2.539,276.668,108.976,66,222502960
2009,148,0,28475,Jeff Overton,2.539,290.531,114.449,78,189603022
2009,148,0,24663,Y.E. Yang,2.539,291.238,114.694,70,220502995
2009,151,0,24490,George McNeill,2.538,295.532,116.421,76,196303163
2009,152,0,21961,Charles Howell III,2.537,296.04,116.711,86,206502978
2009,152,0,1677,Tom Lehman,2.537,275.487,108.594,36,214302924
2009,152,0,26301,James Nitties,2.537,291.971,115.089,59,208902954
2009,155,0,1577,Lee Janzen,2.536,283.284,111.704,60,213902978
2009,156,0,20498,Briny Baird,2.533,276.968,109.339,78,189903004
2009,157,0,20593,Greg Chalmers,2.532,278.558,110.016,68,202702935
2009,158,0,20691,Greg Owen,2.531,291.683,115.261,85,198302959
2009,159,0,20160,Charlie Wi,2.528,281.138,111.211,80,208202782
2009,160,0,12602,Dean Wilson,2.526,270.098,106.92,63,158102934
2009,161,0,25804,Bubba Watson,2.525,313.209,124.025,50,199902891
2009,162,0,6197,Michael Allen,2.521,289.156,114.715,52,213302993
2009,163,0,24925,Jonathan Byrd,2.52,291.732,115.774,62,215902901
2009,164,0,27095,Nick Watney,2.519,301.405,119.636,73,206302989
2009,165,0,25396,Kevin Na,2.518,279.545,111.0,75,198502934
2009,166,0,9011,David Duval,2.517,288.893,114.79,36,207302988
2009,166,0,31323,Gary Woodland,2.517,308.499,122.568,32,224202920
2009,168,0,24846,Ricky Barnes,2.514,292.429,116.334,51,220502922
2009,169,0,1142,Bart Bryant,2.513,269.089,107.081,58,210702948
2009,170,0,26881,Jarrod Lyle,2.508,285.821,113.956,49,94202949
2009,171,0,20645,John Senden,2.507,294.348,117.422,81,188002989
2009,171,0,8793,Tiger Woods,2.507,302.1,120.522,40,213803083
2009,173,0,23353,J.J. Henry,2.506,294.614,117.575,82,189602911
2009,174,0,21209,Sergio Garcia,2.505,296.668,118.424,45,223402915
2009,174,0,10585,Scott McCarron,2.505,283.033,113.009,78,217502815
2009,176,0,28087,Kris Blanks,2.502,281.884,112.675,46,158003184
2009,176,0,31416,Derek Fathauer,2.502,281.496,112.492,47,128502886
2009,176,0,24924,Bill Haas,2.502,295.571,118.115,81,213303185
2009,179,0,6004,Stephen Ames,2.501,283.014,113.146,62,201702824
2009,180,0,20157,Retief Goosen,2.494,290.076,116.322,56,224903107
2009,181,0,22371,Aaron Baddeley,2.491,286.694,115.097,51,190302809
2009,182,0,6621,Joe Durant,2.484,278.482,112.128,47,215202940
2009,183,0,25632,Jimmy Walker,2.467,286.979,116.342,50,174102898
2009,184,0,1320,Bob Estes,2.466,278.726,113.034,74,215802841
2008,1,0,2239,Scott Verplank,2.65,282.591,106.631,72,218603406
2008,2,0,24138,Ian Poulter,2.641,292.246,110.666,37,201103025
2008,3,0,24357,K.J. Choi,2.639,293.259,111.107,63,230703235
2008,4,0,6643,Paul Goydos,2.638,277.334,105.122,65,222303244
2008,5,0,7547,Craig Kanada,2.637,274.859,104.215,49,232902935
2008,5,0,21949,Joe Ogilvie,2.637,291.763,110.657,81,210703210
2008,7,0,6090,Jim McGovern,2.636,285.423,108.297,60,234802990
2008,7,0,23621,Rory Sabbatini,2.636,302.47,114.74,67,226803182
2008,7,0,21878,Mark Wilson,2.636,286.971,108.875,107,216303170
2008,10,0,6567,Vijay Singh,2.635,305.603,115.967,62,231703197
2008,11,0,20105,Jeff Gove,2.634,287.703,109.245,39,237802876
2008,12,0,6527,Steve Stricker,2.633,297.224,112.871,54,225403393
2008,12,0,10423,Mike Weir,2.633,294.518,111.842,68,162603292
2008,14,0,22348,Nick O'Hern,2.632,278.017,105.628,62,222103042
2008,15,0,24781,Hunter Mahan,2.631,295.777,112.416,72,225103135
2008,16,0,20574,Mathew Goggin,2.628,299.399,113.923,71,224203082
2008,17,0,24024,Zach Johnson,2.627,281.819,107.26,76,231903562
2008,18,0,24227,Justin Bolli,2.624,288.098,109.801,69,234403000
2008,18,0,22806,Doug LaBelle II,2.624,281.715,107.376,45,198502936
