YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
2006,0,20850,Daniel Chopra,"41' 5""",160,6629.667,15.0
2006,0,10860,Justin Leonard,"41' 5""",80,3313.167,13.0
2006,0,23320,Ryan Palmer,"41' 5""",135,5593.917,20.0
2006,0,19846,Brian Gay,"41' 6""",137,5690.417,19.0
2006,0,1823,Larry Mize,"41' 6""",58,2405.167,10.0
2006,0,25900,Lucas Glover,"41' 7""",161,6699.75,33.0
2006,0,27141,J.B. Holmes,"41' 7""",123,5116.583,20.0
2006,0,26360,Bubba Dickerson,"41' 9""",139,5806.417,21.0
2006,0,2104,Jeff Sluman,"41' 9""",135,5640.0,16.0
2006,0,27770,Camilo Villegas,"41' 9""",156,6515.333,9.0
2006,0,24924,Bill Haas,"41' 10""",154,6443.833,7.0
2006,0,1761,Len Mattiace,"41' 10""",95,3974.333,16.0
2006,0,25804,Bubba Watson,"41' 10""",139,5813.25,6.0
2006,0,6350,Bob May,"42' 0""",121,5084.667,3.0
2006,0,23307,Roger Tambellini,"42' 0""",98,4112.333,14.0
2006,0,1024,Billy Andrade,"42' 1""",109,4590.167,19.0
2006,0,7867,Woody Austin,"42' 1""",142,5971.417,16.0
2006,0,27120,Troy Matteson,"42' 1""",176,7404.583,15.0
2006,0,24502,Adam Scott,"42' 1""",78,3280.75,12.0
2006,0,7457,Steve Flesch,"42' 2""",147,6199.25,7.0
2006,0,20631,David McKenzie,"42' 3""",97,4100.0,17.0
2006,0,20127,Chris Riley,"42' 3""",87,3678.25,5.0
2006,0,22946,Henrik Bjornstad,"42' 4""",148,6265.25,17.0
2006,0,12716,Charley Hoffman,"42' 4""",149,6312.417,20.0
2006,0,21350,Ryuji Imada,"42' 4""",183,7749.667,23.0
2006,0,12680,Shigeki Maruyama,"42' 4""",142,6010.333,9.0
2006,0,21805,Harrison Frazar,"42' 5""",118,5000.917,16.0
2006,0,20608,David Howell,"42' 5""",44,1866.167,12.0
2006,0,22405,Justin Rose,"42' 5""",154,6530.333,23.0
2006,0,25936,Alex Aragon,"42' 7""",117,4983.167,16.0
2006,0,24138,Ian Poulter,"42' 7""",39,1659.75,6.0
2006,0,2101,Joey Sindelar,"42' 9""",117,5004.917,30.0
2006,0,8123,Jeff Brehaut,"42' 10""",115,4926.5,8.0
2006,0,12823,Carlos Franco,"42' 10""",166,7109.583,23.0
2006,0,6621,Joe Durant,"42' 11""",98,4204.25,21.0
2006,0,6643,Paul Goydos,"42' 11""",84,3604.75,11.0
2006,0,1706,Davis Love III,"43' 1""",114,4915.5,17.0
2006,0,20157,Retief Goosen,"43' 2""",111,4790.75,16.0
2006,0,1219,John Cook,"43' 3""",83,3591.167,15.0
2006,0,23718,Nathan Green,"43' 3""",160,6921.0,16.0
2006,0,8075,Jerry Kelly,"43' 3""",112,4840.583,17.0
2006,0,7013,Wes Short Jr.,"43' 3""",164,7090.5,34.0
2006,0,6251,Chris DiMarco,"43' 4""",92,3987.0,21.0
2006,0,23788,D.J. Trahan,"43' 4""",129,5586.917,33.0
2006,0,20548,Hidemichi Tanaka,"43' 5""",117,5082.417,28.0
2006,0,27095,Nick Watney,"43' 5""",150,6514.25,10.0
2006,0,1142,Bart Bryant,"43' 6""",77,3351.0,15.0
2006,0,10565,Ian Leggatt,"43' 6""",145,6303.0,26.0
2006,0,1928,Corey Pavin,"43' 6""",71,3086.25,13.0
2006,0,21959,Ted Purdy,"43' 6""",109,4740.25,15.0
2006,0,22293,Heath Slocum,"43' 6""",97,4217.0,7.0
2006,0,1139,Olin Browne,"43' 7""",155,6759.75,40.0
2006,0,22621,Ben Curtis,"43' 7""",94,4096.583,17.0
2006,0,9011,David Duval,"43' 7""",132,5754.583,23.0
2006,0,1381,Fred Funk,"43' 7""",100,4355.333,16.0
2006,0,21660,Jason Schultz,"43' 7""",110,4797.833,21.0
2006,0,2239,Scott Verplank,"43' 7""",56,2438.833,15.0
2006,0,1042,Paul Azinger,"43' 8""",121,5287.083,20.0
2006,0,20105,Jeff Gove,"43' 8""",139,6063.917,18.0
2006,0,12662,Thomas Levet,"43' 8""",72,3145.417,16.0
2006,0,10505,Shane Bertsch,"43' 9""",144,6299.75,19.0
2006,0,1226,Fred Couples,"43' 9""",71,3104.75,-1.0
2006,0,20634,Peter Lonard,"43' 9""",117,5114.833,15.0
2006,0,20572,Rod Pampling,"43' 9""",113,4944.083,10.0
2006,0,24358,Robert Garrigus,"43' 10""",125,5481.667,33.0
2006,0,22548,Patrick Sheehan,"43' 11""",104,4570.833,11.0
2006,0,19881,Robert Damron,"44' 0""",116,5101.083,19.0
2006,0,1619,Skip Kendall,"44' 0""",65,2862.333,6.0
2006,0,7223,Brian Bateman,"44' 1""",110,4848.417,18.0
2006,0,21470,Daisuke Maruyama,"44' 1""",105,4626.333,13.0
2006,0,21961,Charles Howell III,"44' 2""",160,7065.25,12.0
2006,0,6575,Dudley Hart,"44' 3""",136,6021.333,13.0
2006,0,20094,Jonathan Kaye,"44' 3""",115,5088.917,17.0
2006,0,25240,D.A. Points,"44' 3""",117,5175.333,19.0
2006,0,1320,Bob Estes,"44' 4""",95,4213.583,10.0
2006,0,1035,Tommy Armour III,"44' 5""",70,3110.833,6.0
2006,0,20645,John Senden,"44' 5""",122,5413.75,20.0
2006,0,6573,Brandt Jobe,"44' 6""",95,4227.5,9.0
2006,0,20382,Stephen Leaney,"44' 6""",126,5606.167,33.0
2006,0,24361,Pat Perez,"44' 6""",65,2892.75,12.0
2006,0,24024,Zach Johnson,"44' 7""",98,4366.417,21.0
2006,0,20812,Tjaart van der Walt,"44' 7""",67,2988.667,7.0
2006,0,20098,Stuart Appleby,"44' 8""",119,5310.833,-3.0
2006,0,12645,Brent Geiberger,"44' 8""",134,5990.833,47.0
2006,0,22046,Geoff Ogilvy,"44' 8""",91,4065.833,16.0
2006,0,23497,Tag Ridings,"44' 8""",178,7947.417,41.0
2006,0,21209,Sergio Garcia,"44' 10""",66,2956.917,13.0
2006,0,20378,Mathias Grönberg,"44' 11""",143,6427.25,23.0
2006,0,1553,John Huston,"44' 11""",113,5073.5,19.0
2006,0,10733,Kent Jones,"45' 0""",120,5396.417,12.0
2006,0,1941,Tom Pernice Jr.,"45' 0""",155,6969.667,13.0
2006,0,26596,Ryan Moore,"45' 1""",100,4509.583,31.0
2006,0,23623,Bo Van Pelt,"45' 1""",160,7207.583,10.0
2006,0,1313,Steve Elkington,"45' 2""",57,2574.583,6.0
2006,0,22371,Aaron Baddeley,"45' 3""",102,4617.167,21.0
2006,0,1707,Steve Lowery,"45' 3""",145,6560.333,36.0
2006,0,8375,Paul Stankowski,"45' 3""",101,4566.417,13.0
2006,0,12755,Vance Veazey,"45' 4""",94,4257.917,7.0
2006,0,23322,Brett Wetterich,"45' 4""",109,4937.25,12.0
2006,0,7749,Brett Quigley,"45' 5""",161,7308.667,14.0
2006,0,1329,Brad Faxon,"45' 6""",133,6052.167,23.0
2006,0,1677,Tom Lehman,"45' 7""",79,3604.167,7.0
2006,0,25632,Jimmy Walker,"45' 7""",115,5238.333,29.0
2006,0,12660,Jesper Parnevik,"45' 8""",150,6851.083,4.0
2006,0,21731,Freddie Jacobson,"45' 10""",96,4401.0,17.0
2006,0,23349,Charles Warren,"45' 10""",141,6467.583,13.0
2006,0,10809,Jim Furyk,"45' 11""",68,3120.75,4.0
2006,0,26420,Richard Johnson,"45' 11""",126,5784.083,34.0
2006,0,11123,Chris Couch,"46' 1""",115,5302.833,26.0
2006,0,6515,Shaun Micheel,"46' 1""",131,6033.833,21.0
2006,0,1577,Lee Janzen,"46' 2""",143,6596.083,39.0
2006,0,20628,Arron Oberholser,"46' 2""",113,5214.5,18.0
2006,0,24980,Scott Gutschewski,"46' 3""",66,3054.417,12.0
2006,0,23135,Tim Clark,"46' 4""",100,4630.417,17.0
2006,0,8537,J.P. Hayes,"46' 5""",55,2553.5,3.0
2006,0,24781,Hunter Mahan,"46' 5""",128,5942.0,21.0
2006,0,10885,Robert Allenby,"46' 6""",83,3857.333,13.0
2006,0,1132,Mark Brooks,"46' 6""",112,5205.917,21.0
2006,0,2106,Chris Smith,"46' 6""",81,3766.75,15.0
2006,0,2110,Jerry Smith,"46' 7""",88,4102.417,9.0
2006,0,25345,Carl Pettersson,"46' 8""",153,7144.917,8.0
2006,0,2246,Duffy Waldorf,"46' 9""",119,5566.333,26.0
2006,0,20593,Greg Chalmers,"46' 11""",88,4131.75,23.0
2006,0,23983,Luke Donald,"46' 11""",67,3142.75,11.0
2006,0,1887,Mark O'Meara,"46' 11""",97,4549.167,11.0
2006,0,8385,Omar Uresti,"46' 11""",78,3661.5,12.0
2006,0,12510,Chad Campbell,"47' 0""",114,5357.917,16.0
2006,0,23325,Vaughn Taylor,"47' 1""",114,5364.917,28.0
2006,0,11011,Mike Sposa,"47' 2""",107,5043.833,14.0
2006,0,6004,Stephen Ames,"47' 3""",85,4017.167,22.0
2006,0,1666,Bernhard Langer,"47' 3""",91,4302.333,10.0
2006,0,1724,Jeff Maggert,"47' 3""",116,5483.25,41.0
2006,0,23409,James Driscoll,"47' 7""",161,7659.083,16.0
2006,0,12602,Dean Wilson,"47' 11""",167,8007.0,8.0
2006,0,6595,Kevin Sutherland,"48' 0""",162,7774.333,20.0
2006,0,21407,Arjun Atwal,"48' 2""",138,6647.833,31.0
2006,0,1810,Phil Mickelson,"48' 2""",93,4482.167,15.0
2006,0,6034,Marco Dawson,"48' 4""",130,6281.5,14.0
2006,0,19824,Craig Barlow,"48' 6""",97,4707.167,16.0
2006,0,23673,Michael Connell,"48' 6""",63,3057.083,13.0
2006,0,24140,Sean O'Hair,"48' 8""",127,6182.917,19.0
2006,0,1766,Billy Mayfair,"48' 10""",81,3958.083,1.0
2006,0,1948,Tim Petrovic,"48' 10""",123,6006.583,20.0
2006,0,6522,Ernie Els,"48' 11""",95,4645.333,7.0
2006,0,23616,Ryan Hietala,"49' 0""",117,5729.25,23.0
2006,0,21878,Mark Wilson,"49' 0""",97,4750.417,24.0
2006,0,24912,Will MacKenzie,"49' 1""",118,5788.25,35.0
2006,0,25935,John Engler Jr.,"49' 7""",113,5604.5,23.0
2006,0,1473,Todd Hamilton,"49' 7""",82,4064.0,15.0
2006,0,1685,J.L. Lewis,"49' 10""",77,3839.333,14.0
2006,0,23353,J.J. Henry,"50' 1""",139,6957.5,26.0
2006,0,10423,Mike Weir,"50' 1""",114,5707.917,17.0
2006,0,20574,Mathew Goggin,"50' 5""",107,5395.083,24.0
2006,0,6373,José María Olazábal,"51' 0""",47,2398.833,9.0
2006,0,20229,Stewart Cink,"51' 10""",126,6531.167,19.0
2006,0,24357,K.J. Choi,"52' 5""",115,6031.417,20.0
2006,0,23541,Ben Crane,"53' 8""",89,4780.0,16.0
2006,0,1599,Steve Jones,"53' 10""",100,5381.25,33.0
2005,0,26758,David Hearn,"35' 4""",65,2299.083,15.0
2005,0,1226,Fred Couples,"35' 7""",70,2493.5,10.0
2005,0,6567,Vijay Singh,"36' 4""",167,6061.083,-9.0
2005,0,1487,Jeff Hart,"36' 7""",49,1792.083,1.0
2005,0,6034,Marco Dawson,"36' 8""",125,4578.833,12.0
2005,0,20812,Tjaart van der Walt,"37' 1""",56,2076.083,2.0
2005,0,12454,Mario Tiziani,"37' 2""",94,3495.083,13.0
2005,0,22295,Darron Stiles,"37' 10""",83,3141.083,3.0
2005,0,2010,Loren Roberts,"37' 11""",53,2010.5,7.0
2005,0,20099,Doug Barron,"38' 0""",91,3459.5,16.0
2005,0,19881,Robert Damron,"38' 0""",95,3607.667,19.0
2005,0,1381,Fred Funk,"38' 1""",90,3424.833,14.0
2005,0,24024,Zach Johnson,"38' 5""",116,4458.75,25.0
2005,0,1666,Bernhard Langer,"38' 6""",78,3005.75,-5.0
2005,0,22405,Justin Rose,"38' 6""",170,6541.5,17.0
2005,0,24507,Jason Bohn,"38' 11""",138,5372.75,8.0
2005,0,20498,Briny Baird,"39' 3""",118,4632.083,6.0
2005,0,24138,Ian Poulter,"39' 4""",55,2164.583,8.0
2005,0,24925,Jonathan Byrd,"39' 7""",144,5704.5,9.0
2005,0,20628,Arron Oberholser,"39' 7""",81,3203.667,3.0
2005,0,8545,Glen Hnatiuk,"39' 9""",76,3022.083,-1.0
2005,0,23623,Bo Van Pelt,"39' 9""",169,6712.917,15.0
2005,0,23614,Rich Beem,"39' 11""",80,3192.333,16.0
2005,0,1219,John Cook,"40' 0""",82,3282.833,12.0
2005,0,6332,Neal Lancaster,"40' 0""",167,6674.25,25.0
2005,0,21951,Joey Snyder III,"40' 0""",134,5360.917,22.0
2005,0,10425,Jay Williamson,"40' 1""",64,2563.25,12.0
2005,0,21753,Brian Davis,"40' 4""",57,2301.0,12.0
2005,0,1418,Bill Glasson,"40' 4""",80,3223.583,13.0
2005,0,1927,Dennis Paulson,"40' 4""",99,3994.25,20.0
2005,0,20098,Stuart Appleby,"40' 5""",110,4445.0,3.0
2005,0,23725,Brendan Jones,"40' 5""",139,5616.083,12.0
2005,0,20548,Hidemichi Tanaka,"40' 5""",149,6018.167,22.0
2005,0,22371,Aaron Baddeley,"40' 7""",140,5677.917,12.0
2005,0,1473,Todd Hamilton,"40' 7""",115,4662.417,24.0
2005,0,10117,Bob Heintz,"40' 7""",117,4746.5,22.0
2005,0,21959,Ted Purdy,"40' 7""",150,6087.917,12.0
2005,0,26420,Richard Johnson,"40' 8""",69,2808.417,9.0
2005,0,23621,Rory Sabbatini,"40' 8""",127,5165.667,22.0
2005,0,8931,Glen Day,"40' 10""",142,5802.0,14.0
2005,0,6251,Chris DiMarco,"40' 10""",105,4287.75,21.0
2005,0,23983,Luke Donald,"40' 10""",73,2979.167,5.0
2005,0,20474,Phillip Price,"40' 10""",96,3919.0,6.0
2005,0,21961,Charles Howell III,"40' 11""",123,5029.5,1.0
2005,0,22293,Heath Slocum,"40' 11""",130,5315.833,-1.0
2005,0,1249,John Daly,"41' 0""",117,4801.417,16.0
2005,0,1035,Tommy Armour III,"41' 1""",152,6250.083,28.0
2005,0,1577,Lee Janzen,"41' 2""",117,4815.833,9.0
2005,0,23320,Ryan Palmer,"41' 3""",136,5604.667,16.0
2005,0,20850,Daniel Chopra,"41' 4""",186,7686.583,-2.0
2005,0,23353,J.J. Henry,"41' 4""",144,5947.5,7.0
2005,0,21350,Ryuji Imada,"41' 4""",141,5830.583,11.0
2005,0,22913,John Rollins,"41' 4""",136,5625.167,13.0
2005,0,27095,Nick Watney,"41' 4""",141,5823.917,9.0
2005,0,21407,Arjun Atwal,"41' 5""",103,4263.75,5.0
2005,0,24502,Adam Scott,"41' 5""",95,3932.333,14.0
2005,0,24227,Justin Bolli,"41' 6""",97,4028.833,9.0
2005,0,6573,Brandt Jobe,"41' 6""",125,5190.5,8.0
2005,0,22046,Geoff Ogilvy,"41' 6""",123,5102.083,6.0
2005,0,8123,Jeff Brehaut,"41' 7""",70,2909.083,16.0
2005,0,20663,Brenden Pappas,"41' 7""",106,4412.0,15.0
2005,0,6197,Michael Allen,"41' 8""",144,5998.917,19.0
2005,0,1707,Steve Lowery,"41' 8""",140,5830.5,18.0
2005,0,1797,Rocco Mediate,"41' 8""",96,4002.917,9.0
2005,0,20229,Stewart Cink,"41' 10""",127,5313.417,10.0
2005,0,25345,Carl Pettersson,"41' 10""",145,6067.5,12.0
2005,0,26287,Roland Thatcher,"41' 10""",118,4940.0,15.0
2005,0,23788,D.J. Trahan,"41' 10""",121,5058.917,19.0
2005,0,2239,Scott Verplank,"42' 0""",68,2857.0,16.0
2005,0,21209,Sergio Garcia,"42' 3""",121,5113.0,6.0
2005,0,6373,José María Olazábal,"42' 3""",69,2914.833,9.0
2005,0,23036,Chris Anderson,"42' 4""",95,4018.917,16.0
2005,0,20433,Mark Hensby,"42' 4""",92,3895.333,32.0
2005,0,20472,Alex Cejka,"42' 5""",121,5129.25,25.0
2005,0,8537,J.P. Hayes,"42' 5""",86,3644.917,6.0
2005,0,1553,John Huston,"42' 5""",131,5553.0,12.0
2005,0,23497,Tag Ridings,"42' 6""",166,7054.083,34.0
2005,0,7867,Woody Austin,"42' 7""",148,6301.417,10.0
2005,0,12652,Cameron Beckman,"42' 9""",159,6803.667,19.0
2005,0,1457,Jay Haas,"42' 9""",49,2096.583,11.0
2005,0,25396,Kevin Na,"42' 9""",139,5947.667,-5.0
2005,0,8385,Omar Uresti,"42' 9""",83,3549.083,1.0
2005,0,20645,John Senden,"42' 10""",140,5999.417,7.0
2005,0,23349,Charles Warren,"42' 10""",113,4840.083,1.0
2005,0,1132,Mark Brooks,"42' 11""",97,4166.833,26.0
2005,0,1723,Andrew Magee,"42' 11""",136,5833.5,26.0
2005,0,21806,Paul Gow,"43' 1""",102,4391.75,24.0
2005,0,2223,Bob Tway,"43' 1""",109,4696.333,5.0
2005,0,25900,Lucas Glover,"43' 2""",165,7124.417,13.0
2005,0,1175,Jim Carter,"43' 3""",93,4023.5,19.0
2005,0,1887,Mark O'Meara,"43' 3""",83,3592.167,22.0
2005,0,1928,Corey Pavin,"43' 3""",77,3331.083,17.0
2005,0,8793,Tiger Woods,"43' 3""",96,4150.5,-1.0
2005,0,1024,Billy Andrade,"43' 4""",105,4551.167,13.0
2005,0,25240,D.A. Points,"43' 4""",132,5723.417,33.0
2005,0,12645,Brent Geiberger,"43' 5""",91,3953.167,9.0
2005,0,6575,Dudley Hart,"43' 5""",108,4688.667,19.0
2005,0,20382,Stephen Leaney,"43' 6""",120,5218.833,18.0
2005,0,10585,Scott McCarron,"43' 6""",104,4520.583,6.0
2005,0,24140,Sean O'Hair,"43' 6""",166,7219.167,39.0
2005,0,20691,Greg Owen,"43' 6""",108,4699.917,4.0
2005,0,1945,Kenny Perry,"43' 6""",111,4824.0,4.0
2005,0,12602,Dean Wilson,"43' 6""",126,5480.5,19.0
2005,0,10962,Bradley Hughes,"43' 7""",67,2922.333,14.0
2005,0,11032,Frank Lickliter II,"43' 7""",128,5583.333,27.0
2005,0,23322,Brett Wetterich,"43' 7""",144,6276.5,12.0
2005,0,7223,Brian Bateman,"43' 8""",165,7205.083,22.0
2005,0,23108,Matt Kuchar,"43' 8""",72,3142.083,14.0
2005,0,2101,Joey Sindelar,"43' 8""",122,5326.75,24.0
2005,0,1142,Bart Bryant,"43' 9""",77,3367.833,15.0
2005,0,12782,Tim Herron,"43' 9""",140,6121.583,9.0
2005,0,23540,Jason Allred,"43' 10""",163,7138.75,16.0
2005,0,1761,Len Mattiace,"43' 10""",125,5482.5,14.0
2005,0,2206,David Toms,"43' 10""",93,4078.25,2.0
2005,0,1139,Olin Browne,"44' 0""",121,5327.0,12.0
2005,0,21805,Harrison Frazar,"44' 1""",150,6611.583,14.0
2005,0,24980,Scott Gutschewski,"44' 1""",130,5735.25,-8.0
2005,0,1329,Brad Faxon,"44' 2""",88,3889.333,7.0
2005,0,10201,Matt Gogel,"44' 4""",96,4256.75,10.0
2005,0,10912,Craig Perks,"44' 4""",142,6296.25,44.0
2005,0,19824,Craig Barlow,"44' 5""",89,3953.417,10.0
2005,0,1313,Steve Elkington,"44' 6""",78,3469.75,9.0
2005,0,23552,Hank Kuehne,"44' 6""",157,6981.583,24.0
2005,0,20121,Todd Fischer,"44' 7""",127,5660.75,17.0
2005,0,1677,Tom Lehman,"44' 8""",69,3082.0,19.0
2005,0,20502,Michael Long,"44' 8""",104,4648.0,25.0
2005,0,20157,Retief Goosen,"44' 9""",88,3936.833,-2.0
2005,0,1810,Phil Mickelson,"44' 9""",114,5099.083,-4.0
2005,0,1948,Tim Petrovic,"44' 9""",133,5948.25,44.0
2005,0,12823,Carlos Franco,"44' 10""",128,5733.75,13.0
2005,0,24781,Hunter Mahan,"44' 10""",166,7439.25,19.0
2005,0,21949,Joe Ogilvie,"44' 10""",125,5604.167,24.0
2005,0,10860,Justin Leonard,"44' 11""",90,4039.917,4.0
2005,0,22621,Ben Curtis,"45' 0""",70,3150.667,19.0
2005,0,23409,James Driscoll,"45' 1""",126,5681.0,5.0
2005,0,24361,Pat Perez,"45' 3""",136,6151.0,30.0
2005,0,21878,Mark Wilson,"45' 3""",108,4883.083,30.0
2005,0,7457,Steve Flesch,"45' 4""",104,4717.0,17.0
2005,0,21731,Freddie Jacobson,"45' 5""",116,5263.5,16.0
2005,0,1941,Tom Pernice Jr.,"45' 5""",138,6263.833,5.0
2005,0,12826,Paul Claxton,"45' 6""",69,3138.5,17.0
2005,0,10733,Kent Jones,"45' 6""",115,5234.333,18.0
2005,0,26679,Kevin Stadler,"45' 6""",167,7594.75,25.0
2005,0,12680,Shigeki Maruyama,"45' 7""",163,7431.667,26.0
2005,0,23325,Vaughn Taylor,"45' 7""",133,6063.583,29.0
2005,0,1161,Mark Calcavecchia,"45' 9""",117,5352.167,8.0
2005,0,20396,Lee Westwood,"45' 9""",58,2653.917,18.0
2005,0,20094,Jonathan Kaye,"45' 10""",102,4674.0,17.0
2005,0,1042,Paul Azinger,"45' 11""",95,4360.0,24.0
2005,0,1127,Danny Briggs,"45' 11""",80,3674.083,17.0
2005,0,10809,Jim Furyk,"46' 0""",95,4371.833,5.0
2005,0,6621,Joe Durant,"46' 3""",79,3651.25,6.0
2005,0,6595,Kevin Sutherland,"46' 3""",135,6249.083,11.0
2005,0,23063,Scott Hend,"46' 4""",169,7828.75,27.0
2005,0,6515,Shaun Micheel,"46' 4""",102,4729.0,16.0
2005,0,2246,Duffy Waldorf,"46' 4""",103,4775.583,12.0
2005,0,1706,Davis Love III,"46' 5""",113,5249.5,14.0
2005,0,7749,Brett Quigley,"46' 6""",171,7951.417,9.0
2005,0,24912,Will MacKenzie,"46' 7""",125,5826.0,31.0
2005,0,1361,Dan Forsman,"46' 8""",97,4523.583,3.0
2005,0,20572,Rod Pampling,"46' 8""",119,5557.417,13.0
2005,0,21498,Hideto Tanihara,"46' 9""",74,3459.333,26.0
2005,0,20634,Peter Lonard,"46' 10""",124,5807.167,28.0
2005,0,25847,Rob Rashell,"46' 11""",89,4175.333,29.0
2005,0,23135,Tim Clark,"47' 0""",113,5312.667,18.0
2005,0,1157,Tom Byrum,"47' 4""",108,5114.083,19.0
2005,0,12510,Chad Campbell,"47' 4""",135,6391.917,27.0
2005,0,20160,Charlie Wi,"47' 4""",82,3884.083,14.0
2005,0,1685,J.L. Lewis,"47' 6""",116,5508.167,21.0
2005,0,6004,Stephen Ames,"47' 7""",122,5801.0,21.0
2005,0,19972,José Coceres,"47' 7""",53,2523.583,8.0
2005,0,6599,John Elliott,"47' 7""",81,3854.25,19.0
2005,0,24357,K.J. Choi,"47' 8""",89,4241.75,21.0
2005,0,20623,Gavin Coles,"47' 8""",81,3863.167,9.0
2005,0,10423,Mike Weir,"47' 8""",74,3529.667,12.0
2005,0,24290,D.J. Brigman,"47' 10""",95,4540.583,12.0
2005,0,2106,Chris Smith,"47' 11""",140,6708.25,30.0
2005,0,19846,Brian Gay,"48' 1""",152,7305.833,22.0
2005,0,1619,Skip Kendall,"48' 2""",100,4814.833,12.0
2005,0,8075,Jerry Kelly,"48' 3""",111,5360.083,15.0
2005,0,1766,Billy Mayfair,"48' 3""",121,5843.167,13.0
2005,0,23541,Ben Crane,"48' 4""",122,5901.167,22.0
2005,0,1320,Bob Estes,"48' 5""",109,5281.167,11.0
2005,0,20766,Padraig Harrington,"48' 9""",91,4436.5,19.0
2005,0,2104,Jeff Sluman,"48' 9""",130,6334.25,19.0
2005,0,24604,Hunter Haas,"49' 1""",139,6818.667,7.0
2005,0,20378,Mathias Grönberg,"49' 3""",105,5173.0,19.0
2005,0,22548,Patrick Sheehan,"49' 3""",153,7531.75,36.0
2005,0,28088,Matt Davidson,"49' 4""",81,3997.75,3.0
2005,0,6527,Steve Stricker,"49' 4""",143,7054.167,5.0
2005,0,21633,Steve Allan,"49' 7""",144,7143.917,29.0
2005,0,1823,Larry Mize,"49' 7""",70,3472.333,13.0
2005,0,20127,Chris Riley,"49' 8""",52,2582.583,20.0
2005,0,10885,Robert Allenby,"49' 9""",112,5573.5,8.0
2005,0,8725,Tom Gillis,"49' 10""",100,4985.0,21.0
2005,0,8993,Franklin Langham,"50' 1""",166,8311.333,38.0
2005,0,1388,Robert Gamez,"50' 2""",100,5017.417,24.0
2005,0,12660,Jesper Parnevik,"50' 2""",130,6517.5,21.0
2005,0,1724,Jeff Maggert,"51' 1""",87,4444.583,19.0
2005,0,1599,Steve Jones,"51' 2""",62,3173.167,16.0
2005,0,2214,Kirk Triplett,"52' 0""",57,2963.167,13.0
2005,0,12662,Thomas Levet,"54' 10""",73,4002.583,24.0
2004,0,2206,David Toms,"33' 7""",83,2784.083,+6.00
2004,0,1724,Jeff Maggert,"34' 7""",74,2561.75,+10.00
2004,0,23135,Tim Clark,"36' 9""",89,3269.333,+5.00
2004,0,25345,Carl Pettersson,"36' 11""",132,4876.0,+13.00
2004,0,1381,Fred Funk,"37' 0""",83,3069.833,+5.00
2004,0,23613,Rich Barcelo,"37' 3""",117,4359.167,+16.00
2004,0,6621,Joe Durant,"37' 5""",64,2394.5,+7.00
2004,0,20127,Chris Riley,"37' 5""",64,2396.167,E
2004,0,8385,Omar Uresti,"38' 5""",108,4152.583,+19.00
2004,0,22405,Justin Rose,"38' 11""",112,4360.667,-7.00
2004,0,23621,Rory Sabbatini,"38' 11""",142,5529.0,+4.00
2004,0,1042,Paul Azinger,"39' 0""",103,4016.833,+6.00
2004,0,1527,Scott Hoch,"39' 3""",59,2314.333,-2.00
2004,0,10425,Jay Williamson,"39' 6""",133,5251.0,+24.00
2004,0,1161,Mark Calcavecchia,"39' 9""",86,3420.083,+16.00
2004,0,22913,John Rollins,"39' 10""",101,4022.333,+12.00
2004,0,6567,Vijay Singh,"39' 10""",148,5892.083,-13.00
2004,0,6613,Tommy Tolles,"39' 11""",107,4272.333,+13.00
2004,0,24925,Jonathan Byrd,"40' 0""",96,3837.083,+4.00
2004,0,23063,Scott Hend,"40' 1""",110,4411.333,+34.00
2004,0,1677,Tom Lehman,"40' 1""",58,2326.917,+3.00
2004,0,21949,Joe Ogilvie,"40' 1""",117,4687.5,+7.00
2004,0,6004,Stephen Ames,"40' 2""",122,4900.667,+1.00
2004,0,1203,Russ Cochran,"40' 4""",99,3992.333,+6.00
2004,0,19824,Craig Barlow,"40' 5""",91,3681.583,+7.00
2004,0,21959,Ted Purdy,"40' 5""",140,5655.667,+15.00
2004,0,1388,Robert Gamez,"40' 6""",155,6279.25,+27.00
2004,0,7363,Craig Bowden,"40' 7""",85,3450.583,+23.00
2004,0,20850,Daniel Chopra,"40' 7""",176,7136.75,+23.00
2004,0,12510,Chad Campbell,"40' 9""",122,4974.833,+6.00
2004,0,1948,Tim Petrovic,"40' 9""",130,5297.25,+13.00
2004,0,1577,Lee Janzen,"40' 10""",119,4854.833,+18.00
2004,0,24361,Pat Perez,"40' 10""",138,5636.083,+18.00
2004,0,2101,Joey Sindelar,"40' 11""",134,5478.75,+18.00
2004,0,20628,Arron Oberholser,"41' 0""",87,3566.417,+9.00
2004,0,21407,Arjun Atwal,"41' 1""",129,5298.25,+29.00
2004,0,1666,Bernhard Langer,"41' 1""",76,3122.083,+8.00
2004,0,20229,Stewart Cink,"41' 5""",117,4845.667,+11.00
2004,0,20645,John Senden,"41' 5""",141,5840.167,+8.00
2004,0,8931,Glen Day,"41' 6""",136,5646.583,+13.00
2004,0,10912,Craig Perks,"41' 6""",140,5807.167,+21.00
2004,0,20098,Stuart Appleby,"41' 7""",95,3952.833,+3.00
2004,0,20498,Briny Baird,"41' 7""",129,5362.833,+17.00
2004,0,6214,Guy Boros,"41' 7""",92,3822.083,+15.00
2004,0,22621,Ben Curtis,"41' 7""",54,2244.75,E
