YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,PUTTS MADE
2021,49,0,35506,Mackenzie Hughes,5.5
2021,49,0,49766,Hank Lebioda,5.5
2021,49,0,24361,Pat Perez,5.5
2021,54,0,31646,Emiliano Grillo,5.4
2021,54,0,48822,Sebastián Muñoz,5.4
2021,54,0,33667,Carlos Ortiz,5.4
2021,54,0,23320,Ryan Palmer,5.4
2021,54,0,25493,Nick Taylor,5.4
2021,54,0,48887,Matt Wallace,5.4
2021,60,0,19803,Ryan Armour,5.3
2021,60,0,25364,Paul Casey,5.3
2021,60,0,46402,Talor Gooch,5.3
2021,60,0,37189,Harold Varner III,5.3
2021,60,0,47483,Will Zalatoris,5.3
2021,65,0,29535,Brice Garnett,5.2
2021,65,0,25900,Lucas Glover,5.2
2021,65,0,33399,Adam Hadwin,5.2
2021,65,0,32839,Hideki Matsuyama,5.2
2021,65,0,50525,Collin Morikawa,5.2
2021,65,0,27349,Alex Noren,5.2
2021,65,0,31560,Brian Stuard,5.2
2021,65,0,32139,Danny Willett,5.2
2021,73,0,52375,Doug Ghim,5.1
2021,73,0,34363,Tyrrell Hatton,5.1
2021,73,0,32816,Satoshi Kodaira,5.1
2021,73,0,46442,Maverick McNealy,5.1
2021,73,0,36699,Patrick Rodgers,5.1
2021,73,0,27649,Brandt Snedeker,5.1
2021,73,0,27064,Jhonattan Vegas,5.1
2021,73,0,20396,Lee Westwood,5.1
2021,73,0,56278,Matthew Wolff,5.1
2021,82,0,26499,Rafa Cabrera Bello,5.0
2021,82,0,33597,Harry Higgs,5.0
2021,82,0,39977,Max Homa,5.0
2021,82,0,26851,Marc Leishman,5.0
2021,82,0,27942,Rob Oppenheim,5.0
2021,82,0,27214,Kevin Streelman,5.0
2021,88,0,28089,Jason Day,4.9
2021,88,0,32618,Rhein Gibson,4.9
2021,88,0,29974,Branden Grace,4.9
2021,88,0,32448,James Hahn,4.9
2021,88,0,30926,Chris Kirk,4.9
2021,88,0,32640,Troy Merritt,4.9
2021,88,0,47347,Adam Schenk,4.9
2021,88,0,49960,Sepp Straka,4.9
2021,88,0,25804,Bubba Watson,4.9
2021,88,0,31323,Gary Woodland,4.9
2021,98,0,33141,Keegan Bradley,4.8
2021,98,0,28252,Seamus Power,4.8
2021,98,0,34256,Andrew Putnam,4.8
2021,98,0,53165,Doc Redman,4.8
2021,98,0,37275,Sam Ryder,4.8
2021,98,0,23621,Rory Sabbatini,4.8
2021,98,0,26331,Charl Schwartzel,4.8
2021,98,0,34431,Robert Streb,4.8
2021,98,0,27770,Camilo Villegas,4.8
2021,107,0,25686,Jason Dufner,4.7
2021,107,0,34563,Chesson Hadley,4.7
2021,107,0,21961,Charles Howell III,4.7
2021,107,0,31420,Anirban Lahiri,4.7
2021,107,0,29908,C.T. Pan,4.7
2021,107,0,33486,Roger Sloan,4.7
2021,107,0,35658,Kris Ventura,4.7
2021,107,0,25632,Jimmy Walker,4.7
2021,107,0,47128,Richy Werenski,4.7
2021,116,0,56762,Will Gordon,4.6
2021,116,0,27936,Martin Laird,4.6
2021,116,0,32791,K.H. Lee,4.6
2021,116,0,35104,Tom Lewis,4.6
2021,116,0,23325,Vaughn Taylor,4.6
2021,121,0,35532,Tom Hoge,4.5
2021,121,0,33122,Russell Knox,4.5
2021,121,0,25818,Scott Piercy,4.5
2021,121,0,27330,Josh Teater,4.5
2021,125,0,34076,Joel Dahmen,4.4
2021,125,0,21209,Sergio Garcia,4.4
2021,125,0,32662,Michael Gligic,4.4
2021,125,0,27974,Sung Kang,4.4
2021,125,0,33410,Andrew Landry,4.4
2021,125,0,47993,Denny McCarthy,4.4
2021,131,0,34255,Joseph Bramlett,4.3
2021,131,0,31557,Jim Herman,4.3
2021,131,0,49298,Kramer Hickok,4.3
2021,131,0,23108,Matt Kuchar,4.3
2021,131,0,34466,Peter Malnati,4.3
2021,131,0,39546,Keith Mitchell,4.3
2021,131,0,48119,Ben Taylor,4.3
2021,138,0,32070,Rafael Campos,4.2
2021,138,0,46435,Austin Cook,4.2
2021,138,0,27141,J.B. Holmes,4.2
2021,138,0,35461,Beau Hossler,4.2
2021,138,0,37455,Si Woo Kim,4.2
2021,138,0,35230,Nelson Ledesma,4.2
2021,138,0,29926,Danny Lee,4.2
2021,138,0,1810,Phil Mickelson,4.2
2021,138,0,24140,Sean O'Hair,4.2
2021,138,0,26476,Chez Reavie,4.2
2021,148,0,36871,Matthew NeSmith,4.1
2021,148,0,30163,Henrik Norlander,4.1
2021,148,0,22056,Cameron Percy,4.1
2021,148,0,30692,Scott Stallings,4.1
2021,148,0,51894,Vince Whaley,4.1
2021,153,0,29479,Scott Brown,4.0
2021,153,0,29268,Bronson Burgoon,4.0
2021,153,0,51766,Wyndham Clark,4.0
2021,153,0,32102,Rickie Fowler,4.0
2021,153,0,33490,Bo Hoag,4.0
2021,153,0,28775,Nate Lashley,4.0
2021,153,0,27129,Luke List,4.0
2021,153,0,24781,Hunter Mahan,4.0
2021,153,0,33413,Ben Martin,4.0
2021,153,0,30110,Kyle Stanley,4.0
2021,153,0,34264,Hudson Swafford,4.0
2021,164,0,26758,David Hearn,3.9
2021,164,0,23788,D.J. Trahan,3.9
2021,164,0,32333,Kevin Tway,3.9
2021,164,0,23623,Bo Van Pelt,3.9
2021,168,0,33120,Mark Anderson,3.8
2021,168,0,28420,Ryan Brehm,3.8
2021,168,0,19846,Brian Gay,3.8
2021,168,0,48045,Michael Gellerman,3.8
2021,168,0,46550,Brandon Hagy,3.8
2021,168,0,34174,John Huh,3.8
2021,168,0,39953,Chase Seiffert,3.8
2021,168,0,46441,Robby Shelton,3.8
2021,176,0,33404,Chris Baker,3.7
2021,176,0,45609,Tyler Duncan,3.7
2021,178,0,33948,Byeong Hun An,3.6
2021,178,0,52372,Cameron Champ,3.6
2021,178,0,29970,Dylan Frittelli,3.6
2021,178,0,27554,Scott Harrington,3.6
2021,182,0,39975,Michael Kim,3.5
2021,182,0,35449,Adam Long,3.5
2021,182,0,39324,J.J. Spaun,3.5
2021,182,0,27095,Nick Watney,3.5
2021,186,0,24924,Bill Haas,3.4
2021,187,0,22371,Aaron Baddeley,3.3
2021,187,0,23983,Luke Donald,3.3
2021,187,0,40042,Tyler McCumber,3.3
2021,190,0,34314,Sebastian Cappelen,3.2
2021,190,0,24357,K.J. Choi,3.2
2021,190,0,27556,Ted Potter Jr.,3.2
2021,193,0,28679,Fabián Gómez,3.1
2021,194,0,34213,Grayson Murray,2.9
2021,195,0,32254,Xinjun Zhang,2.8
2021,196,0,35617,Martin Trainer,2.7
2020,1,1,24138,Ian Poulter,7.7
2020,2,-1,29221,Webb Simpson,7.6
2020,3,0,47959,Bryson DeChambeau,7.1
2020,4,0,40098,Matt Fitzpatrick,7.0
2020,5,0,30911,Tommy Fleetwood,6.9
2020,5,0,31323,Gary Woodland,6.9
2020,7,1,34363,Tyrrell Hatton,6.8
2020,7,0,34360,Patrick Reed,6.8
2020,9,-1,47993,Denny McCarthy,6.6
2020,9,2,48081,Xander Schauffele,6.6
2020,9,-1,24502,Adam Scott,6.6
2020,12,3,30925,Dustin Johnson,6.5
2020,13,-1,46442,Maverick McNealy,6.4
2020,13,-1,47128,Richy Werenski,6.4
2020,15,0,40026,Daniel Berger,6.3
2020,15,2,46970,Jon Rahm,6.3
2020,17,-5,46046,Scottie Scheffler,6.2
2020,17,0,30927,Brendon Todd,6.2
2020,19,0,35450,Patrick Cantlay,6.1
2020,19,0,46717,Viktor Hovland,6.1
2020,19,10,29478,Kevin Kisner,6.1
2020,19,0,26329,Louis Oosthuizen,6.1
2020,19,10,33448,Justin Thomas,6.1
2020,24,-1,49771,J.T. Poston,6.0
2020,24,-1,34046,Jordan Spieth,6.0
2020,26,3,35310,Lanto Griffin,5.9
2020,26,-1,33399,Adam Hadwin,5.9
2020,26,-1,36801,Mark Hubbard,5.9
2020,26,-1,53165,Doc Redman,5.9
2020,26,-1,36699,Patrick Rodgers,5.9
2020,31,2,29725,Tony Finau,5.8
2020,31,-2,28237,Rory McIlroy,5.8
2020,31,2,50525,Collin Morikawa,5.8
2020,34,-1,34255,Joseph Bramlett,5.7
2020,34,5,34099,Harris English,5.7
2020,34,28,35506,Mackenzie Hughes,5.7
2020,34,-1,39971,Sungjae Im,5.7
2020,34,-1,24024,Zach Johnson,5.7
2020,34,-1,23108,Matt Kuchar,5.7
2020,40,-1,48045,Michael Gellerman,5.6
2020,40,-1,32640,Troy Merritt,5.6
2020,40,-1,25396,Kevin Na,5.6
2020,43,1,32366,Kevin Chappell,5.5
2020,43,1,32618,Rhein Gibson,5.5
2020,43,6,29420,Billy Horschel,5.5
2020,43,1,37455,Si Woo Kim,5.5
2020,43,1,29518,Brendan Steele,5.5
2020,43,1,29484,Peter Uihlein,5.5
2020,49,4,45526,Abraham Ancer,5.4
2020,49,-10,52372,Cameron Champ,5.4
2020,49,0,46435,Austin Cook,5.4
2020,49,0,34076,Joel Dahmen,5.4
2020,49,0,27644,Brian Harman,5.4
2020,49,4,26851,Marc Leishman,5.4
2020,55,-2,35449,Adam Long,5.3
2020,55,17,32839,Hideki Matsuyama,5.3
2020,55,-2,48887,Matt Wallace,5.3
2020,55,-2,25804,Bubba Watson,5.3
2020,59,-1,10809,Jim Furyk,5.2
2020,59,-1,46402,Talor Gooch,5.2
2020,59,-1,33597,Harry Higgs,5.2
2020,59,-1,39546,Keith Mitchell,5.2
2020,59,13,35891,Cameron Smith,5.2
2020,64,-2,28089,Jason Day,5.1
2020,64,-2,32102,Rickie Fowler,5.1
2020,64,-2,29970,Dylan Frittelli,5.1
2020,64,-2,34563,Chesson Hadley,5.1
2020,64,-2,35461,Beau Hossler,5.1
2020,64,-2,33204,Shane Lowry,5.1
2020,64,8,45486,Joaquin Niemann,5.1
2020,64,-2,23320,Ryan Palmer,5.1
2020,64,-2,56278,Matthew Wolff,5.1
2020,73,-1,26499,Rafa Cabrera Bello,5.0
2020,73,-1,27554,Scott Harrington,5.0
2020,73,-1,21961,Charles Howell III,5.0
2020,73,-1,24361,Pat Perez,5.0
2020,73,-1,27649,Brandt Snedeker,5.0
2020,73,-1,31560,Brian Stuard,5.0
2020,79,2,34098,Russell Henley,4.9
2020,79,2,32757,Patton Kizzire,4.9
2020,79,2,36689,Brooks Koepka,4.9
2020,79,2,29926,Danny Lee,4.9
2020,79,2,33667,Carlos Ortiz,4.9
2020,79,2,47347,Adam Schenk,4.9
2020,79,2,39324,J.J. Spaun,4.9
2020,79,2,27095,Nick Watney,4.9
2020,79,2,32139,Danny Willett,4.9
2020,88,2,33948,Byeong Hun An,4.8
2020,88,2,56762,Will Gordon,4.8
2020,88,2,26300,Matt Jones,4.8
2020,88,2,27129,Luke List,4.8
2020,88,11,48822,Sebastián Muñoz,4.8
2020,88,2,27349,Alex Noren,4.8
2020,88,2,22405,Justin Rose,4.8
2020,88,2,35658,Kris Ventura,4.8
2020,96,3,47504,Sam Burns,4.7
2020,96,3,45157,Cam Davis,4.7
2020,96,3,45609,Tyler Duncan,4.7
2020,96,3,28679,Fabián Gómez,4.7
2020,96,3,32254,Xinjun Zhang,4.7
2020,101,4,40009,Dominic Bozzelli,4.6
2020,101,4,20229,Stewart Cink,4.6
2020,101,4,39997,Corey Conners,4.6
2020,101,4,46550,Brandon Hagy,4.6
2020,101,4,12716,Charley Hoffman,4.6
2020,101,4,26596,Ryan Moore,4.6
2020,101,4,25818,Scott Piercy,4.6
2020,101,4,34256,Andrew Putnam,4.6
2020,101,4,46441,Robby Shelton,4.6
2020,101,4,23325,Vaughn Taylor,4.6
2020,111,4,33120,Mark Anderson,4.5
2020,111,4,29268,Bronson Burgoon,4.5
2020,111,4,27974,Sung Kang,4.5
2020,111,4,30692,Scott Stallings,4.5
2020,111,4,49960,Sepp Straka,4.5
2020,116,4,33141,Keegan Bradley,4.4
2020,116,4,25364,Paul Casey,4.4
2020,116,4,33490,Bo Hoag,4.4
2020,116,4,39977,Max Homa,4.4
2020,116,4,28775,Nate Lashley,4.4
2020,116,4,30163,Henrik Norlander,4.4
2020,116,4,26476,Chez Reavie,4.4
2020,116,4,23621,Rory Sabbatini,4.4
2020,116,4,27214,Kevin Streelman,4.4
2020,116,4,25493,Nick Taylor,4.4
2020,116,4,33419,Cameron Tringale,4.4
2020,127,4,34021,Bud Cauley,4.3
2020,127,4,51766,Wyndham Clark,4.3
2020,127,4,21209,Sergio Garcia,4.3
2020,127,4,29535,Brice Garnett,4.3
2020,127,4,19846,Brian Gay,4.3
2020,127,4,26758,David Hearn,4.3
2020,127,4,31557,Jim Herman,4.3
2020,127,4,37189,Harold Varner III,4.3
2020,127,4,51894,Vince Whaley,4.3
2020,136,5,35532,Tom Hoge,4.2
2020,136,5,27936,Martin Laird,4.2
2020,136,5,34466,Peter Malnati,4.2
2020,136,5,25572,Graeme McDowell,4.2
2020,136,5,36871,Matthew NeSmith,4.2
2020,136,5,32150,Michael Thompson,4.2
2020,136,5,25349,Tim Wilkinson,4.2
2020,143,5,19803,Ryan Armour,4.1
2020,143,5,30944,Jason Kokrak,4.1
2020,143,5,37275,Sam Ryder,4.1
2020,143,5,39953,Chase Seiffert,4.1
2020,147,6,21407,Arjun Atwal,4.0
2020,147,6,40058,Zac Blair,4.0
2020,147,6,29974,Branden Grace,4.0
2020,147,6,33410,Andrew Landry,4.0
2020,147,6,1810,Phil Mickelson,4.0
2020,147,6,28252,Seamus Power,4.0
2020,147,6,27064,Jhonattan Vegas,4.0
2020,154,6,25900,Lucas Glover,3.9
2020,154,6,31646,Emiliano Grillo,3.9
2020,154,6,32448,James Hahn,3.9
2020,154,6,33122,Russell Knox,3.9
2020,154,6,30110,Kyle Stanley,3.9
2020,154,6,27963,Chris Stroud,3.9
2020,160,7,22371,Aaron Baddeley,3.8
2020,160,7,29479,Scott Brown,3.8
2020,160,7,34314,Sebastian Cappelen,3.8
2020,160,7,25686,Jason Dufner,3.8
2020,160,7,27942,Rob Oppenheim,3.8
2020,160,7,22056,Cameron Percy,3.8
2020,160,7,27330,Josh Teater,3.8
2020,160,7,25632,Jimmy Walker,3.8
2020,160,7,49964,Aaron Wise,3.8
2020,169,7,49766,Hank Lebioda,3.7
2020,169,7,40042,Tyler McCumber,3.7
2020,169,7,33449,Zack Sucher,3.7
2020,172,7,32662,Michael Gligic,3.6
2020,173,7,31420,Anirban Lahiri,3.5
2020,173,7,32791,K.H. Lee,3.5
2020,173,7,34213,Grayson Murray,3.5
2020,173,7,33486,Roger Sloan,3.5
2020,177,7,28420,Ryan Brehm,3.3
2020,177,7,28307,Matt Every,3.3
2020,177,7,23788,D.J. Trahan,3.3
2020,180,7,52375,Doug Ghim,3.2
2020,180,7,29908,C.T. Pan,3.2
2020,182,7,24924,Bill Haas,3.1
2020,182,7,49298,Kramer Hickok,3.1
2020,182,7,34431,Robert Streb,3.1
2020,185,7,33404,Chris Baker,3.0
2020,185,7,27556,Ted Potter Jr.,3.0
2020,185,7,35732,Wes Roach,3.0
2020,188,8,23623,Bo Van Pelt,2.9
2020,189,8,35230,Nelson Ledesma,2.8
2020,190,8,33413,Ben Martin,2.7
2020,191,8,48119,Ben Taylor,2.5
2020,191,8,32333,Kevin Tway,2.5
2020,193,8,35617,Martin Trainer,2.4
2019,1,0,34046,Jordan Spieth,7.5
2019,2,0,24502,Adam Scott,7.1
2019,3,0,32102,Rickie Fowler,7.0
2019,4,0,36689,Brooks Koepka,6.9
2019,4,0,25572,Graeme McDowell,6.9
2019,6,0,47959,Bryson DeChambeau,6.8
2019,6,0,28237,Rory McIlroy,6.8
2019,6,0,22405,Justin Rose,6.8
2019,9,0,24138,Ian Poulter,6.7
2019,9,0,29221,Webb Simpson,6.7
2019,11,0,26951,Johnson Wagner,6.6
2019,12,0,34256,Andrew Putnam,6.5
2019,13,0,28089,Jason Day,6.4
2019,13,0,29420,Billy Horschel,6.4
2019,13,0,30925,Dustin Johnson,6.4
2019,13,0,30944,Jason Kokrak,6.4
2019,13,0,37275,Sam Ryder,6.4
2019,13,0,23325,Vaughn Taylor,6.4
2019,19,0,25900,Lucas Glover,6.3
2019,19,0,29478,Kevin Kisner,6.3
2019,21,0,32839,Hideki Matsuyama,6.2
2019,21,0,27649,Brandt Snedeker,6.2
2019,23,0,26851,Marc Leishman,6.1
2019,23,0,26329,Louis Oosthuizen,6.1
2019,23,0,46970,Jon Rahm,6.1
2019,23,0,48081,Xander Schauffele,6.1
2019,23,0,31323,Gary Woodland,6.1
2019,28,0,33448,Justin Thomas,6.0
2019,29,0,47128,Richy Werenski,5.9
2019,30,0,35450,Patrick Cantlay,5.8
2019,30,0,35461,Beau Hossler,5.8
2019,30,0,39971,Sungjae Im,5.8
2019,30,0,47993,Denny McCarthy,5.8
2019,30,0,34360,Patrick Reed,5.8
2019,30,0,23621,Rory Sabbatini,5.8
2019,36,0,40098,Matt Fitzpatrick,5.7
2019,36,0,25198,Francesco Molinari,5.7
2019,36,0,25818,Scott Piercy,5.7
2019,39,0,19803,Ryan Armour,5.6
2019,39,0,25364,Paul Casey,5.6
2019,39,0,30911,Tommy Fleetwood,5.6
2019,39,0,23108,Matt Kuchar,5.6
2019,39,0,49771,J.T. Poston,5.6
2019,39,0,26476,Chez Reavie,5.6
2019,39,0,47347,Adam Schenk,5.6
2019,46,0,45526,Abraham Ancer,5.5
2019,46,0,32200,Roberto Castro,5.5
2019,46,0,21961,Charles Howell III,5.5
2019,46,0,27974,Sung Kang,5.5
2019,46,0,49960,Sepp Straka,5.5
2019,46,0,31560,Brian Stuard,5.5
2019,46,0,25493,Nick Taylor,5.5
2019,53,0,32757,Patton Kizzire,5.4
2019,53,0,28775,Nate Lashley,5.4
2019,53,0,29926,Danny Lee,5.4
2019,53,0,37380,Curtis Luck,5.4
2019,53,0,25396,Kevin Na,5.4
2019,53,0,45486,Joaquin Niemann,5.4
2019,53,0,27556,Ted Potter Jr.,5.4
2019,53,0,36699,Patrick Rodgers,5.4
2019,61,0,34099,Harris English,5.3
2019,61,0,29725,Tony Finau,5.3
2019,61,0,33399,Adam Hadwin,5.3
2019,61,0,24024,Zach Johnson,5.3
2019,61,0,34466,Peter Malnati,5.3
2019,61,0,21528,Henrik Stenson,5.3
2019,67,0,27958,Ryan Blaum,5.2
2019,67,0,26499,Rafa Cabrera Bello,5.2
2019,67,0,39977,Max Homa,5.2
2019,67,0,27936,Martin Laird,5.2
2019,67,0,26596,Ryan Moore,5.2
2019,67,0,32150,Michael Thompson,5.2
2019,67,0,27064,Jhonattan Vegas,5.2
2019,74,0,22371,Aaron Baddeley,5.1
2019,74,0,33141,Keegan Bradley,5.1
2019,74,0,51766,Wyndham Clark,5.1
2019,74,0,34076,Joel Dahmen,5.1
2019,74,0,19846,Brian Gay,5.1
2019,74,0,24361,Pat Perez,5.1
2019,80,0,33486,Roger Sloan,5.0
2019,80,0,37340,Chase Wright,5.0
2019,82,0,30978,Kiradech Aphibarnrat,4.9
2019,82,0,47504,Sam Burns,4.9
2019,82,0,39997,Corey Conners,4.9
2019,82,0,35376,Roberto Díaz,4.9
2019,82,0,49766,Hank Lebioda,4.9
2019,82,0,33419,Cameron Tringale,4.9
2019,82,0,49964,Aaron Wise,4.9
2019,89,0,27895,Jonas Blixt,4.8
2019,89,0,29970,Dylan Frittelli,4.8
2019,89,0,28679,Fabián Gómez,4.8
2019,89,0,46402,Talor Gooch,4.8
2019,89,0,34563,Chesson Hadley,4.8
2019,89,0,34363,Tyrrell Hatton,4.8
2019,89,0,33122,Russell Knox,4.8
2019,89,0,31420,Anirban Lahiri,4.8
2019,89,0,27129,Luke List,4.8
2019,89,0,48822,Sebastián Muñoz,4.8
2019,89,0,27349,Alex Noren,4.8
2019,89,0,33667,Carlos Ortiz,4.8
2019,89,0,23320,Ryan Palmer,4.8
2019,89,0,39327,Ben Silverman,4.8
2019,89,0,35891,Cameron Smith,4.8
2019,89,0,34264,Hudson Swafford,4.8
2019,105,0,46435,Austin Cook,4.7
2019,105,0,31646,Emiliano Grillo,4.7
2019,105,0,33410,Andrew Landry,4.7
2019,105,0,32640,Troy Merritt,4.7
2019,105,0,39546,Keith Mitchell,4.7
2019,105,0,33418,Shawn Stefani,4.7
2019,105,0,27330,Josh Teater,4.7
2019,105,0,29484,Peter Uihlein,4.7
2019,105,0,25804,Bubba Watson,4.7
2019,114,0,40026,Daniel Berger,4.6
2019,114,0,40009,Dominic Bozzelli,4.6
2019,114,0,52372,Cameron Champ,4.6
2019,114,0,39324,J.J. Spaun,4.6
2019,114,0,29518,Brendan Steele,4.6
2019,114,0,27095,Nick Watney,4.6
2019,120,0,33948,Byeong Hun An,4.5
2019,120,0,28259,Sangmoon Bae,4.5
2019,120,0,29479,Scott Brown,4.5
2019,120,0,29268,Bronson Burgoon,4.5
2019,120,0,29535,Brice Garnett,4.5
2019,120,0,21731,Freddie Jacobson,4.5
2019,120,0,1810,Phil Mickelson,4.5
2019,120,0,37189,Harold Varner III,4.5
2019,128,0,24924,Bill Haas,4.4
2019,128,0,35421,Brandon Harkins,4.4
2019,128,0,12716,Charley Hoffman,4.4
2019,128,0,35506,Mackenzie Hughes,4.4
2019,128,0,26300,Matt Jones,4.4
2019,128,0,35732,Wes Roach,4.4
2019,128,0,32139,Danny Willett,4.4
2019,135,0,45157,Cam Davis,4.3
2019,135,0,36852,Jim Knous,4.3
2019,135,0,32791,K.H. Lee,4.3
2019,135,0,30692,Scott Stallings,4.3
2019,139,0,10809,Jim Furyk,4.2
2019,139,0,35532,Tom Hoge,4.2
2019,139,0,29908,C.T. Pan,4.2
2019,139,0,27963,Chris Stroud,4.2
2019,143,0,34021,Bud Cauley,4.1
2019,143,0,21209,Sergio Garcia,4.1
2019,143,0,29974,Branden Grace,4.1
2019,143,0,37455,Si Woo Kim,4.1
2019,143,0,32816,Satoshi Kodaira,4.1
2019,143,0,34261,Scott Langley,4.1
2019,143,0,24781,Hunter Mahan,4.1
2019,143,0,32058,José de Jesús Rodríguez,4.1
2019,143,0,27214,Kevin Streelman,4.1
2019,143,0,32333,Kevin Tway,4.1
2019,153,0,25686,Jason Dufner,4.0
2019,153,0,34098,Russell Henley,4.0
2019,153,0,47990,Kyle Jones,4.0
2019,153,0,35879,Kelly Kraft,4.0
2019,153,0,30946,Alex Prugh,4.0
2019,153,0,46501,Ollie Schniederjans,4.0
2019,153,0,30110,Kyle Stanley,4.0
2019,160,0,27644,Brian Harman,3.9
2019,160,0,46601,Trey Mullinax,3.9
2019,160,0,28252,Seamus Power,3.9
2019,160,0,25632,Jimmy Walker,3.9
2019,164,0,49303,Anders Albertson,3.8
2019,164,0,30191,Julián Etulain,3.8
2019,164,0,46523,Joey Garber,3.8
2019,164,0,39954,Cody Gribble,3.8
2019,164,0,29223,Sam Saunders,3.8
2019,164,0,40115,Adam Svensson,3.8
2019,170,0,45609,Tyler Duncan,3.7
2019,170,0,49298,Kramer Hickok,3.7
2019,172,0,34306,John Chin,3.6
2019,172,0,26758,David Hearn,3.6
2019,172,0,34431,Robert Streb,3.6
2019,175,0,24925,Jonathan Byrd,3.5
2019,176,0,20472,Alex Cejka,3.4
2019,176,0,30786,Brady Schnell,3.4
2019,178,0,36799,Stephan Jaeger,3.3
2019,178,0,37454,Whee Kim,3.3
2019,178,0,35449,Adam Long,3.3
2019,181,0,6522,Ernie Els,3.2
2019,182,0,27141,J.B. Holmes,3.1
2019,182,0,35617,Martin Trainer,3.1
2019,184,0,31557,Jim Herman,3.0
2019,184,0,47856,Seth Reeves,3.0
2019,186,0,39975,Michael Kim,2.9
2019,187,0,20572,Rod Pampling,2.8
2019,188,0,23353,J.J. Henry,2.4
2018,1,0,31646,Emiliano Grillo,7.7
2018,2,0,30911,Tommy Fleetwood,7.5
2018,3,0,26499,Rafa Cabrera Bello,7.1
2018,3,0,30925,Dustin Johnson,7.1
2018,5,0,27644,Brian Harman,6.8
2018,5,0,36689,Brooks Koepka,6.8
2018,7,0,32102,Rickie Fowler,6.7
2018,8,0,29974,Branden Grace,6.6
2018,8,0,8793,Tiger Woods,6.6
2018,10,0,10809,Jim Furyk,6.5
2018,10,0,33399,Adam Hadwin,6.5
2018,10,0,35461,Beau Hossler,6.5
2018,10,0,1810,Phil Mickelson,6.5
2018,10,0,25396,Kevin Na,6.5
2018,10,0,29221,Webb Simpson,6.5
2018,16,0,24024,Zach Johnson,6.4
2018,16,0,32839,Hideki Matsuyama,6.4
2018,16,0,27349,Alex Noren,6.4
2018,16,0,33448,Justin Thomas,6.4
2018,20,0,40026,Daniel Berger,6.3
2018,20,0,28089,Jason Day,6.3
2018,20,0,29725,Tony Finau,6.3
2018,20,0,31323,Gary Woodland,6.3
2018,24,0,22405,Justin Rose,6.2
2018,25,0,35450,Patrick Cantlay,6.1
2018,25,0,47959,Bryson DeChambeau,6.1
2018,25,0,34098,Russell Henley,6.1
2018,25,0,30944,Jason Kokrak,6.1
2018,25,0,31420,Anirban Lahiri,6.1
2018,25,0,24138,Ian Poulter,6.1
2018,25,0,27649,Brandt Snedeker,6.1
2018,32,0,46435,Austin Cook,6.0
2018,32,0,39327,Ben Silverman,6.0
2018,34,0,23108,Matt Kuchar,5.9
2018,34,0,32150,Michael Thompson,5.9
2018,36,0,30978,Kiradech Aphibarnrat,5.8
2018,36,0,26851,Marc Leishman,5.8
2018,36,0,50526,Tom Lovelady,5.8
2018,36,0,25632,Jimmy Walker,5.8
2018,40,0,34563,Chesson Hadley,5.7
2018,40,0,29420,Billy Horschel,5.7
2018,40,0,46970,Jon Rahm,5.7
2018,40,0,24502,Adam Scott,5.7
2018,40,0,30110,Kyle Stanley,5.7
2018,40,0,21528,Henrik Stenson,5.7
2018,46,0,12716,Charley Hoffman,5.6
2018,46,0,21961,Charles Howell III,5.6
2018,46,0,24361,Pat Perez,5.6
2018,46,0,49771,J.T. Poston,5.6
2018,46,0,48081,Xander Schauffele,5.6
2018,46,0,35891,Cameron Smith,5.6
2018,46,0,29485,Brett Stegmaier,5.6
2018,46,0,27095,Nick Watney,5.6
2018,54,0,34363,Tyrrell Hatton,5.5
2018,54,0,30926,Chris Kirk,5.5
2018,54,0,25572,Graeme McDowell,5.5
2018,54,0,46501,Ollie Schniederjans,5.5
2018,54,0,23325,Vaughn Taylor,5.5
2018,59,0,19803,Ryan Armour,5.4
2018,59,0,40009,Dominic Bozzelli,5.4
2018,59,0,33141,Keegan Bradley,5.4
2018,59,0,19846,Brian Gay,5.4
2018,59,0,25900,Lucas Glover,5.4
2018,59,0,35421,Brandon Harkins,5.4
2018,59,0,37454,Whee Kim,5.4
2018,59,0,33122,Russell Knox,5.4
2018,59,0,27936,Martin Laird,5.4
2018,59,0,26596,Ryan Moore,5.4
2018,59,0,34256,Andrew Putnam,5.4
2018,59,0,31560,Brian Stuard,5.4
2018,59,0,32333,Kevin Tway,5.4
2018,59,0,49964,Aaron Wise,5.4
2018,73,0,39997,Corey Conners,5.3
2018,73,0,34409,David Lingmerth,5.3
2018,73,0,32640,Troy Merritt,5.3
2018,73,0,26476,Chez Reavie,5.3
2018,73,0,26331,Charl Schwartzel,5.3
2018,73,0,39324,J.J. Spaun,5.3
2018,73,0,37189,Harold Varner III,5.3
2018,73,0,26951,Johnson Wagner,5.3
2018,81,0,33948,Byeong Hun An,5.2
2018,81,0,32366,Kevin Chappell,5.2
2018,81,0,25686,Jason Dufner,5.2
2018,81,0,34466,Peter Malnati,5.2
2018,81,0,31202,William McGirt,5.2
2018,81,0,22056,Cameron Percy,5.2
2018,81,0,34046,Jordan Spieth,5.2
2018,81,0,29484,Peter Uihlein,5.2
2018,89,0,27958,Ryan Blaum,5.1
2018,89,0,20229,Stewart Cink,5.1
2018,89,0,35532,Tom Hoge,5.1
2018,89,0,29926,Danny Lee,5.1
