YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
2019,0,30946,Alex Prugh,70.59,34,24
2019,0,28679,Fabián Gómez,70.0,30,21
2019,0,30911,Tommy Fleetwood,68.75,32,22
2019,0,12716,Charley Hoffman,66.67,30,20
2019,0,48081,Xander Schauffele,66.67,30,20
2019,0,34264,Hudson Swafford,66.67,21,14
2018,0,1810,Phil Mickelson,97.67,43,42
2018,0,46601,Trey Mullinax,96.88,32,31
2018,0,39975,Michael Kim,96.0,25,24
2018,0,20593,Greg Chalmers,95.0,20,19
2018,0,46402,Talor Gooch,95.0,20,19
2018,0,28089,Jason Day,94.59,37,35
2018,0,37455,Si Woo Kim,94.55,55,52
2018,0,35544,Andrew Yun,94.44,18,17
2018,0,33448,Justin Thomas,94.37,71,67
2018,0,34174,John Huh,94.23,52,49
2018,0,34409,David Lingmerth,94.12,34,32
2018,0,34358,Jonathan Randolph,92.86,28,26
2018,0,34021,Bud Cauley,92.59,27,25
2018,0,29420,Billy Horschel,92.59,54,50
2018,0,33204,Shane Lowry,92.59,27,25
2018,0,22405,Justin Rose,92.5,40,37
2018,0,32333,Kevin Tway,92.5,40,37
2018,0,31420,Anirban Lahiri,92.31,26,24
2018,0,23320,Ryan Palmer,92.16,51,47
2018,0,35461,Beau Hossler,91.49,47,43
2018,0,21961,Charles Howell III,91.3,46,42
2018,0,31416,Derek Fathauer,91.18,34,31
2018,0,35506,Mackenzie Hughes,90.91,44,40
2018,0,26329,Louis Oosthuizen,90.91,22,20
2018,0,25240,D.A. Points,90.91,22,20
2018,0,30911,Tommy Fleetwood,90.63,32,29
2018,0,33399,Adam Hadwin,90.63,32,29
2018,0,28237,Rory McIlroy,90.63,32,29
2018,0,46435,Austin Cook,90.48,63,57
2018,0,25396,Kevin Na,90.48,42,38
2018,0,49964,Aaron Wise,90.41,73,66
2018,0,29222,Billy Hurley III,90.32,31,28
2018,0,47287,Ethan Tracy,90.32,31,28
2018,0,33419,Cameron Tringale,90.32,31,28
2018,0,40026,Daniel Berger,90.0,40,36
2018,0,34264,Hudson Swafford,90.0,30,27
2018,0,32150,Michael Thompson,90.0,30,27
2018,0,20229,Stewart Cink,89.8,49,44
2018,0,26851,Marc Leishman,89.74,39,35
2018,0,32640,Troy Merritt,89.74,39,35
2018,0,47959,Bryson DeChambeau,89.47,57,51
2018,0,31323,Gary Woodland,89.29,56,50
2018,0,31646,Emiliano Grillo,89.19,37,33
2018,0,34256,Andrew Putnam,89.19,37,33
2018,0,22371,Aaron Baddeley,88.89,36,32
2018,0,24361,Pat Perez,88.89,27,24
2018,0,25834,Daniel Summerhays,88.89,18,16
2018,0,24138,Ian Poulter,88.46,26,23
2018,0,27644,Brian Harman,88.37,43,38
2018,0,32757,Patton Kizzire,88.37,43,38
2018,0,36689,Brooks Koepka,88.37,43,38
2018,0,30944,Jason Kokrak,88.24,51,45
2018,0,47347,Adam Schenk,88.24,34,30
2018,0,27095,Nick Watney,88.1,42,37
2018,0,24846,Ricky Barnes,87.88,33,29
2018,0,36699,Patrick Rodgers,87.88,33,29
2018,0,32254,Xinjun Zhang,87.88,33,29
2018,0,10809,Jim Furyk,87.5,24,21
2018,0,32448,James Hahn,87.5,40,35
2018,0,35421,Brandon Harkins,87.5,48,42
2018,0,29223,Sam Saunders,87.5,48,42
2018,0,34563,Chesson Hadley,87.23,47,41
2018,0,29479,Scott Brown,87.18,39,34
2018,0,34431,Robert Streb,87.18,39,34
2018,0,45526,Abraham Ancer,86.96,46,40
2018,0,47128,Richy Werenski,86.96,46,40
2018,0,37454,Whee Kim,86.84,38,33
2018,0,27649,Brandt Snedeker,86.67,30,26
2018,0,12716,Charley Hoffman,86.49,37,32
2018,0,37278,Nicholas Lindheim,86.49,37,32
2018,0,45609,Tyler Duncan,86.36,44,38
2018,0,34360,Patrick Reed,86.36,44,38
2018,0,30925,Dustin Johnson,86.27,51,44
2018,0,30926,Chris Kirk,86.27,51,44
2018,0,25818,Scott Piercy,86.27,51,44
2018,0,29268,Bronson Burgoon,86.21,29,25
2018,0,23108,Matt Kuchar,86.11,36,31
2018,0,28132,Tyrone Van Aswegen,86.0,50,43
2018,0,19803,Ryan Armour,85.71,56,48
2018,0,40058,Zac Blair,85.71,28,24
2018,0,35879,Kelly Kraft,85.71,42,36
2018,0,27936,Martin Laird,85.71,28,24
2018,0,25572,Graeme McDowell,85.71,21,18
2018,0,21528,Henrik Stenson,85.71,28,24
2018,0,32102,Rickie Fowler,85.29,34,29
2018,0,29484,Peter Uihlein,85.29,34,29
2018,0,28252,Seamus Power,85.19,27,23
2018,0,34076,Joel Dahmen,85.11,47,40
2018,0,33948,Byeong Hun An,85.0,40,34
2018,0,26596,Ryan Moore,85.0,40,34
2018,0,32876,Martin Piller,84.62,26,22
2018,0,29478,Kevin Kisner,84.38,32,27
2018,0,30110,Kyle Stanley,84.21,38,32
2018,0,27141,J.B. Holmes,84.09,44,37
2018,0,30692,Scott Stallings,84.09,44,37
2018,0,20157,Retief Goosen,84.0,25,21
2018,0,35545,Blayne Barber,83.87,31,26
2018,0,33413,Ben Martin,83.87,31,26
2018,0,26951,Johnson Wagner,83.87,31,26
2018,0,35450,Patrick Cantlay,83.78,37,31
2018,0,20472,Alex Cejka,83.78,37,31
2018,0,28307,Matt Every,83.78,37,31
2018,0,30978,Kiradech Aphibarnrat,83.33,18,15
2018,0,25364,Paul Casey,83.33,30,25
2018,0,25686,Jason Dufner,83.33,18,15
2018,0,28679,Fabián Gómez,83.33,36,30
2018,0,35310,Lanto Griffin,83.33,36,30
2018,0,32816,Satoshi Kodaira,83.33,24,20
2018,0,26476,Chez Reavie,83.33,42,35
2018,0,46501,Ollie Schniederjans,83.33,42,35
2018,0,29221,Webb Simpson,83.33,42,35
2018,0,22582,Kyle Thompson,83.33,18,15
2018,0,37275,Sam Ryder,82.93,41,34
2018,0,48081,Xander Schauffele,82.93,41,34
2018,0,29725,Tony Finau,82.69,52,43
2018,0,24502,Adam Scott,82.61,46,38
2018,0,39324,J.J. Spaun,82.5,40,33
2018,0,8793,Tiger Woods,82.5,40,33
2018,0,40009,Dominic Bozzelli,82.35,34,28
2018,0,19846,Brian Gay,82.35,51,42
2018,0,23353,J.J. Henry,82.35,34,28
2018,0,46970,Jon Rahm,82.35,34,28
2018,0,33410,Andrew Landry,82.05,39,32
2018,0,34466,Peter Malnati,82.05,39,32
2018,0,35532,Tom Hoge,81.97,61,50
2018,0,24925,Jonathan Byrd,81.82,33,27
2018,0,34099,Harris English,81.82,33,27
2018,0,33141,Keegan Bradley,81.67,60,49
2018,0,29926,Danny Lee,81.63,49,40
2018,0,39954,Cody Gribble,81.48,27,22
2018,0,27064,Jhonattan Vegas,81.48,27,22
2018,0,31202,William McGirt,81.4,43,35
2018,0,39327,Ben Silverman,81.08,37,30
2018,0,39328,Conrad Shindler,80.77,26,21
2018,0,35376,Roberto Díaz,80.65,31,25
2018,0,33418,Shawn Stefani,80.65,31,25
2018,0,26758,David Hearn,80.56,36,29
2018,0,24358,Robert Garrigus,80.49,41,33
2018,0,32839,Hideki Matsuyama,80.49,41,33
2018,0,25198,Francesco Molinari,80.49,41,33
2018,0,23621,Rory Sabbatini,80.43,46,37
2018,0,31560,Brian Stuard,80.43,46,37
2018,0,32366,Kevin Chappell,80.0,35,28
2018,0,28500,Martin Flores,80.0,50,40
2018,0,26331,Charl Schwartzel,80.0,30,24
2018,0,35891,Cameron Smith,80.0,35,28
2018,0,27963,Chris Stroud,80.0,35,28
2018,0,27214,Kevin Streelman,79.59,49,39
2018,0,25632,Jimmy Walker,79.55,44,35
2018,0,24140,Sean O'Hair,79.49,39,31
2018,0,29908,C.T. Pan,79.49,39,31
2018,0,37189,Harold Varner III,79.07,43,34
2018,0,50526,Tom Lovelady,78.95,38,30
2018,0,20572,Rod Pampling,78.95,38,30
2018,0,34046,Jordan Spieth,78.72,47,37
2018,0,27958,Ryan Blaum,78.57,42,33
2018,0,26300,Matt Jones,78.38,37,29
2018,0,27556,Ted Potter Jr.,78.26,46,36
2018,0,22056,Cameron Percy,78.13,32,25
2018,0,47125,Matt Atkins,77.78,18,14
2018,0,48084,Wesley Bryan,77.78,27,21
2018,0,12510,Chad Campbell,77.78,45,35
2018,0,23541,Ben Crane,77.78,27,21
2018,0,24781,Hunter Mahan,77.78,27,21
2018,0,39997,Corey Conners,77.55,49,38
2018,0,29535,Brice Garnett,77.5,40,31
2018,0,36799,Stephan Jaeger,77.5,40,31
2018,0,47993,Denny McCarthy,77.27,22,17
2018,0,25892,Steve Wheatcroft,77.14,35,27
2018,0,24024,Zach Johnson,76.92,39,30
2018,0,29485,Brett Stegmaier,76.92,26,20
2018,0,29461,Jamie Lovemark,76.74,43,33
2018,0,25493,Nick Taylor,76.74,43,33
2018,0,34098,Russell Henley,76.67,30,23
2018,0,25804,Bubba Watson,76.47,34,26
2018,0,27895,Jonas Blixt,76.0,25,19
2018,0,27129,Luke List,76.0,50,38
2018,0,27349,Alex Noren,76.0,25,19
2018,0,29518,Brendan Steele,75.68,37,28
2018,0,27974,Sung Kang,75.61,41,31
2018,0,29974,Branden Grace,75.0,20,15
2018,0,33122,Russell Knox,74.42,43,32
2018,0,26499,Rafa Cabrera Bello,74.29,35,26
2018,0,37338,Zecheng Dou,74.07,27,20
2018,0,28775,Nate Lashley,73.68,19,14
2018,0,34213,Grayson Murray,73.68,38,28
2018,0,39546,Keith Mitchell,73.58,53,39
2018,0,25900,Lucas Glover,73.08,26,19
2018,0,23325,Vaughn Taylor,72.22,36,26
2018,0,27942,Rob Oppenheim,71.43,28,20
2018,0,49771,J.T. Poston,70.59,34,24
2018,0,34363,Tyrrell Hatton,70.37,27,19
2018,0,24924,Bill Haas,65.63,32,21
2017,0,35110,Brett Drewitt,100.0,16,16
2017,0,20593,Greg Chalmers,96.97,33,32
2017,0,40009,Dominic Bozzelli,96.3,27,26
2017,0,46443,Brian Campbell,95.45,22,21
2017,0,32366,Kevin Chappell,95.45,44,42
2017,0,33418,Shawn Stefani,95.45,22,21
2017,0,25720,Chad Collins,94.44,18,17
2017,0,24024,Zach Johnson,94.44,36,34
2017,0,33204,Shane Lowry,94.12,17,16
2017,0,34099,Harris English,93.33,30,28
2017,0,28307,Matt Every,93.1,29,27
2017,0,32640,Troy Merritt,92.86,42,39
2017,0,34466,Peter Malnati,92.59,27,25
2017,0,23621,Rory Sabbatini,92.5,40,37
2017,0,29420,Billy Horschel,92.31,39,36
2017,0,29222,Billy Hurley III,91.89,37,34
2017,0,46970,Jon Rahm,91.8,61,56
2017,0,25345,Carl Pettersson,91.67,24,22
2017,0,25349,Tim Wilkinson,91.67,24,22
2017,0,33399,Adam Hadwin,91.49,47,43
2017,0,33448,Justin Thomas,91.23,57,52
2017,0,39975,Michael Kim,91.11,45,41
2017,0,26951,Johnson Wagner,90.91,22,20
2017,0,12716,Charley Hoffman,90.74,54,49
2017,0,35879,Kelly Kraft,90.7,43,39
2017,0,24357,K.J. Choi,90.63,32,29
2017,0,46550,Brandon Hagy,90.63,32,29
2017,0,27958,Ryan Blaum,90.48,42,38
2017,0,23800,Bryce Molder,90.48,21,19
2017,0,34360,Patrick Reed,90.48,42,38
2017,0,24846,Ricky Barnes,90.32,31,28
2017,0,31557,Jim Herman,90.24,41,37
2017,0,26499,Rafa Cabrera Bello,90.0,20,18
2017,0,25900,Lucas Glover,90.0,50,45
2017,0,36801,Mark Hubbard,90.0,30,27
2017,0,36689,Brooks Koepka,89.74,39,35
2017,0,39324,J.J. Spaun,89.74,39,35
2017,0,25191,Gonzalo Fernandez-Castaño,89.47,19,17
2017,0,21209,Sergio Garcia,89.47,19,17
2017,0,48081,Xander Schauffele,89.36,47,42
2017,0,26596,Ryan Moore,89.29,28,25
2017,0,27649,Brandt Snedeker,89.29,28,25
2017,0,28420,Ryan Brehm,89.19,37,33
2017,0,27936,Martin Laird,89.19,37,33
2017,0,24781,Hunter Mahan,89.19,37,33
2017,0,27644,Brian Harman,89.09,55,49
2017,0,27895,Jonas Blixt,88.89,27,24
2017,0,25686,Jason Dufner,88.89,45,40
2017,0,23325,Vaughn Taylor,88.89,36,32
2017,0,25892,Steve Wheatcroft,88.89,18,16
2017,0,35506,Mackenzie Hughes,88.64,44,39
2017,0,27466,Spencer Levin,88.57,35,31
2017,0,48822,Sebastián Muñoz,88.46,26,23
2017,0,32102,Rickie Fowler,88.37,43,38
2017,0,32757,Patton Kizzire,88.37,43,38
2017,0,32333,Kevin Tway,88.37,43,38
2017,0,26851,Marc Leishman,88.1,42,37
2017,0,25198,Francesco Molinari,87.88,33,29
2017,0,31416,Derek Fathauer,87.8,41,36
2017,0,22371,Aaron Baddeley,87.5,24,21
2017,0,26300,Matt Jones,87.5,24,21
2017,0,47959,Bryson DeChambeau,87.18,39,34
2017,0,29740,Brad Fritsch,86.96,23,20
2017,0,34174,John Huh,86.96,23,20
2017,0,24140,Sean O'Hair,86.96,46,40
2017,0,23353,J.J. Henry,86.84,38,33
2017,0,35891,Cameron Smith,86.84,38,33
2017,0,28132,Tyrone Van Aswegen,86.84,38,33
2017,0,37189,Harold Varner III,86.84,38,33
2017,0,31420,Anirban Lahiri,86.79,53,46
2017,0,25572,Graeme McDowell,86.67,30,26
2017,0,29720,Andres Gonzales,86.49,37,32
2017,0,34409,David Lingmerth,86.49,37,32
2017,0,35450,Patrick Cantlay,86.36,22,19
2017,0,30191,Julián Etulain,86.21,29,25
2017,0,29479,Scott Brown,86.11,36,31
2017,0,34021,Bud Cauley,86.05,43,37
2017,0,25396,Kevin Na,86.05,43,37
2017,0,30692,Scott Stallings,86.05,43,37
2017,0,29289,S.Y. Noh,86.0,50,43
2017,0,35545,Blayne Barber,85.71,42,36
2017,0,32200,Roberto Castro,85.71,35,30
2017,0,49771,J.T. Poston,85.71,42,36
2017,0,30925,Dustin Johnson,85.42,48,41
2017,0,24924,Bill Haas,85.37,41,35
2017,0,34098,Russell Henley,85.29,34,29
2017,0,29221,Webb Simpson,85.11,47,40
2017,0,30110,Kyle Stanley,85.0,60,51
2017,0,33413,Ben Martin,84.85,33,28
2017,0,22056,Cameron Percy,84.85,33,28
2017,0,33141,Keegan Bradley,84.75,59,50
2017,0,27963,Chris Stroud,84.62,26,22
2017,0,25493,Nick Taylor,84.31,51,43
2017,0,24358,Robert Garrigus,83.78,37,31
2017,0,27141,J.B. Holmes,83.78,37,31
2017,0,32448,James Hahn,83.72,43,36
2017,0,20157,Retief Goosen,83.33,24,20
2017,0,33461,Morgan Hoffmann,83.33,42,35
2017,0,35532,Tom Hoge,83.33,24,20
2017,0,27974,Sung Kang,83.33,36,30
2017,0,28237,Rory McIlroy,83.33,36,30
2017,0,1810,Phil Mickelson,83.33,54,45
2017,0,22046,Geoff Ogilvy,83.33,36,30
2017,0,24361,Pat Perez,83.02,53,44
2017,0,23541,Ben Crane,82.93,41,34
2017,0,34264,Hudson Swafford,82.93,41,34
2017,0,26331,Charl Schwartzel,82.86,35,29
2017,0,48084,Wesley Bryan,82.61,46,38
2017,0,37454,Whee Kim,82.61,23,19
2017,0,25632,Jimmy Walker,82.61,23,19
2017,0,40026,Daniel Berger,82.5,40,33
2017,0,31202,William McGirt,82.5,40,33
2017,0,23983,Luke Donald,82.35,17,14
2017,0,46732,Rick Lamb,82.35,17,14
2017,0,23497,Tag Ridings,82.35,34,28
2017,0,32150,Michael Thompson,82.35,17,14
2017,0,26476,Chez Reavie,82.22,45,37
2017,0,27436,Graham DeLaet,82.05,39,32
2017,0,46501,Ollie Schniederjans,82.05,39,32
2017,0,25364,Paul Casey,82.0,50,41
2017,0,25834,Daniel Summerhays,82.0,50,41
2017,0,12510,Chad Campbell,81.82,44,36
2017,0,30926,Chris Kirk,81.82,33,27
2017,0,22986,Søren Kjeldsen,81.82,22,18
2017,0,28252,Seamus Power,81.58,38,31
2017,0,25818,Scott Piercy,81.25,32,26
2017,0,28679,Fabián Gómez,81.08,37,30
2017,0,29926,Danny Lee,81.08,37,30
2017,0,29478,Kevin Kisner,80.95,42,34
2017,0,46601,Trey Mullinax,80.95,42,34
2017,0,28500,Martin Flores,80.56,36,29
2017,0,31323,Gary Woodland,80.56,36,29
2017,0,23108,Matt Kuchar,80.43,46,37
2017,0,29223,Sam Saunders,80.0,40,32
2017,0,34431,Robert Streb,80.0,50,40
2017,0,19846,Brian Gay,79.49,39,31
2017,0,33419,Cameron Tringale,79.41,34,27
2017,0,27214,Kevin Streelman,79.31,29,23
2017,0,34046,Jordan Spieth,79.25,53,42
2017,0,28089,Jason Day,78.95,38,30
2017,0,37278,Nicholas Lindheim,78.95,19,15
2017,0,24507,Jason Bohn,78.79,33,26
2017,0,24138,Ian Poulter,78.79,33,26
2017,0,32839,Hideki Matsuyama,78.57,56,44
2017,0,36699,Patrick Rodgers,78.57,28,22
2017,0,31646,Emiliano Grillo,78.38,37,29
2017,0,21961,Charles Howell III,78.05,41,32
2017,0,31560,Brian Stuard,78.05,41,32
2017,0,33120,Mark Anderson,77.78,18,14
2017,0,19803,Ryan Armour,77.78,18,14
2017,0,28093,Miguel Angel Carballo,77.78,18,14
2017,0,20229,Stewart Cink,77.78,54,42
2017,0,10809,Jim Furyk,77.78,18,14
2017,0,39954,Cody Gribble,77.78,36,28
2017,0,34213,Grayson Murray,77.42,62,48
2017,0,22405,Justin Rose,77.14,35,27
2017,0,26758,David Hearn,76.92,26,20
2017,0,27129,Luke List,76.92,52,40
2017,0,46440,Smylie Kaufman,76.74,43,33
2017,0,29908,C.T. Pan,76.74,43,33
2017,0,20472,Alex Cejka,76.67,30,23
2017,0,20104,Ken Duke,76.67,30,23
2017,0,25240,D.A. Points,76.67,30,23
2017,0,40058,Zac Blair,76.32,38,29
2017,0,25804,Bubba Watson,76.32,38,29
2017,0,29461,Jamie Lovemark,76.0,50,38
2017,0,37455,Si Woo Kim,75.0,40,30
2017,0,34358,Jonathan Randolph,75.0,28,21
2017,0,26329,Louis Oosthuizen,73.91,23,17
2017,0,27095,Nick Watney,73.68,19,14
2017,0,33122,Russell Knox,73.53,34,25
2017,0,29476,Kyle Reifers,73.53,34,25
2017,0,20771,Steven Alker,73.33,30,22
2017,0,29485,Brett Stegmaier,73.08,26,19
2017,0,30944,Jason Kokrak,72.73,55,40
2017,0,24502,Adam Scott,72.73,22,16
2017,0,26289,Boo Weekley,72.73,22,16
2017,0,23320,Ryan Palmer,72.41,29,21
2017,0,29725,Tony Finau,71.93,57,41
2017,0,27770,Camilo Villegas,70.37,27,19
2017,0,27064,Jhonattan Vegas,69.77,43,30
2017,0,47128,Richy Werenski,68.75,32,22
2017,0,20572,Rod Pampling,68.57,35,24
2017,0,33948,Byeong Hun An,66.67,36,24
2017,0,25274,Steven Bowditch,66.67,15,10
2017,0,30852,Ryo Ishikawa,66.67,21,14
2017,0,6522,Ernie Els,64.29,14,9
2017,0,29518,Brendan Steele,63.41,41,26
2017,0,29974,Branden Grace,62.96,27,17
2017,0,35300,Andrew Loupe,62.96,27,17
2016,0,37273,Derek Ernst,100.0,19,19
2016,0,26851,Marc Leishman,96.55,29,28
2016,0,34262,Jon Curran,96.3,54,52
2016,0,30110,Kyle Stanley,95.83,48,46
2016,0,1810,Phil Mickelson,95.35,43,41
2016,0,34099,Harris English,94.74,38,36
2016,0,29222,Billy Hurley III,93.94,33,31
2016,0,28114,Dawie van der Walt,93.75,32,30
2016,0,24140,Sean O'Hair,93.62,47,44
2016,0,29926,Danny Lee,93.55,31,29
2016,0,27644,Brian Harman,93.33,45,42
2016,0,24781,Hunter Mahan,93.33,30,28
2016,0,32640,Troy Merritt,93.33,30,28
2016,0,29720,Andres Gonzales,93.1,29,27
2016,0,27436,Graham DeLaet,91.89,37,34
2016,0,27895,Jonas Blixt,91.84,49,45
2016,0,23541,Ben Crane,91.67,24,22
2016,0,34409,David Lingmerth,91.67,24,22
2016,0,25834,Daniel Summerhays,91.67,36,33
2016,0,20157,Retief Goosen,91.3,23,21
2016,0,30927,Brendon Todd,91.3,23,21
2016,0,34264,Hudson Swafford,90.74,54,49
2016,0,35300,Andrew Loupe,90.63,32,29
2016,0,25900,Lucas Glover,90.48,42,38
2016,0,30711,Colt Knost,90.48,42,38
2016,0,39975,Michael Kim,90.38,52,47
2016,0,25198,Francesco Molinari,90.32,31,28
2016,0,22371,Aaron Baddeley,90.0,40,36
2016,0,21961,Charles Howell III,89.8,49,44
2016,0,24912,Will MacKenzie,89.74,39,35
2016,0,20766,Padraig Harrington,89.66,29,26
2016,0,10809,Jim Furyk,89.47,19,17
2016,0,34046,Jordan Spieth,89.47,38,34
2016,0,24507,Jason Bohn,89.19,37,33
2016,0,27974,Sung Kang,89.13,46,41
2016,0,29478,Kevin Kisner,88.89,36,32
2016,0,32876,Martin Piller,88.89,27,24
2016,0,27064,Jhonattan Vegas,88.89,36,32
2016,0,25804,Bubba Watson,88.89,36,32
2016,0,24846,Ricky Barnes,88.68,53,47
2016,0,31323,Gary Woodland,88.68,53,47
2016,0,33399,Adam Hadwin,88.46,52,46
2016,0,34360,Patrick Reed,88.37,43,38
2016,0,20645,John Senden,88.37,43,38
2016,0,27649,Brandt Snedeker,88.37,43,38
2016,0,12716,Charley Hoffman,88.24,34,30
2016,0,33410,Andrew Landry,88.24,17,15
2016,0,30163,Henrik Norlander,88.24,17,15
2016,0,25572,Graeme McDowell,88.0,25,22
2016,0,2206,David Toms,88.0,25,22
2016,0,32102,Rickie Fowler,87.76,49,43
2016,0,40026,Daniel Berger,87.5,48,42
2016,0,6522,Ernie Els,87.5,24,21
2016,0,30925,Dustin Johnson,87.5,48,42
2016,0,34261,Scott Langley,87.5,24,21
2016,0,31646,Emiliano Grillo,87.18,39,34
2016,0,25364,Paul Casey,87.1,31,27
2016,0,37454,Whee Kim,87.1,31,27
2016,0,25493,Nick Taylor,86.96,46,40
2016,0,34563,Chesson Hadley,86.84,38,33
2016,0,20104,Ken Duke,86.67,30,26
2016,0,31420,Anirban Lahiri,86.67,30,26
2016,0,6527,Steve Stricker,86.67,15,13
2016,0,23108,Matt Kuchar,86.54,52,45
2016,0,28089,Jason Day,86.49,37,32
2016,0,27214,Kevin Streelman,86.49,37,32
2016,0,30926,Chris Kirk,86.44,59,51
2016,0,27466,Spencer Levin,86.27,51,44
2016,0,29974,Branden Grace,86.21,29,25
2016,0,33461,Morgan Hoffmann,86.21,29,25
2016,0,35879,Kelly Kraft,86.11,36,31
2016,0,25396,Kevin Na,86.11,36,31
2016,0,27936,Martin Laird,86.05,43,37
2016,0,32839,Hideki Matsuyama,86.05,43,37
2016,0,31416,Derek Fathauer,85.71,35,30
2016,0,35891,Cameron Smith,85.71,28,24
2016,0,27770,Camilo Villegas,85.71,42,36
2016,0,20229,Stewart Cink,85.29,34,29
2016,0,33122,Russell Knox,85.29,34,29
2016,0,23800,Bryce Molder,85.29,34,29
2016,0,26758,David Hearn,85.25,61,52
2016,0,23638,Brendon de Jonge,85.19,27,23
2016,0,25349,Tim Wilkinson,85.19,27,23
2016,0,33141,Keegan Bradley,85.11,47,40
2016,0,12510,Chad Campbell,85.0,60,51
2016,0,32448,James Hahn,85.0,40,34
2016,0,29485,Brett Stegmaier,85.0,40,34
2016,0,23320,Ryan Palmer,84.78,46,39
2016,0,29476,Kyle Reifers,84.78,46,39
2016,0,28092,D.H. Lee,84.62,26,22
2016,0,35451,Scott Pinckney,84.62,39,33
2016,0,25632,Jimmy Walker,84.62,52,44
2016,0,20098,Stuart Appleby,84.44,45,38
2016,0,28237,Rory McIlroy,84.21,38,32
2016,0,22405,Justin Rose,84.09,44,37
2016,0,6567,Vijay Singh,84.09,44,37
2016,0,23325,Vaughn Taylor,84.09,44,37
2016,0,33419,Cameron Tringale,83.72,43,36
2016,0,28132,Tyrone Van Aswegen,83.67,49,41
2016,0,10885,Robert Allenby,83.33,18,15
2016,0,20848,Ángel Cabrera,83.33,30,25
2016,0,21209,Sergio Garcia,83.33,24,20
2016,0,21731,Freddie Jacobson,83.33,36,30
2016,0,29461,Jamie Lovemark,83.33,48,40
2016,0,34466,Peter Malnati,83.33,36,30
2016,0,10213,Dicky Pride,83.33,24,20
2016,0,32150,Michael Thompson,83.33,30,25
2016,0,33418,Shawn Stefani,82.93,41,34
2016,0,23983,Luke Donald,82.76,29,24
2016,0,34174,John Huh,82.61,46,38
2016,0,26596,Ryan Moore,82.5,40,33
2016,0,32366,Kevin Chappell,82.46,57,47
2016,0,31557,Jim Herman,82.35,34,28
2016,0,8075,Jerry Kelly,82.35,34,28
2016,0,33413,Ben Martin,82.35,51,42
2016,0,29518,Brendan Steele,82.35,34,28
2016,0,25818,Scott Piercy,82.05,39,32
2016,0,35545,Blayne Barber,81.82,33,27
2016,0,23621,Rory Sabbatini,81.82,22,18
2016,0,30692,Scott Stallings,81.82,44,36
2016,0,30944,Jason Kokrak,81.4,43,35
2016,0,36689,Brooks Koepka,81.08,37,30
2016,0,36699,Patrick Rodgers,80.95,42,34
2016,0,29268,Bronson Burgoon,80.56,36,29
2016,0,27747,Hiroshi Iwata,80.49,41,33
2016,0,34098,Russell Henley,80.0,40,32
2016,0,24024,Zach Johnson,80.0,45,36
2016,0,32757,Patton Kizzire,80.0,45,36
2016,0,34265,Will Wilcox,80.0,35,28
2016,0,32200,Roberto Castro,79.69,64,51
2016,0,26289,Boo Weekley,79.66,59,47
2016,0,29221,Webb Simpson,79.31,29,23
2016,0,35539,Luke Guthrie,79.17,24,19
2016,0,26329,Louis Oosthuizen,79.17,24,19
2016,0,35732,Wes Roach,79.17,24,19
2016,0,25892,Steve Wheatcroft,78.95,38,30
2016,0,24461,Thomas Aiken,78.57,28,22
2016,0,20472,Alex Cejka,78.57,28,22
2016,0,22892,Jason Gore,78.57,28,22
2016,0,29223,Sam Saunders,78.57,28,22
2016,0,27129,Luke List,78.43,51,40
2016,0,25274,Steven Bowditch,78.26,23,18
2016,0,27141,J.B. Holmes,78.26,46,36
2016,0,27942,Rob Oppenheim,78.26,23,18
2016,0,26951,Johnson Wagner,78.26,46,36
2016,0,28158,Steve Marino,78.13,32,25
2016,0,40058,Zac Blair,78.05,41,32
2016,0,24357,K.J. Choi,78.05,41,32
2016,0,29725,Tony Finau,78.0,50,39
2016,0,29420,Billy Horschel,77.55,49,38
2016,0,26300,Matt Jones,77.5,40,31
2016,0,29289,S.Y. Noh,76.92,39,30
2016,0,22046,Geoff Ogilvy,76.92,39,30
2016,0,34431,Robert Streb,76.92,39,30
2016,0,24490,George McNeill,76.67,30,23
2016,0,25240,D.A. Points,76.67,30,23
2016,0,37455,Si Woo Kim,76.56,64,49
2016,0,33667,Carlos Ortiz,76.32,38,29
2016,0,24358,Robert Garrigus,75.76,33,25
2016,0,46440,Smylie Kaufman,75.61,41,31
2016,0,29745,Tyler Aldridge,75.0,28,21
2016,0,29479,Scott Brown,75.0,40,30
2016,0,33204,Shane Lowry,75.0,20,15
2016,0,31202,William McGirt,75.0,44,33
2016,0,27963,Chris Stroud,75.0,40,30
2016,0,33448,Justin Thomas,75.0,36,27
2016,0,21878,Mark Wilson,75.0,24,18
2016,0,36801,Mark Hubbard,74.36,39,29
2016,0,45526,Abraham Ancer,73.91,23,17
2016,0,24502,Adam Scott,73.68,38,28
2016,0,25686,Jason Dufner,73.33,45,33
2016,0,28679,Fabián Gómez,73.17,41,30
2016,0,31560,Brian Stuard,72.73,44,32
2016,0,37189,Harold Varner III,72.34,47,34
2016,0,26331,Charl Schwartzel,71.88,32,23
2016,0,20572,Rod Pampling,71.43,21,15
2016,0,20691,Greg Owen,70.73,41,29
2016,0,32618,Rhein Gibson,70.37,27,19
2016,0,35532,Tom Hoge,70.27,37,26
2016,0,25720,Chad Collins,69.7,33,23
2016,0,24494,Erik Compton,69.57,23,16
