YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 3 PUTTS,TOTAL ROUNDS
2008,0,23614,Rich Beem,0.63,57,90
2008,0,12510,Chad Campbell,0.63,59,94
2008,0,10733,Kent Jones,0.63,43,68
2008,0,27936,Martin Laird,0.63,62,98
2008,0,25842,Jon Mills,0.63,60,95
2008,0,23623,Bo Van Pelt,0.63,64,101
2008,0,20634,Peter Lonard,0.62,57,92
2008,0,28158,Steve Marino,0.62,74,119
2008,0,21959,Ted Purdy,0.62,42,68
2008,0,26476,Chez Reavie,0.62,63,102
2008,0,8385,Omar Uresti,0.62,46,74
2008,0,26631,Cody Freeman,0.61,40,66
2008,0,21209,Sergio Garcia,0.61,43,70
2008,0,24912,Will MacKenzie,0.61,38,62
2008,0,1945,Kenny Perry,0.61,59,97
2008,0,1948,Tim Petrovic,0.61,59,97
2008,0,27214,Kevin Streelman,0.61,70,114
2008,0,12652,Cameron Beckman,0.6,52,87
2008,0,23135,Tim Clark,0.6,53,89
2008,0,6251,Chris DiMarco,0.6,52,87
2008,0,6643,Paul Goydos,0.6,47,78
2008,0,26300,Matt Jones,0.6,57,95
2008,0,11032,Frank Lickliter II,0.6,64,107
2008,0,24781,Hunter Mahan,0.6,51,85
2008,0,2002,John Riegger,0.6,44,73
2008,0,25562,Andres Romero,0.6,40,67
2008,0,10425,Jay Williamson,0.6,58,96
2008,0,20498,Briny Baird,0.59,67,113
2008,0,7457,Steve Flesch,0.59,56,95
2008,0,23718,Nathan Green,0.59,56,95
2008,0,22378,Trevor Immelman,0.59,40,68
2008,0,1139,Olin Browne,0.58,45,77
2008,0,1142,Bart Bryant,0.58,47,81
2008,0,6573,Brandt Jobe,0.58,30,52
2008,0,29718,Anthony Kim,0.58,47,81
2008,0,28475,Jeff Overton,0.58,60,103
2008,0,20572,Rod Pampling,0.58,46,80
2008,0,6595,Kevin Sutherland,0.58,57,98
2008,0,20157,Retief Goosen,0.57,33,58
2008,0,26695,Michael Letzig,0.57,50,88
2008,0,27933,John Merrick,0.57,56,98
2008,0,26596,Ryan Moore,0.57,41,72
2008,0,27649,Brandt Snedeker,0.57,48,84
2008,0,20160,Charlie Wi,0.57,55,97
2008,0,24663,Y.E. Yang,0.57,51,89
2008,0,1577,Lee Janzen,0.56,50,89
2008,0,1797,Rocco Mediate,0.56,49,87
2008,0,25396,Kevin Na,0.56,54,97
2008,0,22293,Heath Slocum,0.56,58,104
2008,0,23778,Brad Adamonis,0.55,48,87
2008,0,6090,Jim McGovern,0.55,41,75
2008,0,20663,Brenden Pappas,0.55,36,66
2008,0,19803,Ryan Armour,0.54,47,87
2008,0,20574,Mathew Goggin,0.54,49,91
2008,0,6575,Dudley Hart,0.54,40,74
2008,0,21731,Freddie Jacobson,0.54,42,78
2008,0,24140,Sean O'Hair,0.54,44,81
2008,0,1941,Tom Pernice Jr.,0.54,56,104
2008,0,6567,Vijay Singh,0.54,42,78
2008,0,22582,Kyle Thompson,0.54,38,70
2008,0,2206,David Toms,0.54,37,68
2008,0,2239,Scott Verplank,0.54,44,81
2008,0,6197,Michael Allen,0.53,48,91
2008,0,20472,Alex Cejka,0.53,40,75
2008,0,12823,Carlos Franco,0.53,39,73
2008,0,25900,Lucas Glover,0.53,48,91
2008,0,12782,Tim Herron,0.53,51,97
2008,0,21961,Charles Howell III,0.53,52,99
2008,0,23157,Richard Johnson,0.53,41,77
2008,0,21949,Joe Ogilvie,0.53,53,100
2008,0,23325,Vaughn Taylor,0.53,55,103
2008,0,27770,Camilo Villegas,0.53,41,78
2008,0,1320,Bob Estes,0.52,47,90
2008,0,23320,Ryan Palmer,0.52,36,69
2008,0,25345,Carl Pettersson,0.52,57,110
2008,0,10649,Tom Scherrer,0.52,29,56
2008,0,8537,J.P. Hayes,0.51,34,67
2008,0,23353,J.J. Henry,0.51,55,108
2008,0,12705,Cliff Kresge,0.51,43,84
2008,0,20382,Stephen Leaney,0.51,27,53
2008,0,23797,Brett Rumford,0.51,37,72
2008,0,25632,Jimmy Walker,0.51,37,73
2008,0,12602,Dean Wilson,0.51,56,109
2008,0,23541,Ben Crane,0.5,43,86
2008,0,1553,John Huston,0.5,28,56
2008,0,30925,Dustin Johnson,0.5,46,92
2008,0,26679,Kevin Stadler,0.5,45,90
2008,0,21878,Mark Wilson,0.5,54,107
2008,0,24357,K.J. Choi,0.49,34,70
2008,0,6012,Greg Kraft,0.49,31,63
2008,0,1810,Phil Mickelson,0.49,38,78
2008,0,24138,Ian Poulter,0.49,24,49
2008,0,12309,Bob Sowards,0.49,30,61
2008,0,8845,Scott Sterling,0.49,44,89
2008,0,20098,Stuart Appleby,0.48,40,84
2008,0,28089,Jason Day,0.48,39,81
2008,0,24924,Bill Haas,0.48,48,99
2008,0,20766,Padraig Harrington,0.48,24,50
2008,0,24024,Zach Johnson,0.48,40,84
2008,0,26420,Richard Johnson,0.47,28,60
2008,0,6527,Steve Stricker,0.47,34,72
2008,0,6004,Stephen Ames,0.46,38,82
2008,0,12826,Paul Claxton,0.46,29,63
2008,0,20443,Jin Park,0.46,39,85
2008,0,25190,Jeff Quinney,0.46,40,87
2008,0,23048,Eric Axley,0.45,51,113
2008,0,23125,Brad Elder,0.45,30,67
2008,0,8075,Jerry Kelly,0.45,40,88
2008,0,22806,Doug LaBelle II,0.45,29,65
2008,0,26668,Marc Turnesa,0.45,39,87
2008,0,10809,Jim Furyk,0.44,41,94
2008,0,10860,Justin Leonard,0.44,42,95
2008,0,12680,Shigeki Maruyama,0.44,22,50
2008,0,22348,Nick O'Hern,0.44,35,80
2008,0,20229,Stewart Cink,0.43,35,81
2008,0,1313,Steve Elkington,0.43,36,84
2008,0,23108,Matt Kuchar,0.43,38,88
2008,0,7749,Brett Quigley,0.43,34,80
2008,0,10423,Mike Weir,0.43,37,87
2008,0,1473,Todd Hamilton,0.42,39,92
2008,0,24449,Parker McLachlin,0.42,37,88
2008,0,22046,Geoff Ogilvy,0.42,27,64
2008,0,1928,Corey Pavin,0.42,29,69
2008,0,20623,Gavin Coles,0.41,22,54
2008,0,23409,James Driscoll,0.41,35,85
2008,0,21350,Ryuji Imada,0.41,33,80
2008,0,22548,Patrick Sheehan,0.41,51,124
2008,0,26500,Alejandro Cañizares,0.4,21,52
2008,0,22621,Ben Curtis,0.39,31,80
2008,0,20104,Ken Duke,0.39,45,116
2008,0,27060,John Mallinger,0.39,37,95
2008,0,25349,Tim Wilkinson,0.39,37,95
2008,0,6034,Marco Dawson,0.38,24,64
2008,0,10505,Shane Bertsch,0.36,35,96
2008,0,25720,Chad Collins,0.35,25,72
2008,0,20127,Chris Riley,0.35,18,51
2008,0,19846,Brian Gay,0.33,34,102
2008,0,22371,Aaron Baddeley,0.32,23,73
2008,0,20850,Daniel Chopra,0.31,26,83
2008,0,2223,Bob Tway,0.31,22,70
2008,0,8931,Glen Day,0.3,19,64
2008,0,7547,Craig Kanada,0.29,19,65
2007,0,29476,Kyle Reifers,0.87,62,71
2007,0,22295,Darron Stiles,0.86,56,65
2007,0,24457,Jaco Van Zyl,0.86,44,51
2007,0,23322,Brett Wetterich,0.85,74,87
2007,0,10885,Robert Allenby,0.84,75,89
2007,0,27141,J.B. Holmes,0.83,59,71
2007,0,20105,Jeff Gove,0.81,83,103
2007,0,20691,Greg Owen,0.81,66,81
2007,0,24140,Sean O'Hair,0.8,78,98
2007,0,6621,Joe Durant,0.79,69,87
2007,0,1024,Billy Andrade,0.78,69,88
2007,0,24912,Will MacKenzie,0.78,78,100
2007,0,2036,Jim Rutledge,0.78,46,59
2007,0,2214,Kirk Triplett,0.78,60,77
2007,0,23349,Charles Warren,0.78,79,101
2007,0,20574,Mathew Goggin,0.77,75,97
2007,0,27933,John Merrick,0.77,71,92
2007,0,7223,Brian Bateman,0.76,42,55
2007,0,23614,Rich Beem,0.76,68,89
2007,0,25686,Jason Dufner,0.76,76,100
2007,0,1707,Steve Lowery,0.76,56,74
2007,0,7867,Woody Austin,0.74,70,95
2007,0,12195,Tom Johnson,0.74,55,74
2007,0,27095,Nick Watney,0.74,64,87
2007,0,19824,Craig Barlow,0.73,38,52
2007,0,8123,Jeff Brehaut,0.73,43,59
2007,0,12510,Chad Campbell,0.73,66,90
2007,0,1249,John Daly,0.73,43,59
2007,0,6515,Shaun Micheel,0.73,64,88
2007,0,23788,D.J. Trahan,0.73,72,99
2007,0,25804,Bubba Watson,0.73,58,80
2007,0,11123,Chris Couch,0.72,55,76
2007,0,7457,Steve Flesch,0.72,72,100
2007,0,22892,Jason Gore,0.71,61,86
2007,0,1706,Davis Love III,0.71,46,65
2007,0,20645,John Senden,0.71,69,97
2007,0,25892,Steve Wheatcroft,0.71,52,73
2007,0,20498,Briny Baird,0.7,81,115
2007,0,21805,Harrison Frazar,0.7,62,88
2007,0,24290,D.J. Brigman,0.69,46,67
2007,0,28158,Steve Marino,0.69,73,106
2007,0,26679,Kevin Stadler,0.69,66,95
2007,0,25273,Andrew Buckle,0.68,52,77
2007,0,8075,Jerry Kelly,0.68,69,101
2007,0,22405,Justin Rose,0.68,40,59
2007,0,21646,David Branshaw,0.67,56,83
2007,0,10733,Kent Jones,0.67,65,97
2007,0,24138,Ian Poulter,0.67,40,60
2007,0,21660,Jason Schultz,0.67,42,63
2007,0,2104,Jeff Sluman,0.67,40,60
2007,0,26289,Boo Weekley,0.67,68,101
2007,0,1157,Tom Byrum,0.66,33,50
2007,0,1381,Fred Funk,0.66,43,65
2007,0,22378,Trevor Immelman,0.66,45,68
2007,0,27060,John Mallinger,0.66,63,96
2007,0,21470,Daisuke Maruyama,0.66,57,86
2007,0,27120,Troy Matteson,0.66,57,87
2007,0,24507,Jason Bohn,0.65,37,57
2007,0,1161,Mark Calcavecchia,0.65,60,93
2007,0,24358,Robert Garrigus,0.65,62,95
2007,0,11032,Frank Lickliter II,0.65,62,95
2007,0,26596,Ryan Moore,0.65,60,92
2007,0,1945,Kenny Perry,0.65,54,83
2007,0,28486,Michael Putnam,0.65,62,96
2007,0,20098,Stuart Appleby,0.64,47,73
2007,0,19972,José Coceres,0.64,32,50
2007,0,24980,Scott Gutschewski,0.63,42,67
2007,0,1766,Billy Mayfair,0.63,62,98
2007,0,22046,Geoff Ogilvy,0.63,49,78
2007,0,22913,John Rollins,0.63,64,101
2007,0,2101,Joey Sindelar,0.63,47,75
2007,0,24924,Bill Haas,0.62,58,93
2007,0,2246,Duffy Waldorf,0.62,43,69
2007,0,12652,Cameron Beckman,0.61,59,96
2007,0,6643,Paul Goydos,0.61,36,59
2007,0,20378,Mathias Grönberg,0.61,58,95
2007,0,23353,J.J. Henry,0.61,52,85
2007,0,1677,Tom Lehman,0.61,38,62
2007,0,20634,Peter Lonard,0.61,52,85
2007,0,1941,Tom Pernice Jr.,0.61,63,104
2007,0,21959,Ted Purdy,0.61,62,102
2007,0,21878,Mark Wilson,0.61,53,87
2007,0,23048,Eric Axley,0.6,64,107
2007,0,8375,Paul Stankowski,0.6,31,52
2007,0,27770,Camilo Villegas,0.6,49,82
2007,0,21633,Steve Allan,0.59,37,63
2007,0,26360,Bubba Dickerson,0.59,30,51
2007,0,6522,Ernie Els,0.59,34,58
2007,0,29718,Anthony Kim,0.59,55,93
2007,0,1948,Tim Petrovic,0.59,63,106
2007,0,27963,Chris Stroud,0.59,39,66
2007,0,10423,Mike Weir,0.59,48,81
2007,0,1142,Bart Bryant,0.58,50,86
2007,0,20472,Alex Cejka,0.58,46,80
2007,0,22621,Ben Curtis,0.58,46,80
2007,0,20766,Padraig Harrington,0.58,36,62
2007,0,21961,Charles Howell III,0.58,50,86
2007,0,10860,Justin Leonard,0.58,55,95
2007,0,1797,Rocco Mediate,0.58,42,72
2007,0,23320,Ryan Palmer,0.58,53,91
2007,0,20572,Rod Pampling,0.58,52,90
2007,0,23638,Brendon de Jonge,0.57,43,76
2007,0,25900,Lucas Glover,0.57,55,97
2007,0,27702,Matt Hendrix,0.57,36,63
2007,0,12782,Tim Herron,0.57,56,98
2007,0,1724,Jeff Maggert,0.57,45,79
2007,0,24781,Hunter Mahan,0.57,52,91
2007,0,24449,Parker McLachlin,0.57,47,83
2007,0,1928,Corey Pavin,0.57,46,81
2007,0,7363,Craig Bowden,0.56,44,78
2007,0,1320,Bob Estes,0.56,49,88
2007,0,21806,Paul Gow,0.56,39,70
2007,0,26881,Jarrod Lyle,0.56,43,77
2007,0,7749,Brett Quigley,0.56,44,78
2007,0,20127,Chris Riley,0.56,33,59
2007,0,24502,Adam Scott,0.56,38,68
2007,0,23983,Luke Donald,0.55,37,67
2007,0,28475,Jeff Overton,0.55,33,60
2007,0,25345,Carl Pettersson,0.55,60,110
2007,0,10213,Dicky Pride,0.55,39,71
2007,0,23325,Vaughn Taylor,0.55,50,91
2007,0,23613,Rich Barcelo,0.54,43,80
2007,0,21753,Brian Davis,0.54,55,101
2007,0,24361,Pat Perez,0.54,45,84
2007,0,6034,Marco Dawson,0.53,39,73
2007,0,1473,Todd Hamilton,0.53,40,76
2007,0,8537,J.P. Hayes,0.53,47,89
2007,0,12716,Charley Hoffman,0.53,51,97
2007,0,21350,Ryuji Imada,0.53,55,104
2007,0,1577,Lee Janzen,0.53,35,66
2007,0,25190,Jeff Quinney,0.53,50,95
2007,0,6595,Kevin Sutherland,0.53,45,85
2007,0,2206,David Toms,0.53,41,77
2007,0,23800,Bryce Molder,0.52,29,56
2007,0,26951,Johnson Wagner,0.52,50,97
2007,0,6197,Michael Allen,0.51,38,74
2007,0,23933,Michael Boyd,0.51,31,61
2007,0,24357,K.J. Choi,0.51,43,85
2007,0,8931,Glen Day,0.51,43,85
2007,0,10809,Jim Furyk,0.51,42,82
2007,0,23621,Rory Sabbatini,0.51,40,79
2007,0,6567,Vijay Singh,0.51,51,100
2007,0,20229,Stewart Cink,0.5,44,88
2007,0,20104,Ken Duke,0.5,56,112
2007,0,1388,Robert Gamez,0.5,44,88
2007,0,20157,Retief Goosen,0.5,24,48
2007,0,12705,Cliff Kresge,0.5,53,107
2007,0,6004,Stephen Ames,0.49,37,76
2007,0,6251,Chris DiMarco,0.49,38,77
2007,0,20382,Stephen Leaney,0.49,40,82
2007,0,24490,George McNeill,0.49,47,95
2007,0,25396,Kevin Na,0.49,41,84
2007,0,12714,Chris Tidland,0.49,29,59
2007,0,19803,Ryan Armour,0.48,51,107
2007,0,1035,Tommy Armour III,0.48,39,81
2007,0,20850,Daniel Chopra,0.48,51,106
2007,0,1132,Mark Brooks,0.47,25,53
2007,0,7547,Craig Kanada,0.47,51,109
2007,0,12660,Jesper Parnevik,0.47,41,88
2007,0,20433,Mark Hensby,0.46,37,81
2007,0,26882,Michael Sim,0.46,24,52
2007,0,21528,Henrik Stenson,0.46,21,46
2007,0,12602,Dean Wilson,0.46,42,92
2007,0,24925,Jonathan Byrd,0.45,33,73
2007,0,10117,Bob Heintz,0.45,38,85
2007,0,23108,Matt Kuchar,0.45,38,85
2007,0,22806,Doug LaBelle II,0.45,47,104
2007,0,22212,Craig Lile,0.45,35,77
2007,0,1313,Steve Elkington,0.44,38,87
2007,0,26420,Richard Johnson,0.44,41,93
2007,0,21949,Joe Ogilvie,0.44,45,102
2007,0,20623,Gavin Coles,0.43,37,87
2007,0,23623,Bo Van Pelt,0.43,45,104
2007,0,2239,Scott Verplank,0.43,35,81
2007,0,12680,Shigeki Maruyama,0.42,35,84
2007,0,22371,Aaron Baddeley,0.41,33,80
2007,0,23135,Tim Clark,0.41,26,64
2007,0,22348,Nick O'Hern,0.41,28,68
2007,0,20628,Arron Oberholser,0.41,28,68
2007,0,2223,Bob Tway,0.41,42,103
2007,0,20160,Charlie Wi,0.4,36,90
2007,0,19846,Brian Gay,0.38,41,107
2007,0,23718,Nathan Green,0.38,39,103
2007,0,8881,Tripp Isenhour,0.38,33,86
2007,0,1810,Phil Mickelson,0.38,27,71
2007,0,6527,Steve Stricker,0.38,30,80
2007,0,23497,Tag Ridings,0.37,19,52
2007,0,20859,Anders Hansen,0.36,20,55
2007,0,21731,Freddie Jacobson,0.36,25,70
2007,0,24024,Zach Johnson,0.35,26,75
2007,0,10425,Jay Williamson,0.34,17,50
2007,0,8793,Tiger Woods,0.33,20,60
2007,0,6373,José María Olazábal,0.32,16,50
2007,0,22293,Heath Slocum,0.31,31,101
2007,0,27649,Brandt Snedeker,0.31,33,105
2007,0,21209,Sergio Garcia,0.29,19,66
2006,0,27943,Matt Hansen,1.06,70,66
2006,0,7013,Wes Short Jr.,0.95,89,94
2006,0,28780,Nicholas Thompson,0.95,88,93
2006,0,1226,Fred Couples,0.92,46,50
2006,0,27141,J.B. Holmes,0.92,71,77
2006,0,12662,Thomas Levet,0.86,44,51
2006,0,23673,Michael Connell,0.85,41,48
2006,0,23307,Roger Tambellini,0.84,51,61
2006,0,1161,Mark Calcavecchia,0.83,77,93
2006,0,12823,Carlos Franco,0.81,70,86
2006,0,20574,Mathew Goggin,0.8,56,70
2006,0,1249,John Daly,0.78,38,49
2006,0,23409,James Driscoll,0.78,62,80
2006,0,22892,Jason Gore,0.77,65,84
2006,0,8537,J.P. Hayes,0.76,42,55
2006,0,2106,Chris Smith,0.76,51,67
2006,0,1553,John Huston,0.75,54,72
2006,0,24502,Adam Scott,0.74,50,68
2006,0,11011,Mike Sposa,0.74,48,65
2006,0,24358,Robert Garrigus,0.72,60,83
2006,0,20094,Jonathan Kaye,0.72,66,92
2006,0,21209,Sergio Garcia,0.71,39,55
2006,0,24781,Hunter Mahan,0.71,70,98
2006,0,21959,Ted Purdy,0.71,72,101
2006,0,1577,Lee Janzen,0.7,55,79
2006,0,24912,Will MacKenzie,0.7,62,88
2006,0,20812,Tjaart van der Walt,0.7,40,57
2006,0,1313,Steve Elkington,0.69,35,51
2006,0,24140,Sean O'Hair,0.69,68,98
2006,0,1945,Kenny Perry,0.69,50,72
2006,0,8375,Paul Stankowski,0.69,48,70
2006,0,21753,Brian Davis,0.68,61,90
2006,0,1685,J.L. Lewis,0.68,39,57
2006,0,7867,Woody Austin,0.67,72,107
2006,0,20099,Doug Barron,0.67,49,73
2006,0,2101,Joey Sindelar,0.67,60,90
2006,0,2110,Jerry Smith,0.67,62,92
2006,0,27095,Nick Watney,0.67,64,95
2006,0,25936,Alex Aragon,0.66,40,61
2006,0,23614,Rich Beem,0.66,55,83
2006,0,23135,Tim Clark,0.66,52,79
2006,0,20105,Jeff Gove,0.66,57,87
2006,0,6575,Dudley Hart,0.66,55,83
2006,0,20691,Greg Owen,0.66,51,77
2006,0,24361,Pat Perez,0.66,33,50
2006,0,21961,Charles Howell III,0.65,60,93
2006,0,1677,Tom Lehman,0.65,39,60
2006,0,27770,Camilo Villegas,0.65,60,93
2006,0,12510,Chad Campbell,0.64,56,87
2006,0,1219,John Cook,0.64,43,67
2006,0,11123,Chris Couch,0.64,48,75
2006,0,20634,Peter Lonard,0.64,49,76
2006,0,1388,Robert Gamez,0.63,59,94
2006,0,1599,Steve Jones,0.63,52,82
2006,0,23788,D.J. Trahan,0.63,57,90
2006,0,23623,Bo Van Pelt,0.63,64,102
2006,0,7223,Brian Bateman,0.62,40,65
2006,0,21646,David Branshaw,0.62,61,98
2006,0,19881,Robert Damron,0.62,56,91
2006,0,12782,Tim Herron,0.62,50,81
2006,0,20608,David Howell,0.62,28,45
2006,0,1941,Tom Pernice Jr.,0.62,64,104
2006,0,25345,Carl Pettersson,0.62,58,93
2006,0,8123,Jeff Brehaut,0.61,59,96
2006,0,26360,Bubba Dickerson,0.61,59,96
2006,0,6621,Joe Durant,0.61,62,101
2006,0,6643,Paul Goydos,0.61,44,72
2006,0,8385,Omar Uresti,0.61,36,59
2006,0,25804,Bubba Watson,0.61,48,79
2006,0,20498,Briny Baird,0.6,46,77
2006,0,20378,Mathias Grönberg,0.6,53,89
2006,0,10733,Kent Jones,0.6,61,101
2006,0,27120,Troy Matteson,0.6,61,101
2006,0,8793,Tiger Woods,0.6,31,52
2006,0,1024,Billy Andrade,0.59,44,74
2006,0,22946,Henrik Bjornstad,0.59,56,95
2006,0,24925,Jonathan Byrd,0.59,39,66
2006,0,21470,Daisuke Maruyama,0.59,47,79
2006,0,1761,Len Mattiace,0.59,35,59
2006,0,23349,Charles Warren,0.59,53,90
2006,0,24507,Jason Bohn,0.58,60,104
2006,0,9011,David Duval,0.58,40,69
2006,0,23718,Nathan Green,0.58,60,104
2006,0,1473,Todd Hamilton,0.58,42,72
2006,0,25842,Jon Mills,0.58,38,66
2006,0,20645,John Senden,0.58,54,93
2006,0,10423,Mike Weir,0.58,49,85
2006,0,25935,John Engler Jr.,0.57,38,67
2006,0,21660,Jason Schultz,0.57,43,75
2006,0,2206,David Toms,0.57,39,69
2006,0,2214,Kirk Triplett,0.57,32,56
2006,0,8835,Kris Cox,0.56,45,81
2006,0,20766,Padraig Harrington,0.56,28,50
2006,0,1666,Bernhard Langer,0.56,40,72
2006,0,20628,Arron Oberholser,0.56,44,79
2006,0,1948,Tim Petrovic,0.56,51,91
2006,0,23497,Tag Ridings,0.56,56,100
2006,0,19824,Craig Barlow,0.55,40,73
2006,0,6350,Bob May,0.55,34,62
2006,0,1766,Billy Mayfair,0.55,52,94
2006,0,23621,Rory Sabbatini,0.55,46,83
2006,0,23322,Brett Wetterich,0.55,45,82
2006,0,1035,Tommy Armour III,0.54,35,65
2006,0,20472,Alex Cejka,0.54,49,91
2006,0,1381,Fred Funk,0.54,57,105
2006,0,8075,Jerry Kelly,0.54,54,100
2006,0,20631,David McKenzie,0.54,43,80
2006,0,25240,D.A. Points,0.54,43,80
2006,0,6567,Vijay Singh,0.54,54,100
2006,0,6595,Kevin Sutherland,0.54,52,96
2006,0,6004,Stephen Ames,0.53,33,62
2006,0,1139,Olin Browne,0.53,55,104
2006,0,22621,Ben Curtis,0.53,46,86
2006,0,6251,Chris DiMarco,0.53,41,78
2006,0,23616,Ryan Hietala,0.53,31,59
2006,0,1706,Davis Love III,0.53,40,76
2006,0,28475,Jeff Overton,0.53,49,93
2006,0,1142,Bart Bryant,0.52,45,86
2006,0,20593,Greg Chalmers,0.52,35,67
2006,0,24357,K.J. Choi,0.52,48,92
2006,0,6573,Brandt Jobe,0.52,46,88
2006,0,7749,Brett Quigley,0.52,55,105
2006,0,20548,Hidemichi Tanaka,0.52,38,73
2006,0,23325,Vaughn Taylor,0.52,46,88
2006,0,10565,Ian Leggatt,0.51,39,76
2006,0,1724,Jeff Maggert,0.51,41,81
2006,0,23320,Ryan Palmer,0.51,50,99
2006,0,1928,Corey Pavin,0.51,36,70
2006,0,21878,Mark Wilson,0.51,39,76
2006,0,10505,Shane Bertsch,0.5,51,102
2006,0,25900,Lucas Glover,0.5,51,101
2006,0,12716,Charley Hoffman,0.5,49,98
2006,0,12680,Shigeki Maruyama,0.5,46,92
2006,0,1887,Mark O'Meara,0.5,25,50
2006,0,22046,Geoff Ogilvy,0.5,35,70
2006,0,22548,Patrick Sheehan,0.5,50,100
2006,0,2246,Duffy Waldorf,0.5,46,92
2006,0,10885,Robert Allenby,0.49,38,77
2006,0,21407,Arjun Atwal,0.49,47,95
2006,0,24980,Scott Gutschewski,0.49,25,51
2006,0,23353,J.J. Henry,0.49,46,93
2006,0,11032,Frank Lickliter II,0.49,48,97
2006,0,20127,Chris Riley,0.49,40,82
2006,0,22913,John Rollins,0.49,45,91
2006,0,19913,Ron Whittaker,0.49,39,79
2006,0,12760,Danny Ellis,0.48,31,64
2006,0,22378,Trevor Immelman,0.48,41,86
2006,0,12602,Dean Wilson,0.48,53,111
2006,0,7457,Steve Flesch,0.47,54,115
2006,0,1707,Steve Lowery,0.47,46,97
2006,0,2104,Jeff Sluman,0.47,47,101
2006,0,2223,Bob Tway,0.47,37,78
2006,0,23983,Luke Donald,0.46,29,63
2006,0,1320,Bob Estes,0.46,39,85
2006,0,21805,Harrison Frazar,0.46,42,91
2006,0,12645,Brent Geiberger,0.46,45,97
2006,0,21731,Freddie Jacobson,0.46,26,56
2006,0,22405,Justin Rose,0.46,44,95
2006,0,22293,Heath Slocum,0.46,43,93
2006,0,20098,Stuart Appleby,0.44,34,78
2006,0,1619,Skip Kendall,0.44,32,72
2006,0,6012,Greg Kraft,0.44,33,75
2006,0,24138,Ian Poulter,0.44,23,52
2006,0,2239,Scott Verplank,0.44,38,86
2006,0,1132,Mark Brooks,0.43,38,89
2006,0,20229,Stewart Cink,0.43,38,88
2006,0,20157,Retief Goosen,0.43,26,60
2006,0,24924,Bill Haas,0.43,41,96
2006,0,1823,Larry Mize,0.43,22,51
2006,0,21949,Joe Ogilvie,0.43,39,91
2006,0,6373,José María Olazábal,0.43,25,58
2006,0,21350,Ryuji Imada,0.42,43,102
2006,0,10860,Justin Leonard,0.42,33,79
2006,0,1810,Phil Mickelson,0.42,29,69
2006,0,20572,Rod Pampling,0.42,35,84
2006,0,6515,Shaun Micheel,0.41,38,93
2006,0,24024,Zach Johnson,0.4,35,88
2006,0,26596,Ryan Moore,0.4,26,65
2006,0,25632,Jimmy Walker,0.4,23,58
2006,0,1042,Paul Azinger,0.39,34,87
2006,0,6034,Marco Dawson,0.39,34,87
2006,0,20382,Stephen Leaney,0.39,33,84
2006,0,23048,Eric Axley,0.38,34,89
2006,0,23541,Ben Crane,0.38,30,80
2006,0,6522,Ernie Els,0.38,24,64
2006,0,20121,Todd Fischer,0.38,38,99
2006,0,6197,Michael Allen,0.37,31,84
2006,0,1329,Brad Faxon,0.37,29,78
2006,0,20850,Daniel Chopra,0.34,36,107
2006,0,26420,Richard Johnson,0.34,32,94
2006,0,12755,Vance Veazey,0.34,20,59
2006,0,10809,Jim Furyk,0.33,29,88
2006,0,22371,Aaron Baddeley,0.28,21,76
2006,0,6527,Steve Stricker,0.26,16,62
2006,0,12660,Jesper Parnevik,0.25,21,84
2006,0,19846,Brian Gay,0.24,26,107
2005,0,12662,Thomas Levet,1.04,55,53
2005,0,23063,Scott Hend,1.03,75,73
2005,0,26287,Roland Thatcher,0.9,66,73
2005,0,21633,Steve Allan,0.89,87,98
2005,0,20378,Mathias Grönberg,0.88,51,58
2005,0,21209,Sergio Garcia,0.87,59,68
2005,0,24290,D.J. Brigman,0.86,62,72
2005,0,6621,Joe Durant,0.86,70,81
2005,0,26758,David Hearn,0.85,58,68
2005,0,28088,Matt Davidson,0.81,43,53
2005,0,21753,Brian Davis,0.8,60,75
2005,0,23322,Brett Wetterich,0.8,59,74
2005,0,24912,Will MacKenzie,0.79,58,73
2005,0,1945,Kenny Perry,0.78,62,80
2005,0,20396,Lee Westwood,0.75,36,48
2005,0,23540,Jason Allred,0.73,53,73
2005,0,10962,Bradley Hughes,0.73,38,52
2005,0,10885,Robert Allenby,0.71,63,89
2005,0,23614,Rich Beem,0.71,44,62
2005,0,1249,John Daly,0.71,54,76
2005,0,23725,Brendan Jones,0.71,56,79
2005,0,2106,Chris Smith,0.71,66,93
2005,0,20472,Alex Cejka,0.7,57,81
2005,0,1797,Rocco Mediate,0.7,51,73
2005,0,24140,Sean O'Hair,0.7,69,99
2005,0,23788,D.J. Trahan,0.7,54,77
2005,0,19972,José Coceres,0.69,37,54
2005,0,7457,Steve Flesch,0.69,59,85
2005,0,21959,Ted Purdy,0.69,84,122
2005,0,20127,Chris Riley,0.69,44,64
2005,0,1226,Fred Couples,0.68,46,68
2005,0,23349,Charles Warren,0.68,59,87
2005,0,24925,Jonathan Byrd,0.67,66,99
2005,0,1127,Danny Briggs,0.66,45,68
2005,0,12823,Carlos Franco,0.66,50,76
2005,0,1666,Bernhard Langer,0.66,44,67
2005,0,1677,Tom Lehman,0.66,44,67
2005,0,24361,Pat Perez,0.66,59,89
2005,0,10912,Craig Perks,0.66,43,65
2005,0,1161,Mark Calcavecchia,0.64,58,90
2005,0,1361,Dan Forsman,0.64,32,50
