YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,# SAVES,# BUNKERS,TOTAL O/U PAR
2009,0,7457,Steve Flesch,54.55,78,143,52.0
2009,0,10809,Jim Furyk,54.55,66,121,37.0
2009,0,6527,Steve Stricker,54.23,77,142,50.0
2009,0,24024,Zach Johnson,54.14,72,133,45.0
2009,0,20645,John Senden,53.85,91,169,53.0
2009,0,12602,Dean Wilson,53.77,57,106,40.0
2009,0,22295,Darron Stiles,53.73,36,67,23.0
2009,0,29718,Anthony Kim,53.38,71,133,45.0
2009,0,24663,Y.E. Yang,53.28,73,137,38.0
2009,0,20472,Alex Cejka,53.27,57,107,38.0
2009,0,1948,Tim Petrovic,53.18,92,173,49.0
2009,0,24357,K.J. Choi,53.13,51,96,34.0
2009,0,1132,Mark Brooks,53.09,43,81,35.0
2009,0,1928,Corey Pavin,53.06,52,98,42.0
2009,0,10860,Justin Leonard,53.02,79,149,50.0
2009,0,1577,Lee Janzen,52.94,63,119,52.0
2009,0,24449,Parker McLachlin,52.94,72,136,50.0
2009,0,7867,Woody Austin,52.9,73,138,44.0
2009,0,30925,Dustin Johnson,52.89,64,121,31.0
2009,0,21209,Sergio Garcia,52.88,55,104,31.0
2009,0,1945,Kenny Perry,52.76,67,127,34.0
2009,0,10585,Scott McCarron,52.53,83,158,67.0
2009,0,22913,John Rollins,52.38,88,168,46.0
2009,0,23325,Vaughn Taylor,52.38,77,147,46.0
2009,0,26300,Matt Jones,52.31,34,65,11.0
2009,0,12782,Tim Herron,52.29,80,153,47.0
2009,0,1706,Davis Love III,52.21,71,136,44.0
2009,0,25190,Jeff Quinney,52.1,62,119,49.0
2009,0,12510,Chad Campbell,52.07,63,121,37.0
2009,0,20848,Ángel Cabrera,51.92,54,104,44.0
2009,0,9011,David Duval,51.85,42,81,41.0
2009,0,31416,Derek Fathauer,51.85,56,108,37.0
2009,0,10425,Jay Williamson,51.85,42,81,30.0
2009,0,24140,Sean O'Hair,51.75,59,114,36.0
2009,0,2239,Scott Verplank,51.7,76,147,57.0
2009,0,23353,J.J. Henry,51.64,63,122,28.0
2009,0,21753,Brian Davis,51.55,83,161,64.0
2009,0,8931,Glen Day,51.46,53,103,35.0
2009,0,6004,Stephen Ames,51.33,58,113,29.0
2009,0,25345,Carl Pettersson,51.05,73,143,46.0
2009,0,26881,Jarrod Lyle,51.02,50,98,33.0
2009,0,1161,Mark Calcavecchia,50.96,53,104,38.0
2009,0,26420,Richard Johnson,50.72,70,138,58.0
2009,0,27649,Brandt Snedeker,50.72,70,138,55.0
2009,0,26679,Kevin Stadler,50.67,38,75,25.0
2009,0,28118,Peter Tomasulo,50.59,43,85,34.0
2009,0,1724,Jeff Maggert,50.41,62,123,45.0
2009,0,26476,Chez Reavie,50.39,65,129,52.0
2009,0,2206,David Toms,50.39,64,127,40.0
2009,0,22371,Aaron Baddeley,50.36,70,139,66.0
2009,0,23638,Brendon de Jonge,50.0,72,144,42.0
2009,0,23621,Rory Sabbatini,50.0,69,138,46.0
2009,0,28780,Nicholas Thompson,50.0,83,166,47.0
2009,0,27095,Nick Watney,49.67,76,153,51.0
2009,0,23320,Ryan Palmer,49.63,67,135,39.0
2009,0,24503,Jeff Klauk,49.38,80,162,63.0
2009,0,20850,Daniel Chopra,49.08,80,163,60.0
2009,0,23623,Bo Van Pelt,49.02,75,153,45.0
2009,0,27770,Camilo Villegas,48.84,63,129,42.0
2009,0,23548,Bill Lunde,48.8,61,125,45.0
2009,0,26851,Marc Leishman,48.59,69,142,46.0
2009,0,21961,Charles Howell III,48.32,72,149,55.0
2009,0,1329,Brad Faxon,48.28,70,145,67.0
2009,0,6522,Ernie Els,48.0,60,125,47.0
2009,0,22892,Jason Gore,48.0,48,100,30.0
2009,0,27466,Spencer Levin,47.87,45,94,29.0
2009,0,20593,Greg Chalmers,47.83,55,115,37.0
2009,0,1797,Rocco Mediate,47.37,54,114,42.0
2009,0,23349,Charles Warren,47.37,45,95,24.0
2009,0,23614,Rich Beem,47.31,44,93,34.0
2009,0,26596,Ryan Moore,47.26,69,146,64.0
2009,0,23048,Eric Axley,47.2,59,125,69.0
2009,0,6197,Michael Allen,47.17,50,106,33.0
2009,0,20098,Stuart Appleby,47.06,72,153,59.0
2009,0,22548,Patrick Sheehan,47.06,24,51,23.0
2009,0,26301,James Nitties,46.81,66,141,52.0
2009,0,24502,Adam Scott,46.74,43,92,33.0
2009,0,20229,Stewart Cink,46.72,57,122,58.0
2009,0,1473,Todd Hamilton,46.72,64,137,70.0
2009,0,1810,Phil Mickelson,46.61,55,118,45.0
2009,0,25919,Brian Vranesh,46.58,34,73,31.0
2009,0,21805,Harrison Frazar,46.56,61,131,39.0
2009,0,1320,Bob Estes,46.51,60,129,59.0
2009,0,12716,Charley Hoffman,46.47,79,170,56.0
2009,0,27963,Chris Stroud,46.4,58,125,52.0
2009,0,25818,Scott Piercy,46.38,64,138,51.0
2009,0,20574,Mathew Goggin,46.34,57,123,41.0
2009,0,1313,Steve Elkington,46.3,50,108,43.0
2009,0,24925,Jonathan Byrd,46.25,74,160,52.0
2009,0,27214,Kevin Streelman,46.15,66,143,61.0
2009,0,20691,Greg Owen,45.86,61,133,43.0
2009,0,25804,Bubba Watson,45.86,61,133,54.0
2009,0,20070,Matt Bettencourt,45.73,75,164,72.0
2009,0,6539,Rick Price,45.71,32,70,29.0
2009,0,28475,Jeff Overton,45.68,74,162,58.0
2009,0,7749,Brett Quigley,45.6,57,125,67.0
2009,0,26497,Casey Wittenberg,45.45,45,99,45.0
2009,0,25240,D.A. Points,45.22,71,157,52.0
2009,0,24361,Pat Perez,45.16,56,124,47.0
2009,0,8845,Scott Sterling,45.16,28,62,25.0
2009,0,28158,Steve Marino,45.06,73,162,55.0
2009,0,6567,Vijay Singh,44.92,53,118,40.0
2009,0,21959,Ted Purdy,44.76,64,143,57.0
2009,0,20634,Peter Lonard,44.63,54,121,54.0
2009,0,1707,Steve Lowery,44.44,76,171,71.0
2009,0,26951,Johnson Wagner,43.94,58,132,47.0
2009,0,6643,Paul Goydos,43.8,60,137,74.0
2009,0,23497,Tag Ridings,43.75,28,64,22.0
2009,0,30927,Brendon Todd,43.42,33,76,39.0
2009,0,22293,Heath Slocum,43.17,60,139,61.0
2009,0,27141,J.B. Holmes,42.86,60,140,73.0
2009,0,24846,Ricky Barnes,42.7,38,89,29.0
2009,0,27060,John Mallinger,42.54,57,134,68.0
2009,0,1766,Billy Mayfair,42.54,57,134,64.0
2009,0,25562,Andres Romero,42.42,42,99,44.0
2009,0,26289,Boo Weekley,42.0,42,100,37.0
2009,0,23788,D.J. Trahan,41.91,57,136,50.0
2009,0,24358,Robert Garrigus,41.59,47,113,35.0
2009,0,25686,Jason Dufner,41.09,53,129,57.0
2009,0,7223,Brian Bateman,40.74,33,81,35.0
2009,0,1677,Tom Lehman,40.74,33,81,42.0
2009,0,1142,Bart Bryant,40.63,39,96,53.0
2009,0,10733,Kent Jones,39.64,44,111,56.0
2009,0,27933,John Merrick,39.53,51,129,58.0
2009,0,30711,Colt Knost,39.51,32,81,45.0
2009,0,2214,Kirk Triplett,39.19,29,74,44.0
2009,0,28087,Kris Blanks,38.89,28,72,35.0
2009,0,27936,Martin Laird,38.89,49,126,49.0
2009,0,6621,Joe Durant,38.46,25,65,38.0
2009,0,26668,Marc Turnesa,38.41,53,138,78.0
2009,0,1035,Tommy Armour III,38.03,27,71,40.0
2009,0,24912,Will MacKenzie,37.5,42,112,45.0
2009,0,27120,Troy Matteson,37.4,49,131,61.0
2009,0,27683,Leif Olson,36.71,29,79,51.0
2009,0,6012,Greg Kraft,36.14,30,83,64.0
2009,0,24507,Jason Bohn,34.82,39,112,56.0
2009,0,1226,Fred Couples,33.33,28,84,44.0
2009,0,31323,Gary Woodland,31.67,19,60,31.0
2008,0,6575,Dudley Hart,63.71,79,124,28.0
2008,0,1928,Corey Pavin,63.11,65,103,37.0
2008,0,1810,Phil Mickelson,62.5,80,128,20.0
2008,0,10423,Mike Weir,62.09,95,153,39.0
2008,0,20850,Daniel Chopra,61.64,98,159,45.0
2008,0,21878,Mark Wilson,60.14,86,143,46.0
2008,0,20623,Gavin Coles,59.42,41,69,26.0
2008,0,7547,Craig Kanada,58.43,52,89,31.0
2008,0,20766,Padraig Harrington,58.06,54,93,23.0
2008,0,24138,Ian Poulter,58.06,54,93,29.0
2008,0,20663,Brenden Pappas,57.65,49,85,22.0
2008,0,25396,Kevin Na,57.54,103,179,53.0
2008,0,24502,Adam Scott,57.47,50,87,14.0
2008,0,22621,Ben Curtis,57.43,85,148,52.0
2008,0,20127,Chris Riley,57.35,39,68,19.0
2008,0,21350,Ryuji Imada,57.24,87,152,51.0
2008,0,21753,Brian Davis,57.23,95,166,50.0
2008,0,21959,Ted Purdy,57.14,48,84,14.0
2008,0,21731,Freddie Jacobson,57.04,81,142,45.0
2008,0,21209,Sergio Garcia,57.02,69,121,23.0
2008,0,20443,Jin Park,56.88,62,109,47.0
2008,0,19846,Brian Gay,56.71,93,164,69.0
2008,0,6034,Marco Dawson,56.57,56,99,49.0
2008,0,20098,Stuart Appleby,56.3,76,135,42.0
2008,0,8537,J.P. Hayes,56.3,67,119,49.0
2008,0,20498,Briny Baird,56.25,90,160,46.0
2008,0,23157,Richard Johnson,56.03,79,141,40.0
2008,0,10649,Tom Scherrer,56.0,28,50,18.0
2008,0,24361,Pat Perez,55.8,77,138,38.0
2008,0,2223,Bob Tway,55.56,45,81,24.0
2008,0,25720,Chad Collins,55.34,57,103,37.0
2008,0,21949,Joe Ogilvie,55.28,89,161,46.0
2008,0,10860,Justin Leonard,55.17,80,145,49.0
2008,0,8931,Glen Day,54.95,50,91,28.0
2008,0,27770,Camilo Villegas,54.61,77,141,36.0
2008,0,1766,Billy Mayfair,54.6,95,174,56.0
2008,0,6595,Kevin Sutherland,54.6,89,163,33.0
2008,0,23135,Tim Clark,54.55,90,165,56.0
2008,0,23614,Rich Beem,54.49,85,156,43.0
2008,0,6522,Ernie Els,54.37,56,103,23.0
2008,0,12823,Carlos Franco,54.21,58,107,29.0
2008,0,20105,Jeff Gove,54.17,26,48,18.0
2008,0,22046,Geoff Ogilvy,54.17,65,120,52.0
2008,0,24449,Parker McLachlin,54.05,80,148,51.0
2008,0,23325,Vaughn Taylor,54.04,87,161,63.0
2008,0,22293,Heath Slocum,53.95,82,152,60.0
2008,0,23540,Jason Allred,53.85,49,91,31.0
2008,0,23797,Brett Rumford,53.85,56,104,37.0
2008,0,1677,Tom Lehman,53.66,44,82,29.0
2008,0,30750,Tommy Gainey,53.57,45,84,26.0
2008,0,1388,Robert Gamez,53.47,54,101,30.0
2008,0,20572,Rod Pampling,53.46,85,159,52.0
2008,0,2239,Scott Verplank,53.44,70,131,53.0
2008,0,20574,Mathew Goggin,53.33,80,150,47.0
2008,0,23718,Nathan Green,53.26,98,184,68.0
2008,0,1797,Rocco Mediate,53.25,82,154,64.0
2008,0,8385,Omar Uresti,53.15,59,111,39.0
2008,0,25345,Carl Pettersson,53.13,102,192,60.0
2008,0,23541,Ben Crane,52.94,72,136,42.0
2008,0,10875,Todd Demsey,52.9,73,138,43.0
2008,0,6090,Jim McGovern,52.88,55,104,37.0
2008,0,21961,Charles Howell III,52.8,85,161,50.0
2008,0,23108,Matt Kuchar,52.76,67,127,55.0
2008,0,23623,Bo Van Pelt,52.67,79,150,53.0
2008,0,7457,Steve Flesch,52.63,70,133,48.0
2008,0,20160,Charlie Wi,52.52,73,139,37.0
2008,0,12652,Cameron Beckman,52.46,64,122,53.0
2008,0,27214,Kevin Streelman,52.35,89,170,56.0
2008,0,6527,Steve Stricker,52.34,56,107,37.0
2008,0,25349,Tim Wilkinson,52.29,80,153,58.0
2008,0,11032,Frank Lickliter II,52.05,89,171,72.0
2008,0,22371,Aaron Baddeley,52.0,65,125,36.0
2008,0,1553,John Huston,52.0,39,75,22.0
2008,0,22348,Nick O'Hern,51.69,61,118,50.0
2008,0,6197,Michael Allen,51.67,62,120,41.0
2008,0,26668,Marc Turnesa,51.64,63,122,49.0
2008,0,23125,Brad Elder,51.61,48,93,38.0
2008,0,26300,Matt Jones,51.59,81,157,57.0
2008,0,24490,George McNeill,51.33,77,150,49.0
2008,0,1948,Tim Petrovic,51.27,81,158,64.0
2008,0,26420,Richard Johnson,51.25,41,80,35.0
2008,0,24357,K.J. Choi,51.16,66,129,47.0
2008,0,21805,Harrison Frazar,51.16,44,86,27.0
2008,0,20229,Stewart Cink,51.13,68,133,41.0
2008,0,27060,John Mallinger,51.06,96,188,91.0
2008,0,12782,Tim Herron,51.02,75,147,48.0
2008,0,23778,Brad Adamonis,50.99,77,151,35.0
2008,0,20104,Ken Duke,50.96,106,208,80.0
2008,0,1724,Jeff Maggert,50.81,63,124,49.0
2008,0,6004,Stephen Ames,50.76,67,132,62.0
2008,0,27141,J.B. Holmes,50.69,73,144,57.0
2008,0,10809,Jim Furyk,50.68,74,146,50.0
2008,0,24140,Sean O'Hair,50.64,79,156,63.0
2008,0,26289,Boo Weekley,50.39,65,129,40.0
2008,0,7749,Brett Quigley,50.36,69,137,44.0
2008,0,29718,Anthony Kim,50.35,72,143,43.0
2008,0,23497,Tag Ridings,50.34,73,145,38.0
2008,0,20382,Stephen Leaney,50.0,39,78,40.0
2008,0,1706,Davis Love III,50.0,64,128,42.0
2008,0,12680,Shigeki Maruyama,50.0,35,70,32.0
2008,0,27120,Troy Matteson,50.0,64,128,40.0
2008,0,1945,Kenny Perry,50.0,70,140,43.0
2008,0,24924,Bill Haas,49.71,86,173,48.0
2008,0,27649,Brandt Snedeker,49.67,76,153,64.0
2008,0,6643,Paul Goydos,49.66,72,145,70.0
2008,0,12826,Paul Claxton,49.44,44,89,45.0
2008,0,10505,Shane Bertsch,49.36,77,156,73.0
2008,0,1139,Olin Browne,49.04,51,104,54.0
2008,0,22806,Doug LaBelle II,48.94,46,94,38.0
2008,0,20645,John Senden,48.94,69,141,46.0
2008,0,1320,Bob Estes,48.89,66,135,50.0
2008,0,28780,Nicholas Thompson,48.78,100,205,73.0
2008,0,6251,Chris DiMarco,48.7,75,154,78.0
2008,0,20433,Mark Hensby,48.7,56,115,57.0
2008,0,8075,Jerry Kelly,48.68,74,152,69.0
2008,0,23621,Rory Sabbatini,48.6,52,107,40.0
2008,0,24925,Jonathan Byrd,48.41,76,157,68.0
2008,0,25190,Jeff Quinney,48.41,61,126,68.0
2008,0,1142,Bart Bryant,48.31,57,118,48.0
2008,0,26695,Michael Letzig,48.25,69,143,62.0
2008,0,23048,Eric Axley,48.24,82,170,73.0
2008,0,24663,Y.E. Yang,48.1,76,158,55.0
2008,0,12705,Cliff Kresge,48.0,60,125,60.0
2008,0,25842,Jon Mills,47.44,74,156,62.0
2008,0,20378,Mathias Grönberg,47.33,62,131,51.0
2008,0,22913,John Rollins,47.2,76,161,70.0
2008,0,12716,Charley Hoffman,47.17,75,159,57.0
2008,0,12660,Jesper Parnevik,47.17,75,159,77.0
2008,0,20157,Retief Goosen,47.12,49,104,48.0
2008,0,10733,Kent Jones,47.12,49,104,38.0
2008,0,10425,Jay Williamson,46.9,53,113,48.0
2008,0,1035,Tommy Armour III,46.88,45,96,43.0
2008,0,9011,David Duval,46.84,37,79,41.0
2008,0,25900,Lucas Glover,46.81,66,141,52.0
2008,0,27936,Martin Laird,46.72,64,137,42.0
2008,0,23409,James Driscoll,46.62,62,133,46.0
2008,0,10585,Scott McCarron,46.51,40,86,29.0
2008,0,10885,Robert Allenby,46.49,86,185,51.0
2008,0,25594,Travis Perkins,46.48,33,71,39.0
2008,0,1577,Lee Janzen,46.1,65,141,63.0
2008,0,1473,Todd Hamilton,46.01,75,163,85.0
2008,0,24781,Hunter Mahan,45.97,57,124,43.0
2008,0,21461,Kenneth Ferrie,45.95,51,111,43.0
2008,0,23320,Ryan Palmer,45.71,48,105,41.0
2008,0,1941,Tom Pernice Jr.,45.66,79,173,75.0
2008,0,28089,Jason Day,45.65,63,138,47.0
2008,0,1707,Steve Lowery,45.33,68,150,63.0
2008,0,24024,Zach Johnson,45.28,48,106,60.0
2008,0,28158,Steve Marino,45.25,81,179,71.0
2008,0,1024,Billy Andrade,45.22,52,115,57.0
2008,0,6567,Vijay Singh,45.11,60,133,46.0
2008,0,25562,Andres Romero,45.04,59,131,61.0
2008,0,8845,Scott Sterling,44.74,51,114,50.0
2008,0,27613,David Lutterus,44.55,45,101,46.0
2008,0,12309,Bob Sowards,44.33,43,97,39.0
2008,0,22582,Kyle Thompson,44.23,46,104,53.0
2008,0,1226,Fred Couples,44.12,45,102,34.0
2008,0,12602,Dean Wilson,44.03,70,159,83.0
2008,0,2002,John Riegger,44.0,33,75,26.0
2008,0,20634,Peter Lonard,43.8,60,137,58.0
2008,0,7867,Woody Austin,43.75,63,144,51.0
2008,0,26631,Cody Freeman,43.75,49,112,48.0
2008,0,26476,Chez Reavie,43.62,65,149,64.0
2008,0,26596,Ryan Moore,43.61,58,133,59.0
2008,0,26679,Kevin Stadler,43.61,58,133,51.0
2008,0,24912,Will MacKenzie,43.53,37,85,45.0
2008,0,2206,David Toms,43.48,50,115,47.0
2008,0,1313,Steve Elkington,43.44,53,122,60.0
2008,0,12510,Chad Campbell,43.41,56,129,58.0
2008,0,23353,J.J. Henry,43.33,65,150,59.0
2008,0,22892,Jason Gore,43.29,71,164,78.0
2008,0,27933,John Merrick,43.28,58,134,61.0
2008,0,22378,Trevor Immelman,42.99,46,107,55.0
2008,0,20472,Alex Cejka,42.86,48,112,45.0
2008,0,24358,Robert Garrigus,42.86,69,161,60.0
2008,0,26951,Johnson Wagner,42.76,62,145,64.0
2008,0,22548,Patrick Sheehan,42.62,78,183,91.0
2008,0,30925,Dustin Johnson,42.48,65,153,67.0
2008,0,23788,D.J. Trahan,42.48,65,153,55.0
2008,0,20848,Ángel Cabrera,42.22,38,90,47.0
2008,0,27095,Nick Watney,42.11,64,152,53.0
2008,0,26500,Alejandro Cañizares,42.03,29,69,30.0
2008,0,1161,Mark Calcavecchia,41.75,43,103,48.0
2008,0,25804,Bubba Watson,40.99,66,161,49.0
2008,0,27963,Chris Stroud,40.74,44,108,54.0
2008,0,25632,Jimmy Walker,40.71,46,113,48.0
2008,0,21633,Steve Allan,40.26,31,77,31.0
2008,0,19913,Ron Whittaker,40.0,24,60,33.0
2008,0,28475,Jeff Overton,39.73,58,146,56.0
2008,0,27561,Nick Flanagan,39.06,50,128,67.0
2008,0,25364,Paul Casey,38.81,26,67,38.0
2008,0,24227,Justin Bolli,38.46,45,117,60.0
2008,0,6012,Greg Kraft,37.89,36,95,67.0
2008,0,19803,Ryan Armour,37.78,51,135,78.0
2008,0,6573,Brandt Jobe,37.5,30,80,49.0
2008,0,23349,Charles Warren,37.41,52,139,67.0
2008,0,6621,Joe Durant,36.8,46,125,68.0
2007,0,23135,Tim Clark,68.1,79,116,22.0
2007,0,20127,Chris Riley,63.53,54,85,26.0
2007,0,10423,Mike Weir,60.29,82,136,29.0
2007,0,22405,Justin Rose,60.2,59,98,24.0
2007,0,19824,Craig Barlow,59.76,49,82,27.0
2007,0,24925,Jonathan Byrd,59.54,78,131,29.0
2007,0,25396,Kevin Na,59.24,93,157,37.0
2007,0,22913,John Rollins,59.17,100,169,41.0
2007,0,22046,Geoff Ogilvy,59.02,72,122,39.0
2007,0,24357,K.J. Choi,58.39,80,137,40.0
2007,0,20572,Rod Pampling,58.06,90,155,36.0
2007,0,19972,José Coceres,57.89,55,95,31.0
2007,0,23983,Luke Donald,57.72,71,123,37.0
2007,0,22371,Aaron Baddeley,57.49,96,167,49.0
2007,0,25273,Andrew Buckle,57.39,66,115,30.0
2007,0,20472,Alex Cejka,57.27,63,110,19.0
2007,0,1948,Tim Petrovic,56.99,106,186,58.0
2007,0,6034,Marco Dawson,56.88,62,109,27.0
2007,0,7457,Steve Flesch,56.64,81,143,42.0
2007,0,20160,Charlie Wi,56.64,81,143,32.0
2007,0,23108,Matt Kuchar,56.59,73,129,40.0
2007,0,22806,Doug LaBelle II,56.55,95,168,46.0
2007,0,20098,Stuart Appleby,56.3,76,135,38.0
2007,0,29718,Anthony Kim,56.16,82,146,35.0
2007,0,21961,Charles Howell III,56.15,73,130,38.0
2007,0,8931,Glen Day,56.1,69,123,45.0
2007,0,10213,Dicky Pride,55.77,58,104,32.0
2007,0,20850,Daniel Chopra,55.75,97,174,40.0
2007,0,1381,Fred Funk,55.67,54,97,46.0
2007,0,1577,Lee Janzen,55.65,69,124,37.0
2007,0,2214,Kirk Triplett,55.65,64,115,42.0
2007,0,20104,Ken Duke,55.56,95,171,52.0
2007,0,22212,Craig Lile,55.45,56,101,36.0
2007,0,10117,Bob Heintz,55.3,73,132,52.0
2007,0,19846,Brian Gay,55.29,94,170,60.0
2007,0,21350,Ryuji Imada,55.09,92,167,58.0
2007,0,20623,Gavin Coles,55.08,65,118,55.0
2007,0,20628,Arron Oberholser,55.05,60,109,33.0
2007,0,22892,Jason Gore,54.93,78,142,41.0
2007,0,21878,Mark Wilson,54.84,68,124,46.0
2007,0,21806,Paul Gow,54.81,57,104,37.0
2007,0,10860,Justin Leonard,54.47,67,123,49.0
2007,0,1941,Tom Pernice Jr.,54.4,99,182,71.0
2007,0,25686,Jason Dufner,54.3,82,151,42.0
2007,0,23800,Bryce Molder,53.93,48,89,37.0
2007,0,12705,Cliff Kresge,53.89,97,180,60.0
2007,0,23325,Vaughn Taylor,53.79,71,132,40.0
2007,0,20498,Briny Baird,53.74,79,147,31.0
2007,0,12680,Shigeki Maruyama,53.73,72,134,46.0
2007,0,23718,Nathan Green,53.5,107,200,69.0
2007,0,1677,Tom Lehman,53.49,46,86,26.0
2007,0,21753,Brian Davis,53.42,78,146,51.0
2007,0,6567,Vijay Singh,53.33,104,195,48.0
2007,0,27649,Brandt Snedeker,53.25,90,169,59.0
2007,0,2239,Scott Verplank,53.24,74,139,50.0
2007,0,21209,Sergio Garcia,53.06,52,98,26.0
2007,0,24138,Ian Poulter,53.03,70,132,40.0
2007,0,1766,Billy Mayfair,52.9,82,155,42.0
2007,0,7547,Craig Kanada,52.83,84,159,58.0
2007,0,25804,Bubba Watson,52.82,75,142,41.0
2007,0,23621,Rory Sabbatini,52.71,68,129,42.0
2007,0,6004,Stephen Ames,52.54,62,118,42.0
2007,0,28475,Jeff Overton,52.38,44,84,15.0
2007,0,22378,Trevor Immelman,52.17,48,92,34.0
2007,0,6522,Ernie Els,52.14,61,117,40.0
2007,0,24502,Adam Scott,52.03,64,123,41.0
2007,0,8793,Tiger Woods,52.0,52,100,27.0
2007,0,24140,Sean O'Hair,51.97,79,152,47.0
2007,0,26882,Michael Sim,51.92,27,52,16.0
2007,0,8375,Paul Stankowski,51.76,44,85,23.0
2007,0,21660,Jason Schultz,51.69,46,89,21.0
2007,0,1132,Mark Brooks,51.61,32,62,29.0
2007,0,6643,Paul Goydos,51.56,66,128,50.0
2007,0,8881,Tripp Isenhour,51.56,66,128,47.0
2007,0,1724,Jeff Maggert,51.43,54,105,43.0
2007,0,26360,Bubba Dickerson,51.28,40,78,27.0
2007,0,24361,Pat Perez,51.2,64,125,43.0
2007,0,23322,Brett Wetterich,51.2,64,125,32.0
2007,0,28158,Steve Marino,51.18,87,170,58.0
2007,0,24507,Jason Bohn,51.06,48,94,37.0
2007,0,21731,Freddie Jacobson,50.96,53,104,38.0
2007,0,10809,Jim Furyk,50.94,54,106,32.0
2007,0,1810,Phil Mickelson,50.91,56,110,30.0
2007,0,12602,Dean Wilson,50.83,61,120,44.0
2007,0,25345,Carl Pettersson,50.77,99,195,71.0
2007,0,10425,Jay Williamson,50.77,33,65,19.0
2007,0,1024,Billy Andrade,50.68,75,148,51.0
2007,0,7867,Woody Austin,50.65,78,154,59.0
2007,0,24457,Jaco Van Zyl,50.62,41,81,34.0
2007,0,6197,Michael Allen,50.0,53,106,41.0
2007,0,24924,Bill Haas,50.0,90,180,45.0
2007,0,12782,Tim Herron,50.0,68,136,49.0
2007,0,6373,José María Olazábal,50.0,51,102,52.0
2007,0,23320,Ryan Palmer,50.0,70,140,54.0
2007,0,2206,David Toms,50.0,52,104,39.0
2007,0,22293,Heath Slocum,49.66,72,145,47.0
2007,0,1928,Corey Pavin,49.58,59,119,58.0
2007,0,21528,Henrik Stenson,49.43,43,87,30.0
2007,0,24490,George McNeill,49.33,74,150,37.0
2007,0,27141,J.B. Holmes,49.02,50,102,24.0
2007,0,25190,Jeff Quinney,48.98,72,147,63.0
2007,0,23788,D.J. Trahan,48.97,71,145,42.0
2007,0,8537,J.P. Hayes,48.94,69,141,57.0
2007,0,24980,Scott Gutschewski,48.89,44,90,26.0
2007,0,1473,Todd Hamilton,48.8,81,166,93.0
2007,0,2104,Jeff Sluman,48.74,58,119,53.0
2007,0,1161,Mark Calcavecchia,48.73,77,158,66.0
2007,0,27060,John Mallinger,48.67,73,150,54.0
2007,0,23048,Eric Axley,48.63,89,183,89.0
2007,0,7363,Craig Bowden,48.62,53,109,52.0
2007,0,20433,Mark Hensby,48.45,78,161,66.0
2007,0,24781,Hunter Mahan,48.34,73,151,64.0
2007,0,21959,Ted Purdy,48.2,67,139,34.0
2007,0,25892,Steve Wheatcroft,48.15,52,108,34.0
2007,0,21633,Steve Allan,48.11,51,106,27.0
2007,0,20574,Mathew Goggin,48.05,74,154,54.0
2007,0,20859,Anders Hansen,48.05,37,77,37.0
2007,0,24024,Zach Johnson,47.97,59,123,65.0
2007,0,12652,Cameron Beckman,47.76,64,134,40.0
2007,0,20378,Mathias Grönberg,47.75,85,178,57.0
2007,0,23933,Michael Boyd,47.67,41,86,38.0
2007,0,25900,Lucas Glover,47.62,70,147,50.0
2007,0,6527,Steve Stricker,47.54,58,122,62.0
2007,0,27933,John Merrick,47.37,63,133,27.0
2007,0,1797,Rocco Mediate,47.31,44,93,36.0
2007,0,1313,Steve Elkington,47.2,59,125,47.0
2007,0,6595,Kevin Sutherland,47.06,64,136,50.0
2007,0,20634,Peter Lonard,47.01,55,117,45.0
2007,0,20766,Padraig Harrington,46.85,52,111,34.0
2007,0,27770,Camilo Villegas,46.81,66,141,48.0
2007,0,24290,D.J. Brigman,46.79,51,109,36.0
2007,0,12660,Jesper Parnevik,46.77,58,124,57.0
2007,0,20645,John Senden,46.76,65,139,52.0
2007,0,26596,Ryan Moore,46.75,72,154,56.0
2007,0,20229,Stewart Cink,46.67,70,150,57.0
2007,0,27120,Troy Matteson,46.67,56,120,47.0
2007,0,1249,John Daly,46.23,49,106,39.0
2007,0,1320,Bob Estes,46.15,72,156,74.0
2007,0,21949,Joe Ogilvie,45.96,74,161,62.0
2007,0,26881,Jarrod Lyle,45.95,51,111,45.0
2007,0,1157,Tom Byrum,45.71,32,70,38.0
2007,0,23613,Rich Barcelo,45.59,62,136,67.0
2007,0,10733,Kent Jones,45.45,65,143,52.0
2007,0,26420,Richard Johnson,45.14,65,144,71.0
2007,0,7223,Brian Bateman,44.71,38,85,43.0
2007,0,6251,Chris DiMarco,44.6,62,139,66.0
2007,0,23497,Tag Ridings,44.33,43,97,34.0
2007,0,23614,Rich Beem,44.3,66,149,77.0
2007,0,24449,Parker McLachlin,44.2,61,138,55.0
2007,0,1142,Bart Bryant,44.19,57,129,52.0
2007,0,24912,Will MacKenzie,44.1,71,161,65.0
2007,0,10885,Robert Allenby,44.0,55,125,47.0
2007,0,21805,Harrison Frazar,43.83,71,162,69.0
2007,0,23623,Bo Van Pelt,43.71,66,151,56.0
2007,0,8123,Jeff Brehaut,43.53,37,85,40.0
2007,0,1388,Robert Gamez,43.28,58,134,73.0
2007,0,27963,Chris Stroud,43.16,41,95,41.0
2007,0,29476,Kyle Reifers,43.1,50,116,47.0
2007,0,21646,David Branshaw,43.07,59,137,62.0
