YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
1999,0,1549,Mike Hulbert,61.66,1121,1818,-0.25
1999,0,6064,Jeff Gallagher,61.59,1020,1656,-0.21
1999,0,6012,Greg Kraft,61.58,1053,1710,-0.25
1999,0,1096,Phil Blackmar,61.55,986,1602,-0.25
1999,0,8375,Paul Stankowski,61.54,853,1386,-0.25
1999,0,2007,Larry Rinker,61.24,970,1584,-0.24
1999,0,2131,Mike Springer,61.17,958,1566,-0.23
1999,0,10585,Scott McCarron,61.11,968,1584,-0.32
1999,0,7749,Brett Quigley,61.11,660,1080,-0.24
1999,0,10569,Mike Brisky,61.04,846,1386,-0.23
1999,0,6613,Tommy Tolles,61.04,846,1386,-0.25
1999,0,1266,Clark Dennis,60.86,975,1602,-0.22
1999,0,1329,Brad Faxon,60.85,690,1134,-0.3
1999,0,1249,John Daly,60.76,689,1134,-0.26
1999,0,1385,Jim Gallagher Jr.,60.57,894,1476,-0.25
1999,0,1072,Chip Beck,60.44,805,1332,-0.23
1999,0,1705,Tim Loustalot,60.35,717,1188,-0.19
1999,0,2099,Scott Simpson,60.23,618,1026,-0.21
1999,0,23623,Bo Van Pelt,60.2,791,1314,-0.21
1999,0,19881,Robert Damron,60.19,1181,1962,-0.28
1999,0,10107,Deane Pappas,60.09,887,1476,-0.23
1999,0,20127,Chris Riley,60.05,908,1512,-0.27
1999,0,21959,Ted Purdy,59.38,684,1152,-0.21
1999,0,1920,Craig Parry,59.26,640,1080,-0.24
1999,0,6655,Geoffrey Sisk,59.0,839,1422,-0.21
1999,0,20124,Alan Bratton,58.87,763,1296,-0.21
1999,0,22292,David Seawell,58.71,539,918,-0.17
1999,0,2294,Willie Wood,58.64,760,1296,-0.2
1999,0,12663,Phil Tataurangi,58.37,746,1278,-0.26
1999,0,1604,Steve Jurgensen,57.17,566,990,-0.22
1999,0,2242,Lanny Wadkins,56.82,583,1026,-0.23
1998,0,2170,Hal Sutton,71.31,1335,1872,-0.26
1998,0,1677,Tom Lehman,71.07,985,1386,-0.23
1998,0,1361,Dan Forsman,70.71,980,1386,-0.26
1998,0,7457,Steve Flesch,70.54,1257,1782,-0.26
1998,0,9011,David Duval,70.53,1003,1422,-0.32
1998,0,1599,Steve Jones,70.1,959,1368,-0.26
1998,0,1161,Mark Calcavecchia,69.75,1155,1656,-0.26
1998,0,2214,Kirk Triplett,69.51,1026,1476,-0.24
1998,0,10962,Bradley Hughes,69.4,787,1134,-0.23
1998,0,2246,Duffy Waldorf,69.24,1022,1476,-0.24
1998,0,1771,Blaine McCallister,68.96,1291,1872,-0.24
1998,0,1823,Larry Mize,68.9,955,1386,-0.25
1998,0,1797,Rocco Mediate,68.77,1015,1476,-0.24
1998,0,8375,Paul Stankowski,68.69,952,1386,-0.26
1998,0,1553,John Huston,68.66,1100,1602,-0.31
1998,0,1219,John Cook,68.6,1136,1656,-0.22
1998,0,2101,Joey Sindelar,68.58,1185,1728,-0.23
1998,0,6567,Vijay Singh,68.48,1097,1602,-0.25
1998,0,7749,Brett Quigley,68.31,1082,1584,-0.24
1998,0,1468,Gary Hallberg,68.21,749,1098,-0.24
1998,0,1098,Jay Don Blake,68.16,957,1404,-0.23
1998,0,1042,Paul Azinger,68.06,833,1224,-0.28
1998,0,1577,Lee Janzen,67.95,954,1404,-0.29
1998,0,1723,Andrew Magee,67.93,1125,1656,-0.27
1998,0,2223,Bob Tway,67.86,1197,1764,-0.28
1998,0,6078,Esteban Toledo,67.74,1134,1674,-0.22
1998,0,1706,Davis Love III,67.7,853,1260,-0.33
1998,0,2245,Grant Waite,67.66,1157,1710,-0.21
1998,0,2239,Scott Verplank,67.65,1169,1728,-0.29
1998,0,8793,Tiger Woods,67.55,839,1242,-0.27
1998,0,10809,Jim Furyk,67.53,1179,1746,-0.29
1998,0,1527,Scott Hoch,67.52,1191,1764,-0.28
1998,0,1266,Clark Dennis,67.41,910,1350,-0.24
1998,0,6621,Joe Durant,67.39,934,1386,-0.24
1998,0,1203,Russ Cochran,67.36,1067,1584,-0.25
1998,0,2104,Jeff Sluman,67.35,1285,1908,-0.23
1998,0,7569,Mark Carnevale,67.32,1127,1674,-0.21
1998,0,1619,Skip Kendall,67.32,1236,1836,-0.28
1998,0,1226,Fred Couples,67.27,775,1152,-0.3
1998,0,6044,Scott Gump,67.24,1174,1746,-0.21
1998,0,19824,Craig Barlow,67.22,980,1458,-0.19
1998,0,1060,Dave Barr,67.22,726,1080,-0.18
1998,0,1334,Keith Fergus,67.19,641,954,-0.22
1998,0,1707,Steve Lowery,67.18,1040,1548,-0.25
1998,0,1510,Nolan Henke,67.17,1064,1584,-0.25
1998,0,1185,Brandel Chamblee,67.15,967,1440,-0.26
1998,0,20229,Stewart Cink,67.08,1123,1674,-0.3
1998,0,1705,Tim Loustalot,67.01,772,1152,-0.2
1998,0,6575,Dudley Hart,66.88,951,1422,-0.22
1998,0,2106,Chris Smith,66.85,1107,1656,-0.22
1998,0,1381,Fred Funk,66.81,1371,2052,-0.25
1998,0,1475,Donnie Hammond,66.73,1045,1566,-0.24
1998,0,1943,Chris Perry,66.67,1284,1926,-0.28
1998,0,1569,Peter Jacobsen,66.58,779,1170,-0.25
1998,0,6643,Paul Goydos,66.56,1198,1800,-0.25
1998,0,1945,Kenny Perry,66.53,982,1476,-0.27
1998,0,1320,Bob Estes,66.5,1197,1800,-0.27
1998,0,1035,Tommy Armour III,66.48,1041,1566,-0.26
1998,0,1388,Robert Gamez,66.43,825,1242,-0.22
1998,0,1766,Billy Mayfair,66.41,1028,1548,-0.25
1998,0,6251,Chris DiMarco,66.38,1147,1728,-0.24
1998,0,1157,Tom Byrum,66.36,1099,1656,-0.22
1998,0,1175,Jim Carter,66.35,1266,1908,-0.24
1998,0,1926,Steve Pate,66.27,1014,1530,-0.25
1998,0,2206,David Toms,66.27,1014,1530,-0.27
1998,0,7101,Dave Stockton Jr.,66.24,775,1170,-0.3
1998,0,10860,Justin Leonard,66.2,1144,1728,-0.25
1998,0,2008,Lee Rinker,66.19,1239,1872,-0.22
1998,0,12660,Jesper Parnevik,66.15,774,1170,-0.26
1998,0,11032,Frank Lickliter II,66.14,1262,1908,-0.26
1998,0,8545,Glen Hnatiuk,66.13,988,1494,-0.21
1998,0,6595,Kevin Sutherland,66.11,1190,1800,-0.25
1998,0,8553,Lee Porter,66.06,1082,1638,-0.22
1998,0,8931,Glen Day,66.05,1070,1620,-0.28
1998,0,1282,Trevor Dodds,66.03,1034,1566,-0.26
1998,0,1941,Tom Pernice Jr.,66.03,939,1422,-0.26
1998,0,12782,Tim Herron,66.02,1117,1692,-0.24
1998,0,1724,Jeff Maggert,65.98,962,1458,-0.27
1998,0,1685,J.L. Lewis,65.9,1115,1692,-0.24
1998,0,1063,Ben Bates,65.89,1186,1800,-0.25
1998,0,1306,David Edwards,65.86,901,1368,-0.19
1998,0,21584,Richie Coughlan,65.84,1114,1692,-0.22
1998,0,1376,Bob Friend,65.82,1007,1530,-0.22
1998,0,1533,P.H. Horgan III,65.77,1243,1890,-0.24
1998,0,6004,Stephen Ames,65.74,568,864,-0.25
1998,0,1191,Barry Cheesman,65.65,1099,1674,-0.26
1998,0,6581,David Sutherland,65.59,1098,1674,-0.23
1998,0,2241,Bobby Wadkins,65.56,1062,1620,-0.21
1998,0,1968,Nick Price,65.52,684,1044,-0.25
1998,0,2146,Payne Stewart,65.51,849,1296,-0.26
1998,0,20099,Doug Barron,65.48,1049,1602,-0.24
1998,0,2010,Loren Roberts,65.42,895,1368,-0.27
1998,0,2023,Clarence Rose,65.31,1152,1764,-0.23
1998,0,1633,Tom Kite,65.23,728,1116,-0.21
1998,0,1457,Jay Haas,65.19,927,1422,-0.25
1998,0,6527,Steve Stricker,65.17,915,1404,-0.3
1998,0,2002,John Riegger,65.13,973,1494,-0.23
1998,0,1996,Mike Reid,65.1,914,1404,-0.23
1998,0,1353,Bruce Fleisher,65.01,901,1386,-0.22
1998,0,1905,Joe Ozaki,64.99,620,954,-0.25
1998,0,2133,Craig Stadler,64.94,713,1098,-0.28
1998,0,6090,Jim McGovern,64.9,993,1530,-0.23
1998,0,12645,Brent Geiberger,64.67,1036,1602,-0.27
1998,0,6522,Ernie Els,64.65,512,792,-0.26
1998,0,19883,Joe Daley,64.62,791,1224,-0.18
1998,0,1323,Brad Fabel,64.61,1070,1656,-0.23
1998,0,1549,Mike Hulbert,64.61,1035,1602,-0.23
1998,0,2159,Curtis Strange,64.61,535,828,-0.24
1998,0,1116,Michael Bradley,64.6,814,1260,-0.24
1998,0,1139,Olin Browne,64.57,895,1386,-0.22
1998,0,6617,Brian Henninger,64.5,1103,1710,-0.27
1998,0,6332,Neal Lancaster,64.34,996,1548,-0.26
1998,0,21805,Harrison Frazar,64.33,938,1458,-0.28
1998,0,20094,Jonathan Kaye,64.29,729,1134,-0.23
1998,0,10585,Scott McCarron,64.26,960,1494,-0.27
1998,0,1748,Doug Martin,64.24,1272,1980,-0.23
1998,0,1068,Andy Bean,64.12,554,864,-0.16
1998,0,1408,Kelly Gibson,64.12,1235,1926,-0.26
1998,0,1810,Phil Mickelson,64.0,864,1350,-0.27
1998,0,6012,Greg Kraft,63.99,956,1494,-0.27
1998,0,2279,Mark Wiebe,63.99,910,1422,-0.22
1998,0,10733,Kent Jones,63.98,1002,1566,-0.21
1998,0,1960,Don Pooley,63.98,691,1080,-0.22
1998,0,1326,Nick Faldo,63.95,518,810,-0.18
1998,0,8537,J.P. Hayes,63.93,748,1170,-0.26
1998,0,8385,Omar Uresti,63.91,1254,1962,-0.25
1998,0,19881,Robert Damron,63.89,1012,1584,-0.27
1998,0,8993,Franklin Langham,63.89,1058,1656,-0.26
1998,0,1887,Mark O'Meara,63.8,735,1152,-0.28
1998,0,8075,Jerry Kelly,63.74,1067,1674,-0.24
1998,0,1717,Sandy Lyle,63.74,654,1026,-0.22
1998,0,1014,Fulton Allem,63.65,676,1062,-0.21
1998,0,2218,Ted Tryba,63.65,1203,1890,-0.27
1998,0,2321,Fuzzy Zoeller,63.64,779,1224,-0.25
1998,0,1133,Billy Ray Brown,63.63,733,1152,-0.18
1998,0,7707,Mike Small,63.5,743,1170,-0.21
1998,0,6064,Jeff Gallagher,63.48,1017,1602,-0.25
1998,0,2007,Larry Rinker,63.44,1062,1674,-0.25
1998,0,1385,Jim Gallagher Jr.,63.43,822,1296,-0.21
1998,0,1761,Len Mattiace,63.43,1176,1854,-0.27
1998,0,6315,Pete Jordan,63.42,1016,1602,-0.22
1998,0,1024,Billy Andrade,63.39,1084,1710,-0.28
1998,0,1891,David Ogrin,63.39,1141,1800,-0.26
1998,0,1920,Craig Parry,63.33,513,810,-0.24
1998,0,2131,Mike Springer,63.23,1195,1890,-0.27
1998,0,2294,Willie Wood,63.19,944,1494,-0.24
1998,0,7235,John Morse,63.09,670,1062,-0.18
1998,0,10207,Jimmy Johnston,63.03,658,1044,-0.22
1998,0,1261,Jay Delsing,62.89,849,1350,-0.28
1998,0,8339,Spike McRoy,62.84,984,1566,-0.23
1998,0,6132,Sonny Skinner,62.66,970,1548,-0.21
1998,0,6613,Tommy Tolles,62.62,913,1458,-0.28
1998,0,20098,Stuart Appleby,62.61,710,1134,-0.25
1998,0,1093,Ronnie Black,62.61,879,1404,-0.24
1998,0,7087,Hugh Royer III,62.6,924,1476,-0.21
1998,0,12755,Vance Veazey,62.6,755,1206,-0.23
1998,0,1607,Brian Kamm,62.54,788,1260,-0.23
1998,0,6791,Mark Wurtz,62.42,618,990,-0.23
1998,0,10195,Tim Conley,62.38,786,1260,-0.23
1998,0,10423,Mike Weir,62.27,863,1386,-0.24
1998,0,12663,Phil Tataurangi,62.24,885,1422,-0.23
1998,0,2267,D.A. Weibring,62.24,773,1242,-0.24
1998,0,1249,John Daly,62.22,840,1350,-0.3
1998,0,21593,Keith Nolan,62.14,604,972,-0.17
1998,0,7753,Kevin Wentworth,61.89,869,1404,-0.25
1998,0,1928,Corey Pavin,61.54,720,1170,-0.22
1998,0,1201,Lennie Clements,61.51,775,1260,-0.19
1998,0,1132,Mark Brooks,61.49,974,1584,-0.25
1998,0,1414,Bob Gilder,61.25,893,1458,-0.23
1998,0,2135,Mike Standly,61.18,947,1548,-0.22
1998,0,6056,Jim Estes,61.11,704,1152,-0.23
1998,0,10213,Dicky Pride,60.92,647,1062,-0.18
1998,0,1006,John Adams,60.75,678,1116,-0.22
1998,0,10569,Mike Brisky,60.66,950,1566,-0.23
1998,0,6214,Guy Boros,60.54,948,1566,-0.24
1998,0,2099,Scott Simpson,60.53,621,1026,-0.22
1998,0,1302,R.W. Eaks,60.42,870,1440,-0.29
1998,0,21631,Iain Steel,60.39,674,1116,-0.2
1998,0,1331,Rick Fehr,60.3,673,1116,-0.3
1998,0,1604,Steve Jurgensen,59.8,775,1296,-0.2
1998,0,20154,Guy Hill,59.7,763,1278,-0.2
1998,0,1096,Phil Blackmar,59.65,859,1440,-0.26
1998,0,1378,David Frost,59.64,730,1224,-0.24
1998,0,1329,Brad Faxon,59.26,832,1404,-0.27
1998,0,10457,Frank Nobilo,58.8,635,1080,-0.25
1998,0,21007,Gabriel Hjertstedt,58.26,755,1296,-0.22
1998,0,6270,Bobby Gage,57.8,541,936,-0.26
1998,0,1072,Chip Beck,55.47,619,1116,-0.23
1997,0,1677,Tom Lehman,72.71,890,1224,-0.26
1997,0,1219,John Cook,71.13,1242,1746,-0.24
1997,0,2170,Hal Sutton,70.95,1226,1728,-0.25
1997,0,8793,Tiger Woods,70.35,975,1386,-0.3
1997,0,1418,Bill Glasson,70.34,861,1224,-0.29
1997,0,2223,Bob Tway,70.09,1148,1638,-0.25
1997,0,2321,Fuzzy Zoeller,70.09,656,936,-0.21
1997,0,1161,Mark Calcavecchia,70.07,1173,1674,-0.28
1997,0,1706,Davis Love III,70.03,1084,1548,-0.27
1997,0,1797,Rocco Mediate,69.93,1007,1440,-0.22
1997,0,1876,Greg Norman,69.86,591,846,-0.27
1997,0,1569,Peter Jacobsen,69.67,1091,1566,-0.23
1997,0,1527,Scott Hoch,69.35,1086,1566,-0.26
1997,0,1203,Russ Cochran,69.2,1283,1854,-0.25
1997,0,1619,Skip Kendall,69.17,1270,1836,-0.25
1997,0,1313,Steve Elkington,68.98,745,1080,-0.23
1997,0,6621,Joe Durant,68.88,1215,1764,-0.25
1997,0,1226,Fred Couples,68.66,655,954,-0.27
1997,0,1143,Brad Bryant,68.59,963,1404,-0.23
1997,0,1975,Tom Purtzer,68.55,765,1116,-0.2
1997,0,1968,Nick Price,68.35,689,1008,-0.26
1997,0,2133,Craig Stadler,68.24,823,1206,-0.27
1997,0,2245,Grant Waite,68.19,1252,1836,-0.22
1997,0,9011,David Duval,68.09,1152,1692,-0.3
1997,0,1388,Robert Gamez,68.09,1005,1476,-0.24
1997,0,2023,Clarence Rose,68.06,1127,1656,-0.2
1997,0,2246,Duffy Waldorf,68.04,1090,1602,-0.25
1997,0,2214,Kirk Triplett,67.99,1077,1584,-0.25
1997,0,12645,Brent Geiberger,67.98,1138,1674,-0.26
1997,0,1457,Jay Haas,67.98,930,1368,-0.25
1997,0,1331,Rick Fehr,67.95,844,1242,-0.27
1997,0,1724,Jeff Maggert,67.92,1088,1602,-0.26
1997,0,2049,Gene Sauers,67.92,648,954,-0.23
1997,0,2256,Tom Watson,67.82,586,864,-0.25
1997,0,1334,Keith Fergus,67.72,707,1044,-0.25
1997,0,6044,Scott Gump,67.64,1315,1944,-0.21
1997,0,1943,Chris Perry,67.62,1278,1890,-0.25
1997,0,1771,Blaine McCallister,67.58,1034,1530,-0.2
1997,0,1707,Steve Lowery,67.56,1204,1782,-0.28
1997,0,1945,Kenny Perry,67.56,985,1458,-0.24
1997,0,1810,Phil Mickelson,67.52,875,1296,-0.28
1997,0,1996,Mike Reid,67.42,983,1458,-0.23
1997,0,1682,Wayne Levi,67.41,813,1206,-0.26
1997,0,2159,Curtis Strange,67.33,715,1062,-0.25
1997,0,1723,Andrew Magee,67.23,1186,1764,-0.28
1997,0,1408,Kelly Gibson,67.22,1464,2178,-0.24
1997,0,1748,Doug Martin,67.16,1233,1836,-0.25
1997,0,12660,Jesper Parnevik,67.0,796,1188,-0.29
1997,0,1633,Tom Kite,66.98,844,1260,-0.22
1997,0,1157,Tom Byrum,66.95,1181,1764,-0.27
1997,0,2101,Joey Sindelar,66.83,1227,1836,-0.23
1997,0,1361,Dan Forsman,66.8,1010,1512,-0.24
1997,0,10809,Jim Furyk,66.78,1130,1692,-0.29
1997,0,1920,Craig Parry,66.75,829,1242,-0.24
1997,0,1024,Billy Andrade,66.67,1140,1710,-0.27
1997,0,1320,Bob Estes,66.67,828,1242,-0.27
1997,0,10457,Frank Nobilo,66.67,720,1080,-0.23
1997,0,6595,Kevin Sutherland,66.67,1020,1530,-0.24
1997,0,2104,Jeff Sluman,66.61,1175,1764,-0.23
1997,0,1035,Tommy Armour III,66.55,1126,1692,-0.27
1997,0,1175,Jim Carter,66.55,1174,1764,-0.24
1997,0,12782,Tim Herron,66.45,1208,1818,-0.27
1997,0,1553,John Huston,66.44,897,1350,-0.25
1997,0,1887,Mark O'Meara,66.44,873,1314,-0.28
1997,0,1823,Larry Mize,66.43,825,1242,-0.2
1997,0,1577,Lee Janzen,66.38,1159,1746,-0.3
1997,0,10962,Bradley Hughes,66.24,930,1404,-0.23
1997,0,1599,Steve Jones,66.22,882,1332,-0.26
1997,0,1381,Fred Funk,66.18,1370,2070,-0.22
1997,0,6613,Tommy Tolles,66.14,1012,1530,-0.3
1997,0,1766,Billy Mayfair,66.11,1071,1620,-0.23
1997,0,6617,Brian Henninger,66.09,916,1386,-0.28
1997,0,7003,David Berganio Jr.,66.0,986,1494,-0.25
1997,0,20099,Doug Barron,65.91,1222,1854,-0.24
1997,0,1014,Fulton Allem,65.86,735,1116,-0.2
1997,0,1487,Jeff Hart,65.82,936,1422,-0.21
1997,0,1098,Jay Don Blake,65.75,1077,1638,-0.25
1997,0,6567,Vijay Singh,65.75,935,1422,-0.24
1997,0,1761,Len Mattiace,65.73,1266,1926,-0.25
1997,0,1549,Mike Hulbert,65.7,1159,1764,-0.24
1997,0,2099,Scott Simpson,65.69,946,1440,-0.24
1997,0,1006,John Adams,65.57,956,1458,-0.24
1997,0,1323,Brad Fabel,65.54,1109,1692,-0.24
1997,0,2146,Payne Stewart,65.53,979,1494,-0.26
1997,0,1960,Don Pooley,65.51,849,1296,-0.3
1997,0,1042,Paul Azinger,65.46,707,1080,-0.24
1997,0,1717,Sandy Lyle,65.39,718,1098,-0.21
1997,0,8375,Paul Stankowski,65.21,1162,1782,-0.28
1997,0,1185,Brandel Chamblee,65.12,926,1422,-0.26
1997,0,19881,Robert Damron,65.1,1125,1728,-0.24
1997,0,2010,Loren Roberts,65.07,937,1440,-0.28
1997,0,1326,Nick Faldo,65.06,527,810,-0.21
1997,0,1926,Steve Pate,65.06,972,1494,-0.25
1997,0,1353,Bruce Fleisher,64.94,713,1098,-0.25
1997,0,10585,Scott McCarron,64.84,922,1422,-0.28
1997,0,20229,Stewart Cink,64.81,1155,1782,-0.25
1997,0,6643,Paul Goydos,64.67,1164,1800,-0.26
1997,0,2218,Ted Tryba,64.67,1199,1854,-0.25
1997,0,6522,Ernie Els,64.66,675,1044,-0.27
1997,0,8385,Omar Uresti,64.63,1175,1818,-0.23
1997,0,1249,John Daly,64.56,581,900,-0.27
1997,0,6124,Patrick Burke,64.53,755,1170,-0.24
1997,0,7267,Allen Doyle,64.51,987,1530,-0.19
1997,0,2135,Mike Standly,64.47,998,1548,-0.26
1997,0,2279,Mark Wiebe,64.44,870,1350,-0.24
1997,0,2008,Lee Rinker,64.39,1101,1710,-0.22
1997,0,7101,Dave Stockton Jr.,64.2,1144,1782,-0.25
1997,0,1374,Robin Freeman,64.19,751,1170,-0.27
1997,0,7749,Brett Quigley,64.16,1282,1998,-0.25
1997,0,6036,Scott Dunlap,64.14,1039,1620,-0.2
1997,0,6575,Dudley Hart,64.14,889,1386,-0.23
1997,0,6315,Pete Jordan,64.14,1166,1818,-0.26
1997,0,7867,Woody Austin,64.11,1004,1566,-0.21
1997,0,6132,Sonny Skinner,64.08,819,1278,-0.2
1997,0,6332,Neal Lancaster,64.03,1164,1818,-0.24
1997,0,1510,Nolan Henke,64.02,945,1476,-0.27
1997,0,11032,Frank Lickliter II,63.99,979,1530,-0.25
1997,0,10569,Mike Brisky,63.94,1151,1800,-0.27
1997,0,1093,Ronnie Black,63.92,978,1530,-0.24
1997,0,2226,Tray Tyner,63.89,851,1332,-0.21
1997,0,1307,Joel Edwards,63.83,1057,1656,-0.22
1997,0,1533,P.H. Horgan III,63.8,1022,1602,-0.26
1997,0,10207,Jimmy Johnston,63.79,976,1530,-0.22
1997,0,1139,Olin Browne,63.7,1158,1818,-0.22
1997,0,6581,David Sutherland,63.69,940,1476,-0.25
1997,0,1385,Jim Gallagher Jr.,63.67,997,1566,-0.26
1997,0,8075,Jerry Kelly,63.64,1008,1584,-0.25
1997,0,20098,Stuart Appleby,63.59,847,1332,-0.25
1997,0,10505,Shane Bertsch,63.59,950,1494,-0.22
1997,0,1261,Jay Delsing,63.56,961,1512,-0.25
1997,0,7235,John Morse,63.47,1051,1656,-0.21
1997,0,1891,David Ogrin,63.37,1095,1728,-0.26
1997,0,1201,Lennie Clements,63.32,1003,1584,-0.24
1997,0,10860,Justin Leonard,63.29,1105,1746,-0.26
1997,0,1306,David Edwards,63.25,797,1260,-0.23
1997,0,1475,Donnie Hammond,63.24,774,1224,-0.25
1997,0,1116,Michael Bradley,63.23,956,1512,-0.26
1997,0,12826,Paul Claxton,63.22,751,1188,-0.21
1997,0,7363,Craig Bowden,63.13,625,990,-0.19
1997,0,5466,Jack O'Keefe,63.04,851,1350,-0.23
1997,0,1132,Mark Brooks,63.03,987,1566,-0.24
1997,0,7465,Hideki Kase,62.88,962,1530,-0.22
1997,0,1905,Joe Ozaki,62.82,735,1170,-0.25
1997,0,2206,David Toms,62.82,995,1584,-0.28
1997,0,2242,Lanny Wadkins,62.68,801,1278,-0.23
1997,0,2239,Scott Verplank,62.63,699,1116,-0.25
1997,0,1941,Tom Pernice Jr.,62.61,958,1530,-0.25
1997,0,1329,Brad Faxon,62.6,800,1278,-0.29
1997,0,10837,Kevin Burton,62.54,833,1332,-0.22
1997,0,1133,Billy Ray Brown,62.38,786,1260,-0.22
1997,0,8547,John Maginnes,62.38,1134,1818,-0.24
1997,0,1040,Emlyn Aubrey,62.35,808,1296,-0.22
1997,0,12387,Michael Christie,62.34,1066,1710,-0.3
1997,0,10963,Jimmy Green,62.33,920,1476,-0.24
1997,0,8537,J.P. Hayes,62.28,1065,1710,-0.26
1997,0,10213,Dicky Pride,62.28,852,1368,-0.18
1997,0,1444,Ken Green,62.26,594,954,-0.24
1997,0,1196,Brian Claar,62.24,661,1062,-0.28
1997,0,2292,Bob Wolcott,62.21,795,1278,-0.2
1997,0,6144,John Dowdall,62.2,683,1098,-0.19
1997,0,1096,Phil Blackmar,62.16,1007,1620,-0.29
1997,0,6012,Greg Kraft,62.07,1162,1872,-0.26
1997,0,12663,Phil Tataurangi,61.99,848,1368,-0.25
1997,0,2267,D.A. Weibring,61.92,691,1116,-0.24
1997,0,8265,Eric Johnson,61.91,925,1494,-0.25
1997,0,8339,Spike McRoy,61.85,757,1224,-0.24
1997,0,2166,Chip Sullivan,61.83,857,1386,-0.24
1997,0,8553,Lee Porter,61.66,899,1458,-0.18
1997,0,6090,Jim McGovern,61.55,986,1602,-0.25
1997,0,6214,Guy Boros,61.46,874,1422,-0.27
1997,0,1288,Ed Dougherty,61.45,719,1170,-0.21
1997,0,1378,David Frost,61.44,741,1206,-0.24
1997,0,2294,Willie Wood,61.43,951,1548,-0.24
1997,0,6527,Steve Stricker,61.31,607,990,-0.26
1997,0,2007,Larry Rinker,61.28,1081,1764,-0.24
1997,0,1928,Corey Pavin,61.21,650,1062,-0.22
1997,0,7087,Hugh Royer III,61.11,913,1494,-0.19
1997,0,6515,Shaun Micheel,61.01,582,954,-0.19
1997,0,6577,John Wilson,60.81,996,1638,-0.25
1997,0,8931,Glen Day,60.69,874,1440,-0.25
1997,0,2100,Tim Simpson,60.67,688,1134,-0.23
1997,0,10875,Todd Demsey,60.66,808,1332,-0.24
1997,0,6034,Marco Dawson,60.65,928,1530,-0.27
1997,0,21007,Gabriel Hjertstedt,60.65,786,1296,-0.24
1997,0,20158,Anthony Rodriguez,60.2,661,1098,-0.22
1997,0,1864,Larry Nelson,60.08,584,972,-0.21
1997,0,1011,Rafael Alarcon,59.49,846,1422,-0.26
1997,0,2115,Taylor Smith,58.98,860,1458,-0.26
1997,0,2131,Mike Springer,58.33,693,1188,-0.26
1997,0,7547,Craig Kanada,58.13,565,972,-0.24
1997,0,2095,Larry Silveira,58.1,617,1062,-0.26
1997,0,2225,Howard Twitty,57.99,501,864,-0.24
1997,0,1489,Steve Hart,57.41,713,1242,-0.19
1997,0,1346,Ed Fiori,54.78,493,900,-0.19
1997,0,1072,Chip Beck,54.38,695,1278,-0.2
1996,0,2321,Fuzzy Zoeller,72.11,649,900,-0.24
1996,0,1887,Mark O'Meara,71.78,982,1368,-0.3
1996,0,1226,Fred Couples,71.77,801,1116,-0.3
1996,0,1677,Tom Lehman,71.77,956,1332,-0.26
1996,0,12660,Jesper Parnevik,71.61,825,1152,-0.26
1996,0,2223,Bob Tway,70.73,993,1404,-0.25
1996,0,1143,Brad Bryant,70.58,1058,1499,-0.23
1996,0,1161,Mark Calcavecchia,70.43,1255,1782,-0.27
1996,0,1219,John Cook,70.1,1123,1602,-0.27
1996,0,1797,Rocco Mediate,70.0,819,1170,-0.23
1996,0,9011,David Duval,69.8,883,1265,-0.28
1996,0,1975,Tom Purtzer,69.68,1041,1494,-0.24
1996,0,1706,Davis Love III,69.66,978,1404,-0.29
1996,0,1810,Phil Mickelson,69.63,915,1314,-0.27
1996,0,1527,Scott Hoch,69.62,1203,1728,-0.26
1996,0,2256,Tom Watson,69.55,676,972,-0.26
1996,0,7867,Woody Austin,69.47,1438,2070,-0.24
1996,0,1313,Steve Elkington,69.44,775,1116,-0.25
1996,0,2170,Hal Sutton,69.26,1097,1584,-0.25
1996,0,1060,Dave Barr,69.16,722,1044,-0.17
1996,0,2241,Bobby Wadkins,69.03,1141,1653,-0.21
1996,0,2023,Clarence Rose,69.02,1056,1530,-0.24
1996,0,1457,Jay Haas,68.95,1055,1530,-0.27
1996,0,2101,Joey Sindelar,68.9,1079,1566,-0.23
1996,0,2245,Grant Waite,68.89,930,1350,-0.23
1996,0,1958,Dan Pohl,68.87,719,1044,-0.23
1996,0,1098,Jay Don Blake,68.74,1126,1638,-0.27
1996,0,2214,Kirk Triplett,68.72,903,1314,-0.27
1996,0,1201,Lennie Clements,68.67,1026,1494,-0.24
1996,0,2104,Jeff Sluman,68.59,1258,1834,-0.24
1996,0,1307,Joel Edwards,68.38,1157,1692,-0.23
1996,0,1945,Kenny Perry,68.38,997,1458,-0.26
1996,0,1014,Fulton Allem,68.31,664,972,-0.22
1996,0,1682,Wayne Levi,68.31,873,1278,-0.24
1996,0,2146,Payne Stewart,68.27,1020,1494,-0.29
1996,0,1156,Curt Byrum,68.25,688,1008,-0.22
1996,0,1334,Keith Fergus,68.25,1032,1512,-0.23
1996,0,1381,Fred Funk,68.21,1326,1944,-0.23
1996,0,1475,Donnie Hammond,68.21,749,1098,-0.23
1996,0,1837,Gil Morgan,68.21,749,1098,-0.3
1996,0,1569,Peter Jacobsen,68.2,740,1085,-0.22
1996,0,1943,Chris Perry,68.14,834,1224,-0.24
1996,0,6044,Scott Gump,68.1,1189,1746,-0.22
