YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST OF APPR SHOT,TOTAL HOLES
2020,185,8,26499,Rafa Cabrera Bello,170.5,4233982.0,690
2020,186,11,48081,Xander Schauffele,170.7,6686731.0,1088
2020,186,8,32139,Danny Willett,170.7,3465860.0,564
2020,188,8,34099,Harris English,170.8,7474814.0,1216
2020,189,6,25364,Paul Casey,171.0,4831062.0,785
2020,190,8,30911,Tommy Fleetwood,171.6,3063236.0,496
2020,191,10,28237,Rory McIlroy,171.8,5608138.0,907
2020,192,7,47993,Denny McCarthy,172.3,7157487.0,1154
2020,193,7,24502,Adam Scott,172.6,3336533.0,537
2019,1,0,35617,Martin Trainer,160.8,5156242.0,891
2019,2,0,30786,Brady Schnell,161.2,4043927.0,697
2019,3,0,33486,Roger Sloan,161.8,7274278.0,1249
2019,4,0,30946,Alex Prugh,161.9,5926961.0,1017
2019,5,0,39327,Ben Silverman,162.6,5816885.0,994
2019,6,0,34466,Peter Malnati,162.9,7988123.0,1362
2019,7,0,39975,Michael Kim,163.0,4711016.0,803
2019,8,0,39997,Corey Conners,163.1,7243564.0,1234
2019,9,0,19846,Brian Gay,163.2,7549634.0,1285
2019,10,0,46601,Trey Mullinax,163.9,6621839.0,1122
2019,10,0,27556,Ted Potter Jr.,163.9,6308014.0,1069
2019,10,0,27330,Josh Teater,163.9,5599661.0,949
2019,13,0,27141,J.B. Holmes,164.0,5055164.0,856
2019,14,0,24925,Jonathan Byrd,164.2,3806179.0,644
2019,14,0,32058,José de Jesús Rodríguez,164.2,5165395.0,874
2019,16,0,19803,Ryan Armour,164.3,7927449.0,1340
2019,16,0,34563,Chesson Hadley,164.3,6317297.0,1068
2019,16,0,47990,Kyle Jones,164.3,5732715.0,969
2019,16,0,47856,Seth Reeves,164.3,5579131.0,943
2019,16,0,23325,Vaughn Taylor,164.3,8627641.0,1459
2019,21,0,27095,Nick Watney,164.4,7272340.0,1229
2019,22,0,30191,Julián Etulain,164.5,5405990.0,913
2019,22,0,29223,Sam Saunders,164.5,7074754.0,1195
2019,24,0,24781,Hunter Mahan,164.6,4942250.0,834
2019,24,0,32333,Kevin Tway,164.6,7111796.0,1200
2019,26,0,35421,Brandon Harkins,164.7,7274526.0,1227
2019,26,0,29420,Billy Horschel,164.7,7321748.0,1235
2019,26,0,31560,Brian Stuard,164.7,8177219.0,1379
2019,29,0,45157,Cam Davis,164.8,6039221.0,1018
2019,30,0,34261,Scott Langley,164.9,6810924.0,1147
2019,30,0,28775,Nate Lashley,164.9,5840500.0,984
2019,30,0,40115,Adam Svensson,164.9,5835241.0,983
2019,33,0,29268,Bronson Burgoon,165.0,4960214.0,835
2019,33,0,52372,Cameron Champ,165.0,7217208.0,1215
2019,33,0,29484,Peter Uihlein,165.0,6166905.0,1038
2019,36,0,39954,Cody Gribble,165.1,6123658.0,1030
2019,36,0,35461,Beau Hossler,165.1,7181924.0,1208
2019,36,0,33410,Andrew Landry,165.1,6870969.0,1156
2019,36,0,36699,Patrick Rodgers,165.1,4759762.0,801
2019,40,0,31420,Anirban Lahiri,165.2,6227670.0,1047
2019,41,0,25686,Jason Dufner,165.3,6052621.0,1017
2019,41,0,32640,Troy Merritt,165.3,5939119.0,998
2019,43,0,20472,Alex Cejka,165.4,4252167.0,714
2019,43,0,45486,Joaquin Niemann,165.4,8509776.0,1429
2019,45,0,47347,Adam Schenk,165.6,8744399.0,1467
2019,46,0,29518,Brendan Steele,165.7,5434523.0,911
2019,47,0,49303,Anders Albertson,165.8,5575985.0,934
2019,47,0,6522,Ernie Els,165.8,3194038.0,535
2019,47,0,34256,Andrew Putnam,165.8,5973201.0,1001
2019,47,0,37340,Chase Wright,165.8,6086483.0,1020
2019,51,0,51766,Wyndham Clark,165.9,7726116.0,1294
2019,51,0,12716,Charley Hoffman,165.9,4975449.0,833
2019,51,0,33122,Russell Knox,165.9,6302180.0,1055
2019,51,0,25493,Nick Taylor,165.9,9188068.0,1538
2019,51,0,37189,Harold Varner III,165.9,7906056.0,1324
2019,56,0,35376,Roberto Díaz,166.0,5439069.0,910
2019,57,0,46523,Joey Garber,166.1,4591212.0,768
2019,57,0,25818,Scott Piercy,166.1,7469356.0,1249
2019,57,0,46501,Ollie Schniederjans,166.1,6495285.0,1086
2019,60,0,47504,Sam Burns,166.2,7244627.0,1211
2019,60,0,37380,Curtis Luck,166.2,4655840.0,778
2019,60,0,28252,Seamus Power,166.2,6556159.0,1096
2019,63,0,40009,Dominic Bozzelli,166.3,5225160.0,873
2019,63,0,27963,Chris Stroud,166.3,5561623.0,929
2019,63,0,34264,Hudson Swafford,166.3,5022607.0,839
2019,66,0,34076,Joel Dahmen,166.4,8116726.0,1355
2019,66,0,45609,Tyler Duncan,166.4,6944043.0,1159
2019,68,0,25572,Graeme McDowell,166.5,5357302.0,894
2019,68,0,33419,Cameron Tringale,166.5,5460491.0,911
2019,70,0,22371,Aaron Baddeley,166.6,4480947.0,747
2019,70,0,21731,Freddie Jacobson,166.6,4275007.0,713
2019,72,0,31557,Jim Herman,166.7,4074013.0,679
2019,72,0,35449,Adam Long,166.7,7255697.0,1209
2019,74,0,45526,Abraham Ancer,166.8,7635830.0,1272
2019,74,0,27895,Jonas Blixt,166.8,6875932.0,1145
2019,74,0,32200,Roberto Castro,166.8,6659669.0,1109
2019,74,0,36852,Jim Knous,166.8,4191371.0,698
2019,74,0,23108,Matt Kuchar,166.8,7084257.0,1180
2019,79,0,10809,Jim Furyk,166.9,6110655.0,1017
2019,79,0,28679,Fabián Gómez,166.9,5168624.0,860
2019,79,0,26758,David Hearn,166.9,3658924.0,609
2019,79,0,1810,Phil Mickelson,166.9,5310688.0,884
2019,79,0,27649,Brandt Snedeker,166.9,8616653.0,1434
2019,84,0,35506,Mackenzie Hughes,167.0,7105251.0,1182
2019,84,0,32791,K.H. Lee,167.0,6680909.0,1111
2019,84,0,27214,Kevin Streelman,167.0,7399311.0,1231
2019,87,0,49298,Kramer Hickok,167.1,6315540.0,1050
2019,87,0,21961,Charles Howell III,167.1,7861805.0,1307
2019,87,0,25632,Jimmy Walker,167.1,6155028.0,1023
2019,90,0,33399,Adam Hadwin,167.2,6608280.0,1098
2019,90,0,30925,Dustin Johnson,167.2,6000434.0,997
2019,92,0,46435,Austin Cook,167.3,5678687.0,943
2019,93,0,34306,John Chin,167.5,4064198.0,674
2019,93,0,39977,Max Homa,167.5,7441365.0,1234
2019,93,0,34431,Robert Streb,167.5,6464509.0,1072
2019,96,0,28259,Sangmoon Bae,167.6,4308221.0,714
2019,96,0,28089,Jason Day,167.6,5054652.0,838
2019,96,0,29535,Brice Garnett,167.6,7004155.0,1161
2019,96,0,37454,Whee Kim,167.6,5033363.0,834
2019,96,0,26329,Louis Oosthuizen,167.6,5157834.0,855
2019,96,0,34046,Jordan Spieth,167.6,7078855.0,1173
2019,96,0,30692,Scott Stallings,167.6,7338695.0,1216
2019,96,0,49960,Sepp Straka,167.6,6264429.0,1038
2019,104,0,23353,J.J. Henry,167.7,4431295.0,734
2019,105,0,32757,Patton Kizzire,167.8,5707516.0,945
2019,105,0,29926,Danny Lee,167.8,7720976.0,1278
2019,105,0,20572,Rod Pampling,167.8,4421720.0,732
2019,105,0,35891,Cameron Smith,167.8,5697124.0,943
2019,109,0,25198,Francesco Molinari,167.9,4521849.0,748
2019,109,0,33418,Shawn Stefani,167.9,6677863.0,1105
2019,111,0,35532,Tom Hoge,168.0,7748246.0,1281
2019,112,0,29478,Kevin Kisner,168.1,7679656.0,1269
2019,112,0,47128,Richy Werenski,168.1,7885483.0,1303
2019,114,0,29974,Branden Grace,168.2,4867007.0,804
2019,114,0,24024,Zach Johnson,168.2,5728095.0,946
2019,114,0,36689,Brooks Koepka,168.2,6229442.0,1029
2019,114,0,24138,Ian Poulter,168.2,4747756.0,784
2019,114,0,35732,Wes Roach,168.2,5287312.0,873
2019,119,0,34098,Russell Henley,168.3,6617920.0,1092
2019,119,0,27129,Luke List,168.3,5943665.0,981
2019,121,0,49766,Hank Lebioda,168.5,6295977.0,1038
2019,121,0,33667,Carlos Ortiz,168.5,7787170.0,1284
2019,121,0,49771,J.T. Poston,168.5,9509019.0,1568
2019,124,0,25900,Lucas Glover,168.6,8786942.0,1448
2019,124,0,25804,Bubba Watson,168.6,5402481.0,890
2019,126,0,34099,Harris English,168.7,8504557.0,1400
2019,126,0,46402,Talor Gooch,168.7,5191748.0,855
2019,126,0,23320,Ryan Palmer,168.7,5521891.0,909
2019,126,0,49964,Aaron Wise,168.7,5836833.0,961
2019,130,0,27644,Brian Harman,168.8,7666781.0,1262
2019,130,0,35879,Kelly Kraft,168.8,7062492.0,1162
2019,132,0,40098,Matt Fitzpatrick,168.9,4024912.0,662
2019,132,0,27974,Sung Kang,168.9,7577802.0,1246
2019,132,0,23621,Rory Sabbatini,168.9,8236793.0,1355
2019,135,0,35450,Patrick Cantlay,169.0,6193752.0,1018
2019,135,0,30110,Kyle Stanley,169.0,5980714.0,983
2019,135,0,27064,Jhonattan Vegas,169.0,6594475.0,1084
2019,138,0,29908,C.T. Pan,169.1,6537697.0,1074
2019,139,0,33141,Keegan Bradley,169.2,7286990.0,1196
2019,139,0,27936,Martin Laird,169.2,7942945.0,1304
2019,141,0,32816,Satoshi Kodaira,169.3,5521920.0,906
2019,142,0,29970,Dylan Frittelli,169.4,7450880.0,1222
2019,142,0,22405,Justin Rose,169.4,5255954.0,862
2019,144,0,27958,Ryan Blaum,169.5,7809967.0,1280
2019,144,0,26851,Marc Leishman,169.5,6198954.0,1016
2019,144,0,26476,Chez Reavie,169.5,7641181.0,1252
2019,147,0,34021,Bud Cauley,169.6,8070627.0,1322
2019,147,0,36799,Stephan Jaeger,169.6,6195451.0,1015
2019,147,0,30944,Jason Kokrak,169.6,8170735.0,1338
2019,147,0,39324,J.J. Spaun,169.6,6977289.0,1143
2019,151,0,39971,Sungjae Im,169.7,10899644.0,1784
2019,151,0,39546,Keith Mitchell,169.7,6640569.0,1087
2019,151,0,34360,Patrick Reed,169.7,7979077.0,1306
2019,151,0,33448,Justin Thomas,169.7,6092039.0,997
2019,155,0,24502,Adam Scott,169.9,4820712.0,788
2019,155,0,26951,Johnson Wagner,169.9,5155637.0,843
2019,157,0,29479,Scott Brown,170.0,7433844.0,1215
2019,158,0,47993,Denny McCarthy,170.1,7550619.0,1233
2019,158,0,48822,Sebastián Muñoz,170.1,7007071.0,1144
2019,160,0,24924,Bill Haas,170.3,6687869.0,1091
2019,160,0,34363,Tyrrell Hatton,170.3,4585162.0,748
2019,162,0,30978,Kiradech Aphibarnrat,170.4,4882393.0,796
2019,162,0,32102,Rickie Fowler,170.4,6853225.0,1117
2019,162,0,37275,Sam Ryder,170.4,6562515.0,1070
2019,165,0,27349,Alex Noren,170.5,4696719.0,765
2019,166,0,32150,Michael Thompson,170.6,7110596.0,1158
2019,167,0,37455,Si Woo Kim,170.7,6445012.0,1049
2019,167,0,32839,Hideki Matsuyama,170.7,8018570.0,1305
2019,167,0,46970,Jon Rahm,170.7,5812658.0,946
2019,170,0,47959,Bryson DeChambeau,170.8,7242389.0,1178
2019,171,0,26300,Matt Jones,170.9,7259033.0,1180
2019,172,0,28237,Rory McIlroy,171.0,6267080.0,1018
2019,172,0,25396,Kevin Na,171.0,4820178.0,783
2019,172,0,32139,Danny Willett,171.0,5474157.0,889
2019,175,0,25364,Paul Casey,171.1,6061522.0,984
2019,176,0,40026,Daniel Berger,171.3,6467441.0,1049
2019,176,0,26596,Ryan Moore,171.3,6920018.0,1122
2019,178,0,30911,Tommy Fleetwood,171.6,5472112.0,886
2019,179,0,21209,Sergio Garcia,171.8,4182116.0,676
2019,179,0,31646,Emiliano Grillo,171.8,6085520.0,984
2019,181,0,29725,Tony Finau,171.9,7130768.0,1152
2019,182,0,24361,Pat Perez,172.1,4527912.0,731
2019,183,0,31323,Gary Woodland,172.5,7170538.0,1155
2019,184,0,33948,Byeong Hun An,172.6,6742493.0,1085
2019,184,0,26499,Rafa Cabrera Bello,172.6,5305313.0,854
2019,186,0,29221,Webb Simpson,172.9,7656093.0,1230
2019,187,0,48081,Xander Schauffele,173.5,5878842.0,941
2019,188,0,21528,Henrik Stenson,178.2,4842938.0,755
2018,1,0,22056,Cameron Percy,159.4,4194295.0,731
2018,2,0,37338,Zecheng Dou,159.5,3693246.0,643
2018,3,0,29485,Brett Stegmaier,160.7,4837574.0,836
2018,4,0,37278,Nicholas Lindheim,160.9,6099818.0,1053
2018,5,0,46601,Trey Mullinax,161.4,6061610.0,1043
2018,5,0,31560,Brian Stuard,161.4,9134240.0,1572
2018,7,0,22582,Kyle Thompson,161.6,3735824.0,642
2018,8,0,30925,Dustin Johnson,161.8,6478267.0,1112
2018,9,0,12510,Chad Campbell,162.1,6973855.0,1195
2018,9,0,34466,Peter Malnati,162.1,7832911.0,1342
2018,11,0,28500,Martin Flores,162.3,7506441.0,1285
2018,12,0,47287,Ethan Tracy,162.4,5602342.0,958
2018,13,0,26758,David Hearn,162.5,5235011.0,895
2018,14,0,39997,Corey Conners,162.6,8267296.0,1412
2018,15,0,33410,Andrew Landry,162.9,7624309.0,1300
2018,16,0,19846,Brian Gay,163.0,9660983.0,1646
2018,16,0,35310,Lanto Griffin,163.0,6278606.0,1070
2018,16,0,36799,Stephan Jaeger,163.0,6595192.0,1124
2018,19,0,19803,Ryan Armour,163.1,10092846.0,1719
2018,19,0,35461,Beau Hossler,163.1,9426935.0,1606
2018,19,0,32150,Michael Thompson,163.1,5871182.0,1000
2018,19,0,28132,Tyrone Van Aswegen,163.1,8699930.0,1482
2018,23,0,23353,J.J. Henry,163.2,6638788.0,1130
2018,24,0,47125,Matt Atkins,163.3,4155410.0,707
2018,24,0,35421,Brandon Harkins,163.3,8882565.0,1511
2018,26,0,39328,Conrad Shindler,163.4,4623461.0,786
2018,26,0,25892,Steve Wheatcroft,163.4,4834648.0,822
2018,28,0,24024,Zach Johnson,163.5,7579822.0,1288
2018,29,0,28775,Nate Lashley,163.6,3663055.0,622
2018,29,0,23621,Rory Sabbatini,163.6,7869053.0,1336
2018,31,0,26300,Matt Jones,163.7,4925430.0,836
2018,32,0,29535,Brice Garnett,163.8,8534104.0,1447
2018,32,0,39546,Keith Mitchell,163.8,8729150.0,1480
2018,34,0,27942,Rob Oppenheim,163.9,5676372.0,962
2018,35,0,20229,Stewart Cink,164.0,7069073.0,1197
2018,35,0,29222,Billy Hurley III,164.0,6004267.0,1017
2018,35,0,32757,Patton Kizzire,164.0,8195405.0,1388
2018,35,0,50526,Tom Lovelady,164.0,7258102.0,1229
2018,35,0,35544,Andrew Yun,164.0,3576877.0,606
2018,40,0,35376,Roberto Díaz,164.1,5895360.0,998
2018,40,0,24781,Hunter Mahan,164.1,5381445.0,911
2018,40,0,27649,Brandt Snedeker,164.1,7773737.0,1316
2018,40,0,29484,Peter Uihlein,164.1,6834726.0,1157
2018,40,0,25804,Bubba Watson,164.1,7171827.0,1214
2018,45,0,34563,Chesson Hadley,164.2,9415006.0,1593
2018,46,0,28089,Jason Day,164.3,5185839.0,877
2018,46,0,25240,D.A. Points,164.3,5027109.0,850
2018,46,0,46970,Jon Rahm,164.3,5345553.0,904
2018,49,0,49771,J.T. Poston,164.4,6024138.0,1018
2018,50,0,34409,David Lingmerth,164.5,7222690.0,1220
2018,50,0,33418,Shawn Stefani,164.5,6320048.0,1067
2018,50,0,27095,Nick Watney,164.5,8421946.0,1422
2018,53,0,40058,Zac Blair,164.6,4893946.0,826
2018,53,0,35506,Mackenzie Hughes,164.6,7221212.0,1219
2018,55,0,20157,Retief Goosen,164.7,4238630.0,715
2018,55,0,30926,Chris Kirk,164.7,10178008.0,1717
2018,55,0,33419,Cameron Tringale,164.7,5383784.0,908
2018,58,0,35545,Blayne Barber,164.8,6332053.0,1067
2018,58,0,48084,Wesley Bryan,164.8,5368466.0,905
2018,58,0,25686,Jason Dufner,164.8,5488545.0,925
2018,61,0,29478,Kevin Kisner,164.9,6870020.0,1157
2018,62,0,10809,Jim Furyk,165.0,4900376.0,825
2018,62,0,33122,Russell Knox,165.0,7847450.0,1321
2018,62,0,32876,Martin Piller,165.0,7103727.0,1196
2018,62,0,36699,Patrick Rodgers,165.0,7746389.0,1304
2018,62,0,23325,Vaughn Taylor,165.0,7402893.0,1246
2018,62,0,26951,Johnson Wagner,165.0,5855897.0,986
2018,68,0,28679,Fabián Gómez,165.1,7504767.0,1263
2018,69,0,22371,Aaron Baddeley,165.2,7441969.0,1251
2018,69,0,24846,Ricky Barnes,165.2,4793270.0,806
2018,69,0,31202,William McGirt,165.2,7985124.0,1343
2018,69,0,39327,Ben Silverman,165.2,8005118.0,1346
2018,73,0,46501,Ollie Schniederjans,165.3,8180733.0,1375
2018,74,0,28237,Rory McIlroy,165.4,5401234.0,907
2018,74,0,26329,Louis Oosthuizen,165.4,4875384.0,819
2018,74,0,25818,Scott Piercy,165.4,7264160.0,1220
2018,74,0,25834,Daniel Summerhays,165.4,3966359.0,666
2018,78,0,20593,Greg Chalmers,165.5,4350006.0,730
2018,78,0,24924,Bill Haas,165.5,7036265.0,1181
2018,78,0,21961,Charles Howell III,165.5,8321272.0,1397
2018,78,0,29223,Sam Saunders,165.5,7089671.0,1190
2018,78,0,49964,Aaron Wise,165.5,8498345.0,1426
2018,83,0,23320,Ryan Palmer,165.6,6343621.0,1064
2018,83,0,34264,Hudson Swafford,165.6,5501754.0,923
2018,83,0,37189,Harold Varner III,165.6,7875607.0,1321
2018,83,0,47128,Richy Werenski,165.6,7879159.0,1322
2018,87,0,36689,Brooks Koepka,165.7,5719395.0,959
2018,87,0,34358,Jonathan Randolph,165.7,6363597.0,1067
2018,87,0,30692,Scott Stallings,165.7,8532682.0,1430
2018,90,0,33948,Byeong Hun An,165.8,7771180.0,1302
2018,90,0,27141,J.B. Holmes,165.8,7223569.0,1210
2018,90,0,37454,Whee Kim,165.8,7766769.0,1301
2018,93,0,34076,Joel Dahmen,165.9,7578126.0,1269
2018,93,0,33204,Shane Lowry,165.9,5429032.0,909
2018,95,0,34213,Grayson Murray,166.0,6207631.0,1039
2018,95,0,39324,J.J. Spaun,166.0,7583163.0,1269
2018,97,0,34021,Bud Cauley,166.1,4376093.0,732
2018,97,0,35532,Tom Hoge,166.1,8807873.0,1473
2018,97,0,27936,Martin Laird,166.1,6516465.0,1090
2018,97,0,27556,Ted Potter Jr.,166.1,8168126.0,1366
2018,97,0,47347,Adam Schenk,166.1,7055926.0,1180
2018,102,0,23108,Matt Kuchar,166.2,6951679.0,1162
2018,102,0,28252,Seamus Power,166.2,7018797.0,1173
2018,104,0,23541,Ben Crane,166.4,4900500.0,818
2018,104,0,24358,Robert Garrigus,166.4,7261829.0,1212
2018,104,0,27644,Brian Harman,166.4,7629628.0,1274
2018,104,0,35879,Kelly Kraft,166.4,7875035.0,1315
2018,104,0,25396,Kevin Na,166.4,7458776.0,1245
2018,104,0,25632,Jimmy Walker,166.4,7043728.0,1176
2018,110,0,29268,Bronson Burgoon,166.5,6108711.0,1019
2018,110,0,39975,Michael Kim,166.5,5761261.0,961
2018,112,0,27895,Jonas Blixt,166.6,5133919.0,856
2018,112,0,20472,Alex Cejka,166.6,6418543.0,1070
2018,112,0,24361,Pat Perez,166.6,5452221.0,909
2018,112,0,34046,Jordan Spieth,166.6,7059509.0,1177
2018,112,0,25493,Nick Taylor,166.6,7900304.0,1317
2018,117,0,26476,Chez Reavie,166.7,6432989.0,1072
2018,118,0,24925,Jonathan Byrd,166.9,5162376.0,859
2018,118,0,32816,Satoshi Kodaira,166.9,4307135.0,717
2018,118,0,37275,Sam Ryder,166.9,7509755.0,1250
2018,121,0,45526,Abraham Ancer,167.0,8887356.0,1478
2018,121,0,29479,Scott Brown,167.0,8661904.0,1441
2018,121,0,32366,Kevin Chappell,167.0,6650913.0,1106
2018,124,0,34363,Tyrrell Hatton,167.1,4512267.0,750
2018,124,0,29221,Webb Simpson,167.1,8692949.0,1445
2018,124,0,35891,Cameron Smith,167.1,6516771.0,1083
2018,127,0,37455,Si Woo Kim,167.2,8319433.0,1382
2018,127,0,20572,Rod Pampling,167.2,4804246.0,798
2018,127,0,34431,Robert Streb,167.2,6438882.0,1070
2018,130,0,27958,Ryan Blaum,167.3,7745771.0,1286
2018,130,0,30944,Jason Kokrak,167.3,9499106.0,1577
2018,130,0,24138,Ian Poulter,167.3,5371428.0,892
2018,130,0,32333,Kevin Tway,167.3,9660623.0,1604
2018,134,0,40009,Dominic Bozzelli,167.4,6536740.0,1085
2018,134,0,26499,Rafa Cabrera Bello,167.4,5176937.0,859
2018,134,0,25572,Graeme McDowell,167.4,4958821.0,823
2018,137,0,27974,Sung Kang,167.6,7181141.0,1190
2018,138,0,46435,Austin Cook,167.7,9913710.0,1642
2018,138,0,28307,Matt Every,167.7,6515701.0,1079
2018,140,0,32448,James Hahn,167.8,7458527.0,1235
2018,140,0,29420,Billy Horschel,167.8,8313514.0,1376
2018,140,0,1810,Phil Mickelson,167.8,7519340.0,1245
2018,140,0,27214,Kevin Streelman,167.8,8849028.0,1465
2018,140,0,27963,Chris Stroud,167.8,6209551.0,1028
2018,145,0,45609,Tyler Duncan,167.9,8756034.0,1449
2018,146,0,29725,Tony Finau,168.0,8744117.0,1446
2018,146,0,25900,Lucas Glover,168.0,4954433.0,819
2018,146,0,46402,Talor Gooch,168.0,6644799.0,1099
2018,146,0,24140,Sean O'Hair,168.0,6121651.0,1012
2018,146,0,34256,Andrew Putnam,168.0,8316614.0,1375
2018,151,0,47959,Bryson DeChambeau,168.1,8414083.0,1390
2018,151,0,31416,Derek Fathauer,168.1,7290523.0,1205
2018,153,0,29974,Branden Grace,168.3,4768668.0,787
2018,153,0,31646,Emiliano Grillo,168.3,7910732.0,1306
2018,153,0,12716,Charley Hoffman,168.3,7343976.0,1212
2018,153,0,29461,Jamie Lovemark,168.3,8377668.0,1383
2018,153,0,32640,Troy Merritt,168.3,7896811.0,1303
2018,158,0,33448,Justin Thomas,168.4,7379049.0,1217
2018,159,0,31420,Anirban Lahiri,168.5,7206892.0,1188
2018,160,0,34098,Russell Henley,168.6,6282345.0,1035
2018,160,0,47993,Denny McCarthy,168.6,5279288.0,870
2018,162,0,32254,Xinjun Zhang,168.7,6171543.0,1016
2018,163,0,29518,Brendan Steele,168.8,5893164.0,970
2018,164,0,39954,Cody Gribble,168.9,5789135.0,952
2018,164,0,29926,Danny Lee,168.9,7555943.0,1243
2018,166,0,34099,Harris English,169.0,7359690.0,1210
2018,167,0,33413,Ben Martin,169.1,6189308.0,1017
2018,168,0,35450,Patrick Cantlay,169.4,7318534.0,1200
2018,169,0,27129,Luke List,169.5,8500849.0,1393
2018,170,0,29908,C.T. Pan,169.6,8919513.0,1461
2018,171,0,34174,John Huh,169.7,8956809.0,1466
2018,171,0,22405,Justin Rose,169.7,5784146.0,947
2018,173,0,25364,Paul Casey,170.1,5377034.0,878
2018,174,0,30110,Kyle Stanley,170.3,7344695.0,1198
2018,175,0,26851,Marc Leishman,170.4,8023755.0,1308
2018,176,0,31323,Gary Woodland,170.5,7674165.0,1250
2018,176,0,8793,Tiger Woods,170.5,6474622.0,1055
2018,178,0,33141,Keegan Bradley,170.6,8781418.0,1430
2018,179,0,24502,Adam Scott,170.7,6586743.0,1072
2018,180,0,26596,Ryan Moore,170.9,7236585.0,1176
2018,180,0,27064,Jhonattan Vegas,170.9,7014294.0,1140
2018,182,0,32102,Rickie Fowler,171.0,6666329.0,1083
2018,183,0,34360,Patrick Reed,171.1,6910695.0,1122
2018,184,0,30911,Tommy Fleetwood,171.2,5959172.0,967
2018,184,0,48081,Xander Schauffele,171.2,7938441.0,1288
2018,186,0,25198,Francesco Molinari,171.3,6278121.0,1018
2018,187,0,32839,Hideki Matsuyama,171.5,6279576.0,1017
2018,188,0,30978,Kiradech Aphibarnrat,172.4,3724221.0,600
2018,188,0,40026,Daniel Berger,172.4,6881449.0,1109
2018,190,0,33399,Adam Hadwin,172.9,7356397.0,1182
2018,191,0,26331,Charl Schwartzel,173.4,4682885.0,750
2018,192,0,21528,Henrik Stenson,174.4,4934094.0,786
2018,193,0,27349,Alex Noren,174.9,5504405.0,874
2017,1,0,35110,Brett Drewitt,158.5,4365489.0,765
2017,2,0,35545,Blayne Barber,158.6,6776817.0,1187
2017,3,0,23497,Tag Ridings,158.7,5090197.0,891
2017,4,0,46443,Brian Campbell,159.1,4169719.0,728
2017,5,0,28500,Martin Flores,159.3,6865747.0,1197
2017,5,0,30692,Scott Stallings,159.3,6973144.0,1216
2017,7,0,37278,Nicholas Lindheim,159.5,4490995.0,782
2017,7,0,34466,Peter Malnati,159.5,7460571.0,1299
2017,9,0,33120,Mark Anderson,159.6,4309955.0,750
2017,9,0,28093,Miguel Angel Carballo,159.6,4406673.0,767
2017,11,0,20771,Steven Alker,160.0,5222867.0,907
2017,12,0,46732,Rick Lamb,160.3,3894193.0,675
2017,13,0,27095,Nick Watney,160.4,6588348.0,1141
2017,14,0,25274,Steven Bowditch,161.0,4614753.0,796
2017,15,0,29740,Brad Fritsch,161.1,4355891.0,751
2017,16,0,20593,Greg Chalmers,161.2,7009118.0,1208
2017,16,0,28307,Matt Every,161.2,6275030.0,1081
2017,16,0,46550,Brandon Hagy,161.2,7139737.0,1230
2017,16,0,46440,Smylie Kaufman,161.2,6454779.0,1112
2017,16,0,46601,Trey Mullinax,161.2,7258550.0,1251
2017,21,0,19803,Ryan Armour,161.3,5086411.0,876
2017,22,0,25191,Gonzalo Fernandez-Castaño,161.6,4573641.0,786
2017,22,0,35532,Tom Hoge,161.6,4031101.0,693
2017,22,0,35300,Andrew Loupe,161.6,4870011.0,837
2017,22,0,23800,Bryce Molder,161.6,6630080.0,1140
2017,26,0,19846,Brian Gay,161.7,7161508.0,1230
2017,27,0,30925,Dustin Johnson,161.8,6126895.0,1052
2017,28,0,32200,Roberto Castro,161.9,5605479.0,962
2017,29,0,25818,Scott Piercy,162.0,5083977.0,872
2017,30,0,33461,Morgan Hoffmann,162.1,8514216.0,1459
2017,31,0,26300,Matt Jones,162.2,5324065.0,912
2017,31,0,25345,Carl Pettersson,162.2,5394713.0,924
2017,33,0,34213,Grayson Murray,162.3,8818393.0,1509
2017,33,0,32150,Michael Thompson,162.3,4603360.0,788
2017,35,0,29720,Andres Gonzales,162.4,5941311.0,1016
2017,36,0,32333,Kevin Tway,162.5,7750433.0,1325
2017,37,0,40009,Dominic Bozzelli,162.6,5714512.0,976
2017,37,0,20104,Ken Duke,162.6,6229631.0,1064
2017,37,0,30191,Julián Etulain,162.6,5304479.0,906
2017,37,0,47128,Richy Werenski,162.6,6390553.0,1092
2017,41,0,23621,Rory Sabbatini,162.7,5528681.0,944
2017,41,0,29485,Brett Stegmaier,162.7,6031575.0,1030
2017,43,0,24357,K.J. Choi,162.8,5655716.0,965
2017,44,0,20157,Retief Goosen,162.9,4268413.0,728
2017,45,0,28420,Ryan Brehm,163.0,6789479.0,1157
2017,46,0,30926,Chris Kirk,163.1,7303766.0,1244
2017,46,0,22056,Cameron Percy,163.1,5761452.0,981
2017,48,0,24507,Jason Bohn,163.2,6461385.0,1100
2017,48,0,31416,Derek Fathauer,163.2,6650363.0,1132
2017,48,0,36699,Patrick Rodgers,163.2,6901378.0,1175
2017,48,0,46501,Ollie Schniederjans,163.2,8497072.0,1446
2017,48,0,28132,Tyrone Van Aswegen,163.2,8401484.0,1430
2017,53,0,25686,Jason Dufner,163.3,7571899.0,1288
2017,53,0,37454,Whee Kim,163.3,6515463.0,1108
2017,55,0,6522,Ernie Els,163.4,3865868.0,657
2017,56,0,48822,Sebastián Muñoz,163.5,4060538.0,690
2017,57,0,32757,Patton Kizzire,163.6,7534717.0,1279
