YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,NUMBER OF TIMES,ATTEMPTS,AVG RTP SCORE
2017,0,35532,Tom Hoge,48.7,111,228,0.9
2017,0,34021,Bud Cauley,48.9,198,405,0.96
2017,0,27963,Chris Stroud,48.9,112,229,1.34
2017,0,46443,Brian Campbell,49.1,109,222,1.56
2017,0,33418,Shawn Stefani,49.1,158,322,2.47
2017,0,25349,Tim Wilkinson,49.1,104,212,1.54
2017,0,46732,Rick Lamb,49.2,90,183,1.89
2017,0,24924,Bill Haas,49.3,180,365,0.39
2017,0,33413,Ben Martin,49.3,169,343,1.83
2017,0,26329,Louis Oosthuizen,49.4,120,243,1.17
2017,0,24358,Robert Garrigus,49.5,154,311,1.23
2017,0,37454,Whee Kim,49.5,182,368,1.43
2017,0,26476,Chez Reavie,49.5,154,311,1.36
2017,0,23497,Tag Ridings,49.5,143,289,0.56
2017,0,33120,Mark Anderson,49.8,119,239,1.18
2017,0,20157,Retief Goosen,49.8,116,233,1.81
2017,0,28132,Tyrone Van Aswegen,49.9,215,431,1.67
2017,0,31323,Gary Woodland,49.9,167,335,1.8
2017,0,27436,Graham DeLaet,50.1,172,343,2.27
2017,0,30191,Julián Etulain,50.2,135,269,1.48
2017,0,25198,Francesco Molinari,50.4,117,232,1.54
2017,0,34264,Hudson Swafford,50.4,201,399,1.04
2017,0,27064,Jhonattan Vegas,50.4,198,393,1.67
2017,0,29478,Kevin Kisner,50.5,163,323,0.43
2017,0,29289,S.Y. Noh,50.5,233,461,1.59
2017,0,23353,J.J. Henry,50.6,195,385,1.49
2017,0,32757,Patton Kizzire,50.6,229,453,2.1
2017,0,34174,John Huh,50.7,190,375,1.21
2017,0,27141,J.B. Holmes,50.8,187,368,1.66
2017,0,26289,Boo Weekley,50.8,120,236,2.58
2017,0,46601,Trey Mullinax,50.9,208,409,1.25
2017,0,28252,Seamus Power,51.0,222,435,0.59
2017,0,30925,Dustin Johnson,51.1,157,307,-0.06
2017,0,23983,Luke Donald,51.2,127,248,2.44
2017,0,36699,Patrick Rodgers,51.2,214,418,1.68
2017,0,23325,Vaughn Taylor,51.2,168,328,0.89
2017,0,22056,Cameron Percy,51.3,154,300,2.08
2017,0,27649,Brandt Snedeker,51.3,97,189,0.21
2017,0,46550,Brandon Hagy,51.5,218,423,1.06
2017,0,29926,Danny Lee,51.5,195,379,2.21
2017,0,22405,Justin Rose,51.5,135,262,0.81
2017,0,27958,Ryan Blaum,51.6,229,444,1.75
2017,0,24024,Zach Johnson,51.6,147,285,2.11
2017,0,27095,Nick Watney,51.6,195,378,1.49
2017,0,35545,Blayne Barber,51.7,182,352,2.09
2017,0,34358,Jonathan Randolph,51.7,122,236,2.3
2017,0,27770,Camilo Villegas,51.7,194,375,1.24
2017,0,33448,Justin Thomas,52.0,182,350,0.49
2017,0,25892,Steve Wheatcroft,52.0,90,173,2.56
2017,0,25364,Paul Casey,52.1,170,326,0.53
2017,0,29479,Scott Brown,52.2,200,383,1.95
2017,0,33399,Adam Hadwin,52.2,191,366,1.88
2017,0,34360,Patrick Reed,52.2,234,448,0.85
2017,0,26951,Johnson Wagner,52.3,147,281,1.22
2017,0,20229,Stewart Cink,52.4,249,475,0.52
2017,0,27974,Sung Kang,52.4,240,458,1.08
2017,0,30944,Jason Kokrak,52.4,221,422,1.58
2017,0,32333,Kevin Tway,52.4,244,466,2.25
2017,0,26331,Charl Schwartzel,52.5,147,280,0.27
2017,0,32102,Rickie Fowler,52.8,141,267,2.06
2017,0,36689,Brooks Koepka,52.8,189,358,1.48
2017,0,26596,Ryan Moore,52.8,143,271,1.89
2017,0,30692,Scott Stallings,53.0,212,400,1.46
2017,0,34099,Harris English,53.2,235,442,1.28
2017,0,46501,Ollie Schniederjans,53.2,275,517,2.07
2017,0,24140,Sean O'Hair,54.0,195,361,1.44
2017,0,20472,Alex Cejka,54.1,152,281,2.17
2017,0,48822,Sebastián Muñoz,54.1,125,231,1.36
2017,0,32150,Michael Thompson,54.1,132,244,2.2
2017,0,33419,Cameron Tringale,54.2,206,380,1.46
2017,0,29221,Webb Simpson,54.3,197,363,1.37
2017,0,39954,Cody Gribble,54.4,230,423,1.48
2017,0,24846,Ricky Barnes,54.7,267,488,0.97
2017,0,29908,C.T. Pan,54.7,199,364,1.41
2017,0,25572,Graeme McDowell,55.0,110,200,3.18
2017,0,25240,D.A. Points,55.1,150,272,2.13
2017,0,48084,Wesley Bryan,55.5,228,411,1.23
2017,0,27466,Spencer Levin,55.5,162,292,2.16
2017,0,12510,Chad Campbell,55.8,218,391,1.06
2017,0,21209,Sergio Garcia,55.9,118,211,1.69
2017,0,28307,Matt Every,56.3,222,394,1.44
2017,0,25345,Carl Pettersson,56.3,191,339,1.88
2017,0,34409,David Lingmerth,56.8,187,329,1.93
2017,0,28420,Ryan Brehm,57.5,227,395,0.53
2017,0,31560,Brian Stuard,57.7,162,281,2.28
2017,0,34431,Robert Streb,58.0,273,471,1.36
2017,0,47128,Richy Werenski,58.0,166,286,2.41
2017,0,31557,Jim Herman,58.1,161,277,1.43
2017,0,25274,Steven Bowditch,58.9,188,319,2.77
2017,0,1810,Phil Mickelson,62.6,254,406,1.38
2017,0,29222,Billy Hurley III,63.5,235,370,1.87
2016,0,23800,Bryce Molder,31.2,110,353,+1.09
2016,0,28475,Jeff Overton,32.0,103,322,+1.75
2016,0,34261,Scott Langley,34.3,91,265,+1.32
2016,0,24461,Thomas Aiken,34.4,65,189,E
2016,0,30692,Scott Stallings,34.9,124,355,+1.05
2016,0,12716,Charley Hoffman,36.1,154,427,+2.21
2016,0,21961,Charles Howell III,39.1,202,517,+0.99
2016,0,25198,Francesco Molinari,39.4,114,289,+1.05
2016,0,46440,Smylie Kaufman,39.5,179,453,+0.17
2016,0,2206,David Toms,39.5,94,238,+1.06
2016,0,34174,John Huh,39.6,134,338,+1.94
2016,0,25818,Scott Piercy,39.8,140,352,+1.29
2016,0,28092,D.H. Lee,40.2,99,246,+3.33
2016,0,10213,Dicky Pride,40.2,74,184,+1.76
2016,0,40026,Daniel Berger,40.4,173,428,+1.33
2016,0,36801,Mark Hubbard,40.4,164,406,+1.52
2016,0,29974,Branden Grace,40.5,105,259,+0.86
2016,0,37454,Whee Kim,40.5,135,333,+1.93
2016,0,34360,Patrick Reed,40.5,192,474,+1.20
2016,0,22371,Aaron Baddeley,40.6,176,433,+0.97
2016,0,24357,K.J. Choi,40.7,129,317,+1.40
2016,0,27747,Hiroshi Iwata,40.9,156,381,+2.12
2016,0,26300,Matt Jones,41.0,151,368,+1.79
2016,0,21878,Mark Wilson,41.0,105,256,+2.10
2016,0,29518,Brendan Steele,41.2,150,364,+2.07
2016,0,24490,George McNeill,41.7,103,247,+2.82
2016,0,26289,Boo Weekley,41.9,130,310,+1.62
2016,0,23320,Ryan Palmer,42.0,185,441,+0.43
2016,0,6522,Ernie Els,42.1,147,349,+1.29
2016,0,35879,Kelly Kraft,42.2,100,237,+2.20
2016,0,27942,Rob Oppenheim,42.2,130,308,+2.54
2016,0,37273,Derek Ernst,42.6,98,230,+2.14
2016,0,35891,Cameron Smith,42.9,112,261,+1.96
2016,0,29268,Bronson Burgoon,43.2,168,389,+1.61
2016,0,28679,Fabián Gómez,43.3,166,383,+2.65
2016,0,32200,Roberto Castro,43.8,161,368,+1.55
2016,0,36699,Patrick Rodgers,43.8,175,400,+1.49
2016,0,37455,Si Woo Kim,44.3,227,512,+1.50
2016,0,29745,Tyler Aldridge,44.4,175,394,+1.94
2016,0,34466,Peter Malnati,44.4,176,396,+2.56
2016,0,22405,Justin Rose,44.4,120,270,+1.00
2016,0,32618,Rhein Gibson,44.6,128,287,+2.03
2016,0,30925,Dustin Johnson,44.6,162,363,+0.68
2016,0,20098,Stuart Appleby,44.7,153,342,+0.59
2016,0,27436,Graham DeLaet,44.8,142,317,+1.13
2016,0,10809,Jim Furyk,45.0,81,180,+2.59
2016,0,26758,David Hearn,45.0,170,378,+2.18
2016,0,25892,Steve Wheatcroft,45.0,163,362,+1.60
2016,0,27895,Jonas Blixt,45.2,174,385,+2.24
2016,0,24924,Bill Haas,45.2,149,330,+1.14
2016,0,28237,Rory McIlroy,45.2,112,248,+0.09
2016,0,25493,Nick Taylor,45.2,170,376,+2.24
2016,0,25720,Chad Collins,45.4,173,381,+1.50
2016,0,26331,Charl Schwartzel,45.4,148,326,+1.08
2016,0,37189,Harold Varner III,45.4,199,438,+1.96
2016,0,26851,Marc Leishman,45.6,162,355,+1.67
2016,0,25632,Jimmy Walker,45.7,223,488,+0.94
2016,0,32757,Patton Kizzire,45.8,201,439,+0.85
2016,0,27936,Martin Laird,45.8,194,424,+1.49
2016,0,35732,Wes Roach,45.8,109,238,+3.12
2016,0,30110,Kyle Stanley,45.8,176,384,+1.65
2016,0,33410,Andrew Landry,45.9,68,148,+3.09
2016,0,25572,Graeme McDowell,46.0,92,200,+2.07
2016,0,29725,Tony Finau,46.1,228,495,+1.18
2016,0,22046,Geoff Ogilvy,46.1,124,269,+0.73
2016,0,34098,Russell Henley,46.2,160,346,+1.88
2016,0,30926,Chris Kirk,46.3,175,378,+0.63
2016,0,35300,Andrew Loupe,46.3,217,469,+1.06
2016,0,24846,Ricky Barnes,46.4,224,483,+1.16
2016,0,24140,Sean O'Hair,46.4,209,450,+1.39
2016,0,28158,Steve Marino,46.5,145,312,+2.62
2016,0,29476,Kyle Reifers,46.6,214,459,+1.54
2016,0,40058,Zac Blair,46.7,156,334,+1.28
2016,0,30711,Colt Knost,46.7,122,261,+1.48
2016,0,31202,William McGirt,46.7,193,413,+0.78
2016,0,34046,Jordan Spieth,46.8,154,329,+0.39
2016,0,32366,Kevin Chappell,46.9,198,422,+0.86
2016,0,32839,Hideki Matsuyama,46.9,142,303,+0.56
2016,0,27770,Camilo Villegas,47.1,220,467,+3.00
2016,0,24358,Robert Garrigus,47.2,158,335,+1.08
2016,0,27129,Luke List,47.4,200,422,+0.75
2016,0,20645,John Senden,47.6,204,429,+1.13
2016,0,20104,Ken Duke,47.8,119,249,+1.43
2016,0,35532,Tom Hoge,47.8,186,389,+2.53
2016,0,32640,Troy Merritt,47.8,174,364,+1.78
2016,0,20691,Greg Owen,48.1,185,385,+2.00
2016,0,27064,Jhonattan Vegas,48.1,224,466,+0.76
2016,0,25686,Jason Dufner,48.2,201,417,+0.95
2016,0,23108,Matt Kuchar,48.3,174,360,+1.67
2016,0,26596,Ryan Moore,48.3,143,296,+1.54
2016,0,33399,Adam Hadwin,48.4,208,430,+2.55
2016,0,29289,S.Y. Noh,48.4,221,457,+1.09
2016,0,27214,Kevin Streelman,48.4,149,308,+1.41
2016,0,27644,Brian Harman,48.5,228,470,+0.83
2016,0,26476,Chez Reavie,48.5,164,338,+1.16
2016,0,20472,Alex Cejka,48.7,115,236,+2.09
2016,0,27141,J.B. Holmes,48.7,185,380,+1.57
2016,0,28089,Jason Day,48.9,175,358,-0.29
2016,0,21731,Freddie Jacobson,48.9,196,401,+1.48
2016,0,6527,Steve Stricker,48.9,112,229,+0.89
2016,0,33204,Shane Lowry,49.0,97,198,+2.27
2016,0,31416,Derek Fathauer,49.1,245,499,+1.96
2016,0,39975,Michael Kim,49.1,234,477,+1.41
2016,0,33461,Morgan Hoffmann,49.2,164,333,+1.89
2016,0,29479,Scott Brown,49.4,166,336,+1.02
2016,0,30927,Brendon Todd,49.4,161,326,+2.24
2016,0,25364,Paul Casey,49.6,138,278,+1.81
2016,0,32448,James Hahn,49.6,185,373,+1.46
2016,0,20848,Ángel Cabrera,49.8,142,285,+2.68
2016,0,27649,Brandt Snedeker,49.9,209,419,+0.96
2016,0,21209,Sergio Garcia,50.0,74,148,+0.14
2016,0,33413,Ben Martin,50.0,209,418,+1.96
2016,0,30163,Henrik Norlander,50.0,134,268,+2.46
2016,0,33448,Justin Thomas,50.0,229,458,+1.31
2016,0,28132,Tyrone Van Aswegen,50.0,273,546,+1.54
2016,0,28114,Dawie van der Walt,50.0,165,330,+1.70
2016,0,25349,Tim Wilkinson,50.0,137,274,+1.46
2016,0,29485,Brett Stegmaier,50.1,205,409,+1.80
2016,0,25274,Steven Bowditch,50.2,203,404,+3.74
2016,0,29461,Jamie Lovemark,50.2,233,464,+1.55
2016,0,32102,Rickie Fowler,50.3,176,350,+0.97
2016,0,35539,Luke Guthrie,50.4,138,274,+0.80
2016,0,23353,J.J. Henry,50.4,171,339,+0.99
2016,0,33122,Russell Knox,50.5,144,285,+2.15
2016,0,24507,Jason Bohn,50.6,134,265,+1.42
2016,0,23541,Ben Crane,50.6,165,326,+0.30
2016,0,25396,Kevin Na,50.6,170,336,+1.41
2016,0,35451,Scott Pinckney,50.6,183,362,+1.58
2016,0,34099,Harris English,50.7,230,454,+1.78
2016,0,22892,Jason Gore,50.7,154,304,+2.08
2016,0,27963,Chris Stroud,50.7,187,369,+1.93
2016,0,25900,Lucas Glover,50.9,167,328,+1.08
2016,0,25804,Bubba Watson,50.9,163,320,+0.55
2016,0,34265,Will Wilcox,50.9,165,324,+1.27
2016,0,29720,Andres Gonzales,51.2,192,375,+1.56
2016,0,24781,Hunter Mahan,51.2,155,303,+1.87
2016,0,35545,Blayne Barber,51.3,195,380,+2.26
2016,0,36689,Brooks Koepka,51.3,174,339,+0.63
2016,0,34409,David Lingmerth,51.3,135,263,+2.52
2016,0,23621,Rory Sabbatini,51.3,102,199,+0.98
2016,0,26329,Louis Oosthuizen,51.4,113,220,+1.77
2016,0,25834,Daniel Summerhays,51.5,235,456,+1.62
2016,0,23325,Vaughn Taylor,51.7,183,354,+1.58
2016,0,20157,Retief Goosen,51.8,142,274,+1.62
2016,0,29223,Sam Saunders,51.8,146,282,+2.67
2016,0,34264,Hudson Swafford,51.8,247,477,+1.54
2016,0,31323,Gary Woodland,52.1,232,445,+0.22
2016,0,31646,Emiliano Grillo,52.2,177,339,+2.03
2016,0,33418,Shawn Stefani,52.2,223,427,+1.39
2016,0,24024,Zach Johnson,52.5,179,341,+1.23
2016,0,6567,Vijay Singh,52.6,202,384,+1.78
2016,0,34431,Robert Streb,52.7,204,387,+1.57
2016,0,24912,Will MacKenzie,53.0,195,368,+1.95
2016,0,24502,Adam Scott,53.0,175,330,+1.37
2016,0,45526,Abraham Ancer,53.7,95,177,+1.89
2016,0,12510,Chad Campbell,53.8,206,383,+0.58
2016,0,27974,Sung Kang,53.9,216,401,+1.53
2016,0,23638,Brendon de Jonge,54.0,191,354,+1.62
2016,0,31557,Jim Herman,54.0,187,346,+1.50
2016,0,30944,Jason Kokrak,54.0,228,422,+0.66
2016,0,20572,Rod Pampling,54.0,94,174,+1.70
2016,0,33419,Cameron Tringale,54.2,213,393,+1.31
2016,0,26951,Johnson Wagner,54.2,219,404,+1.46
2016,0,25240,D.A. Points,54.3,113,208,+1.86
2016,0,20766,Padraig Harrington,54.4,123,226,+2.20
2016,0,29478,Kevin Kisner,54.5,193,354,+1.71
2016,0,10885,Robert Allenby,55.3,136,246,+2.28
2016,0,29926,Danny Lee,55.6,185,333,+2.59
2016,0,32150,Michael Thompson,55.6,164,295,+2.68
2016,0,33667,Carlos Ortiz,55.9,212,379,+2.31
2016,0,23983,Luke Donald,56.0,190,339,+1.63
2016,0,20229,Stewart Cink,56.1,166,296,+1.63
2016,0,31420,Anirban Lahiri,56.4,167,296,+1.62
2016,0,29420,Billy Horschel,57.0,170,298,+1.71
2016,0,31560,Brian Stuard,57.0,138,242,+1.81
2016,0,32876,Martin Piller,57.1,153,268,+1.63
2016,0,34563,Chesson Hadley,57.3,228,398,+1.75
2016,0,33141,Keegan Bradley,57.6,178,309,+2.13
2016,0,8075,Jerry Kelly,57.7,142,246,+1.97
2016,0,34262,Jon Curran,58.0,239,412,+1.76
2016,0,24494,Erik Compton,58.5,183,313,+2.57
2016,0,1810,Phil Mickelson,59.7,221,370,+0.95
2016,0,27466,Spencer Levin,61.7,227,368,+2.20
2016,0,29221,Webb Simpson,63.8,192,301,+0.57
2016,0,29222,Billy Hurley III,66.9,186,278,+1.45
2015,0,2206,David Toms,31.6,62,196,2.42
2015,0,25818,Scott Piercy,33.6,152,453,1.38
2015,0,32640,Troy Merritt,35.5,147,414,1.5
2015,0,23548,Bill Lunde,35.6,64,180,4.38
2015,0,35451,Scott Pinckney,35.6,139,390,1.58
2015,0,21961,Charles Howell III,35.9,222,618,0.77
2015,0,23800,Bryce Molder,36.8,127,345,1.34
2015,0,20104,Ken Duke,36.9,125,339,0.96
2015,0,33486,Roger Sloan,38.1,83,218,3.98
2015,0,12716,Charley Hoffman,38.2,166,434,1.81
2015,0,21878,Mark Wilson,38.2,150,393,2.53
2015,0,29535,Brice Garnett,39.4,136,345,2.57
2015,0,31323,Gary Woodland,39.6,125,316,1.68
2015,0,22371,Aaron Baddeley,39.7,169,426,1.42
2015,0,34261,Scott Langley,40.6,167,411,1.38
2015,0,40058,Zac Blair,40.9,157,384,1.15
2015,0,25191,Gonzalo Fernandez-Castaño,41.2,127,308,1.97
2015,0,20691,Greg Owen,41.2,91,221,0.55
2015,0,24490,George McNeill,41.4,176,425,0.85
2015,0,33419,Cameron Tringale,41.4,146,353,1.44
2015,0,37454,Whee Kim,41.7,128,307,1.33
2015,0,28023,Byron Smith,41.7,101,242,2.18
2015,0,30711,Colt Knost,41.9,125,298,2.96
2015,0,25369,Jamie Donaldson,42.1,80,190,1.13
2015,0,30736,Oscar Fraustro,42.2,89,211,1.24
2015,0,20396,Lee Westwood,42.2,76,180,2.24
2015,0,28780,Nicholas Thompson,42.3,129,305,1.94
2015,0,34265,Will Wilcox,42.3,74,175,0.27
2015,0,26476,Chez Reavie,42.5,79,186,2.03
2015,0,25720,Chad Collins,42.6,130,305,2.15
2015,0,20771,Steven Alker,42.7,88,206,3.3
2015,0,20593,Greg Chalmers,42.7,85,199,2.24
2015,0,22293,Heath Slocum,42.7,76,178,2.37
2015,0,26758,David Hearn,42.8,176,411,0.68
2015,0,27936,Martin Laird,42.9,172,401,1.05
2015,0,36699,Patrick Rodgers,42.9,111,259,1.8
2015,0,26851,Marc Leishman,43.1,146,339,1.3
2015,0,40026,Daniel Berger,43.3,185,427,0.97
2015,0,25198,Francesco Molinari,43.4,62,143,1.77
2015,0,29725,Tony Finau,43.9,243,553,1.19
2015,0,34174,John Huh,44.0,165,375,2.42
2015,0,28259,Sangmoon Bae,44.1,216,490,1.57
2015,0,28486,Michael Putnam,44.1,156,354,1.47
2015,0,39977,Max Homa,44.2,161,364,1.55
2015,0,24507,Jason Bohn,44.3,149,336,1.68
2015,0,27770,Camilo Villegas,44.3,198,447,0.61
2015,0,27895,Jonas Blixt,44.4,127,286,1.81
2015,0,36801,Mark Hubbard,44.4,127,286,2.83
2015,0,34431,Robert Streb,44.4,239,538,1.97
2015,0,35532,Tom Hoge,44.5,162,364,0.86
2015,0,29476,Kyle Reifers,44.5,185,416,0.65
2015,0,24357,K.J. Choi,44.6,131,294,1.83
2015,0,32448,James Hahn,45.0,193,429,1.19
2015,0,24138,Ian Poulter,45.0,109,242,1.01
2015,0,32334,Charlie Beljan,45.1,137,304,2.26
2015,0,21209,Sergio Garcia,45.4,93,205,1.51
2015,0,24846,Ricky Barnes,45.6,176,386,1.42
2015,0,34099,Harris English,45.9,222,484,0.54
2015,0,24361,Pat Perez,45.9,175,381,1.14
2015,0,35541,John Peterson,45.9,155,338,1.29
2015,0,30946,Alex Prugh,45.9,167,364,1.26
2015,0,29518,Brendan Steele,46.1,178,386,1.8
2015,0,26300,Matt Jones,46.2,169,366,0.65
2015,0,33122,Russell Knox,46.2,177,383,1.53
2015,0,29223,Sam Saunders,46.2,140,303,1.57
2015,0,29479,Scott Brown,46.3,189,408,2.28
2015,0,32839,Hideki Matsuyama,46.4,154,332,1.1
2015,0,28679,Fabián Gómez,46.5,172,370,2.44
2015,0,31557,Jim Herman,46.6,160,343,1.88
2015,0,24925,Jonathan Byrd,47.3,115,243,1.3
2015,0,27095,Nick Watney,47.3,201,425,2.14
2015,0,32102,Rickie Fowler,47.4,144,304,1.32
2015,0,31416,Derek Fathauer,47.5,206,434,1.36
2015,0,28475,Jeff Overton,47.5,200,421,1.45
2015,0,22405,Justin Rose,47.5,116,244,1.98
2015,0,30852,Ryo Ishikawa,47.7,204,428,0.93
2015,0,25892,Steve Wheatcroft,47.7,173,363,2.49
2015,0,37273,Derek Ernst,47.8,143,299,1.12
2015,0,33399,Adam Hadwin,47.8,176,368,1.42
2015,0,33461,Morgan Hoffmann,47.8,200,418,1.35
2015,0,33141,Keegan Bradley,47.9,139,290,1.29
2015,0,27933,John Merrick,48.0,122,254,2.13
2015,0,23320,Ryan Palmer,48.0,160,333,0.31
2015,0,25834,Daniel Summerhays,48.2,226,469,0.58
2015,0,27214,Kevin Streelman,48.3,140,290,1.14
2015,0,10809,Jim Furyk,48.5,111,229,0.63
2015,0,30925,Dustin Johnson,48.6,161,331,1.99
2015,0,26331,Charl Schwartzel,48.6,105,216,2.1
2015,0,27644,Brian Harman,48.7,181,372,1.99
2015,0,36689,Brooks Koepka,48.7,182,374,1.04
2015,0,26596,Ryan Moore,48.8,121,248,1.9
2015,0,27064,Jhonattan Vegas,48.8,203,416,0.94
2015,0,25632,Jimmy Walker,48.8,196,402,1.17
2015,0,20157,Retief Goosen,48.9,177,362,1.47
2015,0,31193,Jim Renner,48.9,152,311,2.37
2015,0,27963,Chris Stroud,48.9,160,327,1.75
2015,0,34264,Hudson Swafford,48.9,196,401,1.22
2015,0,20766,Padraig Harrington,49.0,152,310,1.78
2015,0,8075,Jerry Kelly,49.0,128,261,0.94
2015,0,32200,Roberto Castro,49.1,79,161,2.28
2015,0,30927,Brendon Todd,49.1,156,318,1.92
2015,0,25686,Jason Dufner,49.2,117,238,1.62
2015,0,33413,Ben Martin,49.2,180,366,2.67
2015,0,20848,Ángel Cabrera,49.4,122,247,1.48
2015,0,26329,Louis Oosthuizen,49.4,124,251,0.81
2015,0,32366,Kevin Chappell,49.5,185,374,1.84
2015,0,27436,Graham DeLaet,49.6,127,256,1.81
2015,0,24924,Bill Haas,49.6,179,361,0.84
2015,0,23623,Bo Van Pelt,49.6,173,349,3.01
2015,0,34046,Jordan Spieth,49.7,158,318,1.01
2015,0,31560,Brian Stuard,49.7,166,334,2.05
2015,0,30692,Scott Stallings,49.8,130,261,2.92
2015,0,33418,Shawn Stefani,49.8,217,436,1.29
2015,0,30944,Jason Kokrak,50.1,237,473,0.84
2015,0,24502,Adam Scott,50.3,96,191,2.08
2015,0,28500,Martin Flores,50.4,236,468,0.55
2015,0,33448,Justin Thomas,50.4,257,510,1.25
2015,0,30926,Chris Kirk,50.5,148,293,2.16
2015,0,26289,Boo Weekley,50.5,168,333,1.61
2015,0,34360,Patrick Reed,50.7,238,469,1.39
2015,0,21753,Brian Davis,50.8,161,317,2.42
2015,0,22892,Jason Gore,50.8,133,262,1.8
2015,0,28132,Tyrone Van Aswegen,50.8,131,258,2.37
2015,0,27141,J.B. Holmes,50.9,189,371,1.38
2015,0,34256,Andrew Putnam,50.9,165,324,2.48
2015,0,29221,Webb Simpson,50.9,146,287,2.12
2015,0,24358,Robert Garrigus,51.3,164,320,2.2
2015,0,25493,Nick Taylor,51.3,250,487,1.92
2015,0,29720,Andres Gonzales,51.5,220,427,1.77
2015,0,6522,Ernie Els,51.6,128,248,2.42
2015,0,25804,Bubba Watson,51.6,162,314,0.49
2015,0,24781,Hunter Mahan,51.9,194,374,1.08
2015,0,23638,Brendon de Jonge,52.1,225,432,1.02
2015,0,25396,Kevin Na,52.1,196,376,0.61
2015,0,26951,Johnson Wagner,52.2,153,293,2.16
2015,0,28307,Matt Every,52.3,190,363,1.16
2015,0,12510,Chad Campbell,52.8,225,426,1.51
2015,0,25900,Lucas Glover,52.8,187,354,2.25
2015,0,29478,Kevin Kisner,52.9,225,425,1.64
2015,0,34130,Sung Joon Park,52.9,153,289,1.96
2015,0,6567,Vijay Singh,52.9,199,376,0.45
2015,0,20229,Stewart Cink,53.0,196,370,1.58
2015,0,24140,Sean O'Hair,53.0,219,413,1.78
2015,0,35539,Luke Guthrie,53.3,201,377,1.69
2015,0,31202,William McGirt,53.4,226,423,0.88
2015,0,22056,Cameron Percy,53.4,163,305,2.33
2015,0,34358,Jonathan Randolph,53.7,188,350,1.22
2015,0,20645,John Senden,53.8,127,236,2.52
2015,0,27466,Spencer Levin,54.0,183,339,2.13
2015,0,23621,Rory Sabbatini,54.1,193,357,0.83
2015,0,23983,Luke Donald,54.2,163,301,1.23
2015,0,28089,Jason Day,54.3,184,339,0.71
2015,0,1810,Phil Mickelson,54.3,183,337,1.37
2015,0,34262,Jon Curran,54.5,158,290,2.59
2015,0,22046,Geoff Ogilvy,54.5,108,198,1.67
2015,0,24024,Zach Johnson,54.6,154,282,1.62
2015,0,25240,D.A. Points,54.6,194,355,1.6
2015,0,25349,Tim Wilkinson,54.6,160,293,2.31
2015,0,34563,Chesson Hadley,54.7,285,521,1.79
2015,0,34409,David Lingmerth,54.7,191,349,1.52
2015,0,29289,S.Y. Noh,54.7,180,329,2.17
2015,0,29425,Andrew Svoboda,54.8,216,394,2.82
2015,0,33667,Carlos Ortiz,55.0,247,449,1.46
2015,0,24494,Erik Compton,55.2,212,384,1.93
2015,0,20472,Alex Cejka,55.4,222,401,1.85
2015,0,25364,Paul Casey,55.6,180,324,1.0
2015,0,25345,Carl Pettersson,55.7,293,526,1.33
2015,0,29926,Danny Lee,55.8,273,489,1.72
2015,0,32150,Michael Thompson,56.0,234,418,2.44
2015,0,23541,Ben Crane,56.2,131,233,0.84
2015,0,29420,Billy Horschel,57.1,208,364,1.15
2015,0,29222,Billy Hurley III,57.1,178,312,2.02
2015,0,27649,Brandt Snedeker,57.1,230,403,1.65
2015,0,1706,Davis Love III,57.3,114,199,2.54
2015,0,23353,J.J. Henry,57.5,237,412,1.73
2015,0,21528,Henrik Stenson,57.8,111,192,0.18
2015,0,10860,Justin Leonard,58.1,126,217,2.22
2015,0,25274,Steven Bowditch,58.3,321,551,1.31
2015,0,23048,Eric Axley,59.2,148,250,1.01
2015,0,23108,Matt Kuchar,59.2,232,392,1.29
2015,0,25562,Andres Romero,59.3,204,344,2.3
2015,0,35545,Blayne Barber,59.5,185,311,2.22
2015,0,34098,Russell Henley,60.6,198,327,2.53
2015,0,10885,Robert Allenby,61.3,155,253,2.97
2014,0,23800,Bryce Molder,32.0,114,356,+0.61
2014,0,24490,George McNeill,36.3,126,347,+1.98
2014,0,22371,Aaron Baddeley,37.0,129,349,+0.93
2014,0,29461,Jamie Lovemark,38.2,108,283,+1.85
2014,0,34261,Scott Langley,38.8,163,420,+2.33
2014,0,22378,Trevor Immelman,39.6,146,369,+1.71
2014,0,20593,Greg Chalmers,39.9,163,409,+2.21
2014,0,26851,Marc Leishman,40.1,150,374,+0.87
2014,0,21878,Mark Wilson,40.2,104,259,+2.31
2014,0,32640,Troy Merritt,40.4,113,280,+1.77
2014,0,2206,David Toms,40.7,77,189,+2.21
2014,0,20160,Charlie Wi,41.1,151,367,+1.19
2014,0,28259,Sangmoon Bae,41.5,139,335,+1.08
2014,0,26331,Charl Schwartzel,41.9,121,289,+0.33
2014,0,25191,Gonzalo Fernandez-Castaño,42.1,157,373,+2.87
2014,0,25349,Tim Wilkinson,42.2,171,405,+1.93
2014,0,6522,Ernie Els,42.3,163,385,+1.72
2014,0,23621,Rory Sabbatini,42.5,171,402,+2.81
2014,0,26758,David Hearn,42.7,152,356,+2.63
2014,0,22405,Justin Rose,42.7,126,295,+2.14
2014,0,24138,Ian Poulter,43.1,93,216,+0.75
2014,0,24781,Hunter Mahan,43.3,142,328,+1.41
2014,0,27330,Josh Teater,43.3,170,393,+1.35
2014,0,32333,Kevin Tway,43.6,115,264,+1.13
