YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,POINTS WON,POTENTIAL PTS,# OF WINS,# OF TOP 10'S
2009,0,23778,Brad Adamonis,2.41,253,10500,0,1.0
2009,0,1132,Mark Brooks,2.39,182,7600,0,1.0
2009,0,8385,Omar Uresti,2.38,83,3500,0,1.0
2009,0,1619,Skip Kendall,2.3,29,1250,0,
2009,0,1313,Steve Elkington,2.26,194,8600,0,
2009,0,26881,Jarrod Lyle,2.25,180,8000,0,1.0
2009,0,22295,Darron Stiles,2.23,169,7600,0,1.0
2009,0,1553,John Huston,2.22,133,6000,0,
2009,0,6575,Dudley Hart,2.2,130,5900,0,
2009,0,26497,Casey Wittenberg,2.2,211,9600,0,1.0
2009,0,26476,Chez Reavie,2.17,240,11100,0,1.0
2009,0,10425,Jay Williamson,2.15,172,8000,0,
2009,0,20433,Mark Hensby,2.09,42,2000,0,
2009,0,22892,Jason Gore,2.07,197,9500,0,2.0
2009,0,25345,Carl Pettersson,2.07,258,12500,0,
2009,0,10117,Bob Heintz,2.05,144,7000,0,1.0
2009,0,8375,Paul Stankowski,2.01,75,3750,0,
2009,0,6214,Guy Boros,1.98,55,2750,0,
2009,0,20628,Arron Oberholser,1.97,30,1500,0,
2009,0,28135,Aaron Watkins,1.95,117,6000,0,1.0
2009,0,1766,Billy Mayfair,1.94,225,11600,0,1.0
2009,0,30750,Tommy Gainey,1.88,122,6500,0,
2009,0,30927,Brendon Todd,1.87,154,8250,0,
2009,0,24449,Parker McLachlin,1.82,173,9500,0,
2009,0,10213,Dicky Pride,1.82,73,4000,0,1.0
2009,0,20378,Mathias Grönberg,1.8,90,5000,0,
2009,0,10733,Kent Jones,1.8,162,9000,0,1.0
2009,0,1249,John Daly,1.59,51,3200,0,
2009,0,20634,Peter Lonard,1.55,182,11750,0,
2009,0,19881,Robert Damron,1.52,23,1500,0,
2009,0,1157,Tom Byrum,1.5,23,1500,0,
2009,0,25919,Brian Vranesh,1.48,111,7500,0,1.0
2009,0,2214,Kirk Triplett,1.46,124,8500,0,
2009,0,11123,Chris Couch,1.43,57,4000,0,
2009,0,10649,Tom Scherrer,1.4,11,750,0,
2009,0,21407,Arjun Atwal,1.33,57,4250,0,
2009,0,7003,David Berganio Jr.,1.33,93,7000,0,
2009,0,30711,Colt Knost,1.33,127,9500,0,
2009,0,27382,Wil Collins,1.3,91,7000,0,
2009,0,6012,Greg Kraft,1.3,112,8600,0,
2009,0,1261,Jay Delsing,1.27,35,2750,0,
2009,0,6034,Marco Dawson,1.24,28,2250,0,
2009,0,12823,Carlos Franco,1.22,49,4000,0,
2009,0,2223,Bob Tway,1.05,56,5350,0,
2009,0,24980,Scott Gutschewski,1.03,78,7600,0,
2009,0,26668,Marc Turnesa,1.01,125,12400,0,
2009,0,27683,Leif Olson,0.98,73,7500,0,
2009,0,2245,Grant Waite,0.9,7,750,0,
2009,0,28118,Peter Tomasulo,0.88,89,10100,0,
2009,0,31416,Derek Fathauer,0.83,83,10000,0,
2009,0,31323,Gary Woodland,0.82,68,8350,0,
2009,0,19972,José Coceres,0.71,20,2750,0,
2009,0,12660,Jesper Parnevik,0.67,42,6250,0,
2009,0,23048,Eric Axley,0.59,70,11850,0,
2009,0,1381,Fred Funk,0.5,12,2350,0,
2009,0,6539,Rick Price,0.5,43,8500,0,
2009,0,26371,James Oh,0.49,42,8500,0,
2009,0,20029,Notah Begay III,0.4,28,7000,0,
2009,0,1329,Brad Faxon,0.39,39,9750,0,
2009,0,20382,Stephen Leaney,0.38,20,5250,0,
2009,0,28308,Troy Kelly,0.2,15,7250,0,
2009,0,23338,David Gossett,0.18,4,2000,0,
2009,0,7223,Brian Bateman,0.17,17,10000,0,
2009,0,21633,Steve Allan,0.13,10,7600,0,
2009,0,32199,Matthew Borchert,0.11,8,7500,0,
2009,0,1024,Billy Andrade,0.1,7,7750,0,
2009,0,1887,Mark O'Meara,0.08,1,1200,0,
2009,0,29745,Tyler Aldridge,0.07,5,7000,0,
2009,0,1876,Greg Norman,0.06,1,1700,0,
2009,0,1926,Steve Pate,0.05,1,1500,0,
2009,0,1042,Paul Azinger,0.03,1,3850,0,
2009,0,1139,Olin Browne,0.03,1,3750,0,
2009,0,1374,Robin Freeman,0.03,1,1750,0,
2009,0,1685,J.L. Lewis,0.03,0,1500,0,
2008,0,8793,Tiger Woods,80.05,22695,28350,4,6.0
2008,0,20766,Padraig Harrington,27.43,15555,56700,2,6.0
2008,0,1810,Phil Mickelson,22.97,18241,79425,2,7.0
2008,0,1945,Kenny Perry,21.33,20878,97875,3,7.0
2008,0,29718,Anthony Kim,18.28,15178,83025,2,6.0
2008,0,20229,Stewart Cink,18.02,15126,83925,1,7.0
2008,0,6567,Vijay Singh,17.0,15034,88425,1,6.0
2008,0,21209,Sergio Garcia,14.63,10301,70425,1,3.0
2008,0,10860,Justin Leonard,13.7,12734,92925,1,5.0
2008,0,22046,Geoff Ogilvy,13.68,10866,79425,1,6.0
2008,0,24502,Adam Scott,13.28,7558,56925,1,3.0
2008,0,21350,Ryuji Imada,12.46,10903,87525,1,4.0
2008,0,6522,Ernie Els,12.34,7023,56925,1,3.0
2008,0,20396,Lee Westwood,11.74,5626,47925,0,2.0
2008,0,23983,Luke Donald,11.7,6001,51300,0,3.0
2008,0,24357,K.J. Choi,11.13,8843,79425,1,3.0
2008,0,10885,Robert Allenby,10.83,10554,97425,0,7.0
2008,0,26289,Boo Weekley,10.39,9655,92925,1,5.0
2008,0,1876,Greg Norman,9.85,1595,16200,0,1.0
2008,0,22378,Trevor Immelman,9.83,8209,83475,1,2.0
2008,0,24140,Sean O'Hair,9.79,9029,92250,1,3.0
2008,0,25345,Carl Pettersson,9.79,9821,100350,1,5.0
2008,0,6527,Steve Stricker,9.63,8082,83925,0,5.0
2008,0,25562,Andres Romero,9.55,7156,74925,1,3.0
2008,0,20098,Stuart Appleby,9.5,8403,88425,0,6.0
2008,0,10809,Jim Furyk,9.26,9438,101925,0,6.0
2008,0,22621,Ben Curtis,8.77,7105,81000,0,3.0
2008,0,24138,Ian Poulter,8.26,5073,61425,0,1.0
2008,0,6004,Stephen Ames,8.24,6913,83925,0,5.0
2008,0,23788,D.J. Trahan,8.21,8497,103500,1,3.0
2008,0,27141,J.B. Holmes,8.04,7834,97425,1,3.0
2008,0,1142,Bart Bryant,7.9,6901,87300,0,2.0
2008,0,1707,Steve Lowery,7.89,6164,78075,1,2.0
2008,0,12510,Chad Campbell,7.7,7574,98325,0,5.0
2008,0,27770,Camilo Villegas,7.34,6141,83700,0,4.0
2008,0,1035,Tommy Armour III,7.33,5671,77400,0,5.0
2008,0,23621,Rory Sabbatini,7.32,5488,74925,0,2.0
2008,0,20157,Retief Goosen,7.17,5372,74925,0,2.0
2008,0,20498,Briny Baird,7.12,6956,97650,0,3.0
2008,0,22371,Aaron Baddeley,7.04,5905,83925,0,2.0
2008,0,25190,Jeff Quinney,6.96,7329,105300,0,3.0
2008,0,24781,Hunter Mahan,6.77,6903,101925,0,4.0
2008,0,20572,Rod Pampling,6.77,6856,101250,0,5.0
2008,0,19846,Brian Gay,6.72,6413,95400,1,4.0
2008,0,7867,Woody Austin,6.63,6762,101925,0,4.0
2008,0,20850,Daniel Chopra,6.57,6375,96975,1,1.0
2008,0,10423,Mike Weir,6.5,6026,92700,0,3.0
2008,0,6575,Dudley Hart,6.42,4798,74700,0,4.0
2008,0,21731,Freddie Jacobson,6.32,5814,92025,0,2.0
2008,0,8075,Jerry Kelly,6.24,6471,103725,0,4.0
2008,0,24449,Parker McLachlin,6.24,5502,88200,1,3.0
2008,0,26476,Chez Reavie,6.23,6494,104175,1,2.0
2008,0,1766,Billy Mayfair,6.19,6465,104400,0,3.0
2008,0,28158,Steve Marino,6.15,6446,104850,0,4.0
2008,0,22405,Justin Rose,6.07,4278,70425,0,2.0
2008,0,6012,Greg Kraft,6.05,3319,54900,1,2.0
2008,0,24507,Jason Bohn,6.03,3582,59400,0,2.0
2008,0,23541,Ben Crane,5.98,5058,84600,0,3.0
2008,0,1226,Fred Couples,5.96,3837,64350,0,3.0
2008,0,6595,Kevin Sutherland,5.96,5414,90900,0,4.0
2008,0,10585,Scott McCarron,5.87,4387,74700,0,2.0
2008,0,1313,Steve Elkington,5.82,4632,79650,0,3.0
2008,0,25364,Paul Casey,5.77,3804,65925,0,3.0
2008,0,26596,Ryan Moore,5.72,4560,79650,0,3.0
2008,0,22293,Heath Slocum,5.67,5503,96975,0,5.0
2008,0,26951,Johnson Wagner,5.65,5553,98325,1,1.0
2008,0,23135,Tim Clark,5.55,5159,92925,0,2.0
2008,0,27933,John Merrick,5.51,4787,86850,0,4.0
2008,0,20634,Peter Lonard,5.46,5248,96075,0,3.0
2008,0,20160,Charlie Wi,5.35,4985,93150,0,3.0
2008,0,27649,Brandt Snedeker,5.31,5649,106425,0,5.0
2008,0,24361,Pat Perez,5.3,5111,96525,0,3.0
2008,0,25804,Bubba Watson,5.28,5437,103050,0,3.0
2008,0,1928,Corey Pavin,5.07,3903,76950,0,2.0
2008,0,20645,John Senden,5.04,5064,100575,0,3.0
2008,0,20104,Ken Duke,5.03,5594,111150,0,3.0
2008,0,28780,Nicholas Thompson,5.02,5695,113400,0,4.0
2008,0,6643,Paul Goydos,5.0,4567,91350,0,2.0
2008,0,22348,Nick O'Hern,4.89,4520,92475,0,3.0
2008,0,20574,Mathew Goggin,4.88,4457,91350,0,2.0
2008,0,1797,Rocco Mediate,4.88,5151,105525,0,2.0
2008,0,1941,Tom Pernice Jr.,4.85,4954,102150,0,5.0
2008,0,12705,Cliff Kresge,4.7,4487,95400,0,4.0
2008,0,21878,Mark Wilson,4.44,4212,94950,0,4.0
2008,0,1666,Bernhard Langer,4.31,426,9900,0,
2008,0,2223,Bob Tway,4.27,2615,61200,0,1.0
2008,0,23108,Matt Kuchar,4.26,4084,95850,0,4.0
2008,0,24925,Jonathan Byrd,4.15,4011,96750,0,2.0
2008,0,23778,Brad Adamonis,4.12,3707,90000,0,2.0
2008,0,22913,John Rollins,4.12,4074,98775,0,2.0
2008,0,12602,Dean Wilson,4.12,4688,113850,0,3.0
2008,0,26420,Richard Johnson,4.1,2510,61200,1,1.0
2008,0,25396,Kevin Na,4.07,4052,99450,0,3.0
2008,0,2239,Scott Verplank,4.07,3412,83925,0,2.0
2008,0,21961,Charles Howell III,3.98,4237,106425,0,2.0
2008,0,26695,Michael Letzig,3.97,3879,97650,0,4.0
2008,0,7457,Steve Flesch,3.92,4046,103275,0,2.0
2008,0,20472,Alex Cejka,3.89,3802,97650,0,4.0
2008,0,27060,John Mallinger,3.87,3793,98100,0,3.0
2008,0,21753,Brian Davis,3.77,3916,103950,0,2.0
2008,0,23718,Nathan Green,3.72,3698,99450,0,1.0
2008,0,23320,Ryan Palmer,3.69,2158,58500,0,2.0
2008,0,7749,Brett Quigley,3.65,2663,72900,0,2.0
2008,0,10425,Jay Williamson,3.58,3483,97200,0,1.0
2008,0,24490,George McNeill,3.49,3409,97650,0,2.0
2008,0,25900,Lucas Glover,3.46,3617,104625,0,2.0
2008,0,27120,Troy Matteson,3.46,3524,101700,0,3.0
2008,0,20623,Gavin Coles,3.43,1699,49500,0,1.0
2008,0,27214,Kevin Streelman,3.42,3402,99450,0,2.0
2008,0,27095,Nick Watney,3.41,3036,89100,0,1.0
2008,0,25349,Tim Wilkinson,3.41,3086,90450,0,2.0
2008,0,20848,Ángel Cabrera,3.4,2243,65925,0,1.0
2008,0,1677,Tom Lehman,3.4,2420,71100,0,2.0
2008,0,12716,Charley Hoffman,3.29,3276,99450,0,3.0
2008,0,26300,Matt Jones,3.29,3273,99450,0,2.0
2008,0,23048,Eric Axley,3.28,3478,106200,0,3.0
2008,0,10505,Shane Bertsch,3.26,3153,96750,0,1.0
2008,0,1161,Mark Calcavecchia,3.25,3304,101700,0,2.0
2008,0,8931,Glen Day,3.2,1727,54000,0,1.0
2008,0,2206,David Toms,3.2,2520,78750,0,
2008,0,24024,Zach Johnson,3.19,2968,92925,0,1.0
2008,0,21949,Joe Ogilvie,3.17,3094,97650,0,3.0
2008,0,23614,Rich Beem,3.09,2833,91800,0,1.0
2008,0,21470,Daisuke Maruyama,3.09,417,13500,0,
2008,0,24924,Bill Haas,3.05,3172,103950,0,1.0
2008,0,27936,Martin Laird,3.01,2303,76500,0,2.0
2008,0,23409,James Driscoll,2.87,2457,85500,0,1.0
2008,0,6350,Bob May,2.86,450,15750,0,
2008,0,23349,Charles Warren,2.85,2769,97200,0,1.0
2008,0,26287,Roland Thatcher,2.82,1777,63000,0,2.0
2008,0,23623,Bo Van Pelt,2.77,2756,99450,0,1.0
2008,0,1553,John Huston,2.76,1488,54000,0,
2008,0,1320,Bob Estes,2.75,2423,88200,0,1.0
2008,0,28089,Jason Day,2.72,2327,85500,0,2.0
2008,0,23325,Vaughn Taylor,2.65,2901,109575,0,1.0
2008,0,10117,Bob Heintz,2.59,1164,45000,0,
2008,0,6621,Joe Durant,2.58,2264,87750,0,1.0
2008,0,20127,Chris Riley,2.58,1277,49500,0,1.0
2008,0,30925,Dustin Johnson,2.51,2679,106650,0,2.0
2008,0,12782,Tim Herron,2.45,2158,88200,0,
2008,0,20105,Jeff Gove,2.42,1308,54000,0,1.0
2008,0,6034,Marco Dawson,2.4,1622,67500,0,2.0
2008,0,25686,Jason Dufner,2.4,1082,45000,0,
2008,0,1948,Tim Petrovic,2.4,2400,99900,0,2.0
2008,0,6197,Michael Allen,2.39,2132,89100,0,1.0
2008,0,7547,Craig Kanada,2.38,1604,67500,0,
2008,0,22548,Patrick Sheehan,2.34,2540,108450,0,2.0
2008,0,1577,Lee Janzen,2.11,1721,81450,0,1.0
2008,0,20628,Arron Oberholser,2.1,775,36900,0,
2008,0,12660,Jesper Parnevik,2.1,1818,86400,0,
2008,0,24227,Justin Bolli,2.07,1769,85500,0,1.0
2008,0,22892,Jason Gore,2.07,2258,108900,0,2.0
2008,0,23797,Brett Rumford,2.0,1624,81225,0,1.0
2008,0,20436,Garrett Willis,2.0,766,38250,0,
2008,0,25842,Jon Mills,1.97,1964,99450,0,
2008,0,11032,Frank Lickliter II,1.96,1986,101250,0,
2008,0,1706,Davis Love III,1.93,1512,78300,0,
2008,0,6251,Chris DiMarco,1.91,1871,97875,0,
2008,0,1381,Fred Funk,1.91,1038,54450,0,1.0
2008,0,1968,Nick Price,1.89,43,2250,0,
2008,0,24912,Will MacKenzie,1.85,1289,69750,0,1.0
2008,0,24663,Y.E. Yang,1.84,1701,92250,0,1.0
2008,0,23353,J.J. Henry,1.82,2026,111375,0,1.0
2008,0,12823,Carlos Franco,1.79,1372,76500,0,
2008,0,19972,José Coceres,1.78,1008,56700,0,
2008,0,23497,Tag Ridings,1.73,1679,96750,0,1.0
2008,0,12645,Brent Geiberger,1.71,694,40500,0,1.0
2008,0,8845,Scott Sterling,1.71,1467,85950,0,
2008,0,8385,Omar Uresti,1.71,1154,67500,0,
2008,0,28475,Jeff Overton,1.68,1754,104400,0,1.0
2008,0,26679,Kevin Stadler,1.66,1622,97650,0,1.0
2008,0,1361,Dan Forsman,1.63,623,38250,0,
2008,0,22806,Doug LaBelle II,1.57,1102,70200,0,1.0
2008,0,12309,Bob Sowards,1.57,920,58500,0,1.0
2008,0,1473,Todd Hamilton,1.56,1648,105750,0,
2008,0,21805,Harrison Frazar,1.55,1043,67500,0,1.0
2008,0,25273,Andrew Buckle,1.54,693,45000,0,
2008,0,24358,Robert Garrigus,1.54,1468,95400,0,
2008,0,10733,Kent Jones,1.52,957,63000,0,
2008,0,20433,Mark Hensby,1.51,1261,83700,0,1.0
2008,0,2002,John Riegger,1.47,993,67500,0,
2008,0,8537,J.P. Hayes,1.45,1275,88200,0,1.0
2008,0,27561,Nick Flanagan,1.43,1316,92250,0,1.0
2008,0,20663,Brenden Pappas,1.43,962,67500,0,1.0
2008,0,1724,Jeff Maggert,1.42,1287,90450,0,
2008,0,26882,Michael Sim,1.42,256,18000,0,
2008,0,12652,Cameron Beckman,1.4,1262,90450,0,
2008,0,19803,Ryan Armour,1.34,1427,106200,0,
2008,0,21461,Kenneth Ferrie,1.31,1000,76500,0,
2008,0,10565,Ian Leggatt,1.3,269,20700,0,
2008,0,6573,Brandt Jobe,1.26,940,74700,0,
2008,0,21959,Ted Purdy,1.26,962,76500,0,1.0
2008,0,19881,Robert Damron,1.25,365,29250,0,
2008,0,6373,José María Olazábal,1.25,235,18900,0,
2008,0,26500,Alejandro Cañizares,1.23,497,40500,0,
2008,0,26668,Marc Turnesa,1.21,1174,96750,0,
2008,0,1823,Larry Mize,1.19,704,58950,0,1.0
2008,0,1927,Dennis Paulson,1.19,27,2250,0,
2008,0,2067,Ted Schulz,1.19,27,2250,0,
2008,0,1527,Scott Hoch,1.15,52,4500,0,
2008,0,1024,Billy Andrade,1.11,949,85500,0,
2008,0,20443,Jin Park,1.11,1047,94500,0,
2008,0,1331,Rick Fehr,1.1,25,2250,0,
2008,0,8375,Paul Stankowski,1.08,488,45000,0,
2008,0,7223,Brian Bateman,1.07,832,77400,0,
2008,0,1014,Fulton Allem,1.04,47,4500,0,
2008,0,25632,Jimmy Walker,1.04,703,67500,0,
2008,0,12680,Shigeki Maruyama,0.96,721,74700,0,
2008,0,21633,Steve Allan,0.94,595,63000,0,1.0
2008,0,25720,Chad Collins,0.94,632,67500,0,
2008,0,6515,Shaun Micheel,0.94,641,68400,0,
2008,0,1717,Sandy Lyle,0.92,91,9900,0,
2008,0,20382,Stephen Leaney,0.91,678,74700,0,
2008,0,1388,Robert Gamez,0.9,749,83250,0,
2008,0,27613,David Lutterus,0.9,566,63000,0,
2008,0,1157,Tom Byrum,0.85,343,40500,0,
2008,0,1116,Michael Bradley,0.84,321,38250,0,
2008,0,6332,Neal Lancaster,0.84,227,27000,0,
2008,0,19824,Craig Barlow,0.83,567,68400,0,
2008,0,23322,Brett Wetterich,0.82,417,50625,0,
2008,0,1261,Jay Delsing,0.81,200,24750,0,
2008,0,10213,Dicky Pride,0.8,322,40500,0,
2008,0,1920,Craig Parry,0.78,152,19350,0,
2008,0,10875,Todd Demsey,0.74,551,74250,0,
2008,0,20378,Mathias Grönberg,0.74,715,97200,0,
2008,0,12826,Paul Claxton,0.67,420,63000,0,
2008,0,1093,Ronnie Black,0.65,44,6750,0,
2008,0,1132,Mark Brooks,0.65,410,63450,0,
2008,0,6090,Jim McGovern,0.64,488,76500,0,
2008,0,2214,Kirk Triplett,0.64,87,13500,0,
2008,0,23157,Richard Johnson,0.59,544,92700,0,
2008,0,2101,Joey Sindelar,0.59,80,13500,0,
2008,0,22582,Kyle Thompson,0.59,461,78750,0,
2008,0,21007,Gabriel Hjertstedt,0.58,52,9000,0,
2008,0,27963,Chris Stroud,0.54,499,92700,0,
2008,0,1139,Olin Browne,0.53,515,96750,0,
2008,0,1042,Paul Azinger,0.52,190,36450,0,
2008,0,20094,Jonathan Kaye,0.52,177,33750,0,
2008,0,2106,Chris Smith,0.52,81,15750,0,
2008,0,10649,Tom Scherrer,0.5,267,54000,0,
2008,0,1378,David Frost,0.46,64,13950,0,
2008,0,1723,Andrew Magee,0.46,52,11250,0,
2008,0,7235,John Morse,0.46,103,22500,0,
2008,0,23540,Jason Allred,0.45,286,63000,0,
2008,0,20029,Notah Begay III,0.37,82,22500,0,
2008,0,6214,Guy Boros,0.36,57,15750,0,
2008,0,23125,Brad Elder,0.34,212,63000,0,
2008,0,1761,Len Mattiace,0.29,116,40500,0,
2008,0,2245,Grant Waite,0.29,52,18000,0,
2008,0,1249,John Daly,0.28,182,66150,0,
2008,0,26631,Cody Freeman,0.28,214,76500,0,
2008,0,9011,David Duval,0.23,149,65700,0,
2008,0,8339,Spike McRoy,0.23,26,11250,0,
2008,0,25594,Travis Perkins,0.23,152,67500,0,
2008,0,1887,Mark O'Meara,0.22,52,23850,0,
2008,0,19913,Ron Whittaker,0.22,140,63000,0,
2008,0,1685,J.L. Lewis,0.19,114,58500,0,
2008,0,30750,Tommy Gainey,0.17,119,72000,0,
2008,0,2246,Duffy Waldorf,0.17,26,15750,0,
2008,0,1619,Skip Kendall,0.14,28,20250,0,
2008,0,6809,Bob Burns,0.12,24,20250,0,
2008,0,1385,Jim Gallagher Jr.,0.12,24,20250,0,
2007,0,8793,Tiger Woods,49.77,30574,61425,5,9.0
2007,0,1810,Phil Mickelson,19.11,16037,83925,2,5.0
2007,0,10809,Jim Furyk,18.92,16691,88200,1,8.0
2007,0,6567,Vijay Singh,17.97,19129,106425,2,6.0
2007,0,24502,Adam Scott,15.9,11196,70425,1,5.0
2007,0,24357,K.J. Choi,15.89,15485,97425,2,6.0
2007,0,22405,Justin Rose,15.46,8698,56250,0,6.0
2007,0,23621,Rory Sabbatini,15.32,13548,88425,1,6.0
2007,0,24024,Zach Johnson,15.09,13341,88425,2,4.0
2007,0,21209,Sergio Garcia,14.98,10547,70425,0,5.0
2007,0,6522,Ernie Els,14.62,8980,61425,0,4.0
2007,0,21528,Henrik Stenson,12.81,6718,52425,1,2.0
2007,0,2239,Scott Verplank,12.77,10691,83700,1,8.0
2007,0,20766,Padraig Harrington,12.47,8783,70425,1,3.0
2007,0,21961,Charles Howell III,12.45,12126,97425,1,5.0
2007,0,6527,Steve Stricker,12.01,10621,88425,0,6.0
2007,0,20848,Ángel Cabrera,11.54,5997,51975,1,1.0
2007,0,22371,Aaron Baddeley,11.2,9402,83925,1,5.0
2007,0,23983,Luke Donald,10.92,8676,79425,0,5.0
2007,0,23135,Tim Clark,10.8,6342,58725,0,3.0
2007,0,27649,Brandt Snedeker,10.64,11870,111600,1,6.0
2007,0,7867,Woody Austin,10.42,10483,100575,1,3.0
2007,0,22046,Geoff Ogilvy,10.27,8623,83925,0,5.0
2007,0,1161,Mark Calcavecchia,9.96,8966,90000,1,4.0
2007,0,19972,José Coceres,9.66,4870,50400,0,3.0
2007,0,24781,Hunter Mahan,9.65,10185,105525,1,5.0
2007,0,2206,David Toms,9.33,8251,88425,0,7.0
2007,0,26289,Boo Weekley,9.29,9591,103275,1,4.0
2007,0,22913,John Rollins,9.12,9708,106425,0,4.0
2007,0,24925,Jonathan Byrd,8.93,7757,86850,1,3.0
2007,0,7223,Brian Bateman,8.51,4843,56925,1,1.0
2007,0,6012,Greg Kraft,8.48,1335,15750,0,1.0
2007,0,10885,Robert Allenby,8.11,7536,92925,0,7.0
2007,0,20229,Stewart Cink,8.01,7080,88425,0,5.0
2007,0,1666,Bernhard Langer,7.98,4917,61650,0,4.0
2007,0,22293,Heath Slocum,7.67,6801,88650,0,4.0
2007,0,22378,Trevor Immelman,7.52,6309,83925,0,4.0
2007,0,27095,Nick Watney,7.34,6420,87525,1,2.0
2007,0,20098,Stuart Appleby,7.32,6799,92925,0,3.0
2007,0,25804,Bubba Watson,7.21,6589,91350,0,5.0
2007,0,21878,Mark Wilson,7.17,6225,86850,1,2.0
2007,0,8075,Jerry Kelly,7.05,6679,94725,0,6.0
2007,0,1797,Rocco Mediate,6.97,4767,68400,0,3.0
2007,0,28475,Jeff Overton,6.96,2977,42750,0,2.0
2007,0,6643,Paul Goydos,6.86,5267,76725,1,1.0
2007,0,6595,Kevin Sutherland,6.61,5888,89100,0,3.0
2007,0,25190,Jeff Quinney,6.5,6053,93150,0,5.0
2007,0,20157,Retief Goosen,6.48,3688,56925,0,1.0
2007,0,24361,Pat Perez,6.3,6212,98550,0,5.0
2007,0,20104,Ken Duke,6.27,6436,102600,0,4.0
2007,0,29718,Anthony Kim,6.27,6013,95850,0,4.0
2007,0,24138,Ian Poulter,6.15,4334,70425,0,3.0
2007,0,1766,Billy Mayfair,5.95,6109,102600,0,5.0
2007,0,27770,Camilo Villegas,5.95,5329,89550,0,3.0
2007,0,22348,Nick O'Hern,5.93,4980,83925,0,3.0
2007,0,12716,Charley Hoffman,5.89,5941,100800,1,1.0
2007,0,20628,Arron Oberholser,5.71,4538,79425,0,4.0
2007,0,6004,Stephen Ames,5.7,4787,83925,0,3.0
2007,0,20645,John Senden,5.7,5729,100575,0,3.0
2007,0,25345,Carl Pettersson,5.67,6012,105975,0,3.0
2007,0,26596,Ryan Moore,5.59,5383,96300,0,2.0
2007,0,1381,Fred Funk,5.57,4501,80775,1,2.0
2007,0,25900,Lucas Glover,5.49,5954,108450,0,3.0
2007,0,20572,Rod Pampling,5.45,5559,101925,0,2.0
2007,0,21731,Freddie Jacobson,5.39,3176,58950,0,3.0
2007,0,23322,Brett Wetterich,5.33,5430,101925,0,3.0
2007,0,1945,Kenny Perry,5.28,4926,93375,0,3.0
2007,0,1142,Bart Bryant,5.16,4271,82800,0,2.0
2007,0,23325,Vaughn Taylor,5.14,4868,94725,0,3.0
2007,0,27060,John Mallinger,5.09,4600,90450,0,3.0
2007,0,27120,Troy Matteson,5.07,4986,98325,0,2.0
2007,0,1677,Tom Lehman,5.05,3702,73350,0,3.0
2007,0,21753,Brian Davis,5.01,4442,88650,0,2.0
2007,0,20382,Stephen Leaney,4.93,4596,93150,0,2.0
2007,0,23718,Nathan Green,4.87,5115,105075,0,2.0
2007,0,28158,Steve Marino,4.79,4790,99900,0,4.0
2007,0,21350,Ryuji Imada,4.77,5005,104850,0,2.0
2007,0,24140,Sean O'Hair,4.76,4580,96300,0,2.0
2007,0,1706,Davis Love III,4.68,4142,88425,0,3.0
2007,0,23623,Bo Van Pelt,4.62,4723,102150,0,2.0
2007,0,20634,Peter Lonard,4.48,4764,106425,0,3.0
2007,0,19846,Brian Gay,4.47,4345,97200,0,2.0
2007,0,6332,Neal Lancaster,4.36,1080,24750,0,1.0
2007,0,6373,José María Olazábal,4.3,3202,74475,0,1.0
2007,0,12602,Dean Wilson,4.27,4408,103275,0,3.0
2007,0,25396,Kevin Na,4.26,3261,76500,0,3.0
2007,0,24912,Will MacKenzie,4.19,4558,108900,0,3.0
2007,0,23108,Matt Kuchar,4.17,3493,83700,0,2.0
2007,0,22892,Jason Gore,4.08,3963,97200,0,2.0
2007,0,21949,Joe Ogilvie,4.02,4193,104400,1,1.0
2007,0,10423,Mike Weir,4.02,3556,88425,0,2.0
2007,0,10860,Justin Leonard,3.85,3885,101025,0,2.0
2007,0,23349,Charles Warren,3.85,3915,101700,0,2.0
2007,0,1724,Jeff Maggert,3.81,3104,81450,0,1.0
2007,0,21633,Steve Allan,3.8,2479,65250,0,1.0
2007,0,1313,Steve Elkington,3.79,3543,93600,0,2.0
2007,0,7457,Steve Flesch,3.78,4119,108900,1,2.0
2007,0,1948,Tim Petrovic,3.78,4102,108450,0,1.0
2007,0,20160,Charlie Wi,3.77,3138,83250,0,2.0
2007,0,1035,Tommy Armour III,3.75,2865,76500,0,1.0
2007,0,27141,J.B. Holmes,3.61,2860,79200,0,2.0
2007,0,23353,J.J. Henry,3.56,3624,101925,0,1.0
2007,0,6515,Shaun Micheel,3.44,3263,94725,0,2.0
2007,0,1320,Bob Estes,3.4,3016,88650,0,3.0
2007,0,6251,Chris DiMarco,3.32,3385,101925,0,1.0
2007,0,1941,Tom Pernice Jr.,3.29,3561,108225,0,2.0
2007,0,24358,Robert Garrigus,3.22,2987,92700,0,1.0
2007,0,22621,Ben Curtis,3.19,2955,92700,0,2.0
2007,0,20859,Anders Hansen,3.19,1989,62325,0,
2007,0,12782,Tim Herron,3.19,3055,95850,0,1.0
2007,0,12705,Cliff Kresge,3.14,3125,99450,0,1.0
2007,0,2256,Tom Watson,3.1,293,9450,0,
2007,0,20498,Briny Baird,3.09,3069,99450,0,1.0
2007,0,8537,J.P. Hayes,3.09,2653,85950,0,2.0
2007,0,26679,Kevin Stadler,3.06,3055,99675,0,2.0
2007,0,20472,Alex Cejka,3.05,2400,78750,0,2.0
2007,0,24507,Jason Bohn,3.03,2334,76950,0,
