YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
2013,137,0,20691,Greg Owen,"45' 9""",124,5674.75,+31.00
2013,139,0,24846,Ricky Barnes,"46' 0""",131,6027.583,+25.00
2013,140,0,25562,Andres Romero,"46' 1""",97,4468.667,+5.00
2013,141,0,2206,David Toms,"46' 5""",51,2367.75,+10.00
2013,141,0,23623,Bo Van Pelt,"46' 5""",78,3617.667,+16.00
2013,143,0,29420,Billy Horschel,"46' 6""",130,6041.167,+15.00
2013,143,0,25240,D.A. Points,"46' 6""",99,4602.667,+3.00
2013,145,0,25444,Justin Hicks,"46' 8""",104,4855.333,+14.00
2013,146,0,29289,S.Y. Noh,"46' 9""",137,6403.917,+24.00
2013,146,0,26476,Chez Reavie,"46' 9""",89,4161.25,+11.00
2013,148,0,24490,George McNeill,"46' 11""",113,5301.583,+23.00
2013,148,0,27556,Ted Potter Jr.,"46' 11""",103,4836.667,+19.00
2013,148,0,20645,John Senden,"46' 11""",137,6422.167,+16.00
2013,151,0,20160,Charlie Wi,"47' 1""",139,6541.25,+19.00
2013,152,0,26300,Matt Jones,"47' 2""",136,6409.917,+9.00
2013,153,0,26758,David Hearn,"47' 3""",142,6708.75,+31.00
2013,153,0,36884,Ben Kohles,"47' 3""",101,4774.333,+21.00
2013,155,0,23541,Ben Crane,"47' 5""",99,4695.417,+20.00
2013,156,0,32334,Charlie Beljan,"47' 6""",107,5084.333,+11.00
2013,157,0,20766,Padraig Harrington,"47' 7""",68,3235.5,+20.00
2013,158,0,22621,Ben Curtis,"48' 0""",85,4079.75,+18.00
2013,158,0,22913,John Rollins,"48' 0""",148,7100.833,+21.00
2013,160,0,30926,Chris Kirk,"48' 1""",149,7170.083,+12.00
2013,161,0,23497,Tag Ridings,"48' 2""",131,6307.583,+22.00
2013,161,0,31560,Brian Stuard,"48' 2""",97,4671.833,+20.00
2013,163,0,22378,Trevor Immelman,"48' 3""",119,5745.083,+12.00
2013,164,0,31202,William McGirt,"48' 7""",113,5486.5,+19.00
2013,165,0,23353,J.J. Henry,"48' 9""",104,5069.583,+15.00
2013,165,0,33869,Eric Meierdierks,"48' 9""",80,3900.333,+13.00
2013,165,0,28310,Lee Williams,"48' 9""",87,4239.833,+11.00
2013,168,0,21528,Henrik Stenson,"49' 2""",56,2754.0,+11.00
2013,169,0,24227,Justin Bolli,"49' 3""",89,4385.0,+29.00
2013,169,0,29425,Andrew Svoboda,"49' 3""",62,3051.25,+8.00
2013,171,0,22806,Doug LaBelle II,"49' 9""",99,4927.833,+26.00
2013,172,0,29479,Scott Brown,"49' 10""",103,5135.833,+18.00
2013,173,0,20443,Jin Park,"50' 1""",67,3355.0,+17.00
2013,174,0,6573,Brandt Jobe,"51' 0""",83,4233.833,+26.00
2013,175,0,34431,Robert Streb,"51' 5""",94,4835.333,+22.00
2013,176,0,6004,Stephen Ames,"52' 0""",87,4525.917,+1.00
2013,177,0,8793,Tiger Woods,"52' 6""",82,4307.583,+14.00
2013,178,0,32698,Bobby Gates,"53' 0""",110,5830.833,+37.00
2013,179,0,28135,Aaron Watkins,"54' 0""",78,4214.667,+17.00
2013,180,0,26497,Casey Wittenberg,"54' 3""",108,5856.333,+20.00
2012,1,0,32334,Charlie Beljan,"34' 10""",98,3413.833,+4.00
2012,2,0,25804,Bubba Watson,"37' 2""",116,4311.417,-6.00
2012,3,0,23541,Ben Crane,"37' 5""",104,3893.75,-13.00
2012,4,0,20848,Ángel Cabrera,"37' 6""",73,2736.0,+9.00
2012,5,0,28308,Troy Kelly,"38' 8""",107,4136.25,+11.00
2012,6,0,20160,Charlie Wi,"38' 11""",145,5640.5,+19.00
2012,7,0,27895,Jonas Blixt,"39' 0""",122,4760.667,+2.00
2012,7,0,2206,David Toms,"39' 0""",65,2532.417,+3.00
2012,9,0,29478,Kevin Kisner,"39' 2""",108,4226.0,+23.00
2012,10,0,26287,Roland Thatcher,"39' 3""",70,2746.167,+12.00
2012,11,0,6036,Scott Dunlap,"39' 7""",96,3803.583,+6.00
2012,12,0,27302,Garth Mulroy,"39' 9""",75,2979.75,-2.00
2012,12,0,23623,Bo Van Pelt,"39' 9""",92,3655.333,+4.00
2012,14,0,20623,Gavin Coles,"39' 11""",79,3151.417,+4.00
2012,15,0,24925,Jonathan Byrd,"40' 0""",100,4001.583,+1.00
2012,15,0,30925,Dustin Johnson,"40' 0""",108,4319.667,-3.00
2012,15,0,27060,John Mallinger,"40' 0""",110,4403.167,+34.00
2012,18,0,30750,Tommy Gainey,"40' 2""",185,7426.667,+14.00
2012,19,0,29479,Scott Brown,"40' 3""",91,3663.25,+13.00
2012,20,0,29221,Webb Simpson,"40' 4""",110,4437.083,-17.00
2012,21,0,12652,Cameron Beckman,"40' 5""",133,5375.75,+14.00
2012,21,0,6527,Steve Stricker,"40' 5""",81,3272.0,-5.00
2012,23,0,10885,Robert Allenby,"40' 6""",112,4537.833,+29.00
2012,24,0,24494,Erik Compton,"40' 7""",137,5560.833,+8.00
2012,24,0,22621,Ben Curtis,"40' 7""",67,2716.75,E
2012,24,0,20766,Padraig Harrington,"40' 7""",97,3935.5,+9.00
2012,24,0,25572,Graeme McDowell,"40' 7""",47,1908.667,+8.00
2012,28,0,33141,Keegan Bradley,"40' 8""",131,5330.333,+8.00
2012,28,0,20850,Daniel Chopra,"40' 8""",128,5205.667,+25.00
2012,28,0,25686,Jason Dufner,"40' 8""",107,4352.583,+13.00
2012,28,0,26289,Boo Weekley,"40' 8""",104,4227.917,+8.00
2012,32,0,25345,Carl Pettersson,"40' 10""",131,5351.5,+26.00
2012,33,0,24140,Sean O'Hair,"40' 11""",150,6137.75,+19.00
2012,33,0,29518,Brendan Steele,"40' 11""",118,4828.583,+9.00
2012,35,0,24781,Hunter Mahan,"41' 0""",116,4758.917,+17.00
2012,35,0,22046,Geoff Ogilvy,"41' 0""",98,4016.083,+15.00
2012,37,0,1249,John Daly,"41' 1""",80,3283.833,+10.00
2012,37,0,25818,Scott Piercy,"41' 1""",194,7963.083,+14.00
2012,39,0,30944,Jason Kokrak,"41' 2""",162,6672.083,+15.00
2012,40,0,28500,Martin Flores,"41' 3""",165,6810.583,+21.00
2012,41,0,11123,Chris Couch,"41' 8""",101,4208.25,+4.00
2012,41,0,20691,Greg Owen,"41' 8""",171,7124.0,+24.00
2012,43,0,28307,Matt Every,"41' 11""",118,4950.0,+3.00
2012,43,0,27141,J.B. Holmes,"41' 11""",183,7674.167,+18.00
2012,45,0,12510,Chad Campbell,"42' 0""",137,5753.5,+31.00
2012,45,0,21731,Freddie Jacobson,"42' 0""",86,3608.583,+16.00
2012,45,0,22293,Heath Slocum,"42' 0""",100,4198.833,+12.00
2012,48,0,21407,Arjun Atwal,"42' 1""",123,5176.75,+20.00
2012,49,0,22961,David Mathis,"42' 3""",135,5708.333,+18.00
2012,50,0,6251,Chris DiMarco,"42' 4""",128,5417.417,+27.00
2012,50,0,23903,Stephen Gangluff,"42' 4""",120,5082.5,+26.00
2012,50,0,31202,William McGirt,"42' 4""",149,6309.833,+6.00
2012,50,0,23788,D.J. Trahan,"42' 4""",107,4527.75,+22.00
2012,54,0,22348,Nick O'Hern,"42' 5""",108,4581.583,+17.00
2012,54,0,27963,Chris Stroud,"42' 5""",131,5553.083,+8.00
2012,54,0,25834,Daniel Summerhays,"42' 5""",117,4963.417,+15.00
2012,57,0,29289,S.Y. Noh,"42' 6""",161,6841.583,+1.00
2012,57,0,26329,Louis Oosthuizen,"42' 6""",87,3700.0,+2.00
2012,59,0,23325,Vaughn Taylor,"42' 7""",108,4596.917,+20.00
2012,60,0,25892,Steve Wheatcroft,"42' 10""",73,3125.333,+10.00
2012,61,0,29476,Kyle Reifers,"43' 0""",105,4515.333,+15.00
2012,62,0,12782,Tim Herron,"43' 1""",156,6726.333,+14.00
2012,62,0,27974,Sung Kang,"43' 1""",131,5647.5,+23.00
2012,64,0,6522,Ernie Els,"43' 2""",136,5875.167,+13.00
2012,64,0,33122,Russell Knox,"43' 2""",98,4231.083,+13.00
2012,64,0,26476,Chez Reavie,"43' 2""",93,4015.5,+13.00
2012,64,0,6567,Vijay Singh,"43' 2""",167,7203.583,+22.00
2012,68,0,20070,Matt Bettencourt,"43' 3""",129,5582.083,+25.00
2012,69,0,23135,Tim Clark,"43' 4""",66,2860.083,+9.00
2012,69,0,6034,Marco Dawson,"43' 4""",76,3296.0,+7.00
2012,69,0,22405,Justin Rose,"43' 4""",109,4725.333,+4.00
2012,69,0,22582,Kyle Thompson,"43' 4""",70,3035.583,+13.00
2012,73,0,10213,Dicky Pride,"43' 5""",82,3559.75,+15.00
2012,73,0,26951,Johnson Wagner,"43' 5""",132,5734.5,+17.00
2012,75,0,24604,Hunter Haas,"43' 8""",107,4673.583,+19.00
2012,75,0,28237,Rory McIlroy,"43' 8""",103,4500.833,+7.00
2012,75,0,30110,Kyle Stanley,"43' 8""",157,6852.583,+5.00
2012,78,0,27556,Ted Potter Jr.,"43' 9""",111,4858.167,+11.00
2012,79,0,26679,Kevin Stadler,"43' 10""",102,4470.167,+13.00
2012,79,0,21878,Mark Wilson,"43' 10""",116,5083.667,+15.00
2012,81,0,1116,Michael Bradley,"43' 11""",115,5049.333,+22.00
2012,82,0,6004,Stephen Ames,"44' 0""",75,3301.417,+19.00
2012,82,0,34021,Bud Cauley,"44' 0""",152,6683.0,+11.00
2012,82,0,6573,Brandt Jobe,"44' 0""",81,3566.75,+7.00
2012,82,0,29926,Danny Lee,"44' 0""",122,5372.083,+11.00
2012,82,0,23548,Bill Lunde,"44' 0""",142,6242.583,+26.00
2012,87,0,29420,Billy Horschel,"44' 1""",83,3658.667,+22.00
2012,87,0,30926,Chris Kirk,"44' 1""",185,8159.667,+19.00
2012,89,0,21805,Harrison Frazar,"44' 2""",92,4063.75,+20.00
2012,89,0,1706,Davis Love III,"44' 2""",106,4683.75,+9.00
2012,91,0,24846,Ricky Barnes,"44' 3""",183,8102.333,+42.00
2012,92,0,28093,Miguel Angel Carballo,"44' 4""",114,5053.417,+24.00
2012,92,0,23353,J.J. Henry,"44' 4""",101,4473.667,+14.00
2012,92,0,26331,Charl Schwartzel,"44' 4""",74,3282.25,+6.00
2012,92,0,27330,Josh Teater,"44' 4""",185,8206.5,+34.00
2012,92,0,32150,Michael Thompson,"44' 4""",122,5410.583,+13.00
2012,97,0,32200,Roberto Castro,"44' 5""",124,5509.583,+12.00
2012,97,0,23718,Nathan Green,"44' 5""",110,4884.583,+19.00
2012,99,0,24924,Bill Haas,"44' 7""",126,5614.0,+14.00
2012,99,0,33419,Cameron Tringale,"44' 7""",119,5304.0,+20.00
2012,101,0,20229,Stewart Cink,"44' 8""",132,5892.0,+14.00
2012,101,0,20104,Ken Duke,"44' 8""",185,8260.583,+36.00
2012,101,0,27644,Brian Harman,"44' 8""",140,6249.667,+27.00
2012,101,0,12716,Charley Hoffman,"44' 8""",140,6250.083,+22.00
2012,101,0,22913,John Rollins,"44' 8""",144,6431.583,+25.00
2012,106,0,20572,Rod Pampling,"44' 9""",118,5276.5,+31.00
2012,106,0,1941,Tom Pernice Jr.,"44' 9""",109,4879.917,+25.00
2012,106,0,27770,Camilo Villegas,"44' 9""",131,5860.333,+27.00
2012,109,0,33120,Mark Anderson,"44' 10""",161,7213.333,+27.00
2012,109,0,27936,Martin Laird,"44' 10""",119,5337.75,+9.00
2012,111,0,23542,Tommy Biershenk,"44' 11""",106,4762.75,+36.00
2012,112,0,22371,Aaron Baddeley,"45' 0""",126,5672.0,+19.00
2012,112,0,27933,John Merrick,"45' 0""",134,6026.75,+18.00
2012,112,0,27649,Brandt Snedeker,"45' 0""",128,5759.333,+23.00
2012,115,0,32102,Rickie Fowler,"45' 1""",107,4824.75,+5.00
2012,115,0,22378,Trevor Immelman,"45' 1""",125,5639.583,+18.00
2012,117,0,1810,Phil Mickelson,"45' 3""",101,4574.25,+9.00
2012,117,0,25457,Alexandre Rocha,"45' 3""",104,4709.0,+16.00
2012,119,0,20098,Stuart Appleby,"45' 4""",103,4670.917,+17.00
2012,119,0,21961,Charles Howell III,"45' 4""",205,9298.917,+17.00
2012,121,0,28089,Jason Day,"45' 5""",114,5179.417,+1.00
2012,122,0,20593,Greg Chalmers,"45' 6""",152,6918.917,+14.00
2012,122,0,30852,Ryo Ishikawa,"45' 6""",96,4367.0,+13.00
2012,122,0,23800,Bryce Molder,"45' 6""",160,7274.917,+18.00
2012,125,0,24138,Ian Poulter,"45' 10""",59,2704.5,+1.00
2012,126,0,32698,Bobby Gates,"45' 11""",166,7624.5,+24.00
2012,127,0,23204,Gary Christian,"46' 0""",127,5839.0,+33.00
2012,128,0,34099,Harris English,"46' 1""",183,8432.917,+39.00
2012,128,0,27064,Jhonattan Vegas,"46' 1""",149,6868.5,+13.00
2012,130,0,24357,K.J. Choi,"46' 2""",90,4151.917,+8.00
2012,131,0,19846,Brian Gay,"46' 3""",127,5877.333,+16.00
2012,131,0,24024,Zach Johnson,"46' 3""",117,5410.667,+8.00
2012,131,0,30692,Scott Stallings,"46' 3""",138,6380.5,+13.00
2012,134,0,24358,Robert Garrigus,"46' 5""",152,7060.5,+9.00
2012,135,0,27095,Nick Watney,"46' 6""",175,8138.5,+21.00
2012,136,0,28087,Kris Blanks,"46' 7""",89,4146.75,+17.00
2012,137,0,28475,Jeff Overton,"46' 8""",196,9140.0,+28.00
2012,138,0,1766,Billy Mayfair,"46' 9""",135,6308.167,+16.00
2012,138,0,27214,Kevin Streelman,"46' 9""",134,6266.0,+22.00
2012,140,0,23983,Luke Donald,"46' 10""",91,4260.75,+5.00
2012,140,0,26596,Ryan Moore,"46' 10""",131,6139.75,+18.00
2012,140,0,23320,Ryan Palmer,"46' 10""",139,6510.333,+31.00
2012,140,0,23621,Rory Sabbatini,"46' 10""",163,7629.25,+31.00
2012,144,0,31323,Gary Woodland,"46' 11""",96,4503.833,+31.00
2012,145,0,34174,John Huh,"47' 0""",134,6293.25,+22.00
2012,145,0,24502,Adam Scott,"47' 0""",94,4417.5,+8.00
2012,147,0,32366,Kevin Chappell,"47' 1""",168,7905.583,+29.00
2012,147,0,19970,Robert Karlsson,"47' 1""",96,4516.25,+13.00
2012,147,0,22548,Patrick Sheehan,"47' 1""",92,4332.5,+10.00
2012,150,0,27797,Derek Lamely,"47' 2""",126,5943.167,+19.00
2012,151,0,23638,Brendon de Jonge,"47' 3""",182,8592.083,+30.00
2012,151,0,10860,Justin Leonard,"47' 3""",109,5152.417,+21.00
2012,151,0,24361,Pat Perez,"47' 3""",107,5056.5,+17.00
2012,154,0,29222,Billy Hurley III,"47' 5""",92,4363.417,+25.00
2012,155,0,26851,Marc Leishman,"47' 6""",206,9778.917,+26.00
2012,156,0,30927,Brendon Todd,"47' 7""",114,5420.583,+20.00
2012,157,0,26758,David Hearn,"47' 8""",179,8527.333,+22.00
2012,157,0,25240,D.A. Points,"47' 8""",141,6726.333,+2.00
2012,159,0,23108,Matt Kuchar,"47' 9""",106,5061.083,+20.00
2012,159,0,27120,Troy Matteson,"47' 9""",202,9637.917,+44.00
2012,159,0,25396,Kevin Na,"47' 9""",106,5064.667,+4.00
2012,162,0,29910,Blake Adams,"48' 0""",160,7679.75,+19.00
2012,162,0,27436,Graham DeLaet,"48' 0""",133,6383.5,+9.00
2012,164,0,35139,Richard Lee,"48' 1""",97,4661.5,+14.00
2012,164,0,25562,Andres Romero,"48' 1""",106,5095.5,+13.00
2012,166,0,23409,James Driscoll,"48' 3""",158,7621.333,+24.00
2012,166,0,1320,Bob Estes,"48' 3""",130,6277.0,+21.00
2012,168,0,20574,Mathew Goggin,"48' 4""",120,5801.417,+26.00
2012,168,0,31558,J.J. Killeen,"48' 4""",214,10351.0,+25.00
2012,170,0,26300,Matt Jones,"48' 5""",86,4167.167,+11.00
2012,170,0,30711,Colt Knost,"48' 5""",102,4938.0,+27.00
2012,170,0,1797,Rocco Mediate,"48' 5""",111,5376.5,+29.00
2012,173,0,28259,Sangmoon Bae,"48' 7""",128,6223.75,+28.00
2012,174,0,28455,Will Claxton,"48' 8""",130,6328.833,+12.00
2012,174,0,21753,Brian Davis,"48' 8""",126,6131.167,+26.00
2012,176,0,8793,Tiger Woods,"48' 9""",73,3560.167,+6.00
2012,177,0,21209,Sergio Garcia,"49' 0""",76,3726.417,+5.00
2012,178,0,1724,Jeff Maggert,"49' 4""",110,5424.917,+20.00
2012,179,0,25632,Jimmy Walker,"49' 8""",211,10479.25,+33.00
2012,179,0,20396,Lee Westwood,"49' 8""",69,3427.333,+7.00
2012,181,0,10809,Jim Furyk,"49' 9""",93,4628.583,+13.00
2012,182,0,20645,John Senden,"49' 11""",108,5387.583,+16.00
2012,183,0,8725,Tom Gillis,"50' 4""",90,4531.583,+27.00
2012,184,0,24940,Edward Loar,"50' 11""",76,3870.75,+17.00
2012,185,0,24490,George McNeill,"51' 0""",143,7295.75,+28.00
2012,185,0,24663,Y.E. Yang,"51' 0""",82,4182.917,+20.00
2012,187,0,21528,Henrik Stenson,"51' 1""",71,3624.5,+4.00
2012,188,0,21350,Ryuji Imada,"51' 2""",126,6448.75,+27.00
2012,189,0,24507,Jason Bohn,"51' 3""",97,4974.917,+20.00
2012,190,0,27466,Spencer Levin,"51' 5""",128,6580.417,+29.00
2012,191,0,8075,Jerry Kelly,"51' 9""",102,5279.0,+44.00
2011,1,0,25572,Graeme McDowell,"33' 4""",54,1798.083,-7.00
2011,2,0,7867,Woody Austin,"35' 1""",78,2734.333,+3.00
2011,3,0,10505,Shane Bertsch,"36' 5""",73,2657.083,-3.00
2011,4,0,1116,Michael Bradley,"36' 9""",111,4077.0,+9.00
2011,5,0,6515,Shaun Micheel,"37' 2""",131,4867.75,+29.00
2011,6,0,21209,Sergio Garcia,"37' 7""",87,3267.25,-3.00
2011,6,0,25345,Carl Pettersson,"37' 7""",140,5262.167,+4.00
2011,8,0,27649,Brandt Snedeker,"38' 5""",109,4185.583,+9.00
2011,9,0,6621,Joe Durant,"38' 6""",84,3235.917,+17.00
2011,10,0,1706,Davis Love III,"38' 7""",76,2933.75,+7.00
2011,11,0,20229,Stewart Cink,"38' 10""",93,3608.667,-6.00
2011,12,0,20098,Stuart Appleby,"39' 2""",123,4821.75,+13.00
2011,12,0,23621,Rory Sabbatini,"39' 2""",138,5410.5,+2.00
2011,14,0,23673,Michael Connell,"39' 6""",89,3512.333,+18.00
2011,15,0,12716,Charley Hoffman,"39' 7""",140,5539.333,+6.00
2011,16,0,25804,Bubba Watson,"39' 8""",124,4922.167,+7.00
2011,17,0,12510,Chad Campbell,"40' 0""",142,5684.75,+18.00
2011,17,0,31557,Jim Herman,"40' 0""",120,4798.917,+12.00
2011,19,0,23548,Bill Lunde,"40' 1""",146,5855.083,+14.00
2011,20,0,24507,Jason Bohn,"40' 2""",81,3250.417,+17.00
2011,20,0,22046,Geoff Ogilvy,"40' 2""",101,4057.333,+10.00
2011,22,0,9011,David Duval,"40' 3""",102,4109.083,+21.00
2011,22,0,32698,Bobby Gates,"40' 3""",144,5791.833,+19.00
2011,24,0,2206,David Toms,"40' 7""",99,4018.667,+1.00
2011,25,0,26679,Kevin Stadler,"40' 8""",95,3863.833,+9.00
2011,25,0,23325,Vaughn Taylor,"40' 8""",143,5813.25,+24.00
2011,27,0,25274,Steven Bowditch,"40' 9""",139,5668.583,+12.00
2011,27,0,24781,Hunter Mahan,"40' 9""",120,4892.333,+20.00
2011,29,0,6004,Stephen Ames,"40' 10""",99,4043.25,+6.00
2011,29,0,30925,Dustin Johnson,"40' 10""",112,4572.333,E
2011,31,0,28087,Kris Blanks,"40' 11""",148,6053.417,+16.00
2011,31,0,1766,Billy Mayfair,"40' 11""",136,5562.333,+6.00
2011,33,0,25396,Kevin Na,"41' 0""",114,4675.583,+14.00
2011,34,0,6251,Chris DiMarco,"41' 1""",148,6075.25,+28.00
2011,35,0,26758,David Hearn,"41' 2""",164,6747.917,+32.00
2011,35,0,6573,Brandt Jobe,"41' 2""",143,5884.167,+11.00
2011,35,0,24138,Ian Poulter,"41' 2""",59,2430.917,-1.00
2011,35,0,29221,Webb Simpson,"41' 2""",134,5513.917,+11.00
2011,39,0,25818,Scott Piercy,"41' 3""",152,6268.417,+26.00
2011,39,0,30946,Alex Prugh,"41' 3""",137,5646.75,+32.00
2011,41,0,20157,Retief Goosen,"41' 4""",84,3475.0,+2.00
2011,41,0,20766,Padraig Harrington,"41' 4""",80,3306.75,+1.00
2011,43,0,24846,Ricky Barnes,"41' 5""",118,4887.5,+15.00
2011,44,0,27141,J.B. Holmes,"41' 6""",103,4275.833,+1.00
2011,44,0,30692,Scott Stallings,"41' 6""",170,7051.417,+19.00
2011,44,0,26951,Johnson Wagner,"41' 6""",103,4271.5,+19.00
2011,47,0,24604,Hunter Haas,"41' 7""",152,6321.75,+5.00
2011,48,0,26668,Marc Turnesa,"41' 8""",91,3793.25,+17.00
2011,49,0,26476,Chez Reavie,"41' 10""",135,5644.917,+26.00
2011,50,0,11123,Chris Couch,"41' 11""",122,5116.833,E
2011,51,0,22371,Aaron Baddeley,"42' 0""",156,6550.833,+6.00
2011,51,0,21805,Harrison Frazar,"42' 0""",86,3608.583,-2.00
2011,51,0,30750,Tommy Gainey,"42' 0""",182,7640.167,+32.00
2011,51,0,24358,Robert Garrigus,"42' 0""",163,6845.667,+17.00
2011,55,0,1313,Steve Elkington,"42' 1""",71,2985.333,+13.00
2011,56,0,30926,Chris Kirk,"42' 2""",177,7457.583,+30.00
2011,57,0,22405,Justin Rose,"42' 3""",127,5370.833,+13.00
2011,58,0,33141,Keegan Bradley,"42' 4""",126,5337.75,+9.00
2011,58,0,27963,Chris Stroud,"42' 4""",178,7542.167,+19.00
2011,58,0,24663,Y.E. Yang,"42' 4""",68,2875.917,+12.00
2011,61,0,20127,Chris Riley,"42' 5""",95,4027.917,+12.00
2011,61,0,33911,Nate Smith,"42' 5""",100,4238.5,+30.00
2011,61,0,23788,D.J. Trahan,"42' 5""",172,7290.833,+25.00
2011,61,0,27095,Nick Watney,"42' 5""",126,5348.833,+5.00
2011,65,0,24924,Bill Haas,"42' 7""",109,4639.083,+7.00
2011,65,0,21878,Mark Wilson,"42' 7""",117,4983.75,+11.00
2011,67,0,20498,Briny Baird,"42' 8""",75,3202.75,+17.00
2011,67,0,6522,Ernie Els,"42' 8""",108,4607.25,+20.00
2011,67,0,23320,Ryan Palmer,"42' 8""",123,5249.0,+19.00
2011,70,0,10733,Kent Jones,"42' 9""",129,5518.917,+26.00
2011,70,0,28475,Jeff Overton,"42' 9""",160,6838.667,+19.00
2011,70,0,31193,Jim Renner,"42' 9""",113,4828.333,+15.00
2011,73,0,6643,Paul Goydos,"42' 10""",103,4412.0,+18.00
2011,73,0,33419,Cameron Tringale,"42' 10""",204,8740.167,+26.00
2011,75,0,23108,Matt Kuchar,"42' 11""",109,4678.167,+19.00
2011,75,0,25240,D.A. Points,"42' 11""",127,5449.167,+16.00
2011,77,0,32366,Kevin Chappell,"43' 0""",126,5418.75,+17.00
2011,77,0,29518,Brendan Steele,"43' 0""",124,5328.0,+43.00
2011,79,0,32876,Martin Piller,"43' 1""",99,4263.083,+19.00
2011,80,0,8537,J.P. Hayes,"43' 2""",83,3582.833,+18.00
2011,80,0,27466,Spencer Levin,"43' 2""",142,6125.917,+4.00
2011,80,0,28620,Aron Price,"43' 2""",69,2976.833,+7.00
2011,83,0,22621,Ben Curtis,"43' 3""",65,2810.167,+1.00
2011,84,0,12602,Dean Wilson,"43' 4""",94,4074.417,+16.00
2011,85,0,12652,Cameron Beckman,"43' 6""",111,4830.25,+17.00
2011,85,0,25900,Lucas Glover,"43' 6""",104,4526.833,+25.00
2011,85,0,23497,Tag Ridings,"43' 6""",169,7355.167,+30.00
2011,88,0,24502,Adam Scott,"43' 8""",68,2969.833,+8.00
2011,88,0,27214,Kevin Streelman,"43' 8""",140,6109.0,+13.00
2011,90,0,25457,Alexandre Rocha,"43' 10""",98,4295.75,+24.00
2011,91,0,30110,Kyle Stanley,"43' 11""",180,7911.0,+11.00
2011,92,0,32150,Michael Thompson,"44' 0""",133,5847.167,+27.00
2011,93,0,22913,John Rollins,"44' 1""",132,5818.75,+18.00
2011,94,0,1810,Phil Mickelson,"44' 3""",109,4824.417,+2.00
2011,94,0,22293,Heath Slocum,"44' 3""",91,4030.167,+20.00
2011,96,0,32102,Rickie Fowler,"44' 5""",140,6224.0,+15.00
2011,96,0,26596,Ryan Moore,"44' 5""",103,4576.083,+20.00
2011,98,0,23638,Brendon de Jonge,"44' 6""",164,7302.167,+10.00
2011,98,0,27770,Camilo Villegas,"44' 6""",139,6189.417,+29.00
2011,100,0,23541,Ben Crane,"44' 7""",99,4412.75,+2.00
2011,101,0,20645,John Senden,"44' 8""",140,6251.75,+18.00
2011,102,0,7457,Steve Flesch,"44' 9""",134,5994.417,+11.00
2011,102,0,25632,Jimmy Walker,"44' 9""",187,8373.167,+28.00
2011,102,0,26289,Boo Weekley,"44' 9""",107,4790.75,+15.00
2011,105,0,6567,Vijay Singh,"44' 10""",142,6370.167,+24.00
2011,106,0,28679,Fabián Gómez,"44' 11""",131,5881.417,+23.00
2011,107,0,12782,Tim Herron,"45' 0""",157,7060.167,+12.00
2011,107,0,22348,Nick O'Hern,"45' 0""",96,4317.917,+11.00
2011,107,0,24361,Pat Perez,"45' 0""",113,5089.5,+14.00
2011,110,0,10809,Jim Furyk,"45' 2""",103,4654.333,+12.00
2011,111,0,23983,Luke Donald,"45' 3""",64,2896.0,-6.00
2011,112,0,22961,David Mathis,"45' 4""",125,5670.25,+9.00
2011,113,0,23718,Nathan Green,"45' 5""",143,6500.167,+27.00
2011,113,0,21731,Freddie Jacobson,"45' 5""",129,5856.917,+9.00
2011,113,0,27064,Jhonattan Vegas,"45' 5""",151,6858.333,+18.00
2011,116,0,20593,Greg Chalmers,"45' 6""",180,8184.167,+23.00
2011,116,0,25686,Jason Dufner,"45' 6""",120,5458.583,+10.00
2011,116,0,1797,Rocco Mediate,"45' 6""",79,3593.583,+18.00
2011,116,0,28486,Michael Putnam,"45' 6""",111,5052.083,+11.00
2011,120,0,20848,Ángel Cabrera,"45' 7""",68,3097.75,+14.00
2011,120,0,24980,Scott Gutschewski,"45' 7""",101,4606.667,+24.00
2011,120,0,31323,Gary Woodland,"45' 7""",145,6612.083,E
2011,123,0,24490,George McNeill,"45' 8""",144,6573.5,+16.00
2011,123,0,27330,Josh Teater,"45' 8""",194,8862.25,+18.00
2011,125,0,34255,Joseph Bramlett,"45' 9""",126,5759.333,+22.00
2011,125,0,26287,Roland Thatcher,"45' 9""",114,5218.167,+38.00
2011,127,0,10885,Robert Allenby,"45' 10""",126,5771.25,+32.00
2011,127,0,29718,Anthony Kim,"45' 10""",127,5825.583,+12.00
2011,129,0,27936,Martin Laird,"45' 11""",111,5099.417,+10.00
2011,129,0,21949,Joe Ogilvie,"45' 11""",129,5922.833,+10.00
2011,129,0,20436,Garrett Willis,"45' 11""",89,4088.917,+31.00
2011,132,0,31401,Zack Miller,"46' 0""",168,7731.167,+34.00
2011,133,0,21407,Arjun Atwal,"46' 1""",139,6404.25,+36.00
2011,133,0,8375,Paul Stankowski,"46' 1""",119,5487.917,+27.00
2011,135,0,6527,Steve Stricker,"46' 2""",86,3967.833,-2.00
2011,136,0,29910,Blake Adams,"46' 3""",210,9712.75,+29.00
2011,136,0,24357,K.J. Choi,"46' 3""",104,4809.167,+11.00
2011,136,0,29720,Andres Gonzales,"46' 3""",79,3656.75,+13.00
2011,139,0,20070,Matt Bettencourt,"46' 5""",152,7054.667,+19.00
2011,139,0,26881,Jarrod Lyle,"46' 5""",154,7145.75,+35.00
