YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS INSIDE 5',TOTAL 3 PUTTS
2012,3,0,27556,Ted Potter Jr.,2,46
2012,3,0,26476,Chez Reavie,2,42
2012,3,0,26331,Charl Schwartzel,2,18
2012,3,0,22293,Heath Slocum,2,47
2012,3,0,27330,Josh Teater,2,62
2012,3,0,26287,Roland Thatcher,2,31
2012,3,0,27770,Camilo Villegas,2,43
2012,16,0,29910,Blake Adams,1,51
2012,16,0,10885,Robert Allenby,1,47
2012,16,0,21407,Arjun Atwal,1,34
2012,16,0,28087,Kris Blanks,1,45
2012,16,0,24507,Jason Bohn,1,31
2012,16,0,33141,Keegan Bradley,1,47
2012,16,0,24925,Jonathan Byrd,1,35
2012,16,0,20848,Ángel Cabrera,1,18
2012,16,0,20593,Greg Chalmers,1,26
2012,16,0,20623,Gavin Coles,1,34
2012,16,0,24494,Erik Compton,1,35
2012,16,0,23541,Ben Crane,1,31
2012,16,0,21753,Brian Davis,1,32
2012,16,0,6251,Chris DiMarco,1,38
2012,16,0,25686,Jason Dufner,1,35
2012,16,0,20104,Ken Duke,1,53
2012,16,0,6036,Scott Dunlap,1,43
2012,16,0,28307,Matt Every,1,34
2012,16,0,23903,Stephen Gangluff,1,28
2012,16,0,24358,Robert Garrigus,1,55
2012,16,0,32698,Bobby Gates,1,54
2012,16,0,20574,Mathew Goggin,1,32
2012,16,0,24604,Hunter Haas,1,26
2012,16,0,26758,David Hearn,1,46
2012,16,0,12782,Tim Herron,1,36
2012,16,0,12716,Charley Hoffman,1,53
2012,16,0,29420,Billy Horschel,1,30
2012,16,0,30925,Dustin Johnson,1,24
2012,16,0,24024,Zach Johnson,1,31
2012,16,0,33122,Russell Knox,1,25
2012,16,0,30944,Jason Kokrak,1,40
2012,16,0,27466,Spencer Levin,1,27
2012,16,0,24940,Edward Loar,1,18
2012,16,0,22961,David Mathis,1,26
2012,16,0,24490,George McNeill,1,37
2012,16,0,24140,Sean O'Hair,1,43
2012,16,0,22348,Nick O'Hern,1,41
2012,16,0,22046,Geoff Ogilvy,1,28
2012,16,0,26329,Louis Oosthuizen,1,26
2012,16,0,23320,Ryan Palmer,1,33
2012,16,0,25345,Carl Pettersson,1,30
2012,16,0,25240,D.A. Points,1,51
2012,16,0,22913,John Rollins,1,40
2012,16,0,25562,Andres Romero,1,46
2012,16,0,23621,Rory Sabbatini,1,46
2012,16,0,29221,Webb Simpson,1,29
2012,16,0,6527,Steve Stricker,1,20
2012,16,0,27963,Chris Stroud,1,29
2012,16,0,27095,Nick Watney,1,52
2012,16,0,20396,Lee Westwood,1,23
2012,16,0,21878,Mark Wilson,1,37
2012,16,0,8793,Tiger Woods,1,25
2011,1,0,12716,Charley Hoffman,3,41
2011,2,0,25274,Steven Bowditch,2,48
2011,2,0,8725,Tom Gillis,2,43
2011,2,0,30925,Dustin Johnson,2,40
2011,2,0,22348,Nick O'Hern,2,40
2011,2,0,23497,Tag Ridings,2,32
2011,2,0,22293,Heath Slocum,2,33
2011,2,0,30110,Kyle Stanley,2,56
2011,2,0,32150,Michael Thompson,2,39
2011,2,0,33419,Cameron Tringale,2,52
2011,11,0,6004,Stephen Ames,1,36
2011,11,0,21407,Arjun Atwal,1,45
2011,11,0,7867,Woody Austin,1,30
2011,11,0,22371,Aaron Baddeley,1,27
2011,11,0,33141,Keegan Bradley,1,43
2011,11,0,32366,Kevin Chappell,1,38
2011,11,0,23673,Michael Connell,1,40
2011,11,0,23638,Brendon de Jonge,1,34
2011,11,0,6251,Chris DiMarco,1,42
2011,11,0,23409,James Driscoll,1,36
2011,11,0,9011,David Duval,1,38
2011,11,0,6522,Ernie Els,1,37
2011,11,0,19846,Brian Gay,1,30
2011,11,0,25900,Lucas Glover,1,31
2011,11,0,28679,Fabián Gómez,1,43
2011,11,0,6643,Paul Goydos,1,44
2011,11,0,25444,Justin Hicks,1,50
2011,11,0,21731,Freddie Jacobson,1,22
2011,11,0,19970,Robert Karlsson,1,19
2011,11,0,8075,Jerry Kelly,1,31
2011,11,0,29718,Anthony Kim,1,32
2011,11,0,35087,Bio Kim,1,37
2011,11,0,1706,Davis Love III,1,18
2011,11,0,24781,Hunter Mahan,1,49
2011,11,0,33413,Ben Martin,1,33
2011,11,0,31202,William McGirt,1,47
2011,11,0,24490,George McNeill,1,21
2011,11,0,26596,Ryan Moore,1,23
2011,11,0,24140,Sean O'Hair,1,34
2011,11,0,21949,Joe Ogilvie,1,29
2011,11,0,22046,Geoff Ogilvy,1,28
2011,11,0,25345,Carl Pettersson,1,34
2011,11,0,28620,Aron Price,1,27
2011,11,0,30946,Alex Prugh,1,42
2011,11,0,26476,Chez Reavie,1,54
2011,11,0,22913,John Rollins,1,45
2011,11,0,25562,Andres Romero,1,36
2011,11,0,23621,Rory Sabbatini,1,29
2011,11,0,20645,John Senden,1,40
2011,11,0,29221,Webb Simpson,1,33
2011,11,0,8375,Paul Stankowski,1,35
2011,11,0,23788,D.J. Trahan,1,67
2011,11,0,27770,Camilo Villegas,1,34
2011,11,0,26951,Johnson Wagner,1,38
2011,11,0,25632,Jimmy Walker,1,41
2011,11,0,26289,Boo Weekley,1,61
2011,11,0,20436,Garrett Willis,1,38
2010,1,0,7363,Craig Bowden,4,31
2010,2,0,24925,Jonathan Byrd,2,55
2010,2,0,9011,David Duval,2,26
2010,2,0,8725,Tom Gillis,2,60
2010,2,0,8537,J.P. Hayes,2,30
2010,2,0,26851,Marc Leishman,2,39
2010,2,0,27613,David Lutterus,2,36
2010,2,0,26301,James Nitties,2,49
2010,2,0,25240,D.A. Points,2,49
2010,2,0,26392,Chris Wilson,2,45
2010,11,0,22371,Aaron Baddeley,1,30
2010,11,0,23613,Rich Barcelo,1,21
2010,11,0,24507,Jason Bohn,1,25
2010,11,0,12510,Chad Campbell,1,32
2010,11,0,20850,Daniel Chopra,1,32
2010,11,0,28089,Jason Day,1,46
2010,11,0,28500,Martin Flores,1,44
2010,11,0,32102,Rickie Fowler,1,37
2010,11,0,10809,Jim Furyk,1,21
2010,11,0,20574,Mathew Goggin,1,45
2010,11,0,23718,Nathan Green,1,40
2010,11,0,12716,Charley Hoffman,1,36
2010,11,0,27141,J.B. Holmes,1,49
2010,11,0,21961,Charles Howell III,1,24
2010,11,0,21350,Ryuji Imada,1,35
2010,11,0,6514,Kevin Johnson,1,27
2010,11,0,26300,Matt Jones,1,33
2010,11,0,12705,Cliff Kresge,1,24
2010,11,0,23108,Matt Kuchar,1,27
2010,11,0,26695,Michael Letzig,1,52
2010,11,0,1706,Davis Love III,1,47
2010,11,0,24912,Will MacKenzie,1,46
2010,11,0,24781,Hunter Mahan,1,35
2010,11,0,27120,Troy Matteson,1,45
2010,11,0,22122,Andrew McLardy,1,24
2010,11,0,24490,George McNeill,1,50
2010,11,0,1810,Phil Mickelson,1,24
2010,11,0,25396,Kevin Na,1,30
2010,11,0,24140,Sean O'Hair,1,45
2010,11,0,22056,Cameron Percy,1,44
2010,11,0,25345,Carl Pettersson,1,25
2010,11,0,25818,Scott Piercy,1,43
2010,11,0,24138,Ian Poulter,1,11
2010,11,0,7749,Brett Quigley,1,52
2010,11,0,20127,Chris Riley,1,30
2010,11,0,22913,John Rollins,1,55
2010,11,0,24502,Adam Scott,1,39
2010,11,0,20645,John Senden,1,52
2010,11,0,6567,Vijay Singh,1,41
2010,11,0,22293,Heath Slocum,1,42
2010,11,0,27649,Brandt Snedeker,1,29
2010,11,0,26679,Kevin Stadler,1,46
2010,11,0,6595,Kevin Sutherland,1,42
2010,11,0,23325,Vaughn Taylor,1,38
2010,11,0,28780,Nicholas Thompson,1,66
2010,11,0,12714,Chris Tidland,1,43
2010,11,0,23788,D.J. Trahan,1,57
2010,11,0,33419,Cameron Tringale,1,38
2010,11,0,8385,Omar Uresti,1,35
2010,11,0,27770,Camilo Villegas,1,33
2010,11,0,27095,Nick Watney,1,35
2010,11,0,25892,Steve Wheatcroft,1,36
2010,11,0,20436,Garrett Willis,1,43
2009,1,0,2214,Kirk Triplett,4,58
2009,2,0,21753,Brian Davis,3,54
2009,2,0,24912,Will MacKenzie,3,51
2009,4,0,20098,Stuart Appleby,2,38
2009,4,0,24925,Jonathan Byrd,2,54
2009,4,0,1329,Brad Faxon,2,14
2009,4,0,22892,Jason Gore,2,51
2009,4,0,21959,Ted Purdy,2,61
2009,9,0,1035,Tommy Armour III,1,19
2009,9,0,7867,Woody Austin,1,45
2009,9,0,22371,Aaron Baddeley,1,24
2009,9,0,24846,Ricky Barnes,1,39
2009,9,0,1132,Mark Brooks,1,23
2009,9,0,20848,Ángel Cabrera,1,24
2009,9,0,1161,Mark Calcavecchia,1,52
2009,9,0,20472,Alex Cejka,1,40
2009,9,0,24357,K.J. Choi,1,20
2009,9,0,20850,Daniel Chopra,1,42
2009,9,0,1226,Fred Couples,1,29
2009,9,0,28089,Jason Day,1,27
2009,9,0,1313,Steve Elkington,1,29
2009,9,0,6522,Ernie Els,1,29
2009,9,0,31416,Derek Fathauer,1,34
2009,9,0,19846,Brian Gay,1,26
2009,9,0,1473,Todd Hamilton,1,32
2009,9,0,12782,Tim Herron,1,43
2009,9,0,12716,Charley Hoffman,1,41
2009,9,0,27141,J.B. Holmes,1,50
2009,9,0,21961,Charles Howell III,1,31
2009,9,0,1577,Lee Janzen,1,31
2009,9,0,30925,Dustin Johnson,1,28
2009,9,0,29718,Anthony Kim,1,28
2009,9,0,27466,Spencer Levin,1,25
2009,9,0,23548,Bill Lunde,1,49
2009,9,0,24781,Hunter Mahan,1,40
2009,9,0,10585,Scott McCarron,1,33
2009,9,0,25345,Carl Pettersson,1,28
2009,9,0,25818,Scott Piercy,1,44
2009,9,0,25240,D.A. Points,1,55
2009,9,0,28620,Aron Price,1,50
2009,9,0,25562,Andres Romero,1,29
2009,9,0,23621,Rory Sabbatini,1,27
2009,9,0,24502,Adam Scott,1,31
2009,9,0,6567,Vijay Singh,1,36
2009,9,0,22293,Heath Slocum,1,52
2009,9,0,26679,Kevin Stadler,1,33
2009,9,0,27214,Kevin Streelman,1,55
2009,9,0,6595,Kevin Sutherland,1,38
2009,9,0,28780,Nicholas Thompson,1,77
2009,9,0,30927,Brendon Todd,1,33
2009,9,0,2206,David Toms,1,33
2009,9,0,26668,Marc Turnesa,1,48
2009,9,0,23623,Bo Van Pelt,1,47
2009,9,0,2239,Scott Verplank,1,26
2009,9,0,27770,Camilo Villegas,1,34
2009,9,0,26289,Boo Weekley,1,41
2009,9,0,20160,Charlie Wi,1,22
2009,9,0,12602,Dean Wilson,1,34
2009,9,0,21878,Mark Wilson,1,45
2009,9,0,26497,Casey Wittenberg,1,33
2008,1,0,25396,Kevin Na,3,51
2008,1,0,25345,Carl Pettersson,3,47
2008,1,0,7749,Brett Quigley,3,30
2008,4,0,1161,Mark Calcavecchia,2,42
2008,4,0,12510,Chad Campbell,2,50
2008,4,0,6621,Joe Durant,2,78
2008,4,0,27561,Nick Flanagan,2,62
2008,4,0,12716,Charley Hoffman,2,56
2008,4,0,8075,Jerry Kelly,2,30
2008,4,0,24912,Will MacKenzie,2,36
2008,4,0,24490,George McNeill,2,60
2008,4,0,22046,Geoff Ogilvy,2,20
2008,4,0,20663,Brenden Pappas,2,32
2008,4,0,23325,Vaughn Taylor,2,50
2008,4,0,23788,D.J. Trahan,2,52
2008,4,0,2239,Scott Verplank,2,33
2008,4,0,26289,Boo Weekley,2,54
2008,18,0,6197,Michael Allen,1,37
2008,18,0,23614,Rich Beem,1,42
2008,18,0,24227,Justin Bolli,1,52
2008,18,0,1142,Bart Bryant,1,37
2008,18,0,24925,Jonathan Byrd,1,44
2008,18,0,26500,Alejandro Cañizares,1,19
2008,18,0,20472,Alex Cejka,1,36
2008,18,0,12826,Paul Claxton,1,20
2008,18,0,1226,Fred Couples,1,30
2008,18,0,10875,Todd Demsey,1,47
2008,18,0,6251,Chris DiMarco,1,42
2008,18,0,9011,David Duval,1,32
2008,18,0,1313,Steve Elkington,1,33
2008,18,0,30750,Tommy Gainey,1,47
2008,18,0,1388,Robert Gamez,1,66
2008,18,0,24358,Robert Garrigus,1,63
2008,18,0,20574,Mathew Goggin,1,40
2008,18,0,23718,Nathan Green,1,53
2008,18,0,24924,Bill Haas,1,45
2008,18,0,21961,Charles Howell III,1,42
2008,18,0,26300,Matt Jones,1,50
2008,18,0,12705,Cliff Kresge,1,43
2008,18,0,23108,Matt Kuchar,1,32
2008,18,0,27613,David Lutterus,1,48
2008,18,0,1724,Jeff Maggert,1,57
2008,18,0,1766,Billy Mayfair,1,59
2008,18,0,1810,Phil Mickelson,1,26
2008,18,0,26596,Ryan Moore,1,39
2008,18,0,20572,Rod Pampling,1,39
2008,18,0,12660,Jesper Parnevik,1,49
2008,18,0,1948,Tim Petrovic,1,55
2008,18,0,21959,Ted Purdy,1,40
2008,18,0,25190,Jeff Quinney,1,34
2008,18,0,25562,Andres Romero,1,29
2008,18,0,23621,Rory Sabbatini,1,46
2008,18,0,20645,John Senden,1,51
2008,18,0,8845,Scott Sterling,1,41
2008,18,0,27963,Chris Stroud,1,45
2008,18,0,23623,Bo Van Pelt,1,61
2008,18,0,27770,Camilo Villegas,1,27
2008,18,0,10423,Mike Weir,1,24
2008,18,0,25349,Tim Wilkinson,1,32
2008,18,0,24663,Y.E. Yang,1,48
2007,1,0,24912,Will MacKenzie,5,73
2007,2,0,1249,John Daly,3,43
2007,2,0,24138,Ian Poulter,3,21
2007,4,0,23048,Eric Axley,2,59
2007,4,0,24925,Jonathan Byrd,2,31
2007,4,0,21806,Paul Gow,2,36
2007,4,0,23718,Nathan Green,2,37
2007,4,0,20766,Padraig Harrington,2,26
2007,4,0,8537,J.P. Hayes,2,46
2007,4,0,1707,Steve Lowery,2,53
2007,4,0,24490,George McNeill,2,38
2007,4,0,27933,John Merrick,2,64
2007,4,0,25396,Kevin Na,2,40
2007,4,0,25345,Carl Pettersson,2,48
2007,4,0,20645,John Senden,2,64
2007,4,0,27770,Camilo Villegas,2,39
2007,17,0,10885,Robert Allenby,1,57
2007,17,0,20098,Stuart Appleby,1,34
2007,17,0,19803,Ryan Armour,1,46
2007,17,0,7867,Woody Austin,1,65
2007,17,0,22371,Aaron Baddeley,1,23
2007,17,0,8123,Jeff Brehaut,1,34
2007,17,0,20472,Alex Cejka,1,44
2007,17,0,20850,Daniel Chopra,1,45
2007,17,0,23135,Tim Clark,1,16
2007,17,0,22621,Ben Curtis,1,32
2007,17,0,6034,Marco Dawson,1,30
2007,17,0,8931,Glen Day,1,39
2007,17,0,26360,Bubba Dickerson,1,28
2007,17,0,25686,Jason Dufner,1,70
2007,17,0,6621,Joe Durant,1,57
2007,17,0,1313,Steve Elkington,1,29
2007,17,0,1381,Fred Funk,1,28
2007,17,0,22892,Jason Gore,1,57
2007,17,0,27702,Matt Hendrix,1,32
2007,17,0,12782,Tim Herron,1,47
2007,17,0,12716,Charley Hoffman,1,42
2007,17,0,22378,Trevor Immelman,1,30
2007,17,0,8881,Tripp Isenhour,1,28
2007,17,0,21731,Freddie Jacobson,1,24
2007,17,0,26420,Richard Johnson,1,41
2007,17,0,8075,Jerry Kelly,1,49
2007,17,0,29718,Anthony Kim,1,49
2007,17,0,22806,Doug LaBelle II,1,45
2007,17,0,20382,Stephen Leaney,1,34
2007,17,0,11032,Frank Lickliter II,1,52
2007,17,0,26881,Jarrod Lyle,1,39
2007,17,0,28158,Steve Marino,1,66
2007,17,0,27120,Troy Matteson,1,45
2007,17,0,24449,Parker McLachlin,1,43
2007,17,0,22348,Nick O'Hern,1,16
2007,17,0,20691,Greg Owen,1,61
2007,17,0,23320,Ryan Palmer,1,44
2007,17,0,20572,Rod Pampling,1,47
2007,17,0,12660,Jesper Parnevik,1,34
2007,17,0,1948,Tim Petrovic,1,56
2007,17,0,10213,Dicky Pride,1,35
2007,17,0,7749,Brett Quigley,1,28
2007,17,0,25190,Jeff Quinney,1,49
2007,17,0,23497,Tag Ridings,1,17
2007,17,0,22913,John Rollins,1,50
2007,17,0,21660,Jason Schultz,1,37
2007,17,0,26882,Michael Sim,1,22
2007,17,0,2101,Joey Sindelar,1,43
2007,17,0,6567,Vijay Singh,1,42
2007,17,0,27649,Brandt Snedeker,1,29
2007,17,0,26679,Kevin Stadler,1,55
2007,17,0,8375,Paul Stankowski,1,25
2007,17,0,22295,Darron Stiles,1,45
2007,17,0,6595,Kevin Sutherland,1,34
2007,17,0,2214,Kirk Triplett,1,59
2007,17,0,23623,Bo Van Pelt,1,45
2007,17,0,26289,Boo Weekley,1,46
2007,17,0,20160,Charlie Wi,1,33
2007,17,0,21878,Mark Wilson,1,48
2006,1,0,1024,Billy Andrade,2,39
2006,1,0,22371,Aaron Baddeley,2,20
2006,1,0,23614,Rich Beem,2,39
2006,1,0,1161,Mark Calcavecchia,2,66
2006,1,0,23135,Tim Clark,2,38
2006,1,0,12760,Danny Ellis,2,26
2006,1,0,27141,J.B. Holmes,2,58
2006,1,0,20572,Rod Pampling,2,28
2006,1,0,24138,Ian Poulter,2,23
2006,1,0,20645,John Senden,2,50
2006,1,0,2110,Jerry Smith,2,59
2006,1,0,23307,Roger Tambellini,2,45
2006,1,0,27770,Camilo Villegas,2,48
2006,1,0,10423,Mike Weir,2,36
2006,1,0,21878,Mark Wilson,2,39
2006,16,0,6197,Michael Allen,1,26
2006,16,0,10885,Robert Allenby,1,27
2006,16,0,6004,Stephen Ames,1,23
2006,16,0,1035,Tommy Armour III,1,28
2006,16,0,21407,Arjun Atwal,1,44
2006,16,0,1042,Paul Azinger,1,31
2006,16,0,22946,Henrik Bjornstad,1,54
2006,16,0,24507,Jason Bohn,1,54
2006,16,0,21646,David Branshaw,1,59
2006,16,0,8123,Jeff Brehaut,1,53
2006,16,0,1132,Mark Brooks,1,33
2006,16,0,1142,Bart Bryant,1,39
2006,16,0,20593,Greg Chalmers,1,31
2006,16,0,23673,Michael Connell,1,32
2006,16,0,11123,Chris Couch,1,45
2006,16,0,23541,Ben Crane,1,24
2006,16,0,1249,John Daly,1,37
2006,16,0,19881,Robert Damron,1,49
2006,16,0,21753,Brian Davis,1,55
2006,16,0,6034,Marco Dawson,1,32
2006,16,0,6251,Chris DiMarco,1,32
2006,16,0,23409,James Driscoll,1,63
2006,16,0,1313,Steve Elkington,1,37
2006,16,0,6522,Ernie Els,1,20
2006,16,0,25935,John Engler Jr.,1,34
2006,16,0,1320,Bob Estes,1,35
2006,16,0,1329,Brad Faxon,1,30
2006,16,0,20121,Todd Fischer,1,35
2006,16,0,12823,Carlos Franco,1,59
2006,16,0,20574,Mathew Goggin,1,50
2006,16,0,20105,Jeff Gove,1,50
2006,16,0,6575,Dudley Hart,1,49
2006,16,0,1577,Lee Janzen,1,47
2006,16,0,10733,Kent Jones,1,49
2006,16,0,1599,Steve Jones,1,41
2006,16,0,1619,Skip Kendall,1,25
2006,16,0,1706,Davis Love III,1,26
2006,16,0,1707,Steve Lowery,1,44
2006,16,0,1724,Jeff Maggert,1,37
2006,16,0,24781,Hunter Mahan,1,58
2006,16,0,21470,Daisuke Maruyama,1,41
2006,16,0,12680,Shigeki Maruyama,1,39
2006,16,0,20631,David McKenzie,1,42
2006,16,0,26596,Ryan Moore,1,23
2006,16,0,24140,Sean O'Hair,1,54
2006,16,0,22046,Geoff Ogilvy,1,28
2006,16,0,28475,Jeff Overton,1,47
2006,16,0,20691,Greg Owen,1,45
2006,16,0,23320,Ryan Palmer,1,43
2006,16,0,1928,Corey Pavin,1,25
2006,16,0,24361,Pat Perez,1,29
2006,16,0,1948,Tim Petrovic,1,44
2006,16,0,23497,Tag Ridings,1,47
2006,16,0,23621,Rory Sabbatini,1,39
2006,16,0,21660,Jason Schultz,1,36
2006,16,0,24502,Adam Scott,1,34
2006,16,0,6567,Vijay Singh,1,47
2006,16,0,6595,Kevin Sutherland,1,48
2006,16,0,23788,D.J. Trahan,1,47
2006,16,0,2214,Kirk Triplett,1,26
2006,16,0,8385,Omar Uresti,1,35
2006,16,0,20812,Tjaart van der Walt,1,37
2006,16,0,23623,Bo Van Pelt,1,58
2006,16,0,2239,Scott Verplank,1,27
2006,16,0,27095,Nick Watney,1,65
2005,1,0,24912,Will MacKenzie,3,58
2005,2,0,1132,Mark Brooks,2,32
2005,2,0,20850,Daniel Chopra,2,50
2005,2,0,21753,Brian Davis,2,54
2005,2,0,1361,Dan Forsman,2,29
2005,2,0,10117,Bob Heintz,2,34
2005,2,0,8075,Jerry Kelly,2,32
2005,2,0,1685,J.L. Lewis,2,46
2005,2,0,21949,Joe Ogilvie,2,44
2005,2,0,20691,Greg Owen,2,46
2005,2,0,20645,John Senden,2,41
2005,2,0,12602,Dean Wilson,2,31
2005,13,0,21633,Steve Allan,1,79
2005,13,0,23036,Chris Anderson,1,26
2005,13,0,1024,Billy Andrade,1,37
2005,13,0,7867,Woody Austin,1,59
2005,13,0,23614,Rich Beem,1,29
2005,13,0,24507,Jason Bohn,1,33
2005,13,0,1127,Danny Briggs,1,43
2005,13,0,1142,Bart Bryant,1,36
2005,13,0,1157,Tom Byrum,1,42
2005,13,0,1175,Jim Carter,1,29
2005,13,0,20472,Alex Cejka,1,47
2005,13,0,12826,Paul Claxton,1,35
2005,13,0,19972,José Coceres,1,40
2005,13,0,20623,Gavin Coles,1,30
2005,13,0,1226,Fred Couples,1,29
2005,13,0,8931,Glen Day,1,39
2005,13,0,6251,Chris DiMarco,1,20
2005,13,0,21805,Harrison Frazar,1,49
2005,13,0,8725,Tom Gillis,1,37
2005,13,0,20378,Mathias Grönberg,1,49
2005,13,0,24604,Hunter Haas,1,36
2005,13,0,1473,Todd Hamilton,1,32
2005,13,0,23063,Scott Hend,1,63
2005,13,0,20433,Mark Hensby,1,30
2005,13,0,12782,Tim Herron,1,41
2005,13,0,1553,John Huston,1,49
2005,13,0,1577,Lee Janzen,1,40
2005,13,0,1599,Steve Jones,1,29
2005,13,0,20094,Jonathan Kaye,1,35
2005,13,0,23552,Hank Kuehne,1,42
2005,13,0,12662,Thomas Levet,1,37
2005,13,0,11032,Frank Lickliter II,1,52
2005,13,0,24781,Hunter Mahan,1,42
2005,13,0,6515,Shaun Micheel,1,37
2005,13,0,1823,Larry Mize,1,26
2005,13,0,1887,Mark O'Meara,1,23
2005,13,0,23320,Ryan Palmer,1,40
2005,13,0,20663,Brenden Pappas,1,24
2005,13,0,1928,Corey Pavin,1,26
2005,13,0,24361,Pat Perez,1,47
2005,13,0,1948,Tim Petrovic,1,43
2005,13,0,25345,Carl Pettersson,1,43
2005,13,0,25240,D.A. Points,1,52
2005,13,0,22405,Justin Rose,1,54
2005,13,0,23621,Rory Sabbatini,1,38
2005,13,0,2104,Jeff Sluman,1,41
2005,13,0,21951,Joey Snyder III,1,47
2005,13,0,6595,Kevin Sutherland,1,46
2005,13,0,2214,Kirk Triplett,1,19
2005,13,0,10423,Mike Weir,1,27
2005,13,0,21878,Mark Wilson,1,34
2004,1,0,7457,Steve Flesch,4,47
2004,2,0,19824,Craig Barlow,3,42
2004,2,0,23621,Rory Sabbatini,3,50
2004,2,0,26287,Roland Thatcher,3,49
2004,5,0,21633,Steve Allan,2,51
2004,5,0,7867,Woody Austin,2,57
2004,5,0,22371,Aaron Baddeley,2,33
2004,5,0,24290,D.J. Brigman,2,53
2004,5,0,1161,Mark Calcavecchia,2,41
2004,5,0,20850,Daniel Chopra,2,43
2004,5,0,23063,Scott Hend,2,62
2004,5,0,6332,Neal Lancaster,2,62
2004,5,0,1766,Billy Mayfair,2,63
2004,5,0,6515,Shaun Micheel,2,49
2004,5,0,22046,Geoff Ogilvy,2,35
2004,5,0,24361,Pat Perez,2,67
2004,5,0,1948,Tim Petrovic,2,42
2004,5,0,7749,Brett Quigley,2,55
2004,5,0,6613,Tommy Tolles,2,44
2004,5,0,8385,Omar Uresti,2,43
2004,21,0,20098,Stuart Appleby,1,33
2004,21,0,1042,Paul Azinger,1,32
2004,21,0,12652,Cameron Beckman,1,55
2004,21,0,20029,Notah Begay III,1,40
2004,21,0,24925,Jonathan Byrd,1,37
2004,21,0,12394,Tom Carter,1,50
2004,21,0,20472,Alex Cejka,1,41
2004,21,0,24357,K.J. Choi,1,38
2004,21,0,23135,Tim Clark,1,36
2004,21,0,11123,Chris Couch,1,33
2004,21,0,8835,Kris Cox,1,40
2004,21,0,23541,Ben Crane,1,37
2004,21,0,6621,Joe Durant,1,51
2004,21,0,1313,Steve Elkington,1,33
2004,21,0,1378,David Frost,1,44
2004,21,0,20378,Mathias Grönberg,1,47
2004,21,0,20433,Mark Hensby,1,37
2004,21,0,1553,John Huston,1,44
2004,21,0,21731,Freddie Jacobson,1,35
2004,21,0,1577,Lee Janzen,1,58
2004,21,0,20094,Jonathan Kaye,1,45
2004,21,0,8075,Jerry Kelly,1,38
2004,21,0,1619,Skip Kendall,1,47
2004,21,0,12705,Cliff Kresge,1,52
2004,21,0,23108,Matt Kuchar,1,50
2004,21,0,23552,Hank Kuehne,1,40
2004,21,0,1685,J.L. Lewis,1,48
2004,21,0,1707,Steve Lowery,1,49
2004,21,0,12680,Shigeki Maruyama,1,35
2004,21,0,1810,Phil Mickelson,1,41
2004,21,0,12753,David Morland IV,1,44
2004,21,0,25396,Kevin Na,1,44
2004,21,0,1887,Mark O'Meara,1,26
2004,21,0,10107,Deane Pappas,1,34
2004,21,0,1926,Steve Pate,1,45
2004,21,0,2010,Loren Roberts,1,25
2004,21,0,2049,Gene Sauers,1,47
2004,21,0,24502,Adam Scott,1,22
2004,21,0,22293,Heath Slocum,1,40
2004,21,0,2106,Chris Smith,1,73
2004,21,0,20580,Andre Stolz,1,28
2004,21,0,6078,Esteban Toledo,1,49
2004,21,0,2206,David Toms,1,38
2004,21,0,2214,Kirk Triplett,1,27
2004,21,0,2245,Grant Waite,1,46
2003,1,0,8725,Tom Gillis,3,39
2003,1,0,2246,Duffy Waldorf,3,40
2003,3,0,7867,Woody Austin,2,57
2003,3,0,6522,Ernie Els,2,20
2003,3,0,20121,Todd Fischer,2,34
2003,3,0,1569,Peter Jacobsen,2,27
2003,3,0,1577,Lee Janzen,2,25
2003,3,0,20094,Jonathan Kaye,2,44
2003,3,0,8547,John Maginnes,2,38
2003,3,0,1766,Billy Mayfair,2,52
2003,3,0,1810,Phil Mickelson,2,26
2003,3,0,20568,Anthony Painter,2,49
2003,3,0,2214,Kirk Triplett,2,40
2003,14,0,10885,Robert Allenby,1,39
2003,14,0,20098,Stuart Appleby,1,37
2003,14,0,22371,Aaron Baddeley,1,22
2003,14,0,20498,Briny Baird,1,62
2003,14,0,21739,Aaron Barber,1,39
2003,14,0,19824,Craig Barlow,1,52
2003,14,0,20099,Doug Barron,1,54
2003,14,0,7721,Pat Bates,1,47
2003,14,0,23614,Rich Beem,1,39
2003,14,0,8123,Jeff Brehaut,1,62
2003,14,0,1139,Olin Browne,1,39
2003,14,0,1161,Mark Calcavecchia,1,41
2003,14,0,20472,Alex Cejka,1,44
2003,14,0,19972,José Coceres,1,35
2003,14,0,20623,Gavin Coles,1,35
2003,14,0,23541,Ben Crane,1,30
2003,14,0,19881,Robert Damron,1,41
2003,14,0,1320,Bob Estes,1,25
2003,14,0,21805,Harrison Frazar,1,36
2003,14,0,10201,Matt Gogel,1,33
2003,14,0,22892,Jason Gore,1,45
2003,14,0,23338,David Gossett,1,66
2003,14,0,7941,Mike Grob,1,38
2003,14,0,1475,Donnie Hammond,1,36
2003,14,0,8537,J.P. Hayes,1,22
2003,14,0,21961,Charles Howell III,1,42
2003,14,0,8633,Per-Ulrik Johansson,1,52
2003,14,0,8075,Jerry Kelly,1,49
2003,14,0,6332,Neal Lancaster,1,50
2003,14,0,12662,Thomas Levet,1,46
2003,14,0,1724,Jeff Maggert,1,43
