YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),TOTAL STROKES
2017,0,27214,Kevin Streelman,"23' 0""",7990.0,347
2017,0,12510,Chad Campbell,"23' 1""",8963.25,388
2017,0,32200,Roberto Castro,"23' 1""",5589.333,242
2017,0,31202,William McGirt,"23' 1""",6285.5,272
2017,0,20572,Rod Pampling,"23' 1""",8159.083,353
2017,0,29476,Kyle Reifers,"23' 1""",7847.75,340
2017,0,27436,Graham DeLaet,"23' 2""",7820.417,337
2017,0,25892,Steve Wheatcroft,"23' 2""",4071.917,176
2017,0,34466,Peter Malnati,"23' 3""",8377.167,360
2017,0,25240,D.A. Points,"23' 4""",6200.75,266
2017,0,34358,Jonathan Randolph,"23' 4""",5508.167,236
2017,0,29479,Scott Brown,"23' 5""",8816.5,376
2017,0,34098,Russell Henley,"23' 9""",9371.0,394
2017,0,24138,Ian Poulter,"23' 10""",6638.25,279
2017,0,28679,Fabián Gómez,"24' 1""",6338.667,263
2017,0,26758,David Hearn,"24' 1""",7978.167,331
2017,0,21209,Sergio Garcia,"24' 2""",5126.417,212
2017,0,34046,Jordan Spieth,"24' 2""",7865.333,326
2017,0,25686,Jason Dufner,"24' 3""",8160.583,336
2017,0,26329,Louis Oosthuizen,"24' 3""",5818.5,240
2017,0,25364,Paul Casey,"24' 5""",7802.083,320
2017,0,31420,Anirban Lahiri,"24' 7""",7786.583,317
2017,0,33413,Ben Martin,"24' 7""",8396.25,342
2017,0,24361,Pat Perez,"24' 7""",8983.5,365
2017,0,29518,Brendan Steele,"24' 7""",7870.333,320
2017,0,26951,Johnson Wagner,"24' 7""",6671.417,271
2017,0,19846,Brian Gay,"24' 8""",7884.0,320
2017,0,34174,John Huh,"24' 8""",9182.333,372
2017,0,24507,Jason Bohn,"24' 10""",7685.083,309
2017,0,33399,Adam Hadwin,"24' 10""",9102.083,366
2017,0,46732,Rick Lamb,"24' 11""",4564.25,183
2017,0,28237,Rory McIlroy,"24' 11""",4382.917,176
2017,0,25834,Daniel Summerhays,"24' 11""",9735.833,391
2017,0,20771,Steven Alker,"25' 1""",5872.583,234
2017,0,33948,Byeong Hun An,"25' 2""",7197.5,286
2017,0,33141,Keegan Bradley,"25' 2""",9737.167,387
2017,0,20593,Greg Chalmers,"25' 2""",9292.833,369
2017,0,34409,David Lingmerth,"25' 2""",7900.25,314
2017,0,32102,Rickie Fowler,"25' 3""",6481.833,257
2017,0,40026,Daniel Berger,"25' 5""",8796.75,346
2017,0,46970,Jon Rahm,"25' 5""",8448.667,332
2017,0,27963,Chris Stroud,"25' 7""",5781.75,226
2017,0,47128,Richy Werenski,"25' 9""",7178.0,279
2017,0,35506,Mackenzie Hughes,"25' 10""",13169.583,509
2017,0,33204,Shane Lowry,"25' 10""",3849.083,149
2017,0,29974,Branden Grace,"25' 11""",5956.083,230
2017,0,24781,Hunter Mahan,"25' 11""",7613.583,294
2017,0,25493,Nick Taylor,"26' 0""",11056.667,425
2017,0,30926,Chris Kirk,"26' 1""",9221.833,353
2017,0,39324,J.J. Spaun,"26' 1""",8861.833,340
2017,0,35545,Blayne Barber,"26' 2""",8980.25,343
2017,0,22405,Justin Rose,"26' 3""",6807.5,259
2017,0,22056,Cameron Percy,"26' 4""",7767.167,295
2017,0,25396,Kevin Na,"26' 6""",8262.917,312
2017,0,29485,Brett Stegmaier,"26' 6""",7897.667,298
2017,0,23497,Tag Ridings,"26' 7""",7445.5,280
2017,0,32839,Hideki Matsuyama,"26' 9""",8136.917,304
2017,0,37189,Harold Varner III,"26' 9""",12482.167,466
2017,0,27064,Jhonattan Vegas,"26' 9""",10425.75,390
2017,0,28093,Miguel Angel Carballo,"26' 10""",6073.5,226
2017,0,29222,Billy Hurley III,"26' 10""",9601.25,358
2017,0,35110,Brett Drewitt,"26' 11""",6354.75,236
2017,0,12716,Charley Hoffman,"26' 11""",13488.167,501
2017,0,32448,James Hahn,"27' 0""",10676.333,395
2017,0,27936,Martin Laird,"27' 0""",8660.167,321
2017,0,34264,Hudson Swafford,"27' 1""",10677.0,394
2017,0,29420,Billy Horschel,"27' 2""",11173.75,411
2017,0,27974,Sung Kang,"27' 2""",12261.917,451
2017,0,27958,Ryan Blaum,"27' 3""",12075.5,443
2017,0,21961,Charles Howell III,"27' 5""",11376.333,415
2017,0,29223,Sam Saunders,"27' 5""",7983.417,291
2017,0,35532,Tom Hoge,"27' 7""",6200.667,225
2017,0,39975,Michael Kim,"27' 7""",12063.5,438
2017,0,29926,Danny Lee,"27' 7""",10264.75,372
2017,0,24140,Sean O'Hair,"27' 7""",9706.833,352
2017,0,22046,Geoff Ogilvy,"27' 7""",9274.75,336
2017,0,36801,Mark Hubbard,"27' 8""",8863.75,320
2017,0,49771,J.T. Poston,"27' 8""",11270.25,407
2017,0,32640,Troy Merritt,"27' 9""",9773.833,352
2017,0,23621,Rory Sabbatini,"27' 9""",7152.5,258
2017,0,24924,Bill Haas,"27' 10""",10187.5,366
2017,0,48081,Xander Schauffele,"27' 11""",10339.5,370
2017,0,26499,Rafa Cabrera Bello,"28' 0""",6071.917,217
2017,0,34021,Bud Cauley,"28' 0""",11550.083,412
2017,0,25720,Chad Collins,"28' 1""",8109.0,289
2017,0,37455,Si Woo Kim,"28' 1""",9089.75,324
2017,0,26851,Marc Leishman,"28' 1""",10860.417,387
2017,0,23800,Bryce Molder,"28' 1""",10382.917,370
2017,0,33418,Shawn Stefani,"28' 1""",8959.5,319
2017,0,25818,Scott Piercy,"28' 2""",7455.917,265
2017,0,35450,Patrick Cantlay,"28' 3""",6585.5,233
2017,0,23353,J.J. Henry,"28' 3""",10845.167,384
2017,0,28132,Tyrone Van Aswegen,"28' 3""",11950.0,423
2017,0,34360,Patrick Reed,"28' 5""",12642.417,445
2017,0,35891,Cameron Smith,"28' 5""",11495.167,405
2017,0,32150,Michael Thompson,"28' 6""",6723.083,236
2017,0,35879,Kelly Kraft,"28' 7""",9943.417,348
2017,0,34213,Grayson Murray,"28' 7""",13424.083,469
2017,0,31323,Gary Woodland,"28' 8""",9371.917,327
2017,0,33120,Mark Anderson,"28' 9""",6840.0,238
2017,0,30191,Julián Etulain,"28' 11""",7549.667,261
2017,0,33448,Justin Thomas,"28' 11""",10105.083,349
2017,0,27895,Jonas Blixt,"29' 0""",9036.667,312
2017,0,37278,Nicholas Lindheim,"29' 1""",7829.5,269
2017,0,24846,Ricky Barnes,"29' 2""",14105.5,483
2017,0,47959,Bryson DeChambeau,"29' 2""",11001.5,377
2017,0,33461,Morgan Hoffmann,"29' 4""",12557.75,428
2017,0,46501,Ollie Schniederjans,"29' 4""",15118.917,516
2017,0,24502,Adam Scott,"29' 5""",7005.75,238
2017,0,25804,Bubba Watson,"29' 5""",7414.833,252
2017,0,46443,Brian Campbell,"29' 6""",6372.25,216
2017,0,29740,Brad Fritsch,"29' 6""",7605.833,258
2017,0,48822,Sebastián Muñoz,"29' 8""",6977.75,235
2017,0,20229,Stewart Cink,"29' 9""",14030.5,471
2017,0,48084,Wesley Bryan,"29' 11""",12310.0,412
2017,0,26331,Charl Schwartzel,"30' 1""",8417.833,280
2017,0,27095,Nick Watney,"30' 2""",11133.417,369
2017,0,24358,Robert Garrigus,"30' 7""",9552.917,312
2017,0,32366,Kevin Chappell,"30' 8""",11342.417,370
2017,0,20157,Retief Goosen,"30' 8""",7138.083,233
2017,0,27770,Camilo Villegas,"30' 9""",11620.5,378
2017,0,29725,Tony Finau,"30' 10""",14823.667,481
2017,0,29720,Andres Gonzales,"30' 10""",10519.083,341
2017,0,25345,Carl Pettersson,"30' 10""",10479.417,340
2017,0,30944,Jason Kokrak,"30' 11""",12971.0,420
2017,0,34431,Robert Streb,"30' 11""",14382.25,465
2017,0,31416,Derek Fathauer,"31' 0""",11920.667,385
2017,0,28500,Martin Flores,"31' 0""",13087.167,422
2017,0,28252,Seamus Power,"31' 0""",13374.5,431
2017,0,46440,Smylie Kaufman,"31' 2""",11691.083,375
2017,0,30925,Dustin Johnson,"31' 4""",9816.0,313
2017,0,23320,Ryan Palmer,"31' 4""",8341.583,266
2017,0,22371,Aaron Baddeley,"31' 5""",8702.167,277
2017,0,29461,Jamie Lovemark,"31' 5""",13526.75,431
2017,0,30692,Scott Stallings,"31' 5""",12370.583,394
2017,0,40009,Dominic Bozzelli,"31' 6""",10026.0,318
2017,0,46601,Trey Mullinax,"31' 8""",12722.167,402
2017,0,36699,Patrick Rodgers,"31' 8""",12977.0,410
2017,0,1810,Phil Mickelson,"31' 10""",12862.417,404
2017,0,25191,Gonzalo Fernandez-Castaño,"31' 11""",8798.083,276
2017,0,37454,Whee Kim,"32' 3""",11679.917,362
2017,0,32757,Patton Kizzire,"32' 4""",14273.333,441
2017,0,30852,Ryo Ishikawa,"32' 5""",9341.5,288
2017,0,6522,Ernie Els,"33' 3""",6381.917,192
2017,0,32333,Kevin Tway,"33' 3""",15673.917,471
2017,0,25632,Jimmy Walker,"33' 3""",9008.583,271
2017,0,26300,Matt Jones,"33' 4""",9655.5,290
2017,0,39954,Cody Gribble,"33' 5""",13850.583,414
2017,0,27129,Luke List,"33' 6""",16509.583,493
2017,0,23983,Luke Donald,"33' 8""",8118.167,241
2017,0,33419,Cameron Tringale,"33' 10""",12845.75,380
2017,0,27141,J.B. Holmes,"33' 11""",12734.167,375
2017,0,34099,Harris English,"34' 0""",14817.0,436
2017,0,28420,Ryan Brehm,"35' 6""",13982.25,394
2017,0,36689,Brooks Koepka,"35' 7""",12787.833,359
2017,0,28089,Jason Day,"36' 8""",11551.417,315
2017,0,28307,Matt Every,"36' 9""",14597.0,397
2017,0,29289,S.Y. Noh,"36' 9""",16591.75,451
2017,0,46550,Brandon Hagy,"38' 1""",16343.667,429
2017,0,35300,Andrew Loupe,"39' 4""",12617.667,321
2017,0,25274,Steven Bowditch,"44' 2""",13997.333,317
2016,0,31560,Brian Stuard,"17' 3""",4130.333,239
2016,0,10809,Jim Furyk,"18' 5""",3284.0,178
2016,0,30711,Colt Knost,"19' 6""",5038.417,258
2016,0,45526,Abraham Ancer,"19' 10""",3455.667,174
2016,0,33122,Russell Knox,"19' 11""",5506.417,276
2016,0,8075,Jerry Kelly,"20' 0""",4899.083,245
2016,0,31557,Jim Herman,"20' 2""",6847.083,339
2016,0,20104,Ken Duke,"20' 5""",5067.0,248
2016,0,34098,Russell Henley,"20' 6""",6885.583,336
2016,0,26596,Ryan Moore,"20' 7""",5955.333,289
2016,0,26289,Boo Weekley,"20' 9""",6232.333,300
2016,0,27466,Spencer Levin,"20' 10""",7505.333,360
2016,0,40058,Zac Blair,"21' 0""",7017.5,334
2016,0,23108,Matt Kuchar,"21' 1""",7568.75,359
2016,0,34261,Scott Langley,"21' 4""",5595.833,262
2016,0,25572,Graeme McDowell,"21' 5""",4182.0,195
2016,0,33413,Ben Martin,"21' 8""",8821.583,407
2016,0,26476,Chez Reavie,"21' 8""",7222.917,333
2016,0,31646,Emiliano Grillo,"21' 11""",7150.0,326
2016,0,24461,Thomas Aiken,"22' 1""",4157.0,188
2016,0,33410,Andrew Landry,"22' 3""",3178.5,143
2016,0,23800,Bryce Molder,"22' 5""",7971.583,355
2016,0,29221,Webb Simpson,"22' 5""",6520.0,291
2016,0,29476,Kyle Reifers,"22' 7""",10083.5,447
2016,0,2206,David Toms,"22' 7""",5336.0,236
2016,0,25834,Daniel Summerhays,"22' 8""",10126.75,447
2016,0,27644,Brian Harman,"22' 11""",10533.833,459
2016,0,31202,William McGirt,"22' 11""",9532.083,416
2016,0,25198,Francesco Molinari,"23' 0""",6659.0,290
2016,0,25396,Kevin Na,"23' 0""",7782.667,338
2016,0,32200,Roberto Castro,"23' 2""",8440.833,365
2016,0,24024,Zach Johnson,"23' 2""",7680.667,331
2016,0,24507,Jason Bohn,"23' 3""",6111.167,263
2016,0,32366,Kevin Chappell,"23' 3""",9703.583,417
2016,0,27214,Kevin Streelman,"23' 3""",7033.833,303
2016,0,29478,Kevin Kisner,"23' 6""",8360.583,356
2016,0,12510,Chad Campbell,"23' 7""",8977.25,381
2016,0,25686,Jason Dufner,"23' 8""",9785.833,413
2016,0,25900,Lucas Glover,"23' 9""",7723.0,325
2016,0,10213,Dicky Pride,"23' 11""",4308.167,180
2016,0,26329,Louis Oosthuizen,"24' 0""",5201.5,217
2016,0,32839,Hideki Matsuyama,"24' 1""",7311.667,304
2016,0,34046,Jordan Spieth,"24' 1""",7721.75,321
2016,0,20572,Rod Pampling,"24' 3""",4145.583,171
2016,0,30110,Kyle Stanley,"24' 4""",9087.583,373
2016,0,20645,John Senden,"24' 5""",10461.0,428
2016,0,21878,Mark Wilson,"24' 5""",6087.083,249
2016,0,28679,Fabián Gómez,"24' 9""",9279.25,375
2016,0,37454,Whee Kim,"24' 9""",8227.0,332
2016,0,25364,Paul Casey,"24' 10""",6825.5,275
2016,0,6527,Steve Stricker,"24' 10""",5616.0,226
2016,0,35545,Blayne Barber,"24' 11""",9282.833,372
2016,0,29926,Danny Lee,"24' 11""",8227.75,330
2016,0,34174,John Huh,"25' 0""",8411.583,337
2016,0,24357,K.J. Choi,"25' 1""",7761.333,309
2016,0,28237,Rory McIlroy,"25' 2""",6194.25,246
2016,0,40026,Daniel Berger,"25' 3""",10514.833,417
2016,0,33204,Shane Lowry,"25' 3""",4978.583,197
2016,0,25892,Steve Wheatcroft,"25' 3""",8979.917,356
2016,0,37273,Derek Ernst,"25' 4""",5691.917,225
2016,0,29222,Billy Hurley III,"25' 5""",6988.083,275
2016,0,34409,David Lingmerth,"25' 5""",6603.917,260
2016,0,29479,Scott Brown,"25' 6""",8553.167,335
2016,0,23621,Rory Sabbatini,"25' 6""",5016.75,197
2016,0,28092,D.H. Lee,"25' 7""",6012.083,235
2016,0,6567,Vijay Singh,"25' 7""",9787.833,382
2016,0,23541,Ben Crane,"25' 10""",8403.333,325
2016,0,33399,Adam Hadwin,"25' 10""",10945.083,423
2016,0,29974,Branden Grace,"25' 11""",6664.75,257
2016,0,25349,Tim Wilkinson,"25' 11""",6997.667,270
2016,0,25818,Scott Piercy,"26' 0""",9030.917,347
2016,0,20472,Alex Cejka,"26' 1""",5922.917,227
2016,0,33141,Keegan Bradley,"26' 2""",7851.667,300
2016,0,27436,Graham DeLaet,"26' 2""",8167.25,312
2016,0,26758,David Hearn,"26' 2""",9650.583,369
2016,0,26851,Marc Leishman,"26' 3""",9259.083,353
2016,0,21209,Sergio Garcia,"26' 4""",3824.0,145
2016,0,28475,Jeff Overton,"26' 4""",8463.917,321
2016,0,34262,Jon Curran,"26' 5""",10517.333,398
2016,0,26951,Johnson Wagner,"26' 5""",10616.333,402
2016,0,22892,Jason Gore,"26' 6""",7916.5,299
2016,0,24912,Will MacKenzie,"26' 6""",9731.333,367
2016,0,34466,Peter Malnati,"26' 7""",10217.333,384
2016,0,27649,Brandt Snedeker,"26' 7""",10993.833,413
2016,0,24502,Adam Scott,"26' 9""",8751.917,327
2016,0,36801,Mark Hubbard,"26' 10""",10637.583,397
2016,0,30926,Chris Kirk,"26' 10""",10154.583,378
2016,0,24490,George McNeill,"26' 10""",6527.583,243
2016,0,32640,Troy Merritt,"27' 0""",9741.667,361
2016,0,25493,Nick Taylor,"27' 0""",9951.0,369
2016,0,23325,Vaughn Taylor,"27' 0""",9414.167,349
2016,0,34431,Robert Streb,"27' 1""",10366.917,383
2016,0,29745,Tyler Aldridge,"27' 2""",10499.25,387
2016,0,37455,Si Woo Kim,"27' 2""",13666.667,503
2016,0,25804,Bubba Watson,"27' 3""",8712.583,320
2016,0,23353,J.J. Henry,"27' 5""",9268.333,338
2016,0,30163,Henrik Norlander,"27' 7""",7449.5,270
2016,0,21731,Freddie Jacobson,"27' 8""",10997.167,397
2016,0,30927,Brendon Todd,"27' 9""",8716.0,314
2016,0,12716,Charley Hoffman,"27' 10""",11726.583,421
2016,0,23983,Luke Donald,"27' 11""",9288.167,333
2016,0,20766,Padraig Harrington,"27' 11""",6120.0,219
2016,0,29420,Billy Horschel,"27' 11""",8147.167,292
2016,0,31420,Anirban Lahiri,"27' 11""",8157.417,292
2016,0,27747,Hiroshi Iwata,"28' 1""",10563.5,376
2016,0,20098,Stuart Appleby,"28' 2""",9562.5,340
2016,0,25720,Chad Collins,"28' 2""",10537.583,374
2016,0,20691,Greg Owen,"28' 2""",10856.833,386
2016,0,29223,Sam Saunders,"28' 2""",7911.083,281
2016,0,34265,Will Wilcox,"28' 2""",8940.167,317
2016,0,23638,Brendon de Jonge,"28' 3""",9912.667,351
2016,0,26300,Matt Jones,"28' 3""",10296.5,364
2016,0,22405,Justin Rose,"28' 5""",7676.833,270
2016,0,29518,Brendan Steele,"28' 5""",10136.333,357
2016,0,37189,Harold Varner III,"28' 5""",12357.833,435
2016,0,35451,Scott Pinckney,"28' 6""",10319.5,362
2016,0,29485,Brett Stegmaier,"28' 6""",11708.5,411
2016,0,39975,Michael Kim,"28' 7""",13588.917,475
2016,0,27963,Chris Stroud,"28' 7""",10586.083,370
2016,0,32102,Rickie Fowler,"28' 9""",9890.583,344
2016,0,33419,Cameron Tringale,"28' 10""",11256.5,390
2016,0,35732,Wes Roach,"28' 11""",6586.917,228
2016,0,33418,Shawn Stefani,"29' 0""",12284.5,424
2016,0,34264,Hudson Swafford,"29' 1""",13554.5,466
2016,0,24846,Ricky Barnes,"29' 2""",13954.5,479
2016,0,24924,Bill Haas,"29' 3""",9779.583,334
2016,0,22046,Geoff Ogilvy,"29' 3""",7745.333,265
2016,0,26331,Charl Schwartzel,"29' 3""",9634.667,329
2016,0,20848,Ángel Cabrera,"29' 4""",8136.5,277
2016,0,27895,Jonas Blixt,"29' 6""",11215.5,380
2016,0,32448,James Hahn,"29' 7""",10909.583,369
2016,0,28114,Dawie van der Walt,"29' 7""",9601.75,325
2016,0,34563,Chesson Hadley,"29' 8""",11525.0,389
2016,0,35891,Cameron Smith,"29' 9""",7609.917,256
2016,0,32150,Michael Thompson,"29' 10""",8554.417,287
2016,0,25240,D.A. Points,"29' 11""",6339.25,212
2016,0,20229,Stewart Cink,"30' 1""",8628.917,287
2016,0,27936,Martin Laird,"30' 1""",12238.083,407
2016,0,28158,Steve Marino,"30' 1""",9273.333,308
2016,0,24140,Sean O'Hair,"30' 2""",13362.25,443
2016,0,34360,Patrick Reed,"30' 3""",14403.417,476
2016,0,10885,Robert Allenby,"30' 4""",7379.0,243
2016,0,21961,Charles Howell III,"30' 4""",15572.667,513
2016,0,24781,Hunter Mahan,"30' 4""",8998.0,297
2016,0,28132,Tyrone Van Aswegen,"30' 4""",16431.917,542
2016,0,27974,Sung Kang,"30' 5""",12157.167,400
2016,0,27064,Jhonattan Vegas,"30' 5""",14221.917,468
2016,0,31323,Gary Woodland,"30' 9""",13652.083,444
2016,0,34099,Harris English,"30' 11""",13763.583,445
2016,0,32757,Patton Kizzire,"31' 0""",13666.833,441
2016,0,30925,Dustin Johnson,"31' 1""",11156.333,359
2016,0,33667,Carlos Ortiz,"31' 1""",11529.75,371
2016,0,33461,Morgan Hoffmann,"31' 3""",10129.5,324
2016,0,36699,Patrick Rodgers,"31' 3""",12297.167,393
2016,0,30944,Jason Kokrak,"31' 5""",13199.667,420
2016,0,23320,Ryan Palmer,"31' 5""",13844.417,441
2016,0,32876,Martin Piller,"31' 5""",8347.5,266
2016,0,27770,Camilo Villegas,"31' 5""",14528.833,463
2016,0,6522,Ernie Els,"31' 6""",11056.417,351
2016,0,32618,Rhein Gibson,"31' 8""",8993.917,284
2016,0,29268,Bronson Burgoon,"31' 10""",12268.0,385
2016,0,29720,Andres Gonzales,"31' 10""",11899.333,374
2016,0,35532,Tom Hoge,"32' 0""",12452.083,389
2016,0,35879,Kelly Kraft,"32' 2""",7601.083,236
2016,0,27942,Rob Oppenheim,"32' 2""",10236.417,318
2016,0,1810,Phil Mickelson,"32' 3""",11891.083,369
2016,0,30692,Scott Stallings,"32' 4""",11440.75,354
2016,0,24494,Erik Compton,"32' 7""",9995.5,307
2016,0,36689,Brooks Koepka,"32' 8""",10974.667,336
2016,0,29725,Tony Finau,"33' 3""",16435.5,494
2016,0,24358,Robert Garrigus,"33' 3""",11085.083,333
2016,0,28089,Jason Day,"33' 4""",11775.583,353
2016,0,29289,S.Y. Noh,"33' 6""",14971.25,447
2016,0,25632,Jimmy Walker,"33' 6""",16543.417,494
2016,0,46440,Smylie Kaufman,"33' 8""",15251.167,453
2016,0,33448,Justin Thomas,"34' 0""",15326.167,451
2016,0,29461,Jamie Lovemark,"34' 2""",15561.083,456
2016,0,31416,Derek Fathauer,"34' 11""",17476.333,500
2016,0,20157,Retief Goosen,"35' 3""",9440.833,268
2016,0,27129,Luke List,"35' 10""",15258.833,426
2016,0,35539,Luke Guthrie,"36' 5""",9876.5,271
2016,0,27141,J.B. Holmes,"36' 6""",14064.0,385
2016,0,22371,Aaron Baddeley,"37' 5""",16331.333,436
2016,0,25274,Steven Bowditch,"40' 1""",15991.667,399
2016,0,35300,Andrew Loupe,"40' 4""",18949.417,470
2015,0,30711,Colt Knost,"18' 0""",5302.083,294
2015,0,10809,Jim Furyk,"19' 2""",4392.333,229
2015,0,25686,Jason Dufner,"19' 4""",4515.917,234
2015,0,10860,Justin Leonard,"19' 4""",4083.417,211
2015,0,25198,Francesco Molinari,"20' 4""",2888.417,142
2015,0,2206,David Toms,"20' 5""",3967.833,194
2015,0,24507,Jason Bohn,"20' 8""",6763.083,327
2015,0,21528,Henrik Stenson,"20' 11""",4017.25,192
2015,0,20104,Ken Duke,"21' 0""",7089.833,338
2015,0,34174,John Huh,"21' 2""",7842.0,371
2015,0,24024,Zach Johnson,"21' 2""",5969.75,282
2015,0,22293,Heath Slocum,"21' 2""",3742.083,177
2015,0,27466,Spencer Levin,"21' 4""",7114.833,333
2015,0,31202,William McGirt,"21' 4""",8945.583,419
2015,0,33122,Russell Knox,"21' 5""",8023.417,375
2015,0,32839,Hideki Matsuyama,"21' 6""",7079.417,329
2015,0,28679,Fabián Gómez,"21' 7""",7730.333,358
2015,0,28780,Nicholas Thompson,"21' 7""",6490.0,301
2015,0,31560,Brian Stuard,"21' 8""",7175.25,331
2015,0,8075,Jerry Kelly,"21' 9""",5662.167,260
2015,0,31557,Jim Herman,"21' 10""",7435.667,340
2015,0,30927,Brendon Todd,"21' 10""",6903.417,316
2015,0,27214,Kevin Streelman,"22' 4""",6472.75,290
2015,0,34261,Scott Langley,"22' 7""",9040.833,401
2015,0,35541,John Peterson,"22' 11""",7597.667,332
2015,0,28259,Sangmoon Bae,"23' 0""",11173.917,485
2015,0,27933,John Merrick,"23' 0""",5708.5,248
2015,0,23800,Bryce Molder,"23' 0""",7853.917,341
2015,0,20771,Steven Alker,"23' 1""",4611.667,200
2015,0,23638,Brendon de Jonge,"23' 1""",9917.333,430
2015,0,12510,Chad Campbell,"23' 2""",9715.0,419
2015,0,36801,Mark Hubbard,"23' 4""",6580.25,282
2015,0,22892,Jason Gore,"23' 5""",5846.417,250
2015,0,27649,Brandt Snedeker,"23' 5""",9176.167,392
2015,0,29478,Kevin Kisner,"23' 6""",10010.75,426
2015,0,34130,Sung Joon Park,"23' 6""",6633.667,282
2015,0,21753,Brian Davis,"23' 8""",7396.0,313
2015,0,27644,Brian Harman,"23' 9""",8649.333,364
2015,0,26289,Boo Weekley,"23' 10""",7732.75,325
2015,0,40058,Zac Blair,"23' 11""",9216.333,385
2015,0,33419,Cameron Tringale,"23' 11""",8238.167,345
2015,0,24924,Bill Haas,"24' 1""",8618.25,358
2015,0,34262,Jon Curran,"24' 3""",7010.0,289
2015,0,26758,David Hearn,"24' 5""",9988.917,409
2015,0,20645,John Senden,"24' 6""",5713.417,233
2015,0,32200,Roberto Castro,"24' 7""",3938.417,160
2015,0,26596,Ryan Moore,"24' 7""",6007.667,244
2015,0,26331,Charl Schwartzel,"24' 7""",5234.833,213
2015,0,6567,Vijay Singh,"24' 7""",9187.0,374
2015,0,25900,Lucas Glover,"24' 8""",8468.167,343
2015,0,29222,Billy Hurley III,"24' 8""",7544.833,306
2015,0,26476,Chez Reavie,"24' 8""",4519.417,183
2015,0,25396,Kevin Na,"24' 10""",9316.833,375
2015,0,24361,Pat Perez,"24' 10""",9526.75,384
2015,0,24138,Ian Poulter,"24' 10""",5994.0,241
2015,0,23541,Ben Crane,"24' 11""",5839.833,234
2015,0,35451,Scott Pinckney,"24' 11""",9457.25,380
2015,0,34265,Will Wilcox,"25' 0""",4401.667,176
2015,0,20472,Alex Cejka,"25' 2""",9930.917,394
2015,0,24490,George McNeill,"25' 2""",10602.417,421
2015,0,23548,Bill Lunde,"25' 3""",4547.75,180
2015,0,29221,Webb Simpson,"25' 3""",7162.0,284
2015,0,25834,Daniel Summerhays,"25' 3""",11830.917,469
2015,0,23108,Matt Kuchar,"25' 4""",9818.583,387
2015,0,29479,Scott Brown,"25' 6""",10444.417,409
2015,0,25720,Chad Collins,"25' 6""",7683.583,301
2015,0,30736,Oscar Fraustro,"25' 6""",5249.583,206
2015,0,29535,Brice Garnett,"25' 6""",8575.417,336
2015,0,33399,Adam Hadwin,"25' 6""",9230.75,362
2015,0,37273,Derek Ernst,"25' 7""",7608.0,297
2015,0,34409,David Lingmerth,"25' 7""",8780.583,343
2015,0,28475,Jeff Overton,"25' 7""",10826.75,423
2015,0,34358,Jonathan Randolph,"25' 7""",8746.667,342
2015,0,34431,Robert Streb,"25' 7""",13641.417,534
2015,0,26329,Louis Oosthuizen,"25' 8""",6359.0,248
2015,0,29476,Kyle Reifers,"25' 8""",10558.167,412
2015,0,25364,Paul Casey,"25' 9""",8326.333,323
2015,0,33413,Ben Martin,"25' 9""",9351.583,363
2015,0,25345,Carl Pettersson,"25' 9""",13083.083,508
2015,0,21878,Mark Wilson,"25' 9""",9993.833,388
2015,0,24357,K.J. Choi,"25' 10""",7497.5,290
2015,0,20691,Greg Owen,"25' 11""",5566.833,215
2015,0,34264,Hudson Swafford,"26' 0""",10222.917,393
2015,0,27963,Chris Stroud,"26' 3""",8433.5,321
2015,0,23353,J.J. Henry,"26' 5""",10832.583,410
2015,0,24502,Adam Scott,"26' 7""",4996.083,188
2015,0,34046,Jordan Spieth,"26' 7""",8565.75,322
2015,0,29425,Andrew Svoboda,"26' 7""",10410.333,391
2015,0,1706,Davis Love III,"26' 8""",5356.75,201
2015,0,25349,Tim Wilkinson,"26' 8""",7571.083,284
2015,0,24925,Jonathan Byrd,"26' 9""",6400.083,239
2015,0,34563,Chesson Hadley,"26' 9""",13625.75,510
2015,0,29420,Billy Horschel,"26' 11""",9728.833,362
2015,0,32640,Troy Merritt,"26' 11""",11060.333,411
2015,0,27095,Nick Watney,"26' 11""",11202.833,416
2015,0,20396,Lee Westwood,"27' 1""",4906.75,181
2015,0,35545,Blayne Barber,"27' 3""",8434.833,310
2015,0,34098,Russell Henley,"27' 3""",8711.75,320
2015,0,29926,Danny Lee,"27' 3""",12935.417,475
2015,0,28486,Michael Putnam,"27' 3""",9595.5,352
2015,0,25892,Steve Wheatcroft,"27' 3""",9624.917,353
2015,0,10885,Robert Allenby,"27' 4""",6616.25,242
2015,0,30926,Chris Kirk,"27' 4""",7713.667,282
2015,0,29223,Sam Saunders,"27' 7""",8057.167,292
2015,0,28023,Byron Smith,"27' 7""",6590.25,239
2015,0,25804,Bubba Watson,"27' 7""",8719.0,316
2015,0,20593,Greg Chalmers,"27' 10""",5534.167,199
2015,0,26300,Matt Jones,"27' 11""",10196.5,365
2015,0,23623,Bo Van Pelt,"27' 11""",9552.583,342
2015,0,31323,Gary Woodland,"27' 11""",8616.083,309
2015,0,32366,Kevin Chappell,"28' 0""",10251.833,366
2015,0,23621,Rory Sabbatini,"28' 0""",10011.833,358
2015,0,23048,Eric Axley,"28' 2""",6787.833,241
