YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,% TIMES IMPROVED,# OF TIMES IMPROVED
2022,146,0,35617,Martin Trainer,0.0,
2022,146,0,32333,Kevin Tway,0.0,
2022,146,0,28114,Dawie van der Walt,0.0,
2022,146,0,27095,Nick Watney,0.0,
2022,146,0,47128,Richy Werenski,0.0,
2022,146,0,54783,Dylan Wu,0.0,
2021,1,0,29268,Bronson Burgoon,100.0,1.0
2021,1,0,47959,Bryson DeChambeau,100.0,2.0
2021,1,0,30911,Tommy Fleetwood,100.0,1.0
2021,1,0,48045,Michael Gellerman,100.0,1.0
2021,1,0,26758,David Hearn,100.0,2.0
2021,1,0,30925,Dustin Johnson,100.0,2.0
2021,1,0,28237,Rory McIlroy,100.0,3.0
2021,1,0,1810,Phil Mickelson,100.0,2.0
2021,1,0,29908,C.T. Pan,100.0,2.0
2021,1,0,25818,Scott Piercy,100.0,3.0
2021,1,0,26476,Chez Reavie,100.0,2.0
2021,1,0,24502,Adam Scott,100.0,2.0
2021,1,0,34431,Robert Streb,100.0,2.0
2021,1,0,31560,Brian Stuard,100.0,4.0
2021,1,0,34264,Hudson Swafford,100.0,2.0
2021,1,0,32150,Michael Thompson,100.0,2.0
2021,1,0,40006,Erik van Rooyen,100.0,2.0
2021,1,0,27064,Jhonattan Vegas,100.0,1.0
2021,19,0,48081,Xander Schauffele,83.3,5.0
2021,20,0,40026,Daniel Berger,80.0,4.0
2021,20,0,33399,Adam Hadwin,80.0,4.0
2021,20,0,34098,Russell Henley,80.0,4.0
2021,20,0,36871,Matthew NeSmith,80.0,4.0
2021,20,0,26329,Louis Oosthuizen,80.0,4.0
2021,25,0,32816,Satoshi Kodaira,75.0,3.0
2021,25,0,39546,Keith Mitchell,75.0,3.0
2021,25,0,30163,Henrik Norlander,75.0,3.0
2021,25,0,34256,Andrew Putnam,75.0,3.0
2021,25,0,46970,Jon Rahm,75.0,3.0
2021,25,0,36699,Patrick Rodgers,75.0,3.0
2021,25,0,37275,Sam Ryder,75.0,3.0
2021,25,0,49964,Aaron Wise,75.0,3.0
2021,33,0,29725,Tony Finau,71.4,5.0
2021,33,0,46046,Scottie Scheffler,71.4,5.0
2021,33,0,29221,Webb Simpson,71.4,5.0
2021,36,0,39997,Corey Conners,69.2,9.0
2021,37,0,20229,Stewart Cink,66.7,2.0
2021,37,0,31646,Emiliano Grillo,66.7,4.0
2021,37,0,39977,Max Homa,66.7,4.0
2021,37,0,46717,Viktor Hovland,66.7,4.0
2021,37,0,36801,Mark Hubbard,66.7,2.0
2021,37,0,35506,Mackenzie Hughes,66.7,2.0
2021,37,0,34174,John Huh,66.7,2.0
2021,37,0,31420,Anirban Lahiri,66.7,2.0
2021,37,0,33413,Ben Martin,66.7,2.0
2021,37,0,32839,Hideki Matsuyama,66.7,2.0
2021,37,0,27349,Alex Noren,66.7,4.0
2021,37,0,28252,Seamus Power,66.7,2.0
2021,37,0,34360,Patrick Reed,66.7,4.0
2021,37,0,31323,Gary Woodland,66.7,2.0
2021,51,0,12716,Charley Hoffman,62.5,5.0
2021,51,0,33204,Shane Lowry,62.5,5.0
2021,51,0,25396,Kevin Na,62.5,5.0
2021,54,0,35450,Patrick Cantlay,60.0,3.0
2021,54,0,32102,Rickie Fowler,60.0,3.0
2021,54,0,46402,Talor Gooch,60.0,3.0
2021,54,0,33490,Bo Hoag,60.0,3.0
2021,54,0,49766,Hank Lebioda,60.0,3.0
2021,54,0,34466,Peter Malnati,60.0,3.0
2021,54,0,46442,Maverick McNealy,60.0,3.0
2021,61,0,25364,Paul Casey,57.1,4.0
2021,61,0,34099,Harris English,57.1,4.0
2021,63,0,33948,Byeong Hun An,50.0,1.0
2021,63,0,45526,Abraham Ancer,50.0,3.0
2021,63,0,33120,Mark Anderson,50.0,1.0
2021,63,0,33141,Keegan Bradley,50.0,3.0
2021,63,0,28420,Ryan Brehm,50.0,2.0
2021,63,0,47504,Sam Burns,50.0,3.0
2021,63,0,34314,Sebastian Cappelen,50.0,1.0
2021,63,0,52372,Cameron Champ,50.0,1.0
2021,63,0,51766,Wyndham Clark,50.0,1.0
2021,63,0,23983,Luke Donald,50.0,1.0
2021,63,0,40098,Matt Fitzpatrick,50.0,2.0
2021,63,0,52375,Doug Ghim,50.0,2.0
2021,63,0,32662,Michael Gligic,50.0,1.0
2021,63,0,46550,Brandon Hagy,50.0,3.0
2021,63,0,32448,James Hahn,50.0,2.0
2021,63,0,34363,Tyrrell Hatton,50.0,2.0
2021,63,0,33597,Harry Higgs,50.0,2.0
2021,63,0,29420,Billy Horschel,50.0,3.0
2021,63,0,24024,Zach Johnson,50.0,1.0
2021,63,0,26300,Matt Jones,50.0,1.0
2021,63,0,27974,Sung Kang,50.0,1.0
2021,63,0,37455,Si Woo Kim,50.0,2.0
2021,63,0,30926,Chris Kirk,50.0,3.0
2021,63,0,36689,Brooks Koepka,50.0,3.0
2021,63,0,32791,K.H. Lee,50.0,2.0
2021,63,0,47993,Denny McCarthy,50.0,2.0
2021,63,0,45486,Joaquin Niemann,50.0,3.0
2021,63,0,24140,Sean O'Hair,50.0,1.0
2021,63,0,27556,Ted Potter Jr.,50.0,1.0
2021,63,0,53165,Doc Redman,50.0,1.0
2021,63,0,35891,Cameron Smith,50.0,4.0
2021,63,0,34046,Jordan Spieth,50.0,3.0
2021,63,0,27214,Kevin Streelman,50.0,3.0
2021,63,0,33448,Justin Thomas,50.0,3.0
2021,63,0,27095,Nick Watney,50.0,1.0
2021,98,0,39971,Sungjae Im,45.5,5.0
2021,99,0,27644,Brian Harman,40.0,2.0
2021,99,0,35449,Adam Long,40.0,2.0
2021,99,0,33667,Carlos Ortiz,40.0,2.0
2021,99,0,24361,Pat Perez,40.0,2.0
2021,99,0,23621,Rory Sabbatini,40.0,2.0
2021,99,0,30692,Scott Stallings,40.0,2.0
2021,99,0,23325,Vaughn Taylor,40.0,2.0
2021,99,0,23623,Bo Van Pelt,40.0,2.0
2021,99,0,37189,Harold Varner III,40.0,2.0
2021,99,0,27770,Camilo Villegas,40.0,2.0
2021,109,0,33419,Cameron Tringale,37.5,3.0
2021,110,0,25900,Lucas Glover,33.3,2.0
2021,110,0,32757,Patton Kizzire,33.3,2.0
2021,110,0,30944,Jason Kokrak,33.3,4.0
2021,110,0,26851,Marc Leishman,33.3,1.0
2021,110,0,35104,Tom Lewis,33.3,1.0
2021,110,0,32640,Troy Merritt,33.3,2.0
2021,110,0,50525,Collin Morikawa,33.3,1.0
2021,110,0,23320,Ryan Palmer,33.3,2.0
2021,110,0,22056,Cameron Percy,33.3,1.0
2021,110,0,22405,Justin Rose,33.3,1.0
2021,110,0,26331,Charl Schwartzel,33.3,1.0
2021,110,0,39953,Chase Seiffert,33.3,1.0
2021,110,0,39324,J.J. Spaun,33.3,1.0
2021,110,0,30110,Kyle Stanley,33.3,1.0
2021,110,0,49960,Sepp Straka,33.3,2.0
2021,110,0,48119,Ben Taylor,33.3,1.0
2021,110,0,25493,Nick Taylor,33.3,1.0
2021,110,0,27330,Josh Teater,33.3,1.0
2021,110,0,30927,Brendon Todd,33.3,2.0
2021,110,0,48887,Matt Wallace,33.3,1.0
2021,110,0,25804,Bubba Watson,33.3,1.0
2021,110,0,51894,Vince Whaley,33.3,1.0
2021,110,0,32139,Danny Willett,33.3,2.0
2021,133,0,33486,Roger Sloan,30.0,3.0
2021,134,0,47483,Will Zalatoris,28.6,2.0
2021,135,0,28089,Jason Day,25.0,1.0
2021,135,0,29535,Brice Garnett,25.0,1.0
2021,135,0,28679,Fabián Gómez,25.0,1.0
2021,135,0,27936,Martin Laird,25.0,1.0
2021,135,0,20396,Lee Westwood,25.0,1.0
2021,140,0,45157,Cam Davis,20.0,1.0
2021,140,0,27554,Scott Harrington,20.0,1.0
2021,140,0,35461,Beau Hossler,20.0,1.0
2021,140,0,27942,Rob Oppenheim,20.0,1.0
2021,140,0,47347,Adam Schenk,20.0,1.0
2021,140,0,47128,Richy Werenski,20.0,1.0
2021,146,0,34076,Joel Dahmen,16.7,1.0
2021,147,0,19803,Ryan Armour,0.0,0.0
2021,147,0,22371,Aaron Baddeley,0.0,0.0
2021,147,0,33404,Chris Baker,0.0,0.0
2021,147,0,34255,Joseph Bramlett,0.0,0.0
2021,147,0,29479,Scott Brown,0.0,0.0
2021,147,0,26499,Rafa Cabrera Bello,0.0,0.0
2021,147,0,46435,Austin Cook,0.0,0.0
2021,147,0,25686,Jason Dufner,0.0,0.0
2021,147,0,45609,Tyler Duncan,0.0,0.0
2021,147,0,21209,Sergio Garcia,0.0,0.0
2021,147,0,19846,Brian Gay,0.0,0.0
2021,147,0,32618,Rhein Gibson,0.0,0.0
2021,147,0,56762,Will Gordon,0.0,0.0
2021,147,0,29974,Branden Grace,0.0,0.0
2021,147,0,35310,Lanto Griffin,0.0,0.0
2021,147,0,34563,Chesson Hadley,0.0,0.0
2021,147,0,31557,Jim Herman,0.0,0.0
2021,147,0,49298,Kramer Hickok,0.0,0.0
2021,147,0,35532,Tom Hoge,0.0,0.0
2021,147,0,21961,Charles Howell III,0.0,0.0
2021,147,0,39975,Michael Kim,0.0,0.0
2021,147,0,29478,Kevin Kisner,0.0,0.0
2021,147,0,33122,Russell Knox,0.0,0.0
2021,147,0,23108,Matt Kuchar,0.0,0.0
2021,147,0,33410,Andrew Landry,0.0,0.0
2021,147,0,28775,Nate Lashley,0.0,0.0
2021,147,0,35230,Nelson Ledesma,0.0,0.0
2021,147,0,29926,Danny Lee,0.0,0.0
2021,147,0,27129,Luke List,0.0,0.0
2021,147,0,24781,Hunter Mahan,0.0,0.0
2021,147,0,40042,Tyler McCumber,0.0,0.0
2021,147,0,48822,Sebastián Muñoz,0.0,0.0
2021,147,0,34213,Grayson Murray,0.0,0.0
2021,147,0,49771,J.T. Poston,0.0,0.0
2021,147,0,24138,Ian Poulter,0.0,0.0
2021,147,0,46441,Robby Shelton,0.0,0.0
2021,147,0,27649,Brandt Snedeker,0.0,0.0
2021,147,0,29518,Brendan Steele,0.0,0.0
2021,147,0,32333,Kevin Tway,0.0,0.0
2021,147,0,35658,Kris Ventura,0.0,0.0
2021,147,0,56278,Matthew Wolff,0.0,0.0
2021,147,0,32254,Xinjun Zhang,0.0,0.0
2020,1,0,33948,Byeong Hun An,100.0,4.0
2020,1,0,34255,Joseph Bramlett,100.0,1.0
2020,1,0,47504,Sam Burns,100.0,1.0
2020,1,0,34076,Joel Dahmen,100.0,5.0
2020,1,0,32102,Rickie Fowler,100.0,2.0
2020,1,0,29974,Branden Grace,100.0,1.0
2020,1,0,36689,Brooks Koepka,100.0,1.0
2020,1,0,26851,Marc Leishman,100.0,1.0
2020,1,0,33204,Shane Lowry,100.0,2.0
2020,1,0,34466,Peter Malnati,100.0,1.0
2020,1,0,39546,Keith Mitchell,100.0,3.0
2020,1,0,26596,Ryan Moore,100.0,1.0
2020,1,0,27942,Rob Oppenheim,100.0,2.0
2020,1,0,29908,C.T. Pan,100.0,1.0
2020,1,0,34256,Andrew Putnam,100.0,1.0
2020,1,0,34360,Patrick Reed,100.0,5.0
2020,1,0,46441,Robby Shelton,100.0,2.0
2020,1,0,35891,Cameron Smith,100.0,2.0
2020,1,0,27963,Chris Stroud,100.0,1.0
2020,1,0,23325,Vaughn Taylor,100.0,2.0
2020,1,0,33448,Justin Thomas,100.0,2.0
2020,1,0,29484,Peter Uihlein,100.0,2.0
2020,23,-22,47959,Bryson DeChambeau,80.0,4.0
2020,23,3,23320,Ryan Palmer,80.0,4.0
2020,23,3,48081,Xander Schauffele,80.0,4.0
2020,26,3,35450,Patrick Cantlay,75.0,3.0
2020,26,3,34021,Bud Cauley,75.0,3.0
2020,26,3,45157,Cam Davis,75.0,3.0
2020,26,3,27644,Brian Harman,75.0,3.0
2020,26,3,30944,Jason Kokrak,75.0,3.0
2020,26,-25,25396,Kevin Na,75.0,3.0
2020,26,3,27349,Alex Noren,75.0,3.0
2020,26,3,30927,Brendon Todd,75.0,3.0
2020,26,3,32254,Xinjun Zhang,75.0,3.0
2020,35,-7,35310,Lanto Griffin,70.0,7.0
2020,36,1,28089,Jason Day,66.7,2.0
2020,36,1,56762,Will Gordon,66.7,2.0
2020,36,1,33399,Adam Hadwin,66.7,2.0
2020,36,1,46550,Brandon Hagy,66.7,2.0
2020,36,17,46717,Viktor Hovland,66.7,2.0
2020,36,17,35506,Mackenzie Hughes,66.7,2.0
2020,36,1,39971,Sungjae Im,66.7,2.0
2020,36,1,30925,Dustin Johnson,66.7,2.0
2020,36,17,29478,Kevin Kisner,66.7,2.0
2020,36,1,35449,Adam Long,66.7,2.0
2020,36,1,47993,Denny McCarthy,66.7,4.0
2020,36,1,46442,Maverick McNealy,66.7,2.0
2020,36,1,36871,Matthew NeSmith,66.7,2.0
2020,36,1,49771,J.T. Poston,66.7,2.0
2020,36,17,29221,Webb Simpson,66.7,2.0
2020,36,1,56278,Matthew Wolff,66.7,2.0
2020,52,1,48822,Sebastián Muñoz,60.0,3.0
2020,52,-2,46970,Jon Rahm,60.0,3.0
2020,54,-3,25804,Bubba Watson,57.1,4.0
2020,55,-18,45526,Abraham Ancer,50.0,2.0
2020,55,-2,19803,Ryan Armour,50.0,1.0
2020,55,-2,40026,Daniel Berger,50.0,2.0
2020,55,-2,40058,Zac Blair,50.0,1.0
2020,55,-2,29268,Bronson Burgoon,50.0,1.0
2020,55,38,52372,Cameron Champ,50.0,3.0
2020,55,-2,20229,Stewart Cink,50.0,2.0
2020,55,-2,46435,Austin Cook,50.0,1.0
2020,55,38,34099,Harris English,50.0,3.0
2020,55,-2,40098,Matt Fitzpatrick,50.0,2.0
2020,55,-2,10809,Jim Furyk,50.0,1.0
2020,55,-2,52375,Doug Ghim,50.0,1.0
2020,55,-2,46402,Talor Gooch,50.0,2.0
2020,55,-2,32448,James Hahn,50.0,1.0
2020,55,-2,34363,Tyrrell Hatton,50.0,1.0
2020,55,-2,26758,David Hearn,50.0,1.0
2020,55,-2,34098,Russell Henley,50.0,2.0
2020,55,-2,33597,Harry Higgs,50.0,1.0
2020,55,-2,12716,Charley Hoffman,50.0,2.0
2020,55,-2,29420,Billy Horschel,50.0,2.0
2020,55,-2,35461,Beau Hossler,50.0,1.0
2020,55,-2,36801,Mark Hubbard,50.0,2.0
2020,55,-2,37455,Si Woo Kim,50.0,2.0
2020,55,-2,29926,Danny Lee,50.0,1.0
2020,55,-4,32839,Hideki Matsuyama,50.0,4.0
2020,55,-2,25572,Graeme McDowell,50.0,1.0
2020,55,-2,28237,Rory McIlroy,50.0,1.0
2020,55,-2,30163,Henrik Norlander,50.0,1.0
2020,55,-2,22056,Cameron Percy,50.0,1.0
2020,55,-2,25818,Scott Piercy,50.0,1.0
2020,55,-2,27556,Ted Potter Jr.,50.0,1.0
2020,55,-2,35732,Wes Roach,50.0,1.0
2020,55,-2,33486,Roger Sloan,50.0,1.0
2020,55,-2,27649,Brandt Snedeker,50.0,1.0
2020,55,-2,30692,Scott Stallings,50.0,1.0
2020,55,-2,33449,Zack Sucher,50.0,1.0
2020,55,-2,25632,Jimmy Walker,50.0,1.0
2020,55,-2,31323,Gary Woodland,50.0,1.0
2020,93,-1,29970,Dylan Frittelli,42.9,3.0
2020,94,-1,35532,Tom Hoge,40.0,2.0
2020,94,-1,23108,Matt Kuchar,40.0,2.0
2020,94,-1,37275,Sam Ryder,40.0,2.0
2020,94,-1,46046,Scottie Scheffler,40.0,2.0
2020,98,1,51766,Wyndham Clark,33.3,1.0
2020,98,1,29535,Brice Garnett,33.3,1.0
2020,98,1,31646,Emiliano Grillo,33.3,1.0
2020,98,1,33490,Bo Hoag,33.3,1.0
2020,98,1,26300,Matt Jones,33.3,1.0
2020,98,1,27974,Sung Kang,33.3,1.0
2020,98,1,49766,Hank Lebioda,33.3,1.0
2020,98,1,24361,Pat Perez,33.3,1.0
2020,98,1,24138,Ian Poulter,33.3,1.0
2020,98,1,53165,Doc Redman,33.3,1.0
2020,98,1,36699,Patrick Rodgers,33.3,1.0
2020,98,1,24502,Adam Scott,33.3,1.0
2020,98,1,27214,Kevin Streelman,33.3,1.0
2020,98,1,27064,Jhonattan Vegas,33.3,1.0
2020,98,1,47128,Richy Werenski,33.3,1.0
2020,113,2,33141,Keegan Bradley,25.0,1.0
2020,113,2,29479,Scott Brown,25.0,1.0
2020,113,2,26499,Rafa Cabrera Bello,25.0,1.0
2020,113,2,25364,Paul Casey,25.0,1.0
2020,113,2,39997,Corey Conners,25.0,1.0
2020,113,2,45609,Tyler Duncan,25.0,1.0
2020,113,-14,29725,Tony Finau,25.0,1.0
2020,113,2,28679,Fabián Gómez,25.0,1.0
2020,113,2,24024,Zach Johnson,25.0,1.0
2020,113,2,27129,Luke List,25.0,1.0
2020,113,2,26476,Chez Reavie,25.0,1.0
2020,113,2,31560,Brian Stuard,25.0,1.0
2020,125,2,39977,Max Homa,20.0,1.0
2020,125,2,21961,Charles Howell III,20.0,1.0
2020,125,2,32791,K.H. Lee,20.0,1.0
2020,125,-10,45486,Joaquin Niemann,20.0,1.0
2020,125,2,29518,Brendan Steele,20.0,1.0
2020,130,1,33122,Russell Knox,16.7,1.0
2020,130,1,47347,Adam Schenk,16.7,1.0
2020,132,1,33120,Mark Anderson,0.0,0.0
2020,132,1,21407,Arjun Atwal,0.0,0.0
2020,132,1,22371,Aaron Baddeley,0.0,0.0
2020,132,1,33404,Chris Baker,0.0,0.0
2020,132,1,32366,Kevin Chappell,0.0,0.0
2020,132,1,25686,Jason Dufner,0.0,0.0
2020,132,1,28307,Matt Every,0.0,0.0
2020,132,1,30911,Tommy Fleetwood,0.0,0.0
2020,132,1,21209,Sergio Garcia,0.0,0.0
2020,132,1,19846,Brian Gay,0.0,0.0
2020,132,1,48045,Michael Gellerman,0.0,0.0
2020,132,1,32618,Rhein Gibson,0.0,0.0
2020,132,1,25900,Lucas Glover,0.0,0.0
2020,132,1,34563,Chesson Hadley,0.0,0.0
2020,132,1,27554,Scott Harrington,0.0,0.0
2020,132,1,31557,Jim Herman,0.0,0.0
2020,132,1,49298,Kramer Hickok,0.0,0.0
2020,132,1,33410,Andrew Landry,0.0,0.0
2020,132,1,28775,Nate Lashley,0.0,0.0
2020,132,1,33413,Ben Martin,0.0,0.0
2020,132,1,40042,Tyler McCumber,0.0,0.0
2020,132,1,32640,Troy Merritt,0.0,0.0
2020,132,1,50525,Collin Morikawa,0.0,0.0
2020,132,1,34213,Grayson Murray,0.0,0.0
2020,132,1,26329,Louis Oosthuizen,0.0,0.0
2020,132,1,33667,Carlos Ortiz,0.0,0.0
2020,132,1,22405,Justin Rose,0.0,0.0
2020,132,1,23621,Rory Sabbatini,0.0,0.0
2020,132,1,39324,J.J. Spaun,0.0,0.0
2020,132,1,34046,Jordan Spieth,0.0,0.0
2020,132,1,30110,Kyle Stanley,0.0,0.0
2020,132,1,49960,Sepp Straka,0.0,0.0
2020,132,1,34431,Robert Streb,0.0,0.0
2020,132,1,48119,Ben Taylor,0.0,0.0
2020,132,1,25493,Nick Taylor,0.0,0.0
2020,132,1,23788,D.J. Trahan,0.0,0.0
2020,132,1,33419,Cameron Tringale,0.0,0.0
2020,132,1,37189,Harold Varner III,0.0,0.0
2020,132,1,35658,Kris Ventura,0.0,0.0
2020,132,1,48887,Matt Wallace,0.0,0.0
2020,132,1,27095,Nick Watney,0.0,0.0
2020,132,1,25349,Tim Wilkinson,0.0,0.0
2019,1,0,30978,Kiradech Aphibarnrat,100.0,3.0
2019,1,0,19803,Ryan Armour,100.0,1.0
2019,1,0,29268,Bronson Burgoon,100.0,1.0
2019,1,0,35450,Patrick Cantlay,100.0,4.0
2019,1,0,45157,Cam Davis,100.0,1.0
2019,1,0,28089,Jason Day,100.0,3.0
2019,1,0,45609,Tyler Duncan,100.0,1.0
2019,1,0,21209,Sergio Garcia,100.0,1.0
2019,1,0,28679,Fabián Gómez,100.0,1.0
2019,1,0,34563,Chesson Hadley,100.0,1.0
2019,1,0,27129,Luke List,100.0,1.0
2019,1,0,26596,Ryan Moore,100.0,3.0
2019,1,0,23320,Ryan Palmer,100.0,3.0
2019,1,0,46970,Jon Rahm,100.0,3.0
2019,1,0,47856,Seth Reeves,100.0,1.0
2019,1,0,35732,Wes Roach,100.0,2.0
2019,1,0,36699,Patrick Rodgers,100.0,1.0
2019,1,0,37275,Sam Ryder,100.0,2.0
2019,1,0,27963,Chris Stroud,100.0,3.0
2019,1,0,37340,Chase Wright,100.0,1.0
2019,21,0,33448,Justin Thomas,83.3,5.0
2019,22,0,32200,Roberto Castro,75.0,3.0
2019,22,0,40098,Matt Fitzpatrick,75.0,3.0
2019,22,0,25900,Lucas Glover,75.0,6.0
2019,22,0,32757,Patton Kizzire,75.0,3.0
2019,22,0,36852,Jim Knous,75.0,3.0
2019,22,0,28252,Seamus Power,75.0,3.0
2019,22,0,27330,Josh Teater,75.0,3.0
2019,29,0,52372,Cameron Champ,66.7,2.0
2019,29,0,47959,Bryson DeChambeau,66.7,2.0
2019,29,0,35376,Roberto Díaz,66.7,2.0
2019,29,0,29535,Brice Garnett,66.7,2.0
2019,29,0,26758,David Hearn,66.7,2.0
2019,29,0,29420,Billy Horschel,66.7,4.0
2019,29,0,30944,Jason Kokrak,66.7,6.0
2019,29,0,23108,Matt Kuchar,66.7,2.0
2019,29,0,32640,Troy Merritt,66.7,2.0
2019,29,0,39546,Keith Mitchell,66.7,2.0
2019,29,0,47347,Adam Schenk,66.7,2.0
2019,29,0,24502,Adam Scott,66.7,4.0
2019,29,0,32150,Michael Thompson,66.7,2.0
2019,29,0,33419,Cameron Tringale,66.7,2.0
2019,29,0,29484,Peter Uihlein,66.7,4.0
2019,44,0,39971,Sungjae Im,63.6,7.0
2019,45,0,29479,Scott Brown,60.0,3.0
2019,45,0,29478,Kevin Kisner,60.0,3.0
2019,45,0,27064,Jhonattan Vegas,60.0,3.0
2019,48,0,32102,Rickie Fowler,57.1,4.0
2019,48,0,27974,Sung Kang,57.1,4.0
2019,50,0,34360,Patrick Reed,55.6,5.0
2019,51,0,40026,Daniel Berger,50.0,3.0
2019,51,0,40009,Dominic Bozzelli,50.0,1.0
2019,51,0,33141,Keegan Bradley,50.0,2.0
2019,51,0,26499,Rafa Cabrera Bello,50.0,2.0
2019,51,0,25364,Paul Casey,50.0,4.0
2019,51,0,19846,Brian Gay,50.0,1.0
2019,51,0,27644,Brian Harman,50.0,2.0
2019,51,0,23353,J.J. Henry,50.0,1.0
2019,51,0,35506,Mackenzie Hughes,50.0,1.0
2019,51,0,35879,Kelly Kraft,50.0,1.0
2019,51,0,49766,Hank Lebioda,50.0,1.0
2019,51,0,47993,Denny McCarthy,50.0,4.0
2019,51,0,25572,Graeme McDowell,50.0,3.0
2019,51,0,25198,Francesco Molinari,50.0,2.0
2019,51,0,46601,Trey Mullinax,50.0,1.0
2019,51,0,22405,Justin Rose,50.0,2.0
2019,51,0,29223,Sam Saunders,50.0,1.0
2019,51,0,48081,Xander Schauffele,50.0,3.0
2019,51,0,30786,Brady Schnell,50.0,1.0
2019,51,0,29221,Webb Simpson,50.0,3.0
2019,51,0,30110,Kyle Stanley,50.0,1.0
2019,51,0,49960,Sepp Straka,50.0,3.0
2019,51,0,40115,Adam Svensson,50.0,3.0
2019,51,0,32333,Kevin Tway,50.0,2.0
2019,51,0,47128,Richy Werenski,50.0,1.0
2019,76,0,33948,Byeong Hun An,42.9,3.0
2019,76,0,33667,Carlos Ortiz,42.9,3.0
2019,76,0,34256,Andrew Putnam,42.9,3.0
2019,76,0,34046,Jordan Spieth,42.9,3.0
2019,80,0,45526,Abraham Ancer,40.0,2.0
2019,80,0,39997,Corey Conners,40.0,2.0
2019,80,0,30911,Tommy Fleetwood,40.0,2.0
2019,80,0,10809,Jim Furyk,40.0,2.0
2019,80,0,34363,Tyrrell Hatton,40.0,2.0
2019,80,0,34098,Russell Henley,40.0,2.0
2019,80,0,21961,Charles Howell III,40.0,2.0
2019,80,0,36799,Stephan Jaeger,40.0,2.0
2019,80,0,37455,Si Woo Kim,40.0,2.0
2019,80,0,29926,Danny Lee,40.0,2.0
2019,80,0,27349,Alex Noren,40.0,2.0
2019,80,0,23621,Rory Sabbatini,40.0,2.0
2019,80,0,33486,Roger Sloan,40.0,2.0
2019,80,0,27649,Brandt Snedeker,40.0,2.0
2019,80,0,37189,Harold Varner III,40.0,2.0
2019,80,0,25804,Bubba Watson,40.0,2.0
2019,80,0,32139,Danny Willett,40.0,2.0
2019,97,0,26476,Chez Reavie,37.5,3.0
2019,98,0,46435,Austin Cook,33.3,1.0
2019,98,0,46523,Joey Garber,33.3,1.0
2019,98,0,24924,Bill Haas,33.3,1.0
2019,98,0,49298,Kramer Hickok,33.3,1.0
2019,98,0,12716,Charley Hoffman,33.3,1.0
2019,98,0,30925,Dustin Johnson,33.3,1.0
2019,98,0,26300,Matt Jones,33.3,2.0
2019,98,0,33122,Russell Knox,33.3,1.0
2019,98,0,34261,Scott Langley,33.3,1.0
2019,98,0,32791,K.H. Lee,33.3,1.0
2019,98,0,34466,Peter Malnati,33.3,2.0
2019,98,0,45486,Joaquin Niemann,33.3,2.0
2019,98,0,26329,Louis Oosthuizen,33.3,1.0
2019,98,0,29908,C.T. Pan,33.3,1.0
2019,98,0,25818,Scott Piercy,33.3,2.0
2019,98,0,32058,José de Jesús Rodríguez,33.3,1.0
2019,98,0,39327,Ben Silverman,33.3,1.0
2019,98,0,39324,J.J. Spaun,33.3,2.0
2019,98,0,29518,Brendan Steele,33.3,1.0
2019,98,0,33418,Shawn Stefani,33.3,1.0
2019,98,0,25493,Nick Taylor,33.3,2.0
2019,119,0,49303,Anders Albertson,25.0,1.0
2019,119,0,47504,Sam Burns,25.0,1.0
2019,119,0,34021,Bud Cauley,25.0,1.0
2019,119,0,51766,Wyndham Clark,25.0,1.0
2019,119,0,34076,Joel Dahmen,25.0,1.0
2019,119,0,30191,Julián Etulain,25.0,1.0
2019,119,0,31646,Emiliano Grillo,25.0,1.0
2019,119,0,32839,Hideki Matsuyama,25.0,2.0
2019,119,0,48822,Sebastián Muñoz,25.0,1.0
2019,119,0,24138,Ian Poulter,25.0,1.0
2019,119,0,30946,Alex Prugh,25.0,1.0
2019,119,0,35891,Cameron Smith,25.0,1.0
2019,119,0,27214,Kevin Streelman,25.0,2.0
2019,119,0,26951,Johnson Wagner,25.0,1.0
2019,133,0,27936,Martin Laird,22.2,2.0
2019,133,0,49771,J.T. Poston,22.2,2.0
2019,135,0,29725,Tony Finau,20.0,1.0
2019,135,0,33399,Adam Hadwin,20.0,1.0
2019,135,0,27141,J.B. Holmes,20.0,1.0
2019,135,0,35461,Beau Hossler,20.0,1.0
2019,135,0,30692,Scott Stallings,20.0,1.0
2019,135,0,21528,Henrik Stenson,20.0,1.0
2019,135,0,34431,Robert Streb,20.0,1.0
2019,142,0,23325,Vaughn Taylor,16.7,1.0
2019,142,0,27095,Nick Watney,16.7,1.0
2019,144,0,22371,Aaron Baddeley,0.0,0.0
2019,144,0,28259,Sangmoon Bae,0.0,0.0
2019,144,0,27958,Ryan Blaum,0.0,0.0
2019,144,0,27895,Jonas Blixt,0.0,0.0
2019,144,0,24925,Jonathan Byrd,0.0,0.0
2019,144,0,20472,Alex Cejka,0.0,0.0
2019,144,0,25686,Jason Dufner,0.0,0.0
2019,144,0,34099,Harris English,0.0,0.0
2019,144,0,29970,Dylan Frittelli,0.0,0.0
2019,144,0,46402,Talor Gooch,0.0,0.0
2019,144,0,29974,Branden Grace,0.0,0.0
2019,144,0,39954,Cody Gribble,0.0,0.0
2019,144,0,35421,Brandon Harkins,0.0,0.0
2019,144,0,35532,Tom Hoge,0.0,0.0
2019,144,0,39977,Max Homa,0.0,0.0
2019,144,0,24024,Zach Johnson,0.0,0.0
