YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
2019,125,0,29484,Peter Uihlein,56.95,86,151
2019,126,0,46601,Trey Mullinax,56.86,87,153
2019,127,0,48822,Sebastián Muñoz,56.79,92,162
2019,128,0,47504,Sam Burns,56.76,84,148
2019,129,0,46523,Joey Garber,56.69,72,127
2019,130,0,29268,Bronson Burgoon,56.67,68,120
2019,131,0,25686,Jason Dufner,56.56,69,122
2019,132,0,24138,Ian Poulter,56.52,52,92
2019,133,0,28679,Fabián Gómez,56.49,87,154
2019,134,0,45486,Joaquin Niemann,56.33,89,158
2019,135,0,34261,Scott Langley,56.18,100,178
2019,136,0,34306,John Chin,56.07,60,107
2019,137,0,27141,J.B. Holmes,56.06,74,132
2019,137,0,27129,Luke List,56.06,74,132
2019,139,0,32640,Troy Merritt,56.03,65,116
2019,140,0,29223,Sam Saunders,55.97,89,159
2019,141,0,35532,Tom Hoge,55.78,111,199
2019,142,0,30786,Brady Schnell,55.74,68,122
2019,143,0,31323,Gary Woodland,55.69,93,167
2019,144,0,39977,Max Homa,55.44,107,193
2019,145,0,34099,Harris English,55.31,99,179
2019,146,0,39327,Ben Silverman,55.22,74,134
2019,147,0,30110,Kyle Stanley,55.14,59,107
2019,147,0,25804,Bubba Watson,55.14,59,107
2019,149,0,33486,Roger Sloan,55.06,98,178
2019,150,0,28089,Jason Day,54.95,61,111
2019,150,0,24781,Hunter Mahan,54.95,61,111
2019,152,0,49960,Sepp Straka,54.79,80,146
2019,153,0,35461,Beau Hossler,54.78,86,157
2019,154,0,30692,Scott Stallings,54.73,81,148
2019,155,0,36699,Patrick Rodgers,54.21,58,107
2019,156,0,25198,Francesco Molinari,54.17,52,96
2019,157,0,34360,Patrick Reed,53.85,91,169
2019,158,0,32058,José de Jesús Rodríguez,53.79,71,132
2019,159,0,27644,Brian Harman,53.76,93,173
2019,160,0,47856,Seth Reeves,53.62,74,138
2019,161,0,46970,Jon Rahm,53.6,67,125
2019,162,0,45157,Cam Davis,53.41,94,176
2019,163,0,32791,K.H. Lee,53.33,88,165
2019,164,0,21731,Freddie Jacobson,53.17,67,126
2019,164,0,27556,Ted Potter Jr.,53.17,67,126
2019,166,0,1810,Phil Mickelson,52.8,66,125
2019,167,0,33141,Keegan Bradley,52.55,72,137
2019,168,0,32757,Patton Kizzire,52.47,85,162
2019,169,0,49766,Hank Lebioda,51.88,83,160
2019,170,0,27349,Alex Noren,51.65,47,91
2019,171,0,33399,Adam Hadwin,51.54,67,130
2019,172,0,46501,Ollie Schniederjans,51.37,94,183
2019,173,0,25396,Kevin Na,51.11,46,90
2019,174,0,31646,Emiliano Grillo,51.08,71,139
2019,175,0,47990,Kyle Jones,51.02,75,147
2019,176,0,32816,Satoshi Kodaira,50.47,54,107
2019,177,0,39975,Michael Kim,50.45,56,111
2019,178,0,35617,Martin Trainer,50.27,93,185
2019,179,0,39954,Cody Gribble,49.74,95,191
2019,180,0,33410,Andrew Landry,48.84,63,129
2019,181,0,39997,Corey Conners,48.8,61,125
2019,182,0,30946,Alex Prugh,48.0,60,125
2019,183,0,29535,Brice Garnett,47.2,59,125
2019,184,0,35421,Brandon Harkins,46.59,82,176
2019,185,0,49964,Aaron Wise,46.04,64,139
2019,186,0,21209,Sergio Garcia,45.45,45,99
2019,187,0,52372,Cameron Champ,45.03,68,151
2019,188,0,31557,Jim Herman,44.94,40,89
2018,1,0,10809,Jim Furyk,69.83,81,116
2018,2,0,26596,Ryan Moore,68.15,92,135
2018,3,0,29221,Webb Simpson,66.48,119,179
2018,4,0,46970,Jon Rahm,66.38,77,116
2018,5,0,28237,Rory McIlroy,65.6,82,125
2018,6,0,19846,Brian Gay,65.32,145,222
2018,7,0,40026,Daniel Berger,65.22,75,115
2018,8,0,20472,Alex Cejka,65.14,114,175
2018,9,0,45526,Abraham Ancer,64.98,141,217
2018,10,0,29461,Jamie Lovemark,64.46,107,166
2018,11,0,24138,Ian Poulter,64.29,54,84
2018,12,0,33448,Justin Thomas,63.89,92,144
2018,13,0,26329,Louis Oosthuizen,63.81,67,105
2018,14,0,25834,Daniel Summerhays,63.64,84,132
2018,15,0,25892,Steve Wheatcroft,63.36,83,131
2018,16,0,26476,Chez Reavie,63.2,79,125
2018,17,0,47993,Denny McCarthy,63.19,91,144
2018,18,0,34046,Jordan Spieth,63.16,84,133
2018,19,0,34256,Andrew Putnam,63.1,118,187
2018,20,0,34363,Tyrrell Hatton,63.04,58,92
2018,21,0,30925,Dustin Johnson,62.96,85,135
2018,22,0,29974,Branden Grace,62.77,59,94
2018,23,0,30926,Chris Kirk,62.63,124,198
2018,24,0,23325,Vaughn Taylor,62.58,102,163
2018,25,0,29478,Kevin Kisner,62.5,100,160
2018,26,0,27064,Jhonattan Vegas,62.31,124,199
2018,27,0,26951,Johnson Wagner,62.07,90,145
2018,28,0,47128,Richy Werenski,62.01,111,179
2018,29,0,32876,Martin Piller,61.98,150,242
2018,30,0,24024,Zach Johnson,61.84,94,152
2018,31,0,37455,Si Woo Kim,61.68,132,214
2018,32,0,8793,Tiger Woods,61.67,74,120
2018,33,0,27214,Kevin Streelman,61.54,96,156
2018,34,0,27349,Alex Noren,61.46,59,96
2018,35,0,31560,Brian Stuard,61.42,121,197
2018,36,0,29535,Brice Garnett,61.34,119,194
2018,37,0,25396,Kevin Na,61.27,106,173
2018,38,0,31646,Emiliano Grillo,61.15,96,157
2018,39,0,46435,Austin Cook,61.14,140,229
2018,40,0,25364,Paul Casey,60.75,65,107
2018,41,0,46402,Talor Gooch,60.59,103,170
2018,42,0,25632,Jimmy Walker,60.57,106,175
2018,43,0,35891,Cameron Smith,60.56,86,142
2018,44,0,34076,Joel Dahmen,60.51,118,195
2018,45,0,33399,Adam Hadwin,60.29,82,136
2018,46,0,35532,Tom Hoge,60.26,138,229
2018,47,0,28132,Tyrone Van Aswegen,60.21,115,191
2018,48,0,23108,Matt Kuchar,60.0,78,130
2018,49,0,20157,Retief Goosen,59.84,73,122
2018,50,0,39328,Conrad Shindler,59.48,69,116
2018,51,0,34021,Bud Cauley,59.43,63,106
2018,52,0,28679,Fabián Gómez,59.32,105,177
2018,53,0,20229,Stewart Cink,59.26,96,162
2018,54,0,33418,Shawn Stefani,59.21,90,152
2018,55,0,37454,Whee Kim,59.05,124,210
2018,56,0,33410,Andrew Landry,59.04,111,188
2018,57,0,40058,Zac Blair,58.96,79,134
2018,58,0,46501,Ollie Schniederjans,58.95,112,190
2018,59,0,27649,Brandt Snedeker,58.93,99,168
2018,60,0,27556,Ted Potter Jr.,58.85,113,192
2018,61,0,25900,Lucas Glover,58.76,57,97
2018,62,0,29484,Peter Uihlein,58.74,84,143
2018,63,0,33141,Keegan Bradley,58.65,78,133
2018,63,0,32366,Kevin Chappell,58.65,78,133
2018,65,0,35450,Patrick Cantlay,58.59,75,128
2018,66,0,30978,Kiradech Aphibarnrat,58.44,45,77
2018,67,0,47125,Matt Atkins,58.41,66,113
2018,68,0,27963,Chris Stroud,58.38,101,173
2018,69,0,31420,Anirban Lahiri,58.33,98,168
2018,69,0,28775,Nate Lashley,58.33,63,108
2018,69,0,25493,Nick Taylor,58.33,91,156
2018,72,0,26758,David Hearn,58.26,67,115
2018,73,0,28252,Seamus Power,58.24,99,170
2018,74,0,33948,Byeong Hun An,58.02,94,162
2018,74,0,48084,Wesley Bryan,58.02,76,131
2018,76,0,34213,Grayson Murray,58.0,87,150
2018,76,0,21528,Henrik Stenson,58.0,29,50
2018,78,0,22405,Justin Rose,57.94,62,107
2018,79,0,28089,Jason Day,57.84,59,102
2018,79,0,20572,Rod Pampling,57.84,59,102
2018,81,0,35461,Beau Hossler,57.71,116,201
2018,82,0,35545,Blayne Barber,57.69,75,130
2018,82,0,27936,Martin Laird,57.69,75,130
2018,84,0,33122,Russell Knox,57.66,79,137
2018,85,0,30110,Kyle Stanley,57.6,72,125
2018,86,0,34466,Peter Malnati,57.56,118,205
2018,87,0,30911,Tommy Fleetwood,57.55,61,106
2018,88,0,25686,Jason Dufner,57.43,58,101
2018,89,0,23621,Rory Sabbatini,57.31,98,171
2018,90,0,32448,James Hahn,57.24,87,152
2018,91,0,34409,David Lingmerth,57.22,107,187
2018,92,0,29926,Danny Lee,57.14,100,175
2018,92,0,25198,Francesco Molinari,57.14,52,91
2018,94,0,39324,J.J. Spaun,57.04,81,142
2018,95,0,32757,Patton Kizzire,57.0,114,200
2018,96,0,40009,Dominic Bozzelli,56.98,98,172
2018,97,0,34563,Chesson Hadley,56.91,103,181
2018,97,0,36689,Brooks Koepka,56.91,70,123
2018,99,0,19803,Ryan Armour,56.68,106,187
2018,99,0,49964,Aaron Wise,56.68,106,187
2018,101,0,47959,Bryson DeChambeau,56.61,107,189
2018,101,0,34360,Patrick Reed,56.61,107,189
2018,103,0,24924,Bill Haas,56.6,90,159
2018,104,0,35879,Kelly Kraft,56.59,103,182
2018,105,0,45609,Tyler Duncan,56.57,99,175
2018,106,0,27129,Luke List,56.52,104,184
2018,107,0,37275,Sam Ryder,56.49,87,154
2018,108,0,29268,Bronson Burgoon,56.25,81,144
2018,108,0,32102,Rickie Fowler,56.25,72,128
2018,108,0,31202,William McGirt,56.25,81,144
2018,111,0,1810,Phil Mickelson,56.22,104,185
2018,112,0,24925,Jonathan Byrd,56.2,77,137
2018,113,0,24361,Pat Perez,56.1,69,123
2018,114,0,26499,Rafa Cabrera Bello,56.04,51,91
2018,115,0,25572,Graeme McDowell,55.88,57,102
2018,116,0,27141,J.B. Holmes,55.81,96,172
2018,116,0,27942,Rob Oppenheim,55.81,96,172
2018,118,0,24140,Sean O'Hair,55.78,82,147
2018,119,0,31323,Gary Woodland,55.77,87,156
2018,120,0,34099,Harris English,55.76,92,165
2018,121,0,24781,Hunter Mahan,55.74,68,122
2018,122,0,39975,Michael Kim,55.63,89,160
2018,123,0,39997,Corey Conners,55.56,105,189
2018,123,0,26851,Marc Leishman,55.56,75,135
2018,123,0,23320,Ryan Palmer,55.56,70,126
2018,126,0,23541,Ben Crane,55.46,66,119
2018,127,0,36799,Stephan Jaeger,55.36,93,168
2018,128,0,47287,Ethan Tracy,55.23,95,172
2018,129,0,31416,Derek Fathauer,55.17,112,203
2018,130,0,12716,Charley Hoffman,55.13,86,156
2018,131,0,49771,J.T. Poston,55.11,97,176
2018,132,0,37278,Nicholas Lindheim,55.06,87,158
2018,133,0,24846,Ricky Barnes,55.0,77,140
2018,134,0,32254,Xinjun Zhang,54.97,83,151
2018,135,0,37189,Harold Varner III,54.89,101,184
2018,136,0,12510,Chad Campbell,54.86,79,144
2018,137,0,25804,Bubba Watson,54.79,80,146
2018,138,0,39327,Ben Silverman,54.71,93,170
2018,139,0,46601,Trey Mullinax,54.66,88,161
2018,140,0,28500,Martin Flores,54.65,94,172
2018,141,0,24358,Robert Garrigus,54.64,100,183
2018,142,0,35376,Roberto Díaz,54.49,85,156
2018,143,0,30692,Scott Stallings,54.44,98,180
2018,144,0,35310,Lanto Griffin,54.43,86,158
2018,145,0,32839,Hideki Matsuyama,54.37,56,103
2018,146,0,27895,Jonas Blixt,54.2,71,131
2018,147,0,22371,Aaron Baddeley,54.12,92,170
2018,148,0,33413,Ben Martin,54.11,79,146
2018,149,0,26300,Matt Jones,53.96,75,139
2018,150,0,27958,Ryan Blaum,53.94,89,165
2018,151,0,29420,Billy Horschel,53.9,76,141
2018,152,0,21961,Charles Howell III,53.85,84,156
2018,153,0,32640,Troy Merritt,53.81,106,197
2018,154,0,34098,Russell Henley,53.77,57,106
2018,155,0,29725,Tony Finau,53.64,81,151
2018,155,0,27644,Brian Harman,53.64,81,151
2018,157,0,48081,Xander Schauffele,53.61,89,166
2018,158,0,39546,Keith Mitchell,53.48,100,187
2018,159,0,23353,J.J. Henry,53.38,79,148
2018,160,0,30944,Jason Kokrak,53.37,87,163
2018,161,0,34358,Jonathan Randolph,53.3,97,182
2018,162,0,29908,C.T. Pan,53.26,98,184
2018,163,0,34431,Robert Streb,53.24,74,139
2018,164,0,27095,Nick Watney,52.94,108,204
2018,165,0,35506,Mackenzie Hughes,52.91,91,172
2018,166,0,39954,Cody Gribble,52.67,79,150
2018,167,0,29223,Sam Saunders,52.63,80,152
2018,168,0,27974,Sung Kang,52.6,101,192
2018,169,0,29485,Brett Stegmaier,52.59,61,116
2018,170,0,29518,Brendan Steele,52.54,62,118
2018,171,0,50526,Tom Lovelady,52.46,96,183
2018,172,0,36699,Patrick Rodgers,52.25,93,178
2018,173,0,37338,Zecheng Dou,52.17,60,115
2018,174,0,32333,Kevin Tway,51.98,105,202
2018,175,0,25240,D.A. Points,51.61,80,155
2018,176,0,35421,Brandon Harkins,51.49,104,202
2018,177,0,24502,Adam Scott,51.09,47,92
2018,178,0,34174,John Huh,50.82,93,183
2018,179,0,25818,Scott Piercy,50.79,64,126
2018,180,0,26331,Charl Schwartzel,50.54,47,93
2018,181,0,32150,Michael Thompson,50.44,57,113
2018,182,0,22056,Cameron Percy,50.0,49,98
2018,182,0,47347,Adam Schenk,50.0,82,164
2018,184,0,29222,Billy Hurley III,49.69,81,163
2018,185,0,29479,Scott Brown,49.52,103,208
2018,186,0,20593,Greg Chalmers,49.02,75,153
2018,187,0,34264,Hudson Swafford,48.54,50,103
2018,188,0,33204,Shane Lowry,47.46,56,118
2018,189,0,22582,Kyle Thompson,47.41,55,116
2018,190,0,28307,Matt Every,47.25,86,182
2018,191,0,35544,Andrew Yun,46.28,56,121
2018,192,0,33419,Cameron Tringale,46.1,65,141
2018,193,0,32816,Satoshi Kodaira,43.48,40,92
2017,1,0,29221,Webb Simpson,69.12,150,217
2017,2,0,23108,Matt Kuchar,68.5,137,200
2017,3,0,25191,Gonzalo Fernandez-Castaño,67.38,95,141
2017,4,0,29974,Branden Grace,66.67,58,87
2017,5,0,24361,Pat Perez,65.64,107,163
2017,6,0,25364,Paul Casey,65.52,95,145
2017,7,0,21209,Sergio Garcia,65.17,58,89
2017,8,0,26476,Chez Reavie,65.05,121,186
2017,9,0,40058,Zac Blair,64.68,141,218
2017,10,0,27770,Camilo Villegas,64.53,131,203
2017,11,0,20472,Alex Cejka,64.38,103,160
2017,12,0,26758,David Hearn,64.32,119,185
2017,13,0,27936,Martin Laird,64.2,104,162
2017,14,0,29518,Brendan Steele,64.16,111,173
2017,15,0,25198,Francesco Molinari,64.0,80,125
2017,16,0,25493,Nick Taylor,63.89,138,216
2017,17,0,25892,Steve Wheatcroft,63.3,69,109
2017,18,0,33448,Justin Thomas,63.19,91,144
2017,19,0,12510,Chad Campbell,63.04,116,184
2017,20,0,34466,Peter Malnati,62.79,135,215
2017,21,0,31557,Jim Herman,62.67,94,150
2017,22,0,24924,Bill Haas,62.65,104,166
2017,23,0,35532,Tom Hoge,62.5,70,112
2017,24,0,23325,Vaughn Taylor,62.42,93,149
2017,25,0,19846,Brian Gay,62.37,116,186
2017,26,0,25900,Lucas Glover,62.21,107,172
2017,27,0,32839,Hideki Matsuyama,62.1,77,124
2017,28,0,20771,Steven Alker,61.83,81,131
2017,29,0,39975,Michael Kim,61.81,123,199
2017,30,0,26300,Matt Jones,61.65,82,133
2017,31,0,24138,Ian Poulter,61.4,70,114
2017,32,0,24846,Ricky Barnes,61.26,136,222
2017,33,0,21961,Charles Howell III,61.25,98,160
2017,34,0,34360,Patrick Reed,61.09,135,221
2017,35,0,34431,Robert Streb,61.05,105,172
2017,36,0,32200,Roberto Castro,61.03,83,136
2017,36,0,25720,Chad Collins,61.03,83,136
2017,38,0,37278,Nicholas Lindheim,60.94,78,128
2017,39,0,32102,Rickie Fowler,60.87,70,115
2017,40,0,22405,Justin Rose,60.75,65,107
2017,41,0,24024,Zach Johnson,60.69,88,145
2017,42,0,46550,Brandon Hagy,60.64,114,188
2017,43,0,29478,Kevin Kisner,60.61,100,165
2017,44,0,28252,Seamus Power,60.51,118,195
2017,45,0,25349,Tim Wilkinson,60.43,84,139
2017,46,0,48081,Xander Schauffele,60.39,125,207
2017,47,0,20157,Retief Goosen,60.34,70,116
2017,48,0,33419,Cameron Tringale,60.33,111,184
2017,49,0,29720,Andres Gonzales,60.25,97,161
2017,50,0,20229,Stewart Cink,60.21,115,191
2017,51,0,19803,Ryan Armour,60.15,80,133
2017,52,0,33418,Shawn Stefani,60.13,95,158
2017,53,0,31323,Gary Woodland,60.11,107,178
2017,54,0,27644,Brian Harman,60.1,122,203
2017,55,0,33399,Adam Hadwin,60.0,117,195
2017,55,0,37454,Whee Kim,60.0,102,170
2017,57,0,29461,Jamie Lovemark,59.78,107,179
2017,58,0,34046,Jordan Spieth,59.73,89,149
2017,59,0,25240,D.A. Points,59.7,80,134
2017,60,0,10809,Jim Furyk,59.65,68,114
2017,61,0,27895,Jonas Blixt,59.44,107,180
2017,62,0,27064,Jhonattan Vegas,59.41,120,202
2017,63,0,24357,K.J. Choi,59.32,105,177
2017,64,0,40026,Daniel Berger,59.24,93,157
2017,64,0,24358,Robert Garrigus,59.24,93,157
2017,66,0,30925,Dustin Johnson,59.18,87,147
2017,66,0,24502,Adam Scott,59.18,58,98
2017,68,0,29476,Kyle Reifers,59.07,114,193
2017,69,0,33120,Mark Anderson,58.97,69,117
2017,70,0,28500,Martin Flores,58.82,110,187
2017,71,0,27466,Spencer Levin,58.79,107,182
2017,72,0,28420,Ryan Brehm,58.67,88,150
2017,73,0,30110,Kyle Stanley,58.66,105,179
2017,74,0,27141,J.B. Holmes,58.62,102,174
2017,75,0,33204,Shane Lowry,58.54,48,82
2017,76,0,40009,Dominic Bozzelli,58.47,107,183
2017,77,0,27963,Chris Stroud,58.46,76,130
2017,78,0,48084,Wesley Bryan,58.37,129,221
2017,79,0,28679,Fabián Gómez,58.33,63,108
2017,79,0,33413,Ben Martin,58.33,98,168
2017,81,0,47128,Richy Werenski,58.28,95,163
2017,82,0,25804,Bubba Watson,58.27,74,127
2017,83,0,22046,Geoff Ogilvy,58.22,85,146
2017,84,0,48822,Sebastián Muñoz,58.14,75,129
2017,85,0,29479,Scott Brown,58.08,115,198
2017,86,0,35891,Cameron Smith,58.0,116,200
2017,87,0,32150,Michael Thompson,57.94,73,126
2017,88,0,31560,Brian Stuard,57.92,106,183
2017,89,0,23497,Tag Ridings,57.89,77,133
2017,90,0,1810,Phil Mickelson,57.59,110,191
2017,91,0,25686,Jason Dufner,57.52,88,153
2017,92,0,46443,Brian Campbell,57.46,77,134
2017,93,0,32448,James Hahn,57.45,108,188
2017,94,0,26499,Rafa Cabrera Bello,57.27,63,110
2017,95,0,24781,Hunter Mahan,57.14,92,161
2017,96,0,25834,Daniel Summerhays,57.0,114,200
2017,97,0,32333,Kevin Tway,56.96,131,230
2017,98,0,25396,Kevin Na,56.76,84,148
2017,99,0,12716,Charley Hoffman,56.67,119,210
2017,100,0,23983,Luke Donald,56.64,64,113
2017,101,0,24507,Jason Bohn,56.63,94,166
2017,102,0,22056,Cameron Percy,56.49,74,131
2017,103,0,27214,Kevin Streelman,56.48,109,193
2017,104,0,35506,Mackenzie Hughes,56.42,145,257
2017,105,0,23320,Ryan Palmer,56.41,66,117
2017,106,0,29222,Billy Hurley III,56.4,97,172
2017,107,0,27436,Graham DeLaet,56.38,84,149
2017,107,0,46501,Ollie Schniederjans,56.38,106,188
2017,109,0,27095,Nick Watney,56.21,95,169
2017,110,0,30191,Julián Etulain,56.12,78,139
2017,110,0,30852,Ryo Ishikawa,56.12,78,139
2017,110,0,27649,Brandt Snedeker,56.12,55,98
2017,113,0,33122,Russell Knox,55.96,61,109
2017,114,0,20593,Greg Chalmers,55.93,99,177
2017,115,0,31646,Emiliano Grillo,55.92,85,152
2017,115,0,46970,Jon Rahm,55.92,85,152
2017,117,0,28089,Jason Day,55.88,76,136
2017,117,0,34174,John Huh,55.88,76,136
2017,117,0,26329,Louis Oosthuizen,55.88,57,102
2017,120,0,27958,Ryan Blaum,55.87,138,247
2017,120,0,49771,J.T. Poston,55.87,119,213
2017,122,0,35110,Brett Drewitt,55.86,81,145
2017,123,0,33141,Keegan Bradley,55.61,104,187
2017,123,0,39324,J.J. Spaun,55.61,104,187
2017,125,0,34021,Bud Cauley,55.38,103,186
2017,125,0,33461,Morgan Hoffmann,55.38,108,195
2017,125,0,26596,Ryan Moore,55.38,72,130
2017,128,0,34099,Harris English,55.37,98,177
2017,129,0,25572,Graeme McDowell,55.36,62,112
2017,130,0,29926,Danny Lee,55.33,109,197
2017,131,0,28132,Tyrone Van Aswegen,55.22,111,201
2017,132,0,32757,Patton Kizzire,55.15,91,165
2017,133,0,23800,Bryce Molder,55.13,86,156
2017,134,0,34098,Russell Henley,55.03,93,169
2017,134,0,23353,J.J. Henry,55.03,82,149
2017,136,0,25818,Scott Piercy,54.87,62,113
2017,137,0,24140,Sean O'Hair,54.78,86,157
2017,138,0,23621,Rory Sabbatini,54.73,81,148
2017,139,0,39954,Cody Gribble,54.68,111,203
2017,140,0,28093,Miguel Angel Carballo,54.6,89,163
2017,140,0,34409,David Lingmerth,54.6,95,174
2017,142,0,36689,Brooks Koepka,54.32,88,162
2017,143,0,29289,S.Y. Noh,54.23,109,201
2017,144,0,29725,Tony Finau,54.11,125,231
2017,145,0,29223,Sam Saunders,54.04,87,161
2017,146,0,36801,Mark Hubbard,53.85,84,156
2017,147,0,27129,Luke List,53.59,112,209
2017,148,0,27974,Sung Kang,53.54,121,226
2017,149,0,25345,Carl Pettersson,53.53,91,170
2017,150,0,26851,Marc Leishman,53.42,86,161
2017,151,0,35450,Patrick Cantlay,53.4,55,103
2017,152,0,46440,Smylie Kaufman,53.3,97,182
2017,153,0,23541,Ben Crane,53.25,90,169
2017,154,0,20572,Rod Pampling,53.21,83,156
2017,155,0,28237,Rory McIlroy,53.01,44,83
2017,156,0,32366,Kevin Chappell,52.78,95,180
2017,156,0,22986,Søren Kjeldsen,52.78,57,108
2017,158,0,30926,Chris Kirk,52.66,99,188
2017,159,0,37455,Si Woo Kim,52.5,84,160
2017,159,0,46601,Trey Mullinax,52.5,105,200
2017,161,0,26331,Charl Schwartzel,52.45,75,143
2017,162,0,20104,Ken Duke,52.44,86,164
2017,163,0,47959,Bryson DeChambeau,52.2,107,205
2017,164,0,25632,Jimmy Walker,52.14,61,117
2017,165,0,35545,Blayne Barber,52.1,62,119
2017,166,0,34213,Grayson Murray,51.8,115,222
2017,167,0,46732,Rick Lamb,51.79,58,112
2017,168,0,34358,Jonathan Randolph,51.55,83,161
2017,169,0,36699,Patrick Rodgers,51.27,81,158
2017,170,0,29908,C.T. Pan,51.22,84,164
2017,171,0,35300,Andrew Loupe,51.03,74,145
2017,172,0,30692,Scott Stallings,50.91,84,165
2017,173,0,33948,Byeong Hun An,50.85,60,118
2017,174,0,26951,Johnson Wagner,50.77,66,130
2017,175,0,31202,William McGirt,50.69,73,144
2017,176,0,35879,Kelly Kraft,50.58,87,172
2017,177,0,26289,Boo Weekley,50.36,69,137
2017,178,0,32640,Troy Merritt,50.31,80,159
2017,179,0,22371,Aaron Baddeley,50.0,61,122
2017,179,0,30944,Jason Kokrak,50.0,98,196
2017,181,0,29740,Brad Fritsch,49.6,62,125
2017,182,0,37189,Harold Varner III,49.49,98,198
2017,183,0,31420,Anirban Lahiri,49.32,72,146
2017,184,0,34264,Hudson Swafford,49.1,82,167
2017,185,0,6522,Ernie Els,48.96,47,96
2017,186,0,25274,Steven Bowditch,48.95,93,190
2017,187,0,29485,Brett Stegmaier,47.37,72,152
2017,188,0,31416,Derek Fathauer,47.13,82,174
2017,189,0,28307,Matt Every,46.08,94,204
2017,190,0,29420,Billy Horschel,45.96,74,161
2016,1,0,8075,Jerry Kelly,68.97,100,145
2016,2,0,6527,Steve Stricker,68.1,79,116
2016,3,0,24502,Adam Scott,66.0,66,100
2016,4,0,25240,D.A. Points,65.79,75,114
2016,5,0,32102,Rickie Fowler,65.73,94,143
2016,6,0,33410,Andrew Landry,65.35,66,101
2016,7,0,23320,Ryan Palmer,64.94,100,154
2016,8,0,27649,Brandt Snedeker,64.84,118,182
2016,9,0,28237,Rory McIlroy,64.81,70,108
2016,10,0,25892,Steve Wheatcroft,64.39,132,205
2016,11,0,23800,Bryce Molder,63.93,117,183
2016,12,0,24924,Bill Haas,63.82,97,152
2016,13,0,32366,Kevin Chappell,63.68,128,201
2016,14,0,33122,Russell Knox,63.41,104,164
2016,15,0,26596,Ryan Moore,63.33,95,150
2016,16,0,25364,Paul Casey,63.11,77,122
2016,17,0,29222,Billy Hurley III,63.02,121,192
2016,18,0,20472,Alex Cejka,62.94,90,143
2016,19,0,34360,Patrick Reed,62.39,136,218
2016,20,0,30927,Brendon Todd,62.23,117,188
2016,21,0,24507,Jason Bohn,61.94,83,134
2016,22,0,27466,Spencer Levin,61.71,108,175
2016,23,0,25349,Tim Wilkinson,61.64,90,146
2016,24,0,30926,Chris Kirk,61.45,102,166
2016,25,0,32448,James Hahn,61.27,106,173
2016,26,0,23108,Matt Kuchar,61.17,115,188
2016,27,0,29974,Branden Grace,60.87,70,115
2016,28,0,30163,Henrik Norlander,60.8,76,125
2016,29,0,10213,Dicky Pride,60.75,65,107
2016,30,0,25632,Jimmy Walker,60.73,116,191
2016,31,0,28475,Jeff Overton,60.69,88,145
2016,32,0,24357,K.J. Choi,60.67,91,150
2016,33,0,27974,Sung Kang,60.62,117,193
2016,34,0,25720,Chad Collins,60.59,103,170
2016,34,0,37455,Si Woo Kim,60.59,143,236
2016,36,0,1810,Phil Mickelson,60.54,89,147
2016,37,0,31323,Gary Woodland,60.47,104,172
2016,38,0,32200,Roberto Castro,60.45,107,177
2016,39,0,27214,Kevin Streelman,60.4,90,149
2016,40,0,32876,Martin Piller,60.32,76,126
2016,41,0,21209,Sergio Garcia,60.27,44,73
2016,42,0,40058,Zac Blair,60.18,133,221
2016,43,0,22892,Jason Gore,60.12,98,163
2016,44,0,23983,Luke Donald,60.0,78,130
2016,44,0,24024,Zach Johnson,60.0,102,170
2016,44,0,34409,David Lingmerth,60.0,108,180
2016,44,0,29289,S.Y. Noh,60.0,108,180
2016,44,0,30692,Scott Stallings,60.0,87,145
2016,49,0,34046,Jordan Spieth,59.76,101,169
2016,50,0,22371,Aaron Baddeley,59.75,141,236
2016,51,0,25834,Daniel Summerhays,59.72,129,216
2016,52,0,35532,Tom Hoge,59.68,111,186
2016,53,0,34174,John Huh,59.52,100,168
2016,53,0,32839,Hideki Matsuyama,59.52,75,126
2016,55,0,25493,Nick Taylor,59.48,91,153
2016,56,0,21961,Charles Howell III,59.43,104,175
2016,57,0,27064,Jhonattan Vegas,59.39,117,197
2016,58,0,25572,Graeme McDowell,59.35,73,123
2016,59,0,24461,Thomas Aiken,59.32,70,118
2016,60,0,12716,Charley Hoffman,59.28,99,167
2016,61,0,30944,Jason Kokrak,59.22,106,179
2016,62,0,23541,Ben Crane,59.17,100,169
2016,63,0,27936,Martin Laird,58.93,99,168
2016,64,0,26331,Charl Schwartzel,58.91,76,129
2016,65,0,34099,Harris English,58.9,96,163
2016,66,0,34265,Will Wilcox,58.82,80,136
2016,67,0,25396,Kevin Na,58.79,97,165
2016,67,0,33418,Shawn Stefani,58.79,107,182
2016,69,0,29461,Jamie Lovemark,58.76,114,194
2016,69,0,26476,Chez Reavie,58.76,104,177
2016,71,0,31557,Jim Herman,58.72,101,172
2016,71,0,29485,Brett Stegmaier,58.72,101,172
2016,73,0,30711,Colt Knost,58.71,91,155
2016,74,0,27963,Chris Stroud,58.68,98,167
2016,75,0,27895,Jonas Blixt,58.55,113,193
2016,76,0,24846,Ricky Barnes,58.37,122,209
2016,77,0,34261,Scott Langley,58.27,81,139
2016,78,0,25900,Lucas Glover,58.26,67,115
2016,79,0,26758,David Hearn,58.17,89,153
2016,80,0,29479,Scott Brown,58.02,94,162
