YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
2019,67,0,39327,Ben Silverman,40.34,167,414
2019,70,0,47959,Bryson DeChambeau,40.28,145,360
2019,70,0,32757,Patton Kizzire,40.28,174,432
2019,72,0,25900,Lucas Glover,40.22,181,450
2019,72,0,28252,Seamus Power,40.22,181,450
2019,74,0,26951,Johnson Wagner,40.2,123,306
2019,75,0,35461,Beau Hossler,40.17,188,468
2019,76,0,29908,C.T. Pan,40.05,173,432
2019,76,0,37340,Chase Wright,40.05,173,432
2019,78,0,47128,Richy Werenski,40.0,180,450
2019,79,0,27649,Brandt Snedeker,39.96,187,468
2019,80,0,45486,Joaquin Niemann,39.92,194,486
2019,81,0,27556,Ted Potter Jr.,39.9,158,396
2019,82,0,24502,Adam Scott,39.87,122,306
2019,83,0,40026,Daniel Berger,39.77,136,342
2019,84,0,26300,Matt Jones,39.74,186,468
2019,84,0,37455,Si Woo Kim,39.74,186,468
2019,86,0,28259,Sangmoon Bae,39.72,143,360
2019,86,0,26851,Marc Leishman,39.72,143,360
2019,88,0,45609,Tyler Duncan,39.71,193,486
2019,89,0,27141,J.B. Holmes,39.65,157,396
2019,89,0,25632,Jimmy Walker,39.65,157,396
2019,91,0,29725,Tony Finau,39.61,164,414
2019,92,0,27895,Jonas Blixt,39.58,171,432
2019,93,0,32791,K.H. Lee,39.51,192,486
2019,94,0,24024,Zach Johnson,39.47,135,342
2019,94,0,32139,Danny Willett,39.47,135,342
2019,96,0,32102,Rickie Fowler,39.44,142,360
2019,97,0,33418,Shawn Stefani,39.35,170,432
2019,98,0,27095,Nick Watney,39.33,177,450
2019,99,0,26758,David Hearn,39.24,113,288
2019,99,0,24138,Ian Poulter,39.24,113,288
2019,101,0,30925,Dustin Johnson,39.2,127,324
2019,102,0,48081,Xander Schauffele,39.17,141,360
2019,103,0,34098,Russell Henley,39.13,162,414
2019,104,0,39975,Michael Kim,39.11,176,450
2019,105,0,31560,Brian Stuard,39.09,197,504
2019,106,0,33948,Byeong Hun An,38.89,147,378
2019,106,0,30978,Kiradech Aphibarnrat,38.89,133,342
2019,106,0,52372,Cameron Champ,38.89,168,432
2019,106,0,28679,Fabián Gómez,38.89,140,360
2019,110,0,23621,Rory Sabbatini,38.67,174,450
2019,111,0,46601,Trey Mullinax,38.66,167,432
2019,112,0,45157,Cam Davis,38.65,160,414
2019,112,0,29478,Kevin Kisner,38.65,160,414
2019,114,0,26596,Ryan Moore,38.64,153,396
2019,115,0,32816,Satoshi Kodaira,38.62,146,378
2019,116,0,46523,Joey Garber,38.61,139,360
2019,117,0,10809,Jim Furyk,38.6,132,342
2019,118,0,21528,Henrik Stenson,38.46,90,234
2019,119,0,37189,Harold Varner III,38.44,173,450
2019,120,0,25818,Scott Piercy,38.41,159,414
2019,120,0,39324,J.J. Spaun,38.41,159,414
2019,120,0,40115,Adam Svensson,38.41,159,414
2019,123,0,24781,Hunter Mahan,38.36,145,378
2019,124,0,49964,Aaron Wise,38.33,138,360
2019,125,0,19803,Ryan Armour,38.29,193,504
2019,126,0,34099,Harris English,38.25,179,468
2019,127,0,39546,Keith Mitchell,38.22,172,450
2019,128,0,30911,Tommy Fleetwood,38.19,110,288
2019,128,0,47990,Kyle Jones,38.19,165,432
2019,130,0,34076,Joel Dahmen,38.1,192,504
2019,130,0,27064,Jhonattan Vegas,38.1,144,378
2019,132,0,28775,Nate Lashley,38.06,137,360
2019,133,0,23320,Ryan Palmer,38.01,130,342
2019,134,0,29420,Billy Horschel,37.96,164,432
2019,135,0,33667,Carlos Ortiz,37.86,184,486
2019,136,0,25364,Paul Casey,37.78,136,360
2019,137,0,39977,Max Homa,37.73,163,432
2019,137,0,29484,Peter Uihlein,37.73,163,432
2019,139,0,26499,Rafa Cabrera Bello,37.65,122,324
2019,140,0,29479,Scott Brown,37.61,176,468
2019,140,0,21209,Sergio Garcia,37.61,88,234
2019,140,0,34431,Robert Streb,37.61,176,468
2019,143,0,35376,Roberto Díaz,37.57,142,378
2019,144,0,48822,Sebastián Muñoz,37.5,162,432
2019,145,0,35450,Patrick Cantlay,37.43,128,342
2019,146,0,26476,Chez Reavie,36.97,173,468
2019,147,0,29970,Dylan Frittelli,36.96,153,414
2019,147,0,31323,Gary Woodland,36.96,153,414
2019,149,0,31557,Jim Herman,36.94,133,360
2019,150,0,25396,Kevin Na,36.93,113,306
2019,151,0,35732,Wes Roach,36.84,126,342
2019,152,0,27963,Chris Stroud,36.77,139,378
2019,153,0,35421,Brandon Harkins,36.75,172,468
2019,154,0,49960,Sepp Straka,36.71,152,414
2019,155,0,36852,Jim Knous,36.6,112,306
2019,156,0,1810,Phil Mickelson,36.55,125,342
2019,157,0,27129,Luke List,36.51,138,378
2019,158,0,46970,Jon Rahm,36.42,118,324
2019,159,0,32640,Troy Merritt,36.26,124,342
2019,160,0,33141,Keegan Bradley,36.23,150,414
2019,161,0,47347,Adam Schenk,36.11,195,540
2019,162,0,30110,Kyle Stanley,35.99,149,414
2019,163,0,27974,Sung Kang,35.9,168,468
2019,164,0,36699,Patrick Rodgers,35.62,109,306
2019,165,0,21961,Charles Howell III,35.56,160,450
2019,166,0,12716,Charley Hoffman,35.51,147,414
2019,167,0,32200,Roberto Castro,35.45,134,378
2019,168,0,35532,Tom Hoge,35.37,191,540
2019,169,0,29974,Branden Grace,35.28,127,360
2019,170,0,27330,Josh Teater,35.1,139,396
2019,171,0,27349,Alex Noren,34.97,107,306
2019,172,0,29535,Brice Garnett,34.77,169,486
2019,173,0,25686,Jason Dufner,34.72,150,432
2019,174,0,24924,Bill Haas,34.44,124,360
2019,175,0,47856,Seth Reeves,34.3,142,414
2019,176,0,34264,Hudson Swafford,34.21,117,342
2019,177,0,49298,Kramer Hickok,33.78,152,450
2019,178,0,25804,Bubba Watson,33.66,103,306
2019,179,0,20572,Rod Pampling,33.61,121,360
2019,179,0,29518,Brendan Steele,33.61,121,360
2019,181,0,34363,Tyrrell Hatton,33.33,96,288
2019,181,0,35449,Adam Long,33.33,162,486
2019,183,0,33122,Russell Knox,32.78,118,360
2019,184,0,39997,Corey Conners,32.72,159,486
2019,185,0,30946,Alex Prugh,32.18,139,432
2019,186,0,34306,John Chin,31.94,115,360
2019,187,0,31646,Emiliano Grillo,30.16,114,378
2019,188,0,23353,J.J. Henry,30.0,108,360
2018,1,0,34466,Peter Malnati,47.44,222,468
2018,2,0,26331,Charl Schwartzel,46.3,150,324
2018,3,0,26951,Johnson Wagner,45.32,155,342
2018,4,0,24846,Ricky Barnes,45.03,154,342
2018,5,0,39954,Cody Gribble,44.93,186,414
2018,6,0,1810,Phil Mickelson,44.69,185,414
2018,7,0,35879,Kelly Kraft,43.7,236,540
2018,8,0,33448,Justin Thomas,43.65,165,378
2018,9,0,33413,Ben Martin,43.61,157,360
2018,10,0,34409,David Lingmerth,43.48,180,414
2018,11,0,29926,Danny Lee,43.42,211,486
2018,12,0,35421,Brandon Harkins,43.06,217,504
2018,13,0,27974,Sung Kang,42.8,208,486
2018,14,0,19846,Brian Gay,42.72,223,522
2018,14,0,35532,Tom Hoge,42.72,223,522
2018,16,0,28089,Jason Day,42.59,138,324
2018,16,0,23325,Vaughn Taylor,42.59,184,432
2018,18,0,24140,Sean O'Hair,42.5,153,360
2018,19,0,34358,Jonathan Randolph,42.42,168,396
2018,19,0,35891,Cameron Smith,42.42,168,396
2018,19,0,25804,Bubba Watson,42.42,168,396
2018,22,0,30925,Dustin Johnson,42.4,145,342
2018,23,0,46501,Ollie Schniederjans,42.31,198,468
2018,24,0,35461,Beau Hossler,42.26,213,504
2018,25,0,47993,Denny McCarthy,42.22,152,360
2018,26,0,47125,Matt Atkins,42.11,144,342
2018,27,0,8793,Tiger Woods,41.98,136,324
2018,28,0,40009,Dominic Bozzelli,41.94,151,360
2018,29,0,27556,Ted Potter Jr.,41.87,211,504
2018,30,0,34021,Bud Cauley,41.85,113,270
2018,31,0,23541,Ben Crane,41.81,143,342
2018,32,0,31416,Derek Fathauer,41.77,203,486
2018,32,0,32876,Martin Piller,41.77,203,486
2018,34,0,24781,Hunter Mahan,41.67,150,360
2018,34,0,46970,Jon Rahm,41.67,135,324
2018,34,0,34360,Patrick Reed,41.67,180,432
2018,37,0,25364,Paul Casey,41.52,142,342
2018,38,0,29223,Sam Saunders,41.44,179,432
2018,39,0,29479,Scott Brown,41.22,230,558
2018,40,0,25632,Jimmy Walker,41.16,163,396
2018,41,0,29221,Webb Simpson,41.11,185,450
2018,41,0,31560,Brian Stuard,41.11,222,540
2018,43,0,27942,Rob Oppenheim,40.97,177,432
2018,44,0,22056,Cameron Percy,40.87,103,252
2018,45,0,24024,Zach Johnson,40.82,169,414
2018,46,0,37454,Whee Kim,40.8,213,522
2018,47,0,48084,Wesley Bryan,40.74,154,378
2018,47,0,24358,Robert Garrigus,40.74,176,432
2018,47,0,25396,Kevin Na,40.74,176,432
2018,50,0,30692,Scott Stallings,40.67,205,504
2018,51,0,37278,Nicholas Lindheim,40.66,161,396
2018,52,0,34256,Andrew Putnam,40.6,190,468
2018,53,0,25834,Daniel Summerhays,40.52,124,306
2018,54,0,27649,Brandt Snedeker,40.51,175,432
2018,55,0,32640,Troy Merritt,40.38,189,468
2018,56,0,26329,Louis Oosthuizen,40.37,109,270
2018,57,0,25240,D.A. Points,40.28,174,432
2018,58,0,22371,Aaron Baddeley,40.22,181,450
2018,58,0,29461,Jamie Lovemark,40.22,181,450
2018,60,0,48081,Xander Schauffele,40.17,188,468
2018,60,0,37189,Harold Varner III,40.17,188,468
2018,62,0,23320,Ryan Palmer,40.0,144,360
2018,63,0,39975,Michael Kim,39.96,187,468
2018,64,0,27895,Jonas Blixt,39.95,151,378
2018,65,0,23108,Matt Kuchar,39.9,158,396
2018,65,0,47287,Ethan Tracy,39.9,158,396
2018,67,0,32333,Kevin Tway,39.85,208,522
2018,67,0,28132,Tyrone Van Aswegen,39.85,208,522
2018,69,0,27644,Brian Harman,39.81,172,432
2018,69,0,26851,Marc Leishman,39.81,172,432
2018,71,0,29222,Billy Hurley III,39.78,179,450
2018,72,0,20593,Greg Chalmers,39.77,136,342
2018,73,0,34174,John Huh,39.68,200,504
2018,74,0,36689,Brooks Koepka,39.58,114,288
2018,75,0,27064,Jhonattan Vegas,39.53,185,468
2018,76,0,32839,Hideki Matsuyama,39.47,135,342
2018,76,0,29485,Brett Stegmaier,39.47,135,342
2018,78,0,49771,J.T. Poston,39.42,149,378
2018,79,0,29478,Kevin Kisner,39.37,163,414
2018,80,0,47959,Bryson DeChambeau,39.35,170,432
2018,80,0,33399,Adam Hadwin,39.35,170,432
2018,82,0,50526,Tom Lovelady,39.32,184,468
2018,83,0,29974,Branden Grace,39.22,120,306
2018,84,0,25572,Graeme McDowell,39.2,127,324
2018,85,0,22582,Kyle Thompson,39.17,141,360
2018,86,0,35376,Roberto Díaz,39.15,148,378
2018,86,0,24361,Pat Perez,39.15,148,378
2018,88,0,12716,Charley Hoffman,39.13,162,414
2018,89,0,36799,Stephan Jaeger,39.12,169,432
2018,90,0,46435,Austin Cook,39.08,204,522
2018,91,0,10809,Jim Furyk,38.89,98,252
2018,91,0,46601,Trey Mullinax,38.89,147,378
2018,93,0,49964,Aaron Wise,38.69,195,504
2018,94,0,32448,James Hahn,38.67,174,450
2018,94,0,28252,Seamus Power,38.67,174,450
2018,96,0,32102,Rickie Fowler,38.61,139,360
2018,96,0,34213,Grayson Murray,38.61,139,360
2018,98,0,32816,Satoshi Kodaira,38.56,118,306
2018,99,0,34363,Tyrrell Hatton,38.52,104,270
2018,100,0,36699,Patrick Rodgers,38.49,194,504
2018,101,0,30978,Kiradech Aphibarnrat,38.46,90,234
2018,102,0,27095,Nick Watney,38.44,173,450
2018,103,0,34046,Jordan Spieth,38.36,145,378
2018,104,0,25493,Nick Taylor,38.31,200,522
2018,105,0,20572,Rod Pampling,38.3,131,342
2018,105,0,25892,Steve Wheatcroft,38.3,131,342
2018,107,0,45526,Abraham Ancer,38.29,193,504
2018,108,0,20157,Retief Goosen,38.27,124,324
2018,109,0,39327,Ben Silverman,38.25,179,468
2018,110,0,30911,Tommy Fleetwood,38.24,117,306
2018,110,0,22405,Justin Rose,38.24,117,306
2018,112,0,35310,Lanto Griffin,38.19,165,432
2018,112,0,24924,Bill Haas,38.19,165,432
2018,112,0,33410,Andrew Landry,38.19,165,432
2018,112,0,33419,Cameron Tringale,38.19,165,432
2018,116,0,27963,Chris Stroud,38.13,151,396
2018,117,0,35545,Blayne Barber,38.1,144,378
2018,117,0,35450,Patrick Cantlay,38.1,144,378
2018,119,0,28307,Matt Every,38.03,178,468
2018,120,0,26758,David Hearn,38.01,130,342
2018,121,0,34563,Chesson Hadley,37.93,198,522
2018,122,0,21961,Charles Howell III,37.86,184,486
2018,123,0,26300,Matt Jones,37.83,143,378
2018,124,0,28679,Fabián Gómez,37.82,177,468
2018,125,0,27958,Ryan Blaum,37.78,170,450
2018,125,0,20472,Alex Cejka,37.78,136,360
2018,125,0,27936,Martin Laird,37.78,136,360
2018,128,0,34099,Harris English,37.74,197,522
2018,129,0,27141,J.B. Holmes,37.68,156,414
2018,129,0,25818,Scott Piercy,37.68,156,414
2018,131,0,28500,Martin Flores,37.65,183,486
2018,132,0,34098,Russell Henley,37.63,149,396
2018,133,0,34076,Joel Dahmen,37.61,176,468
2018,134,0,25686,Jason Dufner,37.5,135,360
2018,134,0,31646,Emiliano Grillo,37.5,162,432
2018,136,0,33141,Keegan Bradley,37.33,168,450
2018,137,0,40026,Daniel Berger,37.3,141,378
2018,137,0,34431,Robert Streb,37.3,188,504
2018,139,0,31202,William McGirt,37.27,161,432
2018,140,0,29725,Tony Finau,37.18,174,468
2018,141,0,27129,Luke List,37.1,187,504
2018,142,0,40058,Zac Blair,37.04,120,324
2018,143,0,29420,Billy Horschel,36.81,159,432
2018,144,0,35544,Andrew Yun,36.67,132,360
2018,145,0,29535,Brice Garnett,36.59,191,522
2018,146,0,46402,Talor Gooch,36.57,158,432
2018,147,0,19803,Ryan Armour,36.56,204,558
2018,148,0,35506,Mackenzie Hughes,36.54,171,468
2018,149,0,31323,Gary Woodland,36.44,164,450
2018,150,0,32150,Michael Thompson,36.42,118,324
2018,151,0,31420,Anirban Lahiri,36.34,157,432
2018,152,0,27214,Kevin Streelman,36.32,170,468
2018,153,0,47128,Richy Werenski,36.3,196,540
2018,154,0,25900,Lucas Glover,36.27,111,306
2018,154,0,28237,Rory McIlroy,36.27,111,306
2018,156,0,33122,Russell Knox,36.11,169,468
2018,156,0,28775,Nate Lashley,36.11,104,288
2018,156,0,47347,Adam Schenk,36.11,169,468
2018,159,0,23621,Rory Sabbatini,36.0,162,450
2018,160,0,39328,Conrad Shindler,35.96,123,342
2018,161,0,33204,Shane Lowry,35.95,110,306
2018,162,0,30926,Chris Kirk,35.91,181,504
2018,163,0,32366,Kevin Chappell,35.86,142,396
2018,164,0,30110,Kyle Stanley,35.78,161,450
2018,165,0,29484,Peter Uihlein,35.65,154,432
2018,166,0,29908,C.T. Pan,35.52,179,504
2018,167,0,24138,Ian Poulter,35.49,115,324
2018,168,0,12510,Chad Campbell,35.47,166,468
2018,168,0,39997,Corey Conners,35.47,166,468
2018,170,0,37338,Zecheng Dou,35.38,121,342
2018,170,0,25198,Francesco Molinari,35.38,121,342
2018,172,0,27349,Alex Noren,35.29,108,306
2018,173,0,26476,Chez Reavie,35.26,165,468
2018,174,0,26596,Ryan Moore,35.1,139,396
2018,175,0,33948,Byeong Hun An,35.02,145,414
2018,176,0,33418,Shawn Stefani,34.95,151,432
2018,177,0,32757,Patton Kizzire,34.92,176,504
2018,178,0,20229,Stewart Cink,34.89,157,450
2018,179,0,24925,Jonathan Byrd,34.85,138,396
2018,180,0,37455,Si Woo Kim,34.81,188,540
2018,180,0,21528,Henrik Stenson,34.81,94,270
2018,182,0,29268,Bronson Burgoon,34.54,143,414
2018,183,0,39324,J.J. Spaun,34.49,149,432
2018,184,0,34264,Hudson Swafford,34.44,124,360
2018,185,0,24502,Adam Scott,34.39,130,378
2018,186,0,30944,Jason Kokrak,34.1,178,522
2018,187,0,23353,J.J. Henry,33.97,159,468
2018,188,0,26499,Rafa Cabrera Bello,33.95,110,324
2018,189,0,32254,Xinjun Zhang,33.76,158,468
2018,190,0,39546,Keith Mitchell,33.33,168,504
2018,191,0,37275,Sam Ryder,32.67,147,450
2018,192,0,45609,Tyler Duncan,32.59,176,540
2018,193,0,29518,Brendan Steele,31.11,112,360
2017,1,0,24024,Zach Johnson,45.96,182,396
2017,2,0,19846,Brian Gay,45.83,198,432
2017,3,0,25191,Gonzalo Fernandez-Castaño,45.56,164,360
2017,4,0,48084,Wesley Bryan,45.06,219,486
2017,4,0,28089,Jason Day,45.06,146,324
2017,6,0,26329,Louis Oosthuizen,44.44,128,288
2017,7,0,33448,Justin Thomas,44.2,183,414
2017,8,0,6522,Ernie Els,44.14,143,324
2017,9,0,27649,Brandt Snedeker,44.05,111,252
2017,10,0,28307,Matt Every,44.02,206,468
2017,11,0,39954,Cody Gribble,43.83,213,486
2017,12,0,27895,Jonas Blixt,43.75,189,432
2017,13,0,33399,Adam Hadwin,43.65,220,504
2017,14,0,34466,Peter Malnati,43.62,212,486
2017,14,0,29221,Webb Simpson,43.62,212,486
2017,16,0,32839,Hideki Matsuyama,43.61,157,360
2017,16,0,34358,Jonathan Randolph,43.61,157,360
2017,18,0,31416,Derek Fathauer,43.52,188,432
2017,19,0,27936,Martin Laird,43.29,187,432
2017,20,0,33120,Mark Anderson,43.27,148,342
2017,21,0,27770,Camilo Villegas,43.24,179,414
2017,22,0,28093,Miguel Angel Carballo,43.06,155,360
2017,23,0,25572,Graeme McDowell,42.48,130,306
2017,23,0,26331,Charl Schwartzel,42.48,130,306
2017,25,0,31420,Anirban Lahiri,42.42,168,396
2017,25,0,46970,Jon Rahm,42.42,168,396
2017,27,0,26476,Chez Reavie,42.39,206,486
2017,28,0,25345,Carl Pettersson,42.36,183,432
2017,29,0,27644,Brian Harman,42.34,221,522
2017,30,0,23541,Ben Crane,42.27,175,414
2017,31,0,10809,Jim Furyk,42.16,129,306
2017,32,0,34046,Jordan Spieth,42.06,159,378
2017,33,0,35545,Blayne Barber,42.03,174,414
2017,34,0,34099,Harris English,42.0,189,450
2017,35,0,33122,Russell Knox,41.92,166,396
2017,36,0,40026,Daniel Berger,41.9,181,432
2017,37,0,23983,Luke Donald,41.83,128,306
2017,38,0,34360,Patrick Reed,41.77,203,486
2017,39,0,26499,Rafa Cabrera Bello,41.67,135,324
2017,39,0,34213,Grayson Murray,41.67,210,504
2017,39,0,24361,Pat Perez,41.67,180,432
2017,42,0,28679,Fabián Gómez,41.52,142,342
2017,42,0,25349,Tim Wilkinson,41.52,142,342
2017,44,0,27958,Ryan Blaum,41.47,209,504
2017,45,0,32640,Troy Merritt,41.45,194,468
2017,46,0,34409,David Lingmerth,41.41,164,396
2017,47,0,35110,Brett Drewitt,41.36,134,324
2017,48,0,29740,Brad Fritsch,41.18,126,306
2017,49,0,25686,Jason Dufner,41.16,163,396
2017,50,0,39975,Michael Kim,41.15,200,486
2017,51,0,29289,S.Y. Noh,41.07,207,504
2017,52,0,20593,Greg Chalmers,41.03,192,468
2017,52,0,28237,Rory McIlroy,41.03,96,234
2017,54,0,32200,Roberto Castro,40.97,177,432
2017,54,0,48822,Sebastián Muñoz,40.97,118,288
2017,56,0,20771,Steven Alker,40.83,147,360
2017,56,0,32102,Rickie Fowler,40.83,147,360
2017,58,0,29478,Kevin Kisner,40.81,191,468
2017,59,0,35532,Tom Hoge,40.74,110,270
2017,59,0,46732,Rick Lamb,40.74,132,324
2017,59,0,25396,Kevin Na,40.74,176,432
2017,62,0,35891,Cameron Smith,40.67,183,450
2017,63,0,24138,Ian Poulter,40.64,139,342
2017,64,0,25892,Steve Wheatcroft,40.63,117,288
2017,65,0,24846,Ricky Barnes,40.61,212,522
2017,66,0,33461,Morgan Hoffmann,40.48,204,504
2017,67,0,49771,J.T. Poston,40.38,189,468
2017,68,0,29461,Jamie Lovemark,40.33,196,486
2017,69,0,25720,Chad Collins,40.28,174,432
2017,69,0,31646,Emiliano Grillo,40.28,174,432
2017,69,0,26951,Johnson Wagner,40.28,174,432
2017,72,0,21961,Charles Howell III,40.15,159,396
2017,73,0,22371,Aaron Baddeley,40.06,137,342
2017,74,0,46440,Smylie Kaufman,40.05,173,432
2017,75,0,34098,Russell Henley,39.96,187,468
2017,76,0,29974,Branden Grace,39.87,122,306
2017,77,0,40009,Dominic Bozzelli,39.86,165,414
2017,77,0,28252,Seamus Power,39.86,165,414
2017,79,0,20104,Ken Duke,39.81,172,432
2017,79,0,37454,Whee Kim,39.81,172,432
2017,81,0,25804,Bubba Watson,39.77,136,342
2017,82,0,33419,Cameron Tringale,39.74,186,468
2017,83,0,25198,Francesco Molinari,39.72,143,360
2017,83,0,22056,Cameron Percy,39.72,143,360
2017,83,0,23621,Rory Sabbatini,39.72,143,360
2017,83,0,27963,Chris Stroud,39.72,143,360
2017,87,0,1810,Phil Mickelson,39.68,150,378
2017,87,0,25818,Scott Piercy,39.68,150,378
2017,89,0,36689,Brooks Koepka,39.65,157,396
2017,90,0,35506,Mackenzie Hughes,39.63,214,540
2017,90,0,27129,Luke List,39.63,214,540
2017,92,0,21209,Sergio Garcia,39.58,114,288
2017,93,0,25274,Steven Bowditch,39.56,178,450
2017,94,0,24507,Jason Bohn,39.53,185,468
2017,94,0,32757,Patton Kizzire,39.53,185,468
2017,96,0,26300,Matt Jones,39.51,128,324
2017,96,0,48081,Xander Schauffele,39.51,192,486
2017,98,0,29926,Danny Lee,39.48,199,504
2017,99,0,30191,Julián Etulain,39.44,142,360
2017,100,0,35450,Patrick Cantlay,39.35,85,216
2017,100,0,20472,Alex Cejka,39.35,170,432
2017,100,0,46550,Brandon Hagy,39.35,170,432
2017,103,0,31202,William McGirt,39.33,177,450
2017,103,0,39324,J.J. Spaun,39.33,177,450
2017,103,0,32333,Kevin Tway,39.33,177,450
2017,106,0,29479,Scott Brown,39.29,198,504
2017,106,0,25493,Nick Taylor,39.29,198,504
2017,108,0,27466,Spencer Levin,39.27,205,522
2017,108,0,31560,Brian Stuard,39.27,205,522
2017,110,0,12716,Charley Hoffman,39.26,212,540
2017,111,0,30852,Ryo Ishikawa,39.17,141,360
2017,112,0,29223,Sam Saunders,39.14,155,396
2017,113,0,37455,Si Woo Kim,39.13,162,414
2017,114,0,23800,Bryce Molder,39.11,176,450
2017,115,0,34174,John Huh,39.09,190,486
2017,116,0,47959,Bryson DeChambeau,39.08,204,522
2017,117,0,40058,Zac Blair,39.07,211,540
2017,118,0,28420,Ryan Brehm,38.89,161,414
2017,118,0,46443,Brian Campbell,38.89,126,324
2017,118,0,25900,Lucas Glover,38.89,175,450
2017,118,0,26851,Marc Leishman,38.89,168,432
2017,118,0,30110,Kyle Stanley,38.89,196,504
2017,118,0,25632,Jimmy Walker,38.89,140,360
2017,124,0,30926,Chris Kirk,38.68,181,468
2017,125,0,25364,Paul Casey,38.65,160,414
2017,125,0,29518,Brendan Steele,38.65,160,414
2017,127,0,29720,Andres Gonzales,38.64,153,396
2017,128,0,37278,Nicholas Lindheim,38.56,118,306
2017,129,0,22986,Søren Kjeldsen,38.52,104,270
2017,130,0,23108,Matt Kuchar,38.44,173,450
2017,131,0,24924,Bill Haas,38.43,166,432
2017,132,0,23325,Vaughn Taylor,38.41,159,414
2017,133,0,32448,James Hahn,38.29,193,504
2017,134,0,23497,Tag Ridings,38.27,124,324
2017,135,0,29725,Tony Finau,37.9,191,504
2017,136,0,32366,Kevin Chappell,37.78,170,450
2017,136,0,35300,Andrew Loupe,37.78,136,360
2017,138,0,24358,Robert Garrigus,37.73,163,432
2017,139,0,33141,Keegan Bradley,37.7,190,504
2017,140,0,27436,Graham DeLaet,37.63,149,396
2017,141,0,28132,Tyrone Van Aswegen,37.59,203,540
2017,142,0,29222,Billy Hurley III,37.56,169,450
2017,142,0,24781,Hunter Mahan,37.56,169,450
2017,144,0,29908,C.T. Pan,37.5,189,504
2017,145,0,46601,Trey Mullinax,37.39,175,468
2017,146,0,34431,Robert Streb,37.36,195,522
2017,147,0,27141,J.B. Holmes,37.3,141,378
2017,148,0,47128,Richy Werenski,37.27,161,432
2017,149,0,37189,Harold Varner III,37.22,201,540
2017,150,0,26596,Ryan Moore,37.12,147,396
2017,151,0,26758,David Hearn,37.04,180,486
2017,151,0,34264,Hudson Swafford,37.04,180,486
2017,153,0,29476,Kyle Reifers,36.85,199,540
2017,154,0,34021,Bud Cauley,36.83,179,486
2017,155,0,30692,Scott Stallings,36.81,159,432
2017,156,0,36699,Patrick Rodgers,36.75,172,468
2017,157,0,35879,Kelly Kraft,36.71,152,414
2017,157,0,22046,Geoff Ogilvy,36.71,152,414
2017,159,0,27214,Kevin Streelman,36.67,165,450
2017,160,0,20157,Retief Goosen,36.6,112,306
2017,161,0,33418,Shawn Stefani,36.57,158,432
2017,162,0,30925,Dustin Johnson,36.55,125,342
2017,163,0,24357,K.J. Choi,36.47,151,414
2017,164,0,25834,Daniel Summerhays,36.21,176,486
2017,165,0,20229,Stewart Cink,36.11,169,468
2017,166,0,19803,Ryan Armour,35.96,123,342
2017,167,0,30944,Jason Kokrak,35.91,181,504
2017,168,0,29420,Billy Horschel,35.8,174,486
2017,169,0,46501,Ollie Schniederjans,35.78,161,450
2017,170,0,33204,Shane Lowry,35.71,90,252
2017,171,0,27974,Sung Kang,35.66,199,558
2017,172,0,22405,Justin Rose,35.62,109,306
2017,173,0,36801,Mark Hubbard,35.56,160,450
2017,174,0,12510,Chad Campbell,35.44,185,522
2017,175,0,25240,D.A. Points,35.35,140,396
2017,176,0,33948,Byeong Hun An,35.28,127,360
2017,177,0,24140,Sean O'Hair,35.11,158,450
2017,178,0,24502,Adam Scott,35.07,101,288
2017,179,0,27064,Jhonattan Vegas,34.77,169,486
2017,180,0,33413,Ben Martin,34.72,150,432
2017,181,0,26289,Boo Weekley,34.44,155,450
2017,182,0,20572,Rod Pampling,34.34,136,396
2017,183,0,31557,Jim Herman,34.03,147,432
2017,184,0,32150,Michael Thompson,33.92,116,342
2017,185,0,31323,Gary Woodland,33.8,146,432
2017,186,0,27095,Nick Watney,33.6,127,378
2017,187,0,28500,Martin Flores,33.56,151,450
2017,188,0,23353,J.J. Henry,33.33,156,468
2017,189,0,29485,Brett Stegmaier,32.26,151,468
2017,190,0,23320,Ryan Palmer,32.1,104,324
2016,1,0,30927,Brendon Todd,48.61,245,504
2016,2,0,28089,Jason Day,46.3,150,324
2016,3,0,6527,Steve Stricker,45.93,124,270
2016,4,0,29222,Billy Hurley III,45.56,164,360
2016,5,0,25720,Chad Collins,45.3,212,468
2016,6,0,35539,Luke Guthrie,44.75,145,324
2016,7,0,28237,Rory McIlroy,44.44,136,306
2016,8,0,34262,Jon Curran,44.26,239,540
2016,9,0,34046,Jordan Spieth,43.89,158,360
2016,10,0,24357,K.J. Choi,43.69,173,396
2016,11,0,32640,Troy Merritt,43.59,204,468
2016,12,0,27895,Jonas Blixt,43.56,196,450
2016,13,0,31560,Brian Stuard,43.33,156,360
2016,14,0,27747,Hiroshi Iwata,43.25,218,504
2016,15,0,33410,Andrew Landry,43.14,132,306
2016,16,0,27436,Graham DeLaet,43.06,155,360
2016,16,0,33461,Morgan Hoffmann,43.06,186,432
2016,16,0,10213,Dicky Pride,43.06,155,360
2016,19,0,35891,Cameron Smith,43.0,178,414
2016,20,0,20766,Padraig Harrington,42.71,123,288
2016,21,0,26596,Ryan Moore,42.68,169,396
2016,22,0,30711,Colt Knost,42.67,192,450
2016,23,0,25834,Daniel Summerhays,42.66,215,504
