YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL APEX HEIGHT,TOTAL ATTEMPTS
2018,73,0,23320,Ryan Palmer,"109' 2""","5678' 9""",52
2018,73,0,32150,Michael Thompson,"109' 2""","5786' 3""",53
2018,73,0,49964,Aaron Wise,"109' 2""","6985' 7""",64
2018,76,0,32254,Xinjun Zhang,"109' 0""","5230' 4""",48
2018,77,0,12716,Charley Hoffman,"108' 10""","5878' 4""",54
2018,77,0,30692,Scott Stallings,"108' 10""",7837',72
2018,79,0,24924,Bill Haas,"108' 9""","5110' 3""",47
2018,79,0,39324,J.J. Spaun,"108' 9""","6417' 8""",59
2018,81,0,37454,Whee Kim,"108' 8""","6196' 4""",57
2018,82,0,35545,Blayne Barber,"108' 4""",5523',51
2018,83,0,29268,Bronson Burgoon,"108' 1""","5189' 7""",48
2018,84,0,25632,Jimmy Walker,"107' 9""","5280' 4""",49
2018,85,0,25572,Graeme McDowell,"107' 6""",4406',41
2018,86,0,32757,Patton Kizzire,"107' 4""","7298' 3""",68
2018,87,0,23621,Rory Sabbatini,"107' 1""","7388' 9""",69
2018,88,0,23353,J.J. Henry,"107' 0""","5563' 3""",52
2018,89,0,45526,Abraham Ancer,"106' 7""","8529' 6""",80
2018,89,0,29485,Brett Stegmaier,"106' 7""","4689' 2""",44
2018,91,0,40058,Zac Blair,"106' 5""","4575' 9""",43
2018,92,0,35879,Kelly Kraft,"106' 3""","7121' 1""",67
2018,93,0,34563,Chesson Hadley,"106' 1""","8487' 3""",80
2018,94,0,30978,Kiradech Aphibarnrat,"106' 0""","2861' 3""",27
2018,95,0,19846,Brian Gay,"105' 11""","8475' 1""",80
2018,96,0,29484,Peter Uihlein,"105' 9""","5180' 5""",49
2018,97,0,32876,Martin Piller,"105' 7""","6439' 9""",61
2018,98,0,35506,Mackenzie Hughes,"105' 5""","6640' 7""",63
2018,99,0,40026,Daniel Berger,"105' 4""","5581' 5""",53
2018,99,0,29535,Brice Garnett,"105' 4""","7056' 0""",67
2018,101,0,35532,Tom Hoge,"104' 11""","8291' 0""",79
2018,102,0,24502,Adam Scott,"104' 10""",5241',50
2018,103,0,25818,Scott Piercy,"104' 9""","5131' 4""",49
2018,104,0,34264,Hudson Swafford,"104' 6""","4598' 0""",44
2018,105,0,37338,Zecheng Dou,"104' 4""","3233' 9""",31
2018,106,0,29221,Webb Simpson,"104' 3""","7192' 9""",69
2018,107,0,8793,Tiger Woods,"104' 2""","3959' 0""",38
2018,108,0,27644,Brian Harman,"104' 1""",5931',57
2018,108,0,34466,Peter Malnati,"104' 1""","7080' 3""",68
2018,110,0,28307,Matt Every,"104' 0""",5509',53
2018,110,0,25493,Nick Taylor,"104' 0""","6969' 2""",67
2018,112,0,27064,Jhonattan Vegas,"103' 11""","5298' 4""",51
2018,113,0,26331,Charl Schwartzel,"103' 10""",3219',31
2018,114,0,33418,Shawn Stefani,"103' 7""","5281' 7""",51
2018,115,0,47128,Richy Werenski,"103' 3""","6708' 8""",65
2018,116,0,24024,Zach Johnson,"103' 2""","6192' 6""",60
2018,116,0,34409,David Lingmerth,"103' 2""","6397' 0""",62
2018,116,0,25240,D.A. Points,"103' 2""","4128' 4""",40
2018,119,0,25364,Paul Casey,"102' 11""","3498' 4""",34
2018,120,0,29478,Kevin Kisner,"102' 2""","5822' 8""",57
2018,120,0,34360,Patrick Reed,"102' 2""","5208' 7""",51
2018,122,0,29518,Brendan Steele,"102' 1""","4493' 2""",44
2018,123,0,30110,Kyle Stanley,"101' 10""","5908' 7""",58
2018,124,0,23325,Vaughn Taylor,"101' 9""","6817' 4""",67
2018,125,0,25686,Jason Dufner,"101' 8""","4370' 8""",43
2018,126,0,28500,Martin Flores,"101' 7""","6501' 4""",64
2018,126,0,27214,Kevin Streelman,"101' 7""","7515' 9""",74
2018,128,0,27963,Chris Stroud,"101' 6""","5076' 1""",50
2018,129,0,31560,Brian Stuard,"101' 2""","7993' 6""",79
2018,130,0,39997,Corey Conners,"100' 11""","7668' 3""",76
2018,131,0,28775,Nate Lashley,"100' 8""","3322' 7""",33
2018,132,0,33410,Andrew Landry,"100' 2""","6512' 3""",65
2018,133,0,23108,Matt Kuchar,"100' 1""","5604' 7""",56
2018,133,0,22056,Cameron Percy,"100' 1""","3802' 7""",38
2018,133,0,26476,Chez Reavie,"100' 1""","4403' 4""",44
2018,136,0,34099,Harris English,"100' 0""","6398' 7""",64
2018,136,0,32333,Kevin Tway,"100' 0""","7299' 6""",73
2018,138,0,22371,Aaron Baddeley,"99' 11""","5993' 5""",60
2018,139,0,27649,Brandt Snedeker,"99' 9""","5887' 5""",59
2018,140,0,31646,Emiliano Grillo,"99' 8""","6775' 6""",68
2018,141,0,49771,J.T. Poston,"99' 7""","5577' 7""",56
2018,142,0,26951,Johnson Wagner,"99' 6""","4577' 2""",46
2018,143,0,27556,Ted Potter Jr.,"99' 2""",6839',69
2018,143,0,39327,Ben Silverman,"99' 2""","6546' 9""",66
2018,145,0,34256,Andrew Putnam,"99' 0""",6730',68
2018,146,0,26300,Matt Jones,"98' 7""","4043' 0""",41
2018,147,0,20229,Stewart Cink,"98' 6""","6206' 6""",63
2018,148,0,29479,Scott Brown,"97' 11""",6660',68
2018,148,0,48084,Wesley Bryan,"97' 11""",3719',38
2018,150,0,27095,Nick Watney,"97' 8""","7324' 4""",75
2018,151,0,39328,Conrad Shindler,"97' 7""","2829' 5""",29
2018,152,0,34174,John Huh,"97' 4""","7009' 7""",72
2018,153,0,47347,Adam Schenk,"97' 0""","6207' 0""",64
2018,154,0,29222,Billy Hurley III,"96' 5""","5303' 4""",55
2018,155,0,28252,Seamus Power,"96' 2""","5769' 7""",60
2018,156,0,33413,Ben Martin,"95' 10""","5367' 9""",56
2018,156,0,37275,Sam Ryder,"95' 10""",5557',58
2018,158,0,30926,Chris Kirk,"95' 6""","8500' 6""",89
2018,158,0,28132,Tyrone Van Aswegen,"95' 6""","6495' 2""",68
2018,160,0,23541,Ben Crane,"95' 5""","4196' 9""",44
2018,160,0,45609,Tyler Duncan,"95' 5""","6201' 6""",65
2018,162,0,37455,Si Woo Kim,"95' 4""","6389' 2""",67
2018,163,0,25900,Lucas Glover,"94' 11""","3892' 4""",41
2018,163,0,46402,Talor Gooch,"94' 11""",4459',47
2018,163,0,47287,Ethan Tracy,"94' 11""","4269' 5""",45
2018,166,0,31202,William McGirt,"94' 10""","6637' 2""",70
2018,167,0,29974,Branden Grace,"94' 8""","3030' 5""",32
2018,168,0,26499,Rafa Cabrera Bello,"94' 7""","3498' 8""",37
2018,168,0,12510,Chad Campbell,"94' 7""","4539' 5""",48
2018,168,0,33122,Russell Knox,"94' 7""","6146' 6""",65
2018,171,0,25892,Steve Wheatcroft,"93' 7""","3836' 6""",41
2018,172,0,28679,Fabián Gómez,"93' 3""","5781' 7""",62
2018,173,0,25396,Kevin Na,"93' 0""","5580' 9""",60
2018,174,0,27942,Rob Oppenheim,"91' 3""","4472' 4""",49
2018,175,0,21961,Charles Howell III,"90' 3""","5956' 8""",66
2018,176,0,26596,Ryan Moore,"89' 11""","5304' 2""",59
2018,177,0,22582,Kyle Thompson,"89' 5""","2951' 2""",33
2018,178,0,20593,Greg Chalmers,"88' 8""",3547',40
2018,179,0,31416,Derek Fathauer,"88' 6""","5221' 7""",59
2018,179,0,35544,Andrew Yun,"88' 6""","2565' 4""",29
2018,181,0,35376,Roberto Díaz,"88' 3""","4590' 6""",52
2018,182,0,34358,Jonathan Randolph,"88' 1""","5197' 8""",59
2018,183,0,25834,Daniel Summerhays,"87' 11""","2901' 7""",33
2018,184,0,19803,Ryan Armour,"87' 6""","7787' 2""",89
2018,185,0,37278,Nicholas Lindheim,"86' 0""","4386' 3""",51
2018,186,0,46501,Ollie Schniederjans,"85' 11""","5155' 3""",60
2018,186,0,34431,Robert Streb,"85' 11""","4812' 3""",56
2018,188,0,34098,Russell Henley,"85' 8""",3683',43
2018,189,0,24138,Ian Poulter,"85' 3""","3496' 5""",41
2018,190,0,10809,Jim Furyk,"84' 4""","2782' 3""",33
2018,191,0,20572,Rod Pampling,"83' 3""",3578',43
2018,192,0,35310,Lanto Griffin,"82' 1""","4024' 1""",49
2018,193,0,24846,Ricky Barnes,"71' 10""","2369' 7""",33
2017,1,0,32366,Kevin Chappell,"131' 1""","7078' 2""",54
2017,2,0,27141,J.B. Holmes,"130' 9""","5231' 4""",40
2017,2,0,35300,Andrew Loupe,"130' 9""","5360' 8""",41
2017,4,0,29926,Danny Lee,"129' 9""","8046' 9""",62
2017,5,0,28089,Jason Day,"129' 5""","5954' 1""",46
2017,6,0,28237,Rory McIlroy,"128' 0""","3584' 4""",28
2017,7,0,46970,Jon Rahm,"126' 11""","6599' 3""",52
2017,8,0,27974,Sung Kang,"125' 3""","7890' 3""",63
2017,9,0,27129,Luke List,"124' 5""",8583',69
2017,10,0,31323,Gary Woodland,"123' 8""","6306' 0""",51
2017,11,0,33141,Keegan Bradley,"123' 6""","8891' 4""",72
2017,12,0,32448,James Hahn,"123' 5""","8390' 2""",68
2017,13,0,29461,Jamie Lovemark,"123' 2""","7019' 6""",57
2017,14,0,36689,Brooks Koepka,"122' 6""","5514' 4""",45
2017,15,0,39954,Cody Gribble,"122' 3""",6477',53
2017,16,0,30925,Dustin Johnson,"121' 9""","5236' 8""",43
2017,17,0,1810,Phil Mickelson,"121' 6""","6803' 7""",56
2017,18,0,24358,Robert Garrigus,"120' 8""","6636' 3""",55
2017,19,0,39324,J.J. Spaun,"120' 1""",7082',59
2017,20,0,24361,Pat Perez,"119' 10""","6469' 6""",54
2017,21,0,46440,Smylie Kaufman,"119' 6""","6811' 3""",57
2017,22,0,34021,Bud Cauley,"119' 0""","7970' 9""",67
2017,23,0,29289,S.Y. Noh,"118' 11""","8326' 2""",70
2017,24,0,26758,David Hearn,"118' 7""","7232' 1""",61
2017,25,0,22405,Justin Rose,"118' 5""","4855' 0""",41
2017,26,0,23497,Tag Ridings,"118' 4""","4969' 1""",42
2017,27,0,33448,Justin Thomas,"118' 3""","5794' 1""",49
2017,28,0,25804,Bubba Watson,"117' 11""",4832',41
2017,29,0,36699,Patrick Rodgers,"117' 5""","5517' 8""",47
2017,30,0,29725,Tony Finau,"117' 3""","9030' 5""",77
2017,31,0,30944,Jason Kokrak,"117' 1""",7958',68
2017,32,0,23320,Ryan Palmer,"117' 0""",4797',41
2017,33,0,48081,Xander Schauffele,"116' 10""",5373',46
2017,34,0,32839,Hideki Matsuyama,"116' 3""","5346' 7""",46
2017,35,0,29223,Sam Saunders,"115' 9""","6599' 5""",57
2017,36,0,25818,Scott Piercy,"115' 3""",5069',44
2017,37,0,24140,Sean O'Hair,"114' 0""","6268' 4""",55
2017,38,0,31416,Derek Fathauer,"113' 10""","5806' 7""",51
2017,39,0,33461,Morgan Hoffmann,"113' 9""","8645' 4""",76
2017,40,0,27958,Ryan Blaum,"113' 7""",8177',72
2017,40,0,35450,Patrick Cantlay,"113' 7""","3974' 7""",35
2017,42,0,34409,David Lingmerth,"113' 6""","6698' 8""",59
2017,43,0,25632,Jimmy Walker,"113' 4""","4305' 8""",38
2017,44,0,12716,Charley Hoffman,"113' 1""",8367',74
2017,45,0,20157,Retief Goosen,"112' 7""","3939' 5""",35
2017,46,0,46601,Trey Mullinax,"112' 2""","6955' 6""",62
2017,47,0,24781,Hunter Mahan,"112' 0""","6384' 1""",57
2017,48,0,34099,Harris English,"111' 7""",6804',61
2017,49,0,24924,Bill Haas,"111' 6""","6243' 3""",56
2017,49,0,34264,Hudson Swafford,"111' 6""","6465' 6""",58
2017,51,0,37455,Si Woo Kim,"111' 4""",5679',51
2017,52,0,46550,Brandon Hagy,"111' 0""","6326' 2""",57
2017,53,0,30110,Kyle Stanley,"110' 11""","9203' 4""",83
2017,53,0,37189,Harold Varner III,"110' 11""","8319' 9""",75
2017,55,0,37454,Whee Kim,"110' 10""",5650',51
2017,55,0,29485,Brett Stegmaier,"110' 10""","5874' 6""",53
2017,57,0,39975,Michael Kim,"110' 8""","8300' 9""",75
2017,58,0,32102,Rickie Fowler,"110' 7""","5639' 7""",51
2017,59,0,28420,Ryan Brehm,"110' 6""","3425' 0""",31
2017,60,0,33204,Shane Lowry,"110' 5""","2319' 4""",21
2017,61,0,33948,Byeong Hun An,"109' 10""","5273' 4""",48
2017,62,0,20472,Alex Cejka,"109' 8""","5812' 7""",53
2017,63,0,23983,Luke Donald,"109' 6""","3065' 7""",28
2017,64,0,32640,Troy Merritt,"109' 2""","6986' 3""",64
2017,64,0,26331,Charl Schwartzel,"109' 2""","4038' 4""",37
2017,66,0,22046,Geoff Ogilvy,"109' 1""","6874' 9""",63
2017,67,0,27936,Martin Laird,"108' 10""","5440' 9""",50
2017,68,0,40009,Dominic Bozzelli,"108' 9""","5435' 7""",50
2017,69,0,35532,Tom Hoge,"108' 7""","4343' 7""",40
2017,70,0,27895,Jonas Blixt,"108' 3""","5737' 6""",53
2017,71,0,27649,Brandt Snedeker,"108' 1""","3674' 1""",34
2017,72,0,27064,Jhonattan Vegas,"107' 9""","5280' 3""",49
2017,73,0,25198,Francesco Molinari,"107' 6""","5051' 2""",47
2017,73,0,34046,Jordan Spieth,"107' 6""",6235',58
2017,75,0,28307,Matt Every,"107' 5""","5801' 7""",54
2017,75,0,34213,Grayson Murray,"107' 5""","6661' 7""",62
2017,77,0,26329,Louis Oosthuizen,"107' 4""","3863' 3""",36
2017,78,0,26851,Marc Leishman,"107' 3""","6221' 7""",58
2017,79,0,47128,Richy Werenski,"106' 11""","5772' 1""",54
2017,80,0,23621,Rory Sabbatini,"106' 9""","5018' 1""",47
2017,81,0,30852,Ryo Ishikawa,"106' 7""","4156' 1""",39
2017,81,0,22056,Cameron Percy,"106' 7""",5435',51
2017,83,0,35506,Mackenzie Hughes,"106' 6""","9476' 6""",89
2017,83,0,30692,Scott Stallings,"106' 6""","5964' 5""",56
2017,85,0,29420,Billy Horschel,"106' 5""",6810',64
2017,86,0,31420,Anirban Lahiri,"106' 1""","4561' 1""",43
2017,86,0,34360,Patrick Reed,"106' 1""",6576',62
2017,88,0,23108,Matt Kuchar,"106' 0""","6678' 3""",63
2017,89,0,23325,Vaughn Taylor,"105' 10""","7620' 0""",72
2017,90,0,24502,Adam Scott,"105' 8""","3169' 6""",30
2017,91,0,21209,Sergio Garcia,"105' 6""","3588' 4""",34
2017,92,0,34174,John Huh,"105' 5""",7692',73
2017,93,0,23353,J.J. Henry,"105' 1""","7042' 8""",67
2017,93,0,46732,Rick Lamb,"105' 1""","3679' 2""",35
2017,95,0,35545,Blayne Barber,"105' 0""","6615' 8""",63
2017,96,0,30191,Julián Etulain,"104' 6""","5017' 9""",48
2017,97,0,29518,Brendan Steele,"104' 5""","6162' 9""",59
2017,98,0,29908,C.T. Pan,"104' 2""","6667' 7""",64
2017,99,0,48822,Sebastián Muñoz,"104' 1""","3643' 9""",35
2017,100,0,47959,Bryson DeChambeau,"104' 0""",6549',63
2017,100,0,29222,Billy Hurley III,"104' 0""","6968' 9""",67
2017,102,0,32200,Roberto Castro,"103' 10""",4879',47
2017,102,0,32757,Patton Kizzire,"103' 10""","7265' 9""",70
2017,104,0,24024,Zach Johnson,"103' 6""","5693' 7""",55
2017,105,0,25493,Nick Taylor,"103' 2""","7635' 8""",74
2017,106,0,40058,Zac Blair,"102' 6""","7690' 0""",75
2017,107,0,40026,Daniel Berger,"102' 5""","5327' 7""",52
2017,107,0,29479,Scott Brown,"102' 5""","6557' 3""",64
2017,109,0,33419,Cameron Tringale,"102' 0""","5915' 4""",58
2017,110,0,27214,Kevin Streelman,"101' 7""","7315' 1""",72
2017,110,0,27963,Chris Stroud,"101' 7""","3760' 1""",37
2017,112,0,29478,Kevin Kisner,"101' 6""","6596' 6""",65
2017,113,0,27436,Graham DeLaet,"101' 5""","6188' 0""",61
2017,114,0,35879,Kelly Kraft,"101' 2""","5764' 7""",57
2017,114,0,26951,Johnson Wagner,"101' 2""","4956' 9""",49
2017,116,0,27095,Nick Watney,"101' 0""","5755' 6""",57
2017,117,0,33399,Adam Hadwin,"100' 11""","7061' 4""",70
2017,118,0,26476,Chez Reavie,"100' 10""","6959' 6""",69
2017,119,0,28500,Martin Flores,"100' 9""",6345',63
2017,120,0,6522,Ernie Els,"100' 7""","2715' 9""",27
2017,121,0,33418,Shawn Stefani,"100' 6""",5425',54
2017,122,0,35891,Cameron Smith,"99' 10""",6389',64
2017,123,0,28093,Miguel Angel Carballo,"99' 8""","3788' 2""",38
2017,123,0,36801,Mark Hubbard,"99' 8""","5581' 3""",56
2017,125,0,20771,Steven Alker,"99' 3""","4269' 4""",43
2017,126,0,29476,Kyle Reifers,"98' 5""","6690' 9""",68
2017,127,0,31202,William McGirt,"98' 3""","6386' 9""",65
2017,128,0,29740,Brad Fritsch,"98' 1""","3826' 9""",39
2017,128,0,25834,Daniel Summerhays,"98' 1""","6866' 7""",70
2017,130,0,25364,Paul Casey,"97' 9""",4985',51
2017,130,0,27644,Brian Harman,"97' 9""","6253' 7""",64
2017,132,0,31646,Emiliano Grillo,"97' 4""","5741' 3""",59
2017,133,0,25686,Jason Dufner,"97' 3""","6223' 8""",64
2017,134,0,46443,Brian Campbell,"97' 2""","3692' 6""",38
2017,135,0,20229,Stewart Cink,"96' 10""",6778',70
2017,135,0,28252,Seamus Power,"96' 10""","4646' 3""",48
2017,137,0,24357,K.J. Choi,"96' 8""","5122' 4""",53
2017,137,0,28679,Fabián Gómez,"96' 8""",4444',46
2017,139,0,12510,Chad Campbell,"96' 6""","6950' 4""",72
2017,139,0,28132,Tyrone Van Aswegen,"96' 6""",5695',59
2017,141,0,25892,Steve Wheatcroft,"96' 1""","2979' 3""",31
2017,142,0,31557,Jim Herman,"95' 10""",5174',54
2017,143,0,34466,Peter Malnati,"95' 8""",6984',73
2017,144,0,19846,Brian Gay,"95' 5""",6299',66
2017,145,0,26596,Ryan Moore,"95' 3""","5713' 2""",60
2017,146,0,23541,Ben Crane,"95' 1""","6180' 9""",65
2017,147,0,25191,Gonzalo Fernandez-Castaño,"94' 10""","3223' 8""",34
2017,148,0,29720,Andres Gonzales,"94' 9""","4737' 8""",50
2017,149,0,26300,Matt Jones,"94' 7""","4349' 6""",46
2017,150,0,26499,Rafa Cabrera Bello,"94' 6""","3306' 9""",35
2017,150,0,29221,Webb Simpson,"94' 6""","6614' 8""",70
2017,152,0,25720,Chad Collins,"94' 3""","4430' 9""",47
2017,153,0,32333,Kevin Tway,"94' 1""","4984' 9""",53
2017,154,0,25240,D.A. Points,"93' 6""",4673',50
2017,154,0,49771,J.T. Poston,"93' 6""","6262' 4""",67
2017,156,0,25396,Kevin Na,"93' 5""","4762' 2""",51
2017,157,0,31560,Brian Stuard,"93' 3""","5690' 6""",61
2017,158,0,25274,Steven Bowditch,"92' 11""","3901' 3""",42
2017,159,0,30926,Chris Kirk,"92' 4""","5999' 5""",65
2017,160,0,25572,Graeme McDowell,"92' 1""","3407' 1""",37
2017,161,0,22371,Aaron Baddeley,"91' 5""",4021',44
2017,162,0,32150,Michael Thompson,"91' 4""","3654' 4""",40
2017,163,0,35110,Brett Drewitt,"91' 2""","3192' 1""",35
2017,164,0,33120,Mark Anderson,"90' 3""",3791',42
2017,165,0,19803,Ryan Armour,"90' 1""","3785' 2""",42
2017,166,0,33122,Russell Knox,"89' 10""","4133' 5""",46
2017,167,0,25349,Tim Wilkinson,"89' 1""","3829' 9""",43
2017,168,0,33413,Ben Martin,"88' 9""","5855' 3""",66
2017,169,0,25900,Lucas Glover,"88' 0""",5633',64
2017,170,0,29974,Branden Grace,"87' 6""","2973' 8""",34
2017,171,0,34098,Russell Henley,"87' 0""",6351',73
2017,171,0,25345,Carl Pettersson,"87' 0""","3391' 6""",39
2017,173,0,48084,Wesley Bryan,"86' 9""","4942' 5""",57
2017,174,0,37278,Nicholas Lindheim,"86' 8""",3378',39
2017,175,0,10809,Jim Furyk,"86' 6""","3201' 7""",37
2017,176,0,21961,Charles Howell III,"86' 0""","4987' 9""",58
2017,177,0,22986,Søren Kjeldsen,"85' 7""","2311' 5""",27
2017,177,0,27770,Camilo Villegas,"85' 7""",4363',51
2017,179,0,23800,Bryce Molder,"85' 5""","5122' 9""",60
2017,180,0,24507,Jason Bohn,"83' 10""","4860' 2""",58
2017,181,0,20593,Greg Chalmers,"83' 7""",5267',63
2017,182,0,34431,Robert Streb,"83' 2""","5820' 5""",70
2017,183,0,26289,Boo Weekley,"82' 9""","4219' 3""",51
2017,184,0,27466,Spencer Levin,"82' 8""","5207' 8""",63
2017,185,0,24138,Ian Poulter,"82' 1""","4023' 4""",49
2017,186,0,34358,Jonathan Randolph,"80' 9""","3713' 5""",46
2017,187,0,20104,Ken Duke,"80' 6""","3540' 4""",44
2017,188,0,46501,Ollie Schniederjans,"73' 9""","4353' 8""",59
2017,189,0,20572,Rod Pampling,"72' 0""","3527' 0""",49
2017,190,0,24846,Ricky Barnes,"67' 10""","3390' 2""",50
2016,1,0,27141,J.B. Holmes,"130' 10""","7982' 1""",61
2016,2,0,46440,Smylie Kaufman,"129' 3""","8530' 1""",66
2016,3,0,33448,Justin Thomas,"126' 11""","28' 11""",79
2016,4,0,29461,Jamie Lovemark,"124' 10""",9859',79
2016,5,0,31323,Gary Woodland,"124' 1""","8065' 0""",65
2016,6,0,33141,Keegan Bradley,"123' 7""","7786' 1""",63
2016,7,0,32618,Rhein Gibson,"123' 4""","4932' 2""",40
2016,8,0,1810,Phil Mickelson,"121' 7""","6442' 2""",53
2016,9,0,32102,Rickie Fowler,"120' 7""","7232' 7""",60
2016,10,0,36699,Patrick Rodgers,"120' 2""",7568',63
2016,11,0,34264,Hudson Swafford,"119' 9""","8262' 8""",69
2016,12,0,28089,Jason Day,"119' 8""","6342' 3""",53
2016,13,0,29420,Billy Horschel,"119' 5""","7285' 7""",61
2016,14,0,30925,Dustin Johnson,"118' 6""","7229' 8""",61
2016,15,0,26758,David Hearn,"117' 1""","417' 4""",89
2016,16,0,29485,Brett Stegmaier,"116' 9""","9571' 4""",82
2016,17,0,27129,Luke List,"116' 7""","7810' 9""",67
2016,18,0,32839,Hideki Matsuyama,"116' 4""","6513' 5""",56
2016,19,0,35300,Andrew Loupe,"116' 3""","7904' 6""",68
2016,20,0,33667,Carlos Ortiz,"115' 3""",7374',64
2016,21,0,24924,Bill Haas,"114' 6""",6982',61
2016,22,0,28237,Rory McIlroy,"114' 1""","5703' 6""",50
2016,23,0,20157,Retief Goosen,"113' 11""","6379' 3""",56
2016,24,0,32448,James Hahn,"113' 6""","7148' 0""",63
2016,25,0,29926,Danny Lee,"113' 5""","8281' 3""",73
2016,26,0,20766,Padraig Harrington,"113' 0""",4746',42
2016,27,0,32366,Kevin Chappell,"112' 11""","7451' 5""",66
2016,28,0,24781,Hunter Mahan,"112' 0""","6274' 3""",56
2016,29,0,12716,Charley Hoffman,"111' 10""","8496' 9""",76
2016,29,0,36689,Brooks Koepka,"111' 10""","5927' 1""",53
2016,31,0,23320,Ryan Palmer,"111' 9""","8828' 4""",79
2016,31,0,25804,Bubba Watson,"111' 9""","4917' 1""",44
2016,33,0,33418,Shawn Stefani,"111' 7""","9262' 1""",83
2016,34,0,22405,Justin Rose,"111' 1""","4443' 7""",40
2016,35,0,25818,Scott Piercy,"110' 7""","6968' 1""",63
2016,36,0,27649,Brandt Snedeker,"110' 6""","7402' 5""",67
2016,37,0,33461,Morgan Hoffmann,"110' 3""","7053' 9""",64
2016,37,0,27747,Hiroshi Iwata,"110' 3""","7940' 4""",72
2016,39,0,29725,Tony Finau,"110' 2""",7932',72
2016,40,0,35879,Kelly Kraft,"109' 10""","4612' 8""",42
2016,41,0,27936,Martin Laird,"109' 1""","6873' 0""",63
2016,42,0,23983,Luke Donald,"109' 0""","6756' 8""",62
2016,43,0,30944,Jason Kokrak,"108' 11""","7298' 2""",67
2016,44,0,33410,Andrew Landry,"108' 10""","2939' 1""",27
2016,45,0,32876,Martin Piller,"108' 9""","4893' 3""",45
2016,46,0,24140,Sean O'Hair,"108' 5""",7915',73
2016,47,0,24461,Thomas Aiken,"108' 3""","4980' 1""",46
2016,48,0,29289,S.Y. Noh,"108' 2""","8005' 0""",74
2016,49,0,37189,Harold Varner III,"108' 1""","8428' 1""",78
2016,50,0,35451,Scott Pinckney,"108' 0""","7238' 2""",67
2016,51,0,34563,Chesson Hadley,"107' 4""",7941',74
2016,51,0,27974,Sung Kang,"107' 4""","7298' 9""",68
2016,53,0,28158,Steve Marino,"106' 6""",5217',49
2016,54,0,20848,Ángel Cabrera,"106' 4""","5315' 2""",50
2016,55,0,29223,Sam Saunders,"106' 1""","5411' 3""",51
2016,56,0,27436,Graham DeLaet,"106' 0""","6148' 9""",58
2016,57,0,34262,Jon Curran,"105' 11""","9529' 6""",90
2016,57,0,33399,Adam Hadwin,"105' 11""","9425' 7""",89
2016,57,0,34046,Jordan Spieth,"105' 11""","5933' 8""",56
2016,60,0,34360,Patrick Reed,"105' 10""","8675' 4""",82
2016,61,0,29268,Bronson Burgoon,"105' 6""","6225' 1""",59
2016,61,0,36801,Mark Hubbard,"105' 6""","9600' 8""",91
2016,61,0,23325,Vaughn Taylor,"105' 6""","7597' 9""",72
2016,64,0,35545,Blayne Barber,"105' 1""","7358' 8""",70
2016,65,0,35539,Luke Guthrie,"104' 11""","4616' 4""",44
2016,65,0,32150,Michael Thompson,"104' 11""",5454',52
2016,67,0,22046,Geoff Ogilvy,"104' 10""","5977' 8""",57
2016,68,0,39975,Michael Kim,"104' 7""","9308' 5""",89
2016,68,0,30692,Scott Stallings,"104' 7""","6902' 6""",66
2016,68,0,29518,Brendan Steele,"104' 7""","6064' 7""",58
2016,71,0,22892,Jason Gore,"104' 5""","7099' 9""",68
2016,72,0,27963,Chris Stroud,"104' 4""","7093' 2""",68
2016,73,0,24024,Zach Johnson,"103' 11""","7377' 7""",71
2016,73,0,33204,Shane Lowry,"103' 11""",3948',38
2016,75,0,34409,David Lingmerth,"103' 10""","7165' 7""",69
2016,75,0,23621,Rory Sabbatini,"103' 10""","3012' 3""",29
2016,77,0,31416,Derek Fathauer,"103' 5""","8585' 5""",83
2016,77,0,24912,Will MacKenzie,"103' 5""","7134' 8""",69
2016,79,0,26331,Charl Schwartzel,"103' 4""","5372' 7""",52
2016,80,0,31420,Anirban Lahiri,"103' 1""",5566',54
2016,81,0,28092,D.H. Lee,"103' 0""",4427',43
2016,82,0,27895,Jonas Blixt,"102' 7""","7075' 9""",69
2016,83,0,29221,Webb Simpson,"102' 4""","5320' 5""",52
2016,84,0,23108,Matt Kuchar,"102' 3""","8694' 4""",85
2016,85,0,40026,Daniel Berger,"101' 10""","7228' 4""",71
2016,86,0,33419,Cameron Tringale,"101' 5""","7000' 3""",69
2016,87,0,29479,Scott Brown,"101' 3""","8201' 0""",81
2016,87,0,20472,Alex Cejka,"101' 3""","5266' 4""",52
2016,89,0,24358,Robert Garrigus,"101' 1""","5156' 1""",51
2016,90,0,26851,Marc Leishman,"101' 0""",6764',67
2016,91,0,34099,Harris English,"100' 9""",7150',71
2016,92,0,29745,Tyler Aldridge,"100' 7""",6537',65
2016,92,0,24357,K.J. Choi,"100' 7""","6942' 9""",69
2016,92,0,29222,Billy Hurley III,"100' 7""","5232' 5""",52
2016,95,0,35732,Wes Roach,"100' 6""","4120' 9""",41
