YEAR,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 4 AVG,TOTAL PAR
2016,0,34099,Harris English,39,4.04,42.44
2016,0,30926,Chris Kirk,39,4.04,36.72
2016,0,25198,Francesco Molinari,39,4.06,27.84
2016,0,30163,Henrik Norlander,39,4.05,28.68
2016,0,33204,Shane Lowry,41,4.07,23.4
2016,0,30110,Kyle Stanley,41,4.04,38.6
2016,0,23325,Vaughn Taylor,41,4.05,31.0
2016,0,33461,Morgan Hoffmann,42,4.06,28.88
2016,0,30711,Colt Knost,42,4.05,37.12
2016,0,34262,Jon Curran,43,4.04,42.6
2016,0,30944,Jason Kokrak,44,4.05,38.36
2016,0,34261,Scott Langley,44,4.07,26.76
2016,0,24781,Hunter Mahan,44,4.07,25.24
2016,0,33413,Ben Martin,44,4.05,37.88
2016,0,33418,Shawn Stefani,44,4.05,37.76
2016,0,29476,Kyle Reifers,45,4.04,47.48
2016,0,32150,Michael Thompson,45,4.06,29.32
2016,0,24490,George McNeill,46,4.09,21.64
2016,0,25818,Scott Piercy,46,4.05,36.56
2016,0,26289,Boo Weekley,46,4.05,35.92
2016,0,10213,Dicky Pride,47,4.08,22.84
2016,0,25572,Graeme McDowell,48,4.07,26.32
2016,0,22046,Geoff Ogilvy,49,4.08,25.08
2016,0,29745,Tyler Aldridge,50,4.06,33.88
2016,0,31416,Derek Fathauer,50,4.05,40.8
2016,0,27942,Rob Oppenheim,51,4.08,27.08
2016,0,35451,Scott Pinckney,51,4.06,36.56
2016,0,29518,Brendan Steele,51,4.06,35.84
2016,0,21878,Mark Wilson,51,4.08,27.04
2016,0,35545,Blayne Barber,52,4.06,34.72
2016,0,32618,Rhein Gibson,52,4.09,23.08
2016,0,33419,Cameron Tringale,52,4.06,32.56
2016,0,46440,Smylie Kaufman,53,4.06,37.84
2016,0,29223,Sam Saunders,53,4.08,28.0
2016,0,20691,Greg Owen,54,4.06,35.04
2016,0,23621,Rory Sabbatini,54,4.09,22.76
2016,0,27895,Jonas Blixt,55,4.07,32.28
2016,0,28132,Tyrone Van Aswegen,55,4.05,44.16
2016,0,33141,Keegan Bradley,56,4.06,35.6
2016,0,32448,James Hahn,56,4.06,36.68
2016,0,39975,Michael Kim,56,4.05,41.56
2016,0,29289,S.Y. Noh,56,4.06,35.24
2016,0,26329,Louis Oosthuizen,56,4.09,24.24
2016,0,28114,Dawie van der Walt,56,4.07,30.2
2016,0,40058,Zac Blair,59,4.06,40.96
2016,0,35891,Cameron Smith,59,4.08,29.4
2016,0,35532,Tom Hoge,60,4.07,33.56
2016,0,29926,Danny Lee,60,4.06,38.64
2016,0,36801,Mark Hubbard,61,4.06,41.32
2016,0,34174,John Huh,61,4.07,36.56
2016,0,32640,Troy Merritt,61,4.07,33.08
2016,0,33448,Justin Thomas,61,4.06,41.84
2016,0,25892,Steve Wheatcroft,62,4.07,34.68
2016,0,23638,Brendon de Jonge,63,4.07,34.64
2016,0,25834,Daniel Summerhays,63,4.06,42.44
2016,0,12716,Charley Hoffman,65,4.07,38.0
2016,0,37454,Whee Kim,65,4.08,33.36
2016,0,31557,Jim Herman,66,4.07,39.8
2016,0,6567,Vijay Singh,67,4.09,31.16
2016,0,29268,Bronson Burgoon,68,4.08,34.12
2016,0,32757,Patton Kizzire,68,4.07,38.24
2016,0,24494,Erik Compton,72,4.11,27.0
2016,0,23353,J.J. Henry,72,4.1,28.52
2016,0,34466,Peter Malnati,72,4.08,36.76
2016,0,25720,Chad Collins,73,4.09,31.48
2016,0,20104,Ken Duke,73,4.13,23.08
2016,0,6522,Ernie Els,75,4.11,28.48
2016,0,29720,Andres Gonzales,76,4.09,33.6
2016,0,34431,Robert Streb,76,4.08,36.08
2016,0,34563,Chesson Hadley,77,4.09,33.56
2016,0,30927,Brendon Todd,77,4.11,27.0
2016,0,26300,Matt Jones,79,4.09,34.6
2016,0,20848,Ángel Cabrera,82,4.12,26.6
2016,0,28679,Fabián Gómez,82,4.1,34.32
2016,0,33667,Carlos Ortiz,82,4.1,32.0
2016,0,27770,Camilo Villegas,84,4.1,33.88
2016,0,37189,Harold Varner III,85,4.09,39.36
2016,0,35300,Andrew Loupe,86,4.11,31.88
2016,0,27747,Hiroshi Iwata,88,4.1,35.48
2016,0,10885,Robert Allenby,90,4.16,21.92
2016,0,28092,D.H. Lee,98,4.16,24.28
2016,0,25274,Steven Bowditch,196,4.25,30.8
2015,0,34046,Jordan Spieth,-67,3.93,38.16
2015,0,28089,Jason Day,-58,3.93,31.48
2015,0,32839,Hideki Matsuyama,-38,3.96,39.68
2015,0,24507,Jason Bohn,-32,3.97,40.76
2015,0,21528,Henrik Stenson,-26,3.96,26.08
2015,0,33122,Russell Knox,-25,3.98,41.6
2015,0,34265,Will Wilcox,-24,3.96,23.36
2015,0,24024,Zach Johnson,-18,3.98,39.0
2015,0,23108,Matt Kuchar,-14,3.99,40.84
2015,0,25804,Bubba Watson,-13,3.98,30.08
2015,0,36689,Brooks Koepka,-12,3.99,35.88
2015,0,25364,Paul Casey,-11,3.99,36.96
2015,0,29518,Brendan Steele,-11,3.99,35.48
2015,0,10809,Jim Furyk,-10,3.99,27.48
2015,0,23621,Rory Sabbatini,-7,3.99,34.96
2015,0,24140,Sean O'Hair,-6,3.99,36.52
2015,0,24361,Pat Perez,-6,3.99,40.84
2015,0,34431,Robert Streb,-6,4.0,48.88
2015,0,30925,Dustin Johnson,-3,4.0,31.52
2015,0,23800,Bryce Molder,-3,4.0,37.76
2015,0,26329,Louis Oosthuizen,E,4.0,27.6
2015,0,34360,Patrick Reed,+1,4.0,43.4
2015,0,21209,Sergio Garcia,+2,4.0,24.64
2015,0,25198,Francesco Molinari,+3,4.01,23.2
2015,0,22405,Justin Rose,+3,4.0,28.8
2015,0,25834,Daniel Summerhays,+3,4.0,43.96
2015,0,24925,Jonathan Byrd,+5,4.01,27.84
2015,0,20691,Greg Owen,+5,4.01,25.2
2015,0,34099,Harris English,+6,4.01,44.84
2015,0,29725,Tony Finau,+6,4.01,45.8
2015,0,35541,John Peterson,+6,4.01,35.96
2015,0,36699,Patrick Rodgers,+6,4.01,23.48
2015,0,33448,Justin Thomas,+6,4.01,45.56
2015,0,26758,David Hearn,+7,4.01,41.72
2015,0,8075,Jerry Kelly,+7,4.01,34.36
2015,0,24781,Hunter Mahan,+8,4.01,36.32
2015,0,31202,William McGirt,+8,4.01,44.68
2015,0,23320,Ryan Palmer,+8,4.01,34.0
2015,0,27095,Nick Watney,+8,4.01,38.96
2015,0,20229,Stewart Cink,+9,4.01,33.76
2015,0,20396,Lee Westwood,+9,4.02,22.56
2015,0,37454,Whee Kim,+11,4.01,29.8
2015,0,27466,Spencer Levin,+11,4.01,42.0
2015,0,25396,Kevin Na,+11,4.01,41.32
2015,0,27649,Brandt Snedeker,+11,4.01,41.28
2015,0,12716,Charley Hoffman,+12,4.01,40.68
2015,0,30711,Colt Knost,+12,4.01,37.12
2015,0,2206,David Toms,+12,4.02,24.8
2015,0,29926,Danny Lee,+13,4.01,52.0
2015,0,24138,Ian Poulter,+13,4.02,28.04
2015,0,25274,Steven Bowditch,+14,4.01,45.2
2015,0,25720,Chad Collins,+14,4.02,34.08
2015,0,33418,Shawn Stefani,+15,4.01,40.4
2015,0,26476,Chez Reavie,+16,4.03,24.16
2015,0,35532,Tom Hoge,+17,4.02,34.48
2015,0,27214,Kevin Streelman,+17,4.02,38.76
2015,0,32366,Kevin Chappell,+18,4.02,37.08
2015,0,23638,Brendon de Jonge,+18,4.02,45.32
2015,0,26300,Matt Jones,+18,4.02,36.96
2015,0,20771,Steven Alker,+19,4.03,26.0
2015,0,35545,Blayne Barber,+19,4.02,31.56
2015,0,24924,Bill Haas,+19,4.02,37.36
2015,0,24502,Adam Scott,+19,4.04,21.2
2015,0,27644,Brian Harman,+20,4.02,39.96
2015,0,34409,David Lingmerth,+20,4.02,39.44
2015,0,24490,George McNeill,+20,4.02,40.56
2015,0,24357,K.J. Choi,+21,4.03,26.0
2015,0,20593,Greg Chalmers,+22,4.04,23.36
2015,0,34098,Russell Henley,+22,4.02,37.32
2015,0,27141,J.B. Holmes,+22,4.02,36.84
2015,0,26289,Boo Weekley,+22,4.03,33.92
2015,0,32102,Rickie Fowler,+23,4.03,31.36
2015,0,31557,Jim Herman,+23,4.02,38.12
2015,0,29478,Kevin Kisner,+23,4.02,45.4
2015,0,25892,Steve Wheatcroft,+23,4.03,35.48
2015,0,40026,Daniel Berger,+24,4.02,42.0
2015,0,25686,Jason Dufner,+24,4.03,31.8
2015,0,29420,Billy Horschel,+24,4.02,41.48
2015,0,34264,Hudson Swafford,+24,4.02,41.12
2015,0,30927,Brendon Todd,+24,4.02,41.04
2015,0,21878,Mark Wilson,+24,4.03,36.88
2015,0,30944,Jason Kokrak,+25,4.03,38.04
2015,0,27936,Martin Laird,+25,4.03,32.92
2015,0,22056,Cameron Percy,+25,4.03,30.28
2015,0,40058,Zac Blair,+26,4.02,45.16
2015,0,34262,Jon Curran,+26,4.03,34.16
2015,0,26596,Ryan Moore,+26,4.03,33.2
2015,0,29476,Kyle Reifers,+26,4.03,39.84
2015,0,1706,Davis Love III,+27,4.05,22.28
2015,0,25345,Carl Pettersson,+27,4.02,46.04
2015,0,26951,Johnson Wagner,+28,4.04,29.76
2015,0,23548,Bill Lunde,+29,4.06,20.0
2015,0,33141,Keegan Bradley,+30,4.03,36.2
2015,0,29479,Scott Brown,+30,4.03,41.92
2015,0,26851,Marc Leishman,+30,4.04,30.92
2015,0,33413,Ben Martin,+30,4.03,40.32
2015,0,20472,Alex Cejka,+31,4.03,39.16
2015,0,22892,Jason Gore,+31,4.04,31.28
2015,0,32640,Troy Merritt,+31,4.03,38.6
2015,0,25632,Jimmy Walker,+31,4.03,38.0
2015,0,29222,Billy Hurley III,+33,4.04,33.88
2015,0,30926,Chris Kirk,+33,4.04,31.24
2015,0,31560,Brian Stuard,+33,4.03,39.92
2015,0,30852,Ryo Ishikawa,+34,4.04,37.92
2015,0,24494,Erik Compton,+35,4.04,36.68
2015,0,28500,Martin Flores,+35,4.04,39.48
2015,0,35451,Scott Pinckney,+35,4.04,38.0
2015,0,27963,Chris Stroud,+35,4.04,35.96
2015,0,32448,James Hahn,+36,4.04,40.64
2015,0,27933,John Merrick,+36,4.05,31.6
2015,0,29289,S.Y. Noh,+36,4.05,28.12
2015,0,35539,Luke Guthrie,+37,4.04,35.24
2015,0,23983,Luke Donald,+38,4.05,31.44
2015,0,25369,Jamie Donaldson,+39,4.08,20.48
2015,0,33399,Adam Hadwin,+39,4.04,39.8
2015,0,10860,Justin Leonard,+39,4.06,26.8
2015,0,1810,Phil Mickelson,+39,4.05,30.48
2015,0,28132,Tyrone Van Aswegen,+39,4.07,23.2
2015,0,33461,Morgan Hoffmann,+40,4.04,37.08
2015,0,34174,John Huh,+40,4.04,43.28
2015,0,29221,Webb Simpson,+41,4.05,34.64
2015,0,27895,Jonas Blixt,+42,4.05,31.68
2015,0,25818,Scott Piercy,+42,4.04,39.2
2015,0,6567,Vijay Singh,+42,4.05,33.6
2015,0,27436,Graham DeLaet,+43,4.06,28.48
2015,0,29720,Andres Gonzales,+43,4.05,36.8
2015,0,32200,Roberto Castro,+44,4.08,21.8
2015,0,23541,Ben Crane,+44,4.07,25.0
2015,0,30736,Oscar Fraustro,+44,4.08,23.12
2015,0,22046,Geoff Ogilvy,+44,4.08,21.24
2015,0,28780,Nicholas Thompson,+46,4.05,36.92
2015,0,20104,Ken Duke,+48,4.05,38.56
2015,0,37273,Derek Ernst,+48,4.06,30.88
2015,0,34358,Jonathan Randolph,+48,4.06,30.0
2015,0,26331,Charl Schwartzel,+48,4.07,27.6
2015,0,30692,Scott Stallings,+48,4.08,24.96
2015,0,21961,Charles Howell III,+49,4.04,44.92
2015,0,34261,Scott Langley,+49,4.05,39.68
2015,0,28475,Jeff Overton,+49,4.05,39.8
2015,0,20645,John Senden,+49,4.06,32.44
2015,0,23048,Eric Axley,+50,4.08,23.84
2015,0,31323,Gary Woodland,+50,4.06,32.2
2015,0,31416,Derek Fathauer,+51,4.06,32.96
2015,0,36801,Mark Hubbard,+51,4.06,33.2
2015,0,28486,Michael Putnam,+51,4.06,36.04
2015,0,30946,Alex Prugh,+52,4.06,34.4
2015,0,12510,Chad Campbell,+53,4.05,42.2
2015,0,28023,Byron Smith,+54,4.09,23.92
2015,0,21753,Brian Davis,+55,4.06,35.2
2015,0,29535,Brice Garnett,+55,4.06,34.0
2015,0,25240,D.A. Points,+55,4.07,29.88
2015,0,23623,Bo Van Pelt,+55,4.07,33.64
2015,0,28679,Fabián Gómez,+56,4.06,36.16
2015,0,22293,Heath Slocum,+57,4.1,22.56
2015,0,25191,Gonzalo Fernandez-Castaño,+58,4.07,33.16
2015,0,25900,Lucas Glover,+58,4.07,34.0
2015,0,27064,Jhonattan Vegas,+58,4.06,37.08
2015,0,28259,Sangmoon Bae,+59,4.06,42.28
2015,0,33667,Carlos Ortiz,+61,4.06,41.04
2015,0,32150,Michael Thompson,+61,4.07,35.04
2015,0,23353,J.J. Henry,+62,4.06,38.72
2015,0,33486,Roger Sloan,+64,4.11,22.4
2015,0,27770,Camilo Villegas,+64,4.07,36.68
2015,0,25349,Tim Wilkinson,+64,4.08,30.48
2015,0,20848,Ángel Cabrera,+65,4.11,23.2
2015,0,10885,Robert Allenby,+66,4.1,25.72
2015,0,33419,Cameron Tringale,+67,4.06,41.6
2015,0,6522,Ernie Els,+68,4.11,24.6
2015,0,25493,Nick Taylor,+68,4.07,38.92
2015,0,20766,Padraig Harrington,+69,4.11,26.24
2015,0,25562,Andres Romero,+69,4.1,28.2
2015,0,29223,Sam Saunders,+70,4.08,34.48
2015,0,24846,Ricky Barnes,+73,4.09,33.28
2015,0,34130,Sung Joon Park,+73,4.09,33.08
2015,0,39977,Max Homa,+75,4.09,31.76
2015,0,20157,Retief Goosen,+77,4.09,32.64
2015,0,22371,Aaron Baddeley,+80,4.1,32.24
2015,0,24358,Robert Garrigus,+82,4.12,28.2
2015,0,34563,Chesson Hadley,+82,4.08,42.44
2015,0,34256,Andrew Putnam,+84,4.12,27.2
2015,0,32334,Charlie Beljan,+90,4.12,31.0
2015,0,31193,Jim Renner,+93,4.13,28.64
2015,0,28307,Matt Every,+100,4.13,30.32
2015,0,29425,Andrew Svoboda,+108,4.13,33.64
2014,0,28237,Rory McIlroy,-39,3.94,2768.0
2014,0,23108,Matt Kuchar,-29,3.97,3880.0
2014,0,24502,Adam Scott,-26,3.97,3008.0
2014,0,21209,Sergio Garcia,-24,3.96,2544.0
2014,0,10809,Jim Furyk,-15,3.98,3452.0
2014,0,21961,Charles Howell III,-14,3.99,4608.0
2014,0,23320,Ryan Palmer,-12,3.99,3720.0
2014,0,34431,Robert Streb,-7,3.99,3116.0
2014,0,2206,David Toms,-7,3.99,2732.0
2014,0,8075,Jerry Kelly,-5,3.99,3484.0
2014,0,25632,Jimmy Walker,-4,4.0,4180.0
2014,0,25804,Bubba Watson,-4,3.99,3176.0
2014,0,12716,Charley Hoffman,1,4.0,3956.0
2014,0,22405,Justin Rose,4,4.01,2896.0
2014,0,25572,Graeme McDowell,5,4.01,2716.0
2014,0,33141,Keegan Bradley,6,4.01,3784.0
2014,0,26596,Ryan Moore,9,4.01,3632.0
2014,0,30925,Dustin Johnson,10,4.02,2484.0
2014,0,28475,Jeff Overton,10,4.01,3328.0
2014,0,33122,Russell Knox,11,4.01,3996.0
2014,0,30944,Jason Kokrak,11,4.02,2772.0
2014,0,27963,Chris Stroud,11,4.01,3840.0
2014,0,31323,Gary Woodland,11,4.01,3936.0
2014,0,27436,Graham DeLaet,12,4.01,3424.0
2014,0,1810,Phil Mickelson,12,4.02,3024.0
2014,0,25396,Kevin Na,12,4.01,4068.0
2014,0,12510,Chad Campbell,13,4.02,2348.0
2014,0,36689,Brooks Koepka,13,4.02,2456.0
2014,0,28089,Jason Day,14,4.03,2092.0
2014,0,32366,Kevin Chappell,16,4.02,4116.0
2014,0,29425,Andrew Svoboda,16,4.02,3364.0
2014,0,33413,Ben Martin,17,4.02,3420.0
2014,0,29221,Webb Simpson,18,4.02,3704.0
2014,0,32839,Hideki Matsuyama,19,4.02,3488.0
2014,0,24490,George McNeill,19,4.02,3440.0
2014,0,25345,Carl Pettersson,19,4.02,4008.0
2014,0,21528,Henrik Stenson,20,4.03,2320.0
2014,0,24924,Bill Haas,21,4.02,4508.0
2014,0,30926,Chris Kirk,21,4.02,4556.0
2014,0,34099,Harris English,22,4.02,4040.0
2014,0,34021,Bud Cauley,24,4.04,2452.0
2014,0,31560,Brian Stuard,24,4.03,3796.0
2014,0,32102,Rickie Fowler,25,4.03,3656.0
2014,0,29740,Brad Fritsch,25,4.05,2100.0
2014,0,35300,Andrew Loupe,25,4.04,2660.0
2014,0,31202,William McGirt,26,4.02,4228.0
2014,0,34046,Jordan Spieth,26,4.02,4228.0
2014,0,25364,Paul Casey,27,4.04,2448.0
2014,0,29926,Danny Lee,27,4.03,3500.0
2014,0,29518,Brendan Steele,27,4.03,3628.0
2014,0,25834,Daniel Summerhays,27,4.03,4204.0
2014,0,23541,Ben Crane,28,4.03,3548.0
2014,0,20396,Lee Westwood,28,4.05,2392.0
2014,0,29478,Kevin Kisner,29,4.03,3692.0
2014,0,26331,Charl Schwartzel,30,4.04,2720.0
2014,0,27770,Camilo Villegas,30,4.03,4144.0
2014,0,24781,Hunter Mahan,31,4.03,3676.0
2014,0,20098,Stuart Appleby,32,4.03,3920.0
2014,0,24024,Zach Johnson,32,4.03,4240.0
2014,0,30927,Brendon Todd,32,4.03,4724.0
2014,0,34265,Will Wilcox,32,4.06,2156.0
2014,0,19846,Brian Gay,33,4.04,3432.0
2014,0,35539,Luke Guthrie,33,4.04,3712.0
2014,0,27408,Martin Kaymer,33,4.05,2800.0
2014,0,24138,Ian Poulter,33,4.06,2400.0
2014,0,24846,Ricky Barnes,34,4.04,3864.0
2014,0,26956,Bronson La'Cassie,34,4.07,2020.0
2014,0,21731,Freddie Jacobson,35,4.04,3928.0
2014,0,34360,Patrick Reed,36,4.04,3956.0
2014,0,25562,Andres Romero,36,4.04,3376.0
2014,0,32150,Michael Thompson,36,4.05,3148.0
2014,0,24494,Erik Compton,37,4.04,3800.0
2014,0,26758,David Hearn,37,4.04,4176.0
2014,0,28259,Sangmoon Bae,38,4.05,3260.0
2014,0,27895,Jonas Blixt,38,4.06,2632.0
2014,0,24925,Jonathan Byrd,38,4.05,3120.0
2014,0,27644,Brian Harman,38,4.03,4876.0
2014,0,26851,Marc Leishman,38,4.04,3488.0
2014,0,22293,Heath Slocum,38,4.05,3092.0
2014,0,33418,Shawn Stefani,38,4.06,2640.0
2014,0,34261,Scott Langley,39,4.04,4044.0
2014,0,26289,Boo Weekley,39,4.05,3168.0
2014,0,27466,Spencer Levin,41,4.06,2580.0
2014,0,26329,Louis Oosthuizen,41,4.08,1992.0
2014,0,29289,S.Y. Noh,42,4.04,4012.0
2014,0,25686,Jason Dufner,43,4.07,2328.0
2014,0,25444,Justin Hicks,43,4.04,4276.0
2014,0,29420,Billy Horschel,43,4.04,3864.0
2014,0,24912,Will MacKenzie,43,4.05,3516.0
2014,0,23800,Bryce Molder,43,4.05,3132.0
2014,0,23353,J.J. Henry,44,4.05,3812.0
2014,0,27936,Martin Laird,44,4.07,2664.0
2014,0,27556,Ted Potter Jr.,44,4.06,2956.0
2014,0,20848,Ángel Cabrera,45,4.06,3044.0
2014,0,31557,Jim Herman,45,4.07,2504.0
2014,0,24358,Robert Garrigus,46,4.05,3436.0
2014,0,27649,Brandt Snedeker,47,4.05,3748.0
2014,0,23135,Tim Clark,48,4.06,3364.0
2014,0,29222,Billy Hurley III,48,4.05,3808.0
2014,0,27214,Kevin Streelman,48,4.06,3344.0
2014,0,20160,Charlie Wi,48,4.06,3060.0
2014,0,24507,Jason Bohn,49,4.06,3508.0
2014,0,27141,J.B. Holmes,49,4.05,3684.0
2014,0,23623,Bo Van Pelt,49,4.05,3564.0
2014,0,27064,Jhonattan Vegas,49,4.06,3280.0
2014,0,10885,Robert Allenby,50,4.06,3560.0
2014,0,29461,Jamie Lovemark,50,4.08,2628.0
2014,0,27095,Nick Watney,50,4.06,3244.0
2014,0,23983,Luke Donald,51,4.09,2376.0
2014,0,28500,Martin Flores,52,4.06,3632.0
2014,0,1724,Jeff Maggert,52,4.09,2368.0
2014,0,25349,Tim Wilkinson,52,4.06,3624.0
2014,0,20593,Greg Chalmers,53,4.06,3516.0
2014,0,20157,Retief Goosen,54,4.06,3924.0
2014,0,1706,Davis Love III,54,4.07,3108.0
2014,0,6522,Ernie Els,55,4.06,3400.0
2014,0,32334,Charlie Beljan,56,4.07,3132.0
2014,0,20645,John Senden,56,4.05,4324.0
2014,0,20229,Stewart Cink,57,4.06,3900.0
2014,0,29479,Scott Brown,58,4.05,4320.0
2014,0,34409,David Lingmerth,59,4.07,3280.0
2014,0,6567,Vijay Singh,59,4.06,3644.0
2014,0,25720,Chad Collins,60,4.08,3200.0
2014,0,20104,Ken Duke,60,4.07,3424.0
2014,0,26679,Kevin Stadler,60,4.06,3852.0
2014,0,34264,Hudson Swafford,61,4.08,3124.0
2014,0,22371,Aaron Baddeley,62,4.08,3116.0
2014,0,29535,Brice Garnett,62,4.06,3868.0
2014,0,24361,Pat Perez,62,4.07,3576.0
2014,0,35541,John Peterson,62,4.09,2612.0
2014,0,33419,Cameron Tringale,62,4.05,4776.0
2014,0,20498,Briny Baird,63,4.12,2160.0
2014,0,32640,Troy Merritt,63,4.09,2756.0
2014,0,35732,Wes Roach,63,4.09,2740.0
2014,0,22621,Ben Curtis,64,4.08,3168.0
2014,0,34563,Chesson Hadley,64,4.07,3632.0
2014,0,26951,Johnson Wagner,64,4.09,2856.0
2014,0,21878,Mark Wilson,64,4.09,2868.0
2014,0,24357,K.J. Choi,66,4.08,3424.0
2014,0,33461,Morgan Hoffmann,67,4.06,4336.0
2014,0,27933,John Merrick,67,4.08,3528.0
2014,0,30852,Ryo Ishikawa,68,4.09,3184.0
2014,0,28486,Michael Putnam,68,4.06,4428.0
2014,0,30750,Tommy Gainey,69,4.09,3020.0
2014,0,32448,James Hahn,69,4.08,3516.0
2014,0,22046,Geoff Ogilvy,69,4.08,3472.0
2014,0,26300,Matt Jones,70,4.08,3552.0
2014,0,34098,Russell Henley,72,4.07,4028.0
2014,0,25191,Gonzalo Fernandez-Castaño,73,4.08,3600.0
2014,0,22378,Trevor Immelman,74,4.08,3484.0
2014,0,23638,Brendon de Jonge,75,4.06,4756.0
2014,0,28092,D.H. Lee,75,4.14,2156.0
2014,0,23409,James Driscoll,76,4.1,3060.0
2014,0,34174,John Huh,77,4.09,3612.0
2014,0,10860,Justin Leonard,77,4.09,3260.0
2014,0,24140,Sean O'Hair,78,4.09,3348.0
2014,0,28132,Tyrone Van Aswegen,78,4.09,3420.0
2014,0,28307,Matt Every,79,4.09,3696.0
2014,0,23621,Rory Sabbatini,79,4.09,3332.0
2014,0,7867,Woody Austin,81,4.13,2572.0
2014,0,22913,John Rollins,81,4.09,3496.0
2014,0,21753,Brian Davis,82,4.08,4016.0
2014,0,27120,Troy Matteson,82,4.13,2548.0
2014,0,27330,Josh Teater,82,4.09,3812.0
2014,0,32333,Kevin Tway,82,4.12,2636.0
2014,0,10423,Mike Weir,83,4.12,2812.0
2014,0,25900,Lucas Glover,84,4.12,2796.0
2014,0,35139,Richard Lee,84,4.1,3324.0
2014,0,25274,Steven Bowditch,87,4.09,4056.0
2014,0,31193,Jim Renner,88,4.14,2584.0
2014,0,24663,Y.E. Yang,91,4.11,3376.0
2014,0,32200,Roberto Castro,92,4.12,3164.0
2014,0,25240,D.A. Points,92,4.12,3148.0
2014,0,28780,Nicholas Thompson,94,4.11,3476.0
2014,0,30692,Scott Stallings,97,4.12,3256.0
2014,0,30110,Kyle Stanley,112,4.12,3612.0
2014,0,37273,Derek Ernst,114,4.14,3304.0
2013,0,6527,Steve Stricker,-30,3.94,2068.0
2013,0,30926,Chris Kirk,-13,3.99,3856.0
2013,0,25632,Jimmy Walker,-11,3.99,3560.0
2013,0,21961,Charles Howell III,-10,3.99,3656.0
2013,0,34046,Jordan Spieth,-6,3.99,3568.0
2013,0,27649,Brandt Snedeker,-4,4.0,3420.0
2013,0,25686,Jason Dufner,-3,4.0,3404.0
2013,0,24924,Bill Haas,-3,4.0,3652.0
2013,0,22405,Justin Rose,3,4.0,2648.0
2013,0,27436,Graham DeLaet,4,4.0,4064.0
2013,0,33461,Morgan Hoffmann,5,4.01,2824.0
2013,0,26300,Matt Jones,9,4.01,3576.0
2013,0,21528,Henrik Stenson,13,4.02,2800.0
2013,0,8793,Tiger Woods,14,4.02,2624.0
2013,0,23108,Matt Kuchar,15,4.02,3780.0
2013,0,24502,Adam Scott,16,4.02,2608.0
2013,0,1320,Bob Estes,18,4.03,2840.0
2013,0,28307,Matt Every,18,4.02,3820.0
2013,0,8075,Jerry Kelly,18,4.02,3232.0
2013,0,26476,Chez Reavie,18,4.02,3128.0
2013,0,27963,Chris Stroud,18,4.02,3756.0
2013,0,33141,Keegan Bradley,20,4.02,3844.0
2013,0,23638,Brendon de Jonge,20,4.02,4768.0
2013,0,26758,David Hearn,20,4.02,3796.0
2013,0,24024,Zach Johnson,20,4.02,3620.0
2013,0,21878,Mark Wilson,20,4.04,2268.0
2013,0,10809,Jim Furyk,21,4.03,3352.0
2013,0,2206,David Toms,21,4.04,1880.0
2013,0,21731,Freddie Jacobson,22,4.03,2648.0
2013,0,24781,Hunter Mahan,22,4.02,3688.0
2013,0,1810,Phil Mickelson,22,4.03,3376.0
2013,0,21209,Sergio Garcia,23,4.03,2744.0
2013,0,23621,Rory Sabbatini,23,4.03,3576.0
2013,0,23409,James Driscoll,24,4.03,3044.0
2013,0,28500,Martin Flores,24,4.03,3592.0
2013,0,23788,D.J. Trahan,24,4.05,1976.0
2013,0,24494,Erik Compton,25,4.03,3200.0
2013,0,29221,Webb Simpson,25,4.03,3860.0
2013,0,32200,Roberto Castro,26,4.02,4168.0
2013,0,23983,Luke Donald,26,4.04,2504.0
2013,0,29420,Billy Horschel,26,4.03,4144.0
2013,0,23800,Bryce Molder,26,4.03,3448.0
2013,0,26331,Charl Schwartzel,26,4.03,2992.0
2013,0,19846,Brian Gay,27,4.03,3456.0
2013,0,23325,Vaughn Taylor,28,4.06,2004.0
2013,0,24357,K.J. Choi,29,4.03,3640.0
2013,0,26679,Kevin Stadler,29,4.03,3408.0
2013,0,20396,Lee Westwood,29,4.04,3000.0
2013,0,34099,Harris English,30,4.03,4120.0
2013,0,27556,Ted Potter Jr.,30,4.04,2684.0
2013,0,27770,Camilo Villegas,30,4.04,3240.0
2013,0,25804,Bubba Watson,30,4.04,3164.0
2013,0,28475,Jeff Overton,31,4.04,3348.0
2013,0,28135,Aaron Watkins,31,4.07,1896.0
2013,0,20098,Stuart Appleby,32,4.04,3608.0
2013,0,34098,Russell Henley,32,4.04,3408.0
2013,0,28092,D.H. Lee,32,4.05,2804.0
2013,0,1724,Jeff Maggert,32,4.05,2740.0
2013,0,24490,George McNeill,32,4.04,2968.0
2013,0,31202,William McGirt,33,4.04,3220.0
2013,0,22056,Cameron Percy,34,4.05,2860.0
2013,0,23497,Tag Ridings,34,4.05,2784.0
2013,0,12782,Tim Herron,35,4.07,1944.0
2013,0,28237,Rory McIlroy,35,4.06,2360.0
2013,0,10213,Dicky Pride,35,4.05,2904.0
2013,0,27214,Kevin Streelman,35,4.04,3736.0
2013,0,22913,John Rollins,36,4.05,3136.0
2013,0,28089,Jason Day,37,4.04,3456.0
2013,0,27120,Troy Matteson,37,4.05,2812.0
2013,0,20572,Rod Pampling,37,4.08,1792.0
