YEAR,MOVEMENT,PLAYER_ID,PLAYER,MONEY
2008,0,23621,Rory Sabbatini,$202800
2008,0,26882,Michael Sim,$202758
2008,0,6643,Paul Goydos,$197975
2008,0,25720,Chad Collins,$178842
2008,0,6004,Stephen Ames,$178685
2008,0,1941,Tom Pernice Jr.,$178260
2008,0,23497,Tag Ridings,$177895
2008,0,21753,Brian Davis,$177323
2008,0,28089,Jason Day,$176058
2008,0,23623,Bo Van Pelt,$171329
2008,0,26497,Casey Wittenberg,$167520
2008,0,20433,Mark Hensby,$166146
2008,0,6251,Chris DiMarco,$163779
2008,0,20634,Peter Lonard,$158987
2008,0,1553,John Huston,$157290
2008,0,23349,Charles Warren,$156629
2008,0,10505,Shane Bertsch,$154572
2008,0,1724,Jeff Maggert,$154062
2008,0,26679,Kevin Stadler,$139965
2008,0,23409,James Driscoll,$137919
2008,0,20663,Brenden Pappas,$136137
2008,0,23778,Brad Adamonis,$133257
2008,0,1473,Todd Hamilton,$127974
2008,0,27936,Martin Laird,$127032
2008,0,24140,Sean O'Hair,$123955
2008,0,2206,David Toms,$117028
2008,0,12716,Charley Hoffman,$115572
2008,0,27095,Nick Watney,$112623
2008,0,23614,Rich Beem,$112429
2008,0,10213,Dicky Pride,$109260
2008,0,25632,Jimmy Walker,$108490
2008,0,1577,Lee Janzen,$108014
2008,0,12660,Jesper Parnevik,$105879
2008,0,22371,Aaron Baddeley,$102500
2008,0,22548,Patrick Sheehan,$101523
2008,0,10860,Justin Leonard,$99000
2008,0,22806,Doug LaBelle II,$89936
2008,0,10733,Kent Jones,$88761
2008,0,1388,Robert Gamez,$88595
2008,0,25345,Carl Pettersson,$87943
2008,0,10875,Todd Demsey,$84723
2008,0,2002,John Riegger,$83583
2008,0,7457,Steve Flesch,$82236
2008,0,25396,Kevin Na,$81636
2008,0,23718,Nathan Green,$81277
2008,0,26596,Ryan Moore,$79458
2008,0,20378,Mathias Grönberg,$78642
2008,0,24663,Y.E. Yang,$76769
2008,0,1766,Billy Mayfair,$75000
2008,0,12309,Bob Sowards,$73690
2008,0,26300,Matt Jones,$72899
2008,0,9011,David Duval,$68687
2008,0,8385,Omar Uresti,$67175
2008,0,23157,Richard Johnson,$66304
2008,0,23135,Tim Clark,$66137
2008,0,8537,J.P. Hayes,$64954
2008,0,12823,Carlos Franco,$62428
2008,0,1116,Michael Bradley,$60869
2008,0,21461,Kenneth Ferrie,$60374
2008,0,20572,Rod Pampling,$59504
2008,0,11032,Frank Lickliter II,$59373
2008,0,7749,Brett Quigley,$59254
2008,0,20850,Daniel Chopra,$57673
2008,0,1139,Olin Browne,$49561
2008,0,27141,J.B. Holmes,$49277
2008,0,1707,Steve Lowery,$48664
2008,0,23048,Eric Axley,$45997
2008,0,22582,Kyle Thompson,$44516
2008,0,27933,John Merrick,$42417
2008,0,6573,Brandt Jobe,$39100
2008,0,20645,John Senden,$39100
2008,0,24227,Justin Bolli,$39080
2008,0,20498,Briny Baird,$38604
2008,0,27561,Nick Flanagan,$37803
2008,0,26500,Alejandro Cañizares,$36576
2008,0,22913,John Rollins,$32660
2008,0,32150,Michael Thompson,$32625
2008,0,1797,Rocco Mediate,$32500
2008,0,20623,Gavin Coles,$32168
2008,0,24449,Parker McLachlin,$30899
2008,0,26476,Chez Reavie,$30501
2008,0,20127,Chris Riley,$29530
2008,0,22293,Heath Slocum,$29526
2008,0,6034,Marco Dawson,$29476
2008,0,1226,Fred Couples,$29058
2008,0,24781,Hunter Mahan,$29058
2008,0,23540,Jason Allred,$28643
2008,0,1361,Dan Forsman,$26897
2008,0,8375,Paul Stankowski,$26897
2008,0,1024,Billy Andrade,$26412
2008,0,8075,Jerry Kelly,$26208
2008,0,19913,Ron Whittaker,$25800
2008,0,25190,Jeff Quinney,$23666
2008,0,25804,Bubba Watson,$23666
2008,0,12602,Dean Wilson,$23433
2008,0,12826,Paul Claxton,$23355
2008,0,10117,Bob Heintz,$22678
2008,0,26631,Cody Freeman,$22330
2008,0,6090,Jim McGovern,$21245
2008,0,19803,Ryan Armour,$21160
2008,0,20105,Jeff Gove,$21052
2008,0,7547,Craig Kanada,$20248
2008,0,27064,Jhonattan Vegas,$19828
2008,0,26420,Richard Johnson,$19607
2008,0,6214,Guy Boros,$19080
2008,0,10425,Jay Williamson,$19080
2008,0,20436,Garrett Willis,$19080
2008,0,2214,Kirk Triplett,$15988
2008,0,20229,Stewart Cink,$15640
2008,0,21959,Ted Purdy,$15640
2008,0,1249,John Daly,$14040
2008,0,23797,Brett Rumford,$12840
2008,0,26951,Johnson Wagner,$12840
2008,0,2101,Joey Sindelar,$12060
2008,0,24925,Jonathan Byrd,$11885
2008,0,24452,John Douma,$11150
2008,0,26289,Boo Weekley,$10568
2008,0,25108,Chip Deason,$10350
2008,0,25686,Jason Dufner,$10350
2008,0,24494,Erik Compton,$10074
2008,0,27613,David Lutterus,$9798
2008,0,6575,Dudley Hart,$9614
2008,0,23541,Ben Crane,$9491
2008,0,8339,Spike McRoy,$9490
2008,0,1035,Tommy Armour III,$9350
2008,0,10585,Scott McCarron,$9350
2008,0,8931,Glen Day,$9200
2008,0,25863,Rod Perry,$9154
2008,0,25045,Mike Ruiz,$8692
2008,0,1685,J.L. Lewis,$8685
2008,0,20029,Notah Begay III,$7992
2008,0,25273,Andrew Buckle,$7992
2008,0,1823,Larry Mize,$7992
2008,0,1132,Mark Brooks,$7488
2008,0,1157,Tom Byrum,$7488
2008,0,1761,Len Mattiace,$7488
2008,0,27766,Casey Bourque,$7462
2008,0,6332,Neal Lancaster,$7092
2008,0,1142,Bart Bryant,$6696
2007,0,10860,Justin Leonard,$1255825
2007,0,7457,Steve Flesch,$1124013
2007,0,20850,Daniel Chopra,$1101150
2007,0,10423,Mike Weir,$996000
2007,0,6004,Stephen Ames,$875267
2007,0,24490,George McNeill,$820560
2007,0,12510,Chad Campbell,$723440
2007,0,6197,Michael Allen,$704655
2007,0,12660,Jesper Parnevik,$642160
2007,0,20433,Mark Hensby,$602320
2007,0,24140,Sean O'Hair,$560862
2007,0,23135,Tim Clark,$557657
2007,0,12652,Cameron Beckman,$541179
2007,0,21731,Freddie Jacobson,$528853
2007,0,12680,Shigeki Maruyama,$526103
2007,0,26951,Johnson Wagner,$505200
2007,0,20645,John Senden,$475750
2007,0,25345,Carl Pettersson,$461055
2007,0,23788,D.J. Trahan,$440638
2007,0,27060,John Mallinger,$438494
2007,0,20378,Mathias Grönberg,$429410
2007,0,1388,Robert Gamez,$424420
2007,0,24924,Bill Haas,$407683
2007,0,1766,Billy Mayfair,$406558
2007,0,27963,Chris Stroud,$403561
2007,0,28475,Jeff Overton,$379533
2007,0,24358,Robert Garrigus,$377500
2007,0,10733,Kent Jones,$370868
2007,0,23623,Bo Van Pelt,$368500
2007,0,22293,Heath Slocum,$365225
2007,0,21470,Daisuke Maruyama,$340637
2007,0,20104,Ken Duke,$338363
2007,0,12716,Charley Hoffman,$333950
2007,0,20574,Mathew Goggin,$329101
2007,0,24449,Parker McLachlin,$324550
2007,0,20472,Alex Cejka,$322110
2007,0,1035,Tommy Armour III,$270900
2007,0,19803,Ryan Armour,$270861
2007,0,23497,Tag Ridings,$264340
2007,0,20498,Briny Baird,$262501
2007,0,21646,David Branshaw,$253138
2007,0,20160,Charlie Wi,$250469
2007,0,2239,Scott Verplank,$239200
2007,0,23800,Bryce Molder,$234143
2007,0,10213,Dicky Pride,$225568
2007,0,27095,Nick Watney,$222983
2007,0,21753,Brian Davis,$218178
2007,0,26289,Boo Weekley,$211694
2007,0,8537,J.P. Hayes,$205125
2007,0,23638,Brendon de Jonge,$190393
2007,0,1320,Bob Estes,$188492
2007,0,23349,Charles Warren,$187510
2007,0,6034,Marco Dawson,$186635
2007,0,22892,Jason Gore,$185523
2007,0,26881,Jarrod Lyle,$185116
2007,0,12602,Dean Wilson,$182850
2007,0,6515,Shaun Micheel,$180558
2007,0,20127,Chris Riley,$177315
2007,0,20105,Jeff Gove,$176354
2007,0,26596,Ryan Moore,$174931
2007,0,24361,Pat Perez,$174500
2007,0,26882,Michael Sim,$172722
2007,0,6350,Bob May,$171205
2007,0,25190,Jeff Quinney,$168646
2007,0,21949,Joe Ogilvie,$163953
2007,0,20436,Garrett Willis,$157291
2007,0,1361,Dan Forsman,$150165
2007,0,27141,J.B. Holmes,$147460
2007,0,1707,Steve Lowery,$146157
2007,0,23353,J.J. Henry,$140850
2007,0,20691,Greg Owen,$136350
2007,0,23614,Rich Beem,$134653
2007,0,1142,Bart Bryant,$133880
2007,0,22212,Craig Lile,$130356
2007,0,21350,Ryuji Imada,$128871
2007,0,12782,Tim Herron,$125281
2007,0,19846,Brian Gay,$124020
2007,0,25273,Andrew Buckle,$122250
2007,0,27561,Nick Flanagan,$122028
2007,0,6621,Joe Durant,$119608
2007,0,24290,D.J. Brigman,$116333
2007,0,8075,Jerry Kelly,$114785
2007,0,12714,Chris Tidland,$114221
2007,0,25396,Kevin Na,$114035
2007,0,1948,Tim Petrovic,$108070
2007,0,27933,John Merrick,$103055
2007,0,23325,Vaughn Taylor,$103054
2007,0,1941,Tom Pernice Jr.,$103042
2007,0,21878,Mark Wilson,$96000
2007,0,12705,Cliff Kresge,$95030
2007,0,21805,Harrison Frazar,$93720
2007,0,20229,Stewart Cink,$92000
2007,0,26679,Kevin Stadler,$88350
2007,0,23541,Ben Crane,$88329
2007,0,26420,Richard Johnson,$86350
2007,0,25686,Jason Dufner,$86020
2007,0,22913,John Rollins,$82828
2007,0,1261,Jay Delsing,$76308
2007,0,25804,Bubba Watson,$75912
2007,0,23322,Brett Wetterich,$73600
2007,0,29476,Kyle Reifers,$73391
2007,0,23320,Ryan Palmer,$73304
2007,0,20098,Stuart Appleby,$73028
2007,0,10425,Jay Williamson,$71460
2007,0,11032,Frank Lickliter II,$68040
2007,0,1161,Mark Calcavecchia,$68000
2007,0,12663,Phil Tataurangi,$68000
2007,0,23933,Michael Boyd,$63689
2007,0,1724,Jeff Maggert,$61560
2007,0,2214,Kirk Triplett,$61222
2007,0,2246,Duffy Waldorf,$61093
2007,0,20628,Arron Oberholser,$60857
2007,0,21407,Arjun Atwal,$60018
2007,0,1553,John Huston,$59753
2007,0,28158,Steve Marino,$59553
2007,0,24980,Scott Gutschewski,$57555
2007,0,19824,Craig Barlow,$55204
2007,0,27702,Matt Hendrix,$53521
2007,0,25900,Lucas Glover,$52768
2007,0,21806,Paul Gow,$52335
2007,0,1024,Billy Andrade,$52150
2007,0,23613,Rich Barcelo,$49803
2007,0,10117,Bob Heintz,$49375
2007,0,21959,Ted Purdy,$49292
2007,0,7547,Craig Kanada,$48025
2007,0,2101,Joey Sindelar,$47185
2007,0,1381,Fred Funk,$43730
2007,0,21660,Jason Schultz,$43572
2007,0,12823,Carlos Franco,$42600
2007,0,10885,Robert Allenby,$42030
2007,0,23108,Matt Kuchar,$41395
2007,0,1132,Mark Brooks,$40395
2007,0,25892,Steve Wheatcroft,$37954
2007,0,2223,Bob Tway,$37201
2007,0,8931,Glen Day,$37067
2007,0,20382,Stephen Leaney,$36533
2007,0,6332,Neal Lancaster,$34982
2007,0,23048,Eric Axley,$34276
2007,0,7363,Craig Bowden,$32580
2007,0,1203,Russ Cochran,$31275
2007,0,22348,Nick O'Hern,$30225
2007,0,26360,Bubba Dickerson,$29010
2007,0,22806,Doug LaBelle II,$28570
2007,0,20623,Gavin Coles,$28053
2007,0,30711,Colt Knost,$27483
2007,0,1577,Lee Janzen,$26280
2007,0,2245,Grant Waite,$25935
2007,0,8123,Jeff Brehaut,$25282
2007,0,28486,Michael Putnam,$24570
2007,0,1928,Corey Pavin,$24003
2007,0,1797,Rocco Mediate,$23642
2007,0,8881,Tripp Isenhour,$23156
2007,0,1473,Todd Hamilton,$23010
2007,0,6595,Kevin Sutherland,$22220
2007,0,24912,Will MacKenzie,$21620
2007,0,2036,Jim Rutledge,$21231
2007,0,1249,John Daly,$20073
2007,0,6012,Greg Kraft,$19840
2007,0,19881,Robert Damron,$18060
2007,0,1385,Jim Gallagher Jr.,$16755
2007,0,1313,Steve Elkington,$14350
2007,0,29718,Anthony Kim,$13986
2007,0,22621,Ben Curtis,$12870
2007,0,23718,Nathan Green,$12360
2007,0,23548,Bill Lunde,$12093
2007,0,22295,Darron Stiles,$12093
2007,0,9011,David Duval,$10878
2007,0,1157,Tom Byrum,$9810
2007,0,12195,Tom Johnson,$9810
2007,0,7867,Woody Austin,$8694
2007,0,6090,Jim McGovern,$8638
2007,0,8339,Spike McRoy,$8280
2007,0,2215,Paul Trittler,$7640
2007,0,23824,Oliver Thomson,$7630
2007,0,20569,Richard Green,$7400
2007,0,6809,Bob Burns,$7245
2007,0,12645,Brent Geiberger,$7120
2007,0,29720,Andres Gonzales,$7120
2007,0,24457,Jaco Van Zyl,$6960
