YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# HIT,TOTAL ATTEMPTS
2004,101,0,21805,Harrison Frazar,83.38,948,1137
2004,102,0,1161,Mark Calcavecchia,83.35,901,1081
2004,102,0,23108,Matt Kuchar,83.35,961,1153
2004,102,0,23325,Vaughn Taylor,83.35,951,1141
2004,105,0,6078,Esteban Toledo,83.33,1045,1254
2004,106,0,6575,Dudley Hart,83.11,674,811
2004,106,0,1761,Len Mattiace,83.11,866,1042
2004,106,0,10107,Deane Pappas,83.11,812,977
2004,109,0,1945,Kenny Perry,83.08,879,1058
2004,110,0,24781,Hunter Mahan,83.07,1089,1311
2004,111,0,12753,David Morland IV,83.01,845,1018
2004,112,0,12680,Shigeki Maruyama,82.97,1072,1292
2004,113,0,23320,Ryan Palmer,82.95,1153,1390
2004,114,0,20157,Retief Goosen,82.94,637,768
2004,115,0,2049,Gene Sauers,82.91,936,1129
2004,116,0,20378,Mathias Grönberg,82.85,1005,1213
2004,117,0,25345,Carl Pettersson,82.83,1119,1351
2004,118,0,6214,Guy Boros,82.77,740,894
2004,119,0,1968,Nick Price,82.71,579,700
2004,120,0,1926,Steve Pate,82.69,793,959
2004,121,0,1320,Bob Estes,82.62,813,984
2004,122,0,1666,Bernhard Langer,82.59,631,764
2004,123,0,10423,Mike Weir,82.57,843,1021
2004,124,0,6332,Neal Lancaster,82.55,1183,1433
2004,125,0,1378,David Frost,82.5,896,1086
2004,126,0,1361,Dan Forsman,82.43,882,1070
2004,127,0,20229,Stewart Cink,82.42,1116,1354
2004,128,0,24357,K.J. Choi,82.41,942,1143
2004,128,0,20094,Jonathan Kaye,82.41,876,1063
2004,130,0,1771,Blaine McCallister,82.4,782,949
2004,131,0,25686,Jason Dufner,82.38,907,1101
2004,132,0,1920,Craig Parry,82.33,573,696
2004,133,0,1261,Jay Delsing,82.28,836,1016
2004,134,0,23621,Rory Sabbatini,82.27,993,1207
2004,135,0,1035,Tommy Armour III,82.25,1001,1217
2004,136,0,22621,Ben Curtis,82.24,602,732
2004,136,0,22548,Patrick Sheehan,82.24,1269,1543
2004,138,0,1226,Fred Couples,82.22,601,731
2004,139,0,6197,Michael Allen,82.21,975,1186
2004,139,0,12660,Jesper Parnevik,82.21,984,1197
2004,141,0,19825,Darren Clarke,82.1,555,676
2004,142,0,20472,Alex Cejka,81.95,799,975
2004,143,0,1329,Brad Faxon,81.92,1015,1239
2004,144,0,20433,Mark Hensby,81.9,1063,1298
2004,145,0,23614,Rich Beem,81.79,876,1071
2004,146,0,20382,Stephen Leaney,81.7,853,1044
2004,147,0,1132,Mark Brooks,81.58,797,977
2004,148,0,1707,Steve Lowery,81.57,1009,1237
2004,149,0,6515,Shaun Micheel,81.55,1039,1274
2004,150,0,20850,Daniel Chopra,81.5,1203,1476
2004,151,0,12782,Tim Herron,81.49,942,1156
2004,152,0,21407,Arjun Atwal,81.45,944,1159
2004,153,0,1938,David Peoples,81.29,908,1117
2004,154,0,21893,Brian Kortan,81.27,703,865
2004,155,0,12602,Dean Wilson,81.25,1118,1376
2004,156,0,8337,Mike Heinen,81.19,600,739
2004,157,0,2223,Bob Tway,81.16,969,1194
2004,158,0,20585,Niclas Fasth,81.12,679,837
2004,159,0,24925,Jonathan Byrd,81.01,934,1153
2004,160,0,2245,Grant Waite,80.99,869,1073
2004,161,0,7749,Brett Quigley,80.85,1102,1363
2004,162,0,20121,Todd Fischer,80.83,1147,1419
2004,163,0,20104,Ken Duke,80.74,981,1215
2004,164,0,8793,Tiger Woods,80.63,816,1012
2004,165,0,12705,Cliff Kresge,80.59,976,1211
2004,166,0,20572,Rod Pampling,80.44,1053,1309
2004,167,0,1024,Billy Andrade,80.37,1163,1447
2004,168,0,19846,Brian Gay,80.28,1050,1308
2004,169,0,20634,Peter Lonard,80.26,740,922
2004,170,0,23307,Roger Tambellini,80.22,872,1087
2004,171,0,20580,Andre Stolz,80.03,593,741
2004,172,0,1473,Todd Hamilton,80.02,985,1231
2004,173,0,20127,Chris Riley,80.0,824,1030
2004,174,0,20593,Greg Chalmers,79.96,778,973
2004,175,0,1249,John Daly,79.89,882,1104
2004,176,0,1042,Paul Azinger,79.85,832,1042
2004,177,0,23613,Rich Barcelo,79.78,722,905
2004,177,0,6522,Ernie Els,79.78,651,816
2004,179,0,23497,Tag Ridings,79.65,552,693
2004,180,0,24502,Adam Scott,79.51,582,732
2004,181,0,12394,Tom Carter,79.48,1216,1530
2004,182,0,21731,Freddie Jacobson,79.3,885,1116
2004,183,0,8881,Tripp Isenhour,79.24,584,737
2004,184,0,11123,Chris Couch,79.08,605,765
2004,185,0,23552,Hank Kuehne,78.92,981,1243
2004,186,0,23063,Scott Hend,78.64,869,1105
2004,187,0,6373,José María Olazábal,78.28,566,723
2004,188,0,10912,Craig Perks,77.83,783,1006
2004,189,0,20663,Brenden Pappas,77.76,1168,1502
2004,190,0,6613,Tommy Tolles,77.71,725,933
2004,191,0,8835,Kris Cox,77.65,768,989
2004,192,0,6527,Steve Stricker,77.24,838,1085
2004,193,0,7939,Dan Olsen,77.09,784,1017
2004,194,0,25237,Kevin Muncrief,76.83,534,695
2004,195,0,22371,Aaron Baddeley,76.62,908,1185
2004,196,0,23338,David Gossett,75.63,599,792
2003,1,0,1569,Peter Jacobsen,89.63,933,1041
2003,2,0,6621,Joe Durant,89.0,1189,1336
2003,3,0,8545,Glen Hnatiuk,88.95,1103,1240
2003,4,0,2214,Kirk Triplett,88.91,1114,1253
2003,5,0,1381,Fred Funk,88.7,1350,1522
2003,6,0,8123,Jeff Brehaut,88.52,1318,1489
2003,7,0,22293,Heath Slocum,88.28,1205,1365
2003,8,0,8337,Mike Heinen,88.16,1080,1225
2003,9,0,10809,Jim Furyk,88.0,1247,1417
2003,10,0,2170,Hal Sutton,87.93,991,1127
2003,11,0,1619,Skip Kendall,87.84,1343,1529
2003,12,0,7941,Mike Grob,87.4,985,1127
2003,13,0,8339,Spike McRoy,87.3,1231,1410
2003,14,0,1553,John Huston,87.26,911,1044
2003,15,0,20645,John Senden,87.12,1299,1491
2003,16,0,20095,Carl Paulson,87.06,1225,1407
2003,17,0,8725,Tom Gillis,87.03,825,948
2003,18,0,20548,Hidemichi Tanaka,87.01,1360,1563
2003,19,0,12652,Cameron Beckman,86.98,1009,1160
2003,20,0,7721,Pat Bates,86.95,1306,1502
2003,20,0,1938,David Peoples,86.95,1159,1333
2003,22,0,19881,Robert Damron,86.9,1161,1336
2003,23,0,10425,Jay Williamson,86.89,1113,1281
2003,24,0,1724,Jeff Maggert,86.88,980,1128
2003,25,0,20498,Briny Baird,86.84,1320,1520
2003,26,0,1766,Billy Mayfair,86.81,1270,1463
2003,27,0,1139,Olin Browne,86.72,1326,1529
2003,28,0,20472,Alex Cejka,86.6,1099,1269
2003,29,0,2101,Joey Sindelar,86.57,1096,1266
2003,30,0,2246,Duffy Waldorf,86.56,1037,1198
2003,31,0,23177,Kenneth Staton,86.51,686,793
2003,32,0,12510,Chad Campbell,86.5,1230,1422
2003,33,0,8931,Glen Day,86.36,1216,1408
2003,34,0,6573,Brandt Jobe,86.3,926,1073
2003,35,0,20029,Notah Begay III,86.27,1081,1253
2003,36,0,20436,Garrett Willis,86.25,1154,1338
2003,37,0,1361,Dan Forsman,86.24,1178,1366
2003,38,0,2104,Jeff Sluman,86.16,1251,1452
2003,39,0,12705,Cliff Kresge,86.09,1201,1395
2003,40,0,2106,Chris Smith,86.08,1107,1286
2003,41,0,2239,Scott Verplank,86.07,1155,1342
2003,42,0,21805,Harrison Frazar,86.06,1019,1184
2003,43,0,12823,Carlos Franco,85.95,1162,1352
2003,44,0,20099,Doug Barron,85.78,1050,1224
2003,45,0,23353,J.J. Henry,85.77,1145,1335
2003,46,0,6643,Paul Goydos,85.74,992,1157
2003,47,0,23135,Tim Clark,85.58,932,1089
2003,47,0,8075,Jerry Kelly,85.58,1240,1449
2003,49,0,10733,Kent Jones,85.54,834,975
2003,50,0,1157,Tom Byrum,85.51,1157,1353
2003,50,0,2049,Gene Sauers,85.51,1015,1187
2003,52,0,1475,Donnie Hammond,85.43,1091,1277
2003,53,0,20623,Gavin Coles,85.42,785,919
2003,54,0,23338,David Gossett,85.4,1094,1281
2003,55,0,6004,Stephen Ames,85.36,1055,1236
2003,56,0,2010,Loren Roberts,85.32,1023,1199
2003,57,0,19972,José Coceres,85.3,737,864
2003,58,0,11032,Frank Lickliter II,85.22,1078,1265
2003,59,0,1948,Tim Petrovic,85.16,1234,1449
2003,60,0,1945,Kenny Perry,85.15,1147,1347
2003,61,0,6567,Vijay Singh,85.14,1215,1427
2003,62,0,6078,Esteban Toledo,85.13,1259,1479
2003,63,0,2223,Bob Tway,85.03,1011,1189
2003,64,0,20628,Arron Oberholser,84.93,947,1115
2003,65,0,6332,Neal Lancaster,84.9,1265,1490
2003,66,0,10885,Robert Allenby,84.64,948,1120
2003,66,0,21878,Mark Wilson,84.64,942,1113
2003,68,0,6581,David Sutherland,84.6,857,1013
2003,69,0,7223,Brian Bateman,84.57,789,933
2003,70,0,1723,Andrew Magee,84.55,1051,1243
2003,71,0,2002,John Riegger,84.46,614,727
2003,72,0,23983,Luke Donald,84.42,1040,1232
2003,72,0,26420,Richard Johnson,84.42,1046,1239
2003,74,0,8537,J.P. Hayes,84.34,932,1105
2003,75,0,20663,Brenden Pappas,84.29,1207,1432
2003,76,0,7867,Woody Austin,84.27,1221,1449
2003,77,0,1035,Tommy Armour III,84.25,749,889
2003,78,0,6251,Chris DiMarco,84.2,1098,1304
2003,79,0,1928,Corey Pavin,84.18,1006,1195
2003,80,0,8547,John Maginnes,84.12,1017,1209
2003,81,0,19824,Craig Barlow,84.09,1089,1295
2003,82,0,1677,Tom Lehman,84.08,961,1143
2003,83,0,1388,Robert Gamez,83.97,1331,1585
2003,84,0,6515,Shaun Micheel,83.92,1101,1312
2003,85,0,20572,Rod Pampling,83.87,972,1159
2003,86,0,24925,Jonathan Byrd,83.86,1185,1413
2003,87,0,10201,Matt Gogel,83.84,856,1021
2003,87,0,1797,Rocco Mediate,83.84,913,1089
2003,89,0,10860,Justin Leonard,83.78,878,1048
2003,90,0,10213,Dicky Pride,83.74,850,1015
2003,91,0,1457,Jay Haas,83.71,971,1160
2003,92,0,8375,Paul Stankowski,83.64,782,935
2003,93,0,1706,Davis Love III,83.62,919,1099
2003,94,0,6809,Bob Burns,83.59,983,1176
2003,94,0,20157,Retief Goosen,83.59,749,896
2003,94,0,12662,Thomas Levet,83.59,968,1158
2003,97,0,21739,Aaron Barber,83.56,1093,1308
2003,98,0,22046,Geoff Ogilvy,83.54,954,1142
2003,99,0,12680,Shigeki Maruyama,83.53,994,1190
2003,100,0,1685,J.L. Lewis,83.52,1130,1353
2003,101,0,1307,Joel Edwards,83.49,698,836
2003,102,0,1175,Jim Carter,83.47,1081,1295
2003,103,0,1320,Bob Estes,83.44,1063,1274
2003,104,0,25692,Akio Sadakata,83.36,942,1130
2003,105,0,20574,Mathew Goggin,83.35,1001,1201
2003,106,0,23036,Chris Anderson,83.33,1115,1338
2003,106,0,20094,Jonathan Kaye,83.33,1025,1230
2003,106,0,22295,Darron Stiles,83.33,1045,1254
2003,109,0,6595,Kevin Sutherland,83.3,1097,1317
2003,109,0,2206,David Toms,83.3,943,1132
2003,111,0,1968,Nick Price,83.26,726,872
2003,112,0,21961,Charles Howell III,83.22,1339,1609
2003,113,0,23614,Rich Beem,83.13,897,1079
2003,114,0,20771,Steven Alker,83.09,983,1183
2003,114,0,10565,Ian Leggatt,83.09,791,952
2003,114,0,8793,Tiger Woods,83.09,791,952
2003,117,0,20127,Chris Riley,83.07,1045,1258
2003,118,0,20098,Stuart Appleby,83.03,988,1190
2003,119,0,12660,Jesper Parnevik,83.0,1157,1394
2003,120,0,10423,Mike Weir,82.93,865,1043
2003,121,0,23034,Brent Schwarzrock,82.84,671,810
2003,122,0,1378,David Frost,82.81,925,1117
2003,122,0,22548,Patrick Sheehan,82.81,1142,1379
2003,124,0,23108,Matt Kuchar,82.73,709,857
2003,124,0,1707,Steve Lowery,82.73,920,1112
2003,126,0,10585,Scott McCarron,82.67,935,1131
2003,127,0,26950,John Morgan,82.65,910,1101
2003,128,0,1666,Bernhard Langer,82.62,737,892
2003,129,0,8633,Per-Ulrik Johansson,82.61,1107,1340
2003,130,0,23125,Brad Elder,82.6,565,684
2003,131,0,20573,Scott Laycock,82.59,797,965
2003,132,0,19846,Brian Gay,82.51,1118,1355
2003,133,0,24356,Jason Buha,82.47,668,810
2003,133,0,7457,Steve Flesch,82.47,1242,1506
2003,135,0,6034,Marco Dawson,82.42,966,1172
2003,136,0,6475,Jeff Klein,82.37,668,811
2003,137,0,12602,Dean Wilson,82.36,943,1145
2003,138,0,6522,Ernie Els,82.26,691,840
2003,138,0,24361,Pat Perez,82.26,1062,1291
2003,140,0,20940,Kenichi Kuboya,82.22,1017,1237
2003,141,0,10107,Deane Pappas,82.2,836,1017
2003,142,0,22621,Ben Curtis,82.14,791,963
2003,143,0,21806,Paul Gow,82.08,710,865
2003,144,0,24502,Adam Scott,81.99,528,644
2003,145,0,21209,Sergio Garcia,81.92,657,802
2003,146,0,1098,Jay Don Blake,81.9,855,1044
2003,147,0,1941,Tom Pernice Jr.,81.89,1162,1419
2003,148,0,19825,Darren Clarke,81.75,618,756
2003,149,0,1577,Lee Janzen,81.69,910,1114
2003,149,0,26489,Cameron Yancey,81.69,638,781
2003,151,0,24357,K.J. Choi,81.61,1207,1479
2003,151,0,20634,Peter Lonard,81.61,1025,1256
2003,153,0,1132,Mark Brooks,81.57,987,1210
2003,153,0,1761,Len Mattiace,81.57,1062,1302
2003,155,0,6575,Dudley Hart,81.54,751,921
2003,156,0,1161,Mark Calcavecchia,81.39,949,1166
2003,156,0,6617,Brian Henninger,81.39,634,779
2003,158,0,25345,Carl Pettersson,81.32,897,1103
2003,159,0,12388,Michael Clark II,81.23,610,751
2003,160,0,20229,Stewart Cink,81.21,1132,1394
2003,161,0,1024,Billy Andrade,81.15,1128,1390
2003,161,0,20121,Todd Fischer,81.15,1072,1321
2003,163,0,12782,Tim Herron,80.9,1127,1393
2003,164,0,1042,Paul Azinger,80.73,821,1017
2003,165,0,23621,Rory Sabbatini,80.72,1047,1297
2003,166,0,23541,Ben Crane,80.69,1036,1284
2003,167,0,12645,Brent Geiberger,80.5,574,713
2003,168,0,22913,John Rollins,80.49,957,1189
2003,169,0,20568,Anthony Painter,80.25,951,1185
2003,170,0,23552,Hank Kuehne,80.18,793,989
2003,171,0,7101,Dave Stockton Jr.,80.07,860,1074
2003,172,0,1329,Brad Faxon,80.0,1060,1325
2003,173,0,11011,Mike Sposa,79.84,780,977
2003,174,0,25031,Andy Miller,79.81,834,1045
2003,175,0,12755,Vance Veazey,79.8,735,921
2003,176,0,1226,Fred Couples,79.79,746,935
2003,177,0,7749,Brett Quigley,79.56,973,1223
2003,178,0,22371,Aaron Baddeley,79.21,739,933
2003,179,0,20566,Kaname Yokoo,79.15,596,753
2003,180,0,1887,Mark O'Meara,78.91,737,934
2003,181,0,23656,Jason Caron,78.87,780,989
2003,182,0,20593,Greg Chalmers,78.76,1042,1323
2003,183,0,21633,Steve Allan,78.71,536,681
2003,184,0,10912,Craig Perks,78.68,871,1107
2003,185,0,25450,Ty Tryon,78.54,549,699
2003,186,0,12661,Todd Barranger,78.11,817,1046
2003,187,0,1810,Phil Mickelson,77.4,863,1115
2003,188,0,22892,Jason Gore,77.34,891,1152
2003,189,0,1249,John Daly,76.44,597,781
2003,190,0,6527,Steve Stricker,75.54,590,781
2002,1,0,1381,Fred Funk,91.09,1350,1482
2002,2,0,8545,Glen Hnatiuk,89.09,1151,1292
2002,3,0,8931,Glen Day,88.54,1267,1431
2002,4,0,1139,Olin Browne,88.39,1279,1447
2002,5,0,7721,Pat Bates,88.26,1120,1269
2002,6,0,10809,Jim Furyk,88.18,1052,1193
2002,7,0,1014,Fulton Allem,88.02,786,893
2002,8,0,1142,Bart Bryant,87.99,806,916
2002,9,0,20029,Notah Begay III,87.54,906,1035
2002,10,0,20548,Hidemichi Tanaka,87.46,1241,1419
2002,11,0,22913,John Rollins,87.4,1464,1675
2002,12,0,22293,Heath Slocum,87.33,1117,1279
2002,13,0,7003,David Berganio Jr.,87.32,957,1096
2002,14,0,12510,Chad Campbell,87.08,1321,1517
2002,15,0,1157,Tom Byrum,86.83,930,1071
2002,16,0,23338,David Gossett,86.77,1128,1300
2002,17,0,23177,Kenneth Staton,86.76,1232,1420
2002,18,0,12652,Cameron Beckman,86.47,1029,1190
2002,18,0,1771,Blaine McCallister,86.47,901,1042
2002,20,0,8123,Jeff Brehaut,86.4,1048,1213
2002,21,0,1945,Kenny Perry,86.37,1147,1328
2002,22,0,10962,Bradley Hughes,86.31,719,833
2002,23,0,2214,Kirk Triplett,86.26,948,1099
2002,24,0,6573,Brandt Jobe,86.18,1129,1310
2002,25,0,2239,Scott Verplank,86.13,1099,1276
2002,26,0,1307,Joel Edwards,86.06,1216,1413
2002,27,0,6498,Matt Peterson,85.97,956,1112
2002,28,0,1361,Dan Forsman,85.96,967,1125
2002,29,0,20498,Briny Baird,85.94,1296,1508
2002,30,0,6643,Paul Goydos,85.93,788,917
2002,31,0,1388,Robert Gamez,85.92,824,959
2002,32,0,21961,Charles Howell III,85.91,1341,1561
2002,33,0,1569,Peter Jacobsen,85.9,798,929
2002,34,0,6515,Shaun Micheel,85.88,1162,1353
2002,35,0,1938,David Peoples,85.84,1255,1462
2002,36,0,23614,Rich Beem,85.74,1136,1325
2002,37,0,1707,Steve Lowery,85.73,1099,1282
2002,38,0,1553,John Huston,85.58,1145,1338
2002,39,0,6809,Bob Burns,85.48,1142,1336
2002,40,0,12826,Paul Claxton,85.43,985,1153
2002,41,0,6567,Vijay Singh,85.11,1143,1343
2002,42,0,1926,Steve Pate,85.08,707,831
2002,43,0,8633,Per-Ulrik Johansson,85.07,1031,1212
2002,44,0,1475,Donnie Hammond,85.06,706,830
2002,44,0,23353,J.J. Henry,85.06,1281,1506
2002,46,0,1132,Mark Brooks,85.03,1102,1296
2002,46,0,10425,Jay Williamson,85.03,1079,1269
2002,48,0,2101,Joey Sindelar,84.9,1203,1417
2002,49,0,12823,Carlos Franco,84.76,1240,1463
2002,49,0,2133,Craig Stadler,84.76,801,945
2002,51,0,1219,John Cook,84.7,974,1150
2002,52,0,10457,Frank Nobilo,84.64,1108,1309
2002,53,0,10885,Robert Allenby,84.56,1128,1334
2002,54,0,1766,Billy Mayfair,84.54,1110,1313
2002,55,0,1035,Tommy Armour III,84.53,951,1125
2002,56,0,19881,Robert Damron,84.43,965,1143
2002,56,0,8553,Lee Porter,84.43,1036,1227
2002,56,0,2106,Chris Smith,84.43,1177,1394
2002,59,0,23983,Luke Donald,84.42,1225,1451
2002,60,0,2002,John Riegger,84.35,1013,1201
2002,61,0,1797,Rocco Mediate,84.34,883,1047
2002,62,0,7223,Brian Bateman,84.29,1068,1267
2002,63,0,23135,Tim Clark,84.25,861,1022
2002,64,0,6621,Joe Durant,84.21,1013,1203
2002,65,0,8339,Spike McRoy,84.14,785,933
2002,66,0,8881,Tripp Isenhour,84.13,795,945
2002,67,0,2104,Jeff Sluman,83.98,1373,1635
2002,68,0,20043,Edward Fryatt,83.96,1078,1284
2002,69,0,6350,Bob May,83.95,1041,1240
2002,70,0,1098,Jay Don Blake,83.94,1228,1463
2002,71,0,1948,Tim Petrovic,83.86,1039,1239
2002,72,0,1619,Skip Kendall,83.84,1178,1405
2002,73,0,26289,Boo Weekley,83.82,663,791
2002,74,0,1203,Russ Cochran,83.8,781,932
2002,75,0,1374,Robin Freeman,83.67,871,1041
2002,76,0,10213,Dicky Pride,83.64,593,709
2002,77,0,12645,Brent Geiberger,83.58,1069,1279
2002,78,0,20645,John Senden,83.55,1082,1295
2002,79,0,1685,J.L. Lewis,83.54,1142,1367
2002,80,0,11032,Frank Lickliter II,83.43,1042,1249
2002,81,0,19846,Brian Gay,83.42,1338,1604
2002,82,0,1724,Jeff Maggert,83.38,968,1161
2002,83,0,20105,Jeff Gove,83.37,1033,1239
2002,84,0,1185,Brandel Chamblee,83.36,972,1166
2002,85,0,6016,Brad Lardon,83.35,686,823
2002,86,0,6036,Scott Dunlap,83.3,838,1006
2002,87,0,20572,Rod Pampling,83.27,1090,1309
2002,88,0,1941,Tom Pernice Jr.,83.25,1153,1385
2002,89,0,6315,Pete Jordan,83.23,903,1085
2002,89,0,11011,Mike Sposa,83.23,1266,1521
2002,91,0,7457,Steve Flesch,83.2,1218,1464
2002,92,0,2170,Hal Sutton,83.14,848,1020
2002,93,0,6617,Brian Henninger,83.08,761,916
2002,94,0,20095,Carl Paulson,83.04,950,1144
2002,94,0,20436,Garrett Willis,83.04,906,1091
2002,96,0,1920,Craig Parry,83.02,802,966
2002,97,0,24925,Jonathan Byrd,82.94,1089,1313
2002,98,0,2206,David Toms,82.93,1185,1429
2002,99,0,23541,Ben Crane,82.88,1026,1238
2002,100,0,23108,Matt Kuchar,82.85,947,1143
2002,100,0,10860,Justin Leonard,82.85,1092,1318
2002,102,0,1378,David Frost,82.8,1040,1256
2002,103,0,12753,David Morland IV,82.78,668,807
2002,104,0,10733,Kent Jones,82.65,1186,1435
2002,105,0,10565,Ian Leggatt,82.6,1073,1299
2002,106,0,24361,Pat Perez,82.59,1001,1212
2002,107,0,20566,Kaname Yokoo,82.55,828,1003
2002,108,0,6078,Esteban Toledo,82.46,1175,1425
2002,109,0,1457,Jay Haas,82.45,907,1100
2002,110,0,1320,Bob Estes,82.41,1007,1222
2002,110,0,12663,Phil Tataurangi,82.41,965,1171
2002,112,0,23621,Rory Sabbatini,82.38,734,891
2002,113,0,8375,Paul Stankowski,82.28,1124,1366
2002,114,0,1677,Tom Lehman,82.23,805,979
2002,115,0,10201,Matt Gogel,82.2,873,1062
2002,115,0,8793,Tiger Woods,82.2,785,955
2002,117,0,12388,Michael Clark II,82.06,1084,1321
2002,118,0,1927,Dennis Paulson,82.04,996,1214
2002,119,0,20094,Jonathan Kaye,82.01,930,1134
2002,120,0,1175,Jim Carter,81.96,1122,1369
2002,121,0,1723,Andrew Magee,81.94,1003,1224
2002,122,0,6251,Chris DiMarco,81.9,1217,1486
2002,123,0,6012,Greg Kraft,81.83,955,1167
2002,124,0,8537,J.P. Hayes,81.76,865,1058
2002,125,0,24937,Jess Daley,81.68,865,1059
2002,126,0,23623,Bo Van Pelt,81.63,884,1083
2002,127,0,1329,Brad Faxon,81.48,972,1193
2002,128,0,21633,Steve Allan,81.46,1037,1273
2002,129,0,2110,Jerry Smith,81.42,986,1211
2002,129,0,23322,Brett Wetterich,81.42,986,1211
2002,131,0,20502,Michael Long,81.4,805,989
2002,132,0,21806,Paul Gow,81.38,1088,1337
2002,132,0,10423,Mike Weir,81.38,1049,1289
2002,134,0,8075,Jerry Kelly,81.35,1112,1367
2002,135,0,6004,Stephen Ames,81.33,989,1216
2002,136,0,20574,Mathew Goggin,81.29,721,887
2002,137,0,8535,Gary Nicklaus,81.26,746,918
2002,138,0,24357,K.J. Choi,81.22,1008,1241
2002,139,0,2010,Loren Roberts,81.2,1054,1298
2002,140,0,10649,Tom Scherrer,81.15,1076,1326
2002,141,0,2223,Bob Tway,81.13,1122,1383
2002,142,0,21805,Harrison Frazar,81.12,997,1229
2002,143,0,6595,Kevin Sutherland,81.07,1019,1257
2002,144,0,22046,Geoff Ogilvy,80.97,970,1198
2002,145,0,2257,Brian Watts,80.96,608,751
2002,146,0,19824,Craig Barlow,80.94,654,808
2002,146,0,1577,Lee Janzen,80.94,1083,1338
2002,148,0,23903,Stephen Gangluff,80.92,844,1043
2002,149,0,19958,Miguel Angel Jiménez,80.89,656,811
2002,150,0,1226,Fred Couples,80.88,677,837
2002,151,0,6575,Dudley Hart,80.85,950,1175
2002,152,0,1928,Corey Pavin,80.81,855,1058
2002,153,0,1968,Nick Price,80.74,746,924
2002,154,0,20127,Chris Riley,80.7,1129,1399
2002,155,0,2245,Grant Waite,80.66,1076,1334
2002,156,0,20634,Peter Lonard,80.65,1050,1302
2002,157,0,21259,Jason Hill,80.61,661,820
2002,158,0,1761,Len Mattiace,80.58,1195,1483
2002,159,0,10585,Scott McCarron,80.48,1105,1373
2002,160,0,2246,Duffy Waldorf,80.26,972,1211
2002,161,0,21209,Sergio Garcia,80.24,812,1012
2002,162,0,7867,Woody Austin,80.16,1103,1376
2002,163,0,23125,Brad Elder,80.1,821,1025
2002,163,0,8993,Franklin Langham,80.1,769,960
2002,165,0,6613,Tommy Tolles,80.09,712,889
2002,166,0,20593,Greg Chalmers,80.03,1014,1267
2002,167,0,23800,Bryce Molder,80.02,701,876
2002,168,0,19972,José Coceres,79.83,570,714
2002,169,0,1042,Paul Azinger,79.8,703,881
2002,170,0,1810,Phil Mickelson,79.74,1047,1313
2002,171,0,12782,Tim Herron,79.7,1099,1379
2002,172,0,1706,Davis Love III,79.52,971,1221
2002,173,0,2099,Scott Simpson,79.44,676,851
2002,174,0,1527,Scott Hoch,79.39,778,980
2002,175,0,1161,Mark Calcavecchia,79.19,875,1105
2002,176,0,2322,Richard Zokol,79.13,561,709
2002,177,0,1024,Billy Andrade,78.86,1056,1339
2002,178,0,6332,Neal Lancaster,78.82,1109,1407
2002,179,0,20157,Retief Goosen,78.68,598,760
2002,180,0,7749,Brett Quigley,78.5,1004,1279
2002,181,0,12680,Shigeki Maruyama,78.49,956,1218
2002,182,0,20663,Brenden Pappas,78.4,675,861
2002,183,0,1313,Steve Elkington,78.35,865,1104
2002,184,0,20098,Stuart Appleby,78.31,1029,1314
2002,185,0,1599,Steve Jones,78.22,740,946
2002,186,0,20229,Stewart Cink,77.91,956,1227
2002,187,0,10107,Deane Pappas,77.78,952,1224
2002,188,0,19817,Michael Muehr,77.63,767,988
2002,189,0,1887,Mark O'Meara,77.52,714,921
2002,190,0,6197,Michael Allen,77.42,799,1032
2002,191,0,1514,Eduardo Herrera,77.2,633,820
2002,192,0,21949,Joe Ogilvie,77.06,534,693
2002,193,0,12660,Jesper Parnevik,76.91,906,1178
2002,194,0,1666,Bernhard Langer,76.59,579,756
2002,195,0,1549,Mike Hulbert,76.02,561,738
2002,196,0,9011,David Duval,75.95,799,1052
2002,197,0,10912,Craig Perks,75.76,922,1217
2002,198,0,1249,John Daly,75.56,643,851
2002,199,0,6527,Steve Stricker,75.23,662,880
2002,200,0,6522,Ernie Els,74.19,644,868
2002,200,0,6373,José María Olazábal,74.19,664,895
2002,202,0,10117,Bob Heintz,73.71,698,947
2001,1,0,6621,Joe Durant,89.89,1005,1118
2001,2,0,8545,Glen Hnatiuk,89.16,1258,1411
2001,3,0,1219,John Cook,89.02,1095,1230
2001,4,0,2214,Kirk Triplett,88.82,1033,1163
2001,5,0,2170,Hal Sutton,88.58,1179,1331
2001,6,0,1139,Olin Browne,88.52,1187,1341
2001,7,0,23034,Brent Schwarzrock,88.05,774,879
2001,8,0,21961,Charles Howell III,88.03,1044,1186
2001,9,0,1475,Donnie Hammond,87.55,619,707
2001,10,0,2223,Bob Tway,87.42,1292,1478
2001,11,0,10962,Bradley Hughes,87.11,1142,1311
2001,11,0,1619,Skip Kendall,87.11,1311,1505
2001,13,0,1381,Fred Funk,87.1,1425,1636
2001,14,0,10457,Frank Nobilo,87.04,1081,1242
2001,15,0,1920,Craig Parry,86.96,767,882
2001,16,0,6573,Brandt Jobe,86.72,1136,1310
2001,17,0,6004,Stephen Ames,86.71,1018,1174
2001,18,0,1945,Kenny Perry,86.69,1075,1240
2001,19,0,1307,Joel Edwards,86.68,1197,1381
2001,20,0,1487,Jeff Hart,86.67,1027,1185
