YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 2 PUTTS,TOTAL ROUNDS
2009,0,21350,Ryuji Imada,9.75,829,85
2009,0,22913,John Rollins,9.73,895,92
2009,0,23541,Ben Crane,9.72,904,93
2009,0,6012,Greg Kraft,9.71,495,51
2009,0,23325,Vaughn Taylor,9.69,853,88
2009,0,24924,Bill Haas,9.68,881,91
2009,0,1948,Tim Petrovic,9.67,938,97
2009,0,20472,Alex Cejka,9.66,792,82
2009,0,6251,Chris DiMarco,9.66,937,97
2009,0,27933,John Merrick,9.66,879,91
2009,0,21878,Mark Wilson,9.66,956,99
2009,0,29718,Anthony Kim,9.65,714,74
2009,0,26881,Jarrod Lyle,9.65,627,65
2009,0,24846,Ricky Barnes,9.64,646,67
2009,0,24490,George McNeill,9.63,790,82
2009,0,21805,Harrison Frazar,9.62,895,93
2009,0,20766,Padraig Harrington,9.62,625,65
2009,0,23497,Tag Ridings,9.62,481,50
2009,0,22892,Jason Gore,9.61,711,74
2009,0,23108,Matt Kuchar,9.61,788,82
2009,0,24138,Ian Poulter,9.61,538,56
2009,0,24663,Y.E. Yang,9.61,798,83
2009,0,27060,John Mallinger,9.6,864,90
2009,0,26301,James Nitties,9.6,826,86
2009,0,24361,Pat Perez,9.6,691,72
2009,0,10423,Mike Weir,9.6,806,84
2009,0,23983,Luke Donald,9.59,729,76
2009,0,10425,Jay Williamson,9.59,662,69
2009,0,20070,Matt Bettencourt,9.58,939,98
2009,0,1329,Brad Faxon,9.58,565,59
2009,0,20850,Daniel Chopra,9.57,852,89
2009,0,25240,D.A. Points,9.57,947,99
2009,0,31323,Gary Woodland,9.57,507,53
2009,0,23718,Nathan Green,9.55,993,104
2009,0,25686,Jason Dufner,9.54,859,90
2009,0,26596,Ryan Moore,9.53,848,89
2009,0,22371,Aaron Baddeley,9.51,618,65
2009,0,23349,Charles Warren,9.49,598,63
2009,0,26497,Casey Wittenberg,9.49,674,71
2009,0,28620,Aron Price,9.48,844,89
2009,0,10733,Kent Jones,9.42,688,73
2009,0,23048,Eric Axley,9.39,667,71
2009,0,23614,Rich Beem,9.39,723,77
2009,0,8931,Glen Day,9.39,742,79
2009,0,29221,Webb Simpson,9.38,882,94
2009,0,27649,Brandt Snedeker,9.38,760,81
2009,0,22295,Darron Stiles,9.37,487,52
2009,0,12602,Dean Wilson,9.36,758,81
2009,0,21959,Ted Purdy,9.35,944,101
2009,0,26695,Michael Letzig,9.33,896,96
2009,0,21753,Brian Davis,9.32,960,103
2009,0,30711,Colt Knost,9.32,662,71
2009,0,7749,Brett Quigley,9.32,857,92
2009,0,24449,Parker McLachlin,9.31,661,71
2009,0,6539,Rick Price,9.31,503,54
2009,0,28087,Kris Blanks,9.3,558,60
2009,0,28118,Peter Tomasulo,9.3,567,61
2009,0,19846,Brian Gay,9.29,892,96
2009,0,10117,Bob Heintz,9.27,547,59
2009,0,25396,Kevin Na,9.27,844,91
2009,0,28475,Jeff Overton,9.25,851,92
2009,0,6621,Joe Durant,9.18,569,62
2009,0,26300,Matt Jones,9.18,514,56
2009,0,25632,Jimmy Walker,9.14,676,74
2009,0,12705,Cliff Kresge,9.1,710,78
2009,0,22961,David Mathis,9.1,746,82
2009,0,25919,Brian Vranesh,9.1,464,51
2009,0,1928,Corey Pavin,9.07,662,73
2009,0,1577,Lee Janzen,9.04,669,74
2009,0,20593,Greg Chalmers,9.0,765,85
2009,0,21949,Joe Ogilvie,9.0,765,85
2009,0,26679,Kevin Stadler,9.0,585,65
2009,0,23623,Bo Van Pelt,8.97,897,100
2009,0,20127,Chris Riley,8.95,689,77
2009,0,31416,Derek Fathauer,8.94,563,63
2009,0,8075,Jerry Kelly,8.93,804,90
2009,0,23800,Bryce Molder,8.87,612,69
2009,0,27683,Leif Olson,8.86,452,51
2009,0,22548,Patrick Sheehan,8.8,449,51
2009,0,8845,Scott Sterling,8.75,446,51
2009,0,26498,Matt Weibring,8.65,562,65
2009,0,1132,Mark Brooks,8.47,466,55
2009,0,28089,Jason Day,8.2,500,61
2008,0,23353,J.J. Henry,11.32,1223,108
2008,0,24781,Hunter Mahan,11.01,936,85
2008,0,20645,John Senden,10.99,1011,92
2008,0,6573,Brandt Jobe,10.96,570,52
2008,0,23349,Charles Warren,10.95,865,79
2008,0,10885,Robert Allenby,10.9,1166,107
2008,0,21961,Charles Howell III,10.88,1077,99
2008,0,24140,Sean O'Hair,10.83,877,81
2008,0,22378,Trevor Immelman,10.75,731,68
2008,0,22293,Heath Slocum,10.74,1117,104
2008,0,1139,Olin Browne,10.73,826,77
2008,0,1766,Billy Mayfair,10.71,1103,103
2008,0,20574,Mathew Goggin,10.69,973,91
2008,0,27120,Troy Matteson,10.69,1005,94
2008,0,26289,Boo Weekley,10.69,887,83
2008,0,10809,Jim Furyk,10.67,1003,94
2008,0,30925,Dustin Johnson,10.65,980,92
2008,0,24024,Zach Johnson,10.64,894,84
2008,0,20848,Ángel Cabrera,10.63,542,51
2008,0,25364,Paul Casey,10.63,553,52
2008,0,24490,George McNeill,10.63,1031,97
2008,0,27095,Nick Watney,10.63,1020,96
2008,0,7867,Woody Austin,10.62,1115,105
2008,0,25900,Lucas Glover,10.56,961,91
2008,0,6197,Michael Allen,10.55,960,91
2008,0,23614,Rich Beem,10.54,949,90
2008,0,6567,Vijay Singh,10.53,821,78
2008,0,1313,Steve Elkington,10.51,883,84
2008,0,1473,Todd Hamilton,10.51,967,92
2008,0,21209,Sergio Garcia,10.5,735,70
2008,0,1142,Bart Bryant,10.49,850,81
2008,0,24357,K.J. Choi,10.47,733,70
2008,0,25804,Bubba Watson,10.46,1015,97
2008,0,20229,Stewart Cink,10.44,846,81
2008,0,6595,Kevin Sutherland,10.44,1023,98
2008,0,2206,David Toms,10.44,710,68
2008,0,12510,Chad Campbell,10.43,980,94
2008,0,1320,Bob Estes,10.43,939,90
2008,0,24358,Robert Garrigus,10.43,939,90
2008,0,1797,Rocco Mediate,10.43,907,87
2008,0,6004,Stephen Ames,10.41,854,82
2008,0,23788,D.J. Trahan,10.41,979,94
2008,0,24912,Will MacKenzie,10.4,645,62
2008,0,7749,Brett Quigley,10.4,832,80
2008,0,1724,Jeff Maggert,10.37,892,86
2008,0,22892,Jason Gore,10.36,974,94
2008,0,1226,Fred Couples,10.35,621,60
2008,0,20572,Rod Pampling,10.35,828,80
2008,0,1945,Kenny Perry,10.32,1001,97
2008,0,24502,Adam Scott,10.29,504,49
2008,0,28089,Jason Day,10.28,833,81
2008,0,8537,J.P. Hayes,10.27,688,67
2008,0,24361,Pat Perez,10.27,945,92
2008,0,2239,Scott Verplank,10.26,831,81
2008,0,6251,Chris DiMarco,10.25,892,87
2008,0,21878,Mark Wilson,10.24,1096,107
2008,0,9011,David Duval,10.22,521,51
2008,0,23621,Rory Sabbatini,10.22,777,76
2008,0,22046,Geoff Ogilvy,10.2,653,64
2008,0,20160,Charlie Wi,10.2,989,97
2008,0,24663,Y.E. Yang,10.2,908,89
2008,0,6643,Paul Goydos,10.19,795,78
2008,0,1706,Davis Love III,10.19,795,78
2008,0,22348,Nick O'Hern,10.19,815,80
2008,0,20104,Ken Duke,10.18,1181,116
2008,0,10860,Justin Leonard,10.18,967,95
2008,0,12705,Cliff Kresge,10.17,854,84
2008,0,27649,Brandt Snedeker,10.17,854,84
2008,0,23778,Brad Adamonis,10.16,884,87
2008,0,12716,Charley Hoffman,10.16,955,94
2008,0,23623,Bo Van Pelt,10.16,1026,101
2008,0,1024,Billy Andrade,10.15,721,71
2008,0,20433,Mark Hensby,10.15,721,71
2008,0,10505,Shane Bertsch,10.14,973,96
2008,0,6522,Ernie Els,10.12,506,50
2008,0,6621,Joe Durant,10.11,930,92
2008,0,19803,Ryan Armour,10.1,879,87
2008,0,8075,Jerry Kelly,10.1,889,88
2008,0,23497,Tag Ridings,10.1,889,88
2008,0,27770,Camilo Villegas,10.1,788,78
2008,0,27963,Chris Stroud,10.09,817,81
2008,0,1388,Robert Gamez,10.08,796,79
2008,0,20105,Jeff Gove,10.08,504,50
2008,0,8845,Scott Sterling,10.08,897,89
2008,0,24924,Bill Haas,10.07,997,99
2008,0,28158,Steve Marino,10.07,1198,119
2008,0,1161,Mark Calcavecchia,10.05,663,66
2008,0,20157,Retief Goosen,10.05,583,58
2008,0,10425,Jay Williamson,10.05,965,96
2008,0,6527,Steve Stricker,10.04,723,72
2008,0,23325,Vaughn Taylor,10.04,1034,103
2008,0,11032,Frank Lickliter II,10.03,1073,107
2008,0,23541,Ben Crane,10.02,862,86
2008,0,7457,Steve Flesch,10.02,952,95
2008,0,10423,Mike Weir,10.02,872,87
2008,0,21959,Ted Purdy,10.01,681,68
2008,0,22913,John Rollins,10.01,941,94
2008,0,24138,Ian Poulter,10.0,490,49
2008,0,27141,J.B. Holmes,9.99,849,85
2008,0,10585,Scott McCarron,9.98,629,63
2008,0,25345,Carl Pettersson,9.98,1098,110
2008,0,20498,Briny Baird,9.96,1125,113
2008,0,21731,Freddie Jacobson,9.96,777,78
2008,0,1810,Phil Mickelson,9.96,777,78
2008,0,22371,Aaron Baddeley,9.95,726,73
2008,0,10875,Todd Demsey,9.95,796,80
2008,0,20634,Peter Lonard,9.95,915,92
2008,0,26476,Chez Reavie,9.95,1015,102
2008,0,29718,Anthony Kim,9.93,804,81
2008,0,23135,Tim Clark,9.92,883,89
2008,0,6090,Jim McGovern,9.92,744,75
2008,0,27561,Nick Flanagan,9.91,882,89
2008,0,27933,John Merrick,9.9,970,98
2008,0,24925,Jonathan Byrd,9.89,841,85
2008,0,21753,Brian Davis,9.89,1068,108
2008,0,1553,John Huston,9.88,553,56
2008,0,21350,Ryuji Imada,9.88,790,80
2008,0,1677,Tom Lehman,9.88,504,51
2008,0,24227,Justin Bolli,9.86,858,87
2008,0,23409,James Driscoll,9.86,838,85
2008,0,1941,Tom Pernice Jr.,9.86,1025,104
2008,0,22621,Ben Curtis,9.85,788,80
2008,0,12602,Dean Wilson,9.85,1074,109
2008,0,12826,Paul Claxton,9.84,620,63
2008,0,28475,Jeff Overton,9.83,1013,103
2008,0,26420,Richard Johnson,9.82,589,60
2008,0,1707,Steve Lowery,9.82,727,74
2008,0,26596,Ryan Moore,9.82,707,72
2008,0,25842,Jon Mills,9.8,931,95
2008,0,22582,Kyle Thompson,9.77,684,70
2008,0,20098,Stuart Appleby,9.75,819,84
2008,0,2002,John Riegger,9.74,711,73
2008,0,27214,Kevin Streelman,9.74,1110,114
2008,0,24449,Parker McLachlin,9.7,854,88
2008,0,1035,Tommy Armour III,9.69,746,77
2008,0,27060,John Mallinger,9.69,921,95
2008,0,25190,Jeff Quinney,9.69,843,87
2008,0,26695,Michael Letzig,9.68,852,88
2008,0,25396,Kevin Na,9.68,939,97
2008,0,8385,Omar Uresti,9.68,716,74
2008,0,26631,Cody Freeman,9.67,638,66
2008,0,20850,Daniel Chopra,9.65,801,83
2008,0,20472,Alex Cejka,9.64,723,75
2008,0,27936,Martin Laird,9.64,945,98
2008,0,25562,Andres Romero,9.64,646,67
2008,0,26951,Johnson Wagner,9.63,799,83
2008,0,12823,Carlos Franco,9.62,702,73
2008,0,20382,Stephen Leaney,9.6,509,53
2008,0,10733,Kent Jones,9.59,652,68
2008,0,23108,Matt Kuchar,9.59,844,88
2008,0,26679,Kevin Stadler,9.59,863,90
2008,0,19913,Ron Whittaker,9.56,516,54
2008,0,1577,Lee Janzen,9.54,849,89
2008,0,26300,Matt Jones,9.54,906,95
2008,0,20443,Jin Park,9.52,809,85
2008,0,25349,Tim Wilkinson,9.52,904,95
2008,0,23797,Brett Rumford,9.5,684,72
2008,0,26668,Marc Turnesa,9.48,825,87
2008,0,8931,Glen Day,9.47,606,64
2008,0,22548,Patrick Sheehan,9.47,1174,124
2008,0,23125,Brad Elder,9.46,634,67
2008,0,20378,Mathias Grönberg,9.45,822,87
2008,0,12782,Tim Herron,9.45,917,97
2008,0,21949,Joe Ogilvie,9.45,945,100
2008,0,21805,Harrison Frazar,9.44,689,73
2008,0,12309,Bob Sowards,9.44,576,61
2008,0,23048,Eric Axley,9.42,1064,113
2008,0,22806,Doug LaBelle II,9.38,610,65
2008,0,12652,Cameron Beckman,9.34,813,87
2008,0,20766,Padraig Harrington,9.34,467,50
2008,0,6575,Dudley Hart,9.34,691,74
2008,0,21461,Kenneth Ferrie,9.33,672,72
2008,0,23718,Nathan Green,9.32,885,95
2008,0,25594,Travis Perkins,9.32,494,53
2008,0,10649,Tom Scherrer,9.32,522,56
2008,0,23157,Richard Johnson,9.31,717,77
2008,0,28780,Nicholas Thompson,9.31,1052,113
2008,0,7547,Craig Kanada,9.26,602,65
2008,0,27613,David Lutterus,9.2,543,59
2008,0,25632,Jimmy Walker,9.12,666,73
2008,0,23320,Ryan Palmer,9.1,628,69
2008,0,20663,Brenden Pappas,9.09,600,66
2008,0,21633,Steve Allan,9.05,525,58
2008,0,25720,Chad Collins,9.04,651,72
2008,0,30750,Tommy Gainey,9.02,541,60
2008,0,12680,Shigeki Maruyama,9.0,450,50
2008,0,19846,Brian Gay,8.98,916,102
2008,0,12660,Jesper Parnevik,8.98,790,88
2008,0,1948,Tim Petrovic,8.98,871,97
2008,0,23540,Jason Allred,8.95,564,63
2008,0,2223,Bob Tway,8.87,621,70
2008,0,6034,Marco Dawson,8.83,565,64
2008,0,20623,Gavin Coles,8.81,476,54
2008,0,1928,Corey Pavin,8.74,603,69
2008,0,26500,Alejandro Cañizares,8.54,444,52
2008,0,6012,Greg Kraft,8.44,532,63
2008,0,20127,Chris Riley,8.29,423,51
2007,0,6621,Joe Durant,11.13,968,87
2007,0,23353,J.J. Henry,11.04,938,85
2007,0,20105,Jeff Gove,11.02,1135,103
2007,0,1677,Tom Lehman,11.0,682,62
2007,0,2101,Joey Sindelar,10.95,821,75
2007,0,22378,Trevor Immelman,10.93,743,68
2007,0,26951,Johnson Wagner,10.92,1059,97
2007,0,1706,Davis Love III,10.91,709,65
2007,0,20382,Stephen Leaney,10.9,894,82
2007,0,20645,John Senden,10.89,1056,97
2007,0,24358,Robert Garrigus,10.77,1023,95
2007,0,12510,Chad Campbell,10.73,966,90
2007,0,1766,Billy Mayfair,10.72,1051,98
2007,0,7749,Brett Quigley,10.72,836,78
2007,0,2246,Duffy Waldorf,10.71,739,69
2007,0,21646,David Branshaw,10.7,888,83
2007,0,21961,Charles Howell III,10.67,918,86
2007,0,23322,Brett Wetterich,10.66,927,87
2007,0,26679,Kevin Stadler,10.65,1012,95
2007,0,10809,Jim Furyk,10.63,872,82
2007,0,26420,Richard Johnson,10.59,985,93
2007,0,10885,Robert Allenby,10.55,939,89
2007,0,24781,Hunter Mahan,10.55,960,91
2007,0,28486,Michael Putnam,10.55,1013,96
2007,0,22348,Nick O'Hern,10.54,717,68
2007,0,20691,Greg Owen,10.54,854,81
2007,0,1945,Kenny Perry,10.54,875,83
2007,0,6515,Shaun Micheel,10.53,927,88
2007,0,6595,Kevin Sutherland,10.52,894,85
2007,0,6004,Stephen Ames,10.51,799,76
2007,0,20574,Mathew Goggin,10.51,1019,97
2007,0,22621,Ben Curtis,10.49,839,80
2007,0,20572,Rod Pampling,10.49,944,90
2007,0,21528,Henrik Stenson,10.48,482,46
2007,0,23788,D.J. Trahan,10.48,1038,99
2007,0,10425,Jay Williamson,10.48,524,50
2007,0,1724,Jeff Maggert,10.47,827,79
2007,0,27702,Matt Hendrix,10.46,659,63
2007,0,8793,Tiger Woods,10.45,627,60
2007,0,24507,Jason Bohn,10.44,595,57
2007,0,23349,Charles Warren,10.44,1054,101
2007,0,1035,Tommy Armour III,10.43,845,81
2007,0,19824,Craig Barlow,10.42,542,52
2007,0,23623,Bo Van Pelt,10.41,1083,104
2007,0,1157,Tom Byrum,10.4,520,50
2007,0,20229,Stewart Cink,10.4,915,88
2007,0,10733,Kent Jones,10.4,1009,97
2007,0,22293,Heath Slocum,10.4,1050,101
2007,0,1388,Robert Gamez,10.39,914,88
2007,0,1024,Billy Andrade,10.36,912,88
2007,0,20859,Anders Hansen,10.36,570,55
2007,0,21959,Ted Purdy,10.36,1057,102
2007,0,21753,Brian Davis,10.32,1042,101
2007,0,12705,Cliff Kresge,10.31,1103,107
2007,0,27095,Nick Watney,10.31,897,87
2007,0,1473,Todd Hamilton,10.3,783,76
2007,0,1577,Lee Janzen,10.29,679,66
2007,0,2214,Kirk Triplett,10.29,792,77
2007,0,1142,Bart Bryant,10.27,883,86
2007,0,25686,Jason Dufner,10.27,1027,100
2007,0,21209,Sergio Garcia,10.27,678,66
2007,0,1707,Steve Lowery,10.27,760,74
2007,0,25190,Jeff Quinney,10.27,976,95
2007,0,6251,Chris DiMarco,10.26,790,77
2007,0,24502,Adam Scott,10.26,698,68
2007,0,27770,Camilo Villegas,10.26,841,82
2007,0,27120,Troy Matteson,10.25,892,87
2007,0,24024,Zach Johnson,10.23,767,75
2007,0,29718,Anthony Kim,10.23,951,93
2007,0,27933,John Merrick,10.23,941,92
2007,0,12602,Dean Wilson,10.23,941,92
2007,0,12652,Cameron Beckman,10.22,981,96
2007,0,11123,Chris Couch,10.22,777,76
2007,0,1810,Phil Mickelson,10.21,725,71
2007,0,23320,Ryan Palmer,10.21,929,91
2007,0,20104,Ken Duke,10.2,1142,112
2007,0,11032,Frank Lickliter II,10.2,969,95
2007,0,24912,Will MacKenzie,10.2,1020,100
2007,0,25900,Lucas Glover,10.19,988,97
2007,0,20157,Retief Goosen,10.19,489,48
2007,0,25345,Carl Pettersson,10.17,1119,110
2007,0,26882,Michael Sim,10.17,529,52
2007,0,6567,Vijay Singh,10.17,1017,100
2007,0,19803,Ryan Armour,10.16,1087,107
2007,0,23048,Eric Axley,10.16,1087,107
2007,0,12716,Charley Hoffman,10.15,985,97
2007,0,10860,Justin Leonard,10.15,964,95
2007,0,1797,Rocco Mediate,10.15,731,72
2007,0,27963,Chris Stroud,10.15,670,66
2007,0,2239,Scott Verplank,10.15,822,81
2007,0,1249,John Daly,10.14,598,59
2007,0,20433,Mark Hensby,10.14,821,81
2007,0,2036,Jim Rutledge,10.14,598,59
2007,0,20498,Briny Baird,10.13,1165,115
2007,0,1132,Mark Brooks,10.13,537,53
2007,0,24357,K.J. Choi,10.13,861,85
2007,0,7457,Steve Flesch,10.13,1013,100
2007,0,22806,Doug LaBelle II,10.13,1054,104
2007,0,29476,Kyle Reifers,10.13,719,71
2007,0,28475,Jeff Overton,10.12,607,60
2007,0,26289,Boo Weekley,10.12,1022,101
2007,0,20160,Charlie Wi,10.12,911,90
2007,0,20472,Alex Cejka,10.1,808,80
2007,0,24924,Bill Haas,10.1,939,93
2007,0,20628,Arron Oberholser,10.1,687,68
2007,0,25804,Bubba Watson,10.1,808,80
2007,0,20378,Mathias Grönberg,10.09,959,95
2007,0,6527,Steve Stricker,10.09,807,80
2007,0,22892,Jason Gore,10.07,866,86
2007,0,6522,Ernie Els,10.05,583,58
2007,0,21805,Harrison Frazar,10.05,884,88
2007,0,2206,David Toms,10.05,774,77
2007,0,2223,Bob Tway,10.05,1035,103
2007,0,23983,Luke Donald,10.04,673,67
2007,0,8537,J.P. Hayes,10.04,894,89
2007,0,21731,Freddie Jacobson,10.04,703,70
2007,0,23614,Rich Beem,10.03,893,89
2007,0,20850,Daniel Chopra,10.02,1062,106
2007,0,24290,D.J. Brigman,10.01,671,67
2007,0,24140,Sean O'Hair,10.01,981,98
2007,0,1928,Corey Pavin,10.01,811,81
2007,0,10423,Mike Weir,10.0,810,81
2007,0,8123,Jeff Brehaut,9.98,589,59
2007,0,22913,John Rollins,9.98,1008,101
2007,0,20098,Stuart Appleby,9.97,728,73
2007,0,6197,Michael Allen,9.96,737,74
2007,0,23638,Brendon de Jonge,9.96,757,76
2007,0,12782,Tim Herron,9.95,975,98
2007,0,8931,Glen Day,9.94,845,85
2007,0,12195,Tom Johnson,9.93,735,74
2007,0,20634,Peter Lonard,9.93,844,85
2007,0,21470,Daisuke Maruyama,9.93,854,86
2007,0,26596,Ryan Moore,9.93,914,92
2007,0,2104,Jeff Sluman,9.93,596,60
2007,0,21878,Mark Wilson,9.93,864,87
2007,0,1320,Bob Estes,9.92,873,88
2007,0,24980,Scott Gutschewski,9.9,663,67
2007,0,27141,J.B. Holmes,9.89,702,71
2007,0,7547,Craig Kanada,9.88,1077,109
2007,0,24361,Pat Perez,9.88,830,84
2007,0,21806,Paul Gow,9.87,691,70
2007,0,8881,Tripp Isenhour,9.87,849,86
2007,0,23800,Bryce Molder,9.86,552,56
2007,0,22295,Darron Stiles,9.85,640,65
2007,0,1941,Tom Pernice Jr.,9.83,1022,104
2007,0,24138,Ian Poulter,9.82,589,60
2007,0,7867,Woody Austin,9.81,932,95
2007,0,23108,Matt Kuchar,9.81,834,85
2007,0,27060,John Mallinger,9.81,942,96
2007,0,22405,Justin Rose,9.8,578,59
2007,0,22212,Craig Lile,9.79,754,77
2007,0,27649,Brandt Snedeker,9.79,1028,105
2007,0,7363,Craig Bowden,9.78,763,78
2007,0,24490,George McNeill,9.78,929,95
2007,0,22046,Geoff Ogilvy,9.76,761,78
2007,0,25273,Andrew Buckle,9.75,751,77
2007,0,28158,Steve Marino,9.75,1034,106
2007,0,1313,Steve Elkington,9.74,847,87
2007,0,23497,Tag Ridings,9.73,506,52
2007,0,24457,Jaco Van Zyl,9.73,496,51
2007,0,6373,José María Olazábal,9.72,486,50
2007,0,8075,Jerry Kelly,9.7,980,101
2007,0,6034,Marco Dawson,9.68,707,73
2007,0,24925,Jonathan Byrd,9.67,706,73
2007,0,22371,Aaron Baddeley,9.66,773,80
2007,0,6643,Paul Goydos,9.66,570,59
2007,0,23613,Rich Barcelo,9.65,772,80
2007,0,1381,Fred Funk,9.65,627,65
2007,0,23325,Vaughn Taylor,9.65,878,91
2007,0,12714,Chris Tidland,9.63,568,59
2007,0,12680,Shigeki Maruyama,9.62,808,84
2007,0,8375,Paul Stankowski,9.62,500,52
2007,0,20623,Gavin Coles,9.61,836,87
2007,0,21633,Steve Allan,9.6,605,63
2007,0,26881,Jarrod Lyle,9.6,739,77
2007,0,1948,Tim Petrovic,9.6,1018,106
2007,0,23933,Michael Boyd,9.59,585,61
2007,0,25892,Steve Wheatcroft,9.59,700,73
2007,0,23621,Rory Sabbatini,9.57,756,79
2007,0,12660,Jesper Parnevik,9.51,837,88
2007,0,21949,Joe Ogilvie,9.46,965,102
2007,0,21660,Jason Schultz,9.46,596,63
2007,0,10213,Dicky Pride,9.42,669,71
2007,0,26360,Bubba Dickerson,9.41,480,51
2007,0,19846,Brian Gay,9.41,1007,107
2007,0,10117,Bob Heintz,9.39,798,85
2007,0,23135,Tim Clark,9.36,599,64
2007,0,23718,Nathan Green,9.35,963,103
2007,0,20766,Padraig Harrington,9.35,580,62
2007,0,1161,Mark Calcavecchia,9.31,866,93
2007,0,25396,Kevin Na,9.29,780,84
2007,0,24449,Parker McLachlin,9.28,770,83
2007,0,21350,Ryuji Imada,9.21,958,104
2007,0,7223,Brian Bateman,9.04,497,55
2007,0,19972,José Coceres,8.92,446,50
2007,0,20127,Chris Riley,8.63,509,59
2006,0,1142,Bart Bryant,11.09,954,86
2006,0,1945,Kenny Perry,11.01,793,72
2006,0,20105,Jeff Gove,11.0,957,87
2006,0,1677,Tom Lehman,10.95,657,60
2006,0,22293,Heath Slocum,10.9,1014,93
2006,0,23353,J.J. Henry,10.89,1013,93
2006,0,20645,John Senden,10.86,1010,93
2006,0,6515,Shaun Micheel,10.85,1009,93
2006,0,2106,Chris Smith,10.84,726,67
2006,0,11123,Chris Couch,10.75,806,75
2006,0,24980,Scott Gutschewski,10.75,548,51
2006,0,24912,Will MacKenzie,10.75,946,88
2006,0,19913,Ron Whittaker,10.75,849,79
2006,0,6573,Brandt Jobe,10.72,943,88
2006,0,20094,Jonathan Kaye,10.72,986,92
2006,0,2101,Joey Sindelar,10.72,965,90
2006,0,25842,Jon Mills,10.71,707,66
2006,0,21961,Charles Howell III,10.69,994,93
2006,0,24357,K.J. Choi,10.68,983,92
2006,0,6621,Joe Durant,10.67,1078,101
2006,0,23307,Roger Tambellini,10.66,650,61
2006,0,6350,Bob May,10.65,660,62
2006,0,20498,Briny Baird,10.64,819,77
2006,0,20574,Mathew Goggin,10.64,745,70
2006,0,2246,Duffy Waldorf,10.64,979,92
2006,0,24024,Zach Johnson,10.63,935,88
2006,0,1132,Mark Brooks,10.62,945,89
2006,0,21209,Sergio Garcia,10.6,583,55
2006,0,6595,Kevin Sutherland,10.6,1018,96
2006,0,1724,Jeff Maggert,10.59,858,81
2006,0,23349,Charles Warren,10.59,953,90
2006,0,20628,Arron Oberholser,10.58,836,79
2006,0,21646,David Branshaw,10.57,1036,98
2006,0,1313,Steve Elkington,10.57,539,51
2006,0,20472,Alex Cejka,10.56,961,91
2006,0,22621,Ben Curtis,10.56,908,86
2006,0,19824,Craig Barlow,10.55,770,73
2006,0,8123,Jeff Brehaut,10.54,1012,96
2006,0,8375,Paul Stankowski,10.53,737,70
2006,0,22378,Trevor Immelman,10.51,904,86
2006,0,27120,Troy Matteson,10.51,1062,101
2006,0,21959,Ted Purdy,10.5,1060,101
2006,0,23616,Ryan Hietala,10.49,619,59
2006,0,21660,Jason Schultz,10.49,787,75
2006,0,25804,Bubba Watson,10.49,829,79
2006,0,1320,Bob Estes,10.47,890,85
2006,0,10565,Ian Leggatt,10.47,796,76
2006,0,12662,Thomas Levet,10.47,534,51
2006,0,1823,Larry Mize,10.47,534,51
2006,0,23673,Michael Connell,10.46,502,48
2006,0,20378,Mathias Grönberg,10.46,931,89
2006,0,1766,Billy Mayfair,10.46,983,94
2006,0,23322,Brett Wetterich,10.46,858,82
2006,0,23614,Rich Beem,10.45,867,83
2006,0,10809,Jim Furyk,10.44,919,88
2006,0,22913,John Rollins,10.44,950,91
2006,0,28780,Nicholas Thompson,10.44,971,93
2006,0,12755,Vance Veazey,10.44,616,59
2006,0,12510,Chad Campbell,10.43,907,87
2006,0,24781,Hunter Mahan,10.43,1022,98
2006,0,25632,Jimmy Walker,10.43,605,58
2006,0,25935,John Engler Jr.,10.42,698,67
2006,0,12823,Carlos Franco,10.42,896,86
2006,0,20691,Greg Owen,10.42,802,77
2006,0,20548,Hidemichi Tanaka,10.42,761,73
2006,0,6373,José María Olazábal,10.41,604,58
2006,0,8385,Omar Uresti,10.41,614,59
2006,0,26360,Bubba Dickerson,10.4,998,96
2006,0,1381,Fred Funk,10.4,1092,105
2006,0,12782,Tim Herron,10.4,842,81
2006,0,26420,Richard Johnson,10.4,978,94
2006,0,1619,Skip Kendall,10.4,749,72
2006,0,1707,Steve Lowery,10.4,1009,97
2006,0,8793,Tiger Woods,10.4,541,52
2006,0,1226,Fred Couples,10.38,519,50
2006,0,25900,Lucas Glover,10.38,1048,101
2006,0,20634,Peter Lonard,10.38,789,76
2006,0,7223,Brian Bateman,10.37,674,65
2006,0,8075,Jerry Kelly,10.36,1036,100
2006,0,24924,Bill Haas,10.35,994,96
2006,0,24140,Sean O'Hair,10.34,1013,98
2006,0,2223,Bob Tway,10.33,806,78
2006,0,21878,Mark Wilson,10.33,785,76
2006,0,24507,Jason Bohn,10.32,1073,104
2006,0,6251,Chris DiMarco,10.32,805,78
2006,0,20157,Retief Goosen,10.32,619,60
2006,0,6012,Greg Kraft,10.32,774,75
2006,0,21470,Daisuke Maruyama,10.32,815,79
2006,0,22405,Justin Rose,10.32,980,95
2006,0,10885,Robert Allenby,10.31,794,77
2006,0,24138,Ian Poulter,10.31,536,52
2006,0,6522,Ernie Els,10.3,659,64
2006,0,21350,Ryuji Imada,10.3,1051,102
2006,0,20382,Stephen Leaney,10.3,865,84
2006,0,10860,Justin Leonard,10.3,814,79
2006,0,2104,Jeff Sluman,10.3,1040,101
