YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
2003,0,1928,Corey Pavin,25.0,25,1
2003,0,24361,Pat Perez,25.0,25,1
2003,0,1024,Billy Andrade,26.0,26,1
2003,0,24925,Jonathan Byrd,26.0,26,1
2003,0,1157,Tom Byrum,26.0,26,1
2003,0,1723,Andrew Magee,26.5,53,2
2003,0,20498,Briny Baird,27.0,27,1
2003,0,21739,Aaron Barber,27.0,27,1
2003,0,1161,Mark Calcavecchia,27.0,27,1
2003,0,1226,Fred Couples,27.0,27,1
2003,0,1569,Peter Jacobsen,27.0,54,2
2003,0,1706,Davis Love III,27.0,27,1
2003,0,1724,Jeff Maggert,27.0,27,1
2003,0,20127,Chris Riley,27.0,54,2
2003,0,2170,Hal Sutton,27.0,27,1
2003,0,10423,Mike Weir,27.0,27,1
2003,0,12602,Dean Wilson,27.0,27,1
2003,0,21878,Mark Wilson,27.0,27,1
2003,0,1810,Phil Mickelson,27.5,55,2
2003,0,1941,Tom Pernice Jr.,27.5,55,2
2003,0,1132,Mark Brooks,28.0,28,1
2003,0,20593,Greg Chalmers,28.0,28,1
2003,0,8931,Glen Day,28.0,28,1
2003,0,10201,Matt Gogel,28.0,56,2
2003,0,12782,Tim Herron,28.0,56,2
2003,0,1553,John Huston,28.0,28,1
2003,0,26420,Richard Johnson,28.0,28,1
2003,0,1619,Skip Kendall,28.0,56,2
2003,0,10107,Deane Pappas,28.0,28,1
2003,0,6004,Stephen Ames,28.5,57,2
2003,0,12705,Cliff Kresge,28.5,57,2
2003,0,20098,Stuart Appleby,29.0,29,1
2003,0,7867,Woody Austin,29.0,29,1
2003,0,7223,Brian Bateman,29.0,29,1
2003,0,20472,Alex Cejka,29.0,29,1
2003,0,1249,John Daly,29.0,29,1
2003,0,1329,Brad Faxon,29.0,29,1
2003,0,1361,Dan Forsman,29.0,58,2
2003,0,21805,Harrison Frazar,29.0,29,1
2003,0,10809,Jim Furyk,29.0,29,1
2003,0,1388,Robert Gamez,29.0,58,2
2003,0,23338,David Gossett,29.0,29,1
2003,0,6643,Paul Goydos,29.0,29,1
2003,0,6575,Dudley Hart,29.0,29,1
2003,0,8075,Jerry Kelly,29.0,58,2
2003,0,10585,Scott McCarron,29.0,58,2
2003,0,22046,Geoff Ogilvy,29.0,29,1
2003,0,20572,Rod Pampling,29.0,29,1
2003,0,23621,Rory Sabbatini,29.0,29,1
2003,0,6078,Esteban Toledo,29.0,29,1
2003,0,2214,Kirk Triplett,29.0,58,2
2003,0,26489,Cameron Yancey,29.0,29,1
2003,0,8123,Jeff Brehaut,29.5,59,2
2003,0,23541,Ben Crane,29.5,59,2
2003,0,1707,Steve Lowery,29.5,59,2
2003,0,2104,Jeff Sluman,29.5,59,2
2003,0,8375,Paul Stankowski,29.5,59,2
2003,0,2239,Scott Verplank,29.5,59,2
2003,0,2246,Duffy Waldorf,29.5,59,2
2003,0,19824,Craig Barlow,30.0,30,1
2003,0,20099,Doug Barron,30.0,30,1
2003,0,12652,Cameron Beckman,30.0,30,1
2003,0,23614,Rich Beem,30.0,30,1
2003,0,6251,Chris DiMarco,30.0,60,2
2003,0,20121,Todd Fischer,30.0,60,2
2003,0,7457,Steve Flesch,30.0,30,1
2003,0,20094,Jonathan Kaye,30.0,30,1
2003,0,11032,Frank Lickliter II,30.0,60,2
2003,0,1945,Kenny Perry,30.0,30,1
2003,0,1948,Tim Petrovic,30.0,60,2
2003,0,22548,Patrick Sheehan,30.0,30,1
2003,0,6581,David Sutherland,30.0,30,1
2003,0,6595,Kevin Sutherland,30.0,30,1
2003,0,6809,Bob Burns,30.5,61,2
2003,0,12510,Chad Campbell,30.5,61,2
2003,0,20229,Stewart Cink,30.5,61,2
2003,0,10885,Robert Allenby,31.0,31,1
2003,0,7721,Pat Bates,31.0,31,1
2003,0,20029,Notah Begay III,31.0,31,1
2003,0,1381,Fred Funk,31.0,31,1
2003,0,8337,Mike Heinen,31.0,31,1
2003,0,8545,Glen Hnatiuk,31.0,31,1
2003,0,1685,J.L. Lewis,31.0,31,1
2003,0,8547,John Maginnes,31.0,31,1
2003,0,2206,David Toms,31.0,31,1
2003,0,6621,Joe Durant,31.5,63,2
2003,0,1677,Tom Lehman,31.5,63,2
2003,0,8339,Spike McRoy,31.5,63,2
2003,0,20645,John Senden,31.5,63,2
2003,0,19825,Darren Clarke,32.0,32,1
2003,0,21961,Charles Howell III,32.0,32,1
2003,0,20940,Kenichi Kuboya,32.0,32,1
2003,0,1766,Billy Mayfair,32.0,32,1
2003,0,12660,Jesper Parnevik,32.0,32,1
2003,0,1938,David Peoples,32.0,32,1
2003,0,10213,Dicky Pride,32.0,32,1
2003,0,2101,Joey Sindelar,32.0,32,1
2003,0,1139,Olin Browne,33.0,33,1
2003,0,1475,Donnie Hammond,33.0,66,2
2003,0,12755,Vance Veazey,33.0,33,1
2003,0,10733,Kent Jones,34.0,34,1
2003,0,6515,Shaun Micheel,34.0,34,1
2003,0,2002,John Riegger,35.0,35,1
2002,0,20572,Rod Pampling,23.0,23,1
2002,0,23125,Brad Elder,24.0,24,1
2002,0,22046,Geoff Ogilvy,24.0,24,1
2002,0,1941,Tom Pernice Jr.,24.0,24,1
2002,0,20043,Edward Fryatt,25.0,25,1
2002,0,1388,Robert Gamez,25.0,25,1
2002,0,20094,Jonathan Kaye,25.0,25,1
2002,0,1945,Kenny Perry,25.0,25,1
2002,0,2101,Joey Sindelar,25.0,25,1
2002,0,20029,Notah Begay III,26.0,26,1
2002,0,1226,Fred Couples,26.0,26,1
2002,0,8931,Glen Day,26.0,52,2
2002,0,1619,Skip Kendall,26.0,26,1
2002,0,1810,Phil Mickelson,26.0,26,1
2002,0,10107,Deane Pappas,26.0,26,1
2002,0,2104,Jeff Sluman,26.0,52,2
2002,0,8537,J.P. Hayes,26.5,53,2
2002,0,21961,Charles Howell III,26.5,53,2
2002,0,10860,Justin Leonard,26.5,53,2
2002,0,1024,Billy Andrade,27.0,27,1
2002,0,20498,Briny Baird,27.0,27,1
2002,0,12652,Cameron Beckman,27.0,27,1
2002,0,1139,Olin Browne,27.0,54,2
2002,0,6809,Bob Burns,27.0,27,1
2002,0,12510,Chad Campbell,27.0,27,1
2002,0,6251,Chris DiMarco,27.0,54,2
2002,0,19846,Brian Gay,27.0,27,1
2002,0,8545,Glen Hnatiuk,27.0,27,1
2002,0,8633,Per-Ulrik Johansson,27.0,27,1
2002,0,6315,Pete Jordan,27.0,27,1
2002,0,8075,Jerry Kelly,27.0,27,1
2002,0,11032,Frank Lickliter II,27.0,27,1
2002,0,1887,Mark O'Meara,27.0,27,1
2002,0,10649,Tom Scherrer,27.0,27,1
2002,0,12663,Phil Tataurangi,27.0,27,1
2002,0,1098,Jay Don Blake,27.5,55,2
2002,0,1707,Steve Lowery,27.5,55,2
2002,0,10585,Scott McCarron,27.5,55,2
2002,0,10885,Robert Allenby,28.0,28,1
2002,0,20098,Stuart Appleby,28.0,56,2
2002,0,23614,Rich Beem,28.0,28,1
2002,0,24925,Jonathan Byrd,28.0,56,2
2002,0,1185,Brandel Chamblee,28.0,28,1
2002,0,1219,John Cook,28.0,28,1
2002,0,1249,John Daly,28.0,28,1
2002,0,1307,Joel Edwards,28.0,28,1
2002,0,1381,Fred Funk,28.0,28,1
2002,0,23338,David Gossett,28.0,28,1
2002,0,10565,Ian Leggatt,28.0,28,1
2002,0,23621,Rory Sabbatini,28.0,28,1
2002,0,6527,Steve Stricker,28.0,28,1
2002,0,6078,Esteban Toledo,28.0,56,2
2002,0,2206,David Toms,28.0,28,1
2002,0,2239,Scott Verplank,28.0,56,2
2002,0,2245,Grant Waite,28.0,28,1
2002,0,1553,John Huston,28.5,57,2
2002,0,1938,David Peoples,28.5,57,2
2002,0,2214,Kirk Triplett,28.5,57,2
2002,0,21633,Steve Allan,29.0,29,1
2002,0,20229,Stewart Cink,29.0,29,1
2002,0,12388,Michael Clark II,29.0,29,1
2002,0,1361,Dan Forsman,29.0,29,1
2002,0,12823,Carlos Franco,29.0,58,2
2002,0,1378,David Frost,29.0,29,1
2002,0,10809,Jim Furyk,29.0,29,1
2002,0,20105,Jeff Gove,29.0,29,1
2002,0,1457,Jay Haas,29.0,29,1
2002,0,6575,Dudley Hart,29.0,29,1
2002,0,1766,Billy Mayfair,29.0,29,1
2002,0,1797,Rocco Mediate,29.0,29,1
2002,0,1926,Steve Pate,29.0,29,1
2002,0,20127,Chris Riley,29.0,29,1
2002,0,22293,Heath Slocum,29.0,58,2
2002,0,2106,Chris Smith,29.0,29,1
2002,0,2133,Craig Stadler,29.0,29,1
2002,0,9011,David Duval,29.5,59,2
2002,0,1685,J.L. Lewis,29.5,59,2
2002,0,1948,Tim Petrovic,29.5,59,2
2002,0,6004,Stephen Ames,30.0,30,1
2002,0,7003,David Berganio Jr.,30.0,60,2
2002,0,8123,Jeff Brehaut,30.0,30,1
2002,0,23541,Ben Crane,30.0,60,2
2002,0,21805,Harrison Frazar,30.0,30,1
2002,0,6573,Brandt Jobe,30.0,30,1
2002,0,1599,Steve Jones,30.0,60,2
2002,0,6012,Greg Kraft,30.0,30,1
2002,0,1723,Andrew Magee,30.0,30,1
2002,0,6515,Shaun Micheel,30.0,30,1
2002,0,12660,Jesper Parnevik,30.0,30,1
2002,0,2010,Loren Roberts,30.0,30,1
2002,0,10423,Mike Weir,30.0,60,2
2002,0,23322,Brett Wetterich,30.0,30,1
2002,0,1142,Bart Bryant,31.0,31,1
2002,0,6621,Joe Durant,31.0,31,1
2002,0,10201,Matt Gogel,31.0,31,1
2002,0,23353,J.J. Henry,31.0,62,2
2002,0,19958,Miguel Angel Jiménez,31.0,31,1
2002,0,6350,Bob May,31.0,31,1
2002,0,1920,Craig Parry,31.0,31,1
2002,0,20645,John Senden,31.0,31,1
2002,0,12645,Brent Geiberger,32.0,32,1
2002,0,1569,Peter Jacobsen,32.0,32,1
2002,0,1577,Lee Janzen,32.0,32,1
2002,0,6332,Neal Lancaster,32.0,32,1
2002,0,22913,John Rollins,32.0,64,2
2002,0,23177,Kenneth Staton,32.0,32,1
2002,0,20548,Hidemichi Tanaka,32.0,32,1
2002,0,8375,Paul Stankowski,33.0,33,1
2002,0,6595,Kevin Sutherland,33.0,33,1
2002,0,2223,Bob Tway,33.0,33,1
2002,0,2246,Duffy Waldorf,33.0,33,1
2001,0,1943,Chris Perry,23.0,23,1
2001,0,1706,Davis Love III,24.0,24,1
2001,0,2206,David Toms,24.0,24,1
2001,0,23621,Rory Sabbatini,24.5,49,2
2001,0,23125,Brad Elder,25.0,25,1
2001,0,10809,Jim Furyk,25.0,25,1
2001,0,6515,Shaun Micheel,25.0,25,1
2001,0,2218,Ted Tryba,25.0,50,2
2001,0,1320,Bob Estes,25.5,51,2
2001,0,1374,Robin Freeman,26.0,52,2
2001,0,6514,Kevin Johnson,26.0,26,1
2001,0,6012,Greg Kraft,26.0,26,1
2001,0,21949,Joe Ogilvie,26.0,52,2
2001,0,2101,Joey Sindelar,26.0,26,1
2001,0,2279,Mark Wiebe,26.0,26,1
2001,0,1619,Skip Kendall,26.5,53,2
2001,0,12753,David Morland IV,26.5,53,2
2001,0,21633,Steve Allan,27.0,27,1
2001,0,20098,Stuart Appleby,27.0,54,2
2001,0,12652,Cameron Beckman,27.0,54,2
2001,0,1161,Mark Calcavecchia,27.0,27,1
2001,0,6621,Joe Durant,27.0,27,1
2001,0,9011,David Duval,27.0,27,1
2001,0,1381,Fred Funk,27.0,54,2
2001,0,1388,Robert Gamez,27.0,27,1
2001,0,10201,Matt Gogel,27.0,27,1
2001,0,21961,Charles Howell III,27.0,27,1
2001,0,6573,Brandt Jobe,27.0,27,1
2001,0,7547,Craig Kanada,27.0,27,1
2001,0,6332,Neal Lancaster,27.0,27,1
2001,0,1685,J.L. Lewis,27.0,27,1
2001,0,1945,Kenny Perry,27.0,27,1
2001,0,2010,Loren Roberts,27.0,27,1
2001,0,6527,Steve Stricker,27.0,27,1
2001,0,2245,Grant Waite,27.0,27,1
2001,0,10885,Robert Allenby,27.5,55,2
2001,0,1766,Billy Mayfair,27.5,55,2
2001,0,2223,Bob Tway,27.5,55,2
2001,0,23614,Rich Beem,28.0,28,1
2001,0,1098,Jay Don Blake,28.0,56,2
2001,0,1132,Mark Brooks,28.0,28,1
2001,0,1203,Russ Cochran,28.0,56,2
2001,0,1219,John Cook,28.0,56,2
2001,0,1226,Fred Couples,28.0,56,2
2001,0,8931,Glen Day,28.0,56,2
2001,0,6251,Chris DiMarco,28.0,28,1
2001,0,1307,Joel Edwards,28.0,28,1
2001,0,21805,Harrison Frazar,28.0,28,1
2001,0,1378,David Frost,28.0,28,1
2001,0,19846,Brian Gay,28.0,28,1
2001,0,12645,Brent Geiberger,28.0,28,1
2001,0,20574,Mathew Goggin,28.0,28,1
2001,0,1457,Jay Haas,28.0,28,1
2001,0,10565,Ian Leggatt,28.0,28,1
2001,0,10860,Justin Leonard,28.0,56,2
2001,0,11032,Frank Lickliter II,28.0,28,1
2001,0,1724,Jeff Maggert,28.0,56,2
2001,0,12680,Shigeki Maruyama,28.0,28,1
2001,0,1771,Blaine McCallister,28.0,28,1
2001,0,6373,José María Olazábal,28.0,28,1
2001,0,20127,Chris Riley,28.0,28,1
2001,0,6595,Kevin Sutherland,28.0,56,2
2001,0,2214,Kirk Triplett,28.0,56,2
2001,0,20436,Garrett Willis,28.0,28,1
2001,0,22892,Jason Gore,28.5,57,2
2001,0,10585,Scott McCarron,28.5,57,2
2001,0,2239,Scott Verplank,28.5,57,2
2001,0,8057,Brian Wilson,28.5,57,2
2001,0,7867,Woody Austin,29.0,29,1
2001,0,20593,Greg Chalmers,29.0,58,2
2001,0,1329,Brad Faxon,29.0,29,1
2001,0,6643,Paul Goydos,29.0,29,1
2001,0,6617,Brian Henninger,29.0,29,1
2001,0,1677,Tom Lehman,29.0,29,1
2001,0,2104,Jeff Sluman,29.0,29,1
2001,0,8375,Paul Stankowski,29.0,58,2
2001,0,2170,Hal Sutton,29.0,29,1
2001,0,20566,Kaname Yokoo,29.0,29,1
2001,0,19881,Robert Damron,29.5,59,2
2001,0,1577,Lee Janzen,29.5,59,2
2001,0,1139,Olin Browne,30.0,60,2
2001,0,20229,Stewart Cink,30.0,30,1
2001,0,7457,Steve Flesch,30.0,30,1
2001,0,1475,Donnie Hammond,30.0,30,1
2001,0,1487,Jeff Hart,30.0,30,1
2001,0,20094,Jonathan Kaye,30.0,60,2
2001,0,8075,Jerry Kelly,30.0,30,1
2001,0,8339,Spike McRoy,30.0,30,1
2001,0,19817,Michael Muehr,30.0,30,1
2001,0,1920,Craig Parry,30.0,30,1
2001,0,20095,Carl Paulson,30.0,30,1
2001,0,2099,Scott Simpson,30.0,30,1
2001,0,22122,Andrew McLardy,30.5,61,2
2001,0,1042,Paul Azinger,31.0,31,1
2001,0,6809,Bob Burns,31.0,31,1
2001,0,1175,Jim Carter,31.0,31,1
2001,0,19972,José Coceres,31.0,31,1
2001,0,1249,John Daly,31.0,31,1
2001,0,23353,J.J. Henry,31.0,31,1
2001,0,6315,Pete Jordan,31.0,31,1
2001,0,1938,David Peoples,31.0,31,1
2001,0,1941,Tom Pernice Jr.,31.0,62,2
2001,0,6004,Stephen Ames,31.5,63,2
2001,0,8881,Tripp Isenhour,32.0,32,1
2001,0,1723,Andrew Magee,32.0,32,1
2001,0,12660,Jesper Parnevik,32.0,32,1
2001,0,6350,Bob May,33.0,33,1
2001,0,2106,Chris Smith,33.0,33,1
2001,0,1014,Fulton Allem,34.0,34,1
2001,0,1024,Billy Andrade,34.0,34,1
2001,0,1157,Tom Byrum,34.0,34,1
2000,0,12782,Tim Herron,25.0,25,1
2000,0,8075,Jerry Kelly,25.0,25,1
2000,0,6062,Charles Raulerson,25.0,25,1
2000,0,20094,Jonathan Kaye,25.5,51,2
2000,0,7763,Doug Dunakey,26.0,26,1
2000,0,23125,Brad Elder,26.0,26,1
2000,0,1329,Brad Faxon,26.0,26,1
2000,0,1723,Andrew Magee,26.0,26,1
2000,0,1941,Tom Pernice Jr.,26.0,26,1
2000,0,8375,Paul Stankowski,26.0,52,2
2000,0,6527,Steve Stricker,26.0,26,1
2000,0,1927,Dennis Paulson,26.5,53,2
2000,0,1191,Barry Cheesman,27.0,27,1
2000,0,20229,Stewart Cink,27.0,27,1
2000,0,6617,Brian Henninger,27.0,27,1
2000,0,8545,Glen Hnatiuk,27.0,27,1
2000,0,10962,Bradley Hughes,27.0,27,1
2000,0,6012,Greg Kraft,27.0,27,1
2000,0,1766,Billy Mayfair,27.0,27,1
2000,0,6140,Sean Murphy,27.0,27,1
2000,0,2170,Hal Sutton,27.0,27,1
2000,0,6078,Esteban Toledo,27.0,27,1
2000,0,10885,Robert Allenby,27.5,55,2
2000,0,1381,Fred Funk,27.5,55,2
2000,0,12645,Brent Geiberger,27.5,55,2
2000,0,8537,J.P. Hayes,27.5,55,2
2000,0,10860,Justin Leonard,27.5,55,2
2000,0,1685,J.L. Lewis,27.5,55,2
2000,0,1024,Billy Andrade,28.0,28,1
2000,0,1282,Trevor Dodds,28.0,28,1
2000,0,1313,Steve Elkington,28.0,28,1
2000,0,1361,Dan Forsman,28.0,28,1
2000,0,1418,Bill Glasson,28.0,28,1
2000,0,10117,Bob Heintz,28.0,28,1
2000,0,1619,Skip Kendall,28.0,56,2
2000,0,6332,Neal Lancaster,28.0,28,1
2000,0,1810,Phil Mickelson,28.0,56,2
2000,0,12660,Jesper Parnevik,28.0,28,1
2000,0,1920,Craig Parry,28.0,28,1
2000,0,2131,Mike Springer,28.0,28,1
2000,0,1185,Brandel Chamblee,28.5,57,2
2000,0,20574,Mathew Goggin,28.5,57,2
2000,0,8547,John Maginnes,28.5,57,2
2000,0,20593,Greg Chalmers,29.0,58,2
2000,0,1261,Jay Delsing,29.0,29,1
2000,0,6621,Joe Durant,29.0,29,1
2000,0,9011,David Duval,29.0,29,1
2000,0,6575,Dudley Hart,29.0,29,1
2000,0,1553,John Huston,29.0,29,1
2000,0,1577,Lee Janzen,29.0,29,1
2000,0,10585,Scott McCarron,29.0,58,2
2000,0,2206,David Toms,29.0,29,1
2000,0,2239,Scott Verplank,29.0,29,1
2000,0,2279,Mark Wiebe,29.0,29,1
2000,0,23614,Rich Beem,29.5,59,2
2000,0,1139,Olin Browne,29.5,59,2
2000,0,1569,Peter Jacobsen,29.5,59,2
2000,0,2104,Jeff Sluman,29.5,59,2
2000,0,2214,Kirk Triplett,29.5,59,2
2000,0,12388,Michael Clark II,30.0,30,1
2000,0,1219,John Cook,30.0,30,1
2000,0,1226,Fred Couples,30.0,60,2
2000,0,8931,Glen Day,30.0,30,1
2000,0,6251,Chris DiMarco,30.0,30,1
2000,0,1323,Brad Fabel,30.0,30,1
2000,0,10809,Jim Furyk,30.0,30,1
2000,0,10201,Matt Gogel,30.0,60,2
2000,0,6044,Scott Gump,30.0,30,1
2000,0,1771,Blaine McCallister,30.0,30,1
2000,0,6515,Shaun Micheel,30.0,30,1
2000,0,1943,Chris Perry,30.0,30,1
2000,0,23621,Rory Sabbatini,30.0,60,2
2000,0,2223,Bob Tway,30.0,60,2
2000,0,10423,Mike Weir,30.0,30,1
2000,0,10425,Jay Williamson,30.0,30,1
2000,0,7457,Steve Flesch,30.5,61,2
2000,0,20043,Edward Fryatt,30.5,61,2
2000,0,1938,David Peoples,30.5,61,2
2000,0,6595,Kevin Sutherland,30.5,61,2
2000,0,19824,Craig Barlow,31.0,31,1
2000,0,1161,Mark Calcavecchia,31.0,31,1
2000,0,19881,Robert Damron,31.0,31,1
2000,0,1374,Robin Freeman,31.0,31,1
2000,0,1510,Nolan Henke,31.0,31,1
2000,0,11032,Frank Lickliter II,31.0,31,1
2000,0,1707,Steve Lowery,31.0,31,1
2000,0,6350,Bob May,31.0,31,1
2000,0,1945,Kenny Perry,31.0,31,1
2000,0,2110,Jerry Smith,31.0,31,1
2000,0,2246,Duffy Waldorf,31.0,31,1
2000,0,1706,Davis Love III,31.5,63,2
2000,0,1797,Rocco Mediate,31.5,63,2
2000,0,7867,Woody Austin,32.0,32,1
2000,0,1098,Jay Don Blake,32.0,32,1
2000,0,1132,Mark Brooks,32.0,32,1
2000,0,20445,Casey Martin,32.0,32,1
2000,0,1014,Fulton Allem,33.0,33,1
2000,0,1035,Tommy Armour III,33.0,33,1
2000,0,1157,Tom Byrum,33.0,33,1
2000,0,1388,Robert Gamez,33.0,66,2
2000,0,1408,Kelly Gibson,33.0,33,1
2000,0,6643,Paul Goydos,33.0,33,1
2000,0,1724,Jeff Maggert,33.0,33,1
2000,0,6809,Bob Burns,35.0,35,1
1999,0,9011,David Duval,23.0,23,1
1999,0,8547,John Maginnes,24.0,24,1
1999,0,6643,Paul Goydos,25.0,25,1
1999,0,20098,Stuart Appleby,26.0,26,1
1999,0,1139,Olin Browne,26.0,26,1
1999,0,1191,Barry Cheesman,26.0,26,1
1999,0,1457,Jay Haas,26.0,26,1
1999,0,1510,Nolan Henke,26.0,26,1
1999,0,10585,Scott McCarron,26.0,26,1
1999,0,1810,Phil Mickelson,26.0,26,1
1999,0,1941,Tom Pernice Jr.,26.0,26,1
1999,0,1996,Mike Reid,26.0,26,1
1999,0,2218,Ted Tryba,26.0,26,1
1999,0,20229,Stewart Cink,26.5,53,2
1999,0,1927,Dennis Paulson,26.5,53,2
1999,0,6004,Stephen Ames,27.0,27,1
1999,0,1063,Ben Bates,27.0,27,1
1999,0,1096,Phil Blackmar,27.0,27,1
1999,0,1175,Jim Carter,27.0,27,1
1999,0,1226,Fred Couples,27.0,27,1
1999,0,8931,Glen Day,27.0,54,2
1999,0,1376,Bob Friend,27.0,27,1
1999,0,8537,J.P. Hayes,27.0,54,2
1999,0,6062,Charles Raulerson,27.0,27,1
1999,0,2104,Jeff Sluman,27.0,54,2
1999,0,2146,Payne Stewart,27.0,27,1
1999,0,7101,Dave Stockton Jr.,27.0,27,1
1999,0,6527,Steve Stricker,27.0,27,1
1999,0,1320,Bob Estes,27.5,55,2
1999,0,1098,Jay Don Blake,28.0,28,1
1999,0,6251,Chris DiMarco,28.0,28,1
1999,0,1527,Scott Hoch,28.0,28,1
1999,0,1724,Jeff Maggert,28.0,28,1
1999,0,1761,Len Mattiace,28.0,28,1
1999,0,1797,Rocco Mediate,28.0,28,1
1999,0,10107,Deane Pappas,28.0,28,1
1999,0,1926,Steve Pate,28.0,56,2
1999,0,2010,Loren Roberts,28.0,28,1
1999,0,6595,Kevin Sutherland,28.0,56,2
1999,0,6613,Tommy Tolles,28.0,28,1
1999,0,23623,Bo Van Pelt,28.0,28,1
1999,0,1132,Mark Brooks,28.5,57,2
1999,0,1569,Peter Jacobsen,28.5,57,2
1999,0,1766,Billy Mayfair,28.5,57,2
1999,0,10885,Robert Allenby,29.0,29,1
1999,0,20593,Greg Chalmers,29.0,58,2
1999,0,19881,Robert Damron,29.0,29,1
1999,0,1553,John Huston,29.0,29,1
1999,0,20094,Jonathan Kaye,29.0,58,2
1999,0,1748,Doug Martin,29.0,29,1
1999,0,6140,Sean Murphy,29.0,29,1
1999,0,1945,Kenny Perry,29.0,29,1
1999,0,2007,Larry Rinker,29.0,29,1
1999,0,6078,Esteban Toledo,29.0,29,1
1999,0,2257,Brian Watts,29.0,29,1
1999,0,10423,Mike Weir,29.0,58,2
1999,0,1249,John Daly,29.5,59,2
1999,0,1388,Robert Gamez,29.5,59,2
1999,0,8075,Jerry Kelly,29.5,59,2
1999,0,1035,Tommy Armour III,30.0,30,1
1999,0,1042,Paul Azinger,30.0,30,1
1999,0,7457,Steve Flesch,30.0,30,1
1999,0,1374,Robin Freeman,30.0,30,1
1999,0,1418,Bill Glasson,30.0,30,1
1999,0,6575,Dudley Hart,30.0,30,1
1999,0,1599,Steve Jones,30.0,30,1
1999,0,1619,Skip Kendall,30.0,60,2
1999,0,10860,Justin Leonard,30.0,30,1
1999,0,1723,Andrew Magee,30.0,30,1
1999,0,8045,Perry Moss,30.0,30,1
1999,0,21949,Joe Ogilvie,30.0,30,1
1999,0,12660,Jesper Parnevik,30.0,30,1
1999,0,20127,Chris Riley,30.0,30,1
1999,0,2106,Chris Smith,30.0,30,1
1999,0,2206,David Toms,30.0,30,1
1999,0,8385,Omar Uresti,30.0,30,1
1999,0,1203,Russ Cochran,30.5,61,2
1999,0,21007,Gabriel Hjertstedt,30.5,61,2
1999,0,11032,Frank Lickliter II,30.5,61,2
1999,0,2214,Kirk Triplett,30.5,61,2
1999,0,1014,Fulton Allem,31.0,31,1
1999,0,7867,Woody Austin,31.0,31,1
1999,0,19824,Craig Barlow,31.0,31,1
1999,0,1282,Trevor Dodds,31.0,31,1
1999,0,21805,Harrison Frazar,31.0,31,1
1999,0,1381,Fred Funk,31.0,31,1
1999,0,10809,Jim Furyk,31.0,31,1
1999,0,19846,Brian Gay,31.0,31,1
1999,0,6617,Brian Henninger,31.0,62,2
1999,0,10962,Bradley Hughes,31.0,31,1
1999,0,1771,Blaine McCallister,31.0,31,1
1999,0,1943,Chris Perry,31.0,62,2
1999,0,2101,Joey Sindelar,31.0,31,1
1999,0,2223,Bob Tway,31.0,62,2
1999,0,2245,Grant Waite,31.0,31,1
1999,0,8553,Lee Porter,31.5,63,2
1999,0,1185,Brandel Chamblee,32.0,32,1
1999,0,12645,Brent Geiberger,32.0,32,1
1999,0,1577,Lee Janzen,32.0,32,1
1999,0,1685,J.L. Lewis,32.0,32,1
1999,0,1928,Corey Pavin,32.0,32,1
1999,0,6567,Vijay Singh,32.0,32,1
1999,0,2239,Scott Verplank,32.5,65,2
1999,0,1261,Jay Delsing,33.0,33,1
1999,0,6012,Greg Kraft,33.0,33,1
1999,0,2008,Lee Rinker,33.0,33,1
1999,0,6581,David Sutherland,33.0,33,1
1999,0,2246,Duffy Waldorf,33.0,33,1
1999,0,1707,Steve Lowery,36.0,36,1
1998,0,1072,Chip Beck,25.0,25,1
1998,0,1707,Steve Lowery,25.0,25,1
1998,0,1723,Andrew Magee,25.5,51,2
1998,0,1553,John Huston,26.0,26,1
1998,0,6315,Pete Jordan,26.0,26,1
1998,0,1823,Larry Mize,26.0,26,1
1998,0,1887,Mark O'Meara,26.0,26,1
1998,0,1905,Joe Ozaki,26.0,26,1
1998,0,2007,Larry Rinker,26.0,52,2
1998,0,6581,David Sutherland,26.0,26,1
1998,0,7753,Kevin Wentworth,26.0,26,1
1998,0,20098,Stuart Appleby,27.0,27,1
1998,0,1226,Fred Couples,27.0,54,2
1998,0,1323,Brad Fabel,27.0,27,1
1998,0,1361,Dan Forsman,27.0,27,1
1998,0,6332,Neal Lancaster,27.0,27,1
1998,0,11032,Frank Lickliter II,27.0,27,1
1998,0,1706,Davis Love III,27.0,27,1
1998,0,1761,Len Mattiace,27.0,27,1
1998,0,1771,Blaine McCallister,27.0,54,2
1998,0,1926,Steve Pate,27.0,54,2
1998,0,1960,Don Pooley,27.0,27,1
1998,0,2008,Lee Rinker,27.0,27,1
1998,0,7101,Dave Stockton Jr.,27.0,27,1
1998,0,6527,Steve Stricker,27.0,27,1
1998,0,2214,Kirk Triplett,27.0,54,2
1998,0,2218,Ted Tryba,27.0,27,1
1998,0,19881,Robert Damron,27.5,55,2
1998,0,1331,Rick Fehr,27.5,55,2
1998,0,1619,Skip Kendall,27.5,55,2
1998,0,1928,Corey Pavin,27.5,55,2
1998,0,1943,Chris Perry,27.5,55,2
1998,0,1042,Paul Azinger,28.0,56,2
1998,0,1132,Mark Brooks,28.0,28,1
1998,0,1161,Mark Calcavecchia,28.0,56,2
1998,0,20229,Stewart Cink,28.0,56,2
1998,0,1203,Russ Cochran,28.0,28,1
1998,0,9011,David Duval,28.0,28,1
1998,0,1320,Bob Estes,28.0,56,2
