YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,FAIRWAYS HIT,POSSIBLE FAIRWAYS,RELATIVE TO PAR
2013,0,24358,Robert Garrigus,55.95,376,672,-0.15
2013,0,1116,Michael Bradley,55.54,326,587,-0.03
2013,0,30944,Jason Kokrak,55.03,542,985,-0.18
2013,0,23409,James Driscoll,54.65,470,860,-0.17
2013,0,25274,Steven Bowditch,54.56,431,790,-0.19
2013,0,21961,Charles Howell III,54.53,602,1104,-0.21
2013,0,22792,Peter Hanson,54.37,249,458,-0.17
2013,0,10423,Mike Weir,54.26,350,645,-0.16
2013,0,26497,Casey Wittenberg,54.19,453,836,-0.14
2013,0,23452,Nicolas Colsaerts,54.14,268,495,-0.12
2013,0,12782,Tim Herron,53.74,323,601,-0.15
2013,0,33418,Shawn Stefani,53.68,365,680,-0.13
2013,0,23497,Tag Ridings,53.59,425,793,-0.2
2013,0,29289,S.Y. Noh,53.49,452,845,-0.15
2013,0,28500,Martin Flores,53.35,558,1046,-0.19
2013,0,30925,Dustin Johnson,53.21,373,701,-0.17
2013,0,25632,Jimmy Walker,53.17,545,1025,-0.2
2013,0,22371,Aaron Baddeley,51.31,411,801,-0.16
2013,0,32698,Bobby Gates,51.07,263,515,-0.09
2013,0,27129,Luke List,46.32,321,693,-0.09
2012,0,8075,Jerry Kelly,74.14,751,1013,-0.12
2012,0,22293,Heath Slocum,72.96,761,1043,-0.13
2012,0,23135,Tim Clark,72.52,504,695,-0.14
2012,0,10809,Jim Furyk,71.38,646,905,-0.18
2012,0,25572,Graeme McDowell,71.19,378,531,-0.16
2012,0,2206,David Toms,69.56,425,611,-0.14
2012,0,23204,Gary Christian,69.44,725,1044,-0.16
2012,0,21878,Mark Wilson,69.18,651,941,-0.11
2012,0,6251,Chris DiMarco,69.17,691,999,-0.07
2012,0,22621,Ben Curtis,68.91,461,669,-0.16
2012,0,24024,Zach Johnson,68.87,708,1028,-0.2
2012,0,24138,Ian Poulter,68.43,362,529,-0.15
2012,0,34174,John Huh,68.27,809,1185,-0.13
2012,0,29420,Billy Horschel,68.07,454,667,-0.16
2012,0,21753,Brian Davis,67.85,743,1095,-0.16
2012,0,26476,Chez Reavie,67.76,622,918,-0.14
2012,0,27060,John Mallinger,67.74,590,871,-0.13
2012,0,30711,Colt Knost,67.6,628,929,-0.09
2012,0,29910,Blake Adams,67.35,823,1222,-0.16
2012,0,35139,Richard Lee,67.3,535,795,-0.15
2012,0,24781,Hunter Mahan,67.26,600,892,-0.16
2012,0,1724,Jeff Maggert,67.25,727,1081,-0.13
2012,0,25396,Kevin Na,66.92,605,904,-0.16
2012,0,11123,Chris Couch,66.85,498,745,-0.13
2012,0,24507,Jason Bohn,66.74,610,914,-0.13
2012,0,33122,Russell Knox,66.58,518,778,-0.17
2012,0,26596,Ryan Moore,66.43,748,1126,-0.19
2012,0,28087,Kris Blanks,66.39,553,833,-0.08
2012,0,26289,Boo Weekley,66.38,535,806,-0.12
2012,0,25686,Jason Dufner,66.37,588,886,-0.23
2012,0,27644,Brian Harman,66.37,809,1219,-0.16
2012,0,28455,Will Claxton,66.11,788,1192,-0.18
2012,0,8725,Tom Gillis,66.0,631,956,-0.16
2012,0,1766,Billy Mayfair,65.95,709,1075,-0.09
2012,0,20104,Ken Duke,65.84,823,1250,-0.19
2012,0,25240,D.A. Points,65.77,734,1116,-0.14
2012,0,26679,Kevin Stadler,65.64,638,972,-0.14
2012,0,20098,Stuart Appleby,65.49,592,904,-0.13
2012,0,32102,Rickie Fowler,65.43,598,914,-0.15
2012,0,32200,Roberto Castro,65.42,683,1044,-0.15
2012,0,23541,Ben Crane,65.39,563,861,-0.13
2012,0,33419,Cameron Tringale,65.03,690,1061,-0.17
2012,0,6036,Scott Dunlap,64.9,416,641,-0.08
2012,0,21528,Henrik Stenson,64.84,378,583,-0.15
2012,0,20623,Gavin Coles,64.82,514,793,-0.13
2012,0,27933,John Merrick,64.82,645,995,-0.19
2012,0,20645,John Senden,64.8,554,855,-0.2
2012,0,6527,Steve Stricker,64.72,488,754,-0.21
2012,0,24357,K.J. Choi,64.54,506,784,-0.15
2012,0,25457,Alexandre Rocha,64.47,450,698,-0.1
2012,0,22405,Justin Rose,64.26,471,733,-0.2
2012,0,20572,Rod Pampling,64.2,615,958,-0.15
2012,0,22348,Nick O'Hern,64.17,600,935,-0.11
2012,0,22913,John Rollins,64.02,630,984,-0.16
2012,0,22582,Kyle Thompson,63.87,327,512,-0.07
2012,0,27556,Ted Potter Jr.,63.81,543,851,-0.1
2012,0,22961,David Mathis,63.75,612,960,-0.12
2012,0,23108,Matt Kuchar,63.71,581,912,-0.23
2012,0,23623,Bo Van Pelt,63.67,573,900,-0.23
2012,0,26287,Roland Thatcher,63.65,387,608,-0.11
2012,0,24924,Bill Haas,63.6,540,849,-0.21
2012,0,26331,Charl Schwartzel,63.59,351,552,-0.2
2012,0,23638,Brendon de Jonge,63.55,898,1413,-0.19
2012,0,27214,Kevin Streelman,63.13,673,1066,-0.16
2012,0,6573,Brandt Jobe,63.08,393,623,-0.11
2012,0,8793,Tiger Woods,63.06,420,666,-0.23
2012,0,29518,Brendan Steele,62.92,565,898,-0.13
2012,0,23983,Luke Donald,62.9,417,663,-0.19
2012,0,19846,Brian Gay,62.86,677,1077,-0.14
2012,0,20160,Charlie Wi,62.85,631,1004,-0.15
2012,0,26758,David Hearn,62.84,766,1219,-0.15
2012,0,21407,Arjun Atwal,62.8,574,914,-0.13
2012,0,25892,Steve Wheatcroft,62.8,368,586,-0.11
2012,0,6567,Vijay Singh,62.76,706,1125,-0.2
2012,0,10213,Dicky Pride,62.65,426,680,-0.15
2012,0,23353,J.J. Henry,62.58,617,986,-0.18
2012,0,6004,Stephen Ames,62.57,336,537,-0.11
2012,0,24361,Pat Perez,62.57,595,951,-0.19
2012,0,33141,Keegan Bradley,62.54,616,985,-0.21
2012,0,25834,Daniel Summerhays,62.47,591,946,-0.15
2012,0,26329,Louis Oosthuizen,62.39,418,670,-0.18
2012,0,12652,Cameron Beckman,62.37,595,954,-0.11
2012,0,1797,Rocco Mediate,62.36,502,805,-0.14
2012,0,23788,D.J. Trahan,62.34,533,855,-0.11
2012,0,20593,Greg Chalmers,62.31,643,1032,-0.15
2012,0,24604,Hunter Haas,62.27,449,721,-0.13
2012,0,23800,Bryce Molder,62.17,613,986,-0.16
2012,0,29476,Kyle Reifers,62.17,636,1023,-0.15
2012,0,27770,Camilo Villegas,62.1,626,1008,-0.19
2012,0,27963,Chris Stroud,62.06,646,1041,-0.14
2012,0,26951,Johnson Wagner,62.02,658,1061,-0.14
2012,0,29478,Kevin Kisner,61.9,455,735,-0.15
2012,0,12716,Charley Hoffman,61.88,651,1052,-0.16
2012,0,27330,Josh Teater,61.87,709,1146,-0.16
2012,0,28475,Jeff Overton,61.77,787,1274,-0.22
2012,0,1320,Bob Estes,61.76,554,897,-0.15
2012,0,10860,Justin Leonard,61.55,581,944,-0.1
2012,0,23325,Vaughn Taylor,61.47,544,885,-0.16
2012,0,20396,Lee Westwood,61.44,341,555,-0.21
2012,0,21209,Sergio Garcia,61.41,374,609,-0.2
2012,0,22046,Geoff Ogilvy,61.32,466,760,-0.18
2012,0,27436,Graham DeLaet,61.24,602,983,-0.16
2012,0,28307,Matt Every,61.16,540,883,-0.18
2012,0,23621,Rory Sabbatini,61.12,613,1003,-0.18
2012,0,20766,Padraig Harrington,61.07,378,619,-0.2
2012,0,32150,Michael Thompson,61.03,545,893,-0.16
2012,0,29222,Billy Hurley III,60.99,480,787,-0.06
2012,0,31202,William McGirt,60.99,666,1092,-0.14
2012,0,29221,Webb Simpson,60.96,559,917,-0.2
2012,0,29479,Scott Brown,60.94,429,704,-0.14
2012,0,24490,George McNeill,60.88,596,979,-0.14
2012,0,34021,Bud Cauley,60.78,761,1252,-0.19
2012,0,27302,Garth Mulroy,60.69,386,636,-0.16
2012,0,1941,Tom Pernice Jr.,60.56,433,715,-0.11
2012,0,27649,Brandt Snedeker,60.56,545,900,-0.23
2012,0,12510,Chad Campbell,60.48,609,1007,-0.15
2012,0,30926,Chris Kirk,60.44,712,1178,-0.2
2012,0,20691,Greg Owen,60.41,641,1061,-0.13
2012,0,24140,Sean O'Hair,60.32,637,1056,-0.17
2012,0,1706,Davis Love III,60.22,433,719,-0.15
2012,0,24663,Y.E. Yang,60.18,402,668,-0.13
2012,0,12782,Tim Herron,59.92,634,1058,-0.17
2012,0,34099,Harris English,59.9,723,1207,-0.17
2012,0,23548,Bill Lunde,59.76,554,927,-0.18
2012,0,24502,Adam Scott,59.75,337,564,-0.23
2012,0,30110,Kyle Stanley,59.61,580,973,-0.15
2012,0,32698,Bobby Gates,59.35,619,1043,-0.14
2012,0,22548,Patrick Sheehan,59.35,365,615,-0.08
2012,0,23542,Tommy Biershenk,59.32,474,799,-0.12
2012,0,27936,Martin Laird,59.23,446,753,-0.21
2012,0,30692,Scott Stallings,59.12,554,937,-0.14
2012,0,10885,Robert Allenby,59.08,537,909,-0.1
2012,0,27095,Nick Watney,59.03,621,1052,-0.22
2012,0,27895,Jonas Blixt,59.01,524,888,-0.23
2012,0,20574,Mathew Goggin,58.98,450,763,-0.16
2012,0,29289,S.Y. Noh,58.94,692,1174,-0.15
2012,0,20848,Ángel Cabrera,58.9,301,511,-0.12
2012,0,29926,Danny Lee,58.83,473,804,-0.13
2012,0,22378,Trevor Immelman,58.76,466,793,-0.15
2012,0,21731,Freddie Jacobson,58.76,359,611,-0.17
2012,0,25804,Bubba Watson,58.67,416,709,-0.27
2012,0,24846,Ricky Barnes,58.52,666,1138,-0.14
2012,0,32334,Charlie Beljan,58.52,347,593,-0.13
2012,0,30927,Brendon Todd,58.45,505,864,-0.12
2012,0,23718,Nathan Green,58.39,463,793,-0.17
2012,0,23320,Ryan Palmer,58.29,573,983,-0.19
2012,0,28093,Miguel Angel Carballo,58.03,459,791,-0.15
2012,0,27974,Sung Kang,57.53,489,850,-0.04
2012,0,24494,Erik Compton,57.5,510,887,-0.14
2012,0,24925,Jonathan Byrd,57.42,445,775,-0.2
2012,0,30925,Dustin Johnson,57.38,416,725,-0.25
2012,0,25818,Scott Piercy,57.3,675,1178,-0.25
2012,0,6522,Ernie Els,57.21,512,895,-0.16
2012,0,24358,Robert Garrigus,56.95,582,1022,-0.23
2012,0,28259,Sangmoon Bae,56.84,449,790,-0.1
2012,0,32366,Kevin Chappell,56.81,567,998,-0.17
2012,0,25345,Carl Pettersson,56.76,630,1110,-0.24
2012,0,21350,Ryuji Imada,56.75,538,948,-0.12
2012,0,1249,John Daly,56.73,295,520,-0.2
2012,0,6034,Marco Dawson,56.4,357,633,-0.16
2012,0,27141,J.B. Holmes,56.21,597,1062,-0.19
2012,0,24940,Edward Loar,56.13,334,595,-0.18
2012,0,31558,J.J. Killeen,56.09,649,1157,-0.12
2012,0,28237,Rory McIlroy,55.94,311,556,-0.29
2012,0,25562,Andres Romero,55.87,414,741,-0.09
2012,0,27466,Spencer Levin,55.82,513,919,-0.18
2012,0,30750,Tommy Gainey,55.62,693,1246,-0.15
2012,0,19970,Robert Karlsson,55.46,315,568,-0.19
2012,0,1810,Phil Mickelson,55.37,454,820,-0.24
2012,0,26851,Marc Leishman,55.22,577,1045,-0.15
2012,0,31323,Gary Woodland,55.17,400,725,-0.19
2012,0,21805,Harrison Frazar,55.04,366,665,-0.13
2012,0,28500,Martin Flores,54.72,620,1133,-0.19
2012,0,26300,Matt Jones,54.71,331,605,-0.17
2012,0,22371,Aaron Baddeley,54.55,414,759,-0.17
2012,0,21961,Charles Howell III,54.54,577,1058,-0.21
2012,0,20070,Matt Bettencourt,54.3,448,825,-0.15
2012,0,27120,Troy Matteson,53.66,608,1133,-0.14
2012,0,28089,Jason Day,53.65,345,643,-0.2
2012,0,25632,Jimmy Walker,53.56,669,1249,-0.2
2012,0,30944,Jason Kokrak,53.54,506,945,-0.15
2012,0,27064,Jhonattan Vegas,53.42,508,951,-0.17
2012,0,28308,Troy Kelly,53.37,372,697,-0.1
2012,0,30852,Ryo Ishikawa,53.15,270,508,-0.08
2012,0,1116,Michael Bradley,53.13,399,751,-0.14
2012,0,27797,Derek Lamely,53.07,406,765,-0.14
2012,0,23409,James Driscoll,53.05,505,952,-0.17
2012,0,33120,Mark Anderson,52.7,439,833,-0.18
2012,0,20229,Stewart Cink,52.57,388,738,-0.14
2012,0,23903,Stephen Gangluff,51.54,302,586,-0.11
2012,0,20850,Daniel Chopra,48.87,282,577,-0.19
2011,0,6621,Joe Durant,76.44,675,883,-0.1
2011,0,22293,Heath Slocum,74.81,772,1032,-0.12
2011,0,8075,Jerry Kelly,73.31,692,944,-0.15
2011,0,22621,Ben Curtis,72.95,631,865,-0.11
2011,0,22348,Nick O'Hern,72.89,769,1055,-0.14
2011,0,24024,Zach Johnson,72.62,647,891,-0.2
2011,0,19846,Brian Gay,72.34,740,1023,-0.15
2011,0,21753,Brian Davis,72.15,917,1271,-0.17
2011,0,1766,Billy Mayfair,70.96,838,1181,-0.13
2011,0,20127,Chris Riley,70.91,668,942,-0.13
2011,0,28620,Aron Price,70.8,480,678,-0.14
2011,0,2206,David Toms,70.7,579,819,-0.16
2011,0,10809,Jim Furyk,70.46,687,975,-0.14
2011,0,1313,Steve Elkington,70.15,409,583,-0.13
2011,0,1797,Rocco Mediate,70.04,470,671,-0.08
2011,0,25444,Justin Hicks,69.66,427,613,-0.04
2011,0,6643,Paul Goydos,69.16,711,1028,-0.09
2011,0,20498,Briny Baird,68.97,469,680,-0.15
2011,0,23541,Ben Crane,68.63,593,864,-0.15
2011,0,20436,Garrett Willis,68.62,608,886,-0.14
2011,0,25572,Graeme McDowell,68.41,353,516,-0.17
2011,0,24507,Jason Bohn,68.06,637,936,-0.18
2011,0,27933,John Merrick,67.99,567,834,-0.19
2011,0,21878,Mark Wilson,67.98,658,968,-0.15
2011,0,23800,Bryce Molder,67.76,662,977,-0.19
2011,0,10505,Shane Bertsch,67.73,489,722,-0.17
2011,0,22961,David Mathis,67.73,659,973,-0.1
2011,0,6004,Stephen Ames,67.63,564,834,-0.11
2011,0,20645,John Senden,67.56,756,1119,-0.19
2011,0,22913,John Rollins,67.47,668,990,-0.2
2011,0,26951,Johnson Wagner,67.42,656,973,-0.12
2011,0,26289,Boo Weekley,67.3,533,792,-0.16
2011,0,7867,Woody Austin,67.25,464,690,-0.2
2011,0,20572,Rod Pampling,67.19,561,835,-0.18
2011,0,24502,Adam Scott,67.14,423,630,-0.19
2011,0,29420,Billy Horschel,67.13,578,861,-0.11
2011,0,26476,Chez Reavie,67.13,766,1141,-0.15
2011,0,6251,Chris DiMarco,66.9,760,1136,-0.13
2011,0,11123,Chris Couch,66.81,620,928,-0.15
2011,0,23983,Luke Donald,66.76,480,719,-0.23
2011,0,10733,Kent Jones,66.67,618,927,-0.16
2011,0,20472,Alex Cejka,66.61,429,644,-0.1
2011,0,23353,J.J. Henry,66.51,729,1096,-0.17
2011,0,30711,Colt Knost,66.49,619,931,-0.08
2011,0,10860,Justin Leonard,66.31,677,1021,-0.14
2011,0,29910,Blake Adams,66.3,964,1454,-0.18
2011,0,24138,Ian Poulter,66.06,360,545,-0.16
2011,0,6573,Brandt Jobe,66.01,740,1121,-0.18
2011,0,25686,Jason Dufner,65.85,594,902,-0.17
2011,0,23673,Michael Connell,65.84,661,1004,-0.12
2011,0,27214,Kevin Streelman,65.79,650,988,-0.2
2011,0,25240,D.A. Points,65.56,672,1025,-0.15
2011,0,12510,Chad Campbell,65.3,783,1199,-0.19
2011,0,12602,Dean Wilson,65.3,510,781,-0.15
2011,0,10885,Robert Allenby,65.26,633,970,-0.17
2011,0,29518,Brendan Steele,65.23,694,1064,-0.16
2011,0,24924,Bill Haas,65.13,650,998,-0.21
2011,0,27939,Matt McQuillan,65.07,434,667,-0.15
2011,0,23108,Matt Kuchar,64.88,643,991,-0.25
2011,0,1948,Tim Petrovic,64.81,685,1057,-0.15
2011,0,23638,Brendon de Jonge,64.68,824,1274,-0.17
2011,0,24781,Hunter Mahan,64.62,685,1060,-0.24
2011,0,8537,J.P. Hayes,64.61,429,664,-0.1
2011,0,33413,Ben Martin,64.48,579,898,-0.17
2011,0,22405,Justin Rose,64.46,566,878,-0.24
2011,0,23614,Rich Beem,64.44,406,630,-0.1
2011,0,27466,Spencer Levin,64.34,837,1301,-0.18
2011,0,26596,Ryan Moore,64.34,534,830,-0.22
2011,0,10585,Scott McCarron,64.22,481,749,-0.14
2011,0,26758,David Hearn,64.2,676,1053,-0.19
2011,0,27649,Brandt Snedeker,64.19,597,930,-0.23
2011,0,23623,Bo Van Pelt,64.0,633,989,-0.2
2011,0,24604,Hunter Haas,63.92,753,1178,-0.15
2011,0,24361,Pat Perez,63.91,618,967,-0.16
2011,0,23325,Vaughn Taylor,63.88,734,1149,-0.15
2011,0,28087,Kris Blanks,63.86,728,1140,-0.19
2011,0,1577,Lee Janzen,63.82,441,691,-0.17
2011,0,8725,Tom Gillis,63.81,446,699,-0.11
2011,0,26679,Kevin Stadler,63.81,640,1003,-0.17
2011,0,26420,Richard Johnson,63.75,480,753,-0.05
2011,0,28679,Fabián Gómez,63.64,602,946,-0.15
2011,0,24357,K.J. Choi,63.6,512,805,-0.17
2011,0,6527,Steve Stricker,63.51,470,740,-0.25
2011,0,24663,Y.E. Yang,63.49,367,578,-0.13
2011,0,26668,Marc Turnesa,63.29,400,632,-0.06
2011,0,25345,Carl Pettersson,63.22,789,1248,-0.21
2011,0,29221,Webb Simpson,63.15,725,1148,-0.3
2011,0,27974,Sung Kang,63.12,445,705,-0.18
2011,0,29720,Andres Gonzales,63.07,398,631,-0.14
2011,0,32640,Troy Merritt,62.84,492,783,-0.14
2011,0,20160,Charlie Wi,62.77,666,1061,-0.17
2011,0,20593,Greg Chalmers,62.65,681,1087,-0.17
2011,0,25834,Daniel Summerhays,62.58,567,906,-0.14
2011,0,25900,Lucas Glover,62.56,528,844,-0.2
2011,0,22046,Geoff Ogilvy,62.42,465,745,-0.18
2011,0,27330,Josh Teater,62.42,794,1272,-0.18
2011,0,26331,Charl Schwartzel,62.41,347,556,-0.18
2011,0,21731,Freddie Jacobson,62.2,604,971,-0.17
2011,0,25457,Alexandre Rocha,62.08,424,683,-0.14
2011,0,12652,Cameron Beckman,61.94,542,875,-0.14
2011,0,1706,Davis Love III,61.94,446,720,-0.18
2011,0,12716,Charley Hoffman,61.83,630,1019,-0.24
2011,0,24925,Jonathan Byrd,61.82,617,998,-0.23
2011,0,33141,Keegan Bradley,61.72,653,1058,-0.15
2011,0,22378,Trevor Immelman,61.71,569,922,-0.13
2011,0,6522,Ernie Els,61.65,508,824,-0.17
2011,0,7457,Steve Flesch,61.54,664,1079,-0.13
2011,0,29478,Kevin Kisner,61.47,485,789,-0.13
2011,0,32150,Michael Thompson,61.42,581,946,-0.17
2011,0,33419,Cameron Tringale,61.39,822,1339,-0.14
2011,0,20157,Retief Goosen,61.38,337,549,-0.19
2011,0,31202,William McGirt,61.29,779,1271,-0.16
2011,0,23548,Bill Lunde,61.24,654,1068,-0.21
2011,0,28158,Steve Marino,61.1,523,856,-0.17
2011,0,30110,Kyle Stanley,60.96,670,1099,-0.19
2011,0,24490,George McNeill,60.93,485,796,-0.15
2011,0,33911,Nate Smith,60.82,447,735,-0.12
2011,0,34255,Joseph Bramlett,60.79,507,834,-0.15
2011,0,6567,Vijay Singh,60.77,598,984,-0.19
2011,0,23788,D.J. Trahan,60.74,687,1131,-0.17
2011,0,21350,Ryuji Imada,60.66,640,1055,-0.14
2011,0,32698,Bobby Gates,60.59,555,916,-0.14
2011,0,28475,Jeff Overton,60.44,608,1006,-0.21
2011,0,26287,Roland Thatcher,60.38,506,838,-0.16
2011,0,27936,Martin Laird,60.17,509,846,-0.24
2011,0,21209,Sergio Garcia,60.0,372,620,-0.23
2011,0,30750,Tommy Gainey,59.87,752,1256,-0.18
2011,0,8375,Paul Stankowski,59.82,536,896,-0.15
2011,0,31193,Jim Renner,59.73,436,730,-0.19
2011,0,23718,Nathan Green,59.67,580,972,-0.15
2011,0,26881,Jarrod Lyle,59.66,590,989,-0.1
2011,0,27963,Chris Stroud,59.57,641,1076,-0.18
2011,0,34072,Will Strickler,59.42,350,589,-0.15
2011,0,25804,Bubba Watson,59.31,478,806,-0.25
2011,0,32366,Kevin Chappell,59.17,497,840,-0.15
2011,0,25562,Andres Romero,59.16,552,933,-0.26
2011,0,27095,Nick Watney,59.14,508,859,-0.26
2011,0,31323,Gary Woodland,59.14,563,952,-0.21
2011,0,27770,Camilo Villegas,59.06,463,784,-0.19
2011,0,20229,Stewart Cink,58.9,417,708,-0.15
2011,0,20098,Stuart Appleby,58.86,485,824,-0.15
2011,0,27120,Troy Matteson,58.83,653,1110,-0.19
2011,0,24846,Ricky Barnes,58.8,518,881,-0.18
2011,0,24980,Scott Gutschewski,58.79,448,762,-0.14
2011,0,23621,Rory Sabbatini,58.73,491,836,-0.23
2011,0,25396,Kevin Na,58.45,543,929,-0.2
2011,0,31401,Zack Miller,58.42,600,1027,-0.11
2011,0,21961,Charles Howell III,58.39,727,1245,-0.21
2011,0,30925,Dustin Johnson,58.34,437,749,-0.26
2011,0,32102,Rickie Fowler,58.25,533,915,-0.22
2011,0,19970,Robert Karlsson,58.01,355,612,-0.21
2011,0,30946,Alex Prugh,57.97,564,973,-0.2
2011,0,21407,Arjun Atwal,57.91,659,1138,-0.17
2011,0,12782,Tim Herron,57.91,615,1062,-0.14
2011,0,23497,Tag Ridings,57.9,590,1019,-0.19
2011,0,30692,Scott Stallings,57.66,546,947,-0.15
2011,0,25818,Scott Piercy,57.64,498,864,-0.22
2011,0,22371,Aaron Baddeley,57.38,486,847,-0.29
2011,0,31557,Jim Herman,57.32,454,792,-0.16
2011,0,6515,Shaun Micheel,57.22,507,886,-0.09
2011,0,21949,Joe Ogilvie,57.13,481,842,-0.18
2011,0,20070,Matt Bettencourt,57.05,603,1057,-0.15
2011,0,24140,Sean O'Hair,56.8,472,831,-0.18
2011,0,1116,Michael Bradley,56.77,457,805,-0.17
2011,0,25274,Steven Bowditch,56.66,600,1059,-0.19
2011,0,23409,James Driscoll,56.46,472,836,-0.17
2011,0,24290,D.J. Brigman,56.41,427,757,-0.11
2011,0,30926,Chris Kirk,56.32,597,1060,-0.21
2011,0,26300,Matt Jones,56.31,491,872,-0.19
2011,0,28089,Jason Day,56.13,458,816,-0.24
2011,0,20766,Padraig Harrington,55.83,340,609,-0.21
2011,0,26851,Marc Leishman,55.78,608,1090,-0.19
2011,0,24358,Robert Garrigus,55.72,526,944,-0.23
2011,0,32876,Martin Piller,55.4,395,713,-0.12
2011,0,27064,Jhonattan Vegas,55.29,528,955,-0.18
2011,0,23320,Ryan Palmer,55.15,450,816,-0.19
2011,0,20848,Ángel Cabrera,55.07,266,483,-0.23
2011,0,28486,Michael Putnam,54.77,396,723,-0.12
2011,0,1810,Phil Mickelson,54.67,439,803,-0.24
2011,0,25632,Jimmy Walker,54.53,566,1038,-0.19
2011,0,35087,Bio Kim,54.5,424,778,-0.13
2011,0,27141,J.B. Holmes,54.23,346,638,-0.22
2011,0,21805,Harrison Frazar,54.17,305,563,-0.16
2011,0,9011,David Duval,52.53,416,792,-0.16
2011,0,27797,Derek Lamely,51.86,404,779,-0.16
2011,0,29718,Anthony Kim,50.13,390,778,-0.2
2010,0,8385,Omar Uresti,76.36,646,846,-0.09
2010,0,6621,Joe Durant,76.05,600,789,-0.19
2010,0,7363,Craig Bowden,73.98,492,665,-0.02
2010,0,19846,Brian Gay,73.86,845,1144,-0.14
2010,0,23135,Tim Clark,73.12,691,945,-0.13
2010,0,10809,Jim Furyk,72.03,600,833,-0.2
2010,0,22293,Heath Slocum,71.64,730,1019,-0.14
2010,0,2206,David Toms,71.52,693,969,-0.16
2010,0,20472,Alex Cejka,71.32,664,931,-0.11
2010,0,26420,Richard Johnson,70.55,714,1012,-0.17
2010,0,27060,John Mallinger,70.54,632,896,-0.15
2010,0,20436,Garrett Willis,70.53,694,984,-0.13
2010,0,24024,Zach Johnson,70.46,737,1046,-0.17
2010,0,25190,Jeff Quinney,70.38,777,1104,-0.14
2010,0,1619,Skip Kendall,70.35,477,678,-0.12
2010,0,22621,Ben Curtis,70.31,644,916,-0.14
2010,0,1766,Billy Mayfair,70.1,633,903,-0.09
2010,0,23541,Ben Crane,70.09,642,916,-0.16
2010,0,8075,Jerry Kelly,70.02,801,1144,-0.14
2010,0,6643,Paul Goydos,69.8,638,914,-0.13
2010,0,6251,Chris DiMarco,69.65,746,1071,-0.12
2010,0,12510,Chad Campbell,69.4,780,1124,-0.16
2010,0,20127,Chris Riley,69.3,605,873,-0.18
2010,0,10860,Justin Leonard,69.13,692,1001,-0.16
2010,0,10425,Jay Williamson,69.11,584,845,-0.14
2010,0,8725,Tom Gillis,69.04,863,1250,-0.16
2010,0,2239,Scott Verplank,69.03,535,775,-0.12
2010,0,1797,Rocco Mediate,68.93,579,840,-0.15
2010,0,12705,Cliff Kresge,68.92,428,621,-0.1
2010,0,21878,Mark Wilson,68.91,758,1100,-0.13
2010,0,25686,Jason Dufner,68.86,659,957,-0.11
2010,0,23325,Vaughn Taylor,68.65,749,1091,-0.15
2010,0,21753,Brian Davis,68.1,841,1235,-0.11
2010,0,29285,Brent Delahoussaye,68.01,440,647,-0.1
2010,0,26596,Ryan Moore,67.97,575,846,-0.17
2010,0,28620,Aron Price,67.94,585,861,-0.17
2010,0,12602,Dean Wilson,67.85,441,650,-0.16
2010,0,28087,Kris Blanks,67.77,694,1024,-0.12
2010,0,26289,Boo Weekley,67.74,697,1029,-0.15
2010,0,23108,Matt Kuchar,67.66,703,1039,-0.25
2010,0,1313,Steve Elkington,67.65,548,810,-0.15
2010,0,6527,Steve Stricker,67.39,525,779,-0.2
2010,0,1948,Tim Petrovic,67.38,876,1300,-0.16
2010,0,27933,John Merrick,67.29,858,1275,-0.16
2010,0,6004,Stephen Ames,67.15,642,956,-0.17
2010,0,1945,Kenny Perry,67.14,525,782,-0.18
2010,0,23349,Charles Warren,67.11,508,757,-0.18
2010,0,24781,Hunter Mahan,67.1,622,927,-0.15
2010,0,24912,Will MacKenzie,67.09,632,942,-0.17
2010,0,24227,Justin Bolli,67.01,386,576,-0.04
2010,0,1941,Tom Pernice Jr.,67.0,536,800,-0.16
2010,0,7457,Steve Flesch,66.93,595,889,-0.08
2010,0,1724,Jeff Maggert,66.9,584,873,-0.07
2010,0,10585,Scott McCarron,66.9,764,1142,-0.15
2010,0,29910,Blake Adams,66.83,691,1034,-0.14
2010,0,24507,Jason Bohn,66.83,677,1013,-0.18
2010,0,6595,Kevin Sutherland,66.73,718,1076,-0.18
2010,0,7867,Woody Austin,66.61,762,1144,-0.14
2010,0,26301,James Nitties,66.52,741,1114,-0.16
2010,0,27214,Kevin Streelman,66.52,735,1105,-0.15
2010,0,8375,Paul Stankowski,66.44,487,733,-0.18
2010,0,20498,Briny Baird,66.39,721,1086,-0.14
2010,0,23638,Brendon de Jonge,66.19,828,1251,-0.2
2010,0,20645,John Senden,66.08,795,1203,-0.18
2010,0,11123,Chris Couch,65.97,539,817,-0.18
2010,0,24361,Pat Perez,65.94,759,1151,-0.19
2010,0,22405,Justin Rose,65.94,635,963,-0.17
2010,0,27466,Spencer Levin,65.93,894,1356,-0.16
2010,0,20157,Retief Goosen,65.89,481,730,-0.23
2010,0,24357,K.J. Choi,65.8,554,842,-0.17
2010,0,25396,Kevin Na,65.8,687,1044,-0.2
2010,0,23353,J.J. Henry,65.71,713,1085,-0.17
2010,0,20572,Rod Pampling,65.6,635,968,-0.12
2010,0,27436,Graham DeLaet,65.48,683,1043,-0.2
2010,0,20574,Mathew Goggin,65.43,685,1047,-0.16
