YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SPIN SPEED,TOTAL ATTEMPTS
2019,0,37340,Chase Wright,2687.6,282203,105
2019,0,32102,Rickie Fowler,2682.0,142146,53
2019,0,33141,Keegan Bradley,2679.8,136670,51
2019,0,39324,J.J. Spaun,2678.4,278555,104
2019,0,25198,Francesco Molinari,2674.1,136378,51
2019,0,49960,Sepp Straka,2673.6,256666,96
2019,0,27064,Jhonattan Vegas,2669.9,154856,58
2019,0,24024,Zach Johnson,2667.7,178739,67
2019,0,47856,Seth Reeves,2665.8,199932,75
2019,0,30978,Kiradech Aphibarnrat,2660.7,114410,43
2019,0,37454,Whee Kim,2660.4,218154,82
2019,0,27556,Ted Potter Jr.,2658.4,271158,102
2019,0,28259,Sangmoon Bae,2656.6,228465,86
2019,0,31557,Jim Herman,2655.8,177937,67
2019,0,30692,Scott Stallings,2651.4,243929,92
2019,0,34306,John Chin,2650.5,145775,55
2019,0,33410,Andrew Landry,2641.8,250971,95
2019,0,35449,Adam Long,2639.3,232260,88
2019,0,27649,Brandt Snedeker,2639.0,229589,87
2019,0,10809,Jim Furyk,2633.9,168569,64
2019,0,39546,Keith Mitchell,2631.8,221074,84
2019,0,47993,Denny McCarthy,2627.5,252240,96
2019,0,29518,Brendan Steele,2627.0,323117,123
2019,0,49298,Kramer Hickok,2623.9,291250,111
2019,0,32150,Michael Thompson,2620.1,246287,94
2019,0,27963,Chris Stroud,2613.9,253545,97
2019,0,34261,Scott Langley,2613.4,263950,101
2019,0,20572,Rod Pampling,2611.6,219377,84
2019,0,29974,Branden Grace,2610.8,99212,38
2019,0,48081,Xander Schauffele,2607.6,75619,29
2019,0,30911,Tommy Fleetwood,2604.5,85950,33
2019,0,21731,Freddie Jacobson,2604.2,229173,88
2019,0,30191,Julián Etulain,2602.5,161356,62
2019,0,37455,Si Woo Kim,2598.8,194910,75
2019,0,46601,Trey Mullinax,2597.5,267547,103
2019,0,40009,Dominic Bozzelli,2594.8,212777,82
2019,0,25804,Bubba Watson,2594.5,72645,28
2019,0,35617,Martin Trainer,2593.2,212640,82
2019,0,47504,Sam Burns,2589.2,308109,119
2019,0,21528,Henrik Stenson,2585.1,43946,17
2019,0,26596,Ryan Moore,2581.6,307209,119
2019,0,40026,Daniel Berger,2576.2,288539,112
2019,0,6522,Ernie Els,2575.5,90141,35
2019,0,37380,Curtis Luck,2575.5,239524,93
2019,0,29420,Billy Horschel,2574.7,175082,68
2019,0,49771,J.T. Poston,2571.6,295733,115
2019,0,29479,Scott Brown,2565.7,346373,135
2019,0,35732,Wes Roach,2562.8,248592,97
2019,0,30946,Alex Prugh,2560.9,233041,91
2019,0,24138,Ian Poulter,2553.1,84253,33
2019,0,27644,Brian Harman,2552.3,255231,100
2019,0,31560,Brian Stuard,2550.5,188735,74
2019,0,26851,Marc Leishman,2546.9,114612,45
2019,0,35450,Patrick Cantlay,2543.8,114472,45
2019,0,32791,K.H. Lee,2541.3,340532,134
2019,0,19803,Ryan Armour,2539.3,264083,104
2019,0,34363,Tyrrell Hatton,2536.8,83714,33
2019,0,34021,Bud Cauley,2528.9,308525,122
2019,0,36852,Jim Knous,2518.9,156173,62
2019,0,35421,Brandon Harkins,2514.2,291652,116
2019,0,34046,Jordan Spieth,2506.9,130359,52
2019,0,26499,Rafa Cabrera Bello,2503.5,95134,38
2019,0,39327,Ben Silverman,2499.5,299938,120
2019,0,36699,Patrick Rodgers,2496.0,87359,35
2019,0,30944,Jason Kokrak,2494.6,194581,78
2019,0,28252,Seamus Power,2494.3,259412,104
2019,0,26329,Louis Oosthuizen,2492.0,82236,33
2019,0,27330,Josh Teater,2487.7,286082,115
2019,0,35879,Kelly Kraft,2486.7,256125,103
2019,0,27936,Martin Laird,2486.7,318297,128
2019,0,23621,Rory Sabbatini,2476.3,242675,98
2019,0,19846,Brian Gay,2475.7,200528,81
2019,0,34563,Chesson Hadley,2472.3,175532,71
2019,0,46523,Joey Garber,2472.2,234855,95
2019,0,27974,Sung Kang,2471.3,148280,60
2019,0,25493,Nick Taylor,2466.9,352762,143
2019,0,26758,David Hearn,2466.3,133180,54
2019,0,23320,Ryan Palmer,2464.5,174981,71
2019,0,28679,Fabián Gómez,2462.2,258531,105
2019,0,49303,Anders Albertson,2461.4,251066,102
2019,0,25632,Jimmy Walker,2460.3,223885,91
2019,0,28775,Nate Lashley,2451.8,228017,93
2019,0,35376,Roberto Díaz,2450.3,262182,107
2019,0,34098,Russell Henley,2450.2,247470,101
2019,0,1810,Phil Mickelson,2438.7,36580,15
2019,0,26476,Chez Reavie,2437.5,170628,70
2019,0,31420,Anirban Lahiri,2431.1,245543,101
2019,0,25900,Lucas Glover,2427.6,233045,96
2019,0,27958,Ryan Blaum,2424.6,278824,115
2019,0,23108,Matt Kuchar,2414.2,132780,55
2019,0,32058,José de Jesús Rodríguez,2404.7,182760,76
2019,0,33418,Shawn Stefani,2400.0,182402,76
2019,0,20472,Alex Cejka,2398.3,143897,60
2019,0,29926,Danny Lee,2393.0,251269,105
2019,0,32816,Satoshi Kodaira,2391.1,133904,56
2019,0,33948,Byeong Hun An,2387.7,157588,66
2019,0,22405,Justin Rose,2382.4,85767,36
2019,0,46435,Austin Cook,2382.2,207248,87
2019,0,27214,Kevin Streelman,2373.4,237337,100
2019,0,28237,Rory McIlroy,2372.8,87794,37
2019,0,47128,Richy Werenski,2368.0,312581,132
2019,0,29908,C.T. Pan,2361.3,118066,50
2019,0,27895,Jonas Blixt,2352.5,265828,113
2019,0,24781,Hunter Mahan,2342.2,166293,71
2019,0,46970,Jon Rahm,2341.2,60872,26
2019,0,29268,Bronson Burgoon,2341.0,187283,80
2019,0,49964,Aaron Wise,2331.3,135213,58
2019,0,35891,Cameron Smith,2323.1,99892,43
2019,0,35461,Beau Hossler,2296.9,291710,127
2019,0,29221,Webb Simpson,2294.9,119333,52
2019,0,32139,Danny Willett,2293.3,68799,30
2019,0,39975,Michael Kim,2279.1,134464,59
2019,0,30786,Brady Schnell,2269.4,163396,72
2019,0,28089,Jason Day,2253.4,76617,34
2019,0,39954,Cody Gribble,2250.2,211516,94
2019,0,26951,Johnson Wagner,2238.4,161168,72
2019,0,29223,Sam Saunders,2179.8,207082,95
2019,0,37189,Harold Varner III,2056.6,125452,61
2018,0,39328,Conrad Shindler,3359.4,94063,28
2018,0,27556,Ted Potter Jr.,3152.8,182861,58
2018,0,27349,Alex Noren,3143.2,103724,33
2018,0,24361,Pat Perez,3127.4,103204,33
2018,0,32333,Kevin Tway,3026.3,181579,60
2018,0,27064,Jhonattan Vegas,3013.8,138634,46
2018,0,34360,Patrick Reed,3008.6,126360,42
2018,0,47347,Adam Schenk,3006.1,171350,57
2018,0,26300,Matt Jones,3004.9,114187,38
2018,0,28252,Seamus Power,2992.9,131688,44
2018,0,29484,Peter Uihlein,2965.0,130460,44
2018,0,27129,Luke List,2963.1,133340,45
2018,0,37275,Sam Ryder,2962.8,148139,50
2018,0,25804,Bubba Watson,2955.6,106402,36
2018,0,33399,Adam Hadwin,2952.0,141698,48
2018,0,39997,Corey Conners,2948.3,197539,67
2018,0,34409,David Lingmerth,2928.3,152273,52
2018,0,26758,David Hearn,2906.2,122060,42
2018,0,24502,Adam Scott,2903.8,113249,39
2018,0,20472,Alex Cejka,2899.2,136262,47
2018,0,12716,Charley Hoffman,2888.6,118433,41
2018,0,46402,Talor Gooch,2886.6,115463,40
2018,0,30110,Kyle Stanley,2882.3,149882,52
2018,0,25396,Kevin Na,2879.4,146847,51
2018,0,29478,Kevin Kisner,2869.2,143461,50
2018,0,24138,Ian Poulter,2866.6,94599,33
2018,0,21528,Henrik Stenson,2865.8,37255,13
2018,0,34431,Robert Streb,2864.9,140378,49
2018,0,33122,Russell Knox,2864.2,154666,54
2018,0,32102,Rickie Fowler,2852.4,82720,29
2018,0,23353,J.J. Henry,2850.3,136812,48
2018,0,26331,Charl Schwartzel,2849.8,71246,25
2018,0,33413,Ben Martin,2828.8,155585,55
2018,0,32640,Troy Merritt,2828.8,166899,59
2018,0,27958,Ryan Blaum,2819.0,157864,56
2018,0,36799,Stephan Jaeger,2817.5,138056,49
2018,0,27942,Rob Oppenheim,2809.1,126408,45
2018,0,35421,Brandon Harkins,2801.2,173675,62
2018,0,26851,Marc Leishman,2799.8,139988,50
2018,0,40058,Zac Blair,2798.2,109128,39
2018,0,34256,Andrew Putnam,2790.5,161847,58
2018,0,39327,Ben Silverman,2784.8,158731,57
2018,0,35376,Roberto Díaz,2780.2,122328,44
2018,0,39546,Keith Mitchell,2779.6,175115,63
2018,0,27963,Chris Stroud,2773.5,135900,49
2018,0,37338,Zecheng Dou,2772.3,83170,30
2018,0,24781,Hunter Mahan,2762.6,121555,44
2018,0,46501,Ollie Schniederjans,2758.6,157239,57
2018,0,35506,Mackenzie Hughes,2757.6,157184,57
2018,0,47287,Ethan Tracy,2756.4,107501,39
2018,0,21961,Charles Howell III,2748.6,153922,56
2018,0,32254,Xinjun Zhang,2747.4,115390,42
2018,0,34098,Russell Henley,2744.4,112520,41
2018,0,31202,William McGirt,2740.0,167140,61
2018,0,47128,Richy Werenski,2734.6,150403,55
2018,0,36699,Patrick Rodgers,2731.1,128361,47
2018,0,19803,Ryan Armour,2728.7,212841,78
2018,0,35544,Andrew Yun,2727.1,73632,27
2018,0,29222,Billy Hurley III,2725.4,138997,51
2018,0,25198,Francesco Molinari,2725.0,98100,36
2018,0,40009,Dominic Bozzelli,2724.3,133490,49
2018,0,26329,Louis Oosthuizen,2721.3,84360,31
2018,0,20572,Rod Pampling,2719.1,100607,37
2018,0,32150,Michael Thompson,2718.6,138651,51
2018,0,31646,Emiliano Grillo,2715.5,184655,68
2018,0,27095,Nick Watney,2707.7,167876,62
2018,0,35879,Kelly Kraft,2705.7,165046,61
2018,0,34076,Joel Dahmen,2704.3,156852,58
2018,0,29725,Tony Finau,2704.1,146023,54
2018,0,30925,Dustin Johnson,2703.6,94627,35
2018,0,1810,Phil Mickelson,2702.9,113522,42
2018,0,37455,Si Woo Kim,2700.3,178219,66
2018,0,24924,Bill Haas,2699.0,105260,39
2018,0,35532,Tom Hoge,2698.4,188885,70
2018,0,46601,Trey Mullinax,2697.7,113303,42
2018,0,29908,C.T. Pan,2697.3,148350,55
2018,0,47959,Bryson DeChambeau,2696.5,115949,43
2018,0,20229,Stewart Cink,2695.3,159021,59
2018,0,29926,Danny Lee,2685.9,142352,53
2018,0,22371,Aaron Baddeley,2683.0,142197,53
2018,0,25364,Paul Casey,2679.6,75029,28
2018,0,34264,Hudson Swafford,2674.9,109669,41
2018,0,30911,Tommy Fleetwood,2666.3,87987,33
2018,0,29974,Branden Grace,2664.6,77274,29
2018,0,36689,Brooks Koepka,2660.4,93115,35
2018,0,39975,Michael Kim,2659.4,106377,40
2018,0,25900,Lucas Glover,2658.0,87714,33
2018,0,32366,Kevin Chappell,2654.9,111505,42
2018,0,34358,Jonathan Randolph,2650.9,145798,55
2018,0,31560,Brian Stuard,2649.6,198718,75
2018,0,29479,Scott Brown,2649.5,174864,66
2018,0,32839,Hideki Matsuyama,2649.3,87427,33
2018,0,24925,Jonathan Byrd,2646.5,111153,42
2018,0,47993,Denny McCarthy,2641.6,100379,38
2018,0,32757,Patton Kizzire,2641.3,155835,59
2018,0,35545,Blayne Barber,2639.8,102952,39
2018,0,33141,Keegan Bradley,2638.8,147773,56
2018,0,34363,Tyrrell Hatton,2630.5,57871,22
2018,0,10809,Jim Furyk,2625.8,86653,33
2018,0,32876,Martin Piller,2624.3,136462,52
2018,0,27141,J.B. Holmes,2622.5,120636,46
2018,0,25818,Scott Piercy,2621.2,107468,41
2018,0,33204,Shane Lowry,2618.3,89022,34
2018,0,29420,Billy Horschel,2617.6,149206,57
2018,0,48081,Xander Schauffele,2612.5,143686,55
2018,0,34099,Harris English,2609.4,140910,54
2018,0,31323,Gary Woodland,2609.1,114801,44
2018,0,12510,Chad Campbell,2606.5,104259,40
2018,0,45526,Abraham Ancer,2599.9,176795,68
2018,0,27936,Martin Laird,2597.1,122066,47
2018,0,50526,Tom Lovelady,2592.5,111477,43
2018,0,40026,Daniel Berger,2590.2,119148,46
2018,0,25686,Jason Dufner,2587.9,106104,41
2018,0,27649,Brandt Snedeker,2584.6,126646,49
2018,0,34466,Peter Malnati,2583.2,154992,60
2018,0,49771,J.T. Poston,2581.3,126482,49
2018,0,49964,Aaron Wise,2580.3,149657,58
2018,0,30978,Kiradech Aphibarnrat,2579.8,67075,26
2018,0,25240,D.A. Points,2578.0,97964,38
2018,0,25493,Nick Taylor,2573.0,164674,64
2018,0,33419,Cameron Tringale,2570.7,102827,40
2018,0,29221,Webb Simpson,2570.6,172233,67
2018,0,30926,Chris Kirk,2570.5,208212,81
2018,0,24140,Sean O'Hair,2567.0,115516,45
2018,0,28307,Matt Every,2561.0,128048,50
2018,0,34213,Grayson Murray,2560.1,110084,43
2018,0,30944,Jason Kokrak,2559.8,168946,66
2018,0,34021,Bud Cauley,2552.7,81686,32
2018,0,23621,Rory Sabbatini,2551.6,168405,66
2018,0,24024,Zach Johnson,2548.7,112144,44
2018,0,25834,Daniel Summerhays,2547.8,71337,28
2018,0,33410,Andrew Landry,2545.6,155282,61
2018,0,45609,Tyler Duncan,2544.5,160305,63
2018,0,8793,Tiger Woods,2542.5,63562,25
2018,0,25892,Steve Wheatcroft,2541.4,104196,41
2018,0,35891,Cameron Smith,2539.8,96511,38
2018,0,35450,Patrick Cantlay,2535.0,124216,49
2018,0,47125,Matt Atkins,2527.8,70777,28
2018,0,29461,Jamie Lovemark,2525.1,128779,51
2018,0,29518,Brendan Steele,2521.7,83215,33
2018,0,29535,Brice Garnett,2520.8,131082,52
2018,0,46435,Austin Cook,2518.2,168722,67
2018,0,27214,Kevin Streelman,2517.9,153594,61
2018,0,31420,Anirban Lahiri,2515.2,140849,56
2018,0,23541,Ben Crane,2514.5,103093,41
2018,0,27644,Brian Harman,2509.7,115445,46
2018,0,27974,Sung Kang,2506.9,100275,40
2018,0,37454,Whee Kim,2504.3,120207,48
2018,0,30692,Scott Stallings,2500.5,135027,54
2018,0,26476,Chez Reavie,2500.0,92500,37
2018,0,27895,Jonas Blixt,2496.8,107363,43
2018,0,26499,Rafa Cabrera Bello,2488.3,84603,34
2018,0,28775,Nate Lashley,2484.4,77017,31
2018,0,33948,Byeong Hun An,2481.9,121613,49
2018,0,31416,Derek Fathauer,2479.8,116551,47
2018,0,39324,J.J. Spaun,2478.9,114030,46
2018,0,28679,Fabián Gómez,2475.7,133689,54
2018,0,26596,Ryan Moore,2472.9,116225,47
2018,0,25572,Graeme McDowell,2458.3,73750,30
2018,0,32816,Satoshi Kodaira,2458.1,56536,23
2018,0,35310,Lanto Griffin,2451.1,107850,44
2018,0,23108,Matt Kuchar,2447.8,105257,43
2018,0,24846,Ricky Barnes,2427.3,80101,33
2018,0,26951,Johnson Wagner,2421.0,108945,45
2018,0,34563,Chesson Hadley,2414.2,176240,73
2018,0,22405,Justin Rose,2411.9,77181,32
2018,0,46970,Jon Rahm,2398.8,86358,36
2018,0,29268,Bronson Burgoon,2390.6,107575,45
2018,0,48084,Wesley Bryan,2389.0,86004,36
2018,0,33418,Shawn Stefani,2384.9,112091,47
2018,0,28132,Tyrone Van Aswegen,2374.3,140082,59
2018,0,33448,Justin Thomas,2365.3,66229,28
2018,0,23320,Ryan Palmer,2360.6,92064,39
2018,0,25632,Jimmy Walker,2360.1,82604,35
2018,0,29223,Sam Saunders,2344.5,100815,43
2018,0,32448,James Hahn,2343.9,112509,48
2018,0,23325,Vaughn Taylor,2343.0,138237,59
2018,0,19846,Brian Gay,2339.9,175495,75
2018,0,34046,Jordan Spieth,2335.6,107439,46
2018,0,28500,Martin Flores,2317.8,127477,55
2018,0,37189,Harold Varner III,2311.1,117865,51
2018,0,24358,Robert Garrigus,2292.3,107739,47
2018,0,22582,Kyle Thompson,2286.4,61734,27
2018,0,37278,Nicholas Lindheim,2266.6,99732,44
2018,0,35461,Beau Hossler,2247.7,157336,70
2018,0,28237,Rory McIlroy,2239.7,69430,31
2018,0,29485,Brett Stegmaier,2219.9,91016,41
2018,0,20157,Retief Goosen,2218.2,73202,33
2018,0,22056,Cameron Percy,2216.1,84213,38
2018,0,20593,Greg Chalmers,2213.0,73030,33
2018,0,34174,John Huh,2197.1,149400,68
2018,0,28089,Jason Day,2144.0,66464,31
2018,0,39954,Cody Gribble,2127.3,89345,42
2017,0,22986,Søren Kjeldsen,3230.7,83997,26
2017,0,36801,Mark Hubbard,3201.1,166457,52
2017,0,32200,Roberto Castro,3198.0,137514,43
2017,0,29974,Branden Grace,3117.6,77941,25
2017,0,23983,Luke Donald,3062.4,67373,22
2017,0,27064,Jhonattan Vegas,2988.5,131493,44
2017,0,46443,Brian Campbell,2974.8,95193,32
2017,0,19803,Ryan Armour,2928.6,123001,42
2017,0,29725,Tony Finau,2924.0,187136,64
2017,0,26300,Matt Jones,2919.0,119680,41
2017,0,25804,Bubba Watson,2918.3,99221,34
2017,0,24361,Pat Perez,2910.4,119327,41
2017,0,21209,Sergio Garcia,2905.5,95881,33
2017,0,12716,Charley Hoffman,2905.2,185933,64
2017,0,25396,Kevin Na,2902.5,139319,48
2017,0,26851,Marc Leishman,2885.4,141387,49
2017,0,22371,Aaron Baddeley,2875.1,89128,31
2017,0,29740,Brad Fritsch,2869.2,97552,34
2017,0,35506,Mackenzie Hughes,2847.7,216424,76
2017,0,31202,William McGirt,2830.4,155672,55
2017,0,24502,Adam Scott,2823.4,59291,21
2017,0,27095,Nick Watney,2817.9,143715,51
2017,0,33120,Mark Anderson,2811.3,109642,39
2017,0,27649,Brandt Snedeker,2808.6,73023,26
2017,0,46550,Brandon Hagy,2808.2,123560,44
2017,0,27129,Luke List,2801.5,151283,54
2017,0,24924,Bill Haas,2789.4,142257,51
2017,0,29478,Kevin Kisner,2782.3,164158,59
2017,0,23800,Bryce Molder,2777.7,136105,49
2017,0,34360,Patrick Reed,2776.5,163812,59
2017,0,22046,Geoff Ogilvy,2773.9,152565,55
2017,0,35300,Andrew Loupe,2771.7,105326,38
2017,0,31557,Jim Herman,2761.3,127020,46
2017,0,26758,David Hearn,2752.3,140365,51
2017,0,32640,Troy Merritt,2751.0,148554,54
2017,0,12510,Chad Campbell,2750.8,181552,66
2017,0,27141,J.B. Holmes,2749.9,90746,33
2017,0,26289,Boo Weekley,2748.4,129173,47
2017,0,10809,Jim Furyk,2748.2,101684,37
2017,0,25572,Graeme McDowell,2735.1,90258,33
2017,0,30852,Ryo Ishikawa,2734.9,106660,39
2017,0,25892,Steve Wheatcroft,2733.2,68331,25
2017,0,25720,Chad Collins,2729.7,111917,41
2017,0,32102,Rickie Fowler,2723.0,92581,34
2017,0,48084,Wesley Bryan,2721.6,136080,50
2017,0,34099,Harris English,2711.0,149103,55
2017,0,25834,Daniel Summerhays,2704.2,159546,59
2017,0,35110,Brett Drewitt,2703.5,86513,32
2017,0,26331,Charl Schwartzel,2700.4,97215,36
2017,0,27466,Spencer Levin,2699.6,151177,56
2017,0,34466,Peter Malnati,2696.0,169846,63
2017,0,25364,Paul Casey,2693.6,113132,42
2017,0,33399,Adam Hadwin,2693.0,172349,64
2017,0,25818,Scott Piercy,2676.7,96362,36
2017,0,34409,David Lingmerth,2674.4,141744,53
2017,0,36699,Patrick Rodgers,2665.2,103943,39
2017,0,31560,Brian Stuard,2664.9,149233,56
2017,0,27958,Ryan Blaum,2663.8,173150,65
2017,0,24507,Jason Bohn,2662.5,130461,49
2017,0,23497,Tag Ridings,2658.4,98360,37
2017,0,29222,Billy Hurley III,2656.3,170001,64
2017,0,33122,Russell Knox,2655.8,90296,34
2017,0,29926,Danny Lee,2655.6,140748,53
2017,0,32150,Michael Thompson,2652.8,90195,34
2017,0,20771,Steven Alker,2652.0,111386,42
2017,0,20104,Ken Duke,2647.8,97969,37
2017,0,48822,Sebastián Muñoz,2642.9,66073,25
2017,0,24138,Ian Poulter,2639.5,92383,35
2017,0,24846,Ricky Barnes,2637.3,126588,48
2017,0,25274,Steven Bowditch,2634.9,89587,34
2017,0,27963,Chris Stroud,2631.7,81583,31
2017,0,1810,Phil Mickelson,2624.8,139116,53
2017,0,33413,Ben Martin,2624.7,146985,56
2017,0,23541,Ben Crane,2620.0,151960,58
2017,0,28679,Fabián Gómez,2615.4,88925,34
2017,0,33419,Cameron Tringale,2614.8,135968,52
2017,0,28420,Ryan Brehm,2609.9,54808,21
2017,0,32839,Hideki Matsuyama,2609.8,83514,32
2017,0,35532,Tom Hoge,2606.3,99038,38
2017,0,47128,Richy Werenski,2606.1,122489,47
2017,0,34431,Robert Streb,2603.1,163993,63
2017,0,34213,Grayson Murray,2601.9,140504,54
2017,0,23621,Rory Sabbatini,2597.1,106483,41
2017,0,28252,Seamus Power,2594.1,101171,39
2017,0,46440,Smylie Kaufman,2589.7,129484,50
2017,0,40009,Dominic Bozzelli,2588.1,108699,42
2017,0,29461,Jamie Lovemark,2587.6,119029,46
2017,0,40026,Daniel Berger,2585.3,118925,46
2017,0,33204,Shane Lowry,2584.0,43928,17
2017,0,35879,Kelly Kraft,2582.3,123951,48
2017,0,29479,Scott Brown,2581.8,154906,60
2017,0,34098,Russell Henley,2579.8,157366,61
2017,0,28307,Matt Every,2576.1,121075,47
2017,0,20593,Greg Chalmers,2573.0,115785,45
2017,0,40058,Zac Blair,2568.4,172082,67
2017,0,24140,Sean O'Hair,2564.6,117973,46
2017,0,39324,J.J. Spaun,2564.2,107698,42
2017,0,29289,S.Y. Noh,2563.5,146120,57
2017,0,26951,Johnson Wagner,2561.6,117832,46
2017,0,28132,Tyrone Van Aswegen,2561.5,140883,55
2017,0,29720,Andres Gonzales,2549.6,96886,38
2017,0,31323,Gary Woodland,2548.5,109584,43
2017,0,23353,J.J. Henry,2546.8,157902,62
2017,0,28500,Martin Flores,2546.4,134957,53
2017,0,28093,Miguel Angel Carballo,2542.4,81356,32
2017,0,31416,Derek Fathauer,2536.3,109061,43
2017,0,32366,Kevin Chappell,2535.4,114094,45
2017,0,36689,Brooks Koepka,2533.7,93748,37
2017,0,46732,Rick Lamb,2532.9,73455,29
2017,0,32333,Kevin Tway,2532.3,108887,43
2017,0,30110,Kyle Stanley,2530.6,184735,73
2017,0,30926,Chris Kirk,2529.6,141657,56
2017,0,47959,Bryson DeChambeau,2528.8,141613,56
2017,0,34358,Jonathan Randolph,2527.0,106132,42
2017,0,26329,Louis Oosthuizen,2515.4,75462,30
2017,0,29518,Brendan Steele,2511.8,113029,45
2017,0,46501,Ollie Schniederjans,2511.7,113026,45
2017,0,49771,J.T. Poston,2510.0,155623,62
2017,0,31420,Anirban Lahiri,2509.3,80297,32
2017,0,23325,Vaughn Taylor,2500.5,147532,59
2017,0,31646,Emiliano Grillo,2498.7,137431,55
2017,0,34021,Bud Cauley,2497.8,139875,56
2017,0,33141,Keegan Bradley,2495.2,142229,57
2017,0,35891,Cameron Smith,2494.4,142183,57
2017,0,30191,Julián Etulain,2494.2,104758,42
2017,0,29223,Sam Saunders,2486.4,109400,44
2017,0,30925,Dustin Johnson,2485.9,89493,36
2017,0,24781,Hunter Mahan,2481.5,133999,54
2017,0,25198,Francesco Molinari,2480.5,96741,39
2017,0,37454,Whee Kim,2477.1,99083,40
2017,0,19846,Brian Gay,2463.2,152717,62
2017,0,27214,Kevin Streelman,2462.1,145262,59
2017,0,23108,Matt Kuchar,2458.9,125406,51
2017,0,21961,Charles Howell III,2453.1,125109,51
2017,0,32757,Patton Kizzire,2452.7,149615,61
2017,0,20472,Alex Cejka,2450.4,124969,51
2017,0,39975,Michael Kim,2450.1,166608,68
2017,0,34046,Jordan Spieth,2449.2,110213,45
2017,0,25632,Jimmy Walker,2448.4,71004,29
2017,0,33461,Morgan Hoffmann,2447.8,159104,65
2017,0,35450,Patrick Cantlay,2445.1,75799,31
2017,0,48081,Xander Schauffele,2443.6,107520,44
2017,0,23320,Ryan Palmer,2439.2,70738,29
2017,0,34264,Hudson Swafford,2435.8,114482,47
2017,0,37455,Si Woo Kim,2435.1,116883,48
2017,0,37189,Harold Varner III,2433.5,143577,59
2017,0,20229,Stewart Cink,2423.9,140584,58
2017,0,25191,Gonzalo Fernandez-Castaño,2422.5,70252,29
2017,0,26476,Chez Reavie,2419.4,154844,64
2017,0,27936,Martin Laird,2412.1,108546,45
2017,0,25493,Nick Taylor,2410.6,166328,69
2017,0,26499,Rafa Cabrera Bello,2409.8,72295,30
2017,0,25345,Carl Pettersson,2406.6,77012,32
2017,0,25686,Jason Dufner,2401.8,120089,50
2017,0,33948,Byeong Hun An,2399.4,93578,39
2017,0,29908,C.T. Pan,2399.3,131961,55
2017,0,46601,Trey Mullinax,2398.6,117533,49
2017,0,29221,Webb Simpson,2388.5,155253,65
2017,0,20572,Rod Pampling,2377.5,80836,34
2017,0,30944,Jason Kokrak,2377.3,140261,59
2017,0,35545,Blayne Barber,2372.4,132854,56
2017,0,26596,Ryan Moore,2366.1,118305,50
2017,0,32448,James Hahn,2361.6,115719,49
2017,0,22405,Justin Rose,2361.0,84997,36
2017,0,24358,Robert Garrigus,2353.1,112948,48
2017,0,24024,Zach Johnson,2350.8,103434,44
2017,0,25900,Lucas Glover,2346.4,129053,55
2017,0,27436,Graham DeLaet,2328.0,100104,43
2017,0,27895,Jonas Blixt,2321.0,104443,45
2017,0,28237,Rory McIlroy,2319.9,51037,22
2017,0,25349,Tim Wilkinson,2310.4,87794,38
2017,0,30692,Scott Stallings,2309.3,113154,49
2017,0,33418,Shawn Stefani,2305.8,94539,41
2017,0,29420,Billy Horschel,2298.3,117212,51
2017,0,29485,Brett Stegmaier,2297.2,103373,45
2017,0,33448,Justin Thomas,2293.3,68798,30
2017,0,27974,Sung Kang,2290.3,121388,53
2017,0,29476,Kyle Reifers,2289.1,137345,60
2017,0,20157,Retief Goosen,2267.0,68010,30
2017,0,28089,Jason Day,2266.4,92923,41
2017,0,27644,Brian Harman,2265.8,122351,54
2017,0,24357,K.J. Choi,2265.6,106482,47
2017,0,39954,Cody Gribble,2249.1,101211,45
2017,0,27770,Camilo Villegas,2235.7,100606,45
2017,0,46970,Jon Rahm,2227.6,111378,50
2017,0,25240,D.A. Points,2227.3,104685,47
2017,0,34174,John Huh,2151.0,144114,67
2017,0,37278,Nicholas Lindheim,2087.9,43846,21
2017,0,22056,Cameron Percy,2058.3,82331,40
2017,0,6522,Ernie Els,2046.9,49125,24
2016,0,36801,Mark Hubbard,3179.2,257516,81
2016,0,46440,Smylie Kaufman,2984.7,158191,53
2016,0,21731,Freddie Jacobson,2963.3,177799,60
2016,0,34360,Patrick Reed,2950.3,206519,70
2016,0,37273,Derek Ernst,2921.2,105163,36
2016,0,20645,John Senden,2920.8,134359,46
2016,0,21209,Sergio Garcia,2910.3,43654,15
2016,0,25396,Kevin Na,2886.3,164521,57
2016,0,6527,Steve Stricker,2873.2,117801,41
2016,0,32200,Roberto Castro,2867.0,223623,78
2016,0,33413,Ben Martin,2860.0,211640,74
2016,0,24490,George McNeill,2856.8,105701,37
2016,0,23638,Brendon de Jonge,2840.4,161901,57
2016,0,35539,Luke Guthrie,2822.3,104424,37
2016,0,26300,Matt Jones,2816.3,101387,36
2016,0,25572,Graeme McDowell,2814.2,123826,44
2016,0,35451,Scott Pinckney,2812.0,179971,64
2016,0,23983,Luke Donald,2811.1,148990,53
2016,0,35300,Andrew Loupe,2809.0,168541,60
2016,0,24924,Bill Haas,2803.1,154170,55
2016,0,27747,Hiroshi Iwata,2792.8,181530,65
2016,0,34431,Robert Streb,2777.5,172206,62
2016,0,31202,William McGirt,2777.4,197195,71
2016,0,25720,Chad Collins,2765.6,138281,50
2016,0,27942,Rob Oppenheim,2763.7,116077,42
