YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:OTT,MEASURED ROUNDS
2017,0,23800,Bryce Molder,-1.098,-70.297,64
2017,0,25345,Carl Pettersson,-1.123,-58.398,52
2017,0,25274,Steven Bowditch,-1.717,-77.258,45
2016,0,28237,Rory McIlroy,1.23,59.044,48
2016,0,30925,Dustin Johnson,1.117,70.347,63
2016,0,25804,Bubba Watson,0.983,50.136,51
2016,0,21209,Sergio Garcia,0.737,22.858,31
2016,0,31323,Gary Woodland,0.695,54.183,78
2016,0,22405,Justin Rose,0.678,33.234,49
2016,0,27141,J.B. Holmes,0.663,40.423,61
2016,0,23320,Ryan Palmer,0.625,48.747,78
2016,0,29461,Jamie Lovemark,0.609,50.555,83
2016,0,25818,Scott Piercy,0.608,39.548,65
2016,0,30944,Jason Kokrak,0.594,44.518,75
2016,0,33410,Andrew Landry,0.594,19.59,33
2016,0,27064,Jhonattan Vegas,0.589,47.73,81
2016,0,26289,Boo Weekley,0.571,40.568,71
2016,0,25900,Lucas Glover,0.565,37.881,67
2016,0,29479,Scott Brown,0.545,38.171,70
2016,0,36689,Brooks Koepka,0.542,32.498,60
2016,0,32102,Rickie Fowler,0.529,33.873,64
2016,0,32839,Hideki Matsuyama,0.527,30.546,58
2016,0,24502,Adam Scott,0.522,29.208,56
2016,0,35451,Scott Pinckney,0.511,36.256,71
2016,0,34264,Hudson Swafford,0.497,45.744,92
2016,0,25364,Paul Casey,0.494,28.177,57
2016,0,37189,Harold Varner III,0.472,37.737,80
2016,0,31646,Emiliano Grillo,0.446,32.59,73
2016,0,27436,Graham DeLaet,0.444,26.22,59
2016,0,24461,Thomas Aiken,0.438,21.042,48
2016,0,27129,Luke List,0.427,27.776,65
2016,0,34046,Jordan Spieth,0.402,23.299,58
2016,0,26329,Louis Oosthuizen,0.387,16.262,42
2016,0,12716,Charley Hoffman,0.384,27.272,71
2016,0,31202,William McGirt,0.37,32.6,88
2016,0,29725,Tony Finau,0.365,28.449,78
2016,0,31557,Jim Herman,0.364,25.877,71
2016,0,23108,Matt Kuchar,0.364,28.057,77
2016,0,36699,Patrick Rodgers,0.356,25.282,71
2016,0,24358,Robert Garrigus,0.35,19.233,55
2016,0,29478,Kevin Kisner,0.348,25.418,73
2016,0,29518,Brendan Steele,0.331,22.815,69
2016,0,40026,Daniel Berger,0.329,23.654,72
2016,0,29974,Branden Grace,0.326,13.679,42
2016,0,24140,Sean O'Hair,0.325,27.328,84
2016,0,20645,John Senden,0.318,25.085,79
2016,0,32366,Kevin Chappell,0.317,24.744,78
2016,0,33141,Keegan Bradley,0.305,19.234,63
2016,0,26331,Charl Schwartzel,0.304,16.999,56
2016,0,33204,Shane Lowry,0.296,10.97,37
2016,0,25686,Jason Dufner,0.29,22.923,79
2016,0,27214,Kevin Streelman,0.289,18.49,64
2016,0,27644,Brian Harman,0.27,24.842,92
2016,0,34098,Russell Henley,0.269,18.541,69
2016,0,26476,Chez Reavie,0.262,19.934,76
2016,0,37455,Si Woo Kim,0.257,25.472,99
2016,0,37454,Whee Kim,0.252,16.391,65
2016,0,33399,Adam Hadwin,0.223,19.628,88
2016,0,20572,Rod Pampling,0.222,8.227,37
2016,0,32200,Roberto Castro,0.217,19.095,88
2016,0,28158,Steve Marino,0.21,11.768,56
2016,0,29420,Billy Horschel,0.201,11.464,57
2016,0,34409,David Lingmerth,0.193,11.608,60
2016,0,25198,Francesco Molinari,0.192,10.923,57
2016,0,28089,Jason Day,0.186,10.05,54
2016,0,34360,Patrick Reed,0.183,14.243,78
2016,0,20691,Greg Owen,0.177,12.183,69
2016,0,26851,Marc Leishman,0.159,10.344,65
2016,0,37273,Derek Ernst,0.152,6.529,43
2016,0,25493,Nick Taylor,0.149,9.826,66
2016,0,29221,Webb Simpson,0.146,8.454,58
2016,0,33122,Russell Knox,0.13,8.471,65
2016,0,29485,Brett Stegmaier,0.128,9.571,75
2016,0,34174,John Huh,0.127,10.0,79
2016,0,29476,Kyle Reifers,0.117,11.356,97
2016,0,23621,Rory Sabbatini,0.115,4.492,39
2016,0,29926,Danny Lee,0.108,7.668,71
2016,0,30692,Scott Stallings,0.106,6.681,63
2016,0,34261,Scott Langley,0.105,5.582,53
2016,0,32448,James Hahn,0.1,7.027,70
2016,0,30926,Chris Kirk,0.086,6.353,74
2016,0,33413,Ben Martin,0.079,6.317,80
2016,0,29268,Bronson Burgoon,0.069,4.476,65
2016,0,24924,Bill Haas,0.068,4.335,64
2016,0,6522,Ernie Els,0.065,3.665,56
2016,0,34431,Robert Streb,0.05,3.275,66
2016,0,12510,Chad Campbell,0.048,3.862,80
2016,0,22892,Jason Gore,0.044,2.61,60
2016,0,25632,Jimmy Walker,0.044,3.089,71
2016,0,27466,Spencer Levin,0.043,3.541,82
2016,0,30110,Kyle Stanley,0.041,3.263,79
2016,0,20104,Ken Duke,0.04,1.903,48
2016,0,34265,Will Wilcox,0.04,2.289,57
2016,0,21961,Charles Howell III,0.039,3.083,79
2016,0,24912,Will MacKenzie,0.032,2.08,66
2016,0,26951,Johnson Wagner,0.03,2.295,76
2016,0,33448,Justin Thomas,0.029,2.193,75
2016,0,31420,Anirban Lahiri,0.025,1.205,48
2016,0,30163,Henrik Norlander,0.023,1.21,53
2016,0,6567,Vijay Singh,0.023,1.498,65
2016,0,35545,Blayne Barber,0.018,1.364,74
2016,0,32150,Michael Thompson,0.015,0.812,54
2016,0,8075,Jerry Kelly,0.013,0.795,60
2016,0,27747,Hiroshi Iwata,0.012,0.83,67
2016,0,28679,Fabián Gómez,0.009,0.662,73
2016,0,25892,Steve Wheatcroft,0.008,0.557,70
2016,0,33418,Shawn Stefani,0.003,0.236,77
2016,0,35300,Andrew Loupe,-0.005,-0.307,67
2016,0,39975,Michael Kim,-0.006,-0.547,86
2016,0,27974,Sung Kang,-0.009,-0.629,73
2016,0,28114,Dawie van der Walt,-0.013,-0.713,56
2016,0,35732,Wes Roach,-0.015,-0.651,43
2016,0,46440,Smylie Kaufman,-0.022,-1.572,72
2016,0,45526,Abraham Ancer,-0.024,-0.897,38
2016,0,34563,Chesson Hadley,-0.031,-2.08,67
2016,0,26300,Matt Jones,-0.039,-2.463,63
2016,0,20229,Stewart Cink,-0.049,-2.41,49
2016,0,28475,Jeff Overton,-0.054,-3.116,58
2016,0,27649,Brandt Snedeker,-0.059,-4.4,75
2016,0,23541,Ben Crane,-0.063,-4.146,66
2016,0,32618,Rhein Gibson,-0.067,-2.948,44
2016,0,40058,Zac Blair,-0.068,-5.471,81
2016,0,27963,Chris Stroud,-0.069,-4.785,69
2016,0,33461,Morgan Hoffmann,-0.07,-4.117,59
2016,0,22046,Geoff Ogilvy,-0.081,-4.04,50
2016,0,27895,Jonas Blixt,-0.093,-6.327,68
2016,0,35879,Kelly Kraft,-0.093,-4.202,45
2016,0,31560,Brian Stuard,-0.1,-6.022,60
2016,0,20848,Ángel Cabrera,-0.106,-5.213,49
2016,0,26596,Ryan Moore,-0.112,-7.273,65
2016,0,23325,Vaughn Taylor,-0.113,-7.541,67
2016,0,29745,Tyler Aldridge,-0.115,-7.678,67
2016,0,24781,Hunter Mahan,-0.118,-5.906,50
2016,0,25834,Daniel Summerhays,-0.126,-9.989,79
2016,0,25572,Graeme McDowell,-0.129,-5.795,45
2016,0,36801,Mark Hubbard,-0.143,-11.849,83
2016,0,1810,Phil Mickelson,-0.145,-8.581,59
2016,0,20098,Stuart Appleby,-0.173,-11.432,66
2016,0,27936,Martin Laird,-0.178,-12.652,71
2016,0,23800,Bryce Molder,-0.181,-12.118,67
2016,0,29223,Sam Saunders,-0.191,-9.738,51
2016,0,29222,Billy Hurley III,-0.206,-12.141,59
2016,0,10213,Dicky Pride,-0.212,-8.688,41
2016,0,29720,Andres Gonzales,-0.222,-14.183,64
2016,0,21731,Freddie Jacobson,-0.223,-16.044,72
2016,0,23638,Brendon de Jonge,-0.229,-14.917,65
2016,0,10809,Jim Furyk,-0.234,-10.302,44
2016,0,34099,Harris English,-0.236,-17.209,73
2016,0,24507,Jason Bohn,-0.259,-15.28,59
2016,0,24024,Zach Johnson,-0.269,-19.663,73
2016,0,20472,Alex Cejka,-0.292,-14.899,51
2016,0,20766,Padraig Harrington,-0.292,-12.868,44
2016,0,23353,J.J. Henry,-0.293,-17.881,61
2016,0,30711,Colt Knost,-0.294,-20.905,71
2016,0,26758,David Hearn,-0.303,-24.817,82
2016,0,32640,Troy Merritt,-0.303,-19.72,65
2016,0,35532,Tom Hoge,-0.315,-19.851,63
2016,0,24357,K.J. Choi,-0.317,-21.211,67
2016,0,25396,Kevin Na,-0.322,-22.249,69
2016,0,32757,Patton Kizzire,-0.34,-25.497,75
2016,0,35891,Cameron Smith,-0.357,-16.439,46
2016,0,22371,Aaron Baddeley,-0.366,-27.423,75
2016,0,20157,Retief Goosen,-0.385,-18.502,48
2016,0,2206,David Toms,-0.39,-21.071,54
2016,0,28132,Tyrone Van Aswegen,-0.393,-34.541,88
2016,0,24490,George McNeill,-0.415,-19.096,46
2016,0,6527,Steve Stricker,-0.44,-19.781,45
2016,0,33419,Cameron Tringale,-0.443,-31.003,70
2016,0,32876,Martin Piller,-0.444,-20.886,47
2016,0,33667,Carlos Ortiz,-0.452,-27.586,61
2016,0,25349,Tim Wilkinson,-0.459,-22.961,50
2016,0,25240,D.A. Points,-0.492,-19.174,39
2016,0,24494,Erik Compton,-0.495,-25.252,51
2016,0,21878,Mark Wilson,-0.501,-27.575,55
2016,0,28092,D.H. Lee,-0.51,-23.476,46
2016,0,24846,Ricky Barnes,-0.518,-41.416,80
2016,0,31416,Derek Fathauer,-0.538,-40.869,76
2016,0,34466,Peter Malnati,-0.538,-39.776,74
2016,0,25720,Chad Collins,-0.629,-40.286,64
2016,0,10885,Robert Allenby,-0.631,-25.881,41
2016,0,29289,S.Y. Noh,-0.637,-43.95,69
2016,0,34262,Jon Curran,-0.659,-55.348,84
2016,0,23983,Luke Donald,-0.665,-39.217,59
2016,0,27770,Camilo Villegas,-0.764,-54.246,71
2016,0,27942,Rob Oppenheim,-0.779,-39.712,51
2016,0,35539,Luke Guthrie,-0.819,-36.85,45
2016,0,30927,Brendon Todd,-1.043,-56.31,54
2016,0,25274,Steven Bowditch,-1.616,-88.897,55
2015,0,25804,Bubba Watson,1.194,66.847,56
2015,0,30925,Dustin Johnson,0.96,51.834,54
2015,0,28089,Jason Day,0.772,44.027,57
2015,0,24502,Adam Scott,0.682,21.818,32
2015,0,36699,Patrick Rodgers,0.68,31.268,46
2015,0,37273,Derek Ernst,0.676,42.578,63
2015,0,26331,Charl Schwartzel,0.669,27.445,41
2015,0,34265,Will Wilcox,0.662,27.132,41
2015,0,25900,Lucas Glover,0.591,42.52,72
2015,0,32334,Charlie Beljan,0.583,33.212,57
2015,0,27214,Kevin Streelman,0.563,41.072,73
2015,0,22405,Justin Rose,0.55,26.937,49
2015,0,26289,Boo Weekley,0.548,36.73,67
2015,0,32839,Hideki Matsuyama,0.496,34.719,70
2015,0,34046,Jordan Spieth,0.494,32.635,66
2015,0,12716,Charley Hoffman,0.47,35.724,76
2015,0,31557,Jim Herman,0.467,35.93,77
2015,0,30944,Jason Kokrak,0.464,37.11,80
2015,0,21528,Henrik Stenson,0.448,19.704,44
2015,0,21209,Sergio Garcia,0.442,15.901,36
2015,0,33141,Keegan Bradley,0.436,27.888,64
2015,0,27141,J.B. Holmes,0.427,28.194,66
2015,0,36689,Brooks Koepka,0.407,26.468,65
2015,0,25364,Paul Casey,0.392,24.69,63
2015,0,26476,Chez Reavie,0.384,19.221,50
2015,0,29725,Tony Finau,0.383,35.194,92
2015,0,34409,David Lingmerth,0.379,28.016,74
2015,0,40026,Daniel Berger,0.372,30.893,83
2015,0,28780,Nicholas Thompson,0.37,25.909,70
2015,0,29420,Billy Horschel,0.366,26.705,73
2015,0,29518,Brendan Steele,0.363,27.623,76
2015,0,23320,Ryan Palmer,0.356,19.246,54
2015,0,33667,Carlos Ortiz,0.355,29.503,83
2015,0,33448,Justin Thomas,0.352,33.812,96
2015,0,28500,Martin Flores,0.349,27.601,79
2015,0,24358,Robert Garrigus,0.345,19.002,55
2015,0,34098,Russell Henley,0.343,22.976,67
2015,0,21961,Charles Howell III,0.34,33.678,99
2015,0,26329,Louis Oosthuizen,0.339,15.951,47
2015,0,35541,John Peterson,0.333,25.661,77
2015,0,33418,Shawn Stefani,0.332,29.246,88
2015,0,20645,John Senden,0.331,16.863,51
2015,0,25198,Francesco Molinari,0.324,13.933,43
2015,0,27644,Brian Harman,0.322,25.14,78
2015,0,30946,Alex Prugh,0.319,22.941,72
2015,0,29478,Kevin Kisner,0.316,29.676,94
2015,0,27095,Nick Watney,0.31,25.136,81
2015,0,34431,Robert Streb,0.309,29.669,96
2015,0,29223,Sam Saunders,0.307,19.318,63
2015,0,29479,Scott Brown,0.296,23.939,81
2015,0,22892,Jason Gore,0.284,16.47,58
2015,0,23638,Brendon de Jonge,0.276,25.357,92
2015,0,34264,Hudson Swafford,0.273,22.637,83
2015,0,25818,Scott Piercy,0.27,22.417,83
2015,0,30736,Oscar Fraustro,0.259,10.347,40
2015,0,28259,Sangmoon Bae,0.251,22.059,88
2015,0,26300,Matt Jones,0.249,16.681,67
2015,0,25686,Jason Dufner,0.242,11.609,48
2015,0,24024,Zach Johnson,0.24,16.777,70
2015,0,29221,Webb Simpson,0.225,14.431,64
2015,0,35545,Blayne Barber,0.208,13.135,63
2015,0,27466,Spencer Levin,0.204,16.947,83
2015,0,1706,Davis Love III,0.189,7.939,42
2015,0,25191,Gonzalo Fernandez-Castaño,0.187,11.768,63
2015,0,31323,Gary Woodland,0.177,9.574,54
2015,0,27064,Jhonattan Vegas,0.173,12.474,72
2015,0,32366,Kevin Chappell,0.16,11.972,75
2015,0,24140,Sean O'Hair,0.153,12.401,81
2015,0,6567,Vijay Singh,0.152,10.479,69
2015,0,25892,Steve Wheatcroft,0.148,10.668,72
2015,0,24924,Bill Haas,0.14,9.96,71
2015,0,22046,Geoff Ogilvy,0.138,4.841,35
2015,0,23108,Matt Kuchar,0.136,10.495,77
2015,0,12510,Chad Campbell,0.13,11.838,91
2015,0,22056,Cameron Percy,0.128,7.437,58
2015,0,32102,Rickie Fowler,0.123,6.999,57
2015,0,35451,Scott Pinckney,0.123,9.126,74
2015,0,23548,Bill Lunde,0.11,3.946,36
2015,0,29476,Kyle Reifers,0.108,8.652,80
2015,0,32448,James Hahn,0.106,8.306,78
2015,0,34130,Sung Joon Park,0.104,6.583,63
2015,0,33122,Russell Knox,0.098,8.492,87
2015,0,25369,Jamie Donaldson,0.095,3.049,32
2015,0,23621,Rory Sabbatini,0.094,6.206,66
2015,0,20396,Lee Westwood,0.094,3.012,32
2015,0,33399,Adam Hadwin,0.088,7.105,81
2015,0,20229,Stewart Cink,0.087,5.76,66
2015,0,31202,William McGirt,0.087,8.426,97
2015,0,32200,Roberto Castro,0.079,2.826,36
2015,0,8075,Jerry Kelly,0.073,4.791,66
2015,0,1810,Phil Mickelson,0.072,3.94,55
2015,0,26596,Ryan Moore,0.071,4.315,61
2015,0,20104,Ken Duke,0.067,5.226,78
2015,0,23353,J.J. Henry,0.066,5.021,76
2015,0,39977,Max Homa,0.066,4.102,62
2015,0,10809,Jim Furyk,0.064,3.339,52
2015,0,20848,Ángel Cabrera,0.06,2.537,42
2015,0,27933,John Merrick,0.056,3.239,58
2015,0,20691,Greg Owen,0.036,1.455,40
2015,0,35532,Tom Hoge,0.035,2.285,65
2015,0,27436,Graham DeLaet,0.027,1.442,54
2015,0,26851,Marc Leishman,0.021,1.134,54
2015,0,24507,Jason Bohn,0.019,1.618,87
2015,0,34099,Harris English,0.009,0.802,88
2015,0,24361,Pat Perez,-0.01,-0.811,83
2015,0,26951,Johnson Wagner,-0.013,-0.724,57
2015,0,33413,Ben Martin,-0.016,-1.217,77
2015,0,24781,Hunter Mahan,-0.023,-1.507,65
2015,0,28486,Michael Putnam,-0.025,-1.704,68
2015,0,33461,Morgan Hoffmann,-0.032,-2.183,69
2015,0,28475,Jeff Overton,-0.036,-2.731,75
2015,0,25345,Carl Pettersson,-0.038,-3.615,96
2015,0,34174,John Huh,-0.041,-3.681,89
2015,0,2206,David Toms,-0.041,-2.279,55
2015,0,25274,Steven Bowditch,-0.053,-4.703,88
2015,0,24138,Ian Poulter,-0.054,-2.595,48
2015,0,36801,Mark Hubbard,-0.06,-3.63,61
2015,0,30692,Scott Stallings,-0.061,-2.978,49
2015,0,34360,Patrick Reed,-0.071,-5.375,76
2015,0,33419,Cameron Tringale,-0.074,-5.884,79
2015,0,27936,Martin Laird,-0.078,-5.685,73
2015,0,34563,Chesson Hadley,-0.08,-7.146,89
2015,0,25493,Nick Taylor,-0.08,-6.631,83
2015,0,30711,Colt Knost,-0.084,-6.241,74
2015,0,28023,Byron Smith,-0.085,-3.66,43
2015,0,32150,Michael Thompson,-0.089,-6.676,75
2015,0,31560,Brian Stuard,-0.103,-8.174,79
2015,0,25834,Daniel Summerhays,-0.111,-9.87,89
2015,0,27895,Jonas Blixt,-0.115,-5.996,52
2015,0,21753,Brian Davis,-0.119,-8.435,71
2015,0,27649,Brandt Snedeker,-0.126,-9.454,75
2015,0,34261,Scott Langley,-0.128,-10.107,79
2015,0,20771,Steven Alker,-0.129,-6.461,50
2015,0,24925,Jonathan Byrd,-0.145,-7.388,51
2015,0,30926,Chris Kirk,-0.15,-8.424,56
2015,0,25632,Jimmy Walker,-0.161,-10.298,64
2015,0,33486,Roger Sloan,-0.168,-6.735,40
2015,0,30927,Brendon Todd,-0.168,-12.754,76
2015,0,29425,Andrew Svoboda,-0.171,-11.957,70
2015,0,29535,Brice Garnett,-0.198,-12.671,64
2015,0,37454,Whee Kim,-0.201,-11.234,56
2015,0,24494,Erik Compton,-0.216,-15.093,70
2015,0,28679,Fabián Gómez,-0.216,-14.911,69
2015,0,26758,David Hearn,-0.216,-18.352,85
2015,0,24490,George McNeill,-0.223,-19.814,89
2015,0,22293,Heath Slocum,-0.229,-8.931,39
2015,0,20472,Alex Cejka,-0.233,-18.444,79
2015,0,27963,Chris Stroud,-0.249,-16.902,68
2015,0,25720,Chad Collins,-0.25,-15.746,63
2015,0,10885,Robert Allenby,-0.262,-13.387,51
2015,0,25562,Andres Romero,-0.269,-14.508,54
2015,0,20157,Retief Goosen,-0.271,-16.236,60
2015,0,6522,Ernie Els,-0.285,-11.1,39
2015,0,23800,Bryce Molder,-0.294,-22.657,77
2015,0,23623,Bo Van Pelt,-0.296,-19.249,65
2015,0,27770,Camilo Villegas,-0.296,-21.879,74
2015,0,40058,Zac Blair,-0.299,-26.316,88
2015,0,21878,Mark Wilson,-0.299,-24.184,81
2015,0,29926,Danny Lee,-0.301,-30.1,100
2015,0,23541,Ben Crane,-0.303,-15.775,52
2015,0,35539,Luke Guthrie,-0.314,-21.344,68
2015,0,20593,Greg Chalmers,-0.323,-11.637,36
2015,0,32640,Troy Merritt,-0.326,-26.724,82
2015,0,25349,Tim Wilkinson,-0.326,-18.883,58
2015,0,25396,Kevin Na,-0.329,-23.391,71
2015,0,29720,Andres Gonzales,-0.386,-29.368,76
2015,0,34262,Jon Curran,-0.406,-26.407,65
2015,0,30852,Ryo Ishikawa,-0.408,-30.631,75
2015,0,34358,Jonathan Randolph,-0.408,-22.852,56
2015,0,20766,Padraig Harrington,-0.434,-21.251,49
2015,0,31416,Derek Fathauer,-0.455,-30.014,66
2015,0,10860,Justin Leonard,-0.486,-26.269,54
2015,0,31193,Jim Renner,-0.501,-28.059,56
2015,0,24357,K.J. Choi,-0.522,-29.754,57
2015,0,23048,Eric Axley,-0.541,-23.276,43
2015,0,29289,S.Y. Noh,-0.555,-29.973,54
2015,0,22371,Aaron Baddeley,-0.596,-39.324,66
2015,0,29222,Billy Hurley III,-0.635,-40.005,63
2015,0,23983,Luke Donald,-0.793,-42.797,54
2015,0,24846,Ricky Barnes,-0.819,-51.618,63
2015,0,25240,D.A. Points,-0.82,-47.548,58
2015,0,28307,Matt Every,-0.925,-51.806,56
2015,0,28132,Tyrone Van Aswegen,-1.081,-45.395,42
2015,0,34256,Andrew Putnam,-1.411,-76.202,54
2014,0,28237,Rory McIlroy,1.367,65.623,48
2014,0,25804,Bubba Watson,0.967,54.142,56
2014,0,23320,Ryan Palmer,0.76,50.908,67
2014,0,26289,Boo Weekley,0.732,40.978,56
2014,0,30925,Dustin Johnson,0.73,29.941,41
2014,0,24502,Adam Scott,0.725,40.578,56
2014,0,26329,Louis Oosthuizen,0.724,21.712,30
2014,0,24781,Hunter Mahan,0.687,49.474,72
2014,0,21528,Henrik Stenson,0.65,24.701,38
2014,0,27064,Jhonattan Vegas,0.628,40.175,64
2014,0,31323,Gary Woodland,0.581,42.425,73
2014,0,20848,Ángel Cabrera,0.554,33.78,61
2014,0,26331,Charl Schwartzel,0.55,29.711,54
2014,0,32334,Charlie Beljan,0.523,35.066,67
2014,0,27141,J.B. Holmes,0.509,39.22,77
2014,0,26679,Kevin Stadler,0.505,32.801,65
2014,0,21961,Charles Howell III,0.498,47.349,95
2014,0,28089,Jason Day,0.495,16.326,33
2014,0,34265,Will Wilcox,0.487,19.478,40
2014,0,29420,Billy Horschel,0.473,32.665,69
2014,0,27214,Kevin Streelman,0.471,28.276,60
2014,0,34431,Robert Streb,0.461,29.513,64
2014,0,25444,Justin Hicks,0.456,41.022,90
2014,0,30110,Kyle Stanley,0.44,31.663,72
2014,0,33141,Keegan Bradley,0.43,28.812,67
2014,0,36689,Brooks Koepka,0.425,17.854,42
2014,0,12716,Charley Hoffman,0.415,31.568,76
2014,0,35541,John Peterson,0.415,22.835,55
2014,0,33418,Shawn Stefani,0.412,23.493,57
2014,0,22405,Justin Rose,0.402,20.906,52
2014,0,32366,Kevin Chappell,0.386,33.606,87
2014,0,21209,Sergio Garcia,0.382,15.283,40
2014,0,29461,Jamie Lovemark,0.374,17.567,47
2014,0,24358,Robert Garrigus,0.362,26.433,73
2014,0,27436,Graham DeLaet,0.36,23.013,64
2014,0,23638,Brendon de Jonge,0.339,31.213,92
2014,0,25900,Lucas Glover,0.335,15.756,47
2014,0,20396,Lee Westwood,0.334,14.349,43
2014,0,32839,Hideki Matsuyama,0.325,20.828,64
2014,0,25686,Jason Dufner,0.316,13.284,42
2014,0,37273,Derek Ernst,0.312,19.636,63
2014,0,34264,Hudson Swafford,0.305,17.702,58
2014,0,31557,Jim Herman,0.302,14.478,48
2014,0,27095,Nick Watney,0.298,16.662,56
2014,0,24924,Bill Haas,0.296,24.302,82
2014,0,25345,Carl Pettersson,0.294,25.022,85
2014,0,30944,Jason Kokrak,0.284,17.329,61
2014,0,27408,Martin Kaymer,0.279,13.411,48
2014,0,29479,Scott Brown,0.277,23.021,83
2014,0,32102,Rickie Fowler,0.264,16.34,62
2014,0,30750,Tommy Gainey,0.257,15.395,60
2014,0,26596,Ryan Moore,0.253,15.687,62
2014,0,27330,Josh Teater,0.239,17.941,75
2014,0,27936,Martin Laird,0.238,13.113,55
2014,0,29518,Brendan Steele,0.237,16.624,70
2014,0,26300,Matt Jones,0.236,14.137,60
2014,0,20645,John Senden,0.224,18.168,81
2014,0,33122,Russell Knox,0.221,18.35,83
2014,0,35300,Andrew Loupe,0.22,10.983,50
2014,0,33413,Ben Martin,0.213,13.41,63
2014,0,23108,Matt Kuchar,0.21,15.931,76
2014,0,34098,Russell Henley,0.205,15.359,75
2014,0,22293,Heath Slocum,0.203,12.581,62
2014,0,1810,Phil Mickelson,0.201,10.068,50
2014,0,34099,Harris English,0.193,14.315,74
2014,0,23353,J.J. Henry,0.192,15.006,78
2014,0,28259,Sangmoon Bae,0.179,11.625,65
2014,0,1706,Davis Love III,0.176,11.09,63
2014,0,28780,Nicholas Thompson,0.174,12.208,70
2014,0,6567,Vijay Singh,0.167,12.714,76
2014,0,26851,Marc Leishman,0.164,11.29,69
2014,0,32448,James Hahn,0.162,11.857,73
2014,0,29926,Danny Lee,0.157,10.849,69
2014,0,24024,Zach Johnson,0.145,12.186,84
2014,0,30692,Scott Stallings,0.135,8.527,63
2014,0,27556,Ted Potter Jr.,0.134,8.023,60
2014,0,27933,John Merrick,0.129,9.274,72
2014,0,10809,Jim Furyk,0.121,8.007,66
2014,0,24140,Sean O'Hair,0.121,8.108,67
2014,0,25632,Jimmy Walker,0.119,8.658,73
2014,0,28486,Michael Putnam,0.111,10.115,91
2014,0,29425,Andrew Svoboda,0.111,7.325,66
2014,0,34409,David Lingmerth,0.094,6.265,67
2014,0,2206,David Toms,0.083,4.461,54
2014,0,24925,Jonathan Byrd,0.079,5.112,65
2014,0,12510,Chad Campbell,0.056,2.596,46
2014,0,28475,Jeff Overton,0.056,3.71,66
2014,0,25562,Andres Romero,0.05,3.601,72
2014,0,29478,Kevin Kisner,0.049,3.424,70
2014,0,32333,Kevin Tway,0.048,2.264,47
2014,0,23623,Bo Van Pelt,0.048,3.199,67
2014,0,24912,Will MacKenzie,0.044,3.212,73
2014,0,24138,Ian Poulter,0.042,1.715,41
2014,0,34360,Patrick Reed,0.04,2.989,74
2014,0,25834,Daniel Summerhays,0.04,3.546,88
2014,0,34046,Jordan Spieth,0.034,2.701,79
2014,0,30926,Chris Kirk,0.033,2.804,86
2014,0,30927,Brendon Todd,0.015,1.385,91
2014,0,33419,Cameron Tringale,0.008,0.756,98
2014,0,31202,William McGirt,0.002,0.172,84
2014,0,28500,Martin Flores,-0.001,-0.058,68
2014,0,25274,Steven Bowditch,-0.002,-0.155,78
2014,0,22378,Trevor Immelman,-0.006,-0.385,67
2014,0,20229,Stewart Cink,-0.007,-0.477,72
2014,0,25364,Paul Casey,-0.013,-0.552,44
2014,0,27644,Brian Harman,-0.014,-1.437,101
2014,0,6522,Ernie Els,-0.016,-1.003,63
2014,0,22046,Geoff Ogilvy,-0.02,-1.447,73
2014,0,29221,Webb Simpson,-0.027,-2.008,74
2014,0,25572,Graeme McDowell,-0.034,-1.574,46
2014,0,31560,Brian Stuard,-0.034,-2.496,74
2014,0,26956,Bronson La'Cassie,-0.04,-1.444,36
2014,0,27649,Brandt Snedeker,-0.043,-2.816,66
2014,0,29740,Brad Fritsch,-0.048,-1.886,39
2014,0,10885,Robert Allenby,-0.05,-3.478,70
2014,0,29535,Brice Garnett,-0.056,-4.375,78
2014,0,34174,John Huh,-0.059,-4.159,70
2014,0,24490,George McNeill,-0.061,-4.294,70
2014,0,21753,Brian Davis,-0.064,-5.167,81
2014,0,23621,Rory Sabbatini,-0.065,-4.248,65
2014,0,34021,Bud Cauley,-0.073,-3.377,46
2014,0,24494,Erik Compton,-0.089,-6.711,75
2014,0,8075,Jerry Kelly,-0.089,-5.864,66
2014,0,20104,Ken Duke,-0.092,-6.081,66
2014,0,24663,Y.E. Yang,-0.097,-5.946,61
2014,0,25396,Kevin Na,-0.1,-7.788,78
2014,0,29222,Billy Hurley III,-0.103,-7.424,72
2014,0,26758,David Hearn,-0.118,-9.643,82
2014,0,32200,Roberto Castro,-0.122,-7.192,59
2014,0,1724,Jeff Maggert,-0.135,-5.922,44
2014,0,25349,Tim Wilkinson,-0.145,-10.295,71
2014,0,35732,Wes Roach,-0.149,-7.452,50
2014,0,35139,Richard Lee,-0.15,-9.121,61
2014,0,27770,Camilo Villegas,-0.159,-13.34,84
2014,0,21731,Freddie Jacobson,-0.162,-13.126,81
2014,0,33461,Morgan Hoffmann,-0.172,-15.452,90
2014,0,27963,Chris Stroud,-0.174,-12.528,72
2014,0,22913,John Rollins,-0.204,-13.646,67
2014,0,26951,Johnson Wagner,-0.209,-12.15,58
2014,0,32150,Michael Thompson,-0.211,-12.677,60
2014,0,32640,Troy Merritt,-0.213,-11.736,55
2014,0,27466,Spencer Levin,-0.224,-11.178,50
