YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOT DIST. (FT),TOT BIRDIE PUTTS MADE,LONGEST MADE (FT),SHORTEST MADE (FT)
2008,0,23540,Jason Allred,"8' 8""",1418.583,164,48,"8"""
2008,0,24227,Justin Bolli,"8' 8""",1901.25,219,41,"3"""
2008,0,27095,Nick Watney,"8' 8""",2533.083,292,49,"1"""
2008,0,20848,Ángel Cabrera,"8' 7""",1140.25,133,42,"3"""
2008,0,12716,Charley Hoffman,"8' 7""",2474.5,288,60,"1"""
2008,0,1810,Phil Mickelson,"8' 6""",1967.167,232,53,"2"""
2008,0,10649,Tom Scherrer,"8' 6""",1190.083,140,36,"9"""
2008,0,25594,Travis Perkins,"8' 5""",923.0,110,40,"9"""
2008,0,23797,Brett Rumford,"8' 5""",1639.083,194,41,"2"""
2008,0,30925,Dustin Johnson,"8' 3""",2099.083,255,43,"1"""
2008,0,23349,Charles Warren,"8' 2""",1841.083,226,42,"2"""
2008,0,25804,Bubba Watson,"8' 2""",2381.5,293,52,"2"""
2008,0,1226,Fred Couples,"8' 1""",1468.5,182,34,"7"""
2008,0,9011,David Duval,"7' 8""",833.667,109,33,"7"""
2007,0,12660,Jesper Parnevik,"11' 5""",3236.083,284,48,"1"""
2007,0,23135,Tim Clark,"11' 3""",2114.167,188,58,"3"""
2007,0,10860,Justin Leonard,"11' 3""",2901.833,258,50,"3"""
2007,0,10213,Dicky Pride,"11' 3""",2052.167,183,62,"6"""
2007,0,21528,Henrik Stenson,"11' 3""",1296.75,115,62,"2"""
2007,0,23933,Michael Boyd,"11' 2""",1635.5,147,57,"1"""
2007,0,19803,Ryan Armour,"11' 1""",3413.833,307,55,"2"""
2007,0,1928,Corey Pavin,"11' 1""",2163.083,195,57,"5"""
2007,0,8931,Glen Day,"11' 0""",2506.083,227,60,"1"""
2007,0,24024,Zach Johnson,"11' 0""",2137.667,195,50,"4"""
2007,0,6643,Paul Goydos,"10' 11""",1675.917,153,58,"3"""
2007,0,24449,Parker McLachlin,"10' 11""",2415.583,222,66,"2"""
2007,0,23497,Tag Ridings,"10' 11""",1726.5,158,50,"5"""
2007,0,11032,Frank Lickliter II,"10' 10""",3269.333,301,77,"2"""
2007,0,12680,Shigeki Maruyama,"10' 9""",2645.833,247,68,"6"""
2007,0,6515,Shaun Micheel,"10' 9""",2367.25,220,42,"4"""
2007,0,26882,Michael Sim,"10' 9""",1700.75,158,48,"3"""
2007,0,25686,Jason Dufner,"10' 8""",2858.083,267,55,"1"""
2007,0,7547,Craig Kanada,"10' 8""",3065.0,287,57,"4"""
2007,0,25190,Jeff Quinney,"10' 8""",3080.0,288,53,"3"""
2007,0,12602,Dean Wilson,"10' 8""",2634.417,247,46,"3"""
2007,0,1035,Tommy Armour III,"10' 7""",2385.667,226,42,"3"""
2007,0,2101,Joey Sindelar,"10' 7""",2181.083,206,53,"2"""
2007,0,12510,Chad Campbell,"10' 6""",2449.833,233,45,"5"""
2007,0,23983,Luke Donald,"10' 6""",1873.5,178,69,"5"""
2007,0,21209,Sergio Garcia,"10' 6""",2032.833,194,76,"5"""
2007,0,20382,Stephen Leaney,"10' 6""",2371.417,226,72,"3"""
2007,0,20160,Charlie Wi,"10' 6""",2870.917,274,53,"2"""
2007,0,20623,Gavin Coles,"10' 5""",2323.833,223,40,"4"""
2007,0,22621,Ben Curtis,"10' 5""",1807.333,173,100,"1"""
2007,0,19846,Brian Gay,"10' 5""",3267.333,314,61,"4"""
2007,0,26420,Richard Johnson,"10' 5""",2405.25,230,57,"4"""
2007,0,1724,Jeff Maggert,"10' 5""",2623.667,251,54,"1"""
2007,0,27060,John Mallinger,"10' 5""",2844.417,272,54,"3"""
2007,0,2206,David Toms,"10' 5""",2199.917,211,59,"1"""
2007,0,6197,Michael Allen,"10' 4""",2163.417,210,54,"3"""
2007,0,23613,Rich Barcelo,"10' 4""",2368.083,230,71,"3"""
2007,0,1132,Mark Brooks,"10' 4""",1109.0,107,47,"5"""
2007,0,1142,Bart Bryant,"10' 4""",2553.25,248,65,"2"""
2007,0,21753,Brian Davis,"10' 4""",3070.167,297,52,"3"""
2007,0,1577,Lee Janzen,"10' 4""",1566.583,151,72,"3"""
2007,0,22212,Craig Lile,"10' 4""",2263.167,219,54,"1"""
2007,0,20572,Rod Pampling,"10' 4""",2446.167,236,70,"1"""
2007,0,24925,Jonathan Byrd,"10' 3""",2406.167,235,45,"4"""
2007,0,1157,Tom Byrum,"10' 3""",1178.833,115,43,"3"""
2007,0,1313,Steve Elkington,"10' 3""",2348.083,229,75,"2"""
2007,0,7457,Steve Flesch,"10' 3""",2843.917,278,58,"2"""
2007,0,1381,Fred Funk,"10' 3""",1597.833,156,60,"2"""
2007,0,24358,Robert Garrigus,"10' 3""",3083.333,300,65,"1"""
2007,0,10117,Bob Heintz,"10' 3""",2541.583,248,59,"3"""
2007,0,12782,Tim Herron,"10' 3""",2717.417,266,55,"2"""
2007,0,26596,Ryan Moore,"10' 3""",2647.5,258,56,"4"""
2007,0,20691,Greg Owen,"10' 3""",2170.083,212,47,"5"""
2007,0,1948,Tim Petrovic,"10' 3""",3351.833,326,58,"1"""
2007,0,20127,Chris Riley,"10' 3""",1752.083,171,45,"5"""
2007,0,2036,Jim Rutledge,"10' 3""",1122.917,110,49,"5"""
2007,0,22293,Heath Slocum,"10' 3""",3191.333,311,64,"2"""
2007,0,21878,Mark Wilson,"10' 3""",2204.083,215,59,"2"""
2007,0,21633,Steve Allan,"10' 2""",1985.75,195,45,"3"""
2007,0,7363,Craig Bowden,"10' 2""",2265.5,223,51,"5"""
2007,0,1320,Bob Estes,"10' 2""",2890.083,284,66,"1"""
2007,0,21806,Paul Gow,"10' 2""",1672.083,165,67,"2"""
2007,0,1766,Billy Mayfair,"10' 2""",2788.583,275,57,"4"""
2007,0,23800,Bryce Molder,"10' 2""",1370.75,135,39,"2"""
2007,0,21660,Jason Schultz,"10' 2""",1571.167,154,38,"7"""
2007,0,23048,Eric Axley,"10' 1""",2767.0,274,57,"2"""
2007,0,20498,Briny Baird,"10' 1""",3681.667,365,59,"4"""
2007,0,23614,Rich Beem,"10' 1""",2495.5,247,47,"2"""
2007,0,8881,Tripp Isenhour,"10' 1""",2110.5,210,50,"3"""
2007,0,21731,Freddie Jacobson,"10' 1""",2645.417,262,40,"3"""
2007,0,1677,Tom Lehman,"10' 1""",1619.417,161,62,"2"""
2007,0,20628,Arron Oberholser,"10' 1""",1755.25,174,64,"2"""
2007,0,21949,Joe Ogilvie,"10' 1""",3019.75,299,42,"3"""
2007,0,2104,Jeff Sluman,"10' 1""",1204.0,119,44,"2"""
2007,0,6004,Stephen Ames,"10' 0""",1921.833,192,47,"3"""
2007,0,1024,Billy Andrade,"10' 0""",2639.917,264,64,"2"""
2007,0,20850,Daniel Chopra,"10' 0""",3264.667,326,59,"4"""
2007,0,6034,Marco Dawson,"10' 0""",2077.333,207,63,"6"""
2007,0,1388,Robert Gamez,"10' 0""",2348.5,235,39,"3"""
2007,0,8075,Jerry Kelly,"10' 0""",2443.5,245,60,"3"""
2007,0,22806,Doug LaBelle II,"10' 0""",2489.25,248,70,"1"""
2007,0,21470,Daisuke Maruyama,"10' 0""",2314.25,232,68,"2"""
2007,0,27120,Troy Matteson,"10' 0""",2543.333,254,62,"7"""
2007,0,1797,Rocco Mediate,"10' 0""",2258.417,225,54,"4"""
2007,0,1941,Tom Pernice Jr.,"10' 0""",2780.25,277,54,"2"""
2007,0,28486,Michael Putnam,"10' 0""",2638.667,264,56,"4"""
2007,0,8375,Paul Stankowski,"10' 0""",1362.167,136,71,"7"""
2007,0,27963,Chris Stroud,"10' 0""",1826.75,182,47,"2"""
2007,0,2223,Bob Tway,"10' 0""",2692.083,269,60,"2"""
2007,0,24290,D.J. Brigman,"9' 11""",1611.083,162,41,"6"""
2007,0,1161,Mark Calcavecchia,"9' 11""",2729.0,276,57,"3"""
2007,0,20229,Stewart Cink,"9' 11""",2509.75,253,44,"3"""
2007,0,20574,Mathew Goggin,"9' 11""",2805.25,283,45,"5"""
2007,0,20433,Mark Hensby,"9' 11""",2291.333,231,50,"2"""
2007,0,21961,Charles Howell III,"9' 11""",2147.75,217,47,"4"""
2007,0,26881,Jarrod Lyle,"9' 11""",2219.0,224,91,"1"""
2007,0,24490,George McNeill,"9' 11""",2642.0,267,49,"3"""
2007,0,24361,Pat Perez,"9' 11""",2168.0,218,45,"2"""
2007,0,8123,Jeff Brehaut,"9' 10""",1391.5,141,63,"5"""
2007,0,25273,Andrew Buckle,"9' 10""",2102.917,214,52,"1"""
2007,0,6522,Ernie Els,"9' 10""",1534.583,156,68,"2"""
2007,0,10809,Jim Furyk,"9' 10""",2279.333,231,53,"3"""
2007,0,8537,J.P. Hayes,"9' 10""",2652.083,270,56,"1"""
2007,0,24912,Will MacKenzie,"9' 10""",2999.333,306,55,"2"""
2007,0,6373,José María Olazábal,"9' 10""",1050.917,107,51,"8"""
2007,0,2246,Duffy Waldorf,"9' 10""",1687.75,172,44,"3"""
2007,0,20098,Stuart Appleby,"9' 9""",1771.917,181,60,"6"""
2007,0,20859,Anders Hansen,"9' 9""",1003.667,103,52,"6"""
2007,0,20766,Padraig Harrington,"9' 9""",1629.833,167,52,"3"""
2007,0,12195,Tom Johnson,"9' 9""",1870.25,192,52,"5"""
2007,0,10733,Kent Jones,"9' 9""",2831.417,290,48,"3"""
2007,0,1707,Steve Lowery,"9' 9""",2255.417,232,40,"4"""
2007,0,25396,Kevin Na,"9' 9""",2624.5,269,65,"3"""
2007,0,1945,Kenny Perry,"9' 9""",2386.25,245,52,"2"""
2007,0,27649,Brandt Snedeker,"9' 9""",2671.5,275,58,"1"""
2007,0,8793,Tiger Woods,"9' 9""",1792.667,184,48,"2"""
2007,0,6251,Chris DiMarco,"9' 8""",1645.5,170,53,"6"""
2007,0,23718,Nathan Green,"9' 8""",2776.083,288,54,"3"""
2007,0,27702,Matt Hendrix,"9' 8""",1583.5,164,43,"3"""
2007,0,22405,Justin Rose,"9' 8""",1411.333,146,43,"6"""
2007,0,23325,Vaughn Taylor,"9' 8""",2538.833,262,45,"6"""
2007,0,24507,Jason Bohn,"9' 7""",1588.0,165,78,"2"""
2007,0,20105,Jeff Gove,"9' 7""",2836.25,295,53,"3"""
2007,0,22378,Trevor Immelman,"9' 7""",1547.0,161,48,"3"""
2007,0,20634,Peter Lonard,"9' 7""",2183.167,227,45,"3"""
2007,0,24140,Sean O'Hair,"9' 7""",2827.333,296,59,"1"""
2007,0,23320,Ryan Palmer,"9' 7""",2477.833,258,45,"2"""
2007,0,2239,Scott Verplank,"9' 7""",1800.583,188,38,"8"""
2007,0,26951,Johnson Wagner,"9' 7""",2663.5,278,58,"2"""
2007,0,12652,Cameron Beckman,"9' 6""",2814.333,295,56,"3"""
2007,0,12705,Cliff Kresge,"9' 6""",2854.25,301,56,"5"""
2007,0,23621,Rory Sabbatini,"9' 6""",2172.833,229,42,"1"""
2007,0,2214,Kirk Triplett,"9' 6""",1897.667,200,36,"4"""
2007,0,27770,Camilo Villegas,"9' 6""",2357.083,249,43,"3"""
2007,0,26289,Boo Weekley,"9' 6""",2390.0,252,48,"2"""
2007,0,24357,K.J. Choi,"9' 5""",2294.0,244,53,"2"""
2007,0,23638,Brendon de Jonge,"9' 5""",2212.167,234,48,"3"""
2007,0,20104,Ken Duke,"9' 5""",2914.583,309,39,"5"""
2007,0,6621,Joe Durant,"9' 5""",2065.917,220,50,"3"""
2007,0,21350,Ryuji Imada,"9' 5""",2952.75,313,52,"1"""
2007,0,28475,Jeff Overton,"9' 5""",1709.417,182,50,"6"""
2007,0,25345,Carl Pettersson,"9' 5""",3152.667,335,41,"1"""
2007,0,24138,Ian Poulter,"9' 5""",1098.333,117,56,"7"""
2007,0,20645,John Senden,"9' 5""",2658.917,283,49,"3"""
2007,0,6595,Kevin Sutherland,"9' 5""",1973.333,210,57,"1"""
2007,0,21646,David Branshaw,"9' 4""",1970.917,211,42,"2"""
2007,0,21805,Harrison Frazar,"9' 4""",2246.417,240,58,"2"""
2007,0,25900,Lucas Glover,"9' 4""",2703.583,290,69,"2"""
2007,0,22348,Nick O'Hern,"9' 4""",1543.833,166,39,"2"""
2007,0,22046,Geoff Ogilvy,"9' 4""",2045.583,220,39,"3"""
2007,0,26679,Kevin Stadler,"9' 4""",2060.833,220,62,"1"""
2007,0,23349,Charles Warren,"9' 4""",3014.25,324,55,"2"""
2007,0,10885,Robert Allenby,"9' 3""",2462.25,265,60,"4"""
2007,0,11123,Chris Couch,"9' 3""",2164.333,235,44,"5"""
2007,0,20378,Mathias Grönberg,"9' 3""",2690.667,291,54,"3"""
2007,0,1473,Todd Hamilton,"9' 3""",1399.75,152,36,"3"""
2007,0,1706,Davis Love III,"9' 3""",1533.833,166,34,"7"""
2007,0,27933,John Merrick,"9' 3""",2487.917,270,59,"2"""
2007,0,6527,Steve Stricker,"9' 3""",2177.0,236,49,"6"""
2007,0,23788,D.J. Trahan,"9' 3""",2602.083,281,53,"3"""
2007,0,23623,Bo Van Pelt,"9' 3""",3008.417,324,46,"1"""
2007,0,24457,Jaco Van Zyl,"9' 3""",1124.417,122,42,"2"""
2007,0,23322,Brett Wetterich,"9' 3""",2278.75,246,70,"3"""
2007,0,7867,Woody Austin,"9' 2""",2574.25,281,45,"3"""
2007,0,22892,Jason Gore,"9' 2""",2432.5,266,46,"1"""
2007,0,24980,Scott Gutschewski,"9' 2""",1708.417,187,47,"2"""
2007,0,12716,Charley Hoffman,"9' 2""",2641.667,289,45,"2"""
2007,0,28158,Steve Marino,"9' 2""",2846.083,310,68,"1"""
2007,0,21959,Ted Purdy,"9' 2""",2477.917,271,51,"4"""
2007,0,19972,José Coceres,"9' 1""",1071.833,118,37,"4"""
2007,0,23353,J.J. Henry,"9' 1""",2072.333,229,45,"3"""
2007,0,7749,Brett Quigley,"9' 1""",1790.0,197,46,"1"""
2007,0,29476,Kyle Reifers,"9' 1""",1660.0,182,37,"5"""
2007,0,27095,Nick Watney,"9' 1""",2115.75,233,44,"2"""
2007,0,19824,Craig Barlow,"9' 0""",1343.167,149,38,"4"""
2007,0,23108,Matt Kuchar,"9' 0""",1931.75,214,38,"1"""
2007,0,25892,Steve Wheatcroft,"9' 0""",1713.417,190,56,"5"""
2007,0,26360,Bubba Dickerson,"8' 11""",1142.333,128,44,"1"""
2007,0,24924,Bill Haas,"8' 11""",2399.917,268,49,"4"""
2007,0,29718,Anthony Kim,"8' 11""",2542.75,285,57,"2"""
2007,0,22913,John Rollins,"8' 11""",2373.083,266,43,"1"""
2007,0,22371,Aaron Baddeley,"8' 10""",2142.667,242,48,"1"""
2007,0,12714,Chris Tidland,"8' 10""",1287.667,146,34,"2"""
2007,0,20472,Alex Cejka,"8' 9""",2257.167,259,60,"3"""
2007,0,24781,Hunter Mahan,"8' 9""",2119.167,242,70,"1"""
2007,0,6567,Vijay Singh,"8' 8""",2570.667,296,51,"3"""
2007,0,10423,Mike Weir,"8' 8""",1657.667,192,66,"1"""
2007,0,7223,Brian Bateman,"8' 7""",1111.917,129,34,"6"""
2007,0,1249,John Daly,"8' 7""",1495.25,174,41,"4"""
2007,0,25804,Bubba Watson,"8' 7""",2059.167,241,42,"1"""
2007,0,20157,Retief Goosen,"8' 6""",786.833,93,44,"4"""
2007,0,10425,Jay Williamson,"8' 6""",1445.583,170,34,"5"""
2007,0,24502,Adam Scott,"8' 5""",1879.417,224,43,"2"""
2007,0,27141,J.B. Holmes,"8' 4""",1832.833,221,48,"2"""
2007,0,22295,Darron Stiles,"8' 1""",1337.25,166,31,"3"""
2007,0,1810,Phil Mickelson,"8' 0""",1522.583,190,50,"3"""
2006,0,1928,Corey Pavin,"12' 9""",1924.083,151,62,"4"""
2006,0,1887,Mark O'Meara,"12' 3""",1204.25,98,54,1
2006,0,1823,Larry Mize,"12' 1""",1233.667,102,65,"5"""
2006,0,12645,Brent Geiberger,"12' 0""",3431.583,286,73,"2"""
2006,0,20127,Chris Riley,"11' 11""",2675.75,225,60,"3"""
2006,0,26420,Richard Johnson,"11' 9""",3318.083,282,64,"7"""
2006,0,2106,Chris Smith,"11' 6""",2137.417,186,52,"8"""
2006,0,1219,John Cook,"11' 4""",1888.083,166,59,"4"""
2006,0,22621,Ben Curtis,"11' 3""",2394.5,213,59,"1"""
2006,0,20631,David McKenzie,"11' 3""",2517.667,223,44,"2"""
2006,0,20548,Hidemichi Tanaka,"11' 3""",1732.583,154,48,"4"""
2006,0,1941,Tom Pernice Jr.,"11' 2""",3579.0,320,63,"1"""
2006,0,1329,Brad Faxon,"11' 1""",2314.0,209,50,"4"""
2006,0,21878,Mark Wilson,"11' 1""",2850.75,258,59,"1"""
2006,0,7749,Brett Quigley,"11' 0""",3697.667,336,63,"2"""
2006,0,2223,Bob Tway,"10' 11""",2231.417,205,47,"4"""
2006,0,1761,Len Mattiace,"10' 10""",1772.25,164,39,"1"""
2006,0,22371,Aaron Baddeley,"10' 9""",2323.833,216,67,"1"""
2006,0,20121,Todd Fischer,"10' 9""",3044.0,284,54,"2"""
2006,0,23541,Ben Crane,"10' 8""",2351.667,220,50,"2"""
2006,0,1313,Steve Elkington,"10' 8""",1470.75,138,50,"4"""
2006,0,6575,Dudley Hart,"10' 8""",2307.25,217,53,"6"""
2006,0,6573,Brandt Jobe,"10' 8""",2482.583,232,71,"3"""
2006,0,1139,Olin Browne,"10' 7""",3015.333,285,55,"5"""
2006,0,19846,Brian Gay,"10' 7""",3615.417,342,50,"7"""
2006,0,20382,Stephen Leaney,"10' 7""",2718.833,256,62,"3"""
2006,0,12602,Dean Wilson,"10' 7""",3365.75,319,57,"1"""
2006,0,25935,John Engler Jr.,"10' 6""",1784.917,170,48,"3"""
2006,0,1677,Tom Lehman,"10' 6""",1435.667,137,45,"3"""
2006,0,1724,Jeff Maggert,"10' 6""",2152.167,205,50,"1"""
2006,0,19913,Ron Whittaker,"10' 6""",2334.167,222,58,"6"""
2006,0,20498,Briny Baird,"10' 5""",2588.667,249,56,"4"""
2006,0,21731,Freddie Jacobson,"10' 5""",1872.75,180,40,"1"""
2006,0,10733,Kent Jones,"10' 5""",3200.833,308,67,"1"""
2006,0,1948,Tim Petrovic,"10' 5""",2522.167,243,45,"6"""
2006,0,21959,Ted Purdy,"10' 5""",2836.25,273,56,"1"""
2006,0,20229,Stewart Cink,"10' 4""",2777.0,269,52,"2"""
2006,0,9011,David Duval,"10' 4""",1821.75,176,43,"2"""
2006,0,10809,Jim Furyk,"10' 4""",2809.75,273,49,"2"""
2006,0,2110,Jerry Smith,"10' 4""",2911.583,282,68,"1"""
2006,0,8375,Paul Stankowski,"10' 4""",1980.083,192,51,"3"""
2006,0,20574,Mathew Goggin,"10' 3""",1913.083,187,67,"4"""
2006,0,24024,Zach Johnson,"10' 3""",2580.5,252,53,"2"""
2006,0,1666,Bernhard Langer,"10' 3""",1981.5,194,75,"4"""
2006,0,1685,J.L. Lewis,"10' 3""",1361.0,133,48,"1"""
2006,0,12680,Shigeki Maruyama,"10' 3""",2780.75,272,69,"5"""
2006,0,6373,José María Olazábal,"10' 3""",1317.5,129,52,"4"""
2006,0,25240,D.A. Points,"10' 3""",2309.167,226,60,"2"""
2006,0,23325,Vaughn Taylor,"10' 3""",3147.167,306,60,"7"""
2006,0,19824,Craig Barlow,"10' 2""",2094.5,206,50,"2"""
2006,0,6034,Marco Dawson,"10' 2""",2762.667,272,46,"1"""
2006,0,23718,Nathan Green,"10' 2""",3428.917,336,55,"4"""
2006,0,20628,Arron Oberholser,"10' 2""",2278.583,224,59,"5"""
2006,0,21660,Jason Schultz,"10' 2""",1978.417,195,50,"5"""
2006,0,11011,Mike Sposa,"10' 2""",1827.5,180,56,"2"""
2006,0,21407,Arjun Atwal,"10' 1""",2700.333,268,59,"3"""
2006,0,24357,K.J. Choi,"10' 1""",2599.583,258,62,"1"""
2006,0,23673,Michael Connell,"10' 1""",1238.167,123,65,"4"""
2006,0,1381,Fred Funk,"10' 1""",2817.167,279,69,"1"""
2006,0,20608,David Howell,"10' 1""",1216.833,121,46,"3"""
2006,0,1553,John Huston,"10' 1""",2077.25,206,49,"1"""
2006,0,21350,Ryuji Imada,"10' 1""",2713.167,270,55,"2"""
2006,0,8075,Jerry Kelly,"10' 1""",2791.583,276,73,"1"""
2006,0,25345,Carl Pettersson,"10' 1""",2455.0,243,49,"4"""
2006,0,2214,Kirk Triplett,"10' 1""",1648.75,164,55,"5"""
2006,0,20812,Tjaart van der Walt,"10' 1""",1549.417,154,62,"3"""
2006,0,1024,Billy Andrade,"10' 0""",1899.0,190,52,"2"""
2006,0,10505,Shane Bertsch,"10' 0""",2952.0,296,56,"8"""
2006,0,23409,James Driscoll,"10' 0""",2358.75,235,53,"1"""
2006,0,23353,J.J. Henry,"10' 0""",2591.833,259,52,"3"""
2006,0,1599,Steve Jones,"10' 0""",2017.833,201,48,"3"""
2006,0,22548,Patrick Sheehan,"10' 0""",2408.667,241,51,"4"""
2006,0,1132,Mark Brooks,"9' 11""",1860.333,188,48,"2"""
2006,0,24925,Jonathan Byrd,"9' 11""",2094.25,212,64,"2"""
2006,0,23135,Tim Clark,"9' 11""",2059.0,207,48,"2"""
2006,0,6643,Paul Goydos,"9' 11""",2001.25,201,56,"1"""
2006,0,21961,Charles Howell III,"9' 11""",2440.583,247,69,"2"""
2006,0,1706,Davis Love III,"9' 11""",2108.083,213,49,"1"""
2006,0,24781,Hunter Mahan,"9' 11""",3219.417,326,56,"1"""
2006,0,24138,Ian Poulter,"9' 11""",1517.75,153,47,"3"""
2006,0,23788,D.J. Trahan,"9' 11""",2450.583,247,46,"3"""
2006,0,12755,Vance Veazey,"9' 11""",1650.333,166,52,"4"""
2006,0,7223,Brian Bateman,"9' 10""",1715.167,175,60,"8"""
2006,0,12510,Chad Campbell,"9' 10""",2093.083,212,54,"3"""
2006,0,12760,Danny Ellis,"9' 10""",1953.083,198,53,"2"""
2006,0,7457,Steve Flesch,"9' 10""",3305.583,336,75,"2"""
2006,0,1766,Billy Mayfair,"9' 10""",2267.917,231,48,"5"""
2006,0,23320,Ryan Palmer,"9' 10""",2749.667,279,60,"7"""
2006,0,20572,Rod Pampling,"9' 10""",2219.667,226,70,"2"""
2006,0,20645,John Senden,"9' 10""",2619.333,267,67,"2"""
2006,0,6527,Steve Stricker,"9' 10""",1900.083,194,44,"5"""
2006,0,6595,Kevin Sutherland,"9' 10""",2710.5,276,49,"1"""
2006,0,2206,David Toms,"9' 10""",2313.417,235,41,"1"""
2006,0,1320,Bob Estes,"9' 9""",2403.833,247,38,"1"""
2006,0,27120,Troy Matteson,"9' 9""",2648.167,271,52,"1"""
2006,0,22293,Heath Slocum,"9' 9""",2669.167,274,62,"1"""
2006,0,21646,David Branshaw,"9' 8""",2713.917,281,70,"3"""
2006,0,23983,Luke Donald,"9' 8""",1533.0,158,44,"6"""
2006,0,1388,Robert Gamez,"9' 8""",2410.0,249,34,"5"""
2006,0,8537,J.P. Hayes,"9' 8""",1849.0,192,43,"3"""
2006,0,1577,Lee Janzen,"9' 8""",2163.583,224,48,"1"""
2006,0,12662,Thomas Levet,"9' 8""",1241.917,129,40,"5"""
2006,0,11032,Frank Lickliter II,"9' 8""",2946.667,306,44,"5"""
2006,0,1945,Kenny Perry,"9' 8""",1951.417,202,47,"7"""
2006,0,7013,Wes Short Jr.,"9' 8""",2754.167,286,63,"1"""
2006,0,2246,Duffy Waldorf,"9' 8""",2674.25,276,60,"3"""
2006,0,25936,Alex Aragon,"9' 7""",1565.0,164,48,"8"""
2006,0,22946,Henrik Bjornstad,"9' 7""",2615.0,273,54,"2"""
2006,0,1142,Bart Bryant,"9' 7""",2132.917,222,47,"3"""
2006,0,20850,Daniel Chopra,"9' 7""",3271.25,341,65,"3"""
2006,0,6251,Chris DiMarco,"9' 7""",1885.333,197,38,"1"""
2006,0,12823,Carlos Franco,"9' 7""",2360.167,246,61,"5"""
2006,0,20378,Mathias Grönberg,"9' 7""",2576.0,268,48,"1"""
2006,0,6012,Greg Kraft,"9' 7""",1948.0,203,48,"3"""
2006,0,22046,Geoff Ogilvy,"9' 7""",1767.75,184,40,"1"""
2006,0,10885,Robert Allenby,"9' 6""",2093.25,221,48,"2"""
2006,0,6004,Stephen Ames,"9' 6""",1478.917,156,46,"3"""
2006,0,12782,Tim Herron,"9' 6""",1797.917,190,41,"1"""
2006,0,25842,Jon Mills,"9' 6""",1358.833,143,43,"1"""
2006,0,24361,Pat Perez,"9' 6""",1277.417,135,71,"4"""
2006,0,24502,Adam Scott,"9' 6""",1799.167,189,38,"1"""
2006,0,2104,Jeff Sluman,"9' 6""",2801.75,295,42,"2"""
2006,0,1035,Tommy Armour III,"9' 5""",1709.0,181,48,"6"""
2006,0,7867,Woody Austin,"9' 5""",2924.833,311,74,"1"""
2006,0,21753,Brian Davis,"9' 5""",2429.833,259,53,"1"""
2006,0,1473,Todd Hamilton,"9' 5""",1403.0,149,50,"2"""
2006,0,23616,Ryan Hietala,"9' 5""",1348.917,143,52,"7"""
2006,0,23497,Tag Ridings,"9' 5""",2822.25,299,60,"1"""
2006,0,23623,Bo Van Pelt,"9' 5""",3017.083,321,50,"1"""
2006,0,2239,Scott Verplank,"9' 5""",2183.083,232,63,"3"""
2006,0,20593,Greg Chalmers,"9' 4""",1550.833,166,45,"7"""
2006,0,1226,Fred Couples,"9' 4""",970.75,104,45,"2"""
2006,0,22892,Jason Gore,"9' 4""",2248.167,241,49,"4"""
2006,0,1619,Skip Kendall,"9' 4""",1749.833,188,46,"1"""
2006,0,6197,Michael Allen,"9' 3""",2259.667,245,48,"2"""
2006,0,20099,Doug Barron,"9' 3""",1860.583,202,42,"1"""
2006,0,23614,Rich Beem,"9' 3""",2136.917,231,42,"4"""
2006,0,19881,Robert Damron,"9' 3""",2374.917,257,39,"6"""
2006,0,6621,Joe Durant,"9' 3""",3044.583,328,52,"2"""
2006,0,21209,Sergio Garcia,"9' 3""",1321.417,143,66,"1"""
2006,0,22378,Trevor Immelman,"9' 3""",2514.417,273,59,"1"""
2006,0,10860,Justin Leonard,"9' 3""",1789.417,193,45,"4"""
2006,0,6350,Bob May,"9' 3""",1660.0,179,52,"3"""
2006,0,22913,John Rollins,"9' 3""",2408.25,261,50,"2"""
2006,0,2101,Joey Sindelar,"9' 3""",2221.917,241,65,"4"""
2006,0,6567,Vijay Singh,"9' 3""",3007.167,324,55,"2"""
2006,0,27770,Camilo Villegas,"9' 3""",2764.0,299,61,"3"""
2006,0,25632,Jimmy Walker,"9' 3""",1648.667,179,54,"3"""
2006,0,1042,Paul Azinger,"9' 2""",2159.083,236,61,"3"""
2006,0,26360,Bubba Dickerson,"9' 2""",2615.417,286,52,"3"""
2006,0,6515,Shaun Micheel,"9' 2""",2332.917,254,38,"4"""
2006,0,26596,Ryan Moore,"9' 2""",1803.583,197,61,"4"""
2006,0,21949,Joe Ogilvie,"9' 2""",2467.917,269,55,"1"""
2006,0,10423,Mike Weir,"9' 2""",2001.583,218,46,"1"""
2006,0,1161,Mark Calcavecchia,"9' 1""",2405.333,264,44,"1"""
2006,0,21805,Harrison Frazar,"9' 1""",2482.75,273,57,"1"""
2006,0,22405,Justin Rose,"9' 1""",2905.917,321,65,"2"""
2006,0,28780,Nicholas Thompson,"9' 1""",2100.417,232,49,"3"""
2006,0,23048,Eric Axley,"9' 0""",2535.583,282,71,"1"""
2006,0,8123,Jeff Brehaut,"9' 0""",2629.333,291,47,"5"""
2006,0,20157,Retief Goosen,"9' 0""",1456.917,162,46,"1"""
2006,0,20105,Jeff Gove,"9' 0""",2445.333,271,55,"1"""
2006,0,20094,Jonathan Kaye,"9' 0""",2347.167,262,41,"2"""
