YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL VERT. LAUNCH ANGLE,TOTAL ATTEMPTS
2019,0,49960,Sepp Straka,10.77,1152.35,107
2019,0,49964,Aaron Wise,10.75,687.69,64
2019,0,12716,Charley Hoffman,10.67,821.45,77
2019,0,28775,Nate Lashley,10.64,1096.4,103
2019,0,25818,Scott Piercy,10.64,766.07,72
2019,0,29479,Scott Brown,10.63,1541.02,145
2019,0,35376,Roberto Díaz,10.63,1233.54,116
2019,0,23320,Ryan Palmer,10.63,935.12,88
2019,0,27649,Brandt Snedeker,10.62,1094.36,103
2019,0,22405,Justin Rose,10.59,381.37,36
2019,0,33486,Roger Sloan,10.59,1366.31,129
2019,0,30946,Alex Prugh,10.56,1066.45,101
2019,0,36799,Stephan Jaeger,10.55,960.38,91
2019,0,34363,Tyrrell Hatton,10.5,356.97,34
2019,0,26951,Johnson Wagner,10.5,777.18,74
2019,0,25493,Nick Taylor,10.47,1528.62,146
2019,0,39997,Corey Conners,10.46,1004.31,96
2019,0,6522,Ernie Els,10.46,407.96,39
2019,0,34563,Chesson Hadley,10.46,805.66,77
2019,0,27963,Chris Stroud,10.44,1065.35,102
2019,0,37340,Chase Wright,10.44,1169.83,112
2019,0,29535,Brice Garnett,10.41,1363.86,131
2019,0,49298,Kramer Hickok,10.41,1217.77,117
2019,0,33410,Andrew Landry,10.4,1154.73,111
2019,0,34076,Joel Dahmen,10.37,974.37,94
2019,0,35532,Tom Hoge,10.36,1554.31,150
2019,0,23353,J.J. Henry,10.35,921.0,89
2019,0,28679,Fabián Gómez,10.29,1173.42,114
2019,0,46970,Jon Rahm,10.28,287.9,28
2019,0,36689,Brooks Koepka,10.27,852.2,83
2019,0,23108,Matt Kuchar,10.27,636.61,62
2019,0,46601,Trey Mullinax,10.27,1314.22,128
2019,0,35879,Kelly Kraft,10.22,1103.83,108
2019,0,30925,Dustin Johnson,10.21,428.91,42
2019,0,30978,Kiradech Aphibarnrat,10.13,435.8,43
2019,0,31420,Anirban Lahiri,10.11,1142.74,113
2019,0,24361,Pat Perez,10.11,566.33,56
2019,0,32757,Patton Kizzire,10.09,757.02,75
2019,0,26499,Rafa Cabrera Bello,10.04,401.64,40
2019,0,35891,Cameron Smith,10.04,512.05,51
2019,0,35506,Mackenzie Hughes,10.02,1493.67,149
2019,0,47504,Sam Burns,10.01,1280.66,128
2019,0,39327,Ben Silverman,10.01,1321.33,132
2019,0,34046,Jordan Spieth,10.01,590.39,59
2019,0,29478,Kevin Kisner,10.0,849.91,85
2019,0,32839,Hideki Matsuyama,9.98,857.86,86
2019,0,21528,Henrik Stenson,9.97,189.34,19
2019,0,37455,Si Woo Kim,9.94,755.66,76
2019,0,47990,Kyle Jones,9.93,1261.27,127
2019,0,45609,Tyler Duncan,9.87,1342.09,136
2019,0,39546,Keith Mitchell,9.86,907.15,92
2019,0,23621,Rory Sabbatini,9.85,1201.47,122
2019,0,29970,Dylan Frittelli,9.8,1303.36,133
2019,0,24924,Bill Haas,9.8,1039.24,106
2019,0,32058,José de Jesús Rodríguez,9.74,828.3,85
2019,0,29518,Brendan Steele,9.74,1304.85,134
2019,0,34466,Peter Malnati,9.69,1627.74,168
2019,0,51766,Wyndham Clark,9.68,1006.26,104
2019,0,45526,Abraham Ancer,9.67,860.28,89
2019,0,27936,Martin Laird,9.67,1401.82,145
2019,0,28259,Sangmoon Bae,9.62,865.49,90
2019,0,49771,J.T. Poston,9.61,1191.59,124
2019,0,33418,Shawn Stefani,9.61,806.92,84
2019,0,26329,Louis Oosthuizen,9.58,325.62,34
2019,0,25686,Jason Dufner,9.52,837.57,88
2019,0,34264,Hudson Swafford,9.52,723.76,76
2019,0,35617,Martin Trainer,9.5,930.68,98
2019,0,48081,Xander Schauffele,9.46,274.33,29
2019,0,30911,Tommy Fleetwood,9.42,395.58,42
2019,0,33399,Adam Hadwin,9.42,706.31,75
2019,0,26851,Marc Leishman,9.38,459.7,49
2019,0,33419,Cameron Tringale,9.36,1178.8,126
2019,0,27129,Luke List,9.34,756.44,81
2019,0,36852,Jim Knous,9.29,641.14,69
2019,0,33667,Carlos Ortiz,9.29,1114.8,120
2019,0,33448,Justin Thomas,9.28,538.48,58
2019,0,31646,Emiliano Grillo,9.24,674.75,73
2019,0,30692,Scott Stallings,9.24,1007.29,109
2019,0,29725,Tony Finau,9.14,795.48,87
2019,0,46402,Talor Gooch,9.13,794.73,87
2019,0,35450,Patrick Cantlay,9.12,437.82,48
2019,0,34098,Russell Henley,9.12,1003.37,110
2019,0,32791,K.H. Lee,9.1,1255.62,138
2019,0,25804,Bubba Watson,9.03,316.05,35
2019,0,26596,Ryan Moore,9.01,1153.43,128
2019,0,34099,Harris English,8.99,1133.3,126
2019,0,10809,Jim Furyk,8.98,628.41,70
2019,0,49766,Hank Lebioda,8.92,883.1,99
2019,0,19803,Ryan Armour,8.91,1033.19,116
2019,0,39971,Sungjae Im,8.91,1729.0,194
2019,0,35421,Brandon Harkins,8.9,1129.97,127
2019,0,48822,Sebastián Muñoz,8.89,977.99,110
2019,0,27141,J.B. Holmes,8.88,559.75,63
2019,0,37380,Curtis Luck,8.87,859.97,97
2019,0,27556,Ted Potter Jr.,8.87,976.04,110
2019,0,40026,Daniel Berger,8.77,1034.83,118
2019,0,36699,Patrick Rodgers,8.76,332.79,38
2019,0,31323,Gary Woodland,8.75,542.34,62
2019,0,34306,John Chin,8.73,497.59,57
2019,0,29974,Branden Grace,8.71,409.39,47
2019,0,27349,Alex Noren,8.69,530.39,61
2019,0,34261,Scott Langley,8.68,928.34,107
2019,0,49303,Anders Albertson,8.64,976.51,113
2019,0,28252,Seamus Power,8.62,1016.84,118
2019,0,24138,Ian Poulter,8.57,351.44,41
2019,0,25900,Lucas Glover,8.55,897.81,105
2019,0,34360,Patrick Reed,8.29,845.09,102
2019,0,32200,Roberto Castro,8.26,1066.13,129
2019,0,25364,Paul Casey,8.23,386.8,47
2019,0,34256,Andrew Putnam,8.2,417.99,51
2019,0,27064,Jhonattan Vegas,8.19,524.23,64
2019,0,33122,Russell Knox,8.18,711.51,87
2019,0,21209,Sergio Garcia,8.17,359.64,44
2019,0,31557,Jim Herman,8.14,570.09,70
2019,0,40115,Adam Svensson,8.03,794.91,99
2019,0,45486,Joaquin Niemann,8.0,1223.54,153
2019,0,39977,Max Homa,7.99,774.7,97
2019,0,37275,Sam Ryder,7.99,927.15,116
2019,0,40098,Matt Fitzpatrick,7.95,357.88,45
2019,0,30110,Kyle Stanley,7.87,779.47,99
2019,0,27095,Nick Watney,7.79,919.26,118
2019,0,32333,Kevin Tway,7.78,645.58,83
2019,0,25396,Kevin Na,7.76,310.36,40
2019,0,26300,Matt Jones,7.75,728.89,94
2019,0,21731,Freddie Jacobson,7.68,721.68,94
2019,0,21961,Charles Howell III,7.67,697.71,91
2019,0,24502,Adam Scott,7.39,162.57,22
2019,0,22371,Aaron Baddeley,7.37,434.81,59
2019,0,20572,Rod Pampling,7.37,685.74,93
2019,0,46501,Ollie Schniederjans,7.32,644.14,88
2019,0,34431,Robert Streb,7.32,739.32,101
2019,0,47856,Seth Reeves,7.16,601.17,84
2019,0,52372,Cameron Champ,7.14,571.37,80
2019,0,47347,Adam Schenk,6.94,964.76,139
2019,0,29484,Peter Uihlein,6.46,555.41,86
2018,0,29223,Sam Saunders,14.71,838.62,57
2018,0,32448,James Hahn,13.96,865.83,62
2018,0,19846,Brian Gay,13.94,1115.02,80
2018,0,39954,Cody Gribble,13.67,601.64,44
2018,0,26758,David Hearn,13.47,606.08,45
2018,0,34021,Bud Cauley,13.42,509.84,38
2018,0,20157,Retief Goosen,13.4,495.67,37
2018,0,20472,Alex Cejka,13.32,732.53,55
2018,0,35461,Beau Hossler,13.3,1050.38,79
2018,0,29926,Danny Lee,13.28,863.05,65
2018,0,27958,Ryan Blaum,13.2,818.2,62
2018,0,29485,Brett Stegmaier,13.15,578.76,44
2018,0,23325,Vaughn Taylor,13.15,881.21,67
2018,0,47125,Matt Atkins,13.02,481.67,37
2018,0,32816,Satoshi Kodaira,12.95,349.73,27
2018,0,50526,Tom Lovelady,12.91,826.3,64
2018,0,25198,Francesco Molinari,12.72,572.23,45
2018,0,33419,Cameron Tringale,12.72,585.28,46
2018,0,32366,Kevin Chappell,12.7,635.03,50
2018,0,27895,Jonas Blixt,12.62,580.65,46
2018,0,39975,Michael Kim,12.62,605.82,48
2018,0,46435,Austin Cook,12.61,1046.59,83
2018,0,25572,Graeme McDowell,12.6,516.49,41
2018,0,26476,Chez Reavie,12.54,576.87,46
2018,0,1810,Phil Mickelson,12.53,613.94,49
2018,0,37189,Harold Varner III,12.49,849.59,68
2018,0,34174,John Huh,12.47,910.6,73
2018,0,24140,Sean O'Hair,12.44,659.06,53
2018,0,31420,Anirban Lahiri,12.41,782.07,63
2018,0,32102,Rickie Fowler,12.38,532.35,43
2018,0,32876,Martin Piller,12.38,754.89,61
2018,0,27974,Sung Kang,12.37,655.84,53
2018,0,27644,Brian Harman,12.31,701.64,57
2018,0,24024,Zach Johnson,12.3,750.45,61
2018,0,37454,Whee Kim,12.28,699.89,57
2018,0,34046,Jordan Spieth,12.26,723.59,59
2018,0,35545,Blayne Barber,12.25,624.89,51
2018,0,29535,Brice Garnett,12.24,832.56,68
2018,0,22056,Cameron Percy,12.21,463.81,38
2018,0,40058,Zac Blair,12.18,523.86,43
2018,0,35879,Kelly Kraft,12.18,840.32,69
2018,0,36799,Stephan Jaeger,12.16,681.01,56
2018,0,24361,Pat Perez,12.15,498.0,41
2018,0,28089,Jason Day,12.14,485.65,40
2018,0,30944,Jason Kokrak,12.12,969.25,80
2018,0,33948,Byeong Hun An,12.1,701.56,58
2018,0,34363,Tyrrell Hatton,12.1,350.95,29
2018,0,25240,D.A. Points,12.09,507.63,42
2018,0,22405,Justin Rose,12.09,471.49,39
2018,0,47993,Denny McCarthy,12.08,495.19,41
2018,0,47128,Richy Werenski,12.07,796.55,66
2018,0,47959,Bryson DeChambeau,12.06,711.75,59
2018,0,48084,Wesley Bryan,12.03,469.16,39
2018,0,34076,Joel Dahmen,12.02,817.5,68
2018,0,31560,Brian Stuard,11.99,959.18,80
2018,0,22582,Kyle Thompson,11.96,394.58,33
2018,0,25818,Scott Piercy,11.91,595.59,50
2018,0,28237,Rory McIlroy,11.9,488.04,41
2018,0,29221,Webb Simpson,11.89,832.08,70
2018,0,24925,Jonathan Byrd,11.87,510.4,43
2018,0,48081,Xander Schauffele,11.87,700.19,59
2018,0,32640,Troy Merritt,11.86,794.44,67
2018,0,35891,Cameron Smith,11.81,543.09,46
2018,0,32150,Michael Thompson,11.81,625.75,53
2018,0,12510,Chad Campbell,11.75,587.29,50
2018,0,35532,Tom Hoge,11.73,926.92,79
2018,0,29268,Bronson Burgoon,11.72,562.55,48
2018,0,26951,Johnson Wagner,11.68,548.88,47
2018,0,26329,Louis Oosthuizen,11.63,476.81,41
2018,0,29461,Jamie Lovemark,11.62,778.75,67
2018,0,25493,Nick Taylor,11.61,789.4,68
2018,0,34563,Chesson Hadley,11.6,962.6,83
2018,0,23108,Matt Kuchar,11.6,649.42,56
2018,0,33141,Keegan Bradley,11.56,832.13,72
2018,0,24781,Hunter Mahan,11.56,577.93,50
2018,0,23353,J.J. Henry,11.54,600.01,52
2018,0,25632,Jimmy Walker,11.5,563.26,49
2018,0,29908,C.T. Pan,11.48,792.39,69
2018,0,39324,J.J. Spaun,11.48,677.06,59
2018,0,33448,Justin Thomas,11.48,608.23,53
2018,0,45526,Abraham Ancer,11.46,916.55,80
2018,0,46970,Jon Rahm,11.41,456.21,40
2018,0,23621,Rory Sabbatini,11.4,786.37,69
2018,0,33204,Shane Lowry,11.39,489.83,43
2018,0,24358,Robert Garrigus,11.37,659.59,58
2018,0,28132,Tyrone Van Aswegen,11.34,793.96,70
2018,0,30692,Scott Stallings,11.3,813.54,72
2018,0,29420,Billy Horschel,11.29,813.14,72
2018,0,28500,Martin Flores,11.28,722.12,64
2018,0,35450,Patrick Cantlay,11.27,630.86,56
2018,0,23541,Ben Crane,11.26,506.48,45
2018,0,23320,Ryan Palmer,11.24,595.98,53
2018,0,30978,Kiradech Aphibarnrat,11.23,303.25,27
2018,0,34466,Peter Malnati,11.22,763.03,68
2018,0,29478,Kevin Kisner,11.19,637.59,57
2018,0,12716,Charley Hoffman,11.16,613.73,55
2018,0,30925,Dustin Johnson,11.15,490.64,44
2018,0,33399,Adam Hadwin,11.1,577.22,52
2018,0,32839,Hideki Matsuyama,11.09,454.77,41
2018,0,27129,Luke List,11.07,764.02,69
2018,0,32254,Xinjun Zhang,11.07,542.56,49
2018,0,20593,Greg Chalmers,11.06,442.35,40
2018,0,29222,Billy Hurley III,11.06,608.42,55
2018,0,40026,Daniel Berger,11.04,584.97,53
2018,0,37338,Zecheng Dou,11.04,342.27,31
2018,0,40009,Dominic Bozzelli,11.01,583.31,53
2018,0,39327,Ben Silverman,10.95,722.71,66
2018,0,27141,J.B. Holmes,10.89,642.62,59
2018,0,27936,Martin Laird,10.89,577.01,53
2018,0,25686,Jason Dufner,10.85,477.19,44
2018,0,31323,Gary Woodland,10.85,585.87,54
2018,0,27649,Brandt Snedeker,10.83,639.18,59
2018,0,46601,Trey Mullinax,10.82,540.77,50
2018,0,33418,Shawn Stefani,10.81,551.21,51
2018,0,33410,Andrew Landry,10.8,701.9,65
2018,0,25834,Daniel Summerhays,10.79,366.75,34
2018,0,24924,Bill Haas,10.78,506.87,47
2018,0,30926,Chris Kirk,10.77,969.57,90
2018,0,28307,Matt Every,10.73,568.73,53
2018,0,35506,Mackenzie Hughes,10.71,685.28,64
2018,0,34409,David Lingmerth,10.67,672.5,63
2018,0,30911,Tommy Fleetwood,10.65,457.77,43
2018,0,32757,Patton Kizzire,10.63,733.62,69
2018,0,37455,Si Woo Kim,10.62,721.99,68
2018,0,28679,Fabián Gómez,10.58,666.25,63
2018,0,26596,Ryan Moore,10.55,622.28,59
2018,0,34213,Grayson Murray,10.55,569.48,54
2018,0,30110,Kyle Stanley,10.53,610.82,58
2018,0,26499,Rafa Cabrera Bello,10.51,388.94,37
2018,0,49964,Aaron Wise,10.51,672.92,64
2018,0,36689,Brooks Koepka,10.47,450.17,43
2018,0,27963,Chris Stroud,10.47,533.82,51
2018,0,29479,Scott Brown,10.46,722.05,69
2018,0,39546,Keith Mitchell,10.45,731.78,70
2018,0,25892,Steve Wheatcroft,10.42,427.25,41
2018,0,35421,Brandon Harkins,10.4,727.71,70
2018,0,45609,Tyler Duncan,10.37,674.05,65
2018,0,21528,Henrik Stenson,10.37,176.34,17
2018,0,10809,Jim Furyk,10.36,341.77,33
2018,0,27214,Kevin Streelman,10.35,776.53,75
2018,0,26851,Marc Leishman,10.29,586.5,57
2018,0,29725,Tony Finau,10.24,686.12,67
2018,0,28775,Nate Lashley,10.24,337.97,33
2018,0,31416,Derek Fathauer,10.22,613.47,60
2018,0,35376,Roberto Díaz,10.13,526.69,52
2018,0,31646,Emiliano Grillo,10.12,688.12,68
2018,0,20229,Stewart Cink,10.1,646.46,64
2018,0,29518,Brendan Steele,10.1,454.33,45
2018,0,36699,Patrick Rodgers,10.09,575.18,57
2018,0,25804,Bubba Watson,10.07,533.66,53
2018,0,27349,Alex Noren,10.06,372.19,37
2018,0,34358,Jonathan Randolph,10.05,603.23,60
2018,0,49771,J.T. Poston,10.03,561.83,56
2018,0,31202,William McGirt,10.02,701.13,70
2018,0,34360,Patrick Reed,9.94,516.92,52
2018,0,26331,Charl Schwartzel,9.91,317.1,32
2018,0,29974,Branden Grace,9.87,315.83,32
2018,0,39997,Corey Conners,9.78,753.26,77
2018,0,33122,Russell Knox,9.77,654.51,67
2018,0,34264,Hudson Swafford,9.77,439.58,45
2018,0,19803,Ryan Armour,9.74,867.04,89
2018,0,8793,Tiger Woods,9.72,408.21,42
2018,0,33413,Ben Martin,9.67,541.71,56
2018,0,37278,Nicholas Lindheim,9.66,492.62,51
2018,0,34256,Andrew Putnam,9.57,660.16,69
2018,0,35544,Andrew Yun,9.54,286.16,30
2018,0,27556,Ted Potter Jr.,9.53,667.28,70
2018,0,27942,Rob Oppenheim,9.51,466.19,49
2018,0,22371,Aaron Baddeley,9.5,570.11,60
2018,0,46402,Talor Gooch,9.48,445.41,47
2018,0,25364,Paul Casey,9.47,331.3,35
2018,0,25900,Lucas Glover,9.26,379.79,41
2018,0,25396,Kevin Na,9.23,553.7,60
2018,0,37275,Sam Ryder,9.14,548.4,60
2018,0,28252,Seamus Power,9.06,543.63,60
2018,0,34099,Harris English,9.03,578.09,64
2018,0,32333,Kevin Tway,9.01,666.67,74
2018,0,21961,Charles Howell III,8.93,616.43,69
2018,0,34098,Russell Henley,8.8,378.2,43
2018,0,20572,Rod Pampling,8.8,378.61,43
2018,0,24138,Ian Poulter,8.77,368.35,42
2018,0,27095,Nick Watney,8.69,651.64,75
2018,0,47287,Ethan Tracy,8.68,399.41,46
2018,0,39328,Conrad Shindler,8.52,247.17,29
2018,0,27064,Jhonattan Vegas,8.47,432.19,51
2018,0,24502,Adam Scott,8.42,429.29,51
2018,0,26300,Matt Jones,8.19,351.98,43
2018,0,29484,Peter Uihlein,8.17,408.36,50
2018,0,35310,Lanto Griffin,8.08,387.92,48
2018,0,47347,Adam Schenk,7.72,493.85,64
2018,0,34431,Robert Streb,7.72,432.54,56
2018,0,46501,Ollie Schniederjans,7.52,435.96,58
2018,0,24846,Ricky Barnes,7.14,235.71,33
2017,0,26758,David Hearn,14.05,857.01,61
2017,0,27974,Sung Kang,13.92,877.18,63
2017,0,32448,James Hahn,13.86,956.54,69
2017,0,29926,Danny Lee,13.78,854.25,62
2017,0,34021,Bud Cauley,13.73,933.62,68
2017,0,33461,Morgan Hoffmann,13.7,1041.47,76
2017,0,39954,Cody Gribble,13.65,723.38,53
2017,0,20472,Alex Cejka,13.56,718.85,53
2017,0,23325,Vaughn Taylor,13.51,986.04,73
2017,0,34174,John Huh,13.5,985.7,73
2017,0,29485,Brett Stegmaier,13.4,710.43,53
2017,0,6522,Ernie Els,13.23,357.22,27
2017,0,28089,Jason Day,13.22,608.02,46
2017,0,29223,Sam Saunders,13.2,752.34,57
2017,0,24024,Zach Johnson,13.15,736.38,56
2017,0,40058,Zac Blair,13.1,995.51,76
2017,0,39975,Michael Kim,13.1,982.84,75
2017,0,22056,Cameron Percy,12.93,659.67,51
2017,0,27958,Ryan Blaum,12.9,928.57,72
2017,0,37454,Whee Kim,12.88,656.71,51
2017,0,22405,Justin Rose,12.87,527.69,41
2017,0,24357,K.J. Choi,12.84,680.67,53
2017,0,1810,Phil Mickelson,12.76,727.18,57
2017,0,25818,Scott Piercy,12.74,560.44,44
2017,0,33141,Keegan Bradley,12.73,916.26,72
2017,0,27895,Jonas Blixt,12.7,672.92,53
2017,0,31416,Derek Fathauer,12.68,646.46,51
2017,0,32102,Rickie Fowler,12.67,671.27,53
2017,0,46970,Jon Rahm,12.64,670.18,53
2017,0,39324,J.J. Spaun,12.64,758.34,60
2017,0,26476,Chez Reavie,12.56,892.09,71
2017,0,28237,Rory McIlroy,12.53,350.89,28
2017,0,32366,Kevin Chappell,12.52,688.76,55
2017,0,20771,Steven Alker,12.49,537.21,43
2017,0,33448,Justin Thomas,12.49,624.44,50
2017,0,24361,Pat Perez,12.36,692.08,56
2017,0,20157,Retief Goosen,12.35,432.38,35
2017,0,25632,Jimmy Walker,12.35,481.68,39
2017,0,31420,Anirban Lahiri,12.34,555.43,45
2017,0,27644,Brian Harman,12.26,809.48,66
2017,0,25198,Francesco Molinari,12.2,573.26,47
2017,0,19846,Brian Gay,12.16,802.86,66
2017,0,23108,Matt Kuchar,12.14,776.97,64
2017,0,32640,Troy Merritt,12.14,801.38,66
2017,0,23320,Ryan Palmer,12.12,521.08,43
2017,0,24140,Sean O'Hair,12.08,664.47,55
2017,0,27141,J.B. Holmes,12.07,494.82,41
2017,0,29222,Billy Hurley III,12.03,806.33,67
2017,0,29289,S.Y. Noh,12.0,851.79,71
2017,0,24781,Hunter Mahan,11.99,683.57,57
2017,0,29908,C.T. Pan,11.98,778.49,65
2017,0,22046,Geoff Ogilvy,11.95,764.49,64
2017,0,37455,Si Woo Kim,11.94,609.02,51
2017,0,37278,Nicholas Lindheim,11.94,465.83,39
2017,0,29476,Kyle Reifers,11.94,812.13,68
2017,0,23621,Rory Sabbatini,11.94,560.97,47
2017,0,24358,Robert Garrigus,11.92,655.57,55
2017,0,30110,Kyle Stanley,11.92,989.05,83
2017,0,25493,Nick Taylor,11.92,882.08,74
2017,0,29461,Jamie Lovemark,11.9,678.2,57
2017,0,34046,Jordan Spieth,11.88,688.94,58
2017,0,26596,Ryan Moore,11.8,708.06,60
2017,0,25349,Tim Wilkinson,11.78,506.66,43
2017,0,46440,Smylie Kaufman,11.77,682.66,58
2017,0,32839,Hideki Matsuyama,11.77,553.27,47
2017,0,35545,Blayne Barber,11.75,752.12,64
2017,0,33948,Byeong Hun An,11.69,560.96,48
2017,0,35450,Patrick Cantlay,11.67,420.21,36
2017,0,30191,Julián Etulain,11.64,570.22,49
2017,0,33204,Shane Lowry,11.64,244.35,21
2017,0,29420,Billy Horschel,11.63,744.1,64
2017,0,23983,Luke Donald,11.61,336.67,29
2017,0,30944,Jason Kokrak,11.61,801.26,69
2017,0,34466,Peter Malnati,11.61,847.33,73
2017,0,35532,Tom Hoge,11.57,462.98,40
2017,0,47128,Richy Werenski,11.57,624.77,54
2017,0,48081,Xander Schauffele,11.56,543.5,47
2017,0,25240,D.A. Points,11.51,598.75,52
2017,0,26951,Johnson Wagner,11.51,563.81,49
2017,0,29478,Kevin Kisner,11.49,758.54,66
2017,0,35879,Kelly Kraft,11.46,653.43,57
2017,0,30925,Dustin Johnson,11.39,501.19,44
2017,0,29221,Webb Simpson,11.36,794.85,70
2017,0,33419,Cameron Tringale,11.36,670.41,59
2017,0,29479,Scott Brown,11.32,724.24,64
2017,0,12510,Chad Campbell,11.31,814.36,72
2017,0,30692,Scott Stallings,11.26,630.28,56
2017,0,23353,J.J. Henry,11.23,775.06,69
2017,0,12716,Charley Hoffman,11.21,829.49,74
2017,0,26329,Louis Oosthuizen,11.21,403.43,36
2017,0,23497,Tag Ridings,11.21,470.78,42
2017,0,27649,Brandt Snedeker,11.18,380.01,34
2017,0,24507,Jason Bohn,11.17,658.81,59
2017,0,40009,Dominic Bozzelli,11.16,557.94,50
2017,0,37189,Harold Varner III,11.14,846.37,76
2017,0,28307,Matt Every,11.07,597.95,54
2017,0,36689,Brooks Koepka,11.05,519.23,47
2017,0,27436,Graham DeLaet,10.99,670.29,61
2017,0,27963,Chris Stroud,10.98,406.25,37
2017,0,34409,David Lingmerth,10.94,656.64,60
2017,0,31560,Brian Stuard,10.93,699.65,64
2017,0,46732,Rick Lamb,10.89,392.22,36
2017,0,23541,Ben Crane,10.88,707.46,65
2017,0,34264,Hudson Swafford,10.85,650.74,60
2017,0,27214,Kevin Streelman,10.84,780.61,72
2017,0,48822,Sebastián Muñoz,10.81,378.37,35
2017,0,32757,Patton Kizzire,10.8,755.94,70
2017,0,24924,Bill Haas,10.78,603.9,56
2017,0,27936,Martin Laird,10.78,560.7,52
2017,0,46601,Trey Mullinax,10.77,667.46,62
2017,0,28132,Tyrone Van Aswegen,10.74,655.19,61
2017,0,25892,Steve Wheatcroft,10.72,332.4,31
2017,0,31323,Gary Woodland,10.71,546.02,51
2017,0,27129,Luke List,10.69,737.36,69
2017,0,25834,Daniel Summerhays,10.69,748.57,70
2017,0,35300,Andrew Loupe,10.68,437.78,41
2017,0,33418,Shawn Stefani,10.67,576.1,54
2017,0,25345,Carl Pettersson,10.66,415.73,39
2017,0,25720,Chad Collins,10.58,497.36,47
2017,0,30926,Chris Kirk,10.58,687.95,65
2017,0,25686,Jason Dufner,10.52,673.14,64
2017,0,25572,Graeme McDowell,10.52,389.35,37
2017,0,35506,Mackenzie Hughes,10.51,946.11,90
2017,0,36699,Patrick Rodgers,10.47,492.09,47
2017,0,20593,Greg Chalmers,10.46,658.74,63
2017,0,28093,Miguel Angel Carballo,10.43,396.27,38
2017,0,28679,Fabián Gómez,10.42,489.84,47
2017,0,35891,Cameron Smith,10.41,666.42,64
2017,0,30852,Ryo Ishikawa,10.37,414.89,40
2017,0,26499,Rafa Cabrera Bello,10.34,362.07,35
2017,0,10809,Jim Furyk,10.32,381.98,37
2017,0,27466,Spencer Levin,10.27,647.14,63
2017,0,27770,Camilo Villegas,10.26,523.19,51
2017,0,25191,Gonzalo Fernandez-Castaño,10.25,358.86,35
2017,0,28500,Martin Flores,10.23,654.7,64
2017,0,31202,William McGirt,10.22,664.13,65
2017,0,20104,Ken Duke,10.2,459.07,45
2017,0,31646,Emiliano Grillo,10.19,611.42,60
2017,0,26331,Charl Schwartzel,10.15,375.67,37
2017,0,26851,Marc Leishman,10.03,591.82,59
2017,0,47959,Bryson DeChambeau,10.02,631.35,63
2017,0,25396,Kevin Na,10.02,511.06,51
2017,0,20229,Stewart Cink,10.01,700.73,70
2017,0,25804,Bubba Watson,10.01,410.41,41
2017,0,34099,Harris English,9.96,607.46,61
2017,0,33399,Adam Hadwin,9.93,695.45,70
2017,0,32150,Michael Thompson,9.93,397.16,40
2017,0,29518,Brendan Steele,9.92,585.44,59
2017,0,29725,Tony Finau,9.91,772.62,78
2017,0,24502,Adam Scott,9.89,296.68,30
2017,0,34360,Patrick Reed,9.86,640.95,65
2017,0,40026,Daniel Berger,9.78,508.33,52
2017,0,48084,Wesley Bryan,9.75,565.24,58
2017,0,33122,Russell Knox,9.75,448.51,46
2017,0,49771,J.T. Poston,9.7,649.59,67
2017,0,31557,Jim Herman,9.59,527.56,55
2017,0,32200,Roberto Castro,9.57,459.3,48
2017,0,36801,Mark Hubbard,9.54,534.47,56
2017,0,29740,Brad Fritsch,9.52,371.41,39
2017,0,28252,Seamus Power,9.51,456.54,48
2017,0,34213,Grayson Murray,9.5,607.91,64
2017,0,25364,Paul Casey,9.47,483.13,51
2017,0,33413,Ben Martin,9.47,624.83,66
2017,0,29720,Andres Gonzales,9.42,471.12,50
2017,0,46550,Brandon Hagy,9.37,533.93,57
2017,0,21209,Sergio Garcia,9.31,316.53,34
2017,0,23800,Bryce Molder,9.26,555.54,60
2017,0,33120,Mark Anderson,9.19,386.08,42
2017,0,25900,Lucas Glover,9.14,594.26,65
2017,0,24138,Ian Poulter,9.02,451.03,50
2017,0,21961,Charles Howell III,8.95,519.06,58
2017,0,19803,Ryan Armour,8.94,375.69,42
2017,0,25274,Steven Bowditch,8.93,384.01,43
2017,0,35110,Brett Drewitt,8.82,308.75,35
2017,0,34358,Jonathan Randolph,8.82,405.64,46
2017,0,28420,Ryan Brehm,8.79,272.48,31
2017,0,27095,Nick Watney,8.79,501.04,57
2017,0,32333,Kevin Tway,8.77,464.59,53
2017,0,34098,Russell Henley,8.73,637.62,73
2017,0,46443,Brian Campbell,8.54,324.52,38
2017,0,26289,Boo Weekley,8.47,440.61,52
2017,0,22986,Søren Kjeldsen,8.42,227.42,27
2017,0,26300,Matt Jones,8.37,385.02,46
2017,0,22371,Aaron Baddeley,8.32,366.3,44
2017,0,20572,Rod Pampling,8.17,400.31,49
2017,0,34431,Robert Streb,8.08,573.52,71
2017,0,27064,Jhonattan Vegas,8.0,392.13,49
2017,0,29974,Branden Grace,7.92,269.17,34
2017,0,46501,Ollie Schniederjans,6.71,375.95,56
2017,0,24846,Ricky Barnes,6.36,311.54,49
2016,0,2206,David Toms,13.42,859.17,64
2016,0,24024,Zach Johnson,13.4,964.55,72
2016,0,26758,David Hearn,13.17,1171.88,89
2016,0,21878,Mark Wilson,13.16,723.61,55
2016,0,40058,Zac Blair,13.12,1036.57,79
