YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 280-300,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
2018,178,0,48081,Xander Schauffele,22.43,227,1012,-0.026
2018,179,0,10809,Jim Furyk,22.34,143,640,-0.161
2018,180,0,47959,Bryson DeChambeau,22.28,244,1095,-0.139
2018,181,0,28089,Jason Day,22.16,152,686,-0.099
2018,182,0,27064,Jhonattan Vegas,22.0,198,900,+0.005
2018,183,0,30944,Jason Kokrak,21.91,269,1228,+0.007
2018,184,0,50526,Tom Lovelady,21.47,207,964,+0.039
2018,185,0,25804,Bubba Watson,20.9,199,952,-0.035
2018,186,0,29725,Tony Finau,20.23,229,1132,-0.031
2018,187,0,46970,Jon Rahm,20.19,145,718,-0.028
2018,188,0,29518,Brendan Steele,19.47,148,760,+0.088
2018,189,0,30925,Dustin Johnson,19.27,168,872,-0.155
2018,190,0,27129,Luke List,19.21,209,1088,-0.038
2018,191,0,46601,Trey Mullinax,19.1,157,822,+0.108
2018,192,0,28237,Rory McIlroy,17.98,128,712,+0.039
2018,193,0,36689,Brooks Koepka,17.5,133,760,+0.008
2017,1,0,28093,Miguel Angel Carballo,39.2,236,602,+0.025
2017,2,0,34409,David Lingmerth,38.57,371,962,-0.094
2017,3,0,24024,Zach Johnson,37.71,359,952,-0.106
2017,4,0,23621,Rory Sabbatini,37.33,277,742,-0.097
2017,5,0,29479,Scott Brown,36.88,402,1090,-0.065
2017,6,0,47128,Richy Werenski,36.74,313,852,-0.019
2017,7,0,30191,Julián Etulain,35.99,257,714,-0.012
2017,8,0,25198,Francesco Molinari,35.96,297,826,-0.128
2017,9,0,27895,Jonas Blixt,35.89,295,822,-0.003
2017,10,0,27644,Brian Harman,35.86,431,1202,-0.063
2017,10,0,27963,Chris Stroud,35.86,241,672,-0.058
2017,12,0,24138,Ian Poulter,35.51,272,766,-0.154
2017,13,0,29221,Webb Simpson,35.49,416,1172,-0.091
2017,14,0,29926,Danny Lee,35.47,376,1060,-0.056
2017,15,0,26289,Boo Weekley,35.45,302,852,-0.083
2017,16,0,33399,Adam Hadwin,35.21,388,1102,-0.077
2017,17,0,1810,Phil Mickelson,35.2,340,966,-0.109
2017,18,0,26951,Johnson Wagner,35.18,280,796,-0.064
2017,19,0,29478,Kevin Kisner,35.16,379,1078,-0.108
2017,20,0,25493,Nick Taylor,35.06,406,1158,-0.064
2017,21,0,34358,Jonathan Randolph,35.01,250,714,+0.012
2017,22,0,35532,Tom Hoge,34.98,191,546,-0.042
2017,23,0,22056,Cameron Percy,34.94,269,770,-0.045
2017,24,0,46443,Brian Campbell,34.84,200,574,-0.060
2017,25,0,34360,Patrick Reed,34.78,409,1176,-0.064
2017,26,0,6522,Ernie Els,34.69,179,516,-0.050
2017,27,0,32200,Roberto Castro,34.66,262,756,-0.050
2017,28,0,23108,Matt Kuchar,34.54,371,1074,-0.081
2017,29,0,31557,Jim Herman,34.42,318,924,-0.094
2017,30,0,35879,Kelly Kraft,34.33,311,906,+0.042
2017,31,0,39324,J.J. Spaun,34.29,345,1006,-0.049
2017,32,0,35545,Blayne Barber,34.26,320,934,-0.022
2017,33,0,39975,Michael Kim,34.22,401,1172,-0.065
2017,34,0,27214,Kevin Streelman,34.19,372,1088,-0.043
2017,35,0,33120,Mark Anderson,34.18,201,588,-0.060
2017,36,0,26476,Chez Reavie,34.02,394,1158,-0.096
2017,37,0,24357,K.J. Choi,33.95,256,754,-0.070
2017,38,0,40009,Dominic Bozzelli,33.94,260,766,E
2017,39,0,27958,Ryan Blaum,33.92,388,1144,-0.144
2017,40,0,31202,William McGirt,33.89,343,1012,-0.052
2017,41,0,32640,Troy Merritt,33.84,331,978,-0.106
2017,42,0,20472,Alex Cejka,33.8,292,864,-0.034
2017,43,0,25191,Gonzalo Fernandez-Castaño,33.77,208,616,-0.034
2017,44,0,33418,Shawn Stefani,33.65,282,838,-0.035
2017,45,0,20572,Rod Pampling,33.55,310,924,-0.058
2017,46,0,33413,Ben Martin,33.4,326,976,-0.071
2017,47,0,34098,Russell Henley,33.33,400,1200,-0.113
2017,47,0,37454,Whee Kim,33.33,289,867,+0.010
2017,47,0,25892,Steve Wheatcroft,33.33,186,558,-0.097
2017,50,0,31646,Emiliano Grillo,33.23,307,924,-0.013
2017,51,0,37455,Si Woo Kim,33.21,280,843,+0.018
2017,52,0,34021,Bud Cauley,33.13,379,1144,-0.047
2017,53,0,32757,Patton Kizzire,33.0,332,1006,+0.039
2017,54,0,29720,Andres Gonzales,32.96,263,798,-0.053
2017,55,0,26499,Rafa Cabrera Bello,32.92,212,644,-0.038
2017,56,0,49771,J.T. Poston,32.91,335,1018,-0.075
2017,57,0,20157,Retief Goosen,32.87,188,572,+0.074
2017,58,0,29223,Sam Saunders,32.86,280,852,-0.014
2017,59,0,34466,Peter Malnati,32.84,335,1020,-0.015
2017,60,0,29740,Brad Fritsch,32.82,193,588,+0.021
2017,61,0,21961,Charles Howell III,32.81,311,948,-0.045
2017,62,0,32448,James Hahn,32.8,372,1134,-0.073
2017,63,0,30852,Ryo Ishikawa,32.78,196,598,+0.056
2017,64,0,35110,Brett Drewitt,32.56,196,602,+0.041
2017,65,0,31416,Derek Fathauer,32.55,291,894,-0.079
2017,66,0,34431,Robert Streb,32.54,382,1174,-0.094
2017,67,0,24924,Bill Haas,32.47,326,1004,-0.058
2017,68,0,29476,Kyle Reifers,32.46,335,1032,-0.063
2017,69,0,28679,Fabián Gómez,32.45,233,718,-0.133
2017,70,0,35506,Mackenzie Hughes,32.27,435,1348,-0.039
2017,71,0,29485,Brett Stegmaier,32.22,261,810,+0.111
2017,72,0,25834,Daniel Summerhays,32.2,369,1146,-0.076
2017,73,0,28307,Matt Every,32.16,274,852,-0.022
2017,73,0,30110,Kyle Stanley,32.16,422,1312,-0.055
2017,75,0,29908,C.T. Pan,32.11,341,1062,-0.041
2017,76,0,31420,Anirban Lahiri,32.08,265,826,-0.004
2017,77,0,23325,Vaughn Taylor,32.02,342,1068,-0.108
2017,78,0,25900,Lucas Glover,31.92,383,1200,-0.078
2017,79,0,24781,Hunter Mahan,31.87,262,822,+0.034
2017,80,0,21209,Sergio Garcia,31.83,205,644,-0.024
2017,81,0,22405,Justin Rose,31.81,236,742,-0.119
2017,82,0,25364,Paul Casey,31.79,316,994,-0.098
2017,83,0,46732,Rick Lamb,31.77,169,532,+0.047
2017,84,0,33461,Morgan Hoffmann,31.73,363,1144,-0.008
2017,85,0,19846,Brian Gay,31.64,305,964,-0.098
2017,86,0,28132,Tyrone Van Aswegen,31.63,353,1116,-0.003
2017,87,0,35450,Patrick Cantlay,31.41,201,640,-0.109
2017,88,0,29974,Branden Grace,31.27,207,662,-0.039
2017,89,0,35891,Cameron Smith,31.21,309,990,-0.084
2017,90,0,25345,Carl Pettersson,31.13,226,726,-0.093
2017,91,0,26758,David Hearn,31.11,308,990,-0.094
2017,92,0,36801,Mark Hubbard,31.1,265,852,-0.053
2017,93,0,33122,Russell Knox,31.0,235,758,-0.026
2017,94,0,39954,Cody Gribble,30.96,304,982,-0.003
2017,95,0,27770,Camilo Villegas,30.88,268,868,-0.093
2017,96,0,26596,Ryan Moore,30.77,280,910,-0.043
2017,97,0,27649,Brandt Snedeker,30.74,182,592,-0.082
2017,98,0,22046,Geoff Ogilvy,30.66,287,936,+0.003
2017,99,0,20229,Stewart Cink,30.62,346,1130,-0.113
2017,100,0,29289,S.Y. Noh,30.44,319,1048,+0.069
2017,101,0,24361,Pat Perez,30.41,312,1026,-0.147
2017,102,0,40026,Daniel Berger,30.27,293,968,-0.031
2017,103,0,23983,Luke Donald,30.17,181,600,-0.122
2017,104,0,24140,Sean O'Hair,30.16,295,978,-0.017
2017,105,0,32150,Michael Thompson,30.13,185,614,-0.038
2017,106,0,33419,Cameron Tringale,30.07,273,908,-0.084
2017,107,0,12716,Charley Hoffman,30.06,392,1304,-0.074
2017,108,0,33141,Keegan Bradley,30.0,381,1270,-0.076
2017,109,0,20593,Greg Chalmers,29.87,285,954,-0.049
2017,110,0,12510,Chad Campbell,29.85,354,1186,-0.138
2017,111,0,25686,Jason Dufner,29.76,300,1008,-0.100
2017,112,0,24507,Jason Bohn,29.68,257,866,-0.035
2017,113,0,30926,Chris Kirk,29.65,290,978,-0.069
2017,114,0,25396,Kevin Na,29.61,273,922,-0.084
2017,115,0,25572,Graeme McDowell,29.45,205,696,-0.054
2017,116,0,26329,Louis Oosthuizen,29.41,210,714,-0.110
2017,117,0,27436,Graham DeLaet,29.29,290,990,E
2017,117,0,34046,Jordan Spieth,29.29,280,956,-0.118
2017,119,0,29518,Brendan Steele,29.26,292,998,-0.072
2017,120,0,25818,Scott Piercy,29.24,200,684,+0.025
2017,121,0,26331,Charl Schwartzel,29.19,195,668,-0.031
2017,122,0,33204,Shane Lowry,29.14,155,532,+0.032
2017,123,0,37189,Harold Varner III,29.12,350,1202,+0.003
2017,124,0,27936,Martin Laird,28.93,291,1006,-0.069
2017,125,0,25720,Chad Collins,28.78,217,754,-0.124
2017,126,0,24502,Adam Scott,28.74,169,588,+0.071
2017,127,0,24846,Ricky Barnes,28.72,309,1076,-0.023
2017,128,0,28500,Martin Flores,28.53,267,936,-0.041
2017,129,0,23497,Tag Ridings,28.43,199,700,+0.020
2017,130,0,26300,Matt Jones,28.29,202,714,-0.045
2017,131,0,32102,Rickie Fowler,28.23,249,882,-0.129
2017,132,0,34174,John Huh,28.21,299,1060,-0.054
2017,133,0,25274,Steven Bowditch,28.18,177,628,+0.045
2017,133,0,29420,Billy Horschel,28.18,315,1118,+0.035
2017,135,0,23353,J.J. Henry,28.11,294,1046,+0.031
2017,136,0,48822,Sebastián Muñoz,28.02,153,546,-0.078
2017,137,0,30692,Scott Stallings,27.95,265,948,-0.038
2017,138,0,22371,Aaron Baddeley,27.86,180,646,-0.028
2017,139,0,33948,Byeong Hun An,27.83,221,794,E
2017,140,0,20771,Steven Alker,27.73,198,714,-0.111
2017,141,0,25804,Bubba Watson,27.69,206,744,-0.010
2017,142,0,27466,Spencer Levin,27.56,258,936,-0.078
2017,143,0,34099,Harris English,27.49,276,1004,-0.014
2017,143,0,27974,Sung Kang,27.49,315,1146,-0.044
2017,145,0,20104,Ken Duke,27.45,230,838,-0.048
2017,146,0,27095,Nick Watney,27.35,244,892,+0.020
2017,147,0,34264,Hudson Swafford,27.17,288,1060,+0.028
2017,148,0,24358,Robert Garrigus,27.15,227,836,-0.009
2017,149,0,46970,Jon Rahm,27.06,250,924,-0.148
2017,150,0,47959,Bryson DeChambeau,27.01,275,1018,-0.029
2017,151,0,29222,Billy Hurley III,26.65,258,968,-0.081
2017,152,0,25240,D.A. Points,26.6,216,812,-0.120
2017,153,0,46440,Smylie Kaufman,26.48,233,880,+0.009
2017,154,0,23541,Ben Crane,26.4,254,962,-0.126
2017,155,0,25632,Jimmy Walker,26.28,185,704,-0.022
2017,156,0,29461,Jamie Lovemark,26.16,292,1116,-0.096
2017,157,0,27064,Jhonattan Vegas,26.15,261,998,+0.019
2017,158,0,33448,Justin Thomas,26.1,238,912,-0.134
2017,159,0,34213,Grayson Murray,25.76,306,1188,+0.069
2017,160,0,26851,Marc Leishman,25.73,263,1022,-0.065
2017,161,0,30944,Jason Kokrak,25.65,297,1158,+0.098
2017,162,0,46501,Ollie Schniederjans,25.53,289,1132,-0.028
2017,163,0,19803,Ryan Armour,25.51,175,686,-0.120
2017,164,0,23320,Ryan Palmer,25.22,173,686,+0.029
2017,165,0,25349,Tim Wilkinson,25.16,161,640,-0.106
2017,166,0,32366,Kevin Chappell,25.0,252,1008,+0.020
2017,167,0,37278,Nicholas Lindheim,24.84,153,616,+0.039
2017,168,0,23800,Bryce Molder,24.83,222,894,-0.054
2017,169,0,32839,Hideki Matsuyama,24.82,206,830,-0.136
2017,170,0,40058,Zac Blair,24.73,280,1132,-0.086
2017,171,0,35300,Andrew Loupe,24.7,162,656,+0.160
2017,172,0,28252,Seamus Power,24.68,234,948,-0.128
2017,173,0,31560,Brian Stuard,24.64,238,966,-0.055
2017,174,0,48084,Wesley Bryan,24.49,263,1074,-0.084
2017,174,0,29725,Tony Finau,24.49,312,1274,-0.064
2017,176,0,31323,Gary Woodland,24.05,228,948,+0.018
2017,177,0,48081,Xander Schauffele,23.84,247,1036,-0.036
2017,178,0,32333,Kevin Tway,23.65,245,1036,+0.012
2017,179,0,46550,Brandon Hagy,23.4,226,966,+0.018
2017,180,0,27129,Luke List,23.17,278,1200,-0.011
2017,181,0,46601,Trey Mullinax,23.11,226,978,+0.031
2017,182,0,28089,Jason Day,22.74,176,774,-0.074
2017,183,0,36699,Patrick Rodgers,22.13,204,922,+0.108
2017,184,0,10809,Jim Furyk,21.73,133,612,-0.075
2017,185,0,22986,Søren Kjeldsen,21.4,101,472,-0.010
2017,186,0,27141,J.B. Holmes,20.96,179,854,+0.095
2017,187,0,28420,Ryan Brehm,20.33,185,910,+0.108
2017,188,0,36689,Brooks Koepka,20.15,189,938,+0.074
2017,189,0,30925,Dustin Johnson,19.88,165,830,-0.079
2017,190,0,28237,Rory McIlroy,16.67,84,504,+0.036
2016,1,0,1810,Phil Mickelson,39.83,329,826,+0.021
2016,2,0,28114,Dawie van der Walt,38.52,302,784,+0.050
2016,3,0,27214,Kevin Streelman,38.5,343,891,-0.070
2016,4,0,33413,Ben Martin,38.04,426,1120,-0.122
2016,5,0,27649,Brandt Snedeker,37.86,399,1054,-0.115
2016,6,0,26300,Matt Jones,37.68,332,881,-0.006
2016,7,0,29221,Webb Simpson,37.16,301,810,-0.086
2016,8,0,35532,Tom Hoge,37.05,326,880,+0.015
2016,9,0,27644,Brian Harman,37.02,475,1283,-0.055
2016,10,0,32448,James Hahn,36.95,361,977,-0.036
2016,10,0,32839,Hideki Matsuyama,36.95,300,812,-0.077
2016,12,0,20572,Rod Pampling,36.87,191,518,-0.047
2016,13,0,31420,Anirban Lahiri,36.76,247,672,-0.028
2016,14,0,32200,Roberto Castro,36.67,451,1230,-0.131
2016,15,0,26329,Louis Oosthuizen,36.64,214,584,-0.042
2016,16,0,29476,Kyle Reifers,36.54,494,1352,-0.067
2016,17,0,37455,Si Woo Kim,36.42,504,1384,-0.075
2016,18,0,33399,Adam Hadwin,36.38,446,1226,-0.058
2016,19,0,26289,Boo Weekley,36.29,360,992,-0.050
2016,20,0,25834,Daniel Summerhays,35.93,396,1102,-0.096
2016,21,0,26951,Johnson Wagner,35.9,382,1064,-0.050
2016,22,0,31202,William McGirt,35.39,436,1232,-0.115
2016,23,0,23108,Matt Kuchar,35.38,380,1074,-0.095
2016,24,0,25493,Nick Taylor,35.36,326,922,-0.003
2016,25,0,34261,Scott Langley,35.31,262,742,-0.019
2016,26,0,39975,Michael Kim,35.28,422,1196,-0.064
2016,26,0,29478,Kevin Kisner,35.28,362,1026,-0.094
2016,28,0,23325,Vaughn Taylor,35.26,330,936,-0.103
2016,29,0,32366,Kevin Chappell,35.11,382,1088,-0.065
2016,30,0,28158,Steve Marino,35.0,273,780,-0.139
2016,31,0,28679,Fabián Gómez,34.99,359,1026,-0.078
2016,31,0,31646,Emiliano Grillo,34.99,359,1026,-0.078
2016,33,0,34360,Patrick Reed,34.98,382,1092,-0.089
2016,34,0,20157,Retief Goosen,34.88,233,668,-0.021
2016,35,0,32150,Michael Thompson,34.84,262,752,E
2016,36,0,34431,Robert Streb,34.82,321,922,-0.028
2016,37,0,31416,Derek Fathauer,34.72,368,1060,-0.046
2016,38,0,6522,Ernie Els,34.65,271,782,+0.015
2016,39,0,23638,Brendon de Jonge,34.58,314,908,-0.089
2016,40,0,37454,Whee Kim,34.55,313,906,-0.010
2016,41,0,34098,Russell Henley,34.54,333,964,-0.060
2016,42,0,25198,Francesco Molinari,34.42,274,796,-0.033
2016,43,0,25686,Jason Dufner,34.39,379,1102,-0.011
2016,44,0,24924,Bill Haas,34.38,308,896,-0.062
2016,45,0,29926,Danny Lee,34.37,342,995,-0.094
2016,46,0,31557,Jim Herman,34.27,340,992,-0.050
2016,47,0,34046,Jordan Spieth,34.24,278,812,-0.079
2016,48,0,29420,Billy Horschel,34.21,273,798,-0.059
2016,49,0,24781,Hunter Mahan,34.2,238,696,-0.042
2016,50,0,33122,Russell Knox,34.18,311,910,-0.109
2016,51,0,22892,Jason Gore,33.97,284,836,E
2016,51,0,35539,Luke Guthrie,33.97,214,630,-0.075
2016,53,0,26476,Chez Reavie,33.96,360,1060,-0.069
2016,54,0,32640,Troy Merritt,33.88,309,912,-0.039
2016,55,0,33418,Shawn Stefani,33.8,363,1074,-0.055
2016,56,0,33410,Andrew Landry,33.77,156,462,-0.032
2016,57,0,20472,Alex Cejka,33.7,242,718,-0.140
2016,58,0,34265,Will Wilcox,33.63,267,794,-0.079
2016,59,0,27747,Hiroshi Iwata,33.58,312,929,-0.019
2016,59,0,28475,Jeff Overton,33.58,272,810,-0.092
2016,61,0,35879,Kelly Kraft,33.55,211,629,-0.047
2016,62,0,34409,David Lingmerth,33.53,283,844,-0.092
2016,63,0,26851,Marc Leishman,33.52,305,910,-0.066
2016,64,0,35891,Cameron Smith,33.44,214,640,+0.051
2016,65,0,29479,Scott Brown,33.4,324,970,-0.059
2016,66,0,20645,John Senden,33.36,367,1100,-0.065
2016,67,0,32757,Patton Kizzire,33.33,348,1044,-0.057
2016,68,0,30110,Kyle Stanley,33.24,366,1101,-0.049
2016,69,0,37273,Derek Ernst,33.22,200,602,-0.020
2016,70,0,30163,Henrik Norlander,33.2,246,741,-0.073
2016,71,0,21209,Sergio Garcia,33.18,144,434,-0.056
2016,72,0,24912,Will MacKenzie,33.04,304,920,-0.046
2016,73,0,30692,Scott Stallings,32.84,289,880,-0.031
2016,74,0,32876,Martin Piller,32.83,216,658,+0.028
2016,75,0,30926,Chris Kirk,32.82,340,1036,-0.076
2016,76,0,29268,Bronson Burgoon,32.78,297,906,-0.024
2016,77,0,23353,J.J. Henry,32.75,281,858,-0.036
2016,78,0,25364,Paul Casey,32.71,261,798,-0.065
2016,79,0,33461,Morgan Hoffmann,32.65,269,824,+0.004
2016,79,0,28132,Tyrone Van Aswegen,32.65,400,1225,-0.028
2016,81,0,20766,Padraig Harrington,32.63,201,616,-0.065
2016,82,0,27963,Chris Stroud,32.47,313,964,-0.064
2016,83,0,24024,Zach Johnson,32.36,332,1026,-0.133
2016,84,0,22371,Aaron Baddeley,32.35,339,1048,-0.059
2016,85,0,6567,Vijay Singh,32.23,292,906,-0.048
2016,85,0,37189,Harold Varner III,32.23,360,1117,-0.044
2016,87,0,46440,Smylie Kaufman,32.21,326,1012,+0.037
2016,88,0,35545,Blayne Barber,32.17,332,1032,-0.084
2016,89,0,12716,Charley Hoffman,32.02,317,990,-0.022
2016,90,0,29745,Tyler Aldridge,32.01,299,934,-0.040
2016,91,0,21731,Freddie Jacobson,31.97,320,1001,-0.084
2016,91,0,25892,Steve Wheatcroft,31.97,312,976,-0.083
2016,93,0,34563,Chesson Hadley,31.87,297,932,-0.037
2016,94,0,40026,Daniel Berger,31.77,319,1004,-0.075
2016,95,0,25900,Lucas Glover,31.73,297,936,-0.121
2016,96,0,23621,Rory Sabbatini,31.55,171,542,+0.029
2016,97,0,27974,Sung Kang,31.43,320,1018,-0.025
2016,98,0,32618,Rhein Gibson,31.33,193,616,+0.052
2016,99,0,12510,Chad Campbell,31.31,350,1118,-0.111
2016,100,0,35451,Scott Pinckney,31.25,310,992,-0.035
2016,101,0,29720,Andres Gonzales,31.21,279,894,-0.025
2016,102,0,24494,Erik Compton,31.18,222,712,-0.095
2016,102,0,34174,John Huh,31.18,342,1097,-0.047
2016,104,0,26331,Charl Schwartzel,31.15,243,780,-0.095
2016,105,0,20098,Stuart Appleby,31.13,287,922,-0.084
2016,106,0,29485,Brett Stegmaier,31.07,325,1046,-0.031
2016,107,0,26596,Ryan Moore,31.02,281,906,-0.157
2016,108,0,33419,Cameron Tringale,30.98,303,978,-0.046
2016,109,0,25396,Kevin Na,30.87,297,962,-0.158
2016,110,0,22046,Geoff Ogilvy,30.8,215,698,-0.051
2016,111,0,27436,Graham DeLaet,30.48,249,817,-0.040
2016,111,0,36801,Mark Hubbard,30.48,353,1158,-0.079
2016,113,0,27895,Jonas Blixt,30.47,287,942,-0.063
2016,113,0,22405,Justin Rose,30.47,209,686,-0.014
2016,115,0,25572,Graeme McDowell,30.38,192,632,-0.052
2016,116,0,29974,Branden Grace,30.31,177,584,-0.051
2016,117,0,25818,Scott Piercy,30.14,274,909,-0.004
2016,117,0,29223,Sam Saunders,30.14,214,710,+0.009
2016,119,0,29222,Billy Hurley III,30.1,248,824,-0.105
2016,120,0,29289,S.Y. Noh,30.04,289,962,-0.090
2016,121,0,20848,Ángel Cabrera,30.03,206,686,+0.019
2016,122,0,25349,Tim Wilkinson,30.0,210,700,-0.062
2016,123,0,23983,Luke Donald,29.93,246,822,-0.122
2016,124,0,35732,Wes Roach,29.9,180,602,+0.039
2016,125,0,23541,Ben Crane,29.85,274,918,-0.084
2016,126,0,45526,Abraham Ancer,29.7,158,532,-0.082
2016,127,0,27936,Martin Laird,29.32,290,989,+0.007
2016,128,0,27466,Spencer Levin,29.23,335,1146,-0.054
2016,129,0,33667,Carlos Ortiz,29.18,248,850,+0.004
2016,130,0,27942,Rob Oppenheim,29.17,208,713,-0.048
2016,131,0,27770,Camilo Villegas,28.99,287,990,+0.003
2016,132,0,21961,Charles Howell III,28.95,319,1102,-0.085
2016,133,0,20691,Greg Owen,28.78,278,966,-0.043
2016,134,0,33141,Keegan Bradley,28.75,253,880,-0.024
2016,135,0,20104,Ken Duke,28.74,192,668,-0.047
2016,136,0,32102,Rickie Fowler,28.56,257,900,-0.156
2016,137,0,25632,Jimmy Walker,28.53,283,992,-0.078
2016,138,0,25274,Steven Bowditch,28.37,219,772,+0.151
2016,139,0,20229,Stewart Cink,28.36,194,684,-0.015
2016,140,0,24846,Ricky Barnes,28.35,317,1118,-0.139
2016,141,0,23800,Bryce Molder,28.21,264,936,-0.125
2016,142,0,34466,Peter Malnati,28.13,292,1038,-0.096
2016,143,0,33204,Shane Lowry,27.99,145,518,-0.028
2016,144,0,36689,Brooks Koepka,27.96,236,844,-0.127
2016,145,0,34099,Harris English,27.95,284,1016,-0.060
2016,146,0,24490,George McNeill,27.81,178,640,+0.017
2016,147,0,28092,D.H. Lee,27.8,179,644,-0.034
2016,148,0,36699,Patrick Rodgers,27.52,273,992,-0.055
2016,149,0,25240,D.A. Points,27.47,150,546,-0.040
2016,150,0,24507,Jason Bohn,27.24,225,826,-0.071
2016,151,0,26758,David Hearn,27.14,311,1146,-0.135
2016,152,0,21878,Mark Wilson,27.02,207,766,-0.082
2016,153,0,27064,Jhonattan Vegas,26.84,303,1129,+0.007
2016,154,0,24461,Thomas Aiken,26.65,178,668,-0.067
2016,155,0,25720,Chad Collins,26.51,237,894,-0.110
2016,156,0,24140,Sean O'Hair,26.47,311,1175,+0.010
2016,157,0,33448,Justin Thomas,26.38,277,1050,-0.018
2016,158,0,31560,Brian Stuard,26.19,220,840,E
2016,159,0,24357,K.J. Choi,26.08,242,928,-0.186
2016,160,0,30927,Brendon Todd,25.99,196,754,-0.056
2016,161,0,10809,Jim Furyk,25.97,160,616,-0.113
2016,162,0,8075,Jerry Kelly,25.96,217,836,-0.120
2016,163,0,27129,Luke List,25.77,234,908,+0.021
2016,164,0,10885,Robert Allenby,25.7,147,572,+0.068
2016,165,0,23320,Ryan Palmer,25.46,277,1088,+0.011
2016,166,0,29518,Brendan Steele,25.26,244,966,+0.004
2016,167,0,40058,Zac Blair,25.0,283,1132,-0.110
2016,168,0,24502,Adam Scott,24.87,195,784,-0.087
2016,169,0,28089,Jason Day,24.61,187,760,-0.075
2016,170,0,6527,Steve Stricker,24.44,153,626,-0.131
2016,171,0,34264,Hudson Swafford,24.24,310,1279,+0.003
2016,172,0,28237,Rory McIlroy,24.11,162,672,-0.012
2016,173,0,10213,Dicky Pride,24.04,138,574,+0.014
2016,174,0,35300,Andrew Loupe,23.96,224,935,+0.013
2016,175,0,24358,Robert Garrigus,23.67,182,769,-0.027
2016,176,0,29461,Jamie Lovemark,23.4,270,1154,-0.056
2016,177,0,31323,Gary Woodland,23.2,251,1082,-0.016
2016,178,0,30711,Colt Knost,22.58,224,992,-0.094
2016,179,0,29725,Tony Finau,22.29,243,1090,-0.025
2016,180,0,27141,J.B. Holmes,21.87,187,855,-0.037
2016,181,0,34262,Jon Curran,21.55,253,1174,-0.099
2016,182,0,30925,Dustin Johnson,20.48,181,884,-0.160
2016,183,0,2206,David Toms,20.42,154,754,-0.130
2016,184,0,25804,Bubba Watson,18.38,132,718,-0.015
2016,185,0,30944,Jason Kokrak,17.97,188,1046,+0.064
2015,1,0,23548,Bill Lunde,39.44,198,502,-0.020
2015,2,0,24924,Bill Haas,39.21,389,992,-0.087
2015,3,0,30736,Oscar Fraustro,39.14,218,557,E
2015,4,0,22056,Cameron Percy,38.72,314,811,+0.003
2015,5,0,34409,David Lingmerth,38.39,397,1034,-0.101
2015,6,0,27649,Brandt Snedeker,37.51,392,1045,-0.145
2015,7,0,25369,Jamie Donaldson,37.44,167,446,-0.048
2015,8,0,25493,Nick Taylor,37.21,432,1161,-0.032
2015,9,0,34130,Sung Joon Park,37.1,325,876,-0.046
2015,10,0,6567,Vijay Singh,36.9,355,962,-0.039
2015,11,0,29476,Kyle Reifers,36.71,410,1117,-0.061
2015,12,0,27214,Kevin Streelman,36.67,374,1020,-0.083
2015,13,0,34046,Jordan Spieth,36.63,337,920,-0.154
2015,14,0,35545,Blayne Barber,36.45,320,878,-0.078
2015,15,0,27895,Jonas Blixt,36.28,263,725,-0.008
2015,16,0,26289,Boo Weekley,36.19,338,934,-0.086
2015,17,0,29425,Andrew Svoboda,36.09,353,978,+0.014
2015,18,0,25892,Steve Wheatcroft,36.06,362,1004,-0.055
2015,19,0,25345,Carl Pettersson,36.0,482,1339,-0.104
2015,20,0,27644,Brian Harman,35.83,392,1094,-0.077
2015,21,0,24925,Jonathan Byrd,35.81,255,712,-0.153
2015,22,0,29479,Scott Brown,35.63,403,1131,-0.084
2015,23,0,20593,Greg Chalmers,35.6,178,500,-0.073
2015,24,0,25900,Lucas Glover,35.43,355,1002,-0.020
2015,25,0,29420,Billy Horschel,35.35,362,1024,-0.091
2015,26,0,23108,Matt Kuchar,35.32,380,1076,-0.095
2015,27,0,35541,John Peterson,35.26,378,1072,-0.108
2015,28,0,23623,Bo Van Pelt,35.17,319,907,-0.100
2015,29,0,30946,Alex Prugh,35.16,353,1004,-0.034
2015,30,0,22892,Jason Gore,35.14,285,811,-0.032
2015,31,0,33399,Adam Hadwin,35.11,396,1128,-0.093
2015,32,0,34360,Patrick Reed,35.03,372,1062,-0.118
2015,33,0,28679,Fabián Gómez,34.96,337,964,-0.006
2015,34,0,26476,Chez Reavie,34.86,243,697,-0.074
2015,35,0,35539,Luke Guthrie,34.85,330,947,-0.091
2015,36,0,35532,Tom Hoge,34.76,316,909,-0.089
2015,37,0,31416,Derek Fathauer,34.74,320,921,-0.059
2015,38,0,34563,Chesson Hadley,34.7,432,1245,-0.016
2015,39,0,32200,Roberto Castro,34.66,174,502,-0.023
2015,40,0,33418,Shawn Stefani,34.58,424,1226,-0.061
2015,41,0,6522,Ernie Els,34.56,188,544,-0.128
2015,42,0,24494,Erik Compton,34.53,337,976,-0.086
2015,43,0,29478,Kevin Kisner,34.4,451,1311,-0.093
2015,44,0,23621,Rory Sabbatini,34.35,316,920,-0.146
2015,45,0,35451,Scott Pinckney,34.3,354,1032,-0.088
2015,46,0,33461,Morgan Hoffmann,34.23,330,964,-0.106
2015,47,0,28500,Martin Flores,34.21,377,1102,-0.101
