YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (INCHES),ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
2012,0,26476,Chez Reavie,"42' 7""",95553,187,7962.75,+41.00
2012,0,12652,Cameron Beckman,"42' 8""",128037,250,10669.75,+42.00
2012,0,29479,Scott Brown,"42' 8""",89613,175,7467.75,+31.00
2012,0,6522,Ernie Els,"42' 8""",137651,269,11470.917,+21.00
2012,0,23542,Tommy Biershenk,"42' 9""",114852,224,9571.0,+55.00
2012,0,33122,Russell Knox,"42' 9""",87677,171,7306.417,+15.00
2012,0,25818,Scott Piercy,"42' 9""",181614,354,15134.5,+30.00
2012,0,30692,Scott Stallings,"42' 9""",142056,277,11838.0,+27.00
2012,0,23325,Vaughn Taylor,"42' 9""",120457,235,10038.083,+44.00
2012,0,28500,Martin Flores,"42' 10""",182628,355,15219.0,+38.00
2012,0,20766,Padraig Harrington,"42' 10""",88860,173,7405.0,+14.00
2012,0,29289,S.Y. Noh,"42' 10""",168609,328,14050.75,+16.00
2012,0,23788,D.J. Trahan,"42' 11""",112349,218,9362.417,+36.00
2012,0,27644,Brian Harman,"43' 0""",146609,284,12217.417,+57.00
2012,0,30852,Ryo Ishikawa,"43' 0""",88178,171,7348.167,+22.00
2012,0,29478,Kevin Kisner,"43' 0""",103149,200,8595.75,+32.00
2012,0,27963,Chris Stroud,"43' 0""",126905,246,10575.417,+27.00
2012,0,25892,Steve Wheatcroft,"43' 0""",85654,166,7137.833,+29.00
2012,0,29420,Billy Horschel,"43' 2""",82441,159,6870.083,+20.00
2012,0,6034,Marco Dawson,"43' 3""",96590,186,8049.167,+35.00
2012,0,6004,Stephen Ames,"43' 4""",79540,153,6628.333,+29.00
2012,0,1706,Davis Love III,"43' 5""",109858,211,9154.833,+11.00
2012,0,31202,William McGirt,"43' 5""",155200,298,12933.333,+23.00
2012,0,23718,Nathan Green,"43' 6""",115300,221,9608.333,+29.00
2012,0,26679,Kevin Stadler,"43' 6""",119127,228,9927.25,+36.00
2012,0,23135,Tim Clark,"43' 7""",72639,139,6053.25,+24.00
2012,0,24924,Bill Haas,"43' 7""",110779,212,9231.583,+27.00
2012,0,22961,David Mathis,"43' 7""",128013,245,10667.75,+42.00
2012,0,28475,Jeff Overton,"43' 7""",187079,358,15589.917,+39.00
2012,0,20104,Ken Duke,"43' 8""",160766,307,13397.167,+40.00
2012,0,6036,Scott Dunlap,"43' 8""",81207,155,6767.25,+20.00
2012,0,23903,Stephen Gangluff,"43' 8""",103198,197,8599.833,+52.00
2012,0,27933,John Merrick,"43' 8""",134575,257,11214.583,+35.00
2012,0,21805,Harrison Frazar,"43' 9""",107150,204,8929.167,+46.00
2012,0,20098,Stuart Appleby,"43' 11""",113380,215,9448.333,+34.00
2012,0,28087,Kris Blanks,"43' 11""",101677,193,8473.083,+34.00
2012,0,30944,Jason Kokrak,"43' 11""",163321,310,13610.083,+29.00
2012,0,22405,Justin Rose,"43' 11""",96002,182,8000.167,+2.00
2012,0,20070,Matt Bettencourt,"44' 0""",143222,271,11935.167,+65.00
2012,0,30750,Tommy Gainey,"44' 1""",193520,366,16126.667,+69.00
2012,0,27141,J.B. Holmes,"44' 1""",184734,349,15394.5,+28.00
2012,0,1810,Phil Mickelson,"44' 1""",132291,250,11024.25,+10.00
2012,0,27095,Nick Watney,"44' 1""",154509,292,12875.75,+34.00
2012,0,1941,Tom Pernice Jr.,"44' 3""",102520,193,8543.333,+38.00
2012,0,32150,Michael Thompson,"44' 4""",123999,233,10333.25,+37.00
2012,0,12510,Chad Campbell,"44' 5""",142877,268,11906.417,+50.00
2012,0,22348,Nick O'Hern,"44' 5""",127302,239,10608.5,+60.00
2012,0,25240,D.A. Points,"44' 5""",151336,284,12611.333,+9.00
2012,0,10213,Dicky Pride,"44' 5""",91181,171,7598.417,+33.00
2012,0,21878,Mark Wilson,"44' 5""",99652,187,8304.333,+18.00
2012,0,28307,Matt Every,"44' 6""",118533,222,9877.75,+11.00
2012,0,25457,Alexandre Rocha,"44' 6""",90194,169,7516.167,+29.00
2012,0,23621,Rory Sabbatini,"44' 6""",150052,281,12504.333,+50.00
2012,0,26951,Johnson Wagner,"44' 6""",155375,291,12947.917,+36.00
2012,0,33120,Mark Anderson,"44' 7""",142949,267,11912.417,+34.00
2012,0,22371,Aaron Baddeley,"44' 7""",124040,232,10336.667,+20.00
2012,0,24358,Robert Garrigus,"44' 7""",165329,309,13777.417,+17.00
2012,0,22913,John Rollins,"44' 7""",137443,257,11453.583,+35.00
2012,0,23638,Brendon de Jonge,"44' 8""",186635,348,15552.917,+36.00
2012,0,23353,J.J. Henry,"44' 8""",122165,228,10180.417,+49.00
2012,0,21731,Freddie Jacobson,"44' 8""",88508,165,7375.667,+31.00
2012,0,27936,Martin Laird,"44' 8""",112030,209,9335.833,+26.00
2012,0,23983,Luke Donald,"44' 9""",89636,167,7469.667,+5.00
2012,0,27064,Jhonattan Vegas,"44' 9""",167528,312,13960.667,+44.00
2012,0,27436,Graham DeLaet,"44' 11""",144001,267,12000.083,+22.00
2012,0,27120,Troy Matteson,"44' 11""",203727,378,16977.25,+48.00
2012,0,34174,John Huh,"45' 0""",137757,255,11479.75,+28.00
2012,0,23800,Bryce Molder,"45' 0""",138286,256,11523.833,+28.00
2012,0,25396,Kevin Na,"45' 0""",112815,209,9401.25,+18.00
2012,0,1116,Michael Bradley,"45' 1""",133093,246,11091.083,+47.00
2012,0,24494,Erik Compton,"45' 1""",141295,261,11774.583,+37.00
2012,0,23108,Matt Kuchar,"45' 1""",120626,223,10052.167,+26.00
2012,0,20574,Mathew Goggin,"45' 3""",127079,234,10589.917,+31.00
2012,0,6573,Brandt Jobe,"45' 3""",81454,150,6787.833,+16.00
2012,0,27974,Sung Kang,"45' 3""",135121,249,11260.083,+52.00
2012,0,1724,Jeff Maggert,"45' 3""",124266,229,10355.5,+42.00
2012,0,26851,Marc Leishman,"45' 4""",182174,335,15181.167,+49.00
2012,0,27556,Ted Potter Jr.,"45' 4""",119146,219,9928.833,+28.00
2012,0,22548,Patrick Sheehan,"45' 4""",97868,180,8155.667,+29.00
2012,0,20229,Stewart Cink,"45' 5""",131987,242,10998.917,+27.00
2012,0,24138,Ian Poulter,"45' 5""",59948,110,4995.667,+5.00
2012,0,21961,Charles Howell III,"45' 6""",179118,328,14926.5,+22.00
2012,0,29222,Billy Hurley III,"45' 6""",119645,219,9970.417,+56.00
2012,0,33419,Cameron Tringale,"45' 6""",131618,241,10968.167,+44.00
2012,0,27649,Brandt Snedeker,"45' 7""",125204,229,10433.667,+38.00
2012,0,21753,Brian Davis,"45' 8""",128345,234,10695.417,+36.00
2012,0,10809,Jim Furyk,"45' 8""",107434,196,8952.833,+10.00
2012,0,1797,Rocco Mediate,"45' 9""",123007,224,10250.583,+46.00
2012,0,23320,Ryan Palmer,"45' 9""",155349,283,12945.75,+40.00
2012,0,28455,Will Claxton,"45' 10""",156683,285,13056.917,+38.00
2012,0,32698,Bobby Gates,"45' 10""",163438,297,13619.833,+43.00
2012,0,26758,David Hearn,"45' 10""",163865,298,13655.417,+45.00
2012,0,27770,Camilo Villegas,"45' 11""",143336,260,11944.667,+54.00
2012,0,20396,Lee Westwood,"45' 11""",84903,154,7075.25,+15.00
2012,0,28089,Jason Day,"46' 0""",120393,218,10032.75,+7.00
2012,0,24604,Hunter Haas,"46' 0""",113727,206,9477.25,+28.00
2012,0,31558,J.J. Killeen,"46' 1""",195678,354,16306.5,+47.00
2012,0,30926,Chris Kirk,"46' 1""",181841,329,15153.417,+36.00
2012,0,34099,Harris English,"46' 2""",176596,319,14716.333,+55.00
2012,0,19846,Brian Gay,"46' 3""",138705,250,11558.75,+40.00
2012,0,24140,Sean O'Hair,"46' 3""",160984,290,13415.333,+55.00
2012,0,24361,Pat Perez,"46' 3""",130885,236,10907.083,+21.00
2012,0,25562,Andres Romero,"46' 3""",117127,211,9760.583,+26.00
2012,0,32200,Roberto Castro,"46' 4""",139104,250,11592.0,+31.00
2012,0,10860,Justin Leonard,"46' 5""",139265,250,11605.417,+44.00
2012,0,21407,Arjun Atwal,"46' 6""",139934,251,11661.167,+61.00
2012,0,24024,Zach Johnson,"46' 6""",127878,229,10656.5,+33.00
2012,0,20572,Rod Pampling,"46' 6""",124477,223,10373.083,+50.00
2012,0,30927,Brendon Todd,"46' 6""",135143,242,11261.917,+46.00
2012,0,1766,Billy Mayfair,"46' 7""",146579,262,12214.917,+34.00
2012,0,29910,Blake Adams,"46' 9""",159309,284,13275.75,+37.00
2012,0,20593,Greg Chalmers,"46' 9""",146873,262,12239.417,+38.00
2012,0,27214,Kevin Streelman,"46' 9""",151009,269,12584.083,+43.00
2012,0,25632,Jimmy Walker,"46' 9""",225440,402,18786.667,+42.00
2012,0,32102,Rickie Fowler,"46' 10""",116911,208,9742.583,+25.00
2012,0,24502,Adam Scott,"46' 10""",91107,162,7592.25,+21.00
2012,0,32366,Kevin Chappell,"46' 11""",163823,291,13651.917,+66.00
2012,0,24357,K.J. Choi,"46' 11""",105317,187,8776.417,+32.00
2012,0,24940,Edward Loar,"47' 0""",107065,190,8922.083,+39.00
2012,0,26596,Ryan Moore,"47' 0""",144958,257,12079.833,+44.00
2012,0,27797,Derek Lamely,"47' 1""",132144,234,11012.0,+37.00
2012,0,21209,Sergio Garcia,"47' 5""",93884,165,7823.667,+5.00
2012,0,23409,James Driscoll,"47' 6""",167047,293,13920.583,+50.00
2012,0,24507,Jason Bohn,"47' 8""",121253,212,10104.417,+35.00
2012,0,23204,Gary Christian,"47' 9""",135770,237,11314.167,+71.00
2012,0,21350,Ryuji Imada,"47' 9""",166710,291,13892.5,+54.00
2012,0,31323,Gary Woodland,"47' 9""",127757,223,10646.417,+44.00
2012,0,1320,Bob Estes,"47' 10""",134219,234,11184.917,+35.00
2012,0,27466,Spencer Levin,"47' 10""",157341,274,13111.75,+43.00
2012,0,35139,Richard Lee,"47' 11""",109334,190,9111.167,+37.00
2012,0,20645,John Senden,"48' 4""",114782,198,9565.167,+15.00
2012,0,8793,Tiger Woods,"48' 7""",96797,166,8066.417,+8.00
2012,0,26300,Matt Jones,"48' 8""",103309,177,8609.083,+29.00
2012,0,19970,Robert Karlsson,"48' 10""",99094,169,8257.833,+30.00
2012,0,8725,Tom Gillis,"49' 0""",122294,208,10191.167,+40.00
2012,0,24490,George McNeill,"49' 4""",149118,252,12426.5,+54.00
2012,0,28259,Sangmoon Bae,"49' 10""",145343,243,12111.917,+55.00
2012,0,8075,Jerry Kelly,"50' 0""",115124,192,9593.667,+56.00
2012,0,24663,Y.E. Yang,"50' 1""",103333,172,8611.083,+33.00
2012,0,21528,Henrik Stenson,"50' 5""",88308,146,7359.0,+23.00
2012,0,30711,Colt Knost,"50' 9""",124887,205,10407.25,+62.00
2011,0,25572,Graeme McDowell,"37' 0""",47064,106,3922.0,+5.00
2011,0,1706,Davis Love III,"37' 3""",79058,177,6588.167,+10.00
2011,0,7867,Woody Austin,"37' 10""",71232,157,5936.0,+21.00
2011,0,25345,Carl Pettersson,"38' 7""",139708,302,11642.333,+20.00
2011,0,27649,Brandt Snedeker,"38' 7""",111065,240,9255.417,+12.00
2011,0,6515,Shaun Micheel,"38' 10""",119733,257,9977.75,+45.00
2011,0,25804,Bubba Watson,"39' 0""",110095,235,9174.583,+7.00
2011,0,10505,Shane Bertsch,"39' 4""",68847,146,5737.25,+7.00
2011,0,9011,David Duval,"39' 5""",109253,231,9104.417,+50.00
2011,0,6251,Chris DiMarco,"39' 7""",125766,265,10480.5,+49.00
2011,0,20229,Stewart Cink,"39' 11""",91530,191,7627.5,+3.00
2011,0,26476,Chez Reavie,"40' 0""",122881,256,10240.083,+46.00
2011,0,24846,Ricky Barnes,"40' 1""",116452,242,9704.333,+28.00
2011,0,12510,Chad Campbell,"40' 2""",125355,260,10446.25,+42.00
2011,0,21805,Harrison Frazar,"40' 2""",88228,183,7352.333,+14.00
2011,0,23548,Bill Lunde,"40' 2""",127333,264,10611.083,+35.00
2011,0,22293,Heath Slocum,"40' 2""",95342,198,7945.167,+32.00
2011,0,8537,J.P. Hayes,"40' 4""",77023,159,6418.583,+24.00
2011,0,1116,Michael Bradley,"40' 5""",115894,239,9657.833,+25.00
2011,0,28087,Kris Blanks,"40' 6""",126785,261,10565.417,+34.00
2011,0,31557,Jim Herman,"40' 7""",114986,236,9582.167,+23.00
2011,0,30925,Dustin Johnson,"40' 7""",101785,209,8482.083,+11.00
2011,0,30692,Scott Stallings,"40' 8""",133675,274,11139.583,+38.00
2011,0,24663,Y.E. Yang,"40' 8""",74198,152,6183.167,+13.00
2011,0,11123,Chris Couch,"40' 9""",111095,227,9257.917,+5.00
2011,0,12716,Charley Hoffman,"40' 9""",125667,257,10472.25,+20.00
2011,0,6567,Vijay Singh,"40' 9""",132442,271,11036.833,+27.00
2011,0,26679,Kevin Stadler,"40' 9""",117881,241,9823.417,+36.00
2011,0,23788,D.J. Trahan,"40' 11""",156676,319,13056.333,+44.00
2011,0,21209,Sergio Garcia,"41' 0""",83577,170,6964.75,+4.00
2011,0,25274,Steven Bowditch,"41' 1""",165536,336,13794.667,+42.00
2011,0,32698,Bobby Gates,"41' 2""",128021,259,10668.417,+50.00
2011,0,22046,Geoff Ogilvy,"41' 2""",94280,191,7856.667,+20.00
2011,0,22913,John Rollins,"41' 2""",103224,209,8602.0,+21.00
2011,0,30926,Chris Kirk,"41' 4""",157661,318,13138.417,+43.00
2011,0,21878,Mark Wilson,"41' 4""",105188,212,8765.667,+32.00
2011,0,1766,Billy Mayfair,"41' 5""",126849,255,10570.75,+23.00
2011,0,24358,Robert Garrigus,"41' 6""",147800,297,12316.667,+15.00
2011,0,1313,Steve Elkington,"41' 7""",56378,113,4698.167,+17.00
2011,0,24924,Bill Haas,"41' 7""",126645,254,10553.75,+15.00
2011,0,23108,Matt Kuchar,"41' 7""",117769,236,9814.083,+14.00
2011,0,27963,Chris Stroud,"41' 7""",151104,303,12592.0,+37.00
2011,0,6621,Joe Durant,"41' 8""",76562,153,6380.167,+33.00
2011,0,20157,Retief Goosen,"41' 8""",72428,145,6035.667,+7.00
2011,0,26668,Marc Turnesa,"41' 8""",78969,158,6580.75,+22.00
2011,0,24507,Jason Bohn,"41' 9""",98164,196,8180.333,+37.00
2011,0,26289,Boo Weekley,"41' 9""",97144,194,8095.333,+32.00
2011,0,6643,Paul Goydos,"41' 10""",109468,218,9122.333,+40.00
2011,0,28679,Fabián Gómez,"41' 11""",122112,243,10176.0,+42.00
2011,0,24604,Hunter Haas,"41' 11""",156528,311,13044.0,+27.00
2011,0,27095,Nick Watney,"41' 11""",122842,244,10236.833,+13.00
2011,0,12652,Cameron Beckman,"42' 0""",117946,234,9828.833,+39.00
2011,0,1810,Phil Mickelson,"42' 1""",117208,232,9767.333,+2.00
2011,0,22621,Ben Curtis,"42' 2""",86588,171,7215.667,+17.00
2011,0,30750,Tommy Gainey,"42' 2""",175412,347,14617.667,+49.00
2011,0,27141,J.B. Holmes,"42' 2""",104724,207,8727.0,E
2011,0,6573,Brandt Jobe,"42' 2""",128612,254,10717.667,+35.00
2011,0,1797,Rocco Mediate,"42' 3""",76569,151,6380.75,+35.00
2011,0,29221,Webb Simpson,"42' 3""",146454,289,12204.5,+33.00
2011,0,22371,Aaron Baddeley,"42' 5""",143140,281,11928.333,+13.00
2011,0,20848,Ángel Cabrera,"42' 5""",80869,159,6739.083,+28.00
2011,0,25686,Jason Dufner,"42' 5""",106367,209,8863.917,+20.00
2011,0,30946,Alex Prugh,"42' 5""",142593,280,11882.75,+77.00
2011,0,23325,Vaughn Taylor,"42' 5""",152561,300,12713.417,+60.00
2011,0,20098,Stuart Appleby,"42' 6""",125413,246,10451.083,+35.00
2011,0,32102,Rickie Fowler,"42' 6""",127531,250,10627.583,+11.00
2011,0,22961,David Mathis,"42' 6""",109180,214,9098.333,+20.00
2011,0,2206,David Toms,"42' 6""",82604,162,6883.667,+6.00
2011,0,25900,Lucas Glover,"42' 7""",112526,220,9377.167,+37.00
2011,0,31401,Zack Miller,"42' 7""",146229,286,12185.75,+51.00
2011,0,23673,Michael Connell,"42' 8""",114149,223,9512.417,+47.00
2011,0,28620,Aron Price,"42' 8""",69618,136,5801.5,+25.00
2011,0,32366,Kevin Chappell,"42' 9""",113309,221,9442.417,+40.00
2011,0,27936,Martin Laird,"42' 9""",104680,204,8723.333,+10.00
2011,0,24138,Ian Poulter,"42' 9""",59043,115,4920.25,+1.00
2011,0,24490,George McNeill,"42' 10""",118796,231,9899.667,+24.00
2011,0,22405,Justin Rose,"42' 10""",113146,220,9428.833,+22.00
2011,0,23621,Rory Sabbatini,"42' 11""",125733,244,10477.75,+18.00
2011,0,20766,Padraig Harrington,"43' 0""",92413,179,7701.083,+5.00
2011,0,19846,Brian Gay,"43' 2""",89546,173,7462.167,+22.00
2011,0,27466,Spencer Levin,"43' 2""",169742,328,14145.167,+36.00
2011,0,24781,Hunter Mahan,"43' 2""",120155,232,10012.917,+29.00
2011,0,33141,Keegan Bradley,"43' 3""",141160,272,11763.333,+47.00
2011,0,33911,Nate Smith,"43' 4""",96699,186,8058.25,+52.00
2011,0,27214,Kevin Streelman,"43' 5""",116647,224,9720.583,+27.00
2011,0,27064,Jhonattan Vegas,"43' 5""",162511,312,13542.583,+33.00
2011,0,10809,Jim Furyk,"43' 7""",103121,197,8593.417,+30.00
2011,0,21949,Joe Ogilvie,"43' 7""",137519,263,11459.917,+30.00
2011,0,28475,Jeff Overton,"43' 7""",143705,275,11975.417,+37.00
2011,0,24980,Scott Gutschewski,"43' 8""",110486,211,9207.167,+61.00
2011,0,10733,Kent Jones,"43' 9""",117147,223,9762.25,+42.00
2011,0,29518,Brendan Steele,"43' 10""",123723,235,10310.25,+67.00
2011,0,23497,Tag Ridings,"43' 11""",165539,314,13794.917,+60.00
2011,0,26287,Roland Thatcher,"43' 11""",124355,236,10362.917,+59.00
2011,0,6004,Stephen Ames,"44' 0""",94483,179,7873.583,+13.00
2011,0,23638,Brendon de Jonge,"44' 0""",166962,316,13913.5,+33.00
2011,0,32640,Troy Merritt,"44' 0""",109279,207,9106.583,+52.00
2011,0,25818,Scott Piercy,"44' 1""",141255,267,11771.25,+30.00
2011,0,24361,Pat Perez,"44' 2""",115592,218,9632.667,+31.00
2011,0,20127,Chris Riley,"44' 2""",99186,187,8265.5,+33.00
2011,0,24290,D.J. Brigman,"44' 4""",120259,226,10021.583,+41.00
2011,0,21350,Ryuji Imada,"44' 4""",154721,291,12893.417,+48.00
2011,0,23320,Ryan Palmer,"44' 4""",130250,245,10854.167,+25.00
2011,0,31323,Gary Woodland,"44' 4""",158930,299,13244.167,+20.00
2011,0,10885,Robert Allenby,"44' 5""",133323,250,11110.25,+42.00
2011,0,29720,Andres Gonzales,"44' 5""",80965,152,6747.083,+24.00
2011,0,33419,Cameron Tringale,"44' 5""",190724,358,15893.667,+44.00
2011,0,27330,Josh Teater,"44' 6""",173996,326,14499.667,+40.00
2011,0,32150,Michael Thompson,"44' 6""",127094,238,10591.167,+48.00
2011,0,27770,Camilo Villegas,"44' 6""",118476,222,9873.0,+36.00
2011,0,20472,Alex Cejka,"44' 7""",75421,141,6285.083,+18.00
2011,0,26851,Marc Leishman,"44' 7""",183474,343,15289.5,+44.00
2011,0,24140,Sean O'Hair,"44' 7""",129035,241,10752.917,+34.00
2011,0,20645,John Senden,"44' 8""",147522,275,12293.5,+33.00
2011,0,8375,Paul Stankowski,"44' 8""",138863,259,11571.917,+41.00
2011,0,6527,Steve Stricker,"44' 8""",98619,184,8218.25,+2.00
2011,0,27120,Troy Matteson,"44' 9""",168163,313,14013.583,+57.00
2011,0,31202,William McGirt,"44' 10""",180892,336,15074.333,+31.00
2011,0,26596,Ryan Moore,"44' 10""",111469,207,9289.083,+29.00
2011,0,25240,D.A. Points,"44' 10""",134075,249,11172.917,+44.00
2011,0,25632,Jimmy Walker,"44' 10""",182916,340,15243.0,+59.00
2011,0,8725,Tom Gillis,"44' 11""",100744,187,8395.333,+41.00
2011,0,21731,Freddie Jacobson,"44' 11""",133160,247,11096.667,+26.00
2011,0,25562,Andres Romero,"44' 11""",142331,264,11860.917,+59.00
2011,0,33413,Ben Martin,"45' 1""",116239,215,9686.583,+55.00
2011,0,22348,Nick O'Hern,"45' 1""",99611,184,8300.917,+26.00
2011,0,21753,Brian Davis,"45' 2""",139275,257,11606.25,+41.00
2011,0,7457,Steve Flesch,"45' 2""",148374,274,12364.5,+46.00
2011,0,26758,David Hearn,"45' 2""",144739,267,12061.583,+56.00
2011,0,29718,Anthony Kim,"45' 2""",153308,283,12775.667,+41.00
2011,0,27974,Sung Kang,"45' 3""",111843,206,9320.25,+44.00
2011,0,21961,Charles Howell III,"45' 5""",189202,347,15766.833,+21.00
2011,0,30110,Kyle Stanley,"45' 5""",163552,300,13629.333,+29.00
2011,0,23541,Ben Crane,"45' 6""",95481,175,7956.75,+10.00
2011,0,26951,Johnson Wagner,"45' 6""",119563,219,9963.583,+34.00
2011,0,6522,Ernie Els,"45' 7""",112071,205,9339.25,+38.00
2011,0,27797,Derek Lamely,"45' 7""",142826,261,11902.167,+45.00
2011,0,24925,Jonathan Byrd,"45' 8""",147830,270,12319.167,+26.00
2011,0,20498,Briny Baird,"45' 9""",77913,142,6492.75,+29.00
2011,0,20070,Matt Bettencourt,"45' 9""",167449,305,13954.083,+41.00
2011,0,27933,John Merrick,"45' 9""",96553,176,8046.083,+35.00
2011,0,34072,Will Strickler,"45' 9""",86754,158,7229.5,+44.00
2011,0,24357,K.J. Choi,"45' 10""",111100,202,9258.333,+32.00
2011,0,23718,Nathan Green,"45' 10""",153368,279,12780.667,+46.00
2011,0,30711,Colt Knost,"45' 11""",107408,195,8950.667,+32.00
2011,0,23983,Luke Donald,"46' 0""",82321,149,6860.083,-1.00
2011,0,24024,Zach Johnson,"46' 0""",96610,175,8050.833,+26.00
2011,0,24502,Adam Scott,"46' 0""",77792,141,6482.667,+20.00
2011,0,12782,Tim Herron,"46' 1""",166496,301,13874.667,+34.00
2011,0,28486,Michael Putnam,"46' 1""",127273,230,10606.083,+38.00
2011,0,19970,Robert Karlsson,"46' 2""",97465,176,8122.083,+15.00
2011,0,29910,Blake Adams,"46' 3""",181645,327,15137.083,+49.00
2011,0,28089,Jason Day,"46' 3""",146572,264,12214.333,+42.00
2011,0,25396,Kevin Na,"46' 3""",151617,273,12634.75,+25.00
2011,0,32876,Martin Piller,"46' 3""",112586,203,9382.167,+56.00
2011,0,25457,Alexandre Rocha,"46' 3""",102710,185,8559.167,+37.00
2011,0,23623,Bo Van Pelt,"46' 3""",132719,239,11059.917,+26.00
2011,0,12602,Dean Wilson,"46' 3""",110922,200,9243.5,+41.00
2011,0,10860,Justin Leonard,"46' 4""",117387,211,9782.25,+29.00
2011,0,20593,Greg Chalmers,"46' 5""",157076,282,13089.667,+30.00
2011,0,26420,Richard Johnson,"46' 5""",111905,201,9325.417,+41.00
2011,0,29478,Kevin Kisner,"46' 5""",118094,212,9841.167,+23.00
2011,0,23800,Bryce Molder,"46' 6""",102691,184,8557.583,+21.00
2011,0,26300,Matt Jones,"46' 7""",140886,252,11740.5,+34.00
2011,0,25444,Justin Hicks,"46' 8""",70599,126,5883.25,+43.00
2011,0,20572,Rod Pampling,"46' 8""",96289,172,8024.083,+20.00
2011,0,34255,Joseph Bramlett,"46' 9""",126754,226,10562.833,+28.00
2011,0,31193,Jim Renner,"46' 10""",114003,203,9500.25,+43.00
2011,0,35087,Bio Kim,"47' 0""",143775,255,11981.25,+39.00
2011,0,26881,Jarrod Lyle,"47' 1""",156596,277,13049.667,+65.00
2011,0,20436,Garrett Willis,"47' 2""",119329,211,9944.083,+52.00
2011,0,22378,Trevor Immelman,"47' 3""",133862,236,11155.167,+10.00
2011,0,1948,Tim Petrovic,"47' 3""",143522,253,11960.167,+51.00
2011,0,26331,Charl Schwartzel,"47' 3""",86160,152,7180.0,+27.00
2011,0,1577,Lee Janzen,"47' 4""",97165,171,8097.083,+45.00
2011,0,29420,Billy Horschel,"47' 8""",103560,181,8630.0,+38.00
2011,0,25834,Daniel Summerhays,"47' 10""",126222,220,10518.5,+65.00
2011,0,21407,Arjun Atwal,"47' 11""",194941,339,16245.083,+87.00
2011,0,28158,Steve Marino,"47' 11""",126407,220,10533.917,+16.00
2011,0,27939,Matt McQuillan,"48' 2""",87351,151,7279.25,+28.00
2011,0,20160,Charlie Wi,"48' 9""",162069,277,13505.75,+30.00
2011,0,10585,Scott McCarron,"48' 11""",115610,197,9634.167,+36.00
2011,0,23409,James Driscoll,"49' 1""",140137,238,11678.083,+40.00
2011,0,23353,J.J. Henry,"49' 6""",126533,213,10544.417,+30.00
2011,0,23614,Rich Beem,"49' 10""",84384,141,7032.0,+45.00
2011,0,8075,Jerry Kelly,"51' 0""",108352,177,9029.333,+42.00
2010,0,22046,Geoff Ogilvy,"37' 0""",89618,202,7468.167,11.0
2010,0,11123,Chris Couch,"38' 0""",88874,195,7406.167,15.0
2010,0,27095,Nick Watney,"38' 3""",114641,250,9553.417,11.0
2010,0,20766,Padraig Harrington,"38' 4""",86541,188,7211.75,4.0
2010,0,1810,Phil Mickelson,"38' 5""",134223,291,11185.25,17.0
2010,0,26287,Roland Thatcher,"38' 7""",119415,258,9951.25,28.0
2010,0,20593,Greg Chalmers,"38' 9""",160489,345,13374.083,26.0
2010,0,27436,Graham DeLaet,"38' 9""",125894,271,10491.167,7.0
2010,0,23541,Ben Crane,"38' 10""",94209,202,7850.75,14.0
2010,0,10425,Jay Williamson,"38' 10""",89561,192,7463.417,27.0
2010,0,7867,Woody Austin,"38' 11""",129917,278,10826.417,12.0
2010,0,24925,Jonathan Byrd,"38' 11""",137720,295,11476.667,6.0
2010,0,23788,D.J. Trahan,"39' 0""",149315,319,12442.917,16.0
2010,0,29285,Brent Delahoussaye,"39' 2""",67244,143,5603.667,27.0
2010,0,27302,Garth Mulroy,"39' 3""",70631,150,5885.917,18.0
2010,0,22056,Cameron Percy,"39' 3""",110150,234,9179.167,9.0
2010,0,20850,Daniel Chopra,"39' 4""",150178,318,12514.833,34.0
2010,0,24358,Robert Garrigus,"39' 4""",123135,261,10261.25,32.0
2010,0,24663,Y.E. Yang,"39' 5""",102168,216,8514.0,26.0
2010,0,32102,Rickie Fowler,"39' 6""",146451,309,12204.25,26.0
2010,0,1797,Rocco Mediate,"39' 7""",84543,178,7045.25,33.0
2010,0,25804,Bubba Watson,"39' 7""",131935,278,10994.583,-16.0
2010,0,1249,John Daly,"39' 8""",103812,218,8651.0,18.0
2010,0,6522,Ernie Els,"39' 9""",109778,230,9148.167,6.0
2010,0,1706,Davis Love III,"39' 9""",99608,209,8300.667,13.0
2010,0,33419,Cameron Tringale,"39' 9""",83063,174,6921.917,20.0
