YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF CUTS
2019,33,0,32200,Roberto Castro,5
2019,33,0,34021,Bud Cauley,5
2019,33,0,39997,Corey Conners,5
2019,33,0,24924,Bill Haas,5
2019,33,0,27141,J.B. Holmes,5
2019,33,0,39977,Max Homa,5
2019,33,0,30925,Dustin Johnson,5
2019,33,0,28300,Joost Luiten,5
2019,33,0,32797,Sanghyun Park,5
2019,33,0,25818,Scott Piercy,5
2019,33,0,26476,Chez Reavie,5
2019,33,0,27649,Brandt Snedeker,5
2019,33,0,34046,Jordan Spieth,5
2019,33,0,26951,Johnson Wagner,5
2019,33,0,47128,Richy Werenski,5
2019,33,0,49964,Aaron Wise,5
2019,33,0,56278,Matthew Wolff,5
2019,51,0,40026,Daniel Berger,4
2019,51,0,47959,Bryson DeChambeau,4
2019,51,0,35421,Brandon Harkins,4
2019,51,0,34098,Russell Henley,4
2019,51,0,29420,Billy Horschel,4
2019,51,0,39971,Sungjae Im,4
2019,51,0,31420,Anirban Lahiri,4
2019,51,0,28237,Rory McIlroy,4
2019,51,0,49771,J.T. Poston,4
2019,51,0,28252,Seamus Power,4
2019,51,0,35732,Wes Roach,4
2019,51,0,23621,Rory Sabbatini,4
2019,51,0,24502,Adam Scott,4
2019,51,0,27330,Josh Teater,4
2019,51,0,37189,Harold Varner III,4
2019,51,0,48887,Matt Wallace,4
2019,51,0,31323,Gary Woodland,4
2019,68,0,45526,Abraham Ancer,3
2019,68,0,30978,Kiradech Aphibarnrat,3
2019,68,0,20098,Stuart Appleby,3
2019,68,0,19803,Ryan Armour,3
2019,68,0,33141,Keegan Bradley,3
2019,68,0,32366,Kevin Chappell,3
2019,68,0,34306,John Chin,3
2019,68,0,46435,Austin Cook,3
2019,68,0,34076,Joel Dahmen,3
2019,68,0,34099,Harris English,3
2019,68,0,29974,Branden Grace,3
2019,68,0,35532,Tom Hoge,3
2019,68,0,29222,Billy Hurley III,3
2019,68,0,36514,Yuki Inamori,3
2019,68,0,47990,Kyle Jones,3
2019,68,0,37455,Si Woo Kim,3
2019,68,0,50526,Tom Lovelady,3
2019,68,0,32839,Hideki Matsuyama,3
2019,68,0,1810,Phil Mickelson,3
2019,68,0,39546,Keith Mitchell,3
2019,68,0,26596,Ryan Moore,3
2019,68,0,45486,Joaquin Niemann,3
2019,68,0,27349,Alex Noren,3
2019,68,0,23320,Ryan Palmer,3
2019,68,0,29908,C.T. Pan,3
2019,68,0,27556,Ted Potter Jr.,3
2019,68,0,24138,Ian Poulter,3
2019,68,0,30927,Brendon Todd,3
2019,68,0,29484,Peter Uihlein,3
2019,97,0,28697,Gaganjeet Bhullar,2
2019,97,0,29479,Scott Brown,2
2019,97,0,26499,Rafa Cabrera Bello,2
2019,97,0,20472,Alex Cejka,2
2019,97,0,52372,Cameron Champ,2
2019,97,0,55648,Minchel Choi,2
2019,97,0,28937,George Coetzee,2
2019,97,0,35376,Roberto Díaz,2
2019,97,0,45609,Tyler Duncan,2
2019,97,0,32102,Rickie Fowler,2
2019,97,0,29970,Dylan Frittelli,2
2019,97,0,30750,Tommy Gainey,2
2019,97,0,28679,Fabián Gómez,2
2019,97,0,34563,Chesson Hadley,2
2019,97,0,33399,Adam Hadwin,2
2019,97,0,28938,Justin Harding,2
2019,97,0,27644,Brian Harman,2
2019,97,0,26758,David Hearn,2
2019,97,0,31557,Jim Herman,2
2019,97,0,21961,Charles Howell III,2
2019,97,0,35506,Mackenzie Hughes,2
2019,97,0,21731,Freddie Jacobson,2
2019,97,0,32369,Sihwan Kim,2
2019,97,0,23108,Matt Kuchar,2
2019,97,0,33410,Andrew Landry,2
2019,97,0,49481,Tae Hee Lee,2
2019,97,0,26851,Marc Leishman,2
2019,97,0,55421,Chip McDaniel,2
2019,97,0,24490,George McNeill,2
2019,97,0,32640,Troy Merritt,2
2019,97,0,25396,Kevin Na,2
2019,97,0,33968,Thorbjørn Olesen,2
2019,97,0,33667,Carlos Ortiz,2
2019,97,0,34709,Eddie Pepperell,2
2019,97,0,46414,Aaron Rai,2
2019,97,0,48081,Xander Schauffele,2
2019,97,0,31560,Brian Stuard,2
2019,97,0,40115,Adam Svensson,2
2019,97,0,23788,D.J. Trahan,2
2019,97,0,32333,Kevin Tway,2
2019,97,0,28132,Tyrone Van Aswegen,2
2019,97,0,34126,Scott Vincent,2
2019,97,0,26289,Boo Weekley,2
2019,97,0,29454,Bernd Wiesberger,2
2018,1,0,30926,Chris Kirk,12
2018,2,0,31323,Gary Woodland,11
2018,3,0,35450,Patrick Cantlay,10
2018,3,0,29725,Tony Finau,10
2018,3,0,30911,Tommy Fleetwood,10
2018,6,0,33948,Byeong Hun An,9
2018,6,0,33141,Keegan Bradley,9
2018,6,0,26499,Rafa Cabrera Bello,9
2018,6,0,32102,Rickie Fowler,9
2018,6,0,29221,Webb Simpson,9
2018,11,0,46435,Austin Cook,8
2018,11,0,35310,Lanto Griffin,8
2018,11,0,26851,Marc Leishman,8
2018,11,0,26329,Louis Oosthuizen,8
2018,11,0,29908,C.T. Pan,8
2018,11,0,45478,Julian Suri,8
2018,11,0,32333,Kevin Tway,8
2018,11,0,8793,Tiger Woods,8
2018,19,0,34363,Tyrrell Hatton,7
2018,19,0,30925,Dustin Johnson,7
2018,19,0,32839,Hideki Matsuyama,7
2018,19,0,28237,Rory McIlroy,7
2018,19,0,34256,Andrew Putnam,7
2018,19,0,35891,Cameron Smith,7
2018,19,0,34046,Jordan Spieth,7
2018,19,0,26951,Johnson Wagner,7
2018,27,0,27896,Ross Fisher,6
2018,27,0,19846,Brian Gay,6
2018,27,0,36689,Brooks Koepka,6
2018,27,0,30944,Jason Kokrak,6
2018,27,0,45486,Joaquin Niemann,6
2018,27,0,24361,Pat Perez,6
2018,27,0,24502,Adam Scott,6
2018,27,0,33448,Justin Thomas,6
2018,27,0,37189,Harold Varner III,6
2018,36,0,24846,Ricky Barnes,5
2018,36,0,31273,Gavin Kyle Green,5
2018,36,0,31646,Emiliano Grillo,5
2018,36,0,27644,Brian Harman,5
2018,36,0,29478,Kevin Kisner,5
2018,36,0,33410,Andrew Landry,5
2018,36,0,29926,Danny Lee,5
2018,36,0,27556,Ted Potter Jr.,5
2018,36,0,37275,Sam Ryder,5
2018,36,0,27649,Brandt Snedeker,5
2018,36,0,39324,J.J. Spaun,5
2018,36,0,35225,Brandon Stone,5
2018,48,0,19803,Ryan Armour,4
2018,48,0,25364,Paul Casey,4
2018,48,0,47959,Bryson DeChambeau,4
2018,48,0,29936,Ryan Fox,4
2018,48,0,10809,Jim Furyk,4
2018,48,0,36799,Stephan Jaeger,4
2018,48,0,32757,Patton Kizzire,4
2018,48,0,47993,Denny McCarthy,4
2018,48,0,1810,Phil Mickelson,4
2018,48,0,34360,Patrick Reed,4
2018,48,0,30110,Kyle Stanley,4
2018,48,0,34264,Hudson Swafford,4
2018,48,0,25632,Jimmy Walker,4
2018,48,0,25804,Bubba Watson,4
2018,48,0,49964,Aaron Wise,4
2018,63,0,22371,Aaron Baddeley,3
2018,63,0,27436,Graham DeLaet,3
2018,63,0,28500,Martin Flores,3
2018,63,0,33399,Adam Hadwin,3
2018,63,0,27324,Seungsu Han,3
2018,63,0,47988,Nick Hardy,3
2018,63,0,35461,Beau Hossler,3
2018,63,0,26908,Yuta Ikeda,3
2018,63,0,37455,Si Woo Kim,3
2018,63,0,27936,Martin Laird,3
2018,63,0,36326,David Lipsky,3
2018,63,0,29461,Jamie Lovemark,3
2018,63,0,25572,Graeme McDowell,3
2018,63,0,35947,John Oda,3
2018,63,0,33968,Thorbjørn Olesen,3
2018,63,0,46970,Jon Rahm,3
2018,63,0,22405,Justin Rose,3
2018,63,0,29223,Sam Saunders,3
2018,63,0,48081,Xander Schauffele,3
2018,63,0,6567,Vijay Singh,3
2018,63,0,33418,Shawn Stefani,3
2018,63,0,21528,Henrik Stenson,3
2018,63,0,23788,D.J. Trahan,3
2018,63,0,29484,Peter Uihlein,3
2018,63,0,29454,Bernd Wiesberger,3
2018,88,0,45526,Abraham Ancer,2
2018,88,0,40026,Daniel Berger,2
2018,88,0,27895,Jonas Blixt,2
2018,88,0,29268,Bronson Burgoon,2
2018,88,0,33974,Dean Burmester,2
2018,88,0,47504,Sam Burns,2
2018,88,0,24925,Jonathan Byrd,2
2018,88,0,25203,SSP Chawrasia,2
2018,88,0,28089,Jason Day,2
2018,88,0,29535,Brice Garnett,2
2018,88,0,52375,Doug Ghim,2
2018,88,0,23063,Scott Hend,2
2018,88,0,12716,Charley Hoffman,2
2018,88,0,29420,Billy Horschel,2
2018,88,0,21961,Charles Howell III,2
2018,88,0,29222,Billy Hurley III,2
2018,88,0,27974,Sung Kang,2
2018,88,0,29378,Daisuke Kataoka,2
2018,88,0,47239,Phachara Khongwatmai,2
2018,88,0,37454,Whee Kim,2
2018,88,0,23108,Matt Kuchar,2
2018,88,0,1666,Bernhard Langer,2
2018,88,0,28775,Nate Lashley,2
2018,88,0,29772,Michael Lorenzo-Vera,2
2018,88,0,28158,Steve Marino,2
2018,88,0,46442,Maverick McNealy,2
2018,88,0,52330,Dylan Meyer,2
2018,88,0,39546,Keith Mitchell,2
2018,88,0,25198,Francesco Molinari,2
2018,88,0,46601,Trey Mullinax,2
2018,88,0,25396,Kevin Na,2
2018,88,0,27349,Alex Noren,2
2018,88,0,26341,Wade Ormsby,2
2018,88,0,34709,Eddie Pepperell,2
2018,88,0,33293,Thomas Pieters,2
2018,88,0,36699,Patrick Rodgers,2
2018,88,0,23797,Brett Rumford,2
2018,88,0,34541,Poom Saksansin,2
2018,88,0,39328,Conrad Shindler,2
2018,88,0,22293,Heath Slocum,2
2018,88,0,30692,Scott Stallings,2
2018,88,0,29485,Brett Stegmaier,2
2018,88,0,31560,Brian Stuard,2
2018,88,0,27330,Josh Teater,2
2018,88,0,32150,Michael Thompson,2
2018,88,0,27095,Nick Watney,2
2018,88,0,20396,Lee Westwood,2
2018,88,0,32254,Xinjun Zhang,2
2017,1,0,25364,Paul Casey,20
2017,2,0,12716,Charley Hoffman,17
2017,3,0,36689,Brooks Koepka,16
2017,3,0,23108,Matt Kuchar,16
2017,5,0,35450,Patrick Cantlay,13
2017,5,0,29725,Tony Finau,13
2017,5,0,29221,Webb Simpson,13
2017,8,0,26476,Chez Reavie,11
2017,8,0,34046,Jordan Spieth,11
2017,10,0,33141,Keegan Bradley,10
2017,10,0,34098,Russell Henley,10
2017,10,0,27408,Martin Kaymer,10
2017,10,0,34466,Peter Malnati,10
2017,10,0,24138,Ian Poulter,10
2017,15,0,32102,Rickie Fowler,9
2017,15,0,29478,Kevin Kisner,9
2017,17,0,25686,Jason Dufner,8
2017,17,0,28500,Martin Flores,8
2017,17,0,30925,Dustin Johnson,8
2017,20,0,32366,Kevin Chappell,7
2017,20,0,28089,Jason Day,7
2017,20,0,25900,Lucas Glover,7
2017,20,0,28252,Seamus Power,7
2017,20,0,46970,Jon Rahm,7
2017,25,0,24361,Pat Perez,6
2017,25,0,34360,Patrick Reed,6
2017,25,0,26331,Charl Schwartzel,6
2017,25,0,21528,Henrik Stenson,6
2017,25,0,33448,Justin Thomas,6
2017,25,0,47128,Richy Werenski,6
2017,25,0,20396,Lee Westwood,6
2017,32,0,24846,Ricky Barnes,5
2017,32,0,33461,Morgan Hoffmann,5
2017,32,0,28258,K.T. Kim,5
2017,32,0,26329,Louis Oosthuizen,5
2017,32,0,29908,C.T. Pan,5
2017,32,0,49771,J.T. Poston,5
2017,32,0,23497,Tag Ridings,5
2017,32,0,29223,Sam Saunders,5
2017,32,0,34431,Robert Streb,5
2017,32,0,37189,Harold Varner III,5
2017,42,0,20771,Steven Alker,4
2017,42,0,20098,Stuart Appleby,4
2017,42,0,19803,Ryan Armour,4
2017,42,0,40026,Daniel Berger,4
2017,42,0,23541,Ben Crane,4
2017,42,0,20104,Ken Duke,4
2017,42,0,28307,Matt Every,4
2017,42,0,30911,Tommy Fleetwood,4
2017,42,0,36801,Mark Hubbard,4
2017,42,0,32816,Satoshi Kodaira,4
2017,42,0,30944,Jason Kokrak,4
2017,42,0,25396,Kevin Na,4
2017,42,0,22405,Justin Rose,4
2017,42,0,48081,Xander Schauffele,4
2017,42,0,39324,J.J. Spaun,4
2017,42,0,30110,Kyle Stanley,4
2017,42,0,27064,Jhonattan Vegas,4
2017,42,0,49964,Aaron Wise,4
2017,60,0,22371,Aaron Baddeley,3
2017,60,0,19824,Craig Barlow,3
2017,60,0,29479,Scott Brown,3
2017,60,0,48084,Wesley Bryan,3
2017,60,0,28093,Miguel Angel Carballo,3
2017,60,0,24083,Marcus Fraser,3
2017,60,0,21209,Sergio Garcia,3
2017,60,0,31646,Emiliano Grillo,3
2017,60,0,33399,Adam Hadwin,3
2017,60,0,27644,Brian Harman,3
2017,60,0,35506,Mackenzie Hughes,3
2017,60,0,37455,Si Woo Kim,3
2017,60,0,27936,Martin Laird,3
2017,60,0,26851,Marc Leishman,3
2017,60,0,27129,Luke List,3
2017,60,0,32839,Hideki Matsuyama,3
2017,60,0,47994,Lee McCoy,3
2017,60,0,1810,Phil Mickelson,3
2017,60,0,34213,Grayson Murray,3
2017,60,0,27349,Alex Noren,3
2017,60,0,22046,Geoff Ogilvy,3
2017,60,0,33968,Thorbjørn Olesen,3
2017,60,0,25240,D.A. Points,3
2017,60,0,10213,Dicky Pride,3
2017,60,0,39953,Chase Seiffert,3
2017,60,0,27649,Brandt Snedeker,3
2017,60,0,24459,Richard Sterne,3
2017,60,0,34264,Hudson Swafford,3
2017,60,0,35261,Miguel Tabuena,3
2017,60,0,23325,Vaughn Taylor,3
2017,60,0,32333,Kevin Tway,3
2017,60,0,25892,Steve Wheatcroft,3
2017,60,0,22000,Chris Wood,3
2017,60,0,31323,Gary Woodland,3
2017,94,0,40058,Zac Blair,2
2017,94,0,45836,Richard Bland,2
2017,94,0,28783,Sam Brazel,2
2017,94,0,28420,Ryan Brehm,2
2017,94,0,26499,Rafa Cabrera Bello,2
2017,94,0,34021,Bud Cauley,2
2017,94,0,20229,Stewart Cink,2
2017,94,0,34076,Joel Dahmen,2
2017,94,0,49633,Charlie Danielson,2
2017,94,0,47959,Bryson DeChambeau,2
2017,94,0,25191,Gonzalo Fernandez-Castaño,2
2017,94,0,29740,Brad Fritsch,2
2017,94,0,49932,Jonathan Garrick,2
2017,94,0,24924,Bill Haas,2
2017,94,0,32448,James Hahn,2
2017,94,0,26758,David Hearn,2
2017,94,0,24024,Zach Johnson,2
2017,94,0,27974,Sung Kang,2
2017,94,0,30926,Chris Kirk,2
2017,94,0,31420,Anirban Lahiri,2
2017,94,0,46732,Rick Lamb,2
2017,94,0,34261,Scott Langley,2
2017,94,0,34168,Soomin Lee,2
2017,94,0,29461,Jamie Lovemark,2
2017,94,0,33204,Shane Lowry,2
2017,94,0,24912,Will MacKenzie,2
2017,94,0,47741,Wesley McClain,2
2017,94,0,31202,William McGirt,2
2017,94,0,25198,Francesco Molinari,2
2017,94,0,26328,Shaun Norris,2
2017,94,0,20572,Rod Pampling,2
2017,94,0,46441,Robby Shelton,2
2017,94,0,29078,Chan Shih-chang,2
2017,94,0,6567,Vijay Singh,2
2017,94,0,29518,Brendan Steele,2
2017,94,0,21498,Hideto Tanihara,2
2017,94,0,23788,D.J. Trahan,2
2017,94,0,26951,Johnson Wagner,2
2017,94,0,25804,Bubba Watson,2
2017,94,0,20160,Charlie Wi,2
2016,1,0,24502,Adam Scott,20
2016,2,0,28089,Jason Day,18
2016,3,0,40026,Daniel Berger,17
2016,4,0,25686,Jason Dufner,14
2016,4,0,24024,Zach Johnson,14
2016,6,0,34264,Hudson Swafford,13
2016,7,0,33122,Russell Knox,12
2016,8,0,34099,Harris English,11
2016,8,0,10809,Jim Furyk,11
2016,8,0,31646,Emiliano Grillo,11
2016,8,0,26596,Ryan Moore,11
2016,8,0,26331,Charl Schwartzel,11
2016,8,0,34046,Jordan Spieth,11
2016,14,0,29478,Kevin Kisner,10
2016,14,0,34360,Patrick Reed,10
2016,16,0,36689,Brooks Koepka,9
2016,16,0,27649,Brandt Snedeker,9
2016,16,0,27064,Jhonattan Vegas,9
2016,19,0,35545,Blayne Barber,8
2016,19,0,32102,Rickie Fowler,8
2016,19,0,6527,Steve Stricker,8
2016,22,0,24846,Ricky Barnes,7
2016,22,0,33141,Keegan Bradley,7
2016,22,0,27408,Martin Kaymer,7
2016,25,0,25364,Paul Casey,6
2016,25,0,23320,Ryan Palmer,6
2016,25,0,22405,Justin Rose,6
2016,25,0,31560,Brian Stuard,6
2016,29,0,26499,Rafa Cabrera Bello,5
2016,29,0,34021,Bud Cauley,5
2016,29,0,23063,Scott Hend,5
2016,29,0,23108,Matt Kuchar,5
2016,29,0,24140,Sean O'Hair,5
2016,29,0,26329,Louis Oosthuizen,5
2016,29,0,33293,Thomas Pieters,5
2016,29,0,35451,Scott Pinckney,5
2016,29,0,30946,Alex Prugh,5
2016,38,0,32366,Kevin Chappell,4
2016,38,0,23983,Luke Donald,4
2016,38,0,29725,Tony Finau,4
2016,38,0,33399,Adam Hadwin,4
2016,38,0,27141,J.B. Holmes,4
2016,38,0,34174,John Huh,4
2016,38,0,29222,Billy Hurley III,4
2016,38,0,30925,Dustin Johnson,4
2016,38,0,34242,Andrew Johnston,4
2016,38,0,22986,Søren Kjeldsen,4
2016,38,0,29461,Jamie Lovemark,4
2016,38,0,28237,Rory McIlroy,4
2016,38,0,25818,Scott Piercy,4
2016,38,0,29518,Brendan Steele,4
2016,38,0,33418,Shawn Stefani,4
2016,38,0,26951,Johnson Wagner,4
2016,38,0,20396,Lee Westwood,4
2016,38,0,31323,Gary Woodland,4
2016,56,0,40058,Zac Blair,3
2016,56,0,26525,Grégory Bourdy,3
2016,56,0,32200,Roberto Castro,3
2016,56,0,34262,Jon Curran,3
2016,56,0,8725,Tom Gillis,3
2016,56,0,25900,Lucas Glover,3
2016,56,0,28679,Fabián Gómez,3
2016,56,0,29720,Andres Gonzales,3
2016,56,0,27644,Brian Harman,3
2016,56,0,20766,Padraig Harrington,3
2016,56,0,26758,David Hearn,3
2016,56,0,31557,Jim Herman,3
2016,56,0,37455,Si Woo Kim,3
2016,56,0,30944,Jason Kokrak,3
2016,56,0,34466,Peter Malnati,3
2016,56,0,32839,Hideki Matsuyama,3
2016,56,0,29476,Kyle Reifers,3
2016,56,0,30110,Kyle Stanley,3
2016,56,0,27214,Kevin Streelman,3
2016,56,0,35314,Andy Sullivan,3
2016,56,0,25632,Jimmy Walker,3
2016,56,0,32139,Danny Willett,3
2016,78,0,22371,Aaron Baddeley,2
2016,78,0,10505,Shane Bertsch,2
2016,78,0,27895,Jonas Blixt,2
2016,78,0,32070,Rafael Campos,2
2016,78,0,20472,Alex Cejka,2
2016,78,0,20593,Greg Chalmers,2
2016,78,0,25203,SSP Chawrasia,2
2016,78,0,23699,Danny Chia,2
2016,78,0,20229,Stewart Cink,2
2016,78,0,28937,George Coetzee,2
2016,78,0,49633,Charlie Danielson,2
2016,78,0,28751,Andrew Dodt,2
2016,78,0,28500,Martin Flores,2
2016,78,0,21209,Sergio Garcia,2
2016,78,0,29974,Branden Grace,2
2016,78,0,24924,Bill Haas,2
2016,78,0,46550,Brandon Hagy,2
2016,78,0,32448,James Hahn,2
2016,78,0,20608,David Howell,2
2016,78,0,21961,Charles Howell III,2
2016,78,0,26908,Yuta Ikeda,2
2016,78,0,24511,Thongchai Jaidee,2
2016,78,0,19958,Miguel Angel Jiménez,2
2016,78,0,46440,Smylie Kaufman,2
2016,78,0,30926,Chris Kirk,2
2016,78,0,35879,Kelly Kraft,2
2016,78,0,33410,Andrew Landry,2
2016,78,0,34261,Scott Langley,2
2016,78,0,31109,Richard Lee,2
2016,78,0,26851,Marc Leishman,2
2016,78,0,34409,David Lingmerth,2
2016,78,0,1766,Billy Mayfair,2
2016,78,0,31202,William McGirt,2
2016,78,0,1810,Phil Mickelson,2
2016,78,0,46601,Trey Mullinax,2
2016,78,0,25396,Kevin Na,2
2016,78,0,27349,Alex Noren,2
2016,78,0,22046,Geoff Ogilvy,2
2016,78,0,10213,Dicky Pride,2
2016,78,0,39251,Ryan Ruffels,2
2016,78,0,23621,Rory Sabbatini,2
2016,78,0,36521,Young-han Song,2
2016,78,0,34431,Robert Streb,2
2016,78,0,23325,Vaughn Taylor,2
2016,78,0,33448,Justin Thomas,2
2016,78,0,28114,Dawie van der Walt,2
2016,78,0,37189,Harold Varner III,2
2016,78,0,25804,Bubba Watson,2
2016,78,0,21878,Mark Wilson,2
2015,1,0,21528,Henrik Stenson,16
2015,2,0,21209,Sergio Garcia,15
2015,3,0,34431,Robert Streb,14
2015,4,0,34099,Harris English,13
2015,5,0,25364,Paul Casey,12
2015,6,0,23108,Matt Kuchar,11
2015,6,0,28237,Rory McIlroy,11
2015,8,0,1810,Phil Mickelson,10
2015,9,0,28089,Jason Day,9
2015,9,0,23983,Luke Donald,9
2015,9,0,25686,Jason Dufner,9
2015,12,0,10809,Jim Furyk,8
2015,12,0,24924,Bill Haas,8
2015,12,0,30925,Dustin Johnson,8
2015,12,0,25198,Francesco Molinari,8
2015,12,0,34360,Patrick Reed,8
2015,12,0,33448,Justin Thomas,8
2015,18,0,27141,J.B. Holmes,7
2015,18,0,21961,Charles Howell III,7
2015,18,0,29926,Danny Lee,7
2015,18,0,29221,Webb Simpson,7
2015,18,0,23325,Vaughn Taylor,7
2015,18,0,25804,Bubba Watson,7
2015,24,0,28259,Sangmoon Bae,6
2015,24,0,25191,Gonzalo Fernandez-Castaño,6
2015,24,0,32640,Troy Merritt,6
2015,24,0,29289,S.Y. Noh,6
2015,24,0,26329,Louis Oosthuizen,6
2015,24,0,30110,Kyle Stanley,6
2015,30,0,32200,Roberto Castro,5
2015,30,0,32366,Kevin Chappell,5
2015,30,0,46435,Austin Cook,5
2015,30,0,35532,Tom Hoge,5
2015,30,0,36326,David Lipsky,5
2015,30,0,25562,Andres Romero,5
2015,30,0,25841,Marc Warren,5
2015,30,0,20396,Lee Westwood,5
2015,38,0,24461,Thomas Aiken,4
2015,38,0,24925,Jonathan Byrd,4
2015,38,0,20593,Greg Chalmers,4
2015,38,0,24357,K.J. Choi,4
2015,38,0,20157,Retief Goosen,4
2015,38,0,29974,Branden Grace,4
2015,38,0,12716,Charley Hoffman,4
2015,38,0,33461,Morgan Hoffmann,4
2015,38,0,24024,Zach Johnson,4
2015,38,0,26300,Matt Jones,4
2015,38,0,27408,Martin Kaymer,4
2015,38,0,29478,Kevin Kisner,4
2015,38,0,33413,Ben Martin,4
2015,38,0,32839,Hideki Matsuyama,4
2015,38,0,25396,Kevin Na,4
2015,38,0,24140,Sean O'Hair,4
2015,38,0,6567,Vijay Singh,4
2015,38,0,35891,Cameron Smith,4
2015,38,0,27214,Kevin Streelman,4
2015,38,0,25834,Daniel Summerhays,4
2015,58,0,40026,Daniel Berger,3
2015,58,0,40058,Zac Blair,3
2015,58,0,6522,Ernie Els,3
2015,58,0,32102,Rickie Fowler,3
2015,58,0,28679,Fabián Gómez,3
2015,58,0,31646,Emiliano Grillo,3
2015,58,0,27644,Brian Harman,3
2015,58,0,33122,Russell Knox,3
2015,58,0,31420,Anirban Lahiri,3
2015,58,0,10860,Justin Leonard,3
2015,58,0,27466,Spencer Levin,3
2015,58,0,23320,Ryan Palmer,3
2015,58,0,24361,Pat Perez,3
2015,58,0,36699,Patrick Rodgers,3
2015,58,0,23621,Rory Sabbatini,3
2015,58,0,27649,Brandt Snedeker,3
2015,58,0,33418,Shawn Stefani,3
2015,58,0,6527,Steve Stricker,3
2015,58,0,30927,Brendon Todd,3
2015,58,0,33419,Cameron Tringale,3
2015,58,0,27770,Camilo Villegas,3
2015,58,0,32139,Danny Willett,3
2015,58,0,24663,Y.E. Yang,3
2015,81,0,10944,Thomas Bjørn,2
2015,81,0,25274,Steven Bowditch,2
2015,81,0,33141,Keegan Bradley,2
2015,81,0,28937,George Coetzee,2
2015,81,0,47906,Austin Connelly,2
2015,81,0,23638,Brendon de Jonge,2
2015,81,0,28339,Victor Dubuisson,2
2015,81,0,37273,Derek Ernst,2
2015,81,0,28500,Martin Flores,2
2015,81,0,24083,Marcus Fraser,2
2015,81,0,30736,Oscar Fraustro,2
2015,81,0,25900,Lucas Glover,2
2015,81,0,29420,Billy Horschel,2
2015,81,0,24956,Mikko Ilonen,2
2015,81,0,30852,Ryo Ishikawa,2
2015,81,0,8075,Jerry Kelly,2
2015,81,0,28308,Troy Kelly,2
2015,81,0,37092,Hyung-Sung Kim,2
2015,81,0,30926,Chris Kirk,2
2015,81,0,25234,Jason Knutzon,2
2015,81,0,36689,Brooks Koepka,2
2015,81,0,26434,Antonio Lascuna,2
2015,81,0,29461,Jamie Lovemark,2
2015,81,0,24781,Hunter Mahan,2
2015,81,0,31202,William McGirt,2
2015,81,0,46442,Maverick McNealy,2
2015,81,0,29256,James Morrison,2
2015,81,0,1887,Mark O'Meara,2
2015,81,0,27119,Koumei Oda,2
2015,81,0,33667,Carlos Ortiz,2
2015,81,0,29908,C.T. Pan,2
2015,81,0,25818,Scott Piercy,2
2015,81,0,35451,Scott Pinckney,2
2015,81,0,33592,Andy Pope,2
2015,81,0,24138,Ian Poulter,2
2015,81,0,30946,Alex Prugh,2
2015,81,0,27072,Alvaro Quiros,2
2015,81,0,46970,Jon Rahm,2
2015,81,0,20127,Chris Riley,2
2015,81,0,22405,Justin Rose,2
2015,81,0,20645,John Senden,2
2015,81,0,23481,Marcel Siem,2
2015,81,0,28023,Byron Smith,2
2015,81,0,2106,Chris Smith,2
2015,81,0,34046,Jordan Spieth,2
2015,81,0,32493,Gary Stal,2
2015,81,0,29518,Brendan Steele,2
2015,81,0,34264,Hudson Swafford,2
2015,81,0,23788,D.J. Trahan,2
2015,81,0,26951,Johnson Wagner,2
2015,81,0,25632,Jimmy Walker,2
2015,81,0,27095,Nick Watney,2
2015,81,0,36836,Cory Whitsett,2
2015,81,0,21878,Mark Wilson,2
2015,81,0,27506,Oliver Wilson,2
2015,81,0,31323,Gary Woodland,2
2014,1,0,10809,Jim Furyk,21
2014,2,0,28237,Rory McIlroy,17
2014,2,0,24502,Adam Scott,17
2014,4,0,24924,Bill Haas,15
2014,5,0,20157,Retief Goosen,14
2014,6,0,25198,Francesco Molinari,12
2014,6,0,21528,Henrik Stenson,12
2014,8,0,6527,Steve Stricker,11
2014,9,0,23108,Matt Kuchar,10
2014,9,0,25572,Graeme McDowell,10
2014,11,0,32366,Kevin Chappell,9
2014,11,0,32102,Rickie Fowler,9
2014,11,0,21209,Sergio Garcia,9
2014,11,0,8075,Jerry Kelly,9
2014,11,0,1810,Phil Mickelson,9
2014,16,0,24024,Zach Johnson,8
2014,16,0,25562,Andres Romero,8
2014,16,0,22405,Justin Rose,8
2014,16,0,26679,Kevin Stadler,8
2014,20,0,28089,Jason Day,7
2014,20,0,6522,Ernie Els,7
2014,20,0,28475,Jeff Overton,7
2014,20,0,23320,Ryan Palmer,7
2014,20,0,34360,Patrick Reed,7
2014,20,0,26331,Charl Schwartzel,7
2014,26,0,23353,J.J. Henry,6
2014,26,0,36689,Brooks Koepka,6
2014,26,0,24781,Hunter Mahan,6
2014,26,0,31202,William McGirt,6
2014,26,0,25804,Bubba Watson,6
2014,31,0,24846,Ricky Barnes,5
2014,31,0,6621,Joe Durant,5
2014,31,0,37273,Derek Ernst,5
2014,31,0,32640,Troy Merritt,5
2014,31,0,25834,Daniel Summerhays,5
2014,31,0,2206,David Toms,5
2014,31,0,33419,Cameron Tringale,5
2014,31,0,26951,Johnson Wagner,5
2014,39,0,24507,Jason Bohn,4
2014,39,0,25274,Steven Bowditch,4
2014,39,0,28339,Victor Dubuisson,4
2014,39,0,34098,Russell Henley,4
