YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
2021,0,26851,Marc Leishman,+.059,34,+2.00
2021,0,32139,Danny Willett,+.059,17,+1.00
2021,0,50525,Collin Morikawa,+.061,33,+2.00
2021,0,23621,Rory Sabbatini,+.061,33,+2.00
2021,0,33122,Russell Knox,+.064,47,+3.00
2021,0,33413,Ben Martin,+.064,47,+3.00
2021,0,31420,Anirban Lahiri,+.066,61,+4.00
2021,0,34174,John Huh,+.067,30,+2.00
2021,0,30110,Kyle Stanley,+.068,59,+4.00
2021,0,49766,Hank Lebioda,+.070,43,+3.00
2021,0,34264,Hudson Swafford,+.071,56,+4.00
2021,0,32640,Troy Merritt,+.075,53,+4.00
2021,0,35449,Adam Long,+.077,39,+3.00
2021,0,27770,Camilo Villegas,+.078,51,+4.00
2021,0,40098,Matt Fitzpatrick,+.080,25,+2.00
2021,0,31646,Emiliano Grillo,+.081,62,+5.00
2021,0,34213,Grayson Murray,+.081,37,+3.00
2021,0,30911,Tommy Fleetwood,+.083,24,+2.00
2021,0,34098,Russell Henley,+.083,36,+3.00
2021,0,33204,Shane Lowry,+.083,24,+2.00
2021,0,46550,Brandon Hagy,+.087,46,+4.00
2021,0,22056,Cameron Percy,+.087,46,+4.00
2021,0,37455,Si Woo Kim,+.089,45,+4.00
2021,0,28775,Nate Lashley,+.091,55,+5.00
2021,0,29926,Danny Lee,+.091,22,+2.00
2021,0,49298,Kramer Hickok,+.094,32,+3.00
2021,0,29908,C.T. Pan,+.094,53,+5.00
2021,0,24361,Pat Perez,+.094,64,+6.00
2021,0,27129,Luke List,+.095,42,+4.00
2021,0,39953,Chase Seiffert,+.098,61,+6.00
2021,0,23623,Bo Van Pelt,+.098,51,+5.00
2021,0,47483,Will Zalatoris,+.098,61,+6.00
2021,0,36689,Brooks Koepka,+.103,29,+3.00
2021,0,33490,Bo Hoag,+.104,48,+5.00
2021,0,35461,Beau Hossler,+.105,57,+6.00
2021,0,35230,Nelson Ledesma,+.105,38,+4.00
2021,0,34563,Chesson Hadley,+.107,56,+6.00
2021,0,39975,Michael Kim,+.111,54,+6.00
2021,0,27064,Jhonattan Vegas,+.115,61,+7.00
2021,0,24924,Bill Haas,+.116,43,+5.00
2021,0,33410,Andrew Landry,+.116,43,+5.00
2021,0,39324,J.J. Spaun,+.117,60,+7.00
2021,0,28089,Jason Day,+.118,17,+2.00
2021,0,29725,Tony Finau,+.118,34,+4.00
2021,0,32618,Rhein Gibson,+.118,51,+6.00
2021,0,34256,Andrew Putnam,+.119,42,+5.00
2021,0,33141,Keegan Bradley,+.122,49,+6.00
2021,0,31560,Brian Stuard,+.127,63,+8.00
2021,0,29974,Branden Grace,+.128,47,+6.00
2021,0,24357,K.J. Choi,+.129,31,+4.00
2021,0,34466,Peter Malnati,+.132,38,+5.00
2021,0,48081,Xander Schauffele,+.133,30,+4.00
2021,0,31323,Gary Woodland,+.138,29,+4.00
2021,0,33597,Harry Higgs,+.147,34,+5.00
2021,0,28679,Fabián Gómez,+.151,53,+8.00
2021,0,28420,Ryan Brehm,+.152,46,+7.00
2021,0,48119,Ben Taylor,+.159,44,+7.00
2021,0,27141,J.B. Holmes,+.167,24,+4.00
2021,0,56762,Will Gordon,+.172,58,+10.00
2021,0,35658,Kris Ventura,+.176,51,+9.00
2021,0,27330,Josh Teater,+.178,45,+8.00
2021,0,48045,Michael Gellerman,+.195,41,+8.00
2021,0,47993,Denny McCarthy,+.196,46,+9.00
2021,0,27936,Martin Laird,+.200,40,+8.00
2021,0,26499,Rafa Cabrera Bello,+.226,31,+7.00
2021,0,23788,D.J. Trahan,+.226,53,+12.00
2020,0,34363,Tyrrell Hatton,-.235,17,-4.00
2020,1,35732,Wes Roach,-.188,16,-3.00
2020,1,32366,Kevin Chappell,-.182,22,-4.00
2020,-2,35506,Mackenzie Hughes,-.179,28,-5.00
2020,0,31420,Anirban Lahiri,-.167,18,-3.00
2020,0,32254,Xinjun Zhang,-.167,36,-6.00
2020,2,29725,Tony Finau,-.156,32,-5.00
2020,-1,23621,Rory Sabbatini,-.152,33,-5.00
2020,-1,27974,Sung Kang,-.143,42,-6.00
2020,6,33448,Justin Thomas,-.139,36,-5.00
2020,-1,46402,Talor Gooch,-.129,31,-4.00
2020,-1,32640,Troy Merritt,-.125,40,-5.00
2020,-1,29970,Dylan Frittelli,-.122,41,-5.00
2020,-1,34466,Peter Malnati,-.122,41,-5.00
2020,-1,39977,Max Homa,-.118,34,-4.00
2020,-1,32139,Danny Willett,-.118,17,-2.00
2020,0,27936,Martin Laird,-.111,18,-2.00
2020,0,33410,Andrew Landry,-.111,36,-4.00
2020,0,51766,Wyndham Clark,-.107,28,-3.00
2020,1,27644,Brian Harman,-.105,38,-4.00
2020,1,53165,Doc Redman,-.105,38,-4.00
2020,1,30927,Brendon Todd,-.102,49,-5.00
2020,1,33948,Byeong Hun An,-.100,40,-4.00
2020,1,37455,Si Woo Kim,-.100,30,-3.00
2020,1,25396,Kevin Na,-.100,40,-4.00
2020,1,26476,Chez Reavie,-.100,40,-4.00
2020,-8,26851,Marc Leishman,-.097,31,-3.00
2020,0,29484,Peter Uihlein,-.095,21,-2.00
2020,0,40058,Zac Blair,-.094,32,-3.00
2020,0,33449,Zack Sucher,-.091,22,-2.00
2020,0,32150,Michael Thompson,-.091,33,-3.00
2020,0,47128,Richy Werenski,-.091,33,-3.00
2020,1,25686,Jason Dufner,-.088,34,-3.00
2020,1,27349,Alex Noren,-.088,34,-3.00
2020,1,37275,Sam Ryder,-.086,35,-3.00
2020,1,48887,Matt Wallace,-.083,24,-2.00
2020,2,35532,Tom Hoge,-.081,37,-3.00
2020,0,29420,Billy Horschel,-.081,37,-3.00
2020,1,28775,Nate Lashley,-.079,38,-3.00
2020,1,39997,Corey Conners,-.077,39,-3.00
2020,1,32757,Patton Kizzire,-.074,27,-2.00
2020,2,27554,Scott Harrington,-.071,28,-2.00
2020,2,48119,Ben Taylor,-.071,28,-2.00
2020,3,33122,Russell Knox,-.069,29,-2.00
2020,-2,50525,Collin Morikawa,-.068,44,-3.00
2020,2,46435,Austin Cook,-.065,31,-2.00
2020,2,36699,Patrick Rodgers,-.064,47,-3.00
2020,3,45157,Cam Davis,-.061,33,-2.00
2020,3,34046,Jordan Spieth,-.059,34,-2.00
2020,3,34076,Joel Dahmen,-.058,52,-3.00
2020,3,27942,Rob Oppenheim,-.054,37,-2.00
2020,3,52375,Doug Ghim,-.053,19,-1.00
2020,4,56762,Will Gordon,-.050,20,-1.00
2020,3,35310,Lanto Griffin,-.050,60,-3.00
2020,4,24502,Adam Scott,-.050,20,-1.00
2020,3,33419,Cameron Tringale,-.049,41,-2.00
2020,2,34360,Patrick Reed,-.048,42,-2.00
2020,4,47347,Adam Schenk,-.048,42,-2.00
2020,4,35449,Adam Long,-.047,43,-2.00
2020,2,46046,Scottie Scheffler,-.047,43,-2.00
2020,3,34563,Chesson Hadley,-.045,22,-1.00
2020,3,34213,Grayson Murray,-.045,22,-1.00
2020,3,32791,K.H. Lee,-.039,51,-2.00
2020,18,47959,Bryson DeChambeau,-.038,26,-1.00
2020,3,27095,Nick Watney,-.038,26,-1.00
2020,16,40026,Daniel Berger,-.037,27,-1.00
2020,3,25572,Graeme McDowell,-.036,28,-1.00
2020,0,48822,Sebastián Muñoz,-.035,57,-2.00
2020,2,24024,Zach Johnson,-.034,29,-1.00
2020,2,27129,Luke List,-.034,29,-1.00
2020,2,25493,Nick Taylor,-.034,29,-1.00
2020,2,34099,Harris English,-.032,31,-1.00
2020,2,27649,Brandt Snedeker,-.032,31,-1.00
2020,3,49298,Kramer Hickok,-.030,33,-1.00
2020,3,25364,Paul Casey,-.029,35,-1.00
2020,1,32839,Hideki Matsuyama,-.029,34,-1.00
2020,2,33597,Harry Higgs,-.024,42,-1.00
2020,2,29478,Kevin Kisner,-.024,42,-1.00
2020,2,27214,Kevin Streelman,-.023,43,-1.00
2020,2,33120,Mark Anderson,E,27,E
2020,2,35450,Patrick Cantlay,E,29,E
2020,2,34314,Sebastian Cappelen,E,22,E
2020,2,52372,Cameron Champ,E,44,E
2020,2,20229,Stewart Cink,E,25,E
2020,2,30911,Tommy Fleetwood,E,25,E
2020,2,19846,Brian Gay,E,29,E
2020,2,24924,Bill Haas,E,34,E
2020,2,32448,James Hahn,E,21,E
2020,2,34098,Russell Henley,E,36,E
2020,2,31557,Jim Herman,E,31,E
2020,2,46717,Viktor Hovland,E,40,E
2020,-12,30925,Dustin Johnson,E,28,E
2020,2,36689,Brooks Koepka,E,18,E
2020,2,33413,Ben Martin,E,23,E
2020,2,46442,Maverick McNealy,E,42,E
2020,2,1810,Phil Mickelson,E,21,E
2020,2,26596,Ryan Moore,E,19,E
2020,2,29908,C.T. Pan,E,23,E
2020,2,27556,Ted Potter Jr.,E,24,E
2020,2,29221,Webb Simpson,E,29,E
2020,2,35891,Cameron Smith,E,22,E
2020,2,29518,Brendan Steele,E,23,E
2020,2,49960,Sepp Straka,E,47,E
2020,2,27963,Chris Stroud,E,27,E
2020,2,27064,Jhonattan Vegas,E,19,E
2020,5,39971,Sungjae Im,+.019,52,+1.00
2020,5,45609,Tyler Duncan,+.021,48,+1.00
2020,5,29479,Scott Brown,+.023,43,+1.00
2020,5,35461,Beau Hossler,+.024,41,+1.00
2020,5,33667,Carlos Ortiz,+.027,37,+1.00
2020,5,23108,Matt Kuchar,+.028,36,+1.00
2020,5,29535,Brice Garnett,+.029,34,+1.00
2020,5,26758,David Hearn,+.029,34,+1.00
2020,6,37189,Harold Varner III,+.030,33,+1.00
2020,6,49771,J.T. Poston,+.031,32,+1.00
2020,6,31323,Gary Woodland,+.031,32,+1.00
2020,6,47993,Denny McCarthy,+.032,31,+1.00
2020,6,22056,Cameron Percy,+.032,31,+1.00
2020,6,23325,Vaughn Taylor,+.034,29,+1.00
2020,6,47504,Sam Burns,+.036,28,+1.00
2020,6,12716,Charley Hoffman,+.036,28,+1.00
2020,6,26499,Rafa Cabrera Bello,+.037,27,+1.00
2020,6,40042,Tyler McCumber,+.037,27,+1.00
2020,6,35617,Martin Trainer,+.037,27,+1.00
2020,6,34021,Bud Cauley,+.038,26,+1.00
2020,6,33490,Bo Hoag,+.038,26,+1.00
2020,6,34255,Joseph Bramlett,+.040,25,+1.00
2020,6,25632,Jimmy Walker,+.040,25,+1.00
2020,6,26329,Louis Oosthuizen,+.043,23,+1.00
2020,6,31560,Brian Stuard,+.043,46,+2.00
2020,6,22371,Aaron Baddeley,+.048,21,+1.00
2020,6,46441,Robby Shelton,+.048,42,+2.00
2020,6,40009,Dominic Bozzelli,+.050,20,+1.00
2020,6,22405,Justin Rose,+.050,20,+1.00
2020,6,32102,Rickie Fowler,+.053,19,+1.00
2020,6,56278,Matthew Wolff,+.053,38,+2.00
2020,6,45526,Abraham Ancer,+.054,37,+2.00
2020,-21,28237,Rory McIlroy,+.056,36,+2.00
2020,6,48081,Xander Schauffele,+.056,36,+2.00
2020,5,36801,Mark Hubbard,+.059,34,+2.00
2020,5,25804,Bubba Watson,+.061,33,+2.00
2020,5,25818,Scott Piercy,+.064,47,+3.00
2020,5,46550,Brandon Hagy,+.065,31,+2.00
2020,5,29268,Bronson Burgoon,+.067,30,+2.00
2020,5,32618,Rhein Gibson,+.067,30,+2.00
2020,5,33204,Shane Lowry,+.067,15,+1.00
2020,8,46970,Jon Rahm,+.067,30,+2.00
2020,5,33404,Chris Baker,+.071,28,+2.00
2020,5,10809,Jim Furyk,+.071,14,+1.00
2020,5,28679,Fabián Gómez,+.071,28,+2.00
2020,5,30692,Scott Stallings,+.071,28,+2.00
2020,5,49964,Aaron Wise,+.071,14,+1.00
2020,5,28089,Jason Day,+.074,27,+2.00
2020,5,40098,Matt Fitzpatrick,+.074,27,+2.00
2020,5,48045,Michael Gellerman,+.074,27,+2.00
2020,5,35658,Kris Ventura,+.074,27,+2.00
2020,6,45486,Joaquin Niemann,+.077,39,+3.00
2020,5,28252,Seamus Power,+.077,26,+2.00
2020,4,35230,Nelson Ledesma,+.083,24,+2.00
2020,4,39953,Chase Seiffert,+.083,24,+2.00
2020,4,27330,Josh Teater,+.083,24,+2.00
2020,4,32333,Kevin Tway,+.083,12,+1.00
2020,5,39546,Keith Mitchell,+.087,23,+2.00
2020,5,23320,Ryan Palmer,+.094,32,+3.00
2020,4,25900,Lucas Glover,+.100,30,+3.00
2020,4,30163,Henrik Norlander,+.100,30,+3.00
2020,5,28420,Ryan Brehm,+.105,19,+2.00
2020,5,23788,D.J. Trahan,+.107,28,+3.00
2020,5,32662,Michael Gligic,+.111,27,+3.00
2020,5,34431,Robert Streb,+.115,26,+3.00
2020,5,24361,Pat Perez,+.118,17,+2.00
2020,5,23623,Bo Van Pelt,+.120,25,+3.00
2020,5,19803,Ryan Armour,+.125,24,+3.00
2020,5,25349,Tim Wilkinson,+.125,32,+4.00
2020,6,26300,Matt Jones,+.130,23,+3.00
2020,6,33141,Keegan Bradley,+.133,45,+6.00
2020,6,24138,Ian Poulter,+.133,15,+2.00
2020,6,29974,Branden Grace,+.143,21,+3.00
2020,6,34256,Andrew Putnam,+.143,21,+3.00
2020,6,33399,Adam Hadwin,+.150,20,+3.00
2020,6,49766,Hank Lebioda,+.154,26,+4.00
2020,6,31646,Emiliano Grillo,+.156,32,+5.00
2020,6,36871,Matthew NeSmith,+.156,45,+7.00
2020,6,33486,Roger Sloan,+.156,32,+5.00
2020,6,29926,Danny Lee,+.161,31,+5.00
2020,6,28307,Matt Every,+.167,18,+3.00
2020,6,21209,Sergio Garcia,+.167,24,+4.00
2020,6,21407,Arjun Atwal,+.182,11,+2.00
2020,6,39324,J.J. Spaun,+.188,32,+6.00
2020,6,51894,Vince Whaley,+.192,26,+5.00
2020,6,30110,Kyle Stanley,+.194,31,+6.00
2020,6,30944,Jason Kokrak,+.200,25,+5.00
2020,8,21961,Charles Howell III,+.217,23,+5.00
2019,0,26329,Louis Oosthuizen,-.200,20,-4.00
2019,0,23320,Ryan Palmer,-.185,27,-5.00
2019,0,27141,J.B. Holmes,-.174,23,-4.00
2019,0,32640,Troy Merritt,-.174,23,-4.00
2019,0,33122,Russell Knox,-.154,26,-4.00
2019,0,46523,Joey Garber,-.136,22,-3.00
2019,0,22371,Aaron Baddeley,-.133,15,-2.00
2019,0,35376,Roberto Díaz,-.125,24,-3.00
2019,0,47504,Sam Burns,-.121,33,-4.00
2019,0,46970,Jon Rahm,-.118,34,-4.00
2019,0,49964,Aaron Wise,-.118,17,-2.00
2019,0,34360,Patrick Reed,-.111,36,-4.00
2019,0,27958,Ryan Blaum,-.100,40,-4.00
2019,0,24361,Pat Perez,-.100,20,-2.00
2019,0,24138,Ian Poulter,-.100,20,-2.00
2019,0,51766,Wyndham Clark,-.097,31,-3.00
2019,0,27936,Martin Laird,-.095,21,-2.00
2019,0,34466,Peter Malnati,-.095,42,-4.00
2019,0,27095,Nick Watney,-.094,32,-3.00
2019,0,12716,Charley Hoffman,-.091,22,-2.00
2019,0,25818,Scott Piercy,-.091,22,-2.00
2019,0,22405,Justin Rose,-.091,22,-2.00
2019,0,19803,Ryan Armour,-.089,45,-4.00
2019,0,29223,Sam Saunders,-.085,47,-4.00
2019,0,25632,Jimmy Walker,-.083,24,-2.00
2019,0,19846,Brian Gay,-.077,39,-3.00
2019,0,23353,J.J. Henry,-.077,26,-2.00
2019,0,40115,Adam Svensson,-.077,26,-2.00
2019,0,34099,Harris English,-.071,42,-3.00
2019,0,35732,Wes Roach,-.071,28,-2.00
2019,0,47128,Richy Werenski,-.071,42,-3.00
2019,0,23621,Rory Sabbatini,-.067,45,-3.00
2019,0,27330,Josh Teater,-.063,32,-2.00
2019,0,34261,Scott Langley,-.061,33,-2.00
2019,0,24925,Jonathan Byrd,-.059,17,-1.00
2019,0,25572,Graeme McDowell,-.059,34,-2.00
2019,0,49960,Sepp Straka,-.059,34,-2.00
2019,0,36799,Stephan Jaeger,-.057,35,-2.00
2019,0,24502,Adam Scott,-.056,18,-1.00
2019,0,31420,Anirban Lahiri,-.054,37,-2.00
2019,0,24024,Zach Johnson,-.053,38,-2.00
2019,0,35450,Patrick Cantlay,-.051,39,-2.00
2019,0,37189,Harold Varner III,-.050,40,-2.00
2019,0,29479,Scott Brown,-.048,42,-2.00
2019,0,35532,Tom Hoge,-.047,43,-2.00
2019,0,34264,Hudson Swafford,-.045,22,-1.00
2019,0,34076,Joel Dahmen,-.044,45,-2.00
2019,0,30978,Kiradech Aphibarnrat,-.043,23,-1.00
2019,0,32102,Rickie Fowler,-.043,23,-1.00
2019,0,31646,Emiliano Grillo,-.038,26,-1.00
2019,0,49303,Anders Albertson,-.037,27,-1.00
2019,0,46501,Ollie Schniederjans,-.037,27,-1.00
2019,0,40009,Dominic Bozzelli,-.036,28,-1.00
2019,0,29268,Bronson Burgoon,-.036,28,-1.00
2019,0,23108,Matt Kuchar,-.034,29,-1.00
2019,0,39997,Corey Conners,-.033,30,-1.00
2019,0,29970,Dylan Frittelli,-.033,30,-1.00
2019,0,21528,Henrik Stenson,-.033,30,-1.00
2019,0,34431,Robert Streb,-.033,30,-1.00
2019,0,20472,Alex Cejka,-.030,33,-1.00
2019,0,47990,Kyle Jones,-.030,33,-1.00
2019,0,33448,Justin Thomas,-.030,33,-1.00
2019,0,33948,Byeong Hun An,-.029,34,-1.00
2019,0,30925,Dustin Johnson,-.029,34,-1.00
2019,0,47856,Seth Reeves,-.028,36,-1.00
2019,0,33141,Keegan Bradley,-.024,41,-1.00
2019,0,31560,Brian Stuard,-.023,44,-1.00
2019,0,24924,Bill Haas,-.022,45,-1.00
2019,0,27649,Brandt Snedeker,-.022,45,-1.00
2019,0,39971,Sungjae Im,-.021,47,-1.00
2019,0,45526,Abraham Ancer,E,34,E
2019,0,40026,Daniel Berger,E,33,E
2019,0,27895,Jonas Blixt,E,38,E
2019,0,26499,Rafa Cabrera Bello,E,33,E
2019,0,34021,Bud Cauley,E,33,E
2019,0,45157,Cam Davis,E,29,E
2019,0,28089,Jason Day,E,18,E
2019,0,45609,Tyler Duncan,E,40,E
2019,0,21209,Sergio Garcia,E,28,E
2019,0,28679,Fabián Gómez,E,23,E
2019,0,35421,Brandon Harkins,E,32,E
2019,0,34363,Tyrrell Hatton,E,22,E
2019,0,34098,Russell Henley,E,39,E
2019,0,29420,Billy Horschel,E,38,E
2019,0,35461,Beau Hossler,E,29,E
2019,0,26300,Matt Jones,E,24,E
2019,0,39975,Michael Kim,E,21,E
2019,0,37455,Si Woo Kim,E,40,E
2019,0,29478,Kevin Kisner,E,32,E
2019,0,28775,Nate Lashley,E,34,E
2019,0,32791,K.H. Lee,E,21,E
2019,0,37380,Curtis Luck,E,22,E
2019,0,25198,Francesco Molinari,E,26,E
2019,0,45486,Joaquin Niemann,E,46,E
2019,0,27556,Ted Potter Jr.,E,29,E
2019,0,32058,José de Jesús Rodríguez,E,31,E
2019,0,35891,Cameron Smith,E,36,E
2019,0,27974,Sung Kang,+.020,50,+1.00
2019,0,27644,Brian Harman,+.021,48,+1.00
2019,0,49298,Kramer Hickok,+.022,46,+1.00
2019,0,25900,Lucas Glover,+.024,41,+1.00
2019,0,33667,Carlos Ortiz,+.024,42,+1.00
2019,0,29908,C.T. Pan,+.026,38,+1.00
2019,0,34046,Jordan Spieth,+.028,36,+1.00
2019,0,52372,Cameron Champ,+.029,35,+1.00
2019,0,49766,Hank Lebioda,+.029,35,+1.00
2019,0,30911,Tommy Fleetwood,+.030,33,+1.00
2019,0,48822,Sebastián Muñoz,+.030,33,+1.00
2019,0,47993,Denny McCarthy,+.031,32,+1.00
2019,0,37275,Sam Ryder,+.032,31,+1.00
2019,0,27064,Jhonattan Vegas,+.032,31,+1.00
2019,0,1810,Phil Mickelson,+.034,29,+1.00
2019,0,32139,Danny Willett,+.036,28,+1.00
2019,0,31557,Jim Herman,+.037,27,+1.00
2019,0,29484,Peter Uihlein,+.037,27,+1.00
2019,0,32757,Patton Kizzire,+.038,26,+1.00
2019,0,46402,Talor Gooch,+.040,25,+1.00
2019,0,25686,Jason Dufner,+.043,23,+1.00
2019,0,24781,Hunter Mahan,+.043,23,+1.00
2019,0,27963,Chris Stroud,+.043,23,+1.00
2019,0,47347,Adam Schenk,+.045,44,+2.00
2019,0,23325,Vaughn Taylor,+.047,43,+2.00
2019,0,25493,Nick Taylor,+.051,39,+2.00
2019,0,35879,Kelly Kraft,+.054,37,+2.00
2019,0,32839,Hideki Matsuyama,+.054,37,+2.00
2019,0,34563,Chesson Hadley,+.057,35,+2.00
2019,0,33410,Andrew Landry,+.057,35,+2.00
2019,0,46601,Trey Mullinax,+.057,35,+2.00
2019,0,29221,Webb Simpson,+.057,35,+2.00
2019,0,35449,Adam Long,+.059,34,+2.00
2019,0,36689,Brooks Koepka,+.061,33,+2.00
2019,0,33418,Shawn Stefani,+.061,33,+2.00
2019,0,25804,Bubba Watson,+.061,33,+2.00
2019,0,25364,Paul Casey,+.063,32,+2.00
2019,0,32200,Roberto Castro,+.063,32,+2.00
2019,0,39977,Max Homa,+.064,47,+3.00
2019,0,26851,Marc Leishman,+.067,30,+2.00
2019,0,27349,Alex Noren,+.069,29,+2.00
2019,0,30946,Alex Prugh,+.069,29,+2.00
2019,0,29535,Brice Garnett,+.071,42,+3.00
2019,0,27129,Luke List,+.071,28,+2.00
2019,0,40098,Matt Fitzpatrick,+.077,26,+2.00
2019,0,37454,Whee Kim,+.077,13,+1.00
2019,0,36699,Patrick Rodgers,+.077,26,+2.00
2019,0,30944,Jason Kokrak,+.078,51,+4.00
2019,0,39324,J.J. Spaun,+.079,38,+3.00
2019,0,32333,Kevin Tway,+.079,38,+3.00
2019,0,33399,Adam Hadwin,+.081,37,+3.00
2019,0,35506,Mackenzie Hughes,+.083,36,+3.00
2019,0,37340,Chase Wright,+.083,24,+2.00
2019,0,26476,Chez Reavie,+.085,47,+4.00
2019,0,28237,Rory McIlroy,+.086,35,+3.00
2019,0,34256,Andrew Putnam,+.087,23,+2.00
2019,0,36852,Jim Knous,+.091,22,+2.00
2019,0,39546,Keith Mitchell,+.091,22,+2.00
2019,0,28252,Seamus Power,+.100,30,+3.00
2019,0,30191,Julián Etulain,+.103,29,+3.00
2019,0,29926,Danny Lee,+.103,29,+3.00
2019,0,30786,Brady Schnell,+.103,29,+3.00
2019,0,33486,Roger Sloan,+.103,39,+4.00
2019,0,6522,Ernie Els,+.111,9,+1.00
2019,0,29974,Branden Grace,+.111,27,+3.00
2019,0,21731,Freddie Jacobson,+.111,18,+2.00
2019,0,31323,Gary Woodland,+.114,35,+4.00
2019,0,10809,Jim Furyk,+.115,26,+3.00
2019,0,28259,Sangmoon Bae,+.125,24,+3.00
2019,0,34306,John Chin,+.125,24,+3.00
2019,0,29725,Tony Finau,+.125,32,+4.00
2019,0,21961,Charles Howell III,+.125,32,+4.00
2019,0,33419,Cameron Tringale,+.125,24,+3.00
2019,0,49771,J.T. Poston,+.127,55,+7.00
2019,0,29518,Brendan Steele,+.129,31,+4.00
2019,0,48081,Xander Schauffele,+.133,30,+4.00
2019,0,35617,Martin Trainer,+.136,22,+3.00
2019,0,30692,Scott Stallings,+.138,29,+4.00
2019,0,47959,Bryson DeChambeau,+.139,36,+5.00
2019,0,32150,Michael Thompson,+.139,36,+5.00
2019,0,32816,Satoshi Kodaira,+.143,28,+4.00
2019,0,26596,Ryan Moore,+.143,28,+4.00
2019,0,39327,Ben Silverman,+.154,26,+4.00
2019,0,20572,Rod Pampling,+.158,19,+3.00
2019,0,25396,Kevin Na,+.167,12,+2.00
2019,0,26951,Johnson Wagner,+.182,22,+4.00
2019,0,39954,Cody Gribble,+.184,38,+7.00
2019,0,27214,Kevin Streelman,+.186,43,+8.00
2019,0,46435,Austin Cook,+.188,32,+6.00
2019,0,26758,David Hearn,+.235,17,+4.00
2019,0,30110,Kyle Stanley,+.318,22,+7.00
2018,0,24138,Ian Poulter,-.217,23,-5.00
2018,0,26951,Johnson Wagner,-.200,40,-8.00
2018,0,27649,Brandt Snedeker,-.162,37,-6.00
2018,0,27974,Sung Kang,-.161,31,-5.00
2018,0,27556,Ted Potter Jr.,-.152,33,-5.00
2018,0,33141,Keegan Bradley,-.143,42,-6.00
2018,0,29268,Bronson Burgoon,-.143,28,-4.00
2018,0,24925,Jonathan Byrd,-.139,36,-5.00
2018,0,26300,Matt Jones,-.136,22,-3.00
2018,0,30692,Scott Stallings,-.122,41,-5.00
2018,0,25396,Kevin Na,-.118,34,-4.00
2018,0,35891,Cameron Smith,-.115,26,-3.00
2018,0,33399,Adam Hadwin,-.114,35,-4.00
2018,0,28089,Jason Day,-.111,18,-2.00
2018,0,1810,Phil Mickelson,-.108,37,-4.00
2018,0,35545,Blayne Barber,-.107,28,-3.00
2018,0,49771,J.T. Poston,-.105,19,-2.00
2018,0,25834,Daniel Summerhays,-.105,19,-2.00
2018,0,40009,Dominic Bozzelli,-.103,29,-3.00
2018,0,25804,Bubba Watson,-.103,39,-4.00
2018,0,20229,Stewart Cink,-.100,30,-3.00
2018,0,27963,Chris Stroud,-.100,20,-2.00
2018,0,35461,Beau Hossler,-.095,42,-4.00
2018,0,23541,Ben Crane,-.091,22,-2.00
2018,0,28307,Matt Every,-.083,36,-3.00
2018,0,12716,Charley Hoffman,-.083,36,-3.00
2018,0,33413,Ben Martin,-.083,24,-2.00
2018,0,39546,Keith Mitchell,-.083,36,-3.00
2018,0,34256,Andrew Putnam,-.083,36,-3.00
2018,0,34264,Hudson Swafford,-.083,24,-2.00
2018,0,26329,Louis Oosthuizen,-.080,25,-2.00
2018,0,25240,D.A. Points,-.080,25,-2.00
2018,0,21528,Henrik Stenson,-.077,26,-2.00
2018,0,49964,Aaron Wise,-.075,40,-3.00
2018,0,25572,Graeme McDowell,-.074,27,-2.00
2018,0,22405,Justin Rose,-.074,27,-2.00
2018,0,27895,Jonas Blixt,-.071,28,-2.00
2018,0,35450,Patrick Cantlay,-.071,28,-2.00
2018,0,28252,Seamus Power,-.070,43,-3.00
2018,0,40058,Zac Blair,-.069,29,-2.00
2018,0,33419,Cameron Tringale,-.069,29,-2.00
2018,0,32333,Kevin Tway,-.064,47,-3.00
2018,0,29478,Kevin Kisner,-.063,32,-2.00
2018,0,33448,Justin Thomas,-.063,32,-2.00
2018,0,32757,Patton Kizzire,-.061,33,-2.00
2018,0,46435,Austin Cook,-.057,53,-3.00
2018,0,29223,Sam Saunders,-.057,35,-2.00
2018,0,24024,Zach Johnson,-.051,39,-2.00
2018,0,23325,Vaughn Taylor,-.051,39,-2.00
2018,0,26851,Marc Leishman,-.049,41,-2.00
2018,0,24358,Robert Garrigus,-.048,42,-2.00
2018,0,29974,Branden Grace,-.048,21,-1.00
2018,0,29479,Scott Brown,-.047,43,-2.00
2018,0,40026,Daniel Berger,-.043,23,-1.00
2018,0,32254,Xinjun Zhang,-.043,23,-1.00
2018,0,20572,Rod Pampling,-.042,24,-1.00
2018,0,19803,Ryan Armour,-.038,53,-2.00
2018,0,48084,Wesley Bryan,-.038,26,-1.00
2018,0,47959,Bryson DeChambeau,-.038,26,-1.00
2018,0,35376,Roberto Díaz,-.037,27,-1.00
2018,0,32150,Michael Thompson,-.037,27,-1.00
2018,0,24924,Bill Haas,-.036,28,-1.00
2018,0,25198,Francesco Molinari,-.036,28,-1.00
2018,0,30110,Kyle Stanley,-.033,30,-1.00
2018,0,29420,Billy Horschel,-.032,31,-1.00
2018,0,28237,Rory McIlroy,-.032,31,-1.00
2018,0,39324,J.J. Spaun,-.032,31,-1.00
2018,0,34358,Jonathan Randolph,-.029,34,-1.00
2018,0,34360,Patrick Reed,-.029,34,-1.00
2018,0,34431,Robert Streb,-.029,34,-1.00
