RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ADJUSTMENT,TOTAL ROUNDS
59,0,24846,Ricky Barnes,70.572,5530,- 25.381,78
60,0,22913,John Rollins,70.584,5984,15.668,85
61,0,11123,Chris Couch,70.595,5123,30.446,73
62,0,20593,Greg Chalmers,70.596,6212,.486,88
63,0,06567,Vijay Singh,70.610,5584,- 5.799,79
64,0,25240,D.A. Points,70.621,6302,- 16.772,89
65,0,25804,Bubba Watson,70.625,5574,5.365,79
66,0,12782,Tim Herron,70.634,6010,- 6.101,85
67,0,26951,Johnson Wagner,70.654,5731,- 8.020,81
68,0,23353,J.J. Henry,70.671,6789,- 4.581,96
69,0,20848,Ángel Cabrera,70.696,3551,- 16.221,50
70,0,29910,Blake Adams,70.700,8169,32.151,116
70,0,20229,Stewart Cink,70.700,4970,- 21.029,70
72,0,26758,David Hearn,70.709,6195,27.379,88
73,0,31202,William McGirt,70.726,7272,12.766,103
74,0,28620,Aron Price,70.729,4095,7.294,58
75,0,20157,Retief Goosen,70.731,3467,- 1.175,49
76,0,28158,Steve Marino,70.735,5374,1.867,76
77,0,26476,Chez Reavie,70.744,6496,12.419,92
78,0,01766,Billy Mayfair,70.747,6619,31.258,94
79,0,33419,Cameron Tringale,70.751,7771,11.629,110
80,0,20160,Charlie Wi,70.757,5873,- .183,83
81,0,29718,Anthony Kim,70.775,5054,- 28.974,71
82,0,24925,Jonathan Byrd,70.783,5787,17.207,82
83,0,25818,Scott Piercy,70.792,5525,- 3.226,78
84,0,24490,George McNeill,70.797,4871,14.002,69
85,0,22348,Nick O'Hern,70.800,6294,7.211,89
86,0,28475,Jeff Overton,70.802,6461,- 17.985,91
87,0,20572,Rod Pampling,70.803,5075,22.808,72
88,0,20766,Padraig Harrington,70.809,4182,- 4.244,59
89,0,24140,Sean O'Hair,70.810,4990,- 33.314,70
90,0,30750,Tommy Gainey,70.814,7362,2.668,104
91,0,24138,Ian Poulter,70.824,3616,- 3.975,51
92,0,24604,Hunter Haas,70.826,6781,18.304,96
92,0,24361,Pat Perez,70.826,5380,2.767,76
94,0,27963,Chris Stroud,70.838,6213,20.776,88
95,0,22621,Ben Curtis,70.839,4680,- 4.627,66
96,0,23320,Ryan Palmer,70.847,5672,- 4.275,80
97,0,27974,Sung Kang,70.849,4467,- 3.522,63
98,0,10505,Shane Bertsch,70.869,4374,19.885,62
99,0,23788,D.J. Trahan,70.870,6434,15.151,91
100,0,01116,Michael Bradley,70.877,5237,7.910,74
101,0,21805,Harrison Frazar,70.891,4144,- 32.349,58
102,0,22961,David Mathis,70.899,5879,5.611,83
103,0,06251,Chris DiMarco,70.909,6587,7.571,93
103,0,23325,Vaughn Taylor,70.909,6301,9.927,89
105,0,24358,Robert Garrigus,70.931,5889,- 1.748,83
106,0,32150,Michael Thompson,70.942,5585,19.397,79
107,0,07867,Woody Austin,70.943,4168,17.613,59
108,0,26851,Marc Leishman,70.948,6183,- 10.543,87
109,0,28087,Kris Blanks,70.952,6500,27.596,92
110,0,27064,Jhonattan Vegas,70.966,5954,7.168,84
111,0,22293,Heath Slocum,70.988,6216,30.950,88
112,0,28486,Michael Putnam,70.989,4767,- 10.764,67
113,0,25572,Graeme McDowell,70.997,3346,- 9.149,47
114,0,10733,Kent Jones,71.001,5399,- 2.913,76
115,0,10860,Justin Leonard,71.002,5830,- 7.818,82
116,0,29518,Brendan Steele,71.019,6317,3.693,89
117,0,27770,Camilo Villegas,71.024,4855,- 25.352,68
118,0,30692,Scott Stallings,71.036,5967,.030,84
119,0,23548,Bill Lunde,71.046,6504,32.258,92
120,0,27330,Josh Teater,71.057,7370,19.898,104
121,0,06522,Ernie Els,71.062,4913,- 9.690,69
122,0,12716,Charley Hoffman,71.097,6519,21.886,92
123,0,21350,Ryuji Imada,71.115,5894,8.583,83
124,0,07457,Steve Flesch,71.119,6266,- 7.539,88
125,0,06004,Stephen Ames,71.121,4890,17.335,69
126,0,10585,Scott McCarron,71.127,4621,2.233,65
127,0,08725,Tom Gillis,71.134,3931,- 18.609,55
128,0,20127,Chris Riley,71.143,5394,12.896,76
129,0,08375,Paul Stankowski,71.165,5538,12.854,78
130,0,26289,Boo Weekley,71.176,4673,24.591,66
131,0,20472,Alex Cejka,71.178,4204,- 4.527,59
132,0,27120,Troy Matteson,71.184,6456,21.730,91
133,0,12602,Dean Wilson,71.195,4408,6.067,62
134,0,21949,Joe Ogilvie,71.215,5310,31.158,75
135,0,25274,Steven Bowditch,71.221,6123,2.040,86
135,0,32366,Kevin Chappell,71.221,5549,6.244,78
137,0,25457,Alexandre Rocha,71.262,4638,- 5.979,65
138,0,23409,James Driscoll,71.277,5054,6.662,71
139,0,26679,Kevin Stadler,71.295,6249,24.974,88
140,0,23718,Nathan Green,71.298,5769,6.175,81
141,0,23497,Tag Ridings,71.325,6191,14.308,87
142,0,23673,Michael Connell,71.326,5416,4.740,76
142,0,01948,Tim Petrovic,71.326,6256,20.652,88
144,0,24507,Jason Bohn,71.336,5234,44.877,74
145,0,31193,Jim Renner,71.372,4621,18.182,65
146,0,31557,Jim Herman,71.377,4906,18.986,69
147,0,33413,Ben Martin,71.419,5272,13.030,74
148,0,06621,Joe Durant,71.428,5060,11.415,71
149,0,21407,Arjun Atwal,71.444,6501,.432,91
150,0,20436,Garrett Willis,71.458,5063,10.518,71
151,0,26287,Roland Thatcher,71.478,4781,7.996,67
152,0,29420,Billy Horschel,71.512,5340,23.391,75
153,0,26300,Matt Jones,71.517,5059,18.716,71
154,0,01577,Lee Janzen,71.525,4417,17.539,62
155,0,26668,Marc Turnesa,71.533,3873,- 10.231,54
156,0,20098,Stuart Appleby,71.554,4657,- 5.989,65
157,0,24980,Scott Gutschewski,71.582,4796,- .026,67
158,0,01313,Steve Elkington,71.598,3558,21.918,50
159,0,32698,Bobby Gates,71.616,5857,15.494,82
160,0,26881,Jarrod Lyle,71.617,5939,5.176,83
161,0,29720,Andres Gonzales,71.634,4285,13.030,60
162,0,27939,Matt McQuillan,71.635,4204,22.455,59
163,0,28679,Fabián Gómez,71.639,5998,19.648,84
164,0,12652,Cameron Beckman,71.642,5049,37.593,71
165,0,06515,Shaun Micheel,71.675,5520,- 1.024,77
166,0,20070,Matt Bettencourt,71.689,6008,13.873,84
167,0,35087,Bio Kim,71.696,5089,1.441,71
168,0,34255,Joseph Bramlett,71.714,5218,17.111,73
169,0,06643,Paul Goydos,71.722,5801,8.455,81
170,0,30711,Colt Knost,71.747,5732,7.722,80
171,0,24290,D.J. Brigman,71.803,4805,5.821,67
172,0,33911,Nate Smith,71.833,4721,19.974,66
173,0,29478,Kevin Kisner,71.858,5015,15.049,70
174,0,09011,David Duval,71.873,4814,1.466,67
175,0,31401,Zack Miller,71.890,6178,4.544,86
176,0,26420,Richard Johnson,71.902,4596,5.727,64
177,0,30946,Alex Prugh,71.904,5892,4.154,82
178,0,25444,Justin Hicks,72.008,4341,- 20.515,60
179,0,08537,J.P. Hayes,72.048,4027,7.693,56
180,0,32640,Troy Merritt,72.083,4528,13.248,63
181,0,34072,Will Strickler,72.177,3674,7.036,51
182,0,25834,Daniel Summerhays,72.487,5419,17.505,75
183,0,32876,Martin Piller,72.542,4563,7.117,63
184,0,27797,Derek Lamely,72.606,4689,30.408,65
185,0,23614,Rich Beem,72.760,3862,- 5.709,53
186,0,01797,Rocco Mediate,72.975,3852,15.677,53
