RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOT DIST (FT),TOT EAGLES PUTTS MADE.,LONGEST MADE (FT),SHORTEST MADE (FT)
143,0,24361,Pat Perez,11' 3",44.917,4,34,2
144,0,12510,Chad Campbell,11' 1",77.750,7,29,4
144,0,08931,Glen Day,11' 1",33.167,3,21,3
146,0,23135,Tim Clark,10' 10",10.833,1,11,11
146,0,08881,Tripp Isenhour,10' 10",21.583,2,12,10
148,0,01766,Billy Mayfair,10' 9",53.917,5,24,2
149,0,01320,Bob Estes,10' 5",10.417,1,10,10
150,0,01948,Tim Petrovic,10' 4",82.667,8,21,2
150,0,10423,Mike Weir,10' 4",41.333,4,18,4
152,0,01132,Mark Brooks,10' 2",10.167,1,10,10
153,0,24925,Jonathan Byrd,10' 0",59.750,6,18,4
154,0,20029,Notah Begay III,9' 11",19.833,2,12,8
155,0,21646,David Branshaw,9' 10",39.417,4,12,8
156,0,20382,Stephen Leaney,9' 7",9.583,1,10,10
156,0,02206,David Toms,9' 7",48.083,5,24,2
158,0,01219,John Cook,9' 6",9.500,1,10,10
159,0,01771,Blaine McCallister,9' 5",28.250,3,12,6
160,0,07867,Woody Austin,9' 1",18.083,2,10,8
161,0,01261,Jay Delsing,8' 11",17.833,2,9,8
161,0,01666,Bernhard Langer,8' 11",8.917,1,9,9
161,0,01706,Davis Love III,8' 11",35.750,4,14,5
164,0,10860,Justin Leonard,8' 10",26.500,3,12,7
165,0,01157,Tom Byrum,8' 6",33.917,4,14,5
165,0,01457,Jay Haas,8' 6",17.000,2,14,3
167,0,01388,Robert Gamez,8' 5",25.250,3,11,7
168,0,19825,Darren Clarke,8' 1",24.167,3,14,3
169,0,08339,Spike McRoy,8' 0",15.917,2,9,7
170,0,01941,Tom Pernice Jr.,7' 9",30.833,4,22,3
171,0,06251,Chris DiMarco,7' 7",7.583,1,8,8
172,0,12682,Hirofumi Miyase,7' 4",7.333,1,7,7
173,0,01527,Scott Hoch,7' 2",14.333,2,8,7
173,0,24502,Adam Scott,7' 2",7.167,1,7,7
175,0,02246,Duffy Waldorf,6' 9",40.250,6,14,2
176,0,25396,Kevin Na,6' 4",6.333,1,6,6
177,0,24507,Jason Bohn,6' 3",31.250,5,12,3
178,0,02214,Kirk Triplett,6' 2",6.167,1,6,6
179,0,22293,Heath Slocum,6' 1",6.083,1,6,6
180,0,01127,Danny Briggs,5' 11",5.917,1,6,6
181,0,08537,J.P. Hayes,5' 7",5.583,1,6,6
182,0,01553,John Huston,5' 6",11.000,2,6,5
183,0,23338,David Gossett,4' 6",4.500,1,5,5
183,0,08385,Omar Uresti,4' 6",4.500,1,5,5
185,0,21893,Brian Kortan,4' 1",4.083,1,4,4
186,0,20580,Andre Stolz,2' 2",4.333,2,3,1
187,0,06809,Bob Burns,10",.833,1,1,10"
