RANK,MOVEMENT,PLAYER_ID,PLAYER,BIRDIE TO BOGEY RATIO,TOTAL BIRDIES AND BETTER,TOTAL BOGEYS AND WORSE
163,0,22348,Nick O'Hern,.94,229,243
167,0,10885,Robert Allenby,.93,247,267
167,0,28259,Sangmoon Bae,.93,285,307
167,0,20850,Daniel Chopra,.93,181,195
167,0,31323,Gary Woodland,.93,237,254
167,0,24663,Y.E. Yang,.93,204,219
172,0,10860,Justin Leonard,.92,235,256
172,0,22548,Patrick Sheehan,.92,172,187
172,0,29518,Brendan Steele,.92,228,249
175,0,25457,Alexandre Rocha,.91,175,192
176,0,20848,Ángel Cabrera,.90,176,196
176,0,21805,Harrison Frazar,.90,183,203
176,0,22378,Trevor Immelman,.90,240,268
176,0,30927,Brendon Todd,.90,240,266
180,0,30711,Colt Knost,.89,244,274
180,0,01941,Tom Pernice Jr.,.89,179,201
182,0,20229,Stewart Cink,.88,212,240
183,0,06004,Stephen Ames,.87,161,186
183,0,24940,Edward Loar,.87,191,219
185,0,20070,Matt Bettencourt,.86,257,299
185,0,30852,Ryo Ishikawa,.86,160,187
187,0,23542,Tommy Biershenk,.85,252,295
188,0,29222,Billy Hurley III,.80,199,248
188,0,22582,Kyle Thompson,.80,152,191
190,0,23903,Stephen Gangluff,.77,166,216
191,0,27974,Sung Kang,.76,215,284
