RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 240-260,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
56,0,29478,Kevin Kisner,13.22,129,976,-0.008
56,0,27933,John Merrick,13.22,133,1006,+0.180
58,0,27963,Chris Stroud,13.21,133,1007,+0.038
59,0,29479,Scott Brown,13.17,153,1162,+0.033
60,0,25444,Justin Hicks,13.16,165,1254,+0.121
61,0,24361,Pat Perez,13.12,137,1044,+0.109
62,0,28500,Martin Flores,13.08,124,948,-0.056
63,0,23623,Bo Van Pelt,13.06,122,934,+0.139
64,0,24925,Jonathan Byrd,13.05,118,904,+0.068
65,0,33419,Cameron Tringale,13.03,178,1366,+0.067
66,0,32448,James Hahn,12.99,132,1016,+0.061
67,0,30852,Ryo Ishikawa,12.88,111,862,+0.180
67,0,34265,Will Wilcox,12.88,72,559,+0.125
69,0,29425,Andrew Svoboda,12.80,118,922,+0.017
70,0,24663,Y.E. Yang,12.72,108,849,+0.093
71,0,35732,Wes Roach,12.63,88,697,+0.193
72,0,27649,Brandt Snedeker,12.58,116,922,+0.052
73,0,24507,Jason Bohn,12.50,127,1016,+0.165
74,0,29535,Brice Garnett,12.48,136,1090,+0.066
75,0,34563,Chesson Hadley,12.44,123,989,+0.089
76,0,25191,Gonzalo Fernandez-Castaño,12.42,120,966,+0.117
77,0,30926,Chris Kirk,12.25,148,1208,+0.095
78,0,26289,Boo Weekley,12.23,96,785,+0.042
79,0,23353,J.J. Henry,12.22,133,1088,+0.083
80,0,28259,Sangmoon Bae,12.21,111,909,-0.036
81,0,22913,John Rollins,12.19,114,935,+0.167
82,0,35139,Richard Lee,12.10,103,851,+0.039
82,0,01706,Davis Love III,12.10,106,876,+0.132
84,0,24494,Erik Compton,12.07,126,1044,+0.048
85,0,29740,Brad Fritsch,11.95,65,544,+0.077
86,0,27895,Jonas Blixt,11.94,72,603,+0.222
86,0,31557,Jim Herman,11.94,80,670,+0.050
86,0,29926,Danny Lee,11.94,115,963,+0.061
89,0,28486,Michael Putnam,11.91,151,1268,+0.126
90,0,25562,Andres Romero,11.83,119,1006,+0.034
91,0,32200,Roberto Castro,11.80,97,822,+0.216
91,0,34099,Harris English,11.80,122,1034,+0.041
93,0,20645,John Senden,11.79,133,1128,+0.023
94,0,24912,Will MacKenzie,11.71,119,1016,+0.067
95,0,20157,Retief Goosen,11.68,127,1087,+0.173
96,0,32150,Michael Thompson,11.67,98,840,+0.224
97,0,34431,Robert Streb,11.61,104,896,+0.154
98,0,26956,Bronson La'Cassie,11.53,58,503,+0.224
99,0,30692,Scott Stallings,11.50,101,878,+0.198
100,0,21209,Sergio Garcia,11.43,64,560,-0.156
101,0,32333,Kevin Tway,11.42,75,657,+0.133
102,0,34264,Hudson Swafford,11.36,92,810,+0.141
103,0,20229,Stewart Cink,11.25,113,1004,+0.115
104,0,35539,Luke Guthrie,11.24,119,1059,+0.050
105,0,26596,Ryan Moore,11.12,97,872,E
106,0,23108,Matt Kuchar,11.09,118,1064,-0.068
107,0,31193,Jim Renner,11.02,80,726,+0.125
108,0,06567,Vijay Singh,10.92,116,1062,+0.078
109,0,23638,Brendon de Jonge,10.83,139,1284,+0.129
110,0,26300,Matt Jones,10.74,90,838,-0.067
111,0,32640,Troy Merritt,10.66,82,769,+0.280
112,0,26851,Marc Leishman,10.50,101,962,+0.139
113,0,32334,Charlie Beljan,10.49,98,934,+0.184
114,0,34409,David Lingmerth,10.41,97,932,+0.113
115,0,27936,Martin Laird,10.36,80,772,+0.088
116,0,30750,Tommy Gainey,10.30,86,835,+0.163
117,0,29289,S.Y. Noh,10.21,107,1048,+0.168
117,0,22046,Geoff Ogilvy,10.21,104,1019,-0.010
119,0,24358,Robert Garrigus,10.13,103,1017,-0.039
120,0,27644,Brian Harman,10.09,142,1408,+0.148
121,0,25900,Lucas Glover,10.08,66,655,+0.121
122,0,29221,Webb Simpson,10.04,104,1036,+0.029
122,0,30110,Kyle Stanley,10.04,101,1006,+0.208
124,0,30944,Jason Kokrak,10.01,85,849,+0.165
125,0,28475,Jeff Overton,10.00,92,920,+0.065
126,0,34098,Russell Henley,9.87,104,1054,+0.125
127,0,30925,Dustin Johnson,9.86,57,578,+0.018
128,0,28307,Matt Every,9.85,89,904,+0.067
129,0,27120,Troy Matteson,9.78,67,685,+0.299
130,0,34360,Patrick Reed,9.73,101,1038,+0.030
131,0,24138,Ian Poulter,9.58,55,574,+0.018
132,0,32366,Kevin Chappell,9.56,116,1214,+0.147
133,0,27436,Graham DeLaet,9.53,85,892,+0.129
134,0,27064,Jhonattan Vegas,9.51,85,894,+0.106
135,0,26679,Kevin Stadler,9.47,86,908,+0.221
136,0,27095,Nick Watney,9.44,74,784,+0.095
137,0,34046,Jordan Spieth,9.40,104,1106,+0.115
137,0,27214,Kevin Streelman,9.40,79,840,+0.089
139,0,26331,Charl Schwartzel,9.39,71,756,-0.042
139,0,27330,Josh Teater,9.39,98,1044,+0.092
141,0,12716,Charley Hoffman,9.36,99,1058,+0.030
142,0,31323,Gary Woodland,9.31,95,1020,-0.063
143,0,33141,Keegan Bradley,9.29,87,936,E
144,0,20396,Lee Westwood,9.14,55,602,+0.109
145,0,35541,John Peterson,9.13,70,767,+0.286
146,0,24924,Bill Haas,9.08,104,1146,+0.010
147,0,36689,Brooks Koepka,9.04,53,586,+0.132
147,0,32839,Hideki Matsuyama,9.04,81,896,-0.037
149,0,34021,Bud Cauley,9.02,58,643,+0.103
150,0,35300,Andrew Loupe,8.87,62,699,+0.097
151,0,23621,Rory Sabbatini,8.85,80,904,+0.238
152,0,29420,Billy Horschel,8.78,85,968,+0.024
153,0,37273,Derek Ernst,8.72,77,883,+0.182
154,0,22405,Justin Rose,8.70,63,724,+0.127
155,0,24140,Sean O'Hair,8.68,81,933,+0.185
155,0,29518,Brendan Steele,8.68,85,979,+0.094
157,0,27141,J.B. Holmes,8.57,92,1074,+0.076
158,0,33418,Shawn Stefani,8.52,68,798,+0.029
159,0,27408,Martin Kaymer,8.48,57,672,+0.211
160,0,21528,Henrik Stenson,8.27,44,532,+0.205
161,0,25804,Bubba Watson,8.16,64,784,-0.016
162,0,25345,Carl Pettersson,8.10,96,1185,+0.094
163,0,25274,Steven Bowditch,8.09,88,1088,+0.057
164,0,23320,Ryan Palmer,8.01,75,936,+0.027
165,0,01810,Phil Mickelson,7.86,55,700,+0.200
166,0,28089,Jason Day,7.79,36,462,-0.083
167,0,06522,Ernie Els,7.73,68,880,+0.147
167,0,33461,Morgan Hoffmann,7.73,97,1255,+0.206
169,0,20848,Ángel Cabrera,7.51,64,852,+0.156
170,0,24502,Adam Scott,7.36,58,788,-0.034
171,0,32102,Rickie Fowler,7.27,63,866,+0.127
172,0,25632,Jimmy Walker,7.02,72,1026,+0.028
173,0,26329,Louis Oosthuizen,6.94,29,418,+0.172
174,0,21961,Charles Howell III,6.72,89,1324,-0.090
175,0,29461,Jamie Lovemark,6.70,44,657,+0.068
176,0,28237,Rory McIlroy,6.40,43,672,-0.023
177,0,24781,Hunter Mahan,6.35,64,1008,E
