RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 320+,TOTAL DRVS - OVERALL,RELATIVE TO PAR
41,0,31557,Jim Herman,12.07,14,116,-0.57
42,0,29289,S.Y. Noh,11.93,21,176,-0.38
43,0,35732,Wes Roach,11.90,15,126,-0.27
44,0,25900,Lucas Glover,11.61,13,112,E
45,0,26300,Matt Jones,11.27,16,142,-0.50
46,0,25345,Carl Pettersson,10.99,20,182,-0.65
47,0,30750,Tommy Gainey,10.87,15,138,-0.60
48,0,23621,Rory Sabbatini,10.81,16,148,-0.19
49,0,32102,Rickie Fowler,10.77,14,130,-0.14
50,0,27330,Josh Teater,10.71,18,168,-0.28
51,0,01810,Phil Mickelson,10.38,11,106,-0.18
52,0,27095,Nick Watney,10.17,12,118,-0.42
53,0,32333,Kevin Tway,9.82,11,112,-0.18
54,0,32366,Kevin Chappell,9.78,18,184,-0.44
55,0,25562,Andres Romero,9.74,15,154,-0.67
56,0,22405,Justin Rose,9.62,10,104,E
57,0,27936,Martin Laird,9.48,11,116,-0.18
57,0,27120,Troy Matteson,9.48,11,116,E
59,0,30852,Ryo Ishikawa,9.42,13,138,-0.23
60,0,25364,Paul Casey,9.09,8,88,-0.38
61,0,34098,Russell Henley,8.97,14,156,E
62,0,06567,Vijay Singh,8.86,14,158,-0.36
63,0,28486,Michael Putnam,8.33,17,204,-0.29
64,0,27770,Camilo Villegas,8.24,15,182,-0.20
65,0,20157,Retief Goosen,7.93,13,164,-0.38
66,0,21528,Henrik Stenson,7.89,6,76,-0.50
67,0,22046,Geoff Ogilvy,7.69,12,156,-0.50
67,0,34360,Patrick Reed,7.69,12,156,-0.42
69,0,32150,Michael Thompson,7.58,10,132,-0.60
70,0,26679,Kevin Stadler,7.53,11,146,-0.18
71,0,30926,Chris Kirk,7.39,13,176,-0.23
72,0,20229,Stewart Cink,7.33,11,150,-0.45
72,0,24781,Hunter Mahan,7.33,11,150,-0.27
74,0,29740,Brad Fritsch,7.29,7,96,+0.14
74,0,27408,Martin Kaymer,7.29,7,96,-0.14
76,0,34021,Bud Cauley,7.14,8,112,-0.63
76,0,25686,Jason Dufner,7.14,6,84,-0.50
78,0,23623,Bo Van Pelt,7.04,10,142,-0.50
79,0,24846,Ricky Barnes,6.82,12,176,-0.25
80,0,24924,Bill Haas,6.47,11,170,-0.18
81,0,22378,Trevor Immelman,6.41,10,156,-0.40
81,0,28132,Tyrone Van Aswegen,6.41,10,156,-0.30
83,0,06522,Ernie Els,6.35,8,126,-0.63
84,0,34409,David Lingmerth,6.25,9,144,-0.44
84,0,28475,Jeff Overton,6.25,9,144,-0.44
86,0,20645,John Senden,6.18,11,178,-0.36
87,0,34563,Chesson Hadley,6.10,10,164,-0.10
88,0,33413,Ben Martin,5.92,9,152,-0.56
89,0,23353,J.J. Henry,5.75,10,174,-0.70
90,0,12510,Chad Campbell,5.66,6,106,-0.17
91,0,21731,Freddie Jacobson,5.62,10,178,-0.40
92,0,31193,Jim Renner,5.26,6,114,-0.17
93,0,29535,Brice Garnett,5.11,9,176,-0.56
94,0,10885,Robert Allenby,5.06,8,158,-0.50
95,0,21209,Sergio Garcia,5.00,4,80,E
95,0,27214,Kevin Streelman,5.00,6,120,+0.33
97,0,33122,Russell Knox,4.89,9,184,-0.56
98,0,24912,Will MacKenzie,4.88,8,164,-0.38
99,0,29478,Kevin Kisner,4.82,8,166,-0.63
100,0,26951,Johnson Wagner,4.62,6,130,-0.33
101,0,20396,Lee Westwood,4.55,4,88,-0.25
102,0,26289,Boo Weekley,4.46,5,112,-0.80
103,0,32448,James Hahn,4.38,7,160,-1.00
104,0,29420,Billy Horschel,4.17,6,144,-0.17
104,0,24663,Y.E. Yang,4.17,6,144,-0.17
106,0,32640,Troy Merritt,4.03,5,124,-0.60
107,0,33419,Cameron Tringale,3.81,8,210,-0.13
108,0,34046,Jordan Spieth,3.66,6,164,E
109,0,31202,William McGirt,3.65,7,192,-0.29
110,0,35539,Luke Guthrie,3.61,6,166,-0.67
111,0,25191,Gonzalo Fernandez-Castaño,3.57,5,140,E
111,0,24138,Ian Poulter,3.57,3,84,-0.67
113,0,31560,Brian Stuard,3.53,6,170,-0.33
114,0,23409,James Driscoll,3.52,5,142,-0.60
114,0,27649,Brandt Snedeker,3.52,5,142,+0.20
116,0,24024,Zach Johnson,3.49,6,172,-0.33
117,0,24925,Jonathan Byrd,3.47,5,144,-0.60
118,0,28307,Matt Every,3.42,5,146,-0.40
119,0,35139,Richard Lee,3.38,5,148,+0.20
120,0,35541,John Peterson,3.33,4,120,-0.25
121,0,23108,Matt Kuchar,3.29,5,152,E
122,0,27644,Brian Harman,3.27,7,214,-0.14
123,0,27895,Jonas Blixt,3.26,3,92,-0.33
124,0,26956,Bronson La'Cassie,3.19,3,94,-0.33
125,0,25444,Justin Hicks,3.03,6,198,-0.50
125,0,26596,Ryan Moore,3.03,4,132,-0.75
127,0,24361,Pat Perez,2.98,5,168,-0.20
128,0,28259,Sangmoon Bae,2.86,4,140,-1.00
129,0,27933,John Merrick,2.67,4,150,+0.25
130,0,23638,Brendon de Jonge,2.63,5,190,E
130,0,25240,D.A. Points,2.63,3,114,-0.67
130,0,22913,John Rollins,2.63,4,152,-0.75
133,0,29479,Scott Brown,2.60,5,192,-0.20
133,0,24490,George McNeill,2.60,4,154,E
133,0,28780,Nicholas Thompson,2.60,4,154,-0.75
136,0,29926,Danny Lee,2.50,4,160,-0.25
136,0,30927,Brendon Todd,2.50,5,200,E
138,0,27963,Chris Stroud,2.44,4,164,E
139,0,27556,Ted Potter Jr.,2.21,3,136,E
140,0,25720,Chad Collins,2.08,3,144,+0.33
141,0,20498,Briny Baird,2.00,2,100,-1.00
142,0,34174,John Huh,1.95,3,154,-0.67
142,0,29425,Andrew Svoboda,1.95,3,154,-0.33
144,0,29222,Billy Hurley III,1.92,3,156,E
145,0,24507,Jason Bohn,1.85,3,162,-0.33
145,0,23541,Ben Crane,1.85,3,162,-0.33
147,0,25396,Kevin Na,1.74,3,172,E
148,0,34261,Scott Langley,1.69,3,178,-0.33
148,0,27466,Spencer Levin,1.69,2,118,-0.50
150,0,20098,Stuart Appleby,1.67,3,180,-0.33
151,0,25834,Daniel Summerhays,1.60,3,188,E
152,0,21878,Mark Wilson,1.59,2,126,E
153,0,23135,Tim Clark,1.45,2,138,+0.50
153,0,22293,Heath Slocum,1.45,2,138,E
155,0,20160,Charlie Wi,1.43,2,140,E
156,0,22621,Ben Curtis,1.41,2,142,-0.50
156,0,19846,Brian Gay,1.41,2,142,+0.50
158,0,08075,Jerry Kelly,1.32,2,152,E
158,0,29221,Webb Simpson,1.32,2,152,E
160,0,20593,Greg Chalmers,1.23,2,162,E
161,0,24494,Erik Compton,1.22,2,164,E
162,0,21753,Brian Davis,1.12,2,178,E
162,0,26758,David Hearn,1.12,2,178,-0.50
164,0,25572,Graeme McDowell,1.04,1,96,E
165,0,02206,David Toms,.83,1,120,E
166,0,10423,Mike Weir,.82,1,122,E
167,0,32200,Roberto Castro,.78,1,128,-1.00
168,0,10809,Jim Furyk,.74,1,136,E
169,0,10860,Justin Leonard,.72,1,138,E
169,0,23800,Bryce Molder,.72,1,138,-1.00
171,0,24357,K.J. Choi,.71,1,140,E
171,0,20104,Ken Duke,.71,1,140,E
173,0,25349,Tim Wilkinson,.61,1,164,E
174,0,07867,Woody Austin,.00,0,118,E
174,0,23983,Luke Donald,.00,0,88,E
174,0,28092,D.H. Lee,.00,0,100,E
174,0,01724,Jeff Maggert,.00,0,104,E
