RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
175,0,02135,Mike Standly,71093
176,0,01323,Brad Fabel,70470
177,0,06581,David Sutherland,66928
178,0,01549,Mike Hulbert,60148
179,0,07753,Kevin Wentworth,42810
180,0,01116,Michael Bradley,42306
181,0,06044,Scott Gump,39561
182,0,01200,Keith Clearwater,33089
183,0,06064,Jeff Gallagher,32203
184,0,02230,Stan Utley,30193
185,0,02033,Dave Rummells,27349
186,0,01261,Jay Delsing,24873
187,0,01096,Phil Blackmar,24650
188,0,01958,Dan Pohl,24570
189,0,01996,Mike Reid,23804
190,0,07569,Mark Carnevale,21880
191,0,02321,Fuzzy Zoeller,19265
192,0,01510,Nolan Henke,18950
193,0,02244,Fred Wadsworth,16854
194,0,01143,Brad Bryant,16606
195,0,01925,Jerry Pate,15372
196,0,01444,Ken Green,10995
197,0,01975,Tom Purtzer,10952
198,0,02007,Larry Rinker,9263
199,0,01869,Jack Nicklaus,8910
200,0,25450,Ty Tryon,8620
201,0,02190,Doug Tewell,8080
202,0,01468,Gary Hallberg,7648
203,0,01984,Sam Randolph,7494
204,0,02224,Greg Twiggs,6941
205,0,01559,Hale Irwin,6582
206,0,01346,Ed Fiori,6380
207,0,01068,Andy Bean,6245
208,0,01755,Dick Mast,5086
209,0,01690,Bruce Lietzke,4420
210,0,01235,Ben Crenshaw,3885
211,0,01783,Mark McCumber,3638
212,0,01641,Gary Koch,3413
213,0,01891,David Ogrin,3015
214,0,01331,Rick Fehr,2700
215,0,02241,Bobby Wadkins,2443
216,0,01701,Bob Lohr,2150
217,0,01495,Morris Hatalsky,2000
218,0,01682,Wayne Levi,1940
219,0,01425,Ernie Gonzalez,1720
