RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,DISTANCE RANK,ACCURACY RANK
121,0,47128,Richy Werenski,211,93,118
124,0,27554,Scott Harrington,212,39,173
124,0,30926,Chris Kirk,212,133,79
124,0,36326,David Lipsky,212,162,50
127,0,33410,Andrew Landry,214,178,36
128,0,32757,Patton Kizzire,215,90,125
128,0,31202,William McGirt,215,191,24
128,0,51890,Greyson Sigg,215,138,77
128,0,32333,Kevin Tway,215,39,176
132,0,46435,Austin Cook,216,188,28
132,0,47993,Denny McCarthy,216,143,73
134,0,24140,Sean O'Hair,217,159,58
134,0,22056,Cameron Percy,217,173,44
134,0,49771,J.T. Poston,217,129,88
137,0,34256,Andrew Putnam,218,184,34
137,0,53165,Doc Redman,218,157,61
139,0,51997,Andrew Novak,219,102,117
140,0,47079,Harrison Endycott,220,161,59
141,0,27214,Kevin Streelman,222,125,97
142,0,31560,Brian Stuard,223,193,30
142,0,25632,Jimmy Walker,223,45,178
144,0,35617,Martin Trainer,224,83,141
145,0,34610,Matthias Schwab,225,153,72
146,0,59018,Ryan Gerard,226,119,107
147,0,28420,Ryan Brehm,227,39,188
147,0,32839,Hideki Matsuyama,227,127,100
149,0,30163,Henrik Norlander,228,165,63
150,0,20229,Stewart Cink,230,56,174
150,0,34563,Chesson Hadley,230,110,120
152,0,30692,Scott Stallings,231,88,143
152,0,51634,Sahith Theegala,231,59,172
154,0,48117,Kurt Kitayama,232,49,183
154,0,49766,Hank Lebioda,232,121,111
154,0,55789,Taylor Montgomery,232,71,161
154,0,47983,Chad Ramey,232,148,84
158,0,32366,Kevin Chappell,234,84,150
159,0,25686,Jason Dufner,236,112,124
159,0,33122,Russell Knox,236,183,53
159,0,48887,Matt Wallace,236,79,157
162,0,58967,Trevor Werbylo,237,53,184
163,0,32662,Michael Gligic,238,63,175
164,0,37338,Zecheng Dou,239,80,159
165,0,35532,Tom Hoge,240,137,103
166,0,54591,Ben Griffin,241,97,144
167,0,45522,Christiaan Bezuidenhout,242,167,75
168,0,36801,Mark Hubbard,246,163,83
169,0,29289,S.Y. Noh,249,73,176
170,0,25818,Scott Piercy,250,159,91
171,0,27349,Alex Noren,251,96,155
172,0,33597,Harry Higgs,252,85,167
172,0,40162,Justin Lower,252,150,102
174,0,24925,Jonathan Byrd,254,173,81
174,0,48119,Ben Taylor,254,68,186
176,0,46441,Robby Shelton,256,151,105
177,0,35506,Mackenzie Hughes,257,105,152
177,0,46442,Maverick McNealy,257,99,158
177,0,34431,Robert Streb,257,121,136
180,0,57975,Harry Hall,266,101,165
181,0,27963,Chris Stroud,267,175,92
182,0,48084,Wesley Bryan,269,103,166
182,0,29970,Dylan Frittelli,269,76,193
182,0,25493,Nick Taylor,269,155,114
185,0,51950,Max McGreevy,273,170,103
186,0,33408,Tyson Alexander,274,105,169
187,0,47591,Eric Cole,276,113,163
188,0,37275,Sam Ryder,283,148,135
189,0,32139,Danny Willett,289,166,123
190,0,22371,Aaron Baddeley,319,185,134
191,0,34466,Peter Malnati,326,144,182
192,0,27095,Nick Watney,328,138,190
193,0,27974,Sung Kang,356,176,180
