RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE IN INCHES
68,0,06573,Brandt Jobe,50
68,0,30925,Dustin Johnson,50
68,0,27974,Sung Kang,50
68,0,35139,Richard Lee,50
68,0,01724,Jeff Maggert,50
68,0,22961,David Mathis,50
68,0,01766,Billy Mayfair,50
68,0,24490,George McNeill,50
68,0,29289,S.Y. Noh,50
68,0,25240,D.A. Points,50
68,0,27963,Chris Stroud,50
68,0,25892,Steve Wheatcroft,50
96,0,20070,Matt Bettencourt,49
96,0,24507,Jason Bohn,49
96,0,32200,Roberto Castro,49
96,0,20850,Daniel Chopra,49
96,0,20229,Stewart Cink,49
96,0,28455,Will Claxton,49
96,0,34099,Harris English,49
96,0,32102,Rickie Fowler,49
96,0,29420,Billy Horschel,49
96,0,21961,Charles Howell III,49
96,0,30852,Ryo Ishikawa,49
96,0,08075,Jerry Kelly,49
96,0,30926,Chris Kirk,49
96,0,30711,Colt Knost,49
96,0,33122,Russell Knox,49
96,0,27466,Spencer Levin,49
96,0,27120,Troy Matteson,49
96,0,28237,Rory McIlroy,49
96,0,27302,Garth Mulroy,49
96,0,25396,Kevin Na,49
96,0,24140,Sean O'Hair,49
96,0,22046,Geoff Ogilvy,49
96,0,20572,Rod Pampling,49
96,0,25345,Carl Pettersson,49
96,0,29476,Kyle Reifers,49
96,0,25457,Alexandre Rocha,49
96,0,22913,John Rollins,49
96,0,23621,Rory Sabbatini,49
96,0,20645,John Senden,49
96,0,30692,Scott Stallings,49
96,0,29518,Brendan Steele,49
96,0,06527,Steve Stricker,49
96,0,23325,Vaughn Taylor,49
96,0,27770,Camilo Villegas,49
96,0,25632,Jimmy Walker,49
131,0,10885,Robert Allenby,48
131,0,06004,Stephen Ames,48
131,0,21407,Arjun Atwal,48
131,0,29479,Scott Brown,48
131,0,34021,Bud Cauley,48
131,0,27436,Graham DeLaet,48
131,0,10809,Jim Furyk,48
131,0,24924,Bill Haas,48
131,0,20766,Padraig Harrington,48
131,0,22378,Trevor Immelman,48
131,0,21731,Freddie Jacobson,48
131,0,26300,Matt Jones,48
131,0,19970,Robert Karlsson,48
131,0,31558,J.J. Killeen,48
131,0,30944,Jason Kokrak,48
131,0,01706,Davis Love III,48
131,0,23548,Bill Lunde,48
131,0,24781,Hunter Mahan,48
131,0,27060,John Mallinger,48
131,0,27933,John Merrick,48
131,0,20691,Greg Owen,48
131,0,22548,Patrick Sheehan,48
131,0,25834,Daniel Summerhays,48
131,0,27330,Josh Teater,48
131,0,26287,Roland Thatcher,48
131,0,02206,David Toms,48
157,0,20098,Stuart Appleby,47
157,0,24846,Ricky Barnes,47
157,0,28087,Kris Blanks,47
157,0,12510,Chad Campbell,47
157,0,06251,Chris DiMarco,47
157,0,01320,Bob Estes,47
157,0,23903,Stephen Gangluff,47
157,0,32698,Bobby Gates,47
157,0,20574,Mathew Goggin,47
157,0,12782,Tim Herron,47
157,0,01797,Rocco Mediate,47
157,0,01941,Tom Pernice Jr.,47
157,0,06567,Vijay Singh,47
157,0,23788,D.J. Trahan,47
157,0,21878,Mark Wilson,47
157,0,31323,Gary Woodland,47
173,0,06034,Marco Dawson,46
173,0,06522,Ernie Els,46
173,0,24604,Hunter Haas,46
173,0,12716,Charley Hoffman,46
173,0,10860,Justin Leonard,46
173,0,22348,Nick O'Hern,46
173,0,26476,Chez Reavie,46
173,0,27214,Kevin Streelman,46
173,0,25804,Bubba Watson,46
173,0,26289,Boo Weekley,46
183,0,20848,Ángel Cabrera,45
183,0,24357,K.J. Choi,45
183,0,06036,Scott Dunlap,45
183,0,23353,J.J. Henry,45
183,0,26851,Marc Leishman,45
183,0,22293,Heath Slocum,45
183,0,26679,Kevin Stadler,45
190,0,30110,Kyle Stanley,44
190,0,22582,Kyle Thompson,44
