RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,GIR PUTTS,GREENS HIT,BIRDIE CONVERSION
36,0,49964,Aaron Wise,1.748,1905,1090,32.32
39,0,26851,Marc Leishman,1.749,1889,1080,32.44
40,0,40009,Dominic Bozzelli,1.750,1248,713,30.66
41,0,29461,Jamie Lovemark,1.751,1793,1024,31.31
42,0,35532,Tom Hoge,1.752,1866,1065,32.27
43,0,31416,Derek Fathauer,1.754,1524,869,30.06
43,0,31646,Emiliano Grillo,1.754,1999,1140,30.99
43,0,32839,Hideki Matsuyama,1.754,1575,898,32.10
43,0,23320,Ryan Palmer,1.754,1305,744,32.75
43,0,26951,Johnson Wagner,1.754,1479,843,28.96
48,0,34046,Jordan Spieth,1.755,1692,964,32.22
48,0,27095,Nick Watney,1.755,1932,1101,29.42
50,0,20472,Alex Cejka,1.756,1391,792,29.11
50,0,46435,Austin Cook,1.756,2249,1281,31.04
50,0,33410,Andrew Landry,1.756,1659,945,28.51
50,0,25632,Jimmy Walker,1.756,1507,858,30.72
54,0,29420,Billy Horschel,1.757,1861,1059,30.34
54,0,24781,Hunter Mahan,1.757,1374,782,30.22
54,0,39327,Ben Silverman,1.757,1725,982,29.46
57,0,40058,Zac Blair,1.758,1220,694,28.32
57,0,47959,Bryson DeChambeau,1.758,2050,1166,33.25
59,0,39954,Cody Gribble,1.759,1286,731,30.73
59,0,46601,Trey Mullinax,1.759,1428,812,31.48
59,0,34213,Grayson Murray,1.759,1425,810,34.20
59,0,27556,Ted Potter Jr.,1.759,1736,987,29.91
63,0,30926,Chris Kirk,1.760,2292,1302,29.53
63,0,22056,Cameron Percy,1.760,1102,626,29.92
65,0,27958,Ryan Blaum,1.761,1634,928,30.37
66,0,29479,Scott Brown,1.762,2040,1158,28.87
66,0,23541,Ben Crane,1.762,1214,689,28.13
66,0,23108,Matt Kuchar,1.762,1695,962,29.24
66,0,37278,Nicholas Lindheim,1.762,1489,845,29.59
66,0,32876,Martin Piller,1.762,1475,837,30.54
66,0,31560,Brian Stuard,1.762,2065,1172,27.61
72,0,34021,Bud Cauley,1.763,1081,613,30.39
72,0,48081,Xander Schauffele,1.763,1936,1098,31.75
74,0,34099,Harris English,1.764,1568,889,30.93
74,0,32757,Patton Kizzire,1.764,1951,1106,29.56
74,0,27936,Martin Laird,1.764,1360,771,31.90
77,0,27141,J.B. Holmes,1.765,1555,881,30.22
77,0,26300,Matt Jones,1.765,1310,742,29.96
77,0,24361,Pat Perez,1.765,1615,915,30.27
80,0,35506,Mackenzie Hughes,1.766,1595,903,29.71
80,0,29478,Kevin Kisner,1.766,1621,918,28.74
80,0,24138,Ian Poulter,1.766,1363,772,29.18
80,0,36699,Patrick Rodgers,1.766,1941,1099,30.85
80,0,28132,Tyrone Van Aswegen,1.766,1929,1092,28.14
85,0,27644,Brian Harman,1.767,1935,1095,29.98
85,0,26476,Chez Reavie,1.767,1878,1063,29.57
87,0,45526,Abraham Ancer,1.768,2031,1149,29.50
87,0,27974,Sung Kang,1.768,1710,967,29.81
89,0,27942,Rob Oppenheim,1.769,1387,784,29.54
89,0,27963,Chris Stroud,1.769,1463,827,29.98
89,0,23325,Vaughn Taylor,1.769,1686,953,31.41
92,0,37455,Si Woo Kim,1.770,2113,1194,30.06
92,0,31420,Anirban Lahiri,1.770,1690,955,29.77
92,0,29908,C.T. Pan,1.770,2223,1256,28.35
95,0,28500,Martin Flores,1.772,1820,1027,29.43
95,0,29974,Branden Grace,1.772,1370,773,30.18
95,0,35310,Lanto Griffin,1.772,1591,898,30.69
95,0,39324,J.J. Spaun,1.772,1751,988,30.67
99,0,19803,Ryan Armour,1.773,2330,1314,28.79
99,0,26499,Rafa Cabrera Bello,1.773,1567,884,30.23
99,0,29222,Billy Hurley III,1.773,1287,726,27.90
99,0,32333,Kevin Tway,1.773,2220,1252,30.63
99,0,25804,Bubba Watson,1.773,1720,970,30.24
104,0,50526,Tom Lovelady,1.774,1735,978,31.93
105,0,25364,Paul Casey,1.775,1539,867,29.79
105,0,29485,Brett Stegmaier,1.775,1370,772,29.18
107,0,30944,Jason Kokrak,1.776,2227,1254,30.35
107,0,23621,Rory Sabbatini,1.776,1930,1087,29.64
107,0,32150,Michael Thompson,1.776,1300,732,28.45
110,0,20229,Stewart Cink,1.777,1908,1074,28.82
110,0,46402,Talor Gooch,1.777,1464,824,28.87
110,0,12716,Charley Hoffman,1.777,1702,958,29.29
110,0,47993,Denny McCarthy,1.777,1374,773,28.33
110,0,26596,Ryan Moore,1.777,1717,966,28.08
115,0,29268,Bronson Burgoon,1.778,1511,850,30.27
115,0,34076,Joel Dahmen,1.778,1872,1053,29.52
115,0,26758,David Hearn,1.778,1323,744,29.03
115,0,35879,Kelly Kraft,1.778,1879,1057,27.61
115,0,24140,Sean O'Hair,1.778,1287,724,28.63
115,0,25240,D.A. Points,1.778,1175,661,28.53
115,0,28252,Seamus Power,1.778,1627,915,30.01
115,0,47287,Ethan Tracy,1.778,1412,794,28.21
123,0,24925,Jonathan Byrd,1.779,1354,761,27.54
124,0,28307,Matt Every,1.780,1552,872,29.38
124,0,29535,Brice Garnett,1.780,2033,1142,28.71
124,0,28679,Fabián Gómez,1.780,1826,1026,27.34
124,0,32448,James Hahn,1.780,1794,1008,29.08
124,0,25198,Francesco Molinari,1.780,1575,885,29.27
124,0,33418,Shawn Stefani,1.780,1600,899,29.46
130,0,35545,Blayne Barber,1.781,1503,844,29.42
130,0,35450,Patrick Cantlay,1.781,1813,1018,29.85
130,0,39328,Conrad Shindler,1.781,1190,668,28.23
130,0,30110,Kyle Stanley,1.781,2005,1126,29.16
134,0,22371,Aaron Baddeley,1.782,1586,890,27.91
134,0,21961,Charles Howell III,1.782,2224,1248,27.77
134,0,27349,Alex Noren,1.782,1249,701,29.57
134,0,26331,Charl Schwartzel,1.782,1137,638,29.15
134,0,47128,Richy Werenski,1.782,1976,1109,27.85
139,0,30978,Kiradech Aphibarnrat,1.783,918,515,29.82
139,0,33399,Adam Hadwin,1.783,1944,1090,28.15
139,0,34098,Russell Henley,1.783,1633,916,28.93
139,0,34256,Andrew Putnam,1.783,2013,1129,27.68
143,0,33141,Keegan Bradley,1.784,2066,1158,28.94
143,0,25892,Steve Wheatcroft,1.784,1240,695,28.82
145,0,40026,Daniel Berger,1.785,1633,915,28.95
145,0,24358,Robert Garrigus,1.785,1594,893,30.04
145,0,37275,Sam Ryder,1.785,1853,1038,29.03
148,0,32366,Kevin Chappell,1.786,1582,886,31.07
148,0,31202,William McGirt,1.786,1695,949,26.53
148,0,29484,Peter Uihlein,1.786,1702,953,30.00
148,0,37189,Harold Varner III,1.786,1940,1086,27.91
152,0,47125,Matt Atkins,1.788,1062,594,29.56
152,0,39546,Keith Mitchell,1.788,2167,1212,31.90
152,0,30692,Scott Stallings,1.788,1901,1063,28.44
155,0,34358,Jonathan Randolph,1.789,1265,707,27.94
156,0,36799,Stephan Jaeger,1.790,1622,906,28.07
156,0,28775,Nate Lashley,1.790,1033,577,26.74
158,0,33948,Byeong Hun An,1.791,1841,1028,28.98
158,0,10809,Jim Furyk,1.791,978,546,26.01
158,0,20157,Retief Goosen,1.791,1035,578,28.08
158,0,33122,Russell Knox,1.791,2018,1127,27.43
162,0,20572,Rod Pampling,1.792,1172,654,27.11
162,0,34431,Robert Streb,1.792,1550,865,27.31
164,0,33204,Shane Lowry,1.793,1241,692,27.93
165,0,35376,Roberto Díaz,1.794,1399,780,26.99
165,0,27129,Luke List,1.794,2097,1169,30.21
165,0,25818,Scott Piercy,1.794,1801,1004,28.04
165,0,31323,Gary Woodland,1.794,2072,1155,29.92
169,0,45609,Tyler Duncan,1.795,2093,1166,27.97
170,0,25572,Graeme McDowell,1.796,1230,685,27.63
171,0,39997,Corey Conners,1.797,2111,1175,28.41
171,0,27214,Kevin Streelman,1.797,2129,1185,26.35
171,0,25493,Nick Taylor,1.797,1970,1096,27.76
171,0,22582,Kyle Thompson,1.797,929,517,27.85
175,0,24502,Adam Scott,1.799,1785,992,29.06
176,0,27895,Jonas Blixt,1.800,1226,681,27.21
176,0,34363,Tyrrell Hatton,1.800,1163,646,26.82
176,0,21528,Henrik Stenson,1.800,1334,741,27.40
179,0,32254,Xinjun Zhang,1.802,1631,905,28.57
180,0,47347,Adam Schenk,1.805,1765,978,26.56
181,0,27064,Jhonattan Vegas,1.807,1887,1044,28.31
182,0,35544,Andrew Yun,1.808,906,501,26.95
183,0,25900,Lucas Glover,1.809,1333,737,28.26
183,0,26329,Louis Oosthuizen,1.809,1156,639,27.54
185,0,34264,Hudson Swafford,1.810,1506,832,29.12
186,0,25686,Jason Dufner,1.811,1340,740,28.18
186,0,24924,Bill Haas,1.811,1563,863,25.29
188,0,23353,J.J. Henry,1.812,1725,952,24.89
189,0,33419,Cameron Tringale,1.813,1347,743,27.13
190,0,12510,Chad Campbell,1.815,1692,932,26.21
191,0,29518,Brendan Steele,1.817,1517,835,28.06
192,0,37338,Zecheng Dou,1.822,1024,562,26.79
193,0,32816,Satoshi Kodaira,1.827,952,521,27.36
