RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:OTT,MEASURED ROUNDS
83,0,33122,Russell Knox,.102,5.533,54
84,0,46440,Smylie Kaufman,.091,5.759,63
85,0,25572,Graeme McDowell,.085,4.256,50
86,0,26300,Matt Jones,.073,3.743,51
87,0,46443,Brian Campbell,.063,2.593,41
88,0,29908,C.T. Pan,.052,3.981,76
89,0,40009,Dominic Bozzelli,.051,2.792,55
90,0,30692,Scott Stallings,.049,3.301,68
91,0,35545,Blayne Barber,.041,2.731,67
91,0,12510,Chad Campbell,.041,3.488,85
93,0,29926,Danny Lee,.037,2.819,76
94,0,48822,Sebastián Muñoz,.031,1.227,39
95,0,34358,Jonathan Randolph,.030,1.524,51
96,0,28679,Fabián Gómez,.022,1.100,51
97,0,35506,Mackenzie Hughes,.021,1.988,96
98,0,19803,Ryan Armour,.020,.981,49
99,0,21961,Charles Howell III,.016,1.060,68
100,0,27644,Brian Harman,.015,1.305,86
101,0,33418,Shawn Stefani,.010,.611,60
102,0,33399,Adam Hadwin,.003,.273,79
103,0,20157,Retief Goosen,-.001,-.042,41
103,0,23325,Vaughn Taylor,-.001,-.052,76
105,0,24024,Zach Johnson,-.005,-.316,68
106,0,26596,Ryan Moore,-.006,-.407,65
107,0,20229,Stewart Cink,-.019,-1.507,81
107,0,22056,Cameron Percy,-.019,-1.067,55
109,0,20472,Alex Cejka,-.020,-1.215,62
110,0,29476,Kyle Reifers,-.023,-1.727,74
110,0,26331,Charl Schwartzel,-.023,-1.088,48
112,0,28500,Martin Flores,-.024,-1.577,67
113,0,34409,David Lingmerth,-.032,-2.198,69
114,0,30191,Julián Etulain,-.035,-1.781,51
115,0,29221,Webb Simpson,-.036,-3.045,84
116,0,36699,Patrick Rodgers,-.044,-2.918,66
117,0,24924,Bill Haas,-.047,-3.369,72
118,0,34174,John Huh,-.049,-3.706,76
119,0,25834,Daniel Summerhays,-.050,-4.107,82
120,0,01810,Phil Mickelson,-.058,-3.999,69
121,0,27095,Nick Watney,-.063,-4.030,64
122,0,22046,Geoff Ogilvy,-.064,-4.281,67
123,0,28252,Seamus Power,-.067,-4.550,68
123,0,28132,Tyrone Van Aswegen,-.067,-5.333,80
125,0,26951,Johnson Wagner,-.081,-4.597,57
126,0,27963,Chris Stroud,-.094,-4.493,48
127,0,29720,Andres Gonzales,-.104,-5.926,57
128,0,20572,Rod Pampling,-.110,-7.256,66
129,0,32640,Troy Merritt,-.118,-8.253,70
130,0,35891,Cameron Smith,-.130,-9.207,71
131,0,24357,K.J. Choi,-.141,-7.622,54
131,0,29485,Brett Stegmaier,-.141,-8.178,58
133,0,24361,Pat Perez,-.147,-10.719,73
134,0,33120,Mark Anderson,-.149,-6.279,42
135,0,23541,Ben Crane,-.150,-10.345,69
136,0,40058,Zac Blair,-.155,-12.555,81
137,0,34431,Robert Streb,-.159,-13.331,84
138,0,27466,Spencer Levin,-.161,-10.806,67
139,0,24138,Ian Poulter,-.162,-8.934,55
140,0,26758,David Hearn,-.175,-12.396,71
141,0,20104,Ken Duke,-.179,-10.729,60
142,0,27958,Ryan Blaum,-.198,-16.233,82
143,0,35879,Kelly Kraft,-.205,-13.333,65
144,0,35110,Brett Drewitt,-.209,-9.004,43
145,0,26499,Rafa Cabrera Bello,-.223,-10.249,46
146,0,37455,Si Woo Kim,-.236,-14.160,60
147,0,32200,Roberto Castro,-.244,-13.181,54
148,0,39975,Michael Kim,-.247,-20.726,84
149,0,25632,Jimmy Walker,-.258,-12.876,50
150,0,34466,Peter Malnati,-.262,-19.104,73
151,0,20771,Steven Alker,-.289,-14.722,51
151,0,25349,Tim Wilkinson,-.289,-13.314,46
153,0,27895,Jonas Blixt,-.300,-17.720,59
154,0,27649,Brandt Snedeker,-.311,-13.082,42
155,0,30926,Chris Kirk,-.315,-22.060,70
156,0,39954,Cody Gribble,-.338,-23.653,70
157,0,31560,Brian Stuard,-.340,-23.444,69
158,0,35300,Andrew Loupe,-.348,-16.333,47
159,0,35532,Tom Hoge,-.352,-13.724,39
160,0,25191,Gonzalo Fernandez-Castaño,-.375,-16.495,44
161,0,25396,Kevin Na,-.406,-26.775,66
162,0,19846,Brian Gay,-.417,-28.747,69
163,0,22986,Søren Kjeldsen,-.424,-14.409,34
164,0,32150,Michael Thompson,-.431,-18.982,44
165,0,29740,Brad Fritsch,-.432,-18.162,42
166,0,25240,D.A. Points,-.436,-25.290,58
167,0,31416,Derek Fathauer,-.456,-29.178,64
168,0,10809,Jim Furyk,-.491,-21.611,44
169,0,20593,Greg Chalmers,-.496,-33.743,68
170,0,27770,Camilo Villegas,-.524,-32.491,62
171,0,36801,Mark Hubbard,-.539,-32.887,61
172,0,29289,S.Y. Noh,-.541,-40.560,75
173,0,06522,Ernie Els,-.565,-20.916,37
174,0,25720,Chad Collins,-.573,-30.964,54
175,0,30852,Ryo Ishikawa,-.580,-24.923,43
176,0,24846,Ricky Barnes,-.638,-49.131,77
177,0,34099,Harris English,-.644,-46.340,72
178,0,37454,Whee Kim,-.665,-41.255,62
179,0,24507,Jason Bohn,-.685,-42.461,62
180,0,37278,Nicholas Lindheim,-.733,-32.244,44
181,0,28307,Matt Every,-.734,-44.771,61
182,0,32757,Patton Kizzire,-.744,-53.580,72
183,0,33419,Cameron Tringale,-.750,-48.738,65
184,0,22371,Aaron Baddeley,-.782,-35.950,46
185,0,29222,Billy Hurley III,-.812,-56.054,69
186,0,48084,Wesley Bryan,-.899,-69.244,77
187,0,23983,Luke Donald,-1.001,-43.034,43
188,0,23800,Bryce Molder,-1.098,-70.297,64
189,0,25345,Carl Pettersson,-1.123,-58.398,52
190,0,25274,Steven Bowditch,-1.717,-77.258,45
