RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL FAIRWAY BUNKERS,POSSIBLE FWYS,RELATIVE TO PAR
36,0,57975,Harry Hall,5.0,50,213,+0.200
36,0,34098,Russell Henley,5.0,51,213,+0.118
36,0,55182,Tom Kim,5.0,53,227,+0.226
36,0,47128,Richy Werenski,5.0,50,219,+0.060
40,0,52955,Ludvig Åberg,5.1,32,139,+0.063
40,0,32366,Kevin Chappell,5.1,25,106,+0.040
40,0,45609,Tyler Duncan,5.1,56,238,+0.357
40,0,32662,Michael Gligic,5.1,36,153,+0.222
40,0,25900,Lucas Glover,5.1,57,242,+0.228
40,0,52513,Carson Young,5.1,53,223,+0.226
46,0,52372,Cameron Champ,5.2,42,182,+0.214
46,0,39335,Kevin Roy,5.2,38,166,+0.079
48,0,51766,Wyndham Clark,5.3,62,261,+0.081
48,0,35506,Mackenzie Hughes,5.3,52,215,+0.288
48,0,34409,David Lingmerth,5.3,43,181,+0.442
48,0,48887,Matt Wallace,5.3,48,208,+0.021
48,0,45242,Kevin Yu,5.3,35,143,+0.143
53,0,36724,Augusto Núñez,5.4,43,182,+0.256
53,0,47983,Chad Ramey,5.4,67,286,+0.239
53,0,54783,Dylan Wu,5.4,59,251,+0.102
56,0,30163,Henrik Norlander,5.5,52,224,+0.231
56,0,50493,Justin Suh,5.5,74,314,+0.270
58,0,32448,James Hahn,5.6,53,224,+0.132
58,0,27554,Scott Harrington,5.6,44,186,+0.205
58,0,32757,Patton Kizzire,5.6,64,274,+0.063
58,0,51070,Vincent Norrman,5.6,50,215,+0.280
58,0,34256,Andrew Putnam,5.6,70,291,+0.100
58,0,48699,Callum Tarren,5.6,63,268,+0.286
58,0,55454,Carl Yuan,5.6,53,227,+0.245
65,0,46435,Austin Cook,5.7,44,186,+0.318
65,0,34563,Chesson Hadley,5.7,61,258,+0.131
65,0,33399,Adam Hadwin,5.7,64,269,+0.203
65,0,49298,Kramer Hickok,5.7,62,265,+0.274
65,0,52453,Nicolai Hojgaard,5.7,26,115,+0.154
65,0,30692,Scott Stallings,5.7,53,223,+0.132
65,0,35617,Martin Trainer,5.7,30,129,+0.267
72,0,56630,Akshay Bhatia,5.8,47,200,-0.085
72,0,47504,Sam Burns,5.8,58,239,+0.310
72,0,35450,Patrick Cantlay,5.8,50,212,+0.140
72,0,46717,Viktor Hovland,5.8,56,235,+0.464
72,0,33410,Andrew Landry,5.8,51,213,+0.176
72,0,58168,Davis Thompson,5.8,70,290,+0.314
78,0,22371,Aaron Baddeley,5.9,48,204,+0.083
78,0,24024,Zach Johnson,5.9,46,197,+0.239
78,0,27214,Kevin Streelman,5.9,69,304,+0.391
81,0,28420,Ryan Brehm,6.0,55,233,+0.073
81,0,37338,Zecheng Dou,6.0,63,269,+0.222
81,0,59018,Ryan Gerard,6.0,40,169,+0.225
81,0,54628,Lee Hodges,6.0,74,317,+0.176
81,0,53165,Doc Redman,6.0,56,245,+0.214
81,0,46441,Robby Shelton,6.0,68,289,+0.074
81,0,58967,Trevor Werbylo,6.0,48,205,+0.146
88,0,34255,Joseph Bramlett,6.1,56,251,+0.143
88,0,39954,Cody Gribble,6.1,42,183,E
88,0,29908,C.T. Pan,6.1,33,143,+0.303
91,0,57362,Austin Eckroat,6.2,61,269,+0.082
91,0,54591,Ben Griffin,6.2,76,319,+0.171
91,0,36799,Stephan Jaeger,6.2,92,392,+0.065
91,0,40162,Justin Lower,6.2,69,298,+0.029
91,0,39546,Keith Mitchell,6.2,63,260,+0.159
91,0,26476,Chez Reavie,6.2,74,314,+0.338
91,0,34431,Robert Streb,6.2,53,220,+0.302
91,0,40115,Adam Svensson,6.2,89,378,+0.101
91,0,40006,Erik van Rooyen,6.2,48,204,+0.313
91,0,27095,Nick Watney,6.2,46,195,+0.326
101,0,39067,MJ Daffue,6.3,64,269,+0.281
101,0,49766,Hank Lebioda,6.3,36,153,+0.306
101,0,50525,Collin Morikawa,6.3,55,230,+0.345
101,0,46601,Trey Mullinax,6.3,57,236,+0.386
101,0,36699,Patrick Rodgers,6.3,73,318,+0.233
106,0,55708,Hayden Buckley,6.4,58,248,+0.190
106,0,45157,Cam Davis,6.4,70,296,+0.286
106,0,47988,Nick Hardy,6.4,78,329,+0.231
106,0,33122,Russell Knox,6.4,75,310,+0.187
106,0,36326,David Lipsky,6.4,72,311,+0.125
106,0,33413,Ben Martin,6.4,70,301,+0.100
106,0,47993,Denny McCarthy,6.4,78,340,+0.090
106,0,34610,Matthias Schwab,6.4,71,301,+0.085
106,0,46340,Alex Smalley,6.4,82,350,+0.341
115,0,54421,Garrick Higgo,6.5,81,343,+0.222
115,0,27129,Luke List,6.5,74,313,+0.149
115,0,27349,Alex Noren,6.5,65,278,+0.015
115,0,40250,Taylor Pendrith,6.5,72,309,+0.153
115,0,39324,J.J. Spaun,6.5,75,314,+0.200
120,0,47079,Harrison Endycott,6.6,62,263,+0.242
120,0,29725,Tony Finau,6.6,66,280,+0.061
120,0,35449,Adam Long,6.6,79,340,+0.101
120,0,25818,Scott Piercy,6.6,64,272,+0.188
120,0,49771,J.T. Poston,6.6,78,332,+0.115
120,0,24502,Adam Scott,6.6,48,210,+0.229
120,0,51634,Sahith Theegala,6.6,78,331,+0.167
127,0,20229,Stewart Cink,6.7,60,258,+0.117
127,0,33653,Thomas Detry,6.7,62,268,+0.210
127,0,25686,Jason Dufner,6.7,64,273,+0.266
127,0,34099,Harris English,6.7,76,332,+0.066
127,0,39971,Sungjae Im,6.7,80,341,+0.175
127,0,37275,Sam Ryder,6.7,82,350,+0.061
127,0,30927,Brendon Todd,6.7,80,334,+0.238
127,0,57366,Cameron Young,6.7,62,258,+0.113
135,0,33948,Byeong Hun An,6.8,82,354,+0.171
135,0,45522,Christiaan Bezuidenhout,6.8,75,319,+0.347
135,0,34076,Joel Dahmen,6.8,69,292,+0.333
135,0,51997,Andrew Novak,6.8,64,271,+0.063
139,0,24925,Jonathan Byrd,6.9,35,146,+0.114
139,0,35310,Lanto Griffin,6.9,43,184,+0.326
139,0,28775,Nate Lashley,6.9,80,336,+0.325
139,0,48119,Ben Taylor,6.9,79,335,+0.329
139,0,25493,Nick Taylor,6.9,71,299,+0.254
144,0,32102,Rickie Fowler,7.0,78,330,+0.103
144,0,34466,Peter Malnati,7.0,74,320,+0.108
144,0,29289,S.Y. Noh,7.0,44,191,+0.136
144,0,22405,Justin Rose,7.0,52,217,+0.212
148,0,33408,Tyson Alexander,7.1,68,288,+0.103
148,0,47591,Eric Cole,7.1,106,454,+0.066
148,0,30911,Tommy Fleetwood,7.1,61,257,+0.197
148,0,39058,Lucas Herbert,7.1,47,201,+0.106
148,0,12716,Charley Hoffman,7.1,56,240,+0.232
148,0,55893,Sam Stevens,7.1,81,350,+0.185
154,0,39997,Corey Conners,7.2,76,312,+0.263
154,0,50188,S.H. Kim,7.2,96,412,+0.115
154,0,32640,Troy Merritt,7.2,70,300,+0.300
154,0,46970,Jon Rahm,7.2,60,249,+0.167
158,0,51349,Nico Echavarria,7.3,55,231,+0.109
158,0,27644,Brian Harman,7.3,80,337,+0.150
158,0,29420,Billy Horschel,7.3,53,223,+0.132
158,0,47347,Adam Schenk,7.3,99,421,+0.040
162,0,29970,Dylan Frittelli,7.4,58,245,+0.017
162,0,33597,Harry Higgs,7.4,60,256,+0.083
162,0,35461,Beau Hossler,7.4,90,383,+0.067
162,0,37455,Si Woo Kim,7.4,88,366,+0.182
162,0,48117,Kurt Kitayama,7.4,56,233,+0.143
162,0,51890,Greyson Sigg,7.4,92,383,+0.141
162,0,34046,Jordan Spieth,7.4,64,273,+0.141
169,0,34363,Tyrrell Hatton,7.5,69,294,+0.072
169,0,35532,Tom Hoge,7.5,89,378,+0.270
169,0,39977,Max Homa,7.5,80,343,+0.113
169,0,39975,Michael Kim,7.5,71,309,+0.127
169,0,55789,Taylor Montgomery,7.5,88,373,+0.102
169,0,25632,Jimmy Walker,7.5,77,332,+0.143
175,0,31646,Emiliano Grillo,7.6,92,386,+0.272
175,0,30926,Chris Kirk,7.6,80,341,+0.163
175,0,23108,Matt Kuchar,7.6,84,351,+0.119
178,0,28089,Jason Day,7.7,68,284,+0.265
178,0,47995,Davis Riley,7.7,80,343,+0.175
178,0,48081,Xander Schauffele,7.7,66,282,+0.106
178,0,32139,Danny Willett,7.7,57,246,+0.105
182,0,23320,Ryan Palmer,7.8,70,295,+0.257
183,0,33141,Keegan Bradley,7.9,74,311,+0.095
183,0,40098,Matt Fitzpatrick,7.9,69,291,+0.290
183,0,32791,K.H. Lee,7.9,90,379,+0.122
183,0,49947,Taylor Moore,7.9,88,378,+0.182
187,0,33448,Justin Thomas,8.0,74,313,+0.176
187,0,32333,Kevin Tway,8.0,87,376,+0.264
189,0,32839,Hideki Matsuyama,8.1,79,332,+0.038
190,0,33204,Shane Lowry,8.2,64,269,+0.234
191,0,29221,Webb Simpson,8.6,63,267,+0.206
192,0,46442,Maverick McNealy,8.9,59,254,-0.034
193,0,28252,Seamus Power,9.2,83,355,+0.084
