RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ADJUSTMENT,TOTAL ROUNDS
51,0,20645,John Senden,70.424,6523,- 44.001,92
52,0,01313,Steve Elkington,70.447,5936,- 18.461,84
53,0,27060,John Mallinger,70.479,6747,- 51.522,95
54,0,23108,Matt Kuchar,70.500,6251,- 47.038,88
55,0,27649,Brandt Snedeker,70.506,5987,- 64.468,84
56,0,01766,Billy Mayfair,70.512,7288,- 25.289,103
57,0,22378,Trevor Immelman,70.519,4886,- 90.678,68
58,0,25900,Lucas Glover,70.544,6456,- 36.475,91
59,0,27933,John Merrick,70.546,6955,- 41.533,98
60,0,21350,Ryuji Imada,70.557,5690,- 45.414,80
61,0,12782,Tim Herron,70.579,6854,- 7.877,97
62,0,06575,Dudley Hart,70.587,5242,- 18.579,74
63,0,27141,J.B. Holmes,70.596,6068,- 67.328,85
64,0,24024,Zach Johnson,70.597,5969,- 38.844,84
65,0,27214,Kevin Streelman,70.615,8052,- 1.909,114
66,0,23320,Ryan Palmer,70.616,4863,9.507,69
67,0,08931,Glen Day,70.623,4519,.877,64
68,0,23621,Rory Sabbatini,70.626,5400,- 32.401,76
69,0,24924,Bill Haas,70.638,6995,- 1.842,99
69,0,22293,Heath Slocum,70.638,7402,- 55.629,104
71,0,23325,Vaughn Taylor,70.668,7297,- 18.172,103
72,0,12602,Dean Wilson,70.712,7737,- 29.381,109
73,0,21753,Brian Davis,70.718,7639,- 1.468,108
74,0,01320,Bob Estes,70.742,6362,4.757,90
75,0,20623,Gavin Coles,70.744,3815,5.155,54
76,0,10505,Shane Bertsch,70.749,6774,17.920,96
77,0,24449,Parker McLachlin,70.752,6254,- 27.843,88
78,0,01226,Fred Couples,70.758,4273,- 27.503,60
79,0,20634,Peter Lonard,70.776,6526,- 14.586,92
80,0,01797,Rocco Mediate,70.778,6230,- 72.275,87
81,0,24490,George McNeill,70.785,6881,- 14.887,97
82,0,25190,Jeff Quinney,70.788,6211,- 52.460,87
83,0,27095,Nick Watney,70.789,6818,- 22.268,96
83,0,25804,Bubba Watson,70.789,6894,- 27.503,97
85,0,01677,Tom Lehman,70.791,3671,- 60.662,51
86,0,26695,Michael Letzig,70.792,6249,- 19.312,88
87,0,01553,John Huston,70.807,3947,18.184,56
88,0,20572,Rod Pampling,70.812,5711,- 46.074,80
89,0,25562,Andres Romero,70.816,4814,- 69.302,67
90,0,25396,Kevin Na,70.817,6869,.283,97
91,0,21961,Charles Howell III,70.820,7044,- 32.784,99
92,0,01035,Tommy Armour III,70.856,5466,- 10.070,77
93,0,06197,Michael Allen,70.864,6467,- 18.362,91
94,0,21949,Joe Ogilvie,70.865,7092,- 5.483,100
95,0,07867,Woody Austin,70.874,7466,- 24.208,105
96,0,22548,Patrick Sheehan,70.891,8795,- 4.520,124
97,0,07749,Brett Quigley,70.897,5702,- 30.227,80
98,0,24358,Robert Garrigus,70.898,6392,- 11.149,90
99,0,12660,Jesper Parnevik,70.923,6270,- 28.753,88
100,0,08075,Jerry Kelly,70.941,6291,- 48.196,88
101,0,12705,Cliff Kresge,70.954,6009,- 48.875,84
101,0,28475,Jeff Overton,70.954,7343,- 34.714,103
103,0,23623,Bo Van Pelt,70.956,7167,- .415,101
104,0,26476,Chez Reavie,70.957,7245,- 7.399,102
105,0,26420,Richard Johnson,70.968,4268,- 9.945,60
106,0,07457,Steve Flesch,70.975,6761,- 18.353,95
107,0,20663,Brenden Pappas,70.977,4673,11.482,66
108,0,23353,J.J. Henry,70.978,7676,- 10.340,108
109,0,01948,Tim Petrovic,70.987,6909,- 23.309,97
110,0,25349,Tim Wilkinson,70.997,6747,- 2.308,95
111,0,24925,Jonathan Byrd,71.028,6066,- 28.635,85
112,0,28780,Nicholas Thompson,71.039,8066,- 38.632,113
113,0,22913,John Rollins,71.057,6725,- 45.629,94
114,0,07547,Craig Kanada,71.058,4618,.792,65
115,0,08845,Scott Sterling,71.070,6312,13.252,89
116,0,01473,Todd Hamilton,71.077,6608,- 68.931,92
117,0,06573,Brandt Jobe,71.078,3717,- 20.961,52
118,0,23778,Brad Adamonis,71.079,6180,3.902,87
119,0,20848,Ángel Cabrera,71.083,3669,- 43.752,51
120,0,20472,Alex Cejka,71.096,5377,- 44.824,75
121,0,12823,Carlos Franco,71.099,5195,- 4.768,73
122,0,22806,Doug LaBelle II,71.105,4639,- 17.175,65
123,0,27936,Martin Laird,71.115,6939,30.227,98
124,0,23718,Nathan Green,71.133,6776,- 18.387,95
125,0,26500,Alejandro Cañizares,71.151,3706,- 6.170,52
126,0,26951,Johnson Wagner,71.153,5947,- 41.276,83
127,0,02002,John Riegger,71.160,5177,17.681,73
128,0,26668,Marc Turnesa,71.165,6191,.313,87
129,0,22892,Jason Gore,71.174,6677,13.362,94
130,0,28089,Jason Day,71.176,5756,9.274,81
131,0,06643,Paul Goydos,71.201,5585,- 31.358,78
132,0,20850,Daniel Chopra,71.204,5935,- 25.053,83
133,0,01724,Jeff Maggert,71.218,6131,- 6.261,86
134,0,30925,Dustin Johnson,71.223,6578,- 25.509,92
135,0,23614,Rich Beem,71.230,6425,- 14.306,90
136,0,20127,Chris Riley,71.237,3617,16.094,51
137,0,12652,Cameron Beckman,71.238,6185,12.710,87
138,0,26596,Ryan Moore,71.249,5148,- 18.071,72
139,0,26679,Kevin Stadler,71.255,6440,- 27.008,90
140,0,11032,Frank Lickliter II,71.263,7621,4.116,107
141,0,26300,Matt Jones,71.265,6783,- 12.860,95
141,0,06012,Greg Kraft,71.265,4508,- 18.276,63
143,0,08385,Omar Uresti,71.266,5258,15.677,74
144,0,06621,Joe Durant,71.267,6554,2.545,92
145,0,01161,Mark Calcavecchia,71.285,4743,- 38.196,66
146,0,12716,Charley Hoffman,71.287,6689,11.934,94
147,0,06034,Marco Dawson,71.290,4571,- 8.467,64
147,0,27120,Troy Matteson,71.290,6712,- 10.710,94
149,0,10585,Scott McCarron,71.309,4487,5.466,63
150,0,23048,Eric Axley,71.316,8058,.686,113
150,0,23497,Tag Ridings,71.316,6278,- 2.189,88
152,0,10733,Kent Jones,71.320,4825,24.773,68
153,0,10425,Jay Williamson,71.363,6866,- 15.111,96
154,0,06251,Chris DiMarco,71.378,6238,- 28.094,87
155,0,25632,Jimmy Walker,71.421,5216,- 2.278,73
156,0,01577,Lee Janzen,71.429,6360,- 2.801,89
157,0,12680,Shigeki Maruyama,71.455,3589,- 16.262,50
158,0,20105,Jeff Gove,71.457,3577,- 4.155,50
159,0,21633,Steve Allan,71.460,4141,3.689,58
160,0,24663,Y.E. Yang,71.476,6366,- 4.652,89
161,0,25720,Chad Collins,71.538,5143,7.739,72
162,0,23125,Brad Elder,71.547,4774,19.663,67
163,0,25842,Jon Mills,71.552,6804,- 6.607,95
164,0,01707,Steve Lowery,71.558,5325,- 29.719,74
165,0,01139,Olin Browne,71.584,5529,- 17.037,77
166,0,23409,James Driscoll,71.600,6086,.015,85
167,0,21805,Harrison Frazar,71.606,5218,9.258,73
168,0,01388,Robert Gamez,71.609,5664,- 6.878,79
169,0,21959,Ted Purdy,71.614,4876,- 6.254,68
170,0,10875,Todd Demsey,71.615,5699,30.177,80
171,0,20378,Mathias Grönberg,71.644,6236,- 2.936,87
172,0,06090,Jim McGovern,71.660,5358,16.521,75
173,0,21461,Kenneth Ferrie,71.708,5170,- 7.053,72
174,0,27963,Chris Stroud,71.730,5795,15.148,81
175,0,27561,Nick Flanagan,71.789,6375,14.204,89
176,0,19803,Ryan Armour,71.807,6245,2.215,87
177,0,24912,Will MacKenzie,71.859,4441,14.272,62
178,0,08537,J.P. Hayes,71.875,4830,- 14.383,67
179,0,20382,Stephen Leaney,71.889,3828,- 17.870,53
180,0,23157,Richard Johnson,71.908,5541,- 4.052,77
181,0,19913,Ron Whittaker,71.918,3872,11.555,54
182,0,20443,Jin Park,71.926,6126,- 12.291,85
183,0,01024,Billy Andrade,71.967,5123,- 13.356,71
183,0,12309,Bob Sowards,71.967,4379,11.016,61
185,0,10649,Tom Scherrer,71.985,4012,19.153,56
186,0,23797,Brett Rumford,72.023,5176,9.648,72
187,0,20433,Mark Hensby,72.032,5101,13.302,71
188,0,30750,Tommy Gainey,72.033,4317,5.000,60
189,0,12826,Paul Claxton,72.100,4522,20.285,63
190,0,23349,Charles Warren,72.106,5694,2.405,79
191,0,24227,Justin Bolli,72.110,6264,9.586,87
192,0,23540,Jason Allred,72.357,4541,17.496,63
193,0,27613,David Lutterus,72.383,4271,- .406,59
194,0,22582,Kyle Thompson,72.570,5068,11.875,70
195,0,26631,Cody Freeman,72.606,4786,5.975,66
196,0,25594,Travis Perkins,72.869,3876,- 13.952,53
197,0,09011,David Duval,73.203,3760,- 26.637,51
