RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300+,TOTAL DRVS - OVERALL,RELATIVE TO PAR
50,0,31646,Emiliano Grillo,60.63,97,160,-0.24
51,0,46442,Maverick McNealy,60.12,101,168,-0.22
52,0,32757,Patton Kizzire,60.00,108,180,-0.24
53,0,47347,Adam Schenk,59.88,103,172,-0.13
54,0,30944,Jason Kokrak,59.84,73,122,-0.29
55,0,20229,Stewart Cink,59.74,92,154,-0.13
56,0,32839,Hideki Matsuyama,59.56,81,136,-0.27
57,0,39977,Max Homa,59.15,97,164,-0.26
58,0,29970,Dylan Frittelli,59.14,110,186,-0.25
59,0,26851,Marc Leishman,59.03,85,144,-0.05
60,0,26300,Matt Jones,58.77,67,114,-0.34
61,0,23320,Ryan Palmer,58.73,74,126,-0.16
62,0,34363,Tyrrell Hatton,58.59,75,128,-0.12
63,0,46402,Talor Gooch,58.45,83,142,-0.33
64,0,51634,Sahith Theegala,58.41,132,226,-0.32
65,0,35617,Martin Trainer,58.33,91,156,-0.19
66,0,50095,Austin Smotherman,57.79,89,154,-0.33
67,0,47529,Mito Pereira,57.30,102,178,-0.19
68,0,39971,Sungjae Im,56.82,100,176,-0.23
69,0,40098,Matt Fitzpatrick,56.43,79,140,-0.28
70,0,32448,James Hahn,55.97,75,134,-0.17
71,0,51894,Vince Whaley,55.88,95,170,-0.27
72,0,54421,Garrick Higgo,55.56,60,108,-0.23
72,0,21961,Charles Howell III,55.56,60,108,-0.33
74,0,33667,Carlos Ortiz,55.08,65,118,-0.20
75,0,30911,Tommy Fleetwood,54.81,57,104,-0.26
75,0,48887,Matt Wallace,54.81,57,104,-0.18
77,0,27095,Nick Watney,54.61,83,152,-0.14
78,0,27139,David Skinns,54.55,72,132,-0.18
79,0,48822,Sebastián Muñoz,54.43,86,158,-0.26
80,0,32662,Michael Gligic,54.23,77,142,-0.14
81,0,34431,Robert Streb,53.80,85,158,-0.28
82,0,50525,Collin Morikawa,53.57,60,112,-0.07
83,0,49947,Taylor Moore,52.98,89,168,-0.18
84,0,39997,Corey Conners,52.87,92,174,-0.33
85,0,49960,Sepp Straka,52.66,99,188,-0.11
86,0,30692,Scott Stallings,52.60,101,192,-0.20
87,0,27349,Alex Noren,52.50,63,120,-0.25
88,0,37455,Si Woo Kim,52.13,98,188,-0.26
89,0,35310,Lanto Griffin,50.68,75,148,-0.19
90,0,33419,Cameron Tringale,50.57,89,176,-0.24
91,0,36852,Jim Knous,50.00,51,102,-0.16
91,0,35891,Cameron Smith,50.00,62,124,-0.19
93,0,32791,K.H. Lee,49.47,93,188,-0.18
94,0,34563,Chesson Hadley,49.34,75,152,-0.17
95,0,28089,Jason Day,49.12,56,114,-0.27
96,0,33597,Harry Higgs,48.68,74,152,-0.15
97,0,54628,Lee Hodges,48.39,90,186,-0.27
98,0,24924,Bill Haas,48.26,83,172,-0.23
99,0,28252,Seamus Power,48.08,75,156,-0.29
100,0,36871,Matthew NeSmith,47.73,84,176,-0.30
100,0,40006,Erik van Rooyen,47.73,42,88,-0.21
102,0,30926,Chris Kirk,47.50,76,160,-0.28
103,0,55708,Hayden Buckley,47.25,86,182,-0.16
104,0,29926,Danny Lee,47.12,49,104,-0.47
105,0,29289,S.Y. Noh,46.83,59,126,-0.36
106,0,24980,Scott Gutschewski,46.43,52,112,-0.25
107,0,22405,Justin Rose,46.30,50,108,-0.30
108,0,27895,Jonas Blixt,46.00,46,100,-0.09
109,0,45526,Abraham Ancer,45.69,53,116,-0.38
110,0,48084,Wesley Bryan,45.56,41,90,-0.20
111,0,34466,Peter Malnati,45.45,90,198,-0.33
112,0,31420,Anirban Lahiri,45.14,65,144,-0.20
113,0,29221,Webb Simpson,44.92,53,118,-0.34
114,0,34098,Russell Henley,44.87,70,156,-0.31
114,0,29908,C.T. Pan,44.87,70,156,-0.13
116,0,27936,Martin Laird,44.70,59,132,-0.32
117,0,49771,J.T. Poston,44.32,78,176,-0.32
118,0,33486,Roger Sloan,44.20,61,138,-0.21
119,0,51997,Andrew Novak,44.08,67,152,-0.16
120,0,54783,Dylan Wu,44.03,59,134,-0.19
121,0,33490,Bo Hoag,43.88,43,98,-0.14
122,0,32139,Danny Willett,43.55,54,124,-0.22
123,0,51890,Greyson Sigg,42.78,77,180,-0.35
124,0,49298,Kramer Hickok,42.53,74,174,-0.18
125,0,25818,Scott Piercy,41.56,64,154,-0.38
126,0,36799,Stephan Jaeger,41.18,70,170,-0.14
127,0,28114,Dawie van der Walt,41.13,51,124,-0.14
128,0,35506,Mackenzie Hughes,41.03,64,156,-0.14
129,0,46414,Aaron Rai,41.01,73,178,-0.27
130,0,25900,Lucas Glover,40.86,76,186,-0.16
131,0,29974,Branden Grace,40.63,39,96,-0.15
131,0,49766,Hank Lebioda,40.63,65,160,-0.26
133,0,30978,Kiradech Aphibarnrat,40.57,43,106,-0.16
134,0,35110,Brett Drewitt,40.52,47,116,-0.17
135,0,40162,Justin Lower,40.28,58,144,-0.22
136,0,45609,Tyler Duncan,40.24,66,164,-0.14
137,0,35532,Tom Hoge,40.22,74,184,-0.09
138,0,25493,Nick Taylor,39.77,70,176,-0.24
139,0,33399,Adam Hadwin,39.44,71,180,-0.31
140,0,27214,Kevin Streelman,39.20,69,176,-0.30
141,0,29535,Brice Garnett,38.96,60,154,-0.33
142,0,47128,Richy Werenski,38.89,49,126,-0.18
143,0,52375,Doug Ghim,38.75,62,160,-0.39
144,0,25198,Francesco Molinari,38.68,41,106,-0.10
145,0,53165,Doc Redman,38.67,58,150,-0.24
146,0,34610,Matthias Schwab,38.57,54,140,-0.15
147,0,40115,Adam Svensson,38.50,77,200,-0.18
148,0,27974,Sung Kang,37.50,57,152,-0.44
148,0,37275,Sam Ryder,37.50,63,168,-0.24
150,0,29420,Billy Horschel,37.14,52,140,-0.10
151,0,52374,Brandon Wu,36.49,54,148,-0.41
152,0,34076,Joel Dahmen,36.47,62,170,-0.15
153,0,31557,Jim Herman,36.27,37,102,-0.16
154,0,24925,Jonathan Byrd,35.96,41,114,-0.32
154,0,33122,Russell Knox,35.96,64,178,-0.16
156,0,36326,David Lipsky,35.80,63,176,-0.27
157,0,39953,Chase Seiffert,35.29,36,102,-0.06
158,0,24138,Ian Poulter,35.23,31,88,-0.26
159,0,28775,Nate Lashley,34.87,53,152,-0.19
160,0,27770,Camilo Villegas,34.78,48,138,-0.17
161,0,36884,Ben Kohles,34.13,43,126,-0.21
162,0,22056,Cameron Percy,34.09,30,88,-0.13
163,0,39324,J.J. Spaun,33.68,64,190,-0.17
164,0,34174,John Huh,33.11,49,148,-0.41
165,0,32640,Troy Merritt,32.76,57,174,-0.30
166,0,30163,Henrik Norlander,32.35,44,136,-0.20
167,0,45522,Christiaan Bezuidenhout,31.88,51,160,-0.16
167,0,35879,Kelly Kraft,31.88,44,138,-0.02
169,0,23621,Rory Sabbatini,31.82,35,110,-0.37
170,0,36801,Mark Hubbard,31.62,43,136,-0.23
171,0,27644,Brian Harman,30.77,56,182,-0.11
172,0,47993,Denny McCarthy,30.50,61,200,-0.16
173,0,35449,Adam Long,30.36,51,168,-0.27
174,0,25686,Jason Dufner,30.00,30,100,+0.03
175,0,51950,Max McGreevy,29.17,42,144,-0.10
176,0,19803,Ryan Armour,28.00,28,100,-0.29
177,0,34360,Patrick Reed,27.86,39,140,-0.15
178,0,23108,Matt Kuchar,27.46,39,142,-0.31
179,0,29478,Kevin Kisner,27.27,36,132,-0.19
180,0,24361,Pat Perez,26.72,31,116,-0.29
181,0,32816,Satoshi Kodaira,26.60,25,94,-0.12
182,0,23983,Luke Donald,26.12,35,134,-0.17
183,0,47983,Chad Ramey,24.66,36,146,-0.31
184,0,24024,Zach Johnson,24.22,31,128,-0.35
185,0,27649,Brandt Snedeker,23.73,28,118,-0.25
186,0,34256,Andrew Putnam,23.33,42,180,-0.26
187,0,46435,Austin Cook,23.19,32,138,-0.44
188,0,32150,Michael Thompson,22.02,37,168,-0.30
189,0,23325,Vaughn Taylor,21.70,23,106,-0.17
190,0,39436,Joshua Creel,19.15,18,94,E
191,0,26476,Chez Reavie,17.65,30,170,-0.07
192,0,31560,Brian Stuard,14.61,26,178,-0.23
193,0,30927,Brendon Todd,12.03,19,158,-0.37
