RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,# OF BIRDIES,TOTAL ROUNDS
70,0,20095,Carl Paulson,3.71,375,101
71,0,06522,Ernie Els,3.70,222,60
72,0,02104,Jeff Sluman,3.69,384,104
73,0,20593,Greg Chalmers,3.68,350,95
73,0,10213,Dicky Pride,3.68,269,73
73,0,02223,Bob Tway,3.68,313,85
76,0,20472,Alex Cejka,3.67,334,91
76,0,01361,Dan Forsman,3.67,360,98
76,0,01569,Peter Jacobsen,3.67,275,75
76,0,01724,Jeff Maggert,3.67,297,81
76,0,01797,Rocco Mediate,3.67,286,78
81,0,20094,Jonathan Kaye,3.66,322,88
81,0,20436,Garrett Willis,3.66,351,96
83,0,20573,Scott Laycock,3.65,252,69
83,0,20548,Hidemichi Tanaka,3.65,409,112
85,0,01035,Tommy Armour III,3.64,233,64
85,0,23983,Luke Donald,3.64,320,88
85,0,20121,Todd Fischer,3.64,346,95
88,0,12645,Brent Geiberger,3.63,185,51
88,0,11032,Frank Lickliter II,3.63,330,91
88,0,06515,Shaun Micheel,3.63,341,94
88,0,01968,Nick Price,3.63,225,62
88,0,06595,Kevin Sutherland,3.63,341,94
88,0,02170,Hal Sutton,3.63,294,81
94,0,22293,Heath Slocum,3.62,355,98
95,0,01139,Olin Browne,3.61,397,110
95,0,06034,Marco Dawson,3.61,303,84
95,0,01381,Fred Funk,3.61,393,109
95,0,06573,Brandt Jobe,3.61,278,77
99,0,12823,Carlos Franco,3.60,349,97
99,0,01938,David Peoples,3.60,346,96
101,0,01329,Brad Faxon,3.59,341,95
101,0,01378,David Frost,3.59,287,80
101,0,01685,J.L. Lewis,3.59,348,97
101,0,12602,Dean Wilson,3.59,294,82
105,0,22295,Darron Stiles,3.58,322,90
106,0,24357,K.J. Choi,3.57,378,106
106,0,12388,Michael Clark II,3.57,193,54
106,0,22892,Jason Gore,3.57,296,83
109,0,02002,John Riegger,3.56,185,52
110,0,06332,Neal Lancaster,3.55,380,107
110,0,01723,Andrew Magee,3.55,316,89
110,0,25031,Andy Miller,3.55,266,75
113,0,21739,Aaron Barber,3.54,333,94
113,0,01249,John Daly,3.54,198,56
113,0,20634,Peter Lonard,3.54,319,90
113,0,02106,Chris Smith,3.54,326,92
117,0,10201,Matt Gogel,3.53,258,73
118,0,01766,Billy Mayfair,3.52,370,105
119,0,23135,Tim Clark,3.51,274,78
119,0,20628,Arron Oberholser,3.51,281,80
121,0,12705,Cliff Kresge,3.50,350,100
122,0,21209,Sergio Garcia,3.49,199,57
123,0,12661,Todd Barranger,3.48,261,75
123,0,07223,Brian Bateman,3.48,233,67
123,0,07721,Pat Bates,3.48,376,108
123,0,06617,Brian Henninger,3.48,195,56
123,0,01577,Lee Janzen,3.48,278,80
123,0,12680,Shigeki Maruyama,3.48,296,85
123,0,12660,Jesper Parnevik,3.48,348,100
123,0,25692,Akio Sadakata,3.48,282,81
131,0,08725,Tom Gillis,3.47,236,68
132,0,21806,Paul Gow,3.45,214,62
133,0,20099,Doug Barron,3.44,303,88
133,0,07101,Dave Stockton Jr.,3.44,265,77
135,0,10565,Ian Leggatt,3.43,233,68
135,0,10912,Craig Perks,3.43,271,79
135,0,11011,Mike Sposa,3.43,240,70
138,0,20940,Kenichi Kuboya,3.42,304,89
138,0,08339,Spike McRoy,3.42,345,101
138,0,02010,Loren Roberts,3.42,294,86
138,0,06078,Esteban Toledo,3.42,362,106
142,0,23614,Rich Beem,3.40,262,77
142,0,19846,Brian Gay,3.40,330,97
142,0,26420,Richard Johnson,3.40,303,89
145,0,01098,Jay Don Blake,3.39,254,75
145,0,01475,Donnie Hammond,3.39,312,92
145,0,26950,John Morgan,3.39,268,79
148,0,07941,Mike Grob,3.38,274,81
148,0,24361,Pat Perez,3.38,314,93
148,0,12755,Vance Veazey,3.38,223,66
151,0,24502,Adam Scott,3.37,155,46
152,0,20574,Mathew Goggin,3.36,289,86
153,0,12662,Thomas Levet,3.35,278,83
154,0,19972,José Coceres,3.34,207,62
155,0,23353,J.J. Henry,3.33,320,96
155,0,02101,Joey Sindelar,3.33,303,91
157,0,20029,Notah Begay III,3.31,298,90
157,0,01132,Mark Brooks,3.31,288,87
157,0,23108,Matt Kuchar,3.31,202,61
160,0,06527,Steve Stricker,3.30,185,56
161,0,01157,Tom Byrum,3.29,319,97
162,0,23036,Chris Anderson,3.28,315,96
163,0,24356,Jason Buha,3.26,189,58
163,0,25450,Ty Tryon,3.26,163,50
165,0,01666,Bernhard Langer,3.25,208,64
165,0,21878,Mark Wilson,3.25,260,80
167,0,19881,Robert Damron,3.23,310,96
167,0,06575,Dudley Hart,3.23,213,66
167,0,08547,John Maginnes,3.23,281,87
170,0,01887,Mark O'Meara,3.22,216,67
171,0,23656,Jason Caron,3.20,227,71
171,0,26489,Cameron Yancey,3.20,179,56
173,0,20568,Anthony Painter,3.19,271,85
173,0,02049,Gene Sauers,3.19,271,85
175,0,01042,Paul Azinger,3.16,231,73
176,0,06809,Bob Burns,3.15,265,84
176,0,01175,Jim Carter,3.15,293,93
176,0,08545,Glen Hnatiuk,3.15,280,89
176,0,01928,Corey Pavin,3.15,271,86
180,0,10425,Jay Williamson,3.14,289,92
181,0,01307,Joel Edwards,3.13,188,60
181,0,01761,Len Mattiace,3.13,291,93
183,0,22621,Ben Curtis,3.12,215,69
184,0,20566,Kaname Yokoo,3.09,167,54
185,0,23125,Brad Elder,3.08,151,49
186,0,23177,Kenneth Staton,3.04,173,57
187,0,21633,Steve Allan,3.02,148,49
188,0,20771,Steven Alker,3.00,255,85
189,0,06475,Jeff Klein,2.79,162,58
190,0,20623,Gavin Coles,2.53,167,66
