RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# BIRDIES/EAGLES,# HOLES
47,0,22548,Patrick Sheehan,21.77,388,1782
47,0,02246,Duffy Waldorf,21.77,337,1548
49,0,22913,John Rollins,21.76,333,1530
50,0,23034,Brent Schwarzrock,21.74,227,1044
51,0,06522,Ernie Els,21.67,234,1080
51,0,01320,Bob Estes,21.67,355,1638
53,0,21805,Harrison Frazar,21.63,331,1530
54,0,02206,David Toms,21.60,315,1458
55,0,23338,David Gossett,21.56,357,1656
56,0,25345,Carl Pettersson,21.52,306,1422
57,0,20127,Chris Riley,21.48,348,1620
57,0,02214,Kirk Triplett,21.48,348,1620
59,0,06621,Joe Durant,21.47,371,1728
60,0,01707,Steve Lowery,21.46,309,1440
61,0,01024,Billy Andrade,21.44,386,1800
61,0,08123,Jeff Brehaut,21.44,413,1926
61,0,20645,John Senden,21.44,413,1926
64,0,01945,Kenny Perry,21.36,373,1746
65,0,21961,Charles Howell III,21.30,441,2070
66,0,12823,Carlos Franco,21.25,371,1746
67,0,20095,Carl Paulson,21.23,386,1818
68,0,07749,Brett Quigley,21.21,336,1584
69,0,08537,J.P. Hayes,21.17,301,1422
70,0,01457,Jay Haas,21.15,316,1494
70,0,23621,Rory Sabbatini,21.15,354,1674
72,0,12645,Brent Geiberger,21.13,194,918
73,0,20593,Greg Chalmers,21.11,361,1710
74,0,08633,Per-Ulrik Johansson,20.95,362,1728
74,0,20436,Garrett Willis,20.95,362,1728
76,0,01724,Jeff Maggert,20.92,305,1458
76,0,02223,Bob Tway,20.92,320,1530
78,0,01797,Rocco Mediate,20.87,293,1404
79,0,22295,Darron Stiles,20.86,338,1620
80,0,01035,Tommy Armour III,20.83,240,1152
80,0,20094,Jonathan Kaye,20.83,330,1584
82,0,22892,Jason Gore,20.82,311,1494
82,0,11032,Frank Lickliter II,20.82,341,1638
84,0,02104,Jeff Sluman,20.78,389,1872
85,0,20472,Alex Cejka,20.76,340,1638
86,0,01569,Peter Jacobsen,20.74,280,1350
87,0,01938,David Peoples,20.72,358,1728
88,0,01361,Dan Forsman,20.69,365,1764
89,0,02170,Hal Sutton,20.64,301,1458
90,0,06573,Brandt Jobe,20.63,286,1386
90,0,06595,Kevin Sutherland,20.63,349,1692
92,0,01685,J.L. Lewis,20.62,360,1746
92,0,10213,Dicky Pride,20.62,271,1314
94,0,01968,Nick Price,20.61,230,1116
95,0,20548,Hidemichi Tanaka,20.59,415,2016
96,0,23983,Luke Donald,20.58,326,1584
96,0,20121,Todd Fischer,20.58,352,1710
98,0,06034,Marco Dawson,20.57,311,1512
98,0,06515,Shaun Micheel,20.57,348,1692
100,0,01249,John Daly,20.54,207,1008
101,0,01378,David Frost,20.49,295,1440
102,0,01723,Andrew Magee,20.47,328,1602
103,0,20573,Scott Laycock,20.45,254,1242
104,0,01329,Brad Faxon,20.41,349,1710
105,0,21209,Sergio Garcia,20.37,209,1026
105,0,25031,Andy Miller,20.37,275,1350
107,0,02106,Chris Smith,20.35,337,1656
108,0,01381,Fred Funk,20.34,399,1962
109,0,10201,Matt Gogel,20.32,267,1314
110,0,06332,Neal Lancaster,20.30,391,1926
110,0,02002,John Riegger,20.30,190,936
112,0,22293,Heath Slocum,20.29,358,1764
113,0,01139,Olin Browne,20.25,401,1980
114,0,24357,K.J. Choi,20.23,386,1908
115,0,12388,Michael Clark II,20.16,196,972
116,0,01577,Lee Janzen,20.14,290,1440
117,0,12602,Dean Wilson,20.12,297,1476
118,0,12661,Todd Barranger,20.07,271,1350
119,0,12705,Cliff Kresge,20.06,361,1800
120,0,12680,Shigeki Maruyama,20.00,306,1530
120,0,01766,Billy Mayfair,20.00,378,1890
120,0,11011,Mike Sposa,20.00,252,1260
123,0,23135,Tim Clark,19.94,280,1404
123,0,20634,Peter Lonard,19.94,323,1620
125,0,21739,Aaron Barber,19.92,337,1692
126,0,20628,Arron Oberholser,19.86,286,1440
127,0,12660,Jesper Parnevik,19.83,357,1800
128,0,07223,Brian Bateman,19.82,239,1206
129,0,08725,Tom Gillis,19.77,242,1224
130,0,21806,Paul Gow,19.71,220,1116
131,0,10912,Craig Perks,19.69,280,1422
132,0,07721,Pat Bates,19.65,382,1944
133,0,23614,Rich Beem,19.62,272,1386
133,0,25692,Akio Sadakata,19.62,286,1458
135,0,07101,Dave Stockton Jr.,19.55,271,1386
136,0,10565,Ian Leggatt,19.53,239,1224
136,0,24361,Pat Perez,19.53,327,1674
138,0,26950,John Morgan,19.48,277,1422
139,0,23353,J.J. Henry,19.39,335,1728
139,0,06078,Esteban Toledo,19.39,370,1908
141,0,20099,Doug Barron,19.38,307,1584
142,0,19846,Brian Gay,19.36,338,1746
142,0,08339,Spike McRoy,19.36,352,1818
144,0,06617,Brian Henninger,19.35,195,1008
145,0,24502,Adam Scott,19.32,160,828
146,0,20940,Kenichi Kuboya,19.29,309,1602
147,0,07941,Mike Grob,19.27,281,1458
148,0,20574,Mathew Goggin,19.25,298,1548
149,0,12755,Vance Veazey,19.19,228,1188
150,0,26420,Richard Johnson,19.16,307,1602
151,0,02010,Loren Roberts,19.12,296,1548
152,0,01098,Jay Don Blake,19.04,257,1350
153,0,12662,Thomas Levet,19.01,284,1494
154,0,19972,José Coceres,19.00,212,1116
155,0,01475,Donnie Hammond,18.96,314,1656
156,0,20029,Notah Begay III,18.95,307,1620
157,0,02101,Joey Sindelar,18.86,309,1638
158,0,01157,Tom Byrum,18.84,329,1746
159,0,23036,Chris Anderson,18.81,325,1728
160,0,25450,Ty Tryon,18.67,168,900
161,0,23108,Matt Kuchar,18.58,204,1098
162,0,06527,Steve Stricker,18.55,187,1008
163,0,06575,Dudley Hart,18.52,220,1188
164,0,01132,Mark Brooks,18.45,289,1566
165,0,08547,John Maginnes,18.33,287,1566
165,0,01887,Mark O'Meara,18.33,221,1206
167,0,26489,Cameron Yancey,18.25,184,1008
168,0,01666,Bernhard Langer,18.23,210,1152
169,0,24356,Jason Buha,18.20,190,1044
170,0,20568,Anthony Painter,18.17,278,1530
171,0,21878,Mark Wilson,18.13,261,1440
172,0,06809,Bob Burns,18.12,274,1512
173,0,23656,Jason Caron,18.08,231,1278
174,0,19881,Robert Damron,18.06,312,1728
175,0,02049,Gene Sauers,18.04,276,1530
176,0,01042,Paul Azinger,17.88,235,1314
177,0,23177,Kenneth Staton,17.84,183,1026
178,0,10425,Jay Williamson,17.81,295,1656
179,0,01175,Jim Carter,17.80,298,1674
179,0,01761,Len Mattiace,17.80,298,1674
181,0,08545,Glen Hnatiuk,17.79,285,1602
182,0,01928,Corey Pavin,17.76,275,1548
183,0,20566,Kaname Yokoo,17.70,172,972
184,0,01307,Joel Edwards,17.69,191,1080
185,0,22621,Ben Curtis,17.63,219,1242
186,0,23125,Brad Elder,17.23,152,882
187,0,21633,Steve Allan,17.01,150,882
188,0,20771,Steven Alker,16.93,259,1530
189,0,06475,Jeff Klein,15.90,166,1044
190,0,20623,Gavin Coles,14.23,169,1188
