RANK,MOVEMENT,PLAYER_ID,PLAYER,% UNDER THEN OVER PAR,TOTAL UNDER THEN OVER PAR,UNDER PAR
136,0,01133,Billy Ray Brown,18.67,59,316
137,0,01723,Andrew Magee,18.69,54,289
138,0,01553,John Huston,18.75,57,304
139,0,01941,Tom Pernice Jr.,18.77,52,277
140,0,01755,Dick Mast,18.81,57,303
141,0,01876,Greg Norman,18.82,32,170
142,0,01093,Ronnie Black,18.97,48,253
143,0,01715,Mark Lye,19.01,54,284
144,0,02126,Bruce Soulsby,19.11,30,157
145,0,02311,Kim Young,19.14,40,209
146,0,01329,Brad Faxon,19.16,59,308
147,0,02186,Brian Tennyson,19.29,60,311
148,0,02041,Bill Sander,19.35,54,279
149,0,01984,Sam Randolph,19.43,48,247
150,0,02255,Denis Watson,19.49,38,195
151,0,01197,Bobby Clampett,19.51,56,287
152,0,01154,Bill Buttner,19.57,45,230
152,0,01331,Rick Fehr,19.57,45,230
154,0,01150,George Burns,19.89,36,181
155,0,02099,Scott Simpson,20.11,36,179
156,0,01096,Phil Blackmar,20.17,47,233
157,0,01707,Steve Lowery,20.20,60,297
158,0,01185,Brandel Chamblee,20.28,43,212
159,0,01662,Greg Ladehoff,20.43,66,323
160,0,01200,Keith Clearwater,20.59,56,272
161,0,01179,Antonio Cerda,20.69,36,174
161,0,01305,Danny Edwards,20.69,36,174
163,0,01468,Gary Hallberg,20.94,40,191
164,0,01858,Tommy Nakajima,21.23,31,146
165,0,02090,Tom Sieckmann,21.43,57,266
166,0,02225,Howard Twitty,21.45,77,359
167,0,01094,Mike Blackburn,21.56,47,218
168,0,02192,Steve Thomas,21.61,51,236
169,0,01861,Jim Nelford,22.04,41,186
170,0,01261,Jay Delsing,22.18,53,239
171,0,01790,Pat McGowan,22.34,61,273
172,0,01970,Bob Proben,22.47,51,227
173,0,02133,Craig Stadler,22.52,50,222
174,0,01068,Andy Bean,22.61,26,115
174,0,02167,Mike Sullivan,22.61,71,314
176,0,01191,Barry Cheesman,22.73,45,198
177,0,02215,Paul Trittler,22.86,40,175
178,0,01086,Roy Biancalana,23.01,52,226
179,0,01425,Ernie Gonzalez,23.30,48,206
180,0,02244,Fred Wadsworth,23.38,47,201
181,0,01077,Mike Bender,23.44,60,256
182,0,01884,Mac O'Grady,23.96,46,192
183,0,01224,Jeff Coston,24.86,43,173
184,0,01737,Mark Maness,25.00,37,148
185,0,01236,Richard Cromwell,25.41,47,185
