RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
110,0,35449,Adam Long,181.0,1589677000,244
110,0,48822,Sebastián Muñoz,181.0,2391981000,367
110,0,29518,Brendan Steele,181.0,1622534000,249
116,0,33413,Ben Martin,181.1,808499000,124
116,0,47128,Richy Werenski,181.1,1929438000,296
118,0,34255,Joseph Bramlett,181.3,1350898000,207
118,0,51766,Wyndham Clark,181.3,1605591000,246
118,0,24361,Pat Perez,181.3,1983954000,304
118,0,29221,Webb Simpson,181.3,1794564000,275
122,0,33597,Harry Higgs,181.5,2077482000,318
123,0,45157,Cam Davis,181.6,2556199000,391
123,0,30925,Dustin Johnson,181.6,1751981000,268
125,0,48887,Matt Wallace,181.7,922374000,141
126,0,26300,Matt Jones,181.8,2068230000,316
126,0,35891,Cameron Smith,181.8,2075053000,317
128,0,49298,Kramer Hickok,181.9,1342214000,205
128,0,34174,John Huh,181.9,1139315000,174
130,0,45609,Tyler Duncan,182.0,1650934000,252
131,0,35506,Mackenzie Hughes,182.3,1817848000,277
131,0,28252,Seamus Power,182.3,1194470000,182
133,0,40026,Daniel Berger,182.4,2094177000,319
134,0,39546,Keith Mitchell,182.5,1787075000,272
135,0,35461,Beau Hossler,182.6,1741769000,265
135,0,33448,Justin Thomas,182.6,2017873000,307
137,0,26329,Louis Oosthuizen,182.7,1617948000,246
138,0,33399,Adam Hadwin,182.8,1875610000,285
139,0,35310,Lanto Griffin,183.0,2036077000,309
139,0,34360,Patrick Reed,183.0,1759239000,267
141,0,24138,Ian Poulter,183.3,1326057000,201
142,0,30944,Jason Kokrak,183.7,2242336000,339
143,0,27141,J.B. Holmes,183.8,1085234000,164
143,0,27936,Martin Laird,183.8,1693600000,256
145,0,56762,Will Gordon,184.0,1808575000,273
145,0,32816,Satoshi Kodaira,184.0,1623064000,245
145,0,31323,Gary Woodland,184.0,1457448000,220
148,0,32254,Xinjun Zhang,184.2,1021277000,154
149,0,33667,Carlos Ortiz,184.4,2237406000,337
150,0,21209,Sergio Garcia,184.5,1886446000,284
150,0,27064,Jhonattan Vegas,184.5,1753586000,264
152,0,29420,Billy Horschel,184.6,1780853000,268
152,0,51894,Vince Whaley,184.6,1415891000,213
154,0,23320,Ryan Palmer,184.8,1922863000,289
155,0,46441,Robby Shelton,184.9,1663844000,250
156,0,29479,Scott Brown,185.1,1632212000,245
157,0,20396,Lee Westwood,185.2,1239976000,186
158,0,28237,Rory McIlroy,185.3,1961599000,294
159,0,32070,Rafael Campos,185.4,1081224000,162
159,0,34213,Grayson Murray,185.4,800744000,120
159,0,49964,Aaron Wise,185.4,1962344000,294
162,0,01810,Phil Mickelson,185.6,1563604000,234
163,0,34264,Hudson Swafford,185.8,1745840000,261
164,0,40042,Tyler McCumber,186.0,1285783000,192
165,0,28420,Ryan Brehm,186.1,777160000,116
165,0,37455,Si Woo Kim,186.1,2244560000,335
165,0,36699,Patrick Rodgers,186.1,1962738000,293
168,0,29926,Danny Lee,186.4,1375532000,205
168,0,32791,K.H. Lee,186.4,2329060000,347
168,0,25818,Scott Piercy,186.4,1738345000,259
171,0,50525,Collin Morikawa,186.5,1920245000,286
172,0,46717,Viktor Hovland,186.6,2048759000,305
173,0,49771,J.T. Poston,186.8,1943443000,289
174,0,25364,Paul Casey,187.5,1646815000,244
175,0,36689,Brooks Koepka,187.6,1614351000,239
176,0,30911,Tommy Fleetwood,187.7,1135071000,168
177,0,35658,Kris Ventura,188.0,1272380000,188
178,0,39971,Sungjae Im,188.5,3203346000,472
179,0,27349,Alex Noren,188.6,1901179000,280
180,0,26331,Charl Schwartzel,189.3,1929009000,283
181,0,40098,Matt Fitzpatrick,189.6,1528892000,224
181,0,27129,Luke List,189.6,2013292000,295
181,0,46046,Scottie Scheffler,189.6,2620358000,384
181,0,47483,Will Zalatoris,189.6,1801514000,264
185,0,48081,Xander Schauffele,190.0,1921585000,281
186,0,56278,Matthew Wolff,190.7,1427868000,208
187,0,33141,Keegan Bradley,191.2,2092797000,304
188,0,25804,Bubba Watson,191.3,1576733000,229
189,0,47959,Bryson DeChambeau,191.4,2280133000,331
190,0,46402,Talor Gooch,191.8,2237589000,324
191,0,32839,Hideki Matsuyama,192.3,2436479000,352
191,0,36871,Matthew NeSmith,192.3,2131754000,308
193,0,28089,Jason Day,192.8,1381254000,199
194,0,52372,Cameron Champ,193.4,1802991000,259
194,0,34099,Harris English,193.4,2388218000,343
196,0,46970,Jon Rahm,193.9,2100864000,301
