RANK,MOVEMENT,PLAYER_ID,PLAYER,HOLE OUTS
57,0,29518,Brendan Steele,14
57,0,27214,Kevin Streelman,14
57,0,25632,Jimmy Walker,14
71,0,35450,Patrick Cantlay,13
71,0,34099,Harris English,13
71,0,26758,David Hearn,13
71,0,31557,Jim Herman,13
71,0,24024,Zach Johnson,13
71,0,35449,Adam Long,13
71,0,27942,Rob Oppenheim,13
71,0,53165,Doc Redman,13
71,0,32139,Danny Willett,13
80,0,19803,Ryan Armour,12
80,0,39997,Corey Conners,12
80,0,31646,Emiliano Grillo,12
80,0,34563,Chesson Hadley,12
80,0,46550,Brandon Hagy,12
80,0,32448,James Hahn,12
80,0,39977,Max Homa,12
80,0,32816,Satoshi Kodaira,12
80,0,30944,Jason Kokrak,12
80,0,24781,Hunter Mahan,12
80,0,48822,Sebastián Muñoz,12
80,0,34213,Grayson Murray,12
80,0,30163,Henrik Norlander,12
80,0,28252,Seamus Power,12
80,0,23621,Rory Sabbatini,12
80,0,33486,Roger Sloan,12
80,0,49960,Sepp Straka,12
80,0,48119,Ben Taylor,12
80,0,33419,Cameron Tringale,12
80,0,23623,Bo Van Pelt,12
80,0,40006,Erik van Rooyen,12
80,0,37189,Harold Varner III,12
80,0,31323,Gary Woodland,12
80,0,32254,Xinjun Zhang,12
104,0,29479,Scott Brown,11
104,0,52372,Cameron Champ,11
104,0,51766,Wyndham Clark,11
104,0,34076,Joel Dahmen,11
104,0,19846,Brian Gay,11
104,0,35310,Lanto Griffin,11
104,0,50525,Collin Morikawa,11
104,0,36871,Matthew NeSmith,11
104,0,45486,Joaquin Niemann,11
104,0,29908,C.T. Pan,11
104,0,25818,Scott Piercy,11
104,0,36699,Patrick Rodgers,11
104,0,30110,Kyle Stanley,11
104,0,27330,Josh Teater,11
118,0,45526,Abraham Ancer,10
118,0,20229,Stewart Cink,10
118,0,46435,Austin Cook,10
118,0,29970,Dylan Frittelli,10
118,0,34363,Tyrrell Hatton,10
118,0,21961,Charles Howell III,10
118,0,34174,John Huh,10
118,0,49766,Hank Lebioda,10
118,0,40042,Tyler McCumber,10
118,0,27349,Alex Noren,10
118,0,23320,Ryan Palmer,10
118,0,34256,Andrew Putnam,10
118,0,29221,Webb Simpson,10
118,0,30927,Brendon Todd,10
118,0,35617,Martin Trainer,10
118,0,49964,Aaron Wise,10
134,0,32662,Michael Gligic,9
134,0,27974,Sung Kang,9
134,0,29478,Kevin Kisner,9
134,0,27936,Martin Laird,9
134,0,33410,Andrew Landry,9
134,0,24138,Ian Poulter,9
134,0,34360,Patrick Reed,9
134,0,39953,Chase Seiffert,9
134,0,25493,Nick Taylor,9
134,0,32333,Kevin Tway,9
134,0,27064,Jhonattan Vegas,9
134,0,25804,Bubba Watson,9
134,0,20396,Lee Westwood,9
147,0,33404,Chris Baker,8
147,0,40026,Daniel Berger,8
147,0,25364,Paul Casey,8
147,0,23983,Luke Donald,8
147,0,28679,Fabián Gómez,8
147,0,27141,J.B. Holmes,8
147,0,30925,Dustin Johnson,8
147,0,23108,Matt Kuchar,8
147,0,29926,Danny Lee,8
147,0,27129,Luke List,8
147,0,01810,Phil Mickelson,8
147,0,26329,Louis Oosthuizen,8
147,0,46970,Jon Rahm,8
147,0,48081,Xander Schauffele,8
147,0,24502,Adam Scott,8
147,0,30692,Scott Stallings,8
147,0,34264,Hudson Swafford,8
147,0,23788,D.J. Trahan,8
147,0,27770,Camilo Villegas,8
147,0,48887,Matt Wallace,8
167,0,33120,Mark Anderson,7
167,0,32070,Rafael Campos,7
167,0,24924,Bill Haas,7
167,0,34098,Russell Henley,7
167,0,33122,Russell Knox,7
167,0,31420,Anirban Lahiri,7
167,0,26851,Marc Leishman,7
167,0,33413,Ben Martin,7
167,0,22056,Cameron Percy,7
167,0,49771,J.T. Poston,7
167,0,39324,J.J. Spaun,7
167,0,27095,Nick Watney,7
167,0,56278,Matthew Wolff,7
180,0,28420,Ryan Brehm,6
180,0,24357,K.J. Choi,6
180,0,25686,Jason Dufner,6
180,0,35461,Beau Hossler,6
180,0,36689,Brooks Koepka,6
180,0,28237,Rory McIlroy,6
180,0,24140,Sean O'Hair,6
180,0,33448,Justin Thomas,6
188,0,28089,Jason Day,5
188,0,30911,Tommy Fleetwood,5
188,0,29535,Brice Garnett,5
188,0,48045,Michael Gellerman,5
188,0,32618,Rhein Gibson,5
188,0,35230,Nelson Ledesma,5
194,0,22371,Aaron Baddeley,4
194,0,34314,Sebastian Cappelen,4
196,0,22405,Justin Rose,3
